# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=744051095
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.7.2,marginal.8.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.7.3,marginal.8.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,marginal.7.4,marginal.8.4,index.1,index.2,index.3,index.4
-734.311,0.998533,0.0213133,7,255,0,757.193,-1.41634,0.148154,2.50591,0.115934,-1.03419,0.0387187,0.317111,0.396802,0.768591,0.221576,-0.931895,0.640788,1.81419,0.116138,0.161264,1.71493,0.834509,0.358366,-0.157774,-0.516828,0.328146,0.0382603,0.484927,0.274486,4.90467,5.37348,0.992643,0.995383,0.000437415,0.215519,0.371948,0.213746,0.157358,0.209543,0.224984,0.229549,0.251689,0.243091,0.235253,0,0,0,0,0,0,0.250998,0.162278,0.244158,0.269403,0,0,0,0,0.224859,0.238139,0.242036,0.260774,0.233523,0,0,0,8,10,6,9
-730.343,0.999852,0.0214095,8,255,0,744.433,-0.599526,-0.311771,0.138368,-0.252465,-0.868821,-0.356675,-0.307838,-0.0309168,-0.0656896,0.90962,1.951,-0.205797,0.96726,-1.60065,-0.179508,-2.22952,-0.00337747,-0.37742,-0.381068,-0.620404,1.62968,0.177498,0.93512,0.349031,4.83073,5.48859,0.992082,0.995883,0.000437415,0.228653,0.379729,0.245969,0.107438,0.216119,0.229775,0.317966,0.305946,0.244196,0.278636,0,0,0,0,0,0,0.279094,0.181008,0.260493,0.269113,0,0,0,0,0.242458,0.245505,0.263248,0.260977,0.32907,0,0,0,8,10,6,9
-738.044,0.995355,0.0215319,8,255,0,748.142,-0.438122,0.00102248,2.89242,-0.66216,-1.49567,-0.964981,-0.324526,0.36576,-0.267104,0.197811,-1.42081,0.323838,-0.764069,1.20225,2.27483,2.07185,1.46248,0.894991,0.723721,0.667061,0.366572,0.0233425,0.868569,0.218268,5.31288,4.58287,0.995096,0.989878,0.000437415,0.23476,0.46483,0.194425,0.1514,0.177818,0.214279,0.259245,0.217796,0.248645,0.242072,0,0,0,0,0,0,0.26598,0.153743,0.2201,0.32364,0,0,0,0,0.21784,0.241125,0.267996,0.243291,0.261292,0,0,0,8,10,6,9
-741.998,0.998375,0.0215654,8,255,0,761.135,-0.624219,0.32091,2.76704,-0.497585,-1.59195,-0.660755,-0.121256,0.199342,-0.183099,-0.896133,-1.19795,0.738432,-2.07556,0.0171538,1.61472,0.47172,1.61817,0.292957,0.893598,1.85587,0.407919,0.0025605,0.968841,0.0172518,5.1468,5.15298,0.994216,0.994251,0.000437415,0.252081,0.471041,0.195375,0.13519,0.185279,0.220197,0.243026,0.21597,0.247245,0.247111,0,0,0,0,0,0,0.266617,0.116585,0.238327,0.33928,0,0,0,0,0.245924,0.247538,0.248499,0.247352,0.245223,0,0,0,8,10,6,9
-738.67,0.98698,0.0216587,7,255,0,759.967,-0.926193,0.44022,2.477,-0.433206,-1.39005,-0.521132,-0.105009,0.414418,0.222171,-0.5491,-0.697159,0.021065,-2.02296,0.27558,0.877084,-0.383659,1.21936,0.87507,0.846586,1.77723,0.314577,0.00333588,0.737171,0.0388523,5.10958,5.24946,0.993998,0.994777,0.000437415,0.235397,0.367124,0.189924,0.14812,0.185737,0.206183,0.233953,0.223384,0.227827,0.227743,0,0,0,0,0,0,0.23959,0.136232,0.22823,0.285259,0,0,0,0,0.224652,0.227396,0.230853,0.22957,0.224469,0,0,0,8,10,6,9
-733.261,0.999219,0.0215261,8,255,0,752.595,-0.837966,-0.617253,1.21085,-0.581696,-0.426944,-1.10701,-0.406762,0.0771109,-0.434314,0.852121,-0.523995,-0.156947,1.9303,-0.404644,-0.752994,0.324345,-1.2449,-1.17037,-0.849773,-1.65222,0.450286,0.0605343,0.309921,0.0878352,5.07867,5.96516,0.99381,0.99744,0.000437415,0.208017,0.373908,0.210662,0.222462,0.174063,0.224035,0.264085,0.221889,0.246799,0.231948,0,0,0,0,0,0,0.244753,0.253543,0.216457,0.254704,0,0,0,0,0.227494,0.238259,0.245895,0.237829,0.258462,0,0,0,8,10,6,9
-740.323,0.999753,0.0216355,7,255,0,757.607,-0.844201,0.750673,1.09839,-0.683223,-1.75445,0.16619,-0.142393,-0.030508,0.252504,-0.103323,-0.131759,2.07033,-0.495538,0.196791,1.3102,2.32629,-0.512123,0.998483,-0.0568452,0.932237,0.459323,0.092921,0.448864,0.0190568,4.66099,4.80323,0.990632,0.991864,0.000437415,0.321704,0.356966,0.198352,0.131874,0.266813,0.240327,0.249721,0.274541,0.259782,0.25929,0,0,0,0,0,0,0.245845,0.168775,0.321476,0.292622,0,0,0,0,0.260055,0.258959,0.259356,0.260362,0.259097,0,0,0,8,10,6,9
-741.131,0.999514,0.0217558,8,255,0,759.066,-0.560911,-1.03892,1.64882,-1.39,-0.751301,-1.76159,-1.08869,-0.184066,-1.4825,1.50464,-1.7056,-0.340195,-0.0354482,0.707531,-1.38405,-2.56682,0.0639648,-0.126046,0.951723,-0.663781,0.507572,0.180219,0.15993,0.0668123,5.99755,5.57896,0.997521,0.996238,0.000437415,0.208466,0.500998,0.180939,0.233192,0.154942,0.204386,0.287564,0.174169,0.292562,0.194221,0,0,0,0,0,0,0.245763,0.263608,0.23575,0.254083,0,0,0,0,0.235518,0.243065,0.253457,0.238629,0.273598,0,0,0,8,10,6,9
-733.043,0.998708,0.0218716,8,255,0,753.578,-0.119426,-0.279989,1.00844,-1.162,-2.47182,-1.05246,-1.00229,-0.741289,-0.545755,0.752063,0.989353,0.442248,0.227446,-1.21478,1.26502,2.56404,0.303531,0.106526,-0.803106,0.76722,0.596593,0.148298,0.418865,0.27528,4.33453,4.59775,0.987062,0.990026,0.000437415,0.293328,0.46997,0.197756,0.101858,0.208236,0.213171,0.240189,0.261894,0.25144,0.257724,0,0,0,0,0,0,0.262645,0.174593,0.271128,0.275069,0,0,0,0,0.23652,0.238888,0.251457,0.261145,0.331004,0,0,0,8,10,6,9
-730.027,0.99784,0.0219715,8,255,0,742.526,-0.380321,0.0190123,1.10581,0.174968,-0.354914,-0.528137,0.0720496,0.663527,-0.08119,-0.517279,-0.610487,-0.529814,-0.0644615,1.31924,0.275508,-1.9225,-0.915785,-0.12076,0.728307,-1.40073,0.595667,1.57925,0.317014,0.0750322,6.0963,5.42006,0.997754,0.995593,0.000437415,0.218328,0.34748,0.234549,0.182783,0.167904,0.223752,0.290558,0.208339,0.250864,0.224705,0,0,0,0,0,0,0.253056,0.223161,0.213944,0.247051,0,0,0,0,0.231348,0.239295,0.247304,0.237248,0.23149,0,0,0,8,10,6,9
-733.918,0.984713,0.0220541,8,255,0,745.457,-1.2672,0.160101,2.63797,-0.162353,0.117462,0.19476,0.23828,0.957722,0.593862,0.0823367,-1.10495,0.774288,-0.884535,-0.447411,0.795256,1.34198,-0.723266,0.826172,0.0268311,0.724161,0.389564,0.109404,0.353112,0.0595728,6.34367,4.92375,0.998245,0.992781,0.000437415,0.227199,0.435201,0.20593,0.2243,0.229575,0.232582,0.286188,0.258174,0.276638,0.252085,0,0,0,0,0,0,0.253815,0.272439,0.27773,0.280736,0,0,0,0,0.262061,0.262549,0.270692,0.266554,0.260805,0,0,0,8,10,6,9
-729.043,0.999553,0.0218737,7,127,0,741.302,-1.29965,0.776804,2.17092,-0.0382436,0.0913691,-0.264943,0.125229,0.334887,0.209914,0.286441,0.756223,-0.55522,-0.185939,1.0011,-0.115665,0.319366,-0.298702,1.00511,-0.301406,-0.333316,0.512276,0.0995946,0.284624,0.0931319,5.35702,5.06984,0.995307,0.993756,0.000437415,0.298064,0.464372,0.218595,0.230143,0.199414,0.233229,0.252975,0.241074,0.264396,0.273267,0,0,0,0,0,0,0.269719,0.276786,0.257632,0.278651,0,0,0,0,0.261717,0.268547,0.272263,0.270044,0.271401,0,0,0,8,10,6,9
-730.212,0.996348,0.0219898,6,127,0,741.38,-1.25792,0.26519,1.63055,-0.460172,0.0514851,-0.503897,0.068252,0.45017,0.128522,-0.273572,0.342449,0.0994951,-0.856273,-0.0338001,0.328509,0.944907,0.251053,0.745536,-0.342561,1.03941,0.696273,0.0122366,0.101555,0.1996,4.88983,4.83497,0.992533,0.992116,0.000437415,0.249192,0.461721,0.166931,0.222427,0.162743,0.22445,0.274031,0.231833,0.250755,0.252108,0,0,0,0,0,0,0.249322,0.258716,0.24853,0.259027,0,0,0,0,0.23284,0.252897,0.266889,0.255073,0.240782,0,0,0,8,10,6,9
-732.45,0.999405,0.022042,7,127,0,743.413,-1.3069,-0.0691072,1.23457,-0.43653,-1.23804,-0.37703,-0.00527834,1.04129,-0.131294,0.778456,0.317898,-0.852884,-0.369997,1.07484,0.399281,-0.531145,-0.345582,1.5077,-0.795836,0.282733,0.594292,0.359739,0.222548,0.041317,7.04162,5.76192,0.999126,0.996865,0.000437415,0.224595,0.385491,0.188925,0.126465,0.194393,0.231255,0.358741,0.218237,0.263472,0.233617,0,0,0,0,0,0,0.25113,0.220116,0.253541,0.268936,0,0,0,0,0.244785,0.247535,0.255384,0.246601,0.253398,0,0,0,8,10,6,9
-729.833,0.998018,0.0221555,7,127,0,742.292,-1.89768,0.412652,1.51896,-0.783263,-1.02488,-0.791108,-0.191865,0.0689116,-0.379851,0.856179,0.661895,-0.759229,-0.533406,0.498428,-0.901595,1.06094,1.14949,0.910219,-1.08214,-2.33798,0.52751,1.66016,0.606246,0.210917,5.52707,4.96757,0.996038,0.993088,0.000437415,0.289962,0.420971,0.17938,0.161509,0.178777,0.229478,0.254449,0.212567,0.272703,0.215693,0,0,0,0,0,0,0.242334,0.217436,0.241496,0.310758,0,0,0,0,0.223505,0.245247,0.25513,0.23828,0.286468,0,0,0,8,10,6,9
-738.913,0.96746,0.0222412,7,127,0,748.859,-1.17402,-0.347475,1.89442,-0.265167,-1.84275,-0.380682,-0.885748,-0.376287,-0.906736,1.45974,1.0858,-0.364646,-2.44255,1.48685,-0.42851,0.275602,-0.872958,1.13643,1.50419,0.0161435,0.385077,0.231513,0.189756,0.0682657,4.11386,5.58728,0.983918,0.996269,0.000437415,0.241848,0.430009,0.247692,0.152233,0.239516,0.205972,0.239824,0.204656,0.258269,0.242562,0,0,0,0,0,0,0.261087,0.209093,0.257015,0.239699,0,0,0,0,0.251156,0.244938,0.251211,0.244682,0.274671,0,0,0,8,10,6,9
-734.921,0.980302,0.0217172,7,127,0,756.891,-1.00485,-0.329918,0.944784,0.0574385,-2.30901,-0.486369,-0.075983,-0.404764,-0.613828,0.566075,-0.200111,-0.496731,0.268051,-0.34693,1.67183,-0.95445,0.648134,0.0611391,-0.53287,0.891179,0.42207,0.128824,0.32432,0.287079,4.10171,6.06813,0.983725,0.99769,0.000437415,0.21262,0.314853,0.240958,0.105432,0.201878,0.230918,0.20743,0.193428,0.230941,0.214272,0,0,0,0,0,0,0.246796,0.133243,0.215982,0.238975,0,0,0,0,0.212907,0.232843,0.216772,0.206969,0.266486,0,0,0,8,10,6,9
-731.326,0.999851,0.0214544,7,127,0,750.272,-1.19369,0.377273,1.23521,-0.193092,-0.292679,-0.515707,-0.127031,0.772145,-0.270862,0.405981,0.220868,-2.94312,0.962756,-0.101584,1.27035,-0.446078,-0.97111,0.304122,-0.404089,0.290981,0.735324,0.157485,0.227456,0.138095,4.52278,5.04314,0.989258,0.993588,0.000437415,0.284917,0.427954,0.207653,0.195873,0.171343,0.21575,0.34746,0.19841,0.261409,0.25604,0,0,0,0,0,0,0.262534,0.258345,0.249116,0.265337,0,0,0,0,0.244301,0.253957,0.277211,0.250356,0.267589,0,0,0,8,10,6,9
-734.089,0.995031,0.0215733,7,127,0,743.821,-1.04537,-0.0298573,1.22682,-0.0980932,-1.36319,-0.66885,-0.0157895,-0.29524,-0.455435,1.13416,-0.746133,-1.86111,1.3091,0.765249,-1.37822,-0.148585,0.0295701,-1.0597,-0.0837897,-0.816479,0.74004,0.0273083,0.632966,0.0284077,5.51912,4.7962,0.996007,0.991807,0.000437415,0.214695,0.405981,0.206396,0.0931611,0.146142,0.216435,0.183746,0.166783,0.218762,0.210567,0,0,0,0,0,0,0.243665,0.129891,0.185678,0.252936,0,0,0,0,0.212777,0.215734,0.214465,0.213741,0.22101,0,0,0,8,10,6,9
-734.275,0.999684,0.0215982,7,127,0,743.869,-1.06897,-0.147334,1.21525,-0.0916099,-1.32302,-0.719147,0.00747661,-0.285625,-0.399399,1.11101,-0.656546,-1.8248,1.35629,0.967609,-1.2971,-0.290793,0.0379229,-0.98173,-0.170869,-0.753217,0.688008,0.036298,0.667753,0.0269164,5.6432,4.75216,0.996471,0.991441,0.000437415,0.196753,0.381273,0.202808,0.0990068,0.142336,0.213909,0.182313,0.171053,0.213545,0.203464,0,0,0,0,0,0,0.239414,0.124436,0.173676,0.251177,0,0,0,0,0.206593,0.209662,0.20842,0.207939,0.214385,0,0,0,8,10,6,9
-734.464,0.999376,0.021714,7,255,0,746.357,-1.139,-0.181668,1.85823,-0.263397,-0.991922,-1.05976,-0.373647,-0.375252,-0.419434,0.796705,-0.526961,-1.94157,0.629717,0.544749,-2.04176,0.00894462,0.175439,-1.6274,0.857699,-1.34428,0.392354,0.321522,0.241227,0.0703555,5.90652,5.08758,0.997286,0.993865,0.000437415,0.213218,0.374287,0.207934,0.165068,0.161458,0.200959,0.200859,0.198114,0.25202,0.182077,0,0,0,0,0,0,0.231475,0.202598,0.200047,0.22693,0,0,0,0,0.211843,0.219743,0.219724,0.219209,0.233689,0,0,0,8,10,6,9
-736.466,0.991898,0.021824,8,255,0,747.743,-1.64799,0.560288,1.92016,-0.816247,-0.695055,0.231058,0.455993,0.342519,0.424807,0.780876,0.607604,1.94227,-0.660382,-0.931406,1.43443,-0.000515222,-0.0137433,1.54855,-0.792976,1.13183,0.626589,0.607647,0.18032,0.0373766,4.38072,5.4507,0.987638,0.995725,0.000437415,0.283557,0.480721,0.143353,0.152918,0.243663,0.270501,0.256733,0.266672,0.280566,0.260803,0,0,0,0,0,0,0.25716,0.261159,0.292969,0.301018,0,0,0,0,0.27011,0.271688,0.270891,0.271469,0.273978,0,0,0,8,10,6,9
-736.532,0.998488,0.021787,7,127,0,749.125,-1.24186,-0.747612,1.69574,-0.48956,-0.321388,-0.802834,-0.0789621,1.40175,0.880824,0.17229,-0.0314072,1.56127,0.0366049,1.08226,0.876188,0.330779,0.676633,1.00138,-0.516233,0.10604,0.41771,0.552097,0.0685244,0.169781,4.05636,5.43383,0.982983,0.995653,0.000437415,0.185305,0.385832,0.202069,0.213588,0.181859,0.231017,0.357322,0.309281,0.269586,0.248728,0,0,0,0,0,0,0.259976,0.262123,0.256006,0.265237,0,0,0,0,0.224445,0.245899,0.293784,0.276345,0.253652,0,0,0,8,10,6,9
-731.038,0.998038,0.0218794,7,127,0,746.368,-0.0331391,0.160383,1.34036,-0.545473,-0.661263,-0.138962,-0.203629,-0.0992329,-0.0520457,-0.827834,-0.9818,-0.182718,0.0675221,1.46568,-0.741575,0.822199,-1.97442,-0.0649235,-0.227699,1.05312,0.680185,1.03534,0.247433,0.00567394,5.20662,5.07242,0.99455,0.993772,0.000437415,0.276965,0.460439,0.191712,0.179818,0.238153,0.230277,0.243082,0.249027,0.276924,0.247245,0,0,0,0,0,0,0.257284,0.252046,0.276217,0.273149,0,0,0,0,0.26308,0.263012,0.263122,0.263172,0.262351,0,0,0,8,10,6,9
-733.468,0.950153,0.021963,7,127,0,744.472,0.0803657,0.0691653,1.32421,-0.550625,-0.468701,-0.0284654,-0.137907,-0.0697578,0.0738484,-0.911122,-1.04003,-0.150098,0.216043,1.7008,-0.307955,0.798856,-2.12603,-0.134588,0.146701,0.943674,0.633049,1.06075,0.212911,0.00537907,5.28563,5.05237,0.994962,0.993646,0.000437415,0.272252,0.452643,0.201799,0.210272,0.260196,0.2471,0.255203,0.272839,0.287511,0.26109,0,0,0,0,0,0,0.267447,0.270779,0.289114,0.284489,0,0,0,0,0.275244,0.27513,0.275201,0.275351,0.274326,0,0,0,8,10,6,9
-735.757,0.998952,0.0211189,7,127,0,743.596,0.172515,0.102467,1.48662,-0.345669,-0.575873,0.177704,-0.368944,-0.365264,-0.0893982,-1.21014,-1.43456,0.126742,0.140747,1.8996,-0.168563,0.552837,-1.37455,-0.177649,-0.200215,0.690738,0.662532,0.863794,0.318426,0.00605656,5.42092,5.02046,0.995596,0.993442,0.000437415,0.274388,0.485297,0.219517,0.194568,0.284391,0.216894,0.217307,0.249892,0.28795,0.251454,0,0,0,0,0,0,0.264685,0.251258,0.296836,0.263307,0,0,0,0,0.271377,0.270752,0.270756,0.271072,0.269792,0,0,0,8,10,6,9
-733.665,0.999637,0.0212174,8,255,0,744.22,-1.67038,-0.541987,0.52879,-1.37557,-1.43468,-1.03798,-0.80133,-0.250773,-0.703779,1.05783,0.93494,-0.188198,0.262231,-0.3455,0.170589,-0.414372,1.62433,-0.0422626,0.141266,-0.484165,0.372468,1.11194,0.312386,0.00851441,4.80816,5.1772,0.991903,0.994388,0.000437415,0.240709,0.320669,0.18865,0.185308,0.208623,0.223525,0.26105,0.229885,0.246414,0.222166,0,0,0,0,0,0,0.227304,0.224109,0.246157,0.259979,0,0,0,0,0.234248,0.234606,0.235439,0.234753,0.237429,0,0,0,8,10,6,9
-742.112,0.988112,0.0213291,7,127,0,750.561,-1.84217,-0.457802,1.19707,-0.983693,-2.2191,-1.31063,-0.757255,-1.12917,-1.74888,0.961264,0.92038,0.692055,1.48909,0.471301,1.31619,-0.227454,-0.57839,1.39229,0.406955,-1.62091,0.684285,1.97177,0.574633,0.0126041,5.78092,5.20683,0.996924,0.994551,0.000437415,0.271209,0.532203,0.206679,0.101076,0.172631,0.233001,0.190953,0.134106,0.250056,0.236586,0,0,0,0,0,0,0.263442,0.157027,0.231505,0.287105,0,0,0,0,0.243032,0.244199,0.243414,0.242111,0.247844,0,0,0,8,10,6,9
-741.613,0.999108,0.021221,8,255,0,760.035,-0.3606,0.147108,2.59484,-0.901423,-0.166731,-1.24929,-0.450089,-0.13147,0.812631,-0.93617,-0.973916,0.180158,-0.788804,0.0868771,1.63509,-0.964647,-0.262289,0.914051,0.565775,-1.83452,0.185604,0.570255,0.273606,0.00468905,6.54452,4.54349,0.998564,0.989476,0.000437415,0.2483,0.342027,0.213831,0.237606,0.203194,0.228226,0.238791,0.272019,0.24879,0.244834,0,0,0,0,0,0,0.243651,0.28216,0.2267,0.266881,0,0,0,0,0.246193,0.246881,0.247156,0.247971,0.246463,0,0,0,8,10,6,9
-738.638,0.996898,0.0213222,8,255,0,759.774,-1.8515,-0.264148,1.55213,-0.404286,0.161147,-1.19566,-0.524657,0.354569,-0.839797,1.04807,0.699223,0.523788,0.2498,2.07191,0.92632,0.595003,2.96025,0.0556417,-0.0138452,1.37551,0.320595,1.20956,0.517687,0.245386,5.78076,4.96768,0.996923,0.993089,0.000437415,0.23243,0.348279,0.224678,0.257055,0.184324,0.218165,0.26879,0.20175,0.27646,0.202233,0,0,0,0,0,0,0.252307,0.309543,0.184588,0.241048,0,0,0,0,0.204723,0.232015,0.271355,0.218899,0.3051,0,0,0,8,10,6,9
-736.403,1,0.0213813,7,255,0,748.934,-1.62166,-0.0295909,1.77226,-0.323852,0.372854,-0.831208,-0.32396,-0.0851315,-0.652264,1.2678,1.19793,0.707245,-0.293613,2.01212,0.793302,0.963719,2.79074,-0.254951,-0.508367,2.04127,0.338765,0.602431,0.415474,0.258144,5.3904,4.90216,0.995461,0.992624,0.000437415,0.250603,0.379642,0.232507,0.276813,0.203483,0.232501,0.247117,0.213403,0.257846,0.250063,0,0,0,0,0,0,0.255954,0.313517,0.218608,0.255946,0,0,0,0,0.227296,0.250638,0.262158,0.235354,0.333392,0,0,0,8,10,6,9
-742.498,0.999273,0.0214999,8,255,0,750.34,-0.640639,-0.658012,1.02638,-0.80673,0.155714,-1.05347,-0.929163,-0.692024,-0.624744,0.495271,0.161057,-1.39657,-0.854487,1.63818,0.48671,2.80056,2.73499,-0.568746,-0.378383,3.10462,0.563885,1.06728,0.535455,0.25949,5.41698,4.35532,0.995579,0.987324,0.000437415,0.228911,0.429913,0.214667,0.31787,0.192461,0.203425,0.225597,0.232186,0.280746,0.217181,0,0,0,0,0,0,0.244333,0.346199,0.221671,0.232901,0,0,0,0,0.234567,0.240143,0.251022,0.254166,0.310073,0,0,0,8,10,6,9
-745.226,0.996775,0.0216047,7,255,0,759.932,-0.0819618,-0.376106,0.291276,-1.37296,0.306544,-0.901294,-0.790026,-0.41225,-0.793564,0.146416,0.0367473,-1.07947,0.615156,2.08885,1.27671,3.55455,2.41828,-1.28104,-1.20439,1.88017,0.590721,0.723203,0.161894,0.866836,6.00852,4.59543,0.997548,0.990003,0.000437415,0.28618,0.371096,0.183492,0.37316,0.228168,0.239743,0.281919,0.239369,0.275674,0.260675,0,0,0,0,0,0,0.25614,0.30918,0.270435,0.273877,0,0,0,0,0.221851,0.238607,0.301574,0.238062,0.409228,0,0,0,8,10,6,9
-739.506,0.994504,0.0216615,7,127,0,755.394,-0.403937,-0.556496,0.592397,-1.11079,-0.163174,-1.02635,-0.724738,-0.479095,-0.418359,-0.101652,-0.248646,-0.773439,0.0938993,2.15818,1.65325,2.44643,2.51875,-1.55113,-1.10893,2.22599,0.633684,1.64023,0.0904919,0.187722,5.48859,4.97075,0.995883,0.99311,0.000437415,0.226126,0.376372,0.170715,0.272514,0.178404,0.208069,0.234797,0.241759,0.255428,0.213249,0,0,0,0,0,0,0.232661,0.247911,0.233993,0.238795,0,0,0,0,0.222251,0.231945,0.240051,0.242084,0.252872,0,0,0,8,10,6,9
-732.218,0.973317,0.0216744,7,127,0,748.87,-0.175056,-0.657414,0.397634,-1.1677,-0.57631,-0.954768,-0.751929,-0.239226,-0.64201,-0.449931,-0.535881,-1.14592,-0.709219,-0.0696767,0.720487,0.850058,2.16442,-1.5106,-1.30958,0.48471,0.934813,0.588566,0.0273586,0.26043,4.90729,5.34589,0.992662,0.995255,0.000437415,0.220518,0.431056,0.149405,0.233813,0.176481,0.20572,0.29481,0.223001,0.246632,0.237729,0,0,0,0,0,0,0.241613,0.244467,0.242638,0.243617,0,0,0,0,0.226791,0.235812,0.25967,0.2408,0.249684,0,0,0,8,10,6,9
-735.408,0.996461,0.0212825,7,127,0,744.417,-0.281939,-1.17345,0.301912,-1.33682,-0.586958,-1.02478,-0.735922,-0.528053,-0.760253,0.609162,0.0318323,-1.52565,-0.368699,0.0886035,0.897134,0.620292,3.12771,-1.22201,-1.65685,-0.319009,0.798393,0.261866,0.0246378,0.490106,4.9593,5.57426,0.993031,0.99622,0.000437415,0.191079,0.430669,0.171903,0.272917,0.209901,0.250223,0.282235,0.246637,0.272768,0.244971,0,0,0,0,0,0,0.258649,0.262057,0.260064,0.261378,0,0,0,0,0.222561,0.24719,0.265983,0.245048,0.382886,0,0,0,8,10,6,9
-734.343,0.996611,0.0213324,8,255,0,747.584,0.250018,-0.359094,2.26681,-0.536013,-0.407375,-0.886849,-0.514361,0.348779,-0.282811,-0.203364,-0.391376,0.89339,0.813388,0.456469,0.129236,-0.102821,-3.19772,1.19683,1.24487,0.460217,0.486697,1.2322,1.64303,0.0763919,5.33214,5.46036,0.99519,0.995766,0.000437415,0.21843,0.494925,0.204271,0.214498,0.178214,0.205967,0.281817,0.224746,0.274757,0.233766,0,0,0,0,0,0,0.273083,0.314307,0.178894,0.279785,0,0,0,0,0.247558,0.252537,0.26432,0.255665,0.256744,0,0,0,8,10,6,9
-735.649,0.978656,0.021385,7,127,0,748.273,-1.00262,-0.748863,1.10297,-0.281089,-1.43135,-0.325137,-0.408449,-0.940139,-1.39319,0.799301,0.250374,0.586537,0.830803,-1.92762,-0.211532,0.637262,0.757012,2.11539,-0.412112,0.412447,0.356701,0.430065,0.155489,0.298054,5.54118,5.35265,0.996093,0.995287,0.000437415,0.219978,0.351652,0.249659,0.181342,0.246755,0.241322,0.208589,0.183355,0.26267,0.220368,0,0,0,0,0,0,0.247681,0.216517,0.246435,0.24409,0,0,0,0,0.255137,0.250525,0.222407,0.20026,0.322498,0,0,0,8,10,6,9
-728.487,0.999955,0.0210991,8,255,0,743.093,-0.756474,0.289081,2.09457,-0.325302,-0.20474,-0.514169,-0.244138,0.654508,-0.222271,0.385248,-0.0953516,1.2861,0.219543,0.372289,0.196343,-2.04457,-0.132029,0.897634,0.246615,0.204641,0.642042,0.492887,1.5459,0.185745,4.86961,5.31496,0.992382,0.995107,0.000437415,0.26538,0.532074,0.196322,0.208728,0.178015,0.204612,0.313073,0.206889,0.285905,0.243272,0,0,0,0,0,0,0.271386,0.306865,0.221154,0.294992,0,0,0,0,0.248579,0.257358,0.287955,0.258077,0.278568,0,0,0,8,10,6,9
-726.707,0.998162,0.0212138,8,255,0,736.52,-1.12835,0.063154,1.06239,-0.31667,-0.60344,-0.418166,-0.0529684,0.165909,0.121506,0.108464,-0.408515,-0.712232,0.474041,-0.490335,-0.204362,1.83243,0.195164,-1.1363,-0.36194,-0.0781348,1.21128,0.574169,0.0371254,0.177674,5.18321,4.84044,0.994421,0.992158,0.000437415,0.2421,0.515682,0.168043,0.124998,0.151599,0.217332,0.265557,0.255246,0.273609,0.22238,0,0,0,0,0,0,0.249837,0.247996,0.249184,0.251537,0,0,0,0,0.237818,0.248874,0.255656,0.254271,0.253865,0,0,0,8,10,6,9
-726.074,0.998001,0.021295,7,127,0,735.063,-1.34948,0.198081,0.920442,-0.08623,-0.783091,0.0223529,0.156196,0.0974546,-0.138218,0.757124,-0.78992,-0.504983,0.808153,-0.596058,-0.1636,0.876684,-1.38686,0.650805,0.122827,-0.64345,0.743282,0.116716,0.164703,0.721248,4.91903,5.33909,0.992747,0.995223,0.000437415,0.245612,0.356695,0.20884,0.136254,0.222389,0.239932,0.232119,0.20257,0.253925,0.22195,0,0,0,0,0,0,0.240023,0.220165,0.243223,0.247207,0,0,0,0,0.225225,0.242196,0.234644,0.205985,0.328295,0,0,0,8,10,6,9
