# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1220920576
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,index.1
-722.322,0.968251,0.0813939,5,31,0,729.875,-0.81835,-0.258236,0.868725,-1.47667,-1.30179,-1.40509,-0.864527,-0.236697,-0.85179,0.370909,5.41488,4.78974,0.99557,0.991754,0.125,0.286155,0.37845,0.203257,0.213964,0.20759,0.242502,0.28779,0.243371,8
-722.786,0.997913,0.0794421,6,63,0,727.108,-0.924313,-0.301962,1.26952,-1.42268,-1.37042,-1.0347,-0.992416,-0.214195,-0.685826,0.362143,5.39253,4.46185,0.99547,0.988591,0.125,0.262374,0.385904,0.191618,0.194567,0.21433,0.216919,0.268572,0.236371,8
-722.332,0.997564,0.079762,6,63,0,728.64,-1.31441,-0.122699,1.15763,-0.353595,-0.940603,-0.619242,0.310254,0.822282,-0.416517,0.634451,4.98663,5.8493,0.993218,0.997126,0.125,0.199047,0.358944,0.176717,0.128849,0.153515,0.246462,0.311586,0.170984,8
-722.659,0.999051,0.0800555,6,63,0,726.353,-0.855017,-0.996536,0.860539,-1.28878,-0.233837,-1.81976,-0.725713,-0.0286269,-1.03327,0.44103,5.38005,4.72001,0.995414,0.991164,0.125,0.215089,0.383317,0.194128,0.27725,0.160086,0.235938,0.295745,0.212366,8
-720.17,0.999891,0.0804626,6,63,0,725.223,-1.01194,-0.0579897,1.73633,-0.748101,-0.757025,-0.295179,-0.352736,0.223353,-0.0574405,0.551736,4.75704,5.74817,0.991482,0.996822,0.125,0.260391,0.486516,0.193926,0.193158,0.235988,0.23031,0.291376,0.260449,8
-726.161,0.983136,0.0809348,5,31,0,730.831,-1.1345,0.816019,1.01056,0.0877889,-0.19563,-1.24837,-0.28839,-0.450822,0.198152,0.31339,5.79053,4.87651,0.996953,0.992434,0.125,0.293434,0.306231,0.248433,0.232222,0.17862,0.22708,0.218269,0.254947,8
-725.446,0.998779,0.0801255,5,31,0,729.63,-1.09214,1.27695,1.30335,-0.223943,-0.947414,-1.25871,-0.333522,0.102656,0.333992,0.403303,5.39372,4.666,0.995476,0.990678,0.125,0.359591,0.362047,0.234612,0.186301,0.168013,0.226769,0.259084,0.277392,8
-724.028,0.997418,0.0805094,6,95,0,736.41,-0.935054,-0.229967,1.80101,-1.04875,-1.43693,-1.42315,-0.706142,-0.299986,-0.26738,0.447876,5.40792,4.10389,0.995539,0.98376,0.125,0.261526,0.467938,0.197061,0.170991,0.171867,0.222472,0.255515,0.258303,8
-723.117,0.997534,0.0807897,5,31,0,732.045,-0.574721,-0.845796,0.266704,-1.32828,-2.07262,-1.01632,-0.894612,-0.106599,-1.31268,0.711027,5.33117,5.91401,0.995185,0.997306,0.125,0.235753,0.404901,0.179585,0.114213,0.214612,0.229557,0.342873,0.181225,8
-722.821,0.994127,0.0810788,5,31,0,728.895,-0.568573,-0.61663,0.0948426,-1.46801,-1.65054,-1.11978,-0.88244,-0.101324,-1.24402,0.747381,5.32307,5.90449,0.995146,0.99728,0.125,0.263195,0.378084,0.158994,0.141589,0.196948,0.226516,0.344275,0.182675,8
-719.167,0.998451,0.0811066,6,95,0,726.816,-1.02164,-0.189624,0.915905,-0.383404,-0.25636,-0.595319,-0.311899,0.374182,0.136076,0.644845,4.47671,5.25855,0.988757,0.994824,0.125,0.241602,0.393882,0.21945,0.233804,0.19694,0.22745,0.314244,0.282136,8
-722.614,0.987886,0.0814653,5,31,0,726.256,-1.00786,0.120449,0.87522,-0.724842,-1.32902,-1.52002,-0.254201,0.496918,-0.281235,0.495535,6.25965,4.78646,0.998092,0.991727,0.125,0.279253,0.360278,0.203098,0.1589,0.146655,0.243456,0.318295,0.240997,8
-721.011,0.995157,0.0810145,5,63,0,729.711,-1.2746,-0.055184,1.65157,-0.585549,-1.47994,0.0608744,0.0398828,0.245389,0.468989,0.646161,4.9898,4.60632,0.993239,0.99011,0.125,0.212444,0.448331,0.16071,0.0970119,0.225262,0.222903,0.246747,0.274571,8
-725.265,0.97566,0.0811195,5,31,0,728.869,-1.19567,-0.417379,1.05478,-0.057796,-0.772859,-0.194155,0.10834,0.252661,-0.107038,0.401503,4.19245,4.34384,0.985116,0.98718,0.125,0.203713,0.316009,0.228134,0.181536,0.218638,0.240093,0.250823,0.224672,8
-728.521,0.998696,0.0797499,5,31,0,734.165,-1.20331,-0.943358,0.973841,-0.213255,-1.10413,-0.0196048,0.199328,0.636574,0.863776,0.531137,4.28635,4.36854,0.986432,0.987489,0.125,0.153896,0.334909,0.211388,0.143103,0.229043,0.25022,0.296254,0.322015,8
-728.305,0.999628,0.0801192,5,31,0,733.165,-1.24244,-0.797039,1.46932,-0.0151265,-0.734382,-0.0502142,-0.0251949,0.706847,0.947541,0.619783,3.88386,4.29442,0.979843,0.986539,0.125,0.149766,0.417807,0.222385,0.154779,0.218647,0.221308,0.309095,0.341825,8
-721.993,0.999986,0.0805594,5,31,0,732.853,-1.07485,0.268853,2.27444,-0.731909,-0.741622,-0.75149,-0.158338,0.576002,-0.57963,0.357621,4.40062,5.78842,0.987879,0.996947,0.125,0.27315,0.435005,0.208071,0.207499,0.206919,0.24389,0.295492,0.217187,8
-722.347,0.998419,0.0810277,5,63,0,727.229,-1.11893,0.997107,1.7244,-0.654995,-0.0379333,-1.05778,-0.326382,0.271834,-0.737484,0.405553,4.83779,4.87832,0.992138,0.992448,0.125,0.328593,0.396613,0.200276,0.243365,0.175387,0.222475,0.267236,0.194972,8
-722.379,0.988605,0.0813779,5,63,0,729.075,-1.0436,-0.983263,1.60296,-0.537761,-1.64469,-1.10386,-0.408325,0.404949,-0.255904,0.402911,5.95955,5.32614,0.997426,0.995161,0.125,0.191582,0.401854,0.220928,0.15365,0.184169,0.230035,0.293087,0.241092,8
-727.032,0.978129,0.0809825,5,63,0,736.525,-0.995412,-0.816381,1.44998,-0.515418,-1.50551,-1.69195,-0.433728,0.484763,-1.36662,0.201464,5.68904,5.1115,0.996629,0.994009,0.125,0.238688,0.331083,0.24988,0.214381,0.208123,0.252978,0.289513,0.219131,8
-728.233,0.998349,0.0798053,5,63,0,733.939,-1.12874,1.21379,1.71302,-0.35698,-1.76159,-0.279159,-0.661607,-0.0477397,-0.848915,0.187147,4.50617,5.20987,0.98908,0.994567,0.125,0.288724,0.308283,0.232267,0.188709,0.234875,0.222257,0.242747,0.216257,8
-724.301,0.998747,0.0801439,5,63,0,731.552,-1.04876,0.829022,2.37363,-0.79018,-1.28746,-1.24888,-0.37845,0.791126,-0.20406,0.382393,4.7281,4.47529,0.991234,0.988741,0.125,0.324811,0.464783,0.20572,0.176379,0.178533,0.232638,0.321641,0.244754,8
-720.016,0.998807,0.0805127,5,31,0,728.632,-0.922716,-0.680485,0.706828,-0.787517,-0.673767,-0.57955,-0.246763,0.161611,-0.312138,0.872706,5.93624,5.74222,0.997365,0.996803,0.125,0.179966,0.424125,0.16659,0.180833,0.193334,0.242675,0.313959,0.232344,8
-719.99,0.967931,0.0808864,4,31,0,725.312,-0.957051,0.0160823,0.832487,-0.756834,-0.823005,-0.758847,-0.151849,-0.326918,-0.536131,0.760608,6.12762,5.38284,0.997823,0.995426,0.125,0.279928,0.419737,0.177598,0.170366,0.177375,0.254919,0.230461,0.203455,8
-723.739,0.973799,0.0789623,6,63,0,727.345,-0.874641,-0.978991,0.774721,-1.50646,-1.17437,-1.3282,-1.00007,0.030403,-0.238506,0.433535,4.15628,4.87307,0.984576,0.992408,0.125,0.214322,0.368473,0.178324,0.200404,0.18993,0.212787,0.297034,0.27328,8
-724.784,0.999777,0.0775085,6,63,0,727.399,-0.853654,-1.4506,1.50851,-1.03965,-1.60646,-1.03929,-0.731583,0.115624,-0.0766366,0.39098,4.61942,4.48091,0.990238,0.988804,0.125,0.194535,0.434416,0.220951,0.185164,0.220974,0.242378,0.308222,0.292429,8
-724.253,0.999107,0.0779392,6,63,0,731.11,-1.27551,-0.0750193,1.61571,0.111797,0.113679,-1.01604,0.0676183,1.41757,0.272556,0.45757,5.58874,5.76279,0.996274,0.996868,0.125,0.212513,0.369069,0.22717,0.227321,0.149259,0.223641,0.348219,0.240343,8
-724.2,0.999731,0.0783224,6,63,0,728.44,-1.32389,0.432322,2.90406,-0.430201,-0.695262,0.239414,0.387859,0.663252,0.15082,0.388242,4.53754,6.07543,0.989414,0.997707,0.125,0.239387,0.451054,0.183785,0.168847,0.226017,0.236258,0.25609,0.220057,8
-721.138,0.999868,0.0787516,6,63,0,727.258,-1.1844,-0.0383652,1.35989,-0.535882,-1.18544,-1.01615,-0.00353781,0.730885,0.129616,0.594325,6.08485,5.67407,0.997728,0.996578,0.125,0.230196,0.407048,0.181995,0.131366,0.143278,0.233885,0.320817,0.248362,8
-723.783,0.998924,0.0791918,5,31,0,727.183,-1.51373,0.782936,2.0712,0.0367946,-0.23994,0.455773,0.35112,0.639071,-0.22601,0.619876,5.22017,4.14364,0.994623,0.984383,0.125,0.263394,0.442792,0.183784,0.159432,0.225971,0.214826,0.24646,0.160593,8
-728.355,0.98092,0.0795638,5,31,0,732.699,-1.53631,0.361015,2.08101,0.103026,0.345551,-0.247353,0.784918,1.81433,1.02891,0.606759,6.93322,5.0631,0.999026,0.993714,0.125,0.211275,0.432013,0.186366,0.209715,0.156251,0.257299,0.392826,0.286589,8
-725.051,0.999986,0.0786199,5,31,0,731.11,-1.34856,1.09726,2.43666,0.184456,-0.54457,0.0840343,0.356891,0.148174,-0.100234,0.52725,6.32911,5.62164,0.99822,0.996394,0.125,0.316473,0.484048,0.222474,0.163053,0.21345,0.238597,0.219183,0.197593,8
-725.389,0.996345,0.0790655,6,63,0,730.653,-0.966737,-0.925562,1.40829,-1.53323,-1.22915,-1.56035,-0.647522,0.591217,0.0991575,0.509943,4.14885,4.61966,0.984463,0.99024,0.125,0.191743,0.438171,0.148224,0.168887,0.146487,0.214681,0.339561,0.285738,8
-723.378,0.999732,0.0792463,6,63,0,729.59,-0.966331,0.298947,1.21571,-1.47156,-0.868726,-0.357633,-0.365768,0.416159,-1.26659,0.399139,5.51743,5.54196,0.996,0.996096,0.125,0.300061,0.381994,0.174554,0.211973,0.248043,0.247438,0.309977,0.186657,8
-723.868,0.994958,0.0796745,5,63,0,728.984,-0.861405,-0.332661,1.32657,-1.09072,-0.0450732,-1.18913,-0.373139,0.108147,0.275315,0.448731,4.83021,5.98171,0.992078,0.997482,0.125,0.266847,0.433857,0.205732,0.29284,0.19861,0.263308,0.307278,0.323472,8
-722.414,0.999235,0.0797532,5,31,0,726.824,-0.987474,-0.36721,1.4944,-0.909142,0.231845,-1.00308,-0.819364,0.461113,-0.416995,0.432052,4.78188,5.61306,0.991689,0.996363,0.125,0.241197,0.415368,0.200965,0.291666,0.194528,0.207266,0.312545,0.237282,8
-725.187,0.998198,0.0801453,5,31,0,728.037,-0.970193,-0.26835,1.69892,-0.110457,0.278703,-1.42233,-0.54834,-0.557623,-0.0795527,0.304724,5.66517,5.69037,0.996547,0.996633,0.125,0.258848,0.388769,0.268185,0.292088,0.197244,0.242819,0.242299,0.270037,8
-724.911,0.99991,0.0804617,6,63,0,731.207,-1.38979,0.429541,1.95667,-1.27703,-1.31256,-0.0315952,0.610158,1.44474,-0.147104,0.394272,4.78145,4.47893,0.991686,0.988782,0.125,0.22786,0.350161,0.13087,0.129285,0.19746,0.240631,0.305727,0.190342,8
-726.565,0.995876,0.0809049,6,63,0,733.318,-1.05203,0.165191,1.76386,-0.404381,0.489528,-0.578821,-0.876931,0.202364,0.399221,0.189843,5.56786,5.61765,0.996196,0.99638,0.125,0.264898,0.328016,0.244383,0.27706,0.23832,0.228199,0.266274,0.273639,8
-729.981,0.990164,0.0810497,5,63,0,734.17,-1.05678,0.317382,0.754399,-0.470817,-1.03435,-0.602849,-1.47128,-0.133562,-0.493659,0.264034,6.1869,4.60472,0.997948,0.990095,0.125,0.274287,0.297843,0.234857,0.209179,0.22865,0.190735,0.251234,0.233774,8
-729.2,0.998392,0.0807714,5,31,0,738.158,-0.708364,0.409941,0.851838,-0.261906,-0.756595,-1.29088,-0.826934,0.15669,-1.66564,0.503131,5.96041,5.07543,0.997428,0.99379,0.125,0.377045,0.430508,0.301506,0.251801,0.20459,0.245192,0.347618,0.175607,8
-730.113,0.992159,0.081101,5,31,0,739.897,-1.01065,-1.25178,1.30607,-1.57351,-2.65731,-0.541705,-0.0283559,-0.161423,-1.25096,0.223545,5.36149,5.09468,0.995328,0.993908,0.125,0.215772,0.327683,0.203851,0.167329,0.24384,0.265615,0.259853,0.215803,8
-733.708,0.998425,0.0809694,6,63,0,738.138,-1.19111,-1.21866,1.20289,-0.685277,-2.77994,-1.28912,0.111035,-0.403678,-1.06079,0.119906,4.88936,5.38277,0.99253,0.995426,0.125,0.207966,0.259826,0.218697,0.178809,0.206578,0.235449,0.224521,0.211101,8
-732.835,0.99876,0.0813005,6,63,0,740.558,-1.00355,-0.767817,0.989384,-0.488786,-2.5194,0.0863546,-0.124699,0.247267,-1.967,0.192261,5.9554,5.21008,0.997415,0.994568,0.125,0.240276,0.307182,0.250204,0.184232,0.271516,0.263565,0.277678,0.200732,8
-729.99,0.997833,0.0816568,5,63,0,737.827,-1.13038,0.362985,2.28644,-1.55333,-0.148289,-1.2688,-0.0210219,1.1072,0.982918,0.555926,4.51811,5.52764,0.989208,0.99604,0.125,0.283211,0.535119,0.119843,0.229202,0.137556,0.24194,0.374054,0.358023,8
-727.124,1,0.0819445,6,63,0,734.668,-1.02207,-0.275601,1.29129,-0.772696,-0.828588,-1.0701,-0.515156,0.33848,-1.11283,0.205433,4.06291,5.85545,0.983092,0.997144,0.125,0.253755,0.319343,0.234908,0.232851,0.224105,0.24455,0.278376,0.222583,8
-726.561,0.99432,0.0823942,5,63,0,732.702,-1.13877,0.288176,1.04924,-0.48785,-0.707956,-1.06576,-0.71616,0.924166,-0.578076,0.267868,4.12019,5.32523,0.984018,0.995156,0.125,0.257008,0.297818,0.219352,0.209423,0.193996,0.209059,0.290859,0.215241,8
-724.238,0.999989,0.0824193,6,63,0,731.381,-0.912184,-0.990436,1.13844,-1.51225,-0.337515,-1.05622,-0.51404,-0.835636,-0.605266,0.507374,6.40629,4.8906,0.998352,0.992539,0.125,0.195493,0.41713,0.157167,0.252857,0.190297,0.236314,0.208142,0.228063,8
-724.827,0.997005,0.0828686,5,31,0,729.621,-0.771125,0.172716,1.14968,-1.14221,0.22855,-1.23015,-1.03345,-0.344482,-1.24913,0.549893,4.84361,4.74919,0.992183,0.991416,0.125,0.337121,0.465325,0.19794,0.344016,0.190375,0.207607,0.276768,0.188772,8
-724.638,0.997926,0.0830943,5,31,0,730.006,-0.78824,0.137859,1.08367,-1.10131,0.28743,-1.27059,-0.991894,-0.415788,-1.26585,0.552508,4.83726,4.75226,0.992134,0.991442,0.125,0.329141,0.452766,0.198336,0.347639,0.183884,0.208124,0.265424,0.184277,8
-723.543,0.999908,0.0833891,5,63,0,728.069,-0.831618,0.108208,1.30572,-1.60092,0.429254,-1.21884,-0.777699,-0.110017,-0.919485,0.380153,5.31235,5.32089,0.995094,0.995135,0.125,0.312065,0.416965,0.191512,0.338847,0.215014,0.244667,0.294539,0.234843,8
-725.461,0.996985,0.083834,5,31,0,731.016,-0.738267,0.353063,1.02623,-0.895181,-0.64376,-1.88731,-1.04119,-0.376548,-0.728879,0.527789,5.48756,5.47773,0.995879,0.995839,0.125,0.365418,0.450999,0.229571,0.253878,0.150029,0.216226,0.281506,0.245462,8
-723.391,0.99937,0.0840579,6,63,0,733.083,-0.857195,0.316221,0.957383,-1.25389,-1.1246,-1.00341,-0.403195,0.0800992,-1.5272,0.54453,5.83463,5.45696,0.997084,0.995752,0.125,0.335145,0.416813,0.176539,0.187008,0.197248,0.254122,0.307128,0.155933,8
-723.908,0.99765,0.084463,5,63,0,729.014,-1.07319,-0.490848,1.49808,-0.353355,0.227966,-0.520628,-0.0698841,0.305041,0.658795,0.666703,5.26509,6.06719,0.994858,0.997688,0.125,0.197746,0.481405,0.212692,0.284712,0.194615,0.246052,0.295292,0.346611,8
-721.722,0.993476,0.0847375,4,31,0,727.174,-1.24868,0.252951,1.51182,-0.333609,-0.550965,-0.64379,0.0682857,0.377785,-0.413987,0.354515,5.18588,5.3782,0.994436,0.995405,0.125,0.238847,0.328998,0.203113,0.190925,0.185894,0.22715,0.246986,0.198539,8
-720.423,0.996479,0.0846932,5,31,0,727.701,-0.980585,-0.0606345,1.19607,-0.569927,-0.423979,-0.307689,-0.605317,0.266495,-0.452004,0.542732,4.53827,4.9438,0.989421,0.992923,0.125,0.266297,0.417891,0.215869,0.229579,0.240932,0.212636,0.302388,0.226899,8
-719.725,0.99795,0.0848775,4,31,0,721.985,-1.06621,-0.165713,1.35637,-1.19205,-0.685206,-1.18999,-0.0855,0.44949,-0.298771,0.584928,4.83722,5.0315,0.992133,0.993513,0.125,0.238097,0.432212,0.146355,0.187398,0.146506,0.246712,0.309321,0.224267,8
-718.892,0.997901,0.0851739,5,31,0,724.136,-1.06195,0.011312,1.25186,-0.501489,-1.64652,-0.529732,-0.149049,-0.208088,-0.435577,0.726457,5.16606,4.96883,0.994325,0.993097,0.125,0.25851,0.461943,0.193683,0.0946557,0.190499,0.236815,0.229151,0.20127,8
-723.61,0.983909,0.0854665,4,15,0,727.485,-1.10814,0.413244,0.461918,-0.424864,-1.51126,-0.140394,-0.119502,0.264306,0.320032,0.937062,4.3566,4.73105,0.98734,0.99126,0.125,0.327193,0.337311,0.181492,0.0741728,0.224488,0.227914,0.29724,0.308263,8
-725.525,0.99079,0.0846907,5,31,0,728.241,-1.10889,-0.574394,1.60537,-0.33773,0.685033,-0.270174,-0.297175,0.152472,-0.988488,0.24262,5.55582,5.43776,0.99615,0.99567,0.125,0.223004,0.327527,0.233111,0.280358,0.236054,0.234875,0.255043,0.206081,8
-723.284,0.999324,0.0844416,5,31,0,728.28,-1.03712,-0.319967,1.6914,-0.723631,-0.167866,-1.07994,-0.114836,0.728318,-1.45528,0.576801,5.03842,5.47918,0.993558,0.995845,0.125,0.227642,0.484625,0.189309,0.243434,0.159758,0.249112,0.350459,0.132789,8
-721.889,0.999502,0.0848384,5,63,0,727.237,-0.98789,-0.543988,1.58906,-0.838749,0.00138067,-1.33733,-0.280427,0.880061,-0.922977,0.436301,4.72455,5.04881,0.991203,0.993624,0.125,0.227017,0.426883,0.205244,0.271448,0.172022,0.247826,0.353448,0.199314,8
-724.065,0.998091,0.0852494,5,31,0,728.609,-0.872724,-0.282209,0.944824,-0.677711,0.509892,-1.20288,-0.789416,-0.0781198,-1.55095,0.517596,4.89649,4.58122,0.992583,0.989861,0.125,0.265262,0.405238,0.22732,0.352332,0.183123,0.217325,0.286354,0.157694,8
-723.458,0.990978,0.0855534,6,63,0,731.2,-1.29919,0.677893,1.82266,0.451561,-0.718606,-0.431496,0.293071,0.458981,0.66137,0.427403,4.01558,4.87541,0.982287,0.992426,0.125,0.267086,0.37281,0.248581,0.167099,0.184882,0.236145,0.249174,0.265706,8
-722.878,0.993209,0.0853147,5,31,0,729.837,-1.31057,0.7795,1.76358,-0.814489,-1.92066,-0.151483,-0.0456199,0.554627,-0.0872018,0.496027,4.60213,4.89051,0.990069,0.992538,0.125,0.284161,0.392746,0.152571,0.0942112,0.200094,0.208631,0.262027,0.205246,8
-726.678,0.978638,0.085246,5,31,0,729.926,-1.11312,0.246142,1.76069,-0.295089,-1.14591,0.0273983,0.510306,0.482514,0.0437849,0.353937,4.72592,4.68017,0.991215,0.990808,0.125,0.26386,0.379907,0.228366,0.179653,0.249099,0.282417,0.280428,0.250186,8
-731.692,0.989948,0.0840799,5,31,0,735.08,-1.38634,0.163891,1.82152,-1.32116,0.343096,-0.600208,-0.167166,0.40995,-0.388003,0.655559,4.29512,5.41933,0.986548,0.995589,0.125,0.217738,0.452091,0.0951394,0.23841,0.144327,0.183034,0.246458,0.16237,8
-724.311,1,0.0837697,4,31,0,735.638,-0.995394,0.397603,1.46188,-0.404093,0.0273503,-0.423642,0.0299262,0.568159,-0.496223,0.503203,4.28197,4.87843,0.986373,0.992448,0.125,0.311028,0.43542,0.2317,0.272568,0.229954,0.272825,0.329711,0.22355,8
-723.494,0.987082,0.0842092,4,15,0,729.359,-1.05358,0.571564,1.60941,-0.501822,0.396672,-0.523129,0.0938713,0.402918,-0.604019,0.559522,4.59799,4.89461,0.990028,0.992569,0.125,0.324366,0.461805,0.208439,0.3033,0.206479,0.268734,0.304039,0.199162,8
-728.819,0.991368,0.0836852,6,63,0,732.145,-1.38944,0.918291,3.1616,0.226779,-1.67086,0.431427,0.5886,0.863999,-0.0631236,0.511602,5.5805,5.87502,0.996243,0.997199,0.125,0.285032,0.556766,0.218673,0.0958464,0.237087,0.251937,0.279406,0.19439,8
-726.866,0.970443,0.0834817,6,63,0,739.375,-1.41584,0.630242,1.93109,-0.214759,0.0994755,-0.784858,0.413269,1.05747,0.803614,0.29202,4.55218,4.40631,0.989566,0.987947,0.125,0.225866,0.299029,0.185645,0.19992,0.161781,0.214981,0.248423,0.234841,8
-729.032,0.994375,0.0817499,5,63,0,734.246,-1.44289,1.01411,2.46311,0.181707,-0.69581,0.475084,0.3237,-0.148681,-0.374138,0.322988,5.25651,5.74118,0.994814,0.996799,0.125,0.246877,0.343591,0.200336,0.158741,0.215948,0.207784,0.183786,0.173112,8
-723.051,0.999091,0.0817698,5,31,0,734.796,-1.36635,0.67497,1.8845,0.195617,-1.2745,0.150654,0.394506,0.273509,0.3321,0.435797,4.92943,4.50237,0.992821,0.989039,0.125,0.254984,0.367003,0.217362,0.127663,0.214047,0.232468,0.223192,0.227651,8
-722.146,0.993405,0.082131,5,31,0,729.008,-1.6783,0.466543,2.31349,0.0417967,0.140439,-0.0023468,0.619149,0.911539,0.757026,0.671369,4.56702,5.30766,0.989718,0.995071,0.125,0.203416,0.468766,0.161076,0.170228,0.157112,0.220523,0.256103,0.236845,8
-723.381,0.994054,0.0820796,5,31,0,728.149,-1.59792,0.771421,1.59858,0.327018,-0.510932,0.507657,0.835866,1.31343,0.534859,0.588228,6.06638,5.39543,0.997686,0.995483,0.125,0.241559,0.34128,0.196935,0.130282,0.214282,0.248572,0.304634,0.216988,8
-725.395,0.976441,0.0820749,5,31,0,731.65,-1.41371,0.44979,2.18556,-0.141418,0.539447,0.0927738,0.357103,1.23912,1.3323,0.538608,5.6861,4.34765,0.996619,0.987228,0.125,0.236593,0.441137,0.18394,0.245426,0.203633,0.227695,0.321625,0.332672,8
-728.33,0.993212,0.080806,5,63,0,734.354,-1.03837,0.226028,2.76557,-1.61457,-1.27951,-1.41603,0.206688,-0.290441,-1.13626,0.239294,5.77359,5.59665,0.996901,0.996303,0.125,0.272042,0.40695,0.193921,0.206763,0.201456,0.271127,0.248268,0.212441,8
-726.671,0.999112,0.0807422,6,63,0,733.699,-0.9925,0.132896,1.87556,0.0165741,0.198868,-0.705027,-0.377111,1.32181,-0.563717,0.279127,4.20228,4.84038,0.985259,0.992158,0.125,0.277799,0.384858,0.271332,0.281509,0.233386,0.25016,0.348975,0.240517,8
-726.96,0.999466,0.0810979,5,63,0,732.82,-1.00133,0.345068,1.74697,-0.0471686,0.41601,-0.685806,-0.65055,1.40642,-0.155729,0.274358,4.19319,4.81841,0.985126,0.991985,0.125,0.287685,0.372377,0.266145,0.29169,0.233351,0.235086,0.350814,0.260369,8
-726.113,0.995577,0.0814794,6,63,0,735.611,-1.07906,-0.0768835,1.44565,-1.32934,-0.898281,-0.858731,0.0941211,-0.306988,-0.989098,0.578806,4.97093,6.37457,0.993111,0.998299,0.125,0.245352,0.439719,0.136051,0.168123,0.171349,0.264137,0.221535,0.160899,8
-725.373,0.997158,0.0815827,6,63,0,732.11,-1.01036,-0.119918,1.79413,0.0731107,0.640604,-0.526726,-0.876761,0.547005,0.27585,0.330736,5.39711,5.0468,0.995491,0.993611,0.125,0.259221,0.39724,0.271667,0.310348,0.234232,0.214108,0.303762,0.285135,8
-726.778,0.743754,0.327196,3,7,0,729.833,-1.00312,0.141677,1.60981,-0.0257131,-0.150661,-1.11877,-0.518282,0.467071,-0.306447,0.169779,5.31862,5.5265,0.995124,0.996036,0.125,0.273078,0.325237,0.267473,0.263337,0.232712,0.251409,0.284181,0.258238,8
-726.778,0,2.05711,0,1,1,734.086,-1.00312,0.141677,1.60981,-0.0257131,-0.150661,-1.11877,-0.518282,0.467071,-0.306447,0.169779,5.31862,5.5265,0.995124,0.996036,0.125,0.273078,0.325237,0.267473,0.263337,0.232712,0.251409,0.284181,0.258238,8
-723.967,0.997252,0.17018,4,15,0,731.098,-1.1825,0.019077,1.55604,-1.33625,-1.75596,-0.429377,0.38292,0.534348,-6.63661e-05,0.352072,4.40267,4.91339,0.987904,0.992706,0.125,0.235812,0.346455,0.16071,0.141763,0.208553,0.25967,0.27005,0.234599,8
-725.193,0.987445,0.115158,5,31,0,730.661,-1.06765,-0.0657812,2.20434,-0.585577,-0.285771,-0.614876,-0.957381,-0.150529,0.247801,0.318926,4.76086,5.72367,0.991514,0.996743,0.125,0.251876,0.409839,0.221938,0.238887,0.220329,0.202138,0.246817,0.271184,8
-726.891,0.96364,0.0874941,5,63,0,733.654,-1.21065,-0.214804,3.27658,-1.26767,-0.901961,-0.683572,-0.624261,0.636918,-0.362726,0.210542,5.30386,5.06705,0.995052,0.993738,0.125,0.221686,0.372668,0.185799,0.197729,0.205125,0.207168,0.25416,0.216359,8
-718.456,0.998138,0.0672634,5,63,0,729.803,-1.12974,0.129024,0.947575,-0.341707,-0.0710725,-0.738592,-0.139664,0.358343,-0.0554429,0.901548,4.65615,5.19402,0.990586,0.994481,0.125,0.266311,0.431568,0.191886,0.232577,0.142386,0.221723,0.308599,0.235102,8
-719.999,0.997073,0.0604111,5,63,0,721.976,-1.09457,-0.22674,1.51201,-0.782503,-1.00843,-0.242737,-0.305742,0.188691,-0.397915,0.484,5.43037,4.56197,0.995638,0.989666,0.125,0.23071,0.410293,0.186442,0.170421,0.229338,0.223993,0.268305,0.216334,8
-723.064,0.997009,0.0562025,6,63,0,724.847,-1.14715,-0.666151,1.65456,-0.670511,-1.47597,-1.06487,-0.126731,1.37614,-0.25797,0.478398,4.85673,5.10665,0.992284,0.99398,0.125,0.187577,0.412022,0.187259,0.135492,0.160222,0.230095,0.380175,0.219161,8
-723.315,0.99976,0.0537031,6,63,0,727.171,-0.963722,0.176754,1.80901,-0.704162,-2.03704,-1.14766,-0.666971,0.684514,0.204959,0.347098,5.57459,5.01876,0.996221,0.993431,0.125,0.288564,0.416825,0.230031,0.158321,0.203904,0.232326,0.326045,0.290578,8
