# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1883340189
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,index.1,index.2,index.3,index.4
-737.723,0.995674,0.0095898,9,511,0,749.142,-1.26798,0.120832,-0.122294,0.00281947,0.268872,-0.405738,0.595665,0.332059,-0.744627,0.942566,-1.00268,-1.7428,-0.848158,0.00012732,-0.04499,1.10739,1.71768,0.320529,0.377245,0.16704,0.258436,0.261344,4.80065,5.67297,0.991843,0.996574,0.00168979,0.234137,0.218192,0.226298,0.244232,0.200604,0.267531,0.247451,0.215741,0,0,0,0,0.232133,0.244508,0.213987,0.260303,0,0,0.208408,0.254586,0.241808,0.194244,0.27206,0,6,8,6,9
-741.636,0.994429,0.00999256,9,511,0,753.53,-0.795407,-1.72783,-1.27261,-1.02885,-2.6887,-0.864705,0.375788,-0.221272,-0.461562,1.1815,0.74803,0.0347013,-1.40824,-0.495482,0.160784,-0.39222,0.236396,-0.579192,0.0933742,0.522394,0.186696,0.115791,5.28081,4.41032,0.994937,0.987995,0.00168979,0.211543,0.218679,0.22257,0.197044,0.225217,0.245939,0.230913,0.209515,0,0,0,0,0.22066,0.172096,0.225959,0.268855,0,0,0.206298,0.230647,0.218685,0.213998,0.247498,0,6,8,6,9
-747.203,0.999893,0.0103725,8,255,0,758.279,-0.886276,-0.586686,-0.9698,-0.298277,0.309792,-0.712069,-0.247828,0.0610246,-0.578399,1.79525,0.174754,0.941126,-2.58168,-2.01709,1.9918,0.62356,0.232576,-0.473708,0.499898,0.349922,0.0960206,0.104058,7.13924,5.6854,0.999207,0.996616,0.00168979,0.216757,0.186092,0.242142,0.30193,0.206337,0.246784,0.249982,0.21075,0,0,0,0,0.233343,0.243829,0.226388,0.234201,0,0,0.221847,0.230212,0.235897,0.224233,0.269572,0,6,8,6,9
-740.009,0.995511,0.0109012,8,255,0,759.248,-0.310036,-0.259871,-0.016304,-0.912784,-0.721097,-0.334397,0.0786852,-0.192751,-0.25229,1.79612,-1.6129,0.312743,-0.393141,0.0891498,1.28789,-2.0153,0.623882,0.646206,0.148135,2.6371,0.136448,0.384027,4.69426,4.85792,0.990935,0.992293,0.00168979,0.275519,0.282664,0.256921,0.262296,0.273354,0.285481,0.287654,0.257025,0,0,0,0,0.266015,0.271073,0.281458,0.292813,0,0,0.243528,0.273859,0.253667,0.249372,0.421356,0,6,8,6,9
-734.827,0.997664,0.0113272,8,255,0,754.368,-0.303502,-0.464528,0.0357948,-0.161605,0.366989,-0.525835,0.605358,-0.856294,-0.803842,0.248153,-0.0292082,0.103826,-0.766487,-0.0122586,0.577756,-0.721551,0.586384,0.0627845,0.511492,1.06456,0.0428558,0.166591,4.6765,4.67075,0.990774,0.990722,0.00168979,0.186412,0.228273,0.21101,0.259406,0.181711,0.283448,0.226539,0.236364,0,0,0,0,0.229813,0.233803,0.227091,0.235618,0,0,0.222967,0.256978,0.213653,0.215113,0.245885,0,6,8,6,9
-740.247,0.998416,0.0118213,8,255,0,746.196,-2.04692,0.88891,-0.0923253,0.846088,0.164658,-0.360166,1.07636,0.644137,0.191275,1.05179,-0.461008,0.872772,0.925216,0.887753,1.67355,-0.813765,-0.629675,0.251558,0.363029,0.665137,0.573146,0.0375953,5.86763,5.21627,0.997178,0.994602,0.00168979,0.250649,0.190805,0.2478,0.205367,0.176468,0.263371,0.242592,0.192592,0,0,0,0,0.253856,0.187774,0.146448,0.279331,0,0,0.21586,0.224904,0.222156,0.219301,0.224747,0,6,8,6,9
-735.701,0.999343,0.012349,8,255,0,749.872,-1.04243,-0.484533,0.0244351,-0.372869,0.346536,-0.272965,0.582,-0.146416,-0.454419,0.634879,-0.0146212,-0.393686,0.547942,1.42992,0.185029,1.07305,0.0380704,1.32173,0.576794,1.26102,0.0761509,0.360541,6.32302,4.88585,0.998209,0.992504,0.00168979,0.162985,0.206643,0.171886,0.238407,0.180169,0.263636,0.237645,0.17521,0,0,0,0,0.207729,0.216718,0.208961,0.219719,0,0,0.191446,0.242879,0.198509,0.181652,0.246345,0,6,8,6,9
-734.549,0.997518,0.012918,8,255,0,744.207,-1.04359,0.0705295,-0.180455,-0.116148,-0.106469,-0.193593,0.353813,-0.0506,-0.0619191,0.798362,-0.116441,0.967457,1.08162,0.878761,0.346512,-0.0212312,-0.195608,1.41481,0.987564,1.03734,0.132438,0.0849647,6.61032,5.84696,0.998655,0.99712,0.00168979,0.263328,0.218139,0.229161,0.230854,0.215935,0.321027,0.252354,0.250166,0,0,0,0,0.25002,0.250258,0.248119,0.261759,0,0,0.246449,0.255107,0.248691,0.248513,0.262282,0,6,8,6,9
-734.042,0.998797,0.013445,8,255,0,741.688,-0.696863,0.316928,0.0304463,-0.0231028,0.117991,0.110929,0.564324,-0.818301,-1.06379,-1.41361,-0.569806,0.253849,0.103059,0.672009,1.38687,0.365642,-0.0590961,-1.19114,0.892162,0.866791,0.233733,0.0721847,5.00846,4.4162,0.993363,0.988064,0.00168979,0.23009,0.188051,0.180882,0.200237,0.199233,0.271359,0.23189,0.196405,0,0,0,0,0.211117,0.216613,0.216336,0.23467,0,0,0.222865,0.228534,0.211561,0.208645,0.204541,0,6,8,6,9
-736.566,0.999047,0.0140247,8,255,0,743,-1.32035,-0.518098,-0.5456,-0.369744,-0.253835,-0.478927,0.973923,0.813284,0.503934,1.99754,0.790296,-0.876544,-0.598457,-0.999448,-1.2659,-0.177336,-0.228751,0.573656,0.423834,0.281834,0.275964,0.0565422,6.39607,4.64833,0.998335,0.990513,0.00168979,0.206131,0.204237,0.216566,0.224981,0.208849,0.327617,0.245518,0.229998,0,0,0,0,0.228324,0.233929,0.223131,0.298906,0,0,0.227294,0.241781,0.240149,0.237027,0.252353,0,6,8,6,9
-735.733,0.999339,0.0146268,8,255,0,744.389,-1.2354,-0.65635,-0.649735,-0.518302,-0.0892344,-0.429218,0.658317,0.903881,0.343229,1.68475,0.868388,-1.02084,-0.63855,-0.677856,-0.935838,-0.0318034,-0.121487,0.343986,0.404932,0.28207,0.286208,0.0359362,6.34474,4.50843,0.998247,0.989104,0.00168979,0.20482,0.205255,0.214041,0.244592,0.220148,0.304436,0.250603,0.22239,0,0,0,0,0.224328,0.246202,0.228754,0.287578,0,0,0.232243,0.239199,0.240789,0.237169,0.245892,0,6,8,6,9
-737.685,0.980997,0.0152536,8,255,0,746.93,-1.35209,0.369505,0.456303,0.265072,-0.184253,-0.0676726,1.18676,0.65342,-0.522817,0.631744,-0.617589,0.7191,1.63115,0.785971,0.605022,-0.126293,-0.211084,0.037098,0.250363,0.19365,0.0676838,0.0303039,4.12565,5.09966,0.984104,0.993938,0.00168979,0.232519,0.23641,0.227897,0.208753,0.213604,0.270901,0.251289,0.211012,0,0,0,0,0.234338,0.228953,0.230342,0.245656,0,0,0.231464,0.238259,0.235354,0.229032,0.235236,0,6,8,6,9
-735.508,0.988694,0.015248,8,255,0,747.727,-0.0612957,-1.3935,-1.55543,-0.726563,-1.1291,-0.631177,-0.436002,-0.341221,-0.786597,-0.00874074,-0.174656,0.49284,1.04808,0.855093,-0.116975,-1.2221,-0.35125,0.0073918,0.28007,0.765383,0.626228,0.178482,6.57502,5.2782,0.998607,0.994924,0.00168979,0.201541,0.194391,0.233029,0.213632,0.237799,0.247766,0.246921,0.189355,0,0,0,0,0.221287,0.181157,0.231671,0.253953,0,0,0.217398,0.223325,0.226244,0.21276,0.236694,0,6,8,6,9
-737.481,0.998728,0.0155061,8,255,0,752.533,-1.33674,-0.658302,-0.452302,0.0607338,-0.255845,-0.256328,0.948337,0.458282,-0.166162,1.91934,0.556065,-0.53101,-0.452669,-0.509487,1.06706,-0.128383,-0.152788,1.86727,0.502947,0.262176,0.238841,0.0668986,4.41439,6.23992,0.988043,0.998054,0.00168979,0.173717,0.189051,0.231662,0.204619,0.20458,0.319917,0.238832,0.21085,0,0,0,0,0.226097,0.213363,0.213344,0.264553,0,0,0.218266,0.232055,0.226375,0.219278,0.243597,0,6,8,6,9
-740.64,0.987327,0.0161205,8,255,0,747.133,-0.917792,-0.49156,-0.873291,-0.186004,-0.417723,-0.715791,0.431896,-0.333088,-0.63285,0.374721,-0.699154,-0.434088,1.55654,-2.29891,0.235391,0.739613,-0.80629,0.526033,0.485724,0.29339,0.322778,0.380983,6.1273,4.19103,0.997822,0.985095,0.00168979,0.19381,0.166659,0.217852,0.19943,0.177477,0.272726,0.213689,0.199522,0,0,0,0,0.210654,0.198664,0.183996,0.245136,0,0,0.17486,0.2461,0.19665,0.179417,0.242133,0,6,8,6,9
-737.089,0.998585,0.0163282,8,255,0,747.647,-0.585749,-0.330694,-0.826679,-0.475062,-0.494932,-0.340255,0.326974,-0.18074,-0.277541,0.440312,0.0500991,0.412086,-1.84709,1.86529,-0.451622,-0.0721804,0.779473,0.0601649,0.491296,1.3822,0.47907,0.0170811,4.38218,4.11224,0.987656,0.983893,0.00168979,0.231084,0.190795,0.218776,0.217119,0.230254,0.293045,0.244633,0.221002,0,0,0,0,0.220882,0.21926,0.23211,0.293302,0,0,0.233706,0.23573,0.234189,0.233896,0.236075,0,6,8,6,9
-737.276,0.989525,0.0169501,8,255,0,745.738,-0.99028,-0.868907,-1.41591,-0.337314,-0.155396,-0.33861,-0.25537,0.092729,0.047707,0.709312,-0.0100856,-0.353745,1.53969,-1.96775,-0.0220125,0.0497554,-0.633804,0.0963821,0.347365,1.43154,0.296356,0.477374,6.28332,4.15141,0.998136,0.984502,0.00168979,0.217917,0.187387,0.250862,0.262865,0.250778,0.256223,0.243006,0.231444,0,0,0,0,0.235935,0.245706,0.235867,0.240303,0,0,0.21089,0.217552,0.247026,0.243068,0.305417,0,6,8,6,9
-737.743,0.925044,0.0172375,8,255,0,748.669,-1.29043,0.16942,0.455901,-0.124936,-0.489418,0.146869,1.18077,-0.207945,-1.13423,1.03901,-1.01828,-0.536128,0.253894,0.669053,0.248789,-0.351559,-1.13584,-0.320555,0.256899,0.117873,0.201251,0.0346161,4.46126,5.42206,0.988584,0.995601,0.00168979,0.216079,0.228772,0.203575,0.188849,0.215102,0.263171,0.231273,0.212538,0,0,0,0,0.215572,0.203476,0.224925,0.26307,0,0,0.222986,0.229209,0.220878,0.215442,0.228349,0,6,8,6,9
-738.081,0.998757,0.015218,8,255,0,755.446,-1.10076,-0.771028,-1.51334,-0.945602,-1.06601,-0.0210747,0.363626,0.332279,0.13381,0.440422,1.11511,0.588694,-0.170706,-0.810442,-0.272763,0.209728,1.00605,0.339188,0.268005,0.102297,0.0356847,0.506529,6.14136,5.62944,0.997853,0.996422,0.00168979,0.236571,0.202573,0.228235,0.222607,0.274713,0.295695,0.249575,0.245821,0,0,0,0,0.245278,0.244489,0.251389,0.253961,0,0,0.222969,0.258299,0.255288,0.236768,0.265769,0,6,8,6,9
-739.295,0.999217,0.0157908,8,255,0,747.016,-1.0859,-1.17201,-0.761305,-1.18195,-0.402107,-0.118707,0.0956658,0.136122,-0.238379,1.66097,0.699655,-0.547394,-0.152013,-2.57468,0.961014,1.32124,1.2328,1.13848,0.324073,0.752687,0.0476818,0.605242,4.80725,4.50579,0.991896,0.989076,0.00168979,0.20327,0.225038,0.202762,0.245372,0.262254,0.275504,0.262776,0.213289,0,0,0,0,0.237006,0.243573,0.24599,0.247828,0,0,0.206566,0.228474,0.232786,0.195025,0.430861,0,6,8,6,9
-739.108,0.99949,0.0163916,8,255,0,749.126,-1.3368,-0.56578,-0.321615,0.176429,-0.0313922,-0.0306326,0.616419,-0.0692985,-1.47412,0.0514996,-0.736588,0.532786,0.228616,2.55815,-0.838382,-1.31701,-1.25108,-1.2505,0.724221,0.140304,0.82696,0.139526,4.92577,4.63087,0.992795,0.990348,0.00168979,0.154146,0.178441,0.236963,0.211064,0.211155,0.29859,0.233988,0.201202,0,0,0,0,0.220636,0.192947,0.193043,0.288024,0,0,0.221568,0.237164,0.220659,0.189422,0.223507,0,6,8,6,9
-743.438,0.996184,0.0170149,8,255,0,754.105,-0.962389,0.385128,-0.467277,-1.28592,-0.347074,-0.632578,0.395395,-0.660753,-1.2541,1.25452,0.923423,-1.08545,-1.19028,-1.46139,-0.0891333,1.10371,1.37836,2.01019,0.520669,0.0453408,0.00850322,0.150031,4.70247,5.399,0.991009,0.995499,0.00168979,0.300127,0.215968,0.152561,0.226727,0.201784,0.301248,0.243188,0.23835,0,0,0,0,0.240278,0.241714,0.241277,0.242854,0,0,0.230801,0.258897,0.230061,0.214867,0.283994,0,6,8,6,9
-740.726,0.991517,0.0175271,8,255,0,753.909,-1.25283,-0.934272,-0.779442,0.381995,-0.226657,-0.931824,0.428875,-1.22335,0.823865,0.361763,-0.365802,1.00275,0.075023,0.374827,-0.0584688,0.535998,-0.587485,-2.08866,0.27394,0.0211995,0.627621,0.0609052,5.5056,5.1709,0.995953,0.994353,0.00168979,0.181695,0.187988,0.2404,0.211786,0.181794,0.242708,0.204863,0.21187,0,0,0,0,0.246093,0.182467,0.125577,0.251563,0,0,0.200652,0.213987,0.197876,0.217973,0.213315,0,6,8,6,9
-741.374,0.99999,0.0178675,8,255,0,749.999,-1.22886,-0.635901,-0.978613,-0.21047,0.169273,0.46858,1.2022,1.08399,0.147536,-0.417235,0.325448,-1.78507,-0.442777,0.0350321,0.0237055,-0.482463,-0.0731662,1.44138,0.262985,0.0116971,0.0650622,0.0393306,4.73671,5.674,0.991309,0.996578,0.00168979,0.206556,0.192179,0.225489,0.243402,0.258184,0.296805,0.243351,0.241356,0,0,0,0,0.237229,0.241694,0.245253,0.254124,0,0,0.241012,0.246288,0.245432,0.238728,0.234745,0,6,8,6,9
-739.668,0.999595,0.0185368,8,255,0,750.075,-0.253854,-1.05283,-0.589232,-0.44022,-0.686026,-0.314659,-0.255561,-1.02477,-0.616595,2.60808,-0.300658,1.75716,0.448118,-0.0656027,-0.0317015,0.494814,0.096568,-1.44823,0.274186,0.0935605,1.41894,0.16539,5.37687,5.86491,0.995399,0.997171,0.00168979,0.225171,0.247829,0.255425,0.242976,0.261941,0.265045,0.248099,0.255193,0,0,0,0,0.243949,0.185797,0.278012,0.295015,0,0,0.246903,0.248711,0.225862,0.237799,0.346211,0,6,8,6,9
-740.951,0.997826,0.0192043,8,255,0,750.906,-1.59785,-0.332464,0.293691,-0.357737,-0.187396,0.708471,1.22668,0.718138,0.870508,-0.0863543,-0.703038,-1.86423,0.490451,-1.38572,-0.338804,0.530282,-0.161761,0.71967,0.216545,0.331887,0.0266619,0.110714,4.84069,4.59013,0.99216,0.98995,0.00168979,0.211261,0.234727,0.210351,0.216541,0.251236,0.272917,0.234071,0.243226,0,0,0,0,0.235365,0.236181,0.240501,0.243025,0,0,0.236234,0.246706,0.236427,0.239476,0.220776,0,6,8,6,9
-738.835,0.999574,0.0198116,8,255,0,751.818,-0.611294,-0.237963,-1.82606,-0.68549,-1.09871,-1.12996,0.469747,-0.442894,-0.976321,0.68438,0.229582,0.47692,-1.35986,1.37785,-0.685113,-0.876053,0.47084,-1.32779,0.168703,0.200581,0.420522,0.0384596,5.2254,4.69637,0.994651,0.990954,0.00168979,0.25558,0.208483,0.241638,0.229228,0.228308,0.278671,0.249916,0.230661,0,0,0,0,0.2389,0.208857,0.206702,0.337362,0,0,0.236023,0.247134,0.240753,0.237075,0.248651,0,6,8,6,9
-740.016,0.993783,0.0205026,7,127,0,749.951,-1.77866,-1.29297,-0.278726,0.357713,0.296459,0.28777,0.0539812,0.236436,-0.0223404,0.173944,0.668755,-0.204878,1.25317,-0.701349,0.662949,1.12951,-1.64566,0.731447,0.0672812,1.75833,0.453956,0.5525,4.99779,5.07645,0.993292,0.993797,0.00168979,0.195437,0.206294,0.21333,0.212645,0.212548,0.209951,0.239226,0.166393,0,0,0,0,0.21394,0.209342,0.208695,0.191849,0,0,0.221381,0.200094,0.216573,0.193483,0.210822,0,6,8,6,9
-740.4,0.999229,0.020954,8,255,0,751.599,-0.98696,-1.59431,-0.95201,-0.988203,-0.353078,-0.74084,0.967894,0.0068451,-0.294493,2.72456,-1.1778,-0.121193,-1.03634,0.604663,-1.99817,-0.996197,0.247635,-0.143941,0.277913,0.072698,0.164581,0.199402,5.62346,5.11072,0.996401,0.994004,0.00168979,0.19231,0.221262,0.219552,0.250932,0.231431,0.325006,0.249958,0.245962,0,0,0,0,0.234015,0.252886,0.241248,0.29518,0,0,0.208219,0.269028,0.233523,0.223077,0.34194,0,6,8,6,9
-737.13,0.996896,0.0216487,8,255,0,748.765,-0.13858,-0.440395,-0.758203,0.522864,0.00490262,-0.756846,0.647869,-0.212102,-0.216021,0.335918,1.15803,0.16372,1.03841,-0.628006,2.00671,0.977403,-0.243465,0.138835,0.406304,5.29167,0.461522,0.120281,5.32582,4.94636,0.995159,0.992941,0.00168979,0.203938,0.183952,0.273936,0.234552,0.184034,0.284026,0.22887,0.225303,0,0,0,0,0.25524,0.212936,0.160345,0.26623,0,0,0.212431,0.24146,0.223383,0.223302,0.234791,0,6,8,6,9
-733.931,0.936058,0.0222489,7,127,0,748.749,-0.16889,-0.33708,-0.461909,0.654837,0.0783412,-0.527393,0.507827,-0.336179,-0.356465,-0.197474,0.856061,-0.130963,0.854518,0.0920743,1.63557,0.96893,-0.213013,0.471345,0.408291,3.38944,0.396571,0.121354,5.34716,4.81818,0.995261,0.991983,0.00168979,0.201295,0.193272,0.273698,0.22976,0.18916,0.262015,0.228543,0.216789,0,0,0,0,0.250187,0.21004,0.173148,0.239486,0,0,0.215441,0.237157,0.219342,0.218926,0.222203,0,6,8,6,9
-736.058,0.981914,0.0201912,7,255,0,744.362,-1.21777,-0.733664,-0.572873,-1.57506,-0.878421,-0.773451,0.299846,0.688056,0.478952,1.30317,-1.2934,-1.45537,-0.185028,0.247462,-1.07107,-1.40208,-0.0525536,0.0889948,0.55216,0.45596,0.0277956,0.174017,5.17604,5.13682,0.994381,0.994158,0.00168979,0.211973,0.227146,0.144702,0.198956,0.208334,0.322156,0.238315,0.221748,0,0,0,0,0.228434,0.231799,0.232309,0.237569,0,0,0.198662,0.229532,0.241481,0.234993,0.261251,0,6,8,6,9
-731.118,0.99831,0.0201259,7,255,0,746.875,-0.382946,-0.628521,-0.960094,-1.081,-0.538139,-0.715757,0.355992,-0.298529,-0.395703,1.35199,-1.00415,-0.939665,0.450402,0.0958395,0.191726,-1.08768,-0.722716,-0.485101,0.450364,1.41258,0.0882563,0.365217,5.23953,4.69897,0.994725,0.990977,0.00168979,0.230566,0.205405,0.196747,0.237784,0.223745,0.317111,0.25355,0.228952,0,0,0,0,0.236819,0.245403,0.242572,0.259983,0,0,0.199075,0.267962,0.224211,0.218163,0.34392,0,6,8,6,9
-745.585,0.935126,0.0207332,7,127,0,751.537,-1.28861,-1.14003,-0.690056,0.728887,-1.04599,0.339011,-0.374672,-0.563911,-0.935037,1.15616,1.66849,1.16662,-0.543001,-0.213134,-1.15297,0.368702,2.2923,-0.613965,0.11367,0.264318,0.684942,0.0752536,4.94756,4.65546,0.992949,0.99058,0.00168979,0.191804,0.199663,0.225963,0.193427,0.218508,0.20531,0.211197,0.195705,0,0,0,0,0.260737,0.0948138,0.212701,0.142232,0,0,0.211314,0.202723,0.200488,0.196157,0.221463,0,6,8,6,9
-740.369,0.99772,0.0188065,7,255,0,752.945,-0.704937,-0.676176,0.158697,-0.00317426,0.0299483,-0.818812,1.5247,-1.08613,-1.50405,0.718768,0.298408,1.50992,1.00022,-1.37612,0.549021,-0.497976,0.509755,-0.26864,0.117466,0.443747,0.0599475,0.0922217,5.0246,5.49638,0.993469,0.995915,0.00168979,0.205002,0.221383,0.218136,0.218797,0.202295,0.250148,0.234957,0.203397,0,0,0,0,0.221077,0.221417,0.212815,0.237161,0,0,0.211678,0.249835,0.207607,0.201359,0.236216,0,6,8,6,9
-740.892,0.988233,0.0193465,8,255,0,753.101,-0.757459,-0.398554,-1.24534,-0.452042,0.233362,-0.788432,1.59639,-1.33637,-1.85935,0.699907,-0.171882,0.990312,0.953701,-1.24602,0.980825,-0.586551,-0.12426,-0.0140301,0.209746,0.314743,0.0666282,0.114935,5.01516,5.23538,0.993407,0.994703,0.00168979,0.20338,0.176247,0.201578,0.225566,0.190519,0.278994,0.229135,0.201698,0,0,0,0,0.213588,0.221253,0.209896,0.237067,0,0,0.207573,0.255724,0.197498,0.188227,0.236809,0,6,8,6,9
-736.968,0.997169,0.0195221,7,127,0,749.413,-0.922597,-0.584973,-0.188194,-0.29075,-0.287853,-0.298383,0.0543388,0.116715,-0.154585,0.132406,-0.134024,-0.16943,0.891215,-0.287397,0.080857,-0.91947,-1.66239,1.32943,0.596434,1.20592,0.383908,0.00766715,5.6838,4.62407,0.996611,0.990283,0.00168979,0.205538,0.246657,0.235523,0.235833,0.234708,0.274354,0.267152,0.208278,0,0,0,0,0.238552,0.238752,0.238023,0.263255,0,0,0.24193,0.242422,0.242509,0.24213,0.242531,0,6,8,6,9
-739.644,0.999222,0.0200462,7,255,0,751.549,-1.23103,0.130639,-0.212039,-0.381682,0.519256,0.123381,1.55835,-0.287068,-0.726325,-0.734147,-0.558968,-0.687695,0.493731,1.04494,-0.388276,-0.691645,-1.47839,0.436566,0.443589,0.729859,0.119324,0.0158854,6.95576,5.33288,0.999048,0.995193,0.00168979,0.184917,0.163186,0.153209,0.212178,0.184435,0.298673,0.230887,0.179718,0,0,0,0,0.198274,0.215546,0.207827,0.236762,0,0,0.209208,0.212921,0.208155,0.207032,0.207012,0,6,8,6,9
-738.055,0.984588,0.0206598,7,127,0,747.024,-0.743616,-0.418251,0.301862,-0.144324,0.0289962,0.0052438,0.712272,-0.70567,-0.904438,-0.590658,-0.482917,-0.516121,0.0027641,0.829307,-0.0106234,-1.39394,-1.42365,0.0782462,0.313228,0.580663,0.0800273,0.0130606,5.99643,5.79324,0.997519,0.996961,0.00168979,0.209067,0.248776,0.223599,0.233159,0.231832,0.273548,0.249744,0.228801,0,0,0,0,0.238019,0.240535,0.240189,0.250633,0,0,0.241436,0.243126,0.239745,0.239273,0.240018,0,6,8,6,9
-743.567,0.998664,0.0206817,7,127,0,750.866,-0.95429,0.167483,-0.624384,-0.125528,-0.0241855,0.297969,1.3361,-0.884395,-1.79349,-1.19365,0.441843,0.215818,-0.0689561,1.28444,-1.29753,1.46804,0.422078,-1.63991,0.185197,0.269199,0.0102154,0.0146122,4.08657,4.96177,0.983481,0.993048,0.00168979,0.220628,0.196501,0.211461,0.2146,0.224801,0.259963,0.242055,0.200127,0,0,0,0,0.223753,0.223931,0.224501,0.226343,0,0,0.225775,0.228424,0.222785,0.220505,0.222007,0,6,8,6,9
-737.138,0.999774,0.0212769,7,127,0,750.004,-1.48857,-0.102925,-0.92368,-0.409733,-0.0539708,0.597169,0.73941,0.491468,-0.0705699,0.159833,0.262868,-1.09685,0.107341,-0.816431,-0.675786,0.572661,-0.833612,1.33402,0.343172,0.591017,0.0519829,0.0960688,6.27429,5.05088,0.998119,0.993637,0.00168979,0.210968,0.168039,0.194047,0.213765,0.253503,0.262801,0.245523,0.189624,0,0,0,0,0.217689,0.220818,0.226629,0.227912,0,0,0.224422,0.226782,0.22268,0.213577,0.217276,0,6,8,6,9
-736.436,0.996981,0.0219279,7,255,0,748.295,-0.89656,0.0989019,0.875335,0.385741,-0.633198,-0.180181,1.56246,-0.424219,-0.635624,0.197693,-0.266762,-0.727641,0.289656,-0.367095,0.207018,0.333121,-1.15786,1.2385,0.276737,1.17199,0.354522,0.140274,5.32696,4.84084,0.995165,0.992161,0.00168979,0.210122,0.247372,0.223392,0.178882,0.197769,0.283784,0.245507,0.20338,0,0,0,0,0.232151,0.17466,0.198733,0.313178,0,0,0.218493,0.262051,0.21282,0.207992,0.227485,0,6,8,6,9
-742.837,0.959677,0.0224682,7,127,0,753.685,-0.922922,-0.0242898,-0.667976,-0.247596,0.567753,-0.943011,1.04377,-0.518224,-1.53796,0.590597,0.0582257,-2.55059,-0.574052,1.44827,0.130008,1.05474,-1.57309,-1.64668,0.258926,0.226062,0.0635512,0.02642,4.62398,5.26469,0.990282,0.994856,0.00168979,0.240237,0.211217,0.229871,0.269232,0.199624,0.29408,0.261986,0.220197,0,0,0,0,0.242408,0.251959,0.234457,0.257648,0,0,0.240931,0.250567,0.24297,0.238095,0.248347,0,6,8,6,9
-739.96,0.998734,0.0214207,8,255,0,750.794,-1.43042,-0.79223,-0.282261,0.416478,-0.652931,0.00454932,0.87922,-0.0835086,-1.04332,1.70007,-0.284142,2.02366,0.302257,-0.849361,-1.29727,-0.700304,1.6818,1.67026,0.339494,0.467864,0.817301,0.103285,4.70298,4.83461,0.991013,0.992113,0.00168979,0.15997,0.183981,0.221137,0.166272,0.198633,0.248452,0.227323,0.159682,0,0,0,0,0.217906,0.105192,0.166653,0.287703,0,0,0.195099,0.209172,0.193721,0.179169,0.223021,0,6,8,6,9
-739.491,0.994091,0.0220145,7,127,0,754.861,-0.33763,0.078868,-0.977458,-1.29252,-1.3171,-0.160694,0.803806,-0.734205,-1.40354,-0.903882,-0.37249,-1.24394,-0.499185,-0.636492,0.369228,0.583458,-0.887785,-0.81223,0.223148,0.794436,0.043016,0.0436335,5.36331,4.61857,0.995336,0.99023,0.00168979,0.239718,0.199846,0.188952,0.188122,0.230225,0.27002,0.261829,0.172924,0,0,0,0,0.219901,0.219723,0.228221,0.23548,0,0,0.225697,0.233006,0.221427,0.216516,0.220175,0,6,8,6,9
-738.532,0.987522,0.0224173,7,255,0,748.774,-0.437901,-0.451139,-0.736995,-0.817131,-0.47326,0.549692,2.05392,-1.03433,-1.21157,-0.169399,-0.769715,0.481225,0.743327,1.40951,1.1231,0.0577657,-0.377185,-0.925181,0.151372,0.72355,0.0578334,0.0273744,5.56021,5.43998,0.996167,0.995679,0.00168979,0.213965,0.206788,0.204808,0.213403,0.240502,0.284423,0.242554,0.219912,0,0,0,0,0.22439,0.227848,0.238357,0.254401,0,0,0.234904,0.242335,0.227251,0.226406,0.231408,0,6,8,6,9
