# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=744051095
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4,g_se,g_sp
-735.677,0.976077,0.025153,7,127,0,755.467,0.587643,-0.957117,0.0300666,-1.21973,-1.15513,-1.30738,-0.884506,-0.103283,-1.10859,-0.0032888,-0.240156,0.0198804,1.45483,-0.396331,-2.38479,-0.59798,1.48645,-0.295606,0.328351,0.301651,-0.755027,0.575069,0.0266888,-3.10785,5.96374,4.69289,5.12505,3.21453,-0.0875753,2.14616,-0.723101,1.61521,1.05894,-2.66037,-1.0439,-1.24685,0.651973,-0.585359,0.396054,-0.464988,-1.50916,0.949975,-0.124219,-0.335217,2.91735,-1.58283,1.13098,-1.77275,1.44763,0.128717,-1.21302,-1.7673,-2.74916,-2.21074,-5.1128,-7.49811,2.05008,-1.07231,3.20922,0.403244,-1.26456,8.14189,-14.6698,0.0198804,1.45483,-0.396331,-2.38479,-0.59798,1.48645,-0.295606,0.328351,0.301651,-4.61828,4.21467,5.31526,-0.961037,1.48886,-2.08189
-736.488,0.962885,0.0247179,8,255,0,749.816,-2.01448,0.959599,1.28183,0.516991,-0.607609,0.333463,0.105418,0.991392,0.302601,1.77081,1.11797,-0.773404,-0.983988,-0.572316,1.01359,-0.0525274,1.02572,0.728815,-0.0135247,-0.41718,-0.789811,-1.64685,-0.519564,-1.07498,6.92217,5.53528,-0.0124436,-1.34431,-1.95881,1.70686,1.42736,-0.63033,1.95225,0.379289,0.40733,-0.555134,1.62829,0.0806711,1.39078,-0.496995,-2.60066,-0.605221,2.13854,-0.181029,0.334606,0.148404,2.56927,0.27549,0.627803,-1.71805,0.52254,-1.37546,16.8192,3.61593,-3.17602,15.3607,-0.660708,5.74174,1.0166,7.28813,1.30885,3.77019,2.31462,-0.773404,-0.983988,-0.572316,1.01359,-0.0525274,1.02572,0.728815,-0.0135247,-0.41718,0.245088,4.83666,5.93262,4.43435,2.76994,1.69299
-739.649,0.998831,0.0239347,7,127,0,749.076,-2.00457,1.07301,1.28701,0.172224,-0.275046,0.379608,0.0070141,0.982701,0.667268,1.86117,1.20331,-0.992608,-1.10163,-0.804274,1.16462,0.243768,1.27281,0.574161,0.271349,-0.602337,-0.58737,-2.40108,-0.220389,-0.574111,6.8788,5.51468,2.32822,0.478259,0.849781,-2.687,2.30705,0.173132,1.13233,-1.29255,4.16923,0.296513,0.117535,-0.438466,-0.163326,-0.56966,0.188469,0.819303,0.607259,-0.589343,0.793487,-0.548991,3.1459,-0.727993,0.909151,0.687067,-0.740356,-0.742474,-6.18089,4.28748,-4.31426,-3.2637,0.0796462,3.98705,-15.6784,9.03412,1.50641,1.69852,1.61936,-0.992608,-1.10163,-0.804274,1.16462,0.243768,1.27281,0.574161,0.271349,-0.602337,-0.989831,-1.88746,-0.00361852,6.37306,2.69122,2.09793
-735.602,0.977219,0.0241298,7,127,0,752.081,-1.70126,0.510729,1.64391,0.370861,0.31787,-0.321382,0.597301,0.232781,0.101724,1.63076,0.45186,0.627719,-0.00620297,0.493083,0.967198,1.1424,-0.579987,0.381933,0.704298,0.564413,-0.92342,-1.47445,-1.06002,-3.06304,6.38373,5.03991,-3.33655,2.15582,-3.79321,-1.27409,1.07081,3.24811,0.609487,1.0773,1.9314,2.06433,0.6108,-1.01678,-1.15461,-0.900931,1.12844,0.167456,1.5304,0.557935,0.219805,-0.827197,-2.03553,0.00400702,0.793555,0.294028,2.65287,2.49113,20.7784,0.807174,-1.65161,9.47953,2.25936,0.533887,10.8426,-1.37101,0.610428,6.37952,0.559125,0.627719,-0.00620297,0.493083,0.967198,1.1424,-0.579987,0.381933,0.704298,0.564413,0.00666193,7.49389,2.57938,-1.01599,2.12933,-0.727356
-734.885,0.999815,0.0237452,7,127,0,748.589,-2.01235,0.813323,2.03001,0.28075,0.173584,0.253001,0.114739,0.402211,0.197628,0.683219,0.337569,0.78064,0.171878,1.89048,-1.29194,1.26904,-1.29017,-1.49541,-0.162761,-1.07131,-0.4247,-1.1094,-1.68345,0.494115,4.99366,4.635,-0.19199,-2.45635,1.23083,-4.44079,-2.03525,0.886705,5.67346,-1.02452,-3.64507,-0.0265094,-1.29465,-0.704888,0.00215557,-0.562062,-0.750386,-1.25101,0.563439,-0.384819,-0.709778,-0.73867,-0.334623,0.234298,0.0864672,-0.0425922,-2.49535,0.22963,20.577,4.85404,4.15183,7.28679,2.11835,13.5579,-2.82374,30.6934,-3.37529,9.49686,2.76806,0.78064,0.171878,1.89048,-1.29194,1.26904,-1.29017,-1.49541,-0.162761,-1.07131,9.2421,3.57892,0.2759,16.9583,0.0168861,-3.2351
-733.601,0.993644,0.0239642,7,127,0,748.267,-0.865682,-0.153691,1.80213,-0.653887,-0.535547,-1.31188,-0.427664,0.540665,0.401459,0.921935,-0.55267,-0.0345659,-0.847099,-1.62294,0.897037,-1.26383,0.124526,1.88365,-0.877237,0.357163,-0.808976,-1.95194,-1.56927,-2.87731,5.14186,5.44612,-2.0859,2.48573,-0.4517,0.947005,3.66746,1.95766,3.78996,-1.61745,0.443604,0.885751,0.251356,1.3945,-0.804468,1.04173,-1.03439,0.410794,-1.83997,-0.0931063,-1.51609,-1.24416,-3.93049,-0.342965,0.416053,-0.303323,-0.218028,-1.62402,25.7846,0.513482,2.06147,5.56287,1.13349,-0.898738,4.72817,2.57008,3.25796,3.7894,0.0132343,-0.0345659,-0.847099,-1.62294,0.897037,-1.26383,0.124526,1.88365,-0.877237,0.357163,-1.95719,1.79638,-4.52201,-1.23155,0.311172,1.22552
-735.867,0.992809,0.0240185,7,127,0,743.903,-0.949235,-0.160554,1.67233,-0.731084,-0.469875,-1.19005,-0.545191,0.599723,0.463748,0.850641,-0.434328,0.131868,-0.698659,-1.88384,0.737811,-1.64721,0.394757,1.90842,-0.730128,0.109334,-0.698067,-1.89896,-0.852032,-2.81083,5.38492,5.35886,1.49444,0.0647873,-1.05097,0.00304386,0.471012,2.49545,-1.3174,0.607818,0.679187,-0.100297,0.875488,0.614363,0.709608,-0.833423,-0.664995,-1.28482,1.1824,-0.148767,0.682727,-1.20197,1.34801,0.448605,1.43734,0.336101,1.88724,-2.24647,-37.1061,-1.82341,-0.334549,-16.1867,0.902172,-5.23001,-14.1513,0.014656,1.45661,-4.03726,-1.55575,0.131868,-0.698659,-1.88384,0.737811,-1.64721,0.394757,1.90842,-0.730128,0.109334,7.08711,-4.01428,11.2949,-1.00376,0.352556,2.20256
-736.339,0.997062,0.0240502,7,255,0,747.729,-0.520496,-0.683669,1.4045,-0.49994,-2.47085,-1.62705,-0.637456,-0.555858,-1.04189,-0.28913,-0.695546,-0.433109,0.71824,-1.00437,0.299772,0.672783,-0.312463,0.109931,-1.05828,1.09279,-0.778887,-1.55524,-1.91886,-4.12523,4.88646,5.02002,-1.34956,-0.0351956,0.469871,1.36557,0.968703,-1.18432,0.0573093,0.559352,3.11808,0.337619,0.0292484,-0.0227063,-0.545162,-2.33595,0.911568,-1.52909,0.374148,2.10612,-1.13575,0.305197,-2.21674,-1.16642,-0.522538,-0.463117,0.466697,1.56238,36.5313,0.0430875,2.34051,8.66264,-2.15933,-0.736242,10.5569,-1.14198,-0.539926,5.24589,1.49532,-0.433109,0.71824,-1.00437,0.299772,0.672783,-0.312463,0.109931,-1.05828,1.09279,-9.74859,-3.94115,-4.35877,-1.55786,-0.0732522,-1.14063
-735.088,0.997967,0.0241954,7,255,0,748.855,-0.550936,-0.0668859,1.79019,-0.847852,-1.13075,-0.965502,-0.193752,0.774789,-0.0163214,-0.26542,-0.598025,1.08838,-0.954401,0.0143419,0.475032,2.26885,-0.751632,1.15084,0.910974,1.2317,-0.725585,-0.403906,-0.440155,-2.89428,4.79874,5.22007,-0.147106,2.30023,0.577163,-0.395183,3.57182,4.32652,-0.490406,3.12287,3.10531,0.873238,0.726638,0.671858,-1.05285,1.09006,-0.21665,-0.156716,0.078339,0.229771,1.34151,-0.787395,2.31625,-0.125045,-1.03805,1.26182,0.3441,0.500383,-45.0465,-2.45283,-1.0344,-30.7541,-1.09288,-5.35769,-10.6529,-0.3893,-0.977271,-24.0899,-7.08053,1.08838,-0.954401,0.0143419,0.475032,2.26885,-0.751632,1.15084,0.910974,1.2317,-0.299194,9.70944,24.8359,-0.397748,-1.14201,1.97047
-732.851,0.99867,0.0243653,7,127,0,748.065,-0.741259,-0.165183,0.511035,-0.848242,-1.15389,-0.497719,-0.501061,-0.41493,-0.143168,-0.716297,-1.46033,0.265744,-0.993153,1.09278,-0.384501,0.20931,-0.0502806,0.711211,-0.963836,0.294803,-0.101464,-2.11594,-2.53876,-2.35901,5.01706,4.36684,2.4457,-1.68643,1.45109,3.10356,0.639093,1.37463,0.800327,-3.04817,-2.63376,2.18791,-0.855169,-1.07638,0.897728,0.0964455,-0.449864,-2.28833,0.824147,-1.13413,-0.995894,-1.34049,-0.174626,-1.2236,-0.611325,0.348857,0.638977,-1.29615,-28.8632,0.112226,-4.75428,-4.90402,-1.0654,1.34325,-17.432,-6.99599,1.13757,-4.75975,-1.7478,0.265744,-0.993153,1.09278,-0.384501,0.20931,-0.0502806,0.711211,-0.963836,0.294803,8.13675,1.76213,0.941388,0.389383,-0.41445,-3.11194
-734.945,0.996975,0.0245546,7,127,0,747.86,-0.420406,-0.386437,-0.153988,-1.02005,-0.808188,-0.775695,-0.766152,-0.605625,-0.906181,1.89129,0.256538,0.303203,0.525861,0.404519,-0.436547,2.04863,0.298163,-0.781303,-0.298954,0.227645,0.233303,-1.27798,-4.71576,-1.65066,6.00363,5.14328,1.66519,0.969664,1.74832,-0.964073,-0.0169778,1.97985,-0.841008,-2.12235,0.897265,2.12878,1.03379,-0.32391,0.984337,-1.18787,0.483386,-0.530978,0.0472919,-0.678077,1.03501,-0.32658,-4.42932,-1.13262,-0.116641,1.48314,0.0818586,4.04132,36.8944,11.7211,-2.93719,0.805675,2.54827,13.349,21.6022,1.45434,0.5104,13.0285,-0.345487,0.303203,0.525861,0.404519,-0.436547,2.04863,0.298163,-0.781303,-0.298954,0.227645,-33.6257,19.9244,-1.31912,-5.77851,1.68987,-0.399933
-735.784,0.992965,0.0246982,7,255,0,747.05,-1.34417,0.80656,1.79116,-0.176511,-0.797336,0.0854273,0.130388,0.280046,-0.101379,0.471365,1.73058,0.48521,0.763969,-0.108236,0.428762,-0.641897,-0.54727,0.585363,1.24823,-0.536215,-0.529378,-3.60138,-6.27541,-0.505509,4.2321,4.89399,-1.46933,-1.30448,-2.51975,0.358255,-0.163021,-2.04696,-5.38528,-0.634923,-1.29477,0.851976,1.07772,0.814811,1.22413,0.43538,-0.181486,2.13491,0.0404023,-0.576085,0.596864,-0.0118524,1.82624,-0.0499831,-0.592137,-1.13704,0.575708,0.0888771,10.8486,4.72985,1.37361,1.44748,-0.439618,4.85506,6.24821,4.4883,-3.16302,-2.45527,2.02722,0.48521,0.763969,-0.108236,0.428762,-0.641897,-0.54727,0.585363,1.24823,-0.536215,1.21851,-0.442352,-1.00269,1.12037,-2.10969,-1.28637
-735.648,0.998353,0.0247321,7,255,0,751.277,-1.80947,-0.263373,1.69217,0.50751,-1.97823,-0.0118782,-0.0185874,0.551779,0.487879,0.980389,0.0188172,1.16259,0.730058,0.674995,-0.115709,0.845797,1.10788,1.1097,-0.967682,0.0344769,-0.825103,-0.664707,-1.59687,-1.35996,6.2174,5.87869,-2.58233,0.174222,-0.183444,3.4747,-0.401572,0.740044,-0.805721,-2.09137,0.993506,1.99903,-1.3367,0.783942,0.930661,0.000643234,0.398089,-0.479672,-0.502739,0.794514,1.0994,-0.59942,1.23622,1.11123,-3.03696,0.796796,-1.53205,-1.11128,-6.42034,-2.6112,-1.26639,3.18787,-2.30035,1.08082,-2.41966,0.449943,2.29628,2.91112,-5.87164,1.16259,0.730058,0.674995,-0.115709,0.845797,1.10788,1.1097,-0.967682,0.0344769,-3.14047,2.8531,-0.771315,-1.28024,1.84649,3.19498
-731.407,0.99199,0.0249132,7,127,0,747.039,-1.82398,0.185964,1.41341,0.0127563,-1.51042,0.185871,0.144097,0.261371,0.11276,1.12988,1.3951,-0.0313908,2.09392,-0.575721,0.137098,-0.215651,-0.0440771,0.628446,-0.844702,-0.942978,-0.284751,-0.886552,-1.40244,-2.15309,5.37005,5.55566,2.20554,2.6325,-0.580873,-3.75305,2.3859,-2.63602,4.01901,0.0495409,-2.10661,1.7344,0.442613,-1.35165,0.487044,-1.2151,0.195734,-1.12633,-1.51583,-0.961771,0.631897,-0.828541,1.62522,-0.261937,0.505597,0.298901,-2.26542,-3.24916,-1.82086,-0.754321,0.192141,1.62883,-2.29124,6.17181,-1.04435,-2.61,0.303706,-3.90329,5.64227,-0.0313908,2.09392,-0.575721,0.137098,-0.215651,-0.0440771,0.628446,-0.844702,-0.942978,-1.03767,0.539975,-0.601504,-1.62467,0.533918,2.08261
-729.527,0.998399,0.0249196,7,127,0,742.362,-0.724302,0.328142,1.2836,-0.567226,-0.264085,-0.575364,-0.237325,-0.0782619,-0.197872,0.484255,0.0374579,-0.289718,0.0963813,0.511351,-0.604357,1.13517,-1.1414,-1.09463,1.09984,-0.583675,-0.308727,-2.64958,-0.345417,-2.1361,5.9206,4.34968,-2.40036,-0.31004,-0.599857,1.49912,-2.38593,-1.20455,3.37558,2.34202,2.57203,1.94644,0.510349,-0.149338,2.31061,-0.465157,-0.13194,0.186422,-0.311134,0.358062,-0.521792,-1.17922,2.40687,0.748031,-0.291555,-1.36427,0.853069,1.52653,-3.38687,3.81797,1.50776,-6.59957,3.34739,0.431183,-2.80885,-3.05497,-0.206444,-0.952665,0.388607,-0.289718,0.0963813,0.511351,-0.604357,1.13517,-1.1414,-1.09463,1.09984,-0.583675,1.81857,-1.17734,1.80642,-1.33256,1.43142,-4.71238
-726.942,0.986671,0.0251019,7,127,0,740.768,-1.29692,-0.477433,1.35749,-0.0781933,-0.829934,-0.545399,-0.248186,0.0959468,-0.472423,0.404541,0.438542,-0.480249,0.431026,-0.415779,-0.264948,-0.706879,0.486631,-1.67027,-1.07883,0.284569,-0.32099,-0.0717283,-2.1472,-1.27836,5.05696,4.94246,1.89286,1.75453,-0.32121,0.0788156,-1.91276,-2.68475,0.681367,-1.3101,3.73333,1.21151,2.84007,0.446643,-0.199196,-0.451749,0.716612,-0.996659,1.18978,1.52247,-0.876388,0.628121,-0.284991,0.0226117,-0.321126,-0.680578,-1.61388,4.96007,9.26139,-3.39021,3.46466,6.20523,0.0833964,0.952442,3.95342,2.13478,-1.26819,-0.255733,9.42572,-0.480249,0.431026,-0.415779,-0.264948,-0.706879,0.486631,-1.67027,-1.07883,0.284569,1.83969,4.21198,-1.33071,-1.28166,0.0184766,-0.910288
-734.435,0.979472,0.0249614,7,127,0,742.651,-0.358234,0.558044,1.60045,-0.66434,-0.754755,-0.432477,-0.333153,0.00886701,0.00407662,1.41473,0.834155,1.11546,1.17972,-1.22685,-2.45069,-0.286182,-1.29308,0.353414,-1.6168,-1.42396,-0.42054,-2.74649,0.294743,-1.12332,5.48509,5.2327,3.4008,-0.420541,0.193131,-1.32424,-0.235394,1.90708,0.70189,0.862163,0.311923,-0.00356044,0.802883,0.146951,-0.742908,0.738325,1.19434,0.82709,-0.336253,1.71577,1.58697,-0.158984,0.869701,-0.830174,0.929982,0.593224,-0.0889327,0.503595,-16.9384,3.85508,2.29365,-33.7408,0.413211,4.29279,-10.2665,-3.16462,-1.18878,-0.910492,1.04483,1.11546,1.17972,-1.22685,-2.45069,-0.286182,-1.29308,0.353414,-1.6168,-1.42396,6.67815,-2.56296,17.5597,-1.12532,0.662168,1.30763
-737.903,0.956263,0.0246269,7,127,0,753.976,-1.03486,-0.491019,1.35858,-0.168556,-0.14117,-0.525948,-0.130777,0.00697485,-0.390031,0.55067,-0.589341,-1.40578,-1.37843,-0.30986,2.31739,2.54359,1.56233,-1.77363,1.82026,0.367657,-0.241698,-1.38636,-1.9409,-1.71982,5.60138,4.90704,2.33899,0.805412,0.21802,-1.35262,1.2143,1.29334,1.14619,2.05586,-0.804708,-0.0991443,1.57323,0.867591,1.08234,-1.32044,-1.87924,0.113291,-1.36603,0.199692,-1.39781,-1.59868,-2.68808,-1.11745,2.61743,0.435993,0.828729,0.894857,15.2969,-4.68545,4.96749,5.76451,2.33773,1.30437,9.73448,-0.5331,-0.276541,3.84651,-0.802858,-1.40578,-1.37843,-0.30986,2.31739,2.54359,1.56233,-1.77363,1.82026,0.367657,4.10006,1.7416,-1.342,-1.88925,1.03027,-1.22467
-734.687,0.995485,0.0236884,7,127,0,752.32,-0.452803,0.140756,1.09491,-0.193137,-0.681632,-0.254335,-0.355054,-0.384007,0.0629271,0.888053,-1.02026,-0.725156,-1.11979,1.69219,0.587415,-1.03582,-0.265412,-0.936002,1.68147,-2.42315,-0.518624,-1.91292,0.75795,-0.660435,5.67717,5.33074,-1.79137,-2.85184,-0.32203,2.23638,1.16026,1.3305,0.305669,1.76172,-2.76699,-0.91838,-0.412596,-1.35124,-1.2874,-0.57175,2.22135,2.68798,1.80574,-1.73595,1.68203,1.08276,-1.07685,-0.119962,-0.313325,0.0778088,0.784022,-1.191,31.8017,2.86498,-0.069487,76.8622,-4.25741,10.407,8.46372,-1.4538,10.4566,6.28327,-0.802867,-0.725156,-1.11979,1.69219,0.587415,-1.03582,-0.265412,-0.936002,1.68147,-2.42315,-5.45919,2.96198,-9.84275,-1.81126,1.21844,0.698908
-732.24,0.996725,0.0237855,7,127,0,743.385,-0.908602,-0.412797,0.90796,-0.961594,-1.04534,-1.15823,-0.626698,0.492619,-0.93209,0.626032,0.322146,-0.381097,1.49592,0.0660318,0.0518261,0.700362,0.964869,0.130418,-0.822186,1.50922,-0.551398,-2.20326,-3.95634,-1.94785,4.50583,4.93686,2.24052,0.971797,1.15027,0.528176,0.54067,0.787239,2.3701,-0.372286,-0.269368,0.348687,-1.21949,-0.935101,-0.738459,1.86751,0.653888,-0.854934,-0.0687828,-0.984942,1.52201,-2.4623,-0.280696,-0.399369,1.36793,0.762795,0.754401,1.32947,-15.8774,-1.16014,-2.03313,-0.900385,-0.320006,-3.34802,-6.64206,3.67037,-3.00167,-2.36737,0.616398,-0.381097,1.49592,0.0660318,0.0518261,0.700362,0.964869,0.130418,-0.822186,1.50922,3.44819,-2.01393,-0.711581,0.968029,-1.6801,-0.185259
-735.972,0.994227,0.0239148,7,127,0,747.655,-0.797377,-0.42718,0.896752,-0.684071,-1.10058,-1.5082,-0.535902,0.41053,-1.14184,1.15209,0.383279,0.146234,1.10056,0.144167,-0.380803,0.886751,0.373538,-0.593982,-0.0118197,1.81819,-0.26574,-2.00103,-4.15987,-1.46426,4.13423,4.83639,3.04294,0.173096,0.339987,-1.83709,0.267202,2.12772,0.604456,2.87095,1.16841,-1.12494,0.112515,-1.15763,1.22975,-0.159452,0.829966,-0.229817,1.68768,1.68023,-1.92078,-0.45788,-2.37546,-0.0786286,0.0672082,-0.640639,1.28111,1.02449,-2.62279,-0.992216,1.07588,1.56554,-0.386395,-9.43246,-0.291468,8.80586,-5.46553,-0.398661,0.867496,0.146234,1.10056,0.144167,-0.380803,0.886751,0.373538,-0.593982,-0.0118197,1.81819,12.2015,-1.5214,-1.00763,4.15612,-2.66993,-0.692412
-736.811,0.999535,0.0239787,8,255,0,747.771,-0.349539,-0.579928,1.11268,-1.39427,-1.52899,-0.0936384,-1.00284,-1.35453,-1.22946,-0.159921,-0.264416,-0.295846,0.200539,-0.32484,-0.204203,0.463312,-0.118449,-0.39853,-1.50209,-0.60556,-1.0399,-0.89114,-1.41143,-1.73104,5.06744,4.18204,-2.85807,-0.147859,-1.45811,1.1781,0.0601911,0.419419,-0.45431,1.23643,-1.88189,1.05246,-0.703494,0.119351,1.15061,0.144435,-0.399852,0.929314,0.416575,-0.625693,-0.0908501,2.10867,1.55361,-0.043694,-1.78718,-0.666828,-2.43129,-3.0267,2.24055,-0.419496,-0.694293,-1.8866,-0.58916,7.45058,-1.18742,-3.89561,-1.70327,-2.6717,2.16982,-0.295846,0.200539,-0.32484,-0.204203,0.463312,-0.118449,-0.39853,-1.50209,-0.60556,-0.603384,-1.01408,0.213387,-1.00432,-0.0331214,-6.62417
-737.718,0.99449,0.0241816,7,127,0,747.008,-0.44399,-1.23369,1.37922,-1.02427,-1.61122,-0.399441,-1.01075,-0.401675,-0.999303,-0.50077,-0.419396,-0.109049,1.14234,0.624717,-0.24706,0.809948,0.76608,-1.5052,-0.834417,0.639376,-1.55708,-0.280589,-2.61716,-1.93494,5.64034,4.42075,2.25836,1.17511,-0.95999,-1.51346,-0.407462,2.99977,-0.170306,-3.36823,-1.38099,0.612564,0.345442,-0.274251,-0.384558,-0.720455,-0.114599,0.126323,-0.642553,0.368215,-1.28882,-1.24333,-0.48752,-0.348598,0.334492,-0.668672,-0.634422,-4.91998,6.34441,-1.61542,-0.611516,0.232451,-1.05802,2.31337,0.163991,0.0535518,-0.791052,-4.05226,7.17789,-0.109049,1.14234,0.624717,-0.24706,0.809948,0.76608,-1.5052,-0.834417,0.639376,-6.21816,-2.19416,-1.36768,-1.55948,1.02997,-4.75319
-734.691,0.992225,0.024252,7,127,0,746.107,-0.530523,-1.50091,1.65086,-1.3875,-1.54482,-1.04495,-1.44162,-0.442223,0.125879,1.35212,1.13318,0.642522,-0.326242,0.927488,1.40438,1.40791,-0.149155,0.215853,0.600168,-0.26327,-0.975721,-1.33202,-0.99304,-1.21222,5.47546,5.09014,-1.77867,-1.74467,-0.265411,-0.603369,-0.831546,3.2827,-2.68007,-0.0323401,-0.74578,-1.8139,-1.89809,-0.0696259,1.19455,0.639987,-0.0833004,0.869449,0.854495,-1.58816,-0.837573,0.756741,-2.70934,0.336776,-0.702807,0.501672,1.02265,-3.75439,-16.758,-3.87618,0.824327,-7.88811,-0.747717,-0.69363,-11.3878,-1.61303,3.36836,-3.48223,1.15669,0.642522,-0.326242,0.927488,1.40438,1.40791,-0.149155,0.215853,0.600168,-0.26327,8.32072,-6.53251,7.95609,5.94071,0.642625,0.734877
-731.807,0.995378,0.0242625,8,255,0,744.784,-0.71884,-0.11408,1.15746,-0.411654,-0.962189,-1.21775,-0.230067,-0.226865,-1.37412,1.0855,0.497079,-0.0779514,0.164641,0.298988,0.00914288,1.76398,-0.941095,0.558984,-1.11008,0.773135,-0.478105,-1.99207,-0.498641,-1.4374,5.43678,4.27481,0.989457,4.31671,-0.783733,0.998894,1.2619,3.2855,1.67642,1.99989,-1.97118,0.221855,-2.26216,-0.635455,0.327026,-0.995404,-1.38782,-1.67271,0.167869,-0.267481,-0.482011,0.32326,2.259,0.364016,-1.30103,0.27699,-0.786482,1.00822,-1.29907,0.574721,-0.522416,2.42335,-0.0234043,-7.14288,8.11142,-1.42273,-5.5575,-0.0335408,0.867205,-0.0779514,0.164641,0.298988,0.00914288,1.76398,-0.941095,0.558984,-1.11008,0.773135,1.70625,-1.1673,1.31709,1.93718,0.655009,-5.11603
-733.933,0.996001,0.0243558,7,127,0,744.428,-0.949807,-0.457077,2.87557,-0.354235,-0.748555,-0.365332,-0.765329,0.815334,0.584549,0.384951,-0.0385167,0.257658,0.147402,-1.50338,-1.08923,-0.571317,1.36212,1.21247,-0.258952,-0.935388,-1.5218,-0.893849,-0.464287,-1.73916,4.81548,5.09931,1.15758,-0.388583,0.326045,-2.10372,0.874826,1.31845,-1.26056,0.567143,-3.92097,1.64163,-0.306611,0.0270233,0.232157,-0.195134,-0.531318,1.69145,-0.703535,1.01895,-1.31173,0.67955,0.483687,0.125942,0.052243,0.0448021,0.521656,-5.76048,11.8883,-0.727957,1.67079,7.3101,0.30727,2.75785,-1.12387,2.98756,2.76818,3.40927,0.951768,0.257658,0.147402,-1.50338,-1.08923,-0.571317,1.36212,1.21247,-0.258952,-0.935388,-5.12111,1.0114,-3.33901,1.34145,-0.501346,-0.16981
-733.514,0.997867,0.0244653,7,127,0,745.136,-0.927846,-0.431533,1.28169,-0.408442,-1.73524,-0.369966,-0.0863927,-0.937261,-0.983969,0.915282,0.0255838,0.00588349,-0.923746,2.05093,1.16632,0.294392,0.190392,-0.0259297,-0.272777,0.0364988,-0.598936,-1.73857,-1.20037,-1.37616,5.73503,5.73039,-0.627289,1.96265,-1.3427,-0.21114,0.506354,-2.92671,-4.09538,1.85564,-3.06152,-0.0722589,0.987095,-0.307834,0.318393,0.667853,0.47379,0.495614,-1.6832,-1.40485,0.461484,1.09319,4.5769,-0.557015,0.0372729,-0.565203,0.0224788,-0.748275,-4.30407,-2.45563,-0.304232,-0.295375,-1.90653,2.76343,7.46395,-7.94464,-3.89481,-0.457806,-0.0161058,0.00588349,-0.923746,2.05093,1.16632,0.294392,0.190392,-0.0259297,-0.272777,0.0364988,3.53632,-1.3303,-0.0791869,0.606367,1.14216,2.76006
-734.459,0.993724,0.0246242,8,255,0,743.489,-0.716672,-0.375783,1.2206,-0.35992,-1.14472,-0.330127,-0.405651,0.219065,-1.01878,-0.341574,-1.33295,-1.00618,0.439598,-0.651029,-1.18125,-0.491324,-1.03303,-1.62138,0.274691,0.115063,-0.829075,-1.58303,-0.795835,-6.15163,5.28896,4.60078,-1.05071,-1.87972,0.594155,-1.37128,0.510914,-1.05645,-1.79853,-3.32802,1.21288,0.247649,0.0174326,0.488163,0.860715,-2.1662,-0.808533,-0.0548489,0.945877,1.42131,0.152744,-0.241426,-0.139292,0.647092,0.208516,0.0605006,-1.5171,-2.12202,10.4383,-0.835513,-1.13407,5.63908,-0.361404,4.32143,1.65798,0.088338,-1.62966,1.62996,-1.02973,-1.00618,0.439598,-0.651029,-1.18125,-0.491324,-1.03303,-1.62138,0.274691,0.115063,-6.13054,-1.87769,-2.50402,-1.00637,0.450221,-3.40383
