# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=744051095
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4,g_se,g_sp
-730.065,0.999739,0.0185882,8,255,0,747.719,-1.28846,0.0125012,0.95823,-0.349985,-0.928487,-0.0674915,-0.0871942,0.109562,-0.101344,0.794409,-0.0473874,-2.91749,0.111621,0.545781,0.679512,0.150645,0.724363,0.774465,0.617768,0.92837,-0.211546,-1.53687,-4.49996,-0.229599,6.31744,5.12105,-2.12496,-1.03836,-1.95204,2.82743,-1.08303,-3.3601,0.216024,-1.61215,2.62364,0.76738,3.03573,0.108048,-1.51931,-0.231158,-0.0617845,0.741129,-1.00943,-0.965651,0.257992,-1.58935,5.7182,0.221765,-0.222822,-2.37362,1.38064,-2.49705,-1.69367,-0.821248,-2.1957,0.479528,-0.841033,2.92286,-0.0694458,2.11024,-3.21549,1.26851,-0.0870624,-2.91749,0.111621,0.545781,0.679512,0.150645,0.724363,0.774465,0.617768,0.92837,-4.23481,-0.820773,-0.992405,1.18415,1.98932,0.243044
-728.622,0.998456,0.0185882,8,255,0,743.089,-0.227479,-0.738122,0.817663,-0.632584,-0.939315,-0.942999,-0.635869,-0.4578,-0.486148,0.473932,0.567703,2.55333,0.0237948,-0.138289,-0.118777,0.975901,-0.0125835,-1.10003,0.770895,-0.514431,-0.359545,0.433677,0.563384,-1.74803,4.33173,4.98104,-2.89489,-0.0313365,-0.939523,-1.03214,2.77646,-0.952376,1.47405,0.491555,-3.12489,-0.920847,-0.125827,1.77278,-0.395093,-0.895536,-1.11612,-1.22273,-1.58926,0.519415,-1.86432,-1.2272,0.813423,0.244612,-0.274112,-1.62498,-1.63725,1.20071,9.2067,-2.13213,0.30278,22.6827,-0.447162,-3.93913,5.56744,-1.8458,1.48737,-3.27766,17.984,2.55333,0.0237948,-0.138289,-0.118777,0.975901,-0.0125835,-1.10003,0.770895,-0.514431,-6.13194,9.07471,-8.17713,-2.53103,-1.8374,-0.711123
-736.337,0.97826,0.0185882,8,255,0,753.002,-0.913997,-1.01598,-0.144184,-1.05498,-1.50895,-0.765678,-0.980282,-0.0796072,-0.175063,0.756805,0.677656,2.56569,1.19755,1.01927,0.0471905,1.15123,-0.170122,-0.693348,0.817103,-0.701071,-0.0803155,0.450776,-0.691461,-1.46899,4.55279,4.5868,3.57623,0.38112,2.8822,2.33232,1.77807,0.291582,1.42025,-1.87483,-0.779616,0.502021,-2.14165,0.73193,-1.9879,-1.84826,-0.287431,0.053798,0.246074,-0.981698,0.164404,0.158964,-2.38765,0.575393,1.89741,-0.941072,-1.28656,3.6227,11.7134,-4.61913,-6.31347,4.45776,-0.659527,10.6187,-5.95428,9.77724,8.74078,11.8774,8.48692,2.56569,1.19755,1.01927,0.0471905,1.15123,-0.170122,-0.693348,0.817103,-0.701071,-1.8618,14.9506,-6.61231,-2.27871,-1.10998,-3.31122
-729.085,0.973447,0.0185882,7,127,0,745.973,-0.299275,-0.219711,0.95461,-0.774242,-1.24237,-1.1579,-0.654972,-0.828577,-0.777019,0.957998,0.916945,0.691643,0.230076,0.352375,0.345328,-0.954514,0.284033,-1.84187,0.318061,-0.239075,-0.234942,-0.579725,-0.321012,-0.975241,4.2019,4.31916,1.93837,2.84566,5.18191,0.462839,1.25188,1.14631,-1.35384,-0.813971,-3.90435,0.0432128,-0.554861,-2.68188,-1.2617,-0.962699,0.0775678,-1.40329,0.299967,-0.00309019,-0.724949,0.684123,0.285468,-0.879565,-0.316657,-0.200623,0.909168,1.81086,18.6028,4.3223,5.04155,14.6712,-0.140892,-2.17725,12.2442,-4.18309,0.662523,7.37492,5.72966,0.691643,0.230076,0.352375,0.345328,-0.954514,0.284033,-1.84187,0.318061,-0.239075,-1.38542,9.504,-10.9079,-4.22794,-2.00122,-5.95528
-728.144,0.999922,0.0185882,8,255,0,743.938,-0.509542,-0.507611,0.402219,-0.554576,-0.546181,-1.16025,-0.72646,-0.149913,-0.714515,1.73841,0.26593,0.930576,-0.0208734,-0.509834,0.615032,-1.14575,0.352064,0.0794756,0.180686,0.761598,-0.19582,-1.84631,-0.802821,-1.5664,4.57754,4.13935,-1.88727,-1.79956,-1.46801,-2.31399,1.13038,4.11506,-0.975209,3.91927,0.790442,0.506948,-1.14099,-0.0484391,-0.356282,-0.94825,0.086276,0.280278,-0.0624033,2.65028,-0.252752,1.09819,0.294835,-1.48534,-1.09022,-1.71685,1.68209,1.48595,6.61163,0.058064,-2.30499,7.16723,2.57947,-3.15482,-0.0251257,3.00819,-0.374844,2.51266,0.237422,0.930576,-0.0208734,-0.509834,0.615032,-1.14575,0.352064,0.0794756,0.180686,0.761598,-4.94156,1.15352,-2.08253,-1.43117,-1.16434,-7.51637
-730.055,0.999447,0.0185882,7,255,0,739.511,-0.463677,0.0178107,0.529124,-0.816942,-1.48298,-0.456522,-0.400026,-0.147403,-0.0638867,0.568649,0.129834,0.840538,1.01871,1.42633,-0.822215,0.911377,-1.84253,-0.293812,-0.915472,-1.54477,-0.00826865,-1.57907,-0.85762,-0.431459,6.08103,6.13788,0.600937,0.151649,1.38578,2.41734,1.26384,-2.92248,1.46174,2.45446,1.06477,-1.38002,-0.863671,-1.42597,-0.452958,-0.196131,-0.234801,0.709299,0.577742,0.0606993,0.391025,-0.121064,-1.84834,1.30039,0.140635,1.19678,0.4331,4.27896,-1.10793,4.31394,-2.94026,-5.19233,-2.29991,0.780849,-4.24912,0.140623,6.07785,-1.0486,0.831103,0.840538,1.01871,1.42633,-0.822215,0.911377,-1.84253,-0.293812,-0.915472,-1.54477,1.09051,-1.17709,0.282231,0.814145,1.6686,3.77518
-731.812,0.998519,0.0185882,8,255,0,743.082,-0.338225,-0.335579,0.158109,-1.29641,-1.0668,-1.11759,-0.801071,-0.448868,-0.635369,0.190826,0.112185,-0.415937,-0.360808,-0.860627,1.12347,-0.0411429,1.83431,-1.01757,0.111197,1.65247,0.0461826,0.441215,-3.76858,-0.776135,4.60886,4.0996,0.782903,-2.1374,2.33592,-1.88837,-2.45861,0.9351,0.257786,1.35791,0.28174,1.04264,-0.172253,-0.782932,-1.04446,-1.14959,0.0798461,-1.29007,0.871292,1.23915,1.18766,0.704591,-1.90242,-1.17662,0.261325,0.242903,-1.61187,-2.38652,5.67331,6.57324,-1.70156,-3.71038,0.327128,-4.45252,1.57963,3.9086,2.39993,2.54197,5.83978,-0.415937,-0.360808,-0.860627,1.12347,-0.0411429,1.83431,-1.01757,0.111197,1.65247,-2.15379,1.88754,-1.13156,-1.46038,-1.08181,-7.74887
-732.194,0.993347,0.0185882,7,127,0,751.671,-0.329197,-0.690312,0.764336,-1.14054,-0.539815,-0.812576,-0.562401,-0.477304,-0.546226,0.336406,-0.0730801,-1.36156,-0.802735,1.11607,-0.224639,-0.895588,3.40346,-0.381882,-0.330726,0.977346,-0.38196,-1.04871,-1.7082,-0.3998,5.14267,4.2833,0.3541,1.64554,-3.62599,-2.99651,0.0629501,4.3596,-0.154302,-3.86133,-2.27082,-0.476257,1.94154,0.0623166,-0.114545,-1.22114,1.21681,0.124799,0.920855,-0.967331,0.177967,1.47078,1.90088,0.944284,-1.49069,0.810532,-1.11578,-6.31147,5.00645,-2.70478,-0.651064,-1.58459,1.64767,-2.58133,8.09351,0.654044,1.17502,1.62063,0.644694,-1.36156,-0.802735,1.11607,-0.224639,-0.895588,3.40346,-0.381882,-0.330726,0.977346,-4.68957,-0.314603,-1.35601,-0.652336,0.13249,-5.84412
-732.106,0.999307,0.0185882,8,255,0,744.255,-0.538298,-0.147466,0.406342,-0.540123,-1.89977,-1.10478,-0.472637,-0.126975,-1.14721,0.603215,-0.632498,-0.517322,-0.450337,-0.171204,0.93668,-0.326755,-1.01483,2.31371,0.24982,1.0056,-0.633515,-1.59609,-0.563664,-2.18879,4.51933,5.49108,1.07918,-1.07922,0.110384,-0.0695551,-0.558604,0.416726,2.39871,1.07849,1.82114,0.236572,0.608123,1.48242,0.88113,-1.10993,0.069043,0.957139,-3.3407,0.102961,0.269249,-1.1195,-2.05924,-0.189021,0.253941,-0.333888,0.251629,4.48771,0.266314,1.1365,-4.84185,4.37035,-2.67264,-2.69069,4.19077,-0.483176,-2.36276,0.571026,-1.14125,-0.517322,-0.450337,-0.171204,0.93668,-0.326755,-1.01483,2.31371,0.24982,1.0056,-4.88937,-0.0702634,1.33665,-1.17825,-1.42362,1.82747
-735.599,0.999901,0.0185882,8,255,0,745.111,-0.758336,-0.20043,0.726252,-0.385842,-1.68081,-1.28541,-0.338982,-0.235671,-0.74207,0.183549,-1.09701,-0.790026,-0.00893975,-0.19802,1.19144,0.104557,-1.38731,2.73239,-0.19341,2.19466,-0.775066,-1.71706,-1.50827,-1.74624,4.77333,5.38524,-0.00497688,-0.406657,2.65015,0.82847,1.29521,-0.640851,0.6428,-0.561057,3.55155,-1.41984,-1.09553,-0.385171,0.937851,0.00180535,0.161851,0.723913,-0.361154,0.0947119,-0.743773,1.8732,-0.539389,-0.0385397,-1.30375,0.950285,1.29423,-1.64272,-3.73964,-0.137758,-3.67233,1.49719,-1.35104,-3.62786,4.0965,-1.20293,-1.11861,-1.13677,-1.49142,-0.790026,-0.00893975,-0.19802,1.19144,0.104557,-1.38731,2.73239,-0.19341,2.19466,-4.58187,-0.413611,-0.353302,0.102068,-0.783593,1.45209
-731.755,0.999735,0.0185882,7,127,0,744.138,-0.584526,-0.0256427,0.836276,-0.515944,-1.54222,-0.776293,-0.81483,-0.11966,-0.499842,0.08253,-0.902056,-0.529185,-0.205967,0.0994532,0.602485,0.166222,-0.675053,2.23682,-0.145467,2.08223,-0.690293,-0.938065,-2.3876,-1.11417,4.35241,5.4988,-0.846468,-0.853979,-1.27793,1.56451,-0.808724,-4.42312,5.19953,-0.575039,-1.76338,0.57197,-1.32961,-0.698925,0.332228,-0.523107,1.24823,-0.0520645,-1.54021,1.60829,-0.124522,0.836543,-2.60657,-0.533785,0.685773,-1.40546,1.11605,-0.713717,2.99788,1.78325,-1.99738,2.53549,-0.974064,1.16673,-3.91901,2.63353,0.530498,1.68479,-3.01836,-0.529185,-0.205967,0.0994532,0.602485,0.166222,-0.675053,2.23682,-0.145467,2.08223,-4.75735,1.59079,-1.22834,-0.941106,-1.88724,1.79566
-736.676,0.999434,0.0185882,7,255,0,749.961,-0.923677,-1.38348,2.33547,-1.12844,-0.299741,-1.01771,-0.433516,-0.232768,0.143655,0.785138,-0.642796,0.593963,1.27052,-0.813204,0.23748,0.734319,1.71174,-2.04184,-0.871014,0.136462,-0.930287,-2.6086,-3.01413,-1.33915,5.12244,4.804,0.0343785,1.05067,-0.400336,1.70258,-1.62572,-0.552468,-2.91141,0.15115,0.357729,-1.63217,-1.05525,-0.773673,-0.568205,0.271553,0.565,0.0790397,-1.07577,2.81695,-0.0262538,2.1878,4.49452,0.327032,-0.324173,0.376729,-1.68273,3.08039,0.125359,-4.45839,2.6922,-1.0465,0.828543,-2.29606,2.1303,-1.04663,3.08101,-0.41316,-0.528071,0.593963,1.27052,-0.813204,0.23748,0.734319,1.71174,-2.04184,-0.871014,0.136462,2.94589,-1.02953,-0.877115,0.182886,0.0697648,-1.35667
-731.89,0.999927,0.0185882,8,255,0,744.972,0.0432679,0.140356,0.729337,-1.24732,-1.57639,-1.04356,-0.642839,-0.320926,-1.43307,0.575523,0.204525,-0.708989,-1.21652,0.831021,-0.259904,-0.731103,-1.82651,1.78746,0.886891,-0.157316,-0.621226,-1.85426,-0.455276,-1.4867,5.08972,5.42061,-1.84749,1.72695,-0.87071,4.57669,-0.0513566,-4.20548,-4.92021,2.14701,-1.35864,0.244241,-1.7588,-0.393278,0.420628,0.205672,-0.570006,-0.0679877,-1.11642,-2.28181,-0.167083,-0.119295,-0.339529,-0.690209,-0.047764,-0.457788,-0.832729,0.655294,0.41567,3.75448,-2.04736,-5.29591,-0.63466,1.43876,3.37256,0.330678,-4.80873,-1.3047,1.15932,-0.708989,-1.21652,0.831021,-0.259904,-0.731103,-1.82651,1.78746,0.886891,-0.157316,-1.71752,-1.1641,0.741693,0.311566,-0.0121337,1.59564
-739.215,0.968989,0.0185882,8,255,0,746.712,-0.227068,-1.63783,0.663182,-1.2647,-0.903677,-1.24851,-1.10552,-0.822575,-0.561551,0.15213,0.806239,0.709852,1.79883,-0.887605,-0.164345,1.44501,1.69077,-0.782499,-0.0961545,1.13974,-0.700652,-3.17437,-3.56607,-0.473339,4.92586,4.50908,0.623863,0.348119,-0.0384373,2.87926,-0.775054,-3.32101,-1.35856,-1.28751,-0.302011,-0.712974,0.427454,-0.380338,-0.100738,0.295843,-0.541436,0.675831,-0.926051,1.74283,1.2389,0.795507,-0.180521,0.774704,0.504053,-0.910968,-0.412515,-0.136995,-20.1645,-5.58288,-2.51813,-1.13193,0.17943,-9.08949,-9.54692,-4.32221,2.95035,-1.44648,0.874568,0.709852,1.79883,-0.887605,-0.164345,1.44501,1.69077,-0.782499,-0.0961545,1.13974,6.59018,-1.04033,-0.245123,14.9295,-0.561625,-2.35723
-731.521,0.99979,0.0185882,8,255,0,749.358,-0.184988,-0.196392,1.25414,-1.50896,-1.48019,-1.08124,-0.836832,-0.216475,-1.51992,0.0750448,0.126157,-0.864994,-0.661661,0.581651,0.20369,-1.56863,-0.613723,0.837569,-0.0363693,-0.0218694,-0.582842,-3.1977,-1.04304,-2.11275,4.84082,5.14978,-0.229639,-5.04075,-0.76295,-2.82888,0.29242,2.97028,-2.66718,-2.36363,0.788117,0.815192,-1.76262,0.245647,1.88068,-0.678694,-0.0221647,0.273928,1.7915,-0.289931,-0.195229,1.55828,-0.784392,1.35116,-1.3839,-0.40763,-1.97306,-4.34478,-7.13887,1.81148,2.08044,-7.35984,-0.321956,1.01112,-4.78335,-0.128925,-4.17109,-1.34826,0.368028,-0.864994,-0.661661,0.581651,0.20369,-1.56863,-0.613723,0.837569,-0.0363693,-0.0218694,6.72587,-0.968102,4.07226,-0.02677,-0.627301,0.694237
-734.533,0.995653,0.0185882,8,255,0,745.16,-1.03394,-0.372306,1.07509,-0.0973368,-0.17098,-1.27906,-0.708614,-0.341635,-0.369997,2.31945,1.43076,-0.708499,0.559226,0.636316,-0.15947,2.21135,1.85572,-0.627109,0.110141,0.57578,-0.458016,-1.59005,-1.57297,-1.4342,4.90725,5.02608,-3.02687,-1.45599,2.37309,0.346855,-1.30944,2.96125,-1.33966,1.52465,3.42473,1.11483,-0.593543,1.25158,0.509115,-0.971519,-0.145369,0.373641,-0.211694,-0.646701,-0.0252441,-0.229409,2.55396,0.715936,-0.403523,1.78178,0.917082,-0.360503,19.5621,0.596902,1.82992,10.836,2.57773,-2.6362,3.06257,0.655098,2.58163,6.15046,2.2392,-0.708499,0.559226,0.636316,-0.15947,2.21135,1.85572,-0.627109,0.110141,0.57578,-1.94918,8.22675,-1.32989,-1.07556,-0.189183,-0.62383
-732.313,0.995821,0.0185882,8,255,0,746.373,-0.989931,0.459317,2.56844,-0.565947,-0.990345,-0.0628135,0.197165,0.450095,0.245729,1.00881,-0.19428,-1.19096,-0.355172,-0.558805,-0.331063,-1.62272,-1.31535,0.437352,0.0730331,0.0626832,-0.883255,-2.34031,-0.672042,-2.00866,4.86554,4.82056,-0.745609,-1.44274,-0.684964,0.829331,1.35337,-1.78699,-1.32554,-3.45409,0.125269,3.27467,1.65329,-1.98376,0.451945,0.337644,-0.605302,1.45706,1.32654,-0.458939,0.270509,0.870106,-3.49926,-0.285869,-0.643694,-1.13595,-2.27885,-1.76096,29.7978,1.3663,3.36113,9.90015,0.211768,7.10487,10.1213,1.38512,2.1158,2.39741,0.698822,-1.19096,-0.355172,-0.558805,-0.331063,-1.62272,-1.31535,0.437352,0.0730331,0.0626832,1.89386,1.01271,-6.4483,-0.350715,-0.184915,-2.33876
-733.567,0.999713,0.0185882,8,255,0,742.639,-1.2721,1.3652,2.54284,0.0352035,-0.564277,-0.37344,-0.361321,0.599881,0.0131059,0.619765,-0.174558,-0.614644,0.0490561,-0.278112,0.36125,-0.917997,-0.18127,-0.576139,1.27244,-0.0332003,-1.4727,-2.09209,-0.675408,-2.76446,6.08503,4.88785,1.61694,2.12263,-0.47311,3.77615,0.825609,-2.4012,-2.70689,0.643982,-1.00733,-0.471967,-0.0281923,1.08989,0.457574,0.488282,0.550461,1.29363,1.41181,-0.826963,0.47829,-0.0938639,-0.464419,0.915543,0.0263043,-0.0998822,1.78378,1.04092,-9.14112,2.29442,0.4553,-2.0681,-0.0518445,-0.163661,-2.9496,-0.0591935,0.0258767,-1.04038,-0.0168394,-0.614644,0.0490561,-0.278112,0.36125,-0.917997,-0.18127,-0.576139,1.27244,-0.0332003,-4.99152,-1.60381,-0.334672,-1.143,1.64869,-0.809951
-727.674,0.999007,0.0185882,8,255,0,740.853,-1.59224,-0.287988,2.01352,-0.780947,-1.19843,-0.929842,-0.234996,0.189372,-0.309676,0.826346,0.72891,-0.648862,-0.300495,1.14717,0.69139,-0.179044,0.498217,0.693376,-2.10811,-0.108326,-0.639806,0.0871059,-0.895727,-1.49128,4.60508,5.19365,-0.960197,3.73835,4.55662,-1.97611,1.80121,-0.353399,1.33285,0.423909,0.310953,0.0743994,-0.259136,-0.927097,-0.0660515,0.237192,0.748539,-1.14282,0.0287454,-0.33186,0.20666,-0.082544,0.0683356,-0.397957,1.49349,-1.81398,1.7005,-0.801797,-7.06406,-1.84733,3.20592,-4.50554,-0.497745,-3.09123,0.75616,0.136912,-0.834077,-7.60794,1.97969,-0.648862,-0.300495,1.14717,0.69139,-0.179044,0.498217,0.693376,-2.10811,-0.108326,2.68248,-4.96399,1.35194,-0.0282793,-1.23842,0.784382
-727.965,0.987843,0.0185882,8,255,0,739.107,-1.54018,0.335013,1.07596,0.300447,-0.555158,-0.136517,0.0769968,0.257834,-0.134107,1.59362,0.213548,0.71199,0.29722,-1.06859,-0.892919,0.220243,-0.463792,-0.670875,2.13349,0.0750124,0.0387256,-3.10704,-0.684161,-0.792142,5.78224,4.96096,0.132337,1.89802,2.98834,-0.495239,0.783369,-3.69081,2.6596,-1.34123,0.942261,1.97464,2.51193,1.48815,0.145871,-0.622234,1.00393,-0.0708277,-0.312187,-0.267259,0.238544,0.670337,1.66292,-0.576653,0.590327,-0.213918,1.8137,-1.344,5.51947,3.35471,0.515114,12.7091,-0.514534,-0.118631,1.87379,0.523054,-3.72217,2.34745,0.472733,0.71199,0.29722,-1.06859,-0.892919,0.220243,-0.463792,-0.670875,2.13349,0.0750124,2.20072,-0.809693,0.581507,2.12501,1.25992,-0.680173
-727.749,0.998892,0.0185882,8,255,0,735.557,-1.39191,0.492915,1.81042,-0.174726,-0.34232,-0.412025,-0.0618694,0.54735,0.454282,0.157112,0.244346,-0.167122,-0.932328,0.854848,-0.0746252,0.825097,-0.728134,0.330022,-1.35019,-0.884164,-0.452198,-0.2607,-1.27404,-1.50065,4.52901,5.01446,0.262082,1.05464,-0.201017,-0.0862386,-0.117272,-1.09993,-2.03045,-0.950033,-2.52442,-0.438872,-1.03421,-0.778238,0.268364,0.692313,1.21352,-1.12417,1.14924,0.602276,-1.59541,0.532445,0.288363,0.0963451,-0.291617,-1.7324,-0.810528,0.811436,-7.81183,2.07441,1.80787,-1.65859,0.882821,-1.879,-7.37618,0.957058,2.16957,-12.5408,6.02,-0.167122,-0.932328,0.854848,-0.0746252,0.825097,-0.728134,0.330022,-1.35019,-0.884164,0.989112,-0.502834,-0.56877,0.0834205,-1.46955,-0.0264321
-732.893,0.999946,0.0185882,8,255,0,739.268,-0.868512,0.0599568,1.14387,-0.718943,-0.651201,-0.0281043,0.0622664,0.135084,-0.0363143,0.041643,-0.93733,0.624945,-0.888943,0.698518,0.547482,0.297485,1.19621,1.59032,-2.87041,-1.02012,-0.486146,-1.27022,-0.770509,-1.55395,4.91251,5.27747,-1.20669,1.26407,0.120105,-0.517544,1.28701,0.950162,1.89377,1.11552,2.50916,0.452931,0.679226,-0.511648,-0.655599,0.649972,-0.281517,0.728775,-1.27603,-0.298953,-0.475837,-0.543846,-2.74926,1.12734,0.297623,-0.203508,-1.19319,-0.97286,-5.82828,-1.23535,-2.6145,-8.21209,0.867688,5.18285,3.45394,-1.98823,-0.0929687,-2.23578,-1.84123,0.624945,-0.888943,0.698518,0.547482,0.297485,1.19621,1.59032,-2.87041,-1.02012,-4.75306,0.107676,3.48138,-0.712365,-0.456558,1.09293
-733.664,0.999091,0.0185882,8,255,0,747.535,-1.07352,0.626072,1.58629,-0.270366,-1.01867,-0.688088,-0.223226,0.637113,0.15919,0.578355,-0.238961,1.0894,-1.82239,-0.7889,1.1437,-1.44933,1.75502,0.976327,-0.445291,1.11018,-0.343676,-1.0509,-0.428654,-1.06189,4.88639,5.96838,-2.46843,-0.462826,0.0446247,3.61373,-0.749183,-3.58218,-0.951557,-1.6167,-0.0454674,1.51177,1.33699,-0.133575,0.0780288,-1.13183,-0.0972171,-0.79752,-0.512523,-1.32471,2.78575,1.74653,-1.69558,0.323162,-0.0959099,-0.651734,0.196983,2.05038,6.49727,6.10833,3.00828,6.98958,-1.07732,-5.70147,-4.31314,7.84885,2.81215,1.94598,-0.908243,1.0894,-1.82239,-0.7889,1.1437,-1.44933,1.75502,0.976327,-0.445291,1.11018,8.71968,1.42749,-1.20102,3.22525,-0.342228,3.3281
-728.101,0.999833,0.0185882,7,255,0,742.379,-1.08733,0.498558,1.45459,-0.727368,-1.39546,-0.189319,0.118409,0.457752,-0.149243,0.626598,-0.120129,-0.324571,-0.187234,0.789164,-1.20577,0.113962,-0.354049,0.880436,-0.796753,0.260228,-0.804376,-1.40662,-0.910121,-2.66583,5.35239,4.83207,-0.554892,-2.418,1.08123,-0.490681,0.741676,1.69505,-0.664049,-2.21479,-1.06175,0.036689,0.333791,-1.31325,1.91722,0.975096,-1.38529,1.38881,-1.8974,-0.817844,0.326196,-1.11826,0.0492436,0.077322,-0.9137,-1.56825,0.567175,-5.52446,-5.18258,1.02848,-1.97975,-5.04911,-1.08789,2.73649,2.06649,-0.511366,-0.349876,-0.971459,-0.0759346,-0.324571,-0.187234,0.789164,-1.20577,0.113962,-0.354049,0.880436,-0.796753,0.260228,-6.12051,-1.41664,2.04222,-1.10138,0.469219,-1.2327
-731.95,0.992341,0.0185882,7,127,0,744.751,-1.23304,0.623478,1.62185,-0.683105,-1.47634,-0.404533,0.0541737,0.79407,-0.00610815,0.488033,-0.139143,0.0861742,-0.418223,0.839294,-1.64658,-0.0149544,-0.365998,1.26236,-1.35452,0.537298,-0.772001,-0.0803978,-0.943084,-2.95456,4.71472,4.79248,-2.24113,0.8936,1.27396,0.593205,-0.208632,-3.07723,-1.82946,3.66631,1.45775,-3.23291,0.936707,1.2113,-0.579094,-0.0324989,-0.820429,-0.299732,0.0401052,0.796063,-1.08268,0.674226,1.42537,0.729223,0.145461,-0.629084,-3.44051,-0.309266,16.6722,2.34545,-0.256673,4.49555,-0.990721,2.44651,6.26879,1.94265,0.806468,24.5445,-8.02857,0.0861742,-0.418223,0.839294,-1.64658,-0.0149544,-0.365998,1.26236,-1.35452,0.537298,-2.93014,12.9341,-4.65304,-0.823622,-0.66355,-1.98688
-736.289,0.991009,0.0185882,7,255,0,751.705,-1.19702,-0.853136,1.66597,0.353117,0.0137608,-0.606316,-0.313439,-0.244622,-0.385359,1.2408,0.345139,-0.83349,0.713985,-2.83219,-0.638251,0.170089,0.0608171,0.499505,1.59808,0.326751,-0.612303,-1.31506,-1.85252,-0.34698,5.5926,4.95136,5.00077,-1.49588,-2.24338,0.820759,1.64063,2.45521,1.56299,-3.64276,1.22211,1.72837,-0.572108,-0.321027,0.614028,-1.33736,1.56,0.0260328,0.387743,-1.21529,1.45489,-0.497662,-3.84774,-0.116081,0.388351,-0.903144,1.04787,1.09336,1.15172,-4.86467,1.48319,5.90973,1.72124,-6.14795,2.68981,-0.524233,-2.74406,7.74596,-0.120785,-0.83349,0.713985,-2.83219,-0.638251,0.170089,0.0608171,0.499505,1.59808,0.326751,4.37012,0.468141,-0.82193,10.0682,0.958096,-0.32321
-735.868,0.999282,0.0185882,8,255,0,749.674,-1.18005,-0.666613,1.72005,-1.01941,-1.15251,-1.1521,-0.20354,0.341536,0.119027,2.07299,-0.0158379,1.11394,0.956542,1.0542,-0.101677,-0.823661,0.245639,0.49924,-0.214495,-0.877196,-1.14466,-1.90117,-2.73688,-2.55089,3.83418,4.7413,1.74828,5.17746,0.544417,1.02772,-0.43808,-1.08159,1.58094,1.46409,1.88729,-0.811403,0.221538,0.414071,-1.16664,2.69993,0.653874,-0.249899,-0.118333,-0.658361,-1.54098,-0.0579857,-1.54726,-0.752163,-0.484374,-0.125406,0.258475,4.36105,13.47,-1.5498,-0.171266,0.34949,-0.469227,-0.315349,5.1189,0.688292,1.48726,4.12869,-0.279419,1.11394,0.956542,1.0542,-0.101677,-0.823661,0.245639,0.49924,-0.214495,-0.877196,-6.6769,4.23696,-1.86271,-1.43465,-3.5984,-2.46405
-734.816,0.993996,0.0185882,8,255,0,750.514,-0.504988,0.203191,1.14774,0.00909963,-0.163061,-0.532876,-0.826758,-0.000279012,-0.773922,-0.291089,-0.60401,-1.05486,-0.995519,-0.895428,-0.355748,0.23808,-0.117594,-0.440959,0.759216,0.770402,-1.38748,-0.18501,-1.8361,-1.26338,6.78672,5.46403,-1.74119,4.11977,-1.13521,0.0984074,1.66754,0.503004,-0.220645,-4.11297,-0.370524,-0.43714,-0.623262,1.09402,-0.244213,0.745414,-1.49795,-1.24627,0.574542,0.335421,1.10874,-0.76124,4.56478,1.94409,-1.22392,-0.00867743,0.036585,-1.55444,19.7735,1.14394,-1.26361,4.94566,1.04468,2.991,1.78883,4.34377,-0.00332592,13.2758,0.784111,-1.05486,-0.995519,-0.895428,-0.355748,0.23808,-0.117594,-0.440959,0.759216,0.770402,-5.8273,-5.50911,-1.04473,-2.24986,2.61403,1.38515
