# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1220920576
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_sigma.1,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_sigma.1,g_se,g_sp
-722.726,0.986099,0.0833824,6,63,0,725.282,-0.950043,-0.585499,1.58265,-1.86802,-1.13444,-1.58807,-0.765326,-0.566424,-0.459742,-1.00086,5.14955,4.92576,7.52918,-0.262715,-0.228239,-0.151976,-0.467741,2.2281,0.403816,0.52647,-0.845277,-0.99192,-0.56203,-0.990794,-13.4622,-0.976659,0.169847,-2.35181,-0.500504,-1.82025,-2.2714,-2.31592,0.0828086,-0.191934,0.00856969,-0.401774
-725.524,0.998454,0.0833824,6,63,0,728.15,-1.00438,0.281085,2.64909,-1.19323,-1.72322,-1.54945,-0.809666,0.978181,-1.0416,-1.09467,4.5305,5.16292,3.98702,-0.503005,0.593035,-2.00359,-0.362007,-1.35405,-1.62347,-2.08152,0.038663,0.553958,-0.146816,-0.840553,-2.22116,1.48251,2.94252,-0.615978,-1.40113,-1.78688,-4.27278,2.18815,-1.3524,3.88499,-1.38643,0.557176
-724.851,0.998539,0.0833824,5,31,0,730.08,-0.820451,-0.606728,0.209934,-1.18974,0.0861795,-0.523657,-0.289789,-0.513922,-0.203345,-0.120362,5.1656,5.31654,-8.23027,0.317437,-0.889011,-2.85933,-0.448603,-0.80008,-0.675376,0.653601,-0.921972,-3.21973,-1.3478,0.755875,-1.47146,-4.65068,-7.79145,-5.04779,3.97427,3.38032,10.8878,-6.52244,2.16166,2.90907,0.140325,1.23246
-722.413,0.994668,0.0833824,4,15,0,729.748,-0.79215,-0.414403,0.426544,-1.05655,-0.193169,-0.416229,-0.495844,-0.690311,-0.316852,-0.10392,5.21681,5.28618,-4.0975,-2.35866,-2.68529,-1.97241,2.30025,-0.641712,3.68454,1.10005,1.10198,0.264628,-0.335734,0.780015,-11.9479,-1.52956,-3.82698,-3.61921,2.81505,6.08813,-5.91078,-8.56594,1.33787,5.56558,0.164835,1.30582
-724.688,0.957587,0.0833824,5,31,0,729.205,-0.976428,-0.697947,1.11328,-1.44431,-2.23057,-1.53655,-0.848925,0.895187,-0.520264,-0.978447,5.19801,5.20174,2.42923,0.335986,-1.29414,2.23912,-0.850638,-0.37364,-2.45704,0.217527,-0.966914,3.66967,0.749384,1.86911,-18.3845,-1.63746,-1.73075,-1.39907,-2.11732,-1.99332,-5.33252,2.59118,-0.194405,2.40428,0.0799307,1.05386
-723.905,0.998766,0.0833824,5,63,0,728.629,-0.984535,-0.289576,1.93238,-1.02583,-1.8113,-1.18115,-0.197483,1.19368,-0.334227,-0.946432,4.7755,5.66084,-3.98774,1.58485,1.95306,1.57429,1.63422,1.83607,2.68154,-0.746647,0.37231,0.411764,-0.651194,1.69981,22.2248,-0.35289,1.36033,-0.275029,-1.57263,-0.902994,5.03922,3.81114,0.187413,-1.31409,-0.462408,2.09444
-724.987,0.983382,0.0833824,5,31,0,734.572,-1.04148,-0.22305,2.3559,-1.13274,-1.72612,-0.546788,-0.611301,0.840901,-0.636344,-0.769423,6.40127,5.16106,7.77271,-0.318439,0.628246,0.0138042,-0.826011,-2.26472,2.12679,3.17412,0.630254,2.42581,-3.20132,3.77008,-3.56774,-0.553984,4.51625,-1.33963,-1.61122,1.47793,-7.27563,2.88408,-0.947715,9.54574,2.10571,0.643551
-722.14,1,0.0833824,5,31,0,727.878,-1.20334,0.400875,1.05394,-0.0372984,0.0333057,-0.803717,0.144737,0.125475,0.218353,-0.304029,4.15207,4.74554,4.99516,0.27693,1.76172,0.396033,1.38712,3.40796,-1.88273,0.406186,0.944877,3.10628,-1.1567,0.251959,7.51477,3.11759,-2.74944,3.30721,1.80309,-4.64811,7.79254,-2.88882,1.83418,0.923919,-2.46513,-2.08822
-728.079,0.976381,0.0833824,5,31,0,732.263,-1.33044,0.494979,1.16198,0.271973,-0.140769,-1.09063,0.151522,-0.0406951,-0.512119,-0.213538,4.16621,5.14246,-3.34429,-0.391417,1.21222,0.36849,-0.925349,0.59396,-0.362989,0.49668,-2.33989,-1.18012,0.78432,3.93768,-22.0306,2.95663,-2.60414,5.46907,0.983386,-10.0864,-2.75878,-6.58722,-3.79634,9.22362,-2.97156,1.32864
-727.143,0.982372,0.0833824,5,31,0,737.569,-0.9637,-0.962425,1.54494,-1.925,-0.588064,-0.127157,-1.27204,0.630832,0.321522,-1.34795,5.37281,5.02484,4.38735,-1.35114,3.71029,-3.4756,-1.30566,-2.02833,-0.394891,0.708604,-0.956703,-3.84689,2.21587,-0.251104,-0.528994,-1.46973,-0.41829,-1.66247,0.113808,2.92066,-4.15259,1.01287,1.39126,-0.341605,0.542791,-0.204792
-725.212,0.99635,0.0833824,6,63,0,730.526,-1.19168,0.562177,1.96513,-0.394648,-0.220738,-1.88424,0.345493,0.0318849,-0.891996,-1.07963,4.82085,5.11241,0.119317,0.869079,-1.78675,3.38632,-1.60922,2.02757,1.22146,0.77139,-0.50414,-1.58188,0.185987,1.85547,-1.51371,1.20077,-0.40014,0.625757,0.483749,-3.9279,4.78708,-1.75549,-1.61015,0.461323,-0.626041,0.307195
-729.874,0.995344,0.0833824,5,31,0,732.752,-1.14821,0.1285,1.97,0.533374,1.12503,-1.83275,0.264087,0.135022,-1.25989,-1.71639,4.48158,5.31236,-1.40793,-1.33161,0.168939,1.63987,1.57168,1.30134,-2.0951,0.771636,0.0270471,-1.87914,0.0607582,0.645715,0.479166,0.0122013,-0.182834,1.89092,1.73311,-1.81669,1.86395,-0.674865,-1.46995,-3.11974,-1.5192,1.06313
-728.355,0.999286,0.0833824,6,63,0,737.937,-0.921127,-0.819098,2.12713,-1.21722,-1.54466,-2.12086,-0.875848,1.82778,-0.038351,-1.23031,4.93555,5.36506,2.23874,-0.110137,-0.861903,-3.58368,-2.5678,3.1019,-1.66654,-0.600148,1.5531,-3.15776,2.0384,-1.41063,13.1104,-1.1742,1.34723,-0.128084,-1.0569,-2.44081,-0.721728,4.65574,0.957647,1.51926,-0.19842,1.12328
-725.192,0.999579,0.0833824,5,31,0,733.432,-1.07096,-0.712023,2.48286,-0.431093,0.254807,-1.15014,-0.652619,0.488464,-0.482754,-1.33058,6.3044,5.46158,0.0432227,1.26235,-0.207539,1.31979,2.20679,3.25969,2.82398,-4.31416,-0.744407,0.208283,1.00065,-0.753393,-4.78814,-1.47398,1.21524,0.991889,1.09805,-0.508163,-2.34674,0.163993,-0.325332,-3.60628,1.96415,1.74931
-722.391,0.996159,0.0833824,5,31,0,728.329,-1.08053,-0.319481,2.25645,-0.289733,0.0939527,-0.764622,-0.160611,0.388429,-0.662037,-0.66698,6.13702,5.22394,-7.34477,1.9229,-3.10366,-0.829109,-1.18818,1.39263,1.9725,-0.707594,0.115742,0.0253435,-1.29237,-1.66706,11.5299,-1.62116,4.92136,2.11143,1.66953,-0.527977,1.50932,0.360299,-1.40808,5.42853,1.79371,0.529709
-727.861,0.958586,0.0833824,5,31,0,730.161,-1.0765,-0.0629442,0.605145,-1.62915,-1.63313,-1.34573,-0.68848,0.244158,0.242665,-0.885681,4.12365,5.13531,1.92898,1.30545,0.944489,-0.518051,-0.758478,1.42055,-2.33214,-0.235115,-0.283751,1.88093,-0.353487,-1.13916,-38.3075,-0.176107,-4.56961,-2.84755,-1.4481,-2.51817,-8.8574,-0.603718,1.39792,5.24611,-3.52209,1.3484
-727.903,0.999665,0.0833824,6,63,0,735.114,-0.902649,-0.956568,2.09497,-0.735889,-1.14108,-1.2409,-0.768787,0.420681,-0.876213,-1.45858,6.58478,4.8508,2.05802,-0.03461,-1.95147,-0.196066,-1.88608,0.201235,-5.6522,1.94733,1.98497,0.659541,0.204343,-1.13709,28.7417,-0.999642,1.0258,1.0259,-0.554926,0.385414,2.51155,0.778884,-0.482483,-9.66573,2.38944,-2.16998
-723.359,0.998986,0.0833824,5,63,0,731.054,-0.86605,-0.23131,1.29637,-1.39316,-0.239934,-1.09577,-1.09612,0.705903,-0.349519,-1.12772,5.13061,4.96058,11.4319,1.94663,-1.0391,-1.05164,0.967068,0.460151,3.69284,-0.190786,0.928354,-0.115629,-2.58813,0.612398,14.2361,0.802781,-0.441976,-0.341301,0.877211,0.869109,-2.09579,2.20243,0.613642,-5.23995,0.188355,-1.0022
-723.767,0.995552,0.0833824,5,63,0,732.327,-0.888224,-0.535466,1.17281,-1.22322,0.056953,-0.584984,-0.829636,0.690974,0.287424,-0.946863,5.37273,5.1884,-5.24277,-1.93631,-0.556023,1.15068,0.934736,3.28914,3.24693,-0.634595,2.66171,2.98272,0.894738,2.82908,16.7867,-0.493373,-0.830058,-0.267814,1.53493,2.74489,-1.76158,2.60917,2.35577,-3.32289,0.65172,0.20385
-722.962,1,0.0833824,5,31,0,726.553,-1.0364,-0.393079,1.23536,-1.90595,-0.818902,-1.22323,-0.425899,0.232482,0.411964,-1.04647,4.66905,5.18425,2.79954,0.95005,1.37692,-0.100391,-1.40333,-1.55045,3.14866,-1.35463,-1.07752,0.910274,-0.594683,-0.534326,-9.0914,-0.899959,-1.7429,-2.74119,-0.170594,-1.06679,-0.553327,-0.311487,1.77027,-2.77177,-1.11698,0.720641
-723.218,0.999412,0.0833824,5,31,0,725.999,-0.989982,-0.632949,1.33292,-1.8604,-1.33183,-0.565687,-0.586263,0.613254,0.179902,-0.95943,5.16388,5.55072,1.03146,-0.220913,-1.09031,-1.6768,0.272765,-0.917602,0.885765,-0.387771,1.44945,-2.95882,-0.846336,-0.475879,-3.01572,-1.6035,-1.03509,-2.79933,-0.864037,1.79075,-2.08678,1.43519,1.53568,-1.74053,0.119273,2.06606
-725.138,0.99223,0.0833824,5,31,0,729.444,-0.823713,-0.671276,1.73846,-1.39738,-2.30156,-0.589471,-0.857949,0.170353,-0.374133,-0.700298,5.10767,5.93596,-2.61385,0.571286,-0.612694,2.33536,-0.673215,-2.20878,0.176625,-2.51637,-1.9707,-0.455053,-0.208813,0.523414,6.40191,-1.31099,3.78976,-1.4409,-2.36956,3.51903,-5.0932,1.34978,0.86019,4.66019,0.105903,3.18822
-725.299,0.998793,0.0833824,5,31,0,730.847,-1.14485,-0.04571,2.00197,-1.11701,-0.14908,-1.53068,-0.0759926,-0.00213082,-1.93644,-1.24221,5.16303,5.01359,0.557608,-1.64995,0.790643,-1.48795,-2.67372,1.13102,-1.8258,-0.367936,-0.157367,0.800561,0.0176024,4.17797,-13.5475,-0.328896,-0.210397,-0.84446,0.544686,-2.02395,0.751665,-1.3316,-2.99333,-2.79369,0.0371176,0.0588633
-726.044,0.996942,0.0833824,5,63,0,733.494,-1.12585,-0.376108,1.73241,-0.476839,-0.321112,-1.40078,0.140792,0.266538,-1.88447,-0.731927,5.71966,4.83756,2.2399,-1.39751,-1.30165,3.45165,-0.745334,1.60922,0.770863,1.89336,1.22089,3.9413,1.72249,-1.62642,2.00639,-2.00668,0.654391,0.851945,0.67307,-3.8795,8.14681,-0.693674,-4.55938,6.65801,1.14847,-1.0744
-726.39,0.92719,0.0833824,4,15,0,733.724,-1.23139,-0.211959,1.53574,-0.727583,-0.0448188,-1.20316,-0.384055,-0.128215,-1.17014,-1.20859,5.53583,4.89143,-6.00503,-1.22508,0.297963,1.10279,-0.630594,-1.76865,2.95059,1.4402,-3.25587,3.49427,0.773318,-0.414683,-38.8718,-1.17971,-1.82616,-0.336034,0.610993,-1.69254,-5.13682,-2.04324,-1.97074,-2.37709,0.632564,0.285983
-723.731,0.996027,0.0833824,5,31,0,731.258,-0.938508,-0.386475,1.16203,-0.516115,0.166842,-0.841213,-0.259132,-0.936893,-0.29847,-0.439791,5.14803,4.72929,-4.66431,-0.0153647,-0.532081,-0.607244,-0.920173,1.09951,-6.02605,0.685776,1.75337,3.65355,-0.913815,0.792917,8.56622,-1.24617,1.004,2.12854,2.73555,-0.464237,6.8054,-7.36211,0.612267,2.45655,0.188958,-2.15614
-720.825,0.999657,0.0833824,5,31,0,727.62,-0.650377,-0.364482,0.584171,-1.39247,-2.12634,-0.95294,-0.749613,-0.043531,-1.01209,-0.351058,5.35145,5.29961,-3.92664,-0.111083,0.979846,-0.206973,-1.21644,-0.18845,0.732229,-5.47586,-0.81172,-1.73359,-0.485351,1.56626,7.12525,2.30746,-0.378031,-2.38964,-2.46596,1.58894,-0.0935964,2.5537,-1.70657,-2.04553,0.553098,0.94975
-719.879,0.984231,0.0833824,5,31,0,724.796,-0.672561,-0.343665,0.60118,-1.06304,-1.21755,-0.958275,-0.85637,-0.241582,-1.21117,-0.45705,4.86833,4.8987,0.149246,-0.776625,0.346886,1.5811,2.70557,-0.608119,1.75167,-1.25154,0.251487,-1.31867,-1.19705,-3.0168,7.01748,2.31728,-0.915748,0.704418,-0.300181,2.01365,-2.39878,0.363294,-2.20546,-5.65802,-0.432966,-1.17897
-723.9,0.935694,0.0833824,5,31,0,727.407,-0.742845,-0.970215,0.74125,-2.1618,-1.5163,-1.47133,-0.801595,-0.0995357,-0.339146,-0.894174,5.24127,5.01167,5.4111,-0.118415,2.89781,0.130822,0.341166,-1.0247,2.02067,0.260088,1.04291,-0.906272,0.485613,0.664695,17.2208,-1.2297,-1.40354,-2.66639,-0.806586,-0.149929,5.02623,0.622839,1.33456,-9.16977,0.414383,-0.794435
-721.501,0.999236,0.0833824,5,31,0,726.32,-0.926925,-0.343851,1.9734,-0.693397,-0.758007,-1.14861,-0.386976,0.207052,-0.888431,-0.811721,5.56239,4.77154,-2.01786,2.33917,1.36534,3.23307,1.12014,1.71414,0.997806,0.630727,-0.132429,1.68482,-0.313535,0.399181,23.0943,-0.0564905,3.13727,1.4045,0.18944,-0.493028,4.90256,0.62612,-1.08152,-3.0724,1.00245,-2.48644
-725.436,0.999227,0.0833824,5,31,0,727.661,-1.02236,-0.387556,2.32851,-1.08718,-1.50747,-0.920593,-0.869747,-0.697836,-0.801094,-1.02255,6.28478,4.81864,0.289525,-0.116318,0.537529,1.24536,1.04447,-0.724805,0.760273,1.97444,-0.673577,2.05462,-0.583102,-0.932948,-16.5666,-0.691491,2.31724,-0.399425,-1.11835,0.254063,-5.9842,-2.9928,-0.918911,3.17973,1.91243,-0.822499
-724.738,0.99699,0.0833824,5,63,0,731.848,-1.35262,1.06099,1.52412,-1.01431,-1.13721,-0.747929,0.445749,0.357436,0.826221,-0.937006,5.0246,5.06227,7.75422,-0.0353427,0.134432,-1.51064,-1.50671,-1.02696,0.97539,-4.10544,-0.562369,-1.10007,2.12479,-1.59763,-16.5279,2.31965,-2.82632,-2.11258,-0.997558,-1.86092,0.959734,-1.87606,1.76343,-3.91063,-0.286067,0.400555
-731.611,0.95965,0.0833824,6,63,0,736.995,-0.927855,0.381247,2.1796,-2.98929,-1.16326,-1.32516,-0.477286,-0.169269,-1.51655,-1.16484,6.64888,5.81932,5.32781,0.167348,1.17558,1.1636,-0.571823,-2.31135,-0.931618,0.671627,3.18627,1.39799,-1.12536,0.178658,13.294,2.21064,1.70568,-4.34611,-0.543527,-0.368018,3.44272,-0.792645,-1.95189,-0.0621181,2.44132,2.76927
-730.636,0.998519,0.0833824,6,63,0,742.785,-0.805755,-2.01648,1.03755,-1.48866,-0.313006,-1.41622,-1.24825,0.802844,-0.608541,-0.990247,6.43397,5.91693,5.49207,-3.73343,-2.47032,4.99726,0.940404,0.0474378,-1.11178,1.23547,1.99145,-1.55963,-1.73912,-1.53335,-4.85901,-4.89075,-0.815384,-0.599822,1.00647,-0.210811,-4.99339,3.49759,0.24962,6.11768,2.13935,3.26529
-729.294,0.994904,0.0833824,5,31,0,735.593,-0.867466,-1.99958,1.31628,-1.58077,-0.0456539,-1.41354,-1.0833,0.197243,-0.234424,-1.34734,6.55689,5.67148,-4.64108,1.03018,1.45644,-0.360157,0.666457,0.00444092,1.78947,-3.96671,1.33527,-2.49504,-0.149035,-3.15402,8.809,-3.32258,-0.496696,-0.605384,0.931451,0.0361541,-0.0250922,0.474327,0.679293,-5.42258,2.31819,2.29239
-730.432,0.997392,0.0833824,6,63,0,739.573,-1.24422,1.6287,2.15635,0.115264,-1.25392,-0.0204303,1.24568,0.68055,-0.394173,-1.53945,4.64611,4.98049,9.82978,3.44589,0.56706,-0.434579,0.811305,-2.73509,-0.088818,-1.96039,-0.298387,-0.935627,-2.03042,-3.93964,23.018,2.48926,-0.326327,1.13549,-0.996588,1.11407,6.63422,-0.15618,-0.531692,1.23148,-0.761028,-1.15354
-732.52,0.969814,0.0833824,6,63,0,737.861,-1.45562,1.17457,2.31606,-0.0707691,-0.0803998,-1.10531,0.998976,1.58867,0.204474,-1.74672,5.29112,5.5477,-4.00334,1.87689,-0.465809,0.727018,-1.66729,2.03207,2.49578,-1.6838,-1.00341,-2.95668,-0.926606,-1.14214,-39.6851,0.679752,-0.503573,0.0589288,0.151104,-1.65746,-0.956612,0.656103,-0.0670844,-10.8454,0.137832,2.67295
-730.515,0.998604,0.0833824,5,63,0,740.347,-1.24556,0.0990999,2.94631,-0.568736,0.593279,-1.25269,-0.680337,0.455728,1.02597,-1.41732,3.96376,4.87304,-8.16642,2.54053,1.50575,1.26418,0.812036,-2.2692,2.46644,2.43111,1.25036,3.25647,-2.42598,2.47297,-33.3805,-0.460626,1.18351,-0.0827799,1.24296,-1.53907,-6.50457,-0.663089,1.65398,-1.44216,-4.18626,0.0807349
-729.638,0.992632,0.0833824,5,63,0,737.479,-0.848695,0.514231,2.26708,-0.650086,-0.587665,-2.21723,-0.459946,0.544107,0.00967253,-1.1087,4.20408,5.04727,5.30034,0.0963403,-2.60537,-0.703972,-2.23997,-1.19245,1.55588,-0.0769723,-2.7163,1.06153,2.41213,1.08549,46.1941,3.29005,2.62685,1.76948,0.384189,-2.81665,6.49375,1.75722,1.43881,-1.76638,-1.45254,-1.14171
-725.731,0.997497,0.0833824,5,31,0,736.219,-1.11979,0.465433,1.2028,-0.773527,-1.53443,-1.04701,-0.635057,-0.369904,-1.05988,-0.980602,5.72916,5.37159,3.21162,-2.20361,-2.14184,-0.632831,-0.904741,4.88379,3.22383,-1.45955,-1.21995,-2.91569,2.17166,0.597103,-33.3201,1.60345,-2.40298,-0.135977,-1.29858,-1.21421,-7.64133,-2.80553,-1.93426,1.16479,1.00722,2.01906
-726.697,0.989093,0.0833824,5,63,0,733.219,-0.944867,0.00594122,1.45186,-0.61466,-2.20899,-0.756719,0.0822076,-0.115257,-0.650445,-0.748266,6.0029,5.5652,2.77652,-2.55455,1.18424,0.453275,-1.39483,1.41528,3.52851,1.84023,1.71601,3.12836,0.369416,1.21706,40.9099,1.45782,0.637937,1.49982,-2.28448,1.12899,16.3971,-1.20187,-0.636303,-2.80251,1.70063,1.4912
-726.509,0.999204,0.0833824,6,63,0,731.053,-0.996207,-0.280372,1.55786,-1.09867,0.607081,-1.39787,0.0923039,0.609767,0.215599,-0.849166,4.70411,4.55684,8.67539,-1.23452,0.288344,-1.83235,1.60811,-0.615936,1.3607,0.744447,-0.856015,1.2464,-1.30646,1.35539,35.9323,-0.284241,0.262685,-0.595031,2.49972,-2.02629,12.5685,1.80166,1.87569,1.12155,-0.449477,-4.56839
-725.835,0.998832,0.0833824,5,63,0,730.917,-1.10756,0.0163932,2.21638,-0.118018,-1.69766,0.26953,-0.059146,0.473228,-0.913402,-1.14501,6.04918,5.55314,-11.3523,2.42531,-0.94938,0.141932,-1.55457,-0.0546195,-1.16137,-0.713472,0.199992,0.0452767,-0.330757,1.61702,15.9416,-0.00998917,0.756199,1.80794,-1.45505,3.76068,2.10753,-0.0160467,-1.33857,-3.58808,1.67566,1.75376
-721.82,0.998459,0.0833824,5,31,0,729.794,-1.13094,-0.306993,1.69788,-0.91021,0.249952,-0.839766,0.222843,0.614798,0.147012,-0.783589,4.41052,5.14263,-3.20814,0.712626,0.174453,-1.07628,1.49369,-2.40249,-3.09084,0.273137,1.19979,5.69693,-1.17517,-2.30793,13.9959,-1.75179,-0.0650475,-1.06697,1.65273,-1.09765,8.34833,0.744497,1.0208,-0.364133,-1.51354,0.0223808
-725.48,0.990019,0.0833824,5,31,0,732.149,-0.930187,-0.0486772,1.06975,-0.527407,-1.9461,-0.633419,-0.69612,0.602086,-1.03314,-1.28093,5.27291,5.30712,-4.77957,0.876224,2.54899,-0.786823,-1.18144,-1.52037,-0.217553,-4.15991,-0.421135,-0.281511,1.68336,-0.608937,20.1407,0.792795,-1.42594,1.49372,-1.57477,1.79623,1.30428,1.17712,-0.923409,-7.9202,0.490775,0.638161
-724.722,0.997779,0.0833824,4,31,0,730.219,-0.98074,-0.0468292,1.08073,-0.88032,-1.86173,-0.757424,-0.755874,0.577286,-0.821387,-1.25314,5.42299,5.76351,5.2682,0.119888,-0.392003,2.46138,-0.666654,1.1912,0.642746,0.383695,-1.16746,-1.8116,-0.495065,-5.1417,2.36176,0.499806,-1.72162,0.388463,-1.52586,1.06052,-1.34401,0.854476,-0.722685,-6.36425,0.642671,2.64244
-726.779,0.995279,0.0833824,5,31,0,730.276,-1.04347,-0.269351,1.11403,-0.601042,-1.97643,-1.19892,-0.452708,0.482118,-0.831096,-1.58177,5.58291,5.68844,-4.18519,-1.15937,0.530277,1.38434,0.0236894,-2.7188,2.70953,-0.667581,0.144765,-1.29759,0.339822,-1.38514,1.90378,-0.28774,-1.41696,0.550482,-1.68947,-0.334724,0.606348,0.198748,-0.754102,-6.58446,0.91558,2.40134
-724.194,0.997755,0.0833824,5,63,0,732.03,-1.07882,-0.249382,2.12656,-0.555514,0.0877064,-1.24604,-0.184332,0.115109,0.553172,-0.5582,6.00372,5.23083,-2.63029,1.16455,-1.90761,-0.659138,2.14368,3.07597,1.92626,-0.454489,0.127729,-4.63273,-0.621068,-2.8591,6.70343,-1.47647,5.79384,0.569376,1.85216,-4.3274,0.233298,-1.27206,3.72783,12.5658,1.60272,0.783361
-723.834,0.978939,0.0833824,5,31,0,729.003,-1.15208,-0.292534,1.53248,-0.380256,0.0818138,-1.0368,-0.241545,-0.392417,-0.0501723,-1.28193,5.1974,5.28687,-7.8452,0.218923,-1.6006,-0.249272,-0.664458,1.15237,-2.48061,-0.605147,-1.92755,-2.00618,-1.81162,-0.0646478,-15.9404,-0.970177,-1.43043,0.758863,0.811339,-0.752371,-1.29737,-2.20535,0.20232,-4.77945,0.0906885,1.27594
-723.681,0.99763,0.0833824,6,63,0,733.382,-0.694811,-0.464485,1.22636,-1.72488,-1.60221,-1.3669,-0.803035,-0.173199,-1.08264,-0.716234,5.96072,5.85558,3.6604,4.39798,0.920764,0.654108,0.737066,-0.203446,-0.37152,-3.3758,-0.269425,-2.9717,2.19172,3.30673,20.8118,1.20686,1.97462,-1.86958,-0.967791,-0.124731,4.58641,0.660381,-0.949235,-7.4516,1.57451,2.7606
-721.488,0.962609,0.0833824,5,31,0,729.263,-0.876864,-0.0179092,1.00527,-0.462914,-1.59981,-1.35032,-0.768541,-0.144451,-0.728533,-0.796696,5.17496,5.36342,0.546931,0.91497,0.844073,-1.8378,-0.862457,-1.3098,-5.12122,-0.270676,-1.21998,3.40827,1.54902,3.4424,1.02763,1.87774,-1.27477,2.73131,-1.18737,-1.33221,-2.79011,-0.72795,-0.505265,-3.56284,0.169538,1.27085
-721.568,0.99952,0.0833824,5,31,0,724.234,-0.766837,-0.859873,1.00068,-0.843539,-1.44828,-1.6906,-0.835554,-0.655245,-0.672073,-0.61289,5.21926,5.25152,-3.93918,1.78124,-0.31226,2.37864,-0.802941,-0.471309,-0.839451,0.221601,-0.162429,-1.51983,0.0548156,1.14562,-8.9195,-2.16778,0.410861,1.69477,-0.867739,-3.64931,-2.86328,-3.00061,0.0216313,3.17049,0.191516,1.06405
-726.125,0.962089,0.0833824,5,63,0,730.599,-0.974084,-0.795551,0.771844,-0.841941,-0.799282,-1.53133,-0.502078,-0.51908,-1.65084,-1.25023,4.46138,5.30997,7.39013,-0.754528,-0.0715643,0.368229,-1.59226,-1.16082,-1.13648,-1.28902,1.9785,1.78082,1.38746,-0.0309391,-5.34304,-1.37855,-2.45651,0.495955,-0.142825,-1.12376,1.45927,-1.80551,-2.16776,-4.48041,-1.67947,1.14518
-724.121,0.993485,0.0833824,6,127,0,733.748,-1.38168,0.327595,1.73904,-0.827565,-0.0907694,-0.24972,0.173034,0.881857,0.805073,-0.993249,5.80497,4.6543,2.07732,0.326004,1.03926,1.4268,1.4712,-0.203588,-5.12235,-4.13809,-1.87281,-0.495923,-0.211917,-4.13155,-26.259,-0.58819,-2.1406,-1.46596,0.498846,0.0651788,-4.18563,-0.174523,1.53557,-8.378,1.16184,-1.52159
-724.98,0.994047,0.0833824,5,63,0,734.116,-1.3183,-0.105894,1.84509,-0.620389,0.438829,-0.484813,-0.168669,0.795088,0.864878,-0.5546,6.18443,4.80638,-9.986,2.33075,-0.746678,-1.69025,-1.85322,1.53297,1.61456,0.701697,0.285853,-5.15509,-1.24798,-1.98312,-24.5287,-2.69517,0.975874,-1.57352,2.13043,-1.42167,-12.9366,1.07057,3.68446,4.84374,1.75572,-0.403803
-724.901,0.998887,0.0833824,5,63,0,729.171,-1.21155,0.362118,1.70818,-1.129,-0.521667,-0.625108,-0.22353,-0.226663,-0.899159,-1.05533,6.0764,5.58989,1.94206,0.242527,-0.369519,0.181524,-1.8946,-0.923242,-1.05851,-0.683064,-2.41593,0.860553,-1.86714,1.42585,-29.2946,0.441569,-1.32209,-1.52647,0.0380032,-0.208835,-4.32756,-2.67839,-1.74618,-3.66817,1.57669,2.60858
-726.435,0.997683,0.0833824,5,31,0,731.756,-0.957089,-1.19547,2.33625,-1.66841,-1.44785,-1.11776,-0.470286,0.432174,-0.369283,-0.860186,4.67172,6.11277,4.96317,1.44738,0.287427,-0.183108,0.533126,1.28219,3.48004,-1.34952,-0.939158,-3.30744,1.84275,0.802614,0.221046,-3.96682,3.94605,-2.58061,-1.04367,-0.766512,0.13455,1.09775,0.177065,6.84259,-0.948694,3.7097
-726.01,0.991701,0.0833824,5,31,0,733.05,-0.950753,-0.0348356,2.1683,-1.95882,-0.394364,-1.63672,-1.10765,0.0415609,-0.294982,-1.52972,4.74037,5.65109,1.85282,3.62084,-1.02562,-0.0181153,2.01777,-1.32628,-2.2114,-1.23885,0.0705871,-1.8607,0.60749,-3.92129,3.16208,0.514235,0.799555,-1.51491,0.253593,-0.832092,-1.50423,-0.271212,0.228371,-5.94049,-0.78778,2.27743
