# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=678216098
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_adjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_adjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.9.1,marginal.10.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.7.2,marginal.8.2,marginal.9.2,marginal.10.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.7.3,marginal.8.3,marginal.9.3,marginal.10.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,marginal.7.4,marginal.8.4,marginal.9.4,marginal.10.4,index.1,index.2,index.3,index.4
-730.567,0.993558,0.0180374,7,255,0,740.441,-1.06877,-0.51875,-2.14904,0.236068,-0.0573942,0.0263494,0.145517,-0.621329,-0.0331997,1.73657,-0.597268,0.0160405,-0.464606,0.609493,0.484029,0.506193,0.842856,0.223284,-0.565878,-1.93424,1.57819,-0.964496,0.869631,0.154246,0.019906,0.257445,5.26744,5.34488,0.99487,0.99525,0.000344454,0.177903,0.0500202,0.293618,0.243879,0.257476,0.277654,0.165286,0.247757,0.603057,0.16818,0.240343,0.227873,0,0,0,0,0,0,0,0,0.235211,0.234227,0.234508,0.234907,0,0,0,0,0,0,0.233793,0.239013,0.20678,0.231214,0.315692,0,0,0,0,0,10,12,6,9
-732.34,0.99909,0.0180377,8,255,0,744.695,-1.48849,0.125648,-1.61167,0.349727,0.279292,0.0727291,0.0919284,-0.259422,0.370808,1.88571,-0.561971,0.108649,-0.12708,1.23722,-0.174397,-0.461747,-1.15488,-0.176524,1.52166,1.76301,-1.19053,0.785432,0.542112,0.2151,0.929413,0.130443,4.72817,4.83825,0.991235,0.992141,0.000344454,0.240766,0.110284,0.263581,0.256263,0.235578,0.237451,0.2048,0.265797,0.450589,0.179447,0.238364,0.229497,0,0,0,0,0,0,0,0,0.249369,0.237586,0.205246,0.208111,0,0,0,0,0,0,0.231213,0.231648,0.223772,0.238033,0.274742,0,0,0,0,0,10,12,6,9
-732.415,0.999423,0.0181452,8,255,0,743.828,-1.84936,-0.491941,-2.65229,1.0959,0.466101,0.456941,0.0580084,-0.275682,-0.350036,1.33375,0.598837,0.243559,-0.0189484,-1.16823,0.108128,-0.083578,1.03561,0.339132,-0.824434,-1.41507,1.15654,-0.663702,0.603904,0.715232,0.325452,0.261086,5.37632,5.1993,0.995396,0.99451,0.000344454,0.146295,0.0446084,0.307484,0.233417,0.232436,0.192503,0.163271,0.157263,0.33859,0.24795,0.213314,0.184558,0,0,0,0,0,0,0,0,0.217484,0.185759,0.185324,0.167111,0,0,0,0,0,0,0.214466,0.198056,0.18504,0.182228,0.253742,0,0,0,0,0,10,12,6,9
-732.411,0.999868,0.0182594,8,255,0,743.083,-1.23942,-0.110192,-2.59167,0.509229,0.138798,-0.0813167,0.721119,-0.883411,-0.923261,2.70123,0.167224,-0.335444,-0.298907,-0.919389,0.73756,-0.00614853,0.963312,0.157191,-1.81851,-0.577653,-0.014408,-0.960131,0.435591,0.39872,0.251677,0.113877,5.03195,4.80476,0.993516,0.991876,0.000344454,0.212218,0.0839571,0.260609,0.230846,0.214321,0.278707,0.16147,0.15914,0.476918,0.233044,0.220842,0.223269,0,0,0,0,0,0,0,0,0.227245,0.211834,0.203035,0.2364,0,0,0,0,0,0,0.219309,0.234803,0.204551,0.203837,0.276082,0,0,0,0,0,10,12,6,9
-739.989,0.995738,0.0183825,8,255,0,750.813,-1.54245,0.358665,-1.32537,0.143883,0.669025,0.127139,0.44614,-1.17204,-0.0226445,2.90964,-0.962383,0.658278,1.28936,-0.357717,1.02222,-0.842879,0.834612,0.387815,0.756895,-0.601408,0.084013,0.994427,0.455903,0.0702712,0.677325,0.0669513,6.46203,5.09326,0.998441,0.993899,0.000344454,0.244155,0.130694,0.226619,0.271065,0.22529,0.251554,0.138817,0.213645,0.50663,0.150603,0.224175,0.231717,0,0,0,0,0,0,0,0,0.214293,0.27794,0.212446,0.249589,0,0,0,0,0,0,0.227733,0.231386,0.213268,0.226031,0.260934,0,0,0,0,0,10,12,6,9
-736.514,0.998257,0.0184245,8,255,0,751.891,-0.344699,-0.862324,-2.58909,-0.166625,-0.172736,0.00515157,-0.301077,0.40243,-0.680625,0.0296832,0.235164,-0.523939,-1.10935,-0.47916,-0.977324,0.733361,-0.763385,-0.390148,-0.955706,0.0773686,0.997024,-1.16222,0.436412,0.775228,0.137441,0.246906,5.53599,5.32493,0.996073,0.995155,0.000344454,0.206705,0.109778,0.26031,0.259803,0.274836,0.24929,0.310263,0.219881,0.27695,0.295044,0.278841,0.198305,0,0,0,0,0,0,0,0,0.243415,0.243264,0.24768,0.240111,0,0,0,0,0,0,0.246493,0.233031,0.264697,0.217051,0.247593,0,0,0,0,0,10,12,6,9
-738.112,0.999776,0.0185161,8,255,0,748.73,-1.62486,-0.0522125,-1.18554,0.364216,0.623502,0.342515,0.551097,-1.74467,0.611009,2.49687,-0.427007,0.491861,0.972872,0.958365,0.854609,-0.685745,0.750048,0.424296,0.953164,-0.0809205,-1.30197,1.19996,0.446701,0.0184988,0.478893,0.124461,4.80472,4.83774,0.991876,0.992137,0.000344454,0.1949,0.127539,0.225604,0.246374,0.223923,0.240448,0.102297,0.245345,0.428934,0.170057,0.214539,0.216001,0,0,0,0,0,0,0,0,0.210642,0.231431,0.208965,0.225488,0,0,0,0,0,0,0.219999,0.22438,0.179502,0.225649,0.268118,0,0,0,0,0,10,12,6,9
-746.928,0.999776,0.0186378,8,255,0,762.892,-1.16384,-0.522899,-1.86544,0.145014,-0.728526,-0.179516,0.06378,-1.47947,0.168826,0.824797,-2.10996,1.40471,-0.173913,0.0418936,-0.626385,0.188058,-1.53931,-0.39233,-0.732128,-0.285352,1.87862,-0.450551,0.244261,0.00107329,0.148167,0.0266402,5.8817,4.58068,0.997218,0.989856,0.000344454,0.213164,0.163314,0.241792,0.204864,0.227564,0.238175,0.176605,0.24286,0.273506,0.155319,0.215436,0.215152,0,0,0,0,0,0,0,0,0.22003,0.19874,0.211936,0.217983,0,0,0,0,0,0,0.215987,0.21708,0.210215,0.217553,0.220524,0,0,0,0,0,10,12,6,9
-742.106,0.992401,0.0187598,8,255,0,765.464,-0.976036,-0.318128,-1.87025,0.713973,-0.087508,-0.227804,0.174557,0.567181,-1.08576,0.830408,0.135805,-2.5304,-1.14143,-0.339269,1.24332,-0.191114,1.57272,0.559481,0.709685,0.384978,-1.9127,0.473849,0.556632,0.0459269,0.0622739,0.240443,4.80884,5.71057,0.991909,0.9967,0.000344454,0.231694,0.113022,0.348241,0.255231,0.240729,0.28381,0.33002,0.164566,0.363018,0.279465,0.248306,0.260064,0,0,0,0,0,0,0,0,0.257449,0.248279,0.246696,0.251254,0,0,0,0,0,0,0.24004,0.257689,0.275683,0.205173,0.288159,0,0,0,0,0,10,12,6,9
-734.377,0.999931,0.0187347,8,255,0,753.028,-1.08266,-0.47916,-1.70957,0.557284,-0.131199,-0.421139,0.0838798,0.358404,-0.375548,0.695609,-0.119852,-0.28913,-1.09364,-0.164175,0.820646,-0.802666,0.766455,0.0587192,-0.13087,0.395879,-1.89454,-0.390818,0.677323,0.0337675,0.0836643,0.133249,4.66546,6.06808,0.990673,0.99769,0.000344454,0.197172,0.0964714,0.331243,0.23712,0.203463,0.264451,0.302132,0.20851,0.352296,0.238512,0.235183,0.230445,0,0,0,0,0,0,0,0,0.237973,0.227922,0.223777,0.23103,0,0,0,0,0,0,0.222524,0.23411,0.240576,0.223554,0.24868,0,0,0,0,0,10,12,6,9
-739.635,0.999726,0.0188597,7,127,0,750.389,-1.53194,0.347437,-1.87767,0.36562,0.154829,-0.0459014,0.0318225,-0.764094,0.257918,1.34372,-0.0578149,-0.898925,-0.295422,0.0784582,-1.6271,0.10411,-0.00712297,-1.60084,-0.47438,-1.40915,2.44487,1.25372,0.797165,0.019773,1.04628,0.470364,5.23622,5.73968,0.994708,0.996795,0.000344454,0.26205,0.0581573,0.264801,0.234036,0.207092,0.217249,0.129452,0.24877,0.435282,0.205566,0.215117,0.217036,0,0,0,0,0,0,0,0,0.240212,0.203953,0.173214,0.184677,0,0,0,0,0,0,0.212857,0.218814,0.163246,0.236787,0.335615,0,0,0,0,0,10,12,6,9
-735.227,0.999215,0.0189809,8,511,0,753.839,-1.77176,0.299143,-2.29458,0.628213,0.176576,0.685329,1.03009,0.947103,-0.354553,0.952294,0.899335,-0.26735,0.0530167,0.71521,0.749033,-1.32497,0.131291,0.119281,0.252161,-1.09442,0.421449,1.20682,0.535926,0.274932,0.49482,0.0795089,5.12075,5.08864,0.994064,0.993871,0.000344454,0.218159,0.0651229,0.249636,0.20719,0.255397,0.291972,0.282892,0.164387,0.283455,0.277744,0.223423,0.238654,0,0,0,0,0,0,0,0,0.229688,0.19333,0.234601,0.265721,0,0,0,0,0,0,0.229768,0.234524,0.233374,0.215821,0.233445,0,0,0,0,0,10,12,6,9
-734.984,0.970842,0.019092,8,255,0,750.465,-1.07791,-0.448231,-1.11221,-0.0713753,-0.615686,0.0396091,0.368353,-0.763285,-0.138825,0.994286,-0.891889,-0.728119,-0.279366,-0.53897,-0.487011,1.46118,-0.131643,-0.238052,-0.0810597,1.26733,-0.118157,-1.1157,0.516501,0.0396466,0.0359276,0.103732,5.01204,5.02193,0.993387,0.993451,0.000344454,0.20806,0.15717,0.24193,0.194175,0.252591,0.285946,0.18253,0.235602,0.356155,0.172831,0.227863,0.230966,0,0,0,0,0,0,0,0,0.229215,0.225824,0.22991,0.231979,0,0,0,0,0,0,0.230578,0.236602,0.216314,0.227352,0.248366,0,0,0,0,0,10,12,6,9
-743.964,0.999106,0.0186362,7,127,0,755.737,-1.26247,-0.0623401,-3.30745,0.195233,0.0754578,0.0864768,-0.0251417,-0.827665,-0.129718,2.72545,-1.39684,-0.206543,0.0334058,-0.731872,0.0350218,-0.0824439,-1.30649,-0.989931,1.23668,0.0488358,2.35754,2.19483,0.449887,1.65225,2.06477,0.157711,6.09729,5.19723,0.997756,0.994499,0.000344454,0.238023,0.0686312,0.259306,0.249259,0.250173,0.241022,0.18201,0.232655,0.516545,0.147333,0.199342,0.266544,0,0,0,0,0,0,0,0,0.250611,0.209035,0.212646,0.178086,0,0,0,0,0,0,0.229462,0.226512,0.206067,0.223772,0.306443,0,0,0,0,0,10,12,6,9
-731.466,0.986075,0.0187431,7,127,0,756.642,-1.14187,-0.112467,-2.79528,-0.159006,-0.722556,0.107135,0.0873876,-0.39721,0.185396,2.07265,-0.855696,0.612041,-0.892284,-0.908815,-0.330855,0.406116,-0.275813,0.0595182,0.696437,-0.229032,1.97591,0.471165,0.594873,0.1261,0.575271,0.311152,5.36153,5.37486,0.995328,0.99539,0.000344454,0.225138,0.0563904,0.220411,0.168787,0.248391,0.246236,0.197327,0.257052,0.510601,0.158085,0.230081,0.19976,0,0,0,0,0,0,0,0,0.215973,0.168215,0.241575,0.239609,0,0,0,0,0,0,0.212403,0.211422,0.188366,0.21632,0.325259,0,0,0,0,0,10,12,6,9
-737.444,0.998323,0.018593,8,255,0,746.562,-0.712816,-1.33642,-2.0887,-0.213137,-0.199488,-0.589875,-0.423927,0.172073,-0.777533,1.37046,-1.44554,-0.0288971,0.0977801,-1.21883,-0.618495,-0.774621,-0.424808,0.491062,-0.130687,0.74241,-2.43999,0.180598,0.350457,0.256074,0.902814,0.0874982,6.39379,5.21719,0.998331,0.994607,0.000344454,0.188572,0.151585,0.255972,0.25688,0.231733,0.242209,0.282408,0.220271,0.374149,0.182807,0.228466,0.234146,0,0,0,0,0,0,0,0,0.245059,0.247316,0.188274,0.211965,0,0,0,0,0,0,0.224539,0.22704,0.236183,0.221734,0.255314,0,0,0,0,0,10,12,6,9
-737.512,0.999559,0.0186837,8,255,0,753.63,-0.612624,-1.12055,-2.81348,-0.230251,-0.163058,-0.58451,-0.430641,-0.26342,-1.21358,1.81264,-2.39317,0.00215692,-0.467166,-0.833805,0.7987,-0.174413,-0.14022,-0.535637,0.832481,0.901828,-0.210506,-1.08953,0.53026,0.216843,0.831177,0.0736443,6.25178,5.25357,0.998077,0.994798,0.000344454,0.178607,0.0815412,0.258206,0.265062,0.224005,0.238454,0.254864,0.171505,0.505721,0.0998336,0.223691,0.20723,0,0,0,0,0,0,0,0,0.226821,0.236335,0.181069,0.200028,0,0,0,0,0,0,0.213316,0.215143,0.21714,0.205963,0.243005,0,0,0,0,0,10,12,6,9
-737.484,0.998799,0.0187988,8,255,0,757.574,-0.284924,-0.747467,-1.72516,-0.112266,-1.43933,-0.790366,-0.645506,-0.143549,-1.13945,-0.0338672,0.97427,-0.388601,-0.724193,1.22176,-0.654161,0.132443,0.0429723,0.228203,-0.829524,-0.66927,-0.378196,1.04665,0.244269,1.02541,0.496274,0.207066,4.54219,4.80715,0.989462,0.991895,0.000344454,0.206246,0.170293,0.232415,0.180265,0.204558,0.210297,0.231075,0.191204,0.235798,0.282216,0.23315,0.177964,0,0,0,0,0,0,0,0,0.23854,0.140251,0.183349,0.194253,0,0,0,0,0,0,0.201036,0.205816,0.223014,0.189855,0.226902,0,0,0,0,0,10,12,6,9
-743.212,0.998985,0.0188991,8,255,0,755.405,-0.808416,1.03967,-2.32704,-0.628346,-0.322903,-0.378395,-0.709946,-1.2936,-0.31562,1.6846,-1.31237,-0.120496,-0.933117,-1.17674,-0.104759,0.459464,-1.85235,0.310949,-0.284848,1.41504,0.287475,-0.705615,0.187845,0.324078,0.0229427,0.307576,5.56282,4.81565,0.996177,0.991963,0.000344454,0.284857,0.176115,0.226436,0.236476,0.23463,0.223804,0.205613,0.236719,0.309701,0.205047,0.251275,0.205815,0,0,0,0,0,0,0,0,0.231149,0.23237,0.232148,0.230824,0,0,0,0,0,0,0.235801,0.218066,0.189217,0.239268,0.366441,0,0,0,0,0,10,12,6,9
-742.864,0.990288,0.0190032,8,255,0,764.061,-1.0175,-0.83277,-2.99089,-0.036761,0.691759,-0.0814268,0.459166,-0.925355,-1.1896,1.32712,-1.37091,0.99849,-0.265533,0.0583207,-0.733979,0.355915,1.58654,-0.442275,0.721198,-0.320171,-0.858797,2.01168,0.40344,0.0175611,0.476047,0.163178,6.12435,5.81673,0.997816,0.997032,0.000344454,0.211642,0.101423,0.269711,0.33083,0.266202,0.310555,0.205515,0.188751,0.389304,0.177865,0.250282,0.246283,0,0,0,0,0,0,0,0,0.234403,0.299812,0.23072,0.277868,0,0,0,0,0,0,0.252223,0.268652,0.227891,0.22061,0.296346,0,0,0,0,0,10,12,6,9
-739.21,0.999482,0.0189344,8,255,0,756.918,-1.25354,-1.34238,-0.663092,0.342785,-0.393173,0.0732573,0.250316,0.226724,0.108608,0.64022,-0.231781,0.637499,-1.27453,0.325834,1.37209,-0.0539245,-0.971919,-0.671809,-0.165837,-2.07855,-0.141694,-1.44984,0.222318,0.0765632,0.4435,0.239524,3.94326,4.98256,0.980984,0.99319,0.000344454,0.193223,0.217785,0.258127,0.228147,0.246858,0.254223,0.253234,0.248317,0.270945,0.234507,0.250464,0.224114,0,0,0,0,0,0,0,0,0.251795,0.195548,0.230025,0.244175,0,0,0,0,0,0,0.232622,0.240237,0.239212,0.234129,0.257595,0,0,0,0,0,10,12,6,9
-737.325,0.996713,0.0190479,8,255,0,752.173,-0.948417,0.00882539,-1.59223,-0.0405096,-0.129343,-0.0612462,0.112245,-0.433083,-0.171002,1.15785,-0.423826,0.732929,-0.369899,-0.421089,-1.49007,-0.00926376,2.14562,-0.58192,0.353108,0.328446,0.283107,0.141184,1.79838,0.0133022,1.42493,0.760006,5.8389,4.49848,0.997096,0.988997,0.000344454,0.273467,0.0215876,0.256658,0.228122,0.249795,0.310816,0.147743,0.215522,0.738332,0.149808,0.242612,0.240226,0,0,0,0,0,0,0,0,0.240497,0.22052,0.235729,0.277533,0,0,0,0,0,0,0.233177,0.255241,0.190413,0.219907,0.412152,0,0,0,0,0,10,12,6,9
-737.849,0.999992,0.0191064,8,255,0,752.019,-1.10268,-0.177008,-1.7437,0.180369,-0.217954,-0.0631307,0.245383,-1.11617,-0.168303,1.16587,0.196374,2.24954,0.540383,0.148499,-0.20053,0.827104,-3.47963,0.885156,0.215872,0.804427,0.0596427,-0.168883,0.596815,0.0238189,0.204072,0.10793,4.84316,5.24144,0.99218,0.994735,0.000344454,0.236429,0.108467,0.277008,0.232051,0.248901,0.284835,0.150297,0.237367,0.408036,0.278923,0.244566,0.237286,0,0,0,0,0,0,0,0,0.244707,0.23031,0.235836,0.247112,0,0,0,0,0,0,0.243489,0.24954,0.223577,0.241449,0.268167,0,0,0,0,0,10,12,6,9
-734.96,0.998393,0.0192304,8,255,0,755.65,-0.924224,-0.435094,-2.46735,-0.0742757,-0.125171,0.00230122,0.0995187,-0.744606,-0.208169,0.722344,-0.525438,-2.20528,-0.906725,-0.959204,0.327399,-0.858607,2.65964,1.28649,-0.591712,0.484718,-0.920268,0.475287,1.2644,0.0636155,1.26074,0.108603,5.44743,5.30338,0.995711,0.99505,0.000344454,0.161331,0.0145395,0.232731,0.22146,0.250428,0.274148,0.115151,0.203928,0.453093,0.146488,0.20008,0.212922,0,0,0,0,0,0,0,0,0.199804,0.190214,0.214868,0.235076,0,0,0,0,0,0,0.208146,0.209802,0.19573,0.204593,0.220622,0,0,0,0,0,10,12,6,9
-731.116,0.999371,0.0193225,8,255,0,748.631,-1.38436,-0.832987,-1.29633,-0.00642126,-0.293886,0.137298,0.242637,0.0381907,0.174658,0.845463,0.0977393,0.210894,-0.641981,0.823518,1.0983,0.403958,-2.12456,-0.629047,0.595913,-1.12804,0.897986,-1.00653,0.638262,0.546863,0.0797845,0.644318,5.26599,4.82447,0.994862,0.992033,0.000344454,0.136857,0.10574,0.210873,0.182277,0.226339,0.238167,0.215591,0.230487,0.313542,0.222004,0.234491,0.162298,0,0,0,0,0,0,0,0,0.2028,0.199212,0.204611,0.205946,0,0,0,0,0,0,0.194929,0.205554,0.18531,0.19865,0.274196,0,0,0,0,0,10,12,6,9
-738.637,0.999407,0.0194344,8,255,0,745.107,-0.794479,-0.62834,-3.11683,-0.0985053,-0.218528,-0.559424,-0.595209,-1.39134,-1.08619,0.981454,-1.42973,0.610562,-0.394825,-0.968742,-1.30524,-0.213988,2.18057,0.0833465,-0.874578,1.15986,-0.847684,1.96722,0.39142,0.413917,0.161704,0.287078,4.63582,5.34285,0.990395,0.995241,0.000344454,0.231027,0.102872,0.269277,0.260276,0.235783,0.233305,0.182852,0.201131,0.358284,0.180645,0.253349,0.184305,0,0,0,0,0,0,0,0,0.227674,0.224381,0.215209,0.214262,0,0,0,0,0,0,0.230497,0.228723,0.191703,0.205338,0.315381,0,0,0,0,0,10,12,6,9
-733.65,0.999846,0.0195473,7,127,0,748.028,-0.745719,-0.782055,-3.30652,-0.0143968,-0.215288,-0.615579,-0.700076,-0.963541,-0.18829,1.06901,-1.19464,0.268305,-0.149903,-1.63056,-1.45919,-0.411093,0.779686,-0.223548,-0.501378,0.899426,0.603839,1.23961,0.578349,0.248994,0.0874729,0.258555,5.10959,5.28006,0.993998,0.994934,0.000344454,0.210725,0.0586324,0.293407,0.270037,0.227103,0.218681,0.193873,0.273109,0.436328,0.173917,0.23275,0.215303,0,0,0,0,0,0,0,0,0.228431,0.225461,0.219621,0.218402,0,0,0,0,0,0,0.219399,0.215797,0.204832,0.238249,0.299598,0,0,0,0,0,10,12,6,9
-738.152,0.998786,0.0196693,8,255,0,751.487,-0.354756,-1.34787,-2.17491,-0.54801,-0.924291,-0.499959,-0.268286,-0.53309,-0.789999,-0.013499,-0.161538,0.255706,-0.908025,-0.339699,0.178265,0.659867,-0.891478,0.42294,-1.2276,-1.96751,-2.18078,1.02368,0.77072,0.0285607,0.324558,0.514323,5.5493,5.29351,0.996125,0.995001,0.000344454,0.140827,0.0798152,0.232642,0.185021,0.239299,0.273185,0.234695,0.201097,0.313716,0.289767,0.217,0.211549,0,0,0,0,0,0,0,0,0.21494,0.195519,0.217515,0.230233,0,0,0,0,0,0,0.210093,0.230034,0.207344,0.186909,0.253404,0,0,0,0,0,10,12,6,9
-733.99,0.999979,0.0197699,7,127,0,749.642,-0.512592,-0.458705,-2.06962,-0.094719,-0.487533,-0.627244,-0.615545,-0.861706,-0.40943,0.435037,-0.346827,-0.078988,-0.130085,-1.21937,-0.307955,1.4715,-0.0855659,0.902364,-0.685007,-0.331879,0.152034,1.64132,0.939558,0.012491,0.64015,0.234369,6.36144,5.4004,0.998276,0.995505,0.000344454,0.219981,0.0587314,0.283778,0.215393,0.194142,0.195859,0.162111,0.227983,0.393764,0.238442,0.206395,0.206294,0,0,0,0,0,0,0,0,0.228233,0.188047,0.175095,0.176153,0,0,0,0,0,0,0.20332,0.203751,0.194819,0.211454,0.245131,0,0,0,0,0,10,12,6,9
-736.832,0.999282,0.0198951,7,127,0,745.696,-0.141988,-0.840209,-2.56426,-0.511422,-0.856031,-0.544315,-0.22805,-1.14196,-0.317836,0.698248,-0.314773,0.22304,0.105036,-0.90662,-0.82533,1.57504,-0.554661,1.64695,0.0401656,-0.929933,-0.144795,2.37655,0.965739,0.00981816,0.734827,0.435577,6.55413,5.36446,0.998578,0.995342,0.000344454,0.178217,0.0397969,0.228899,0.176013,0.223407,0.280004,0.139778,0.263089,0.484085,0.263655,0.215335,0.215151,0,0,0,0,0,0,0,0,0.216801,0.178751,0.212942,0.252,0,0,0,0,0,0,0.20866,0.231144,0.170495,0.224601,0.305669,0,0,0,0,0,10,12,6,9
-738.817,0.998757,0.0200063,8,255,0,751.211,-0.151619,-0.8427,-3.08225,-0.236321,-0.304719,-0.548789,-0.619725,-0.204584,-0.70071,0.453685,-0.836659,-0.204146,1.40793,-2.61642,1.18053,1.0197,1.28059,0.727952,1.91372,-0.682328,0.0714191,0.48262,0.775056,0.126659,1.26309,0.421797,5.83583,4.95275,0.997088,0.992986,0.000344454,0.208668,0.0448853,0.295503,0.284734,0.248276,0.238279,0.300578,0.227205,0.415316,0.209434,0.221716,0.257273,0,0,0,0,0,0,0,0,0.261627,0.245929,0.195013,0.181745,0,0,0,0,0,0,0.225483,0.220497,0.250739,0.214898,0.303687,0,0,0,0,0,10,12,6,9
-735.309,0.999991,0.0201067,7,127,0,750.881,-0.116303,-0.797265,-2.86311,-0.538881,-0.399539,-0.44519,-0.016605,-1.03753,-0.302667,1.10025,-0.845001,0.226733,0.33114,-2.13295,1.45169,0.974079,0.467642,0.756134,1.56742,-0.557781,0.375984,-0.5555,0.978012,0.15137,1.09941,0.367695,6.16004,4.66848,0.997892,0.990701,0.000344454,0.192833,0.0312046,0.234514,0.259407,0.251069,0.335926,0.159307,0.27768,0.596076,0.185774,0.240636,0.243306,0,0,0,0,0,0,0,0,0.22178,0.247287,0.238731,0.326145,0,0,0,0,0,0,0.233246,0.260423,0.198874,0.242073,0.339474,0,0,0,0,0,10,12,6,9
-735.5,0.998872,0.0202329,7,127,0,749.315,-0.719713,-1.03055,-3.03127,-0.169512,-0.0835862,-0.466488,-0.151324,-0.993232,-0.0948236,0.768983,-0.447824,0.656766,0.473688,-1.0725,1.93018,1.72039,-0.218819,-0.277595,2.32337,-1.41186,1.27438,0.112386,0.613311,0.110447,1.10805,0.249519,5.74273,4.64302,0.996804,0.990463,0.000344454,0.168376,0.0562266,0.255019,0.265093,0.222173,0.257131,0.17159,0.263762,0.3774,0.224146,0.221582,0.218228,0,0,0,0,0,0,0,0,0.226524,0.243076,0.175386,0.229963,0,0,0,0,0,0,0.215037,0.228184,0.194268,0.230598,0.269586,0,0,0,0,0,10,12,6,9
-730.553,0.988679,0.020336,7,255,0,750.646,-0.354022,-0.34602,-2.14495,-0.226869,-0.641575,-0.445047,-0.355839,-0.195889,-0.915801,0.576638,-0.198622,1.54567,-1.17189,1.07845,0.404566,0.170078,0.0593645,-1.39579,0.313871,-1.06877,0.862119,-1.44591,1.14016,0.104221,1.18673,0.280895,5.46737,4.79224,0.995795,0.991774,0.000344454,0.232903,0.0379911,0.257767,0.178612,0.213533,0.23093,0.264505,0.13752,0.461658,0.263906,0.231403,0.18682,0,0,0,0,0,0,0,0,0.232979,0.159333,0.191703,0.207902,0,0,0,0,0,0,0.206424,0.210366,0.217564,0.186492,0.254654,0,0,0,0,0,10,12,6,9
-728.728,0.998426,0.0202264,7,127,0,744.222,-0.0627962,-0.953796,-2.48955,-0.389839,-0.683944,-0.608047,-0.421647,-1.3889,-0.0988641,0.60197,-1.01495,-0.207821,-0.369796,-1.80207,-1.20585,-1.40863,1.20419,0.348864,-1.00778,-0.0463722,-0.391735,1.28537,0.961515,0.698485,0.59,0.219531,5.32444,5.02664,0.995153,0.993482,0.000344454,0.171582,0.0453085,0.262213,0.211484,0.223855,0.256367,0.120098,0.319478,0.478431,0.163414,0.222963,0.204886,0,0,0,0,0,0,0,0,0.223006,0.195705,0.202511,0.219933,0,0,0,0,0,0,0.213547,0.220165,0.187341,0.231953,0.258951,0,0,0,0,0,10,12,6,9
-730.514,0.997907,0.0203196,7,127,0,742.272,-0.119001,-0.81607,-3.74438,-0.344281,-0.563109,-0.387718,-0.359888,-0.416981,-0.674779,0.447083,-0.256328,0.653246,-0.239354,-0.786806,-1.67745,0.485281,1.61698,0.664403,-0.721749,-1.47636,0.844094,0.893298,0.822937,0.482917,2.06944,0.411197,5.87103,4.61741,0.997188,0.990218,0.000344454,0.170965,0.0184033,0.232297,0.202122,0.22607,0.230046,0.22194,0.187878,0.364782,0.245264,0.230478,0.164992,0,0,0,0,0,0,0,0,0.214222,0.149792,0.200065,0.209057,0,0,0,0,0,0,0.199303,0.201061,0.197466,0.181807,0.256746,0,0,0,0,0,10,12,6,9
-732.134,0.986774,0.0204021,8,255,0,744.032,-0.730782,-0.966001,-2.29558,-0.589985,-0.553885,-0.615417,-0.243257,-1.14521,-0.266093,1.71072,-0.656627,0.00195458,-0.432257,1.00202,-0.575982,-1.28941,-0.416522,-0.656387,1.42655,1.55052,-0.555614,-0.782783,0.506521,0.43442,0.182423,0.141251,4.23227,4.98819,0.985688,0.993228,0.000344454,0.189998,0.107016,0.22093,0.224081,0.218729,0.252498,0.176464,0.25033,0.474915,0.215197,0.234091,0.202788,0,0,0,0,0,0,0,0,0.219058,0.220155,0.218288,0.229754,0,0,0,0,0,0,0.214742,0.223502,0.202699,0.222958,0.273503,0,0,0,0,0,10,12,6,9
