# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=896279109
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,index.1
-730.135,0.986575,0.120464,5,31,0,733.229,-1.17258,1.52945,-1.33939,-0.492671,-0.282411,-0.298907,1.00832,0.172263,4.52693,5.82062,0.989302,0.997043,0.166667,0.287181,0.197292,0.221413,0.22772,0.227221,0.269161,6
-731.624,0.999188,0.119461,5,31,0,735.217,-1.18015,0.38143,-1.85811,0.426719,-0.0463053,-1.04765,1.67191,0.0672438,5.72542,4.57224,0.996749,0.989771,0.166667,0.239668,0.213308,0.240223,0.234466,0.222596,0.255836,6
-730.615,0.989606,0.120799,5,31,0,738.435,-1.25225,-0.476298,-1.11389,0.201681,-0.365703,-0.728771,2.12824,0.0744936,5.90642,5.07204,0.997285,0.993769,0.166667,0.216236,0.208295,0.224918,0.217636,0.213066,0.25092,6
-728.825,0.99734,0.120351,5,31,0,734.659,-1.14354,-0.219496,-1.43859,-1.9214,-0.0343329,-0.539115,1.9041,0.246208,5.25421,5.19549,0.994802,0.994489,0.166667,0.231906,0.182764,0.165674,0.240125,0.218185,0.337437,6
-729.854,0.999957,0.121336,5,31,0,731.901,-1.08391,-1.0602,-1.36924,0.651254,0.295378,-0.20399,-0.038763,0.155106,5.15461,4.81806,0.99426,0.991982,0.166667,0.222986,0.214791,0.272318,0.261518,0.246838,0.251633,6
-731.503,0.996899,0.122811,5,31,0,734.489,-0.991872,0.478113,-1.29401,-0.801101,-1.19695,-1.00906,0.992269,0.355486,4.29568,5.84333,0.986556,0.997109,0.166667,0.305358,0.189713,0.218121,0.195074,0.205776,0.345442,6
-729.962,1,0.123712,5,31,0,736.412,-1.06906,-2.25045,-1.21056,-0.733318,-0.38329,-0.592641,0.928429,0.28082,6.27583,4.50958,0.998122,0.989117,0.166667,0.154331,0.196391,0.218405,0.235647,0.225223,0.308245,6
-727.724,0.997466,0.1252,5,31,0,733.1,-1.06864,0.439503,-0.459253,0.151885,-0.569222,-1.03163,0.512938,0.338525,5.11366,5.73382,0.994022,0.996776,0.166667,0.284987,0.227214,0.265568,0.220744,0.194995,0.290079,6
-727.637,0.980685,0.126207,5,31,0,731.756,-1.18466,0.244855,-0.542007,0.248888,-0.721635,-0.772452,0.459155,0.35068,4.79983,5.41855,0.991836,0.995586,0.166667,0.249967,0.201857,0.250232,0.191899,0.189151,0.264319,6
-736.616,0.956627,0.124023,5,31,0,742.078,-1.1716,-0.572382,-0.763383,0.0719311,-1.18811,0.196652,1.0775,0.0643772,7.58404,6.08177,0.999492,0.997721,0.166667,0.229977,0.227806,0.237404,0.223032,0.238861,0.249322,6
-730.333,0.999139,0.11754,5,31,0,739.766,-1.10908,-0.0696476,-0.50526,-1.43099,-0.0327671,-0.400707,0.87627,0.565515,3.50254,5.72844,0.97076,0.996758,0.166667,0.24077,0.198641,0.128049,0.244603,0.208221,0.351254,6
-731.993,1,0.118787,5,31,0,734.211,-1.39039,-0.408814,-0.422246,0.792937,-0.122154,0.347644,2.4498,0.208438,7.31102,4.52771,0.999332,0.98931,0.166667,0.186092,0.185669,0.227038,0.195313,0.211163,0.293228,6
-726.265,0.999083,0.120192,5,31,0,733.798,-1.16016,0.0976747,-0.260009,-0.524265,0.31198,-0.821798,1.56789,0.19817,4.4798,5.19761,0.988791,0.994501,0.166667,0.242174,0.229404,0.220278,0.250053,0.210318,0.299549,6
-731.038,0.988906,0.121436,5,31,0,737.145,-1.68581,0.226033,0.422675,0.0558966,-0.0609109,0.301571,2.23982,0.424073,5.41697,4.65151,0.995579,0.990543,0.166667,0.16939,0.181449,0.15948,0.152951,0.173945,0.323887,6
-727.741,0.936249,0.120833,4,15,0,733.433,-1.53333,0.81331,0.687013,-0.196567,1.15967,1.09738,1.56024,0.371587,5.50991,4.8033,0.99597,0.991864,0.166667,0.225986,0.217883,0.167093,0.249288,0.244981,0.278168,6
-725.923,0.977258,0.111171,5,31,0,730.971,-1.41838,-0.113364,-0.195036,0.526327,0.0360265,0.0752585,1.24514,0.337592,5.3393,4.72961,0.995224,0.991247,0.166667,0.188979,0.18479,0.224314,0.196831,0.198933,0.269328,6
-725.28,0.997769,0.108747,5,31,0,728.378,-1.32643,0.156212,-0.375329,-1.0575,0.27298,0.18665,1.03441,0.579479,4.34358,5.03366,0.987177,0.993527,0.166667,0.225149,0.175965,0.125732,0.237172,0.228241,0.32585,6
-727.702,0.975859,0.109665,5,63,0,731.365,-1.70387,1.11329,0.178649,0.546762,0.910025,0.935742,1.52131,0.529666,5.92765,5.01113,0.997342,0.993381,0.166667,0.247088,0.166693,0.195561,0.227609,0.230012,0.289443,6
-728.415,0.967535,0.107063,3,15,0,735.747,-1.78647,0.366702,0.574116,0.0181148,1.00166,0.99956,1.1095,0.730986,5.70605,4.57019,0.996685,0.98975,0.166667,0.179694,0.203137,0.145141,0.258405,0.258111,0.273797,6
-730.814,0.793859,0.103261,5,31,0,736.627,-1.3934,1.10659,0.851813,0.155949,0.284836,1.29284,1.31985,0.32074,5.52019,4.94407,0.996011,0.992925,0.166667,0.261445,0.245976,0.206954,0.213821,0.273143,0.274866,6
-728.41,0.992027,0.0771928,5,31,0,735.964,-1.56843,1.30927,0.216427,0.143376,0.631846,0.173305,1.9417,0.369846,4.60712,5.35036,0.990118,0.995276,0.166667,0.252712,0.184165,0.18014,0.208376,0.181781,0.299371,6
-726.844,0.993133,0.0772479,5,63,0,734.292,-1.19235,-1.52406,-0.383759,-0.872803,0.0461559,0.134967,0.756774,0.253576,4.64726,4.83475,0.990503,0.992114,0.166667,0.170963,0.215909,0.195655,0.234935,0.239007,0.268852,6
-730.282,0.995841,0.0774255,6,63,0,733.678,-1.10611,1.26974,-0.285745,0.0293975,-0.808202,-1.18165,1.65861,0.0981662,5.46407,5.41228,0.995782,0.995558,0.166667,0.272601,0.243394,0.249136,0.234074,0.227565,0.280236,6
-726.053,0.999353,0.077907,6,63,0,732.89,-1.0753,-1.25169,-0.517136,-0.829116,0.0716972,-0.190809,0.165857,0.486822,5.29204,4.87944,0.994994,0.992456,0.166667,0.156481,0.209648,0.185589,0.261074,0.237183,0.270014,6
-726.123,0.999412,0.0787877,5,31,0,729.686,-1.18378,0.710729,-0.81708,-0.241709,0.0682688,-0.390341,0.789534,0.289085,4.50029,5.38441,0.989016,0.995433,0.166667,0.273225,0.194663,0.222068,0.237933,0.214734,0.277772,6
-727.411,0.999771,0.0796782,6,63,0,729.262,-1.13233,-1.06132,-0.770618,0.0563382,-0.320452,-0.536975,1.63104,0.216943,5.1544,6.00153,0.994259,0.997531,0.166667,0.203822,0.214248,0.245991,0.231146,0.222904,0.314646,6
-728.701,0.973387,0.0806136,4,15,0,734.414,-1.08079,-0.424937,-0.661615,0.0436423,-0.365818,-0.900753,1.40754,0.289207,4.72967,6.18819,0.991248,0.997951,0.166667,0.230821,0.218893,0.255752,0.23387,0.207298,0.337665,6
-729.327,0.995463,0.0785102,5,63,0,734.969,-1.20098,-0.819625,-0.363285,-0.110442,-0.171636,-1.43096,0.86389,0.23682,5.56351,5.80421,0.996179,0.996994,0.166667,0.198598,0.216359,0.226684,0.224153,0.176556,0.269651,6
-728.792,0.999213,0.0789356,5,31,0,733.407,-1.09283,-0.689196,-0.534343,-1.57773,-0.888999,0.549156,0.837209,0.308804,5.82622,5.2045,0.997059,0.994538,0.166667,0.213215,0.221346,0.17079,0.203047,0.284296,0.302737,6
-728.09,0.998853,0.0797868,5,63,0,735.141,-1.13714,-0.383868,-1.25222,-0.967734,-0.778188,0.490953,0.891675,0.195002,4.55834,4.58107,0.989629,0.98986,0.166667,0.229349,0.200797,0.209847,0.216042,0.26088,0.276226,6
-730.066,0.99753,0.0805992,5,63,0,732.103,-1.17403,-0.581232,-1.09461,-1.86986,-0.376422,0.0708712,0.989479,0.101126,4.4279,4.74294,0.988201,0.991362,0.166667,0.22569,0.216747,0.203734,0.22933,0.237422,0.254649,6
-731.292,0.999186,0.08126,6,63,0,733.753,-1.09906,-0.814454,0.709076,0.283962,0.641206,-0.709895,1.23732,0.201996,6.16751,5.3058,0.997908,0.995062,0.166667,0.220358,0.277714,0.260822,0.274972,0.224008,0.299616,6
-729.136,0.998226,0.0821141,6,63,0,734.524,-1.34013,0.441114,-0.440925,-1.29687,0.527728,0.964556,1.4334,0.193676,4.2261,4.7981,0.985601,0.991822,0.166667,0.221888,0.193797,0.169201,0.224798,0.239884,0.25683,6
-727.727,0.999579,0.0828577,6,63,0,733.051,-1.28807,-0.955538,-1.24003,0.168504,0.410982,-0.174904,1.87656,0.153766,5.22352,4.93044,0.994641,0.992828,0.166667,0.192321,0.185617,0.220602,0.227079,0.211657,0.269036,6
-731.231,0.998441,0.0837625,5,63,0,735.146,-1.32597,-0.423114,0.671146,0.673894,1.79501,-0.800771,2.35963,0.15433,5.03051,4.84243,0.993507,0.992174,0.166667,0.199205,0.227516,0.22759,0.259428,0.190071,0.276516,6
-729.596,1,0.0845345,5,31,0,733.039,-1.33869,-0.571733,0.312,0.364388,1.50656,-0.760929,2.21271,0.185814,4.86461,4.84714,0.992344,0.99221,0.166667,0.190784,0.217429,0.21909,0.257549,0.185416,0.283425,6
-727.717,0.996682,0.0854952,6,63,0,735.225,-1.15436,0.195431,-0.811083,-1.69701,-1.31197,0.215422,0.946826,0.244296,5.25312,5.32741,0.994796,0.995167,0.166667,0.248503,0.205462,0.172369,0.186204,0.249416,0.284336,6
-726.575,0.999322,0.0860578,5,31,0,730.494,-1.13689,0.177633,-0.749047,-2.09755,-0.705908,-0.433368,0.882808,0.377597,5.39821,4.91486,0.995496,0.992717,0.166667,0.255438,0.194704,0.12687,0.197271,0.214076,0.309268,6
-735.959,0.985712,0.0869404,5,31,0,738.641,-0.961856,-2.22795,-0.667741,0.46671,-1.262,-1.17181,0.367879,0.187526,7.61185,4.80295,0.999506,0.991861,0.166667,0.201064,0.25217,0.294353,0.23174,0.234764,0.290518,6
-730.234,0.999988,0.08617,5,31,0,738.634,-0.957036,-0.698276,-1.07757,-0.495672,-0.938208,-1.78735,0.221356,0.326259,6.69287,5.39806,0.998762,0.995495,0.166667,0.23418,0.212721,0.246243,0.220435,0.17651,0.292181,6
-736.022,0.957217,0.087126,6,95,0,746.278,-1.10022,0.281275,0.0884487,-0.642476,0.292144,0.818375,1.62037,0.00578903,4.05014,5.54782,0.982878,0.996119,0.166667,0.250005,0.249796,0.249003,0.250017,0.250588,0.251461,6
-732.443,0.996179,0.0829958,6,79,0,740.031,-1.0807,-0.225231,-0.71065,0.575598,-1.37911,-1.52942,0.0345408,0.093814,6.19272,4.6162,0.99796,0.990207,0.166667,0.249397,0.240969,0.263723,0.229686,0.227201,0.253986,6
-727.906,0.993828,0.0834734,6,63,0,738.167,-1.3585,-0.385495,-0.407193,-1.64273,0.387231,0.572349,1.77705,0.296529,4.27351,5.58749,0.986259,0.99627,0.166667,0.186516,0.185541,0.136388,0.223797,0.233477,0.303316,6
-727.246,0.997957,0.0836765,5,63,0,730.834,-1.01179,-0.209479,-0.572766,0.489998,-0.59958,-0.838743,0.198921,0.488045,5.47767,5.64699,0.995838,0.996484,0.166667,0.24712,0.215628,0.315905,0.213423,0.194483,0.286037,6
-725.831,0.987839,0.0843571,6,63,0,731.749,-0.937702,-0.941556,-1.46614,-0.576228,-0.710421,-0.615671,0.142401,0.415742,4.88123,5.58333,0.992469,0.996254,0.166667,0.209301,0.175486,0.235544,0.225647,0.232605,0.293489,6
-727.071,0.992912,0.0838604,6,127,0,731.432,-1.28027,0.268642,0.0564825,-0.717376,0.135733,-0.0313342,1.89804,0.286576,4.6709,6.00368,0.990723,0.997536,0.166667,0.230892,0.220272,0.184545,0.224197,0.21598,0.323806,6
-727.197,0.998988,0.0839506,5,63,0,730.81,-1.13672,-0.707624,-0.929253,-1.11361,-0.537407,0.121797,1.03405,0.293859,4.63373,6.09904,0.990375,0.99776,0.166667,0.206744,0.196267,0.187861,0.215068,0.249565,0.303041,6
-727.836,0.991911,0.0847421,5,31,0,732.636,-1.16504,0.204999,-0.00907443,-0.539625,-0.581201,-0.302904,0.416172,0.459554,3.87455,5.49001,0.979659,0.995889,0.166667,0.255246,0.236999,0.195758,0.192767,0.213453,0.274127,6
-725.378,0.999258,0.084711,5,31,0,731.541,-1.21057,0.252426,-0.491753,-1.26461,-0.100161,0.0971646,1.09986,0.396546,4.41991,4.70218,0.988108,0.991006,0.166667,0.247783,0.196934,0.152899,0.22265,0.236487,0.315523,6
-724.877,0.999393,0.0855321,5,31,0,727.737,-1.1607,-0.273907,-0.423018,0.269764,-0.642522,-0.631042,0.6919,0.323857,5.1684,5.09339,0.994339,0.9939,0.166667,0.222802,0.214552,0.254769,0.202816,0.203417,0.281582,6
-724.716,0.98806,0.0863712,6,63,0,731.034,-1.25203,-0.199228,-0.903352,-0.0279572,0.288456,-0.0930479,0.984167,0.334916,4.75213,4.84804,0.991441,0.992217,0.166667,0.211025,0.174426,0.220733,0.239499,0.217006,0.284465,6
-727.634,0.993256,0.0858797,6,63,0,729.989,-1.3489,-0.323455,0.430388,-0.473774,0.630268,0.646656,2.49434,0.158098,5.1367,5.0673,0.994157,0.99374,0.166667,0.197809,0.217404,0.194065,0.222828,0.223277,0.27797,6
-726.594,0.999667,0.0859952,5,31,0,729.745,-1.40932,-0.441421,0.119159,-0.390152,0.386923,0.900923,1.9412,0.235794,5.73259,5.06834,0.996772,0.993747,0.166667,0.180435,0.200813,0.18223,0.211137,0.23203,0.278564,6
-724.482,0.999488,0.0868588,5,31,0,728.972,-1.40884,0.570123,0.0370334,-0.220501,0.431907,-0.0501933,1.24854,0.443959,5.01592,4.75926,0.993412,0.991501,0.166667,0.239444,0.199025,0.181424,0.228449,0.192924,0.298481,6
-723.483,0.999018,0.0877041,5,63,0,726.574,-0.950984,-0.735107,-0.550041,-0.636671,-0.64851,-0.665433,0.165394,0.556277,5.11918,5.25735,0.994055,0.994818,0.166667,0.204255,0.221498,0.2133,0.212197,0.210627,0.297553,6
-726.239,0.969861,0.0884959,5,31,0,729.441,-0.964817,-1.07648,-0.597368,-0.498429,-0.314357,-0.54604,-0.114766,0.474734,5.70621,5.49017,0.996686,0.99589,0.166667,0.186054,0.222976,0.23122,0.247116,0.227226,0.265164,6
-725.393,0.999065,0.0858585,6,95,0,728.699,-1.23549,0.333298,-0.391835,-0.774832,-0.0106015,-0.0534484,0.563666,0.385873,6.0782,4.90142,0.997713,0.992619,0.166667,0.248453,0.199937,0.17734,0.224509,0.221644,0.26542,6
-725.427,0.9985,0.0866363,4,31,0,727.99,-1.17993,0.113992,-0.47498,-0.834537,0.426906,0.129078,0.610274,0.328393,5.59067,5.04861,0.996281,0.993623,0.166667,0.241862,0.208183,0.189388,0.2612,0.242771,0.272986,6
-725.048,0.999893,0.0873498,5,31,0,727.149,-1.2609,-0.509056,-0.432094,-0.555086,-0.555273,-0.430188,1.07324,0.309976,5.33455,4.65917,0.995201,0.990615,0.166667,0.194866,0.198637,0.192638,0.192629,0.198731,0.283285,6
-725.492,0.995408,0.0882282,5,31,0,728.866,-1.05137,-0.259951,-0.45831,-0.505015,-0.105007,-0.516007,0.51244,0.569969,4.73692,6.1366,0.991311,0.997842,0.166667,0.231558,0.212054,0.20764,0.247644,0.206611,0.3188,6
-732.34,0.908084,0.0885791,4,15,0,735.953,-1.09714,-0.497667,-0.349832,-1.05595,0.125437,-0.959947,0.0387068,0.557541,4.22514,5.85878,0.985588,0.997153,0.166667,0.201875,0.215482,0.156318,0.263626,0.163508,0.254346,6
-728.509,1,0.0791843,6,63,0,736.225,-0.98956,-1.09845,-1.64634,-1.61592,-1.51927,-0.340142,0.258506,0.270415,4.63893,5.2108,0.990425,0.994572,0.166667,0.216429,0.192359,0.19364,0.197754,0.253215,0.285028,6
-729.032,0.999989,0.0799993,5,31,0,732.591,-0.962647,-0.959162,-1.84001,-1.71649,-1.49742,-0.492321,0.138026,0.263312,4.4409,5.08421,0.988352,0.993844,0.166667,0.228781,0.190442,0.195507,0.204739,0.251189,0.283675,6
-724.318,0.998944,0.0808163,6,63,0,732.259,-1.0909,-0.363045,-0.443993,-0.669216,-0.752666,-0.576388,0.390925,0.44558,5.71694,5.14004,0.996721,0.994177,0.166667,0.222239,0.216067,0.199553,0.19368,0.206242,0.285629,6
-725.804,0.990985,0.0815239,6,63,0,727.359,-1.3121,-0.0919346,-0.279046,-0.260349,0.792112,-0.0971635,1.53719,0.209196,4.74983,4.95716,0.991421,0.993016,0.166667,0.208939,0.202543,0.203175,0.241148,0.208758,0.270808,6
-727.465,0.988382,0.0813753,4,31,0,733.444,-1.19352,-0.461878,-0.288745,-0.945706,0.454976,-0.26602,1.9527,0.285538,4.74491,5.40168,0.991379,0.995511,0.166667,0.20992,0.218237,0.187924,0.25662,0.219346,0.346162,6
-729.71,1,0.0809487,5,31,0,731.402,-1.27197,0.507355,-0.116229,-2.37304,0.220026,0.226832,0.973601,0.171145,5.33088,5.18233,0.995184,0.994416,0.166667,0.23413,0.215538,0.157347,0.225428,0.225631,0.24874,6
-730.624,0.999361,0.0817612,6,63,0,734.587,-1.17431,-1.38625,-1.07717,-1.55006,1.27871,-0.18743,1.75823,0.255957,4.739,5.2313,0.991328,0.994682,0.166667,0.178121,0.189999,0.172066,0.30006,0.227535,0.326452,6
-732.645,0.998907,0.0825078,6,63,0,736.176,-1.0361,0.73153,-0.415923,0.881468,-2.29027,-1.27756,0.529674,0.118896,5.18636,5.063,0.994439,0.993713,0.166667,0.279062,0.252457,0.282662,0.212755,0.233618,0.274259,6
-735.247,0.997481,0.0832071,6,63,0,741.779,-1.35351,-1.67657,-0.472967,-1.50269,2.24585,1.23788,2.98176,0.140805,4.76827,4.93374,0.991577,0.992852,0.166667,0.169443,0.194645,0.172916,0.261674,0.235194,0.282182,6
-732.279,0.996923,0.083752,4,31,0,740.67,-1.3609,-1.48213,-0.123376,-1.45567,1.53193,1.08202,2.45123,0.172519,4.63663,5.59597,0.990403,0.996301,0.166667,0.165675,0.200659,0.166307,0.250375,0.236091,0.281302,6
-734.87,0.998453,0.0842356,5,63,0,736.339,-1.30013,-1.40554,-0.0280562,-2.10742,1.39626,0.98214,2.8616,0.161978,3.91561,5.51244,0.980461,0.99598,0.166667,0.178317,0.21338,0.162263,0.25465,0.242129,0.302249,6
-732.208,1,0.0848868,6,63,0,740.18,-1.30846,-0.136466,1.10288,-0.718351,-1.24941,1.40193,2.09507,0.135452,5.72037,4.78583,0.996732,0.991722,0.166667,0.209665,0.238836,0.196903,0.185776,0.246277,0.264117,6
-727.36,0.998298,0.0857103,5,31,0,736.376,-1.47256,-0.349912,0.129512,-0.919961,0.232625,1.05572,1.88225,0.33159,5.79037,4.79697,0.996952,0.991813,0.166667,0.169583,0.193159,0.144599,0.198544,0.24555,0.299765,6
-726.005,0.995308,0.0863466,5,31,0,729.938,-1.34835,0.510085,-0.194003,0.857651,0.371093,0.00861204,1.69703,0.297338,5.00222,5.49293,0.993322,0.995901,0.166667,0.232067,0.196861,0.250991,0.224783,0.20656,0.300745,6
-728.71,0.983482,0.0866487,5,63,0,731.944,-1.31177,-0.243785,-0.249384,0.607173,0.725589,-0.0518338,2.70598,0.13003,5.50142,4.77404,0.995936,0.991625,0.166667,0.206939,0.20682,0.225687,0.22839,0.211065,0.276895,6
-728.027,0.999445,0.0856357,5,63,0,732.135,-1.2518,0.325677,-0.0467392,-1.46164,-0.557773,-0.182399,1.93617,0.251865,4.04927,5.34042,0.982864,0.995229,0.166667,0.236897,0.22036,0.165214,0.199044,0.214546,0.317748,6
-728.238,0.987008,0.0863906,6,63,0,732.182,-1.18514,-1.23036,-0.678037,0.086769,-1.14309,-0.906203,1.5315,0.21317,6.17012,4.82846,0.997913,0.992065,0.166667,0.190399,0.209212,0.237462,0.193283,0.201279,0.297617,6
-725.908,0.999828,0.0857691,5,63,0,729.717,-1.1016,-0.789183,-0.718295,-1.09583,-0.987686,-0.345619,1.07802,0.191871,4.97285,5.196,0.993124,0.994492,0.166667,0.222177,0.224537,0.212176,0.215665,0.237232,0.290128,6
-729.41,0.997996,0.0865613,5,31,0,730.884,-1.20915,-0.00657777,-1.40523,0.0902608,1.24711,-0.618407,1.29416,0.266609,4.31069,5.10675,0.986754,0.993981,0.166667,0.229541,0.170258,0.234139,0.293871,0.201971,0.29648,6
-730.194,0.990277,0.0871519,5,63,0,735.378,-1.07005,-0.259391,-0.975051,0.0400092,0.760477,-1.3619,0.15198,0.138353,4.27944,5.23533,0.986339,0.994703,0.166667,0.248629,0.230595,0.256448,0.275911,0.221237,0.259413,6
-730.018,0.998008,0.0868841,5,63,0,732.956,-1.44104,-0.112121,-0.0218106,-1.31678,-0.575842,0.771092,1.56391,0.235478,5.97889,5.29373,0.997475,0.995002,0.166667,0.187331,0.19059,0.147907,0.171272,0.221065,0.254875,6
-730.177,0.998579,0.0874724,6,63,0,733.614,-1.34411,0.0368569,0.0696214,0.934535,1.16089,-0.36746,1.48437,0.137406,5.44792,4.75414,0.995713,0.991458,0.166667,0.207666,0.208408,0.228694,0.234226,0.198674,0.242293,6
-727.597,0.992106,0.0881247,5,63,0,736.599,-1.05845,-0.271831,-0.531098,0.253325,0.18051,-0.936345,0.809607,0.162525,5.19844,4.82124,0.994505,0.992008,0.166667,0.249247,0.241446,0.265557,0.263256,0.229589,0.28356,6
-730.251,0.993259,0.0880531,5,31,0,733.001,-1.40806,-1.26573,0.00729777,-1.79693,-0.420311,-0.167831,1.91825,0.281906,5.43514,4.94078,0.995658,0.992902,0.166667,0.14618,0.196865,0.128462,0.178499,0.189176,0.295817,6
-729.176,0.999697,0.0881087,4,31,0,733.566,-1.4031,-1.16035,0.0831814,-1.49803,-0.361777,-0.224525,1.7347,0.283802,5.49075,4.94984,0.995892,0.992965,0.166667,0.15028,0.20109,0.138447,0.181566,0.187426,0.286838,6
-731.457,0.999736,0.0888817,5,31,0,734.677,-1.04506,0.652606,-1.90527,0.845999,0.277064,-0.0867926,0.386384,0.179698,4.73204,4.68375,0.991268,0.99084,0.166667,0.283374,0.199818,0.290484,0.269872,0.257184,0.273761,6
-731.477,0.998366,0.0896613,5,63,0,738.239,-1.02674,-0.240811,-1.87669,-0.485476,-2.18057,-2.02176,0.698984,0.166982,5.07588,5.3983,0.993793,0.995496,0.166667,0.255983,0.207491,0.24828,0.199271,0.203536,0.286995,6
-727.912,0.997479,0.0902877,5,63,0,735.788,-1.10947,-0.961795,-0.653621,-0.100455,-0.595086,0.656797,0.792419,0.225256,4.46459,5.1051,0.988622,0.993971,0.166667,0.209802,0.221542,0.243774,0.223825,0.276574,0.282728,6
-727.148,0.996242,0.0908136,5,31,0,731.326,-1.10926,-0.925667,-0.580355,-0.0909957,-0.672553,0.349893,0.853675,0.180578,4.61937,5.21752,0.990237,0.994608,0.166667,0.218162,0.228984,0.244958,0.226058,0.25998,0.27786,6
-727.932,0.997037,0.0911979,4,31,0,731.826,-1.08938,-1.1979,-0.89323,-0.645519,0.42816,-0.891714,0.775005,0.147247,5.56955,5.47429,0.996202,0.995824,0.166667,0.219983,0.227777,0.234257,0.263796,0.227817,0.273833,6
-729.295,0.997545,0.0916719,5,31,0,733.205,-1.09407,-0.126926,-1.14956,-0.337424,0.670561,0.310184,0.619682,0.183001,6.18698,5.3486,0.997948,0.995268,0.166667,0.246512,0.213418,0.239427,0.27461,0.261669,0.272759,6
-729.466,0.999253,0.0922034,5,63,0,734.452,-1.15534,0.427021,-0.920407,0.442869,1.29301,-0.108093,1.18416,0.171803,5.62672,5.74203,0.996413,0.996802,0.166667,0.253132,0.211907,0.253647,0.282276,0.236149,0.278503,6
-730.716,0.998414,0.092932,5,31,0,733.987,-1.23931,0.11025,-1.38652,0.129334,1.16955,-0.159426,2.85496,0.102238,5.02354,5.55528,0.993462,0.996148,0.166667,0.226524,0.200837,0.226866,0.246059,0.22173,0.279402,6
-731.408,0.992078,0.0935646,5,63,0,736.034,-1.32037,-0.222423,-1.90959,-0.187565,1.09555,0.543257,1.9529,0.114914,5.2079,5.29628,0.994557,0.995015,0.166667,0.206536,0.176563,0.207193,0.232459,0.221328,0.250498,6
-734.192,0.996679,0.0934609,6,63,0,739.81,-1.29005,0.205488,1.09736,-0.601206,-1.27631,0.360254,0.442954,0.0425659,4.97639,4.99269,0.993148,0.993258,0.166667,0.217328,0.223855,0.211544,0.20679,0.21845,0.219052,6
-731.258,0.996616,0.0938892,6,63,0,739.755,-1.04253,-0.611061,-0.19361,-1.39696,-0.35672,-1.39859,1.82846,0.161012,6.29532,5.52149,0.998158,0.996016,0.166667,0.242152,0.2547,0.219693,0.249746,0.219648,0.32123,6
-732.08,0.999499,0.0943092,5,63,0,736.632,-1.30839,0.932971,-0.173984,0.974731,-0.193622,-0.138945,1.1681,0.148841,6.89957,5.30934,0.998993,0.995079,0.166667,0.23694,0.208451,0.238066,0.207969,0.209312,0.243326,6
-734.115,0.996638,0.0950653,5,31,0,741.042,-1.23643,-0.988588,0.490199,-0.411477,0.0435282,-0.186634,0.923275,0.519263,7.87863,5.14781,0.999621,0.994221,0.166667,0.148077,0.272518,0.189987,0.229025,0.208607,0.319297,6
-729.579,0.997045,0.0954866,5,31,0,739.279,-1.13479,0.442144,-1.08965,-1.46215,0.0675135,-0.156343,1.82263,0.133443,5.34231,6.03379,0.995238,0.997609,0.166667,0.254303,0.217516,0.209175,0.24494,0.239457,0.290784,6
-728.571,0.996554,0.0959548,5,63,0,733.997,-1.22278,0.18917,0.252483,0.216127,0.0507127,0.278911,1.54717,0.15173,6.22471,5.65253,0.998024,0.996504,0.166667,0.23253,0.234249,0.233261,0.228802,0.234969,0.271301,6
-727.845,0.999645,0.0963643,5,31,0,730.83,-1.31982,-0.414302,0.00684921,-0.298973,-0.528309,-0.462782,2.64352,0.190411,5.44193,5.14435,0.995688,0.994202,0.166667,0.198021,0.211065,0.201532,0.194596,0.196559,0.306515,6
-729.849,0.98582,0.0971392,5,31,0,733.024,-1.22565,0.745221,-1.25917,0.265802,0.750784,0.318974,1.42996,0.0834628,4.90903,4.9837,0.992674,0.993198,0.166667,0.238041,0.209036,0.230859,0.238125,0.231648,0.248561,6
-730.409,0.998355,0.0962774,5,63,0,735.646,-1.20581,-0.146313,-1.48419,1.57931,0.638934,-0.426963,1.36954,0.272161,5.38421,4.64299,0.995432,0.990463,0.166667,0.223458,0.166624,0.315187,0.262713,0.210484,0.302996,6
-732.071,0.999344,0.0968939,5,31,0,737.632,-1.18443,-0.603641,0.570235,-1.21118,-1.57183,0.153047,0.394301,0.286056,4.65107,5.13147,0.990539,0.994127,0.166667,0.204711,0.264772,0.177863,0.163275,0.242201,0.255092,6
