# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=896279109
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,index.1
-724.83,0.998176,0.0836277,5,31,0,727.886,-1.59889,0.44308,0.223583,0.205,0.682496,0.685374,1.58203,0.486985,4.85244,5.29384,0.992251,0.995003,0.166667,0.200509,0.183921,0.182567,0.219853,0.220094,0.30397,6
-723.565,0.991189,0.0839045,5,31,0,727.97,-1.45398,0.412569,0.253902,-0.118841,0.359088,0.384839,0.991634,0.66462,4.90749,5.3292,0.992663,0.995175,0.166667,0.235091,0.21666,0.17756,0.22876,0.231793,0.311112,6
-726.036,0.944906,0.0836538,6,63,0,729.885,-1.48133,0.71499,-0.0261447,-0.0425837,0.421303,0.715119,0.920782,0.612316,5.54499,5.22923,0.996108,0.994671,0.166667,0.260469,0.182823,0.181324,0.227346,0.260485,0.285463,6
-728.601,0.94698,0.0800058,6,95,0,732.586,-1.40354,-0.647848,0.323018,-1.06903,0.320545,-0.236349,0.858925,0.4533,5.8477,5.3836,0.997122,0.99543,0.166667,0.15483,0.22147,0.131458,0.221277,0.180838,0.26616,6
-729.276,0.993596,0.0766662,4,31,0,734.827,-1.20253,0.387397,0.377359,-1.30625,-0.467213,0.685183,1.89646,0.206412,5.86846,5.37866,0.997181,0.995407,0.166667,0.245536,0.245152,0.186616,0.214339,0.2571,0.307661,6
-734.155,0.981479,0.0766091,6,63,0,737.653,-1.16048,-2.05264,-1.09445,0.442825,0.64556,-0.674209,1.71993,0.045702,4.83141,4.39935,0.992088,0.987864,0.166667,0.221959,0.229613,0.242276,0.243981,0.233028,0.253152,6
-733.35,0.998026,0.0757251,6,63,0,741.461,-1.21639,-2.02952,-0.463808,-2.47808,-0.0635745,0.0123513,2.02777,0.125239,6.43237,5.49717,0.998394,0.995918,0.166667,0.186857,0.218492,0.178471,0.227171,0.228845,0.276391,6
-729.809,0.999207,0.0759697,5,31,0,737.924,-1.13114,-0.765748,-1.06456,-1.88742,0.0993018,0.370409,1.59676,0.202971,6.52766,5.28943,0.99854,0.994981,0.166667,0.216435,0.206326,0.180312,0.247687,0.258083,0.308521,6
-729.15,0.999267,0.0762948,6,63,0,733.622,-1.17221,0.232682,-1.43909,-1.2262,-0.853571,0.244523,0.459768,0.175983,5.58451,4.69393,0.996258,0.990932,0.166667,0.243928,0.193806,0.199727,0.210415,0.244312,0.251373,6
-730.329,0.99935,0.0766245,6,63,0,733.42,-1.10242,0.0959277,-1.75514,-1.23436,-0.52818,0.587201,0.404421,0.113883,5.05348,5.39775,0.993653,0.995494,0.166667,0.251336,0.213778,0.223915,0.2382,0.262009,0.258005,6
-734.145,0.998456,0.0769603,6,63,0,739.418,-1.08975,-1.2061,-2.0572,-0.334293,0.385127,-1.9242,-0.21361,0.219867,5.04296,5.04299,0.993587,0.993587,0.166667,0.205066,0.176237,0.238078,0.267946,0.180523,0.242925,6
-732.936,1,0.077235,6,63,0,739.005,-1.60377,1.84957,1.31589,-0.126275,0.00861092,1.11065,1.77759,0.362635,4.74194,5.5031,0.991354,0.995942,0.166667,0.282305,0.244792,0.161168,0.167891,0.231295,0.277047,6
-729.465,1,0.0776166,6,63,0,735.711,-1.07641,-1.06641,-1.17807,-0.148328,0.927121,-0.409298,0.388698,0.153278,4.9779,4.63176,0.993159,0.990356,0.166667,0.22446,0.221495,0.249901,0.282054,0.242478,0.265646,6
-728.192,0.996264,0.0779989,6,63,0,733.923,-1.20009,0.0907416,-0.521677,-0.262337,-1.53167,-0.746174,1.38924,0.163199,5.51876,5.54756,0.996005,0.996118,0.166667,0.234104,0.216661,0.223931,0.189993,0.210508,0.274209,6
-730.684,0.994756,0.0781221,5,31,0,732.565,-1.03012,0.0743024,-0.514951,0.0686439,-1.83749,-0.353174,1.49552,0.188238,4.97119,5.81564,0.993113,0.997028,0.166667,0.265782,0.244706,0.265574,0.201652,0.250378,0.321126,6
-730.545,0.997667,0.0781403,5,31,0,734.248,-1.14431,-1.12581,-1.07202,-0.551826,-0.425983,-0.158015,-0.161315,0.180684,4.56786,5.57272,0.989727,0.996214,0.166667,0.206243,0.207838,0.223738,0.227712,0.236338,0.236231,6
-725.575,0.994317,0.0783603,4,31,0,734.867,-1.04932,-0.368212,-0.338223,-0.495059,-0.45597,-0.509605,0.345637,0.31746,5.70721,5.49683,0.996689,0.995917,0.166667,0.237541,0.239269,0.230325,0.232532,0.229507,0.280983,6
-727.205,0.998068,0.0783471,4,31,0,731.473,-1.15747,-0.664056,-0.83098,0.404958,-1.39184,-0.587143,0.923842,0.27362,4.85628,5.42587,0.992281,0.995618,0.166667,0.207647,0.200232,0.259866,0.176782,0.21113,0.288088,6
-727.488,0.998728,0.0785943,6,63,0,730.146,-1.03148,-0.673733,-0.00175302,0.512137,-0.133814,-0.58051,0.541371,0.311653,5.07041,5.14671,0.993759,0.994215,0.166667,0.224184,0.262692,0.294866,0.254799,0.229278,0.296764,6
-729.273,0.997801,0.0788876,6,63,0,732.119,-0.988264,-0.298811,-1.40472,-2.47077,-0.815865,-0.397668,0.599989,0.202276,5.11956,5.45555,0.994057,0.995746,0.166667,0.259474,0.218846,0.184216,0.239888,0.25565,0.2959,6
-728.249,0.992481,0.0791162,6,63,0,735.251,-1.25397,-0.378463,0.955702,0.535039,0.559071,0.253391,1.56677,0.184428,5.09204,5.29695,0.993892,0.995018,0.166667,0.210192,0.25394,0.239524,0.240332,0.230191,0.275876,6
-726.406,0.998682,0.0789729,6,63,0,730.699,-1.03809,-0.240162,-1.14894,-1.58296,-0.64306,-0.470413,0.331897,0.232979,5.35434,5.04122,0.995295,0.993576,0.166667,0.250857,0.213195,0.196725,0.233633,0.240912,0.276725,6
-734.24,0.991656,0.0792621,5,31,0,736.442,-1.11491,-2.29861,-1.63651,-1.77382,-1.44549,-1.84005,1.93772,0.114093,5.28475,5.52087,0.994957,0.996014,0.166667,0.201465,0.213892,0.21127,0.217579,0.210013,0.29032,6
-730.409,0.999072,0.0790606,6,63,0,738.207,-1.14384,0.922744,-0.610038,0.526533,0.0780398,-0.112062,0.0675659,0.345268,5.29736,4.78491,0.99502,0.991714,0.166667,0.30465,0.20514,0.276468,0.246587,0.234597,0.245916,6
-729.852,0.999455,0.0793762,5,31,0,734.212,-1.12002,0.562079,-0.85697,0.613909,-0.227743,0.267972,0.281122,0.373943,5.72714,4.72888,0.996754,0.991241,0.166667,0.287034,0.191472,0.291017,0.230555,0.265064,0.266023,6
-730.639,0.999941,0.079719,6,63,0,734.099,-1.26399,-1.38659,-0.153658,-1.34971,-0.297647,-0.793271,1.93381,0.212374,6.64376,5.57924,0.9987,0.996239,0.166667,0.173867,0.214735,0.174996,0.209623,0.192716,0.298742,6
-732.039,0.998795,0.0800964,6,63,0,736.903,-1.04259,0.099786,-1.29917,-1.76406,-0.00625306,-0.0757528,0.411111,0.276183,3.88625,6.32118,0.979891,0.998205,0.166667,0.265996,0.197594,0.178024,0.260318,0.256639,0.283118,6
-728.312,0.998016,0.0803938,4,15,0,733.922,-1.08935,-0.481994,-1.00008,-1.64816,-0.145015,0.150968,0.68074,0.341235,4.48615,6.1351,0.988862,0.997839,0.166667,0.222039,0.193003,0.160871,0.242534,0.261568,0.297954,6
-728.312,0.0132236,0.64509,2,3,0,730.986,-1.08935,-0.481994,-1.00008,-1.64816,-0.145015,0.150968,0.68074,0.341235,4.48615,6.1351,0.988862,0.997839,0.166667,0.222039,0.193003,0.160871,0.242534,0.261568,0.297954,6
-728.312,3.94904e-17,1.07455,2,3,0,730.955,-1.08935,-0.481994,-1.00008,-1.64816,-0.145015,0.150968,0.68074,0.341235,4.48615,6.1351,0.988862,0.997839,0.166667,0.222039,0.193003,0.160871,0.242534,0.261568,0.297954,6
-726.394,0.99068,0.059968,5,31,0,731.726,-1.18019,-0.273214,-0.686179,-1.06668,-0.126784,-0.175883,0.750803,0.331424,4.98251,6.20624,0.99319,0.997987,0.166667,0.219131,0.196612,0.177451,0.227548,0.224701,0.28265,6
-724.893,0.999477,0.0318483,7,127,0,728.884,-1.29168,-0.0625647,-0.262583,0.087598,-0.114016,0.074834,1.65642,0.231944,4.61349,4.98653,0.99018,0.993217,0.166667,0.213125,0.205448,0.219024,0.21113,0.218518,0.287515,6
-726.889,0.9996,0.0217318,6,127,0,731.213,-1.28267,-0.0831,0.342998,0.263668,0.549508,0.708377,0.997309,0.299339,4.91266,4.94208,0.992701,0.992911,0.166667,0.212898,0.235053,0.23081,0.246349,0.255285,0.272072,6
-726.22,0.999819,0.016995,7,127,0,729.931,-1.44022,0.320373,-0.55294,-0.596581,0.220944,0.735299,1.61082,0.397114,5.08657,5.03953,0.993859,0.993565,0.166667,0.211986,0.159789,0.157476,0.205465,0.240814,0.30991,6
-729.277,0.999981,0.0145152,8,255,0,732.135,-1.46249,0.591781,0.699112,-0.985374,0.349672,1.08301,2.57652,0.26859,5.61781,5.63608,0.996381,0.996446,0.166667,0.213569,0.218451,0.150952,0.202851,0.236565,0.316378,6
-727.801,0.999896,0.0131592,8,255,0,735.203,-1.49096,0.639892,0.645277,0.112094,0.354251,0.721018,1.64271,0.281207,5.67163,4.47888,0.99657,0.988781,0.166667,0.212316,0.21257,0.188553,0.199193,0.216157,0.263274,6
-725.835,0.99991,0.0124303,8,511,0,732.326,-1.08277,-0.636188,-0.689095,-1.78957,0.145961,-0.247584,0.800811,0.41236,4.51541,5.26239,0.989179,0.994844,0.166667,0.206671,0.203116,0.139348,0.264524,0.234178,0.320265,6
-727.561,0.999458,0.0120948,8,255,0,735.392,-1.19331,-0.45411,-0.27046,-0.481358,0.641032,-0.406281,0.490557,0.551259,4.20325,5.59664,0.985273,0.996303,0.166667,0.190982,0.207115,0.188672,0.301548,0.195089,0.28437,6
-729.457,1,0.0120072,8,255,0,731.202,-1.25692,0.0535579,-0.349258,0.176566,-1.04989,0.665056,2.51288,0.138089,6.1098,5.38971,0.997784,0.995457,0.166667,0.222782,0.213299,0.225737,0.197514,0.237744,0.287016,6
-727.702,0.999946,0.0121314,8,511,0,733.628,-1.21746,-0.356004,-0.959797,-1.39695,0.807368,0.335225,1.3481,0.1829,4.51498,5.44072,0.989175,0.995682,0.166667,0.217112,0.198928,0.186492,0.255442,0.239367,0.274702,6
-728.773,0.999941,0.0123996,8,255,0,732.205,-1.2949,0.584813,0.602019,0.324422,-0.354872,0.0314717,1.51364,0.266345,6.73507,5.04322,0.998813,0.993588,0.166667,0.242479,0.243322,0.229968,0.199501,0.216443,0.290749,6
-726.785,0.999967,0.0127849,8,255,0,732.019,-1.35112,0.241795,-0.585203,0.389212,0.1013,0.623997,2.33517,0.214554,5.61705,5.05394,0.996378,0.993656,0.166667,0.214292,0.18593,0.219666,0.209261,0.228423,0.299412,6
-725.501,0.999934,0.0132693,8,255,0,729.777,-1.09911,-0.0596928,-0.981098,-0.727321,-0.331463,-0.360311,1.14202,0.211999,4.93493,4.75899,0.99286,0.991499,0.166667,0.247543,0.212973,0.22213,0.236968,0.235864,0.297967,6
-729.264,0.99986,0.0138371,7,127,0,732.073,-1.06277,-0.293739,-1.04457,-0.929298,-1.16149,-1.25442,0.82281,0.156334,3.91175,5.39067,0.980387,0.995462,0.166667,0.248115,0.226869,0.230046,0.223679,0.221167,0.282086,6
-731.529,0.999944,0.014477,7,127,0,733.972,-0.988389,-0.578507,-1.00923,-0.769333,-1.24457,-1.88781,1.14333,0.169656,3.73062,5.50832,0.976584,0.995963,0.166667,0.252271,0.238738,0.246213,0.231557,0.21271,0.311221,6
-726.963,0.999987,0.0151892,8,255,0,736.048,-1.14842,-0.22045,0.113029,-0.641003,-1.00006,-0.5596,0.611542,0.311608,4.9849,4.56452,0.993206,0.989692,0.166667,0.228444,0.247274,0.20617,0.18846,0.210353,0.277306,6
-729.89,0.999739,0.015967,7,127,0,732.977,-1.04596,-0.773866,-1.12921,-2.35333,-0.115386,-0.301601,0.292861,0.598931,5.45485,4.60247,0.995743,0.990073,0.166667,0.181019,0.151578,0.0790411,0.246927,0.226777,0.295138,6
-727.304,0.999969,0.0167921,7,127,0,732.928,-1.10935,-0.281021,-0.602584,-1.16163,-1.49831,-0.553905,0.599745,0.203944,5.12844,4.72667,0.994109,0.991222,0.166667,0.237458,0.225789,0.206483,0.195459,0.227529,0.271498,6
-730.025,0.999478,0.0176851,7,255,0,734.462,-1.2045,0.248587,-1.56086,-0.720523,-1.62266,-1.18412,1.08775,0.173063,4.81939,4.84769,0.991993,0.992215,0.166667,0.238398,0.18624,0.209292,0.184625,0.196324,0.265758,6
-728.635,0.999905,0.0186054,8,255,0,734.919,-1.46085,-0.357847,0.501051,0.391297,0.504907,0.655765,0.875755,0.380122,4.95889,5.48011,0.993028,0.995848,0.166667,0.168419,0.219191,0.212134,0.219442,0.229422,0.244539,6
-727.764,0.999999,0.0196002,7,127,0,733.178,-1.25113,0.573293,-0.538789,-1.63945,0.151846,-0.505805,2.08726,0.217892,4.44272,5.31847,0.988373,0.995124,0.166667,0.24486,0.202857,0.166817,0.228281,0.204022,0.31081,6
-732.88,0.999129,0.0206511,7,127,0,736.203,-1.33911,0.794041,-0.119815,-2.38686,-1.17227,-0.860405,2.28688,0.178318,4.63908,5.08201,0.990426,0.993831,0.166667,0.231917,0.204163,0.146199,0.175354,0.183541,0.282657,6
-733,0.99966,0.021697,7,255,0,736.438,-1.26516,0.728519,-0.221432,-1.78846,-1.10097,-1.19003,2.38448,0.23585,4.53365,5.17025,0.989373,0.994349,0.166667,0.25099,0.211254,0.156175,0.178752,0.175689,0.331196,6
-730.784,0.999979,0.0228213,7,127,0,735.532,-1.11395,-0.711223,-0.279275,-1.17861,0.542263,-0.0275008,2.32441,0.0757627,5.45178,5.41477,0.99573,0.995569,0.166667,0.237246,0.243219,0.230898,0.254858,0.246747,0.281335,6
-733.116,0.999521,0.0240126,6,127,0,739.978,-1.35715,0.309649,-0.486467,-2.35165,1.42217,0.00195873,2.74514,0.156813,5.26809,5.91169,0.994873,0.9973,0.166667,0.212723,0.192564,0.151111,0.243399,0.204754,0.2836,6
-730.211,0.999552,0.0252176,7,127,0,737.615,-1.15685,-0.110384,-0.20714,-0.842887,0.831901,1.0458,1.78079,0.140189,5.54915,4.7697,0.996124,0.991588,0.166667,0.236435,0.233995,0.2184,0.261106,0.266932,0.287572,6
-731.94,0.999721,0.0264676,6,127,0,735.316,-1.3015,0.761382,-0.48924,0.492921,1.01547,-0.290735,0.287183,0.185554,5.00617,5.13406,0.993348,0.994142,0.166667,0.238628,0.199045,0.229695,0.247299,0.204982,0.223011,6
-726.11,0.999976,0.0277726,6,127,0,732.832,-1.23515,-0.821796,-0.358691,-0.583707,-0.110895,-0.114798,2.03747,0.234901,4.92088,4.72254,0.99276,0.991186,0.166667,0.193381,0.210917,0.202255,0.220768,0.22061,0.319397,6
-726.677,0.999234,0.0291401,7,127,0,730.836,-1.05977,-0.715638,-1.29885,0.196795,0.111994,-1.00445,0.569863,0.239298,5.33158,5.51949,0.995187,0.996008,0.166667,0.226003,0.202526,0.266456,0.262509,0.214143,0.284265,6
-727.861,0.999377,0.0304892,7,127,0,731.677,-1.16136,-1.31101,-0.988733,0.118258,-0.651337,-1.18513,1.83283,0.185415,5.6312,4.95529,0.996429,0.993003,0.166667,0.197112,0.20674,0.242424,0.217188,0.200832,0.305439,6
-728.462,0.999226,0.0318883,7,127,0,731.329,-1.16894,-1.63473,-1.26214,-0.751665,0.30716,-0.734804,1.23208,0.140121,4.47284,5.0199,0.988714,0.993438,0.166667,0.198133,0.206559,0.218528,0.244918,0.218932,0.269669,6
-728.706,0.99989,0.0333119,7,127,0,732.918,-1.19009,-0.835118,-1.44203,-1.1018,-0.933176,0.0309278,1.48393,0.139691,5.5937,5.63549,0.996293,0.996444,0.166667,0.213032,0.199164,0.206853,0.210744,0.234017,0.272338,6
-725.894,0.999635,0.0348329,7,127,0,732.239,-1.16427,-0.332697,0.201119,-0.0179723,0.258269,-0.120997,0.768507,0.501299,4.48694,5.21467,0.98887,0.994593,0.166667,0.208985,0.25665,0.236262,0.262154,0.22707,0.314531,6
-726.074,0.999973,0.0363695,7,127,0,728.104,-1.37795,-0.159636,0.369778,0.335266,0.33338,-0.0935302,1.62837,0.260565,5.76039,4.91094,0.99686,0.992688,0.166667,0.194732,0.217278,0.215752,0.215669,0.197448,0.27815,6
-727.118,0.999564,0.037977,6,63,0,731.61,-1.2809,-0.956321,-0.0791112,0.873491,-0.214813,0.311865,0.811589,0.3326,5.37671,5.22077,0.995398,0.994626,0.166667,0.168125,0.212953,0.270837,0.205486,0.23556,0.26679,6
-726.04,0.999923,0.0395819,6,63,0,729.881,-1.10126,-0.617988,-0.976092,-0.311354,-0.257538,-0.887861,1.39203,0.261909,5.66759,4.87026,0.996556,0.992387,0.166667,0.220438,0.204743,0.234548,0.237088,0.208531,0.323731,6
-728.006,0.994015,0.0412607,6,63,0,730.095,-1.05808,-0.994249,-0.376698,-0.274888,-0.735133,-0.144175,-0.0038035,0.234766,5.24255,4.8816,0.994741,0.992472,0.166667,0.2156,0.241126,0.245527,0.226065,0.251256,0.257506,6
-730.944,0.998565,0.0423349,7,127,0,734.084,-1.23174,0.771548,-1.49432,-0.810492,1.15107,-0.724468,2.86947,0.149975,4.94427,5.20601,0.992926,0.994546,0.166667,0.24675,0.189103,0.205333,0.25748,0.207446,0.309729,6
-729.546,0.998065,0.0439164,7,127,0,736.384,-1.19432,0.484211,-0.626295,0.831714,0.51415,-1.08909,2.24397,0.114095,5.1633,4.64451,0.99431,0.990477,0.166667,0.242491,0.219981,0.249848,0.243119,0.211055,0.281246,6
-727.549,0.999598,0.0454679,6,63,0,733.939,-1.22782,-0.310172,-1.30707,0.1423,-0.467126,-0.257435,2.08751,0.218486,5.20595,5.63056,0.994546,0.996426,0.166667,0.214909,0.180436,0.232058,0.20918,0.21686,0.316106,6
-727.4,0.999115,0.0472229,5,63,0,732.542,-1.19616,-0.54177,-1.36866,0.0472276,-0.470754,-0.247771,2.20986,0.182866,5.24563,5.49634,0.994757,0.995915,0.166667,0.214969,0.19055,0.233702,0.217168,0.22418,0.311728,6
-731.94,0.990015,0.0489522,6,63,0,734.278,-0.985759,0.284858,-1.75257,0.153631,0.0780777,-1.11909,1.86798,0.131161,4.62875,5.65009,0.990328,0.996495,0.166667,0.279207,0.228707,0.275757,0.273782,0.243693,0.322839,6
-730.464,0.999687,0.0495893,6,127,0,736.339,-1.12777,-0.291973,0.889604,-0.519538,0.820275,-1.29413,1.18212,0.163004,5.20265,5.05331,0.994528,0.993652,0.166667,0.235887,0.272344,0.229267,0.270111,0.207721,0.281895,6
-729.371,0.997889,0.0514162,6,127,0,736.256,-1.40236,0.472032,-0.185517,0.930222,-0.367227,1.25561,2.34398,0.218434,4.41638,4.89279,0.988066,0.992555,0.166667,0.21429,0.191099,0.231622,0.185038,0.244513,0.291035,6
-730.877,0.997284,0.0530433,6,63,0,735.339,-1.27395,-0.533362,-0.430195,0.994068,1.75157,-0.0484932,2.06253,0.196347,6.38534,5.27184,0.998317,0.994892,0.166667,0.201222,0.204498,0.253739,0.282918,0.21696,0.295467,6
-729.733,0.999616,0.0546099,6,63,0,733.796,-1.40714,0.368149,0.10265,-0.734852,-0.836942,0.309736,1.14792,0.420045,3.79351,4.87855,0.977979,0.992449,0.166667,0.222268,0.203588,0.152412,0.146954,0.218055,0.283948,6
-729.555,0.996883,0.0565052,5,31,0,735.627,-1.43013,0.548366,-0.0789978,-0.614332,-0.556633,0.105675,1.33573,0.385376,3.73047,5.00936,0.97658,0.993369,0.166667,0.228147,0.188379,0.15884,0.161834,0.199502,0.285901,6
-725.914,0.99502,0.0580522,6,63,0,732.896,-1.3155,0.267938,0.0527279,0.0534605,0.371995,0.206684,1.94587,0.180841,4.99641,5.0252,0.993283,0.993473,0.166667,0.219764,0.213163,0.213186,0.223007,0.21787,0.276157,6
# Adaptation terminated
# Step size = 0.0368991
# Diagonal elements of inverse mass matrix:
# 0.0261353, 0.632634, 0.413852, 0.687723, 0.596574, 0.426573, 0.463935, 0.357959, 0.462909, 0.194172
-727.34,0.999508,0.0368991,7,127,0,731.251,-0.953987,-0.740768,-1.33519,-0.444106,-0.455232,-0.332782,0.216699,0.640708,5.11662,5.46744,0.99404,0.995796,0.166667,0.193317,0.140705,0.224692,0.223453,0.237361,0.306795,6
-727.329,0.999986,0.0368991,6,127,0,730.263,-1.11065,-0.57136,0.0898627,-1.69909,-0.347051,-0.705947,0.592158,0.323304,4.67121,4.60093,0.990726,0.990057,0.166667,0.214944,0.253203,0.159765,0.227434,0.207693,0.28512,6
-730.985,0.998795,0.0368991,7,127,0,734.407,-1.36016,0.0974318,-1.0093,1.60544,0.0337027,0.739136,2.02802,0.191055,5.17851,5.87933,0.994395,0.997211,0.166667,0.207257,0.174655,0.258567,0.205263,0.228123,0.274344,6
-729.055,0.999942,0.0368991,7,127,0,735.392,-1.15732,0.159486,-0.987781,1.0093,-0.233674,0.151305,1.76228,0.1762,6.30331,5.54466,0.998173,0.996107,0.166667,0.244306,0.208934,0.272995,0.231744,0.24404,0.300104,6
-731.43,0.997263,0.0368991,7,127,0,738.435,-1.36918,0.327911,0.485147,-2.10576,0.34259,0.52014,1.34288,0.455441,6.49423,5.76916,0.99849,0.996887,0.166667,0.227964,0.240813,0.0888113,0.229143,0.243738,0.319172,6
-732.976,1,0.0368991,7,127,0,738.495,-1.2002,-0.778525,-0.688226,1.87615,-0.552268,-0.919336,0.793275,0.231706,6.93684,4.6095,0.99903,0.990141,0.166667,0.200914,0.204294,0.317457,0.209463,0.195727,0.26573,6
-732.103,0.999953,0.0368991,6,127,0,736.63,-1.12698,-0.865329,-1.16689,1.75883,-0.588796,-0.547328,0.799402,0.219745,7.15667,5.05115,0.999221,0.993639,0.166667,0.211297,0.200465,0.322898,0.221601,0.223177,0.278621,6
-732.466,0.997867,0.0368991,6,63,0,736.631,-1.18733,-1.16098,-1.14826,1.37609,0.11834,-0.699669,0.399608,0.159715,6.63344,5.42265,0.998686,0.995604,0.166667,0.202175,0.202502,0.275369,0.237139,0.21432,0.245361,6
-727.516,0.999287,0.0368991,6,63,0,734.929,-1.16961,-0.224759,-0.65785,1.16198,-0.0151585,-0.352751,0.814694,0.244373,6.09244,5.43147,0.997745,0.995642,0.166667,0.22714,0.209098,0.292008,0.236257,0.221696,0.274777,6
-729.646,0.999358,0.0368991,6,127,0,733.283,-1.10367,0.0607904,-0.520603,1.26277,-0.329217,-0.583933,0.299155,0.44684,5.3201,5.73237,0.995132,0.996771,0.166667,0.254167,0.208119,0.368323,0.222565,0.203494,0.274881,6
-728.361,0.999818,0.0368991,7,127,0,734.943,-1.25917,-0.49865,-0.234281,-1.40199,0.0288188,0.0982584,0.510627,0.632052,4.58355,6.28582,0.989885,0.998141,0.166667,0.171598,0.196668,0.104771,0.224269,0.231997,0.281622,6
-727.361,0.999553,0.0368991,7,127,0,731.299,-1.34559,0.716275,-0.29607,1.16676,0.256576,0.0679633,1.82845,0.226567,5.40723,4.65646,0.995536,0.990589,0.166667,0.234458,0.195813,0.25327,0.216283,0.209127,0.282655,6
-731.995,0.996008,0.0368991,6,95,0,737.255,-1.26468,0.514942,0.428235,-1.98225,-1.1684,-0.511651,2.11373,0.0927603,5.70168,4.89555,0.996671,0.992576,0.166667,0.22848,0.227066,0.190224,0.202126,0.212129,0.255668,6
-729.333,0.99999,0.0368991,7,127,0,735.918,-1.11538,-0.450728,-1.73855,-0.731529,1.38185,-0.293838,1.17675,0.135344,4.86914,5.14251,0.992379,0.994191,0.166667,0.235704,0.205759,0.228926,0.283259,0.239551,0.277658,6
-728.516,0.999568,0.0368991,7,127,0,734.175,-1.33343,-0.807607,-1.40132,-1.09062,0.465113,0.570636,1.78578,0.252446,4.95548,4.84876,0.993005,0.992223,0.166667,0.176927,0.156146,0.166761,0.228638,0.23337,0.292635,6
-729.594,0.993258,0.0368991,6,63,0,733.867,-1.13303,-0.761461,0.233236,0.447877,-0.191808,0.186814,1.05478,0.0901769,5.1481,5.63257,0.994223,0.996433,0.166667,0.231173,0.247498,0.251121,0.240429,0.246719,0.261552,6
-730.986,0.998221,0.0368991,6,127,0,734.871,-1.03853,-0.452434,-0.109354,0.385524,0.269408,-0.153371,1.1355,0.130569,5.6127,5.95221,0.996362,0.997407,0.166667,0.25019,0.258687,0.27127,0.268283,0.257586,0.291055,6
-729.587,0.99983,0.0368991,6,127,0,733.104,-1.21453,-0.660379,-0.0885838,-1.33007,-0.829687,-0.40473,1.7002,0.361827,5.76533,5.18892,0.996875,0.994453,0.166667,0.189468,0.223293,0.155016,0.180239,0.204082,0.354493,6
-732.521,0.999341,0.0368991,6,63,0,734.827,-1.09122,-0.813675,-1.50558,0.942741,0.0802004,0.677642,-0.335678,0.0925151,5.5338,5.0526,0.996065,0.993648,0.166667,0.237489,0.226092,0.268155,0.252787,0.26337,0.245589,6
-730.707,0.999631,0.0368991,6,127,0,734.437,-1.12475,-0.623572,-1.61108,0.517453,-0.146773,0.209403,-0.1714,0.130625,5.63674,5.06136,0.996448,0.993703,0.166667,0.230374,0.208301,0.257853,0.241601,0.250228,0.241012,6
-732.531,0.996348,0.0368991,6,127,0,737.434,-1.01487,0.549739,-1.66681,0.565016,0.29829,0.616449,1.01595,0.0890156,4.91634,5.13553,0.992727,0.99415,0.166667,0.275691,0.238078,0.275962,0.271244,0.276878,0.284054,6
-734.278,0.999547,0.0368991,6,127,0,737.419,-1.29324,0.919573,-1.56719,-0.0844119,0.938497,0.0639824,0.521469,0.172331,6.19006,5.78372,0.997954,0.996932,0.166667,0.243283,0.173172,0.212858,0.243884,0.217174,0.230876,6
-730.421,0.999978,0.0368991,7,127,0,738.235,-1.09732,-1.68416,0.114222,-0.784088,-1.33992,-0.486397,1.81532,0.175478,4.36395,4.81296,0.987432,0.991942,0.166667,0.198952,0.254021,0.225323,0.208755,0.234572,0.314585,6
-729.864,0.999784,0.0368991,7,127,0,734.796,-1.09391,1.06951,-1.75376,0.12547,0.381852,-0.459684,0.815123,0.203352,5.95791,5.31778,0.997421,0.99512,0.166667,0.293919,0.189918,0.255707,0.265756,0.233726,0.283299,6
-726.884,0.999744,0.0368991,6,63,0,732.912,-1.20952,-0.833593,-1.46351,-0.137741,-0.249765,-0.485681,1.56892,0.168805,5.02032,5.40152,0.993441,0.995511,0.166667,0.205832,0.188993,0.225696,0.222409,0.215598,0.279956,6
-728.316,0.998949,0.0368991,6,127,0,731.038,-1.13193,0.661859,-0.673039,0.24937,0.613975,-0.431432,1.93907,0.129263,4.74373,5.02124,0.991369,0.993447,0.166667,0.259922,0.228125,0.249797,0.258733,0.233671,0.292913,6
