# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=307650850
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,sigma.1,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.9.1,marginal.10.1,index.1
-720.453,0.949366,0.0717715,6,63,0,728.63,-1.37683,0.175719,-1.38803,0.746872,0.0364591,-0.0291252,0.521988,-0.83703,0.372073,1.16055,0.0477536,0.942919,5.41954,4.7943,0.99559,0.991791,0.1,0.229499,0.0638265,0.337916,0.207107,0.197135,0.292217,0.102838,0.263861,0.429834,0.208861,10
-717.784,0.999398,0.0661887,6,95,0,724.422,-0.659213,-0.558691,-2.03594,-0.177822,-0.228371,-0.217219,-0.254466,-0.588597,-0.0219936,0.071817,-0.364329,1.75768,5.22637,5.31594,0.994656,0.995111,0.1,0.1623,0.0142345,0.274528,0.257192,0.260954,0.248527,0.15528,0.332285,0.369822,0.214235,10
-721.369,0.936855,0.0678255,6,95,0,729.273,-1.27429,-0.57025,-1.43424,0.499197,0.481528,-0.0417094,0.429116,-0.615281,0.405864,1.01141,0.0427169,0.547306,4.41257,5.2224,0.988021,0.994635,0.1,0.169892,0.11312,0.26873,0.266834,0.21465,0.261259,0.166445,0.258811,0.32723,0.222542,10
-727.348,0.995129,0.061,6,63,0,735.243,-1.06669,-0.408063,-0.305916,-0.0343602,-0.297418,-0.441066,0.166015,-0.950371,0.860392,1.0163,0.0448375,0.564834,6.3084,4.7573,0.998182,0.991484,0.1,0.21464,0.224526,0.252353,0.225362,0.211514,0.274298,0.167494,0.358768,0.379268,0.260886,10
-725.928,0.997659,0.0619558,6,63,0,737.922,-1.15365,-0.195231,-2.76193,0.355846,0.0973807,-0.425329,0.075543,-1.08154,0.44735,0.78335,-1.28052,0.683199,6.70663,4.55937,0.998779,0.98964,0.1,0.216356,0.0456253,0.28689,0.252161,0.190891,0.249358,0.130953,0.299848,0.350131,0.116243,10
-726.27,0.993985,0.0632379,5,63,0,732.15,-1.13048,-0.82215,-2.68904,0.607961,-0.122773,-0.130137,0.319333,-1.75592,0.496338,0.788117,-1.17186,0.613639,6.55968,4.95086,0.998586,0.992972,0.1,0.163149,0.058383,0.319209,0.230442,0.229642,0.282008,0.0990363,0.304512,0.343698,0.135923,10
-722.248,0.999523,0.0640423,5,31,0,728.752,-1.08412,-0.516027,-2.87101,-0.0951052,-0.151906,0.0370639,0.0541448,-0.775484,0.119207,1.09612,-0.644102,0.606635,6.16789,4.84253,0.997909,0.992175,0.1,0.198268,0.0559472,0.241988,0.235724,0.256998,0.258981,0.17443,0.266627,0.396714,0.186206,10
-728.321,0.990703,0.0655775,6,63,0,734.592,-1.45494,0.052135,-0.712956,1.9336,-0.327432,0.418753,0.939685,-0.731315,-0.111459,1.4982,0.542707,0.369227,5.80486,5.33454,0.996996,0.995201,0.1,0.192213,0.152105,0.322784,0.171386,0.21411,0.248247,0.151233,0.183009,0.288688,0.221912,10
-731.329,0.998116,0.0659367,6,63,0,736.563,-1.46539,0.0301595,-0.449867,1.83674,-0.368444,0.564064,1.06436,-1.27715,-0.36035,0.847433,-0.0458072,0.491169,5.99266,5.2538,0.997509,0.9948,0.1,0.189913,0.156256,0.362798,0.161601,0.233556,0.280374,0.109809,0.162141,0.259387,0.184239,10
-725.479,0.999368,0.0672863,6,63,0,736.166,-1.47364,0.183712,-2.71072,0.312952,1.03945,0.170787,0.680416,0.668771,0.207466,1.29331,0.434958,0.595122,4.81727,4.76353,0.991976,0.991537,0.1,0.203542,0.0436531,0.216295,0.298377,0.202298,0.255649,0.254333,0.205843,0.330935,0.228856,10
-723.523,0.971067,0.0688156,5,31,0,731.804,-1.42611,0.090678,-2.65057,0.404089,0.492992,0.520074,0.755136,-0.574032,0.168947,1.10257,0.607839,0.733682,4.5968,4.50331,0.990017,0.989049,0.1,0.204308,0.033221,0.244228,0.256467,0.260274,0.294821,0.136194,0.213802,0.350424,0.272862,10
-724.116,0.999724,0.0664905,6,63,0,730.239,-1.23601,-0.518653,-1.59174,1.0808,0.191488,-0.0983766,0.460563,-0.166632,-0.439757,0.255748,0.6596,0.574568,5.24379,4.75744,0.994748,0.991486,0.1,0.177408,0.104278,0.350917,0.244903,0.215425,0.274605,0.208871,0.184121,0.251795,0.297962,10
-722.828,0.998612,0.0680256,6,63,0,728.609,-1.14569,-0.063585,-1.31816,0.0953296,-0.459875,0.0665448,0.392026,0.182175,0.0172645,0.835273,-0.745491,0.658621,5.32115,5.1884,0.995137,0.99445,0.1,0.233695,0.117756,0.252958,0.190222,0.249392,0.291628,0.263918,0.243366,0.355361,0.162917,10
-725.22,0.997817,0.0694215,5,31,0,728.081,-1.06634,-0.302339,-0.889591,0.281061,-0.323968,0.00840353,-0.208116,0.593805,-0.0718484,0.770767,-0.835225,0.668003,5.51456,4.95032,0.995988,0.992969,0.1,0.219548,0.159683,0.29347,0.217082,0.25717,0.230522,0.338569,0.247063,0.365524,0.164616,10
-726.203,0.966411,0.0707149,5,63,0,736.002,-1.0828,-1.01641,-0.9321,0.100394,0.218506,-0.398744,0.473031,-0.666327,0.111651,1.09717,0.152092,0.708497,5.59595,5.07756,0.996301,0.993804,0.1,0.141495,0.148908,0.266652,0.283332,0.203378,0.321331,0.174381,0.268215,0.424223,0.273876,10
-728.985,0.998664,0.0677158,6,63,0,733.371,-1.29448,-0.493092,-3.11043,0.595337,-0.851171,-0.175119,0.98459,-0.516838,-0.663302,0.964493,-1.10381,0.381606,4.76062,5.02634,0.991512,0.99348,0.1,0.185028,0.07717,0.255918,0.165303,0.204028,0.285212,0.183666,0.175434,0.283651,0.152426,10
-733.236,0.998131,0.069075,6,63,0,739.678,-1.36274,-0.0997365,-2.6675,1.37309,1.88385,0.103289,0.201118,0.546964,1.13965,1.82992,0.0180417,0.366689,5.41445,5.05536,0.995568,0.993665,0.1,0.197925,0.0877933,0.297497,0.33806,0.21001,0.216023,0.238272,0.279923,0.333649,0.204871,10
-729.548,0.999863,0.0703694,6,63,0,737.454,-1.44898,0.101085,-0.789295,0.759177,0.329835,-0.0371137,1.84189,-0.707984,0.209451,1.8705,0.639367,0.298075,6.23569,5.13205,0.998046,0.99413,0.1,0.194843,0.156534,0.227464,0.205762,0.188461,0.28906,0.159761,0.19996,0.290816,0.22125,10
-731.062,0.998332,0.0719099,5,31,0,734.811,-1.40805,0.239159,-0.62197,1.10026,0.410279,0.593215,0.0645396,-1.41299,1.21023,2.43821,0.250306,0.546548,5.4468,5.0598,0.995708,0.993693,0.1,0.218004,0.148302,0.308593,0.234368,0.252782,0.202172,0.101532,0.321563,0.481146,0.219044,10
-733.14,0.999898,0.0732472,6,63,0,737.522,-1.16766,-0.807937,-2.15708,0.82396,0.318784,-0.428754,1.88873,0.950826,-1.29513,-0.566162,-0.206071,0.113581,5.49282,4.87285,0.995901,0.992407,0.1,0.221072,0.195814,0.254629,0.243893,0.228578,0.278254,0.257373,0.211691,0.225837,0.233068,10
-729.716,0.99973,0.0748147,6,63,0,739.847,-1.33161,0.0753648,-0.787133,1.00246,0.0983744,0.446692,0.249565,-0.853799,1.82559,2.14171,-0.289144,0.598621,4.31107,5.19239,0.986758,0.994472,0.1,0.216447,0.14151,0.324862,0.218792,0.256506,0.234654,0.136731,0.440589,0.487619,0.181726,10
-729.889,0.997646,0.0763705,6,63,0,738.315,-1.1537,-1.23655,-2.17181,0.136843,-0.430527,-0.29694,1.15081,-0.0458343,-1.61879,0.79939,0.00614011,0.250241,6.18247,4.86573,0.997939,0.992353,0.1,0.187988,0.154834,0.246112,0.220727,0.22653,0.296145,0.237729,0.173821,0.278149,0.240094,10
-729.32,0.996912,0.0776305,6,63,0,735.617,-1.22303,0.596057,-1.74898,1.82968,-0.459303,-0.0963251,0.531959,-0.792017,0.259648,0.483203,-0.922933,0.400142,5.33276,5.03023,0.995193,0.993505,0.1,0.271996,0.127542,0.379683,0.196737,0.220704,0.266947,0.176543,0.246173,0.263147,0.169056,10
-730.217,0.984631,0.0787845,6,63,0,736.055,-1.28684,0.365567,-1.8314,-0.291994,-0.311586,-0.395173,1.06251,-0.209188,-0.20406,1.93509,0.121249,0.163931,5.2025,4.85847,0.994527,0.992297,0.1,0.226722,0.169797,0.208382,0.207852,0.205605,0.247375,0.21063,0.21077,0.274957,0.219777,10
-727.604,0.999914,0.0781139,5,31,0,735.366,-1.16864,-1.09335,-1.28519,0.809009,-0.364551,-0.500394,-0.0303576,-0.321217,-0.0237265,2.34045,0.153817,0.598762,5.47961,4.73126,0.995846,0.991262,0.1,0.139038,0.125849,0.335316,0.1999,0.187207,0.233828,0.204082,0.23454,0.557922,0.254161,10
-725.837,1,0.0796974,5,63,0,731.351,-1.12717,-0.539806,-1.10846,0.240797,-0.155542,-0.0244547,0.675997,0.0132252,-0.261194,2.02813,-0.826414,0.320186,5.87505,5.38865,0.997199,0.995453,0.1,0.214163,0.185112,0.259211,0.235596,0.243239,0.286851,0.245466,0.229559,0.382773,0.199124,10
-724.982,0.998035,0.081306,5,63,0,729.367,-1.31744,-0.241545,-1.39943,0.57516,-0.40578,0.172941,0.352165,-1.10477,-0.343478,2.33174,-0.429226,0.638146,5.72151,5.38703,0.996736,0.995445,0.1,0.186703,0.0988139,0.278804,0.171308,0.230219,0.25111,0.116867,0.177026,0.542535,0.169195,10
-724.818,0.979062,0.0826249,5,31,0,736.322,-1.25834,-0.0433918,-0.80645,0.196679,0.345797,-0.0209813,0.371687,0.614054,0.402574,1.30458,-0.385165,0.655221,6.58326,4.68631,0.998619,0.990864,0.1,0.216399,0.143472,0.244258,0.262741,0.218899,0.26604,0.298175,0.27001,0.400458,0.180833,10
-717.645,0.993719,0.0810543,4,15,0,727.519,-1.30377,-0.0101836,-1.32259,0.371763,0.122953,0.10015,0.331362,0.103,0.33218,1.02257,-0.376854,1.10368,5.71822,5.12026,0.996725,0.994061,0.1,0.21165,0.0593295,0.290396,0.237204,0.232681,0.281294,0.233243,0.281477,0.456319,0.15191,10
-719.309,0.982073,0.0816956,5,31,0,721.521,-1.32804,-0.17555,-1.33235,0.0858743,0.0930903,0.0439987,0.127848,-0.236026,0.527408,0.94777,-0.117827,1.31441,5.897,4.89848,0.99726,0.992597,0.1,0.173821,0.043969,0.228788,0.230466,0.219222,0.238668,0.1627,0.346421,0.479442,0.184988,10
-720.228,0.991952,0.0805918,5,31,0,723.228,-1.39761,0.109947,-1.48649,0.664457,0.171145,0.165367,0.378144,-0.132246,-0.31457,0.350678,-0.121179,1.08631,6.10551,5.05658,0.997774,0.993673,0.1,0.217862,0.0468685,0.337199,0.229402,0.228294,0.27154,0.176351,0.149398,0.265678,0.178104,10
-721.122,0.934759,0.0809533,5,31,0,725.78,-1.24922,-0.334659,-2.23346,0.187192,0.22209,0.00765157,0.180728,-0.337931,0.136746,2.11219,0.0587159,0.649492,5.48031,5.11237,0.995849,0.994014,0.1,0.187462,0.0629827,0.244596,0.248808,0.223696,0.243821,0.187139,0.238593,0.530617,0.229508,10
-726.528,0.992871,0.0732778,5,31,0,732.343,-1.30385,0.0621701,-2.8161,0.59042,0.0510868,0.0655459,0.365486,-0.409687,-0.2416,0.559307,0.020081,0.802731,3.47248,6.29749,0.969894,0.998162,0.1,0.222018,0.0275337,0.303665,0.220485,0.222486,0.266889,0.163458,0.182755,0.29841,0.216237,10
-720.821,0.999928,0.073745,5,31,0,730.259,-1.32624,-0.0746445,-1.44699,0.209549,0.325105,0.185308,0.297913,-0.393753,0.759047,1.4031,0.01282,0.888364,5.42967,5.89211,0.995635,0.997246,0.1,0.199001,0.0683896,0.242305,0.261647,0.238374,0.257007,0.157621,0.342555,0.480067,0.211677,10
-722.559,0.993794,0.0751571,6,63,0,726.714,-1.49725,0.468817,-1.8531,0.886831,0.721415,0.733123,0.841423,0.12071,-0.49743,1.40936,0.388972,0.622707,4.87918,4.76798,0.992454,0.991574,0.1,0.230532,0.0659158,0.279889,0.259606,0.26101,0.274226,0.194336,0.141001,0.349866,0.22183,10
-722.625,0.996573,0.0757403,6,63,0,727.575,-1.27781,-0.330626,-1.75182,0.276368,-0.394728,0.322681,0.237371,-0.482245,0.740292,1.44969,-0.202805,0.681276,4.98533,5.37363,0.993209,0.995384,0.1,0.18197,0.0778962,0.251707,0.175559,0.257697,0.246736,0.167096,0.31573,0.427962,0.195293,10
-731.372,0.958478,0.0766989,5,63,0,737.956,-1.12115,0.0357351,-2.45501,0.567433,0.746965,-0.653373,0.265256,-2.64465,0.585142,1.44783,-0.189804,0.193485,4.81167,5.25186,0.991931,0.99479,0.1,0.247083,0.16852,0.266714,0.273563,0.223122,0.255437,0.163441,0.267385,0.301322,0.239054,10
-731.051,0.997648,0.0725598,6,63,0,736.335,-1.22288,-0.186389,-2.90035,1.02036,0.598726,-0.947274,0.348847,-2.40174,0.154636,1.51921,0.0705712,0.497913,6.02113,5.08501,0.997579,0.993849,0.1,0.211537,0.064949,0.328532,0.283988,0.15518,0.259382,0.0817551,0.241242,0.385458,0.233663,10
-730.909,0.999119,0.0736143,5,31,0,737.059,-1.11264,0.116403,-2.65617,1.22018,0.457708,-0.252288,1.04505,-1.97334,-0.98055,1.72334,-0.202565,0.234478,4.82206,5.5104,0.992014,0.995972,0.1,0.252496,0.149891,0.304378,0.267897,0.236531,0.295755,0.171456,0.20709,0.329919,0.238643,10
-732.521,0.987663,0.0748655,6,63,0,740.013,-1.07392,-0.257329,-1.36501,0.151299,-0.619313,0.698261,0.482432,0.742719,1.05288,0.822371,-0.880735,0.376068,5.06392,6.02868,0.993719,0.997597,0.1,0.23673,0.169771,0.265608,0.213019,0.307608,0.290596,0.311181,0.336716,0.317637,0.197003,10
-734.213,0.99699,0.0746027,6,63,0,740.181,-1.12274,0.589517,-1.24163,-0.240336,1.00376,-0.271591,-0.139578,-2.09476,0.266164,1.69014,0.0497032,0.132107,5.00577,4.41349,0.993345,0.988032,0.1,0.260213,0.2164,0.239669,0.270885,0.238918,0.242103,0.197899,0.252074,0.289161,0.246721,10
-731.867,0.999774,0.0755649,6,63,0,741.894,-1.26538,-1.36607,-1.81638,1.454,-0.650283,0.031333,1.86615,1.16515,-0.347006,0.991869,-0.139805,0.174249,5.05236,5.64371,0.993646,0.996473,0.1,0.181917,0.170529,0.266585,0.20122,0.220988,0.28086,0.256861,0.209848,0.25114,0.215897,10
-729.704,0.99995,0.0769009,6,63,0,736.049,-1.19391,-2.15773,-2.19944,1.32724,-0.364894,0.204943,0.502479,0.4412,0.116198,0.720464,0.765893,0.244419,5.27886,4.98435,0.994928,0.993202,0.1,0.151703,0.150396,0.295357,0.217023,0.24162,0.255195,0.252358,0.237667,0.265453,0.267624,10
-731.003,0.996543,0.0782697,6,63,0,736.905,-1.17497,-0.695652,-0.285641,1.69319,0.464188,0.428594,0.464388,1.11719,-0.280583,1.46223,0.719761,0.170336,5.40802,5.66342,0.995539,0.996541,0.1,0.215266,0.227299,0.29182,0.250508,0.249371,0.250514,0.271965,0.22745,0.283757,0.25877,10
-723.932,0.996128,0.0791782,6,63,0,734.856,-1.10524,0.0928675,-2.43971,0.362148,0.141411,-0.475934,-0.139021,-1.37621,0.11571,0.738306,-0.534247,0.70243,5.09347,4.60464,0.993901,0.990094,0.1,0.261148,0.0563079,0.299253,0.267781,0.191615,0.230961,0.111855,0.264256,0.357408,0.18535,10
-720.275,0.999935,0.0800285,5,31,0,730.233,-1.07636,-0.272455,-2.15299,0.179394,0.216448,-0.221352,0.0450699,-0.918768,-0.69371,0.892967,-0.575554,0.89172,5.53669,4.59298,0.996076,0.989979,0.1,0.210932,0.0475963,0.285693,0.292483,0.218616,0.261889,0.130602,0.155125,0.430432,0.169441,10
-721.916,0.948098,0.081409,4,15,0,727.873,-1.0989,-0.33851,-2.22597,0.196083,-0.430777,-0.00478468,0.272454,-0.0114884,-0.709386,0.996635,-0.0616013,0.544686,5.55369,4.71926,0.996142,0.991157,0.1,0.216992,0.0901869,0.270498,0.208575,0.249458,0.278785,0.248775,0.184629,0.364463,0.243709,10
-723.767,0.9984,0.0757523,5,31,0,726.395,-1.16097,-0.315743,-1.83807,0.283039,-0.680519,0.207698,0.0177191,0.234401,-0.673106,1.2753,-0.113825,0.574301,5.07771,4.80511,0.993804,0.991879,0.1,0.207131,0.0982713,0.269251,0.174827,0.260824,0.240343,0.263791,0.175442,0.394469,0.226822,10
-722.68,0.995391,0.0768546,6,95,0,729.08,-1.29908,-0.333881,-1.83149,0.353403,0.541096,-0.311126,0.387944,-0.838711,0.476918,1.1856,0.495627,0.769447,4.37612,5.09824,0.987582,0.99393,0.1,0.174224,0.0624847,0.263637,0.292612,0.176758,0.268829,0.125163,0.282496,0.404483,0.285423,10
-723.69,0.999659,0.077562,5,31,0,727.293,-1.42488,0.168774,-1.51019,1.07398,-0.0207791,0.735986,0.615533,-1.2533,0.216045,1.58969,0.162426,0.533736,5.38562,5.47552,0.995439,0.995829,0.1,0.208366,0.0970077,0.299084,0.19217,0.262685,0.250424,0.1097,0.212559,0.35976,0.207808,10
-724.444,0.990018,0.0788358,5,63,0,732.676,-1.50275,0.201262,-1.52682,1.05383,0.169553,0.0709434,0.651289,0.389322,0.628658,1.96941,-0.241221,0.876021,5.0077,5.90602,0.993358,0.997284,0.1,0.209749,0.0551865,0.359031,0.205182,0.191453,0.282478,0.23836,0.278477,0.555396,0.152638,10
-728.675,0.995018,0.0788211,6,63,0,732.566,-1.14194,-0.662359,-1.92487,0.33903,0.21865,0.209618,0.98521,-0.15398,1.65484,0.822962,-0.190796,0.247482,5.63006,4.95158,0.996424,0.992977,0.1,0.213179,0.165437,0.257684,0.252027,0.251606,0.289437,0.235043,0.324668,0.281249,0.233409,10
-734.129,0.981553,0.0794695,5,63,0,736.433,-1.30488,-1.0842,-1.41757,-0.0883357,-0.332458,-0.258273,0.616555,-0.150104,1.89824,0.92906,-1.05785,0.229096,6.84265,5.1266,0.998934,0.994098,0.1,0.174615,0.163879,0.209967,0.200841,0.203582,0.238007,0.20763,0.295253,0.251234,0.175486,10
-732.047,1,0.0783232,6,63,0,739.76,-1.35068,-1.64405,-1.87705,0.929405,0.898686,-0.240194,0.315954,0.317216,-0.0867357,0.593377,1.21077,0.366788,4.58036,5.10566,0.989853,0.993974,0.1,0.124151,0.115152,0.267022,0.264823,0.191734,0.225344,0.225425,0.200609,0.243601,0.287699,10
-729.93,0.997195,0.0796178,6,63,0,737.892,-1.21314,0.679671,-1.46227,0.6289,0.602452,0.365326,0.750376,-0.402033,0.0285332,1.85838,-0.825268,0.493215,6.71102,5.37926,0.998784,0.99541,0.1,0.293611,0.12627,0.288444,0.285774,0.262512,0.300895,0.196009,0.231642,0.4264,0.165181,10
-729.048,0.998021,0.080543,5,63,0,736.598,-1.32807,-0.0440717,-3.0321,0.287098,0.174407,0.14861,0.0693648,-0.877952,-0.394924,1.97848,-0.092511,0.389575,6.52894,5.03592,0.998542,0.993542,0.1,0.206649,0.0752084,0.228601,0.220952,0.219227,0.213988,0.158411,0.185137,0.364171,0.203572,10
-721.852,0.997383,0.0815804,5,63,0,733.398,-1.142,-0.505113,-1.66148,0.205688,-0.210188,-0.366049,-0.0877437,-0.214222,-0.901043,0.712081,-0.246931,0.802065,5.62104,5.22809,0.996392,0.994665,0.1,0.175501,0.0776568,0.273482,0.212389,0.192228,0.229281,0.211848,0.134157,0.361037,0.207501,10
-722.437,0.993185,0.0825327,5,31,0,727.521,-0.942958,-0.708692,-2.73819,0.122721,-0.376699,-0.398041,0.253123,-0.942533,0.327835,1.14451,-0.394634,0.686286,4.68932,5.05008,0.990891,0.993632,0.1,0.193204,0.0561395,0.297603,0.231212,0.228619,0.316643,0.169411,0.32784,0.460707,0.229031,10
-720.835,0.999023,0.0829092,5,31,0,725.674,-1.15122,-0.271014,-2.538,0.321573,-0.0248134,-0.256535,-0.121219,-0.468007,-0.5387,1.13805,-0.387563,0.665694,4.82764,5.17177,0.992058,0.994358,0.1,0.208889,0.0551612,0.281476,0.237264,0.210487,0.225846,0.188044,0.180964,0.402844,0.196357,10
-722.985,0.996147,0.0840847,5,31,0,726.638,-1.26787,-0.469823,-1.21674,0.212929,-0.0177759,-0.0832905,0.139366,-0.941771,0.39878,1.13256,-0.313512,0.692848,6.10747,5.66034,0.997779,0.996531,0.1,0.168908,0.108043,0.245947,0.217518,0.209891,0.236618,0.127819,0.2706,0.381501,0.18466,10
-723.605,0.998631,0.0848638,5,31,0,728.942,-1.1266,-0.410013,-1.36475,0.358021,-0.0767578,-0.166609,-0.0835656,0.720692,0.374394,0.656251,-0.384055,0.608893,5.66874,5.43061,0.99656,0.995639,0.1,0.201611,0.123728,0.287286,0.236252,0.226524,0.235505,0.334528,0.289331,0.325851,0.204168,10
-723.427,0.997104,0.0859895,5,31,0,729.191,-1.16962,-0.347525,-1.65031,0.217727,-0.0573641,-0.0759723,0.362028,0.520372,0.124979,0.286066,-0.356177,1.04822,6.31393,5.28407,0.998192,0.994954,0.1,0.177423,0.0521775,0.280618,0.226224,0.222828,0.312139,0.348836,0.261417,0.295303,0.176103,10
-721.837,0.994327,0.0869021,5,31,0,728.488,-0.919078,-0.742014,-2.55879,0.0105894,-0.299589,-0.489302,-0.211491,-1.69307,-0.527774,1.01006,-0.192067,0.66462,4.33938,5.57842,0.987123,0.996236,0.1,0.195882,0.0678814,0.286582,0.246347,0.223692,0.257378,0.114627,0.219283,0.438372,0.259854,10
-720.845,0.998043,0.0874195,5,31,0,725.485,-1.00413,-0.159789,-1.45383,-0.00706999,-0.19952,-0.032394,-0.0709086,0.125989,-0.440284,0.313607,-0.627914,1.32255,5.75739,4.60245,0.996851,0.990072,0.1,0.228736,0.05084,0.266299,0.219599,0.259806,0.250131,0.30206,0.169887,0.356779,0.137694,10
-722.216,0.945312,0.0884633,5,31,0,727.684,-1.00388,-0.787412,-1.78439,0.0808181,-0.409295,-0.505338,-0.0177403,-1.47298,-0.0421776,1.19423,0.287993,0.494166,5.48978,5.18097,0.995888,0.994409,0.1,0.19893,0.131739,0.276089,0.230384,0.222077,0.266462,0.15036,0.264108,0.398017,0.297012,10
-725.386,0.994201,0.0822105,5,31,0,729.042,-1.2127,-0.133451,-2.21757,-0.00436574,0.0628804,0.0135029,0.203159,0.551253,-0.649043,1.04759,-1.14498,0.552546,4.3151,5.56294,0.986811,0.996177,0.1,0.216456,0.0803197,0.228798,0.23542,0.230544,0.249656,0.287387,0.172027,0.346636,0.13642,10
-726.416,0.990994,0.0826828,5,31,0,732.017,-1.07431,-0.994007,-2.5967,0.623906,0.248603,0.480734,0.25508,-0.282466,-0.207489,1.37506,-0.773658,0.370643,4.34062,5.28574,0.987139,0.994962,0.1,0.191123,0.115397,0.30089,0.272462,0.289847,0.272938,0.235231,0.240267,0.362471,0.204068,10
-720.304,0.997416,0.082725,6,63,0,729.198,-1.30292,-0.151106,-3.15749,0.292913,0.0899441,0.000753671,0.295491,-0.679496,-0.387496,0.981011,-0.376433,0.892699,4.53026,4.91038,0.989337,0.992684,0.1,0.191884,0.0159595,0.260873,0.227474,0.213787,0.261317,0.129036,0.161266,0.394801,0.162606,10
-722.802,0.994244,0.083617,5,31,0,727.211,-1.25833,-0.347424,-2.94786,0.562726,0.107423,0.0787273,0.286348,-0.975237,0.62907,1.56982,0.0457679,0.541155,5.44504,4.43745,0.995701,0.988312,0.1,0.190565,0.0544967,0.27812,0.23144,0.228689,0.249109,0.143553,0.285385,0.399196,0.225558,10
-720.318,0.993589,0.0840836,6,63,0,730.531,-1.91791,0.270585,-0.837483,0.743061,0.500332,0.390098,0.766451,0.626247,0.113951,1.3231,0.47881,1.40931,5.06339,5.40148,0.993716,0.99551,0.1,0.177034,0.0431824,0.295107,0.229208,0.20292,0.30201,0.262051,0.147127,0.486689,0.223894,10
-721.576,0.926116,0.0844586,5,31,0,729.004,-1.90129,0.594975,-0.689855,0.932322,0.519431,0.791711,0.742915,-0.0345974,0.628306,0.987891,0.441118,1.17072,4.34517,5.32519,0.987197,0.995156,0.1,0.230634,0.0624492,0.307934,0.215316,0.274002,0.262786,0.125451,0.23763,0.321969,0.20023,10
-721.919,0.988139,0.0762385,5,31,0,729.316,-2.09097,0.3816,-1.67754,0.778273,0.816839,0.540722,0.770845,0.896251,0.177847,1.22749,0.340146,1.40177,4.55429,4.88947,0.989588,0.992531,0.1,0.174213,0.0116297,0.268939,0.2797,0.208663,0.266897,0.302667,0.136854,0.408465,0.166011,10
-722.718,0.795162,0.0759379,5,31,0,730.354,-2.20094,0.584852,-1.1487,0.854907,0.418448,0.621699,0.924495,0.192216,0.171723,1.35675,0.671071,1.4976,4.72125,4.81857,0.991175,0.991986,0.1,0.209977,0.0194315,0.28483,0.171608,0.219277,0.306525,0.128636,0.125234,0.457834,0.232198,10
-729.578,0.999118,0.0558374,6,127,0,735.938,-1.20447,-1.27846,-2.43064,0.792663,-0.915506,0.0401001,0.494561,-1.22492,0.816989,1.10593,-0.851524,0.211113,5.48496,5.49538,0.995868,0.995911,0.1,0.186279,0.152179,0.261704,0.198173,0.232186,0.249728,0.187998,0.262697,0.274682,0.200329,10
-732.572,0.997739,0.0566338,5,31,0,739.174,-0.971718,0.531329,-2.55694,0.00353339,-0.653633,-0.989713,-0.30162,-0.59823,0.548022,0.601383,0.1709,0.557197,4.40058,4.38571,0.987878,0.987699,0.1,0.33723,0.0834446,0.274931,0.208182,0.178993,0.242361,0.213316,0.339312,0.346009,0.293905,10
-727.764,0.999875,0.0573106,6,63,0,737.672,-1.05869,-1.17376,-2.03497,-0.0743722,-0.0729956,-1.18102,-0.16787,0.424002,0.476436,0.87389,0.0690787,0.274317,4.69946,5.37989,0.990982,0.995413,0.1,0.200902,0.165631,0.253679,0.25375,0.200583,0.248854,0.280421,0.283333,0.305984,0.261201,10
-725.327,0.999039,0.0581823,6,63,0,733.341,-1.15502,0.303573,-1.78971,0.685797,0.209734,-0.162673,0.129438,-1.49464,-0.73986,1.23103,-0.588951,0.349398,5.53812,4.92889,0.996082,0.992817,0.1,0.259427,0.144261,0.285896,0.253177,0.229373,0.247909,0.157461,0.195679,0.326315,0.204111,10
-728.028,0.99967,0.0589828,6,63,0,731.638,-1.20883,-0.804853,-1.15331,1.03552,0.0363317,0.0696492,0.395751,-1.54806,-1.29612,0.065471,-0.20972,0.597486,4.98022,5.2795,0.993174,0.994931,0.1,0.155813,0.130344,0.356607,0.233774,0.237359,0.274408,0.105857,0.120973,0.236907,0.208477,10
-724.699,0.99998,0.0598456,6,63,0,734.609,-1.12537,-0.258036,-1.86012,-0.0720971,0.328801,-0.111727,0.140017,-1.30435,-0.764188,0.73479,-0.0331987,0.577729,6.28968,5.8045,0.998148,0.996995,0.1,0.218497,0.0997491,0.237393,0.281827,0.233273,0.260286,0.132512,0.172664,0.331621,0.241485,10
