# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=896279109
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_sigma.1,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_sigma.1,g_se,g_sp
-730.087,0.992165,0.130055,5,31,0,737.132,-1.14108,-1.28908,-0.911245,-2.70001,-0.812127,0.310267,1.06564,-1.73872,4.79028,5.06769,-4.8541,-0.762978,1.54251,0.382193,1.85261,1.89306,0.735176,2.30691,-2.5951,2.81371,-0.51858,-1.38741,-0.364101,-2.70744,-0.983167,1.93769,-0.722726,-2.43794,-0.691109,-0.0449888
-726.398,0.993874,0.130944,5,31,0,734.389,-1.17711,0.403091,-0.561308,-1.38523,-0.410239,-0.698278,0.753731,-0.973584,4.70973,5.50386,5.82032,1.689,1.90038,3.22885,1.9777,-0.718595,-0.615136,-1.19929,0.353491,0.916129,-14.6265,2.34115,-0.840317,-1.60091,-1.32896,-4.07211,-1.47731,1.66547,-1.05012,2.14093
-725.91,0.946094,0.132231,5,31,0,733.097,-0.929158,-1.30703,-0.69039,-1.25229,-0.507925,-0.385098,0.405347,-0.57698,4.67593,4.99655,-2.8585,1.0515,3.88464,-1.128,0.308294,1.5234,-0.364191,-1.70316,-0.549617,1.64819,15.0046,-3.91155,0.728813,-1.32173,-0.0709092,3.0456,6.74069,3.09781,-0.767439,-0.672732
-725.868,0.96295,0.122487,5,31,0,731.672,-0.98771,-0.992672,-0.778964,-0.974271,-0.541493,-0.365621,0.000419147,-1.05483,5.62458,5.24464,4.97886,-1.85112,0.184818,-0.856119,-0.1769,2.13152,-1.60668,1.26546,-3.01542,-1.05232,2.53707,-0.996794,0.924708,-0.382382,0.0852933,2.37277,-4.42868,-3.89388,0.991043,0.713409
-729.511,0.980793,0.117012,4,31,0,732.725,-0.973036,-0.160377,-1.64191,-1.02444,-1.823,-0.930482,0.803576,-1.56663,5.70258,4.69033,5.22079,-0.513833,0.345147,-0.160375,0.147086,1.56015,0.520493,2.4082,0.412251,1.57616,18.3238,1.07433,-0.954481,-0.449338,-2.27117,0.295086,1.55708,-2.42499,1.19136,-2.91332
-733.585,0.964664,0.115442,5,31,0,739.597,-1.12446,-1.438,-0.403792,-1.39393,2.11421,-0.860015,0.576756,-2.48949,5.4438,5.37736,10.1939,-1.16935,-2.14724,-2.00742,-0.0518087,-1.63847,-1.21942,-1.04225,1.8786,-1.41561,2.99457,-1.3228,0.344828,-1.20573,2.78344,-0.58042,-1.0824,-1.42983,0.692083,1.30135
-732.915,0.992338,0.110669,5,31,0,740.434,-0.961221,-0.190443,-0.984426,0.0183948,-1.89493,-0.359763,0.505979,-0.998198,3.70156,4.47883,6.81204,1.85609,0.465949,0.233603,-2.23586,1.30316,-0.737893,-3.25468,0.408958,0.119257,14.7222,1.65327,-0.13615,1.59748,-5.07349,2.81262,2.02111,3.85987,-4.07742,-4.25966
-730.907,0.989246,0.111465,5,31,0,738.632,-1.07976,-1.53049,-0.918982,-1.34889,-1.339,-0.242958,0.37304,-2.19546,4.29673,5.28359,-9.05348,-0.6437,0.052598,-1.24617,2.54853,-1.06459,1.24268,-0.683478,3.84889,3.12782,-0.364258,-1.40657,-0.0825853,-1.09723,-1.32937,0.594752,-1.60664,-3.14138,-2.1178,0.952541
-731.52,0.990933,0.11164,5,63,0,734.969,-0.964218,-0.0769613,-0.705506,-0.0293217,0.298191,-0.757353,1.20325,-1.45763,5.99089,4.8593,2.70082,-2.02214,-0.588624,-0.688064,-0.817526,-0.265622,0.0844476,1.19317,-2.05328,0.502717,51.763,1.39539,1.83086,0.987724,2.63277,0.885992,4.47375,0.687017,1.72713,-2.60384
-732.882,0.98181,0.112139,5,31,0,739.531,-1.12687,-0.122999,-0.980991,0.474447,-0.196123,-1.10222,-0.0713196,-1.35241,7.21965,4.77146,21.2565,0.923661,0.624095,0.218857,1.95739,-0.49502,2.19737,1.08774,-2.12854,-0.675553,-20.2287,0.699732,-0.772666,1.54533,0.372682,-2.66147,-6.12286,1.49981,3.06981,-0.967094
-727.908,0.999924,0.11084,5,31,0,737.407,-1.24021,0.0861568,-0.563638,-1.56968,0.549642,-0.226566,2.50338,-1.64792,4.81173,5.15312,18.1847,1.23914,-0.172787,0.62843,1.50524,-1.57392,-1.34854,-0.0650792,4.61117,-3.68981,9.88382,0.417652,-0.337889,-1.50231,1.08878,-0.434191,3.68806,2.29712,-0.514788,0.178699
-730.905,0.994262,0.113083,5,31,0,733.957,-1.38059,1.60789,-0.884881,-0.721061,-0.246902,0.232376,1.98701,-1.45332,4.90536,5.90212,2.29571,-0.484683,-0.684673,-1.70945,0.738829,-1.33077,1.37275,-1.11054,-0.638654,-1.42432,-20.7092,2.8892,-2.76561,-0.669713,-1.42585,-0.66438,0.091884,-0.76174,-0.597781,3.40098
-730.401,0.96308,0.114215,5,31,0,735.886,-1.2631,-1.69604,0.472286,-0.568753,0.713934,0.0573158,1.27096,-1.48724,4.45478,4.34428,8.1483,1.41548,1.94448,-0.898537,1.44022,2.32405,0.285694,0.401186,-2.02759,-1.40883,2.1964,-2.56682,2.71025,-0.249251,1.67249,0.493255,-1.02838,-0.634921,-1.56312,-5.1554
-728.372,0.999403,0.109268,5,31,0,734.349,-1.30487,-1.52981,0.313174,-0.109179,-0.216753,-0.103775,1.65015,-1.51368,4.91019,4.41468,5.98103,-1.04295,1.08543,-1.21512,2.64208,0.576931,-1.42706,-0.390543,-2.62718,-1.83388,-7.46075,-2.3705,1.79472,0.291621,-0.633019,-0.474312,0.0403946,-1.60125,-0.467958,-4.01506
-732.27,0.989073,0.111338,5,31,0,737.054,-1.46269,1.85679,-0.441199,-1.04391,-0.457156,0.473357,2.32027,-1.60823,5.84304,4.56715,-0.598096,1.54487,-0.369113,-0.292715,1.40215,1.16934,-0.787906,-0.49655,1.07121,4.58531,-23.9469,2.74638,-1.43093,-1.07768,-1.72244,-0.263227,-0.0462304,-3.9372,1.2387,-1.98245
-733.569,0.974755,0.111424,5,31,0,738.143,-1.07518,-2.28464,-1.32332,0.528724,0.164197,-1.63627,0.116265,-2.2662,4.63262,5.77041,10.6578,1.28531,-2.12022,-0.364492,-0.616143,-2.51586,0.359135,0.103008,-1.30868,-0.373906,-6.39986,-2.28041,-0.687075,0.923396,0.637741,-1.62046,-1.96044,-1.72881,-1.17335,2.80712
-728.846,0.998833,0.108797,5,31,0,736.775,-1.06252,0.224801,-0.965496,0.381737,0.957131,-0.333674,0.596899,-1.39101,4.945,5.28689,4.34617,-2.62884,-0.704786,0.926265,0.45187,-2.35877,-1.98487,-1.77506,-1.07583,2.81048,22.1944,1.61386,-0.244823,1.4494,3.88181,1.13854,-1.19051,0.514001,-0.100924,0.570264
-728.16,1,0.110708,5,31,0,730.865,-1.22623,0.0883403,0.236169,-1.26364,-0.915412,0.652504,1.62814,-1.54712,5.7496,4.92188,-1.38819,-1.3331,0.186047,-0.23898,-1.57705,-0.81642,0.586787,-0.240353,1.65206,-1.86877,13.073,0.558475,2.09289,-1.11382,-1.75062,2.73786,0.945012,0.516606,1.23849,-1.2015
-728.931,0.973176,0.112856,5,31,0,735.395,-1.36049,0.522771,0.226306,-1.26903,-0.880193,0.164149,1.95991,-1.74608,5.71608,5.13425,-25.7763,1.02691,-0.273065,0.256592,0.545131,-2.37836,1.46402,0.184807,-0.462914,2.06647,-21.7867,0.710535,0.665041,-1.24057,-1.95289,-0.374605,-0.64708,-4.91795,1.03627,0.840866
-728.113,0.99828,0.109903,4,15,0,730.182,-1.33527,0.459458,0.154939,-0.930155,-1.19758,0.377198,1.7905,-1.33056,5.77721,5.18174,-8.82772,0.390827,0.462791,-1.09927,-0.206188,-0.617593,0.417359,-1.70173,0.113388,-0.0310258,-5.19264,0.985598,1.09099,-0.887886,-3.56966,0.805364,1.21034,1.57526,1.20762,0.717865
-729.057,0.953907,0.111684,5,31,0,735.515,-1.30007,-0.558342,-1.12738,0.739552,1.32539,-0.0634982,1.43686,-1.64961,5.54017,4.70765,7.75822,1.65753,-3.08414,-0.36046,0.242424,0.0498713,0.804977,-0.179069,-1.82192,3.65668,-13.4607,-0.724236,-1.9179,1.30686,2.42083,-0.342532,-1.32679,-1.90586,0.773544,-1.61941
-734.624,0.98145,0.105298,5,31,0,738.667,-1.21367,-0.604213,0.409159,-0.381433,-2.95625,0.572002,1.6023,-2.64789,4.63809,5.07956,-6.88358,-0.976701,-0.883025,1.3866,0.850652,0.980575,0.84145,-0.362961,0.770303,-3.96073,-11.4559,-0.521075,0.96197,-0.222099,-3.25933,0.891817,0.0651287,-2.19808,-1.21932,0.317162
-727.974,0.998777,0.104014,5,31,0,740.007,-1.3195,-0.472184,-0.240845,-1.65089,0.768515,-0.0070006,1.42203,-1.4925,5.61121,4.43558,10.036,-0.799115,2.32655,0.157728,-4.89943,2.05541,1.09463,-0.16595,-1.46312,-1.28156,-10.4486,-0.675902,0.10398,-1.70042,1.49696,-0.279211,-1.17808,-3.81599,0.909147,-3.7782
-727.784,0.995098,0.105772,5,31,0,732.941,-1.12528,-1.46811,-0.215895,-0.511644,0.778528,-0.551529,1.25538,-1.65067,5.62452,5.101,6.71858,-0.0413481,-0.952627,1.8325,-1.77607,-0.896615,-1.10131,-1.02618,-0.62013,3.76388,14.4781,-1.67676,1.49464,-0.0460714,2.20615,-0.183948,0.487323,-1.16475,1.05164,-0.226712
-728.01,0.99302,0.106882,5,31,0,732.466,-1.19931,0.384018,-0.290568,-0.289352,-0.788237,0.37244,0.711301,-1.24511,4.16866,4.60126,2.93125,0.648679,-1.01598,0.596576,0.200736,-0.929127,0.570005,2.99867,0.638378,-1.92381,1.23959,1.57676,0.891057,0.287223,-1.94096,3.00034,-3.01264,-1.52572,-2.53026,-2.98396
-726.989,0.99725,0.107619,5,31,0,730.959,-1.09558,-0.958603,-1.19843,-0.429342,-0.00723909,-0.807287,1.1942,-1.12875,4.30222,4.83347,-5.50666,1.3701,0.764267,0.37798,-1.07386,2.21468,0.490455,0.727878,-1.64068,-2.2869,6.27564,-1.31355,-2.35603,0.313351,1.22099,-2.21481,4.52746,5.84009,-1.93822,-1.38253
-726.434,0.986998,0.109111,5,31,0,732.06,-1.40898,0.382338,-0.394579,-0.938047,-0.0243764,0.164146,1.42046,-0.868325,6.25458,5.20652,17.1028,-0.80709,2.54202,-1.00896,-1.39832,0.844795,-0.668718,0.546811,-1.24549,-1.78063,-13.191,0.978942,-3.23117,-1.35082,-1.7389,-1.30472,2.31224,2.22164,1.88255,1.0507
-729.423,0.92602,0.108751,4,15,0,730.819,-1.31915,0.298086,0.713984,-0.39028,-0.0372028,0.530801,0.980058,-1.33681,6.67734,4.97728,-9.27169,0.753041,-0.482497,-1.0491,-0.696269,0.206649,-0.186651,0.0218271,0.171373,0.929774,-2.42833,0.734721,3.52676,-0.0873223,-0.504867,1.81833,-3.68354,-2.5869,2.44844,-0.475838
-726.275,0.993163,0.098043,5,31,0,732.564,-1.25545,-0.448934,-0.429791,-1.40336,-0.213756,-0.605009,1.54694,-1.15335,5.72308,4.9457,9.18375,-0.377317,-2.64141,-0.18978,0.669717,0.205442,-0.701447,-2.25861,-3.19545,0.146227,-5.83595,-0.716909,-0.417682,-1.53506,-0.7407,-3.14662,3.55755,4.37613,1.12256,-0.384211
-728.195,0.943044,0.0987394,5,31,0,732.168,-1.07784,0.0536223,-0.365558,-1.61032,0.180069,-0.458741,1.03917,-1.27273,3.86455,5.4742,11.1317,0.0718675,-0.589414,1.11399,-0.0859285,0.669721,-0.0731133,2.47025,-1.86219,0.537817,18.7125,1.20873,1.60462,-1.52955,1.60509,-0.00575066,1.49773,-0.982942,-3.28647,1.42215
-726.607,0.994,0.0916115,5,31,0,732.084,-1.13441,-0.0020157,-0.579784,-1.38255,-1.03183,-0.150588,0.472643,-1.06811,4.52987,4.6797,-12.7798,-1.14398,-1.27447,1.19862,-0.958636,-0.36313,-1.54343,0.177133,2.86206,-2.59981,-7.28079,1.16652,0.19283,-1.35826,-2.86175,1.36141,-3.28713,-1.25678,-1.48112,-2.06749
-728.529,0.99449,0.0923946,5,31,0,731.585,-1.06039,-1.1894,-0.834062,-1.38574,0.472275,-0.482616,0.475213,-0.647939,4.999,4.58243,-9.99038,1.01516,-0.0715466,-0.692345,-1.6491,0.942531,-0.813622,-0.190201,-1.8901,-0.656545,4.42851,-3.53703,-2.56169,-1.77698,7.00831,-1.20179,1.99622,8.45519,-0.137527,-2.91565
-726.598,0.999928,0.0932485,5,31,0,731.196,-1.14865,0.34019,-0.091892,-0.194318,-1.10546,-0.456127,0.661172,-1.09048,5.52657,5.02314,-7.42816,1.35296,-0.204778,1.62412,-1.80003,1.07792,1.23716,-0.251643,1.06174,2.52796,-0.10483,2.09868,2.73604,0.645903,-3.18701,-0.967452,-1.82181,0.403771,0.819228,-0.221633
-728.723,0.990346,0.0949314,5,31,0,731.834,-1.27962,-0.168304,-1.26284,-0.0104628,1.09026,-0.148337,2.42019,-1.76173,5.77966,4.75294,-4.25304,1.01553,-0.580565,0.273955,-1.65877,-2.00656,-1.40779,0.0350551,0.700163,-0.332378,-0.258139,-0.0581517,-1.85857,0.348517,1.84644,-0.345646,2.16335,0.133872,1.22999,-1.81283
-731.642,0.996245,0.0951466,5,31,0,735.08,-1.26598,-0.0747851,0.2589,-2.53611,-0.261106,0.566962,0.964403,-0.90448,4.61392,6.01058,-3.5215,-0.248784,-1.73107,-0.496178,1.5668,1.96504,0.752247,-0.546836,1.54368,-0.51604,6.58553,0.0237584,3.58314,-3.79285,-1.72154,5.10051,-1.09683,4.40908,-1.04353,3.39711
-730.972,0.981406,0.0962646,5,31,0,734.938,-1.0671,-0.438615,-1.53988,1.29858,0.0490451,-1.224,1.59629,-2.1761,5.66759,4.68806,1.54437,0.0992063,-0.290217,-2.09622,-0.355311,0.102603,1.87036,-0.531082,-0.532944,3.46653,19.8226,0.00341748,-0.830848,1.8428,0.649315,-0.785069,1.23245,-2.5541,1.14338,-3.03552
-728.856,0.997829,0.0950951,5,31,0,735.356,-1.33842,-0.970687,0.583966,-0.245216,-0.171147,0.250693,1.54602,-0.897574,4.2019,5.27728,15.5477,-1.25443,-0.621755,2.16518,-0.341119,-2.40807,1.7216,0.139802,1.47097,-1.70805,10.7246,-3.31435,5.05614,0.118927,-1.89863,0.534669,5.41323,10.5505,-2.17454,0.868927
-729.792,0.998925,0.0964398,5,31,0,733.648,-1.15748,-0.505647,-2.01458,0.540366,0.703897,0.0115702,1.97481,-1.65642,5.39159,5.34389,-14.8866,-1.26545,1.42285,-0.0706678,-0.204117,0.70564,0.161751,0.346788,-2.60301,0.995429,13.6367,-0.272127,-3.14328,1.23394,1.83317,1.06587,2.81589,4.18945,0.671267,1.03611
-727.66,0.99627,0.0979608,5,31,0,734.316,-1.14138,0.529988,-0.0332099,-0.865231,-0.426176,-1.06111,1.54901,-1.64498,4.37833,5.23204,7.27229,-0.863632,2.62453,-0.848767,-0.938978,1.93607,-2.48309,-0.982402,0.595503,-2.45756,8.61984,1.4649,1.72025,-0.528301,-0.371806,-1.91956,1.21187,-0.295738,-1.69002,0.571439
-727.819,0.995337,0.0990727,4,31,0,729.78,-1.14294,0.392201,-0.169584,-1.35904,-0.414531,-0.949129,1.53856,-1.89726,4.51184,5.32545,1.4838,0.649585,0.85098,1.65558,-0.108116,-0.866042,0.166717,0.518157,-1.26565,-0.885481,4.29022,0.997049,1.06286,-1.13474,-0.30151,-1.18014,0.409823,-2.69084,-1.37165,1.0419
-727.919,0.997202,0.100038,5,31,0,732.387,-1.1943,-0.688888,-0.0114364,-0.14432,-0.578674,-0.668221,0.691692,-0.92134,4.30167,5.78631,5.1629,-0.983586,-0.786822,1.71191,0.612504,2.33137,0.0186131,1.90538,0.79531,0.393306,-19.1678,-1.65624,2.56963,0.676962,-2.50858,-4.77178,-2.86304,1.31643,-2.41387,3.06646
-728.978,0.998258,0.101299,5,31,0,732.195,-1.11907,0.261037,-0.00851999,-0.939786,-0.669827,-0.293041,2.03325,-2.00383,5.2521,5.76102,0.794509,0.594463,-1.16,-0.556703,0.52676,0.787194,1.69925,0.695515,2.256,-2.19343,19.4513,0.811226,1.39494,-0.645119,-0.582608,0.376047,1.80188,-1.73535,0.455483,2.44964
-737.323,0.942995,0.102734,5,31,0,741.622,-1.24347,-0.420796,-1.72943,0.575272,1.08045,-1.62055,1.26617,-3.72692,4.00356,5.01028,-2.77789,-0.566813,-0.591932,0.767462,0.2917,-0.0131082,-2.80605,0.0967413,1.6701,-3.33461,-26.0285,-0.395026,-1.64978,0.629556,1.09005,-1.65498,0.534797,-1.95318,-3.80405,0.428611
-736.469,0.999075,0.0955285,5,31,0,739.614,-1.24829,-0.525046,-1.7666,-0.0245307,0.567354,-1.62114,1.45263,-3.64224,4.19741,5.2624,11.2152,0.0220665,0.58187,-1.25098,-1.31958,0.656126,0.213958,0.948928,2.10964,0.981621,-27.9876,-0.501591,-1.69222,0.0309776,0.565689,-1.67305,0.652458,-2.19802,-2.98645,1.51657
-731.74,0.985089,0.0970058,4,15,0,741.166,-1.18413,0.0098069,-1.04171,-0.168482,0.575135,-1.20287,1.72375,-1.08775,5.17501,5.18067,11.8358,0.522256,2.67807,-0.399171,-0.979117,3.36961,-1.53104,-1.80401,3.07628,-1.00456,10.801,0.851594,-2.9089,0.597629,2.89727,-6.13389,8.63059,20.3338,0.292726,0.620921
-730.415,0.962643,0.0963686,4,15,0,737.716,-1.10624,-0.151911,-0.851846,0.72388,0.0466668,-1.41243,0.409249,-2.72216,5.37922,5.24416,9.09026,-0.395994,0.681664,1.10332,-1.3775,0.575295,-2.9069,-3.11985,0.484109,-0.025131,2.11229,0.0873324,-0.265363,0.96122,0.291625,-1.1942,-0.905447,-2.13324,0.570954,0.743483
-727.695,0.999326,0.092454,5,31,0,733.551,-1.12172,0.226273,-0.10026,-0.0427054,-0.770231,-0.742704,0.878795,-0.991759,6.10009,4.67726,4.68932,1.29334,1.61078,1.81019,0.0934359,-2.95504,-1.94274,-0.616972,0.181237,-0.0542112,13.2184,2.21725,3.54002,1.11644,-2.00579,-2.68589,2.58621,3.30229,1.74314,-2.73919
-727.397,0.993696,0.0939039,5,63,0,732.479,-1.10327,-1.71309,-0.885361,-1.72738,-0.743572,-0.271942,0.621389,-1.23295,5.3654,5.35111,-4.30247,-0.35588,-2.63748,-0.691165,1.05536,-0.198985,0.954342,1.5871,-2.2186,2.05167,-9.99878,-2.8773,-0.692302,-1.73353,-1.30547,0.913402,-1.61719,-0.170042,0.472257,1.4702
-728.443,0.997467,0.0945379,5,31,0,732.752,-1.10368,-0.474261,-1.22291,0.216367,0.140426,-1.53428,1.23954,-1.647,4.60935,4.51931,8.15225,-2.3869,-0.328673,-1.39889,0.24541,-0.58963,0.835347,-0.38785,0.490349,-2.24598,5.06433,0.00693431,-0.768918,0.915783,1.06152,-2.56661,0.904301,-0.141758,-1.08201,-3.72769
-727.368,0.995542,0.0957225,5,31,0,735.217,-1.07064,-1.05891,-0.558659,-0.563302,-0.385484,0.19665,0.16967,-1.00341,5.1115,5.61726,11.1533,-0.916298,-0.0704771,1.53661,3.33005,1.40959,-1.78346,0.116715,-1.06411,-2.90915,1.92937,-1.83231,0.8368,0.159962,-0.162994,5.29622,-5.39782,-1.02898,0.0565134,2.21672
-728.253,0.994082,0.0966248,5,31,0,731.325,-0.998325,0.022609,-0.934161,0.206299,-0.293426,-1.3571,1.0145,-1.76342,4.69405,5.14587,0.494948,0.640789,-0.0535496,-0.261513,-0.557179,0.231332,0.689261,-2.432,-0.410812,-2.34895,24.9501,1.01666,0.591354,0.946193,0.582925,-1.10044,1.07108,-2.62657,-0.619587,-0.211847
-729.451,0.991079,0.0973083,5,31,0,732.677,-1.21406,-0.575197,-1.24311,0.211009,-0.818137,-0.113654,0.458577,-1.53752,4.46471,5.48189,8.72199,0.556027,-0.188747,0.446025,0.186094,-2.49832,-0.75941,-1.66102,-0.467194,-0.287933,-30.1005,-0.644334,-2.14908,0.789876,-1.64612,0.0144879,-4.65342,-1.17836,-2.01362,2.31623
-728.112,0.998048,0.0975404,4,15,0,732.27,-1.06833,-0.576201,-1.21395,0.86165,-0.672632,0.029559,1.03754,-1.40892,4.46294,5.60823,-21.1273,-0.119235,-0.619949,-0.845425,-0.696771,0.0937445,-2.0653,-0.624441,-0.563695,-0.0931039,15.8404,-0.149313,-1.21779,2.10974,-0.69809,2.45373,1.10032,0.232434,-1.32418,1.99783
-733.726,0.975244,0.0988103,5,31,0,740.292,-1.3074,1.98877,-1.22126,-1.13556,0.077933,-0.377244,1.73413,-1.52223,3.83555,4.52539,-1.11252,-0.231722,-2.03119,1.86655,-1.27457,-0.151284,-2.16753,-0.463428,-2.68843,3.12157,-14.0524,3.73611,-2.59488,-1.06135,-0.142316,-1.59462,-0.0574643,1.62179,-4.30055,-2.68163
-729.692,0.999993,0.0966806,5,31,0,737.756,-1.37433,1.83138,-0.33227,-0.807562,0.862917,0.131163,1.9262,-1.49023,4.38767,4.78661,5.9771,1.53482,-2.84408,-1.01576,-1.5119,-1.96641,-0.566384,-0.117963,-3.29341,-2.36592,-7.67358,3.28709,-0.841961,-0.735423,1.25116,-0.690199,-0.0782009,-1.63119,-1.92358,-1.34982
-729.729,0.92996,0.0982154,5,31,0,740.488,-1.23344,-1.40736,0.0280979,-0.771077,-0.0966737,-0.0167839,0.712839,-2.05441,4.72266,4.59683,25.1867,-0.484386,-0.780607,1.41045,2.58883,-1.57858,0.270724,-2.13324,2.98013,2.4064,-14.5966,-1.53115,0.871515,-0.548339,-0.0496209,0.265689,-2.27179,-2.98251,-1.02307,-2.36493
-727.926,0.995996,0.0897563,5,31,0,733.712,-1.20455,0.726967,-1.1256,-0.850435,-0.221409,-0.366564,0.397519,-1.42397,5.19423,4.96752,1.21264,-0.345269,3.54602,-0.558123,0.0637242,-0.866359,0.752595,1.18354,-0.920298,-3.12824,-20.8454,2.00315,-1.89065,-0.562089,-0.262337,-0.628195,-4.82808,-1.18789,0.0582666,0.0593478
-729.212,0.993213,0.0906381,5,31,0,732.978,-1.09474,-1.29017,-0.360338,-1.38889,-0.286076,-0.480813,0.66017,-2.26724,5.38857,5.25442,-3.32622,1.00673,-1.33024,1.42863,-0.441745,-1.36761,-0.70011,-2.0598,-0.350988,0.240161,6.5387,-1.11576,0.700085,-1.15159,0.0398321,0.160276,-0.988147,-3.32275,0.612869,0.679089
-726.606,0.997059,0.0911386,5,31,0,730.64,-1.23318,0.162018,-0.659244,-0.255155,-0.0514846,-0.0593018,0.831135,-1.69834,4.65608,4.81392,1.30748,-2.54824,-0.591636,-1.42427,0.405868,-1.18552,0.787275,0.156717,0.313609,0.201749,-13.7324,0.562026,-0.415068,0.116262,-0.0127321,0.182669,-2.75239,-4.00268,-1.20111,-1.05198
-726.875,0.995641,0.0921643,4,15,0,730.328,-1.21552,0.870788,-0.222377,0.428922,0.63018,-0.0439607,1.01655,-1.26737,4.62667,4.97751,2.72617,0.770338,1.06213,1.28962,1.22918,-0.0610687,1.29428,1.81828,0.231204,1.42634,11.6059,2.64335,0.920606,1.36111,2.17299,0.475524,-1.28334,-0.417788,-0.954977,-0.851162
-725.628,0.994871,0.0929953,5,31,0,732.373,-1.22642,0.20559,-0.160857,0.242824,0.686653,-0.0168116,1.4207,-1.42261,4.72189,5.38234,4.68114,2.43189,-0.120609,0.935093,0.127604,-0.0862942,-2.09905,0.360257,-0.889763,-4.8065,9.08,0.789891,0.860904,0.902366,1.81109,0.289451,0.209114,-1.59735,-0.750403,1.18798
-732.713,0.976279,0.093718,5,31,0,736.038,-1.12545,-0.595089,-2.68292,-0.397471,-0.212689,1.03493,1.12126,-2.73014,5.05691,5.05773,-5.93525,-0.77489,-1.47233,-0.851975,-1.6342,-0.720939,-0.80948,-1.36411,0.783217,-1.08155,3.94556,-0.411438,-2.47052,-0.207087,-0.0305213,1.75234,-0.0340574,-2.28128,-0.0415515,-0.208854
-729.046,0.99745,0.0918688,5,31,0,736.64,-1.13407,-1.40595,-1.51675,-1.30136,0.319469,-1.02078,1.08735,-1.97204,4.41118,4.96002,2.33091,0.327123,2.79483,-0.117247,0.18398,-2.76472,0.126102,3.19588,-0.0811914,0.0922983,-7.38619,-1.40489,-1.33053,-1.0584,0.87371,-1.11401,-0.674027,-3.10395,-1.8569,-0.43292
-728.599,0.996177,0.0929291,5,31,0,733.697,-1.01783,-0.919201,-1.34538,0.0217238,-0.589957,-0.601867,0.490282,-1.6315,5.12411,4.34774,-7.92518,-1.50604,-1.9843,-1.22217,1.64334,-1.30641,0.819476,0.166999,-1.90212,-1.01523,17.2329,-0.396148,-0.3392,0.820506,0.117363,0.976676,-0.553097,-4.5004,0.200636,-5.9787
-727.51,0.99829,0.093816,5,31,0,732.405,-1.00515,-0.884614,-1.11327,-1.34107,-0.361811,-0.310954,0.258324,-0.8498,4.8749,6.25456,-5.02945,1.44674,-2.06336,0.0480389,-1.40589,-0.420008,0.704394,-2.33546,0.117727,0.488166,-5.86944,-1.37214,-3.04752,-1.33107,0.381103,2.09938,-2.56264,0.25168,-0.538646,4.05077
-729.194,0.977031,0.094998,5,31,0,732.815,-0.981933,0.716556,-0.625707,-0.834927,-0.931815,-1.10364,0.56533,-1.43563,4.98608,5.77648,-6.63855,0.199634,0.688012,1.02689,-0.32873,-0.880872,-0.892452,-1.60196,0.386906,-3.75551,19.7981,2.94442,1.71393,-0.208632,-0.756719,-1.01968,0.0574005,-1.69545,-0.042564,2.52037
-728.267,0.997334,0.0932295,5,31,0,732.943,-1.00655,-2.02369,-1.21726,-0.745587,-0.0118425,-0.282359,0.873769,-1.35372,5.20327,5.06351,11.0422,-1.38753,-1.04273,-0.574477,-1.49121,0.290856,0.202992,-1.23751,-0.0705307,3.75084,22.1502,-2.76375,-0.576103,-0.0781237,1.64263,2.26675,2.08251,-0.205353,0.393992,-0.555699
-731.073,0.993696,0.0942607,5,63,0,738.368,-1.17776,-1.41341,-0.860473,-0.292424,-0.738819,0.644543,0.980739,-1.70195,6.79137,4.52804,-24.8512,1.85102,0.71277,0.575326,-1.04709,-0.0567055,-0.0212727,-0.392527,3.35796,-0.668238,2.78985,-1.61126,-0.322557,0.163732,-0.907386,2.84974,-1.12872,-1.65723,2.59493,-3.62405
-733.239,0.996666,0.0947894,5,31,0,737.925,-1.14672,-1.57078,-0.631575,0.431006,-0.677467,0.0529101,1.04507,-1.77141,7.14421,4.24052,4.39645,-0.0152679,0.781443,2.07772,0.354835,-3.08553,0.395919,0.359906,1.45613,-1.34589,10.0226,-1.65408,0.510244,1.0629,-0.559407,1.51663,-0.327289,-2.58459,3.01354,-6.71953
