# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=307650850
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,sigma.1,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_sigma.1,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_sigma.1,g_se,g_sp
-731.722,0.999882,0.0353209,7,127,0,742.775,-1.11014,-1.5072,-0.634295,-0.167207,0.701066,-0.259355,0.237587,-1.59001,-0.358662,0.402705,0.241212,-1.241,6.09638,4.3552,-0.845676,-3.56671,0.412162,-3.10814,2.18997,3.17222,-0.965903,1.33877,-0.610163,-0.568773,2.29083,-0.0570988,-2.48187,-4.67,9.59456,-1.99325,1.72361,-1.83545,3.28625,0.704809,0.202078,-1.46187,-0.264479,-1.09313,0.891947,-0.324048,1.72492,-5.42505
-734.032,0.998015,0.0353209,7,127,0,739.974,-1.16224,0.349234,-2.83031,1.18433,-1.59458,-0.588686,0.502082,0.9568,0.0180594,1.27385,-0.735902,-1.35667,4.32254,6.00314,3.09482,1.24709,-0.847296,2.84313,0.0825585,-0.357988,1.50871,-0.0562676,0.425279,2.38649,-0.531979,2.31753,2.27339,-0.236862,-9.0685,2.05002,-1.56655,1.26933,-4.39334,-1.57737,-0.480165,1.85155,0.100688,0.0813381,-0.836626,0.339696,-2.16575,3.48881
-733.762,0.997966,0.0353209,7,127,0,743.49,-1.42865,-1.20147,-1.73989,0.6103,1.12375,0.106881,0.579789,0.0749792,-0.95024,1.97009,1.53025,-0.786946,6.5972,4.49368,1.18145,-0.48276,2.21068,-1.27218,3.5125,3.00514,0.792772,-3.21379,1.01133,-0.884435,-0.921288,1.39559,0.561023,-2.78895,-15.8755,-4.81933,-0.0488137,-2.01065,5.00589,-1.73182,-3.92031,0.605678,-2.2087,0.931326,3.72452,3.36399,2.32881,-2.70657
-736.113,0.998677,0.0353209,7,127,0,745.311,-1.16419,-0.254374,-0.142563,1.85554,-0.842693,-0.0684414,0.994202,-1.21122,-0.630517,1.64879,-2.63244,-1.29824,5.46509,5.88313,0.0617389,2.00343,-1.53298,-1.56342,-1.71292,-0.64827,-0.393881,0.226934,2.33229,-2.37003,-0.967348,-0.22646,-3.96577,2.62605,14.4801,0.648603,2.23997,3.60102,-2.56351,0.399969,3.45427,-1.06556,-0.811226,0.620645,-3.53684,6.4294,0.802865,2.96286
-730.071,0.999953,0.0353209,7,127,0,740.665,-1.10247,-0.290491,-0.0175577,0.0919776,0.486213,-0.286533,0.806392,-0.372875,-0.498221,0.136743,0.306344,-1.95672,5.86939,5.33288,-1.86978,0.344078,1.50724,3.06957,-2.77395,0.283598,0.896735,-1.3422,-0.803095,1.21661,-4.44829,-0.41912,0.704904,3.58421,16.8639,0.48561,1.3136,-0.623094,1.07425,0.242141,1.04349,-0.056383,-0.445817,-0.708282,0.575517,-1.02486,1.43001,0.858067
-732.501,0.998406,0.0353209,7,127,0,735.477,-1.24977,-0.917034,0.40752,0.41924,0.626206,-1.12117,0.710414,-0.74563,-0.808653,-0.513532,-0.0276101,-1.80038,5.64741,5.2371,4.60212,2.07405,0.336733,-1.26478,0.109306,2.47698,0.653085,0.484209,0.227704,0.444371,0.893676,-0.442482,1.17671,0.900908,-21.9661,-0.893616,1.87387,-0.768701,0.760299,-2.30526,-0.88663,-0.55653,-0.947747,-1.71627,0.0472583,0.10732,0.921424,1.31508
-728.85,0.999884,0.0353209,7,127,0,736.983,-1.21821,-0.538263,-2.92022,0.756886,0.608329,-0.356759,1.09952,-1.18728,0.908987,1.6832,-0.717895,-0.900821,4.09207,4.99101,-1.00621,-1.3264,1.15672,-0.863728,2.07324,-3.59643,2.02026,-1.2764,-0.649634,-1.96724,-0.207845,-3.4215,-1.87855,0.683471,18.499,-0.816896,-1.66461,0.425489,2.92101,-2.36039,8.81823,-1.29379,1.8939,0.648481,-1.22509,5.8915,-2.39544,-0.948477
-726.72,0.999874,0.0353209,6,127,0,733.275,-1.33518,0.130635,-2.69167,1.02174,-0.109464,0.543887,0.328373,-0.350317,0.615503,2.47206,0.394308,-0.411479,5.69187,5.27845,1.1857,-1.4256,-1.69648,1.6057,0.0625171,-0.936858,0.0390243,-1.68231,1.96112,1.50205,-1.63853,1.03103,-2.85216,-0.469562,14.0022,2.25564,-1.62935,5.38922,-4.25946,7.7836,-5.36252,-0.165109,1.93233,4.99377,1.58053,11.5136,1.17501,0.638791
-738.727,0.99843,0.0353209,7,127,0,745.123,-1.3618,1.10245,-0.930117,0.280438,0.806967,0.332167,1.62726,0.142122,0.850967,-0.762195,-0.325289,-1.34892,3.33256,4.39283,2.21839,-1.70726,1.49797,1.46545,2.73408,-1.81106,1.8023,0.214466,-0.959331,-1.29181,-0.627415,-3.33228,0.590652,0.614975,-2.44048,2.79147,0.653314,-2.17273,0.879324,-0.101874,2.69868,0.478826,0.976063,-2.8239,-0.534332,2.41226,-6.88482,-4.35244
-731.527,0.999969,0.0353209,6,63,0,741.541,-1.28111,0.944394,-0.458626,0.627819,0.704569,1.21336,1.55878,0.0332913,0.133851,0.19616,-0.706625,-2.10358,4.79498,5.0924,-2.3492,1.771,-0.128322,-1.43904,0.779432,-1.65334,1.15172,0.381599,1.41582,-2.31636,0.22024,1.4529,-4.89651,-3.50705,-5.38431,1.5457,0.495752,-0.319972,0.62406,1.70744,0.744497,0.227571,0.111074,-0.643081,-0.746737,-2.20223,-0.728073,0.211764
-729.642,0.998194,0.0353209,6,127,0,739.614,-1.30729,-1.02554,-1.09901,1.16399,0.842748,0.445491,0.658372,-0.359291,1.38927,1.39484,-0.465711,-1.73045,5.08091,4.82845,3.70476,5.43627,0.895405,-1.03343,0.389167,3.18045,3.00616,0.569256,-1.17494,-1.56351,-0.781593,-2.69592,-0.693486,0.0298844,-16.5777,-1.25182,0.118039,0.262079,0.964725,0.5688,-1.70259,-0.14895,1.58789,0.376763,-0.535742,-5.56185,-0.159934,-0.891147
-724.456,0.99871,0.0353209,7,127,0,737.193,-1.10451,0.0254555,-2.1092,0.425524,-0.172408,-0.251203,0.414534,-2.20077,-0.473949,0.997462,-0.568436,-0.772365,4.8669,5.30733,1.6747,0.645001,-0.511207,-3.54001,-3.96951,3.502,-2.56812,3.10547,-2.43166,0.656277,2.09331,-1.79081,0.750804,0.526282,10.5906,3.02604,-0.174579,0.153527,-0.392006,-0.0613477,3.85557,-2.94544,-0.727931,-0.508769,-0.735866,-2.88936,-0.393018,0.812399
-724.898,0.998628,0.0353209,7,127,0,732.117,-1.09438,-1.30721,-1.61429,-0.0955607,-0.260675,-0.434288,0.316202,0.389436,-0.694033,1.27888,0.0424771,-0.661486,4.84289,4.67616,-3.46093,-1.922,-0.824224,-2.59122,1.1587,0.0903964,1.6878,2.34743,1.62764,0.0879685,-0.105331,2.5228,1.15866,2.96808,-1.72337,-4.21433,0.854371,-3.18763,-0.87261,-1.72492,3.98532,2.32105,-1.26567,0.400124,1.00061,1.5727,-0.566831,-2.25047
-728.83,0.999371,0.0353209,6,63,0,732.155,-1.03184,-1.50573,-1.87124,-0.0419517,-0.560575,-0.314773,0.0352492,0.988953,-1.61382,0.89696,-0.727862,-1.01298,5.23362,4.55167,3.43708,0.648588,-0.651393,1.2153,-0.653138,0.501395,-1.78178,0.0218033,-1.27554,-0.71504,-1.94875,-1.53777,1.18507,0.645913,2.72352,-2.42304,0.226513,-1.31016,-0.967434,1.26666,0.264123,2.86608,-2.27987,-0.377355,-0.616617,-1.68223,0.305171,-3.44415
-728.848,0.999636,0.0353209,6,127,0,735.878,-1.17804,-1.3808,-2.14065,1.21986,0.19216,-0.291616,0.433332,0.0537387,-2.08721,1.76301,-0.577301,-1.10963,4.68608,5.4804,2.64491,-1.77385,0.176424,-2.98967,-2.32967,-0.0697205,-1.60948,2.37514,-0.70462,-1.19079,-0.678397,-0.849414,0.975486,-3.55298,-5.43507,-2.77568,-0.504975,2.16904,0.647186,-0.903345,-0.563404,0.763377,-3.1217,0.783039,-0.712487,-0.706237,-1.01112,1.85972
-725.873,0.999766,0.0353209,7,127,0,734.861,-1.26879,-0.290564,-0.977134,0.238399,0.105887,0.264198,0.63582,-0.479924,1.14752,0.952833,0.895153,-0.76904,6.11857,4.89811,-1.64936,4.06032,-0.719386,1.16974,-0.162626,-0.410288,-2.67301,-0.923425,2.86976,-0.385451,-1.05279,2.53273,-0.964415,3.58617,8.62228,-0.1343,1.68683,-2.71889,-0.340415,2.13981,2.35429,-0.174344,2.73349,-1.06383,2.59364,-1.07696,1.75158,-1.29487
-727.559,0.999067,0.0353209,7,127,0,733.401,-1.57399,0.764503,-1.87235,0.465251,0.334674,0.956532,0.831962,0.289833,-0.689314,1.83407,-0.310109,-0.530588,4.39141,4.94963,-1.93727,-0.134999,-1.16627,1.7249,0.352199,2.85569,2.65269,-0.346871,0.0560669,1.42404,-0.803514,1.39472,-1.51126,3.41941,-13.1246,4.17081,-0.45082,-5.32524,-2.88497,6.26687,-2.86898,0.868266,-2.69261,0.52499,-1.79802,-2.63128,-1.9881,-0.273289
-728.635,0.99445,0.0353209,7,127,0,739.187,-1.099,-1.14613,-1.4897,1.14637,0.240936,-0.721915,0.340329,-1.59884,-1.0101,2.07059,0.220281,-1.03267,4.50417,4.5296,8.48514,-4.19043,0.106519,0.36491,-0.496378,-4.8713,-0.343901,-1.56876,1.39638,-1.47132,0.837799,-1.88426,1.65214,0.869227,13.9769,-1.64896,0.698753,3.17788,2.03717,-2.03824,1.53453,-1.60662,-1.40569,1.64694,1.02393,0.50243,-1.23649,-4.04854
-732.285,0.99961,0.0353209,7,127,0,737.887,-1.39224,0.851012,-1.47684,0.875211,0.733894,1.49993,1.18682,1.28217,0.996296,0.88608,0.452411,-1.13003,5.72611,5.72621,-3.76505,1.58663,-0.145936,1.94501,-0.901405,0.828052,-2.89844,0.105067,1.42008,-1.20384,-1.84254,1.77271,0.604652,-2.64485,15.8711,2.77402,0.157202,-0.979125,0.83664,5.93426,1.01797,2.31927,1.31336,-1.10849,0.598329,3.39385,1.21682,2.35777
-729.877,0.999624,0.0353209,7,127,0,739.688,-1.51511,0.355948,-1.71681,1.47162,0.677461,1.13897,1.21634,0.135304,0.61953,0.969336,1.39706,-1.09666,6.63824,4.67224,-1.27652,-2.48296,-0.267606,1.9995,-0.268092,-3.20137,0.503091,-2.71579,-1.19139,0.679036,1.48057,2.31629,1.44547,-4.66672,-7.33347,0.580531,-0.320031,0.500531,-0.177241,2.76034,-0.89014,0.400814,0.520487,-1.15765,2.10389,-6.80743,2.39166,-2.3192
-730.875,0.999264,0.0353209,6,127,0,736.859,-1.43446,-0.154405,-1.92932,1.22503,0.905489,0.831642,1.12035,-0.0282072,1.1181,0.060314,0.799685,-0.933965,6.59168,4.38167,-2.70906,2.68863,0.317725,1.30166,-0.83179,2.64583,0.721016,0.563171,-1.08607,1.75393,2.54792,-1.72187,0.985526,0.430311,11.4684,-0.480725,-0.43213,0.899801,2.3495,3.35117,2.54201,0.349781,1.78309,-2.78917,1.44607,2.22992,2.36889,-5.45158
-728.226,0.999639,0.0353209,7,127,0,736.756,-1.18559,-0.216058,-0.903387,0.945371,0.0921806,-0.207776,0.800431,-0.158962,-0.658126,2.67394,-0.901564,-1.03443,4.12202,5.83521,-0.508103,1.8103,-2.23892,-2.04307,-2.56271,-2.60586,-2.53501,-0.891964,-0.975826,2.23738,0.0350598,0.924706,-2.02348,1.742,11.9024,0.629415,1.49935,1.11097,0.0405774,-0.866906,3.24033,0.430325,-1.08159,2.50532,-1.3899,-0.581742,-2.47455,2.77207
-730.753,0.997357,0.0353209,7,127,0,742.02,-1.29938,-0.379198,-0.643084,0.07436,0.419558,-0.696023,1.1836,-0.217687,-0.594073,2.62428,-0.813007,-1.08423,4.37836,5.49853,-4.21056,-1.22319,0.470711,-5.428,2.49456,-3.19813,2.6037,-0.289717,0.54344,-0.712387,0.760601,-0.589624,1.93635,-3.74729,-12.1032,-0.612812,1.634,-3.20371,0.419324,-4.43918,3.82105,0.142685,-1.11685,2.04923,-1.38846,2.63644,-2.01329,2.1106
-724.69,0.999882,0.0353209,7,127,0,736.592,-1.14277,-0.487272,-2.77455,0.363127,-0.199774,-0.402569,0.187347,-1.13463,0.51296,0.404192,0.217742,-0.685704,6.64894,5.18783,4.06723,3.01628,-0.816268,-3.34813,1.97289,-2.56917,2.65156,-2.47365,1.2864,3.48199,-0.453405,0.651803,0.442084,1.86202,-8.93852,-0.248518,-1.37775,-0.472954,-1.11764,-2.35106,-1.21531,-1.27465,1.6823,-2.16443,1.29958,-4.1307,2.40186,0.617816
-727.659,0.997392,0.0353209,7,127,0,733.469,-1.36765,-0.0198835,-1.60838,0.602927,0.348841,0.369178,0.0779781,0.338794,0.0953001,1.58278,-0.0665604,-0.242711,7.75603,5.34638,5.53227,-0.551693,-1.42855,-0.670666,-1.67521,-0.477005,0.00172531,-0.707611,2.33349,-1.95016,1.34381,-1.57241,1.53265,0.588908,-9.41099,0.383667,0.396044,0.619343,2.24618,5.52623,-17.4046,2.33811,-0.163189,2.04846,-0.579256,-0.811096,3.67487,1.36719
-718.525,0.999995,0.0353209,7,127,0,730.377,-0.981094,-0.487509,-2.03057,-0.222281,-0.28464,-0.221215,-0.0398004,-0.918322,0.0643559,0.710241,-0.183605,0.116882,4.65376,4.85787,-3.23349,0.0876699,-0.830044,2.88044,2.34872,1.96795,-3.73014,-1.37269,0.0703146,0.634201,0.88274,-0.3902,5.63719,0.524278,-12.0582,-2.81719,-0.472298,-9.42523,-4.05653,0.273212,-1.38306,-2.29179,2.42734,0.803828,0.877883,2.44384,-1.17817,-0.939089
-724.725,0.997476,0.0353209,6,63,0,727.475,-0.998549,-0.95969,-1.60414,0.376594,-0.331495,-0.692894,-0.177187,-1.12817,-0.738933,0.840521,-0.24585,-0.745264,5.09754,6.1896,-0.103852,1.79484,-0.564227,-0.486401,-0.873291,-0.991412,1.57919,0.994848,-0.857966,0.381664,-1.40916,-0.917561,1.04407,1.68624,-8.41836,-1.55332,1.02462,1.13686,-0.311925,-2.63717,-3.57749,-0.968308,-1.10431,-0.591391,0.399673,-3.21573,-0.0621816,3.89269
-719.123,0.999141,0.0353209,6,95,0,726.905,-0.868045,-0.618166,-1.91104,-0.0304128,-0.106198,-0.274983,0.0153997,-1.18649,-0.259492,0.646838,-0.268106,0.027832,4.55778,5.45603,0.478084,2.76302,-0.889988,-1.84671,-0.999216,2.83349,-1.21271,0.996358,1.27101,-0.134336,-0.501543,2.74035,-0.925833,-4.44296,19.2417,-2.69724,0.236102,-0.572121,5.57631,2.72441,12.4899,-2.78714,0.285116,0.505375,0.923973,-2.66279,-1.01841,1.30478
-723.53,0.994181,0.0353209,6,127,0,729.298,-1.0794,-0.563264,-1.62731,0.32569,-0.134609,-0.308726,0.0553208,-1.15528,1.00747,0.647331,-0.0605249,-0.847007,4.79691,5.13002,-1.40488,1.62404,0.0223673,1.39467,-1.75215,2.24643,2.21543,1.18758,0.366676,0.749671,-0.00614149,-3.41968,1.12562,-1.90003,4.00188,0.147596,0.706782,-0.25426,0.279523,0.0712595,-1.65791,-1.05103,2.72142,-1.18819,0.589224,-4.84791,-0.628886,0.0793962
-725.038,0.999896,0.0353209,6,63,0,727.125,-1.0846,-0.580506,-1.8796,-0.034032,-0.105832,-0.234124,-0.0523344,-0.790557,1.48478,1.25282,0.0976977,-0.539399,4.73197,4.93288,-0.352336,0.00481142,-0.698128,-0.733537,-0.0238609,0.263306,0.918655,1.18012,-0.423242,1.5687,0.080412,1.68814,0.0712144,-0.968777,-0.675015,-0.704362,0.347556,-3.14617,0.3781,0.180711,-4.85153,-0.563895,5.84322,0.566132,1.34738,1.23151,-0.814962,-0.808193
-725.743,0.997933,0.0353209,6,63,0,731.223,-1.1367,-0.629653,-2.34298,1.14479,-0.276418,-0.354548,0.580251,-0.496089,0.0429698,0.370907,0.527759,-0.738167,4.32088,5.39979,-0.396231,0.599138,-0.394232,2.04255,0.518381,0.965524,2.08042,0.640176,-3.79239,-0.525493,-0.155277,-0.655117,0.0291633,1.39846,14.1875,-1.03726,-0.646447,5.00878,-1.74085,-1.87071,5.94534,0.0131702,0.343693,-2.17864,2.05474,3.85914,-1.73977,1.1847
-721.479,0.996307,0.0353209,7,127,0,731.834,-1.36846,-0.0355443,-1.13681,0.259183,0.231485,-0.0794662,0.360206,-0.075422,-0.46821,1.77879,-0.42135,-0.225974,5.54991,4.93731,5.52399,2.03752,0.905561,-4.35864,-1.3815,4.33287,0.432302,0.925736,-1.462,-0.302471,0.859705,-1.96773,-2.23903,1.58666,-17.7386,0.280461,1.67591,-4.95945,0.18733,-5.41778,-3.73447,0.659214,-2.45258,3.30787,-2.19271,-1.48454,0.775132,-0.22458
-723.786,0.999554,0.0353209,6,63,0,725.81,-1.47375,-0.054074,-2.70758,0.894163,0.25958,0.32765,0.343381,-0.00681755,0.643044,0.385363,0.560328,-0.0929538,5.94797,4.98394,0.0490578,-1.09452,0.782888,0.266653,-0.0268041,1.38099,-1.56278,0.807515,-1.11827,-0.917715,-0.673405,-0.965762,0.375703,-0.850707,-6.29737,-1.80549,-2.0494,7.02631,-1.14072,2.85244,-9.86115,0.625109,2.74446,-5.18752,3.04555,1.25867,1.4669,-0.446411
-718.961,0.999865,0.0353209,6,63,0,725.494,-1.30956,-0.0132265,-2.41395,0.425477,0.264386,0.0282119,0.475156,-0.217182,0.201651,0.877531,0.0838345,-0.297278,5.76115,4.83975,-1.24773,0.115653,-1.1791,3.08214,0.700122,2.0916,0.327178,0.745666,1.83592,-2.32245,2.10333,0.817365,1.15888,0.301669,4.39769,1.46934,-1.20431,-1.32659,1.81755,-1.04234,4.3173,0.34123,0.590911,-1.52873,0.517092,-3.85422,1.21707,-1.72023
-720.338,0.998733,0.0353209,7,191,0,723.746,-1.15217,-0.0755394,-1.025,0.216442,0.270367,-0.165302,0.209611,-0.0995008,0.327815,0.694437,-0.465689,0.120581,4.54378,5.01188,-5.66102,-0.365462,-0.84512,-1.33489,-0.313892,-0.917539,0.123732,-0.290354,-0.60311,0.664261,0.141576,1.13332,0.984455,-3.38688,19.6857,3.7241,2.80618,-0.39081,11.4881,-4.48822,8.49295,1.75911,3.67687,-0.789508,-2.88283,2.27457,-1.04665,-0.896828
-720.162,0.996027,0.0353209,6,63,0,726.327,-1.16325,-0.0103105,-0.797957,0.150499,0.217576,-0.088956,0.159274,-0.135429,0.269701,0.755911,-0.418403,-0.022126,4.60773,4.97261,-2.66748,1.34216,2.14463,-1.28065,-1.92503,2.14495,-1.6768,-0.571255,-1.03368,0.856498,0.912031,-2.66729,1.22691,-1.14772,11.5753,4.65916,3.80406,-3.03017,6.72934,-0.581322,0.126652,1.33419,2.36897,-0.906573,-1.94264,-3.01731,-1.01103,-0.970641
-719.382,0.995693,0.0353209,5,31,0,725.295,-1.21668,-0.105537,-0.925107,0.441653,0.113459,0.00793303,0.066332,-0.119357,0.277237,0.737666,-0.4369,0.245133,4.68396,4.68769,4.70658,1.83347,1.42316,0.238529,3.44926,-0.0019481,-3.74639,0.42253,1.05565,0.0253416,-0.879829,-0.444602,-0.600562,1.6135,6.52088,1.58449,3.07725,9.09835,4.21264,2.02487,-11.2665,1.4122,3.41418,0.0193844,-3.63249,1.50262,-0.861893,-2.63432
-721.375,0.989842,0.0353209,6,127,0,728.974,-1.33144,-0.0892064,-1.6236,0.359783,-0.0168944,0.240838,0.142164,-0.256676,-0.268105,0.91226,-0.0248021,-0.00841706,6.88925,4.61797,-0.770695,-0.516576,1.83293,-2.36588,0.194402,-0.765442,2.28524,0.706219,0.274632,-1.03049,-2.57273,0.350586,-3.60786,-1.68292,-13.3419,0.190885,0.263823,-1.24191,-3.99519,6.85513,-11.9349,0.0620036,-1.99764,-0.637797,-0.0984507,-4.7611,2.68934,-2.49776
-723.679,0.997457,0.0353209,6,127,0,727.831,-1.4684,-0.0394855,-1.38336,0.312101,0.110489,0.0363916,0.582474,-0.541655,-0.176591,1.07418,0.143487,0.188864,6.90134,4.69002,6.49357,-0.719984,-0.836902,-0.48086,-2.17255,1.5346,-2.30255,1.05186,-0.987512,-0.650234,-0.934124,-0.831505,0.450726,-1.27386,3.72251,-1.87722,0.520084,-5.21017,-4.44091,-7.11619,27.5871,-2.28335,-2.76282,1.4532,0.518332,12.7511,2.73169,-2.30062
-725.773,0.990837,0.0353209,7,127,0,730.273,-1.48633,-0.0665301,-1.40507,0.141295,0.047168,0.0601083,0.617319,-0.63989,-0.0729679,1.07042,0.193923,0.172431,6.72718,4.65449,2.3419,0.317585,0.222764,2.13596,0.711822,-1.12259,2.07993,0.788679,-1.40215,0.163786,-0.571601,1.79624,2.74472,0.67834,-2.83174,-2.84142,0.437587,-11.2985,-7.18596,-6.52438,28.5269,-2.68863,-2.02877,1.05798,0.892419,14.2353,2.51611,-2.16586
-724.681,0.999891,0.0353209,6,95,0,731.402,-1.23441,0.020408,-2.78576,1.14371,0.395842,0.319523,0.345878,-0.405339,0.260809,1.19225,0.375234,-0.359821,5.3708,5.28586,1.56351,-0.069708,-1.39027,0.383524,1.04801,0.0429229,-0.438812,0.884693,0.621106,0.48219,-0.548873,-2.5302,-4.10486,2.82459,36.8256,2.65289,-1.73051,10.382,4.91557,6.75546,1.15968,-0.0681174,1.04735,0.127957,2.17861,10.9811,0.791257,0.186757
-721.535,0.99978,0.0353209,7,127,0,728.675,-0.947836,-0.750341,-1.56194,0.321921,-0.368576,-0.504999,-0.00421872,0.0493258,-0.332634,0.617204,-1.03692,-0.119333,5.0082,5.20524,-3.55652,-0.53548,-1.79835,-4.03258,-0.990239,-1.91514,2.10854,0.879332,-0.242235,-0.812497,-0.039899,1.29546,-1.3641,2.73671,-0.333552,-4.03708,1.39554,5.95178,-2.92276,-5.7551,3.97489,3.28525,-0.390956,-0.733292,-3.79428,5.32719,-0.167434,0.698808
-724.171,0.995013,0.0353209,6,127,0,729.604,-1.02122,-0.617744,-3.29851,-0.275666,-0.148271,-0.263676,-0.1351,-1.86413,-0.288794,1.20062,-0.0267782,-0.420748,5.68424,4.88088,-0.219396,-2.32042,1.15059,-0.116314,1.70715,1.69528,-2.84683,1.63185,-0.165038,0.187212,-2.04657,1.76068,-0.929888,0.834726,-9.92115,-0.695977,-2.31248,-5.13784,1.09049,1.10887,-4.8439,-3.04781,-0.154271,1.06224,1.36933,-0.152477,1.03436,-0.88449
-724.138,0.997473,0.0353209,7,127,0,732.874,-1.03043,-1.03841,-1.47454,-0.158431,0.12216,-0.032365,0.0209043,-0.950185,-0.880332,0.708256,-0.503881,-0.703787,5.01103,5.58866,6.18099,-2.09928,1.03554,-3.41203,-1.36494,1.36299,-0.516948,2.08063,-0.34904,-1.44009,-2.11645,-1.28863,-2.61788,-0.441077,3.46059,-2.38315,1.26372,-3.01334,3.02913,3.62796,-0.802857,-0.694789,-1.54761,-1.03826,-0.405877,-3.41646,-0.145633,2.0594
-723.472,0.996403,0.0353209,6,63,0,730.699,-0.927755,-1.01463,-1.9198,-0.0405663,0.0843544,-0.235496,-0.0915229,-1.1408,-0.93306,0.683263,-0.143468,-0.0209217,5.38032,5.58137,1.27461,-2.7353,1.26766,-1.64211,4.02053,3.56353,1.86741,-0.133358,-0.955478,-0.00912303,-0.928259,-0.371699,-1.25264,0.752294,-0.881679,-9.31525,0.187438,-2.15104,9.9443,2.55206,-1.27719,-2.54739,-3.91334,0.207806,1.60602,8.53481,0.566339,2.23384
-725.448,0.998635,0.0353209,6,63,0,728.252,-0.987244,-0.247772,-2.24066,0.0579709,-0.977351,-0.744523,-0.164327,0.0426332,0.557859,0.525163,-0.728502,-0.703649,5.43094,5.22072,1.23143,-1.04374,0.46631,1.4421,-1.97655,0.268744,-0.332767,-0.36791,-0.638917,-1.57676,0.761391,0.539499,0.563092,2.25327,-6.42474,2.84272,-0.192038,-0.809472,-4.8257,-2.92287,-2.52396,1.67429,2.31702,-1.34635,-0.823473,-0.00346517,0.615573,0.80761
-723.251,0.999648,0.0353209,6,127,0,730.934,-1.20954,-0.655646,-2.47572,0.859341,-0.426276,0.174791,0.324252,-0.679327,-0.0967682,2.0087,0.37147,-0.811923,5.33072,5.3083,6.94931,1.58293,-0.428209,0.115384,-4.56332,-0.253989,-3.35718,1.20033,1.6595,-1.00344,-0.872042,-1.11892,0.69089,0.572503,-3.14566,-1.44328,-0.958606,1.60512,-3.1377,1.99487,-1.77524,-0.454663,-0.150846,1.60617,1.25936,-2.9876,0.449319,1.06243
-723.952,0.997625,0.0353209,6,63,0,726.755,-1.26331,0.156124,-1.88175,0.279353,0.560822,-0.140789,0.528655,-0.428418,-0.510431,0.959783,-0.768138,-0.169964,5.17117,5.06543,-0.175646,0.144728,1.13524,-1.63857,0.17477,0.884572,-1.30373,0.833193,1.35233,-1.68757,0.113767,0.251447,-0.54979,-1.06664,18.9366,5.03281,-0.1407,-2.64293,10.7646,-4.54721,14.3162,-0.374694,-2.4752,-0.625916,-3.50919,11.7077,0.326774,-0.450946
-726.987,0.999975,0.0353209,7,127,0,732.472,-1.42988,-0.204958,-2.6943,0.965942,-0.0139655,0.684852,1.13341,0.25633,0.652499,2.07534,1.08563,-1.02057,5.87237,5.24075,-0.207741,0.274648,0.476228,-0.808329,0.298008,0.307487,3.70574,0.251646,1.88573,-0.618348,1.97145,-3.10908,0.286299,-0.0203125,-10.2327,-0.835242,-1.55968,-0.770964,-2.49573,1.47617,0.820442,0.731237,0.742105,0.825204,1.8348,-6.62424,1.33182,0.898006
-724.742,0.999888,0.0353209,7,127,0,735.087,-0.784718,-0.432465,-1.28448,-0.430033,-0.403178,-0.764966,-0.261281,-1.10748,-0.699,-0.00573578,-1.1051,-0.438368,4.56134,4.96411,-2.04183,0.257785,-0.309761,3.12909,4.74052,-1.05074,-0.20761,0.318798,0.313958,2.31521,-2.21692,-0.290224,-3.34291,2.15753,10.0239,4.22175,2.73713,-3.26465,2.00035,-1.77191,2.53542,-0.739293,-0.706237,-2.70204,-1.8317,-6.82816,-1.15886,-0.928276
-726.248,0.999152,0.0353209,6,63,0,730.373,-0.7971,-0.502782,-1.35783,-0.250726,-0.370287,-1.03182,-0.506365,-1.31418,-0.081418,-0.11761,-0.86619,-0.574663,4.45897,5.12721,-3.42403,-1.47934,-0.839729,1.46311,-0.429978,-1.39339,-1.84445,-0.546908,2.35873,0.237496,1.324,0.887886,-0.194378,1.53182,2.3606,3.28434,2.30058,-1.05484,2.3126,-4.07158,-4.10702,-1.09855,1.33054,-2.75798,-0.759859,-3.32073,-1.55801,0.172953
