# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1883340189
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,index.1,index.2,index.3,index.4
-733.321,0.999826,0.0246967,7,127,0,751.068,-0.999305,-0.536994,-0.878347,-0.133245,-0.102057,0.0295447,0.00103605,0.13366,0.226295,0.626051,0.567725,-0.15926,0.337763,-0.895439,-0.0840074,-0.576952,-0.308766,-0.422059,0.403306,0.144579,1.03199,0.433024,5.84849,5.95682,0.997124,0.997419,0.00168979,0.232638,0.209019,0.262886,0.265325,0.275773,0.273488,0.253107,0.255633,0,0,0,0,0.241429,0.247346,0.273358,0.267582,0,0,0.244274,0.242011,0.252655,0.26027,0.294783,0,6,8,6,9
-734.624,0.983968,0.0258222,7,127,0,749.047,-0.605424,0.151048,-0.95193,-0.93365,-0.466281,-0.521842,0.513333,-0.192875,-0.284466,1.8673,-1.36545,0.957317,-0.511444,1.46214,-0.0403859,0.586365,-0.00428822,-0.17067,0.413242,2.18693,0.0500176,0.117385,4.44892,5.55507,0.988444,0.996147,0.00168979,0.258238,0.181001,0.182121,0.212579,0.208773,0.287829,0.241963,0.207497,0,0,0,0,0.223952,0.22799,0.227507,0.236617,0,0,0.213849,0.234742,0.22034,0.218519,0.264113,0,6,8,6,9
-736.504,0.954383,0.0259601,7,127,0,742.847,-0.597531,0.199086,-0.71312,-0.643041,-0.641252,-0.248274,0.184504,-0.114986,-0.616506,-0.123462,0.80324,-1.49915,1.2691,-1.3798,0.777334,-1.0677,-0.421103,0.621908,0.518232,0.486497,0.602469,0.131166,6.22711,5.3956,0.998029,0.995484,0.00168979,0.28619,0.200656,0.206493,0.206644,0.241683,0.284665,0.259681,0.216164,0,0,0,0,0.216157,0.216338,0.258694,0.311099,0,0,0.238898,0.249194,0.242038,0.230366,0.241837,0,6,8,6,9
-740.617,0.981648,0.0242994,7,127,0,750.46,-1.16471,-1.5887,-0.55725,0.487215,-0.179874,-0.598804,0.702395,-0.0130587,0.015697,0.332978,-2.33712,1.37049,0.62868,-0.202128,0.913883,-0.307156,-1.25293,-1.03845,0.243194,0.106769,0.0829766,0.109665,5.75025,4.7275,0.996828,0.991229,0.00168979,0.178719,0.21851,0.264919,0.234574,0.21679,0.275226,0.23278,0.233325,0,0,0,0,0.237881,0.228051,0.222025,0.241113,0,0,0.219379,0.244633,0.230511,0.231068,0.23727,0,6,8,6,9
-732.13,0.995824,0.0242929,7,127,0,747.416,-0.417616,-0.436359,-0.362723,-0.821449,-0.07183,-0.545168,0.359828,-0.22365,-0.485571,1.40712,0.960789,-0.201802,-1.15104,-0.0104991,1.38182,0.461017,0.452747,1.08933,0.495284,1.61536,0.196268,0.326392,5.17814,5.6027,0.994393,0.996326,0.00168979,0.225002,0.231322,0.193942,0.257464,0.215887,0.299592,0.276381,0.201165,0,0,0,0,0.231497,0.258081,0.241072,0.274245,0,0,0.211958,0.264576,0.229744,0.215179,0.334806,0,6,8,6,9
-731.459,0.99574,0.0251122,7,127,0,742.293,-1.22371,-0.459231,-0.442468,0.331319,-0.481336,-0.183522,0.291777,0.106749,-0.125449,0.613706,-0.975576,-0.586579,-0.225706,-0.151208,0.591544,0.255469,-1.32099,-0.881616,0.623954,0.639611,0.209944,0.0778609,4.92414,4.77743,0.992784,0.991653,0.00168979,0.185898,0.187484,0.272003,0.183823,0.213303,0.267155,0.228373,0.203471,0,0,0,0,0.226932,0.198637,0.20869,0.225492,0,0,0.213927,0.220155,0.217715,0.214681,0.224446,0,6,8,6,9
-735.272,0.95824,0.0259373,6,63,0,741.743,-0.894304,-0.385909,-0.175714,-0.359421,-0.443781,-0.432878,0.67998,0.00407213,-0.542941,-0.248551,-1.36462,-0.665158,0.0544768,-0.7107,0.893382,1.06507,-1.68492,-0.710884,0.316072,0.804209,0.412916,0.0780103,4.38974,4.98239,0.987748,0.993189,0.00168979,0.218663,0.23007,0.220078,0.215594,0.21617,0.280634,0.266561,0.190314,0,0,0,0,0.223767,0.217844,0.218603,0.305711,0,0,0.228702,0.2441,0.234666,0.227216,0.231205,0,6,8,6,9
-735.242,0.996455,0.0245222,7,127,0,746.978,-0.633465,-1.15861,-1.82615,-0.656061,-0.799349,-0.324095,-0.229746,-0.0244957,-0.359864,1.21603,1.71562,0.0619246,-0.307531,0.350443,0.868774,1.04871,-1.75159,-0.0769374,0.274987,0.505603,0.392674,0.193903,5.19347,5.19553,0.994478,0.994489,0.00168979,0.222739,0.192684,0.247473,0.240238,0.264786,0.269845,0.254162,0.223581,0,0,0,0,0.23218,0.222367,0.256047,0.263115,0,0,0.231615,0.234866,0.242045,0.230391,0.288502,0,6,8,6,9
-739.612,0.988026,0.0253534,7,127,0,755.64,-1.25401,0.124809,-0.94571,0.172464,-0.662537,0.13908,1.19512,-0.298968,0.170342,0.741717,1.68155,0.878126,0.473805,1.71918,-0.124864,0.701964,0.454147,1.20292,0.167014,0.383058,0.500581,0.144944,5.0615,5.46483,0.993704,0.995785,0.00168979,0.249682,0.21817,0.251152,0.226222,0.250122,0.284041,0.234269,0.267426,0,0,0,0,0.243241,0.174966,0.240196,0.348339,0,0,0.241747,0.270362,0.230492,0.242564,0.257824,0,6,8,6,9
-743.681,0.999755,0.0256909,7,127,0,754.639,-1.08053,-0.539063,-1.36624,-0.996256,-0.452176,-0.440813,0.62384,1.35773,-1.23823,-0.547247,-1.32251,-1.6714,-0.272218,-2.16366,0.734914,-0.344311,-0.170765,-0.227625,0.233837,0.0841648,0.0551261,0.00222985,4.82419,5.50118,0.992031,0.995935,0.00168979,0.229778,0.197406,0.211444,0.233386,0.23386,0.28125,0.252008,0.213257,0,0,0,0,0.230986,0.236321,0.236433,0.247119,0,0,0.235415,0.23584,0.236133,0.235098,0.235373,0,6,8,6,9
-739.573,0.965593,0.0267339,7,127,0,753.756,-0.548403,-0.443102,0.214919,-0.133128,0.0134646,-0.102872,1.25444,-0.793955,-1.1335,0.822706,-0.111544,0.57488,0.440188,-0.657355,1.31192,0.0395338,-0.51956,0.380947,0.310173,0.716573,0.036461,0.00106878,5.30238,4.56127,0.995045,0.989659,0.00168979,0.206046,0.241342,0.222179,0.230116,0.223801,0.304952,0.263017,0.218909,0,0,0,0,0.24275,0.243725,0.242951,0.252082,0,0,0.244389,0.244655,0.244254,0.244188,0.24457,0,6,8,6,9
-741.705,0.981153,0.0257152,7,127,0,750.086,-0.982396,0.246001,-0.519943,0.231631,0.740626,0.698517,1.5208,-0.189416,-0.403284,-1.26098,-0.148707,0.589545,-0.110674,-0.773363,0.227849,-1.77043,0.765614,2.0649,0.222205,0.934197,0.111246,0.00606372,5.04776,5.51934,0.993617,0.996008,0.00168979,0.247015,0.216797,0.246423,0.267971,0.266144,0.30322,0.277809,0.239723,0,0,0,0,0.253303,0.264094,0.263191,0.281193,0,0,0.262231,0.26319,0.261197,0.260949,0.259954,0,6,8,6,9
-743.719,0.997232,0.0256313,7,127,0,760.07,-0.873475,-0.485753,-1.25713,-1.26898,-0.78657,-0.543674,0.558258,-0.0912552,-0.0416755,1.55385,1.46071,-1.33468,-0.655525,-0.026943,0.0579671,1.377,-2.49363,-1.40123,0.361256,0.0265801,0.201104,0.0286138,5.05878,5.08729,0.993687,0.993863,0.00168979,0.233526,0.187497,0.186847,0.214696,0.229814,0.30733,0.234175,0.234408,0,0,0,0,0.214974,0.231617,0.240327,0.28255,0,0,0.230591,0.236155,0.232865,0.233115,0.241259,0,6,8,6,9
-738.649,0.998359,0.0264865,7,127,0,750.831,-1.40608,0.880392,-0.0551348,0.251674,0.0792001,0.257473,0.955316,-0.230952,0.105951,-0.942021,-0.638873,0.203545,0.618519,-0.451551,0.149496,-0.930999,0.743448,0.49777,0.452781,0.440018,0.0172263,0.0773027,5.43987,4.93876,0.995679,0.992887,0.00168979,0.263676,0.190003,0.21228,0.19953,0.212719,0.270305,0.216029,0.242014,0,0,0,0,0.226737,0.226221,0.226755,0.228854,0,0,0.228266,0.237839,0.221729,0.226224,0.212451,0,6,8,6,9
-738.206,0.99587,0.0274235,7,127,0,746.853,-0.630899,-0.38385,-1.58386,-1.09387,-0.981715,-0.860741,0.156852,0.292079,-0.74664,2.52222,-0.757734,0.569198,0.524049,-0.317524,-1.51241,0.325008,-0.843924,-0.620036,0.393646,0.0755468,0.152263,0.120255,4.93187,5.00838,0.992839,0.993363,0.00168979,0.288661,0.202221,0.235003,0.243001,0.251833,0.334038,0.270593,0.255602,0,0,0,0,0.256294,0.259517,0.263023,0.293677,0,0,0.241996,0.264865,0.268005,0.244493,0.323001,0,6,8,6,9
-736.118,0.955624,0.0282197,7,127,0,746.224,-1.62752,-0.430663,0.0436057,-0.622646,-0.0653695,0.025279,0.38165,0.587206,0.0371029,0.857782,0.562685,0.560011,0.426356,1.07399,0.631149,-0.110024,0.221913,-0.820756,0.87053,0.953938,0.0410863,0.452766,5.14299,5.39952,0.994194,0.995502,0.00168979,0.185039,0.254402,0.161404,0.237082,0.251433,0.313083,0.285418,0.192391,0,0,0,0,0.243199,0.247323,0.247999,0.250665,0,0,0.218907,0.247047,0.264316,0.219804,0.288162,0,6,8,6,9
-737.384,1,0.0265507,7,127,0,743.735,-0.825863,-0.226325,-1.51127,-0.272618,-0.751638,-0.983811,-0.0425199,-0.237541,-0.809009,1.44643,0.0951173,-0.180865,-0.650501,0.0423957,0.163978,-0.663201,0.3804,2.23182,0.313718,0.119949,0.456846,0.252641,4.82606,4.76297,0.992046,0.991532,0.00168979,0.227857,0.165236,0.225338,0.200431,0.189118,0.23805,0.21175,0.200687,0,0,0,0,0.221944,0.186787,0.171346,0.240417,0,0,0.176857,0.213844,0.205747,0.183328,0.283055,0,6,8,6,9
-740.144,0.998153,0.0275572,7,127,0,748.313,-0.739615,-1.11693,-1.08279,-0.345885,-1.6461,-0.595516,-0.00934994,-0.0131759,0.49943,1.3113,0.153161,1.17663,0.0481881,-0.0555286,-1.03615,-0.312023,2.13983,1.68215,0.333485,0.0723157,0.278021,0.38537,5.37578,5.60571,0.995394,0.996337,0.00168979,0.232747,0.234763,0.28114,0.203036,0.264827,0.304061,0.252098,0.25902,0,0,0,0,0.265243,0.201786,0.25214,0.28357,0,0,0.205582,0.244537,0.244267,0.28213,0.348724,0,6,8,6,9
-743.935,0.975495,0.0284693,7,127,0,752.353,-0.750857,-1.87487,-1.16032,-0.532609,-1.93273,-0.396089,0.275336,-0.523538,-0.605075,0.892058,0.719126,1.29207,0.831573,0.651529,-1.21023,-1.14683,0.9755,0.326555,0.204627,0.017067,0.175878,0.19037,5.47262,4.56609,0.995817,0.989709,0.00168979,0.219259,0.24521,0.26965,0.217247,0.275163,0.303266,0.258146,0.257882,0,0,0,0,0.259446,0.215282,0.264051,0.287441,0,0,0.248719,0.27316,0.244248,0.241415,0.296873,0,6,8,6,9
-747.1,0.998558,0.0279822,7,127,0,759.856,-1.56653,1.70989,-0.298285,0.723578,0.47723,0.302029,0.168622,0.374213,-0.725168,1.31524,-1.407,-3.10243,-1.28959,-0.26954,0.982609,2.01621,-0.846952,-0.150858,0.102417,0.26142,0.504938,0.306083,5.2567,4.65499,0.994815,0.990576,0.00168979,0.253095,0.216585,0.234675,0.230221,0.227089,0.224724,0.250514,0.200831,0,0,0,0,0.249664,0.227294,0.21226,0.201304,0,0,0.232698,0.225532,0.236641,0.181574,0.292114,0,6,8,6,9
-747.261,0.999362,0.0289107,7,127,0,759.84,-0.766125,-2.90601,-1.72666,-1.08283,-1.43739,-0.889223,0.87318,-0.486381,0.0428439,0.947537,1.45395,2.4678,0.933221,-0.296925,-0.233222,-1.33341,1.1592,-0.690888,0.226798,0.147183,0.208919,0.188593,4.85496,4.51905,0.992271,0.989218,0.00168979,0.167313,0.207639,0.232482,0.218553,0.240342,0.319794,0.232483,0.246355,0,0,0,0,0.226437,0.213932,0.233477,0.304181,0,0,0.207562,0.266287,0.220105,0.237382,0.268981,0,6,8,6,9
-736.376,0.931083,0.0299058,7,127,0,758.683,-0.550778,-1.04873,-1.35378,-0.652299,-0.358821,-0.752758,-0.261804,-0.611228,-0.881627,1.35972,1.52173,-0.291902,1.20082,-0.0304597,0.276123,0.522455,-1.36712,-0.0458677,0.307222,0.248518,0.0637327,0.246334,5.518,5.79726,0.996002,0.996973,0.00168979,0.235902,0.219516,0.258424,0.27597,0.252587,0.281928,0.261078,0.248428,0,0,0,0,0.254744,0.25828,0.25354,0.259457,0,0,0.237457,0.259976,0.243809,0.231773,0.343443,0,6,8,6,9
-735.089,0.988004,0.026719,7,127,0,751.848,-1.5895,-0.464482,0.0643866,0.292337,0.130394,0.0564226,0.736455,-0.199454,0.103471,0.942858,-0.8379,0.0684064,-1.40836,0.420328,-0.137406,-1.18443,-0.288386,-0.602686,0.698796,0.350282,0.649932,0.171772,4.48828,5.81876,0.988885,0.997038,0.00168979,0.154378,0.208703,0.236079,0.216384,0.20779,0.29614,0.217563,0.235854,0,0,0,0,0.22581,0.208162,0.200442,0.279384,0,0,0.218684,0.238956,0.211379,0.220046,0.245354,0,6,8,6,9
-738.938,0.987263,0.0269723,7,127,0,746.105,-1.1313,0.232471,-0.475713,0.211048,-0.123103,-0.289219,0.656082,-0.229485,-0.28716,0.58078,-1.6868,1.66847,-0.368092,0.432333,0.96192,-1.79219,0.231294,-0.867811,0.543059,0.0723433,0.147135,0.147513,5.18934,4.39211,0.994455,0.987777,0.00168979,0.269847,0.201081,0.267563,0.233569,0.217826,0.31742,0.253172,0.252393,0,0,0,0,0.255614,0.246465,0.242,0.268135,0,0,0.242792,0.269061,0.244399,0.242847,0.266905,0,6,8,6,9
-739.107,0.954588,0.0271782,7,127,0,755.186,-0.537408,-0.408005,-1.28207,-0.604192,-0.644364,-0.762562,0.152518,-0.222311,-0.650215,1.46197,1.83711,-3.01714,0.305237,0.392787,-1.89424,1.20955,-0.539857,-0.26851,0.42287,0.879516,0.0736668,0.14049,4.879,5.03236,0.992453,0.993519,0.00168979,0.24818,0.186135,0.23314,0.230139,0.221467,0.294568,0.266601,0.200212,0,0,0,0,0.237602,0.237074,0.235526,0.247691,0,0,0.222268,0.244969,0.235487,0.224973,0.280039,0,6,8,6,9
-742.217,0.999221,0.025561,7,127,0,752.231,-0.721513,-0.304372,-0.872427,-0.242185,-0.715229,-0.828099,0.316555,-0.111451,-0.420024,1.2025,1.88114,-3.45756,0.148551,0.298477,-1.75336,1.4267,-0.689293,-0.197686,0.502269,0.68676,0.0646845,0.233711,5.25905,6.09155,0.994827,0.997743,0.00168979,0.256043,0.205806,0.262002,0.218941,0.20945,0.319359,0.263927,0.225381,0,0,0,0,0.249164,0.243574,0.242253,0.255875,0,0,0.214626,0.262494,0.24383,0.230938,0.303894,0,6,8,6,9
-736.211,0.992848,0.0264058,7,127,0,755.467,-0.617988,-0.280236,-0.603879,-0.684899,-0.970379,-0.542439,-0.11337,0.04021,-0.197172,1.29528,-1.53407,0.821271,2.28445,-0.045469,0.272259,2.21972,1.42557,1.14733,0.465677,0.90634,0.399433,0.4147,5.08027,5.14502,0.99382,0.994205,0.00168979,0.261972,0.234248,0.227633,0.205373,0.239353,0.277058,0.25983,0.221155,0,0,0,0,0.237375,0.217624,0.247677,0.280449,0,0,0.203964,0.23416,0.24569,0.228029,0.353085,0,6,8,6,9
-735.148,0.9935,0.0269059,7,127,0,748.29,-0.971392,-0.699498,-0.596412,0.254712,-1.09148,0.111621,0.44521,-0.295868,-0.423429,0.449389,0.283956,-0.768504,1.00176,-1.59871,-0.55807,-0.295012,1.51766,0.400769,0.234865,0.774692,0.642803,0.374831,4.61215,5.02682,0.990167,0.993483,0.00168979,0.208734,0.2127,0.247479,0.194146,0.24138,0.255755,0.234614,0.217652,0,0,0,0,0.247423,0.122077,0.23081,0.270744,0,0,0.231492,0.254072,0.205828,0.198234,0.254364,0,6,8,6,9
-734.626,0.996307,0.027443,7,127,0,747.41,-1.16182,-0.31041,-1.05723,-0.375093,0.146702,-0.46933,0.377118,0.134208,-0.121419,2.65691,0.372773,-0.363698,-1.63035,1.1714,-0.762063,0.968791,0.0880721,0.370876,0.556138,0.980654,0.167563,0.275383,6.03726,5.22343,0.997618,0.99464,0.00168979,0.22541,0.161938,0.219286,0.272038,0.210577,0.297683,0.25406,0.210585,0,0,0,0,0.23046,0.245879,0.227747,0.252901,0,0,0.197271,0.236159,0.224489,0.212651,0.36408,0,6,8,6,9
-735.302,0.962151,0.0281431,7,127,0,745.682,-0.759792,-0.648957,-0.302813,-1.66968,-0.639345,-0.344347,0.340459,-0.206162,-0.587208,0.857474,-0.266607,0.719556,-0.95101,0.573585,-1.19321,0.121207,0.627416,1.03381,0.44012,0.236817,0.141026,0.156684,6.46141,4.94906,0.99844,0.99296,0.00168979,0.221669,0.248965,0.153953,0.222397,0.245575,0.305322,0.251163,0.234782,0,0,0,0,0.223835,0.249791,0.257578,0.276247,0,0,0.235331,0.254933,0.239202,0.228632,0.270417,0,6,8,6,9
-733.917,0.975733,0.0269002,6,127,0,743.214,-0.865363,-0.737057,-0.487514,0.275877,-0.568392,-0.272868,0.143101,-0.0956434,-0.0926029,2.38111,0.483254,-0.80953,1.28045,-0.208703,0.759079,0.399165,-0.502016,-1.14684,0.851602,1.34801,0.0629171,0.384348,4.85122,5.29928,0.992242,0.99503,0.00168979,0.180477,0.213352,0.338709,0.202247,0.244917,0.314416,0.247621,0.248357,0,0,0,0,0.251153,0.241656,0.244952,0.249643,0,0,0.212526,0.240042,0.223964,0.224164,0.423339,0,6,8,6,9
-733.295,0.975267,0.0264423,7,127,0,747.822,-1.30466,-0.157817,-0.515946,-0.546531,0.147235,-0.139455,0.574298,0.446617,0.507551,1.16047,0.915873,0.0418684,0.183518,-0.884334,-0.703247,-1.82603,0.503657,-1.33036,0.51384,0.24433,0.287031,0.271293,5.19399,4.94697,0.994481,0.992945,0.00168979,0.233814,0.202589,0.200072,0.262923,0.235501,0.307374,0.246431,0.249171,0,0,0,0,0.227325,0.263804,0.24829,0.288025,0,0,0.218487,0.252962,0.246541,0.249592,0.283809,0,6,8,6,9
-733.792,0.981887,0.0259685,7,127,0,745.074,-1.93464,0.00449154,-0.0618946,0.206021,0.0911536,0.160504,0.439391,0.231388,0.439966,1.63759,1.21558,0.0584564,1.45209,-1.59928,-0.679016,-0.431146,-0.0184511,-0.195764,0.84619,0.613875,1.18212,0.29325,4.83744,5.60412,0.992135,0.996331,0.00168979,0.208097,0.199047,0.23739,0.220358,0.230535,0.274683,0.221421,0.244037,0,0,0,0,0.228698,0.205802,0.219418,0.280469,0,0,0.215013,0.229029,0.218516,0.229058,0.296217,0,6,8,6,9
-739.211,0.994054,0.0258472,7,127,0,743.769,1.06628,-1.31187,-1.33083,-1.13971,-1.15862,-1.2804,-0.691447,-1.07307,-0.819518,-0.278489,-0.47001,-0.10336,-2.13264,1.98777,1.4045,0.00102467,0.571236,-0.258407,0.974338,0.409099,0.338743,0.483274,5.22512,5.89154,0.994649,0.997245,0.00168979,0.197965,0.195062,0.225813,0.222624,0.202857,0.310507,0.223857,0.242089,0,0,0,0,0.229414,0.228301,0.221224,0.256885,0,0,0.198436,0.246942,0.214656,0.235758,0.285336,0,6,8,6,9
-742.588,0.960288,0.0263601,7,127,0,756.293,-1.64669,0.488372,0.30069,-0.00623199,0.460452,0.410683,1.34127,1.2034,-0.33337,1.51864,-0.245045,0.615605,1.30427,-1.86201,-0.736538,2.13559,0.713356,0.203268,0.403221,0.139006,0.00930803,0.0304077,5.20581,5.5716,0.994545,0.99621,0.00168979,0.20759,0.195438,0.176739,0.205748,0.202494,0.269667,0.230827,0.195281,0,0,0,0,0.21523,0.215959,0.215881,0.21734,0,0,0.213518,0.218272,0.217563,0.209771,0.219187,0,6,8,6,9
-738.286,0.999378,0.0251218,7,127,0,754.851,-0.62747,-0.676483,-1.41493,-0.962661,-0.0826634,-1.25129,0.585452,-0.383884,-0.567941,1.94042,-1.4612,0.580485,0.591797,-0.673102,-0.486978,-1.43986,-1.19837,-0.856569,0.302855,0.282077,0.258359,0.200994,4.99916,4.60741,0.993302,0.990121,0.00168979,0.244437,0.205956,0.228975,0.278681,0.214083,0.320495,0.258382,0.248778,0,0,0,0,0.238547,0.281443,0.225482,0.316916,0,0,0.211078,0.27788,0.241095,0.234493,0.334599,0,6,8,6,9
-744.91,0.951288,0.0258848,7,127,0,757.805,0.463358,-1.56634,-0.627705,0.431141,0.190476,1.04328,-0.4943,-0.387248,-0.503299,1.1437,0.254208,-0.0838585,-0.57639,-0.0643966,-0.295433,-0.0982965,0.513744,1.92917,0.0623847,3.70049,0.0704195,0.0489409,4.83997,5.3486,0.992155,0.995268,0.00168979,0.230095,0.240546,0.252714,0.249913,0.25993,0.242057,0.278415,0.200784,0,0,0,0,0.246051,0.242947,0.254063,0.234261,0,0,0.255108,0.241193,0.242145,0.241113,0.256034,0,6,8,6,9
-744.312,0.768909,0.0242407,7,127,0,758.429,-1.17808,0.533735,-0.489253,0.182962,0.255938,0.69383,0.762861,-0.22804,-0.852981,1.2716,1.27594,-2.44977,0.717379,-0.959309,-0.107953,-0.391849,1.00822,0.208776,0.0289641,0.269056,0.222041,0.0513457,5.697,4.58965,0.996655,0.989946,0.00168979,0.2337,0.228446,0.231889,0.232265,0.23453,0.234888,0.245322,0.215562,0,0,0,0,0.223799,0.226622,0.244088,0.246923,0,0,0.236656,0.237296,0.228228,0.222635,0.242047,0,6,8,6,9
-738.289,0.997997,0.0158614,8,255,0,751.441,-0.157058,-1.08531,-0.572665,0.408972,-0.648852,-0.850099,0.324842,-1.03202,-0.952846,0.753604,-0.0341678,-0.0179883,0.562989,0.221073,-0.15046,-1.68246,0.909878,1.04485,0.662831,0.754888,0.415721,0.241837,4.80468,5.54751,0.991875,0.996118,0.00168979,0.14991,0.197898,0.318885,0.190103,0.170637,0.307107,0.21765,0.227605,0,0,0,0,0.254549,0.182177,0.170337,0.248175,0,0,0.204133,0.25237,0.197293,0.200249,0.271684,0,6,8,6,9
-739.162,0.999982,0.0163213,8,255,0,750.686,-1.42983,0.49533,-0.278707,0.544229,-0.250183,-0.433848,0.731935,0.673326,0.536839,0.228759,0.146459,-0.152676,-0.563113,-0.330752,0.0720767,1.49946,-0.741769,-1.25696,0.121708,0.38362,0.0799827,0.0372997,4.28704,5.28654,0.986441,0.994966,0.00168979,0.24965,0.232429,0.250766,0.233049,0.229079,0.255081,0.245416,0.235858,0,0,0,0,0.246202,0.23461,0.231984,0.248996,0,0,0.235666,0.24358,0.243178,0.242243,0.240142,0,6,8,6,9
-743.145,0.968043,0.016853,8,255,0,753.177,-0.854692,-1.05159,-0.70958,0.0604709,0.34801,-0.324248,-0.122106,-0.089169,-1.73193,0.325781,-0.598227,-0.870041,-0.099876,0.697393,-0.372124,0.333549,0.0848611,1.03074,0.298235,0.0551631,0.498859,0.0551767,6.30624,5.0118,0.998178,0.993385,0.00168979,0.225076,0.243312,0.287895,0.305733,0.265024,0.276896,0.274847,0.257262,0,0,0,0,0.27442,0.303755,0.238037,0.256732,0,0,0.267961,0.27014,0.270497,0.25309,0.27501,0,6,8,6,9
-746.18,0.999875,0.0163489,8,255,0,759.057,-1.22989,0.125282,-0.700704,-0.866761,-1.12272,-1.43096,1.69624,0.148927,0.122213,1.45492,-0.0729284,-0.164724,-0.539589,-0.143087,2.24288,-0.874377,0.239206,-1.87421,0.0831185,0.412096,0.0425761,0.0178952,4.07536,5.18628,0.983298,0.994438,0.00168979,0.234638,0.222539,0.220162,0.216532,0.212219,0.258882,0.230468,0.228526,0,0,0,0,0.227879,0.225971,0.223688,0.247609,0,0,0.223891,0.233744,0.228832,0.228748,0.232973,0,6,8,6,9
-756.369,0.973159,0.0168685,8,255,0,770.129,-1.07127,0.742037,-1.59971,-2.92191,-1.73372,-1.74376,0.794123,0.312041,-1.20439,-1.62658,-0.402652,-1.25169,-0.643595,-0.302338,2.04953,0.400656,-1.08257,-1.803,0.193785,0.100627,0.0317134,0.0359798,7.08241,4.92926,0.999161,0.99282,0.00168979,0.262556,0.184547,0.14909,0.180676,0.180388,0.264512,0.219978,0.195193,0,0,0,0,0.204045,0.210156,0.210104,0.223596,0,0,0.20176,0.216675,0.213782,0.204865,0.202431,0,6,8,6,9
-741.228,0.9892,0.0165261,8,255,0,766.563,-1.03072,-1.44104,-0.0944144,0.0739628,0.784839,0.375511,1.05554,-0.750688,-1.01068,0.00820566,-0.160308,0.996216,0.158536,-1.93654,-0.268436,1.91279,-1.06198,0.401343,0.331428,0.39416,0.0850981,0.0296832,4.30558,5.18901,0.986687,0.994453,0.00168979,0.140446,0.203342,0.212525,0.254579,0.229719,0.271962,0.232411,0.214812,0,0,0,0,0.220026,0.230468,0.224414,0.234533,0,0,0.226999,0.230521,0.221249,0.219936,0.225112,0,6,8,6,9
-738.774,0.992885,0.0166966,7,127,0,749.711,-1.11068,0.80743,-0.474902,0.0556488,-0.894664,-0.550741,0.60043,-0.509295,-0.787988,0.981975,-0.591874,0.923395,0.0610467,0.554383,0.779198,0.0551908,0.457209,0.164532,0.363056,0.226552,0.0781545,0.00960882,5.38529,4.93369,0.995437,0.992852,0.00168979,0.27446,0.191937,0.223579,0.16941,0.187705,0.259757,0.222253,0.211629,0,0,0,0,0.22049,0.208102,0.212526,0.227824,0,0,0.217051,0.218919,0.217118,0.216668,0.21954,0,6,8,6,9
-736.461,0.999278,0.0169842,7,255,0,746.108,-1.29599,0.332786,-0.890905,0.176305,-0.915548,0.242999,0.864062,0.138511,-0.399161,0.406797,0.838075,0.403914,-0.15518,1.13402,1.22254,0.532582,0.98557,0.140679,0.196998,0.381679,0.218528,0.026041,5.77577,4.84569,0.996908,0.992199,0.00168979,0.227551,0.188101,0.222198,0.187363,0.224468,0.246392,0.23139,0.197079,0,0,0,0,0.218068,0.180276,0.220551,0.244635,0,0,0.216713,0.219452,0.216255,0.213907,0.217433,0,6,8,6,9
-742.817,0.996172,0.0174828,7,127,0,751.447,-0.328148,-0.354494,1.02931,1.48147,1.29994,-0.0351692,2.32701,-1.05558,-1.18575,0.364569,-0.68423,-0.434667,-0.54529,1.58806,0.520785,-0.846716,0.0618971,0.994257,0.132778,0.997412,0.0929066,0.0145851,4.17586,5.09912,0.98487,0.993935,0.00168979,0.203532,0.234886,0.245827,0.241394,0.210481,0.26719,0.245581,0.222413,0,0,0,0,0.239983,0.236931,0.215315,0.254546,0,0,0.235258,0.241485,0.232603,0.232266,0.236304,0,6,8,6,9
