# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=678216098
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_adjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_adjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_beta.20,p_beta.21,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_beta.20,g_beta.21,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4,g_se,g_sp
-735.608,0.996215,0.0142451,8,255,0,761.947,-0.834006,-0.674993,-1.53352,-0.367383,-0.566975,-0.266832,0.0132507,-2.14621,-1.41473,0.568054,-0.284221,0.225163,-1.25844,0.568466,-0.558978,-0.974067,-0.623555,-0.221345,1.05293,0.113702,0.485751,-0.072458,-0.284535,-1.81241,-1.97519,-2.78709,5.55247,4.66449,2.63447,-0.560853,0.510679,-1.92422,-0.581253,-1.65273,0.208241,-2.78895,0.526136,-1.60598,-2.27765,-0.742312,-3.98672,0.591561,-2.04453,-0.654495,-0.376773,-0.447553,-2.0037,2.77558,-1.22787,2.68477,-1.85606,0.492595,-0.429338,0.3461,0.131991,-5.14326,-5.10842,-0.830897,1.62865,-6.61271,-3.6011,0.639136,6.99934,-4.0221,-4.02866,-1.53479,0.617344,0.209634,-1.94075,0.568466,-0.558978,-0.974067,-0.623555,-0.221345,1.05293,0.113702,0.485751,-0.072458,4.98069,0.0184132,-0.693727,-0.939489,0.839316,-1.93909
-743.725,0.996117,0.0142451,8,255,0,758.404,-0.814159,-0.303025,-2.68981,-0.431177,0.0695691,-0.185626,-0.205521,-1.42146,-1.65522,0.788848,0.341957,-0.0142781,-0.591687,-1.09003,-1.46006,-0.228541,-1.66674,-2.58213,0.114099,-1.38787,2.48283,0.190511,-0.750384,-1.60517,-0.97579,-1.87636,5.23593,4.52152,2.58688,1.206,-2.26643,3.79284,3.08416,-0.586924,-1.29696,3.85068,0.82728,1.55631,0.801897,0.148976,1.45276,-1.50818,-0.261106,1.09872,-0.249763,-1.44111,-1.24507,-1.22053,0.929263,0.185033,-2.2259,0.514624,0.417694,1.17374,-0.954685,0.863704,-15.1425,1.22176,-1.13868,-11.4186,2.58345,0.973644,-5.39626,-2.47128,-4.22502,-1.95163,1.77096,-2.89209,-0.591812,-1.09003,-1.46006,-0.228541,-1.66674,-2.58213,0.114099,-1.38787,2.48283,0.190511,-0.369705,-0.757981,2.22859,1.34582,0.18374,-2.8846
-736.049,0.995852,0.0142451,8,255,0,757.25,-0.813384,-0.282596,-1.76857,-0.064529,-0.289134,-0.209204,-0.105437,-1.50937,-1.08977,0.816009,-0.643431,0.0127985,-0.578527,-0.757176,-0.866578,-1.42501,-0.561967,-2.3704,1.13534,-1.90797,1.19353,-0.839319,0.054511,-0.989949,-0.474291,-1.51499,5.24847,4.18419,3.09116,2.43621,-1.85138,-3.57214,4.76814,2.27003,0.161458,-1.58948,-4.58015,-0.249049,2.75591,2.16292,-1.04392,-0.823302,-1.14606,0.743882,-1.48945,-1.56044,-0.626867,-0.394281,2.07961,0.622372,-2.93993,0.466006,-0.436597,-0.57765,0.170718,-1.66649,-18.7196,2.2317,0.299341,-13.7011,-2.93037,-4.19864,-6.62219,-5.84944,-6.10324,0.314381,-2.57537,-4.28056,-2.93904,-0.757176,-0.866578,-1.42501,-0.561967,-2.3704,1.13534,-1.90797,1.19353,-0.839319,7.12036,0.682266,0.461167,2.96225,0.192799,-4.93506
-733.494,0.999676,0.0142451,8,255,0,750.497,-0.959083,-0.763344,-1.76706,-0.168638,0.169125,-0.426414,0.0281068,-0.953355,0.303471,1.16198,0.0179066,-1.15837,-0.209349,-2.07029,-1.46229,-0.904789,0.115814,-0.52925,0.101325,-1.06733,0.137372,-0.124346,-0.533837,-2.58139,-0.678511,-1.7899,5.88529,5.23571,2.3691,1.53955,0.490483,-2.88252,2.63858,0.776337,0.3128,-2.92515,-4.48942,-1.05634,-1.14134,0.707585,-0.394324,0.0193271,-0.416153,-1.21423,-0.578677,-2.29794,1.21365,-1.68242,1.1534,-0.784148,1.54947,0.0959767,0.242361,-0.444373,-0.446687,-5.35485,-19.3894,-2.43082,0.424894,-13.8088,3.36693,-6.35814,-5.53857,-2.20632,1.29209,-1.18571,0.811181,-2.64255,-0.119762,-2.07029,-1.46229,-0.904789,0.115814,-0.52925,0.101325,-1.06733,0.137372,-0.124346,-1.64952,0.776142,1.71766,-0.413113,1.31866,1.15984
-729.532,0.999779,0.0142451,8,255,0,744.268,-1.15001,-1.07769,-3.40153,0.28967,-0.692013,0.0342507,-0.18204,-0.0589607,-0.290589,1.27807,0.131274,0.230956,-0.199861,-0.00858556,-0.290118,0.984778,0.26456,0.312178,0.279345,-0.996627,0.878093,-0.339194,-0.946007,-1.45948,-0.353165,-0.781194,4.91243,5.39539,-3.28326,2.44441,-0.370353,1.08578,-1.78135,1.11223,-6.22147,1.87059,-2.19018,0.60809,-1.74907,1.77121,-0.917845,2.13579,1.52508,0.849238,-0.19002,0.469565,-0.145179,1.23591,-0.362272,0.22021,-1.14352,0.802033,-0.307539,0.670124,-1.61634,-0.846412,15.9846,-0.804737,-2.11398,15.0343,-2.01448,4.45846,0.952314,4.16348,-0.00723031,1.59157,1.30554,2.34578,1.66667,-0.00858556,-0.290118,0.984778,0.26456,0.312178,0.279345,-0.996627,0.878093,-0.339194,-5.2609,-0.652259,4.22808,0.262409,-0.228051,1.09061
-731.602,0.998974,0.0142451,8,255,0,741.927,-0.64813,-0.30129,-2.26536,-0.357385,-0.106273,-0.466547,-0.0496557,-0.464708,0.0967873,1.06356,-0.506221,0.459552,-1.02402,0.39645,-1.76106,1.56158,0.055463,0.450432,-0.457842,1.96952,0.794888,0.173763,-0.212124,-1.40773,-0.39834,-1.18866,5.30342,5.00607,-0.57258,-1.21565,-2.44546,-1.61432,-0.993945,2.9163,-1.2987,0.83972,0.0431061,0.685213,1.06681,0.653535,-0.129626,-0.0283258,-0.340644,0.889289,0.253309,0.309181,0.312029,-1.19918,0.881627,-0.304638,-6.07444,0.051162,1.10713,0.405826,-0.410176,1.48162,21.4979,5.81654,-0.34351,9.65715,7.74144,-7.11124,12.1694,1.33794,6.13177,1.33881,-0.566252,7.2497,-2.39509,0.39645,-1.76106,1.56158,0.055463,0.450432,-0.457842,1.96952,0.794888,0.173763,-3.14153,3.76912,-4.87643,-1.24422,0.578049,-0.914292
-732.364,0.999685,0.0142451,8,255,0,744.008,-0.503768,-1.68844,-2.96245,-0.0719425,-0.765697,-0.314698,-0.376748,-0.481442,-0.523214,0.993557,-0.47116,-0.912608,0.614708,-0.194047,-1.79044,-0.594072,-0.760145,0.151181,-1.10184,0.0552243,0.755461,-0.422667,-0.639062,-2.69422,0.170971,-0.699654,5.24715,5.17263,2.77959,0.839667,-0.17354,1.68048,3.37013,1.28834,-0.956731,2.69918,1.09197,2.66546,-0.0237529,0.243829,-0.861544,0.417456,-1.73841,1.71044,0.00133697,0.442795,-0.392651,2.05155,0.788645,0.134608,1.91533,0.176843,0.352429,0.721218,0.445023,-0.394936,7.78877,-4.47092,-1.43627,15.6892,-3.76945,2.92991,-0.224939,1.82548,-1.16719,1.78189,0.514907,-1.22309,1.48572,-0.194047,-1.79044,-0.594072,-0.760145,0.151181,-1.10184,0.0552243,0.755461,-0.422667,-2.2028,-0.113639,1.53532,-0.311959,0.376526,0.361103
-734.08,0.999874,0.0142451,8,255,0,745.041,-0.783929,-0.347236,-1.4626,-0.347859,-0.826644,-0.792891,-0.390029,-0.855954,-0.316647,1.03459,-1.19192,0.269459,-0.496115,-0.50054,1.05301,-0.483438,-0.0417933,-0.433051,0.879088,-0.732883,-1.42432,1.01203,-0.650034,-3.49962,-2.55806,-1.46524,4.86838,4.96433,0.0861376,-2.03113,-0.674782,-0.129619,-5.50274,-0.252022,0.115707,-0.0976821,1.81577,-0.391746,-1.14925,-1.81299,1.27875,-0.814629,-1.53454,-1.30467,-1.41005,-0.285024,-0.693699,-0.642141,-0.695796,0.775837,-2.26959,-0.399516,-0.378308,-0.257652,-0.0527928,0.13486,-11.3437,3.29495,1.50723,-3.07727,-3.2331,-5.40055,-4.4103,-0.992545,0.637228,-0.633798,-1.95894,-0.060018,-0.485635,-0.50054,1.05301,-0.483438,-0.0417933,-0.433051,0.879088,-0.732883,-1.42432,1.01203,-0.105786,-1.06377,-0.646817,0.137874,-0.617622,-0.296876
-731.35,0.994993,0.0142451,8,511,0,745.042,-2.27543,-0.698444,-2.66941,0.321013,0.166203,0.339581,0.0044111,0.0772131,0.06562,1.31225,0.3633,0.652982,0.257077,-0.98015,-1.26333,0.749419,-0.402334,0.538153,-0.178826,0.35679,0.790293,-2.24788,-0.318195,-0.235547,0.511092,-1.48481,5.0996,4.92335,5.51352,-1.09664,0.590994,-0.615158,-5.87373,2.42999,-0.11913,0.686536,-2.0159,1.08924,-1.64656,2.19801,0.0202401,-0.974916,0.486427,-0.256144,-0.289747,-0.212015,0.898112,-0.674642,-1.13428,-0.232456,0.54398,-0.0472357,0.353068,0.0657754,-0.457934,-1.42199,-14.0239,-4.64481,-1.63618,-17.3758,2.00206,4.09894,-15.8826,0.78064,-0.448405,-0.44333,2.03709,-6.30193,-2.07094,-0.98015,-1.26333,0.749419,-0.402334,0.538153,-0.178826,0.35679,0.790293,-2.24788,0.717965,-5.34977,-4.24048,-2.70252,-0.0803942,-0.488527
-729.42,0.999306,0.0142451,8,255,0,741.872,-0.688206,-0.406155,-1.07445,0.139453,-0.290717,0.110579,0.506333,-0.0480593,0.161624,1.59819,0.0188785,-0.548658,-0.718533,0.0715355,-0.723196,0.659339,0.0965771,-1.98857,-1.27917,-0.357712,1.30888,1.1746,-0.448277,0.199034,-1.08862,-0.556884,4.64327,5.41955,3.56014,2.33359,1.16304,0.643096,-2.39908,2.92376,-1.79939,-1.35227,0.394938,0.296014,-1.64448,-1.21215,-1.05093,0.999726,1.4301,-0.859351,0.366586,-0.135422,0.369907,-0.330875,-1.11927,1.86318,2.1774,-0.669436,-1.01802,0.165698,0.226519,0.58553,10.7706,-0.610161,2.01212,1.64078,-3.63213,-2.10761,17.572,-0.861807,0.630838,3.32153,0.492855,12.4736,0.241462,0.0715355,-0.723196,0.659339,0.0965771,-1.98857,-1.27917,-0.357712,1.30888,1.1746,1.03699,-7.61433,-0.185194,6.91764,-0.890004,1.37841
-730.113,0.999978,0.0142451,8,255,0,741.424,-1.48587,0.239461,-2.62941,0.565749,0.202529,0.118324,0.351395,-0.72904,-0.515981,1.63374,0.4561,-0.246594,-0.173533,-0.0476196,0.765306,-1.02222,0.116468,1.99901,1.30757,0.516869,-1.23961,-1.29005,-0.396119,-0.983804,-0.643099,-1.58029,5.55978,4.84902,1.54395,0.497806,0.248148,-0.592014,0.447634,-1.71172,6.49892,0.133085,-0.267207,-0.859083,-0.434223,0.0721766,0.562057,0.223584,-0.710702,-1.87935,-1.26399,1.06339,0.154983,0.937232,-0.755547,0.585774,4.48829,0.0883174,-0.649095,1.0766,-0.473973,2.00756,0.988634,3.9071,-1.55285,3.04444,0.771908,-1.4639,-1.24403,-1.73484,-2.03061,1.20615,2.26493,-0.923623,1.42868,-0.0476196,0.765306,-1.02222,0.116468,1.99901,1.30757,0.516869,-1.23961,-1.29005,-1.53149,-0.737199,0.760775,-0.36625,0.883529,-1.44777
-735.922,0.999788,0.0142451,8,255,0,746.409,-1.40264,-0.420567,-2.21381,0.640909,0.346683,0.260515,0.440417,-0.580402,0.462933,0.928506,-1.27183,0.512148,1.04452,-1.2019,-0.406109,-1.70534,0.172251,0.217619,0.199803,0.465158,1.61488,-0.438057,-0.308266,-5.06049,-2.64208,-1.59268,5.01934,5.08606,0.0916501,-0.78179,1.6342,-1.79124,-1.43847,0.308993,-2.68202,2.48915,2.11297,-0.443552,-0.597229,0.54158,0.759182,-0.166211,-0.781779,0.711376,-0.101112,-1.96154,-1.32368,-0.449987,1.31046,1.18921,-2.30739,-0.782895,-0.38186,-0.45652,-1.03763,1.14312,0.728589,-3.01284,-0.85974,1.94815,2.93827,2.79632,2.64949,-1.49196,2.76299,-2.414,-4.57224,0.497535,1.07265,-1.2019,-0.406109,-1.70534,0.172251,0.217619,0.199803,0.465158,1.61488,-0.438057,3.39694,-0.971759,-0.888493,-0.348898,-0.138216,0.08488
-733.855,0.998549,0.0142451,8,255,0,748.844,-1.12332,-0.497691,-3.08648,0.57811,-0.706339,-0.197296,-0.068275,-0.540085,-0.619022,1.55768,-0.48204,-0.152269,-1.10317,1.6607,0.38682,0.360936,0.725203,-0.199396,1.14962,1.46188,-0.104514,0.653931,-0.890273,-1.97404,-0.81375,-1.15629,5.42084,4.34271,-1.00182,0.0787793,-0.317617,3.6094,2.36721,2.13184,2.83878,-1.50555,3.07685,-1.03626,-2.76727,0.552182,1.89034,-1.2367,-0.364104,-1.80849,0.253001,0.206001,0.189621,0.428301,1.54013,-0.332056,0.259025,-1.82146,-0.968434,0.160941,-0.189132,-1.33052,13.7416,1.38639,-1.74165,11.2122,-1.9409,-0.441012,2.70741,0.645376,-0.292459,1.83958,-0.0684345,1.47259,-0.663376,1.6607,0.38682,0.360936,0.725203,-0.199396,1.14962,1.46188,-0.104514,0.653931,-4.98074,-1.59368,4.59126,-0.254975,0.721587,-5.93861
-736.07,0.999942,0.0142451,8,255,0,747.34,-0.970667,-0.769679,-0.963321,0.304591,-0.34245,-0.388101,0.0491583,-1.18706,-0.271522,1.02857,-0.564705,0.23424,0.316931,-0.0635288,-0.0290865,0.620402,0.662571,1.08387,-1.91697,-1.14651,0.919186,0.491806,-0.398723,-5.93088,-2.7941,-2.13562,4.53128,5.63045,2.31438,0.032299,1.15536,-4.28852,4.21762,2.58826,0.06837,0.559928,0.785018,-0.821467,0.64779,0.156032,1.3447,-1.80096,-0.409226,-0.624048,-1.188,-0.298001,-0.489283,-1.18558,-0.384529,-1.01017,2.13998,-0.0040613,-0.121676,-0.171566,-0.132068,3.13098,2.21018,-2.21018,3.03694,2.305,-1.59393,-1.96396,2.41248,-1.63218,0.282174,-0.170933,-0.864562,0.235931,0.323689,-0.0635288,-0.0290865,0.620402,0.662571,1.08387,-1.91697,-1.14651,0.919186,0.491806,-1.4716,-0.994806,-0.937504,-1.40595,-1.344,2.24196
-731.689,0.998856,0.0142451,8,255,0,751.391,-2.22318,-0.0445222,-3.11314,0.646599,0.534871,0.522916,0.525926,-0.108422,-0.111395,2.07823,0.202516,1.03502,-0.123776,0.186937,0.362554,-0.999788,-0.774923,-0.82197,2.13368,-0.656456,-0.936548,-0.484579,-0.460002,-1.63838,-0.295817,-1.23506,5.77365,4.66745,1.59853,-3.80464,-0.031744,2.5709,-0.486159,-0.403579,0.398237,-3.63758,-1.90262,-0.0216854,-0.925108,1.58525,0.474465,0.229814,0.944674,-0.471896,-0.36019,0.846577,-0.0635307,-3.55508,0.0745942,0.0827779,-3.63073,-2.23432,-0.420667,-0.108401,-0.102648,1.05007,-15.6388,-0.978893,-2.40082,-9.78335,1.9269,-1.57002,-5.05545,-1.93494,-3.1727,1.66027,0.0918069,-0.817002,-0.878342,0.186937,0.362554,-0.999788,-0.774923,-0.82197,2.13368,-0.656456,-0.936548,-0.484579,-6.19503,-2.62919,-6.5392,-1.15695,1.16301,-2.09119
-730.981,0.999329,0.0142451,8,255,0,741.754,-2.11883,-0.110057,-2.47487,0.592529,0.763369,0.232867,0.602067,0.583319,-0.127575,1.94811,0.182738,0.83657,-0.0659458,0.0761717,0.0960307,-0.419198,-0.641321,-0.20329,1.73153,-0.214365,-0.380175,1.18448,-0.578137,-1.3365,-0.166082,-1.2444,5.65203,4.92614,0.510622,-0.459725,2.54011,-1.47112,0.166766,-1.68365,0.487425,2.8816,0.531748,-1.04379,-0.199726,-1.16143,0.427662,-0.21738,-0.450594,1.19899,0.412027,1.07718,-1.27666,0.866263,0.981177,2.07691,-0.162971,0.0328159,-0.623944,-0.0566222,-0.778303,2.48514,13.1711,0.377949,-1.16231,13.3712,8.27234,-4.62517,6.08456,4.80094,-1.04889,1.50881,0.54526,5.11415,-0.325903,0.0761717,0.0960307,-0.419198,-0.641321,-0.20329,1.73153,-0.214365,-0.380175,1.18448,1.67037,2.8584,8.90618,2.07893,1.10038,-1.29465
-730.881,0.999066,0.0142451,8,255,0,744.726,-2.33539,0.318711,-1.69082,0.797541,0.57686,0.654088,0.711574,0.247754,0.408102,1.37033,-0.0470274,0.697755,-0.0388481,-0.371806,-1.54549,0.642196,-0.860026,0.499583,2.0911,0.668338,-0.162499,0.998514,-0.0213522,-2.11868,-0.430098,-2.65134,4.56833,4.59388,2.14222,1.81801,1.89972,0.91131,-5.14387,6.34126,2.08364,-2.0437,2.35724,-1.57086,0.127639,-0.555791,0.235396,-0.300713,-0.826784,0.913648,0.301363,0.478355,-0.827936,0.665377,0.32828,-0.80029,3.87461,0.110555,-0.425422,-0.662178,-1.95487,-0.167367,1.44316,0.780034,-0.482475,2.17716,2.47523,5.21974,1.08871,1.0686,0.15854,-0.299117,-2.41622,0.771199,0.341851,-0.371806,-1.54549,0.642196,-0.860026,0.499583,2.0911,0.668338,-0.162499,0.998514,-0.0611342,-0.843354,1.4573,-1.21703,-1.23548,-3.38006
-735.564,0.999186,0.0142451,8,255,0,741.189,-2.52355,0.354024,-1.56905,0.8839,0.87531,0.700645,0.838705,0.0924928,0.442904,1.44351,-0.277824,0.797703,-0.218072,-0.433822,-1.37282,0.302915,-1.5762,0.255731,1.91078,0.155686,-0.343645,1.28643,0.0937584,-2.75417,-0.592851,-2.44827,4.86359,4.27961,1.35601,-0.58053,-0.653838,-0.836226,-2.12612,0.236231,-1.74954,1.13124,-0.384017,-0.510333,0.333956,-0.0868191,0.596948,0.0383886,-0.686414,0.892873,1.01686,0.586192,0.873843,1.25782,0.283712,-0.251524,-0.166776,0.460216,0.442972,-0.805676,-1.55182,2.09725,-2.55916,-1.68465,-0.554012,-0.891047,8.80059,2.21,1.8242,-0.43839,-0.581332,-0.298015,-4.66462,0.716633,-0.139269,-0.433822,-1.37282,0.302915,-1.5762,0.255731,1.91078,0.155686,-0.343645,1.28643,3.69445,-1.01819,-0.398931,-1.41804,-0.510577,-5.64075
-735.324,0.992352,0.0142451,8,255,0,747.185,-2.45746,0.104915,-1.92053,0.961707,0.371396,0.73064,0.681265,-0.0729827,0.531647,1.5212,0.675231,1.38873,0.160099,-0.0925956,-2.2674,0.400028,-1.58315,0.280205,1.42636,-0.258583,-0.0360048,0.857243,-0.124457,-2.1321,-0.559494,-3.37974,4.41231,4.9722,-2.10039,0.410493,0.62619,0.647365,4.08268,2.01781,0.35053,0.507672,-0.422128,-0.116513,-3.53317,-0.693186,-0.70465,-0.55259,0.326404,0.00351726,-0.623181,0.0763726,1.30207,0.546823,-0.427816,0.899311,1.42428,-0.986864,-0.271246,0.948946,0.778468,-5.36097,-24.9745,-3.79467,-0.934108,-10.2485,-5.6233,0.63771,-10.3686,-0.952743,-0.031052,-0.160143,1.54263,-0.946053,-0.175383,-0.0925956,-2.2674,0.400028,-1.58315,0.280205,1.42636,-0.258583,-0.0360048,0.857243,-12.7224,-4.17751,-12.2678,-1.63498,-2.09913,0.0579377
-738.515,0.999954,0.0142451,8,255,0,750.148,-1.67544,0.213291,-2.01936,0.465847,0.530674,0.372002,0.700305,0.986917,-0.0306008,1.3284,0.521609,0.980068,-0.101227,-0.38772,1.41038,-1.27593,-2.4813,0.380048,-0.887106,-1.62294,-1.46067,-0.980589,-0.33806,-1.78572,-1.35316,-3.48882,5.44554,4.9017,-1.216,0.0593574,-0.589488,0.0301477,0.561396,0.990827,3.16933,0.420367,0.836766,-0.49718,2.80534,2.04442,0.134127,-0.148278,-1.9351,0.304401,-2.22385,0.353776,1.35689,-0.440144,-0.389799,0.567549,-0.845762,-0.236749,0.464291,-0.827893,-1.41651,-1.06032,20.4247,2.72306,-0.511474,2.56171,4.7069,1.60353,8.49209,4.46451,-0.573441,-0.20856,1.95756,4.04488,0.539605,-0.38772,1.41038,-1.27593,-2.4813,0.380048,-0.887106,-1.62294,-1.46067,-0.980589,5.50303,2.10653,1.96155,-0.708772,0.80141,-1.71851
-734.683,0.998024,0.0142451,8,255,0,749.672,-2.37255,-0.0241015,-0.755162,0.627354,0.311853,0.587998,0.666016,0.347917,0.719277,1.35893,-0.320925,-0.0434803,-0.116057,-0.271304,-1.70435,1.19582,2.79518,0.565075,0.996778,0.352338,1.19131,0.995285,0.0920074,-0.637565,-0.441329,-1.16486,4.48251,5.05776,2.53328,0.753656,-1.45947,-1.95196,1.88238,-3.13911,-1.53292,2.26032,1.18175,-3.85109,1.96394,0.234348,-0.297899,0.768518,-0.196632,0.721926,0.392872,-1.10624,0.320025,1.86927,0.814001,0.289674,0.460532,-0.426866,-0.404214,-3.00554,0.403575,1.30443,-27.0711,-7.45308,1.94422,-20.2509,-7.98185,-0.581211,-6.15637,-0.614397,0.772384,-1.83651,-4.99264,-13.2824,0.0677284,-0.271304,-1.70435,1.19582,2.79518,0.565075,0.996778,0.352338,1.19131,0.995285,-9.94041,0.082879,-10.3615,-6.56151,-1.88449,0.718995
-733.387,0.998796,0.0142451,8,255,0,747.146,-1.76497,0.487381,-1.63611,0.692803,0.562863,0.652882,0.719032,0.111542,0.228999,1.6733,0.632284,-0.500811,-0.765442,0.568961,1.40361,-0.28138,-2.89543,-1.20689,1.31026,0.614632,-0.640281,-1.4067,-0.111707,-1.84901,-1.85268,-1.37845,5.69791,4.80147,-2.18175,2.24792,2.06275,0.142948,2.10758,-0.958972,-1.29912,1.9785,2.42463,-1.66642,-2.88655,0.389185,-0.404828,-0.132527,-1.25041,1.21896,1.65512,0.192854,1.39871,0.521115,0.980365,0.430434,-2.19963,0.314653,1.22684,-1.16127,-1.09193,-0.884182,18.9904,4.79904,-0.163945,1.69153,2.68333,9.13565,7.36334,1.30963,0.325718,1.50796,2.5188,1.38228,0.618214,0.568961,1.40361,-0.28138,-2.89543,-1.20689,1.31026,0.614632,-0.640281,-1.4067,8.56769,-2.84479,1.35696,1.34431,1.18911,-2.42523
-732.573,0.999844,0.0142451,8,255,0,742.637,-2.14941,0.240934,-1.09296,1.0901,0.45797,0.506475,0.720526,0.443248,-0.0549126,1.32902,0.355098,0.0412452,-0.400113,-0.16981,1.01474,-1.07973,-2.21979,0.0545534,0.423048,1.81801,-0.723727,-1.77857,-0.0268634,-0.524854,-1.74752,-1.02277,5.18043,4.78023,0.610059,-1.45517,1.03,0.561702,0.12063,0.845968,-1.92856,0.7909,0.286185,-0.835917,-1.11507,0.124399,2.37557,-0.922516,-0.953581,-0.637431,1.83132,1.5894,-1.40645,0.848091,0.237111,0.398264,1.12855,0.0303217,0.628917,0.763428,-1.53144,0.625929,-21.6492,-2.73165,0.853442,2.72751,-4.22081,-9.02876,-4.49441,0.531832,-6.3477,-2.1543,-0.531574,-6.72372,-5.17202,-0.16981,1.01474,-1.07973,-2.21979,0.0545534,0.423048,1.81801,-0.723727,-1.77857,-10.5674,1.22192,-4.27347,-2.99952,0.0397687,-0.9495
-731.612,0.986477,0.0142451,8,255,0,750.883,-1.97507,0.0350744,-0.883892,0.10471,0.304426,0.211232,0.256419,0.0980123,0.427193,1.13922,0.132526,1.44997,-0.191001,0.804607,-0.244961,-0.208938,1.49773,1.5175,1.41594,0.136812,-0.820365,-0.302081,0.518041,-2.34454,-1.80996,-0.59427,5.63085,4.62707,0.735334,-2.66124,-1.69808,-1.08448,-1.32643,-2.95653,-2.01531,0.877527,-6.24963,2.01808,-0.0908827,0.860161,-0.750751,0.283776,-0.995046,1.11087,2.08671,0.0723438,-0.236079,-1.89215,0.664505,1.66448,1.04319,-1.50981,0.564363,-1.21328,0.0439485,1.85832,-30.1464,-4.07827,1.61441,-22.945,2.20852,-13.9798,-27.7814,-4.32108,1.64351,3.46904,-1.45738,-0.775303,-0.667098,0.804607,-0.244961,-0.208938,1.49773,1.5175,1.41594,0.136812,-0.820365,-0.302081,-4.83248,-4.03976,-1.34582,-6.27078,0.870925,-1.52338
-725.991,0.998393,0.0142451,8,255,0,743.111,-2.04272,0.0220645,-1.66192,0.657317,0.262286,0.268021,0.431276,-0.139339,-0.0720424,0.975667,-0.00404444,0.539182,0.0242243,0.146153,-0.308442,0.0810697,-0.31019,0.664141,-2.54948,-0.651971,-0.538149,0.683653,-0.17165,-1.16445,-0.569465,-0.765221,4.94499,4.76927,-0.177211,-0.488034,-2.65802,-4.78723,1.68914,0.333104,-1.73654,-0.737736,0.42477,0.774323,-0.948162,0.100545,-2.46622,-0.888372,0.365017,0.20588,-1.40738,-1.79495,-0.826017,0.00826486,1.05179,0.0227568,0.56597,-0.582372,-1.99662,-0.912229,-1.08825,4.78626,-15.6064,-0.358896,-0.00456322,-4.45621,-0.861626,-6.08213,-2.13243,-3.37785,-3.89335,-2.86894,-0.634067,-2.45401,-1.21573,0.146153,-0.308442,0.0810697,-0.31019,0.664141,-2.54948,-0.651971,-0.538149,0.683653,-8.13693,-2.33182,-4.7752,-0.46294,-0.455172,-1.40949
-730.596,0.999798,0.0142451,8,255,0,741.486,-1.22984,-1.14405,-2.4416,0.0188265,-0.375066,-0.17517,0.0255767,-0.157722,0.135554,1.92113,-0.103789,0.639646,0.0349356,0.342232,0.0349199,-0.197894,0.785269,0.63932,1.52379,1.99987,0.232253,-1.36955,-0.40888,-1.28575,-0.989205,-0.726571,5.74921,5.25851,-2.70883,0.359229,-0.049393,-0.333122,1.94897,4.61228,-2.07266,-0.630241,0.646112,0.442418,0.827259,0.0166626,1.63637,0.504286,-0.411488,-0.0528353,0.490008,1.58202,-2.10145,0.797886,-0.536296,-0.635572,-2.6124,-0.739332,-0.351615,0.947168,0.471683,-1.83114,-0.854996,-4.80684,-0.911708,1.36065,-2.17238,-5.44422,1.61937,-0.146935,2.01605,6.12715,0.632237,0.634391,0.143813,0.342232,0.0349199,-0.197894,0.785269,0.63932,1.52379,1.99987,0.232253,-1.36955,4.61145,-0.723116,-0.645035,4.92869,1.20114,0.918285
