# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=896279109
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,index.1
-729.143,0.999444,0.0971063,5,31,0,740.642,-1.06839,-0.601175,-0.353676,-1.13999,0.307097,-0.254341,0.150399,0.936092,5.78949,5.85448,0.99695,0.997141,0.166667,0.163674,0.197902,0.105692,0.314122,0.213077,0.283412,6
-726.192,0.912633,0.0971063,4,15,0,734.274,-1.07102,-0.533905,-0.272925,-0.998883,-0.180065,-0.624736,0.536939,0.671098,5.64088,5.69941,0.996463,0.996663,0.166667,0.193205,0.221978,0.14914,0.232927,0.18388,0.329449,6
-725.903,0.985258,0.0971063,5,31,0,732.501,-1.05935,-0.19103,-0.461082,-1.22962,-0.0532062,-0.528642,0.598638,0.62533,5.49938,5.73892,0.995927,0.996792,0.166667,0.235267,0.20625,0.138445,0.251125,0.19942,0.335146,6
-725.899,0.995429,0.0971063,5,47,0,729.704,-1.19662,-0.595595,-1.03032,0.0488608,-0.257257,-0.290294,1.43758,0.245673,4.59383,4.54116,0.989987,0.989451,0.166667,0.207026,0.190041,0.234223,0.221004,0.21961,0.300809,6
-727.676,0.991453,0.0971063,5,31,0,731.981,-1.04851,-0.0826733,-0.843513,0.347197,-1.06334,-0.372797,1.10592,0.227279,4.12461,5.01349,0.984087,0.993396,0.166667,0.255916,0.224396,0.274959,0.215821,0.243563,0.310633,6
-726.578,0.999871,0.0971063,5,31,0,729.246,-1.08086,0.0870916,-0.935114,0.520901,-0.682389,-0.493143,1.13053,0.191061,4.64989,5.03777,0.990528,0.993554,0.166667,0.256504,0.221056,0.272627,0.229482,0.235938,0.296325,6
-729.842,0.99648,0.0971063,5,31,0,732.339,-1.09993,-0.603568,-1.80815,-1.30447,-1.90305,-0.633725,1.49587,0.171635,4.3834,5.18814,0.987671,0.994449,0.166667,0.230849,0.196191,0.210183,0.193635,0.229931,0.300864,6
-727.981,0.995579,0.0971063,5,31,0,733.276,-1.02669,-0.53936,-1.18373,-0.843374,-1.82076,-0.533689,1.20169,0.207682,4.81088,5.22167,0.991925,0.994631,0.166667,0.242559,0.218825,0.231148,0.197051,0.242775,0.314942,6
-732.796,0.989241,0.0971063,4,31,0,736.681,-1.27702,-0.297218,-0.0843255,1.44966,-1.94156,-0.760792,1.863,0.159802,4.35133,5.35,0.987274,0.995274,0.166667,0.210067,0.215768,0.260116,0.169766,0.198038,0.273028,6
-731.1,0.996318,0.0971063,5,63,0,738.76,-1.12913,1.07913,-0.994437,-0.780189,-0.36611,-1.71842,1.57938,0.086553,5.64325,5.56597,0.996471,0.996189,0.166667,0.261976,0.228783,0.232071,0.238519,0.217915,0.270433,6
-730.732,0.999577,0.0971063,5,63,0,735.07,-1.16907,0.107584,-0.856023,-0.634656,0.642771,-1.29871,1.35694,0.0972588,6.37711,5.61302,0.998303,0.996363,0.166667,0.238921,0.222298,0.226042,0.248514,0.214944,0.261711,6
-729.309,0.996232,0.0971063,5,31,0,737.811,-1.17525,-0.772905,0.328013,-0.437225,0.777957,-0.386102,0.491761,0.297326,4.89303,4.48654,0.992557,0.988866,0.166667,0.197016,0.253937,0.213283,0.280105,0.215845,0.263271,6
-729.853,0.996831,0.0971063,5,31,0,734.897,-1.29414,-0.0645947,-0.982644,0.712301,-1.36139,-0.0665492,2.41322,0.168311,4.3725,5.09571,0.987538,0.993914,0.166667,0.213323,0.18854,0.236088,0.17898,0.213268,0.291529,6
-729.708,0.997026,0.0971063,5,63,0,736.339,-1.3575,-0.0814754,-0.325783,0.159332,-0.31731,0.743775,2.32493,0.235696,3.67367,5.32692,0.975245,0.995164,0.166667,0.20154,0.192433,0.210828,0.192743,0.234659,0.307993,6
-726.024,0.997755,0.0971063,5,31,0,732.108,-1.33458,-0.198435,-0.723561,-0.318465,-0.23336,0.716823,1.76597,0.249326,5.3024,5.26347,0.995045,0.994849,0.166667,0.200359,0.180202,0.195607,0.198968,0.239422,0.290229,6
-727.516,0.992074,0.0971063,5,31,0,729.985,-1.13342,0.215173,-0.134402,0.24604,-0.662037,-0.722989,1.86861,0.14866,5.01193,5.44189,0.993386,0.995687,0.166667,0.249471,0.239868,0.250331,0.225859,0.224279,0.298252,6
-737.265,0.981876,0.0971063,5,31,0,739.835,-1.1417,-0.189767,-4.14288,-0.103643,0.402352,-0.129748,1.89043,0.110373,4.34575,4.66257,0.987204,0.990646,0.166667,0.238187,0.168127,0.239916,0.250248,0.239391,0.282307,6
-737.595,0.997277,0.0971063,5,63,0,746.036,-1.28777,0.826581,2.45599,1.33739,0.892416,-0.20658,1.50428,0.146815,6.0102,5.46413,0.997552,0.995782,0.166667,0.237503,0.283494,0.25135,0.239258,0.211134,0.255989,6
-730.174,0.993644,0.0971063,5,31,0,741.129,-1.44371,-0.107547,-1.25435,-0.595241,0.305717,0.611992,2.11502,0.301586,5.322,4.45897,0.995141,0.988558,0.166667,0.186011,0.139194,0.164761,0.205624,0.221122,0.308776,6
-734.031,0.996806,0.0971063,5,31,0,737.354,-1.07021,-0.884592,0.642915,-0.122328,0.602767,-0.595953,0.795807,0.195676,4.41663,6.5636,0.988069,0.998591,0.166667,0.223861,0.280011,0.250838,0.27843,0.233827,0.286082,6
-728.066,0.999898,0.0971063,5,31,0,736.141,-1.21276,-0.34164,-0.340087,0.432391,0.435982,-0.729746,0.569672,0.215389,5.14583,5.58813,0.99421,0.996272,0.166667,0.216472,0.216529,0.24608,0.246224,0.202629,0.251607,6
-730.525,0.997987,0.0971063,5,31,0,736.584,-1.2702,0.170283,-1.43536,-1.6814,-1.01673,-0.407483,1.35417,0.24939,6.44962,4.85902,0.998421,0.992302,0.166667,0.226578,0.164082,0.155838,0.178908,0.202325,0.282421,6
-732.193,0.993023,0.0971063,5,31,0,736.268,-0.901586,-0.16467,-0.17885,-1.04663,-0.860224,-1.13483,0.56362,0.206204,6.03961,5.53753,0.997623,0.996079,0.166667,0.281802,0.28121,0.246493,0.253701,0.24313,0.313165,6
-730.669,0.999514,0.0971063,4,15,0,734.255,-0.935113,-0.1571,-0.35821,-1.16682,-0.967998,-1.11322,0.559992,0.201107,6.1537,5.50448,0.997879,0.995948,0.166667,0.275537,0.267538,0.236897,0.244201,0.238851,0.305234,6
-725.522,0.997786,0.0971063,5,31,0,733.65,-1.00521,-0.725468,-0.949706,-0.660856,-0.256426,-0.314783,0.635948,0.457267,4.70632,4.57669,0.991043,0.989816,0.166667,0.208013,0.191625,0.212922,0.245553,0.240644,0.328624,6
-725.322,0.98727,0.0971063,5,63,0,730.351,-1.32384,0.265806,0.353565,-0.331375,0.225268,-0.0761028,1.14824,0.279712,5.0874,5.19875,0.993864,0.994507,0.166667,0.222788,0.227068,0.195206,0.220831,0.206668,0.268418,6
-725.33,0.999747,0.0971063,5,31,0,726.931,-1.35196,-0.0859456,-0.450769,-0.024826,0.393604,0.273716,1.2017,0.377688,4.10284,5.06978,0.983743,0.993755,0.166667,0.200299,0.179136,0.204023,0.230888,0.222945,0.289442,6
-726.903,0.997552,0.0971063,5,31,0,729.491,-1.26607,0.756984,-0.284926,-0.279548,0.890803,0.0898133,1.24807,0.290343,4.87561,5.83388,0.992427,0.997082,0.166667,0.259939,0.206067,0.206323,0.267483,0.224437,0.28829,6
-726.7,0.986062,0.0971063,5,31,0,734.102,-1.26671,0.597151,-0.00040323,-0.621064,0.875163,-0.181492,1.16986,0.287068,4.9839,5.74674,0.993199,0.996817,0.166667,0.250624,0.219801,0.190773,0.265909,0.211016,0.282746,6
-728.096,0.99531,0.0971063,5,63,0,733.353,-1.08637,-1.01771,-0.309892,-0.155542,-1.04527,-0.58041,0.793116,0.214518,6.49766,4.84427,0.998495,0.992188,0.166667,0.213378,0.23997,0.24606,0.212387,0.229546,0.285726,6
-727.351,0.99731,0.0971063,5,31,0,732.018,-1.22599,-0.486754,-0.4842,-0.0275564,-1.38193,0.0204,0.900436,0.331859,5.90095,4.9502,0.997271,0.992968,0.166667,0.199803,0.199939,0.225284,0.156488,0.228074,0.283499,6
-729.202,0.987913,0.0971063,4,15,0,730.778,-1.19343,-0.438837,-0.587519,0.252073,-1.53193,0.0549153,0.868343,0.412782,5.85448,5.02683,0.997141,0.993483,0.166667,0.201882,0.192174,0.251736,0.138742,0.236718,0.302591,6
-726.539,0.984664,0.0971063,5,31,0,733.996,-1.13038,-0.103535,-0.579962,-2.18909,-0.0210739,-0.644728,1.02538,0.227853,5.10769,5.0142,0.993986,0.993401,0.166667,0.239764,0.220539,0.163944,0.243205,0.218012,0.289719,6
-731.557,0.99215,0.0971063,5,31,0,734.023,-1.26086,-1.69854,-0.31329,1.21299,-1.26779,0.283726,1.24001,0.184852,4.76698,5.63008,0.991566,0.996425,0.166667,0.171527,0.211022,0.261799,0.18314,0.229982,0.262765,6
-732.499,0.998448,0.0971063,5,47,0,736.221,-1.26658,-1.14733,0.221134,1.49634,-1.04629,0.684328,1.99647,0.234611,4.74024,5.92361,0.991339,0.997332,0.166667,0.177154,0.228871,0.285872,0.180636,0.248613,0.310414,6
-731.213,0.993587,0.0971063,5,31,0,737.124,-1.05841,0.783048,-0.582446,-1.15744,0.268284,-0.790078,0.095367,0.160577,5.44162,4.44379,0.995686,0.988385,0.166667,0.282382,0.240135,0.223693,0.265937,0.234104,0.260552,6
-730.432,0.997218,0.0971063,5,31,0,734.33,-1.21972,0.0575525,-0.868516,-1.1975,0.333881,-0.478355,0.280328,0.110503,4.92899,5.43459,0.992818,0.995656,0.166667,0.229106,0.211535,0.205535,0.234544,0.218815,0.233483,6
-730.648,0.995371,0.0971063,4,31,0,736.625,-1.19827,-0.108761,-0.7073,-1.03243,0.766734,-0.426679,0.204715,0.0909665,4.60763,5.26548,0.990123,0.99486,0.166667,0.230027,0.220525,0.215483,0.244434,0.224944,0.235116,6
-730.931,0.997825,0.0971063,4,31,0,734.367,-1.11603,1.24756,-0.682984,-0.213876,-0.0834368,-0.133649,0.552025,0.0490404,5.46147,4.9774,0.995771,0.993155,0.166667,0.258294,0.240575,0.244803,0.245988,0.245531,0.251814,6
-730.768,0.997393,0.0971063,5,63,0,733.403,-1.22063,0.635364,-0.699505,-0.112413,0.808076,-0.197078,0.537143,0.0558047,5.17405,4.91497,0.99437,0.992718,0.166667,0.234123,0.221031,0.226724,0.235856,0.225896,0.233142,6
-733.096,0.986562,0.0971063,4,31,0,736.279,-1.08712,0.808323,-1.04266,-0.318044,0.988877,0.110876,0.931833,0.0354963,5.06673,4.53416,0.993736,0.989378,0.166667,0.25761,0.245246,0.250038,0.258837,0.252904,0.258449,6
-731.381,0.999154,0.0971063,5,63,0,738.349,-1.16367,0.961659,-1.06349,-0.532601,-0.376086,0.0353428,1.5345,0.0465914,4.87111,4.63016,0.992393,0.990341,0.166667,0.246222,0.229132,0.23353,0.234838,0.2383,0.251209,6
-729.918,0.998954,0.0971063,5,63,0,734.72,-1.18332,-0.473596,0.28268,-0.00303653,0.72859,-0.443529,0.352329,0.133319,5.95761,4.94622,0.997421,0.99294,0.166667,0.223313,0.241287,0.234383,0.252337,0.224009,0.242991,6
-731.481,0.995841,0.0971063,5,31,0,736.455,-1.21871,-0.359056,-1.56079,-0.129813,-1.09492,0.532085,1.91125,0.232229,6.41214,4.49045,0.998361,0.988909,0.166667,0.213814,0.170631,0.222899,0.18649,0.250652,0.315429,6
-729.191,1,0.0971063,5,31,0,735.394,-1.18773,-1.64182,-0.355735,-0.250526,0.299865,0.373645,1.42675,0.0952417,5.2899,5.22276,0.994983,0.994636,0.166667,0.206836,0.227653,0.229419,0.238818,0.240097,0.258871,6
-729.709,0.992817,0.0971063,5,47,0,736.998,-0.804488,-0.621523,-1.43178,-1.56561,-0.506784,-1.19122,0.263783,0.281737,5.57014,5.45665,0.996205,0.99575,0.166667,0.272972,0.230078,0.223467,0.279435,0.242303,0.325157,6
-728.397,0.996946,0.0971063,5,31,0,733.465,-0.972393,-0.99425,-0.765086,-0.130916,-1.71619,-0.843463,0.091253,0.339495,5.58971,5.51287,0.996278,0.995982,0.166667,0.212497,0.225808,0.265644,0.174361,0.22119,0.280615,6
-733.639,0.984918,0.0971063,5,63,0,741.046,-1.13016,0.190751,0.0636499,1.14857,-2.1476,0.161269,0.643026,0.173489,4.80311,5.96297,0.991863,0.997434,0.166667,0.25029,0.246175,0.282743,0.182017,0.249332,0.2653,6
-735.003,0.996648,0.0971063,5,31,0,739.89,-1.186,-1.51508,-1.05079,-0.569229,0.903218,-0.623476,2.12117,0.226058,6.9098,4.21833,0.999003,0.98549,0.166667,0.178213,0.194107,0.211704,0.27253,0.209665,0.330373,6
-734.149,0.999131,0.0971063,5,31,0,738.908,-1.04836,0.689175,-0.119526,-0.577572,-1.23327,-0.166684,1.10797,0.341353,3.63023,6.0431,0.974175,0.997631,0.166667,0.307228,0.251775,0.223476,0.187042,0.248755,0.338462,6
-734.028,0.9999,0.0971063,5,31,0,740.519,-1.17944,-1.9164,-1.40802,-0.560001,0.274152,-0.702236,0.727336,0.286267,5.94344,3.83654,0.997384,0.978887,0.166667,0.150838,0.17044,0.207551,0.24956,0.200933,0.274635,6
-728.733,0.999996,0.0971063,5,31,0,738.459,-1.02078,-1.0631,-0.00701685,-0.827897,-0.55974,-0.241217,0.430903,0.413352,6.62187,5.41638,0.998671,0.995576,0.166667,0.188435,0.264311,0.203754,0.222328,0.245921,0.300974,6
-730.544,0.999334,0.0971063,5,31,0,734.912,-1.01461,-0.16245,-2.64496,-0.311589,-0.710528,-0.84055,1.09482,0.184436,4.14508,4.85214,0.984405,0.992249,0.166667,0.260269,0.182062,0.255008,0.241283,0.23692,0.307318,6
-726.614,0.992434,0.0971063,5,31,0,737.602,-1.13152,-0.253655,-0.134274,-1.15787,0.103616,-0.795172,0.59324,0.357334,4.89255,4.43378,0.992554,0.98827,0.166667,0.227557,0.235143,0.175772,0.250774,0.195343,0.285053,6
-725.855,0.999933,0.0971063,5,31,0,728.655,-1.07288,-1.29375,-1.24047,-1.13984,-0.605285,-0.216182,0.84452,0.320555,4.87708,5.30374,0.992438,0.995052,0.166667,0.184282,0.186864,0.191815,0.219787,0.24192,0.309562,6
-725.653,0.991889,0.0971063,5,31,0,730.227,-1.10805,-0.355633,-1.52513,-0.696294,-0.369277,-0.741461,0.933166,0.227498,4.98165,5.39048,0.993184,0.995461,0.166667,0.233446,0.189231,0.219865,0.232891,0.218108,0.289924,6
-725.477,0.996631,0.0971063,5,47,0,728.337,-1.00352,-1.19973,-0.450089,-1.39739,-0.327674,-0.294594,0.344959,0.479295,4.66917,5.39489,0.990707,0.995481,0.166667,0.171002,0.228069,0.157987,0.238563,0.241455,0.301918,6
-725.692,0.985207,0.0971063,5,31,0,728.725,-0.9809,-1.20499,-1.37982,-0.936327,-0.227003,-0.670748,0.236159,0.372458,4.56836,5.03947,0.989732,0.993564,0.166667,0.193144,0.183199,0.209219,0.25627,0.226055,0.290503,6
-724.176,0.997451,0.0971063,5,31,0,727.457,-1.13861,-0.312767,-0.405809,-0.536767,-0.736351,-0.289931,0.41651,0.437356,5.46709,4.8958,0.995794,0.992578,0.166667,0.218335,0.211469,0.202077,0.188367,0.220044,0.277591,6
-724.559,0.995191,0.0971063,5,63,0,725.865,-1.23843,-0.347419,-0.563915,-0.905778,0.261528,-0.233149,0.556084,0.434434,4.96784,4.83386,0.99309,0.992107,0.166667,0.19951,0.184913,0.163566,0.24512,0.207557,0.269562,6
-727.002,0.960956,0.0971063,5,31,0,734.681,-1.1668,-0.330253,-0.509573,-0.566232,-0.622092,-0.67162,0.567904,0.164854,4.66432,5.08263,0.990662,0.993835,0.166667,0.227718,0.222561,0.220949,0.219368,0.217973,0.254799,6
-729.877,0.995671,0.0971063,5,31,0,730.961,-1.07595,-0.647997,-1.07838,-0.0907814,-0.187144,-0.979904,0.307194,0.0777074,5.1716,4.69858,0.994357,0.990974,0.166667,0.244843,0.238712,0.252937,0.251525,0.240106,0.258825,6
-731.513,0.996706,0.0971063,5,39,0,736.391,-1.13133,-0.545116,-0.614131,0.762376,-0.502555,0.0391545,-0.105794,0.0589957,5.84552,4.71769,0.997116,0.991143,0.166667,0.238034,0.237297,0.252306,0.23849,0.244343,0.242767,6
-736.13,0.99578,0.0971063,5,31,0,741.763,-1.16047,1.82469,-1.59216,-1.73594,-1.50372,1.25243,0.794788,0.0900533,4.27328,5.3413,0.986256,0.995233,0.166667,0.2697,0.213519,0.211353,0.214859,0.259671,0.251827,6
-731.18,0.999663,0.0971063,5,31,0,738.406,-1.16085,1.44352,-0.620101,-0.332808,-2.06913,0.287153,1.2211,0.142232,4.83898,5.21804,0.992147,0.994611,0.166667,0.277772,0.222864,0.230022,0.18921,0.246009,0.271471,6
-731.745,0.996389,0.0971063,6,95,0,737.577,-1.18864,0.785797,-2.10548,-0.78746,0.164557,-1.37429,2.23059,0.136335,4.36502,4.61468,0.987445,0.990192,0.166667,0.253222,0.18608,0.21484,0.237542,0.201652,0.29224,6
-731.958,0.991838,0.0971063,5,63,0,736.643,-1.21685,1.23625,-1.7096,-0.664627,0.338173,-1.16572,2.09015,0.0968275,4.51774,4.53141,0.989204,0.989349,0.166667,0.250275,0.200626,0.217345,0.234315,0.209205,0.266107,6
-731.665,0.998531,0.0971063,5,63,0,735.863,-1.07103,0.167292,0.351481,-0.0515931,-0.131764,-1.31634,0.406071,0.113969,6.02149,5.80265,0.99758,0.99699,0.166667,0.258849,0.262896,0.254092,0.252364,0.227752,0.264104,6
-730.118,0.983187,0.0971063,5,31,0,739.218,-1.20984,-0.357373,-0.18673,-0.649334,-1.44127,0.652975,1.74059,0.2175,3.79615,5.12569,0.978036,0.994093,0.166667,0.216265,0.222622,0.205696,0.178974,0.255819,0.30338,6
-731.192,0.974363,0.0971063,5,31,0,740.171,-1.10885,-0.290864,0.216637,0.255332,-0.798693,-0.310862,1.99122,0.146529,6.41826,5.87591,0.998371,0.997202,0.166667,0.240221,0.254054,0.25513,0.226903,0.239686,0.306384,6
-728.099,0.999986,0.0971063,5,31,0,734.854,-1.34027,-0.55932,-0.435434,0.414255,0.295798,0.283344,1.00665,0.54234,6.25858,5.90243,0.99809,0.997275,0.166667,0.161974,0.171302,0.246827,0.235079,0.233867,0.31124,6
-726.08,0.990717,0.0971063,5,31,0,732.045,-1.29322,-0.252367,-0.771615,-0.40872,0.358341,0.251279,0.812698,0.449344,6.0358,5.44059,0.997614,0.995682,0.166667,0.196768,0.162474,0.1859,0.243756,0.234997,0.283323,6
-725.358,0.996559,0.0971063,5,31,0,733.919,-1.21752,-0.378379,-0.299202,-0.455677,-0.797996,0.210182,1.46413,0.280892,4.68304,4.85573,0.990834,0.992276,0.166667,0.210186,0.213902,0.206604,0.191287,0.238943,0.308689,6
-729.089,0.964704,0.0971063,5,63,0,736.212,-1.25753,0.0503506,-0.788744,-0.944936,-1.19528,-0.319225,1.58567,0.358187,4.75568,5.21011,0.991471,0.994569,0.166667,0.224525,0.176529,0.168543,0.156347,0.202318,0.334131,6
-730.548,0.999695,0.0971063,5,31,0,732.293,-1.12837,-0.046176,0.454045,-0.543079,0.780665,-0.215713,0.568783,0.146992,5.99789,5.6367,0.997522,0.996448,0.166667,0.243211,0.256999,0.23002,0.266273,0.238654,0.260233,6
-725.928,0.996477,0.0971063,5,63,0,736.822,-1.42319,-0.177495,0.115467,-0.362211,0.102267,0.950914,1.53948,0.356237,4.69556,5.40755,0.990947,0.995537,0.166667,0.18446,0.200679,0.174765,0.199926,0.252667,0.294262,6
-725.91,0.981593,0.0971063,5,31,0,729.464,-1.35396,0.826016,0.15418,0.0731621,-0.0338676,0.48784,1.69645,0.25685,5.3427,5.43071,0.99524,0.995639,0.166667,0.24199,0.211758,0.208305,0.203808,0.226415,0.285318,6
-726.268,0.986381,0.0971063,4,31,0,730.308,-1.38378,0.0426992,-0.162128,0.275315,0.0922894,0.330183,1.9086,0.209295,5.17659,5.27279,0.994384,0.994897,0.166667,0.201838,0.19502,0.209796,0.203516,0.211706,0.272035,6
-727.114,0.99758,0.0971063,5,31,0,729.592,-1.33772,0.0997964,0.414594,0.20534,0.465771,0.0412648,1.7335,0.369176,6.09209,5.26054,0.997744,0.994834,0.166667,0.214018,0.234215,0.220645,0.237621,0.210405,0.332311,6
-729.633,0.992328,0.0971063,5,63,0,733.684,-1.20336,-0.26541,-0.727028,-1.20047,-1.01256,0.295594,0.685853,0.285382,5.35204,6.25171,0.995284,0.998077,0.166667,0.217704,0.196102,0.175672,0.183573,0.246197,0.267445,6
-730.799,0.999386,0.0971063,4,15,0,732.569,-1.16064,-0.0885723,-0.85517,-1.04974,-0.888849,0.382404,0.820517,0.232508,5.29823,6.64352,0.995024,0.998699,0.166667,0.234831,0.204326,0.19707,0.203056,0.255075,0.274909,6
-729.355,0.99999,0.0971063,5,31,0,735.299,-1.06247,-0.725706,-0.257286,-0.601746,0.214817,-0.564182,0.0720132,0.46959,6.38596,4.34087,0.998318,0.987142,0.166667,0.197301,0.234462,0.206682,0.27656,0.20959,0.263346,6
-730.889,0.998514,0.0971063,5,31,0,734.273,-0.926962,-0.235631,-0.811805,-0.817245,-1.06524,-0.125306,-0.173738,0.418925,6.88723,5.45801,0.99898,0.995756,0.166667,0.263924,0.219763,0.219373,0.202101,0.273,0.268991,6
-729.727,0.977008,0.0971063,5,31,0,739.031,-1.34116,-0.500921,-0.0989864,-0.184831,0.65567,-1.05051,1.3167,0.223755,6.00024,5.31376,0.997528,0.995101,0.166667,0.189503,0.203703,0.200605,0.232464,0.171332,0.25989,6
-728.623,0.999565,0.0971063,5,31,0,732.278,-1.10351,-0.874651,-0.439462,0.0981158,0.862158,0.100052,1.48791,0.233732,5.12164,5.49258,0.994069,0.9959,0.166667,0.212831,0.23037,0.253397,0.288641,0.253483,0.319573,6
-732.481,0.989173,0.0971063,4,15,0,734.903,-1.34544,-0.745006,0.143061,-0.166836,1.47186,-0.333806,0.741857,0.233561,4.11117,5.14323,0.983876,0.994195,0.166667,0.179543,0.212147,0.200302,0.268612,0.194128,0.236462,6
-730.153,0.995985,0.0971063,5,31,0,739.172,-1.26866,0.525395,-0.556704,-0.622157,-0.97197,-0.131698,0.483384,0.52037,6.17231,5.12422,0.997918,0.994084,0.166667,0.269873,0.173883,0.169044,0.14499,0.207971,0.265588,6
-728.119,0.998667,0.0971063,5,31,0,735.373,-1.2404,-0.127891,0.141895,-0.429022,0.177613,0.162474,1.32334,0.231492,5.26343,4.15599,0.994849,0.984572,0.166667,0.219256,0.230134,0.207557,0.231603,0.23098,0.282102,6
-727.295,0.993437,0.0971063,5,31,0,732.746,-1.21088,0.0797074,0.175165,-0.0447639,0.154446,-0.0238353,1.69146,0.256706,4.2448,4.59056,0.985864,0.989955,0.166667,0.233184,0.237595,0.22752,0.236633,0.228465,0.315038,6
-726.986,0.996268,0.0971063,5,31,0,731.532,-1.27962,0.302599,-0.457154,0.00391734,-0.0892258,0.379547,1.2375,0.495777,5.56497,5.6985,0.996185,0.99666,0.166667,0.244235,0.181493,0.217946,0.210178,0.251346,0.339372,6
-727.833,0.99988,0.0971063,5,31,0,730.824,-1.20252,0.464104,-0.122973,-1.17444,1.0472,-0.647453,1.00113,0.193889,5.12525,4.90764,0.99409,0.992664,0.166667,0.247399,0.226819,0.193063,0.269044,0.209481,0.267291,6
-727.945,0.990481,0.0971063,5,31,0,733.864,-1.18333,-1.00895,-1.40775,0.313056,-1.04856,-0.0717512,1.44161,0.242256,5.53356,5.51791,0.996064,0.996002,0.166667,0.193449,0.17882,0.248339,0.191956,0.231349,0.302781,6
-728.008,0.9876,0.0971063,5,31,0,732.755,-1.12561,-1.06622,-0.931714,0.363877,0.59536,-0.11444,0.87509,0.196738,6.01199,5.50912,0.997557,0.995967,0.166667,0.208271,0.212668,0.258453,0.267276,0.240831,0.278191,6
-725.649,0.997349,0.0971063,5,31,0,729.555,-1.22179,-1.00567,-0.616289,0.110852,0.137934,-0.447335,1.63601,0.27702,5.00205,4.90799,0.993321,0.992667,0.166667,0.182369,0.199006,0.233065,0.234409,0.206572,0.316785,6
-727.78,0.975084,0.0971063,5,31,0,730.144,-1.19813,-1.13441,-0.447658,0.584409,0.139396,-0.176503,0.494262,0.236455,5.67496,5.34232,0.996581,0.995238,0.166667,0.187496,0.213496,0.25732,0.23773,0.22446,0.253268,6
-729.653,0.987086,0.0971063,5,31,0,734.95,-1.22532,-1.22019,-0.880822,0.0646904,-0.0752875,0.298881,1.83388,0.307394,4.00864,5.45542,0.982166,0.995745,0.166667,0.167926,0.183011,0.230509,0.222966,0.243525,0.340381,6
-726.091,0.999898,0.0971063,5,31,0,733.03,-1.17746,0.425716,0.0170057,-0.23418,0.452999,0.00749019,1.0315,0.252103,4.59225,5.25371,0.989972,0.994799,0.166667,0.255377,0.236281,0.225046,0.256687,0.235849,0.285484,6
-726.635,0.978986,0.0971063,5,63,0,732.646,-1.5203,0.481691,0.149264,0.167535,0.607514,-0.115937,1.57141,0.486383,5.11853,4.85032,0.994051,0.992235,0.166667,0.216529,0.190356,0.191729,0.22709,0.171265,0.319517,6
-727.64,0.966117,0.0971063,4,31,0,731.377,-1.29681,-0.346243,-0.00122078,-0.00774971,-0.0799661,0.705026,0.887957,0.422837,5.13894,4.33016,0.99417,0.987006,0.166667,0.191048,0.214615,0.21415,0.209056,0.269197,0.284682,6
-725.6,0.996524,0.0971063,4,15,0,730.059,-1.36862,-0.649296,0.197761,-0.170989,0.121395,-0.166567,1.29132,0.389518,5.04931,4.53605,0.993627,0.989398,0.166667,0.164994,0.215584,0.192286,0.210597,0.192554,0.296166,6
-724.608,0.986918,0.0971063,4,31,0,727.923,-1.23827,0.241012,-0.472237,-0.126531,-0.130359,0.100579,1.52527,0.32727,4.90535,5.18844,0.992648,0.99445,0.166667,0.238778,0.198959,0.217605,0.217392,0.230525,0.323203,6
-728.067,0.990965,0.0971063,4,31,0,729.378,-1.28361,0.611043,0.5165,0.192858,-0.164165,-0.0869456,1.79409,0.137143,4.88865,4.74116,0.992525,0.991347,0.166667,0.23151,0.229211,0.221463,0.213137,0.214918,0.261621,6
-727.477,0.997746,0.0971063,5,31,0,731.673,-1.21081,0.361584,0.17695,0.701569,-0.446292,0.182797,2.00152,0.170089,4.65823,5.02261,0.990606,0.993456,0.166667,0.240615,0.234924,0.251339,0.216408,0.235103,0.295176,6
-728.804,0.995642,0.0971063,5,31,0,730.722,-1.27696,0.216283,-0.192244,1.89445,-0.369163,0.242789,1.8848,0.192657,4.65782,4.89941,0.990602,0.992604,0.166667,0.225257,0.211819,0.286595,0.206184,0.226149,0.286215,6
-733.518,0.99118,0.0971063,5,31,0,738.772,-1.27857,-0.0812335,0.586133,2.19385,0.453121,-0.895106,1.47548,0.210741,4.26396,4.45112,0.986129,0.988469,0.166667,0.214891,0.239568,0.306562,0.234498,0.187367,0.275353,6
