# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=678216098
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_adjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_adjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.9.1,marginal.10.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.7.2,marginal.8.2,marginal.9.2,marginal.10.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.7.3,marginal.8.3,marginal.9.3,marginal.10.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,marginal.7.4,marginal.8.4,marginal.9.4,marginal.10.4,index.1,index.2,index.3,index.4
-737.897,0.999909,0.0106645,8,255,0,749.409,-1.93476,0.0921476,-2.0648,1.40262,0.186658,-0.215318,0.208276,-0.632401,0.089649,1.49172,-0.380298,0.669055,0.821292,1.2088,-0.0658577,0.0350751,1.72434,-1.09884,0.319637,1.03386,-0.252404,1.38426,0.314083,0.432761,0.277202,0.403981,5.81924,5.13495,0.997039,0.994147,0.000344454,0.206112,0.117474,0.28,0.210928,0.191001,0.212041,0.171859,0.205985,0.285563,0.183243,0.198341,0.208735,0,0,0,0,0,0,0,0,0.229332,0.176246,0.16093,0.1771,0,0,0,0,0,0,0.187973,0.215023,0.163934,0.207178,0.312902,0,0,0,0,0,10,12,6,9
-738.657,0.998653,0.0107613,8,511,0,756.529,-1.9437,-0.10701,-0.936782,0.420961,0.450817,0.756324,1.12545,1.03369,0.608273,2.05175,0.391927,0.258462,-0.430556,-1.40415,0.713346,-1.35664,-1.04986,-1.63904,1.66382,-0.117165,-1.05517,-0.664144,0.534497,0.395202,0.0296887,0.268909,5.75229,4.6299,0.996835,0.990339,0.000344454,0.152572,0.103713,0.192545,0.195026,0.221806,0.257514,0.248299,0.208513,0.361958,0.190154,0.225605,0.182377,0,0,0,0,0,0,0,0,0.206024,0.206166,0.207621,0.209389,0,0,0,0,0,0,0.19492,0.210634,0.206645,0.188867,0.253967,0,0,0,0,0,10,12,6,9
-732.505,0.999811,0.0109267,9,511,0,751.717,0.414404,-0.585321,-1.96063,-0.673624,-0.531696,-0.586791,-0.32529,-1.27073,-0.578228,1.10725,-0.875939,0.245827,0.176664,-1.07013,-0.540238,0.795301,1.44416,1.17756,-1.27562,0.315859,1.07004,0.841286,0.587644,1.05897,1.9331,0.263836,4.62701,4.76347,0.990311,0.991536,0.000344454,0.273567,0.145191,0.263551,0.279762,0.273398,0.304381,0.202159,0.274381,0.499777,0.241498,0.274029,0.260227,0,0,0,0,0,0,0,0,0.23761,0.289265,0.268456,0.374746,0,0,0,0,0,0,0.265083,0.278294,0.232439,0.26551,0.357126,0,0,0,0,0,10,12,6,9
-732.154,0.974477,0.01122,9,511,0,748.435,-1.43459,-0.38849,-1.03525,-0.0931812,-0.112457,0.0143405,0.132068,-0.395707,-0.0604925,1.60696,-0.197949,0.777453,0.194738,0.134011,0.844966,1.00833,0.832764,-1.69541,1.33861,0.669434,-1.06294,-0.0418392,0.423392,0.464855,0.0798814,0.385169,5.51443,5.98191,0.995988,0.997482,0.000344454,0.211522,0.169867,0.232855,0.231418,0.240981,0.250095,0.211019,0.235305,0.381678,0.225121,0.253017,0.206054,0,0,0,0,0,0,0,0,0.23191,0.231641,0.233412,0.235065,0,0,0,0,0,0,0.226985,0.23495,0.200737,0.222021,0.34991,0,0,0,0,0,10,12,6,9
-730.879,0.999785,0.0107062,8,511,0,745.295,-1.16054,-0.848379,-2.03623,0.317691,-0.431636,0.174121,0.156725,0.118304,0.0618753,1.97277,-1.32145,-0.366028,-1.18252,0.463493,0.732736,-0.508685,0.319538,1.67027,-0.963493,0.268111,0.167553,0.898425,0.334909,0.588122,0.911965,0.298726,5.11352,4.71054,0.994021,0.99108,0.000344454,0.170458,0.121965,0.231529,0.190708,0.223268,0.222281,0.220112,0.216954,0.340871,0.14955,0.23604,0.161989,0,0,0,0,0,0,0,0,0.224061,0.129011,0.202687,0.200201,0,0,0,0,0,0,0.196349,0.195552,0.1938,0.191248,0.291437,0,0,0,0,0,10,12,6,9
-735.663,0.999973,0.0111066,9,511,0,743.822,-1.11832,-1.2471,-2.19258,0.252572,0.329319,-0.398724,-0.109718,0.206252,-0.763933,1.9945,-1.07418,0.590018,1.536,-0.029984,-0.663004,-0.0245849,-1.05729,-1.56188,0.799597,-0.12786,-0.0647762,-0.156695,0.377107,0.041875,0.2212,0.276228,5.40555,5.20634,0.995529,0.994548,0.000344454,0.181441,0.13463,0.279668,0.285477,0.233368,0.253239,0.276197,0.209839,0.426505,0.191248,0.234485,0.241466,0,0,0,0,0,0,0,0,0.243364,0.246415,0.218495,0.229304,0,0,0,0,0,0,0.216268,0.229828,0.245312,0.199961,0.345005,0,0,0,0,0,10,12,6,9
-739.407,0.999486,0.0115644,8,511,0,748.825,-0.843484,-0.0149362,-1.2171,0.019975,-0.96236,0.0295041,0.238543,-1.07328,0.381052,0.966876,0.083519,-0.519516,-2.09982,0.395097,1.23451,-0.250549,1.10786,-0.263422,0.19142,2.19515,-0.305293,0.155489,0.312601,0.346836,0.442819,0.343633,5.16816,5.16535,0.994337,0.994321,0.000344454,0.215353,0.159638,0.21716,0.1704,0.217655,0.228712,0.165646,0.236467,0.270162,0.220475,0.245959,0.159819,0,0,0,0,0,0,0,0,0.215105,0.151888,0.215801,0.231455,0,0,0,0,0,0,0.212383,0.224389,0.156734,0.232839,0.2698,0,0,0,0,0,10,12,6,9
-745.656,0.999992,0.0120502,8,255,0,756.113,-1.20278,-1.86811,-2.87855,0.483009,0.918542,-0.324469,0.282208,0.214055,-1.15626,1.78555,-0.801961,-0.0729642,0.38991,-0.742074,-0.915869,0.162982,-0.916749,0.686938,2.20671,-2.19478,0.670227,0.351689,0.162716,0.0638893,0.139282,0.0981724,5.52858,4.94807,0.996044,0.992953,0.000344454,0.191625,0.167466,0.257792,0.271559,0.233498,0.2516,0.249521,0.210185,0.300295,0.219901,0.230857,0.236108,0,0,0,0,0,0,0,0,0.235732,0.24675,0.216212,0.230767,0,0,0,0,0,0,0.226517,0.237049,0.235849,0.21262,0.26456,0,0,0,0,0,10,12,6,9
-738.225,0.999905,0.0125955,8,511,0,758.4,-1.04368,-1.73804,0.524064,-0.141485,0.414435,0.0312925,-0.196968,-0.330956,-0.041622,0.478681,-0.971584,0.392195,0.380682,0.991123,-0.867274,-0.0375778,0.226317,-0.428937,0.376927,-0.655608,0.0318687,-0.160656,0.311586,0.0457079,0.109027,0.777628,5.6845,4.89086,0.996613,0.992541,0.000344454,0.163209,0.282097,0.242317,0.27528,0.252269,0.239178,0.231712,0.248036,0.279263,0.198286,0.241008,0.240913,0,0,0,0,0,0,0,0,0.238938,0.249985,0.242335,0.237853,0,0,0,0,0,0,0.257732,0.225459,0.207888,0.247106,0.329045,0,0,0,0,0,10,12,6,9
-738.366,0.999666,0.0131759,8,511,0,755.257,-1.19295,-1.56189,0.0412109,-0.212046,0.0426608,0.068725,-0.0168715,0.0496786,-0.032973,0.601835,-0.745187,0.767044,1.26993,0.428591,-1.2724,-0.8273,0.194202,-0.802915,-0.0183382,-0.330875,0.118657,-0.338413,0.248986,0.0405569,0.0895333,1.57006,6.25288,5.01425,0.998079,0.993401,0.000344454,0.196762,0.266062,0.254155,0.266131,0.267376,0.2633,0.266466,0.262538,0.293641,0.230254,0.25403,0.25783,0,0,0,0,0,0,0,0,0.253829,0.258079,0.258516,0.257081,0,0,0,0,0,0,0.250043,0.225763,0.244493,0.221386,0.434285,0,0,0,0,0,10,12,6,9
-744.963,0.99155,0.0137819,8,255,0,758.449,-1.19287,-0.0616713,-4.59818,0.624417,-0.53899,-0.783629,-0.369966,-1.47271,-1.12327,1.4088,0.386915,0.988898,-0.57126,-0.41373,1.01542,0.258593,-0.0565235,1.41174,0.448281,0.0394235,0.278282,-0.464473,0.204831,0.0987596,0.08875,0.0965822,6.08444,5.22627,0.997727,0.994655,0.000344454,0.225581,0.103328,0.251,0.209002,0.200858,0.214768,0.179204,0.189949,0.282297,0.24199,0.216481,0.191762,0,0,0,0,0,0,0,0,0.21347,0.196843,0.193472,0.199198,0,0,0,0,0,0,0.204448,0.210946,0.193952,0.199223,0.240568,0,0,0,0,0,10,12,6,9
-738.132,0.999962,0.0140788,8,255,0,761.067,-1.1804,-0.773656,-0.438718,0.131829,-0.664924,0.00369344,0.109085,-0.835081,-0.696554,1.19037,1.05766,1.17391,0.166543,0.506797,-0.820576,-0.748748,-0.137392,-2.62489,-0.352006,0.372519,1.30801,-0.218082,0.437194,0.0618817,0.231102,0.153751,5.46998,5.15048,0.995806,0.994237,0.000344454,0.182144,0.204929,0.248444,0.189318,0.238158,0.246597,0.178186,0.187209,0.344016,0.331082,0.232533,0.221743,0,0,0,0,0,0,0,0,0.233238,0.202323,0.228055,0.232312,0,0,0,0,0,0,0.233049,0.235921,0.21106,0.214586,0.26676,0,0,0,0,0,10,12,6,9
-733.245,0.999923,0.0147483,8,255,0,743.648,-1.68523,0.0786865,-2.98133,0.313285,0.81391,0.612032,0.544024,0.628087,0.467142,1.16681,-0.992086,-0.480063,-0.786636,-0.637403,0.442191,0.766518,0.186432,1.96843,-0.342846,-0.289695,-1.03988,0.100569,0.421457,0.574772,0.798401,0.643781,4.69349,4.98237,0.990928,0.993189,0.000344454,0.228898,0.0760772,0.246662,0.287534,0.270578,0.265008,0.271903,0.2588,0.318629,0.159421,0.253524,0.222498,0,0,0,0,0,0,0,0,0.217948,0.291375,0.260145,0.250107,0,0,0,0,0,0,0.237355,0.229724,0.23918,0.2213,0.305598,0,0,0,0,0,10,12,6,9
-736.266,0.999682,0.0154459,8,255,0,746.641,-0.353659,-0.483478,-0.751841,-0.404049,-0.116662,-0.470907,0.0871387,-0.741152,0.0653134,1.38321,0.929455,-0.448774,-0.6492,0.685383,-1.21368,0.42328,-0.147695,-2.56468,0.265665,0.268037,1.16883,0.717082,0.472156,1.33471,0.215333,0.119182,5.89644,5.35363,0.997258,0.995291,0.000344454,0.201802,0.182231,0.207886,0.231015,0.202756,0.24847,0.182982,0.246559,0.378011,0.329365,0.248768,0.202768,0,0,0,0,0,0,0,0,0.225242,0.236042,0.22278,0.243911,0,0,0,0,0,0,0.221848,0.233356,0.216421,0.232898,0.261631,0,0,0,0,0,10,12,6,9
-729.949,0.985287,0.0161608,8,255,0,748.094,-0.719116,-1.22615,-1.65073,-0.352475,-0.757754,-0.499501,-0.20094,-0.717345,-0.00995086,0.655967,-0.0772152,-0.168473,-0.834755,-0.84975,-0.615842,-0.256797,-0.367489,-0.140496,0.506606,0.164342,1.78435,0.501231,0.616377,0.265525,0.255372,0.12868,5.5586,5.33525,0.996161,0.995204,0.000344454,0.149651,0.119342,0.23151,0.190138,0.215812,0.248504,0.193995,0.271079,0.358989,0.262983,0.227165,0.1981,0,0,0,0,0,0,0,0,0.217138,0.200362,0.210939,0.223661,0,0,0,0,0,0,0.210132,0.21646,0.2056,0.220579,0.235366,0,0,0,0,0,10,12,6,9
-731.562,0.99951,0.0162212,8,511,0,744.288,-1.46869,0.00153754,-2.94842,0.073218,-0.535326,-0.3151,0.0461595,-0.613727,-0.532115,1.02805,-0.85827,1.11945,1.02165,-0.197614,1.10653,-1.2407,0.931838,0.639545,-1.33259,-0.171063,0.513698,-1.09666,0.792403,0.442442,0.127634,0.371501,5.41235,5.49385,0.995559,0.995905,0.000344454,0.254488,0.0321829,0.265336,0.182795,0.210143,0.261207,0.173747,0.183173,0.433473,0.147786,0.211351,0.204543,0,0,0,0,0,0,0,0,0.211561,0.199442,0.20377,0.211012,0,0,0,0,0,0,0.201374,0.222901,0.184734,0.189178,0.288872,0,0,0,0,0,10,12,6,9
-731.265,0.9997,0.0169549,8,255,0,748.455,-1.40945,0.4053,-1.81387,0.293607,0.0238736,0.269214,0.408794,-0.187493,0.434749,1.54954,0.142958,-1.6573,-2.10166,0.300622,-1.4821,1.36167,-0.608839,-1.07372,-0.618611,0.146393,-1.1077,0.820896,1.04441,0.239642,1.27552,0.21243,5.5092,4.79835,0.995967,0.991824,0.000344454,0.266127,0.0347193,0.244097,0.196137,0.239452,0.266836,0.163776,0.272141,0.54295,0.216386,0.23814,0.22031,0,0,0,0,0,0,0,0,0.235586,0.181682,0.230305,0.261577,0,0,0,0,0,0,0.22801,0.233001,0.212185,0.233937,0.276434,0,0,0,0,0,10,12,6,9
-728.329,0.99966,0.0177217,8,255,0,740.309,-2.22648,0.369202,-1.37047,0.609894,0.271393,0.615591,0.538962,0.316108,-0.00146795,1.69571,0.331599,0.367814,0.116888,0.0129218,0.702823,-2.01286,0.75033,0.704993,-0.508923,-0.193941,0.553203,0.0346498,1.2141,1.19617,0.153657,0.162814,5.13835,5.42155,0.994167,0.995599,0.000344454,0.215531,0.0323251,0.26872,0.196215,0.270074,0.252222,0.20488,0.149297,0.576572,0.207947,0.245288,0.196664,0,0,0,0,0,0,0,0,0.225485,0.217054,0.225628,0.2237,0,0,0,0,0,0,0.226514,0.224464,0.218573,0.210365,0.256736,0,0,0,0,0,10,12,6,9
-736.638,0.983564,0.0185098,8,255,0,749.037,-1.5472,0.256464,-0.866718,1.01144,0.340302,0.754119,0.751451,0.145225,1.12228,0.596575,0.690965,-0.297583,-0.51764,-0.292467,-0.739442,0.208302,2.90146,0.530829,0.787212,0.234476,0.216729,-1.10943,0.584791,0.636333,0.262395,0.0731597,5.78275,5.84657,0.996929,0.997119,0.000344454,0.2011,0.115526,0.281175,0.209081,0.251833,0.251539,0.190866,0.294434,0.234901,0.24495,0.2399,0.215618,0,0,0,0,0,0,0,0,0.237204,0.207208,0.225366,0.225246,0,0,0,0,0,0,0.230931,0.230896,0.223223,0.235679,0.228919,0,0,0,0,0,10,12,6,9
-733.457,0.999041,0.0184804,8,255,0,749.832,-1.34968,-0.24494,-1.94704,0.385206,0.598205,0.516092,0.703187,-0.42369,-0.349459,2.13874,0.290951,-0.341438,-0.442822,0.310145,-2.6527,-0.306725,-0.27184,-1.07014,1.33049,0.0190927,-0.887027,-1.41544,0.747646,1.66416,0.795262,0.170149,6.01917,4.65346,0.997574,0.990561,0.000344454,0.150796,0.0475468,0.221034,0.249483,0.238235,0.264369,0.134535,0.141101,0.510441,0.209206,0.220122,0.1939,0,0,0,0,0,0,0,0,0.196849,0.223464,0.212923,0.237448,0,0,0,0,0,0,0.213417,0.218528,0.189018,0.190868,0.260485,0,0,0,0,0,10,12,6,9
-728.892,0.996182,0.0192511,7,127,0,744.481,-1.4942,-0.329807,-1.29651,0.731977,0.253146,0.474366,0.624116,-0.113015,-0.0458457,1.8575,-0.0367263,-0.320418,-0.383244,-0.645793,-1.72725,-0.337206,-0.341018,-1.48847,0.883586,0.677137,-0.333171,-1.27008,0.434542,1.46081,0.830771,0.229575,6.03721,4.84351,0.997617,0.992182,0.000344454,0.176512,0.123669,0.253167,0.216122,0.232735,0.244471,0.190539,0.195054,0.355098,0.195673,0.221372,0.206242,0,0,0,0,0,0,0,0,0.231891,0.169481,0.196518,0.21657,0,0,0,0,0,0,0.21704,0.22284,0.195334,0.197732,0.274658,0,0,0,0,0,10,12,6,9
-728.66,0.999275,0.0198855,8,255,0,739.266,-0.165087,0.0271072,-2.07454,0.316511,0.529534,-0.0485409,0.515245,0.172403,-0.594835,1.09545,0.0635702,-0.795703,-0.910978,0.579756,-0.18304,0.067284,0.482768,2.02106,-0.125521,-0.852184,0.39078,-0.675333,0.601917,1.47784,0.161369,0.292136,5.37961,5.28649,0.995412,0.994966,0.000344454,0.215633,0.072258,0.246398,0.270845,0.208065,0.269159,0.230722,0.159204,0.34263,0.219352,0.232487,0.204172,0,0,0,0,0,0,0,0,0.220374,0.226177,0.210672,0.225784,0,0,0,0,0,0,0.208666,0.236466,0.219273,0.184038,0.267548,0,0,0,0,0,10,12,6,9
-732.423,0.93509,0.020701,7,255,0,748.875,0.0259127,-0.0338458,-1.84363,-0.250822,0.0403297,-0.138347,0.275307,-0.986649,-0.0751399,1.43249,-0.00133259,-1.12281,-1.0304,0.255606,0.0205115,-1.19909,0.574589,2.19847,0.202881,-0.35884,0.892147,-0.518458,0.951474,1.16437,0.100652,0.268854,5.63366,4.89457,0.996437,0.992569,0.000344454,0.214272,0.0467766,0.181755,0.226309,0.198111,0.267502,0.0996365,0.207774,0.520974,0.219491,0.199044,0.215784,0,0,0,0,0,0,0,0,0.204326,0.208873,0.206074,0.212594,0,0,0,0,0,0,0.203949,0.221659,0.170872,0.206588,0.276588,0,0,0,0,0,10,12,6,9
-731.684,0.998818,0.0181409,8,255,0,751.568,-1.80203,-0.0342088,-2.2414,0.0401707,-0.0927948,0.0559268,0.140558,0.353863,0.156217,0.759663,0.250762,1.47847,0.857263,-2.33893,0.00280999,0.928424,-0.571587,-2.26913,0.0750409,-1.20688,-0.778186,1.2276,0.983936,0.324432,0.65427,0.81832,4.70159,4.8619,0.991001,0.992324,0.000344454,0.229816,0.0331662,0.242925,0.219844,0.245765,0.2614,0.303526,0.264361,0.392963,0.282691,0.251131,0.216391,0,0,0,0,0,0,0,0,0.236266,0.221484,0.23806,0.247845,0,0,0,0,0,0,0.209101,0.220427,0.250794,0.222568,0.315291,0,0,0,0,0,10,12,6,9
-730.541,0.991751,0.0188612,8,255,0,744.361,-0.546268,-0.143048,-1.23992,0.492805,-0.0112133,0.147501,0.313524,-0.320564,0.0735555,1.30365,-0.426355,-0.682005,-0.620303,2.33607,1.20971,-1.85869,0.624686,0.619703,0.935654,1.05517,-0.670199,-1.45142,0.831785,1.35289,0.219383,0.122865,4.84839,5.48265,0.99222,0.995859,0.000344454,0.188992,0.0856257,0.283269,0.206356,0.228789,0.25403,0.167411,0.21813,0.436629,0.155512,0.209923,0.223689,0,0,0,0,0,0,0,0,0.221526,0.20355,0.209094,0.215008,0,0,0,0,0,0,0.215636,0.219007,0.20633,0.214146,0.239872,0,0,0,0,0,10,12,6,9
-727.158,0.999939,0.0192354,8,255,0,740.877,-1.24761,-0.278789,-1.21948,0.0404911,0.166764,-0.101574,0.182334,-0.504231,-0.0591269,1.0596,-0.481043,0.20292,-0.310186,-0.498951,-0.932033,2.10139,0.556998,-0.681455,0.519562,-0.329447,0.298875,1.02123,1.31722,0.421054,0.861028,0.24998,5.90948,4.67137,0.997294,0.990727,0.000344454,0.17124,0.0566545,0.238968,0.270329,0.20677,0.274369,0.133234,0.216044,0.543646,0.136788,0.229057,0.194967,0,0,0,0,0,0,0,0,0.21251,0.230195,0.193779,0.232442,0,0,0,0,0,0,0.210782,0.222164,0.195355,0.212457,0.259929,0,0,0,0,0,10,12,6,9
-737.201,0.996637,0.0200322,8,255,0,749.285,-0.602636,-0.129734,-2.49551,-0.0686947,-0.347551,-0.038496,-0.146488,-1.03747,-0.2271,1.72901,-1.20036,-0.177366,-0.287439,0.763986,0.388408,-2.02605,-0.211081,0.865348,-2.18189,1.17283,-0.0923737,-1.75834,0.849862,1.64328,0.0311458,0.278258,4.43443,5.64604,0.988277,0.996481,0.000344454,0.243892,0.0418954,0.253481,0.211699,0.258316,0.241303,0.130537,0.229107,0.605702,0.115706,0.233701,0.204898,0,0,0,0,0,0,0,0,0.221364,0.219975,0.221515,0.220976,0,0,0,0,0,0,0.227034,0.222134,0.184509,0.218524,0.317133,0,0,0,0,0,10,12,6,9
-732.717,0.999269,0.0206688,8,255,0,750.264,-0.189596,-0.709257,-1.9753,-0.91388,-0.817023,-0.430773,-0.632666,-0.911597,-0.661407,1.05771,-1.28787,0.516115,-0.459586,-0.569561,1.29386,1.66582,0.14254,-0.481387,1.43937,-0.903781,-0.029406,-0.327473,0.889497,0.287186,0.130092,0.559054,5.32514,5.02497,0.995156,0.993471,0.000344454,0.239783,0.0947088,0.208917,0.223156,0.286488,0.252098,0.209245,0.247429,0.593272,0.160198,0.258968,0.211847,0,0,0,0,0,0,0,0,0.235408,0.237533,0.246133,0.241613,0,0,0,0,0,0,0.242547,0.223353,0.198625,0.220709,0.413571,0,0,0,0,0,10,12,6,9
-732.042,0.997891,0.0214572,7,127,0,740.806,-0.383401,-1.3131,-2.73834,0.0550655,-0.59028,-0.912986,-0.467808,-1.02617,-0.67341,0.155171,-0.388961,-0.625735,-0.131427,-0.57879,0.0870412,0.407898,-0.873424,-0.216099,1.64964,0.622801,1.18732,-0.182338,0.81617,0.35288,0.267118,0.099755,5.59763,4.95971,0.996307,0.993034,0.000344454,0.149777,0.0522663,0.348974,0.240823,0.196125,0.259499,0.182008,0.228679,0.367673,0.272007,0.207705,0.236631,0,0,0,0,0,0,0,0,0.234801,0.206341,0.193058,0.211548,0,0,0,0,0,0,0.216703,0.224026,0.214868,0.220623,0.234552,0,0,0,0,0,10,12,6,9
-732.066,0.993804,0.0221819,7,255,0,747.774,-0.0555865,-0.775114,-2.62977,-0.629305,-0.490476,-0.778092,-0.468996,-1.48707,-1.09071,0.199324,-0.794509,-0.243566,-0.549598,0.498785,-0.295696,0.731517,-1.16442,0.276324,1.50125,0.219226,1.33863,-0.519962,0.885198,0.282461,0.730353,0.0289065,4.42632,4.73425,0.988183,0.991288,0.000344454,0.210698,0.0492056,0.232935,0.255577,0.21026,0.259206,0.124519,0.168013,0.38712,0.20786,0.213971,0.200221,0,0,0,0,0,0,0,0,0.206189,0.222728,0.189457,0.225367,0,0,0,0,0,0,0.20834,0.209771,0.205085,0.2069,0.212889,0,0,0,0,0,10,12,6,9
-729.917,0.999694,0.0226807,8,255,0,740.828,-1.5982,-0.00945943,-2.30825,0.712661,0.161314,0.289548,0.537567,0.101043,0.222671,1.5522,0.450444,-0.21952,-0.288517,-0.0589837,0.216354,-0.921163,-0.157321,-0.25625,-1.36605,-0.190634,-1.30897,0.0375356,0.8745,1.42254,0.585097,0.00478654,5.76071,4.47484,0.996861,0.988736,0.000344454,0.162548,0.0254001,0.267026,0.183858,0.201235,0.238238,0.176101,0.192024,0.4308,0.22473,0.204887,0.189956,0,0,0,0,0,0,0,0,0.213865,0.166218,0.176512,0.197775,0,0,0,0,0,0,0.198292,0.198474,0.198155,0.198243,0.199216,0,0,0,0,0,10,12,6,9
-730.149,0.981481,0.023525,8,255,0,742.91,-1.50602,-0.134432,-1.94315,0.264871,-0.0381917,0.0665817,0.138799,0.00449559,-0.209082,0.642125,0.10105,0.865691,0.365915,-0.633913,-0.545796,0.774714,0.424947,0.20981,1.79522,0.990057,1.51209,2.21988,1.11071,0.105718,0.796214,0.159939,4.57387,6.01168,0.989787,0.997556,0.000344454,0.192225,0.0309784,0.270344,0.209343,0.229222,0.243674,0.217286,0.179697,0.36014,0.236043,0.214715,0.206198,0,0,0,0,0,0,0,0,0.223039,0.185021,0.197589,0.206606,0,0,0,0,0,0,0.210661,0.21253,0.209063,0.203632,0.22588,0,0,0,0,0,10,12,6,9
-735.187,0.998343,0.0233018,8,255,0,745.686,-1.13664,0.0416708,-2.20138,0.854932,0.372644,0.811203,0.803906,-0.278693,0.131313,1.25931,-0.382837,-1.01943,-1.29594,-0.598029,0.276052,-0.70128,1.21844,1.13389,-1.7106,0.994685,-1.06849,-2.16423,0.622728,0.491475,0.131425,0.113206,5.94621,5.80528,0.997391,0.996997,0.000344454,0.179864,0.051516,0.266672,0.212246,0.26139,0.260515,0.152319,0.188236,0.318601,0.144141,0.218548,0.196846,0,0,0,0,0,0,0,0,0.210811,0.200756,0.209885,0.209731,0,0,0,0,0,0,0.215819,0.215683,0.196229,0.203442,0.224257,0,0,0,0,0,10,12,6,9
-727.949,0.997541,0.0240639,8,255,0,744.426,-1.46066,-0.193662,-1.4895,-0.0474161,-0.159487,0.16784,0.0618653,-0.100483,0.0212652,0.840625,0.183317,0.566429,0.597652,0.696093,-0.309857,0.544543,-1.60429,-0.188544,-1.28898,-0.437308,-2.01322,0.137003,1.21183,0.421374,1.21643,0.759406,5.70997,4.38561,0.996698,0.987698,0.000344454,0.203197,0.0508595,0.233066,0.209914,0.28227,0.257283,0.221889,0.248099,0.467947,0.286039,0.234216,0.236477,0,0,0,0,0,0,0,0,0.226954,0.204818,0.273806,0.250043,0,0,0,0,0,0,0.241649,0.227741,0.207506,0.222558,0.341802,0,0,0,0,0,10,12,6,9
-730.88,0.985476,0.0247866,8,255,0,741.137,-1.36778,-0.447904,-1.66365,0.115561,0.0551099,0.203091,0.144926,0.056006,0.0132354,1.18107,0.074615,-0.325433,-0.295342,-0.862265,-0.954946,1.01285,1.39311,2.08489,-0.518142,0.290419,-0.453286,1.22811,0.761642,0.125066,0.628139,0.445981,5.92355,6.25199,0.997331,0.998077,0.000344454,0.172613,0.0765264,0.242342,0.234027,0.254732,0.246453,0.234149,0.228384,0.417626,0.236688,0.225225,0.225864,0,0,0,0,0,0,0,0,0.224305,0.217946,0.233738,0.22744,0,0,0,0,0,0,0.224004,0.219632,0.213065,0.209956,0.306171,0,0,0,0,0,10,12,6,9
-728.347,0.998024,0.0247765,7,255,0,738.799,-1.88752,0.227153,-1.97639,0.285976,0.230927,0.313852,0.127927,-0.192627,-0.083271,0.874343,-0.0842322,0.769089,0.234266,-0.616633,-1.5444,0.844544,2.07062,0.915886,-0.315034,-0.141809,0.279367,1.4237,1.43152,0.263849,0.978378,0.513224,5.29769,5.60074,0.995022,0.996318,0.000344454,0.250504,0.0141804,0.266532,0.251513,0.27435,0.224948,0.155327,0.176876,0.455974,0.176677,0.231036,0.208077,0,0,0,0,0,0,0,0,0.224604,0.215821,0.229141,0.200025,0,0,0,0,0,0,0.237043,0.221005,0.195114,0.203694,0.289691,0,0,0,0,0,10,12,6,9
-726.378,0.997595,0.0255269,8,255,0,739.87,-0.972033,-0.00208198,-1.51213,0.612462,0.214675,0.182634,0.181389,-0.172314,0.142462,0.885403,0.369567,-0.758446,-0.855511,-0.483258,1.28125,0.109382,2.08084,-0.214473,0.83238,0.00572402,-0.076356,-1.15712,1.28688,0.808556,0.068069,0.77828,5.459,5.23591,0.99576,0.994706,0.000344454,0.187587,0.0323251,0.335492,0.233339,0.226118,0.22584,0.156706,0.217289,0.416647,0.270443,0.225193,0.212434,0,0,0,0,0,0,0,0,0.221721,0.21731,0.216957,0.216943,0,0,0,0,0,0,0.222655,0.222494,0.180011,0.217503,0.325293,0,0,0,0,0,10,12,6,9
