# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=744051095
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.7.2,marginal.8.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.7.3,marginal.8.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,marginal.7.4,marginal.8.4,index.1,index.2,index.3,index.4
-733.232,0.998448,0.0237201,7,255,0,748.097,-1.01739,0.253909,1.94775,-1.14548,-0.243195,-1.22234,-0.066105,-0.529572,-0.692519,0.84977,-0.755208,-1.07858,1.12246,1.08221,1.19948,-0.493374,0.63001,1.26967,0.784435,0.252139,0.315452,0.14047,0.0965353,0.138501,5.13777,4.91211,0.994163,0.992697,0.000437415,0.254947,0.368081,0.180603,0.226425,0.177053,0.236321,0.211047,0.202644,0.253223,0.213794,0,0,0,0,0,0,0.23107,0.246532,0.229784,0.249646,0,0,0,0,0.216476,0.24422,0.232823,0.228903,0.267811,0,0,0,8,10,6,9
-731.239,0.999684,0.0243888,7,255,0,745.784,-0.850897,0.0664108,0.965368,-0.468352,-0.236963,-0.453951,-0.358587,0.100355,0.0672365,1.05723,-1.65963,-2.92319,1.16641,0.50562,-1.44601,0.890203,1.01741,-0.189575,-1.25408,-0.289882,0.698906,0.0733427,0.336646,0.487797,4.81852,5.03905,0.991986,0.993562,0.000437415,0.274109,0.412491,0.206939,0.234429,0.208579,0.219676,0.278798,0.274223,0.279735,0.24258,0,0,0,0,0,0,0.25942,0.274132,0.260321,0.266336,0,0,0,0,0.225007,0.233024,0.274276,0.271155,0.373098,0,0,0,8,10,6,9
-733.984,0.976252,0.0251327,7,255,0,748.72,-1.46921,0.282776,1.40956,0.202755,-0.739817,-0.636698,0.288709,0.525602,0.0054177,0.772143,-0.591046,-1.31274,-0.521762,-1.39975,-0.0672914,0.0214395,1.14427,0.0535242,-1.77425,-1.68614,0.962241,0.196591,0.59044,0.130541,5.01117,5.05651,0.993381,0.993673,0.000437415,0.23116,0.465721,0.217945,0.101995,0.111374,0.232162,0.274541,0.18769,0.260132,0.2152,0,0,0,0,0,0,0.270544,0.180515,0.189157,0.279954,0,0,0,0,0.222105,0.242037,0.24732,0.235816,0.252895,0,0,0,8,10,6,9
-735.897,0.999902,0.0245933,7,127,0,744.657,-1.4762,0.632077,2.72238,-0.762527,-0.81957,0.388039,-0.209998,0.733656,0.577522,0.702291,0.044292,0.18629,0.601716,0.780948,-0.339905,0.490417,-0.675388,0.492934,1.56229,1.73516,0.408985,0.322968,0.135974,0.0688402,5.09379,5.15797,0.993903,0.99428,0.000437415,0.246685,0.434242,0.156402,0.153355,0.228662,0.188497,0.254462,0.242575,0.257985,0.220927,0,0,0,0,0,0,0.23243,0.231106,0.260217,0.245517,0,0,0,0,0.240485,0.233359,0.244669,0.242773,0.244287,0,0,0,8,10,6,9
-730.587,0.999152,0.0253384,7,127,0,745.159,-1.2777,0.771804,1.96867,0.00655872,-0.991707,-0.900955,-0.244877,0.0596532,0.207842,0.219362,-0.0906717,-1.29935,0.0792497,-1.34164,-0.371398,-0.269838,-0.260231,-0.569312,0.611575,-1.53562,0.357751,0.490189,0.287486,0.141296,5.41522,4.99974,0.995571,0.993305,0.000437415,0.250618,0.338645,0.202958,0.151387,0.155592,0.188849,0.206036,0.214807,0.226822,0.201819,0,0,0,0,0,0,0.23331,0.186804,0.190724,0.220893,0,0,0,0,0.198845,0.213684,0.220835,0.224376,0.224653,0,0,0,8,10,6,9
-730.201,0.99749,0.0260513,7,127,0,743.198,-1.14288,0.136325,2.24282,-0.174573,-0.272691,-0.542266,-0.380825,0.110441,0.254907,0.0274299,-0.417224,-0.730786,-0.104128,0.013381,-0.391285,-0.355855,-0.0121146,-0.0844118,1.37753,-1.41951,0.433425,0.496693,0.154855,0.0365817,5.30455,5.16794,0.995056,0.994336,0.000437415,0.227579,0.422745,0.204811,0.197986,0.180118,0.190663,0.225618,0.236719,0.254167,0.215852,0,0,0,0,0,0,0.239636,0.236976,0.22977,0.234067,0,0,0,0,0.233663,0.234684,0.237812,0.238738,0.237282,0,0,0,8,10,6,9
-731.614,0.999267,0.0266768,7,127,0,744.681,-1.03851,-0.0542251,2.31949,-0.171235,-0.590911,-0.576686,-0.456053,0.425761,-0.0669601,0.24127,-0.65913,-0.440745,0.154857,0.0321665,-0.494093,-0.138139,0.510514,-0.145178,1.55839,-1.43162,0.459417,0.522222,0.0990552,0.0425062,5.19779,5.07486,0.994502,0.993787,0.000437415,0.234475,0.473551,0.225054,0.193481,0.194494,0.203247,0.275886,0.233437,0.296537,0.21193,0,0,0,0,0,0,0.260256,0.252748,0.253,0.255146,0,0,0,0,0.253326,0.254246,0.261035,0.257228,0.259605,0,0,0,8,10,6,9
-733.441,0.99977,0.0274104,7,127,0,746.258,-0.863126,-0.0460418,0.691016,-1.08755,-0.589759,-0.440905,-0.251165,0.0290876,-0.400503,0.0388858,-0.714216,1.14354,-0.272777,1.27374,0.843994,-0.761402,-0.00680211,1.51387,-2.64483,1.19257,1.11901,0.278135,0.0235817,0.31857,5.43186,4.84767,0.995644,0.992214,0.000437415,0.252706,0.434826,0.0955793,0.155618,0.178729,0.211959,0.268862,0.185447,0.245175,0.210367,0,0,0,0,0,0,0.227622,0.229577,0.230164,0.230913,0,0,0,0,0.216805,0.226671,0.241789,0.218881,0.24233,0,0,0,8,10,6,9
-736.785,0.9973,0.0281823,7,127,0,749.342,-0.9721,-0.212801,1.74191,-0.217334,-0.966109,-0.338484,-0.695742,-0.393299,0.00485493,1.60044,0.661322,-0.63387,0.519993,1.12525,-0.465766,0.072326,0.674913,0.670063,3.92636,-0.391522,0.479543,0.0616247,0.398461,0.331802,4.57227,5.42069,0.989771,0.995595,0.000437415,0.229451,0.428944,0.229071,0.172383,0.219086,0.191471,0.214671,0.248196,0.24832,0.238132,0,0,0,0,0,0,0.255946,0.205338,0.247243,0.22273,0,0,0,0,0.233478,0.213613,0.23035,0.253722,0.36144,0,0,0,8,10,6,9
-737.257,0.999534,0.0288125,7,127,0,753.304,-1.01599,0.000864153,1.67565,-1.08837,-1.67447,-0.708756,0.104988,0.762425,-0.165132,1.93715,0.388907,1.51244,0.23725,-0.523799,0.611494,2.11115,-1.26658,-0.0401289,-2.48852,1.28429,0.618854,0.0934079,0.241976,0.158975,5.22939,5.08159,0.994672,0.993828,0.000437415,0.252509,0.485882,0.147317,0.107441,0.179173,0.264784,0.350412,0.233729,0.277571,0.251373,0,0,0,0,0,0,0.258603,0.233994,0.275366,0.313352,0,0,0,0,0.238265,0.260915,0.280145,0.253252,0.316456,0,0,0,8,10,6,9
-728.458,0.999707,0.0295848,7,127,0,746.51,-1.24428,0.301036,1.72364,-0.333983,-0.97785,-0.204061,-0.185002,-0.0631834,0.661397,1.01793,1.33197,-1.38971,-0.580233,-0.031534,-0.438627,-0.733794,0.313168,0.076998,0.122989,0.699425,0.497462,0.171728,0.410087,0.268471,5.63851,5.46777,0.996454,0.995797,0.000437415,0.266036,0.422904,0.209263,0.161308,0.220114,0.221739,0.232328,0.302288,0.252187,0.262148,0,0,0,0,0,0,0.259243,0.213169,0.26927,0.270761,0,0,0,0,0.241614,0.242524,0.248399,0.285218,0.304468,0,0,0,8,10,6,9
-727.867,0.99407,0.0303765,7,127,0,741.387,-1.58095,0.637231,0.848945,-0.358908,-0.596243,-0.371943,-0.00633914,0.474569,0.00412869,1.57972,0.123796,-0.427456,-0.867519,0.336381,1.62183,0.588565,0.115735,0.324347,0.171673,-1.27667,0.940763,0.361819,0.525134,0.260676,4.9664,4.57462,0.99308,0.989795,0.000437415,0.315477,0.359028,0.154923,0.128172,0.153344,0.202721,0.284006,0.204293,0.269244,0.181655,0,0,0,0,0,0,0.227781,0.207567,0.226638,0.260175,0,0,0,0,0.203322,0.218485,0.23959,0.21893,0.292908,0,0,0,8,10,6,9
-730.856,0.997098,0.0308135,7,127,0,745.242,-1.09542,-0.750973,2.69461,-0.038612,-0.671142,-0.141755,0.0083182,-0.0227555,-0.0779097,0.235968,-0.667189,0.499925,1.1502,0.193373,-1.47589,-0.763511,0.899033,-0.198869,-0.18229,0.41679,0.295653,0.054411,1.16611,1.08964,4.99924,5.53646,0.993302,0.996075,0.000437415,0.182412,0.379052,0.215609,0.185927,0.210547,0.217942,0.216395,0.21367,0.236882,0.228379,0,0,0,0,0,0,0.252041,0.140637,0.230548,0.262243,0,0,0,0,0.211088,0.238769,0.232843,0.222575,0.285185,0,0,0,8,10,6,9
-725.738,0.999891,0.0314448,7,127,0,739.817,-1.41656,0.257098,0.587134,-0.451002,-0.530311,-0.469161,0.0264551,0.223253,-0.0182334,1.1785,0.211597,-0.00302834,-1.59717,-0.253223,0.36671,1.09393,-0.652296,-0.300797,-0.332793,-0.467643,1.43009,0.382394,0.379394,0.359785,5.19729,4.48867,0.994499,0.988889,0.000437415,0.291184,0.395501,0.131025,0.118728,0.128118,0.228733,0.281422,0.217775,0.259305,0.197714,0,0,0,0,0,0,0.228097,0.223129,0.226953,0.25954,0,0,0,0,0.198217,0.226541,0.238513,0.223879,0.302208,0,0,0,8,10,6,9
-732.996,0.999438,0.0322637,7,127,0,739.669,-1.62472,-0.164326,2.40608,-0.427149,-0.333288,-0.21064,-0.31233,0.409563,-0.317955,1.21856,0.786565,0.86982,-1.39033,1.44363,-0.472462,-0.694905,-0.210124,-0.848329,-1.23345,1.77918,0.334913,0.462732,0.0740116,0.149573,5.44059,5.19741,0.995682,0.9945,0.000437415,0.227457,0.409829,0.212401,0.217693,0.22475,0.218887,0.262876,0.218566,0.268969,0.232364,0,0,0,0,0,0,0.250744,0.252018,0.253689,0.252303,0,0,0,0,0.244324,0.241594,0.261414,0.241444,0.284819,0,0,0,8,10,6,9
-736.142,0.994798,0.0330608,7,127,0,748.294,-0.949803,0.244331,1.70417,-0.267283,-0.00198784,-0.929277,-0.23165,0.225929,-0.829093,2.0547,0.165753,0.693314,-1.2121,-0.534345,-1.17761,-1.74938,-1.38705,-1.92852,0.833636,-1.81349,0.465827,0.0691123,0.725143,0.208157,5.09752,4.43685,0.993925,0.988305,0.000437415,0.259553,0.40586,0.217061,0.238453,0.169795,0.219853,0.257936,0.176391,0.2557,0.232639,0,0,0,0,0,0,0.259327,0.296467,0.180396,0.264139,0,0,0,0,0.215453,0.240056,0.257175,0.218874,0.332833,0,0,0,8,10,6,9
-736.789,0.992026,0.0335468,7,127,0,750.668,-0.541979,-0.680385,1.06383,-0.800256,-1.58718,-0.3438,-0.397617,-0.226257,-0.489781,-0.0495453,-0.99667,-0.781181,1.33942,0.47031,1.18191,1.78789,1.50418,1.8839,-0.669322,1.68426,0.479644,0.0603302,0.0530847,1.19465,5.21584,5.90669,0.994599,0.997286,0.000437415,0.212028,0.382177,0.202619,0.148541,0.240124,0.235466,0.250513,0.227636,0.25011,0.239798,0,0,0,0,0,0,0.244756,0.237298,0.249152,0.248631,0,0,0,0,0.23909,0.227814,0.265002,0.209374,0.307126,0,0,0,8,10,6,9
-738.276,0.999628,0.0338405,7,127,0,750.222,-0.901255,-0.00346449,0.337083,-0.206249,-0.343466,-0.865305,-0.304943,0.0810699,0.0716303,0.935318,-0.290301,0.801944,-1.10702,0.614165,0.00476489,-1.09855,-2.90676,-2.02606,0.0499967,-1.39857,1.01836,0.36971,1.27824,0.108915,4.79198,4.49366,0.991772,0.988944,0.000437415,0.22256,0.286233,0.189635,0.169504,0.107972,0.174982,0.237403,0.235714,0.233598,0.164313,0,0,0,0,0,0,0.236715,0.207297,0.119843,0.215282,0,0,0,0,0.189143,0.198302,0.204794,0.204634,0.219695,0,0,0,8,10,6,9
-744.154,0.999933,0.0346577,7,127,0,753.315,-1.30951,0.254416,1.5763,-0.516661,-1.34757,0.332812,0.265998,0.31244,-0.302403,0.582343,0.0106926,-0.302981,1.10694,0.952077,-0.593662,2.03621,2.76626,1.76871,-3.15137,0.656556,0.40113,0.0560502,0.092998,0.505385,5.56955,5.51417,0.996202,0.995987,0.000437415,0.250105,0.36129,0.196798,0.14945,0.25603,0.250975,0.254482,0.210698,0.25261,0.246721,0,0,0,0,0,0,0.246574,0.23275,0.261258,0.260083,0,0,0,0,0.258513,0.252199,0.256577,0.202657,0.282974,0,0,0,8,10,6,9
-734.943,0.999987,0.0355044,7,127,0,755.282,-1.24035,0.501423,1.51419,0.222633,-1.1467,-0.00613373,-0.225131,0.00114159,0.0460784,0.892281,-0.41556,-0.142797,0.674732,0.932826,-1.6817,0.327372,-1.20583,2.26871,-0.57016,-1.63132,0.717071,0.0761581,0.0644285,0.318989,5.0469,5.48136,0.993612,0.995854,0.000437415,0.299661,0.468831,0.259552,0.116267,0.229358,0.202843,0.23028,0.236027,0.269154,0.250897,0,0,0,0,0,0,0.263968,0.24796,0.261249,0.258663,0,0,0,0,0.257627,0.245078,0.25805,0.260678,0.313177,0,0,0,8,10,6,9
-737.353,0.998578,0.0363634,7,127,0,751.505,-1.01467,0.186672,1.74281,-1.19301,-0.342092,-0.104759,-0.356087,0.591303,0.371775,1.17788,-0.0389006,0.0933021,-0.0470875,-0.785532,0.899372,-0.624443,0.335694,-1.53423,1.34245,1.67336,0.241833,0.0236889,0.121677,0.111574,5.87535,4.92914,0.9972,0.992819,0.000437415,0.265855,0.345254,0.206033,0.241685,0.252345,0.241066,0.285358,0.274671,0.266424,0.260881,0,0,0,0,0,0,0.252699,0.272567,0.278278,0.272232,0,0,0,0,0.25666,0.251393,0.271618,0.266843,0.284636,0,0,0,8,10,6,9
-731.104,0.998594,0.0371267,7,127,0,749.725,-0.728181,0.0190149,0.605966,-0.0960514,-1.05057,-0.624809,-0.0751929,-0.111362,-0.469738,-0.0628259,-0.410475,0.080949,0.393135,-0.73647,-1.03787,-0.422343,-2.38187,1.19608,0.209424,-1.57056,1.06601,1.45748,0.120176,0.367767,4.92204,5.0128,0.992768,0.993392,0.000437415,0.238723,0.367432,0.217408,0.0919939,0.13719,0.221168,0.214676,0.157763,0.254235,0.172837,0,0,0,0,0,0,0.221078,0.202758,0.210792,0.22149,0,0,0,0,0.19539,0.22762,0.225393,0.204132,0.228385,0,0,0,8,10,6,9
-737.073,0.998927,0.037896,7,127,0,750.554,-0.816119,-0.396813,2.28039,-0.560414,-0.908865,-1.28952,-0.887587,-0.18234,-0.329718,0.922847,-0.551681,1.4144,-0.604455,0.310232,-1.37339,1.523,-1.93447,0.0207604,2.49764,-0.864064,0.290813,0.189601,0.354796,0.16453,6.46834,5.44218,0.998451,0.995689,0.000437415,0.222052,0.381816,0.213998,0.197556,0.180697,0.198533,0.232931,0.225416,0.255375,0.20709,0,0,0,0,0,0,0.248888,0.227093,0.204838,0.228385,0,0,0,0,0.210967,0.221887,0.24199,0.237691,0.275857,0,0,0,8,10,6,9
-731.99,0.992301,0.0386954,6,63,0,749.092,-0.702104,-0.424379,2.04258,-0.593438,-1.72108,-1.27975,-0.93235,0.0687269,0.128712,0.496068,-0.0812067,1.12076,0.561898,0.123127,-0.840132,0.772039,-0.448176,1.08816,1.01529,-1.23476,0.29842,0.0984028,0.429537,0.175245,5.95105,5.31942,0.997404,0.995128,0.000437415,0.218015,0.366428,0.209596,0.159532,0.177876,0.193441,0.243932,0.247222,0.233439,0.223708,0,0,0,0,0,0,0.254911,0.175673,0.204173,0.228884,0,0,0,0,0.203651,0.213446,0.243521,0.24541,0.257184,0,0,0,8,10,6,9
-730.414,0.997596,0.0389907,7,127,0,744.505,0.123338,-0.47485,-0.0462715,-1.14772,-0.827019,-1.8372,-1.24079,-1.04218,-0.937408,0.382195,-0.248484,-0.409793,-0.403913,-0.425604,0.773711,1.05073,-0.798019,-0.30965,-0.726124,-0.28745,0.785266,0.209631,0.0847492,0.31105,4.80405,4.88241,0.99187,0.992478,0.000437415,0.336099,0.414039,0.230635,0.277904,0.148982,0.218014,0.24555,0.260984,0.272429,0.247968,0,0,0,0,0,0,0.26315,0.268244,0.252405,0.261683,0,0,0,0,0.219879,0.252257,0.263695,0.269858,0.354458,0,0,0,8,10,6,9
-731.791,0.995482,0.0396897,6,63,0,742.358,-0.233199,-1.01441,1.03166,-1.1718,-2.67365,-0.998472,-1.06282,-0.275183,-0.738527,0.817053,-0.86968,0.815263,1.46825,-0.0376072,0.729623,-0.219324,1.42776,-1.11585,-0.69037,-0.49037,0.459519,0.0920478,0.425415,0.183418,5.36735,4.63661,0.995355,0.990402,0.000437415,0.206415,0.397064,0.19492,0.108731,0.207607,0.202828,0.266897,0.227743,0.246202,0.219591,0,0,0,0,0,0,0.242194,0.14678,0.255486,0.250498,0,0,0,0,0.220873,0.218925,0.243593,0.228865,0.280689,0,0,0,8,10,6,9
-726.585,0.996816,0.0402255,7,127,0,739.087,-0.527416,-0.184256,0.767014,-0.913504,-0.194902,-0.910971,-0.434528,-0.501236,-0.5819,0.503504,0.484551,-0.827845,-0.738329,-0.867335,-1.2097,0.474015,-0.268722,1.26792,-0.0604178,0.758101,0.851204,0.996204,0.690798,0.367225,4.86023,5.30618,0.992311,0.995064,0.000437415,0.290814,0.477031,0.181576,0.288971,0.181894,0.249355,0.23899,0.226853,0.268821,0.265323,0,0,0,0,0,0,0.247484,0.345284,0.247795,0.310645,0,0,0,0,0.238814,0.27034,0.265776,0.260322,0.33931,0,0,0,8,10,6,9
-730.008,0.994964,0.0408651,7,127,0,742.171,-0.624814,-0.244638,0.486315,-0.737488,-1.78767,-1.12,-0.777679,-0.484432,-0.277552,0.595082,0.334025,-1.29352,-0.86121,-1.02808,0.44317,0.616273,-2.01194,0.505351,0.0112942,2.05501,0.776165,0.770503,0.302878,0.285581,6.3971,5.04736,0.998336,0.993615,0.000437415,0.289477,0.416858,0.217964,0.11024,0.171848,0.212729,0.253019,0.284293,0.265219,0.229385,0,0,0,0,0,0,0.261155,0.206645,0.240311,0.258913,0,0,0,0,0.220126,0.236688,0.251522,0.262339,0.31101,0,0,0,8,10,6,9
-725.051,0.99268,0.0413579,7,127,0,739.227,-1.16201,0.19746,1.26642,-0.285184,-0.316808,-0.500794,-0.079731,0.423653,-0.141363,0.547987,-0.244547,1.22215,1.3657,0.860298,-0.509168,0.0573915,1.02521,-0.451233,-0.173266,-1.52157,0.753728,0.390652,0.459705,0.148652,5.05573,5.06821,0.993668,0.993746,0.000437415,0.253014,0.429918,0.190844,0.187207,0.167098,0.215782,0.286365,0.208063,0.27164,0.216816,0,0,0,0,0,0,0.248851,0.246254,0.231503,0.266149,0,0,0,0,0.232444,0.243332,0.256782,0.241717,0.260176,0,0,0,8,10,6,9
-733.185,0.944757,0.0416659,6,63,0,741.47,-0.911474,0.0154419,1.02827,-0.0752059,-1.59237,-0.670151,-0.238252,0.521972,-0.24385,0.453578,-0.0553148,1.21242,0.7499,0.712057,0.0540495,-1.70916,-0.624907,1.52804,-0.793759,-2.02128,0.630207,0.190471,0.461635,0.245141,4.26075,4.79826,0.986085,0.991823,0.000437415,0.256732,0.393285,0.246107,0.112297,0.183833,0.227743,0.32128,0.22713,0.262096,0.24451,0,0,0,0,0,0,0.283634,0.167147,0.232884,0.269101,0,0,0,0,0.227097,0.245489,0.280129,0.245244,0.276898,0,0,0,8,10,6,9
-732.198,0.985577,0.0383066,7,127,0,746.722,-1.11135,0.232506,2.02524,-0.582964,0.271317,0.125991,-0.251058,0.20795,-0.168922,0.546534,-0.00235601,-0.772849,0.390411,0.201076,-0.03712,1.14594,-0.79504,-1.36118,1.17174,-0.198107,0.654191,0.146391,0.0636788,0.552996,5.17466,5.14673,0.994374,0.994215,0.000437415,0.288795,0.56603,0.192686,0.294014,0.274756,0.228589,0.285521,0.238165,0.303225,0.287601,0,0,0,0,0,0,0.291852,0.302464,0.300643,0.295949,0,0,0,0,0.303488,0.263823,0.312539,0.272178,0.351418,0,0,0,8,10,6,9
-733.473,0.987498,0.0380796,7,127,0,746.873,-0.472834,-0.242901,0.75107,-0.756018,-1.13089,-0.707836,-0.114178,-0.0271781,-0.220589,-0.351356,-0.589837,0.152581,-0.150723,-0.988002,-1.35611,-1.15224,-0.881845,-2.45438,-0.530256,0.318879,0.637035,1.20623,0.004924,0.11227,4.66931,5.03543,0.990708,0.993539,0.000437415,0.229077,0.358224,0.176638,0.144621,0.181132,0.243822,0.254143,0.231588,0.258392,0.20813,0,0,0,0,0,0,0.234817,0.234493,0.234858,0.235371,0,0,0,0,0.226166,0.237762,0.239494,0.235654,0.233082,0,0,0,8,10,6,9
-733.519,0.945155,0.0379905,7,127,0,744.868,-1.36668,-0.0663106,1.58556,-0.791798,0.887592,-0.898353,-0.185882,-0.137304,-0.295502,1.68718,0.682949,-0.357602,-0.560721,-0.484306,0.985473,0.593556,-1.88244,1.61307,0.331751,0.37667,0.398209,0.208505,0.0336411,0.33345,5.07903,5.0157,0.993813,0.993411,0.000437415,0.232072,0.366297,0.185116,0.305345,0.17887,0.2238,0.227135,0.2164,0.256378,0.219608,0,0,0,0,0,0,0.237596,0.247642,0.236968,0.241189,0,0,0,0,0.196497,0.235831,0.238698,0.229447,0.362138,0,0,0,8,10,6,9
-733.949,0.992804,0.0349983,7,127,0,743.383,-0.533421,0.32285,1.46639,-0.364227,-2.04937,-0.507528,-0.370351,0.529162,-0.000296267,-0.324953,-1.82627,0.81541,0.567726,-0.277592,-0.929226,-0.636891,1.11388,-1.42169,0.147489,-0.441156,0.392745,0.184676,0.826082,0.0721269,5.28472,5.02936,0.994957,0.9935,0.000437415,0.256867,0.348217,0.209859,0.121678,0.200867,0.209469,0.272205,0.233963,0.258776,0.211029,0,0,0,0,0,0,0.266172,0.0845006,0.244214,0.265209,0,0,0,0,0.231223,0.232913,0.244191,0.237511,0.233473,0,0,0,8,10,6,9
-739.576,0.998943,0.0352732,7,127,0,749.395,-1.60489,0.185953,1.59459,-0.261769,0.940287,-0.000291139,0.534493,-0.0267459,0.222056,2.96917,1.82001,0.215832,-0.686229,0.0375242,1.00355,0.804763,-0.849051,0.26397,0.456542,0.325028,0.484334,0.125899,0.0654237,0.0652681,4.87126,5.33817,0.992395,0.995218,0.000437415,0.236143,0.379183,0.199337,0.308048,0.220286,0.267875,0.218097,0.239306,0.272092,0.244858,0,0,0,0,0,0,0.255503,0.270466,0.258712,0.265355,0,0,0,0,0.253692,0.260239,0.25337,0.256401,0.291381,0,0,0,8,10,6,9
-730.576,0.99913,0.0359541,7,127,0,747.162,-1.37158,0.409829,1.12011,-0.0700067,-1.33172,-0.486751,-0.160614,0.996911,-0.118678,1.57807,0.936568,-0.187243,1.06171,-0.212538,-1.44966,0.480533,-0.269002,-0.176473,0.441421,-1.03375,0.607456,0.25309,0.963556,0.169747,4.47381,5.41825,0.988725,0.995585,0.000437415,0.259292,0.347326,0.208456,0.110252,0.170448,0.199704,0.331093,0.203721,0.246944,0.219418,0,0,0,0,0,0,0.276345,0.104775,0.205759,0.259837,0,0,0,0,0.212583,0.221546,0.255386,0.222717,0.273532,0,0,0,8,10,6,9
-735.947,0.970012,0.0366522,7,127,0,747.259,-1.55322,-0.556064,1.6763,-0.64446,-1.10095,-0.785265,-0.0618503,0.338251,0.12938,0.225476,0.160524,0.214715,-1.99621,-0.568669,-0.411814,0.868737,0.262074,1.29697,1.42202,0.81079,0.6327,2.82845,0.0148768,0.112312,4.47673,5.52567,0.988757,0.996033,0.000437415,0.203172,0.510644,0.194282,0.153059,0.180736,0.258366,0.309625,0.282167,0.287071,0.25302,0,0,0,0,0,0,0.271213,0.269953,0.270824,0.272826,0,0,0,0,0.256074,0.270903,0.279326,0.27491,0.276936,0,0,0,8,10,6,9
-725.128,0.990449,0.0353972,6,127,0,744.329,-1.03205,0.188828,0.625205,-0.823235,-1.31027,-0.63718,-0.36714,0.187669,-0.474541,0.589381,0.186082,1.32682,-0.517394,0.0815818,-0.346087,0.132647,-1.29264,0.512545,0.376003,-0.395795,0.696173,0.644202,0.262056,0.427816,5.32898,5.18594,0.995174,0.994436,0.000437415,0.283901,0.348702,0.164719,0.123423,0.183176,0.212733,0.283739,0.200581,0.251107,0.20677,0,0,0,0,0,0,0.228809,0.20774,0.237232,0.24982,0,0,0,0,0.198487,0.216983,0.258668,0.209484,0.291828,0,0,0,8,10,6,9
-726.383,0.999043,0.0355036,7,127,0,733.006,-0.283633,-0.20405,0.698202,-0.919757,-0.281908,-0.884641,-0.470295,-0.357461,-0.709838,0.140151,-0.739861,-1.46931,0.517732,0.00226125,0.649539,-0.123847,1.38614,-0.270137,-0.359665,0.41012,0.934065,0.350302,0.336585,0.16076,4.8808,4.90144,0.992466,0.992619,0.000437415,0.287591,0.482353,0.171946,0.273018,0.176644,0.239712,0.259322,0.201527,0.289141,0.232817,0,0,0,0,0,0,0.253905,0.294286,0.256033,0.281986,0,0,0,0,0.251797,0.263865,0.267213,0.256845,0.282287,0,0,0,8,10,6,9
-726.467,0.999151,0.0361722,7,127,0,733.46,-0.627055,-0.704773,0.839476,-0.652325,-2.0795,-0.945716,-0.525086,-0.0459968,-0.248355,0.42338,-0.204182,0.0216085,0.00834555,1.67225,-0.559086,0.657824,0.0534294,0.779828,0.703101,0.0399918,0.789236,0.637955,0.515167,0.146916,4.81659,5.1139,0.991971,0.994023,0.000437415,0.170248,0.404503,0.176101,0.0653871,0.145313,0.190945,0.255111,0.226419,0.242725,0.180087,0,0,0,0,0,0,0.231827,0.130435,0.207396,0.243,0,0,0,0,0.199784,0.209232,0.220367,0.215615,0.231661,0,0,0,8,10,6,9
-730.986,0.988601,0.0368523,6,127,0,741.594,-0.277181,-0.264726,0.467013,-0.643573,-1.71683,-0.990473,-0.694164,-0.206839,-0.640561,-0.227283,-0.517068,-0.417097,0.280383,-0.00463064,-0.959391,0.977719,0.324117,-1.01871,3.09783,-0.712252,0.735766,1.2067,0.123515,0.196533,5.06394,4.86918,0.993719,0.992379,0.000437415,0.245618,0.357164,0.197947,0.101066,0.16069,0.192135,0.253542,0.198297,0.245879,0.188355,0,0,0,0,0,0,0.223685,0.202188,0.216568,0.222637,0,0,0,0,0.205502,0.214865,0.230911,0.216591,0.230222,0,0,0,8,10,6,9
