# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1883340189
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4,g_se,g_sp
-742.749,0.99998,0.0182483,7,127,0,751.853,-0.786783,-0.899727,-0.94063,-1.04777,0.0600026,-0.717544,0.991233,0.0103039,-1.01512,-0.674083,0.82071,-1.21972,0.733685,0.89163,-2.20755,-1.0147,-0.241046,0.463988,-1.48648,-2.0814,-1.52255,-3.9373,3.95173,5.61745,-1.34818,0.686282,1.07401,0.022869,-1.13526,-0.224906,-1.47626,-0.634484,-0.59239,0.644863,-0.922451,1.29073,-1.61592,-0.416407,1.06118,-0.643989,-0.0675662,-0.933628,0.737469,0.443504,-0.19233,0.487161,-1.13754,-0.223499,16.7454,-0.594079,0.105522,0.827276,2.25294,0.597205,2.34665,1.47292,-0.0847847,-0.837886,0.82071,-1.21972,0.733685,0.89163,-2.20755,-1.0147,-0.241046,0.463988,-2.66493,-1.76766,-1.75927,-0.730391,-2.98277,2.02056
-743.327,0.996195,0.0192925,8,255,0,753.334,-1.59234,-1.57556,-0.434055,0.722661,0.666062,0.249328,1.6712,-0.025173,-0.0946885,0.885488,-0.767906,1.20373,-0.730333,-0.913446,2.21972,1.14614,0.269244,-0.488215,-1.26696,0.966241,-1.10763,-3.14,6.34039,5.38081,-0.491661,0.168687,-0.780985,0.0600893,-0.795628,0.543968,1.77819,0.116706,-0.287189,-0.313735,0.986002,-0.325318,0.0812492,-0.373687,0.161662,2.37059,0.507947,-0.429384,0.932078,-0.467479,0.471991,-1.51718,1.49355,1.29971,-28.9779,-3.62538,-2.20029,-8.05154,1.04608,-2.12266,-0.614184,-61.6676,-11.0337,0.418007,-0.767906,1.20373,-0.730333,-0.913446,2.21972,1.14614,0.269244,-0.488215,-1.83769,4.16981,-6.18505,-1.19226,1.96265,2.09294
-739.984,0.967146,0.0201684,7,127,0,760.931,-0.308211,-0.0982311,-0.969405,0.538502,-1.28673,-0.681774,0.595915,-0.66668,-0.763396,1.91726,-0.783696,-1.08771,-0.541121,0.446563,-0.550331,0.653639,0.606686,-1.49273,-1.72297,0.199587,-1.98995,-3.46804,6.59668,4.54882,0.648268,-1.74773,0.322423,1.27725,1.50069,0.762474,1.28433,2.47695,1.77182,-0.152584,-0.456797,1.92679,-0.541202,-1.26411,2.79227,0.951553,-0.0133343,0.22942,-0.323634,1.14197,0.679582,-0.327661,1.16206,-2.23768,4.99153,0.640337,0.0903578,1.80073,-1.40545,-0.109158,-1.02091,1.67098,3.53469,1.69025,-0.783696,-1.08771,-0.541121,0.446563,-0.550331,0.653639,0.606686,-1.49273,-2.8561,-4.50443,-0.599187,-1.36912,2.35982,-3.56396
-743.493,0.998552,0.0194702,8,255,0,754.611,-1.54943,-0.418206,0.407419,-0.968756,0.556217,1.76257,2.79713,-0.0753404,-0.269342,-0.194255,-0.0338547,0.94687,1.16118,-0.509984,-0.0226068,-0.726477,-0.539899,0.498162,-1.3033,-0.263546,-4.07034,-2.99698,4.45856,4.57196,0.454674,-0.736378,0.459802,-0.528651,-1.57376,-0.396191,-0.84404,0.0684429,-0.289746,-2.31423,1.3768,0.547549,-0.674291,-0.058482,0.965221,-0.113023,-0.28926,1.8506,-0.41569,-0.721634,0.206561,0.833762,1.80152,-0.650477,-7.06562,-1.78715,-0.617057,-1.44259,-0.583618,4.13634,3.47226,-6.22847,1.24846,-0.706964,-0.0338547,0.94687,1.16118,-0.509984,-0.0226068,-0.726477,-0.539899,0.498162,3.41964,-0.275579,-0.686227,0.856005,-1.6611,-2.4861
-741.925,0.998207,0.0204666,7,127,0,753.395,-0.712868,0.460816,0.431292,0.732326,0.548024,-0.881125,1.00856,-0.621235,-0.854541,0.916749,0.729722,0.493078,0.458245,-0.318911,0.48,-1.91253,-1.78339,-0.558239,-1.3531,0.197091,-0.902094,-3.20966,6.09328,5.53423,-0.351513,0.35212,-2.58082,0.655905,-1.46042,-0.897718,-1.53357,-0.370024,-1.43989,0.553309,0.0151628,-0.959768,-1.17324,0.518297,0.0103116,0.775692,0.585752,-0.483993,0.497296,0.475025,1.37193,0.142881,0.188039,-1.27992,-7.73554,1.29264,3.04386,0.112237,1.97951,-6.6052,-2.17201,-1.81277,-8.19202,0.594365,0.729722,0.493078,0.458245,-0.318911,0.48,-1.91253,-1.78339,-0.558239,0.326158,7.24325,1.63918,-0.895057,1.66997,2.25288
-743.418,0.853536,0.0214752,8,255,0,756.436,-1.00899,-0.566453,-0.730951,-0.706047,-0.35296,0.289801,1.15367,-0.0895494,-0.542509,-0.228234,-1.65264,2.16043,0.212729,-0.0753616,-0.0797435,1.55337,0.363748,0.533993,-1.98341,-2.10676,-3.55018,-2.9685,4.38875,5.35409,-0.948933,-0.118012,0.214998,0.457813,-0.093301,2.23574,0.960345,-0.673735,-0.489996,0.179386,-0.166544,1.92049,0.67121,-0.422031,0.51537,-1.2869,-1.87295,-0.325635,-0.651057,2.22367,0.888904,-0.183201,1.09596,-0.967302,26.9101,-0.119194,0.50725,0.266499,0.257393,2.55459,1.33854,2.43383,1.08244,-0.620804,-1.65264,2.16043,0.212729,-0.0753616,-0.0797435,1.55337,0.363748,0.533993,-2.70626,-1.81087,-1.30333,-0.0490186,-1.35901,0.767124
-747.526,0.998362,0.0153435,8,255,0,757.182,-1.37143,-1.1497,0.188382,1.04942,-0.69781,-0.419024,2.17363,0.376561,0.0565201,1.63951,-1.72757,2.29366,-0.572302,-1.14963,-1.68679,1.29293,-0.288498,0.607095,-2.55161,-1.16193,-1.8334,-2.70052,5.248,4.74665,-0.310357,-0.128001,-0.486013,-1.17908,-0.00796738,0.51551,0.209144,-0.949753,0.222469,-1.16909,-1.13748,1.47438,0.430474,0.330904,0.518259,1.18743,0.489401,0.350062,-1.51034,-1.31896,-1.8864,-0.308896,-1.07729,-0.554028,25.8486,-0.925332,1.28944,5.09655,-0.243533,0.297956,3.33804,6.86538,3.07899,1.23868,-1.72757,2.29366,-0.572302,-1.14963,-1.68679,1.29293,-0.288498,0.607095,-2.06919,1.67219,3.92498,1.15719,0.499358,-2.77559
-731.97,0.995538,0.0161272,8,255,0,759.188,0.0791006,0.0521588,-0.668247,-0.271839,-0.570914,-0.300026,0.799762,-0.878935,-1.03198,1.26416,0.419568,0.187383,0.461686,0.430469,-0.367316,0.383105,1.57152,-1.14434,-0.758846,0.221268,-0.964737,-2.28356,4.93061,5.19585,-1.15452,2.2418,0.64356,-1.11134,-3.57165,-1.57576,-0.590005,-0.701649,-0.592422,-1.97067,1.76382,-2.78993,0.390054,1.08269,2.18992,-1.73972,-0.609307,-0.0197122,-0.658866,1.51011,0.10987,1.54325,0.209494,-0.740306,-4.37692,1.38122,-2.64824,-3.14558,-2.33234,-1.30076,4.45163,-7.53838,-0.776277,0.504637,0.419568,0.187383,0.461686,0.430469,-0.367316,0.383105,1.57152,-1.14434,3.27042,4.98755,1.12446,-0.154258,-0.387845,0.809719
-732.965,0.994352,0.016811,8,255,0,740.091,-1.18328,-0.598596,-0.837732,-0.516637,-1.04281,-0.440591,-0.080521,0.3265,0.0827771,0.944482,-0.633786,0.560138,0.346282,-0.865775,0.349295,0.127892,-2.10251,0.876411,-0.96139,0.406031,-0.943129,-0.969939,5.77149,5.06034,0.476911,-0.351814,0.56544,-0.203908,1.35074,-0.467186,-1.91011,-0.323664,0.197323,0.668075,-0.137521,1.03959,1.21148,-0.422515,-0.148018,0.797078,-0.160736,-0.737686,-1.22725,0.851621,-0.394271,-0.217064,-0.778937,-0.495475,3.86045,0.699247,1.87353,1.3476,-1.49617,-0.222767,-3.40957,18.2066,-5.28359,-0.503431,-0.633786,0.560138,0.346282,-0.865775,0.349295,0.127892,-2.10251,0.876411,-4.28767,4.52741,-1.47634,0.54796,1.23416,-0.165797
-735.231,0.997386,0.0174559,8,255,0,742.037,0.600746,-0.554075,-1.02422,-0.469605,-0.975677,-0.652864,-0.522376,-0.584005,-0.703151,0.258255,1.75064,-1.30484,0.00389594,0.470893,0.115321,-0.282569,1.85182,-0.525338,0.0474016,-0.335041,-0.228603,-1.63354,4.54045,5.56804,0.725519,-0.406259,1.18943,0.106091,-1.28577,0.178931,-0.975181,-1.17299,-0.402143,-0.13594,0.682871,-0.392682,0.462347,-0.737856,0.563269,-0.0762999,-1.17574,0.704593,-0.74986,-0.45981,0.726198,0.878181,1.17511,0.517565,14.7431,6.98006,-2.19879,14.6939,-4.19919,12.9854,-4.03943,5.87158,4.55214,-0.91483,1.75064,-1.30484,0.00389594,0.470893,0.115321,-0.282569,1.85182,-0.525338,-7.13045,-6.77706,-5.75418,-3.36579,-1.15124,1.90216
-735.96,0.962423,0.0182537,8,255,0,753.187,-0.884935,-0.0642894,-0.661738,-0.0514515,-0.360338,-0.676767,0.434657,-0.0720087,-0.676916,1.45343,-0.61244,2.40019,-0.330791,-1.11737,-1.1633,1.10182,-0.0603449,0.300716,-1.14438,-0.760432,-1.88474,-1.85377,5.80327,5.05109,0.39229,-0.91809,-0.495599,0.31725,-0.82609,-0.907665,-0.856163,-1.02337,-0.119415,-1.90146,1.96672,0.77797,-0.375924,-0.570731,-1.16681,0.840408,2.7586,-0.455189,-0.857109,1.94482,-0.00615358,2.0916,-0.16365,-1.56537,18.4265,1.69206,1.75121,3.43643,1.07892,0.0241292,1.92269,9.76777,-0.00520587,0.791021,-0.61244,2.40019,-0.330791,-1.11737,-1.1633,1.10182,-0.0603449,0.300716,-3.79678,-1.50006,-1.01784,-0.952204,1.33965,-0.584853
-738.513,0.995604,0.0174454,8,255,0,747.195,-0.623322,-0.0908382,-1.97445,-0.901035,-0.821253,-0.265973,-0.236305,-0.00679605,-0.177325,0.708892,0.646042,-2.14681,0.947541,1.12341,0.046685,0.365743,0.856536,-1.7191,-1.38772,0.260191,-1.70135,-0.150996,4.48996,4.42526,0.687398,-0.65924,0.831373,-0.712989,1.13003,-1.35537,0.0808762,1.64555,-0.649261,0.164196,-0.288054,1.40809,0.27842,-0.565613,-1.403,1.62609,0.546481,-0.874971,-0.0276762,-0.256822,-0.512226,-0.274798,0.659473,-0.0095734,16.5381,1.8493,-1.54372,1.67646,0.424328,1.60579,0.251105,28.4887,5.46593,2.44966,0.646042,-2.14681,0.947541,1.12341,0.046685,0.365743,0.856536,-1.7191,-3.3381,-0.634065,-3.01367,0.629547,-1.23037,-5.01759
-737.376,0.979703,0.0181417,7,127,0,748.307,-1.21864,-1.02922,0.0897856,-0.412489,-0.937525,-0.292065,0.30942,0.221207,0.0988095,1.43302,0.672452,-0.792932,-0.691355,1.23603,0.985383,0.37359,1.40023,-0.634488,-1.34094,0.281509,-1.56394,-1.02925,5.75296,5.73841,0.348356,-0.84583,0.950441,1.17994,1.66626,-0.216051,1.30291,-0.629824,-0.781258,1.2745,-0.487128,2.00929,-1.16896,-0.829004,0.218587,-0.277702,-0.508037,1.60911,-0.126254,-1.05395,0.209742,-0.501822,0.668824,0.637997,27.3024,-0.560747,5.34023,5.0562,-0.423208,1.6976,3.93481,32.8189,11.7134,1.31844,0.672452,-0.792932,-0.691355,1.23603,0.985383,0.37359,1.40023,-0.634488,-2.65002,7.53305,-3.02565,2.28216,1.30865,2.29947
-738.799,0.988476,0.0181134,7,127,0,753.96,-1.45573,0.213679,-0.604599,0.289043,0.180924,-0.275334,0.211355,0.259026,0.00625313,1.24277,0.67962,0.815203,2.32465,1.74008,-1.63142,0.61737,0.46911,0.438137,-0.308116,-0.313924,-0.26521,-0.984907,3.77873,4.81236,-1.26808,-0.329575,1.58453,-1.08229,-0.290136,-2.13949,0.424857,-1.30912,-0.0555259,-0.363212,-0.393991,1.35209,2.06491,-0.454694,-2.01973,-0.0872375,-1.33978,0.964333,-0.702457,-1.22523,0.838524,-0.272776,-0.66113,-1.32623,7.12378,5.98285,-2.70525,10.609,7.73868,-5.24807,-2.19528,8.21149,1.33135,0.15591,0.67962,0.815203,2.32465,1.74008,-1.63142,0.61737,0.46911,0.438137,3.17326,1.06755,2.75389,0.0422707,-3.94525,-1.55499
-735.961,0.999004,0.0184816,8,255,0,748.943,-0.258846,-0.677924,-2.06912,-0.403645,-1.00526,-0.354491,-0.346087,-0.485056,-0.656129,0.453593,-0.842236,-0.402608,-1.90521,-0.589508,0.528029,-0.928894,-1.20446,-0.0807504,-1.65748,-0.460968,-0.709946,-0.741585,6.456,4.83432,0.273125,-0.618822,0.879026,-1.20161,-0.714027,-0.22707,-0.144119,-0.920776,-0.460852,-0.928188,0.125528,-0.965149,-1.36207,-2.55568,2.44136,0.41479,1.23074,-0.767767,-0.35121,-1.21173,0.0464608,-0.271754,-1.23433,-0.153021,5.80313,0.0673352,-1.87564,1.32651,-0.407311,3.87519,1.26907,1.69453,0.308276,-0.955244,-0.842236,-0.402608,-1.90521,-0.589508,0.528029,-0.928894,-1.20446,-0.0807504,-2.08662,-2.75994,-1.76468,-2.19186,2.1859,-1.53196
-735.258,0.991538,0.0193454,8,255,0,747.213,-1.4645,0.184818,-0.11688,0.10057,-1.05945,0.334524,0.576794,0.178965,0.00442149,0.707719,-0.688784,-1.18931,-0.242362,-0.863697,-0.473579,-0.561482,0.726675,-0.164484,-1.69421,0.259534,-0.59165,-1.48282,6.18992,5.43371,0.644938,-0.391628,-1.3605,-0.692196,-1.2657,-0.602867,-0.99329,1.26177,0.542134,-1.66968,-0.653077,-0.0150384,-1.9319,-0.32527,0.722253,-0.78874,-1.52533,-0.0286017,-1.18274,-0.46993,0.542801,0.903587,1.66747,0.37237,2.39183,0.804101,1.40005,0.526991,-2.14701,3.55964,0.859407,5.24569,0.259482,-0.879727,-0.688784,-1.18931,-0.242362,-0.863697,-0.473579,-0.561482,0.726675,-0.164484,-1.59948,1.08154,1.4959,-0.558909,1.83299,1.54655
-732.446,0.992093,0.0198644,7,127,0,743.663,-0.3312,-0.882677,-0.934234,-0.299712,0.140033,-0.469813,-0.127953,-0.463813,-0.697173,1.67948,-0.933396,0.756449,1.40904,0.477183,-0.493747,0.652883,-0.276615,0.684951,-0.507684,-0.294313,-1.47885,-1.22211,5.30263,5.00583,0.998887,-0.0525354,-0.127555,-2.37142,0.401382,0.741915,-1.5342,-0.240831,-0.141884,0.58053,0.354122,1.60923,0.856662,1.13824,0.305844,0.884342,-0.905056,0.467074,-1.30094,-0.191095,-0.645844,0.44702,-1.45325,-1.095,11.0731,-1.23883,-1.30868,3.22767,8.56472,3.24979,-2.07134,6.38658,0.998661,1.45515,-0.933396,0.756449,1.40904,0.477183,-0.493747,0.652883,-0.276615,0.684951,-0.170544,-4.87997,-1.25537,-1.27317,0.496126,-0.58794
-732.963,0.994817,0.020413,8,255,0,739.664,-0.482612,-0.700782,-1.35746,-0.490168,-0.727364,-0.968095,-0.258284,0.319909,-0.055088,0.15248,0.167873,-1.56765,0.402102,-0.157805,0.17427,-1.74971,0.335071,-0.356755,-0.42038,-0.360065,-0.712661,-1.54843,4.75987,4.86256,0.223773,-0.391608,0.0381236,0.0850512,2.34248,0.551983,-0.0417291,-0.777354,0.639874,0.287388,0.91841,-0.446407,-1.52282,-0.454543,0.468035,-0.302744,0.212802,-0.625352,-0.528041,-0.565297,0.412431,-0.618464,0.294665,-0.864974,15.7406,2.62572,-2.87678,8.99743,3.31064,-1.31832,4.60586,13.5079,1.84447,-1.40502,0.167873,-1.56765,0.402102,-0.157805,0.17427,-1.74971,0.335071,-0.356755,-5.60468,2.98505,-4.18701,-0.0328204,-0.570063,-1.49318
-733.929,0.993982,0.0211033,7,255,0,743.582,0.482587,-1.14202,-0.950828,-0.535458,-0.364032,-0.586963,-0.710258,-0.447019,-0.622557,0.675704,1.02295,-1.67204,0.186719,-0.137478,-0.00995928,0.250037,-0.258838,-0.0738447,-1.62981,0.557723,-0.624345,-0.421759,5.28089,5.43698,-0.653976,1.1569,-0.778386,-0.0816658,1.15268,0.278723,-0.000171737,-1.57131,0.254709,-0.624635,-0.00817857,1.32263,-0.377549,0.138016,-0.178001,1.8109,-0.38015,0.349491,-0.630425,0.961117,0.5393,-1.91042,0.396962,1.29981,5.26787,-0.557644,1.23763,1.25447,1.81085,-1.42451,-6.26021,18.2089,-6.71709,2.762,1.02295,-1.67204,0.186719,-0.137478,-0.00995928,0.250037,-0.258838,-0.0738447,-1.62688,-2.0163,-1.65559,1.23243,0.413541,1.5786
-734.603,0.963661,0.0217585,7,255,0,742.907,-1.66192,-0.29123,-1.45531,0.401188,-0.647032,-0.0090509,0.125521,0.510437,0.347508,0.270643,1.09827,-1.02677,-0.491229,0.177665,0.493913,0.602007,-0.164645,0.300312,-0.988769,-0.50879,-0.555243,-0.533951,5.37398,5.00241,-1.51847,0.733484,0.737902,-1.1999,0.379157,-0.0243445,0.837644,1.78302,0.735486,1.22237,-0.527975,1.33208,-0.518647,0.269529,0.313198,0.0745848,0.202734,0.269853,0.038888,-1.0506,-0.514083,-0.908458,-0.209277,-0.931649,1.36485,1.09829,-3.20763,4.81182,-1.07514,0.628683,-3.3324,7.13378,4.53718,-4.8844,1.09827,-1.02677,-0.491229,0.177665,0.493913,0.602007,-0.164645,0.300312,1.66958,0.154495,0.81213,2.69101,0.569572,-0.283681
-738.009,0.971989,0.0208535,7,127,0,746.497,-0.645465,-0.677946,-1.07762,-0.128148,-0.24021,-0.348738,0.705157,-0.393271,-0.460347,1.61825,1.01387,-0.728538,-0.542033,0.176888,-0.280636,2.3575,0.297892,-0.0515833,-1.72565,0.182497,-0.472843,-1.05211,6.00314,5.35467,-1.75537,0.499329,-1.06837,0.599228,-0.326225,0.516645,-0.576519,1.46931,0.105107,-1.67869,0.595698,-0.73213,-0.195698,0.0860793,0.856343,-1.11285,-0.448704,0.425572,0.344868,-0.54854,0.142309,1.64253,-0.0849026,0.124223,-18.7058,-0.64696,-1.13563,-13.1898,0.423057,-4.84395,4.8016,-26.3446,-3.34691,0.825846,1.01387,-0.728538,-0.542033,0.176888,-0.280636,2.3575,0.297892,-0.0515833,-3.31474,8.61884,3.26561,6.04569,1.50726,1.75151
-742.074,0.945839,0.0203925,8,255,0,750.501,-1.14615,0.221402,-0.913805,-0.572692,0.49665,0.0212682,0.951156,-0.118808,-0.472562,-0.980905,-1.34808,-0.0787852,0.432416,1.81726,0.0981243,-1.17119,-0.365192,-0.140629,-2.3302,-1.06931,-1.98159,-3.87654,4.56735,5.27391,-0.363115,0.390855,-0.029576,0.0720766,0.849073,0.359532,-1.34952,-0.801939,-0.488092,0.38027,0.316558,-0.930057,-0.362608,1.4319,-0.27209,2.05303,0.113735,-0.156436,1.25005,0.355884,0.710843,0.666605,1.53461,-0.63123,-26.8874,0.33293,-0.892696,-4.48649,0.827373,-0.158217,-1.61007,-8.32065,-1.28438,-1.19752,-1.34808,-0.0787852,0.432416,1.81726,0.0981243,-1.17119,-0.365192,-0.140629,-3.58312,0.63471,1.78883,-0.699652,-1.6284,1.53607
-742.503,0.999292,0.0187514,8,255,0,750.319,-0.979941,0.695259,-0.44273,-0.226613,-0.293573,0.030729,1.56318,-0.174237,-0.723397,0.0429608,-0.605903,-0.71961,1.2487,2.60289,0.690814,-0.687535,0.0874398,-0.478942,-0.848768,0.0481205,-2.18726,-3.9107,5.71988,4.55829,-0.0288197,-0.480407,1.83436,0.685146,-0.536599,0.290936,-1.37416,-0.906627,0.601674,1.35343,1.23338,-0.45015,0.40913,-0.299356,0.403843,0.948548,0.526143,-0.188657,-1.22571,0.50536,-0.145845,0.274744,1.02993,0.133659,22.5969,3.52398,-1.15573,2.30906,-1.32059,0.704104,10.4095,31.0927,-7.03486,-0.109819,-0.605903,-0.71961,1.2487,2.60289,0.690814,-0.687535,0.0874398,-0.478942,14.9159,-0.756475,-0.913692,-0.66662,1.25751,-3.61418
-736.775,0.999998,0.0195589,8,255,0,754.83,-0.905776,-1.23317,-0.62389,-0.028066,-0.931834,-0.510065,0.397124,0.0795587,-0.748303,1.01072,1.24049,1.93285,-0.393418,-1.97333,-0.280219,1.16674,-0.454689,0.343845,-0.848677,-1.10916,-0.961176,-2.13418,4.55087,4.58515,-1.04124,-0.131706,-0.995055,-2.57203,-2.26819,0.0532083,0.570021,1.88545,1.32245,1.16639,-0.789372,-1.63994,-1.67943,-1.73802,-0.83347,-0.527542,0.535271,0.349235,2.08481,0.00225914,-0.213323,0.0974178,0.331412,-0.469119,12.1613,-2.18134,2.26179,5.89255,-1.8642,1.29727,3.82483,5.09773,-0.730329,0.260024,1.24049,1.93285,-0.393418,-1.97333,-0.280219,1.16674,-0.454689,0.343845,-0.696203,-0.488396,-0.445037,-0.9738,-1.13593,-3.43147
-740.241,0.990612,0.0204193,7,127,0,750.559,-0.530847,0.10813,-1.88628,-1.26294,0.530545,-0.282681,-0.295219,-0.179758,-0.485982,0.930695,0.551458,-0.154881,0.197471,-2.47465,0.312705,-0.736302,0.259521,0.325253,-1.71562,0.119945,-2.59808,-1.22633,5.85044,5.58255,0.358946,0.688288,0.42788,0.14373,-0.824622,1.43038,-0.628758,-1.24701,1.40686,0.274783,-1.15303,-2.00496,0.442197,1.50594,0.350318,-1.34236,0.517496,-0.284175,-0.403331,-0.235804,-1.4504,0.537577,0.472399,0.422158,22.196,1.4375,-1.14359,0.336923,2.70907,3.21818,-0.155173,28.8489,-0.0679175,0.0617255,0.551458,-0.154881,0.197471,-2.47465,0.312705,-0.736302,0.259521,0.325253,-1.52403,-4.35068,-2.28999,-3.54314,1.42537,1.83424
-733.189,0.996864,0.0208443,7,127,0,745.043,0.104944,-1.11124,-0.970877,-0.658935,-1.59194,-0.824022,-0.243519,-0.425043,-0.504733,0.836971,-0.584167,0.184909,0.440754,-1.43632,-0.0996404,-0.362572,0.0741984,-0.0501298,-0.50261,0.376338,-2.04185,-0.70531,4.69634,4.96877,-0.455731,-1.39993,1.49385,0.660539,-1.19601,-0.309026,-1.45311,1.01545,-0.219138,-0.77308,-0.956024,0.280101,0.0192436,2.03264,-0.41326,0.640832,-0.255688,-0.400074,1.69482,0.25648,0.98705,-1.03642,-1.102,-1.19493,-26.5138,-2.24566,-0.537464,-2.56698,-8.35655,-9.61994,-6.7944,-38.5313,-7.99431,-0.334791,-0.584167,0.184909,0.440754,-1.43632,-0.0996404,-0.362572,0.0741984,-0.0501298,13.901,17.1408,1.39455,6.95482,-1.23153,0.470892
-740.113,0.998646,0.0215758,7,127,0,747.417,-0.665589,-0.020924,-0.766666,-0.948797,0.14173,-0.337049,0.485205,-0.744185,-0.977732,1.99952,-1.18745,-0.933613,-0.831485,0.00349647,0.261221,2.02674,1.61114,-0.617368,-1.49564,-0.631986,-2.43551,-2.30655,5.91707,5.78168,0.0903501,1.31226,1.32092,0.730476,-0.548054,0.444828,0.698405,0.565114,1.31032,-0.422055,0.777143,-0.0409937,-0.315928,1.45319,0.0599541,0.0496804,-0.327322,0.147386,-0.733466,-1.81774,0.142205,-0.0789956,-0.281172,0.706928,-15.0362,0.48856,-0.636659,-2.31004,0.818371,-0.764775,-3.35534,-8.80683,-1.46392,1.31317,-1.18745,-0.933613,-0.831485,0.00349647,0.261221,2.02674,1.61114,-0.617368,-3.26013,5.16873,0.699349,-1.00424,1.38076,2.94419
-739.617,0.998971,0.0224097,7,127,0,751.145,-0.590205,-0.514652,-0.166057,0.807887,-0.30882,0.373212,0.502793,-0.445251,-0.636761,1.2743,1.85105,-1.42578,0.0819201,-0.0652258,1.46756,0.685195,1.58801,-0.293668,-1.35198,0.465791,-2.39467,-2.44725,5.06893,4.58315,-0.57325,1.27118,-0.897567,-0.186122,-0.263904,-0.25118,0.868088,-0.153634,0.533755,-1.36117,1.5466,0.68768,0.860318,-0.0155148,0.00354254,-1.93477,-1.34672,0.573774,-1.2214,0.983233,0.666775,0.827247,-1.1599,1.67312,-17.7182,-0.775178,0.577173,0.119512,-0.883657,1.15254,-5.53108,-17.8175,-11.2835,0.56296,1.85105,-1.42578,0.0819201,-0.0652258,1.46756,0.685195,1.58801,-0.293668,-2.54215,14.6853,-2.23547,-1.38084,-0.196569,-2.24125
-736.414,0.998596,0.0232776,8,255,0,749.83,-0.763914,-1.09235,-1.38875,-0.0850422,-0.311078,-0.64738,-0.402097,-0.234635,0.295262,1.59755,-1.02215,1.70136,0.303981,1.16092,-0.770996,0.208812,-1.35399,0.147044,-0.722192,-1.79108,-1.12765,-1.20766,5.14098,5.19006,-0.604365,1.19222,-0.808144,0.545294,-1.05489,0.101375,-1.79822,-0.223395,0.198098,-1.02735,-2.01726,-0.160588,-0.744275,-2.03881,-1.67323,-1.84805,-0.835764,0.348397,-0.80411,0.00942667,0.253099,0.932713,0.0704661,-1.08001,-10.0147,-1.06383,-3.00759,-0.886866,3.08047,-1.97947,-10.4103,-2.99875,2.52142,0.680242,-1.02215,1.70136,0.303981,1.16092,-0.770996,0.208812,-1.35399,0.147044,3.41112,0.193054,-0.333179,-0.0386437,0.029285,0.828556
-735.994,0.991726,0.0241427,7,127,0,747.767,-0.945091,-0.384813,-0.548476,-0.0462472,-0.717425,-0.513726,0.0576008,0.267668,-0.927369,1.10075,-0.453639,-0.670753,-1.98342,-0.566538,2.01536,-0.568992,0.828524,1.0201,-0.886418,-1.27557,-0.292842,-2.24562,5.2691,4.88485,0.835593,-1.92933,1.11085,0.734814,-0.669586,0.860825,-0.860992,1.15979,-1.19516,0.934824,-1.01079,1.71899,0.354896,1.17574,-0.822849,0.22345,-1.37558,0.120935,-0.772982,1.36533,0.0524339,1.02992,0.273329,0.231575,-0.459975,0.732463,2.25756,3.42674,-1.63097,-2.26667,-3.7376,2.39236,-2.54804,0.410859,-0.453639,-0.670753,-1.98342,-0.566538,2.01536,-0.568992,0.828524,1.0201,-2.94092,0.984288,1.14688,-1.12684,0.350164,-0.966466
