# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=896279109
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,index.1
-727.503,0.987105,0.121532,5,63,0,731.923,-1.29212,0.64053,-0.921218,-0.037376,0.723849,0.195196,1.32307,0.264152,5.05962,5.87558,0.993692,0.997201,0.166667,0.245469,0.177195,0.213829,0.249568,0.224338,0.280369,6
-728.46,0.994989,0.121397,5,31,0,732.206,-1.14329,0.194219,-0.391463,-0.396896,-0.669217,-0.629133,0.979079,0.225796,5.87624,6.28226,0.997203,0.998134,0.166667,0.249846,0.225888,0.225674,0.21511,0.216642,0.284507,6
-725.892,0.999561,0.123012,5,31,0,731.433,-0.968412,-0.494304,-0.398913,-0.837165,-0.0852515,-0.566438,0.0773017,0.593682,4.42402,5.88326,0.988156,0.997222,0.166667,0.220652,0.230544,0.187639,0.265217,0.213376,0.284445,6
-725.474,0.894943,0.125665,4,23,0,732.215,-1.06206,-0.671865,-0.837175,-0.545428,-1.17988,-0.469503,0.281524,0.437197,5.37134,4.95213,0.995374,0.992981,0.166667,0.204924,0.193399,0.214078,0.171093,0.219715,0.281107,6
-724.723,0.998423,0.106193,4,31,0,728.863,-1.03436,-0.773244,-0.877559,-0.170991,-0.954041,-0.437012,0.285177,0.436674,5.30777,4.92087,0.995071,0.99276,0.166667,0.202294,0.195043,0.248052,0.189853,0.227024,0.287034,6
-726.448,0.973547,0.108289,5,31,0,729.497,-1.20705,0.0453678,-0.392112,-0.830867,0.771692,-0.147567,2.02174,0.17711,4.89601,5.24386,0.992579,0.994748,0.166667,0.23165,0.218147,0.205184,0.255331,0.225624,0.299647,6
-727.117,0.995167,0.105577,5,31,0,730.796,-1.41692,0.779271,0.410844,0.389723,-0.329536,0.701206,1.54939,0.399542,4.74732,5.29626,0.9914,0.995015,0.166667,0.248697,0.222221,0.220765,0.175291,0.242915,0.31048,6
-728.723,0.983394,0.107005,5,31,0,734.103,-1.31411,-0.700243,-0.916421,-0.621957,0.815528,-0.580799,2.2678,0.186077,6.10634,4.84754,0.997776,0.992213,0.166667,0.190864,0.184729,0.193124,0.23824,0.19432,0.290672,6
-727.655,0.987904,0.106181,4,31,0,733.782,-1.10322,-0.382358,0.0611249,-0.486538,-0.105173,0.166698,0.859411,0.168423,4.59281,4.98158,0.989977,0.993184,0.166667,0.237286,0.251068,0.234125,0.245839,0.254426,0.277184,6
-728.202,0.987285,0.106209,5,47,0,733.223,-1.67022,0.644321,0.143002,0.253453,0.87664,0.951457,1.2483,0.482319,5.93512,5.07394,0.997362,0.993781,0.166667,0.20433,0.167808,0.175379,0.223151,0.229469,0.255757,6
-728.911,0.998478,0.106113,5,47,0,732.839,-1.16297,-0.25282,0.411303,-0.790794,-0.0826225,-0.132263,2.09291,0.209579,4.06972,5.20558,0.983205,0.994544,0.166667,0.22865,0.254118,0.209374,0.235001,0.233136,0.326439,6
-727.917,0.997735,0.10812,5,31,0,733.241,-1.21115,-0.179952,0.372977,-0.559094,-0.264698,-0.366346,2.16137,0.216563,4.18808,5.26033,0.985051,0.994833,0.166667,0.222679,0.244091,0.208791,0.219518,0.21577,0.322331,6
-728.149,0.999767,0.109999,5,31,0,731.58,-1.21726,-0.277469,-0.0377316,-0.0323457,0.472639,-1.19658,0.815242,0.199081,5.77838,5.02102,0.996916,0.993445,0.166667,0.21883,0.227098,0.227287,0.245425,0.189161,0.258274,6
-725.633,0.999953,0.112285,5,31,0,729.456,-1.24449,0.304579,-0.645841,-0.685302,-0.274668,-0.0731013,1.82044,0.232003,4.66294,4.70578,0.99065,0.991038,0.166667,0.236164,0.198718,0.197264,0.212786,0.220725,0.305309,6
-730.488,0.986027,0.114631,4,15,0,731.766,-1.37651,0.817917,-0.985388,-0.79748,-0.382713,1.17639,1.33255,0.252741,4.43887,4.92016,0.988329,0.992755,0.166667,0.236893,0.164439,0.171069,0.186451,0.253659,0.261204,6
-727.031,0.99767,0.114206,5,31,0,737.022,-1.42029,0.0250108,0.510355,1.11815,0.6654,0.49701,2.11569,0.273691,5.37032,5.19153,0.995369,0.994467,0.166667,0.195692,0.217447,0.247077,0.224754,0.216826,0.301273,6
-727.136,0.993345,0.116092,5,63,0,731.424,-1.18614,0.130131,-0.554895,-1.57123,-0.251316,-0.0891809,0.282012,0.612179,6.00743,5.30515,0.997546,0.995059,0.166667,0.248529,0.178604,0.104517,0.207512,0.224309,0.266296,6
-725.858,0.981162,0.117111,4,31,0,733.343,-1.10362,-0.112444,-0.730834,-0.606571,-0.0354811,-0.200446,1.28791,0.194619,5.30283,4.87428,0.995047,0.992417,0.166667,0.244991,0.223418,0.227642,0.247772,0.241837,0.298809,6
-726.008,0.998163,0.11568,4,15,0,728.084,-1.2102,-0.049597,-0.652558,-0.493161,-1.11028,-0.207541,1.37144,0.232751,4.41753,4.95293,0.98808,0.992987,0.166667,0.22763,0.203902,0.209991,0.187153,0.221232,0.290905,6
-725.157,0.998009,0.11764,4,31,0,728.796,-1.17216,-0.856828,-0.0742466,-1.18298,-0.324134,-0.434405,1.22672,0.252908,4.97937,4.9992,0.993169,0.993302,0.166667,0.199591,0.233092,0.186739,0.221986,0.217206,0.29694,6
-723.755,0.988529,0.119579,5,63,0,729.062,-1.03762,-0.683708,-0.674161,-0.539208,-0.340144,-0.382186,0.0781628,0.589247,5.12813,5.10452,0.994107,0.993967,0.166667,0.191469,0.192342,0.204998,0.224776,0.220489,0.270604,6
-724.836,0.979775,0.119589,3,15,0,729.074,-1.08659,0.0693414,-0.403389,-0.416897,-0.846799,-0.488695,0.333045,0.486297,5.09176,4.97536,0.99389,0.993141,0.166667,0.258675,0.217082,0.215967,0.182667,0.210114,0.284015,6
-725.505,0.941256,0.117833,5,31,0,731.144,-1.01477,-0.304403,-0.194966,0.0323821,-0.296358,-0.441443,0.164513,0.493384,4.68933,5.22231,0.990891,0.994634,0.166667,0.237768,0.247692,0.269179,0.238488,0.225732,0.282195,6
-724.994,0.998692,0.108811,4,15,0,727.907,-1.04644,-0.270265,-0.451207,-0.451958,-1.06999,-0.267635,0.420159,0.505179,4.95857,5.20046,0.993026,0.994516,0.166667,0.234518,0.218509,0.218444,0.16981,0.234757,0.302761,6
-725.104,0.97344,0.110709,4,23,0,729.824,-1.00976,-0.26694,-0.509872,-0.247018,-0.991531,-0.455779,0.587492,0.397827,4.92359,5.19537,0.99278,0.994488,0.166667,0.246761,0.22924,0.248238,0.197147,0.233065,0.315173,6
-725.17,0.982674,0.10796,4,15,0,730.781,-1.05905,-0.316641,-0.271665,-1.33033,-0.638056,-0.271785,0.14889,0.687721,5.31055,5.29546,0.995085,0.995011,0.166667,0.218093,0.223413,0.121965,0.182745,0.223399,0.277547,6
-725.267,0.999466,0.106926,4,31,0,727.551,-1.11842,-0.281399,-0.554201,-1.66038,0.240429,-0.251472,0.642735,0.549986,5.29751,5.15996,0.995021,0.994291,0.166667,0.218713,0.194157,0.115925,0.271667,0.221539,0.317579,6
-730.63,0.965241,0.108899,5,31,0,732.475,-1.13061,-1.46617,-0.274954,1.05566,-1.37704,-0.712798,1.63567,0.116066,5.17736,5.71446,0.994389,0.996713,0.166667,0.214033,0.238209,0.267355,0.215779,0.22911,0.280746,6
-728.512,0.997164,0.104777,5,31,0,735,-1.10196,-0.278025,-1.13629,0.573018,-0.791921,-0.467535,0.955558,0.137919,5.76936,5.74612,0.996888,0.996815,0.166667,0.242265,0.221202,0.264457,0.229492,0.237499,0.274847,6
-733.226,0.997223,0.106288,5,31,0,735.348,-1.18475,-1.92653,-1.17037,1.6826,-1.04284,-0.904466,2.33727,0.178302,5.17232,5.50882,0.994361,0.995965,0.166667,0.17825,0.198861,0.292197,0.202509,0.206522,0.31691,6
-731.415,0.999946,0.107815,5,31,0,737.811,-1.12495,-2.00523,-0.971709,-1.17239,-0.0167704,0.852221,0.96061,0.122631,5.05338,5.72879,0.993653,0.99676,0.166667,0.202482,0.223721,0.219476,0.244713,0.264941,0.267537,6
-729.371,0.995383,0.109836,5,31,0,736.112,-1.20113,0.134369,-0.981831,-0.592385,0.172985,-1.1085,0.857471,0.377525,4.65784,4.27247,0.990602,0.986245,0.166667,0.240416,0.171961,0.193915,0.243088,0.165258,0.293715,6
-728.978,0.999808,0.111044,5,31,0,733.167,-1.05944,-0.663913,-0.770128,-0.0795416,0.513678,-0.554822,0.683463,0.243052,5.75157,6.23908,0.996832,0.998052,0.166667,0.227795,0.223285,0.253738,0.281994,0.232492,0.290424,6
-730.461,0.994531,0.113064,5,31,0,736.811,-1.44874,-0.522522,-0.282381,-0.898948,0.898931,0.211774,1.4319,0.376926,4.50147,3.94619,0.989029,0.981038,0.166667,0.161692,0.17434,0.14337,0.247888,0.202795,0.2872,6
-726.418,0.99176,0.114118,5,31,0,733.786,-1.16469,0.399287,0.0377938,-0.487803,-0.672136,0.105313,1.0353,0.37525,5.01558,5.54195,0.99341,0.996096,0.166667,0.26603,0.240396,0.20624,0.195147,0.245053,0.315141,6
-725.121,0.998787,0.114654,4,31,0,729.731,-1.24749,-0.250459,-0.315469,-0.294585,-0.64255,-0.239841,0.784221,0.314717,5.65357,4.86219,0.996507,0.992326,0.166667,0.20977,0.206398,0.207477,0.190046,0.210324,0.268807,6
-725.921,0.986058,0.116496,5,31,0,733.084,-1.18701,-0.36621,-1.05028,-0.450008,0.248627,-0.375891,1.73603,0.246084,5.3651,5.49229,0.995345,0.995899,0.166667,0.21804,0.190701,0.214545,0.244933,0.217634,0.318691,6
-726.287,0.999751,0.115952,5,31,0,728.189,-1.29958,0.344585,-0.280906,-0.784331,0.29085,0.0607295,1.65267,0.222039,6.15611,5.44295,0.997884,0.995692,0.166667,0.227397,0.203924,0.186376,0.225308,0.216515,0.282393,6
-728.266,0.998156,0.117968,5,31,0,729.432,-1.27053,-0.153451,0.171569,0.0396701,-0.502398,0.470635,1.94793,0.241932,6.61594,5.38549,0.998663,0.995438,0.166667,0.21288,0.226353,0.220814,0.199077,0.239274,0.310184,6
-728.862,0.982392,0.119696,5,31,0,733.646,-1.1199,-0.859519,-1.20525,0.336348,0.00192186,-0.475758,1.6067,0.174251,4.02585,4.51818,0.982465,0.989209,0.166667,0.219314,0.209174,0.257063,0.246093,0.230978,0.30155,6
-733.505,0.965537,0.118421,5,31,0,737.433,-1.25396,-0.0192624,-1.94064,-0.324795,0.893703,-0.447648,1.40539,0.0406943,4.88681,4.64596,0.992511,0.990491,0.166667,0.22188,0.208674,0.21974,0.22836,0.218885,0.23205,6
-736.931,0.995669,0.114068,5,31,0,743.565,-1.16142,-0.467908,0.170283,-1.61539,1.81979,-0.00719173,-0.461336,0.18768,5.19642,4.77551,0.994494,0.991637,0.166667,0.222832,0.24426,0.187765,0.305788,0.238164,0.223045,6
-733.354,0.998348,0.115263,5,31,0,739.228,-1.13891,-0.363463,0.144615,-0.955672,1.27699,0.310861,-0.335229,0.163383,5.14969,5.00112,0.994232,0.993315,0.166667,0.231779,0.246888,0.214999,0.28287,0.251973,0.232601,6
-735.602,0.99048,0.116951,5,31,0,741.441,-1.12814,0.779384,-2.63189,0.606878,-0.795593,-0.735001,3.2452,0.0630621,5.06651,5.42265,0.993735,0.995604,0.166667,0.253697,0.215158,0.251643,0.235356,0.236045,0.284248,6
-737.651,0.991157,0.117189,4,31,0,741.835,-1.07089,1.06573,-2.62578,0.582049,-0.928382,-0.817568,3.41681,0.0618371,5.02179,5.57149,0.99345,0.99621,0.166667,0.267962,0.225611,0.262135,0.244475,0.245743,0.297422,6
-733.624,0.995409,0.117544,4,15,0,739.863,-1.28372,0.775247,-2.1513,-0.230402,-1.00352,-0.448429,2.45278,0.0683105,5.17246,4.99664,0.994361,0.993285,0.166667,0.226047,0.192993,0.214255,0.205499,0.211759,0.246722,6
-729.74,0.998492,0.11868,5,31,0,737.097,-1.04744,-0.329907,-1.46885,-1.53509,0.310982,-1.24379,1.74237,0.217841,4.74874,5.28094,0.991412,0.994938,0.166667,0.24614,0.203038,0.200713,0.272952,0.211086,0.338971,6
-727.883,0.992738,0.12039,5,63,0,732.931,-1.22797,-0.444225,-0.086688,0.31592,0.228403,-0.239851,1.5961,0.109304,4.91596,4.71346,0.992725,0.991106,0.166667,0.218142,0.224881,0.232644,0.230941,0.221976,0.258551,6
-729.184,0.998643,0.121023,5,31,0,730.807,-1.16524,-1.12882,0.313667,0.709959,-0.539574,-0.480764,1.52487,0.123366,5.45364,4.62147,0.995738,0.990258,0.166667,0.21341,0.2448,0.253951,0.225866,0.227137,0.273464,6
-730.108,0.989659,0.122768,5,31,0,732.795,-1.07753,-0.633162,0.512328,0.997305,-0.805861,-0.622922,1.19021,0.191626,5.16512,4.84937,0.99432,0.992228,0.166667,0.231678,0.27302,0.291849,0.22584,0.232028,0.299547,6
-728.821,0.989754,0.122806,5,31,0,734.271,-1.35504,-0.920098,-0.931076,-0.315765,-0.379413,-0.111809,1.15806,0.269677,4.87895,4.38501,0.992452,0.987691,0.166667,0.167539,0.167127,0.191515,0.188872,0.200177,0.260622,6
-727.043,0.999,0.122857,4,31,0,731.68,-1.29457,-0.417619,-0.424732,-0.695159,-0.191201,0.0104493,1.90653,0.341001,4.78926,4.63949,0.99175,0.99043,0.166667,0.192014,0.191638,0.177757,0.204278,0.215683,0.344243,6
-736.555,0.977266,0.12466,5,31,0,739.388,-1.32852,0.16298,0.309226,-2.47881,2.45068,-0.211344,2.26331,0.198381,5.22604,4.28529,0.994654,0.986417,0.166667,0.214808,0.219742,0.139402,0.301041,0.202548,0.293278,6
-732.691,1,0.122334,4,15,0,739.741,-1.28097,-0.150423,0.53893,-1.86379,1.27776,0.0388602,2.57933,0.119885,5.23796,4.29579,0.994717,0.986557,0.166667,0.214333,0.228578,0.181769,0.24457,0.218179,0.274533,6
-732.241,0.963921,0.124299,5,31,0,742.735,-1.72647,0.561273,0.476978,1.39331,0.449877,1.57819,1.89007,0.42989,4.08828,5.11916,0.983508,0.994054,0.166667,0.184646,0.179253,0.244624,0.177545,0.259606,0.286193,6
-732.374,0.994867,0.119531,5,31,0,739.364,-1.76274,1.18047,0.732969,-0.201851,1.25433,0.132905,1.34253,0.577933,5.72593,5.37177,0.99675,0.995376,0.166667,0.253409,0.207652,0.132458,0.26157,0.156311,0.271535,6
-728.028,0.990344,0.120496,5,31,0,737.018,-1.33051,-0.362767,0.349491,-0.125868,-0.609365,0.800104,1.91275,0.284128,5.94877,4.89178,0.997398,0.992548,0.166667,0.192541,0.225969,0.203222,0.181882,0.249144,0.312803,6
-729.761,0.921302,0.12063,5,31,0,734.778,-1.0407,1.01009,-0.787628,-0.84745,0.184663,-0.662561,0.926576,0.288064,3.9432,5.21924,0.980983,0.994618,0.166667,0.32088,0.219671,0.216731,0.271405,0.225909,0.315661,6
-730.731,0.998117,0.10881,5,31,0,735.436,-1.13372,-1.868,-0.762384,0.128658,-0.751356,0.092239,1.89001,0.215328,6.49984,5.3145,0.998499,0.995104,0.166667,0.177125,0.214522,0.248615,0.214922,0.247153,0.325909,6
-728.556,0.992507,0.110234,4,31,0,738.764,-1.2151,-0.619862,-1.07893,-0.118582,-1.35061,-0.204485,0.676697,0.236224,5.76778,5.34092,0.996883,0.995231,0.166667,0.203992,0.186947,0.223895,0.177388,0.220389,0.258219,6
-729.116,0.990215,0.110729,5,31,0,736.296,-1.16418,0.242903,0.332031,-0.200864,0.986915,-0.0950231,0.505044,0.226754,5.17171,5.03652,0.994357,0.993546,0.166667,0.248039,0.251828,0.22975,0.280821,0.234024,0.259291,6
-729.815,0.9933,0.110838,5,31,0,734.204,-1.18486,-1.74217,-0.804032,-1.80682,-0.523333,-0.0797916,1.41117,0.333836,5.65527,5.45521,0.996513,0.995744,0.166667,0.145984,0.189499,0.143313,0.204311,0.229437,0.328769,6
-731.896,0.997274,0.111454,5,31,0,736.51,-1.26917,1.184,-0.0560389,0.0469171,0.951812,0.376185,1.32154,0.334242,5.47342,4.21622,0.995821,0.98546,0.166667,0.294542,0.216208,0.222097,0.278677,0.241691,0.304184,6
-728.614,0.970847,0.112731,5,31,0,736.033,-1.49333,-0.0227146,0.022654,0.258249,-0.461199,0.336607,1.13682,0.364266,4.94667,5.05759,0.992943,0.993679,0.166667,0.182186,0.184661,0.197933,0.159583,0.202504,0.253652,6
-729.585,0.972987,0.109626,3,15,0,735.934,-1.3405,-0.90279,-0.245122,0.0932759,-0.576104,0.551559,2.01692,0.344731,4.45191,4.82856,0.988478,0.992065,0.166667,0.160877,0.193879,0.212764,0.176666,0.240423,0.344071,6
-732.409,1,0.106957,5,31,0,738.843,-1.13729,1.73867,-0.274147,-1.68097,-0.874475,-0.925344,1.71204,0.0932693,5.97715,5.26663,0.99747,0.994866,0.166667,0.27386,0.238148,0.215165,0.228139,0.227304,0.273367,6
-729.737,0.999664,0.108608,5,31,0,735.731,-1.17516,0.99843,-1.30657,-2.32249,-0.692712,-0.358323,1.06621,0.250471,5.58571,5.31021,0.996263,0.995083,0.166667,0.283924,0.182065,0.147182,0.206089,0.22013,0.287388,6
-727.669,0.999915,0.110217,5,31,0,733.176,-1.19697,-1.09045,0.0943853,0.997659,-0.51811,-0.131652,1.12136,0.255137,4.59229,4.71435,0.989972,0.991114,0.166667,0.186156,0.236333,0.28041,0.209298,0.226083,0.286822,6
-729.114,0.977374,0.111878,5,31,0,734.863,-1.1231,0.441463,-1.38515,-1.92552,0.309524,-0.130391,1.30092,0.148927,5.78306,5.41031,0.99693,0.99555,0.166667,0.257816,0.209261,0.196256,0.254074,0.241858,0.283055,6
-728.47,0.996017,0.109865,5,31,0,733.501,-1.17246,-0.686251,0.193138,1.01067,-0.420376,-0.102132,0.59584,0.435169,5.31013,5.58041,0.995083,0.996243,0.166667,0.186777,0.251918,0.324615,0.20499,0.228482,0.286352,6
-729.178,0.99259,0.110872,5,31,0,732.566,-1.18297,0.651631,-0.956955,-1.77582,0.113522,-0.0447795,2.26894,0.169507,4.30629,4.88043,0.986696,0.992463,0.166667,0.254926,0.20666,0.184827,0.237991,0.233159,0.310375,6
-732.987,0.965201,0.111322,5,31,0,737.482,-1.29595,1.4728,-0.307603,-2.2072,0.508369,-0.0238043,0.635649,0.150143,5.59312,5.07319,0.99629,0.993777,0.166667,0.254487,0.207159,0.164194,0.228002,0.214245,0.231384,6
-732.501,0.999052,0.107409,5,31,0,735.159,-1.39446,-1.48572,-0.346023,0.973331,-0.422609,-0.242458,1.38426,0.2646,4.14531,5.10327,0.984408,0.99396,0.166667,0.14337,0.184521,0.242888,0.181491,0.18868,0.263437,6
-727.691,0.999714,0.108858,4,15,0,735.077,-1.27017,-0.85635,-0.475875,0.99834,-0.262539,-0.181432,1.21588,0.223876,4.38143,5.34714,0.987647,0.995261,0.166667,0.188179,0.201539,0.259866,0.209334,0.212355,0.269342,6
-726.414,0.996072,0.110421,4,31,0,730.412,-1.0508,-1.12264,-0.298603,-1.18651,-0.54662,-0.143496,0.911904,0.375078,5.15609,5.01947,0.994269,0.993435,0.166667,0.186658,0.238159,0.183048,0.221694,0.248875,0.329872,6
-730.491,0.959257,0.111409,5,63,0,733.852,-0.773832,-0.280479,-1.84457,-0.212147,-0.670207,-1.12475,-0.293413,0.280182,4.85011,5.21015,0.992233,0.994569,0.166667,0.298926,0.215743,0.302954,0.276556,0.251813,0.298167,6
-728.513,0.99427,0.106603,5,47,0,734.802,-1.14342,-1.1885,0.381541,-1.80854,-0.253749,-0.337498,0.742804,0.226421,5.57776,5.1443,0.996233,0.994201,0.166667,0.195837,0.257877,0.174666,0.23132,0.227965,0.273838,6
-729.352,0.999257,0.107276,5,31,0,733.854,-1.34302,0.291792,-1.0621,1.01767,0.228054,0.171966,1.30331,0.26495,5.5077,4.23653,0.995961,0.985748,0.166667,0.219993,0.164596,0.25476,0.217109,0.214594,0.269393,6
-729.788,0.996293,0.108719,5,31,0,734.779,-1.20159,-0.15961,-0.0759538,-2.01559,-0.34764,-0.226777,1.26093,0.25607,3.7991,5.90957,0.978099,0.997294,0.166667,0.224009,0.227754,0.152165,0.21575,0.221033,0.293448,6
-729.605,0.99849,0.109706,5,31,0,733.322,-1.18667,-0.146575,-0.42482,-0.0503522,0.314533,-0.522861,0.999693,0.195527,6.78985,4.33483,0.998876,0.987065,0.166667,0.22876,0.219303,0.232096,0.245054,0.216039,0.270675,6
-729.752,0.998456,0.111039,5,31,0,734.443,-1.0418,-0.491433,-1.02471,-1.02323,-1.37734,0.24252,0.702199,0.231907,4.12301,5.82746,0.984062,0.997063,0.166667,0.239438,0.217646,0.217705,0.204043,0.271791,0.293395,6
-726.811,0.999283,0.112373,5,31,0,731.444,-1.06989,-0.284058,-1.02382,-1.31372,-0.683413,0.191343,0.602053,0.309156,4.43836,5.50535,0.988323,0.995952,0.166667,0.239084,0.199981,0.186027,0.217351,0.266836,0.292398,6
-725.655,0.999628,0.113846,5,31,0,730.026,-1.09771,-0.367474,-0.134236,-0.0570634,-0.375792,-0.530214,0.492094,0.377432,5.48377,4.55392,0.995864,0.989584,0.166667,0.225062,0.240786,0.246151,0.224515,0.214531,0.286595,6
-724.961,0.997912,0.115384,5,63,0,728.301,-1.37293,-0.231868,-0.552203,-0.699759,0.0852719,0.181954,1.37091,0.40996,4.72787,4.83644,0.991232,0.992127,0.166667,0.18725,0.168079,0.159789,0.207845,0.214446,0.307697,6
-729.372,0.901034,0.116648,5,31,0,734.107,-1.23135,0.389599,0.448648,-0.500201,0.672593,-0.623105,0.964925,0.115912,4.72251,4.75226,0.991186,0.991442,0.166667,0.233942,0.235171,0.215967,0.239872,0.213565,0.246104,6
-730.708,0.999531,0.102908,5,31,0,734.742,-1.11381,-0.351727,0.761556,-0.00219163,-0.0934399,-0.695442,0.960958,0.0598269,5.76591,5.2649,0.996877,0.994857,0.166667,0.243266,0.255736,0.247136,0.246122,0.239501,0.258013,6
-733.071,0.99564,0.10429,4,31,0,736.121,-1.13624,-0.276293,1.3318,-0.0952766,0.00586003,-0.699565,0.679141,0.0418541,6.24411,5.46787,0.998062,0.995798,0.166667,0.240891,0.253412,0.242279,0.243057,0.237666,0.248279,6
-736.133,0.994678,0.105106,5,31,0,739.037,-1.1086,0.587807,1.21657,-0.756286,-0.657435,-1.41406,0.303853,0.0546091,3.64293,5.60015,0.974492,0.996316,0.166667,0.254169,0.260733,0.240508,0.241495,0.234008,0.251241,6
-737.689,0.999826,0.10578,5,31,0,742.79,-1.18911,0.128757,2.32589,-0.926016,-1.01695,-0.319615,2.43817,0.0282138,6.04627,4.67735,0.997639,0.990782,0.166667,0.234068,0.245364,0.228775,0.228323,0.231808,0.245951,6
-734.644,0.9999,0.107217,5,31,0,740.14,-1.1702,-0.558111,2.29671,-1.2672,-0.185985,-0.549899,0.82677,0.0454048,5.62122,5.08667,0.996393,0.993859,0.166667,0.23227,0.256181,0.226578,0.235297,0.232337,0.243671,6
-733.565,0.997834,0.108674,5,31,0,739.998,-1.18003,-0.562935,2.06471,-0.868882,-0.0482465,-0.482789,0.920987,0.0511701,5.65402,5.21471,0.996509,0.994593,0.166667,0.229907,0.254571,0.227147,0.234603,0.230634,0.243626,6
-734.9,0.998138,0.109826,6,63,0,737.636,-1.14825,-0.0640109,1.8595,-1.51812,0.453046,-0.861518,1.91286,0.0472929,5.71827,5.4831,0.996725,0.995861,0.166667,0.240255,0.25725,0.227928,0.244747,0.233438,0.257732,6
-735.861,0.994398,0.111029,6,63,0,744.994,-1.16897,-0.972399,-1.91744,1.3766,-0.348017,1.22198,-0.44055,0.079441,4.39989,4.75513,0.98787,0.991466,0.166667,0.223356,0.210604,0.257384,0.232078,0.255043,0.230771,6
-733.349,0.998622,0.111658,5,31,0,740.655,-1.22977,-0.624816,0.214558,-0.0640803,-0.163635,1.40789,2.10691,0.03265,5.53373,4.87763,0.996064,0.992443,0.166667,0.222671,0.227451,0.225856,0.225288,0.23437,0.23849,6
-731.66,0.996638,0.112939,5,63,0,736.988,-1.10496,-1.33027,-0.8048,1.06486,-0.965074,0.333599,0.839191,0.0711076,5.85378,5.37493,0.997139,0.99539,0.166667,0.231554,0.238269,0.26323,0.236207,0.253271,0.26013,6
-730.68,0.998774,0.113915,5,31,0,736.372,-1.30557,0.558777,0.297203,-2.20307,0.459981,-0.398148,1.44941,0.42011,4.47308,5.13179,0.988717,0.994129,0.166667,0.255247,0.234924,0.096992,0.247437,0.186512,0.332553,6
-733.67,1,0.115228,5,31,0,736.868,-1.13183,-1.25696,-2.61842,1.80462,-1.08508,-0.2658,0.905847,0.148185,5.9282,4.96026,0.997344,0.993038,0.166667,0.211135,0.179485,0.296418,0.215409,0.236634,0.269414,6
-732.808,1,0.116741,5,31,0,736.231,-1.04622,-1.64052,-2.41609,1.17828,-1.83403,-0.377514,1.18283,0.125723,5.17731,5.07229,0.994388,0.993771,0.166667,0.222272,0.205873,0.289444,0.218095,0.250925,0.289561,6
-727.979,0.997725,0.118265,5,31,0,737.206,-1.22218,-0.0629116,-1.00573,1.43614,0.110562,0.251604,1.34967,0.211163,5.46548,5.54133,0.995788,0.996094,0.166667,0.225226,0.19239,0.285178,0.231683,0.237027,0.28147,6
-727.773,0.987732,0.119428,5,31,0,733.682,-1.06189,-0.651259,-0.679057,-2.24035,-0.501321,-1.20377,0.733008,0.356571,4.67239,4.95012,0.990737,0.992967,0.166667,0.215158,0.213489,0.134618,0.224324,0.183754,0.309915,6
-727.68,0.988177,0.118971,5,31,0,732.154,-1.21262,-0.125981,-1.13128,0.678934,-0.288931,-0.690115,0.837879,0.338399,5.81959,5.33933,0.99704,0.995224,0.166667,0.221792,0.168619,0.272322,0.212421,0.190594,0.28311,6
-728.618,0.99988,0.118586,5,31,0,731.962,-1.14568,-1.02541,0.178444,0.0882108,-0.35656,0.120804,0.931252,0.312581,5.77533,4.44465,0.996906,0.988395,0.166667,0.187521,0.251637,0.246363,0.221468,0.24826,0.298472,6
-732.359,0.992586,0.120083,5,31,0,736.103,-0.980816,-0.30447,-2.44572,-0.646722,-0.395844,-1.40115,0.53741,0.0789983,4.87834,5.32888,0.992448,0.995174,0.166667,0.267985,0.236128,0.262715,0.266572,0.251335,0.281231,6
-737.406,0.993218,0.1204,5,31,0,741.632,-1.1368,-0.167233,-2.7486,1.15225,-0.437021,-1.51046,-0.908234,0.0300093,5.00074,5.62666,0.993312,0.996412,0.166667,0.241987,0.228063,0.249324,0.240505,0.23467,0.237931,6
-735.192,0.996455,0.120817,4,15,0,738.538,-1.01498,-0.319855,-2.35534,0.514193,-0.362473,-1.19512,-0.443196,0.0290257,5.33252,5.22019,0.995191,0.994623,0.166667,0.264198,0.252874,0.268931,0.263958,0.259289,0.263503,6
