# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=307650850
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,sigma.1,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.9.1,marginal.10.1,index.1
-727.478,0.993229,0.0836544,5,31,0,733.075,-0.962792,-0.728471,-1.15353,0.83099,-0.304679,-0.719386,-0.55611,-0.927492,-1.20813,0.862216,-0.328776,0.498633,4.86286,4.69937,0.992331,0.990981,0.1,0.209817,0.176829,0.366228,0.246993,0.210569,0.224421,0.193837,0.172901,0.36985,0.244765,10
-725.676,0.999471,0.0837282,6,63,0,733.193,-1.2701,-0.605605,-2.60315,1.16937,0.0877116,-0.581347,0.521773,-0.417159,0.724719,1.08614,-0.413459,0.538081,5.78898,5.52237,0.996948,0.99602,0.1,0.168546,0.0647179,0.345046,0.227425,0.170383,0.271041,0.183237,0.293148,0.334996,0.183535,10
-731.284,0.983939,0.0843549,6,63,0,736.33,-1.1794,0.202606,-0.280945,-0.33852,-0.43741,0.786133,1.04766,-0.0378083,-1.02669,0.704819,0.635271,0.106377,4.69436,4.7683,0.990936,0.991577,0.1,0.239059,0.229828,0.228746,0.226895,0.250533,0.255793,0.234438,0.216088,0.248913,0.247532,10
-732.209,0.997559,0.0836041,5,63,0,736.922,-1.23356,0.539515,-0.404579,-0.266518,-0.350563,0.820828,1.22625,-0.190721,-0.944244,0.986477,0.824818,0.107228,4.37707,4.75905,0.987594,0.991499,0.1,0.235824,0.218071,0.220606,0.21906,0.241304,0.249351,0.222006,0.208365,0.24457,0.241382,10
-732.345,0.999163,0.0840573,6,63,0,738.257,-1.21588,-0.325814,-1.24513,0.197892,-1.28276,0.374939,1.75227,0.31129,0.65279,1.45642,-1.2543,0.123335,4.53719,5.3604,0.98941,0.995323,0.1,0.221652,0.202709,0.232996,0.20196,0.236921,0.268988,0.235504,0.243172,0.261874,0.202526,10
-731.108,0.997748,0.0846535,5,63,0,736.25,-1.27224,-0.146753,-1.54572,1.07995,-0.739449,0.501705,1.5177,-0.164252,1.53013,2.011,-0.703995,0.193548,4.21745,5.3265,0.985478,0.995162,0.1,0.214056,0.172015,0.256694,0.195389,0.235927,0.27319,0.213487,0.273668,0.292552,0.19647,10
-745.681,0.995338,0.0851249,5,31,0,750.294,-1.29503,-0.0472106,-0.155995,2.82285,-2.38559,0.325866,0.857521,-0.883954,2.16373,2.49571,-0.0523692,0.12706,4.68765,3.86885,0.990876,0.979545,0.1,0.213992,0.211677,0.281636,0.168242,0.222073,0.233962,0.196653,0.265007,0.273304,0.213882,10
-729.23,0.989392,0.085381,6,63,0,758.407,-1.06731,-1.05133,-3.40552,0.20161,-0.463579,-0.663202,0.546,0.116253,-0.675102,2.49021,-0.56925,0.348095,5.11143,5.95752,0.994009,0.99742,0.1,0.192588,0.0951117,0.269505,0.226412,0.214473,0.293747,0.263696,0.213776,0.450046,0.220034,10
-729.558,0.995199,0.0851052,5,63,0,736.797,-1.02332,-0.958871,-3.58183,0.116014,-0.156327,-0.348704,-0.0756388,0.150341,-1.37304,1.90073,-1.11749,0.365147,4.30683,5.92141,0.986703,0.997326,0.1,0.202063,0.0885704,0.272701,0.25343,0.24037,0.259044,0.275195,0.178773,0.418417,0.192885,10
-733.856,0.976357,0.0853465,5,31,0,738.82,-1.02066,-1.09986,-4.45201,0.479736,0.520377,0.192233,0.255138,0.750617,-0.639678,1.71499,-1.13008,0.393385,5.0377,5.57459,0.993553,0.996221,0.1,0.18949,0.0588554,0.303235,0.306624,0.279884,0.284898,0.32621,0.218864,0.414351,0.187671,10
-729.066,0.998839,0.0839206,6,63,0,738.686,-1.33112,0.00762508,-0.372447,0.483777,0.486615,0.571643,0.528052,-0.866854,0.987349,1.11739,1.46443,0.583096,5.03146,4.74661,0.993513,0.991394,0.1,0.20971,0.175333,0.259412,0.25973,0.269375,0.264402,0.137457,0.319646,0.336357,0.382909,10
-729.892,0.984392,0.0844778,5,31,0,739.21,-1.41917,-0.731003,-0.581133,1.51387,0.680994,0.277926,0.141072,-0.720995,0.233949,1.70976,0.807038,0.396422,4.75203,4.95246,0.99144,0.992984,0.1,0.153299,0.161171,0.305968,0.240634,0.212655,0.203713,0.153815,0.209751,0.322702,0.249882,10
-730.7,0.998599,0.0837674,6,63,0,738.158,-1.03058,-0.139559,-2.65778,0.860764,-0.445349,0.248207,-0.549828,0.277793,-0.422009,1.00447,-1.16585,0.372341,5.30703,5.90467,0.995068,0.997281,0.1,0.253024,0.1171,0.32958,0.232115,0.281271,0.225254,0.283503,0.233668,0.341508,0.187753,10
-726.555,0.996764,0.0842997,6,63,0,735.399,-1.1376,0.00612908,-2.34736,0.541747,0.0515373,-0.231979,-0.123483,0.010284,-0.983448,0.735278,-0.50318,0.42098,5.83855,6.01316,0.997095,0.99756,0.1,0.243236,0.106615,0.287095,0.246772,0.225262,0.233333,0.243558,0.174853,0.304055,0.205963,10
-723.561,0.991312,0.0846718,5,31,0,731.251,-1.08323,0.114411,-2.11348,0.727813,0.180812,-0.396295,0.466899,-0.336792,-0.0476626,0.972242,-0.333861,0.54193,4.87859,5.19345,0.99245,0.994478,0.1,0.264788,0.0972123,0.334298,0.271852,0.214503,0.303602,0.219986,0.248046,0.364394,0.220259,10
-725.781,0.977514,0.0845645,4,15,0,732.066,-1.25962,0.172489,-1.96812,-0.0199566,0.0451518,-0.307571,-0.0383446,-0.0653614,-0.308588,0.636046,-0.42921,1.01589,4.63906,5.20119,0.990426,0.99452,0.1,0.252676,0.0370046,0.217569,0.229038,0.171921,0.214405,0.209819,0.171774,0.351269,0.155035,10
-727.847,0.998937,0.0832591,6,63,0,731.669,-0.846328,-1.18452,-3.24776,0.502677,-0.359299,-0.148815,-0.00067408,-1.61859,-0.586534,0.732936,-0.995763,0.599012,5.57735,4.93043,0.996232,0.992828,0.1,0.17424,0.0577701,0.366974,0.257013,0.281816,0.300119,0.139928,0.23189,0.399562,0.191112,10
-727.266,0.998339,0.0838124,5,31,0,733.631,-0.955275,-0.0201517,-2.66831,-0.28246,-0.241647,-0.725805,-0.0493671,-0.250341,0.528917,1.04094,0.267734,0.383033,5.78844,5.16803,0.996947,0.994336,0.1,0.276279,0.121604,0.256648,0.259641,0.225608,0.274047,0.259002,0.320237,0.364343,0.298862,10
-725.794,0.978156,0.0843151,5,63,0,738.596,-1.3726,-0.618276,-2.74384,0.333225,0.149417,0.37027,0.283847,-0.563772,0.721164,0.507984,0.111185,0.824011,6.58001,4.89834,0.998614,0.992596,0.1,0.132151,0.0257418,0.25011,0.22279,0.255879,0.242557,0.137388,0.314674,0.278077,0.217382,10
-735.727,0.927942,0.0830718,5,63,0,741.729,-1.10165,0.279841,-0.637617,1.0069,0.367242,-0.936872,0.833726,-0.553858,-2.98793,1.89031,-1.14255,0.144923,5.95544,5.33945,0.997415,0.995224,0.1,0.2571,0.232534,0.277735,0.259527,0.224885,0.272728,0.234708,0.177311,0.304131,0.219732,10
-728.142,0.999754,0.077725,5,31,0,737.066,-1.11998,0.406094,-0.761412,0.555628,0.194975,-0.457168,0.677106,0.0912253,-1.05827,1.53413,-0.351928,0.207817,4.70334,5.14129,0.991016,0.994184,0.1,0.262003,0.217855,0.268056,0.253608,0.22882,0.273038,0.249549,0.207526,0.309778,0.232702,10
-730.411,0.995191,0.0783089,6,63,0,733.395,-1.16348,-0.086963,-0.489138,0.685373,0.057142,-1.08213,1.07319,0.127047,0.751467,1.41397,-0.169136,0.318381,6.08846,4.75609,0.997736,0.991474,0.1,0.233049,0.210949,0.279836,0.24135,0.181233,0.305382,0.245449,0.284096,0.328869,0.228406,10
-727.411,0.997359,0.078526,5,31,0,735.695,-1.28798,-0.0601925,-0.789025,0.752298,0.525741,-0.444014,0.579043,-0.207994,-0.022463,1.31197,-0.461835,0.203812,5.3397,4.77439,0.995226,0.991627,0.1,0.214123,0.190187,0.243303,0.234903,0.201254,0.236861,0.209098,0.21542,0.264913,0.20067,10
-727.742,0.997861,0.0789178,6,63,0,732.926,-1.16432,0.119587,-2.84021,0.73346,0.790046,-0.423672,0.321214,-0.165844,-0.828463,0.216544,0.2244,0.319593,4.50972,5.39876,0.989118,0.995498,0.1,0.244881,0.111845,0.282943,0.286626,0.214212,0.256992,0.228408,0.19324,0.250656,0.251128,10
-727.614,0.99752,0.0793506,6,63,0,735.414,-1.30959,0.222067,-1.03878,0.723749,0.798978,-0.259606,0.932066,-0.336723,1.04285,2.73214,0.732018,0.391572,5.85324,5.12534,0.997138,0.994091,0.1,0.227474,0.152343,0.263824,0.269585,0.196039,0.279969,0.191323,0.288797,0.440347,0.264454,10
-728.728,0.972938,0.0797561,5,63,0,737.774,-1.64274,0.302335,-1.664,1.3957,1.11822,1.05818,1.19994,-0.436562,-0.0404555,2.92643,0.0327695,0.605601,3.88433,5.35107,0.979853,0.995279,0.1,0.188522,0.0659607,0.310561,0.27577,0.268568,0.285764,0.129305,0.158793,0.532333,0.164806,10
-727.437,0.959117,0.0781739,5,31,0,734.036,-1.60265,-0.134832,-1.73331,1.38359,1.40183,0.690969,1.27151,-0.747822,-0.338518,2.88736,0.0231785,0.460046,4.69511,5.16519,0.990943,0.99432,0.1,0.159135,0.0831686,0.275651,0.27733,0.216739,0.265476,0.124915,0.146993,0.431844,0.169104,10
-726.521,0.991544,0.0755535,6,63,0,731.39,-1.51273,0.496724,-1.54432,1.74311,0.473639,0.617593,0.895632,-0.873895,1.18958,2.79482,0.457949,0.424886,5.17808,4.9938,0.994393,0.993266,0.1,0.213883,0.10258,0.316024,0.212239,0.222645,0.243758,0.131927,0.26751,0.419398,0.211126,10
-728.58,0.995432,0.07548,6,63,0,735.405,-1.68351,0.57092,-2.38662,0.961006,0.903815,0.633492,0.374578,0.44355,-0.0605126,0.853945,0.490624,0.796802,4.88041,5.60577,0.992463,0.996337,0.1,0.226426,0.0269833,0.28541,0.276208,0.235278,0.200199,0.209144,0.150366,0.268335,0.215416,10
-729.206,0.999705,0.075705,6,63,0,736.262,-1.06799,-1.0061,-0.472191,0.587872,-0.434388,-0.6205,0.228627,-0.391481,0.593661,1.95855,-0.533418,0.293325,6.7731,4.80063,0.998857,0.991843,0.1,0.203736,0.230322,0.289965,0.232293,0.222701,0.268759,0.234545,0.290315,0.37907,0.227154,10
-732.522,0.993562,0.0762599,6,63,0,744.869,-1.18795,0.403709,-2.95519,0.584703,0.657383,-0.293613,1.27315,-0.229806,-0.587069,-0.776253,0.316207,0.127949,5.66911,5.05163,0.996561,0.993642,0.1,0.243002,0.172779,0.247287,0.249022,0.226967,0.264045,0.228403,0.220447,0.216316,0.240948,10
-740.51,0.989811,0.0763393,6,63,0,746.227,-1.34079,-1.03342,-2.98043,0.34302,0.214964,-0.248422,0.831454,1.29434,-2.07655,-1.57989,-0.173807,0.33126,5.34895,5.3665,0.995269,0.995351,0.1,0.156682,0.0888231,0.226678,0.219329,0.194179,0.256286,0.286585,0.116225,0.134221,0.198075,10
-740.98,0.998616,0.0761279,6,63,0,753.194,-1.05488,0.867539,-0.0643466,2.24221,2.19084,-0.901085,0.677693,0.699566,1.11708,1.31788,0.336667,0.0341571,4.43863,6.05973,0.988326,0.99767,0.1,0.264007,0.257869,0.273231,0.272883,0.252437,0.262749,0.262894,0.265667,0.267007,0.260499,10
-735.452,0.999709,0.0765968,6,63,0,748.597,-0.981046,-1.9697,-2.37345,-0.576816,-1.28581,-0.453237,0.573728,0.414705,-0.772322,0.247854,-0.724414,0.346241,5.91384,4.25355,0.997305,0.985986,0.1,0.159355,0.141507,0.234915,0.193684,0.242692,0.313803,0.30207,0.222968,0.290032,0.225855,10
-732.183,0.998098,0.0771519,6,63,0,741.365,-1.05996,-1.85065,-2.46792,-0.441281,-1.37052,-0.468093,0.331321,0.394117,-0.500038,0.432761,-1.09929,0.327936,5.52075,4.33553,0.996013,0.987074,0.1,0.158844,0.133625,0.230645,0.181027,0.229089,0.278622,0.28278,0.227244,0.285357,0.19459,10
-728.316,0.987731,0.0775827,6,63,0,737.723,-1.47208,0.251847,-1.13609,1.22375,0.641254,0.65302,0.831527,-1.49249,0.466565,1.71658,0.837227,0.367207,4.58048,5.98361,0.989854,0.997487,0.1,0.201073,0.131328,0.264499,0.225027,0.225781,0.237445,0.117105,0.214038,0.301168,0.237824,10
-726.785,0.998364,0.0772027,5,63,0,732.249,-1.31824,0.0557792,-1.59103,1.19693,0.956366,0.351044,0.484352,-1.25071,0.996685,1.14543,0.573083,0.535153,4.41465,5.61857,0.988046,0.996383,0.1,0.216126,0.102507,0.336776,0.308651,0.244092,0.257494,0.120516,0.313274,0.330648,0.266677,10
-732.516,0.99171,0.0776521,5,31,0,737.852,-1.57724,-0.132041,-0.468428,0.325014,-0.137352,0.122623,1.16152,-1.08543,0.568856,0.919291,0.941263,0.573338,5.58824,5.35848,0.996272,0.995314,0.1,0.160712,0.136366,0.199265,0.160302,0.181394,0.286736,0.0997904,0.222512,0.259192,0.261618,10
-730.44,0.997817,0.0775813,6,63,0,741.804,-1.11603,-0.750571,-2.97152,1.44284,0.795898,-0.32955,-0.0196364,-1.07054,-0.751229,1.50322,-1.29091,0.308063,6.28405,5.09299,0.998138,0.993898,0.1,0.206319,0.115941,0.338151,0.295079,0.228367,0.245625,0.190645,0.206286,0.342326,0.180389,10
-742.688,0.950881,0.0779872,6,63,0,748.427,-1.39894,-1.12602,-0.237278,0.83395,-1.18871,1.14948,2.31437,-1.20255,0.421052,-0.383596,1.83115,0.115228,4.08001,5.92661,0.983374,0.99734,0.1,0.178185,0.193678,0.213686,0.17713,0.219859,0.243744,0.176898,0.205801,0.191059,0.233627,10
-738.139,0.999999,0.0747871,6,63,0,750.348,-0.943243,-0.762583,-1.81137,0.314407,-0.0255716,-0.623517,-1.42464,-1.29397,0.778474,1.26423,-0.415502,0.136861,6.03757,4.22508,0.997618,0.985587,0.1,0.259684,0.233054,0.289007,0.27954,0.26336,0.242647,0.245949,0.30223,0.316432,0.26892,10
-732.526,0.99969,0.0753442,6,63,0,745.785,-1.00241,0.0436816,-2.36485,0.0733105,-0.405151,-1.03626,-0.390677,-0.267887,-1.35143,0.127248,-0.321646,0.191992,4.42408,6.12585,0.988157,0.997819,0.1,0.270118,0.189012,0.271241,0.253469,0.231233,0.253995,0.258488,0.220651,0.273293,0.256514,10
-731.674,0.999058,0.0758799,6,63,0,739.301,-1.25541,-1.24692,0.0531898,1.3199,0.295281,0.162879,1.24963,0.361641,1.02595,1.35861,-0.0451915,0.200903,5.58875,4.24459,0.996274,0.985861,0.1,0.181545,0.223616,0.270866,0.232173,0.227465,0.268087,0.234558,0.259362,0.272405,0.220203,10
-726.882,0.999848,0.0763693,6,63,0,736.184,-1.16902,0.544874,-3.18878,0.235171,-0.0307444,-0.146328,0.200224,0.0516565,-0.73417,1.5133,-0.363812,0.708216,4.74199,5.99755,0.991354,0.997521,0.1,0.313645,0.031451,0.268456,0.233116,0.218803,0.263623,0.243711,0.155911,0.475698,0.193616,10
-724.745,0.997348,0.0769206,5,31,0,731.943,-1.31551,-0.866186,-2.76296,1.15655,0.577903,0.229509,0.677761,-0.685144,0.801758,1.37228,0.492187,0.47056,5.01698,5.62777,0.993419,0.996416,0.1,0.151472,0.0681385,0.316202,0.260462,0.230142,0.269614,0.16275,0.281258,0.338549,0.252768,10
-724.213,0.996995,0.077281,5,63,0,729.451,-1.33249,-0.691063,-2.70639,1.18445,0.573343,0.210914,0.589142,-0.697529,0.768417,1.54846,0.57837,0.476219,5.09024,5.63019,0.993881,0.996425,0.1,0.159549,0.0677785,0.316818,0.257414,0.225823,0.258855,0.159136,0.275568,0.355469,0.257872,10
-721.069,0.995843,0.0776143,6,63,0,727.437,-1.55795,0.157131,-0.81521,0.516962,0.554415,0.376837,0.4778,0.119667,-0.187312,1.47751,-0.53292,1.00834,4.85403,5.06283,0.992263,0.993712,0.1,0.197893,0.0847135,0.261791,0.269154,0.235416,0.254231,0.191965,0.148448,0.482974,0.109553,10
-721.014,0.983735,0.0778583,5,31,0,725.203,-1.49581,0.350611,-0.769101,0.453836,0.397318,0.291985,0.73394,-0.305773,-0.00283981,1.65976,-0.0915917,0.841718,4.85576,4.8124,0.992277,0.991937,0.1,0.231353,0.104971,0.247163,0.238418,0.222694,0.293585,0.147647,0.182695,0.47533,0.171803,10
-721.248,0.999153,0.077168,6,63,0,725.754,-1.72148,0.2994,-2.15186,0.519231,0.389161,0.599389,0.764871,-0.38354,0.683479,0.832813,0.550455,0.985862,5.12243,5.07308,0.994074,0.993776,0.1,0.193673,0.0209813,0.229773,0.207868,0.244056,0.275394,0.109136,0.259673,0.288959,0.235266,10
-721.444,0.988945,0.0776641,6,95,0,726.327,-0.94042,-0.789849,-2.04753,0.487648,-0.339423,-0.586693,-0.0694567,0.192494,-0.08536,0.861144,-0.250334,0.715788,5.00383,5.11493,0.993333,0.994029,0.1,0.181564,0.0827147,0.356321,0.234446,0.204181,0.270885,0.309462,0.268643,0.419696,0.246084,10
-725.191,0.989125,0.0773747,5,31,0,727.576,-1.25105,-0.483164,-2.21705,0.126194,-0.112547,-0.222238,0.235023,0.283765,0.400047,0.334221,0.814959,0.485805,4.89111,4.96783,0.992543,0.99309,0.1,0.184557,0.0888217,0.233304,0.213203,0.2044,0.242894,0.247275,0.257939,0.251866,0.298356,10
-723.785,0.997747,0.0771003,5,31,0,729.051,-1.35911,-0.0612534,-1.16504,0.374003,0.147241,0.025588,0.0547991,0.330367,-0.188189,1.07333,-0.90477,1.11199,5.34978,5.11338,0.995273,0.99402,0.1,0.193532,0.0657045,0.280251,0.232299,0.209051,0.214473,0.270568,0.172449,0.458701,0.0858647,10
-722.351,0.997632,0.0774846,4,15,0,729.474,-1.29479,-0.456157,-1.09403,0.651198,0.193632,0.282013,0.44355,0.332668,-0.0167651,0.58944,-0.750762,0.821053,5.31383,5.14496,0.995101,0.994205,0.1,0.158516,0.100377,0.318621,0.243092,0.256691,0.282801,0.264706,0.212729,0.307715,0.128846,10
-723.999,0.994999,0.0778604,5,63,0,731.581,-1.21721,-0.658796,-1.30479,0.482961,0.517472,-0.0796751,0.337138,-0.148598,0.447409,0.535599,-1.25593,0.597737,5.28313,5.26917,0.994949,0.994878,0.1,0.16645,0.119504,0.283224,0.28743,0.220142,0.265867,0.213151,0.278929,0.289654,0.122612,10
-725.333,0.998433,0.0780337,5,63,0,729.796,-1.24193,-0.521678,-1.08494,0.878435,0.0783853,0.0279327,0.403422,-0.889307,0.320527,0.350288,-1.54951,0.56937,5.62207,5.122,0.996396,0.994071,0.1,0.176687,0.134743,0.322616,0.231956,0.226878,0.266543,0.148265,0.257418,0.26067,0.106769,10
-722.412,0.998838,0.0784713,5,47,0,729.193,-1.01934,-0.93381,-1.88682,-0.13856,-0.308275,-0.148264,-0.0373952,-1.12833,-0.246176,0.764109,-1.03258,0.484718,5.23522,5.20566,0.994703,0.994545,0.1,0.186642,0.126317,0.252277,0.237077,0.251391,0.261639,0.172749,0.242565,0.343223,0.179483,10
-723.919,0.978458,0.0789412,5,31,0,731.556,-1.10134,-0.456948,-2.55454,0.74895,-0.0968373,-0.315651,0.239809,0.211644,-0.470755,1.08738,0.82901,0.402547,5.00382,5.20656,0.993333,0.994549,0.1,0.216652,0.106247,0.310057,0.242261,0.226461,0.267997,0.265779,0.21571,0.339927,0.316993,10
-723.361,0.997822,0.0778376,5,63,0,727.479,-1.13447,-0.570319,-2.22518,0.545823,-0.211669,-0.644876,0.182864,0.193242,-0.428545,1.05069,0.598159,0.402733,5.15536,5.05661,0.994265,0.993673,0.1,0.203566,0.116025,0.286049,0.227986,0.198741,0.257152,0.257951,0.212979,0.329307,0.290373,10
-723.349,0.997996,0.0782242,5,63,0,728.242,-1.00329,-0.570135,-1.86034,-0.0306305,-0.21169,0.0729608,-0.103183,-0.266873,0.0419595,0.895156,-0.882986,1.03111,5.83749,6.11765,0.997092,0.997801,0.1,0.16922,0.0511007,0.26214,0.227661,0.283318,0.24793,0.217811,0.276873,0.479938,0.128561,10
-727.011,0.981469,0.0786245,6,63,0,733.901,-0.832818,-1.37972,-3.80133,-0.279225,-0.808178,-0.443326,-0.36896,-1.14802,-0.89914,-0.159603,-0.288547,0.553963,5.00569,5.48604,0.993345,0.995873,0.1,0.168383,0.0502773,0.271407,0.217462,0.253808,0.261689,0.187128,0.209009,0.284707,0.270387,10
-726.699,0.950149,0.0777569,6,95,0,736.401,-1.13185,0.188604,-0.602669,0.880074,0.350263,-0.327049,0.46201,-0.743068,0.568238,1.51201,-0.15285,0.548126,5.4538,5.3611,0.995738,0.995326,0.1,0.26338,0.188132,0.343111,0.280927,0.2123,0.293465,0.176659,0.305681,0.424804,0.228705,10
-721.914,0.999253,0.0745807,5,31,0,736.178,-1.48722,-0.0719161,-1.14231,0.627272,0.403247,0.62274,0.729391,-0.1294,-0.363064,1.6523,0.155136,0.737406,5.9286,5.68339,0.997345,0.99661,0.1,0.176499,0.0887036,0.26412,0.233284,0.263471,0.279013,0.170422,0.147425,0.433201,0.202165,10
-728.928,0.987611,0.0750558,5,63,0,735.03,-1.22509,-0.343995,-2.00328,1.04533,1.09181,0.129776,0.971374,-2.43215,-0.682125,1.1575,0.0530059,0.31149,4.93666,5.39515,0.992873,0.995482,0.1,0.208789,0.13598,0.289158,0.292142,0.234215,0.284446,0.121033,0.191923,0.296392,0.229953,10
-728.708,0.99935,0.0746791,6,63,0,735.104,-1.26809,-0.207623,-2.67537,0.824622,0.252451,0.115,0.633568,-2.11098,-1.56138,1.24048,-0.202991,0.352906,5.03223,5.90191,0.993518,0.997273,0.1,0.207287,0.0986566,0.273473,0.235233,0.226619,0.260283,0.117838,0.139541,0.303579,0.207555,10
-727.488,0.998093,0.0751596,5,31,0,732.953,-1.26733,-0.299348,-2.31485,0.567026,0.279165,0.13838,0.598901,-1.95177,-1.54573,1.24412,-0.577582,0.607095,5.07022,5.89601,0.993758,0.997257,0.1,0.190147,0.0646062,0.284329,0.250144,0.234456,0.288283,0.0792752,0.0992371,0.374718,0.165485,10
-734.333,0.991276,0.0755489,5,63,0,739.579,-1.27594,0.064146,-1.46868,1.24045,0.407004,0.132375,0.408597,-2.33352,-0.223987,3.26305,0.375333,0.25364,5.44461,4.07509,0.995699,0.983293,0.1,0.221031,0.161318,0.276616,0.236367,0.224025,0.236439,0.133795,0.208705,0.389766,0.23492,10
-732.39,0.999,0.0754373,6,63,0,741.227,-1.27206,0.042404,-0.907075,0.881141,0.602052,-0.13403,0.17388,-1.47449,-0.518572,3.66795,0.925873,0.435683,5.26717,4.7724,0.994868,0.991611,0.1,0.222081,0.158791,0.29149,0.267028,0.209085,0.232134,0.12848,0.182725,0.580787,0.295531,10
-733.446,0.984281,0.0758926,6,63,0,742.302,-1.3547,0.912112,-2.18816,1.18918,-0.242025,0.5606,2.0198,-1.76894,-1.30205,1.25822,-0.337574,0.253105,4.39842,4.94332,0.987853,0.99292,0.1,0.245299,0.129145,0.258512,0.195295,0.229204,0.300802,0.141555,0.156532,0.261875,0.191523,10
-730.758,0.969779,0.0752669,6,63,0,742.393,-1.25418,0.0688231,-3.28838,0.82978,0.891954,-0.182518,0.631453,-1.46909,-0.539031,-0.371318,-0.859795,0.254308,4.80144,5.08865,0.991849,0.993871,0.1,0.225015,0.110029,0.260541,0.263599,0.214065,0.250942,0.164135,0.199207,0.206098,0.186512,10
-729.905,0.999095,0.0736058,6,63,0,737.923,-1.1838,0.142089,-0.83917,0.336157,-0.191797,-0.68413,0.360517,0.780923,0.326955,2.60963,-0.0550656,0.169414,5.3743,5.2253,0.995387,0.99465,0.1,0.238717,0.209827,0.244743,0.22859,0.214216,0.245507,0.258937,0.244455,0.322634,0.2327,10
-732.799,0.992258,0.0740559,6,63,0,742.788,-1.33237,0.963096,-1.76629,1.61988,0.19017,0.180156,1.2753,0.562283,-0.917263,-0.982178,-0.0707728,0.157103,5.09148,4.99746,0.993889,0.99329,0.1,0.234861,0.166609,0.253908,0.213746,0.213482,0.24379,0.223735,0.185961,0.184422,0.206937,10
-727.178,0.99727,0.0740164,6,63,0,738.191,-1.20615,-1.1727,-1.44779,0.860755,0.739998,0.479787,0.79315,-0.158695,1.25408,1.21908,-0.0658088,0.317081,5.4989,5.27169,0.995925,0.994891,0.1,0.171081,0.159063,0.282272,0.27458,0.258455,0.27795,0.221583,0.30821,0.305848,0.226704,10
-723.556,0.999834,0.0743353,5,31,0,731.499,-1.55916,0.69061,-1.88309,0.595488,0.158027,0.338423,0.604138,-0.444232,0.847532,1.11024,0.417308,1.0727,5.38389,4.87477,0.995431,0.992421,0.1,0.306116,0.0271423,0.284881,0.199465,0.232164,0.286775,0.115507,0.342987,0.408975,0.24759,10
-724.301,1,0.0748391,6,63,0,732.235,-0.884444,-0.320757,-2.00121,-0.248442,-0.8412,-0.879668,-0.287184,-0.174504,-0.732326,1.41,-0.74736,0.563413,5.52747,5.3722,0.99604,0.995378,0.1,0.256324,0.117954,0.264167,0.204503,0.200999,0.259946,0.272344,0.214663,0.477508,0.213238,10
-723.887,0.999949,0.0753567,5,31,0,730.857,-0.584618,-0.836814,-2.64669,-0.374018,-0.282271,-0.682612,-0.406224,-0.965489,-0.501726,-0.158345,-0.603715,1.04223,5.73146,6.46082,0.996768,0.998439,0.1,0.188962,0.0341229,0.273999,0.293425,0.21483,0.267372,0.16926,0.248332,0.320898,0.229025,10
-725.84,0.966069,0.0758724,5,63,0,732.196,-0.747914,-1.15658,-2.92619,0.00222657,-1.02089,-0.482071,-0.382434,-1.514,-0.701511,1.40955,-0.827957,0.560303,5.14785,4.62375,0.994222,0.990279,0.1,0.19846,0.0841335,0.321548,0.210831,0.265413,0.276439,0.168511,0.242142,0.510464,0.229379,10
-721.892,0.99732,0.0739431,6,63,0,732.424,-1.27929,0.436209,-1.53352,0.56756,-0.0448098,0.00119701,0.462669,-0.626592,0.296584,0.863625,-0.00883169,0.9215,4.89346,5.6307,0.99256,0.996427,0.1,0.293732,0.0634215,0.319453,0.210721,0.217858,0.298816,0.135088,0.267765,0.381435,0.216288,10
-728.09,0.990276,0.074261,6,63,0,731.903,-1.12746,-0.859059,-2.76434,0.618086,0.353713,0.298784,0.474144,-0.252832,0.291107,0.150563,0.627735,0.515358,5.82992,5.8309,0.99707,0.997073,0.1,0.172191,0.0722869,0.308121,0.279858,0.274188,0.292536,0.221361,0.273402,0.259252,0.309182,10
-734.175,0.999483,0.074077,6,63,0,740.428,-1.06508,-1.78438,-1.18764,1.02346,0.506269,-0.0757534,0.600979,0.351851,-0.52947,-0.641551,0.205505,0.0842838,5.50544,6.07137,0.995952,0.997697,0.1,0.228735,0.237728,0.273127,0.264559,0.255125,0.266115,0.262035,0.247926,0.246169,0.259656,10
