# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=307650850
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,sigma.1,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.9.1,marginal.10.1,index.1
-722.251,0.994731,0.0573577,6,127,0,730.778,-1.2691,-0.348012,-1.74251,0.689907,-0.0591581,-0.123551,0.209868,-0.546397,0.185082,0.361641,0.338037,0.628847,5.61641,4.49471,0.996376,0.988955,0.1,0.184231,0.0858913,0.302536,0.213107,0.206395,0.242849,0.166214,0.239995,0.260826,0.257974,10
-725.868,0.997411,0.0574105,5,31,0,729.24,-1.2542,-0.599826,-1.17448,0.721938,0.171458,-0.140568,0.289154,-0.445114,-0.0105969,-0.177851,0.0689266,0.942728,5.867,4.65596,0.997177,0.990585,0.1,0.139473,0.0861626,0.360405,0.251136,0.199932,0.272573,0.157915,0.220254,0.194369,0.233398,10
-727.147,0.999527,0.0576149,6,63,0,733.258,-1.31856,0.116298,-2.1028,0.332513,-0.198876,0.0416502,0.483287,-0.457118,0.328477,2.79909,0.090532,0.549572,7.03566,5.05901,0.999121,0.993688,0.1,0.221897,0.0776867,0.243088,0.193433,0.214894,0.258657,0.172248,0.24268,0.554715,0.219461,10
-725.235,0.998945,0.0579399,6,63,0,730.824,-1.18514,-0.0309343,-1.50857,0.701524,-0.0814945,0.0841654,0.427426,-0.237864,0.263548,2.40208,-0.445781,0.497825,6.82027,5.19157,0.99891,0.994468,0.1,0.23138,0.126072,0.302399,0.226934,0.241727,0.274412,0.213568,0.25847,0.50267,0.196699,10
-733.353,0.991189,0.0582321,5,31,0,736.899,-1.26126,0.0822044,-1.63222,0.456671,0.59697,0.102263,-0.201284,-0.38181,0.295106,3.37895,0.191177,0.375247,6.76762,4.54068,0.998851,0.989446,0.1,0.226109,0.133109,0.251638,0.261681,0.227429,0.208038,0.197098,0.240394,0.50167,0.233345,10
-730.056,1,0.0580804,6,63,0,737.777,-1.14178,-1.2364,-1.54302,0.70561,-1.02466,-0.432455,0.857715,-0.534327,-0.541815,-0.555757,-0.635474,0.165426,4.77642,5.60221,0.991644,0.996324,0.1,0.206473,0.198287,0.264044,0.212271,0.229114,0.268962,0.226151,0.225934,0.225531,0.223236,10
-730.564,0.993208,0.0584323,6,63,0,737.357,-1.06193,-1.72188,-0.191046,1.4431,-0.97651,-0.882735,0.316179,-0.662681,0.218676,0.764832,-0.980774,0.215945,4.95148,4.76118,0.992977,0.991517,0.1,0.192513,0.249143,0.320755,0.218777,0.222258,0.27019,0.230581,0.266059,0.289714,0.21862,10
-731.981,0.999524,0.0583949,6,63,0,738.104,-1.00195,-1.43209,-1.803,-0.780047,0.0550926,-0.647977,0.0736107,-0.506698,-0.486714,-0.735256,1.22823,0.23889,4.59846,5.1905,0.990033,0.994462,0.1,0.206842,0.192683,0.233563,0.27115,0.239258,0.272026,0.245455,0.246341,0.235484,0.329921,10
-733.493,0.99313,0.0587193,6,63,0,737.478,-0.932179,-1.76831,-1.76112,-0.801197,-0.096936,-0.640077,0.145823,-0.148079,-0.750456,-0.418478,0.82444,0.168854,4.69471,5.13161,0.990939,0.994128,0.1,0.226047,0.22626,0.255886,0.279177,0.2611,0.2875,0.277443,0.25752,0.268383,0.311532,10
-725.948,0.997653,0.0586764,6,63,0,738.753,-1.5139,0.058458,-1.42722,1.36636,0.340957,-0.126147,0.51252,-1.1008,0.115139,2.19438,0.0851195,0.617732,5.54765,5.05817,0.996119,0.993683,0.1,0.185762,0.0835135,0.338529,0.213614,0.169128,0.231956,0.1003,0.191116,0.460492,0.188266,10
-726.48,0.998895,0.0588928,6,63,0,730.634,-1.34523,0.0815569,-1.87378,0.0150827,0.275955,0.716526,0.892377,0.532957,0.189213,0.603164,0.517646,0.422687,4.89207,5.43609,0.99255,0.995662,0.1,0.212361,0.105529,0.207699,0.22643,0.260695,0.275274,0.24602,0.220072,0.251566,0.244822,10
-722.094,0.997999,0.0591808,4,31,0,730.805,-1.48118,-0.0252783,-2.09151,0.336744,0.301119,0.418066,0.798958,0.281924,0.0340342,1.27544,0.608861,0.759094,5.04299,5.82507,0.993587,0.997056,0.1,0.182371,0.0444116,0.22696,0.222251,0.237973,0.294279,0.219742,0.189181,0.374491,0.265223,10
-723.609,0.979988,0.0594174,6,63,0,729.552,-1.57708,0.599995,-1.39422,1.55584,0.894939,0.515935,1.14734,-0.275209,0.646691,2.35642,0.0686363,0.482824,5.43479,5.24716,0.995657,0.994765,0.1,0.216295,0.0953283,0.304516,0.241406,0.209494,0.26442,0.153169,0.220141,0.391896,0.175963,10
-720.408,0.982568,0.0586173,6,63,0,730.277,-1.36956,-0.158363,-2.04903,0.30113,0.357974,0.324094,0.449267,-0.591658,0.168337,0.88998,-0.00647981,0.664688,4.59209,4.74522,0.98997,0.991382,0.1,0.186211,0.0611385,0.236963,0.243863,0.239734,0.255225,0.146437,0.221376,0.314751,0.201996,10
-721.291,0.995964,0.0579748,5,31,0,724.57,-1.30063,0.00980355,-1.98533,1.00153,0.128902,0.0609166,0.285797,0.21367,0.00593187,1.43472,-0.104663,0.855602,4.41841,5.09797,0.98809,0.993928,0.1,0.215473,0.047458,0.390854,0.233198,0.222958,0.258055,0.246417,0.214914,0.481737,0.199379,10
-725.015,0.957813,0.0580911,5,31,0,729.967,-1.31559,-0.407986,-1.89702,0.0346364,0.446096,0.0111531,0.880946,0.179845,0.123796,1.40421,0.171299,0.492371,4.16271,5.64712,0.984673,0.996485,0.1,0.179982,0.0953816,0.214412,0.250501,0.21247,0.292797,0.2267,0.221899,0.348828,0.225963,10
-727.19,0.99712,0.0560927,5,63,0,733.916,-1.38525,0.71993,-1.75847,1.2728,0.143857,0.529478,1.01771,-0.973243,0.0896334,0.817649,-1.29205,0.39784,4.96336,4.64099,0.993059,0.990444,0.1,0.249958,0.110579,0.293409,0.209487,0.236023,0.272819,0.145238,0.205937,0.257317,0.13019,10
-724.949,0.998031,0.0562695,6,63,0,730.754,-1.33375,-0.22134,-1.70135,-0.0155871,0.484835,-0.0246169,0.491413,0.542309,0.328252,1.77191,0.781519,0.738996,5.23495,5.61202,0.994701,0.99636,0.1,0.182826,0.0697174,0.206645,0.273794,0.205553,0.274761,0.282319,0.251397,0.493921,0.319469,10
-727.962,0.997033,0.0564959,6,63,0,734.151,-1.25928,-0.575517,-2.53017,1.03321,0.09901,0.355928,0.82763,-0.693563,0.875531,2.00056,0.364539,0.516307,4.40557,6.39234,0.987938,0.998328,0.1,0.17416,0.0713835,0.326111,0.230026,0.254356,0.303228,0.165567,0.308479,0.443646,0.2552,10
-723.691,0.999573,0.0566677,6,63,0,734.934,-0.989562,-0.103708,-1.79985,0.362608,-0.652029,-0.328887,0.144786,-0.987009,-0.590446,0.777005,-0.596486,0.575853,6.29669,5.36269,0.998161,0.995334,0.1,0.259363,0.116499,0.314158,0.203423,0.235241,0.287781,0.173943,0.20923,0.367694,0.208655,10
-722.763,0.999768,0.0569788,5,63,0,727.442,-1.04032,-0.756403,-2.04644,0.269479,-0.478725,-0.401316,-0.0711883,-0.313787,-0.515923,1.15423,-0.196468,0.8243,6.93166,5.22072,0.999025,0.994626,0.1,0.15925,0.0613872,0.306149,0.192332,0.202439,0.249928,0.214338,0.187613,0.477794,0.231072,10
-724.17,0.998644,0.0573014,6,63,0,727.92,-1.12673,-0.659866,-1.74887,0.284128,0.478108,-0.102535,0.239155,-0.103372,0.0607698,0.516132,-0.344764,0.596258,6.60051,5.63048,0.998642,0.996426,0.1,0.179435,0.102522,0.277416,0.301186,0.23364,0.272072,0.233551,0.251525,0.30598,0.208779,10
-722.954,0.999887,0.0575623,6,63,0,728.338,-1.29376,0.087465,-0.770563,0.388918,-0.129961,-0.00399116,0.280857,-0.94754,-0.0191861,1.46125,-0.0950597,1.15467,6.32433,4.96959,0.998211,0.993102,0.1,0.232764,0.101241,0.300548,0.190954,0.21444,0.274988,0.0841033,0.211499,0.597125,0.197258,10
-726.172,0.999161,0.0578926,6,63,0,733.248,-0.984969,-0.835792,-3.25829,0.20611,-0.31211,-0.22975,-0.0929163,0.15392,-0.344694,0.372899,-0.43883,0.572062,3.5316,5.34049,0.971574,0.995229,0.1,0.187995,0.0547375,0.295866,0.238029,0.24668,0.261512,0.289684,0.234665,0.316123,0.225132,10
-726.19,0.995123,0.0581832,6,63,0,732.7,-1.06408,-0.262917,-0.904273,0.644335,0.196558,0.0485712,0.0999594,-1.0976,0.00951761,1.24122,-0.135691,0.737458,6.44293,5.93781,0.998411,0.997369,0.1,0.221323,0.150467,0.356885,0.285136,0.263421,0.27084,0.133136,0.257871,0.462886,0.237915,10
-722.813,0.997192,0.0582481,5,63,0,730.425,-1.3863,-0.382711,-1.27529,0.172482,0.41524,-0.0504533,0.363294,-0.403462,0.0115612,0.849515,-0.269252,0.802425,5.94493,5.61122,0.997388,0.996357,0.1,0.15533,0.0824418,0.223065,0.258631,0.193601,0.250719,0.153158,0.201488,0.330788,0.167653,10
-722.833,0.999718,0.0584283,6,63,0,728.003,-1.38119,0.540579,-2.53821,1.01675,0.186078,0.191788,0.81545,-0.377498,0.428704,1.9354,0.526532,0.464585,5.19824,4.97632,0.994504,0.993148,0.1,0.244152,0.0717304,0.28724,0.215051,0.215499,0.26848,0.174139,0.234688,0.381772,0.24295,10
-722.309,0.980557,0.0587503,6,63,0,730.639,-1.45357,0.0849333,-1.09156,0.734749,0.622816,0.442292,0.792025,-0.117752,0.458888,0.607612,-0.159847,0.554989,4.5369,5.05103,0.989407,0.993638,0.1,0.196798,0.113109,0.260034,0.24826,0.230037,0.266197,0.179621,0.231673,0.246689,0.176204,10
-719.228,0.993867,0.0580003,6,127,0,727.85,-1.13865,-0.0265353,-1.92351,0.146503,0.00861595,0.115009,0.202245,-0.423984,0.146034,0.926288,0.295157,0.87532,4.48723,4.98198,0.988873,0.993186,0.1,0.238326,0.0561289,0.266899,0.243956,0.261539,0.276553,0.180972,0.266818,0.418763,0.293117,10
-720.548,0.985522,0.0579939,5,31,0,729.008,-1.1401,-0.217531,-1.92774,0.266608,-0.0681096,0.0419942,0.388641,-0.280847,-0.296904,0.993535,0.487213,0.816281,4.33126,5.05847,0.98702,0.993685,0.1,0.211206,0.0621708,0.284454,0.232241,0.24865,0.305156,0.202724,0.200614,0.41846,0.322479,10
-720.854,0.991826,0.0575273,5,31,0,726.818,-1.29377,-0.229127,-1.30953,0.400886,0.194572,0.0924161,0.374447,-0.753869,-0.15978,0.664395,-0.479973,1.37476,4.89184,5.3694,0.992548,0.995365,0.1,0.166761,0.0433527,0.322426,0.263807,0.237449,0.314538,0.0886559,0.180432,0.406035,0.12416,10
-721.962,0.999826,0.0574092,6,63,0,724.758,-1.2839,-0.468476,-2.32437,0.526738,-0.0170929,-0.283608,0.313863,-0.0899111,0.152395,1.4867,0.399971,0.559606,5.37397,5.60229,0.995386,0.996324,0.1,0.175656,0.0701341,0.271084,0.215267,0.191142,0.248196,0.208464,0.231722,0.388902,0.257296,10
-725,0.997893,0.0577293,5,63,0,729.215,-1.1956,-0.603147,-2.70385,0.419027,-0.0279361,-0.333547,0.682156,-0.818217,0.500914,1.27098,0.160787,0.64471,5.42215,5.96687,0.995602,0.997444,0.1,0.170166,0.0502686,0.28385,0.229063,0.196133,0.319558,0.151471,0.294703,0.407048,0.251254,10
-725.266,0.996679,0.0579435,6,63,0,731.733,-1.37897,-0.101397,-1.12827,0.37741,0.498099,0.521772,0.390188,0.109715,-0.299133,1.54868,-0.213631,0.54507,4.38881,4.2412,0.987737,0.985814,0.1,0.192439,0.119839,0.236268,0.248343,0.25076,0.237527,0.210957,0.176242,0.369392,0.183111,10
-721.706,0.999367,0.0580907,6,63,0,732.191,-1.65698,-0.0399799,-1.8593,1.0875,0.51935,0.168092,0.89096,0.107742,0.329005,1.34667,0.540804,0.866495,5.32318,4.67855,0.995146,0.990793,0.1,0.155562,0.0366834,0.328569,0.230238,0.180742,0.292149,0.173127,0.202313,0.379871,0.233549,10
-724.822,0.922352,0.0583863,5,31,0,730.881,-1.63003,0.493761,-0.538292,0.605325,0.504366,0.478564,0.511441,-0.72569,0.168606,0.933572,0.401972,0.753286,5.54354,4.6368,0.996103,0.990404,0.1,0.221303,0.115524,0.236124,0.222683,0.219337,0.223607,0.101864,0.181975,0.283578,0.209618,10
-728.144,0.997263,0.0545514,6,63,0,735.159,-1.2878,-0.443704,-1.33106,1.3152,0.364472,0.0574639,1.25807,-0.492709,0.97011,1.49776,0.799462,0.421705,4.64591,5.90078,0.99049,0.99727,0.1,0.186197,0.135977,0.324499,0.243405,0.22036,0.31924,0.183086,0.293447,0.341597,0.278752,10
-720.516,0.999468,0.0547226,6,63,0,733.847,-1.26918,0.243287,-2.16135,0.420022,0.181159,0.0422868,0.250983,-0.452188,-0.363224,1.42083,-0.448787,0.590559,4.94778,5.09295,0.992951,0.993898,0.1,0.244992,0.0727238,0.264807,0.238269,0.223705,0.245834,0.177085,0.184872,0.394104,0.177378,10
-721.525,0.999375,0.0550082,6,63,0,725.794,-1.18302,-0.0835215,-1.33322,0.790667,0.0672596,-0.0346142,0.412062,-0.549454,-0.267495,0.764688,-0.582815,0.759673,5.10135,5.7085,0.993948,0.996693,0.1,0.223312,0.100125,0.358387,0.243806,0.229822,0.295257,0.167922,0.200011,0.353862,0.164411,10
-724.242,0.997843,0.0552896,6,63,0,727.979,-1.12735,0.162995,-2.72571,0.425317,-0.388146,-0.516248,0.214863,-1.04825,0.390227,1.25616,-1.12906,0.440953,5.20391,5.12386,0.994535,0.994082,0.1,0.258176,0.0887288,0.280941,0.214418,0.205056,0.26258,0.169443,0.277825,0.360444,0.164488,10
-726.467,0.989021,0.0554912,5,31,0,730.478,-1.11754,0.0604995,-2.50871,0.758335,-0.293132,-0.232176,0.109466,-0.672969,0.20541,1.46264,-0.894519,0.247164,5.33337,5.34332,0.995195,0.995243,0.1,0.249256,0.149618,0.282904,0.233261,0.235966,0.251528,0.216892,0.256018,0.31951,0.207735,10
-726.824,0.997227,0.0552315,5,31,0,733.711,-1.1007,-0.84402,-3.36446,0.284204,0.179844,0.173907,-0.0885631,-1.90696,0.502555,1.34662,-0.645559,0.568108,4.87757,5.45859,0.992442,0.995759,0.1,0.170768,0.0468834,0.281054,0.269231,0.268568,0.240305,0.101192,0.306785,0.416861,0.187331,10
-722.759,0.999899,0.0553998,6,63,0,730.646,-1.15919,0.0299763,-2.55762,0.249836,-0.14591,-0.389548,0.351763,-0.621067,-1.00808,0.745074,-0.0359211,0.665406,4.2851,5.31919,0.986415,0.995127,0.1,0.242459,0.054113,0.27033,0.221615,0.194913,0.283914,0.171867,0.138241,0.339973,0.234496,10
-723.032,0.995179,0.0557077,6,63,0,728.94,-1.09438,-0.696746,-0.950244,0.29267,-0.206609,-0.415136,0.203728,-0.114928,0.473327,1.14998,-0.41124,0.430537,5.30456,4.77636,0.995056,0.991644,0.1,0.198714,0.181905,0.275205,0.234454,0.218725,0.267633,0.241613,0.290988,0.354511,0.219012,10
-726.912,0.999497,0.0557685,6,63,0,733.316,-1.07273,-0.10517,-2.40132,0.0934702,-0.0137306,0.0295928,0.0588986,-2.27929,-0.794026,0.260242,0.07787,0.936919,4.22702,5.07145,0.985614,0.993766,0.1,0.236626,0.0348048,0.27187,0.252449,0.260186,0.265506,0.0388567,0.139834,0.303877,0.268986,10
-729.715,0.986547,0.0560557,6,63,0,736.093,-1.20834,-0.374039,-1.08292,0.834942,0.0461004,-0.572428,0.964744,0.996318,-0.170797,2.65862,-0.392414,0.42264,6.13392,5.15287,0.997837,0.99425,0.1,0.203198,0.158955,0.298288,0.233463,0.189959,0.309896,0.312757,0.21746,0.478836,0.201943,10
-726.65,0.999581,0.0556635,6,63,0,735.083,-1.1611,-0.218793,-2.94882,0.684767,-0.128705,-0.614409,0.507027,-1.34861,-0.867392,-0.0938556,0.343428,0.494151,5.18051,5.06889,0.994406,0.99375,0.1,0.219392,0.0679723,0.305187,0.227111,0.187748,0.286887,0.138534,0.169423,0.230148,0.270637,10
-726.093,0.999697,0.0559534,6,63,0,731.886,-1.14347,-0.311112,-0.597478,0.859682,-0.563009,-0.274012,0.432748,0.81675,-0.423228,1.07335,-0.182636,0.328554,5.24816,4.89756,0.99477,0.992591,0.1,0.223448,0.207548,0.297127,0.209416,0.22557,0.268688,0.29419,0.217121,0.311994,0.230858,10
-726.689,0.994663,0.0562501,6,63,0,732.784,-1.16767,-0.696766,-2.17357,1.63067,0.442818,-0.366522,0.312069,-0.950091,0.529883,0.578321,-0.472296,0.264391,4.96529,5.11112,0.993072,0.994007,0.1,0.205561,0.149016,0.323761,0.259111,0.220187,0.25253,0.194839,0.263554,0.266048,0.215423,10
-726.378,0.998828,0.056282,6,63,0,733.11,-0.9411,-0.300948,-2.79373,-0.545993,-0.485032,-0.0383705,0.0909398,-0.239041,-0.259591,1.32362,-0.483348,0.615806,5.28035,6.01662,0.994935,0.997568,0.1,0.244821,0.0652838,0.218006,0.224473,0.275932,0.292122,0.251938,0.24956,0.46854,0.224654,10
-726.526,0.997528,0.0565328,6,63,0,731.842,-0.973476,-0.823485,-2.15189,0.848325,0.201574,-0.629291,0.141208,-1.75619,-0.484641,0.73228,-0.501697,0.387265,5.54472,5.41775,0.996107,0.995582,0.1,0.21545,0.141022,0.344129,0.289994,0.228433,0.285204,0.160625,0.238457,0.334058,0.237259,10
-727.292,0.999805,0.0567152,6,63,0,731.054,-1.43069,-0.648624,-1.50224,1.52263,0.824137,0.290132,0.800337,1.02223,-0.207939,0.931496,0.777217,0.368956,4.76312,4.68292,0.991533,0.990833,0.1,0.158424,0.120792,0.295482,0.244785,0.210213,0.243166,0.258547,0.181323,0.252182,0.241599,10
-727.701,0.999885,0.0570183,6,63,0,732.547,-1.17548,-1.26523,-2.32564,1.08929,0.561026,-0.234612,0.322753,-1.42764,0.80026,0.301348,-0.509002,0.305879,5.78427,5.31258,0.996934,0.995095,0.1,0.17329,0.131605,0.301053,0.268181,0.223178,0.254121,0.166288,0.282784,0.252882,0.208966,10
-727.925,0.999923,0.0573263,6,63,0,734.652,-1.2419,0.499847,-2.08851,-0.128405,-0.290749,-0.191294,0.539902,0.592984,-0.826764,1.71162,0.127957,0.362638,5.76184,4.57253,0.996865,0.989774,0.1,0.257188,0.11928,0.216113,0.206307,0.212275,0.259973,0.263694,0.176286,0.349509,0.232278,10
-728.931,0.999049,0.0576371,6,63,0,735.234,-1.32711,-0.640398,-2.60413,0.0169715,0.798093,0.975582,0.865749,0.015301,-0.366874,1.88237,-0.584051,0.344031,5.77896,5.51032,0.996918,0.995971,0.1,0.175459,0.0977032,0.210607,0.258738,0.27062,0.263227,0.210512,0.189491,0.336369,0.178281,10
-724.202,0.999992,0.0579016,6,63,0,732.768,-1.27729,-0.190956,-2.46126,0.502104,0.200181,0.442515,0.612227,-1.00673,0.391466,0.499707,0.222513,0.459711,6.26005,5.00413,0.998092,0.993335,0.1,0.203417,0.0825075,0.259905,0.234108,0.25467,0.26976,0.149301,0.250242,0.259693,0.235953,10
-722.321,0.999641,0.0582173,5,31,0,727.936,-1.2629,-0.262444,-2.81854,0.624961,0.261378,-0.0590104,0.494473,-0.951608,0.667044,0.913974,-0.011108,0.702095,6.43726,5.13182,0.998402,0.994129,0.1,0.190439,0.0376231,0.30489,0.253621,0.213437,0.285828,0.126638,0.311187,0.349507,0.219137,10
-722.594,0.99842,0.0585148,6,63,0,725.523,-1.28699,-0.073362,-1.08752,0.091816,-0.226788,-0.0176097,0.135508,0.097785,-0.46833,1.39745,-0.0739251,1.06387,4.47927,5.10289,0.988785,0.993958,0.1,0.203422,0.0798798,0.233382,0.178247,0.213202,0.241801,0.23452,0.143657,0.549764,0.203325,10
-722.624,0.997254,0.0587464,6,95,0,728.105,-1.05583,-0.220313,-1.39388,0.246064,0.193501,-0.0588372,-0.0071165,-0.906276,0.305089,-0.013401,-0.234553,1.17285,4.38821,5.4324,0.98773,0.995646,0.1,0.211781,0.0635274,0.317077,0.303881,0.245115,0.256512,0.107287,0.332254,0.255109,0.209006,10
-723.781,0.997958,0.0589147,6,63,0,726.37,-0.974564,-0.427949,-2.48867,0.191999,-0.238473,-0.203675,-0.157583,-0.192874,-0.677218,1.47736,-0.495568,0.443531,5.76664,4.86371,0.99688,0.992337,0.1,0.237874,0.111217,0.291232,0.253443,0.256374,0.260291,0.257289,0.218414,0.420844,0.232479,10
-721.705,0.999395,0.0591213,6,63,0,727.766,-1.20874,0.0775142,-1.85114,0.630784,-0.041296,0.178635,0.203808,-0.45222,0.419383,0.244453,-0.192609,0.719894,4.48696,5.43668,0.98887,0.995665,0.1,0.239954,0.0730091,0.319811,0.224703,0.25348,0.256924,0.177367,0.28765,0.26255,0.206297,10
-718.699,0.996011,0.0594065,5,31,0,725.921,-1.11914,-0.237781,-1.9466,0.130606,0.175337,-0.0644751,0.0868122,-0.579036,0.15569,0.378936,-0.321451,1.28626,4.15859,5.52309,0.984611,0.996022,0.1,0.193881,0.0260086,0.278654,0.290365,0.231107,0.267474,0.134246,0.285186,0.347119,0.177612,10
-719.529,0.988855,0.0595064,6,127,0,724.351,-0.896751,-0.52347,-1.0845,-0.0692931,-0.317606,-0.265349,-0.0695714,-0.275481,-0.62208,0.775908,-0.0882478,1.13902,4.78748,5.77941,0.991735,0.996919,0.1,0.183473,0.106023,0.27375,0.22123,0.231655,0.273687,0.229607,0.16724,0.496756,0.269479,10
-717.255,0.984897,0.0592147,5,31,0,723.008,-0.77217,-0.385098,-1.83336,0.0138215,-0.216016,-0.372916,-0.0812736,-0.733871,-0.307632,0.260974,-0.753249,1.53063,5.1648,5.26003,0.994318,0.994832,0.1,0.203979,0.0271629,0.3206,0.249214,0.207023,0.289756,0.130624,0.223907,0.407885,0.127292,10
-718.47,0.964993,0.0587107,5,63,0,724.124,-0.642858,-0.753484,-1.82386,-0.363256,-0.569364,-0.566384,-0.381316,-1.13802,-0.290095,0.0810508,-0.692152,1.04622,4.88492,5.15615,0.992497,0.994269,0.1,0.192916,0.0723582,0.264462,0.22469,0.225234,0.260803,0.137824,0.279617,0.363996,0.203104,10
-721.992,0.991694,0.0571573,5,31,0,726.433,-0.516655,-0.837716,-3.49265,-0.25116,-0.43564,-0.361117,-0.31864,-0.343262,-0.705663,0.465782,-0.55544,1.39293,5.03199,5.4407,0.993516,0.995682,0.1,0.156628,0.00457908,0.295982,0.245368,0.265093,0.276778,0.269966,0.182486,0.532989,0.215795,10
-727.26,0.993931,0.057028,5,31,0,730.955,-0.360825,-0.786303,-0.656154,-0.657948,-0.766878,-0.780501,-0.655632,-1.36415,-0.493018,-0.17979,-1.06776,1.10676,4.96253,5.09888,0.993053,0.993933,0.1,0.225993,0.252178,0.251804,0.229776,0.227119,0.252287,0.133471,0.287721,0.363592,0.17616,10
-723.614,0.988682,0.0570157,5,31,0,734.179,-0.347545,-1.03885,-1.30088,-0.565174,-0.658331,-0.754134,-0.480541,-1.32422,-0.567317,-0.547025,-0.947256,1.15372,5.04167,5.14863,0.993579,0.994226,0.1,0.175653,0.136062,0.269021,0.248417,0.228359,0.288649,0.132928,0.268535,0.273158,0.191482,10
-720.277,0.998333,0.0567299,5,31,0,726.995,-0.23457,-0.673334,-1.95676,-0.3783,-0.744701,-0.720475,-0.671643,-1.17284,-0.500154,0.24181,-0.53311,1.41633,5.24985,4.75719,0.994779,0.991483,0.1,0.233575,0.0471559,0.316399,0.215969,0.221836,0.234004,0.130595,0.280304,0.526952,0.270985,10
-722.217,0.972182,0.0569462,4,15,0,723.715,-0.227725,-0.56715,-1.98513,-0.35118,-0.779653,-0.715166,-0.632928,-1.06244,-0.463418,0.282506,-0.447791,1.29807,5.18468,4.79487,0.994429,0.991796,0.1,0.276093,0.0570785,0.335462,0.224476,0.239384,0.259358,0.167026,0.303799,0.534691,0.308106,10
-723.905,0.987814,0.0558132,6,95,0,736.744,-0.214593,-0.763456,-2.14791,-0.304187,-0.682371,-0.740588,-0.719433,-0.952344,-0.312897,0.308706,-0.204779,1.45134,5.23475,5.05575,0.9947,0.993668,0.1,0.210381,0.0344915,0.341622,0.230596,0.215948,0.221191,0.168434,0.338785,0.558098,0.374772,10
-721.929,0.985767,0.0554908,5,47,0,742.461,-0.167797,-0.654028,-2.05103,-0.356104,-0.670043,-0.682393,-0.703921,-0.776376,-0.612898,0.2719,-0.362444,1.59565,5.31036,5.03026,0.995084,0.993505,0.1,0.229454,0.0310528,0.323876,0.224967,0.22155,0.215682,0.196767,0.241263,0.566126,0.321665,10
-721.903,0.996741,0.0550678,6,79,0,728.402,-1.15286,-0.37423,-2.28104,0.11188,-0.386968,-0.383481,0.409738,-0.544483,-0.715587,1.44971,-0.77407,0.585121,5.049,5.23726,0.993625,0.994713,0.1,0.202325,0.0767362,0.25211,0.201125,0.201453,0.286364,0.186723,0.171994,0.424434,0.167175,10
-726.022,0.998747,0.0551976,5,63,0,728.326,-1.13174,-0.881593,-3.13806,0.293256,-0.671106,-0.0749201,0.501457,-0.555605,-1.16103,1.55289,-0.956884,0.392096,5.21442,5.44279,0.994592,0.995691,0.1,0.185819,0.0861039,0.26566,0.19863,0.238465,0.281887,0.205937,0.16981,0.372184,0.181394,10
-729.934,0.998693,0.0554283,6,127,0,736.368,-1.258,0.467464,-1.334,1.1497,0.0242508,0.0521854,2.09123,-0.655561,-0.379515,1.50879,-0.54435,0.162219,4.75484,5.30261,0.991464,0.995046,0.1,0.234662,0.186275,0.255118,0.221997,0.22278,0.28521,0.203535,0.21089,0.266345,0.206475,10
-734.716,0.99731,0.0556564,6,127,0,737.876,-1.23812,1.45286,-1.98538,-0.517486,-0.700294,0.612027,1.93635,0.406563,-0.640363,0.29823,-0.596334,0.152416,5.53421,5.18631,0.996066,0.994439,0.1,0.265675,0.176431,0.211319,0.206713,0.241434,0.280297,0.235745,0.208215,0.232783,0.209324,10
-739.248,0.999566,0.0558146,6,127,0,744.788,-1.15142,0.293967,-0.800478,-0.538865,-0.678977,-0.386194,2.21752,-0.113945,-2.16899,-1.58501,-1.88919,0.0343354,5.27901,5.50628,0.994928,0.995955,0.1,0.242078,0.23525,0.23687,0.236001,0.237819,0.254401,0.239517,0.226902,0.230438,0.228592,10
-730.624,0.999915,0.0560873,6,127,0,746.222,-1.29212,-0.936391,-1.79121,1.45989,0.204341,0.433222,0.0669344,0.309029,1.48328,1.35093,-0.685606,0.468916,5.9715,4.64597,0.997456,0.990491,0.1,0.150433,0.106021,0.352618,0.232134,0.251812,0.220848,0.240999,0.355126,0.341044,0.166088,10
