# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1220920576
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,index.1
-725.252,0.998424,0.0734265,5,63,0,733.136,-1.02223,-0.452391,1.21831,-0.96444,-1.22825,-0.321047,-0.171459,-0.419426,0.245916,0.54056,6.18511,4.19409,0.997944,0.98514,0.125,0.21981,0.410073,0.176017,0.15628,0.232227,0.246956,0.222881,0.291255,8
-722.962,0.997894,0.073858,5,63,0,730.024,-1.07887,0.450445,1.50459,-0.199811,-0.301831,-1.19525,-0.109642,0.884586,-0.785044,0.351486,5.13692,5.71696,0.994159,0.996721,0.125,0.284848,0.365859,0.240654,0.234162,0.182578,0.246493,0.316924,0.205087,8
-725.86,0.998379,0.0742518,5,63,0,728.837,-1.22693,1.09372,2.28538,0.301094,-0.392193,-1.34633,-0.251361,1.48272,-0.374371,0.305089,5.47424,5.34093,0.995824,0.995231,0.125,0.29044,0.37059,0.243227,0.20643,0.162781,0.213557,0.315492,0.207322,8
-727.012,0.969371,0.0746817,5,63,0,735.682,-1.38183,0.00233759,0.884627,0.0925843,-0.281612,-0.199712,0.692261,1.11801,0.119482,0.33721,4.81218,4.61384,0.991935,0.990184,0.125,0.200841,0.252839,0.20577,0.185912,0.190128,0.240782,0.267993,0.207257,8
-729.213,0.994982,0.0730067,5,63,0,734.835,-1.26922,0.259849,1.97935,-1.71165,-0.15026,0.440713,-0.356943,1.2356,0.349614,0.177868,5.32542,4.65411,0.995157,0.990567,0.125,0.227409,0.285538,0.171694,0.214848,0.23311,0.208712,0.259332,0.230226,8
-728.03,0.997607,0.0731849,5,63,0,732.666,-1.08804,-0.575952,1.85672,-1.33101,-0.435397,0.291986,0.197763,1.28255,0.115429,0.250258,5.57823,4.59829,0.996235,0.990031,0.125,0.225801,0.349013,0.194484,0.232009,0.266009,0.261431,0.317113,0.257472,8
-727.533,0.993083,0.0735512,5,63,0,736.252,-1.22686,-0.372909,2.80661,-0.405061,-0.0685985,-0.626711,0.328583,0.295714,-1.25876,0.209908,6.29167,4.66465,0.998152,0.990665,0.125,0.213301,0.345759,0.212171,0.224216,0.204498,0.239051,0.237798,0.183758,8
-725.993,0.998951,0.0735919,5,63,0,731.161,-1.10129,0.599704,1.23913,-1.07797,-1.01085,-0.288002,-0.301327,0.218533,0.543687,0.801603,3.99108,5.12326,0.981856,0.994079,0.125,0.349652,0.473025,0.122884,0.128802,0.208803,0.207044,0.283713,0.339512,8
-723.557,0.999099,0.0740547,5,31,0,731.926,-1.29087,-0.391014,1.02895,0.110429,-1.274,-0.382286,0.305434,0.75333,-0.693775,0.574675,4.83133,5.08616,0.992087,0.993856,0.125,0.180113,0.331909,0.226635,0.116808,0.180855,0.246875,0.297767,0.155833,8
-721.186,0.999658,0.0745295,5,63,0,726.536,-0.909063,0.3237,1.20351,-0.805675,-0.986317,-0.420742,-0.314036,0.150805,-0.0953321,0.871157,4.40204,5.14472,0.987896,0.994204,0.125,0.348175,0.53479,0.166459,0.145754,0.218301,0.234578,0.314818,0.270495,8
-725.019,0.994727,0.0750465,5,31,0,730.569,-1.05359,-0.254747,0.172184,-0.577128,-1.44139,-1.12916,-0.129202,0.112905,-0.117716,0.804584,4.85945,4.57601,0.992305,0.989809,0.125,0.221223,0.285967,0.179766,0.098562,0.123241,0.239114,0.276329,0.2408,8
-723.968,0.999383,0.075204,4,15,0,728.403,-1.00715,-0.498097,0.457996,-0.149069,-1.46235,-1.12865,-0.1571,0.118204,-0.126427,0.779624,4.96562,4.44166,0.993075,0.988361,0.125,0.198535,0.342971,0.245387,0.10459,0.131579,0.24423,0.285979,0.248671,8
-722.333,0.999458,0.0757023,6,63,0,728.459,-1.25246,-0.27314,2.24126,-1.07998,-0.567603,-0.192351,0.236644,0.203774,-0.181883,0.362068,5.85305,5.19387,0.997137,0.99448,0.125,0.205649,0.39151,0.161992,0.188778,0.210469,0.237438,0.23529,0.211099,8
-726.313,0.985265,0.0762077,6,63,0,733.07,-1.03841,-0.347512,1.21498,-0.759427,0.203581,-1.59557,0.03206,0.304951,-1.81735,0.346085,4.43731,4.82168,0.988311,0.992011,0.125,0.238907,0.350253,0.213957,0.275288,0.169297,0.263605,0.282342,0.158775,8
-725.219,0.998755,0.0756672,6,63,0,733.288,-1.30052,1.11005,2.0765,-0.71241,-1.61233,-0.209999,0.0601401,-0.0143418,-0.191822,0.32182,5.86389,5.17934,0.997168,0.9944,0.125,0.280237,0.346997,0.178024,0.139506,0.202926,0.217351,0.213301,0.203874,8
-727.125,0.997624,0.0761184,6,63,0,730.726,-1.09101,0.859299,1.89584,-0.274829,0.64201,0.194762,-0.206635,0.142667,-1.36604,0.294855,4.36881,4.90751,0.987492,0.992663,0.125,0.302032,0.370048,0.236486,0.288699,0.26239,0.240135,0.259428,0.183353,8
-724.659,0.999515,0.0764869,6,63,0,731.705,-0.811503,-0.0194894,1.95049,-1.39164,-1.10987,-1.01732,-1.07967,-0.192024,-1.65699,0.362855,5.57938,5.4215,0.996239,0.995599,0.125,0.306066,0.474084,0.211407,0.228954,0.234936,0.230895,0.292933,0.195801,8
-723.327,0.989503,0.0769963,5,31,0,729.979,-0.951098,-0.392514,1.50853,-1.17857,-1.44013,-1.13975,-0.952649,-0.159769,-1.57961,0.39619,5.39054,5.37975,0.995461,0.995412,0.125,0.248504,0.41255,0.19497,0.179217,0.197395,0.209403,0.26612,0.171231,8
-729.221,0.992917,0.0767626,5,63,0,731.996,-0.966151,-1.66499,2.04999,-1.00527,-0.737657,-0.178104,-1.35926,0.398847,-0.469124,0.307873,5.85925,5.46362,0.997155,0.99578,0.125,0.185615,0.417021,0.218292,0.232677,0.264836,0.200266,0.300828,0.247762,8
-726.891,0.999978,0.0767817,6,63,0,733.868,-1.21501,1.31465,1.76558,-0.742791,-0.696949,-1.99985,0.243198,0.753645,-0.0863219,0.266796,4.41958,4.76651,0.988104,0.991562,0.125,0.296448,0.322138,0.195732,0.197664,0.148228,0.240465,0.266208,0.224776,8
-724.111,0.99749,0.0773237,5,31,0,732.725,-1.07419,0.379274,2.02745,-0.185635,-1.87644,-1.21611,-0.297965,0.736164,-0.287232,0.448187,3.87257,4.80224,0.979619,0.991856,0.125,0.288188,0.458717,0.239143,0.1284,0.165311,0.230103,0.322076,0.230956,8
-722.977,0.992167,0.0776817,5,63,0,729.361,-1.25566,-0.00374795,1.97051,-1.222,-1.48852,-0.0184539,0.0334982,0.247535,0.101726,0.56302,6.16321,4.64703,0.997899,0.990501,0.125,0.221358,0.46351,0.125246,0.109708,0.219934,0.224994,0.2467,0.231763,8
-726.52,0.979451,0.0776424,5,31,0,729.662,-1.19869,-0.331842,2.06162,-1.10333,-1.49558,-0.107478,0.239117,0.310894,0.261508,0.597489,6.2657,4.3349,0.998103,0.987066,0.125,0.198299,0.508275,0.134946,0.109849,0.220474,0.258109,0.266406,0.260679,8
-723.953,0.996041,0.0766624,6,63,0,730.984,-1.0676,0.225417,2.00706,-0.167694,-1.61005,-0.140862,-0.25931,0.566208,-0.786384,0.294079,5.39717,5.44099,0.995491,0.995684,0.125,0.268683,0.382874,0.246583,0.176377,0.248052,0.241612,0.288826,0.214356,8
-726.944,0.999277,0.0769085,5,31,0,730.502,-1.04592,-0.648359,1.58771,-0.918429,-0.631689,0.16867,-0.364318,1.54482,0.159193,0.349512,4.26397,5.76512,0.986129,0.996875,0.125,0.218824,0.379659,0.203117,0.219822,0.271511,0.236267,0.376135,0.270857,8
-725.746,0.994529,0.0773936,6,63,0,731.472,-1.14318,-0.253502,1.40936,-0.0725689,-1.10437,-1.39228,0.0311398,-0.33558,-0.811074,0.290275,6.16568,4.75595,0.997904,0.991473,0.125,0.228507,0.324301,0.237897,0.187894,0.175473,0.243398,0.224334,0.201232,8
-727.961,0.99824,0.0775275,6,63,0,734.469,-1.25595,0.344225,2.71166,-1.14456,-0.387899,0.168865,0.0112535,1.99537,-0.180502,0.390897,4.4177,6.08333,0.988082,0.997725,0.125,0.245754,0.451165,0.154028,0.196617,0.23327,0.222433,0.383207,0.209738,8
-729.546,0.998452,0.0779364,6,63,0,735.32,-1.23006,0.589239,2.32778,-0.897497,-0.439161,0.30962,0.08637,2.41374,-0.278371,0.331435,4.67033,6.29031,0.990718,0.998149,0.125,0.262161,0.387329,0.178356,0.201714,0.244633,0.23122,0.394111,0.210432,8
-725.474,0.980791,0.0783618,5,31,0,734.35,-1.26015,-0.30091,2.16674,0.0476929,-1.20558,-0.6318,0.0949397,0.67151,-0.259086,0.286817,4.73625,6.01057,0.991305,0.997553,0.125,0.20645,0.345542,0.223311,0.167154,0.191334,0.225671,0.255869,0.208422,8
-725.908,0.999098,0.0774742,5,63,0,729.38,-1.09376,0.733257,2.64969,-0.287976,-0.726277,-0.648148,0.0943461,0.275449,-0.302509,0.273287,5.42274,6.13316,0.995604,0.997835,0.125,0.290415,0.40863,0.236411,0.215474,0.219105,0.255788,0.265323,0.235694,8
-724.739,0.991861,0.0779434,5,63,0,733.461,-0.805084,-0.711573,0.925338,-1.7248,-0.863891,-1.73025,-0.767714,0.329792,-1.36847,0.354061,5.12641,4.56239,0.994097,0.989671,0.125,0.257879,0.382853,0.195326,0.247693,0.195023,0.254093,0.334408,0.21592,8
-722.48,0.981241,0.0778767,5,31,0,729.936,-0.967674,-0.304966,1.2667,-0.618098,-2.03722,-1.01496,-0.644884,-0.0891635,0.0399276,0.663515,5.37921,4.71923,0.99541,0.991157,0.125,0.236851,0.468243,0.201364,0.0895293,0.162313,0.198521,0.263698,0.280662,8
-724.982,0.998615,0.0770295,6,63,0,729.709,-1.46744,0.0990429,2.63993,-0.646467,0.357113,-0.239284,0.417212,1.33295,-0.165397,0.385904,4.85244,5.45259,0.992251,0.995733,0.125,0.193221,0.389675,0.15227,0.209221,0.173679,0.213084,0.278273,0.177809,8
-722.642,0.995539,0.077458,5,63,0,730.034,-1.24123,0.157026,1.19627,-0.216273,-0.848361,-0.541891,-0.266728,-0.192247,-0.153224,0.538909,5.40785,4.85289,0.995539,0.992255,0.125,0.239284,0.355134,0.204601,0.154672,0.177517,0.200212,0.206716,0.210186,8
-718.959,0.996197,0.0776608,4,31,0,728.443,-1.23586,0.238421,1.17688,-0.405465,-0.671596,-0.687508,-0.0381069,0.30349,0.0610262,0.644798,5.86661,4.85307,0.997176,0.992256,0.125,0.253104,0.382959,0.182828,0.15857,0.157206,0.220899,0.261117,0.232096,8
-720.809,0.99748,0.0779118,5,63,0,724.439,-1.40989,0.0515122,1.56962,-0.322307,-0.337626,0.109581,0.245763,0.689116,-0.192835,0.698019,4.41392,5.74735,0.988037,0.996819,0.125,0.201985,0.422074,0.163165,0.16171,0.208598,0.224725,0.283153,0.175883,8
-718.456,0.998068,0.0782572,6,63,0,725.775,-1.43814,0.410603,1.22248,-0.046112,-0.342547,-0.151742,0.360488,0.785413,0.431235,0.861904,4.85454,4.70636,0.992267,0.991043,0.125,0.252705,0.405048,0.185747,0.150155,0.172369,0.244635,0.318388,0.256077,8
-719.071,0.990997,0.0786465,6,63,0,720.905,-1.53261,0.407679,0.797649,0.01317,-0.167463,0.112621,0.263429,0.490941,0.121448,1.75534,5.42373,5.50007,0.995609,0.99593,0.125,0.306401,0.466931,0.181013,0.138647,0.208346,0.255364,0.338307,0.210913,8
-722.636,0.953745,0.0785113,5,31,0,727.645,-1.55154,-0.0733658,0.638301,0.032517,-0.43943,-0.043042,0.267637,0.21456,0.120677,1.99503,4.59326,5.36087,0.989982,0.995325,0.125,0.154738,0.430915,0.184422,0.0810461,0.162817,0.265495,0.245364,0.212354,8
-725.284,0.996659,0.0756749,6,63,0,729.529,-1.20427,0.698944,3.49603,-1.15809,-1.00079,-1.23796,-0.0886685,0.826123,-0.295369,0.339407,5.26175,5.20811,0.994841,0.994558,0.125,0.275471,0.495578,0.168355,0.175963,0.164594,0.225419,0.284169,0.213406,8
-729.829,0.994256,0.0759507,5,63,0,734.459,-1.15809,1.34296,1.32382,-0.95419,0.593316,-1.07852,-0.145417,-0.100938,0.832668,0.216939,6.32435,4.42614,0.998211,0.988181,0.125,0.295931,0.295067,0.203414,0.263205,0.199079,0.233324,0.235055,0.273398,8
-726.616,0.998655,0.0760545,6,63,0,735.855,-1.3144,-0.377282,2.56641,-0.156246,0.181763,-0.90942,0.181363,1.43183,-0.796796,0.468039,4.16101,5.48415,0.984648,0.995865,0.125,0.183775,0.471726,0.199803,0.226299,0.149308,0.226267,0.344288,0.156127,8
-720.615,0.999895,0.0764729,6,63,0,730.131,-0.754656,-0.468719,0.801772,-1.32228,-1.33619,-0.794444,-0.540553,-0.410604,-0.0157851,0.760908,5.90893,4.78158,0.997292,0.991687,0.125,0.247627,0.463917,0.146691,0.145371,0.204378,0.237585,0.255957,0.3172,8
-722.205,0.99217,0.0769814,5,63,0,726.95,-1.13697,0.0846566,1.40662,-0.0782668,0.288103,-0.509761,-0.11705,0.554258,-0.657684,0.880467,5.74603,5.38282,0.996815,0.995426,0.125,0.256844,0.525355,0.23043,0.292492,0.169975,0.22443,0.343222,0.152381,8
-722.648,0.989153,0.0769333,6,127,0,732.698,-1.05606,0.119424,1.56733,-0.350819,0.315991,-0.857915,-0.12912,0.570515,-0.495931,0.776847,5.80445,5.30256,0.996995,0.995046,0.125,0.27622,0.540291,0.209392,0.307765,0.151545,0.239328,0.351407,0.19134,8
-720.69,0.999707,0.0766682,6,63,0,726.392,-1.15213,0.33013,1.02054,-0.499537,-1.31439,0.0954865,-0.0998785,0.119076,0.340645,0.812601,5.04947,4.93008,0.993628,0.992826,0.125,0.292378,0.419986,0.173926,0.0979507,0.254542,0.225606,0.258196,0.294149,8
-722.858,0.971939,0.0771612,5,31,0,727.209,-1.27961,-0.345919,1.56479,-0.116558,-1.74659,-0.551251,-0.0757687,0.602748,-0.635968,0.555666,4.73548,4.62775,0.991298,0.990318,0.125,0.186666,0.398886,0.206792,0.0953383,0.169959,0.210534,0.279956,0.163421,8
-724.385,0.998672,0.0756692,6,63,0,730.004,-1.07094,0.0182452,2.1438,-0.88087,-0.135724,-0.234637,-0.205698,0.600806,0.852454,0.399802,6.50636,5.38176,0.998508,0.995421,0.125,0.256614,0.446742,0.194174,0.245048,0.237806,0.239909,0.30349,0.325167,8
-726.392,0.999986,0.0760814,5,31,0,729.115,-1.28841,0.404892,2.42609,-0.959469,0.738163,-0.50073,-0.0359135,0.609839,0.47908,0.36934,7.26024,4.98778,0.999298,0.993225,0.125,0.242528,0.403149,0.162087,0.265851,0.186434,0.213883,0.256703,0.247597,8
-724.347,0.998983,0.0765882,6,63,0,732.538,-0.911755,-0.559111,1.47461,-0.869375,-2.42105,-1.3807,-0.419003,-0.00894567,-0.863773,0.424427,3.85929,4.8641,0.979352,0.99234,0.125,0.240661,0.42901,0.217424,0.125724,0.18276,0.251695,0.285865,0.217829,8
-725.061,0.999231,0.0770248,5,63,0,729.353,-1.02031,-0.0175711,2.37446,-1.49661,-0.546829,-1.05831,-0.764896,-0.259782,0.165317,0.316568,6.72915,4.87291,0.998806,0.992407,0.125,0.263885,0.433243,0.183308,0.232648,0.204999,0.220552,0.249262,0.275284,8
-726.7,0.990059,0.0774804,5,63,0,730.261,-1.0565,-0.127158,1.78641,-0.495652,-0.0794067,-1.20686,-0.674349,-0.535512,-0.0511625,0.251693,6.76663,4.56709,0.99885,0.989719,0.125,0.2519,0.352773,0.234827,0.254172,0.204199,0.226842,0.23303,0.255522,8
-727.132,0.976001,0.0772764,6,63,0,735.747,-1.1601,0.682116,2.16609,-1.28588,-0.83901,-0.300383,0.285155,1.60922,-0.587708,0.487256,4.5262,5.61869,0.989294,0.996384,0.125,0.304124,0.473858,0.143483,0.172371,0.213079,0.264802,0.407092,0.190546,8
-727.573,0.999859,0.0760748,5,63,0,732.887,-1.14111,-0.0981112,2.41228,-0.503403,-0.243908,-0.347449,0.280976,0.516646,0.64585,0.446274,4.47195,4.11576,0.988704,0.983948,0.125,0.234173,0.483862,0.203305,0.222707,0.21481,0.265862,0.286888,0.298828,8
-724.091,0.988497,0.0765675,4,15,0,731.458,-1.30879,-0.141951,2.39341,-0.403589,-0.191535,-0.516044,-0.00326346,0.795602,0.341839,0.373412,4.53666,4.19372,0.989404,0.985134,0.125,0.203949,0.3977,0.188545,0.200959,0.182204,0.212486,0.266647,0.234847,8
-720.803,0.998742,0.0762559,6,63,0,729.176,-1.03455,0.339265,0.423876,-0.641036,-0.424727,-0.474357,-0.0878112,0.170399,-0.521481,0.803844,5.15972,5.41036,0.994289,0.99555,0.125,0.318247,0.333183,0.175108,0.201657,0.195311,0.248778,0.289548,0.189426,8
-724.83,0.998369,0.0766683,5,47,0,729.294,-1.08964,-0.185703,3.19692,-0.985214,-0.429943,-1.44427,-0.216216,1.36662,-0.587869,0.282966,5.20836,4.99482,0.994559,0.993273,0.125,0.241918,0.453875,0.202874,0.229471,0.182676,0.240338,0.331161,0.221665,8
-724.102,0.995282,0.0770551,5,63,0,729.401,-1.16218,0.0247027,2.41827,-0.809408,-0.838179,-0.742559,-0.45829,1.68365,0.0949075,0.341556,5.86688,5.26151,0.997176,0.994839,0.125,0.239805,0.41673,0.191756,0.190237,0.195319,0.211032,0.357295,0.244204,8
-728.425,0.996437,0.0772224,5,63,0,733.14,-1.07501,-0.0146984,1.04554,-1.37993,0.326723,0.553827,-0.579289,1.41369,-0.0556357,0.262532,4.79855,4.6891,0.991826,0.990889,0.125,0.25372,0.309913,0.191966,0.271063,0.283003,0.22669,0.330954,0.25169,8
-725.899,0.99821,0.0774716,6,63,0,731.539,-1.24421,-0.249677,1.66234,-0.757249,0.00135955,-0.545547,-0.343855,-0.138648,0.583026,0.299134,5.79615,5.33512,0.99697,0.995204,0.125,0.211001,0.321486,0.186831,0.223774,0.196643,0.206349,0.216583,0.255439,8
-722.813,0.995798,0.0778475,6,63,0,730.557,-0.905571,-0.470063,1.08241,-1.87451,0.448337,-0.779182,-0.758389,0.147052,-0.417763,0.456016,5.41492,4.91654,0.99557,0.992729,0.125,0.246025,0.398439,0.146743,0.331564,0.220821,0.222456,0.301848,0.250476,8
-721.223,0.999839,0.0780507,5,63,0,725.555,-1.22892,0.263453,1.4453,0.158943,-2.06648,-0.562511,0.0732528,0.237604,-0.106883,0.623844,5.12192,5.38767,0.994071,0.995448,0.125,0.256437,0.418902,0.244204,0.0746002,0.170818,0.234473,0.253374,0.214906,8
-721.859,0.989238,0.0785445,6,63,0,728.481,-1.16664,0.301518,1.49269,-0.783211,0.745127,-0.799019,0.180065,0.157644,-0.31431,0.50324,4.61769,5.40078,0.990221,0.995507,0.125,0.266021,0.397604,0.173534,0.311811,0.172396,0.254259,0.252125,0.210018,8
-722.326,0.997956,0.078275,5,63,0,724.801,-1.03101,-0.187984,2.31633,-0.461525,-0.137651,-0.881327,-0.482934,0.423473,0.526452,0.390322,5.51054,5.44073,0.995972,0.995682,0.125,0.248919,0.468318,0.229497,0.25261,0.201811,0.228022,0.296145,0.304592,8
-721.914,0.999097,0.0786322,5,63,0,725.387,-0.931775,-0.450159,0.80736,-1.5932,-0.622326,-1.1102,-0.324685,0.300264,-1.18762,0.517675,4.56172,5.29056,0.989664,0.994986,0.125,0.237794,0.374297,0.147225,0.222019,0.181458,0.249767,0.31511,0.175581,8
-720.819,0.998892,0.0790725,6,95,0,724.673,-0.98468,-0.0967869,1.53302,-0.261569,-0.295548,-0.49031,-0.265043,0.0138441,0.111355,0.77035,5.66573,4.96567,0.996549,0.993075,0.125,0.257455,0.548914,0.233943,0.229285,0.203852,0.233464,0.274081,0.289277,8
-724.031,0.997112,0.0794989,5,31,0,726.966,-1.21428,0.194599,0.647504,-1.1468,-0.0150182,-0.334303,0.185094,0.250429,-0.197115,0.741936,5.80221,5.63948,0.996988,0.996458,0.125,0.255423,0.324346,0.112533,0.226984,0.188115,0.254084,0.26338,0.204156,8
-723.009,0.999863,0.0797964,5,31,0,729.136,-1.12463,0.447616,2.49965,-0.145367,-1.60485,-0.819067,-0.271358,0.505147,-0.24843,0.412874,5.68834,5.71728,0.996626,0.996722,0.125,0.280936,0.476869,0.234217,0.143413,0.188039,0.225017,0.28576,0.226672,8
-721.534,0.998705,0.0802952,5,31,0,731.494,-1.01617,-0.664407,1.08216,-0.156687,-0.829063,-0.664128,-0.312809,0.0714333,0.238566,0.637957,5.72285,5.73151,0.99674,0.996768,0.125,0.191541,0.419263,0.24673,0.175799,0.191568,0.228689,0.274762,0.29651,8
-719.033,0.999585,0.0807105,6,63,0,724.151,-1.26131,-0.203631,1.15523,-0.523706,-0.30015,-0.185924,0.153817,0.626427,0.0598567,0.719541,4.41521,4.98548,0.988052,0.99321,0.125,0.196576,0.394109,0.162719,0.185839,0.198596,0.240374,0.307769,0.228246,8
-720.732,0.989077,0.0811915,6,63,0,723.888,-1.31857,0.376842,1.06268,0.320711,-0.244116,-0.0483226,0.0459761,0.442515,0.340471,0.80579,4.43935,4.79809,0.988334,0.991822,0.125,0.26602,0.386448,0.257283,0.180159,0.204646,0.217292,0.276479,0.260337,8
-720.113,0.983645,0.0808969,5,31,0,726.426,-1.17989,-0.257187,1.65248,-1.21082,-0.453731,-0.717932,0.0555277,0.326049,-0.600542,0.524856,4.97456,5.16767,0.993136,0.994334,0.125,0.211673,0.422486,0.139988,0.194971,0.174121,0.240353,0.267223,0.18316,8
-724.93,0.993585,0.0802065,5,31,0,727.037,-1.09703,-0.5825,1.99757,-0.787892,-0.647915,-0.657758,-0.165424,1.16132,0.608114,0.335089,3.72441,4.86841,0.976441,0.992373,0.125,0.215477,0.394683,0.20407,0.211794,0.211244,0.240039,0.330066,0.290437,8
-724.388,0.997796,0.080244,5,31,0,729.083,-1.1001,-0.211348,2.2324,-0.949246,-1.2233,-0.992929,-0.539729,1.19552,0.859459,0.379588,4.78526,4.56743,0.991717,0.989722,0.125,0.234994,0.437157,0.188403,0.173009,0.185881,0.213329,0.343825,0.315645,8
-725.174,0.990513,0.0805881,5,63,0,730.011,-1.06744,0.0941896,1.82254,-0.91002,-1.16516,-0.618882,-0.542062,0.738107,0.164471,0.232176,6.30086,5.57633,0.998169,0.996228,0.125,0.260077,0.344278,0.217768,0.207846,0.229502,0.232671,0.28986,0.263229,8
-729.276,0.997559,0.0804003,5,31,0,733.098,-1.11841,0.627946,1.47234,-0.145689,-0.845405,-0.640949,-0.391332,-0.0685915,-0.260614,0.239842,7.00007,6.14501,0.999089,0.99786,0.125,0.275318,0.3175,0.239877,0.210623,0.218891,0.2293,0.243265,0.234887,8
-728.705,0.998043,0.0807261,6,63,0,736.323,-1.11926,-0.512701,0.491316,-1.13895,-1.56992,-0.641159,-0.129212,0.341188,-0.138915,0.463971,5.30719,3.82679,0.995069,0.978685,0.125,0.204705,0.29084,0.16142,0.136148,0.195173,0.235193,0.276685,0.234384,8
-721.513,0.992884,0.0810875,6,63,0,735.568,-1.08587,0.192296,0.935645,-0.277681,-1.06699,-0.603099,-0.319826,0.487806,-0.199123,1.02907,5.80298,4.97613,0.996991,0.993147,0.125,0.291527,0.469283,0.202358,0.101208,0.153619,0.195448,0.35804,0.215721,8
-723.446,0.97097,0.0810706,5,31,0,726.864,-1.0691,0.229776,0.379408,-0.261005,-1.02705,-0.691937,0.0658319,0.207998,-0.180987,0.610753,5.6175,4.87551,0.996379,0.992427,0.125,0.283176,0.302089,0.226443,0.15494,0.183667,0.2633,0.280484,0.235118,8
-725.574,0.986891,0.0794663,6,63,0,730.253,-0.852763,-1.08255,1.94725,-1.06649,-1.65696,-0.247268,-0.90537,0.573283,-0.381939,0.384278,4.96558,5.11492,0.993074,0.994029,0.125,0.219469,0.473904,0.220528,0.183997,0.279331,0.231355,0.346952,0.269033,8
-722.617,0.998808,0.0790226,6,63,0,728.717,-1.07038,0.31687,1.86608,-0.544891,0.294633,-1.25984,-0.068889,0.115794,0.399782,0.332849,5.20889,4.99432,0.994562,0.993269,0.125,0.275895,0.389537,0.222397,0.274419,0.183964,0.250995,0.262727,0.281443,8
-720.477,0.996621,0.0794296,5,31,0,727.529,-1.21559,-0.044638,1.49646,-0.143084,0.149172,-0.434348,-0.168432,0.683041,-0.433628,0.668795,5.90791,4.78215,0.99729,0.991692,0.125,0.223489,0.446513,0.212272,0.246786,0.18152,0.209451,0.318911,0.181592,8
-721.612,0.997616,0.0796806,5,31,0,725.5,-1.3261,0.280859,1.40423,-0.235586,-1.15708,-0.838182,0.230474,0.186703,-0.106988,0.551573,5.68089,4.57854,0.996601,0.989835,0.125,0.236641,0.365501,0.189073,0.123001,0.143267,0.231657,0.227388,0.200189,8
-719.695,0.999952,0.0800029,5,31,0,723.519,-1.26935,0.0572535,1.39407,-0.535851,-0.522106,0.122253,-0.077599,0.755334,-0.0922145,0.64015,4.87918,4.94188,0.992454,0.99291,0.125,0.22571,0.406866,0.166259,0.167483,0.233064,0.210981,0.313067,0.209428,8
-718.829,0.99959,0.0804941,5,31,0,722.537,-1.18472,0.0327517,1.24604,-0.254582,-0.442459,-0.85882,-0.095464,0.56433,-0.0213931,0.667672,5.66679,5.27613,0.996553,0.994914,0.125,0.23815,0.412711,0.205104,0.185407,0.147025,0.222967,0.308332,0.231653,8
-722.051,0.974531,0.0809607,5,63,0,728.818,-1.08938,-0.630906,1.8651,-0.487472,-0.541891,-1.00193,-0.016521,0.424163,-0.894214,0.542907,4.61061,5.6128,0.990152,0.996362,0.125,0.192802,0.480807,0.205211,0.200435,0.163373,0.250049,0.297527,0.171525,8
-723.36,0.989637,0.0796205,5,31,0,726.647,-1.16689,1.32705,1.52764,-0.372646,-0.443758,-0.777976,-0.135774,0.444804,0.328792,0.392086,4.5687,4.96152,0.989735,0.993046,0.125,0.343763,0.361717,0.211986,0.207366,0.186651,0.227915,0.270421,0.261541,8
-725.965,0.984885,0.0793707,5,31,0,731.625,-1.42108,0.316638,2.11121,0.186176,-0.432402,-0.625572,0.734864,2.137,0.327145,0.333794,4.82253,5.56711,0.992018,0.996193,0.125,0.211587,0.328192,0.204413,0.172871,0.163845,0.23581,0.330093,0.212172,8
-726.56,0.980226,0.0787864,6,63,0,731.016,-1.16487,-0.255578,0.600496,-1.07308,-1.31586,-0.688523,-0.364494,-0.550195,-0.356182,0.488368,5.00109,4.60068,0.993314,0.990055,0.125,0.215906,0.294921,0.155917,0.140942,0.182259,0.207038,0.192544,0.207705,8
-731.986,0.998908,0.0778822,6,63,0,738.822,-0.905837,-1.11867,1.56415,-1.62455,-1.06407,-2.42679,-2.01302,-0.316447,-1.24363,0.160187,5.66732,5.84503,0.996555,0.997114,0.125,0.252555,0.341801,0.237566,0.254209,0.215079,0.226479,0.277574,0.248795,8
