# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=896279109
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_sigma.1,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_sigma.1,g_se,g_sp
-731.738,0.992258,0.0831436,5,31,0,735.863,-1.09312,-1.97238,-0.820046,-1.42057,0.80125,-0.403007,0.688314,-1.21933,5.1418,6.21323,11.5657,-0.889273,0.977763,-1.29477,0.772586,-1.12673,-0.455648,2.93176,0.905815,0.61096,1.65944,-3.52467,-0.492995,-1.29612,3.9291,0.140935,-1.0695,2.98921,0.123108,3.91921
-731.06,0.996425,0.0830158,5,31,0,735.776,-1.03478,-1.59251,-0.820067,-2.19768,0.34467,-0.0543537,0.874918,-1.69923,4.92756,5.85664,-0.671168,1.6775,-0.139629,-0.812576,-2.1402,0.710812,0.639728,-2.2776,-0.629272,-3.9076,20.6884,-1.62008,0.53591,-2.03303,1.64633,1.96135,0.0360143,-2.64199,-0.159099,2.74854
-730.842,0.99878,0.0832523,5,31,0,737.622,-1.05352,-1.32413,-0.698044,-2.06786,0.568739,0.0193934,0.905999,-1.80602,4.99083,5.82865,8.15137,-2.81029,-1.79128,-1.10963,-2.48804,-0.942825,-0.407965,2.19008,-0.764144,1.11467,20.2796,-1.19942,0.644219,-1.87406,1.79935,1.78707,-0.24789,-2.64976,-0.0340869,2.66195
-732.341,0.999149,0.0836949,6,63,0,736.518,-1.21099,0.578691,-0.206719,1.91883,-0.884281,-0.859413,0.828143,-2.31965,5.15032,4.52569,10.7043,0.906468,-2.90892,-0.699361,-1.37534,-0.0145851,0.884219,-1.04786,0.292336,-1.49871,-10.0542,0.901644,0.462453,2.31007,-0.954733,-0.894414,-1.31914,-1.78827,0.0443577,-3.05357
-733.498,0.997857,0.0841706,5,31,0,737.825,-1.13083,0.534859,-0.169863,2.38011,0.324606,-0.864168,0.576226,-1.9243,6.0691,5.37175,7.1407,-0.791477,-0.459935,-1.61022,1.77993,0.664973,0.998173,1.29047,0.645428,3.45924,6.02149,1.23895,1.18067,3.24015,0.951828,-0.810324,-1.97542,0.0268927,1.67655,1.23854
-727.906,0.998967,0.0845325,5,31,0,735.896,-1.1872,-0.949771,-0.355899,1.45111,0.438685,-0.452957,1.28645,-1.62079,5.50519,5.08616,10.5566,1.90272,1.20722,2.95741,0.772687,-1.0527,-1.65693,-0.966327,1.70391,1.37662,3.66809,-1.06858,0.647996,2.41952,1.21185,-0.529053,-0.304025,-1.31385,0.801461,-0.044888
-726.64,0.998528,0.084993,5,63,0,731.404,-1.0291,-0.792989,-1.5923,-1.34541,-0.878244,-1.0654,0.525647,-1.52736,5.16832,5.29002,6.2745,1.2073,-0.352994,-2.5096,-1.55862,1.18451,-1.03076,0.128557,-0.899451,-0.40133,-3.52825,-0.335586,-1.55978,-0.973354,-0.753874,-1.05086,-1.01781,-2.63397,0.126245,1.04982
-729.099,0.988178,0.0854149,5,63,0,736.628,-1.10673,-0.468907,-0.173817,-0.217912,-0.243077,-0.0567565,0.0706326,0.596632,3.92185,4.61023,-8.90593,0.0578961,1.20798,2.36191,1.25408,3.54485,-0.930835,2.12116,1.42386,-0.171962,-25.4367,-14.2297,-2.56586,0.90615,-12.3101,4.93606,-22.0095,8.5296,-4.17681,-1.4358
-728.064,0.895413,0.084915,5,63,0,736.626,-1.00507,0.0208641,-0.217969,-0.472699,0.0654672,-0.191649,-0.00460686,0.499815,4.1993,4.46968,12.3172,2.11824,1.78093,-0.394707,-3.16423,-0.908311,-0.997008,-3.09915,1.86762,-0.995716,-0.204529,10.5355,1.8824,-1.69583,16.0127,-3.42946,-22.7863,2.75765,-2.43466,-3.84929
-724.636,0.902102,0.0766395,5,31,0,733.423,-0.978888,-0.0868443,-0.518248,-0.621275,-0.533482,-0.300503,0.383048,-0.279969,5.79859,5.15878,-5.36459,-1.10319,-1.12171,-1.27553,-2.22048,-0.908977,-0.487027,-5.25184,1.98412,3.4453,18.5068,3.70794,-0.0857882,0.0909402,-2.9736,2.09492,10.2157,3.10795,1.34051,0.078442
-724.045,0.998391,0.0696726,6,127,0,729.37,-1.32364,-0.371013,-0.0518936,-0.845865,0.310518,0.192772,0.99757,-0.592593,4.8066,5.40715,13.5321,-1.20983,-0.367071,-1.13719,0.297449,-1.47822,-0.80349,3.34612,1.5791,-0.06134,4.17998,-2.06905,0.385029,-1.40027,1.52656,1.28695,3.54577,3.7597,-0.585593,1.45132
-725.326,0.993808,0.0700234,6,63,0,727.042,-1.28533,0.196125,-0.476411,-0.317576,-0.586408,-0.174323,1.07382,-1.24855,5.66756,4.83953,1.28181,-0.647335,-0.412579,-1.14333,-0.211683,-0.569955,0.256278,1.77466,1.15402,1.31002,-17.3,0.73541,-0.754149,0.0975195,-1.89712,-0.972632,-2.08872,-3.09505,0.973687,-0.732227
-726.52,0.997366,0.0700404,5,31,0,730.474,-1.01382,-1.10441,-0.435424,-0.706568,0.391059,-0.72842,0.397067,-0.900119,5.13164,5.28292,-1.73298,2.1457,0.653761,0.946165,-1.19062,1.97048,-1.26928,-0.743005,1.28094,-0.972627,12.9951,-1.93346,2.64812,0.0443727,4.81141,-1.69705,-0.365172,0.580417,0.189911,0.74872
-726.684,0.985181,0.0703157,5,31,0,735.079,-1.0145,-0.75155,-1.13743,-0.0366149,-0.601732,-1.25797,0.871771,-1.07435,5.22524,5.04459,2.76659,-1.31298,3.06373,-1.17625,3.81273,1.23891,-0.608645,2.39546,-0.24822,2.28191,6.13498,-0.396337,-1.35326,1.28452,-0.351834,-4.07345,4.41851,5.75505,0.326887,-0.168089
-728.784,0.998674,0.0697061,5,31,0,731.307,-0.906895,-0.767682,-0.791618,-0.332301,-0.160486,-0.577614,-0.357778,-0.7874,4.10496,4.76023,-0.462474,0.00971759,0.247873,-1.24265,-0.629612,1.85127,-0.828208,2.12343,-1.1041,-0.386763,0.737692,-0.222928,1.22497,1.27958,3.02121,1.56379,-9.10577,-1.71285,-2.78328,-1.84129
-727.169,0.997723,0.0700734,5,31,0,732.118,-0.931886,-1.04082,-0.450207,0.188068,-0.528215,-0.550908,0.214569,-0.863111,4.48408,4.71377,9.25603,0.29826,0.478184,0.0196775,1.60956,0.960627,-3.13863,-1.23381,-1.65066,-0.785059,22.0873,-1.23482,4.11481,2.39727,0.51684,1.7383,0.0106975,-3.87285,-1.17665,-2.88237
-725.477,0.999014,0.0703721,5,31,0,730.888,-1.06972,-1.30772,-0.530336,-1.18683,-0.504653,-0.741303,0.527414,-0.919646,4.60704,5.1935,-3.23156,1.67119,-2.17235,-1.55279,0.612385,1.78619,1.17382,-2.27847,1.1278,2.26442,-9.64193,-2.84003,0.944598,-1.05654,-0.821404,-2.79076,-0.59669,1.5519,-1.28104,0.839754
-728.983,0.99163,0.0707649,5,31,0,732.755,-0.991018,-0.610045,-0.73947,-0.4628,-1.51434,-0.99556,0.457394,-1.24762,4.37601,4.30033,8.25243,1.66988,-1.14939,0.920562,-0.549947,0.714009,0.467592,-1.75406,0.516369,-3.30039,9.65127,0.276528,1.55506,0.455705,-2.51216,-0.791262,0.207646,-2.18207,-1.68273,-5.98169
-729.67,0.997862,0.0706193,6,63,0,734.976,-1.03622,-0.862193,-1.41842,-1.55465,0.205849,-0.363932,0.62976,-1.0055,5.451,6.30924,7.81294,-0.720693,2.62013,-1.16148,-1.9411,-1.49847,-0.639897,-1.23581,-1.51819,-2.07604,4.30287,-1.0763,-3.99208,-1.59405,2.94105,1.16254,1.14863,3.59651,0.718005,4.11895
-727.057,0.988986,0.070927,5,31,0,734.378,-1.06006,-0.839682,-0.517526,0.696042,-0.456985,-0.539299,0.455338,-1.38649,5.72943,5.40504,-4.02287,-0.704301,-2.14286,-1.58232,1.47883,0.436521,-2.57811,0.160684,0.251244,5.54403,8.27876,-0.598084,1.40898,1.94541,-0.0114784,0.327215,-1.93991,-2.84186,1.18522,1.30519
-729.854,0.993973,0.0705883,5,63,0,735.956,-1.06845,-0.518806,-0.1999,1.06513,-0.271616,-0.669785,0.188923,-0.570392,5.66866,5.12301,-1.13317,1.25755,0.798752,-0.168438,0.712355,0.00805436,-0.0225536,5.69675,-0.520068,-3.20226,-2.51112,-0.74557,4.47341,6.03807,0.119499,-5.42026,-5.68674,6.01109,1.05199,0.407533
-730.111,0.99982,0.0706118,6,63,0,732.969,-1.2203,-0.18253,-1.29045,-2.70436,0.171874,-0.0165578,2.07685,-1.84618,4.56729,5.1826,5.81215,-0.284925,0.408385,1.62994,1.9102,-0.332462,0.956911,-0.0885104,0.164628,-1.58143,-4.69419,0.0127347,-1.5746,-2.74337,0.355304,0.264393,1.19206,-2.21635,-1.33487,0.620385
-729.194,0.99907,0.0710591,6,63,0,736.887,-1.10478,-0.221943,-0.666309,1.45957,-0.562598,-0.920306,0.429777,-1.45572,5.9952,5.01814,3.11389,2.87606,-2.36324,-0.780092,2.27193,-0.107465,-0.90867,-0.502686,-2.9792,0.303305,-2.1745,0.4917,0.529674,2.87851,-0.460031,-1.44965,-2.72151,-0.575897,1.54487,-0.227714
-730.373,0.99797,0.0714527,6,63,0,734.449,-1.28609,-0.60123,0.329041,-2.26236,0.840804,0.00842722,2.64666,-1.66387,5.26241,5.36863,-5.66709,0.465912,-0.789234,-0.457085,-0.200722,1.50055,1.01553,2.81904,-2.583,-0.939139,8.89696,-0.814406,1.49687,-2.37594,1.40895,-0.216547,3.39113,2.40496,0.40708,1.18162
-727.662,0.989459,0.0717662,6,63,0,736.673,-1.12364,0.118515,-1.0847,0.482654,-0.575971,0.231088,0.847999,-1.24185,6.02007,5.53471,23.9025,1.00343,0.0990539,2.23705,-0.584533,0.658989,-1.33637,2.01948,-0.640503,-2.10302,10.6028,1.30299,-1.73541,1.69478,-0.92838,3.38698,-0.314178,0.666836,1.62258,1.80961
-726.877,0.99951,0.0714566,5,31,0,730.025,-1.17541,-0.391923,-1.03574,-0.573737,-0.0149121,0.432177,0.893211,-1.55257,5.56763,5.65205,6.17408,1.00038,-0.833712,1.45824,-0.990281,1.40783,-0.935853,0.505301,1.51537,0.635677,-1.52021,-0.164158,-1.20807,-0.180881,0.311952,2.38355,-1.90631,-2.58657,0.878637,2.36515
-725.706,0.999941,0.071881,5,31,0,727.685,-1.1509,-0.457571,-0.799969,-0.587131,-0.2475,0.464986,1.02513,-1.29424,5.22168,5.49779,-0.205751,-0.10505,1.21031,0.0181209,-0.73062,-1.01838,0.700987,1.9345,-1.2437,-1.88781,11.0842,-0.241986,-0.755435,-0.106053,-0.109231,3.92222,0.0421615,-0.576947,0.342277,1.63946
-729.632,0.968875,0.072338,5,47,0,734.615,-1.2834,-1.30495,-1.14935,-0.800325,0.192571,-0.18298,0.933646,-1.87884,4.80589,4.68034,14.4723,-0.353665,0.276762,0.129568,0.865214,-1.30229,2.0314,-0.115626,-0.283248,-4.06426,-29.2057,-1.61126,-1.49176,-0.607773,0.207932,-0.428556,-2.64558,-3.50191,-0.953619,-1.17987
-727.752,0.997996,0.0705338,5,47,0,732.578,-1.00572,-0.722775,-1.00801,-0.998433,-0.459942,-0.499942,0.517102,-1.8461,5.01579,4.93479,16.4149,1.39197,0.530306,0.0282136,-1.48205,-1.06314,-0.266048,1.95122,0.617262,2.13159,21.3408,-0.147777,0.409786,-0.54892,0.252902,1.02531,-0.635865,-4.8223,0.0231382,-1.38857
-728.461,0.998426,0.0708419,5,31,0,732.02,-0.916724,-0.748342,-1.05085,-0.308977,-0.277041,-1.05818,0.884037,-1.08407,4.35167,4.97227,7.86199,0.598067,1.20263,0.137159,-0.768158,2.52739,0.989443,-0.937902,1.79156,0.489523,33.4997,0.132337,0.350736,0.987434,1.79779,-1.28193,7.09449,1.95797,-1.30129,-1.31335
-728.511,0.998292,0.0711811,5,31,0,732.237,-1.05985,-0.196402,-0.443995,-0.813143,-0.731551,-0.788218,0.04938,-0.867229,3.82031,4.95526,-9.80237,0.595215,1.0062,-0.771753,-0.679855,2.43522,-1.97186,0.282889,0.569759,0.206608,-20.1546,1.01065,1.54087,-0.343217,-2.09518,-3.56074,-7.49827,0.729874,-4.58895,-0.0266374
-730.46,0.997029,0.0715108,5,31,0,736.102,-0.98542,-0.404493,-1.40298,0.468328,-0.489458,0.109602,0.725739,-0.899574,4.47307,5.47514,-2.28139,-0.932905,0.228809,0.377266,1.43083,-0.450102,-0.246619,-4.39915,2.56488,2.22952,30.1375,0.737121,-4.16995,2.7653,-0.00198865,6.98759,5.3477,7.77228,-1.03909,1.38279
-731.289,0.997991,0.071749,5,31,0,736.071,-0.994702,-0.400095,-1.30133,1.35222,-0.261712,0.0804398,0.521983,-1.1077,4.35499,5.33959,-9.53264,-0.191291,1.25521,1.14928,0.655834,-1.86544,-1.65299,-3.2353,-0.164962,-1.6643,26.9962,0.662689,-1.99281,3.93813,1.05033,5.1331,0.445947,3.32503,-1.41629,0.780169
-734.251,0.994135,0.0720569,6,63,0,739.167,-1.15291,-0.520394,0.594688,-2.65704,0.0009964,-0.819523,2.11254,-1.89525,5.72854,6.25224,3.22962,1.2026,2.23967,-1.33471,-1.08176,0.491349,2.24968,-0.878495,1.21749,-2.61278,13.2191,-0.304495,2.53853,-2.62619,0.314402,-1.01263,1.96149,-0.0485963,1.20734,3.89194
-739.195,0.984859,0.0720839,6,63,0,746.121,-1.11075,1.45992,-1.88142,0.753708,-0.484507,2.21656,-0.572327,-3.25191,4.69822,4.38629,-3.32448,-0.859778,-1.25359,3.37522,0.0616714,-0.252601,-0.394311,-1.20631,-1.1545,-3.32872,11.7624,1.65562,-1.53955,0.890067,-0.347,2.74658,-1.41559,0.374804,-0.76632,-5.20201
-728.743,0.999568,0.0714398,6,63,0,742.27,-1.1416,-0.0528202,-0.859225,-0.319133,-1.25398,0.535313,0.911373,-2.08548,5.29467,5.47854,-8.38597,2.29084,-2.40222,1.12637,-0.530367,4.58402,-4.13427,-1.59757,-0.852964,-2.88301,1.39986,0.318785,-0.229444,0.0125727,-1.4349,1.74592,-1.13563,-2.53302,0.409926,1.71112
-727.907,0.999835,0.0718581,6,63,0,731.445,-1.19417,-0.423417,0.816279,-0.1301,0.393657,-0.120557,1.38929,-1.86651,5.25736,5.21541,-2.53693,-0.218294,0.578733,-0.00326333,1.75086,-1.63294,1.57701,2.75307,-0.544858,-2.07593,8.86013,-0.243763,2.84236,0.250355,0.842664,0.281958,-0.493399,-1.80442,0.391041,0.454236
-727.361,0.998952,0.0722966,5,63,0,730.674,-1.33383,0.0452765,0.0659164,-0.226891,-0.167855,-0.669924,1.7343,-1.08804,4.77915,5.41853,4.95256,-0.826523,2.92969,0.223685,0.867084,-0.198437,-0.156739,-2.48171,0.731682,-0.309401,-8.90358,0.0668245,0.86329,0.143662,-1.42838,-5.35415,3.93952,6.48052,-0.782823,1.82248
-727.101,0.999259,0.0726719,6,63,0,730.997,-1.34783,-0.139192,-0.667482,-0.433893,0.0775243,0.73513,1.52423,-1.65734,5.46436,4.83045,-4.43018,-1.46209,-2.13932,0.709913,1.04901,-1.2672,-0.29666,2.99756,0.734464,-0.374327,-19.2803,-0.22577,-1.21988,-0.223365,-0.272507,1.39753,-1.77845,-5.09416,0.603633,-0.736912
-728.237,0.999658,0.0730701,5,63,0,731.33,-1.17337,0.550767,-0.714941,-0.447009,0.624341,-0.462957,1.0596,-1.08009,6.41176,4.64072,-2.82892,-0.79418,0.572437,-0.0431815,-1.28575,-2.6423,-0.982786,1.06944,-0.415509,2.33014,16.1398,2.71354,-0.830326,0.176728,3.42503,-1.15588,2.15967,3.56943,2.15663,-3.15694
-729.763,0.982338,0.0734983,6,63,0,735.031,-1.48843,0.545627,0.74948,-0.183727,1.23667,0.369708,2.19714,-0.987107,4.10692,5.3613,14.4976,1.78919,-0.997557,-0.388653,2.36129,0.467101,1.30727,1.44373,0.0377498,0.833761,18.1915,0.715829,3.04332,-0.118191,3.21432,-1.50945,6.90287,13.2628,-2.34009,1.02552
-728.018,0.990802,0.0726586,5,31,0,736.121,-1.30495,-0.746435,-0.124475,0.780559,0.114797,1.08789,1.79455,-1.38023,5.43514,5.36403,1.63937,0.368878,-2.00407,-0.969078,-1.91165,-2.87076,-0.839326,-1.91198,3.63597,-1.76441,10.6829,-1.37015,0.288614,1.59102,-0.0983807,4.19532,1.31566,2.79497,0.724656,1.12843
-727.033,0.997624,0.0724396,6,63,0,734.925,-1.20316,-0.401285,-0.227236,-0.991463,-0.964155,0.41643,1.47931,-1.30471,4.52185,5.55715,-13.2587,2.5237,0.705688,-0.80076,2.42361,-2.12271,1.48752,-1.05157,0.414463,-3.20348,7.91533,-0.380746,0.864095,-0.805868,-2.47332,2.69431,1.88653,1.83705,-1.27706,1.93786
-728.025,0.995856,0.0727143,5,31,0,731.928,-1.12809,-0.663862,-0.867375,-0.95821,1.19785,-0.645748,0.588354,-1.34768,5.25559,5.22436,-2.39586,0.0495427,1.32468,-0.509006,-2.12787,2.35042,0.451008,-1.12224,-1.33465,2.21466,0.444196,-0.536851,-0.592614,-0.604262,4.34392,-1.05685,-2.49379,0.818644,0.335612,0.727314
-727.667,0.998686,0.0728605,5,63,0,731.737,-1.11092,-1.59961,-1.20174,-0.983927,0.339711,-0.648457,0.703515,-1.79632,5.26679,5.12966,-2.61213,1.63603,0.897829,-0.196531,3.05158,-0.162816,-1.07078,1.52002,0.0900176,0.87268,-2.53759,-1.70951,-0.729166,-0.642774,1.18779,-0.247232,-1.48631,-3.07452,0.3291,0.299039
-734.155,0.996564,0.073212,5,63,0,737.436,-1.13403,-1.5721,-0.14636,1.0522,0.201384,-0.574248,1.49598,-1.40396,3.22585,5.54107,0.154144,1.51473,1.84041,1.24459,-0.866212,0.808258,1.51957,1.65469,0.0848947,0.729023,7.16375,-2.43215,1.42131,2.17977,0.892923,-1.3095,1.74261,2.48513,-7.19032,1.90546
-729.261,0.999334,0.0734089,5,31,0,737.646,-1.19446,-0.744407,0.294647,0.395865,-0.258033,-0.938956,0.933269,-1.63118,4.10118,5.47725,-1.35091,2.4064,0.809502,-1.60623,-1.21242,-0.449012,-1.08502,-0.740115,4.26072,-1.2139,-12.7948,-0.833881,2.0845,0.986441,-0.358816,-2.20335,-2.26268,-1.746,-3.08352,1.97405
-729.037,0.999622,0.073808,6,63,0,732.159,-1.16539,-1.01852,-0.0522114,0.281714,-0.151844,-0.892064,0.534886,-1.5916,4.1084,5.30173,7.21582,-0.792537,-2.33846,-0.522354,0.50008,0.714784,-1.18655,0.722411,0.748813,-2.45822,-14.841,-1.20076,1.49401,0.913186,0.0131762,-1.86904,-3.43296,-1.7895,-3.09952,1.35622
-728.348,0.997148,0.074229,6,63,0,734.719,-1.22778,-0.703528,-1.04753,-1.0883,-0.532,0.306253,1.64198,-1.89939,6.35297,4.95623,14.5406,-1.87804,1.92653,0.122682,0.114406,0.902968,-2.5788,-2.70148,-0.0938035,0.290541,-7.35409,-0.679005,-0.996204,-0.88653,-0.720369,1.02184,-0.0797144,-3.64854,2.02455,-0.457914
-731.426,0.99904,0.0744683,5,31,0,732.427,-1.19619,-0.862043,-1.14656,-0.377499,-1.01043,0.750592,1.83085,-1.69136,7.11684,4.84853,0.604534,-0.398367,-0.598808,-0.894758,-0.194001,0.770084,0.353178,-1.23077,0.823182,-0.472112,8.37844,-0.880723,-1.20593,0.0278224,-1.54606,2.90984,1.64426,0.935735,2.98154,-1.48372
-728.672,0.995713,0.0748472,5,63,0,737.112,-1.32561,-0.802264,-0.120883,0.443851,-0.688468,1.07216,1.82074,-1.66369,5.48267,5.44115,9.6136,-0.755719,-2.64958,-0.575913,-1.59233,1.19529,0.7559,1.20693,4.00429,-2.62522,-10.6863,-1.23592,0.089134,0.870777,-1.66042,2.4418,-0.553528,-2.48384,0.685355,1.81154
-728.233,0.998402,0.0749799,6,63,0,734.324,-1.2791,1.00681,-0.257021,-0.759629,0.742819,-0.989261,1.5961,-1.43915,5.41026,4.85162,8.64536,-1.58705,-3.00958,-1.32296,1.45102,0.475437,1.57432,0.103969,-1.65758,-1.80419,-4.90533,2.23433,0.230046,-0.540614,1.68785,-3.55529,0.423604,1.55051,0.590704,-0.982896
-729.749,0.999085,0.0753115,5,31,0,731.575,-1.20105,0.692452,-0.51493,-0.775887,0.986116,-1.29392,1.68107,-1.7939,5.36056,4.4457,3.13522,-1.44745,-0.871245,0.209661,-0.472274,0.508649,-0.284588,-2.32366,-0.390978,-0.805569,4.98944,1.45132,0.281754,-0.471911,2.00816,-2.229,0.764131,-0.277969,0.557425,-4.37235
-734.05,0.992239,0.0756942,5,47,0,739.892,-1.15787,-1.11716,-1.07832,1.39664,-0.701119,0.585774,0.806159,-1.62035,5.02859,6.64793,6.55994,1.66278,0.640312,-0.230288,2.2918,-1.68542,0.597802,-1.96538,0.605687,-4.52618,-3.91728,-1.33513,-1.17161,2.37341,-1.06384,2.75055,-2.20729,-0.000801537,-0.164325,4.82453
-733.507,0.997222,0.0755668,6,63,0,742.079,-1.23687,0.728159,-0.494234,0.0960358,-0.332089,-1.17112,3.59213,-2.26966,4.84297,4.36727,-4.58012,0.885854,1.26261,-2.95778,1.34697,-0.943636,-0.968606,0.129734,1.57681,-5.40787,5.26707,1.06098,-0.00513844,0.354985,-0.325326,-1.47744,3.48298,-0.906732,-0.498714,-5.13757
-729.494,0.998739,0.0758097,6,63,0,737.82,-1.25208,0.686087,0.0834673,0.554934,-0.197365,-0.596537,1.04078,-1.95481,6.18279,4.76664,0.134029,1.06932,-0.333486,0.345953,-0.342769,-1.7255,3.85845,-2.84151,-0.629995,-5.22666,-12.4677,1.14159,0.972404,0.958403,-0.258493,-0.966782,-1.8638,-3.03791,1.78053,-1.34962
-727.729,0.999406,0.0761657,6,63,0,732.326,-1.22401,-1.15931,-0.932846,-0.260704,0.51795,0.00534668,1.62491,-1.58047,4.05414,5.4187,4.67789,0.568146,1.15643,1.71568,0.855433,-0.0627652,-0.897867,-4.17832,-0.269153,-1.11422,-6.33169,-1.63102,-1.35599,0.127419,1.09209,0.224635,0.286651,-1.82971,-3.13655,1.64154
-728.124,0.997571,0.0765721,5,63,0,731.042,-1.14322,-1.39974,-0.857589,-0.877324,-0.265528,0.519241,1.15944,-1.90882,4.62808,5.3675,-6.43878,-0.284112,-0.489757,0.635642,1.77858,-0.724138,0.739869,-0.121406,-2.17155,0.986076,3.43483,-1.46696,-0.265537,-0.582364,-0.0645193,1.99564,-0.65904,-2.91935,-1.06219,1.23108
-729.002,0.998909,0.0768411,5,31,0,730.797,-1.17528,-1.2728,-0.389942,-1.34916,-0.771663,0.766933,1.3376,-1.56492,4.25709,5.32577,5.42774,-1.15199,-0.836871,-0.115936,0.382052,1.29891,-0.514723,-1.75066,-0.551927,0.87332,5.47227,-1.66803,0.518705,-1.18661,-1.31385,3.38546,-0.0246645,-0.257015,-2.133,1.05145
-731.46,0.997436,0.0772109,6,63,0,734.634,-1.11574,0.357127,-1.22994,0.803892,-0.493014,-2.21093,1.58194,-2.11428,5.71594,5.59716,4.26498,1.21877,-0.213913,0.418857,1.50682,-0.715711,-1.59728,-1.28619,1.41757,-2.25347,-0.840104,0.885015,-0.695453,1.27558,-0.291226,-2.94024,0.608673,-0.995613,1.12592,2.19353
-730.388,0.999353,0.0774696,5,63,0,733.076,-1.07091,0.210791,-1.13235,1.01698,-0.237688,-1.76144,1.2942,-2.09957,4.99981,5.71839,0.720001,-0.64794,0.491626,-0.255887,0.62834,2.3324,-0.98018,0.728739,-1.98214,-0.109843,8.84751,0.794929,-0.342232,1.56034,0.195375,-1.97186,0.369034,-2.02611,-0.118425,2.45128
-732.559,0.995491,0.0778735,6,63,0,738.321,-1.19301,0.66957,-0.258169,-2.33608,-0.288434,-0.346354,1.68271,-1.4462,6.15385,4.14873,-4.27831,-1.94234,0.532568,-0.0493141,0.219706,3.56806,-0.760448,1.57702,-1.01767,3.42631,20.0824,2.0271,1.35891,-2.41494,-0.094776,0.110033,3.14647,2.16031,1.83416,-8.24876
-731.007,0.980486,0.0779842,5,31,0,738.56,-1.25365,-0.12643,-0.332719,-2.24624,-0.566089,-0.666562,1.23447,-2.04361,6.00833,4.53635,-4.36276,-2.59923,-0.488619,0.822998,-0.838988,-1.25938,-1.6089,-3.18817,-0.980733,4.98095,-17.5269,0.0571863,0.229885,-2.17833,-0.736892,-0.962737,-1.22105,-3.97055,1.51273,-2.68177
-733.326,0.99881,0.076962,6,63,0,738.177,-1.16298,0.174032,-0.20425,1.79051,0.736632,0.970045,1.7189,-1.59382,4.40824,5.73554,3.43938,-2.79346,-0.32658,-0.825783,1.0199,-0.112028,-1.84036,2.31892,0.459033,-1.72009,34.9874,0.808047,1.08596,2.925,1.90385,4.06027,1.74658,4.98631,-1.15959,2.20193
-733.503,0.99953,0.0773204,6,63,0,741.275,-1.2532,1.22405,0.484318,0.195752,1.16805,0.627059,2.53094,-2.65087,4.40285,5.62339,-10.5698,1.29632,1.35761,-2.63244,0.218344,-1.66115,1.29835,-3.54721,0.803077,-1.7225,-8.38644,1.39736,0.893672,0.349229,1.27166,0.763548,1.05116,-4.0276,-1.89736,2.36506
-730.042,0.999527,0.0777335,6,63,0,736.249,-1.17836,-0.915427,-1.65998,-0.213189,0.34569,-0.0877807,0.388496,-2.11869,6.0108,4.88626,1.96058,1.6237,1.43141,0.56822,2.31531,1.80346,1.42302,-3.6696,-0.119474,2.40713,-12.3133,-0.807195,-1.58107,0.100184,0.720931,0.449966,-2.3633,-2.16324,1.53362,-0.660099
-731.556,0.999101,0.0781472,5,31,0,736.16,-1.09705,-1.5537,-0.531172,-2.48063,-0.814616,-0.498316,1.41979,-1.16678,6.09916,4.8723,12.5789,-0.557061,-1.57578,0.483748,1.55836,1.70392,0.696749,-1.99262,1.33968,-1.59367,15.2945,-2.60914,1.09465,-2.8557,-1.51004,-0.0986919,6.62408,8.77439,1.75346,-1.36008
-726.66,1,0.0785292,5,31,0,733.207,-1.20239,0.587253,-0.300536,0.229844,0.0141998,0.526026,1.18283,-1.55637,4.577,5.17619,-4.98609,-1.86959,0.157699,-2.56062,-1.55516,0.0934646,-1.60291,-2.38938,1.50528,-0.617113,9.36589,1.47271,0.610624,0.82986,0.226992,2.36486,-1.03658,-2.05994,-1.11955,0.244936
-728.365,0.997384,0.0789804,5,31,0,735.097,-1.2768,-0.618521,0.0838667,-1.49839,0.530049,-0.859258,1.09579,-1.14196,4.46963,5.14006,2.32196,1.33676,3.16419,0.399005,2.20632,-1.2296,-2.14928,2.22931,-1.73955,0.599068,-17.7166,-1.33107,1.6586,-1.75134,1.61799,-5.09516,-1.613,1.51915,-1.80431,0.868999
