# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=307650850
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,sigma.1,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_sigma.1,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_sigma.1,g_se,g_sp
-729.184,0.985985,0.0538995,6,63,0,736.223,-1.72205,0.0102322,-1.65536,0.702862,0.483429,0.462061,0.864912,-0.213215,-0.753485,2.22123,0.936723,-0.187497,7.31087,4.86582,5.03615,0.0228038,-0.932008,1.16734,3.6024,-0.540944,1.96474,-0.369505,0.217132,2.13088,0.962396,1.68092,-2.30052,-3.14827,-16.0147,-4.05722,-0.29101,-4.15962,-2.50615,-2.19573,2.04855,-0.919693,-4.36218,4.29875,3.35467,2.21102,3.18067,-0.440165
-729.209,0.997937,0.0527316,6,63,0,735.282,-1.62896,-0.132123,-1.45644,0.534354,0.728434,0.39834,0.586527,-0.213623,-0.384868,1.84718,1.0684,-0.163427,7.53383,4.57446,-10.6457,-0.24248,-0.680771,-0.148693,-1.85399,0.147654,1.50734,-0.182285,-2.36949,2.1957,0.452734,-0.285204,-0.426615,2.31558,-11.503,-4.3678,0.280999,-4.89176,5.43843,-0.430876,-5.85252,-0.630283,-3.03964,2.84463,5.23973,1.71272,3.43206,-2.56314
-729.749,0.991712,0.053812,6,63,0,736.519,-1.61029,-0.079495,-1.6596,1.69761,0.637476,0.982751,0.973265,0.0317774,1.11792,1.52106,-0.687033,-0.57342,3.739,5.787,-0.201093,-2.64536,-0.170774,-3.93128,0.444859,-0.796738,-1.2149,-0.309888,-0.479871,-0.0132425,0.0547915,1.22145,-3.59126,0.0305336,-9.16282,-2.89042,-0.141243,4.86481,-1.12538,4.29246,-2.96285,0.0482963,1.89667,-0.827453,-2.87572,-0.25564,-4.64209,2.91331
-732.689,0.998143,0.0540488,6,63,0,739.24,-1.74387,0.820484,-1.04192,1.20008,1.12002,0.329947,0.998213,0.0296642,0.192423,2.22202,1.65966,-0.411777,7.80928,5.04038,-2.06275,-2.60814,-0.767331,1.8679,0.458013,-1.60304,-4.01692,0.157698,-1.35903,0.222496,-0.481455,0.545984,1.43635,-3.69996,-2.1283,3.76037,0.9864,0.368513,4.717,-6.15072,-2.39009,-0.161055,-1.10049,1.90266,5.34333,2.62105,3.73664,-0.134247
-729.816,0.994537,0.0555259,6,127,0,741.702,-1.05396,-0.00114016,-2.58098,0.192222,0.4736,-0.334579,0.363767,-0.522628,0.393424,1.94977,-0.238939,-0.865721,3.35593,5.65866,15.4803,-2.46884,-1.96053,-0.618913,1.08617,-0.234226,-0.0246347,-1.41733,-1.31139,0.713963,2.30847,-1.73933,-2.40262,-3.74216,22.1494,2.68644,-0.961119,-1.21356,3.93024,-0.411693,2.40485,0.0609915,1.19248,1.66276,0.105888,-3.2607,-5.66464,2.01364
-723.427,1,0.0565227,5,63,0,735.698,-1.17405,-0.379108,-2.1002,-0.0113356,-0.57092,-0.295864,0.119663,-1.24685,-0.100595,1.52957,0.0909156,-0.245886,5.42433,5.02935,-1.98305,1.68403,-1.10096,-2.03952,2.70127,-2.36249,0.812947,0.395334,1.21864,2.19131,-0.246817,-0.309579,-5.70676,3.16927,-27.8506,-1.20229,-0.430761,-5.57995,-9.13015,-4.93758,-4.05587,-2.50999,-0.160988,2.8462,1.33526,6.1194,0.491384,0.599038
-721.572,0.997265,0.0585848,6,63,0,728.347,-1.05416,-0.373319,-1.71126,0.200321,-0.531498,-0.175394,0.128192,-1.20001,0.180172,1.57418,-0.128708,-0.571249,5.68101,5.07155,11.3547,-0.0554551,1.76715,2.28917,1.41195,1.45023,0.157321,0.553279,1.41022,-0.133926,-1.60515,-1.77838,1.74428,0.535559,9.71645,1.29825,0.791175,-0.464802,-3.21205,1.81161,1.5933,-1.38881,1.21727,1.73079,0.669401,-3.65352,1.11692,-0.348723
-725.564,0.993329,0.0602743,5,63,0,730.83,-1.16743,0.141595,-1.51029,0.107561,0.190932,-0.368084,0.168919,-0.0429534,-0.613826,1.3889,0.118297,-0.177105,6.75236,5.957,2.62629,1.73689,0.349172,-1.75493,-2.56264,-1.46541,-1.8977,-1.67813,0.76321,1.35221,0.20544,-1.64848,-1.183,-1.97431,1.22426,6.486,1.05599,-4.0474,4.22786,-7.94288,-1.41985,1.59891,-2.62888,2.63353,1.62128,2.77669,2.54805,3.24577
-732.47,0.964328,0.0613275,6,63,0,739.361,-0.934759,-1.82027,-2.84065,-0.0424354,-1.10406,-1.52605,0.250033,-1.47757,-0.168396,0.820748,-1.14971,-1.06164,4.21622,4.37581,0.96502,-1.31822,-0.77622,0.863672,-0.731795,2.34146,1.15398,0.271447,-2.9829,-2.13674,0.90802,-0.510086,2.82063,0.864155,3.47951,-2.60157,-1.18451,-0.455912,-2.23896,-3.95917,5.11088,-1.17081,0.377394,-0.276621,-1.13223,0.796587,-2.30019,-4.89304
-723.913,0.990509,0.0573048,6,63,0,736.984,-0.741948,-0.582794,-2.47844,-0.21158,-0.48428,-0.274818,-0.608673,-0.217003,-0.768483,0.801396,-0.570167,-0.10609,5.51923,5.50975,-3.2363,3.08166,1.57912,-1.1748,2.95348,-1.59462,4.39486,-0.0364113,-0.333707,-0.396407,1.31405,3.74452,1.98721,4.72581,-5.13946,1.87422,-0.819192,-1.27503,-0.718026,8.81399,-20.1047,2.89155,-1.80334,1.9946,-0.203807,4.93022,0.785275,1.91929
-726.988,0.989891,0.0579231,6,63,0,735.273,-1.05742,-0.564372,-1.5942,0.691816,0.238111,-0.118729,0.382788,-1.22247,1.18659,0.679825,-0.371425,-0.940955,4.57318,4.73346,9.44632,0.383523,-1.74304,-1.35163,-0.236864,-1.32358,-1.13167,-0.445958,-1.8105,-0.996253,0.683219,-2.77177,-3.3359,0.893212,32.5587,0.498253,0.707867,1.82101,2.72796,2.03792,3.74032,-1.04257,2.91161,-0.939242,-0.0363253,-1.87439,-0.797798,-3.16715
-731.191,0.978597,0.0584641,6,63,0,744.39,-1.06976,-0.564313,-1.80877,1.23295,-0.301805,-0.147722,0.201734,-0.791766,1.51695,-0.772031,-0.366706,-0.85883,5.22532,4.92908,-14.9792,-0.266548,-0.793214,0.617039,-4.4109,-1.26459,-3.34242,1.4226,-0.470183,-2.96941,-0.0191388,-2.1198,2.55987,2.15732,22.5517,0.321364,0.391305,5.43919,-0.509919,1.71818,1.23697,-0.359764,3.97911,-3.94005,-0.0704461,5.85663,0.452769,-1.35161
-731.928,0.996735,0.0571354,6,127,0,740.891,-1.12753,-0.134748,-1.64748,-0.0912252,0.0195222,-0.597968,-0.318052,0.862573,0.885061,-0.185896,0.0935978,-1.59753,5.98393,5.76125,8.25584,0.743479,0.24031,-3.40669,1.51077,-1.04109,0.714394,2.07883,-2.26666,2.41195,0.832827,-1.62485,1.07882,1.95291,-9.63563,0.901401,-0.203604,-1.42918,0.275355,-0.745824,-3.3206,1.54363,1.25148,-1.50225,0.392986,-0.961064,1.50347,2.82514
-725.645,0.999468,0.0588486,6,63,0,734.689,-1.21146,-1.58528,-1.62504,0.618935,-0.070292,-0.45179,0.689573,-0.268999,-0.414873,1.20652,0.112435,-1.07056,4.51034,4.92884,-7.85976,0.580611,-0.529593,1.80784,-0.833459,2.34748,-1.80696,-2.59402,-1.70887,2.50541,-0.996349,-1.1335,-1.76801,-2.80676,-10.6476,-3.55748,0.249013,-0.352928,-0.664589,-2.06929,1.56816,0.232379,-0.64558,-0.245704,0.462346,-1.55115,-1.58576,-0.454215
-724.314,0.995385,0.0610682,6,95,0,731.007,-1.38873,-0.402016,-1.91126,0.999007,0.292872,0.468413,0.586526,-1.28332,0.480565,1.8153,1.164,-0.53742,5.70254,5.38113,3.10016,-0.174402,0.337977,0.931541,3.17848,0.492164,-2.56187,-0.40706,-0.226906,0.0163452,1.86219,-4.00294,0.0174674,0.152603,3.32574,-2.68517,-0.241506,2.36994,-0.468925,3.28818,-1.23975,-2.25307,0.929799,1.24714,4.0179,2.45784,1.12748,1.29568
-724.738,0.99917,0.0626203,6,63,0,730.088,-1.34244,0.152328,-1.50072,0.378155,0.319481,-0.0486826,0.337086,0.423535,0.10005,0.0883346,-0.875189,-0.0969725,5.46455,4.59551,-3.39098,-1.20997,-0.0734153,0.194541,2.44511,-0.112248,3.15926,-1.39077,1.06871,-1.99341,1.96518,-0.669342,1.18307,0.867847,-5.19663,4.25773,0.652224,-1.72984,4.02439,-4.21537,-0.358537,3.51368,0.120929,-5.99499,-4.39384,1.50983,0.687591,-2.741
-725.415,0.990165,0.0648722,5,31,0,734.339,-1.31928,0.155106,-1.30237,0.535862,0.270479,-0.202246,0.48267,0.625216,0.156877,0.298437,-0.991324,-0.22925,5.34995,4.71209,3.63488,-0.351365,1.5868,2.60033,-1.43909,-2.69944,3.11048,1.54012,0.537147,2.39418,-0.984173,-1.88027,-1.59448,2.85552,3.19325,3.8119,1.30306,0.759276,2.18552,-6.52322,6.07615,3.97008,0.416344,-4.32942,-4.05293,5.37086,0.535447,-2.13941
-727.05,0.998827,0.0655202,6,127,0,732.015,-0.95825,-1.04376,-2.57615,-0.288288,-0.420126,-0.675464,-0.0608743,-2.01601,-0.596091,1.9924,0.638157,-0.655454,5.40952,5.23681,-0.672644,-0.34673,1.19861,1.31772,-1.75964,4.28668,0.802556,0.769001,-0.210174,-0.748317,0.867555,0.941584,0.871117,-2.63694,0.239172,-1.93595,-0.780332,-3.14556,-0.467301,-2.08908,0.730836,-2.67273,-0.699025,3.07091,3.56373,2.97543,0.626508,0.760193
-721.504,0.993577,0.0677541,5,31,0,733.945,-0.7084,-0.683704,-1.80651,-0.0978401,-0.560061,-0.491775,-0.386231,-0.115149,-0.300059,-0.211129,-0.747722,0.106753,5.26186,4.60586,-6.76213,-2.92757,-0.760081,-1.79998,-0.924313,1.79093,-3.71271,-2.32366,-0.0897806,2.71617,4.25297,-0.454815,0.610486,0.983069,-9.82464,-1.46223,0.795937,2.55808,-4.68113,-0.437366,-10.0469,4.4734,1.1407,-5.77278,-2.11114,2.9293,0.271883,-2.65016
-724.074,0.937266,0.0690339,6,63,0,730.567,-0.98491,-0.699595,-2.62728,0.346063,-0.589256,-0.0907099,-0.196131,0.139997,-0.0829557,-0.1229,-0.567111,-0.458101,4.91308,5.12621,6.24055,-2.30077,-1.24743,-0.464872,-3.57837,-0.409935,-2.09116,-1.60066,-0.2448,-0.231879,0.484666,-1.00569,-0.255494,3.7262,-1.78609,-0.941791,-1.04875,2.48325,-3.75032,4.87422,-5.28074,2.47457,0.688652,-3.81987,-0.675831,-0.417291,-0.403471,0.208581
-721.076,0.989858,0.0604183,6,63,0,729.972,-0.990558,-0.904348,-2.31746,0.0130938,-0.284607,-0.298691,0.180145,-0.295154,-0.156206,0.668933,0.018327,-0.537084,4.77606,5.33349,3.38071,0.69701,-1.10601,1.91146,-2.86032,2.34831,-2.54771,1.87127,0.398156,-3.11392,-2.29303,-1.17865,0.521384,-1.5193,12.5764,-2.18608,-0.392832,-1.49369,-0.132746,1.18553,5.84309,0.963878,0.367765,-1.06577,1.46408,-4.79017,-0.580786,0.851441
-723.105,0.999299,0.0609847,5,63,0,729.889,-0.93274,-0.867145,-1.60432,-0.156472,-0.495906,-0.432883,-0.182385,0.115799,-0.519665,0.997804,0.0548224,-0.154153,4.7086,5.80013,4.98418,1.21836,2.25957,-0.30732,-1.26481,-0.86178,-3.36524,0.935562,-1.30698,1.09176,-0.399207,1.60103,-0.139835,3.61375,-16.6576,-5.20768,1.31352,-4.35543,-5.19259,-3.14647,-6.73095,3.56584,-1.308,1.68855,2.80445,5.9442,-1.07279,3.03394
-719.91,0.999724,0.0631025,5,31,0,725.748,-0.870669,-0.228373,-1.94488,-0.0340363,-0.233157,-0.570714,-0.109436,-0.523278,-0.422848,0.603572,0.100492,-0.153292,4.71963,5.3491,-4.98968,0.458979,-1.07491,1.40916,1.03469,1.15838,-1.70045,-2.22784,0.477481,-0.875704,-1.79853,1.96204,0.382474,-2.86527,13.5106,5.81433,0.417234,-0.410242,2.14187,-4.7692,2.40848,0.639296,-0.46172,-0.441121,3.63584,-5.40369,-0.702468,0.904458
-719.758,0.997384,0.0653262,5,31,0,723.466,-0.966334,-0.291498,-1.84703,0.0698602,-0.46366,-0.0893221,-0.0736224,-0.728087,-0.819228,0.397351,-0.16454,0.219701,4.89649,5.15506,5.72946,2.07564,-0.175169,-0.475704,-0.358477,-2.01319,-0.331725,0.36443,0.12228,-0.00973095,1.78564,-1.80376,-0.885236,1.48627,-10.4863,1.56904,-0.122549,0.390189,-12.2815,7.79002,-5.23941,-1.79011,-5.15847,-2.14034,1.11436,4.80588,-0.526958,0.631924
-721.315,0.99446,0.0671737,5,63,0,727.288,-1.06555,-0.377622,-1.02314,0.0995852,0.224535,-0.317184,-0.0423743,-0.0468991,0.087531,0.909975,-0.708494,-0.225422,4.78151,4.94861,7.15875,-0.898898,-0.378793,-0.878413,2.92303,0.0380835,0.181673,-0.738517,-2.60486,-0.185637,-0.111027,2.90531,0.0673681,0.71283,2.27232,0.303746,2.94604,-1.83945,7.25529,-2.65843,-5.64953,1.95725,1.29299,0.0585675,-2.19634,-1.86349,-0.679953,-0.791362
-717.189,0.99744,0.068516,6,63,0,728.149,-0.62868,-0.635102,-2.09382,-0.0697511,-0.249322,-0.333024,-0.295924,-0.557634,-0.237524,0.151261,-0.503061,0.477697,5.78101,4.96035,-4.71551,-1.19682,-3.27448,-1.97536,1.40418,-5.35588,0.284901,-2.39113,-0.73456,-0.54005,1.08658,0.605578,-1.37976,1.89589,0.805513,-7.22429,-1.00031,6.94555,6.96307,4.75017,-11.6087,0.230194,2.10577,-2.00844,-1.66451,1.1366,1.2352,-0.768121
-721.817,0.858745,0.070393,5,63,0,726.743,-0.655507,-0.60615,-1.88664,-0.334144,-0.322231,-0.527652,-0.342666,-1.30846,-0.826555,0.379023,-0.505208,0.382848,6.17012,4.83701,-4.59189,0.552377,0.548144,-0.928497,-4.2628,-3.22161,0.647194,-1.29318,-1.05895,0.577355,0.036935,0.173257,1.06921,-0.381844,-27.829,-3.78416,-0.129019,-9.1699,2.17107,-9.88245,-15.8328,-4.84387,-5.13304,1.57663,-1.10177,20.4106,1.72343,-0.284311
-725.331,0.968269,0.0507578,5,63,0,735.025,-0.906186,-0.545955,-2.081,0.0715558,-0.482087,-0.386534,-0.274244,-1.80427,0.853807,0.121296,-0.213085,-0.284261,5.02835,5.34759,-17.2515,-1.25702,-0.533708,1.82393,-1.47262,-0.127622,-1.82388,0.85839,0.806197,0.8648,-0.101438,-0.441492,-3.45751,2.28511,-2.88901,0.715242,0.128816,0.770985,-2.59674,0.633965,-6.77188,-3.28929,6.21276,-3.1807,1.14411,3.48752,-0.143986,1.29194
-726.034,0.996318,0.0485167,6,63,0,734.506,-1.10122,-0.557633,-2.37999,0.816994,-0.0965288,-0.202651,0.148264,0.430372,-1.65853,1.6114,-0.505341,-0.826954,4.20658,4.80752,-2.92852,0.709713,0.854767,3.24695,0.0777789,2.49834,1.47278,-1.67735,-1.55025,1.29143,0.228687,-3.51925,1.82223,-0.459672,7.15376,-0.0263858,-0.662607,2.5024,0.250784,0.570757,-0.932336,1.98065,-2.89322,0.941666,-0.514804,-2.27918,-2.27706,-1.8267
-720.407,0.999502,0.0497851,6,63,0,728.891,-1.02541,-0.62157,-2.17205,-0.0197614,-0.201849,-0.333562,0.122641,-0.601346,-0.241881,1.09175,-1.27893,-0.189838,5.18249,5.17418,6.36787,1.44536,0.735517,-1.10328,-0.136191,0.484598,1.25648,-2.11961,3.40752,-1.88067,1.69603,0.100728,2.26784,1.15606,-4.09361,-2.60789,-0.417704,-3.2306,-0.652071,-2.34274,5.88976,-0.21469,-0.199677,1.55269,-4.57132,3.25425,0.162048,0.582057
-725.179,0.984957,0.0514672,5,31,0,727.822,-0.977996,-0.176435,-1.12199,-0.0742503,-0.544253,-0.472391,-0.302483,-1.26867,-0.0868245,1.63366,-1.10162,-0.611621,4.94401,5.45403,-0.186262,-1.68497,-0.00665124,1.67588,-0.532479,-1.12797,1.80017,-0.220687,-0.169308,-0.452768,1.93831,1.1043,-0.328339,-0.18251,-5.30001,3.5694,2.3495,-1.96716,-2.17635,-0.585182,-6.33066,-1.35255,0.600574,2.03794,-2.00532,-0.405155,-0.369392,1.7416
-732.207,0.994094,0.0512931,6,63,0,738.166,-1.04054,-1.60346,-1.33074,0.308039,-0.363832,-1.05836,0.251213,-1.89091,0.565089,0.759605,-1.05814,-0.927045,4.52234,4.00423,-1.88054,-3.33299,-1.16031,1.40471,1.08235,-1.00529,2.19372,-0.174377,0.52213,-1.50768,0.851828,0.0664729,-0.506678,-3.74806,4.54113,-2.90219,1.23084,0.395214,0.0109787,-3.31186,3.55318,-1.99396,1.71652,-0.650333,-1.26109,1.16368,-1.32396,-8.90941
-735.199,0.995416,0.0522752,6,63,0,743.558,-1.00383,0.172776,-4.13193,-0.116163,-0.295803,-0.116765,-0.579221,0.32357,-1.70182,1.80635,-0.513856,-0.950643,4.81831,5.93335,0.542633,-0.330621,0.127927,1.30944,1.30555,-2.93813,-3.36571,-1.62794,0.896896,0.758474,-1.59318,0.631936,-1.74992,-5.42348,-1.58632,4.05392,-3.12602,-1.83998,0.147126,2.60697,-7.60136,1.77357,-2.60858,1.45836,-0.241992,0.963258,-0.623207,3.19758
-736.263,0.994593,0.0534263,7,127,0,748.585,-1.0735,0.747219,0.760518,0.283735,-0.448809,-0.00413673,0.538695,0.0762591,-0.6245,-0.730459,1.55655,-4.841,4.85501,5.84591,9.4725,-3.20821,2.98973,0.801999,-0.79009,-1.85465,0.24711,-2.7257,3.06345,-1.97273,-0.741877,-0.228428,0.601408,-1.15087,12.1845,0.80193,0.836527,0.244364,-0.429724,0.0436699,0.491323,0.0969674,-0.61755,-0.778351,1.57065,-0.884709,-0.398044,2.82141
-736.668,0.999253,0.0544693,7,127,0,742.442,-1.20352,0.171382,-1.10854,0.217792,-0.389142,0.509303,-1.63286,-0.682677,0.377444,1.60175,0.495424,-2.03342,5.62561,4.5125,4.1736,-2.28623,-1.27727,0.0785061,0.963364,-0.663511,0.790609,0.59696,0.60471,-0.19963,-3.68149,1.10929,-1.35899,1.1038,-20.1044,0.839208,-0.0881642,-0.619294,-0.588015,1.14842,-5.19538,-0.469735,0.45951,0.914841,0.684598,3.03095,0.893517,-2.4836
-734.65,0.999971,0.0561358,7,127,0,743.565,-1.18738,-0.0342113,0.52872,1.57548,-0.31783,0.486251,1.31957,0.57655,-0.474816,-1.19398,-0.238004,-3.56847,5.56909,5.42791,5.97212,1.18733,0.278633,2.5785,-1.08624,2.15668,-3.72021,0.505621,-0.431985,2.83803,1.36009,-1.36927,-2.26706,2.50581,-7.56337,0.0907999,0.78078,1.39422,-0.338926,0.553144,0.999022,0.63689,-0.469716,-1.38442,-0.213849,-1.25815,0.853085,1.70129
-727.065,0.999924,0.0579203,7,127,0,738.166,-1.36802,-0.988888,-1.18868,1.00386,-0.288542,0.856344,0.836273,-0.595506,-0.0313514,1.93849,-0.463962,-0.890837,4.43198,4.89454,-0.94548,-1.30692,3.31301,2.04972,-2.9972,3.95949,1.47853,0.957164,-1.06693,-2.86364,-0.891118,-0.795587,-0.594963,2.17961,-9.56483,-3.45298,0.890519,0.286023,-3.5748,4.50118,0.237764,-0.550113,-0.366733,0.810508,-1.06659,0.300366,-1.8047,-0.596166
-730.113,0.997609,0.0597211,6,63,0,733.435,-1.43297,0.978122,-1.65225,0.954929,1.16294,-0.128194,0.710663,-0.705612,-0.727398,0.992545,0.470858,-0.887486,5.35677,5.96389,1.91159,0.395224,1.15423,-0.0513763,-0.794436,1.76873,2.07196,-1.20908,-1.65465,-0.274641,-0.977671,0.654491,-1.5099,0.864156,-16.4485,4.22636,0.0256529,-0.748158,3.77946,-4.04838,-3.96225,-0.873196,-1.81752,-1.37028,0.663177,-2.92869,0.422562,3.46151
-726.356,0.970462,0.0612092,6,63,0,737.409,-1.28859,-0.106728,-0.496153,1.14148,0.33174,0.923352,0.760808,-0.54924,0.389022,1.36317,0.522808,-1.25215,5.04637,5.05005,-8.61823,4.06124,-0.443399,-0.0765427,4.13581,-2.48763,-2.44911,-0.689825,-1.82877,-0.90531,0.624629,-1.61322,0.614505,3.94727,6.90117,0.403461,1.58421,0.62059,0.182643,3.41874,-0.628063,-0.316259,0.489947,-0.0261379,0.892489,-2.98662,-0.041337,-0.381804
-724.984,0.998864,0.0588436,6,63,0,729.927,-1.32504,0.180427,-3.7308,0.523531,-0.0126316,0.476069,0.153654,-0.378716,0.127109,0.803122,0.128586,-0.280425,5.29573,5.0392,-4.37986,3.26147,1.92254,-0.881497,0.69783,0.74059,-0.972528,1.39929,-0.182363,1.01034,-1.30019,0.00705294,0.72298,0.774988,-7.89157,3.61993,-3.2847,-0.168085,-3.22997,9.09982,-11.2501,-0.284456,0.169296,-1.99019,0.628017,-1.46592,0.355836,-0.157907
-724.912,0.996832,0.0604559,5,31,0,731.309,-1.29746,0.155158,-3.16933,1.09497,0.70254,-0.186285,0.679453,-0.092907,-0.137086,0.659799,-0.191995,-0.643997,5.32515,4.95656,3.6317,1.46107,-2.2384,-0.861704,-2.83599,3.56529,-2.83746,-0.503368,0.530089,-0.56523,0.904068,1.54329,0.115642,0.0470596,12.493,2.2637,-2.19298,3.61953,4.69864,-3.07842,3.85736,0.586783,-0.517153,-2.04101,-0.439519,3.28221,0.548175,-1.09554
-728.593,0.99879,0.0617914,5,31,0,730.722,-1.39343,0.187431,-3.23608,1.71044,0.582962,0.0971899,0.506632,-0.302541,-0.725332,0.640958,-0.154054,-0.943804,4.83054,4.61005,-0.941702,0.50884,-0.89721,-0.543315,1.48203,-2.32625,-0.472347,0.497018,0.740509,-0.83674,-0.317163,0.063654,1.35787,0.913722,-16.841,0.975641,-2.27109,3.55443,0.818608,-1.34398,-4.6307,-0.0712698,-1.5499,-1.74479,-0.440692,-3.99421,-0.751574,-2.29825
-724.925,0.989458,0.0634148,6,63,0,733.052,-1.38693,-0.420863,-2.22942,0.0320611,0.227911,0.373397,0.613486,-0.0669347,0.657349,1.87366,0.51772,-0.782697,4.74235,5.21269,-3.77821,-1.27453,-2.51921,4.48059,1.73754,0.307221,0.982438,-0.0526403,-1.83651,-1.54231,-0.263315,0.136717,-0.610227,-2.17971,-23.1514,-1.87095,-0.806232,-5.21814,-1.21648,0.652583,-3.11137,0.348734,1.05915,0.742564,1.04844,-7.39206,-1.06547,1.10704
-720.468,0.999897,0.0636804,6,63,0,727.947,-1.27697,0.0480973,-2.26268,0.532904,0.220705,0.0496197,0.233778,0.558939,0.147638,1.39105,0.141824,-0.0482539,4.28852,5.05816,-2.37373,1.14704,0.471676,2.94184,-1.18298,-3.39533,-2.18121,-0.587123,-1.79413,-2.60758,-1.88691,-0.436713,-0.51043,-0.583627,12.9291,3.2767,-1.14602,3.44641,2.95365,0.0478176,-3.87113,4.91108,0.666022,3.03131,1.28289,3.73023,-1.86693,-0.569059
-723.291,0.988225,0.0654669,5,31,0,726.123,-1.39277,-0.100155,-2.03318,0.333829,0.238776,0.173025,0.645858,0.205082,0.461587,0.410995,0.839827,-0.224761,4.31285,5.01564,2.56781,0.562157,-0.801885,-1.91543,-0.0939724,-1.43309,-0.251743,2.1658,0.0952556,0.0466727,0.508996,0.0187393,-1.31891,-0.0140919,3.29157,-1.1236,-0.636239,-4.49732,-0.540431,-0.53018,8.84859,1.64711,1.47249,-4.27089,4.54754,2.39022,-1.96716,-0.513233
-726.036,0.993755,0.0655255,5,31,0,733.019,-1.39704,0.06647,-2.57775,0.505856,-0.270002,0.468312,0.301411,0.15785,-0.35729,1.21841,0.731508,-0.150305,4.0101,4.89323,0.575388,0.731617,-1.10091,1.77414,-1.65401,-0.131717,-2.64823,-0.689984,-2.34078,2.91607,-2.01861,-0.69272,-0.476906,-0.680646,-11.6677,1.07937,-1.73654,-1.30512,-9.96291,8.61385,-8.91747,1.55756,-2.40686,0.152368,4.33318,2.78537,-3.40693,-0.637887
-725.028,0.991577,0.0663925,6,63,0,734.169,-1.17587,0.259923,-2.03751,0.0977833,-0.0499102,-0.260095,0.632532,-0.433532,0.365552,1.95853,-0.649259,-1.03853,4.58536,5.44396,5.16185,-1.67852,1.2555,0.769735,2.98187,-3.57976,-0.0450867,-1.3004,1.31293,0.479502,-3.09746,-1.55964,2.49478,1.86214,4.42864,2.58635,-0.303419,-2.232,-0.372148,-0.840029,1.94391,0.0238076,0.754437,1.18792,-0.880976,-4.22089,-1.16745,1.47403
-722.992,0.999865,0.0669266,5,31,0,731.813,-1.21751,-0.309301,-1.20923,-0.145207,0.294729,-0.144633,0.27211,-1.00138,-0.231372,1.64602,0.217885,-0.219365,4.65809,4.76361,2.56187,2.61698,-1.27847,-1.47964,-1.07849,-1.44183,3.43569,0.880063,1.41986,1.63054,-2.32786,-2.06065,-0.681202,3.47284,-2.60168,-1.01611,1.8338,-8.40121,5.01976,-2.75838,1.21881,-1.98099,-0.94511,3.44282,1.8647,4.03149,-1.02608,-1.66123
-727.05,0.954892,0.0686989,6,63,0,731.492,-1.3289,-1.02795,-2.26591,0.647648,0.640472,0.16568,1.2945,0.295097,0.624302,1.84597,-0.617122,-0.956313,5.58098,5.37282,6.75476,0.473998,-1.4153,1.89977,-1.6314,1.49879,1.66876,1.19078,0.0673406,-1.7945,0.333381,0.676233,-0.992168,0.736437,6.57497,-3.14676,-0.814901,-1.22727,1.64158,-0.283668,7.03123,1.02949,0.965522,0.666927,-1.22195,3.67968,0.948966,1.22927
-724.29,0.991776,0.0638475,6,63,0,733.934,-1.16379,-0.147921,-1.38278,0.364029,-0.169538,0.310741,0.6131,-0.852285,-0.528898,0.674488,0.35044,-0.722895,4.54237,4.82477,-5.17356,2.57006,-0.335345,2.12744,-0.137088,-3.98687,-3.08341,0.71649,-0.576007,3.60769,0.609234,-1.14978,-0.454284,-1.07303,21.4808,1.55883,1.12476,-0.819617,-1.09413,4.77115,6.38384,-0.722404,-1.01458,-1.48609,1.52005,-0.485783,-1.03389,-2.16445
-727.192,0.996315,0.0643718,6,95,0,734.812,-0.739062,-1.32673,-2.71059,-0.0587712,-0.565058,-1.1672,-0.372374,-0.314435,-0.353863,1.4631,-1.84751,-0.498412,5.16163,5.35759,-4.98369,-3.7955,-1.27072,-0.601781,0.66849,-1.89893,-1.6066,-0.579928,0.562835,-1.84442,-0.183767,2.86597,1.27036,0.818792,5.63718,-2.90967,-0.777459,1.826,0.981029,-5.92228,1.59016,1.80571,0.721389,3.04427,-3.73906,5.06356,0.206658,1.24386
