# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1883340189
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,index.1,index.2,index.3,index.4
-739.851,0.981974,0.0256493,7,127,0,753.654,-0.607645,-0.714753,-0.839136,-0.193717,-0.578601,-0.642442,-0.123766,-0.301887,-0.233888,0.988585,1.35933,0.885527,-1.12984,-1.66111,-1.58552,0.597236,0.839164,-2.40695,0.894675,0.0431343,0.0158964,0.480004,5.87228,5.47121,0.997191,0.995811,0.00168979,0.208974,0.191323,0.295355,0.229625,0.219769,0.308404,0.242471,0.242999,0,0,0,0,0.243145,0.242044,0.241862,0.243346,0,0,0.201797,0.244386,0.229112,0.234863,0.353982,0,6,8,6,9
-741.033,0.973214,0.0255005,6,63,0,748.903,-0.922291,-1.19535,-0.630738,-0.305754,-0.912848,-0.427418,-0.128838,0.0533441,-0.233325,0.783569,1.20605,0.942506,-0.41292,-1.26559,-1.74097,0.184081,0.681116,-2.21803,0.508073,0.0459474,0.0161408,0.243976,5.70451,4.86995,0.99668,0.992385,0.00168979,0.17504,0.220323,0.249949,0.196716,0.238556,0.267152,0.227894,0.225601,0,0,0,0,0.227198,0.225494,0.226856,0.227696,0,0,0.211152,0.223471,0.231234,0.219103,0.264195,0,6,8,6,9
-745.233,0.994367,0.0249369,7,127,0,758.949,-1.13144,-0.10523,-0.839503,-2.08567,0.110683,-0.297758,1.49052,-0.720713,-0.68866,2.10257,-1.84472,-0.459671,-0.455595,0.669299,1.98609,-1.29212,0.454236,1.7562,0.249564,0.151103,0.0232208,0.127331,5.81736,4.6635,0.997033,0.990655,0.00168979,0.223905,0.193779,0.149864,0.233371,0.215697,0.300173,0.229222,0.230065,0,0,0,0,0.22418,0.233037,0.231372,0.238722,0,0,0.216502,0.257081,0.207605,0.20827,0.272046,0,6,8,6,9
-740.63,0.998234,0.0253732,7,127,0,753.111,-1.39087,-1.32206,-0.381586,-0.0701433,0.435685,0.0561374,0.491727,0.203377,0.423221,0.284055,1.50049,0.400331,0.0293293,0.192756,-1.56164,1.4576,-0.958023,-1.34172,0.182247,0.224126,0.531015,0.422687,5.22718,4.85157,0.99466,0.992245,0.00168979,0.203363,0.232433,0.242673,0.259944,0.246911,0.261906,0.239728,0.24877,0,0,0,0,0.224134,0.274094,0.235976,0.280035,0,0,0.225017,0.258558,0.236001,0.253075,0.242173,0,6,8,6,9
-737.552,0.999281,0.0259974,7,127,0,748.138,-1.88785,-0.835539,-0.140666,0.895039,0.22213,0.273715,0.587059,0.441627,0.0846834,1.60892,2.10729,-0.310362,-0.20125,0.149571,-1.58075,1.61095,0.44293,0.038932,0.332081,0.168062,0.644811,0.272834,5.2514,4.9586,0.994787,0.993026,0.00168979,0.171057,0.206004,0.267302,0.226228,0.229214,0.247936,0.228645,0.218371,0,0,0,0,0.258061,0.184384,0.189407,0.222151,0,0,0.212596,0.227099,0.220283,0.204175,0.279045,0,6,8,6,9
-741.05,0.988204,0.0266804,7,127,0,751.108,-1.60469,-1.43322,0.815217,0.887695,0.457838,0.757123,1.05468,-0.049627,-0.568387,1.02118,0.564042,-0.705545,-0.175301,-0.552369,-0.450507,1.3437,-0.0723668,0.199077,0.0351998,0.3719,0.464172,0.080123,6.03992,5.1601,0.997624,0.994292,0.00168979,0.207937,0.221232,0.22167,0.219079,0.220881,0.222683,0.233084,0.200435,0,0,0,0,0.224794,0.191999,0.21443,0.238557,0,0,0.223794,0.22795,0.212796,0.205935,0.22748,0,6,8,6,9
-738.974,0.997679,0.0268177,7,127,0,752.576,-0.426666,0.801585,-1.82897,-0.731851,-2.04455,-0.878392,0.364128,-0.529873,-0.980343,0.281755,0.0970268,0.916072,-0.424127,0.803737,0.586277,-1.25369,0.541768,-0.106277,0.292802,0.534988,0.24356,0.172796,5.18184,5.16599,0.994414,0.994325,0.00168979,0.305272,0.169975,0.219762,0.161313,0.212554,0.279066,0.242539,0.20191,0,0,0,0,0.227074,0.176743,0.220996,0.276106,0,0,0.209713,0.246565,0.219635,0.206873,0.243996,0,6,8,6,9
-739.144,0.999994,0.0274262,7,127,0,746.376,-1.33971,-1.17346,0.83139,0.426839,0.941507,-0.0184198,1.13915,0.0808876,-0.687751,1.97775,-0.231309,-0.180831,-0.910249,0.122262,0.0576489,-1.14517,0.902153,0.0436622,0.266449,0.197156,0.0681539,0.0968488,5.39003,4.98234,0.995459,0.993189,0.00168979,0.165103,0.252059,0.23233,0.257617,0.211889,0.267791,0.246743,0.21987,0,0,0,0,0.234353,0.240649,0.228997,0.243097,0,0,0.227638,0.247786,0.229321,0.216523,0.263104,0,6,8,6,9
-741.912,0.978248,0.0281597,7,127,0,752.071,-1.31863,-1.55623,0.0870888,0.196595,0.683948,0.0198369,1.46554,0.414812,0.301673,0.236819,-1.03833,0.135535,-1.21251,-0.264132,-0.642687,-1.87119,1.35439,-1.42177,0.204132,0.208695,0.0594658,0.11623,5.10706,5.17788,0.993983,0.994392,0.00168979,0.187683,0.244166,0.248311,0.267321,0.241644,0.299669,0.255015,0.250587,0,0,0,0,0.250531,0.255973,0.248576,0.264859,0,0,0.240913,0.272745,0.249354,0.246916,0.245526,0,6,8,6,9
-738.242,0.995575,0.0277787,7,127,0,751.801,-1.01354,-0.401246,-0.675226,-1.0947,-0.0357418,-0.795785,1.01728,0.0225554,-1.04182,0.533411,1.30757,-0.305967,1.56224,0.373634,-0.282083,2.1319,-0.689002,0.232037,0.305555,0.217673,0.1,0.0163664,5.03566,4.68767,0.99354,0.990876,0.00168979,0.218194,0.204293,0.184302,0.237776,0.198388,0.30062,0.248658,0.208328,0,0,0,0,0.221551,0.240124,0.226689,0.259609,0,0,0.229338,0.234556,0.231683,0.228636,0.233156,0,6,8,6,9
-738.242,0.000296266,0.452487,2,7,0,755.256,-1.01354,-0.401246,-0.675226,-1.0947,-0.0357418,-0.795785,1.01728,0.0225554,-1.04182,0.533411,1.30757,-0.305967,1.56224,0.373634,-0.282083,2.1319,-0.689002,0.232037,0.305555,0.217673,0.1,0.0163664,5.03566,4.68767,0.99354,0.990876,0.00168979,0.218194,0.204293,0.184302,0.237776,0.198388,0.30062,0.248658,0.208328,0,0,0,0,0.221551,0.240124,0.226689,0.259609,0,0,0.229338,0.234556,0.231683,0.228636,0.233156,0,6,8,6,9
-738.242,3.58152e-18,0.736212,1,2,1,746.39,-1.01354,-0.401246,-0.675226,-1.0947,-0.0357418,-0.795785,1.01728,0.0225554,-1.04182,0.533411,1.30757,-0.305967,1.56224,0.373634,-0.282083,2.1319,-0.689002,0.232037,0.305555,0.217673,0.1,0.0163664,5.03566,4.68767,0.99354,0.990876,0.00168979,0.218194,0.204293,0.184302,0.237776,0.198388,0.30062,0.248658,0.208328,0,0,0,0,0.221551,0.240124,0.226689,0.259609,0,0,0.229338,0.234556,0.231683,0.228636,0.233156,0,6,8,6,9
-736.199,0.992874,0.0408012,7,127,0,749.506,-0.892034,-0.742731,-0.438913,-1.157,0.316907,-0.306624,0.0446314,-0.0728043,-0.447079,2.94764,-1.06104,-0.157597,-0.969123,-0.40015,0.107741,-0.178586,0.561841,-0.031561,0.447419,0.703005,0.108305,0.261448,4.90018,5.75368,0.99261,0.996839,0.00168979,0.20236,0.224759,0.174536,0.287698,0.23504,0.263868,0.258199,0.212055,0,0,0,0,0.22678,0.255231,0.24292,0.249806,0,0,0.213941,0.22963,0.224297,0.207887,0.386863,0,6,8,6,9
-740.611,0.998829,0.0217095,8,255,0,745.66,-1.16997,0.313286,-0.465344,0.745356,-0.797933,0.025517,0.315457,-0.240364,-0.575727,-1.48776,1.34211,0.173693,0.740057,-0.627386,-0.16918,-1.15056,-0.332857,0.706078,0.183864,0.842051,0.454503,0.116039,6.46132,5.75408,0.99844,0.99684,0.00168979,0.211147,0.188547,0.224506,0.179469,0.202574,0.211213,0.220026,0.175801,0,0,0,0,0.235561,0.132909,0.182021,0.202369,0,0,0.206067,0.211553,0.201129,0.195025,0.17913,0,6,8,6,9
-739.677,0.999981,0.0147557,8,255,0,748.813,-1.46887,-0.766963,-0.809168,-0.343404,-0.0783181,-0.206141,1.0937,0.24149,0.127704,2.74955,-1.24928,-0.834465,-0.748744,1.14698,0.11385,1.25047,0.812694,-0.814396,0.318919,1.1214,0.00766057,0.124661,3.88935,4.84106,0.979952,0.992163,0.00168979,0.195856,0.193751,0.217944,0.232653,0.225476,0.305589,0.244418,0.221889,0,0,0,0,0.234507,0.234867,0.234693,0.236464,0,0,0.216185,0.244593,0.225693,0.223249,0.284238,0,6,8,6,9
-739.155,0.999087,0.0115362,9,511,0,752.829,-0.687282,-0.650418,-0.846331,-1.01021,-0.621396,-0.593706,-0.207571,0.305926,-0.401023,-1.32813,1.34534,0.072413,0.469084,-1.0397,0.783948,-1.26548,0.121697,0.839929,0.752604,0.0302994,0.097571,0.0171284,6.32605,5.34041,0.998214,0.995229,0.00168979,0.222359,0.197912,0.179063,0.226158,0.229825,0.285213,0.232225,0.228452,0,0,0,0,0.225696,0.232351,0.23283,0.239581,0,0,0.229743,0.230907,0.232462,0.230323,0.227539,0,6,8,6,9
-742.757,0.999074,0.00982215,9,511,0,752.288,-0.942897,-0.609117,-1.49253,-0.776169,-0.995064,-0.688602,0.286328,0.974613,-0.357719,2.79224,-1.34018,0.0139535,-0.516482,1.43744,-0.8208,1.29862,-0.915808,-0.390669,0.408551,0.0100989,0.0539292,0.0814399,4.62049,5.04959,0.990248,0.993629,0.00168979,0.234582,0.176088,0.222566,0.207496,0.22881,0.306331,0.235073,0.232692,0,0,0,0,0.232589,0.230514,0.233422,0.242842,0,0,0.217731,0.231404,0.241409,0.222306,0.269202,0,6,8,6,9
-739.498,0.999959,0.0088742,9,511,0,751.455,-0.937373,-0.353624,-0.741373,-0.153717,-0.091454,-0.629121,0.261138,0.383288,-0.72531,0.0917976,0.57274,-0.108317,-0.718179,0.707057,-0.799284,-0.426451,0.320849,1.67794,0.373429,0.00111545,0.875246,0.102711,5.18539,5.23071,0.994433,0.994679,0.00168979,0.226447,0.202332,0.239641,0.243855,0.209112,0.268641,0.233209,0.232991,0,0,0,0,0.236563,0.246506,0.169909,0.30788,0,0,0.222891,0.2389,0.241156,0.221207,0.235796,0,6,8,6,9
-743.226,0.999766,0.0083811,9,1023,0,752.487,-0.836426,-0.832835,-1.21106,-1.16535,-1.54282,-0.531432,0.0534516,-0.703706,0.621244,2.09964,-0.887899,-1.55924,0.943503,-0.483631,1.68333,0.601505,-0.212118,-1.85385,0.39242,0.0140515,0.0281325,0.172435,5.22705,5.59791,0.994659,0.996308,0.00168979,0.236261,0.210637,0.213622,0.189883,0.258163,0.304256,0.240015,0.243381,0,0,0,0,0.23998,0.238074,0.243203,0.246203,0,0,0.222364,0.240124,0.217314,0.258262,0.309447,0,6,8,6,9
-734.801,0.999553,0.00814965,8,511,0,754.003,-0.793771,-0.317592,-0.786622,-0.564702,-0.340764,-0.680588,0.0614343,-0.246098,0.743616,0.746787,0.670294,-0.777913,-0.243463,-0.26535,0.664112,0.144848,-0.381978,1.14506,0.613981,0.0241547,0.0714853,0.144473,4.92525,5.34262,0.992791,0.995239,0.00168979,0.266706,0.214322,0.238132,0.263936,0.225477,0.314543,0.256025,0.260568,0,0,0,0,0.256508,0.259549,0.254944,0.265067,0,0,0.238608,0.258483,0.250117,0.277675,0.277766,0,6,8,6,9
-737.405,0.999879,0.00809262,8,511,0,749.008,-0.808802,-0.14664,-0.800849,-0.389567,-0.753413,-0.553162,0.105059,0.0749302,0.465219,2.25709,0.790166,-1.75772,0.340785,0.439724,0.712477,-1.34682,-1.62842,1.44133,0.461787,0.0886911,0.38596,0.159684,5.34752,5.51195,0.995263,0.995978,0.00168979,0.276003,0.220117,0.254268,0.223883,0.240279,0.299691,0.251354,0.257858,0,0,0,0,0.255055,0.229498,0.243338,0.292649,0,0,0.229513,0.248494,0.247602,0.259311,0.317436,0,6,8,6,9
-739.53,0.999696,0.00817356,9,1023,0,748.639,-0.884275,-0.204941,-0.455919,-0.663295,-0.581695,-0.299575,0.450348,0.00926164,0.236687,1.2986,1.51405,-1.73014,-0.322365,0.841337,1.67284,-1.0695,-1.35768,0.916099,0.585561,0.171933,0.318855,0.0223699,5.28423,5.77324,0.994955,0.9969,0.00168979,0.24963,0.223203,0.202915,0.21073,0.239426,0.327789,0.247245,0.25449,0,0,0,0,0.233734,0.238375,0.254902,0.302313,0,0,0.248034,0.251132,0.249307,0.250247,0.254667,0,6,8,6,9
-742.983,0.999481,0.00834872,9,511,0,755.744,-1.08871,-0.0333438,-0.320616,-0.902382,0.0645736,-0.237036,0.252221,0.100658,-0.481876,-0.190784,1.41638,-0.87721,-0.892351,-1.0731,-1.35084,2.1702,0.186853,-0.0575109,0.254889,1.08004,0.140673,0.0489184,5.21983,5.62119,0.994621,0.996393,0.00168979,0.216594,0.20461,0.181848,0.22079,0.208046,0.228992,0.255802,0.154996,0,0,0,0,0.201861,0.224289,0.217112,0.228838,0,0,0.211796,0.215752,0.214521,0.209836,0.212168,0,6,8,6,9
-742.359,1,0.00859727,9,511,0,752.484,-0.966324,-0.318583,-1.34694,-1.18907,-1.75891,-0.701891,0.438263,-0.544348,-0.28703,1.01164,-1.17542,-0.534617,0.741697,0.635789,0.537406,-1.09963,0.396743,0.493277,0.0780134,0.0608893,0.0722675,0.170518,6.00532,5.62304,0.99754,0.996399,0.00168979,0.250314,0.235596,0.237816,0.22987,0.244757,0.261529,0.243396,0.246284,0,0,0,0,0.240755,0.233327,0.247232,0.262842,0,0,0.225688,0.261416,0.230412,0.238276,0.280704,0,6,8,6,9
-736.297,0.999928,0.00892598,9,511,0,754.076,-0.0386669,-1.40505,-0.643673,-1.91215,-0.67787,-0.634698,-0.116263,-0.310252,-0.653468,1.55405,1.15572,-0.328971,-0.269175,0.468953,-1.53668,0.227355,-0.386661,-0.670235,0.454895,1.79149,0.0748672,0.216334,5.46945,4.88325,0.995804,0.992485,0.00168979,0.171058,0.224826,0.14118,0.222177,0.225524,0.268411,0.261377,0.161659,0,0,0,0,0.209569,0.224858,0.225406,0.232064,0,0,0.202316,0.220576,0.213611,0.201676,0.286906,0,6,8,6,9
-738.231,0.999984,0.00931025,9,511,0,745.73,-0.669978,0.430906,-0.65958,0.496269,-0.948505,-0.572248,-0.145084,-0.690213,-0.582887,-0.181997,-1.33759,0.515587,0.544813,0.652989,1.58144,0.383921,-0.227873,0.580516,0.235888,0.268133,0.100391,0.474725,4.56069,4.96369,0.989653,0.993061,0.00168979,0.276886,0.228565,0.279974,0.216802,0.232208,0.2506,0.241747,0.247032,0,0,0,0,0.254754,0.228332,0.235024,0.242783,0,0,0.232856,0.270884,0.223032,0.231958,0.267449,0,6,8,6,9
-743.478,0.999564,0.00974738,9,511,0,752.968,-1.29331,-1.72224,-0.717039,0.212257,-0.592554,-0.244902,0.301739,0.359205,0.0434642,0.902109,0.558548,-0.241578,-0.734205,-0.485873,-0.54661,-0.00618089,0.138397,0.559267,0.321894,0.457528,0.000846868,0.00276386,5.68189,4.983,0.996604,0.993193,0.00168979,0.149076,0.194893,0.246076,0.201252,0.219827,0.251454,0.222121,0.198316,0,0,0,0,0.212109,0.211996,0.212045,0.212122,0,0,0.211858,0.212108,0.212135,0.21199,0.212384,0,6,8,6,9
-744.454,0.999742,0.0102181,9,511,0,756.153,-0.927885,0.158279,-0.0349254,-1.4886,0.536345,-0.654066,1.41721,-0.192364,-0.705925,-1.12374,-0.530583,0.327951,0.932419,-0.572114,0.479505,-0.224616,-1.29706,-0.0392927,0.122439,0.198474,0.0353072,0.140548,4.32874,5.05178,0.986987,0.993643,0.00168979,0.26718,0.262593,0.229733,0.276301,0.248237,0.29828,0.276656,0.256844,0,0,0,0,0.261587,0.275542,0.267283,0.281754,0,0,0.251074,0.309452,0.263435,0.24971,0.238901,0,6,8,6,9
-747.946,0.999464,0.0107369,9,511,0,758.061,-0.451281,-0.935738,-0.667987,1.01582,-0.812683,1.01437,-0.44451,-0.598932,-0.803515,1.30775,-0.536348,-0.338027,-1.79083,0.654389,-0.543952,-0.473375,1.49237,0.0503662,0.0257771,1.45232,0.346628,0.00227658,6.25539,4.8701,0.998084,0.992386,0.00168979,0.219074,0.22024,0.227677,0.219609,0.22767,0.221217,0.243324,0.193321,0,0,0,0,0.250739,0.151053,0.250645,0.168106,0,0,0.222655,0.222088,0.222028,0.221949,0.222768,0,6,8,6,9
-747.143,0.995941,0.0112862,8,511,0,756.918,-0.470445,-0.921005,-0.62765,1.03085,-0.799336,1.0173,-0.454848,-0.606366,-0.823081,1.25905,-0.531557,-0.375319,-1.75455,0.592922,-0.5464,-0.446381,1.51879,-0.0294017,0.0261712,1.62191,0.352769,0.00222007,6.21821,4.84815,0.998011,0.992218,0.00168979,0.195368,0.19656,0.203403,0.195862,0.203346,0.197265,0.221142,0.166995,0,0,0,0,0.225173,0.13254,0.224345,0.147093,0,0,0.198686,0.198173,0.198121,0.198045,0.19877,0,6,8,6,9
-744.995,0.999995,0.0117486,8,511,0,755.931,-0.227902,-2.53399,-0.532417,0.182448,-0.372825,0.728986,-0.579433,-0.646197,-0.91418,1.50033,-0.137875,-0.831021,-1.64228,-0.319359,-1.43149,0.173601,0.594196,-1.03048,0.0494617,1.34934,0.232738,0.0290045,5.69045,5.14322,0.996633,0.994195,0.00168979,0.206706,0.223289,0.229436,0.224651,0.234213,0.222889,0.249518,0.18817,0,0,0,0,0.226071,0.20438,0.248954,0.196713,0,0,0.228196,0.221631,0.221299,0.219973,0.232129,0,6,8,6,9
-742.965,0.992732,0.0123845,8,255,0,758.773,-0.772378,-2.50714,-0.580785,0.617085,-0.158899,0.361714,-0.350185,-0.685787,-0.599511,1.14372,0.332026,-1.3035,-0.435547,0.287142,-0.0763649,0.847272,0.409432,-0.446108,0.0481484,0.519515,0.0958725,0.05821,4.34179,5.23026,0.987154,0.994676,0.00168979,0.229115,0.245897,0.256742,0.249681,0.254404,0.247961,0.243695,0.252043,0,0,0,0,0.253161,0.239364,0.248563,0.236043,0,0,0.253129,0.245381,0.241784,0.242705,0.261825,0,6,8,6,9
-745.005,0.99973,0.0127809,9,511,0,752.408,-0.492546,2.33321,0.844065,-0.370473,-0.37137,-0.509585,-0.399257,-1.3251,-2.10146,0.0687217,-0.345494,0.9864,0.473028,-0.263864,0.0908227,-0.864696,-0.298844,-0.124517,0.0339311,0.227016,0.96201,0.0443038,6.01561,5.15381,0.997566,0.994256,0.00168979,0.228139,0.219381,0.212418,0.212413,0.211631,0.212255,0.228153,0.198633,0,0,0,0,0.221841,0.221692,0.199634,0.217105,0,0,0.218642,0.219477,0.212544,0.206855,0.223042,0,6,8,6,9
-742.261,0.999984,0.0134639,8,511,0,755.706,-0.196105,-0.794451,0.160308,-0.121949,-2.10211,-0.804116,-0.24042,-1.35709,-0.996118,0.696554,-0.731116,-0.383502,-1.15065,-0.0203741,-0.703334,0.267462,-1.30702,-0.340875,0.161712,0.619,0.146306,0.143375,4.85585,4.97317,0.992277,0.993126,0.00168979,0.223058,0.250793,0.242362,0.18872,0.222788,0.238881,0.211006,0.250363,0,0,0,0,0.239953,0.191395,0.222331,0.236826,0,0,0.22389,0.238154,0.210494,0.219172,0.263204,0,6,8,6,9
-747.231,0.992423,0.0141896,8,255,0,758.993,-0.991209,-0.823826,-2.38201,-1.88656,0.898934,-0.886134,-0.0831143,-0.236366,-0.318094,1.20991,0.699857,1.0803,1.79258,-0.906674,0.762495,-1.01368,1.83972,0.266415,0.0875582,0.252178,0.0665487,0.152283,5.55909,4.83455,0.996163,0.992112,0.00168979,0.228549,0.205435,0.212591,0.25616,0.22759,0.240158,0.231727,0.228092,0,0,0,0,0.218897,0.252129,0.230459,0.240043,0,0,0.211247,0.232289,0.228163,0.225984,0.269132,0,6,8,6,9
-743.65,0.999955,0.0146282,8,255,0,760.026,-1.12511,-0.961635,1.12846,-0.304626,-1.06115,-0.442945,1.39157,-0.199286,-1.09182,-0.675101,-0.860802,-0.81624,-1.32176,0.0578115,0.342848,0.460299,-0.145307,0.826177,0.106889,0.15086,0.00606288,0.0226656,4.99701,5.00191,0.993287,0.99332,0.00168979,0.211625,0.251253,0.223569,0.209857,0.221015,0.256576,0.241813,0.218042,0,0,0,0,0.231662,0.230849,0.231513,0.233492,0,0,0.230099,0.237525,0.231075,0.227511,0.22917,0,6,8,6,9
-745.604,0.999888,0.0154026,8,255,0,759.462,-1.00408,-1.33211,0.650865,-0.977789,-0.486555,-0.540238,0.59418,-0.264878,-0.746627,-0.558479,-0.211201,-0.374935,0.730608,0.0915419,-0.481008,0.190182,-1.07619,-0.210424,0.113733,0.314799,0.000965902,0.00708525,5.74697,5.78755,0.996818,0.996944,0.00168979,0.213609,0.253885,0.22045,0.230191,0.229112,0.252666,0.247726,0.220589,0,0,0,0,0.236203,0.236288,0.236279,0.236476,0,0,0.235847,0.237295,0.236198,0.235584,0.235824,0,6,8,6,9
-742.557,0.998662,0.0162045,8,255,0,757.385,-0.682601,-1.45447,-0.747213,-0.115819,-0.00351312,-0.461691,0.371668,-0.423775,-0.632232,0.899652,0.518885,0.285531,-0.829631,0.882332,0.495286,-0.194183,1.53059,0.685778,0.140489,1.19239,0.0103124,0.0396851,4.48153,4.25864,0.988811,0.986056,0.00168979,0.182771,0.198046,0.212476,0.215121,0.204478,0.224131,0.224438,0.184183,0,0,0,0,0.207438,0.207628,0.206854,0.208263,0,0,0.205162,0.210588,0.205407,0.204064,0.21408,0,6,8,6,9
-739.847,0.999154,0.0169782,8,255,0,751.451,-0.92999,0.624945,-0.346388,-0.18161,-0.625449,-0.145452,-0.172613,-0.318388,-1.07405,0.585024,-0.414276,-0.192349,0.777208,-0.193159,-0.606964,0.191641,-0.891669,-0.906909,0.166232,0.149052,1.00168,0.021378,5.59157,5.71224,0.996285,0.996706,0.00168979,0.238649,0.21068,0.21525,0.203101,0.216263,0.215502,0.223836,0.204959,0,0,0,0,0.224702,0.156753,0.231067,0.226274,0,0,0.216347,0.216249,0.215724,0.213017,0.218992,0,6,8,6,9
-744.23,0.999437,0.0178008,8,255,0,751.916,-1.60769,-1.7192,-1.41487,-1.2071,-0.999336,-0.292395,-0.751214,0.344879,0.196682,1.71983,0.809304,0.140042,-0.874831,-0.501316,0.630828,-0.192061,0.315715,0.698355,0.125193,1.99249,0.0314632,0.163243,4.52942,4.17171,0.989328,0.984808,0.00168979,0.219508,0.226064,0.230619,0.235237,0.251422,0.240835,0.257154,0.205031,0,0,0,0,0.233335,0.234498,0.238487,0.235893,0,0,0.224412,0.211696,0.242953,0.238551,0.286354,0,6,8,6,9
-742.091,0.997142,0.0186638,8,255,0,754.263,-0.92132,-1.32555,-1.67954,-1.4487,-0.396996,-0.436871,0.351302,0.220703,-0.00210901,2.26224,0.850946,0.123218,0.780724,-0.335681,-2.25693,-0.649421,-0.788506,-0.987117,0.524049,0.833999,0.0616776,0.264531,5.02486,4.2774,0.99347,0.986311,0.00168979,0.188733,0.162158,0.179129,0.273623,0.269532,0.356976,0.265715,0.232253,0,0,0,0,0.243882,0.255584,0.255134,0.264123,0,0,0.215512,0.251717,0.245457,0.235014,0.354149,0,6,8,6,9
-739.477,0.998752,0.0194318,8,255,0,755.133,-0.981936,0.781761,-0.0264151,0.365392,-1.00551,-0.716801,0.636895,-0.237055,-0.380451,1.46294,1.49741,-0.421037,-1.58224,0.514261,0.0375496,-0.785634,0.439092,0.17829,0.312618,0.394255,0.225972,0.0964371,4.57939,4.6625,0.989843,0.990646,0.00168979,0.29761,0.247852,0.271267,0.195466,0.209991,0.288279,0.255127,0.244663,0,0,0,0,0.268418,0.212531,0.223562,0.280517,0,0,0.23676,0.260858,0.245123,0.242603,0.276309,0,6,8,6,9
-741.63,0.999953,0.0203052,7,127,0,753.143,-1.3062,-0.645378,-1.303,0.12054,0.530936,0.103436,0.885193,-0.204756,0.582595,1.33686,-1.45853,1.43102,0.270585,0.791471,1.30957,0.404025,1.27578,-0.617709,0.324329,0.0841498,0.266089,0.0299265,5.73331,5.01248,0.996774,0.99339,0.00168979,0.196334,0.164873,0.238435,0.263401,0.23743,0.286254,0.22964,0.241431,0,0,0,0,0.225965,0.245419,0.225178,0.263087,0,0,0.232786,0.236941,0.231162,0.235327,0.239365,0,6,8,6,9
-745.33,0.999767,0.0212697,7,255,0,754.473,-1.13546,-0.213216,0.572045,-0.890594,-0.662384,-0.939076,1.30971,0.393604,-0.296486,0.6488,2.43553,0.0413137,-0.440881,0.402219,0.992524,-1.3632,-0.410077,-1.2615,0.267873,0.0208075,0.0859108,0.0877018,5.57374,4.40772,0.996218,0.987964,0.00168979,0.230269,0.269566,0.199737,0.209671,0.197672,0.310106,0.244884,0.242271,0,0,0,0,0.237864,0.241396,0.237118,0.273364,0,0,0.224365,0.260103,0.245115,0.234213,0.249232,0,6,8,6,9
-743.539,0.999843,0.0222503,8,255,0,756.01,-1.37291,-0.662258,-2.02155,0.110497,-0.572902,-0.121596,0.293814,0.866463,-0.568643,0.46944,-2.38711,0.0744982,0.390607,0.718809,-1.5652,1.4898,0.668602,1.49147,0.154596,0.404527,0.347628,0.060754,5.38692,5.07205,0.995445,0.99377,0.00168979,0.208046,0.175936,0.228111,0.210299,0.221947,0.233063,0.252202,0.159055,0,0,0,0,0.220297,0.182715,0.206953,0.231258,0,0,0.209275,0.213413,0.219213,0.204887,0.21518,0,6,8,6,9
-735.904,0.999465,0.0232618,7,255,0,752.691,-0.718422,-0.341989,-0.989135,-0.303795,-0.218884,-0.860128,0.209852,0.0239934,0.11317,-0.122118,-1.88859,1.09927,0.843845,0.466504,0.71073,-1.19136,0.268709,-0.817235,0.52511,0.18709,0.507335,0.122774,5.20263,5.31131,0.994528,0.995089,0.00168979,0.256327,0.197323,0.260146,0.268766,0.208216,0.31492,0.251997,0.255105,0,0,0,0,0.255887,0.264087,0.206367,0.307942,0,0,0.236074,0.260196,0.255895,0.257953,0.252547,0,6,8,6,9
