# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1883340189
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4,g_se,g_sp
-738.206,0.99587,0.0274235,7,127,0,746.853,-0.630899,-0.38385,-1.58386,-1.09387,-0.981715,-0.860741,0.156852,0.292079,-0.74664,2.52222,-0.757734,0.569198,0.524049,-0.317524,-1.51241,0.325008,-0.843924,-0.620036,-0.932302,-2.583,-1.88214,-2.11814,4.93187,5.00838,-0.0575717,-0.27474,1.15694,0.266386,0.0691786,1.30353,0.851727,0.646345,-1.089,-1.3544,-1.20025,0.579255,1.03617,-0.717383,-0.733927,-0.890729,0.360327,0.208228,0.308574,-0.578789,-1.92725,-0.0139144,0.934691,0.221335,24.3226,2.34719,-1.868,2.2942,0.125274,2.51663,5.41899,2.82139,0.0852821,2.08783,-0.757734,0.569198,0.524049,-0.317524,-1.51241,0.325008,-0.843924,-0.620036,-4.68519,-1.21836,-4.26775,-1.5378,-0.106753,-0.922955
-736.118,0.955624,0.0282197,7,127,0,746.224,-1.62752,-0.430663,0.0436057,-0.622646,-0.0653695,0.025279,0.38165,0.587206,0.0371029,0.857782,0.562685,0.560011,0.426356,1.07399,0.631149,-0.110024,0.221913,-0.820756,-0.138653,-0.0471564,-3.19208,-0.792381,5.14299,5.39952,-0.986194,1.06599,-0.710274,2.51629,-0.163974,-0.81729,-0.0471775,-0.988172,0.373582,-1.92657,0.655985,-0.699224,-0.625014,0.0987837,1.41268,-0.308957,0.815644,0.805949,0.445749,0.618397,-0.392558,0.279731,0.304489,0.333519,37.5075,-1.57885,14.7361,0.915362,3.27665,11.8174,14.4093,49.8406,-1.22598,-0.649318,0.562685,0.560011,0.426356,1.07399,0.631149,-0.110024,0.221913,-0.820756,3.47759,23.3431,-1.73906,6.42984,0.43111,0.916418
-737.384,1,0.0265507,7,127,0,743.735,-0.825863,-0.226325,-1.51127,-0.272618,-0.751638,-0.983811,-0.0425199,-0.237541,-0.809009,1.44643,0.0951173,-0.180865,-0.650501,0.0423957,0.163978,-0.663201,0.3804,2.23182,-1.15926,-2.12069,-0.783408,-1.37578,4.82606,4.76297,0.504032,-1.0298,0.1512,0.646619,-1.35281,-0.151851,-0.231815,-0.791073,0.236774,0.520477,-0.564896,-0.556069,-0.411924,-1.07511,-0.634905,0.124826,-0.230429,0.771138,-0.292919,-0.619547,1.80792,-1.09719,0.290223,0.200203,-33.0249,0.663853,-3.21978,-12.9422,-1.3346,-8.31611,-6.47395,-4.60919,-4.2186,0.253817,0.0951173,-0.180865,-0.650501,0.0423957,0.163978,-0.663201,0.3804,2.23182,4.41547,0.189966,4.73202,3.63725,-0.935703,-0.392781
-740.144,0.998153,0.0275572,7,127,0,748.313,-0.739615,-1.11693,-1.08279,-0.345885,-1.6461,-0.595516,-0.00934994,-0.0131759,0.49943,1.3113,0.153161,1.17663,0.0481881,-0.0555286,-1.03615,-0.312023,2.13983,1.68215,-1.09816,-2.62671,-1.28006,-0.953551,5.37578,5.60571,-0.964696,0.65563,-0.676943,-1.62246,-1.01884,0.758158,-0.802425,0.464738,-1.21046,0.43908,0.0404528,-0.673043,-0.72161,0.0683057,0.597765,-0.58903,-0.458476,1.72551,-0.704516,-0.186015,1.379,-0.444936,-0.337243,0.374711,26.6345,0.0896684,2.73495,7.62944,-2.43171,1.67429,3.86262,4.21102,7.36597,1.13297,0.153161,1.17663,0.0481881,-0.0555286,-1.03615,-0.312023,2.13983,1.68215,-7.64504,-0.444887,-3.50026,3.46449,0.725949,1.86141
-743.935,0.975495,0.0284693,7,127,0,752.353,-0.750857,-1.87487,-1.16032,-0.532609,-1.93273,-0.396089,0.275336,-0.523538,-0.605075,0.892058,0.719126,1.29207,0.831573,0.651529,-1.21023,-1.14683,0.9755,0.326555,-1.58656,-4.07061,-1.73797,-1.65878,5.47262,4.56609,-0.911998,-0.0361832,-0.196282,-0.226081,1.17562,-0.710882,0.36772,-0.512935,-1.20388,-0.423439,0.423344,-0.434827,0.66051,0.641212,0.319813,-0.58526,-1.98794,-1.94631,-0.498487,-1.28482,-0.206806,-0.192779,-0.212165,-0.757209,31.5263,-1.66368,1.0201,4.58986,-1.8402,4.67277,4.58565,1.43773,0.207609,0.109452,0.719126,1.29207,0.831573,0.651529,-1.21023,-1.14683,0.9755,0.326555,-5.16344,-1.29168,-3.69422,-2.13335,0.906233,-4.40663
-747.1,0.998558,0.0279822,7,127,0,759.856,-1.56653,1.70989,-0.298285,0.723578,0.47723,0.302029,0.168622,0.374213,-0.725168,1.31524,-1.407,-3.10243,-1.28959,-0.26954,0.982609,2.01621,-0.846952,-0.150858,-2.27871,-1.34163,-0.68332,-1.1839,5.2567,4.65499,-2.4349,-0.276491,-0.27844,-0.35325,1.19648,0.545023,2.03714,-1.06367,-1.06971,-1.00786,0.430833,1.37477,0.145372,-0.660785,0.72348,-0.449057,-0.52572,-0.314713,-0.295471,1.93498,-0.356195,0.428989,1.30958,-0.800935,7.79686,2.33791,0.631392,5.5385,1.68994,1.44559,0.0209712,6.29416,-3.42486,0.514404,-1.407,-3.10243,-1.28959,-0.26954,0.982609,2.01621,-0.846952,-0.150858,0.242147,0.606948,2.96089,1.66438,0.39513,-2.70554
-747.261,0.999362,0.0289107,7,127,0,759.84,-0.766125,-2.90601,-1.72666,-1.08283,-1.43739,-0.889223,0.87318,-0.486381,0.0428439,0.947537,1.45395,2.4678,0.933221,-0.296925,-0.233222,-1.33341,1.1592,-0.690888,-1.48369,-1.91608,-1.56581,-1.66816,4.85496,4.51905,0.567156,-1.05859,1.63339,0.246096,-0.494222,1.47922,-1.15593,0.961849,0.0689925,1.45225,-0.495999,-1.89891,-0.890305,-0.722764,1.19964,1.52899,0.0112199,-0.976897,-0.691026,1.26288,1.08937,-0.862276,0.435504,0.300928,-3.65571,-3.92717,-1.88232,-2.64285,-1.60114,-1.13408,4.47626,-2.70094,0.942679,-0.424672,1.45395,2.4678,0.933221,-0.296925,-0.233222,-1.33341,1.1592,-0.690888,2.13887,0.185915,1.27318,1.51373,-0.545784,-3.12134
-736.376,0.931083,0.0299058,7,127,0,758.683,-0.550778,-1.04873,-1.35378,-0.652299,-0.358821,-0.752758,-0.261804,-0.611228,-0.881627,1.35972,1.52173,-0.291902,1.20082,-0.0304597,0.276123,0.522455,-1.36712,-0.0458677,-1.18019,-1.39224,-2.75306,-1.40107,5.518,5.79726,2.36217,-3.01678,-0.306668,-0.549729,-0.111738,0.875631,-2.80464,1.02904,-0.272312,1.14874,1.34292,2.49663,0.845012,-0.295437,-0.254733,-1.37655,1.26572,-0.689314,-1.13021,-1.49393,0.112816,0.623433,-0.0266386,1.28576,10.7796,-0.366002,-0.232768,0.76693,1.80884,1.29197,-0.850946,1.62058,0.358363,0.851612,1.52173,-0.291902,1.20082,-0.0304597,0.276123,0.522455,-1.36712,-0.0458677,-5.07292,-2.98519,-1.33697,-2.20946,0.856689,2.66835
-735.089,0.988004,0.026719,7,127,0,751.848,-1.5895,-0.464482,0.0643866,0.292337,0.130394,0.0564226,0.736455,-0.199454,0.103471,0.942858,-0.8379,0.0684064,-1.40836,0.420328,-0.137406,-1.18443,-0.288386,-0.602686,-0.358397,-1.04902,-0.430887,-1.76158,4.48828,5.81876,0.562171,0.102086,0.576997,-1.40589,-2.44401,-0.706744,1.3201,1.55105,0.418869,0.152462,1.59308,-0.465684,-0.0385156,0.667917,0.314447,-1.00809,-3.23669,-1.13693,-1.4595,0.999117,-0.743182,-0.060054,0.439635,-0.313251,-20.7522,-4.66322,-0.168667,-12.0275,-0.921831,-5.71892,-1.1536,-10.2251,1.27798,-0.585971,-0.8379,0.0684064,-1.40836,0.420328,-0.137406,-1.18443,-0.288386,-0.602686,-1.74855,1.47229,-3.23799,-1.45654,-1.77631,3.19522
-738.938,0.987263,0.0269723,7,127,0,746.105,-1.1313,0.232471,-0.475713,0.211048,-0.123103,-0.289219,0.656082,-0.229485,-0.28716,0.58078,-1.6868,1.66847,-0.368092,0.432333,0.96192,-1.79219,0.231294,-0.867811,-0.610538,-2.62633,-1.9164,-1.91384,5.18934,4.39211,0.250112,-0.492281,0.652004,1.19055,0.519879,1.03486,-0.0776754,-0.667016,1.00963,0.139606,0.138349,-1.05792,-1.45431,0.213554,-0.824138,-0.209347,-0.507472,-0.136699,0.0295267,1.50972,1.20873,-0.168358,-0.926508,0.655453,21.3561,3.57603,0.224942,4.80636,1.43203,1.00751,7.65117,1.54381,0.889164,-0.390683,-1.6868,1.66847,-0.368092,0.432333,0.96192,-1.79219,0.231294,-0.867811,2.95396,-1.35199,-0.301271,-0.262917,0.366993,-5.54933
-739.107,0.954588,0.0271782,7,127,0,755.186,-0.537408,-0.408005,-1.28207,-0.604192,-0.644364,-0.762562,0.152518,-0.222311,-0.650215,1.46197,1.83711,-3.01714,0.305237,0.392787,-1.89424,1.20955,-0.539857,-0.26851,-0.860692,-0.128384,-2.6082,-1.96262,4.879,5.03236,-1.24642,-0.460275,0.197938,0.989432,0.720807,0.459104,-0.877481,-2.51637,-2.5042,1.09885,0.431281,1.01109,0.208716,-1.14525,0.768351,1.34761,0.285851,1.67593,-0.165042,-1.03108,0.628943,0.485776,-0.786553,-1.96535,11.6637,1.713,-1.58615,1.23944,0.518615,0.447906,1.81137,13.7854,-3.1037,0.718352,1.83711,-3.01714,0.305237,0.392787,-1.89424,1.20955,-0.539857,-0.26851,-3.34848,-1.47494,-1.39578,-1.87904,-0.352104,-0.479807
-742.217,0.999221,0.025561,7,127,0,752.231,-0.721513,-0.304372,-0.872427,-0.242185,-0.715229,-0.828099,0.316555,-0.111451,-0.420024,1.2025,1.88114,-3.45756,0.148551,0.298477,-1.75336,1.4267,-0.689293,-0.197686,-0.688619,-0.37577,-2.73823,-1.45367,5.25905,6.09155,0.539273,-0.0273326,-1.50656,-0.911502,0.0386673,-0.488454,-0.0367267,0.140229,-1.2598,0.825417,0.180471,0.770182,0.505177,0.339126,-0.725812,-0.426373,0.342464,-0.250237,-0.275844,0.891302,0.240442,-1.58896,-1.13049,-2.73723,13.2558,2.23087,0.332255,2.39226,-0.802446,-3.25868,7.12919,8.93505,1.59483,0.262175,1.88114,-3.45756,0.148551,0.298477,-1.75336,1.4267,-0.689293,-0.197686,-0.291479,-2.07172,-1.21249,-0.151098,0.433133,3.52175
-736.211,0.992848,0.0264058,7,127,0,755.467,-0.617988,-0.280236,-0.603879,-0.684899,-0.970379,-0.542439,-0.11337,0.04021,-0.197172,1.29528,-1.53407,0.821271,2.28445,-0.045469,0.272259,2.21972,1.42557,1.14733,-0.764263,-0.0983406,-0.917708,-0.880201,5.08027,5.14502,-0.496243,-1.80399,0.548566,-1.15181,0.782036,-0.20447,0.931296,-1.80189,0.485218,0.314291,1.71066,-3.38361,0.423243,0.295138,-1.73313,1.70266,-0.523399,-0.0616489,-0.399109,0.270284,-0.875789,-0.0726229,0.330891,-2.51926,1.47535,2.20045,3.5249,-0.577109,-1.99973,-2.07027,-4.02468,4.56213,-0.316121,1.2199,-1.53407,0.821271,2.28445,-0.045469,0.272259,2.21972,1.42557,1.14733,-3.09976,-0.0823424,-0.744349,1.22899,-0.0124471,0.323348
-735.148,0.9935,0.0269059,7,127,0,748.29,-0.971392,-0.699498,-0.596412,0.254712,-1.09148,0.111621,0.44521,-0.295868,-0.423429,0.449389,0.283956,-0.768504,1.00176,-1.59871,-0.55807,-0.295012,1.51766,0.400769,-1.44874,-0.255289,-0.441916,-0.981279,4.61215,5.02682,0.165847,1.58735,-0.103751,-0.502844,-0.733563,1.1603,0.263926,0.0178046,-0.117214,-0.66627,1.60603,-0.966654,-2.14467,-0.230972,-0.373029,-2.30375,-1.18363,-1.09487,-0.908187,0.148543,-0.672511,-1.60638,0.513212,-0.840483,7.41858,-0.488075,0.717235,5.58609,-2.75775,4.81765,5.52654,1.69289,1.80521,-1.73745,0.283956,-0.768504,1.00176,-1.59871,-0.55807,-0.295012,1.51766,0.400769,-1.66574,-2.71126,2.65186,2.27037,-1.03462,-0.354697
-734.626,0.996307,0.027443,7,127,0,747.41,-1.16182,-0.31041,-1.05723,-0.375093,0.146702,-0.46933,0.377118,0.134208,-0.121419,2.65691,0.372773,-0.363698,-1.63035,1.1714,-0.762063,0.968791,0.0880721,0.370876,-0.586739,-0.0195356,-1.7864,-1.28959,6.03726,5.22343,0.412542,-0.555648,-1.39881,0.747078,-0.347965,0.0823514,1.1574,0.139611,-0.290282,-0.258224,-0.396768,0.896707,-0.591175,1.33614,0.787865,0.0399496,-1.59785,-0.517371,-2.25866,-0.232544,-0.632625,0.732733,2.87972,0.10945,-10.1601,0.736667,-5.77869,-1.40441,4.03662,-5.37991,-0.689741,-6.38755,-4.38884,2.42298,0.372773,-0.363698,-1.63035,1.1714,-0.762063,0.968791,0.0880721,0.370876,4.26409,-0.663538,0.145031,0.781261,1.58634,1.0617
-735.302,0.962151,0.0281431,7,127,0,745.682,-0.759792,-0.648957,-0.302813,-1.66968,-0.639345,-0.344347,0.340459,-0.206162,-0.587208,0.857474,-0.266607,0.719556,-0.95101,0.573585,-1.19321,0.121207,0.627416,1.03381,-0.820707,-1.44047,-1.95881,-1.85353,6.46141,4.94906,1.11334,0.482143,-0.0543843,0.540863,2.03114,-0.270734,-0.615808,0.497053,1.01278,2.30288,0.686888,-1.03426,-1.32644,1.03999,-0.02669,1.13999,-0.384847,-0.346085,-0.686839,1.04575,0.138345,0.0446089,0.517182,0.183979,1.97244,-0.68589,3.0921,-2.90079,-1.10423,1.47464,-0.047714,-0.359358,0.198321,-0.204709,-0.266607,0.719556,-0.95101,0.573585,-1.19321,0.121207,0.627416,1.03381,-1.72344,-1.43311,0.320194,-0.939278,2.18652,-0.701982
-733.917,0.975733,0.0269002,6,127,0,743.214,-0.865363,-0.737057,-0.487514,0.275877,-0.568392,-0.272868,0.143101,-0.0956434,-0.0926029,2.38111,0.483254,-0.80953,1.28045,-0.208703,0.759079,0.399165,-0.502016,-1.14684,-0.160636,0.298627,-2.76594,-0.956207,4.85122,5.29928,1.54952,0.306362,0.736581,-0.715178,-1.10403,0.0413914,0.883024,0.481997,0.545425,0.605783,-0.325808,0.820619,-1.10957,0.602328,-1.29157,0.0746726,0.691343,1.17708,0.779297,-1.29423,0.0906285,-0.0893209,1.80104,-0.832958,2.42188,-3.17098,1.81782,5.77024,-4.53842,0.919608,2.09289,-6.96548,9.58029,3.74096,0.483254,-0.80953,1.28045,-0.208703,0.759079,0.399165,-0.502016,-1.14684,3.3355,-0.0400515,-1.01158,3.75829,-0.470911,1.08049
-733.295,0.975267,0.0264423,7,127,0,747.822,-1.30466,-0.157817,-0.515946,-0.546531,0.147235,-0.139455,0.574298,0.446617,0.507551,1.16047,0.915873,0.0418684,0.183518,-0.884334,-0.703247,-1.82603,0.503657,-1.33036,-0.665843,-1.40924,-1.24816,-1.30456,5.19399,4.94697,-0.176579,-1.16666,-0.12167,1.39484,-0.70534,-0.166752,-0.818153,-0.207117,-0.969679,1.72671,-0.165371,-1.11814,1.54752,0.504099,1.63622,2.14946,-1.11625,-0.353902,0.239482,1.87345,-1.97098,0.330466,-0.428279,0.449538,-8.20182,0.359791,-1.93896,-4.45273,2.61618,-2.00023,-0.778978,-2.29151,1.68743,-0.804658,0.915873,0.0418684,0.183518,-0.884334,-0.703247,-1.82603,0.503657,-1.33036,-2.11739,-1.3964,2.13457,-1.57561,0.152283,-0.424423
-733.792,0.981887,0.0259685,7,127,0,745.074,-1.93464,0.00449154,-0.0618946,0.206021,0.0911536,0.160504,0.439391,0.231388,0.439966,1.63759,1.21558,0.0584564,1.45209,-1.59928,-0.679016,-0.431146,-0.0184511,-0.195764,-0.167011,-0.487964,0.167314,-1.22673,4.83744,5.60412,-0.549603,-0.110087,1.37716,0.599747,2.75894,0.788073,-0.856523,0.398425,-0.579819,0.200453,1.03082,0.0473873,0.317105,-1.03425,-0.76824,-1.87294,0.504029,-1.35371,-0.114928,-0.65678,0.671679,0.76446,-0.222062,-0.736867,-24.1859,-0.793409,-2.21606,-27.2146,-1.14534,-3.14219,-11.5786,-19.0538,3.02805,-0.0525572,1.21558,0.0584564,1.45209,-1.59928,-0.679016,-0.431146,-0.0184511,-0.195764,-6.53295,-2.61143,-4.73457,-4.71995,-0.808408,2.5564
-739.211,0.994054,0.0258472,7,127,0,743.769,1.06628,-1.31187,-1.33083,-1.13971,-1.15862,-1.2804,-0.691447,-1.07307,-0.819518,-0.278489,-0.47001,-0.10336,-2.13264,1.98777,1.4045,0.00102467,0.571236,-0.258407,-0.025997,-0.893798,-1.08251,-0.727171,5.22512,5.89154,1.50268,0.679905,0.389043,0.0265335,0.22917,-0.0624908,-0.206021,0.846497,-0.225424,0.333887,1.37665,-0.0378028,-0.378959,-0.0476041,0.701696,-0.70165,0.70559,-0.651979,-0.213301,-0.697006,0.621941,-0.0676931,0.569386,0.263112,-15.6167,-2.94553,-4.29113,-5.96158,-2.29365,-14.4912,0.37156,-13.2026,0.368098,-3.43154,-0.47001,-0.10336,-2.13264,1.98777,1.4045,0.00102467,0.571236,-0.258407,18.9177,7.57931,6.00729,7.6952,0.153482,3.33772
-742.588,0.960288,0.0263601,7,127,0,756.293,-1.64669,0.488372,0.30069,-0.00623199,0.460452,0.410683,1.34127,1.2034,-0.33337,1.51864,-0.245045,0.615605,1.30427,-1.86201,-0.736538,2.13559,0.713356,0.203268,-0.90827,-1.97324,-4.67688,-3.49306,5.20581,5.5716,-0.3128,-1.48846,-1.22689,-1.33181,-0.476628,-0.635783,-0.321266,-1.84876,0.35618,-0.937929,-0.928871,0.487336,-1.71875,0.934299,1.25839,2.2076,1.55818,-0.16153,0.392556,0.0507192,0.466793,0.32703,-0.747714,-1.33434,-17.915,0.636621,0.30431,0.0531429,-0.276055,-1.27831,-3.18683,-0.631384,-0.930901,1.22607,-0.245045,0.615605,1.30427,-1.86201,-0.736538,2.13559,0.713356,0.203268,-7.70129,-2.93538,-0.975315,-1.29221,0.103087,2.35702
-738.286,0.999378,0.0251218,7,127,0,754.851,-0.62747,-0.676483,-1.41493,-0.962661,-0.0826634,-1.25129,0.585452,-0.383884,-0.567941,1.94042,-1.4612,0.580485,0.591797,-0.673102,-0.486978,-1.43986,-1.19837,-0.856569,-1.1945,-1.26558,-1.3534,-1.60448,4.99916,4.60741,-0.0749618,-0.26763,1.41146,-0.725125,0.580432,0.883197,2.00687,1.12103,-0.233189,1.53466,-0.731066,0.835176,1.5627,-2.17531,-0.931991,1.77818,0.361496,-0.0639083,-0.78611,-1.6365,-1.93134,-1.31874,0.10647,-0.612737,0.879258,0.000479821,-1.74577,-1.91614,2.54254,-4.57784,4.20757,-1.34772,0.351674,1.24467,-1.4612,0.580485,0.591797,-0.673102,-0.486978,-1.43986,-1.19837,-0.856569,0.541389,-1.22418,1.11945,2.09936,-0.176928,-2.68743
-744.91,0.951288,0.0258848,7,127,0,757.805,0.463358,-1.56634,-0.627705,0.431141,0.190476,1.04328,-0.4943,-0.387248,-0.503299,1.1437,0.254208,-0.0838585,-0.57639,-0.0643966,-0.295433,-0.0982965,0.513744,1.92917,-2.77443,1.30846,-2.65328,-3.01714,4.83997,5.3486,-0.1013,0.657687,0.514469,1.41804,-1.47576,1.30553,1.24771,0.0344259,-1.14193,-1.72099,1.44172,-0.574669,-0.530779,0.684497,0.523148,1.45981,1.14814,0.64538,-1.18644,-0.759892,-0.825843,-0.281098,1.03688,-1.49872,24.8448,-1.3383,0.221413,2.03529,0.739632,2.46014,-1.18455,103.572,-13.4495,0.828324,0.254208,-0.0838585,-0.57639,-0.0643966,-0.295433,-0.0982965,0.513744,1.92917,-0.0170225,-30.6942,-0.211107,-1.57272,-0.299576,0.883069
-744.312,0.768909,0.0242407,7,127,0,758.429,-1.17808,0.533735,-0.489253,0.182962,0.255938,0.69383,0.762861,-0.22804,-0.852981,1.2716,1.27594,-2.44977,0.717379,-0.959309,-0.107953,-0.391849,1.00822,0.208776,-3.5417,-1.31283,-1.50489,-2.96917,5.697,4.58965,1.53217,-1.98409,-0.271595,0.130658,0.314688,1.15943,-1.24408,-0.452169,-0.0382958,0.422436,-0.377553,1.18056,-1.02314,0.426721,-0.276848,0.0931469,0.054365,2.06606,0.152736,2.82471,-1.34937,-0.786333,-0.411726,-0.865453,-9.31495,0.604886,-0.29584,-2.5984,0.694392,1.07918,0.521505,-2.32939,-1.0471,0.851945,1.27594,-2.44977,0.717379,-0.959309,-0.107953,-0.391849,1.00822,0.208776,-1.48555,-0.211661,-0.724553,-1.26576,1.0589,-2.61171
-738.289,0.997997,0.0158614,8,255,0,751.441,-0.157058,-1.08531,-0.572665,0.408972,-0.648852,-0.850099,0.324842,-1.03202,-0.952846,0.753604,-0.0341678,-0.0179883,0.562989,0.221073,-0.15046,-1.68246,0.909878,1.04485,-0.411236,-0.281186,-0.877742,-1.41949,4.80468,5.54751,1.5302,0.0504041,-1.01055,-1.33759,0.0164811,-0.956314,-0.0753884,1.08856,2.33495,-0.449962,-1.27994,2.46673,-0.784239,0.940634,0.12531,0.580956,-1.11535,-0.326006,1.10025,-0.413711,0.417696,0.0309921,-0.742386,-0.595956,1.85443,-4.16676,1.51212,6.76013,-2.65293,-9.94653,12.1916,-7.16974,4.45371,-0.461542,-0.0341678,-0.0179883,0.562989,0.221073,-0.15046,-1.68246,0.909878,1.04485,13.2991,-1.24954,1.52866,2.39988,-0.577652,2.23571
-739.162,0.999982,0.0163213,8,255,0,750.686,-1.42983,0.49533,-0.278707,0.544229,-0.250183,-0.433848,0.731935,0.673326,0.536839,0.228759,0.146459,-0.152676,-0.563113,-0.330752,0.0720767,1.49946,-0.741769,-1.25696,-2.10613,-0.958102,-2.52594,-3.28877,4.28704,5.28654,-0.206185,0.00894831,1.38103,0.441651,0.303639,1.25694,-1.0757,-0.91199,-0.282582,0.39778,-0.912865,1.39168,-0.0334074,0.880152,0.647868,1.5939,-1.42538,1.66442,-0.714318,0.0191514,-0.105371,0.0971866,-1.79651,-1.39159,1.88176,1.01812,0.767312,0.969213,0.12479,-0.0792191,-1.17846,0.06804,2.70319,-0.0834637,0.146459,-0.152676,-0.563113,-0.330752,0.0720767,1.49946,-0.741769,-1.25696,-2.55398,-0.0438551,-0.910178,-0.632614,-2.10213,0.919237
-743.145,0.968043,0.016853,8,255,0,753.177,-0.854692,-1.05159,-0.70958,0.0604709,0.34801,-0.324248,-0.122106,-0.089169,-1.73193,0.325781,-0.598227,-0.870041,-0.099876,0.697393,-0.372124,0.333549,0.0848611,1.03074,-1.20988,-2.89746,-0.695433,-2.89721,6.30624,5.0118,0.0624795,0.869737,0.258347,-0.721155,-0.583958,0.985838,0.542478,-0.077714,0.283662,0.0314623,-0.548433,-1.40398,-1.06584,0.374013,-0.372701,2.92755,-1.11773,-0.72088,-0.642226,-0.619159,-0.143782,-1.15917,-0.133915,-0.904612,41.1574,-0.380552,2.93212,18.9861,6.43549,5.48213,-0.40437,2.45563,-0.672787,-0.00491377,-0.598227,-0.870041,-0.099876,0.697393,-0.372124,0.333549,0.0848611,1.03074,-3.77204,-2.22801,0.947095,-2.08365,2.0855,-1.29498
-746.18,0.999875,0.0163489,8,255,0,759.057,-1.22989,0.125282,-0.700704,-0.866761,-1.12272,-1.43096,1.69624,0.148927,0.122213,1.45492,-0.0729284,-0.164724,-0.539589,-0.143087,2.24288,-0.874377,0.239206,-1.87421,-2.48749,-0.886498,-3.15646,-4.02322,4.07536,5.18628,1.90997,0.907153,0.866247,0.184069,1.64352,0.371128,0.0603382,0.231354,2.36446,-1.41847,0.871817,1.3209,0.621744,-0.810384,-1.5237,0.340079,-0.330305,0.303508,0.632841,1.67318,-0.138674,0.694783,0.193925,-0.271772,-17.7683,0.297584,-0.345882,-1.52036,-1.18525,-1.82903,0.142961,-7.98961,1.37622,1.28964,-0.0729284,-0.164724,-0.539589,-0.143087,2.24288,-0.874377,0.239206,-1.87421,-3.51825,-1.63813,-0.247062,-0.995561,-3.30618,0.933222
-756.369,0.973159,0.0168685,8,255,0,770.129,-1.07127,0.742037,-1.59971,-2.92191,-1.73372,-1.74376,0.794123,0.312041,-1.20439,-1.62658,-0.402652,-1.25169,-0.643595,-0.302338,2.04953,0.400656,-1.08257,-1.803,-1.64101,-2.29634,-3.45102,-3.3248,7.08241,4.92926,-1.72625,-0.569034,0.0895986,0.655432,0.958478,1.32832,-1.0781,-0.0120341,-0.84667,-1.33446,0.051822,0.0990284,0.506424,0.127358,-2.13797,0.896657,-0.29654,1.78178,2.71058,-0.0874001,0.529735,0.768294,0.515609,-0.149145,-30.4945,1.78689,-2.21367,-4.02327,-2.78225,-4.13202,-2.01659,-2.40716,-1.83751,-2.01057,-0.402652,-1.25169,-0.643595,-0.302338,2.04953,0.400656,-1.08257,-1.803,4.54065,-1.30388,1.89919,0.490674,2.90002,0.35169
-741.228,0.9892,0.0165261,8,255,0,766.563,-1.03072,-1.44104,-0.0944144,0.0739628,0.784839,0.375511,1.05554,-0.750688,-1.01068,0.00820566,-0.160308,0.996216,0.158536,-1.93654,-0.268436,1.91279,-1.06198,0.401343,-1.10434,-0.930997,-2.46395,-3.51718,4.30558,5.18901,-2.57577,-0.285952,-2.7176,-3.34829,-0.330908,0.458853,-0.534181,-1.66115,-0.368267,-1.94028,-0.417137,-1.17415,-0.632732,-0.462164,2.03433,0.558862,-1.17327,-1.77608,0.633584,-0.895603,-0.923222,-0.225148,2.19064,0.195372,-13.5017,-3.6434,-0.129853,-0.759508,2.31853,1.0678,-3.1919,-6.35669,-0.494438,-0.289513,-0.160308,0.996216,0.158536,-1.93654,-0.268436,1.91279,-1.06198,0.401343,-0.871141,2.90332,-0.757068,-0.654893,-2.30719,0.954076
