# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1883340189
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4,g_se,g_sp
-735.543,0.957105,0.0223009,7,127,0,751.409,0.451851,-0.64974,-0.427127,0.398167,-0.211404,-0.39967,-0.0214753,-0.837351,-0.880726,1.84713,0.225703,-1.55388,0.713114,-1.06533,1.49837,-0.86698,0.25905,0.93747,-1.18298,0.630679,-0.774547,-1.87705,4.83757,5.17539,-1.75283,-0.0127529,-0.452068,-1.02988,-1.18345,0.983967,1.79407,-0.0975364,1.23712,-0.548262,-0.683498,1.75599,1.24184,2.18556,-0.714011,0.856164,0.414261,-0.370649,1.32351,1.97693,0.915947,0.274519,0.123597,-1.39816,4.57194,-0.192623,2.31022,4.54109,1.02491,-0.395791,-4.23848,0.112519,5.88707,1.30186,0.225703,-1.55388,0.713114,-1.06533,1.49837,-0.86698,0.25905,0.93747,-2.23913,-5.90453,0.982018,-1.79127,-0.537511,0.403078
-735.201,0.99799,0.0210772,7,255,0,742.282,0.422238,-0.631674,-0.493471,0.420052,-0.136059,-0.393219,0.0206729,-0.80336,-0.892098,1.85601,0.213406,-1.54905,0.661741,-1.08286,1.49214,-0.913353,0.295266,0.946171,-1.18533,0.66083,-0.798382,-1.86478,4.8099,5.15023,-0.748977,0.433144,-1.61395,0.444722,1.76349,0.169263,1.09255,0.789054,-0.283551,0.183645,-0.296288,0.147129,-1.23289,-0.393043,-0.179171,-1.08106,0.853076,0.186521,-0.00940839,0.756809,-0.579158,0.325102,-0.643581,-0.604708,0.982976,-0.236087,1.74098,3.01454,1.14688,-0.947343,-4.51334,0.408079,-1.33371,1.2633,0.213406,-1.54905,0.661741,-1.08286,1.49214,-0.913353,0.295266,0.946171,-2.15668,0.0730773,0.467779,-1.52959,-0.641465,0.370949
-737.012,0.979932,0.0218178,7,127,0,748.435,-0.714025,-1.58155,-0.460876,-0.0131299,-0.588179,-0.421733,0.131201,-0.235677,-0.366896,0.449078,1.17428,0.0939356,-1.34633,0.914134,-0.496609,-1.32361,-2.07113,-0.873104,-1.2535,-0.0353351,-0.497832,-1.00611,5.56606,4.31769,-0.278665,-1.17058,0.483955,1.44876,0.943258,-0.72416,1.2967,-0.414878,-0.878371,0.749657,-0.750027,1.65104,-0.130369,0.780688,-1.41162,1.58047,0.589046,-0.649414,-1.67812,-0.489829,-0.303941,-0.168003,-0.485597,-1.36963,4.55945,-2.1461,2.28961,3.82796,0.00366857,-0.961688,1.83017,3.03457,2.22848,-1.46479,1.17428,0.0939356,-1.34633,0.914134,-0.496609,-1.32361,-2.07113,-0.873104,-2.52358,-1.65397,-0.0823125,-0.420985,0.90646,-5.55588
-739.615,0.996483,0.021692,7,127,0,756.6,-1.6742,-0.256963,-0.659026,1.10201,0.736918,-0.253091,1.09964,0.444903,0.134456,2.37513,-0.716134,-0.978426,2.12515,0.108777,0.603876,-1.1927,1.28987,-0.090769,-1.78092,-0.54858,-1.60612,-2.0316,4.66996,4.91237,-0.626942,-2.50225,0.630195,0.18135,0.828554,1.35948,0.421845,-0.544384,1.04471,0.273239,0.9376,-0.496154,-0.266364,1.143,-0.209866,-2.29688,-1.63707,-1.08356,-1.6801,1.62225,1.01921,-0.47422,-0.523872,2.01022,1.10139,0.0766209,0.100163,2.16065,1.92317,-1.00427,0.210611,2.08485,0.495357,1.66903,-0.716134,-0.978426,2.12515,0.108777,0.603876,-1.1927,1.28987,-0.090769,-2.80365,0.145139,0.215691,-0.710808,-0.972261,-0.955162
-740.723,0.994401,0.0223595,7,255,0,755.973,-1.28206,-0.410223,-0.0989174,-0.114477,-0.902011,0.676469,0.946384,0.456665,-0.211394,-1.37365,-0.660464,-0.430849,-0.0593293,-0.645756,-0.175518,1.90307,-0.258244,0.19751,-1.48431,-1.26835,-4.02854,-4.19771,5.69265,4.79483,0.0228675,0.524218,-1.12327,-2.04535,-0.0869493,0.602828,-0.941857,-0.630947,-0.877735,-1.29606,0.939752,1.14577,-2.19701,0.0758906,-0.5778,0.6851,-1.26836,0.0367014,0.889197,0.312271,-0.421723,-1.76934,2.33392,-1.26012,9.0067,-0.15719,1.62705,0.561042,-1.56245,3.65568,-1.3574,2.65182,0.615277,-1.50097,-0.660464,-0.430849,-0.0593293,-0.645756,-0.175518,1.90307,-0.258244,0.19751,-0.826001,0.0738631,-0.987771,-0.637784,1.1333,-1.89131
-734.782,0.998927,0.0229313,7,255,0,750.727,-0.234741,-0.0295886,-1.37927,-0.768278,-0.516848,-0.105918,0.44814,-0.401402,-0.523803,1.70182,-0.203003,-0.0921354,1.88439,0.660896,-0.000944646,0.0965769,1.07259,-0.494754,-1.33377,0.390055,-1.59446,-0.943677,4.67794,5.21015,0.459331,-0.399839,-0.407389,0.760491,-2.00018,-0.0183009,-0.100315,0.511068,-1.6834,3.27225,0.926424,0.577673,-1.17631,0.336886,0.211109,-2.34611,-0.400363,0.0906696,0.597014,0.252238,1.61484,0.261493,1.06642,-0.566685,16.1143,1.39742,-1.30542,1.33147,0.564315,4.49893,7.54964,15.204,5.06375,2.2592,-0.203003,-0.0921354,1.88439,0.660896,-0.000944646,0.0965769,1.07259,-0.494754,-2.6422,-10.24,-1.95462,5.30595,-0.748932,0.392891
-742.452,0.837087,0.0237381,7,127,0,749.645,-1.26005,0.305512,-2.43671,0.121558,0.355056,-0.17331,1.49512,0.742827,-0.073222,0.227003,0.292446,-0.410889,-1.62291,-0.841603,-0.358351,0.354891,-1.04462,0.994466,-1.6799,-2.48059,-3.70661,-3.09545,5.35733,5.20069,1.75361,-1.63987,0.086453,-0.289185,0.27799,-0.0999019,1.18207,0.0966129,0.309753,0.631091,0.0974003,-0.882815,0.957587,-0.12869,-0.612955,0.796102,0.338959,0.717799,0.53862,0.985828,-0.303272,1.17763,0.583478,-0.314356,-4.46988,0.933668,-4.11215,0.464899,1.04008,0.2565,0.725943,0.205727,0.174081,-0.215942,0.292446,-0.410889,-1.62291,-0.841603,-0.358351,0.354891,-1.04462,0.994466,1.9278,-1.45802,-0.9419,-0.370681,0.495602,0.795879
-741.25,0.998653,0.0173424,8,255,0,753.065,-0.420531,-0.519527,0.751464,0.9981,-0.309794,-1.39467,0.763279,-0.591641,-0.504723,0.947095,-0.42062,0.203552,1.42248,0.521646,0.264294,-0.0576172,1.08132,-0.952592,-2.56633,0.355305,-1.78707,-1.69654,5.27575,5.15355,0.787267,-1.3674,-2.47445,0.553901,2.25512,-0.834178,-1.1284,-0.15587,-1.74029,-0.0176007,0.242413,0.571987,0.802312,0.924898,0.294464,-0.772439,0.126075,-0.300973,-0.614881,-0.60343,-0.795372,0.2056,0.646384,-0.304572,-1.76524,-0.337636,1.72488,1.20165,0.00779838,-4.01275,2.03906,-16.8285,13.8632,-0.0113671,-0.42062,0.203552,1.42248,0.521646,0.264294,-0.0576172,1.08132,-0.952592,-1.33761,2.81663,-0.186056,3.37498,0.359941,0.563412
-740.884,1,0.0179571,8,255,0,752.865,-1.25837,-0.0705475,-1.67933,-0.393316,-0.520987,-1.4037,2.10035,0.743003,-0.280389,0.34994,1.19069,1.18781,-0.973541,-0.156983,0.879981,-0.374803,-1.09977,0.215711,-2.40347,-1.3404,-2.13462,-3.04289,4.76123,4.99655,-0.293777,0.316105,0.936958,0.411274,-0.313994,-1.86058,-0.912807,0.165269,-0.279098,0.561997,-0.970347,-2.05634,-1.09035,-0.686273,-1.72164,0.637313,-0.313762,1.35483,0.0985932,-0.244665,-1.70941,-1.47453,-0.493447,0.608749,-1.41349,0.207416,-1.33681,-0.619939,-0.139016,-1.75194,1.88884,1.43695,-0.856992,-0.063872,1.19069,1.18781,-0.973541,-0.156983,0.879981,-0.374803,-1.09977,0.215711,-3.6957,-0.226979,-0.00514084,0.318327,-0.7689,-0.356749
-742.366,0.996972,0.0186365,7,127,0,752.617,-1.3394,0.138422,0.455866,0.263483,0.427608,0.534472,0.505591,-0.164786,-0.750768,0.894669,-1.20198,-0.34056,1.34849,-1.50511,1.21513,-0.896004,0.911904,0.2563,-1.32953,-3.09841,-1.73804,-3.03405,4.62442,5.1392,-0.0849162,-0.305592,1.21153,0.481659,0.0080818,2.07236,-1.58288,-0.744669,-0.0992865,0.159695,-1.50263,-1.29894,1.31381,-0.189546,-0.620363,0.176037,1.34169,-0.161757,0.796649,-0.509613,0.470957,0.335366,1.13823,0.915538,-9.7734,0.391844,2.50362,-1.33135,1.13333,2.05862,-6.07616,-0.666012,-0.694458,0.483828,-1.20198,-0.34056,1.34849,-1.50511,1.21513,-0.896004,0.911904,0.2563,-2.19615,-1.00926,-1.05748,-1.19355,-1.23372,0.549263
-746.369,0.996373,0.0192071,8,255,0,761.114,-0.950309,-0.124639,-1.74469,0.309401,-0.867382,-1.58035,-0.0317491,0.357351,0.225663,-1.82076,0.88996,0.558697,-1.69877,1.59583,-1.33661,0.946793,-0.774466,-0.684408,-1.02288,-2.19351,-2.18745,-5.05511,5.08191,5.20566,-1.09555,-0.873421,-0.50568,0.567231,-0.265716,-1.43453,0.358957,-0.37941,-0.489107,-3.63337,-1.19357,0.656651,-0.933757,0.0677946,-0.211268,0.0299227,0.583328,-1.35076,-1.14483,-1.84729,-0.0356049,-0.183445,1.01345,-0.615355,-8.66241,2.35425,-3.52032,1.41396,-0.414781,-5.14311,-2.35556,-1.00853,0.730239,-1.88082,0.88996,0.558697,-1.69877,1.59583,-1.33661,0.946793,-0.774466,-0.684408,8.01766,-1.2639,-1.12616,-0.860488,-0.0797864,0.967567
-743.832,0.995223,0.0197606,7,255,0,757.439,-1.04683,-0.317055,-1.02415,-0.865159,0.391445,0.296751,1.65283,-0.21768,-1.43034,-0.617836,0.259019,0.102459,-1.41035,-0.0337706,0.477251,-0.714629,-0.509213,-1.06532,-2.10039,-1.22006,-2.44795,-6.27251,6.88532,5.08925,0.86892,0.495079,-1.59441,0.872193,-0.502631,-1.61795,-1.66985,0.721439,0.908821,-1.72952,0.853729,0.55896,-1.27924,1.72145,-1.61357,1.28703,-0.634369,-0.325218,-0.358212,-1.33201,-0.181273,0.4352,-0.146256,0.599277,-8.65445,-0.172769,-0.869429,-1.7617,0.804341,0.778529,-0.229993,-0.714343,-3.17956,-0.635565,0.259019,0.102459,-1.41035,-0.0337706,0.477251,-0.714629,-0.509213,-1.06532,-4.4347,1.90139,0.397422,-0.973035,2.69091,0.300297
-745.004,0.998865,0.0202717,7,255,0,755.528,-0.871162,-0.512359,-0.430776,-0.0823393,-1.58853,-1.58044,-0.0836342,-0.648548,-0.28098,0.219341,0.405701,-1.05024,1.67176,-0.370532,-0.24647,0.47902,0.948416,-0.485082,-1.73184,-1.89815,-2.85659,-5.03746,4.14572,4.65477,0.510626,0.281333,-0.421525,-0.446216,-1.50815,0.555964,0.0690591,0.133288,-1.67367,-0.623769,0.500996,-0.427013,-0.723957,-0.22934,0.40983,-0.556894,-0.083332,-1.4494,-0.850745,1.62202,-0.810575,-1.62,2.07125,0.114197,9.77711,0.289103,2.02819,1.02215,-1.50712,-1.37295,-2.19263,-0.598406,1.33355,0.170742,0.405701,-1.05024,1.67176,-0.370532,-0.24647,0.47902,0.948416,-0.485082,-2.36083,-1.3012,-1.2437,-1.04205,-2.43569,-2.87844
-743.211,0.999779,0.0209452,7,127,0,760.99,-1.66151,-0.497839,-0.324088,-0.0832554,0.750923,0.832767,1.85272,0.984976,-0.504896,-1.46159,0.704228,1.02846,0.496202,1.00322,-0.602782,0.229999,1.2661,-0.89872,-0.915045,-1.73674,-2.42604,-2.92755,6.44974,5.3173,-1.16232,1.35358,0.26435,-0.0670861,0.890428,-0.768904,-0.687526,-0.579495,0.806151,2.25298,-0.955148,0.577465,-2.33701,-0.221867,0.696542,-0.728002,-1.98019,1.17972,0.685001,1.12473,0.961608,-2.57612,-0.901965,-1.09024,-1.73298,-2.6165,-3.92208,-0.492808,1.53605,3.31811,5.42479,1.17031,-0.854775,-2.06474,0.704228,1.02846,0.496202,1.00322,-0.602782,0.229999,1.2661,-0.89872,9.02128,-0.874721,-0.187638,1.53257,2.17086,1.39719
-749.05,0.996719,0.0216713,7,127,0,757.949,-1.2849,1.27242,-0.76595,1.88757,-0.65608,-2.03721,1.47935,-0.0799122,-0.386481,0.957389,-0.048251,0.754024,1.67572,-1.51075,0.231908,-0.0979937,1.81439,1.22665,-2.47756,-1.74719,-2.3033,-4.87078,4.44549,4.8614,0.855371,0.444752,-0.192504,0.0935473,-1.13738,-0.975502,-0.831373,-0.930406,0.233451,1.75728,-0.721437,-0.918739,-0.228683,-1.2636,0.648688,-0.24907,-0.986083,1.11124,0.514499,0.627802,0.420281,-0.905572,-1.52964,-0.424171,-3.06238,1.68786,-0.155076,2.20179,-0.497309,-2.60008,0.231571,-0.938848,0.196467,0.894499,-0.048251,0.754024,1.67572,-1.51075,0.231908,-0.0979937,1.81439,1.22665,-1.81636,-0.976194,-0.249495,-0.958586,-1.6713,-1.06039
-740.16,0.998799,0.0222704,7,127,0,756.523,-1.10054,0.856597,-0.958627,-0.388569,-0.53079,-0.92863,1.72136,-0.624964,-1.36625,-0.236306,1.17632,-0.518207,-1.05791,-0.284324,-0.288909,0.552597,0.0292653,1.25536,-1.60749,-2.64834,-2.91296,-2.7171,5.18617,5.30293,0.507202,-1.67596,0.247029,-2.18892,0.474519,2.39884,-0.755181,0.214046,-0.16407,-0.779155,0.2481,-0.852447,-1.87858,1.48402,-0.28411,0.192944,-1.83515,-1.03148,1.5306,0.186825,0.107359,1.6631,1.15529,-0.133714,-2.51723,1.87293,-1.08669,-0.303503,-0.67918,-2.1148,2.42761,-1.02496,-1.27266,-0.829622,1.17632,-0.518207,-1.05791,-0.284324,-0.288909,0.552597,0.0292653,1.25536,0.825898,-1.1734,-0.763455,1.12109,0.179797,1.17891
-747.575,0.998392,0.0229739,7,127,0,756.848,-1.27265,-2.89188,-0.596451,-0.283605,-0.530713,-0.8151,-0.0339541,1.4789,1.31705,-0.420118,0.198311,-0.729378,-0.0111542,-0.180575,1.19495,-2.00252,1.72025,-1.62602,-2.10745,-1.45761,-0.947236,-3.5633,4.85842,5.3378,-0.620306,0.383095,0.0977828,0.245129,0.398182,-1.8483,1.39907,1.09612,-0.383754,0.800598,-1.28676,0.758521,1.10731,0.350615,-0.0552488,0.0211669,-0.544099,-0.824604,-0.429286,1.04845,1.88224,0.0222214,0.613933,0.812119,3.02272,-3.01287,0.772051,0.948506,0.51995,-0.578913,-1.53047,1.3383,2.74398,-0.666825,0.198311,-0.729378,-0.0111542,-0.180575,1.19495,-2.00252,1.72025,-1.62602,-2.18417,0.49601,-0.875716,-0.405669,-0.485321,1.14037
-746.314,0.993586,0.0236691,8,255,0,758.48,-0.0499468,1.61503,0.0715611,0.0204261,-0.802707,-0.920593,0.49359,-0.690244,-1.06407,1.67545,-0.0638561,0.814055,-0.0745416,1.27454,-1.2284,1.60033,-1.79964,2.30924,-2.71659,0.260602,-1.76842,-2.10593,5.31481,5.40852,0.438763,-0.267045,-0.115942,1.55554,0.00366273,0.590197,-1.39806,0.909772,1.05533,0.947778,0.236413,-0.153255,-0.10992,1.28898,0.381284,-1.20563,0.510246,0.269798,2.78395,0.918366,0.341422,2.02017,0.107982,-0.0719676,10.6987,2.02972,0.939486,1.82334,-0.383128,-1.20406,0.938862,24.1988,-11.3234,1.18015,-0.0638561,0.814055,-0.0745416,1.27454,-1.2284,1.60033,-1.79964,2.30924,-1.288,-5.41483,-0.620475,-1.20071,0.512603,1.38946
-743.165,0.973373,0.024138,7,127,0,753.456,-0.0762361,0.980008,0.40086,0.216852,-0.735356,-0.149485,0.816459,-0.710783,-1.01082,1.12973,0.283595,0.817809,-0.0319888,1.23179,-1.11145,0.468903,-1.77032,1.62139,-2.87455,0.467438,-1.0966,-1.64522,4.6399,5.23948,0.607007,1.55313,-0.342159,-0.277766,-0.263313,-1.64299,0.112295,-0.454211,0.320937,1.13478,-0.578318,0.225896,-0.0898382,0.432077,-0.538541,2.27995,-0.560031,1.76686,-0.142462,-0.300822,-1.31722,-0.564111,1.07166,0.641063,-24.7424,1.07473,0.684403,-7.39294,-0.919945,-2.46584,1.05327,-20.6376,-24.1092,-0.104917,0.283595,0.817809,-0.0319888,1.23179,-1.11145,0.468903,-1.77032,1.62139,-2.03198,34.8643,-1.76189,2.45758,-1.36998,1.52838
-743.146,0.998684,0.0236248,7,127,0,756.489,-1.10861,-0.467955,-0.0581879,0.326302,0.509244,0.929129,-0.320867,-0.626072,-1.24371,0.244976,0.240041,0.270492,-0.523939,-0.85049,1.75495,1.29435,1.50456,0.460895,-2.79228,-1.33345,-1.41985,-2.71297,4.86219,4.84956,0.307098,1.2297,1.11143,1.18202,-0.65973,0.529666,-1.27582,-1.72521,0.306048,0.618659,0.264719,0.7982,0.0111703,1.30613,-1.26007,0.363582,-1.90047,1.58873,0.770989,1.35648,1.08306,-0.270514,-1.64335,0.0199218,-19.0155,-0.408597,0.260245,-4.53403,0.969176,1.44613,-2.36193,-4.91408,-2.14121,-0.356812,0.240041,0.270492,-0.523939,-0.85049,1.75495,1.29435,1.50456,0.460895,-0.0254463,2.53503,-1.78291,-0.703091,-0.695237,-0.550421
-746.174,0.984467,0.0243295,7,127,0,755.763,-1.08371,-0.729553,0.277815,-0.263854,0.108232,1.00648,-0.212334,-0.284709,-1.70869,-0.288987,0.217389,-0.0438916,-0.625683,-0.522091,1.66869,1.06097,1.70546,0.309506,-2.68842,-1.43611,-2.10133,-3.39726,4.2875,5.02038,-1.16377,0.568686,-0.719579,1.34588,1.17114,0.173343,-0.644811,-0.978654,0.721831,1.28004,0.102534,0.819649,0.144727,-0.968141,0.556218,0.824014,-0.193139,0.459873,-0.240283,0.370253,1.7607,1.57579,1.14565,-0.516961,-22.6872,-0.700579,0.662547,-3.0676,0.29532,1.20604,-2.4938,-3.5351,-3.82244,-0.612138,0.217389,-0.0438916,-0.625683,-0.522091,1.66869,1.06097,1.70546,0.309506,-0.135528,3.44678,0.0108109,-0.698854,-2.52114,0.463083
-748.021,0.967924,0.0243434,7,127,0,759.597,-1.28518,-0.0938944,0.432662,0.80806,-0.886804,-1.75519,0.771073,0.212409,-0.138182,0.741992,0.19386,-0.240225,-1.42712,-0.205164,-1.98467,-0.861581,-1.2284,1.97409,-2.95276,-0.220708,-1.58276,-1.82287,6.05742,5.3699,-2.00209,-0.583011,1.57334,-0.931102,0.943512,-0.115948,-0.929006,-1.38072,-1.32417,-0.877921,0.302887,-0.135093,-1.19135,-0.631671,1.04803,0.813539,1.3653,1.05563,-0.233233,-0.598406,1.32789,-0.638583,-0.0842916,-0.0743261,17.3173,0.170722,1.32175,5.27431,-0.498082,-4.08744,2.75415,17.5849,0.377998,-0.0904788,0.19386,-0.240225,-1.42712,-0.205164,-1.98467,-0.861581,-1.2284,1.97409,-1.8174,3.23821,4.2846,3.76351,1.70178,1.15354
-745.624,0.999708,0.0235663,7,127,0,762.783,-1.15568,-1.31751,1.07295,0.45201,-0.77425,0.464359,-0.781219,0.00517863,-0.234952,0.161957,0.481571,1.25644,-0.618781,-1.05085,-1.39545,-0.020439,-0.557747,1.6949,-5.74645,-0.780296,-1.36455,-2.76062,4.32353,4.68472,-1.17505,0.76901,-0.126528,1.21377,-0.586712,-3.10383,1.43235,-0.520489,0.924876,0.427132,-0.0842743,-1.11226,-1.30087,0.444509,-1.4579,-1.01721,-1.10323,1.24865,2.34819,0.392516,0.391751,0.625125,1.48218,0.193502,13.0163,-1.30418,1.11414,3.52273,-0.585646,1.16561,-0.610573,4.54863,2.5494,-0.294456,0.481571,1.25644,-0.618781,-1.05085,-1.39545,-0.020439,-0.557747,1.6949,-0.910968,-1.09527,0.830192,-1.2874,-1.78164,-2.78975
-743.6,0.972565,0.0242987,7,127,0,755.372,-0.857379,-1.26112,0.828202,0.186423,-0.2035,0.361015,-0.48619,-0.331743,-0.328206,0.912047,1.08976,0.247573,0.149548,-0.904079,0.453481,-1.63611,0.300288,1.60114,-4.61008,0.0166651,-0.944107,-2.00042,7.03622,5.36346,-1.93972,-0.902782,0.866093,-0.355371,-0.587731,0.818438,-0.872678,-1.05856,0.0718798,-0.646916,0.0831558,1.25401,-0.726048,-0.770339,-1.68379,0.631677,-0.720554,1.18535,-1.44508,0.355607,-0.570456,-1.51421,-1.16008,-0.855718,-1.22674,-1.23209,0.928479,-1.02529,0.240548,1.44281,-0.633712,-7.24324,6.61161,0.0149059,1.08976,0.247573,0.149548,-0.904079,0.453481,-1.63611,0.300288,1.60114,-0.798461,0.165851,-0.498553,-1.92841,2.8774,1.33081
-740.407,0.900124,0.0237403,7,127,0,752.311,-0.839911,-0.0954184,0.396668,0.720724,-0.448758,-0.428503,-0.605479,-0.295911,-0.560494,0.843214,0.478048,-0.2554,-1.13486,0.59017,0.329068,0.549339,0.640561,1.78374,-4.49502,-1.92252,-1.88537,-0.574827,4.89593,4.80065,0.511304,-1.23027,0.899543,0.258917,0.00523606,0.239122,1.71483,-1.0971,-0.55287,0.465782,1.06654,0.261017,0.208095,-0.935559,0.437126,-1.66641,0.267724,1.51141,-0.757738,1.0104,0.0534725,-0.964551,2.52406,-0.290529,28.7025,-0.0283104,0.59461,4.81517,-0.145854,1.27328,2.04148,10.3801,3.29391,3.06194,0.478048,-0.2554,-1.13486,0.59017,0.329068,0.549339,0.640561,1.78374,-0.863171,-2.53911,1.86557,-4.48472,-0.128463,-2.38457
-742.303,0.999302,0.0201276,7,127,0,757.315,-1.10887,-0.0824512,0.80066,0.521079,-0.590427,-0.190294,0.176877,-0.0442301,-0.265485,-0.0850203,0.618515,-0.93103,-0.947781,0.544923,0.384359,0.811053,-1.47323,1.40497,-1.64345,-2.2197,-1.6097,-1.70431,5.31592,4.93661,-0.516832,-0.0664436,-0.356096,-0.739499,-0.074315,1.30722,1.2549,-0.990197,0.628876,-0.497039,-0.0685215,-0.540716,0.66305,-0.294784,-0.0869643,0.0176749,-2.30467,-1.1236,3.45606,0.0784075,0.628959,-1.92033,0.448561,0.726077,28.4221,0.810713,5.0367,6.51269,0.187263,2.41437,0.254486,4.04282,2.4118,-1.2369,0.618515,-0.93103,-0.947781,0.544923,0.384359,0.811053,-1.47323,1.40497,1.8524,-1.30585,1.67209,-0.82947,0.638002,-1.45853
-743.246,0.999147,0.0207352,8,255,0,751.005,-1.07285,0.228316,-0.0555254,-0.515207,-0.798778,-0.810878,1.29581,1.29142,0.351577,0.0292041,1.9063,-0.615862,0.727731,-0.492283,1.21035,0.701336,0.10143,0.814677,-2.69773,-2.07105,-1.29232,-3.08109,5.11499,5.17044,-1.00709,-0.030463,-1.6062,-0.732564,0.039779,0.268216,0.505723,0.0903873,-0.0366079,0.672906,-0.0071982,0.774318,1.24718,-0.742092,0.0042459,-0.618693,1.58976,-1.20734,0.362083,0.595661,0.388335,-1.6574,-0.34181,0.1403,24.0036,0.581298,0.906233,4.35728,0.0926974,0.122889,2.47895,4.03228,1.63822,-0.305732,1.9063,-0.615862,0.727731,-0.492283,1.21035,0.701336,0.10143,0.814677,-2.64585,2.2958,-2.18241,0.609292,0.247107,-0.0430889
-736.514,0.986119,0.0213462,7,255,0,750.118,-1.2832,-0.441317,-0.407815,-0.00717979,-0.0345989,-0.358354,0.103089,1.13952,0.739759,-0.673954,-0.875632,-0.520214,-0.0142151,0.461357,-1.5348,-0.639335,-0.192663,-0.45824,-0.362846,-1.08194,-2.12996,-2.5188,5.29,5.22886,-0.10968,0.718608,-1.56252,-0.212941,-2.08798,1.95848,1.4428,1.06086,1.35556,-0.734267,1.93693,-0.59857,0.728588,-0.508154,1.26293,0.723339,0.108003,0.830608,-0.139277,-1.20516,0.184138,0.255093,0.231606,-1.0345,29.3491,1.12783,5.68758,6.21219,6.65304,4.31256,1.02205,9.86548,4.334,-1.35446,-0.875632,-0.520214,-0.0142151,0.461357,-1.5348,-0.639335,-0.192663,-0.45824,-5.23498,10.0192,-0.992932,1.4702,0.597064,0.144859
-739.225,0.992992,0.0214206,7,127,0,745.962,-1.29337,-0.319182,-0.897564,-0.613689,-0.970277,-0.214033,0.602672,1.87549,0.571474,-1.19755,0.601882,-0.227592,0.735758,0.778154,0.0761174,-0.823913,-0.799282,-0.546029,-1.22236,-2.29271,-1.70454,-2.87603,4.40886,5.01487,1.64285,-0.347697,0.0196036,-0.570118,0.0842193,0.614101,0.421198,-0.3203,-0.681354,0.511915,1.38531,0.470206,0.460199,-0.069539,1.838,0.249765,-0.256938,0.205851,-0.9844,-0.495581,0.630569,-1.05553,-0.260072,-0.488708,-23.7256,-0.1564,-1.75193,-4.87415,-2.36617,-0.460682,-3.84229,-0.19153,0.096916,-1.83261,0.601882,-0.227592,0.735758,0.778154,0.0761174,-0.823913,-0.799282,-0.546029,-1.55288,-5.00596,2.00277,-0.139708,-2.10948,0.417142
-737.032,0.978299,0.021778,7,255,0,747.886,-1.35195,-0.382289,0.448024,0.781832,0.184082,0.000948246,1.61385,-0.270276,-0.586958,-1.70754,0.149953,1.00227,0.427727,0.794686,0.235155,-0.397108,0.154891,-0.367603,-1.18469,-1.67773,-1.86429,-2.9659,5.23033,5.08129,1.72694,-0.386403,0.0383512,-0.51789,-1.50865,-0.502452,0.604111,2.37107,1.33166,-0.929351,0.594398,-0.721103,0.61205,0.486875,-0.0261581,-0.723753,-0.955275,-0.430705,0.711575,-1.32689,0.040335,0.869128,-1.01017,-0.0628919,12.2247,-0.794603,3.16896,3.25757,0.571258,-0.110836,3.64714,1.06742,0.949838,-2.18281,0.149953,1.00227,0.427727,0.794686,0.235155,-0.397108,0.154891,-0.367603,3.19677,-1.97762,0.816752,0.876096,0.373094,-0.205019
