# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1220920576
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_sigma.1,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_sigma.1,g_se,g_sp
-721.032,1,0.123034,5,31,0,725.535,-1.17146,0.104634,1.99576,-0.54967,-1.2058,-0.398005,-0.0782422,-0.0177118,-1.09196,-0.781597,5.49448,5.11977,5.10859,1.50498,2.88291,-0.792468,-0.440906,1.39678,4.66908,-2.20549,0.742284,-0.337874,-0.0997328,3.04113,-8.50263,-0.0616607,1.22851,0.173071,-0.946947,0.975425,-0.907218,-2.38387,-2.67359,-1.51316,0.715534,0.439747
-721.331,0.965472,0.125141,4,31,0,727.223,-1.15141,0.170516,1.33863,-1.36791,-0.68611,-0.455141,0.126389,0.933865,-0.52446,-0.542602,5.05633,5.00917,15.2305,0.539284,-1.0843,0.710051,1.14022,0.0810561,3.80071,2.67704,3.25602,-0.0341817,-0.585064,-0.950448,10.3194,0.735159,-0.980503,-4.21654,-0.0521106,0.514129,7.79886,3.94009,-1.53607,3.90123,0.0184916,-0.481763
-721.113,0.992598,0.120117,5,31,0,726.66,-0.990155,0.173445,2.18314,-0.710796,-1.28542,-0.785262,-0.377365,0.172886,-0.478081,-0.738265,5.75886,5.16989,0.957627,-1.44833,1.32891,2.42314,0.859611,-1.86448,-3.2893,-1.61521,1.33665,4.70549,-1.65752,-0.0470364,16.4912,2.02828,4.40962,0.732081,-0.84633,0.52433,0.756258,-0.087255,-0.269344,1.46944,1.27594,0.121078
-720.078,0.981695,0.120659,5,63,0,726.695,-1.31806,0.173294,1.68045,-0.376448,0.0960049,-0.121914,0.26543,0.989262,0.20253,-0.752392,4.66957,5.24177,-16.3865,-1.47798,0.896009,0.544114,0.251383,1.8037,-6.26017,1.40841,1.5051,2.61391,0.750448,-2.47634,-6.95649,-1.03294,-1.65651,-0.199822,1.05521,0.966562,-0.351271,1.12618,0.344158,-6.45205,-1.09132,0.879066
-722.361,0.991378,0.119017,5,31,0,729.678,-1.22342,0.691161,1.63066,0.0667514,-1.07199,-0.865094,0.250795,0.389319,-0.232476,-0.765753,5.68811,4.55286,11.5308,0.159259,0.765132,0.469446,-2.22985,-1.89501,-1.71747,0.761938,4.17488,0.572882,-0.894986,3.35342,10.8287,2.67949,-0.906237,2.65509,-0.773845,-1.75244,5.80135,-0.808581,-0.431677,-1.70476,1.13088,-3.78262
-722.331,0.999807,0.1193,5,31,0,726.132,-1.26858,-0.10162,1.48643,-0.450872,-1.83378,-0.0950049,-0.0396351,-0.112686,0.073641,-0.241694,5.46521,4.76152,-5.86763,1.8099,0.967625,2.01769,-0.685371,-1.98055,0.852508,-2.02838,-0.680166,-2.06439,0.947806,-2.53861,-20.0087,-3.26428,2.72927,-1.23948,-2.79888,2.62792,-8.34241,-6.06217,0.559943,4.85604,0.611662,-0.823265
-724.521,0.988852,0.121252,4,15,0,729.48,-1.30608,0.445975,0.628975,-0.101009,0.459959,-0.276226,0.0184612,0.853514,-0.140971,-0.0973996,5.6514,4.45701,1.41165,2.49638,0.996597,2.34927,2.40679,0.892681,-3.91579,1.20874,0.89251,-1.86502,-0.605054,1.42931,-3.71255,4.38909,-8.70971,2.03036,3.86534,-0.7622,-7.07197,7.26275,-1.29811,2.7798,1.01473,-3.77852
-721.556,0.991637,0.121016,5,31,0,730.994,-1.46562,0.649936,1.45351,-0.223734,-1.57366,-0.292401,0.419334,0.958248,0.720211,-0.388568,4.48588,5.12573,-13.1253,-2.97395,-1.34372,-0.301834,1.78336,-0.180943,-2.84213,-6.03024,-1.34619,0.137772,-0.561329,-3.3164,-8.1842,1.54231,-2.76483,-1.07921,-2.32974,-2.53645,0.454792,1.60101,2.66819,-1.80227,-1.62656,0.531392
-722.601,0.990269,0.121328,5,31,0,727.055,-1.63423,0.251627,2.46025,0.0115872,-0.167299,0.501701,0.695647,0.990914,0.703124,-0.561575,5.05153,4.61255,-0.641267,-1.40237,-2.08901,-1.6074,-2.41907,-1.20907,-0.280556,-0.144472,1.95688,-1.42046,-1.39699,0.720742,-11.9433,-3.21846,1.86996,-0.551572,0.175054,2.45485,-1.31648,-0.792715,0.947536,-4.83432,-0.180862,-2.31241
-724.345,0.996735,0.121362,5,31,0,726.345,-1.6196,0.186438,2.04024,-0.492811,0.181687,0.123804,0.883625,1.45567,0.548004,-0.505089,5.19687,4.52673,-3.14648,-1.30323,1.83001,0.996934,-0.470875,1.90024,-0.0883016,-1.71604,0.830116,-0.4032,-0.234163,-0.733198,1.67587,-3.5607,-0.394907,-2.99555,0.951994,-0.145249,9.39849,3.1435,0.517726,5.24086,0.233187,-3.34563
-722.804,0.963882,0.122675,5,31,0,728.846,-1.45868,0.929075,2.15051,0.502405,-1.46142,-0.228386,0.552549,0.937339,0.388497,-0.506868,4.62709,4.73311,2.25381,1.34122,0.546693,0.54718,-0.775236,0.568468,-8.61897,-2.2364,-0.740027,-1.26947,0.251414,3.93156,14.2946,3.36179,2.23447,4.08108,-1.91021,-1.2634,5.33914,0.774321,0.64284,7.32415,-0.906115,-2.41012
-721.31,0.998312,0.117548,4,31,0,728.431,-1.42831,0.552785,2.13444,0.496558,-1.14803,-0.2206,0.468057,1.16929,0.307149,-0.552909,4.58684,5.0008,3.43289,-4.36704,-0.525458,-0.789477,1.93572,0.261302,-3.25282,2.55566,-0.778934,-1.83271,0.00340268,4.722,7.52465,0.432336,1.72915,3.97896,-1.34099,-0.912701,2.26279,2.41303,0.347465,3.05376,-1.10659,-0.567821
-720.714,0.983122,0.119117,4,31,0,727.593,-1.45292,0.486049,2.14863,-0.0445029,-1.21688,-0.198182,0.638741,1.16063,0.479541,-0.561711,4.84022,5.16353,5.89556,0.709143,0.152812,5.35109,0.100461,-0.404706,-4.14792,0.504522,-1.32184,0.823424,-1.23623,-2.71322,8.15125,-0.325743,1.45655,0.342645,-1.48583,-1.03779,7.05018,2.01329,0.917327,3.45988,-0.471472,0.267619
-722.314,0.991935,0.11777,5,31,0,725.484,-1.45792,0.78057,2.58755,0.26781,-0.324825,0.245016,0.533468,1.06981,-0.486007,-0.633005,5.1607,4.78387,0.521892,-0.175075,1.24447,2.02685,-1.56206,1.08645,2.28338,1.06984,-0.768472,-0.818887,-1.76704,-0.50396,8.68013,1.45805,3.57734,2.05177,0.135487,2.23338,2.00871,1.00623,-2.41432,5.0925,0.217345,-1.90241
-723.66,0.989972,0.118103,5,31,0,728.69,-1.3523,0.487032,2.3181,-0.284786,0.204477,-0.457082,0.669086,0.99508,1.05081,-0.924984,5.14141,5.85748,4.74704,0.739671,3.46923,3.26054,1.52595,0.719301,2.53617,0.39846,-0.355702,0.779693,1.06923,1.04375,5.72246,-0.0312307,0.196259,-0.0108211,1.01176,-0.905983,4.83583,0.31895,2.37337,-1.97742,0.140584,2.9048
-725.853,0.98076,0.118057,4,15,0,729.11,-1.45821,-0.0421069,2.5555,-0.1229,0.493491,-0.379655,0.336923,1.38603,0.92087,-0.78579,5.23729,5.95164,2.9252,2.13644,-0.96605,-0.823683,-0.296705,-0.938211,3.99603,-2.08042,1.26943,-3.2291,-0.175372,0.426666,-23.1755,-3.07737,1.37425,-0.137661,1.48918,-1.75894,-6.26081,1.70991,1.91174,-3.27985,0.137405,3.54697
-726.356,0.993222,0.116283,5,31,0,729.935,-1.49096,0.107153,2.45734,-0.20817,0.223585,-0.645238,0.3249,1.24732,0.997761,-0.794954,5.06338,5.82918,-0.0969835,2.14711,-1.12521,-0.728405,-1.64124,-2.21792,1.00311,-1.92832,0.330974,0.81594,-0.751271,-2.69924,-34.658,-2.6502,0.49498,-0.664238,0.941715,-3.1985,-8.08514,0.718931,1.9688,-6.18571,-0.3382,3.41269
-723.572,1,0.116837,5,31,0,728.811,-1.22328,0.302081,1.3096,-0.560514,-1.34472,0.0697525,-0.0212388,0.18458,-0.743822,-0.946263,5.10124,4.48656,-1.33836,-1.68154,2.45784,0.543486,0.85184,1.87049,5.04871,2.25679,2.61809,-0.667907,0.100493,2.13694,-10.2089,0.419737,-2.57886,0.0783775,-1.12022,2.78289,-0.870594,-1.50098,-1.50272,-5.86796,-0.0715848,-3.46751
-723.654,0.995803,0.118655,5,31,0,729.21,-1.1767,-0.046042,1.31014,-0.518988,-0.0518273,-0.406268,-0.0302505,1.08282,-0.79656,-0.416769,5.45418,4.1732,3.1027,1.15858,-1.10895,0.145161,-1.76656,3.08809,2.07018,-1.60613,-1.18007,-4.49743,-0.112578,-3.19638,9.97691,-0.788518,-0.212871,0.059932,1.53005,0.905628,2.4702,6.76263,-2.83186,4.4784,0.758785,-7.20537
-718.86,0.997325,0.119687,4,15,0,725.523,-1.27653,0.294451,1.4951,-0.255163,-0.709354,-0.339846,0.0968653,-0.0260923,0.226669,-0.252233,5.25913,5.38178,-2.41092,-0.989273,-1.42652,0.237549,1.11344,1.4054,-3.22759,2.21604,-2.63727,-3.43091,0.754163,-5.37829,-6.83298,1.02635,2.35706,0.283922,-0.513178,-1.15801,-1.4381,-5.5478,1.45466,1.55636,0.295404,1.54263
-720.766,0.943022,0.121007,5,31,0,725.273,-1.29157,0.109816,1.47929,-0.412722,-0.417872,-0.333081,-0.0136279,1.07321,-0.144333,-0.455647,6.26165,4.65521,-9.73913,-0.725349,-1.44334,1.92915,-0.272768,0.960986,-2.13085,-2.95864,0.958294,-3.07701,1.33466,1.234,-10.2748,-1.02782,-0.625247,-0.398139,0.295936,-0.136644,-6.23799,4.50273,-0.727852,-0.124184,1.89674,-2.06623
-720.903,0.997586,0.112314,5,31,0,723.995,-1.27285,0.416438,1.95407,-0.388767,-0.807978,-0.0180947,0.330236,0.197283,0.181982,-0.647834,4.22781,5.46802,-2.75163,0.800281,0.0318633,0.765689,-1.24876,-0.614497,2.35428,-2.34489,1.4228,-3.41135,-0.844136,-1.40177,5.89602,0.694398,0.92638,-0.139209,-0.503837,2.14141,4.58885,-2.60694,0.514709,-1.8374,-2.23796,1.58521
-722.768,0.990854,0.113605,5,31,0,727.35,-1.1946,0.385251,2.37289,-1.10336,-0.870491,-0.0561873,0.00458487,0.192411,-0.446611,-0.951682,5.2154,5.90629,-10.7945,0.635489,0.979022,-0.286036,-0.443061,2.71172,0.126242,-2.35707,0.486674,2.40093,-1.97964,0.868212,-4.84156,0.70814,1.48949,-1.68039,-0.443671,2.19477,-0.761713,-1.54772,-0.888494,-2.58804,0.21158,3.17415
-724.708,0.995458,0.113694,5,31,0,728.054,-1.17031,0.612794,2.1796,0.100081,0.22222,-1.00575,-0.0139559,0.687964,-0.0364866,-0.708373,3.97366,5.89151,-1.15001,0.856652,2.36781,-2.17249,-0.86333,1.61973,-1.422,-1.8224,-1.16044,-0.193069,-0.327694,2.35301,7.15197,2.5934,2.60466,3.05688,1.60653,-2.9316,-1.07,0.817864,0.16699,4.26976,-3.11613,3.04527
-727.558,0.998244,0.114598,5,31,0,729.937,-1.4146,0.676959,2.17922,-1.5688,-0.766281,0.241789,0.630797,1.12902,0.758018,-0.777886,6.51166,4.42321,6.51716,2.24371,-0.605362,-1.23711,1.07366,-0.910604,0.489482,0.088748,1.02549,-1.47413,-0.0715718,2.03971,7.27652,0.912882,0.187948,-4.28182,-0.515049,2.41438,5.58069,1.17639,1.79778,3.83266,2.26109,-4.45189
-725.127,0.997114,0.116001,5,31,0,735.676,-1.14433,0.1356,1.75748,-1.5576,-0.433443,-0.591679,0.284548,0.349732,0.0441191,-0.897031,3.92632,5.97172,22.2627,-0.541841,0.776729,4.73975,0.502382,-1.64436,-4.72659,-0.825831,-1.8427,0.0377694,-0.939727,2.9329,5.85838,-0.0132035,-0.547489,-3.06609,0.288583,0.0349531,6.4867,-0.800268,0.461129,-1.6164,-3.39572,3.25081
-724.271,0.999763,0.117202,5,31,0,730.6,-1.00343,-0.196621,2.12871,-0.0249256,-0.846082,-1.23082,-0.746113,0.884421,-0.436142,-1.03529,5.5855,5.79509,4.19203,-0.647637,-1.84409,2.11417,-0.499205,0.309387,-3.14895,-0.611636,-0.937839,-4.52054,2.37875,-3.60096,3.28259,-0.0639036,1.56305,2.9674,-0.16294,-0.93133,-4.32333,2.11056,-0.105027,0.712731,0.935732,2.78936
-725.131,0.998735,0.118888,5,31,0,727.717,-0.945717,-0.45395,2.43077,-0.0658733,-0.964275,-1.34517,-0.707083,0.339557,-0.64923,-1.09761,5.9917,5.73209,0.442841,-1.28959,0.642728,-1.33188,-0.2267,-0.302765,1.1786,-3.79128,-0.816062,-0.261905,0.381321,-1.44946,14.6901,-0.466264,2.6818,3.04852,-0.272602,-0.717266,-0.706863,0.578171,-0.343576,-1.88486,1.59665,2.43687
-722.703,0.999863,0.120394,5,31,0,727.665,-1.0265,0.122464,1.35439,-1.52318,-1.39527,-0.784329,-0.105949,0.36166,-0.338912,-0.62296,4.36735,4.35676,-0.83138,-0.701168,2.56209,1.11103,-1.25391,-2.33328,-2.90734,0.284908,-1.01319,-3.89597,-1.73752,0.803697,14.0493,1.71681,0.0388523,-3.28571,-1.12625,0.00837327,7.48472,0.900634,0.0394023,-1.10011,-1.63677,-5.56939
-722.079,0.99238,0.122117,4,31,0,729.14,-1.00822,-0.664499,1.94223,-0.77613,-0.551997,-0.645785,-0.657168,0.31398,-1.16885,-0.910257,5.44484,5.52768,-2.36366,-1.98763,1.12606,2.3412,1.36683,-0.483866,-5.13228,-0.501977,-1.22416,0.397558,1.42068,5.83158,-7.79257,-1.96968,1.48013,0.444328,0.339692,1.26459,-4.73003,0.228099,-1.99552,0.314908,0.631116,2.07207
-722.647,0.970524,0.122438,5,31,0,728.219,-1.27497,0.509227,1.46497,-0.66274,-1.03932,-0.8654,0.315831,0.529749,0.678357,-0.354723,4.74817,4.77007,-4.29294,-0.946877,0.500021,1.5412,0.944579,-1.22393,8.76618,-0.325312,-1.94123,0.731894,0.0331969,-1.85245,13.0229,3.08436,0.410551,-2.42244,-1.11894,-5.35849,11.9106,0.227666,4.22549,10.5135,-0.616369,-1.88166
-722.75,1,0.118727,5,31,0,725.791,-1.27809,0.088669,2.46889,-0.163711,0.297412,0.0512331,0.0579781,0.952325,-0.747813,-0.931987,5.74312,5.33397,6.34959,0.23258,0.653763,0.731379,1.88321,1.32165,0.342348,2.6841,-0.172997,2.219,-0.576685,-1.17223,-7.04967,-0.928905,1.42231,0.923112,1.28602,2.05769,-2.93776,0.747459,-1.83762,-2.61529,1.14091,1.32434
-721.834,0.995625,0.120427,5,31,0,725.881,-1.2234,0.490558,1.56813,-0.811342,-1.78536,-1.08594,0.0495065,0.490359,0.231409,-0.522179,4.56668,4.97626,-8.39742,2.88925,1.48561,0.706927,-0.39736,-0.548959,-2.67809,1.54805,-1.7332,-2.28959,-0.858951,1.72437,-10.0975,2.4056,0.0642452,-2.15245,-2.20128,-4.92085,-0.418293,-0.158111,1.2641,4.06737,-1.39924,-0.0247739
-724.576,0.962844,0.12133,5,31,0,729.954,-1.03429,-0.0960391,1.53651,-0.339528,-1.18481,-0.640679,-0.0868487,1.01486,0.799954,-0.75414,4.05123,4.84094,-2.44975,-2.97917,-0.614973,1.12656,1.80606,2.18919,-5.56785,0.53241,-0.222287,-3.69669,0.145217,0.132576,30.1117,0.0306673,0.0954585,2.04192,-0.745597,0.86378,5.68252,3.78708,3.89914,-0.257204,-2.29406,-2.21187
-723.549,0.998973,0.116313,5,31,0,728.003,-1.16605,0.560654,2.04302,-1.07102,0.03101,-0.544161,0.0620692,-0.234827,-0.834422,-0.872297,6.1175,5.59209,11.8551,-1.48383,-0.271401,0.902144,0.37525,0.786077,5.61971,0.16144,-2.0239,-1.20946,1.32864,-0.200219,-1.31146,1.93257,0.870934,-1.59946,1.09242,0.27603,2.20953,-3.01276,-1.81771,-0.448763,1.7203,2.19405
-722.867,0.989861,0.117777,5,31,0,727.846,-0.904575,-0.675972,1.43695,-0.978764,-0.989344,-0.926702,-0.53463,0.239943,0.647996,-0.499565,4.3145,5.25401,4.90505,-0.497479,-1.09835,1.58479,-1.16226,-1.41337,-2.8648,2.47607,-1.39014,3.82057,-0.923115,-3.31157,3.81589,-3.08413,2.92844,-0.822371,-0.267385,-0.752709,-4.13063,1.40649,5.80612,7.89414,-1.91915,0.88358
-720.083,0.999019,0.117622,4,15,0,726.284,-0.948865,-0.538179,1.32773,-1.05218,-1.24849,-0.781121,-0.403129,0.224723,0.40098,-0.558671,4.76188,5.32305,-8.59422,1.95689,-1.40658,-0.48892,-1.255,1.47538,4.34447,-0.360301,-2.90989,-1.72134,2.18822,0.984196,4.72677,-2.21257,1.03563,-1.29023,-0.843158,0.282022,-0.318364,0.7257,3.79758,0.439603,-0.693715,1.07621
-727.621,0.98856,0.11909,5,31,0,732.218,-0.875867,-0.308249,1.34066,-1.61876,-2.47254,-2.02708,-0.802297,0.698209,0.265182,-1.06916,4.04022,4.72597,-1.89492,0.858853,0.104418,-1.17782,-1.09507,-3.09232,-4.68869,0.803081,-1.86816,-2.23335,0.228499,-2.65377,10.1386,0.43988,-0.378017,-1.13632,-2.28013,-2.51861,0.530971,2.19469,2.00392,-3.01553,-2.81873,-2.36817
-724.8,0.999923,0.118691,5,31,0,729.853,-1.00335,-0.351446,1.81919,-1.23704,-2.03417,-1.49134,-0.893744,0.965412,0.00722134,-1.05534,4.54768,4.62827,-4.28699,-0.0387348,1.52036,1.72647,1.90612,2.9548,1.28772,-0.211265,-1.48152,-0.591283,2.12301,0.769867,-8.72902,-0.446064,0.465276,-0.693415,-1.8133,-1.57828,-5.16796,2.36374,0.964988,1.10311,-1.44781,-2.31292
-730.84,0.985292,0.120315,5,31,0,737.002,-1.00744,-0.460088,2.38933,-1.0059,-2.0105,-1.60891,-1.20846,1.01729,0.0127744,-1.70275,3.77161,4.55086,0.172758,-0.568143,3.18534,1.3419,0.599684,-0.404325,-4.90982,-0.03794,-0.153001,-6.51888,-0.989601,0.203886,0.91258,-0.439889,0.946056,-0.0702883,-1.70926,-0.872505,-2.01542,1.1615,0.475123,-5.87939,-4.26546,-3.45502
-735,0.99844,0.119322,6,63,0,739.551,-1.1205,1.18404,0.134665,0.568627,-0.689811,-0.325154,0.603977,-0.405324,-1.41526,-2.18123,3.73944,5.13305,7.63363,-1.80516,-1.08995,-2.50612,1.81397,0.466747,0.357851,-2.3247,-0.122639,1.82252,0.18051,3.0869,7.27039,1.37781,-1.7872,1.38115,-0.435874,0.454885,2.0806,-1.00782,-1.46045,0.316764,-4.16986,0.137713
-730.132,0.99326,0.12067,6,63,0,744.875,-1.27877,-0.159668,3.10479,0.145539,0.451976,0.274563,-0.00279926,-0.477729,-0.547437,-0.935279,5.89065,5.89817,-9.49311,-2.71112,5.1797,-3.0558,0.249785,-1.31253,-4.52526,2.60432,2.79833,4.2177,3.31124,-0.178829,-12.3155,-1.90085,3.98568,1.96546,1.52903,3.03316,-4.46119,-4.26908,-1.42465,6.21849,1.36245,3.31572
-726.71,0.991037,0.12109,5,31,0,736.367,-1.0516,0.150891,1.08252,-0.640109,-0.0421199,-0.466704,-0.193027,0.872829,1.09035,-1.33805,4.82191,5.83019,-0.364402,-0.802189,4.13409,2.54864,1.42201,3.31419,2.01313,-4.0896,-2.00805,-1.57916,1.38235,2.73909,17.403,0.529807,-1.9649,0.556421,0.712596,1.31423,1.99595,1.06434,2.48786,-4.3398,-0.426728,2.68615
-725.328,0.997548,0.121107,6,63,0,734.078,-1.33413,0.176972,0.89105,-0.48425,-1.2159,-0.1713,0.42821,0.568441,1.20047,-0.614787,4.47008,5.03195,13.8693,-0.39479,-2.40106,-0.590119,1.50602,-0.25017,-3.92501,1.03149,2.06058,-5.8553,-0.488364,4.59794,-3.51632,-1.19284,-6.0463,-0.990857,-1.28705,0.528421,5.50159,-0.932954,4.63365,-1.23077,-1.60072,-0.129336
-726.603,0.995896,0.122287,5,63,0,736.035,-1.03457,0.137964,2.24349,-0.471488,0.801062,-0.687772,-0.404331,-0.064572,-0.970832,-1.073,5.21817,6.44026,8.68943,-0.640589,-0.305839,-0.00300766,-0.29082,-1.20643,-2.72359,1.88014,-5.02539,-6.32991,1.637,0.671968,7.5058,0.792515,1.51846,1.22228,2.2667,0.836981,-0.483517,-1.2692,-1.38004,-2.36047,0.306505,4.34563
-725.692,0.993287,0.123169,5,63,0,734.353,-0.625978,-0.514747,0.152907,-1.58923,-2.86532,-1.57383,-0.826649,-0.0823096,-0.371568,-0.489358,4.76428,4.70206,10.8581,3.08672,2.17864,1.08052,-1.03543,0.7144,-1.53018,-1.00375,-1.45071,-0.0680263,-1.0659,-7.20959,8.34261,1.46929,-4.09953,-2.04153,-3.35783,-2.52927,3.75265,2.28949,2.34392,-3.41446,-0.656615,-2.38637
-724.559,0.999492,0.123575,4,31,0,730.247,-0.801245,-0.621962,0.58235,-1.77579,-2.54782,-1.51975,-0.556927,-0.287906,-0.333927,-0.505761,5.36888,4.67435,-13.943,-0.394364,3.35632,0.557791,2.00518,1.66706,2.22285,-1.19546,-0.529744,-1.0997,1.23624,0.575177,-6.41186,-1.26856,-2.59723,-4.08958,-2.9824,-3.72969,4.0755,-1.21542,1.36218,3.8489,0.498023,-1.93896
-723.261,0.997845,0.125106,5,31,0,729.915,-0.757406,-0.474583,1.11269,-1.15317,0.0198161,-0.71617,-0.976497,-0.0489565,-0.620415,-0.544153,6.20801,4.79045,-9.65384,-0.0317032,-1.44291,3.65369,2.53466,0.368372,-1.75334,-0.554773,-2.09836,-1.42999,-0.68037,2.90687,6.4136,0.43956,1.95501,-0.150454,2.59159,3.60842,-8.49983,1.05981,0.300184,2.60234,1.87024,-1.6826
-723.647,0.936174,0.12634,5,31,0,731.359,-1.01774,-0.898512,1.24458,-1.08487,-1.26981,-1.65656,-0.437216,0.294254,0.325491,-0.629374,5.46567,4.94134,19.9814,-1.2498,1.51376,-0.617171,1.96368,0.157061,-2.56885,0.87292,0.930825,3.75209,1.88042,-1.84088,-19.0143,-4.3246,-0.637014,-1.49598,-0.914984,-5.28719,-3.66609,0.493123,2.75927,8.5417,0.611794,0.0934422
-723.976,0.994196,0.116644,5,31,0,730.703,-1.0569,0.280893,1.25966,-0.339757,-0.0447032,-0.0358319,-0.473902,-0.363579,-0.963032,-0.556402,5.41395,4.83112,-7.61986,1.42009,2.26581,-2.3421,-0.0831398,-3.73856,3.60545,1.60123,-1.3846,1.08647,-1.42988,2.62222,-6.07111,2.69782,-0.522257,2.1838,1.59382,5.53994,-8.45382,-3.98399,-2.61006,3.56128,0.588866,-1.02759
-727.985,0.989544,0.117182,5,31,0,729.976,-1.00648,-0.57419,1.88003,-1.55255,-1.50682,-2.39279,-0.0590782,1.08172,0.33376,-1.35353,4.55798,5.35418,-3.53551,-2.01956,0.349756,-0.702796,-1.24717,-0.551878,-1.27111,0.131875,0.929979,2.30227,0.247689,1.60267,15.8016,-0.880449,0.0602983,-1.13859,-1.10115,-3.10147,4.72583,1.75182,1.23576,-2.802,-1.08215,0.98258
-726.213,0.998019,0.116928,5,31,0,733.4,-1.02931,-0.383626,2.20915,-0.950686,-1.34449,-1.7225,-0.80714,0.527846,0.424163,-0.93884,4.86958,5.97483,-6.8059,-1.44074,-0.102743,-2.3125,-0.91885,-4.565,4.34958,2.91549,0.922574,1.29812,-1.07862,-1.34783,-18.8925,-1.06548,2.17064,-0.3253,-0.948052,-3.43549,-8.27797,0.805953,2.04245,8.25386,-0.666586,3.57789
-724.785,0.998821,0.118105,5,31,0,733.686,-1.03726,-0.304792,1.65707,-0.700803,-0.269311,-1.86409,-0.520124,1.34975,-0.728843,-1.3919,5.63334,5.04488,4.25489,0.662863,-1.84386,0.657694,1.9055,0.926935,4.56337,2.4411,-3.29332,-2.48061,0.861686,-5.97802,4.86594,-0.334522,-0.506698,0.544234,0.416626,-1.86886,0.255865,2.19306,-0.613284,-4.72578,1.0148,-0.326282
-723.951,0.999925,0.119423,5,31,0,727.188,-0.987112,-0.180342,1.35865,-1.27322,-0.728052,-1.41568,-0.982252,1.05316,-0.617041,-1.06314,6.03115,4.92973,7.48256,0.37082,0.0935118,-1.04797,-0.670615,2.28181,-0.529414,-2.82595,0.641783,2.73043,-0.910548,-0.0887529,-10.0891,0.223912,-0.928844,-0.706031,0.0409073,-1.21237,-5.7606,2.79208,-0.377381,0.971774,1.57018,-0.445834
-725.609,0.999591,0.120936,5,31,0,729.171,-0.768885,-0.401919,1.58492,-2.06925,0.0671504,-1.91791,-1.42771,-0.0242852,-0.674759,-1.17245,5.44073,5.29519,2.43933,-1.20068,0.250162,-0.687097,0.102936,-0.277639,-0.745224,-4.1866,-0.174527,2.00591,-1.64099,1.09715,12.0374,0.864928,0.924605,-1.53966,1.42289,-1.08112,-2.27379,0.544517,0.238811,-4.27811,0.738148,0.803346
-725.946,0.998299,0.122399,5,31,0,731.574,-0.720649,-0.570391,-0.109845,-0.786937,-0.887275,-1.88814,-1.12778,-0.340894,-0.662803,-0.904273,4.6585,5.39296,5.77957,2.15531,-0.950737,-0.610031,2.27499,-2.80179,-4.59031,1.16981,0.838338,-3.08663,0.0257327,1.5858,4.04925,0.529725,-4.75392,2.38244,0.249201,-1.91153,-1.08574,-0.293622,0.440413,-4.96557,-0.98213,1.33451
-726.319,0.994162,0.12364,5,31,0,732.622,-0.527758,-0.599327,0.0852356,-0.980456,-1.18388,-1.28932,-1.36746,-0.535059,-0.0824291,-0.534845,4.89771,5.62203,17.6525,-0.699721,3.01404,-2.06492,-0.724886,2.83533,2.08481,-0.77473,0.680939,0.121579,0.782656,0.592491,2.10404,1.86722,-3.55577,2.93297,0.122549,1.21336,-11.1802,-0.27844,4.46722,2.09299,-0.400814,2.28869
-723.937,0.916793,0.124151,5,31,0,736.312,-0.924967,-0.873318,1.44991,-1.6867,-1.47584,-1.35412,-0.466717,0.117408,-1.40332,-0.584013,4.83253,4.75048,21.1413,-1.78893,0.459534,-0.77734,-0.81441,-1.73916,-3.97104,1.61575,1.70992,4.67725,-3.65062,2.28905,-13.1903,-3.70551,2.08308,-3.84855,-1.18303,-3.12797,0.308271,0.336192,-3.39499,11.0243,-0.698906,-1.0863
-722.176,0.996978,0.111694,5,31,0,728.678,-0.808169,-0.574569,1.07051,-1.56936,-1.52741,-1.12452,-0.387955,0.249698,-0.245014,-0.681927,5.16008,5.24714,-4.37318,2.06928,-2.10284,1.9576,0.49286,1.42865,-5.0963,-0.476595,3.59324,-0.329131,0.456236,3.16066,28.4407,-0.571674,0.0883395,-2.08952,-1.03294,0.0790158,10.608,2.09733,1.50224,-7.07248,0.359421,0.258997
