# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=678216098
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_adjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_adjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_beta.20,p_beta.21,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_beta.20,g_beta.21,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4,g_se,g_sp
-728.185,0.999582,0.0202116,7,255,0,738.702,-1.72178,-0.201264,-2.05185,0.704016,0.0531365,0.253906,0.632589,-0.533158,0.400727,1.61226,-0.144296,0.337318,-0.324816,0.724667,-0.704816,-0.0901574,0.308483,0.138822,0.540738,-0.633192,0.632605,0.0833829,-0.455825,-3.43745,-1.21047,-1.43345,5.88277,5.36317,1.54152,-0.905379,-0.811549,-2.45531,3.78019,-0.814101,-1.47005,-2.35316,-0.8428,-1.21544,-2.42289,-1.12306,0.231195,-1.77991,0.888466,1.19791,-0.106019,-1.01167,-0.651889,1.42716,-0.0856554,0.0793543,-1.14673,-0.241865,-0.183727,0.269622,0.0368927,1.48015,-20.7121,-1.92563,-0.66596,-5.23233,-3.95309,-4.43255,-0.693024,-3.32796,0.210577,-0.486107,-0.995355,-0.229412,-0.368557,0.724667,-0.704816,-0.0901574,0.308483,0.138822,0.540738,-0.633192,0.632605,0.0833829,-7.11593,-1.14481,-4.43015,-1.04713,1.31298,1.64763
-732.321,0.999094,0.0203274,7,127,0,747.862,-0.89332,-0.149974,-1.46378,-0.00252743,-0.117633,-0.0726083,-0.0341486,0.0640354,-0.449411,0.282886,0.0232357,-0.161439,-2.08945,-0.832215,-0.632352,0.876537,2.04583,-0.553947,0.174861,-2.60146,1.2199,0.293865,0.344713,-2.57158,0.600842,-0.646912,5.49243,5.74671,3.18791,-2.50555,0.697799,3.54622,-3.1977,0.731797,-5.37816,0.68297,2.20609,-2.67147,0.742924,-1.63576,0.788082,-0.667675,0.706952,-0.0111598,-0.396137,-0.0795699,-0.534456,0.381416,-0.766031,0.00954202,-0.00735158,-1.65961,0.298435,0.674447,-1.42511,-0.641857,2.55069,4.72342,0.943778,2.9689,1.77545,0.971423,-0.39369,9.27389,-6.50629,-6.44109,3.71,-0.117019,-1.8707,-0.832215,-0.632352,0.876537,2.04583,-0.553947,0.174861,-2.60146,1.2199,0.293865,-3.41643,-1.38783,0.728641,0.39329,0.771386,2.54245
-739.076,0.996964,0.0204342,8,255,0,752.292,-0.660591,-1.50775,-2.38845,-0.198545,-0.282568,-0.437118,-0.441808,-1.28556,-0.464753,2.2082,-0.674117,-0.0391036,-0.620497,0.0286854,1.55113,-0.0471122,0.0625854,-1.88221,-2.50292,2.44484,-0.499501,0.275197,-0.781897,-2.95726,-0.305001,-1.3893,5.38184,4.73626,1.14705,-1.10493,0.136155,-2.42684,1.59709,-0.0764586,-1.28298,1.91985,-3.26396,-1.43334,0.222028,-1.08549,0.421729,0.817619,0.24469,-0.813062,-2.02224,0.606941,0.44258,1.54629,-1.17873,-1.89209,-2.91278,1.01594,-0.403129,0.50587,-0.852784,-2.71134,-2.32921,-2.89056,-0.536869,-0.757489,2.0268,-1.29121,-4.43639,-2.84786,-0.0678872,3.34312,-0.423441,-0.318388,-0.427916,0.0286854,1.55113,-0.0471122,0.0625854,-1.88221,-2.50292,2.44484,-0.499501,0.275197,-0.0743881,-1.05661,0.333484,1.60508,0.558228,-1.88736
-739.389,0.999116,0.0205006,8,255,0,756.688,-1.40186,0.375602,-2.05033,0.631786,-0.0150868,0.158069,0.248932,-0.810149,-0.843421,0.832192,0.29279,0.355803,-1.14233,-0.224685,-2.12493,-0.54997,1.14626,1.07713,2.0867,-2.48783,0.111108,-0.714832,-0.80982,-2.42435,-0.987941,-2.61171,4.71197,5.2877,0.288774,3.76466,1.54682,0.539724,1.62421,3.18631,-1.08328,2.73524,1.87016,-2.57245,0.227722,0.445086,0.677272,0.342355,0.549555,1.40002,-2.21,2.10815,1.36238,-0.972694,1.23451,0.0839377,2.46617,-1.25578,-0.0756047,0.630269,0.366104,1.66498,1.18664,3.97785,-0.262787,1.91391,0.0117873,0.0181092,-1.96687,-0.655346,-1.51056,-1.52853,1.12838,0.551436,-1.10879,-0.224685,-2.12493,-0.54997,1.14626,1.07713,2.0867,-2.48783,0.111108,-0.714832,-4.15633,-0.880173,0.144693,-1.45645,-0.869405,0.866309
-730.342,0.999245,0.020608,8,255,0,753.781,-0.547519,0.0554825,-1.99764,0.473341,0.513323,0.616316,0.320554,0.449905,0.609255,1.89247,-0.0135879,-0.513057,-0.639532,0.214363,2.24418,0.464174,-0.990193,-0.788039,-2.08775,1.54113,-0.0344312,-0.746749,-0.375526,1.10125,-0.116932,-0.694366,5.51721,4.75837,-1.58938,-3.15385,3.37862,1.33344,1.02682,-0.0620323,1.87242,0.86282,-6.21565,-0.118762,0.581938,1.21134,-0.417134,-0.0656856,0.0497045,-0.592693,0.708565,1.62332,0.306524,-2.42469,1.5021,-1.8569,2.6599,0.597213,1.06237,-2.17852,0.000222448,-4.7768,-3.32312,1.11229,-0.567015,-4.78088,4.38057,3.13471,-10.8977,0.880131,2.39016,2.28145,-0.776351,3.85912,-13.3605,0.214363,2.24418,0.464174,-0.990193,-0.788039,-2.08775,1.54113,-0.0344312,-0.746749,-2.71544,7.90022,-0.907915,-0.620653,0.788433,-1.82191
-726.543,0.96539,0.0207182,8,255,0,740.873,-0.478427,0.142903,-0.917048,0.832135,0.644669,0.614982,1.03215,0.217576,0.691686,1.85978,0.00849863,-0.805111,-0.812988,1.73387,1.18501,0.977236,0.150927,0.612564,-0.373352,0.48293,-0.0666591,-0.758915,-0.175909,0.920172,-0.339447,-1.32704,5.20548,5.12984,-0.132993,1.12452,1.61323,0.488919,-0.460676,2.93944,0.700622,0.107667,-1.37892,-1.62632,0.913539,-1.37901,-0.191843,0.82218,-1.87016,0.0237206,1.22295,1.19607,2.20113,-1.68574,0.00327463,0.368059,0.86119,-0.225238,-0.678908,-2.47786,-0.857997,2.34003,6.89782,-2.58027,1.46493,3.55609,1.12116,-1.08742,14.7372,0.319758,1.84502,1.09255,-1.94555,9.09033,7.8039,1.73387,1.18501,0.977236,0.150927,0.612564,-0.373352,0.48293,-0.0666591,-0.758915,6.38895,-13.4626,4.15934,0.743365,0.285086,0.0913165
-732.831,0.884291,0.0201862,8,255,0,741.964,-0.697446,0.100329,-0.603573,1.12461,0.936043,0.105282,0.469798,-0.156563,0.747186,1.54219,-0.073187,-0.471705,-0.420252,1.45485,0.530586,0.338174,-0.486238,0.716757,-1.21563,0.308055,-0.0740904,0.456872,-0.508306,0.748122,-2.17173,-2.16437,5.74037,4.67827,1.41341,-0.018325,0.54261,0.991972,1.52491,0.618361,2.04636,1.8011,0.936801,1.0866,-0.299846,-0.517536,0.942697,1.06295,1.05773,0.875434,0.505827,0.246065,0.404641,0.397796,-0.0300491,-2.00826,3.25306,0.205099,1.8381,0.748965,-0.683043,2.0282,-11.1533,-0.0240054,2.3237,1.55827,5.35629,-4.7435,-9.04165,-0.0905437,1.74688,-0.745957,-0.829024,-27.5767,4.59126,1.45485,0.530586,0.338174,-0.486238,0.716757,-1.21563,0.308055,-0.0740904,0.456872,-3.42559,11.7925,-2.00259,-1.61134,1.12096,-1.91509
-736.974,0.999539,0.0182485,8,255,0,749.863,-0.200977,-0.553673,-3.27184,0.0376159,-0.577887,0.171878,0.0683786,0.196085,-0.521009,0.597819,-0.397691,-0.977366,-1.31221,-0.999456,-1.33281,-0.325525,-0.987973,1.151,0.438423,-1.87132,1.15123,-0.980488,-0.288892,-0.145833,-0.426774,-3.44531,6.92613,5.16202,0.32992,-0.543104,1.39944,1.25057,1.31827,4.86201,6.05319,0.937426,2.36659,-0.654227,-0.948748,0.951677,-0.353205,1.13777,0.0829853,0.201321,-0.880288,1.24031,-1.11069,-0.0426608,0.516504,0.644667,1.36067,0.0209685,-1.38627,-0.145236,1.36632,-2.28295,-4.33808,-1.44733,-2.44059,-6.10709,-6.63753,7.5227,0.678217,2.37706,-1.43102,-1.91038,-0.785315,-4.4824,-1.38289,-0.999456,-1.33281,-0.325525,-0.987973,1.151,0.438423,-1.87132,1.15123,-0.980488,1.69209,3.38274,-0.250465,-1.1007,2.74497,0.455876
-738.278,0.994787,0.0183527,8,255,0,749.724,-1.23177,-0.304728,-0.720265,-0.109686,-0.271931,0.0421348,0.195284,-1.22111,-0.0681262,0.765134,-0.209946,1.51038,1.99442,0.649747,1.20492,0.133665,0.789532,-1.38124,-0.907569,1.3277,-1.072,1.15821,0.133007,-1.97779,-1.02076,-0.891499,5.77611,4.89334,0.64079,-0.802643,-0.00956208,-3.68522,1.57563,-1.85727,1.92616,-1.35715,1.67503,-1.41197,-0.481491,-0.85495,-1.31049,-0.742177,-0.788257,-0.290901,-0.630068,0.340799,-0.0729327,-1.57055,0.503342,-1.05003,2.23999,0.127739,0.834128,-0.704165,3.63727,0.202219,3.08127,-0.983279,4.56825,-9.1364,-7.15899,12.0693,16.4507,-9.7527,1.46438,-1.04734,-0.127937,0.938637,3.16298,0.649747,1.20492,0.133665,0.789532,-1.38124,-0.907569,1.3277,-1.072,1.15821,4.59169,0.605422,-0.689479,6.86174,1.24865,-0.607536
-735.766,0.999994,0.0183766,8,255,0,753.377,-1.30176,-0.595871,-3.45895,0.571674,-0.395285,-0.12997,-0.0989019,0.118635,-0.124754,1.23444,-0.584674,-1.82196,-0.252815,-0.483229,-0.630664,0.110721,0.0842519,1.49898,1.00382,-0.415475,0.947662,-0.37347,-0.570738,-4.49124,-0.717248,-2.2202,5.10232,5.57108,0.882036,-0.794168,0.286748,-3.05046,2.01526,2.66046,0.436861,2.21381,-1.76015,-2.10856,0.24288,-0.393447,3.43115,0.530611,1.55172,0.907234,2.35402,0.200376,0.0404533,1.79478,-0.7849,1.42123,2.95576,-0.0769767,0.108245,-0.938799,2.15791,1.01771,-5.12181,-0.60726,-2.52213,3.808,-2.51673,-1.59125,-6.09554,2.23794,0.24634,0.00321313,-0.864322,-1.92208,-0.195499,-0.483229,-0.630664,0.110721,0.0842519,1.49898,1.00382,-0.415475,0.947662,-0.37347,-1.43473,-0.820858,0.197605,-1.51427,-0.0139659,2.08848
-730.786,0.998605,0.0184888,7,255,0,750.588,-0.978151,-0.396485,-3.44993,0.014904,-0.221264,-0.289621,0.224197,-1.0447,-0.131378,0.986734,-0.842566,-1.39307,-0.200635,0.427203,-0.705947,0.166605,0.676474,1.02665,0.330454,0.632736,0.485413,-0.856348,-0.621432,-2.84084,-0.467666,-2.06693,5.35442,5.21467,-2.8027,-1.44557,-0.840708,3.18962,-1.74321,0.777141,-2.77325,7.27647,0.15192,0.930938,0.82662,-1.44108,-0.149115,-1.28193,-0.116555,-0.0244752,-0.694004,1.04177,1.18558,-1.75966,0.794172,0.927048,-1.20264,-1.46202,-0.29052,-0.724023,-0.647452,3.43904,-0.656368,0.971725,-2.42832,-1.94989,0.0660219,-1.64516,3.47614,-1.13772,0.495241,-1.08658,-1.4964,-1.67716,0.102236,0.427203,-0.705947,0.166605,0.676474,1.02665,0.330454,0.632736,0.485413,-0.856348,-4.94906,-0.606638,-0.19256,-1.08635,0.505271,0.524988
-737.619,0.9946,0.0185775,7,127,0,744.595,-1.12568,-0.908058,-3.79544,0.58405,0.150139,0.0786109,0.148538,-1.01467,0.862946,0.76079,-0.423157,-0.16205,-1.02349,-0.679366,1.03985,-1.94663,-0.23274,-0.340519,0.299785,0.341039,-0.166924,-0.25971,-0.461601,-0.500135,-1.93351,-2.30199,4.30186,5.08758,2.94954,-0.309008,-2.24977,-0.65662,0.491837,-0.861296,2.68683,-1.23079,-0.260794,-1.12864,-1.88816,0.769915,-0.51053,0.401085,-0.691508,-0.0107732,0.647995,0.941809,0.324689,0.635034,0.418952,-1.01631,-0.189079,0.130723,0.472324,-0.303907,0.341343,0.628285,-17.2311,-4.47624,-3.1772,0.184718,1.682,-4.28552,-4.70649,-2.49921,3.29311,-2.37472,-1.28849,-1.14305,-9.80959,-0.679366,1.03985,-1.94663,-0.23274,-0.340519,0.299785,0.341039,-0.166924,-0.25971,1.95621,8.75794,-2.05088,-0.620071,-2.35404,0.686945
-736.205,0.994631,0.0185978,8,255,0,751.143,-1.46257,-0.370532,-2.46632,0.610036,0.0512463,-0.0502909,0.646678,0.558436,-0.702144,1.11484,-0.684584,0.347758,0.409416,-1.1524,0.496683,1.32572,0.488201,1.77323,-0.447031,-0.748794,1.12664,0.0743691,-0.798836,-3.45797,-0.746698,-2.57075,5.25056,5.68485,-2.42923,-3.08446,-3.50383,0.170807,0.969336,0.193654,-0.285368,-2.0352,3.17382,-2.18352,-0.833075,-1.33896,0.0271968,-1.22759,1.31435,-1.37886,-0.0304328,0.528464,0.132101,0.181275,0.485855,-0.325006,-2.28083,0.507332,-1.30231,-0.829471,-1.94772,0.315692,12.2593,0.160165,-0.891216,7.66805,0.773312,-1.42813,6.36946,2.90309,-1.1762,-0.817143,-1.12862,0.587678,0.601649,-1.1524,0.496683,1.32572,0.488201,1.77323,-0.447031,-0.748794,1.12664,0.0743691,-1.45177,-0.806369,3.96542,-0.689707,0.408607,2.24809
-736.859,0.998582,0.0186186,8,255,0,756.601,-0.460326,-0.74149,-1.61951,-0.409933,-0.670182,-0.858456,-0.140607,-1.46369,-0.0852388,1.38725,-0.163983,-0.176458,0.331598,1.41313,-0.410038,-1.54286,-0.616739,-1.66323,0.296684,0.469983,-0.557433,0.947051,-0.226268,-1.62129,-0.675749,-0.951234,5.19086,4.73981,-0.13715,-0.293523,0.788974,-2.55021,-1.14004,1.08148,0.609074,-3.48139,-1.77932,2.50201,1.62394,0.308873,-2.43215,1.45534,0.718638,-0.433495,-0.668068,0.596553,-1.1704,2.06859,1.35678,-2.01317,4.06128,1.32111,-0.476956,-1.03388,-2.49145,-3.26195,-11.4976,-0.397827,1.20907,-7.37865,-5.27405,-16.5072,4.12612,-8.61844,3.55255,4.14092,1.70064,-2.34562,0.31931,1.41313,-0.410038,-1.54286,-0.616739,-1.66323,0.296684,0.469983,-0.557433,0.947051,11.3294,-0.423665,2.68166,12.2983,0.158204,-0.9378
-733.559,0.998506,0.0187068,8,255,0,745.966,-0.438712,-0.66242,-1.72159,-0.375728,-0.672032,-0.792508,-0.400112,-1.44987,0.0514762,1.33996,-0.284772,0.133799,0.260528,1.68376,-0.353331,-1.88881,-0.894242,-1.304,0.300489,0.484188,-0.358082,0.691764,-0.430918,-1.73818,-0.682038,-1.26174,5.18509,4.73951,-0.552716,-1.22162,0.800513,-0.679904,-0.327311,-2.92706,4.90748,-1.05295,-1.29735,0.953646,1.54046,-1.48786,0.47344,-0.681126,-0.247069,0.809909,0.80966,-1.32706,0.0292646,0.00974999,-0.633856,1.51979,4.65939,0.118535,0.105001,2.4101,0.0681949,-0.214854,15.1518,3.29477,1.30097,8.17425,-0.166128,-4.6557,2.19964,-3.37734,6.2507,2.89379,1.54685,1.97569,1.16006,1.68376,-0.353331,-1.88881,-0.894242,-1.304,0.300489,0.484188,-0.358082,0.691764,-4.99282,-0.343363,-3.18854,1.93825,0.3196,-2.36152
-735.917,0.998288,0.018794,8,255,0,756.033,-1.1019,-1.18145,-2.60293,0.260456,0.271711,-0.0352447,0.0502628,-0.00147239,-0.583379,1.13993,-0.597811,0.397387,0.682935,-1.64192,0.256628,1.79939,0.891311,1.48385,-0.326554,0.308728,0.580939,-0.426266,-0.740771,-3.61617,-0.896288,-0.590421,5.56908,5.56412,-0.796368,4.26117,-0.648999,1.27266,1.31801,1.67309,-0.548529,0.17603,2.10212,-1.06649,-0.703218,-0.870335,-1.72585,-1.05838,1.25342,-0.910762,0.110536,2.54907,0.347048,-2.56216,0.933225,-0.699387,2.60387,1.09263,-1.28429,-0.0734438,-2.50861,4.59603,16.1194,-2.97087,-0.938438,6.45524,4.89908,4.66093,7.26934,6.97151,-6.00368,1.68069,-0.523689,0.560713,0.982613,-1.64192,0.256628,1.79939,0.891311,1.48385,-0.326554,0.308728,0.580939,-0.426266,-2.88869,-0.703551,1.10405,4.79718,0.983758,1.82015
-741.96,0.998156,0.0188774,7,255,0,756.351,-1.26613,-0.375432,-2.49792,0.998888,-0.314277,-0.176289,0.144781,-0.283952,-0.614565,1.44838,-0.859404,-0.749288,-0.115037,-0.984135,-1.2587,1.96428,2.61073,1.78738,-0.754291,1.57746,1.60513,0.86028,-0.792845,-1.46842,-0.999648,-2.4361,5.16742,4.61168,-1.45832,-3.8721,-0.872557,0.998718,2.40321,-1.95216,-2.01241,2.09608,-1.33469,-0.702487,-0.0299537,0.492381,1.59023,-1.36826,0.674407,1.26046,0.11955,0.990693,-0.0935701,-0.398319,0.232677,-1.34656,-1.40867,-1.19178,1.51607,1.89836,0.924911,3.81734,13.4262,1.05303,-0.919212,11.2696,-0.863616,-0.171199,0.237515,1.36126,-0.488919,0.475246,-1.14186,0.162363,2.3568,-0.984135,-1.2587,1.96428,2.61073,1.78738,-0.754291,1.57746,1.60513,0.86028,-2.48186,-1.73715,6.32481,-1.68136,0.265343,-3.46507
-737.2,0.995632,0.0189587,8,255,0,759.77,-1.89151,-0.179657,-2.6154,0.154997,0.168603,0.715459,0.460137,-0.659261,-0.460062,1.5537,-0.139118,0.979506,0.331348,-1.10065,-1.11273,-1.50035,-0.0855029,1.54669,-0.114529,0.41046,-0.306889,0.28894,-0.138619,-0.968517,-3.36715,-1.85837,5.28623,5.32872,0.336352,2.08669,0.822085,-2.36467,4.34286,1.03824,-0.708716,-0.453564,2.29186,-0.546889,3.17826,0.055009,2.03273,0.602951,0.884912,-2.38897,-2.74131,-1.26725,0.752586,-1.67765,-1.58314,-1.06837,-0.351144,-0.727577,-1.32739,1.41476,-0.00457804,3.38931,-30.282,-4.56047,-1.89641,-11.0585,-4.73074,9.05092,-7.49463,-3.71795,-5.12136,0.367944,-1.96097,-8.63256,-0.834917,-1.10065,-1.11273,-1.50035,-0.0855029,1.54669,-0.114529,0.41046,-0.306889,0.28894,1.62244,-10.4219,-1.11515,-1.22832,0.209259,1.90546
-739.073,0.99947,0.0189962,8,255,0,749.182,-1.02022,-0.642169,-1.69494,0.331998,-0.348384,-1.18809,-0.0595693,-0.308792,0.354977,0.787846,-0.66664,-0.119841,-0.211496,0.8318,1.73839,0.957204,-0.308075,-1.00363,0.237625,0.0199365,0.024441,1.38611,-1.09335,-2.67508,-1.50264,-1.67995,4.61129,6.04579,2.39812,2.69279,-1.23768,3.7141,0.0865274,0.439293,0.707122,-0.0572859,1.88382,-0.183168,-0.470387,1.95514,0.459938,-0.699735,0.173252,-1.13587,-0.446381,1.14756,0.0772207,0.544941,-0.482048,0.891542,0.975227,-0.282917,-0.994124,0.98352,-0.767788,2.38897,-1.26998,0.749372,0.334555,1.47678,0.146752,-7.79105,-0.24251,1.01324,2.7374,-1.48045,-0.563676,-0.144409,-0.204137,0.8318,1.73839,0.957204,-0.308075,-1.00363,0.237625,0.0199365,0.024441,1.38611,-2.20968,-0.929711,0.524733,1.74064,-1.15757,3.53317
-732.768,0.998067,0.0191003,8,255,0,752.788,-0.657464,-1.09134,-3.06369,-0.194715,-0.21597,-0.306607,0.228668,-1.19779,0.144429,1.36314,-1.26298,-0.39893,-0.449712,1.91519,0.598079,0.792793,0.146805,-0.359813,-0.102528,-1.15299,-0.207286,0.932381,-1.0146,-0.291474,-1.32857,-1.49671,4.83655,5.50407,2.86015,-2.2985,-2.07914,-1.49196,0.664206,7.85125,0.804536,-3.09196,-2.06542,2.38858,-1.40789,1.04159,-0.810946,0.345158,-1.68675,-0.578786,0.46774,0.907532,-0.362935,-1.09574,-0.140148,-1.28899,2.93423,1.23864,0.342294,-0.63065,0.885196,-4.47554,0.37119,-1.21518,-1.69205,-2.22906,0.578672,-0.663636,3.52305,-2.6444,1.81958,-0.466404,-1.73177,-2.0825,2.00243,1.91519,0.598079,0.792793,0.146805,-0.359813,-0.102528,-1.15299,-0.207286,0.932381,-5.34138,-0.683971,-0.755807,1.04141,-0.57441,1.78547
-731.7,0.996514,0.0191802,8,255,0,745.75,-0.874094,-1.02408,-3.28136,-0.119932,-0.472215,-0.210125,-0.508972,-0.480391,-0.962329,1.17974,-0.157463,0.309215,0.00944597,-0.431776,0.851201,-0.0456526,-0.0662914,0.973458,1.79606,0.671634,-0.246667,1.50665,-0.318649,-0.386691,-0.883893,-1.4122,6.17937,4.41065,-0.190835,2.00988,1.84693,3.46034,-1.54648,-2.86592,-3.06746,2.71868,-1.32127,-0.228053,2.11848,0.28423,0.208124,-1.80996,-0.737935,-0.75116,-0.13186,0.115535,-0.20395,1.2153,0.272409,-0.804623,4.61951,-1.38878,0.513475,0.46883,0.383312,-1.46162,-4.51893,-3.03815,-2.26746,-1.24274,0.0298543,4.55411,-10.0792,0.997984,-3.39552,1.60889,1.751,-3.4123,1.25502,-0.431776,0.851201,-0.0456526,-0.0662914,0.973458,1.79606,0.671634,-0.246667,1.50665,3.9935,-1.45968,-0.376209,-0.893179,1.80107,-4.42494
-738.663,0.998826,0.0192329,8,255,0,750.656,-0.758534,-1.12857,-0.864056,-0.082506,-0.72119,-0.326296,-0.144913,-0.406511,-0.427697,1.25932,-0.461386,-0.30255,-0.414925,0.823993,-0.457199,-0.050886,-0.269935,-0.799197,-1.94138,-0.670397,-0.944123,-1.52975,-0.194337,-1.63868,-0.695343,-4.33292,4.10654,5.96887,-1.28713,2.14274,0.328799,0.119862,2.49409,2.16625,0.399827,0.0955715,-2.53029,0.494608,2.4642,-0.869607,-1.66789,1.03806,1.42002,-0.179511,-0.922086,0.548135,-0.207022,0.245177,-1.62135,-0.356464,-5.68819,-0.262156,0.173761,-0.637157,-0.151003,-1.76426,-7.66501,-7.06455,4.29452,-4.70277,-7.68446,0.313873,-1.10748,1.07785,-0.627136,3.23171,-0.258355,-2.36564,0.306675,0.823993,-0.457199,-0.050886,-0.269935,-0.799197,-1.94138,-0.670397,-0.944123,-1.52975,9.04598,-0.480984,-0.140531,-1.12246,-2.90797,3.44646
-729.063,0.999856,0.0193262,7,127,0,745.899,-0.884808,-0.312492,-3.41474,-0.0228111,-0.015912,-0.167456,-0.0284365,-1.2335,-0.380157,0.611344,0.114157,-0.355468,-0.843809,0.854771,0.329557,-0.113209,-0.644588,-0.609219,-0.117422,0.0813608,0.19958,-1.51536,-0.375242,-1.33455,-1.43422,-2.18701,4.75054,5.36345,-0.55321,-3.88139,2.59553,0.684295,-2.43618,-1.37501,-3.095,1.39855,-0.482793,1.68372,0.203944,0.99996,-1.27353,0.708033,-0.495621,-0.0420294,-0.193336,-0.713122,-1.90249,-0.762664,-0.848625,-1.21996,-0.0705596,0.536229,0.0352728,-2.82829,-2.3525,3.99122,-4.90981,1.67796,-2.58212,-4.04112,2.6294,-0.287941,-3.06053,-2.3243,-0.561261,-2.31047,1.83373,-1.22962,-1.02934,0.854771,0.329557,-0.113209,-0.644588,-0.609219,-0.117422,0.0813608,0.19958,-1.51536,-3.68643,-0.269437,-0.716727,-1.04395,-0.847065,1.25459
-733.575,0.997603,0.0194378,8,255,0,744.682,-0.601548,-1.31343,-2.77696,0.397411,-0.432351,-0.334568,-0.00730598,-1.94047,-0.523275,2.43197,-0.527718,-0.591273,-0.433354,-0.00511842,0.526114,1.38862,1.01607,0.0674021,-0.51184,0.580031,-0.272968,-0.269977,-0.923169,-0.441366,-1.51201,-1.76531,4.92929,4.73994,-1.67202,-1.36952,2.31284,-2.10559,-1.46721,0.526552,-0.932946,0.77973,-0.232037,1.72192,-1.82607,0.970627,-1.51258,-0.835912,-0.251745,0.185006,0.747774,0.577997,0.0445927,0.0764058,-0.18269,1.93098,-5.87281,0.416581,0.0458519,-0.617083,0.636783,-1.98522,17.1125,-1.74511,-1.20697,5.54518,0.14745,2.23611,3.11722,-2.7913,0.561078,3.11668,-0.0331364,3.83553,6.53279,-0.00511842,0.526114,1.38862,1.01607,0.0674021,-0.51184,0.580031,-0.272968,-0.269977,-3.52484,-5.9931,0.592054,0.328824,-0.175982,-2.5335
-726.353,0.999724,0.0195098,8,255,0,746.98,-0.759721,-0.294201,-1.62726,-0.0806836,0.0149012,-0.119033,-0.115039,0.10141,-0.180841,0.293224,-0.300854,0.942797,-1.15559,-0.759785,-0.239568,-0.501925,-0.996414,-0.168031,1.30674,-1.16131,-0.0806427,0.113529,0.552883,-2.84362,0.561708,-0.786495,5.42762,5.32677,0.0386898,-4.28395,1.70146,1.85753,3.49647,0.188876,2.89597,1.02071,-0.243382,-0.86754,1.49295,0.977383,0.610453,1.47993,-0.649615,-2.51944,-0.266293,0.228067,-1.32595,0.483503,1.25385,0.306181,7.03491,0.872717,0.62503,2.14726,-0.416003,1.83446,6.5913,-0.0318579,-0.078444,3.72849,21.9623,3.9179,-9.05528,12.2736,0.542388,-4.90402,-1.64634,1.10117,-0.886021,-0.759785,-0.239568,-0.501925,-0.996414,-0.168031,1.30674,-1.16131,-0.0806427,0.113529,-0.255253,-1.10399,0.261419,-1.10422,0.686488,0.905729
-727.459,0.989615,0.0196194,7,127,0,740.403,-0.798116,-0.893599,-2.15843,-0.135245,0.267685,-0.363585,-0.0511454,-0.570335,-0.194502,1.37954,-0.454248,-0.889244,-0.595072,-0.645857,0.0722315,-0.424084,-0.287494,0.353217,-0.600299,0.146913,-0.686426,0.372068,-0.540434,-1.49187,-1.56,-1.68753,5.03847,4.67018,0.0145345,1.2478,-0.49882,-0.16298,-2.0609,1.57174,1.07073,-1.49942,0.118659,-1.46199,1.29722,0.539986,-1.06467,-1.25381,-0.230806,-0.884051,-1.31202,0.0450369,1.139,-1.26645,-0.639137,0.180738,5.04325,-1.47248,1.44815,1.64474,0.702589,0.30194,0.237452,-2.29402,-0.22064,-3.0409,5.68497,-1.02631,-1.84008,0.294623,0.372023,0.273333,-0.364486,-2.10692,0.855552,-0.645857,0.0722315,-0.424084,-0.287494,0.353217,-0.600299,0.146913,-0.686426,0.372068,-2.37163,-0.555468,-0.641164,-1.93553,-0.113647,-2.58223
