# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=896279109
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_sigma.1,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_sigma.1,g_se,g_sp
-729.977,0.989249,0.0803728,6,63,0,737.159,-1.32496,-1.43183,-0.780758,-1.31361,0.213706,0.264689,2.2615,-1.36917,5.1792,5.73041,8.62836,0.157499,-2.53598,-1.82959,0.843421,0.503206,-3.77464,0.857591,-0.0685879,-0.786056,-7.17303,-2.77561,-2.2207,-1.40596,-0.0203153,0.213842,3.93517,6.14547,0.141064,2.79798
-728.262,0.998547,0.0799946,5,63,0,733.096,-1.18405,-0.656834,-0.0991416,0.00566555,0.223832,0.219705,1.19046,-1.75854,6.01031,5.88957,5.92915,1.9021,1.13073,2.12653,-0.282706,-0.751863,-2.40177,-0.394642,0.501186,-0.959128,4.27419,-0.586712,1.10246,0.462532,0.637354,1.21079,-1.00231,-3.29041,1.58522,3.01066
-728.985,0.99871,0.0803322,5,63,0,734.216,-1.19393,-0.301423,-0.42752,-0.0773041,1.33213,0.189291,1.6041,-2.01778,5.76758,4.67565,6.44767,-0.640746,0.973509,0.314301,-1.26439,0.667087,-0.848918,-0.617612,1.16335,5.97342,10.8496,-0.048983,0.359589,0.273345,2.2048,0.965063,0.166651,-2.30321,1.25429,-2.84599
-729.082,0.990723,0.0806826,6,63,0,732.599,-1.3898,-0.0903669,-0.0594572,-0.617248,0.407088,0.902379,1.94099,-0.911985,5.11443,4.77083,1.70073,-0.564158,-0.764228,0.357374,2.05287,0.414927,0.0486751,-2.73917,1.15161,-1.9494,30.9958,-0.581306,-0.329115,-0.64721,0.717551,6.17578,10.1578,20.3144,0.328094,-2.54519
-728.91,0.998792,0.0804159,5,31,0,731.223,-1.50505,0.25385,0.0139783,-0.878624,0.272243,0.851088,1.45273,-1.35057,5.44202,4.96774,7.24132,-1.037,-0.519482,0.541306,0.352826,0.83255,1.35756,0.926274,-0.840617,-1.98199,-35.6197,-0.137094,-1.03168,-1.03452,-0.841301,0.693818,-4.52281,-9.83565,0.474225,0.541381
-728.563,0.996214,0.0807713,5,63,0,735.132,-1.58818,0.367013,0.843746,-0.780638,0.411268,0.82763,2.08049,-0.806726,5.30254,4.96217,7.56689,-0.428868,-3.07209,-0.661538,-0.886643,0.375509,-2.30756,-3.1788,0.581358,0.0112665,17.3855,-0.212141,3.99661,-1.46535,-1.21277,2.00949,9.10193,17.3467,0.553298,-0.912508
-728.152,0.999328,0.0809275,6,63,0,732.351,-0.965586,-1.53649,-0.858751,-0.190499,-0.208133,-0.742385,0.711106,-1.61815,4.75891,5.20662,-3.91003,-0.788327,-1.48503,-1.37443,-2.93336,-0.533148,-0.698541,-1.12649,-0.632188,-1.31382,28.037,-1.35423,1.09676,0.601917,1.03742,0.77546,0.76774,-4.25781,-0.439505,0.0315738
-726.505,0.998208,0.0813244,6,63,0,730.977,-1.3091,0.671936,0.0229745,-0.951677,-0.280865,0.139676,0.978372,-1.2706,5.4331,5.43456,16.5991,0.460435,0.364727,1.65649,-0.600038,0.581996,-1.41901,0.0220666,-0.306219,2.42068,-15.6259,1.65763,0.842469,-0.912753,-1.28603,0.00547311,-3.74458,-4.43246,0.565422,1.85316
-735.414,0.987632,0.0816348,5,31,0,738.076,-1.17813,1.89396,-1.24767,-0.298439,-0.46472,1.56966,1.96537,-2.12597,4.59371,4.34399,-2.97447,1.12706,0.893126,-0.96746,-0.380931,0.263125,-2.12843,1.44682,0.359757,1.07674,20.5646,2.72254,-0.869515,0.00949798,-0.352708,3.43188,1.07076,1.23766,-0.912767,-6.10631
-732.566,1,0.0811243,5,63,0,739.014,-1.26438,1.77107,-1.68975,0.699524,-1.13684,0.140364,1.2184,-2.05139,4.85119,4.95131,-0.251503,1.8614,-0.400877,-0.971654,0.369983,3.82113,0.806364,-0.64724,-0.972628,-4.0239,-21.4058,2.4283,-2.13521,1.05344,-1.63044,0.280225,-1.58287,-1.53942,-0.749168,0.0224769
-732.806,0.999705,0.0815715,5,63,0,737.983,-1.08146,-0.117049,-2.0749,-1.15688,-1.52428,-0.733094,2.77808,-2.09461,4.86188,4.82181,-0.0291307,2.94944,-1.46332,1.80483,-1.03876,1.36978,0.207007,0.650467,-0.593338,-0.998931,20.6664,0.386938,-1.82184,-0.858122,-1.57281,-0.104871,3.82015,0.701819,-0.288651,-2.03739
-728.725,0.999796,0.0819968,5,31,0,735.059,-1.17983,-0.627025,-1.05633,-0.522895,-0.946641,-1.13694,2.48913,-2.01989,4.7523,5.13839,11.0165,0.819918,-2.75179,-1.42062,-1.92494,0.639208,2.19866,0.0354172,-0.0815436,-2.11989,-2.29214,-0.485909,-0.75361,-0.231893,-1.15355,-1.58207,2.25875,-1.29924,-0.802121,0.368585
-729.704,0.991953,0.08243,5,63,0,732.329,-1.22253,-0.451361,-1.45478,-0.647648,-0.944194,-1.12952,2.08417,-2.19489,4.70759,5.30268,-3.03223,0.753362,-1.65575,-0.447078,0.257809,0.379471,-2.18531,-0.522461,0.0394694,1.8932,-19.183,-0.35877,-1.49837,-0.440553,-1.19091,-1.62337,0.568374,-3.36955,-1.11942,1.44196
-732.267,0.997687,0.0822504,5,63,0,736.245,-1.19109,0.121993,-1.46394,-1.71501,-1.25154,-0.820751,2.13822,-1.50126,3.9307,5.0808,8.01476,1.12931,0.842565,-2.03261,-0.0904827,1.82612,-0.700893,1.48928,-0.570371,-1.92548,-6.83337,0.680005,-2.65946,-1.69005,-2.49203,-2.1395,4.05263,7.72659,-3.62354,0.390962
-731.202,0.998776,0.0825179,5,31,0,736.263,-1.12477,-1.16542,-1.27517,-1.79686,-0.192605,-1.14108,1.99377,-2.53709,4.95201,4.78706,-5.01169,1.56962,-0.969875,-0.788028,-2.35529,0.11726,0.98833,0.915365,-2.45069,0.871514,5.09994,-1.00485,-0.754974,-1.62722,0.0406311,-0.905005,1.1664,-4.04008,-0.260447,-1.87744
-727.442,0.994371,0.0828706,5,31,0,739.228,-1.00634,-1.60587,-1.43139,-0.275819,-0.839069,-0.688733,0.877455,-1.17666,4.37979,5.14697,21.8032,1.58251,1.93687,2.01083,0.117847,2.20393,-1.36019,1.23798,3.15579,0.756555,5.6943,-2.41952,-2.2684,0.736734,-1.05446,-0.103626,3.21171,3.35967,-1.71582,0.312626
-728.361,0.971708,0.082878,5,63,0,734.915,-1.23778,-0.936012,-1.20743,0.101387,-0.399151,0.230749,1.10164,-1.69,4.22313,5.31906,5.19141,-2.16317,-2.21207,-0.30582,-1.6294,-2.092,-0.561885,2.81579,-1.2704,-0.215654,-20.7178,-1.20147,-1.84561,0.529863,-0.768542,0.739507,-2.15701,-3.07801,-2.75258,1.54904
-727.462,0.998294,0.0811312,5,63,0,730.932,-1.15198,0.0478914,-0.851657,0.00927848,0.250624,0.231141,1.78102,-1.45046,5.83046,5.01705,-3.13111,1.4067,1.19736,-0.516976,0.973967,-1.10825,0.316742,0.352241,2.2846,-1.45097,29.1212,0.828084,-0.507838,0.706268,1.23398,2.36883,3.9369,3.56571,1.42577,-1.01757
-725.637,0.997628,0.0814401,5,31,0,731.214,-1.21274,0.65851,-0.292099,0.215287,-0.655318,-0.372394,1.19535,-1.27624,5.00692,4.89845,-16.9315,1.2522,-2.28145,0.699672,-0.479099,-0.587246,-1.32079,-1.02502,1.17307,0.320745,1.55819,2.1399,0.733163,1.03295,-1.61043,-0.984436,0.211521,-0.191046,-0.164757,-0.986563
-729.659,0.984946,0.0816979,5,63,0,732.531,-1.37424,0.254643,0.65562,-0.139916,0.630002,0.0418379,2.13092,-1.13107,5.10157,4.33715,-2.3293,-1.22127,-0.834552,-0.735582,1.66605,2.10863,0.520901,-0.299129,0.237997,1.9349,25.3665,0.626172,3.87434,0.27678,1.48477,-0.89441,6.83434,11.9912,0.244833,-6.27645
-723.814,1,0.0809838,5,63,0,731.022,-1.1205,-0.511953,-0.748349,-0.844187,-0.274144,-0.17115,0.626789,-0.985742,5.00268,5.50512,-9.02244,-1.01365,-1.17755,-0.101222,1.38886,3.77504,2.01694,1.47842,-0.442118,-3.2852,-2.14801,-0.443633,-1.13439,-0.491334,-0.14261,1.20378,-1.29823,-2.14876,-0.211586,1.87236
-726.295,0.988202,0.0814205,5,47,0,727.728,-1.09707,-0.714379,-1.23839,-1.08542,-0.287078,-0.25163,0.267645,-0.798488,5.38745,5.38907,9.11542,-0.089806,0.0773002,-0.342291,0.0564971,-0.598325,0.6899,0.0735869,0.901683,-1.6188,-21.2796,-1.34589,-5.59287,-1.04427,-0.110991,0.912937,-5.21052,3.43923,0.448798,1.88407
-732.098,0.955375,0.0809569,5,31,0,736.191,-1.00678,-0.539135,0.0796869,0.454246,-0.243887,-1.92484,1.0622,-1.76961,4.05379,5.5229,14.1681,-0.105435,-0.19528,-1.50547,0.650595,2.05384,-0.234532,1.6539,0.856917,0.413623,21.3356,0.0672167,2.72592,1.21213,0.544616,-2.69502,0.840504,0.453312,-2.4878,1.61611
-732.371,0.999574,0.0780573,6,63,0,737.074,-1.09008,-1.65622,-0.378241,0.592516,-0.00841255,-2.01366,1.39389,-2.36941,4.05298,5.09177,-11.0637,-1.82256,-1.63257,-0.093894,0.460593,0.579459,0.667817,-1.32896,1.20013,-3.15204,4.3648,-1.54464,0.546246,0.935186,0.334901,-2.13537,0.303768,-2.51526,-2.90496,-0.0422525
-730.46,0.994715,0.0784475,6,63,0,744.438,-1.09368,-0.232286,-1.52896,-1.35166,-0.484825,0.195914,0.509307,-1.54154,5.79177,6.2494,-8.46717,2.01843,-4.00312,-1.64026,-2.44318,2.67244,3.59216,0.288149,1.85524,-1.06806,-0.805147,0.405353,-1.97649,-1.08427,-0.29241,2.50513,-2.38808,-1.72778,1.24407,3.98936
-730.474,0.996506,0.078481,5,63,0,739.61,-1.47875,-0.607976,1.10428,-0.443207,0.97568,0.610935,2.96938,-1.49971,5.39271,4.67507,3.35999,-1.19881,-2.55294,-1.76233,-1.06031,2.07134,-2.07553,-1.5324,1.62333,5.26687,1.48585,-1.43466,2.57722,-0.379545,0.986593,-0.0238304,3.54501,2.65622,0.598611,-2.36243
-728.921,0.997981,0.0786455,6,63,0,735.446,-1.51494,1.37685,-0.272524,-0.0779105,0.660043,0.592069,2.20713,-1.29358,6.00575,4.75101,-12.4151,-1.15762,0.460643,-0.575232,0.509641,-1.40546,3.84017,-0.387874,0.762864,-1.7989,-14.3369,2.34369,-2.07414,0.0621309,0.186949,-0.329151,0.779272,-2.9236,1.5227,-1.26795
-728.949,0.99942,0.0789181,5,31,0,733.123,-1.46793,-0.0175857,0.742509,0.969811,0.733111,0.474558,0.998947,-0.807843,4.28787,4.80833,1.53461,2.48878,0.302774,-0.233142,1.17403,1.0899,0.703565,-0.807871,1.8622,-1.68104,-2.33944,-0.951325,5.15792,2.63551,1.92137,0.6773,-5.92796,-1.59614,-2.17064,-1.4381
-728.566,0.99754,0.0792971,6,63,0,733.392,-1.17442,-0.326734,0.436979,-1.51027,0.544631,0.0995479,1.03039,-1.59245,5.68446,5.53887,1.64107,-1.37756,-1.58538,0.704491,-0.321162,-1.09306,-0.263741,-0.9881,-2.13339,4.09056,12.0603,-0.0401316,2.9197,-1.37091,1.50871,1.21711,-1.26766,-1.74734,1.13257,1.76286
-727.996,0.999235,0.0795373,5,31,0,730.63,-1.2543,-0.0952063,-1.26473,-0.568155,-0.968061,-0.179843,1.34856,-1.0812,4.58566,4.99366,3.7295,0.0973249,1.28957,-1.61183,0.681026,1.30504,-0.19002,-1.20976,0.674441,2.24212,-17.1025,0.146666,-4.73083,-0.254548,-3.54206,-1.02679,2.30461,7.45507,-1.41717,0.325761
-730.139,0.994993,0.0799032,5,31,0,733.213,-1.16487,0.853738,0.798196,-1.30065,0.103995,-0.0990375,0.748598,-1.81677,4.87684,4.92756,10.482,1.09854,0.262377,-0.0641523,-1.48676,1.08955,-0.780824,1.09758,-1.23,-1.14699,10.4831,1.71917,3.18541,-1.07376,0.528022,0.626726,-1.98734,-0.564135,-0.367312,-1.09786
-729.166,0.997686,0.0799538,5,31,0,733.702,-1.07986,-1.7559,-1.25389,0.246259,-0.151013,0.247221,0.713008,-1.98509,5.21009,5.04157,4.99268,-1.94156,0.544872,0.610779,0.87605,1.23757,-0.211259,-3.29412,1.08561,0.785297,11.7222,-1.72348,-0.529652,0.757356,0.382078,1.86352,-0.945534,-2.56528,0.32307,-0.492073
-731.763,0.997329,0.0802043,5,31,0,738.074,-1.15501,-2.45927,-1.25122,0.122566,-0.22827,-0.517099,1.98554,-1.5407,4.63046,4.48056,10.0621,0.502852,-0.369914,0.591285,0.317294,2.87167,-2.8096,-1.28517,1.12646,3.07078,9.26409,-3.404,-1.38867,0.79729,0.0959274,-0.316325,4.10012,5.81301,-0.951957,-4.05556
-730.779,0.999784,0.0804279,5,63,0,738.393,-1.07655,-2.39312,-1.24147,-0.726689,-1.48356,-1.28987,0.775128,-1.96103,5.39628,5.329,7.7097,1.79026,0.553581,-1.4353,-1.79713,-1.13527,-2.70728,-1.33266,1.18537,4.3798,-6.76549,-2.57606,-0.525398,-0.345758,-1.63308,-1.25943,-0.820368,-2.64145,0.546494,1.27658
-728.445,0.99776,0.0808349,6,63,0,737.426,-0.98212,0.459652,-0.535413,-0.946607,-0.201406,-0.914507,-0.0547548,-0.736755,5.22741,4.95027,-5.19637,0.366867,4.95582,0.81759,1.64472,0.569761,1.5275,0.487203,1.56261,-1.6354,0.223562,5.54258,2.30881,-0.447781,1.97575,-4.26223,-6.73305,2.8087,0.282024,-0.585272
-725.778,1,0.0810908,5,63,0,732.172,-1.02497,0.347463,-0.551014,-1.08953,0.0777185,-0.433693,0.34887,-0.589025,4.99341,5.10681,-8.32119,-1.62761,-0.338392,-0.422878,0.71515,3.37514,2.59382,0.656103,-0.953108,2.12285,17.1012,5.38259,0.551652,-1.15358,4.03184,-0.45188,0.39683,1.09852,-0.047897,-0.199477
-727.448,0.994051,0.0815151,5,31,0,729.567,-0.919411,-1.26345,-0.663269,-0.397896,-1.01192,-0.742155,-0.0769574,-1.0478,5.06172,5.78652,0.381059,0.818506,-1.68076,0.667714,0.1511,-1.38273,-0.157175,-1.83105,0.22168,-0.559653,3.15198,-1.50789,2.46624,0.845423,-1.38221,0.571383,-3.72071,-3.23059,-0.0412443,2.73197
-729.274,0.996645,0.0814915,6,63,0,731.244,-0.634566,-1.72821,-1.06417,-0.642782,-1.29388,-1.1687,-0.608825,-0.614004,5.2485,4.49946,-6.86112,-1.59543,-0.690938,-0.306991,-1.05245,0.235494,0.848411,0.451035,0.159696,1.07718,-1.15428,-3.3382,3.12295,1.68557,-2.12511,-0.566743,-5.56629,-0.238608,0.303219,-3.6097
-724.97,0.993921,0.0816627,6,63,0,732.133,-0.907765,-0.646036,-1.16,-1.14412,-0.600125,-0.702194,0.372723,-0.653895,4.53965,4.97266,-17.919,2.46418,-0.302679,-0.77149,1.96211,1.13204,0.126411,0.0222115,-0.497124,3.3185,6.66441,0.0877507,-3.57066,-0.83495,-0.281141,-0.931867,5.58878,3.4026,-1.23365,-0.602527
-726.198,0.999848,0.0816285,6,63,0,728.805,-1.11157,-0.63673,-0.601716,-0.0397527,-0.54541,-0.550244,1.47471,-1.25589,5.73623,5.13148,-3.41717,1.69928,0.580343,0.492628,1.81569,1.64002,-0.0661791,0.681815,-0.070129,0.24561,19.188,-0.439466,0.549714,0.858366,-0.671072,-0.542395,5.12751,3.88173,1.2509,-0.105776
-726.839,0.993447,0.0820403,5,31,0,728.396,-1.16518,0.539954,-1.02758,-0.157046,0.277804,-0.592017,0.72478,-1.63759,4.62698,5.11324,3.7398,0.18037,-0.00666943,-0.492393,0.510958,0.539469,0.838691,2.18947,-0.699546,-0.462531,-7.09319,1.42808,-0.928184,0.340509,0.936908,-0.777722,-2.38639,-2.46815,-1.19837,0.34654
-725.687,0.998866,0.0819691,5,63,0,728.766,-1.25498,-0.62835,-0.103996,-0.07105,-0.247038,-0.289925,2.01669,-1.66664,5.04655,5.08851,4.25303,1.06677,-1.10187,0.377198,0.568278,-2.05578,0.966215,1.81555,-1.18922,0.242981,-2.49865,-0.746662,0.699551,0.323645,-0.504934,-0.695502,1.36533,-1.98068,-0.116676,0.118658
-729.188,0.992345,0.0823063,5,31,0,731.068,-1.12044,-0.826253,0.0281597,0.159176,1.0405,-0.730774,1.74583,-2.06698,4.92395,4.86297,6.88601,-0.0592145,0.73886,-0.0122425,-1.45345,0.873359,1.56079,0.575897,0.142286,0.11763,19.9524,-0.592087,1.43362,0.578592,1.93311,-0.357605,1.08816,-1.4527,-0.173488,-1.79613
-728.117,0.999998,0.0821509,5,31,0,734.169,-1.45379,0.321128,-0.623945,-1.13178,0.847959,0.513607,1.41563,-1.00292,4.29867,4.73117,-14.8445,1.31157,-0.0418875,-1.14472,-2.30049,2.20404,-0.952441,1.71018,0.635128,1.02492,-18.0102,0.327325,-4.22317,-1.57579,1.83571,0.575185,-1.66964,-1.38136,-2.39761,-1.15635
-730.685,0.961927,0.082573,6,63,0,735.785,-1.36158,0.626815,0.082596,0.912789,0.390409,1.3777,2.45889,-1.43864,5.80218,4.74688,1.04593,-0.327296,1.72101,2.04757,-1.04646,-1.13253,0.647193,-2.78181,1.5744,1.73311,24.7794,1.15165,0.605468,1.63626,0.349872,4.45924,3.84865,7.91666,1.36821,-2.7114
-728.051,0.999667,0.0801529,6,63,0,733.994,-1.46631,-0.25768,0.267155,-1.67113,0.785573,0.378529,1.6347,-1.18917,5.56781,5.46847,0.525061,0.0457441,0.124741,-1.04306,-0.468367,-3.35315,-2.97775,-0.744091,-1.71862,0.953689,-22.4853,-1.24663,0.173951,-2.22409,0.893696,-0.97567,-1.88381,-5.7209,0.778066,2.14727
-725.257,0.999941,0.0805407,6,63,0,729.922,-1.11136,-0.900976,-0.561992,0.604099,-0.0349726,-0.358254,0.629526,-0.86568,5.39461,5.01525,-11.4822,1.36059,0.347767,1.33557,0.0865596,-1.02918,-1.20077,0.989809,-1.32911,-3.44541,6.30193,-1.85981,0.0850411,2.81611,1.32927,-0.183428,0.309502,0.945496,0.628133,-0.437204
-725.684,0.998091,0.0809496,6,63,0,728.042,-1.02934,-0.14948,-1.02326,-1.3384,-0.855776,-0.533008,0.722744,-0.954659,4.63554,5.51552,-2.29104,-0.25763,-0.617223,2.18792,0.00290078,-1.30102,-0.302801,-0.101319,-1.10826,0.902814,5.06967,1.37662,-1.81555,-1.23397,-2.04661,-0.192543,3.08264,2.37098,-1.0036,1.85152
-726.861,0.991055,0.081222,5,31,0,729.495,-1.04864,0.0702173,-0.416545,-0.865178,-0.6303,-1.09444,0.152882,-1.16234,5.53254,5.02831,9.00397,1.30778,0.75401,-1.00527,-0.807522,0.172089,0.355394,-0.621362,-0.866247,2.23832,-4.44861,1.75113,2.22234,-0.308552,-0.587285,-2.88909,-4.03526,-0.853281,0.804577,-0.114362
-729.21,0.999482,0.0809733,5,31,0,732.197,-1.1098,-1.62027,-1.7472,0.7641,-1.14485,-0.598097,1.02163,-1.62175,5.14701,4.6466,-5.31065,-0.0693475,-0.100304,-0.434722,1.42534,1.55712,-0.235813,-1.61168,-1.10072,2.99735,-4.02441,-1.85414,-2.12943,1.64436,-1.49232,-0.0683452,-0.000604052,-0.0464478,0.084409,-2.38801
-727.292,0.99898,0.0813475,5,31,0,732.232,-1.05579,0.265092,-1.36117,0.346789,-0.342563,-1.29788,0.795778,-1.54392,5.13953,5.33307,-5.70519,-2.29892,-1.821,1.5084,-1.69248,0.33322,-0.0198172,-0.28955,0.0553553,-2.85248,4.69302,1.49202,-1.10577,1.24137,0.284223,-2.05613,-0.222055,-0.539195,0.136425,1.10673
-728.018,0.99707,0.081685,5,63,0,731.013,-1.00847,0.598614,-0.700146,-0.0869899,-0.172567,-0.707874,0.0635575,-1.03144,5.52453,5.15066,2.30052,1.22246,-1.20135,1.45777,0.265629,-2.15176,0.153225,-1.41138,-0.295246,1.23662,10.2807,4.13581,1.08103,1.2591,1.50861,-0.591548,-4.37391,-0.54477,0.871867,0.156136
-728.032,0.997951,0.0818806,5,31,0,730.687,-1.14499,-1.83707,-0.973544,-1.01245,-0.997111,-0.304825,0.670844,-1.53412,5.45335,5.30166,1.51052,-1.63463,0.128457,-0.893682,0.888777,1.70549,0.778507,-0.923069,-1.14572,-0.809041,-15.9308,-2.51285,-0.763774,-0.700147,-1.61052,0.272285,-2.32765,-1.63912,0.600693,1.37686
-729.295,0.996967,0.0821416,5,63,0,734.957,-1.06144,-1.60366,-1.26065,-1.02327,-0.858673,-1.54796,0.862956,-1.39076,6.3879,5.00035,12.6435,1.38188,-0.330232,0.218533,0.89535,-3.22848,0.814751,0.154023,1.44853,-2.39544,-9.3701,-2.04957,-1.10029,-0.568973,-0.98358,-3.5602,0.763444,2.43319,2.0683,-0.0552452
-728.462,0.997413,0.082329,5,31,0,732.645,-0.961891,0.46511,-1.51512,-1.41472,-0.853856,-0.849811,0.319848,-1.42079,5.54532,4.83379,-3.68617,-1.99249,-0.566521,-0.0279541,-0.501297,-2.45678,0.773924,-0.334136,2.03809,0.00222414,16.8033,2.61577,-0.89172,-0.951382,-0.30246,0.500569,-0.528647,-3.24799,0.938277,-1.86907
-725.96,0.993799,0.0825494,6,63,0,733.879,-1.44293,-0.376008,0.205165,0.249429,0.319986,0.741623,1.08625,-0.923526,5.01863,5.24156,4.61402,-2.59831,-0.70407,-0.738331,-0.96637,0.0874549,-3.66892,1.63081,1.84655,-1.44671,-13.954,-1.89852,0.468996,0.87001,-0.402857,3.06379,-4.84334,-4.77166,-0.274812,1.09637
-725.457,0.999647,0.0824994,5,63,0,727.947,-1.35676,-0.406381,-0.0706307,0.25497,0.220321,0.622486,1.1688,-0.755318,4.94069,5.55498,-8.42777,-0.62303,0.785782,0.371445,0.238272,2.10809,-0.935155,-0.639549,0.0935095,-1.95576,7.93158,-1.99237,-0.40964,1.31016,0.00475138,5.37829,1.8626,4.1312,-0.24404,1.93663
-729.136,0.999061,0.0828862,6,63,0,730.988,-1.16746,0.615936,-0.751413,1.48541,0.202299,-0.560939,2.15188,-1.89096,4.88238,5.07898,-2.5299,-0.0485782,-0.0534207,1.27081,0.494403,1.51043,-0.0626156,0.612276,-0.875701,2.32451,14.1639,1.27635,-0.154979,2.16462,0.624869,-0.466377,2.0126,-0.148812,-0.317507,-0.333988
-726.811,0.994828,0.0832297,5,63,0,733.993,-0.943115,-0.760857,-1.00505,0.036877,-0.605352,-0.990958,0.454759,-1.20658,5.2342,5.82386,10.4898,-1.49839,0.311979,-3.32993,-0.818151,1.43847,0.0863166,2.76432,0.650031,-1.40237,16.219,-0.0113067,0.500976,1.40247,0.259629,-0.790249,0.903142,-3.25296,0.401969,2.70396
-726.211,0.999455,0.0832549,6,63,0,732.033,-1.64383,0.133363,0.452504,-0.787502,0.598965,0.69321,1.71318,-0.70367,4.66571,5.08448,-3.07581,-1.2292,2.68462,-0.867417,-1.12242,1.44288,0.867914,-2.44725,-0.912057,-3.18869,-10.3389,-1.64695,-0.286865,-1.76685,-0.660775,-0.243354,3.10648,0.677196,-1.10626,0.444316
-724.83,0.998176,0.0836277,5,31,0,727.886,-1.59889,0.44308,0.223583,0.205,0.682496,0.685374,1.58203,-0.719522,4.85244,5.29384,-8.42007,-0.925167,-0.344842,-2.21818,-0.338142,-0.151108,1.24887,-0.640024,-0.739978,-0.868657,-7.16179,0.0105381,-1.81595,0.487725,0.351804,0.535356,1.54303,-1.49292,-0.596179,1.19047
-723.565,0.991189,0.0839045,5,31,0,727.97,-1.45398,0.412569,0.253902,-0.118841,0.359088,0.384839,0.991634,-0.40854,4.90749,5.3292,-8.18661,2.02418,1.5598,0.647468,1.85154,-1.91943,-0.166039,-0.698875,-0.48518,0.766027,11.4069,2.02402,2.61223,0.133739,0.763845,2.43382,2.86312,3.68792,-0.287415,0.931524
-726.036,0.944906,0.0836538,6,63,0,729.885,-1.48133,0.71499,-0.0261447,-0.0425837,0.421303,0.715119,0.920782,-0.490507,5.54499,5.22923,7.43058,-0.286516,1.135,-0.256075,-0.0451943,-0.0882132,0.697504,2.31415,-2.36366,1.39315,5.25332,3.77249,-2.60476,0.306394,0.773766,7.95703,-3.37773,3.22028,0.880497,0.644293
-728.601,0.94698,0.0800058,6,95,0,732.586,-1.40354,-0.647848,0.323018,-1.06903,0.320545,-0.236349,0.858925,-0.791201,5.8477,5.3836,8.72252,-1.73906,-0.441666,-1.40195,-0.822428,-2.32408,0.559132,-1.49698,0.0209377,0.301906,-30.0241,-3.00526,2.54093,-1.71242,0.155575,-5.4649,-5.93837,-2.27071,1.22412,2.07323
-729.276,0.993596,0.0766662,4,31,0,734.827,-1.20253,0.387397,0.377359,-1.30625,-0.467213,0.685183,1.89646,-1.57788,5.86846,5.37866,6.06096,1.64719,-1.47557,0.163345,-1.43925,1.68346,1.61052,-3.22955,-0.654981,-0.576776,25.01,1.11588,2.56167,-1.14795,-0.750866,2.91066,2.29412,2.51764,1.46065,0.916927
-734.155,0.981479,0.0766091,6,63,0,737.653,-1.16048,-2.05264,-1.09445,0.442825,0.64556,-0.674209,1.71993,-3.08561,4.83141,4.39935,-4.31648,0.0850324,1.04967,-1.48648,-0.577189,1.56955,1.372,-1.56671,1.36117,-1.948,1.79389,-1.9768,-0.73971,0.584703,0.80734,-0.448622,0.895117,-2.90168,-0.56669,-4.71548
-733.35,0.998026,0.0757251,6,63,0,741.461,-1.21639,-2.02952,-0.463808,-2.47808,-0.0635745,0.0123513,2.02777,-2.07753,6.43237,5.49717,8.38025,-0.30579,-0.259381,-0.169108,1.77846,-1.63085,2.92714,0.0310902,-0.856613,-6.37397,-6.69596,-2.30042,0.0575909,-2.42364,-0.00256498,0.319512,0.668403,-3.4583,2.13039,1.91154
-729.809,0.999207,0.0759697,5,31,0,737.924,-1.13114,-0.765748,-1.06456,-1.88742,0.0993018,0.370409,1.59676,-1.59469,6.52766,5.28943,3.43753,3.33202,-1.61941,2.19816,0.315967,0.696867,-1.78778,2.36789,-0.564325,-1.99451,19.0408,-0.609305,-0.775536,-1.77818,0.831697,2.65592,2.11847,0.321651,2.30461,0.62487
-729.15,0.999267,0.0762948,6,63,0,733.622,-1.17221,0.232682,-1.43909,-1.2262,-0.853571,0.244523,0.459768,-1.73737,5.58451,4.69393,-2.42262,1.02189,0.165369,1.75915,-1.33856,-1.55086,-0.932639,1.02872,-2.23294,-1.89133,-10.0396,0.871525,-1.59227,-0.979274,-1.10549,1.62497,-2.96186,-1.77828,0.865997,-1.88487
