# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=744051095
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4,g_se,g_sp
-732.542,0.99986,0.0156284,8,255,0,754.367,-0.864117,-0.230859,1.80076,-1.17221,-0.976909,-0.429532,0.0599536,-0.255523,-0.20371,0.365895,-1.61787,0.563858,0.0629914,0.149688,0.933331,0.381431,-0.585832,-0.937469,0.00203621,0.105267,-0.773421,-5.51562,-1.71529,-0.69322,5.6482,4.95343,-2.94604,-2.04922,-1.65084,0.603847,1.1029,5.44237,-2.03595,-3.85274,-0.161044,-2.75473,1.35424,-1.01818,-2.5021,0.854326,0.0751188,0.227856,-0.790863,1.89698,0.581594,0.802905,1.89466,-1.29792,0.918328,-0.0303341,1.95757,2.64197,0.205254,-1.54208,0.604899,-3.23594,-0.118482,-1.55251,10.859,-2.89822,-0.0671558,-1.89155,-1.59321,0.563858,0.0629914,0.149688,0.933331,0.381431,-0.585832,-0.937469,0.00203621,0.105267,-1.51589,-1.04331,-0.045298,0.390985,1.01977,-0.577583
-734.553,0.999618,0.0156284,8,255,0,744.73,-1.09903,0.0324767,0.633545,-0.0729836,-0.335136,-0.361302,0.138925,-0.137212,-0.0379875,1.4981,-1.45206,0.348436,0.192253,1.2126,-0.806956,-0.0155637,2.21881,-0.381499,-0.0206006,-1.31028,0.153756,-4.93672,0.320058,-1.38087,6.11961,5.41508,-0.649422,1.69368,-0.589932,1.76288,0.315644,-1.41241,-7.33646,0.576002,0.280484,-1.58844,-1.69188,0.652663,0.0875384,0.316838,0.778159,0.370466,-0.135045,-1.0206,-0.000354007,-0.144969,-1.8623,-1.14757,0.325066,-0.205746,0.946203,-0.28876,1.29272,-1.815,-6.94212,6.64568,0.922485,-8.96797,26.6165,-9.59338,0.358616,0.802584,-1.41951,0.348436,0.192253,1.2126,-0.806956,-0.0155637,2.21881,-0.381499,-0.0206006,-1.31028,0.0384126,-1.06311,2.09827,-1.06175,1.73046,1.5434
-728.473,0.998435,0.0156284,8,255,0,742.382,-0.761191,0.0702984,1.49342,-1.16314,-1.5156,-0.907264,-0.428991,-0.324563,-0.32093,0.532868,-0.0204526,0.136823,-0.867323,-0.208996,0.604924,0.162057,-1.9989,0.196575,0.413353,0.976547,-0.754704,-0.668319,-1.31033,-1.78895,4.1741,4.6715,-0.0130928,0.99395,0.948719,0.148305,-0.689241,-0.411636,-5.24701,0.0863477,-0.277767,-2.10823,2.18639,-1.56717,0.93197,-1.92716,0.572713,-0.333207,-0.942201,0.388044,-0.578536,0.938456,-0.410943,2.05455,0.244135,0.267536,-0.408189,0.771066,13.3653,1.60215,0.955839,1.27586,-0.645065,1.22627,5.78596,-0.933059,1.33185,7.07028,-0.200635,0.136823,-0.867323,-0.208996,0.604924,0.162057,-1.9989,0.196575,0.413353,0.976547,-5.12945,3.47067,-4.76882,-2.45174,-2.28105,-2.92065
-737.699,0.999089,0.0156284,7,127,0,745.504,-0.849919,-0.14989,1.18302,-1.60892,-1.39367,-0.909126,-0.0949266,-0.259776,-0.120887,0.562304,0.738878,0.157492,-1.1266,-0.360385,1.0396,-0.103547,-1.63769,-0.168677,0.337009,1.79493,-0.853687,-0.153309,-0.995661,-1.93225,3.90501,4.73871,-1.16953,-2.12586,-1.455,-3.37128,0.620711,-0.168253,3.105,0.87013,1.29277,1.16481,1.2466,0.00579636,-0.399165,-0.290648,0.759963,-0.543763,1.17959,-0.912848,-0.265144,1.47315,-0.0855674,0.341358,0.245116,0.00177335,-0.631194,1.1992,22.8808,0.438208,-1.14431,1.43356,0.221309,2.85957,13.9712,-0.116563,2.03842,5.02686,15.8867,0.157492,-1.1266,-0.360385,1.0396,-0.103547,-1.63769,-0.168677,0.337009,1.79493,-5.5906,13.9798,-10.0789,-1.85646,-2.98278,-2.62509
-738.913,0.997158,0.0156284,8,255,0,755.599,-1.01862,-0.223282,1.44186,-0.0018544,-1.22125,-0.746345,-0.17926,-0.202413,-0.684011,-0.485581,-1.49401,-0.27186,0.590748,-0.154341,-0.108639,-0.98758,-0.93776,0.295181,-0.381032,-0.931917,-1.00066,-4.37705,-3.34937,-2.85819,5.81835,6.31237,-1.58876,-1.87696,0.227619,-4.32257,-1.52048,4.62299,-1.51888,-0.214534,0.725267,0.319257,0.498659,-0.056899,-0.989259,-0.540041,1.20689,-0.978196,-2.76226,-0.0296946,0.16449,1.52231,-0.391581,0.571648,-0.0331687,1.40533,-2.55143,0.338329,3.82107,-0.554393,-1.19315,2.78505,-0.712291,0.412393,2.61714,-1.63446,-0.834306,-0.991232,-1.40328,-0.27186,0.590748,-0.154341,-0.108639,-0.98758,-0.93776,0.295181,-0.381032,-0.931917,-5.67813,-1.10846,-1.10361,-0.852713,1.29791,4.0788
-739.95,0.999182,0.0156284,8,255,0,752.381,-0.66635,0.264561,2.45134,-0.85734,-0.641645,-1.52141,-0.0665993,0.389803,-0.513252,-0.337014,-2.44012,-0.764694,0.0617417,-0.0230019,-2.04421,2.17482,1.01201,-1.07072,-1.23625,0.824786,-0.766361,-2.573,-0.913592,-2.40546,4.39945,5.45611,-4.7088,-1.3327,-0.189248,1.09448,-0.701356,-1.09022,1.71086,-2.36086,-1.46369,-1.27087,-0.750813,-0.311815,0.605868,-0.155907,-0.0509094,-0.883872,-0.935748,0.459436,-0.270026,-0.942284,0.872705,-1.52333,-0.494372,-0.182654,1.56643,5.05892,2.57302,1.0168,3.93032,-1.34093,1.1659,-5.06608,4.42091,0.209391,-1.00527,-0.871115,-2.38756,-0.764694,0.0617417,-0.0230019,-2.04421,2.17482,1.01201,-1.07072,-1.23625,0.824786,6.88672,-1.11755,-0.349579,0.0199724,-1.68784,1.76535
-743.874,0.999378,0.0156284,8,255,0,755.967,-0.97649,0.0060563,1.88062,0.0885073,-0.612613,0.148887,-1.18591,-0.0335703,-1.10736,1.05216,-1.18293,2.37822,-0.466082,-0.602222,0.028725,-1.84615,-0.750949,-1.12188,0.174059,-0.963871,-1.35755,-5.01808,-0.683058,-1.43564,4.99017,4.31475,-0.554885,-1.1683,-1.30036,1.67767,-0.392543,0.928342,-0.66903,-2.07528,1.06351,2.01448,2.83237,-0.11625,0.0115505,0.133662,2.06196,-1.61144,-0.831988,1.28089,1.2592,-0.603913,0.703761,0.0887104,0.38978,0.0263847,1.81863,-0.0622274,-1.66534,0.48884,0.0735308,1.44153,-0.0268015,6.20182,-6.80898,1.14075,-3.08,0.0718136,-1.14228,2.37822,-0.466082,-0.602222,0.028725,-1.84615,-0.750949,-1.12188,0.174059,-0.963871,0.836167,-1.08904,0.87372,1.3865,-0.226263,-4.94441
-738.824,0.999879,0.0156284,8,255,0,755.532,-0.752627,-0.63829,1.90316,-0.851632,-1.99661,-0.942019,0.241502,-0.260633,-0.989104,1.25063,-1.76371,0.174938,-0.375858,-0.113136,0.616905,-0.451712,-0.0919484,-1.90554,-0.877298,-0.800151,-0.964083,-4.36631,-1.00097,-2.01111,4.00244,5.22123,0.656096,1.0445,-0.114576,2.59155,0.590963,5.04016,-3.31799,-0.178043,-1.60446,0.161831,-0.58388,2.17537,-0.423861,-0.60352,-0.0272343,-1.73685,-0.728847,-0.818366,0.32487,-0.878577,-4.36168,-1.10566,0.280997,-0.616252,-0.452214,-4.13896,1.77261,-2.45421,0.168537,-1.31835,-1.91012,-1.00687,9.86486,-1.99967,-2.01014,0.580716,-1.70039,0.174938,-0.375858,-0.113136,0.616905,-0.451712,-0.0919484,-1.90554,-0.877298,-0.800151,-0.268085,-1.13809,-0.0434983,-0.673519,-3.16976,0.748209
-733.548,0.999919,0.0156284,8,255,0,750.639,0.387648,-0.643048,0.321693,-1.05324,-0.739646,-1.48234,-0.648047,-0.775018,-0.726063,-0.490347,-0.146878,-0.0725163,-0.947951,-0.588022,-0.452645,0.514513,0.0259094,0.854994,0.960958,0.275302,-0.870664,-1.23183,-0.138806,-1.48674,6.24242,4.78263,0.284279,-3.23296,1.44565,0.0601097,-1.06155,-0.215647,5.09478,-0.204575,-2.37664,-1.03719,3.67844,-0.38764,2.19745,1.19706,-0.471059,-0.0808185,0.15756,2.168,0.133159,1.2316,-0.353945,0.140557,0.110691,-0.907269,1.28934,2.25461,3.71425,-0.681554,-4.25147,-0.664919,3.74346,-4.97056,8.91018,-1.67493,0.49234,-3.97757,2.70304,-0.0725163,-0.947951,-0.588022,-0.452645,0.514513,0.0259094,0.854994,0.960958,0.275302,-6.71786,-0.205298,-0.0967142,-0.263783,1.90149,-1.73143
-735.692,0.967833,0.0156284,8,255,0,745.561,-0.823553,-0.263712,0.0267522,-0.422982,-1.78507,-0.252537,-0.194556,-0.39199,0.0177281,0.368039,1.03156,0.163825,1.47932,-0.0685639,-0.321842,0.426789,-0.389877,-0.00294387,-1.02726,1.14809,-0.749883,-3.09864,-1.1918,-0.0628852,5.08962,4.74901,-3.82789,0.486994,0.865899,1.43768,-0.350691,1.58628,1.44367,1.35428,-0.517151,1.36969,1.04413,-0.0197767,0.499029,0.667071,0.636387,-0.780834,0.153348,-0.940699,-0.671745,-0.816368,-1.57326,-1.29374,0.339813,-0.358465,-2.31095,3.33703,-9.65713,-1.43873,-7.5918,-1.84077,-1.96038,-3.94348,3.10869,-11.9563,8.85854,-1.90175,1.2498,0.163825,1.47932,-0.0685639,-0.321842,0.426789,-0.389877,-0.00294387,-1.02726,1.14809,-1.0257,-0.956741,0.704737,4.42565,-0.0811823,-1.41077
-729.642,0.998069,0.0156284,8,255,0,744.159,-0.419493,-0.316181,1.19601,-0.497951,-0.336661,-1.05733,-0.184716,-0.0403398,-0.538956,1.15384,0.593488,0.776999,-1.54459,-0.804453,0.468762,0.758687,0.641128,0.613233,0.780691,0.619787,-0.211831,-2.86978,-0.0112166,-1.60117,4.50405,5.21432,0.743036,-1.9794,1.79575,2.79335,-1.40398,3.28168,-2.71417,1.24682,-1.06911,-1.05053,1.31168,0.152297,1.8338,0.0617342,-0.367655,0.365269,-0.445348,-0.136305,-1.21296,1.06946,5.60823,-0.665649,-1.10251,0.749344,0.174949,-1.55052,8.89078,-1.88497,3.40907,7.4075,4.77916,-9.74071,15.5236,-0.491211,-1.421,0.647284,0.887383,0.776999,-1.54459,-0.804453,0.468762,0.758687,0.641128,0.613233,0.780691,0.619787,4.70404,-0.498747,-1.25253,-1.04929,-1.28858,0.666867
-733.294,0.999843,0.0156284,8,255,0,747.84,-1.29628,-0.15002,1.39785,-0.0973738,-1.13807,-0.0313532,-0.10552,0.483982,0.424856,1.35516,-1.17639,0.966658,-0.225279,-2.01227,-1.00036,0.428956,-2.11697,-0.175198,-1.15777,-0.652537,-0.751654,-2.41371,-1.49277,-0.890772,4.37304,5.58549,1.41007,-2.70166,-2.27449,0.34505,2.05228,0.910144,-4.3165,0.963524,0.704948,0.0804,1.0935,1.18776,-1.67365,-1.30609,0.187018,0.919336,0.0150039,0.622862,0.570593,0.446353,-0.262875,-1.15869,0.0312237,-1.41458,-3.4557,0.974672,4.82502,-1.59041,-1.8255,2.74985,-0.699461,1.94206,0.0511809,3.41116,4.20118,1.29061,-1.24552,0.966658,-0.225279,-2.01227,-1.00036,0.428956,-2.11697,-0.175198,-1.15777,-0.652537,-5.19569,0.00676548,-1.03485,1.29038,-1.78905,2.03929
-732.219,0.999977,0.0156284,8,255,0,744.991,-0.753667,0.391895,0.849708,-0.475048,0.0575574,-0.540068,-0.389976,-0.0167711,-0.148241,0.598346,1.2373,-0.804493,-0.659868,-0.139296,1.31127,0.35792,2.39678,1.372,1.20011,0.587009,-0.536378,-2.42522,-0.815797,-0.688843,5.51462,5.24664,1.19904,1.65554,-2.45904,-1.05834,-0.82006,-1.17707,-1.41253,-1.52428,1.58081,-0.49213,0.613299,-0.495451,0.972147,3.0586,-0.0144234,-1.20462,0.39106,-1.01521,0.462593,0.310169,-0.342182,1.07827,-0.336261,-0.248647,1.66001,-3.41427,5.89345,4.05254,-3.39676,1.82928,3.53365,-0.700762,0.387394,3.82121,1.82619,-1.19984,2.16528,-0.804493,-0.659868,-0.139296,1.31127,0.35792,2.39678,1.372,1.20011,0.587009,-4.33513,0.0332236,-1.16188,-0.487877,0.825373,0.687722
-732.983,0.999287,0.0156284,8,255,0,743.646,-0.194713,-0.423007,0.310037,-0.813824,-0.386023,-0.913803,-0.511343,-0.435185,-0.685042,1.33261,-2.54253,0.239255,0.266341,0.878996,-0.415435,-0.292675,-2.05361,-0.236562,-1.06328,-1.30863,0.39605,-2.46142,-2.83602,-1.11003,4.57845,4.68229,-1.01761,3.47607,-1.49628,1.34192,-0.152795,0.580239,-0.785546,0.241455,-0.188632,1.53599,-0.00643826,-1.22619,-0.697715,0.780397,1.60175,0.196604,1.22329,1.75748,0.639534,-0.74306,1.68023,0.691376,1.24749,0.120271,-0.00186832,-1.12331,13.1391,1.62394,8.13064,-1.72579,4.83834,-6.60696,18.5649,-1.96065,-1.99035,2.92563,-2.74073,0.239255,0.266341,0.878996,-0.415435,-0.292675,-2.05361,-0.236562,-1.06328,-1.30863,-0.0319966,1.36927,-1.50902,-1.95177,-1.02021,-2.46441
-727.051,0.999382,0.0156284,8,255,0,738.724,0.318492,-0.378654,1.33476,-0.87891,-1.46536,-0.782734,-0.501967,-0.319612,-0.369978,0.213201,0.341625,-0.33665,-0.825033,-1.94343,0.937579,0.462685,1.14009,-0.47787,0.201934,0.997771,-0.366914,-1.66125,0.105451,-0.326075,5.18023,5.20024,-0.0979486,1.87511,0.558413,-0.825784,2.2314,1.9955,-2.30446,-0.689695,-0.416635,-0.47991,3.06012,0.0460299,0.292956,0.421009,-0.302278,-0.0700263,1.71184,0.644183,1.21413,0.845826,-1.67619,1.0108,-0.87436,0.0304953,1.62066,2.24776,-10.2319,-1.95698,3.07881,-17.6287,-2.89656,-5.65207,-1.23003,-1.0698,-0.917018,-4.47687,1.28954,-0.33665,-0.825033,-1.94343,0.937579,0.462685,1.14009,-0.47787,0.201934,0.997771,5.75559,-1.11552,12.7519,5.01102,0.110019,1.04931
-729.657,0.993358,0.0156284,8,255,0,740.147,-0.955305,-0.165675,0.88721,-0.635173,-1.55744,-0.712248,-0.537644,-0.120651,-0.665575,1.11526,0.341775,1.25936,0.961648,-2.49238,0.706824,0.673515,0.0332103,-0.134685,1.01754,-0.0104166,-0.457672,-1.1637,-3.09836,-1.23966,4.30116,5.25387,2.10488,-0.419233,-0.81072,-1.24669,-1.25916,1.94761,-1.44325,-1.58361,0.656401,-1.05733,1.15472,-0.0311427,-0.816013,-2.12225,1.00776,0.558548,1.12681,-0.503178,0.249475,0.987034,-3.35773,-0.814936,0.897341,0.745736,-0.244346,0.678255,15.1509,1.68954,-0.237712,2.6101,-1.24223,2.53646,4.95639,2.61578,-0.492533,5.29502,0.83001,1.25936,0.961648,-2.49238,0.706824,0.673515,0.0332103,-0.134685,1.01754,-0.0104166,-7.99431,4.54493,-1.50235,-2.51088,-1.83663,0.504524
-731.567,0.997231,0.0156284,7,255,0,740.536,-1.02348,-0.520108,0.900806,-0.703981,-1.69997,-0.7222,-0.160098,-0.194817,-0.983355,1.00521,0.0493774,1.20379,0.891268,-2.21696,0.721584,0.621136,0.180265,0.133041,0.306663,0.231753,-0.181541,-1.01614,-2.91144,-1.00996,4.54808,5.15955,-1.52504,3.01798,-0.198853,0.524065,0.274688,-0.615656,-4.67567,0.237377,1.12017,0.29142,0.861986,0.366566,0.372507,-1.1797,0.112644,0.247943,-0.318572,-0.71976,1.96315,-0.546207,-2.46661,-0.721304,-0.389816,0.198703,-1.69813,1.30351,1.99746,-4.48637,1.08095,-0.770854,-2.24209,-2.80717,16.9714,-1.04389,-6.82007,3.61476,-1.64824,1.20379,0.891268,-2.21696,0.721584,0.621136,0.180265,0.133041,0.306663,0.231753,4.89441,2.08386,-1.12609,2.16358,-1.27382,0.660464
-732.201,0.996643,0.0156284,8,255,0,740.776,-0.0272304,-0.131738,1.65305,-0.745845,-0.951845,-1.35842,-0.852527,-0.392231,0.113055,0.626197,-0.559563,-1.20745,-0.568564,2.15633,-1.32232,-0.48695,-0.687068,0.127246,-0.429028,-0.755216,-0.875533,-2.6476,0.066296,-1.79996,6.01599,4.85572,2.0165,-1.16568,-0.803892,0.86819,2.55324,-0.264718,-2.04923,1.63916,2.14048,-0.898823,0.227125,0.186257,0.739534,-0.834518,-0.765826,0.395797,-0.787975,0.365153,-0.0515692,-0.769566,-2.80745,-0.864558,-0.926712,0.311758,0.143948,-1.80543,0.518401,0.851218,0.627083,5.81708,0.635163,-7.27475,-2.59431,-1.55404,2.69213,-0.40549,-0.454745,-1.20745,-0.568564,2.15633,-1.32232,-0.48695,-0.687068,0.127246,-0.429028,-0.755216,-1.93193,-1.02927,2.65684,-0.640914,1.5804,-1.12423
-728.729,0.997262,0.0156284,8,255,0,747.395,-0.475895,-0.614317,0.243628,-0.384722,-1.18803,-0.947412,-0.546407,-0.219815,-0.870858,0.618862,0.320482,0.822304,-0.770947,-0.295526,-1.05568,-0.544118,-0.402722,-1.11566,1.59354,-1.76458,0.0827258,-0.90993,-1.10121,-1.04187,3.93275,5.03011,3.10424,-3.62911,2.04557,-1.48901,0.272585,5.44466,2.29704,0.63248,-2.08124,-0.512679,0.113889,-0.862118,-0.776135,2.18872,-1.69045,-0.697596,-0.835294,-0.0807928,-0.0823377,-1.32169,-2.00622,-1.4323,0.560657,1.27662,1.04221,-1.13807,-4.94928,-4.06855,-4.08024,6.43511,-0.901683,-6.43233,0.788279,2.55495,-5.67604,-2.85648,0.922996,0.822304,-0.770947,-0.295526,-1.05568,-0.544118,-0.402722,-1.11566,1.59354,-1.76458,2.89752,-1.89165,-0.220102,1.57719,-3.65604,0.0180702
-725.946,0.989129,0.0156284,8,255,0,738.874,-0.788415,0.075387,0.777672,-0.976065,-1.48378,-0.443712,-0.261641,-0.145753,-0.0857065,0.963799,0.476646,0.109876,-0.850019,0.195966,0.13415,0.105381,1.11749,0.670396,0.0625923,-0.547035,-0.45872,-1.90911,-1.06282,-0.981673,6.26216,5.46333,1.00642,1.39621,2.41604,2.46994,1.53697,-0.318688,0.475709,2.37613,-0.996945,-0.194898,-0.339515,-0.784426,0.786427,0.29956,1.03062,0.508016,0.310963,1.20252,-1.63876,1.7752,-2.02074,-0.091731,-1.44308,0.173214,2.69884,0.0548732,-9.33379,0.864211,-3.95876,-6.98324,-1.35762,0.245687,0.233011,-2.72488,0.697397,-1.80032,0.859272,0.109876,-0.850019,0.195966,0.13415,0.105381,1.11749,0.670396,0.0625923,-0.547035,-3.16442,-2.25887,3.05177,-0.683922,1.89423,1.84783
-738.291,0.99014,0.0156284,8,255,0,746.014,-0.88068,-0.775152,0.554687,-0.482061,-1.71059,-1.08664,-0.693141,0.02702,-0.817037,1.38254,-0.201937,2.31207,-0.295658,1.77655,-1.18416,-0.00575891,-0.479311,-0.562777,0.948378,-0.271259,-0.676356,-2.37821,-4.59974,-2.56189,5.21597,4.35394,-2.95723,-0.35459,-1.73008,-0.579173,1.53046,-2.93129,-1.15697,1.63465,-0.231958,-0.94352,-0.963588,-0.666679,0.89319,-0.326736,0.020651,-0.100828,-1.03659,-0.693708,-0.118109,0.57728,-0.944216,0.441483,-0.282513,-0.157713,-2.31242,-0.711105,8.54921,-1.71922,-2.96195,3.34483,-1.30463,0.490554,2.37869,1.31019,-0.450231,1.46455,0.136393,2.31207,-0.295658,1.77655,-1.18416,-0.00575891,-0.479311,-0.562777,0.948378,-0.271259,-7.86667,-0.234598,-1.07606,-1.95538,0.299684,-5.56945
-736.947,0.999582,0.0156284,8,255,0,752.456,-0.188106,0.491637,1.71442,-0.884612,-0.797573,-0.445046,-0.329387,-0.268115,0.0146147,0.426382,0.112666,-1.50203,2.17005,-0.894112,2.05615,1.56259,1.39869,0.137835,-0.723488,0.721841,-0.818045,-2.43824,0.0225947,-0.693517,5.70037,5.96359,1.75459,-2.10743,0.386927,-7.16401,0.499944,1.35028,2.90645,2.32864,1.79283,1.0161,-1.00311,1.60857,0.848761,1.56496,-0.0424216,1.16383,0.374525,-0.587286,0.70664,0.153459,2.39497,0.283407,0.0328006,-0.722091,0.732583,-1.76359,-9.63718,1.57115,-0.0121436,-22.5456,1.66829,4.31829,0.350935,-3.17435,1.29764,-3.39532,0.573454,-1.50203,2.17005,-0.894112,2.05615,1.56259,1.39869,0.137835,-0.723488,0.721841,-2.23606,-1.40902,13.5742,-0.235984,1.06003,3.42491
-734.079,0.980897,0.0156284,8,255,0,752.808,-1.11757,0.30328,0.95669,0.195592,-1.90205,-0.27006,-0.128186,-0.035029,-0.37755,0.681325,0.755155,-0.812335,1.41041,0.114241,1.65356,-0.282896,1.28626,0.366416,0.0933399,0.633958,-0.405134,-2.44133,-1.71564,-0.601767,4.65825,6.43739,3.83735,1.99307,0.700783,-4.68526,1.33406,-2.18189,2.40177,-0.931463,-0.372379,-0.963117,-0.532192,-1.15521,1.70595,-1.21838,1.33584,1.92884,0.799528,-0.117614,-1.00264,0.433204,-3.79513,-0.379048,1.37003,0.749995,2.30525,-0.351836,-3.06881,2.55518,-3.38113,5.36842,-2.61643,0.223193,0.521091,-0.284148,-5.13596,-1.35366,1.3916,-0.812335,1.41041,0.114241,1.65356,-0.282896,1.28626,0.366416,0.0933399,0.633958,-1.27841,-0.981686,-0.964048,0.292287,-1.06851,4.42856
-730.197,0.998807,0.0156284,8,255,0,748.367,-1.00478,-0.298634,2.00929,-1.4298,-1.20702,-1.19013,-0.809453,-0.477156,-0.435795,0.687601,0.58297,-0.455664,-0.418029,-0.321264,0.984609,-0.879935,-0.164307,0.193377,0.416186,1.48852,-1.23042,-0.00764254,-1.30259,-0.685737,5.86803,4.53096,0.938077,-2.40629,1.09052,-4.99181,2.32836,-2.57576,0.043971,-0.0291115,-0.760438,1.82006,-2.50379,0.867609,-1.44002,-0.0987835,-1.74751,0.419754,-1.2466,-0.386243,-0.113101,-0.793335,-0.295307,-0.840912,-0.315889,0.708259,0.974115,-5.87594,-8.41565,-0.592421,0.248688,-4.32254,-0.215459,-6.9224,-1.64998,0.350353,1.20724,-7.66494,1.72617,-0.455664,-0.418029,-0.321264,0.984609,-0.879935,-0.164307,0.193377,0.416186,1.48852,-5.16281,-5.18415,2.55125,6.66009,1.32968,-3.02464
-730.791,0.989412,0.0156284,8,255,0,745.219,-1.03667,-0.290561,2.03781,-1.43835,-1.28656,-1.12488,-0.981565,-0.744025,-0.685886,0.858839,0.494985,-0.9376,-0.736631,-0.169556,1.18659,-0.914661,-0.764204,0.0946057,0.202933,1.30592,-0.979499,-0.071164,-1.06619,-1.17941,5.737,4.45432,0.415373,0.177884,0.0875289,0.486257,-0.570225,1.28088,-3.53814,-3.23995,-3.01538,1.18303,-0.0437986,-1.40854,-1.1911,0.622706,0.584226,0.00296322,-2.08069,-0.428192,-0.885865,-0.848391,4.42799,0.222145,0.109729,-1.61493,-1.24606,-0.908402,-23.3371,-0.72109,1.48013,-10.203,-0.350015,-2.8008,-7.5425,-4.17697,-2.10794,-12.9573,-7.4579,-0.9376,-0.736631,-0.169556,1.18659,-0.914661,-0.764204,0.0946057,0.202933,1.30592,4.86808,-15.0119,10.614,3.93112,1.06325,-2.72954
-729.643,0.998554,0.0156284,8,255,0,743.52,-0.822507,-0.399625,2.19481,-1.41893,-1.16679,-1.09784,-1.02373,-0.782625,-0.823066,0.91199,0.73782,-0.860004,-0.932086,-0.439971,1.23861,-0.467276,-0.739106,-0.037101,0.204006,1.15586,-1.0287,-0.247796,-1.05037,-1.21256,5.62603,4.47892,3.30242,-2.46414,1.7697,0.270827,1.226,0.362614,-1.54634,-0.671414,-2.39903,-0.615464,1.90659,0.428338,-1.02683,-1.46525,0.15291,2.20774,0.198093,-0.777331,-0.0130957,-0.888388,-0.807971,-1.69514,0.707077,0.314419,-1.40744,1.05125,9.92573,0.119473,2.93118,0.522972,0.416744,1.99366,1.14557,-0.696427,0.0702355,6.01226,3.80449,-0.860004,-0.932086,-0.439971,1.23861,-0.467276,-0.739106,-0.037101,0.204006,1.15586,-2.73904,6.89727,-5.16275,-3.90795,1.03227,-4.31364
-729.821,0.999355,0.0156284,8,255,0,737.523,0.271674,-0.42708,-0.029019,-0.303088,-0.675486,-0.619395,-0.430082,-0.335795,-0.492032,-0.613259,-1.18447,-0.327717,1.16097,0.623501,-0.967631,0.490288,0.986432,0.152732,-0.423166,-1.43853,0.901095,-1.50187,-0.874503,-2.20902,4.58443,5.78069,-1.96442,-1.26228,-0.0982954,-3.25308,1.35336,2.55716,2.17548,1.9856,0.141687,0.574453,0.98407,-1.26554,0.324099,0.270847,0.766165,-0.144249,0.110708,0.325485,-0.447252,-0.0695426,3.41772,0.107828,-0.398521,0.419383,0.174058,-0.847443,11.0734,-2.91462,-0.154429,31.3047,0.97751,-6.11135,10.7198,-2.39079,-1.55684,-0.0658235,-0.224007,-0.327717,1.16097,0.623501,-0.967631,0.490288,0.986432,0.152732,-0.423166,-1.43853,-5.67963,-2.80122,-2.37152,-1.21932,-1.07793,2.68127
-729.223,0.999883,0.0156284,8,255,0,740.759,-0.662594,-0.386923,1.45069,-0.61272,-1.76503,-1.05366,-0.553931,-0.370192,-0.789717,0.891473,-0.192686,0.380088,-0.890118,-0.732577,0.575936,-0.418367,-1.00711,0.0623944,-0.287902,1.41058,-0.76997,-0.827996,-0.162538,-1.73774,5.64551,4.46835,-1.43484,0.146387,1.39897,-2.35558,0.868173,-0.3909,0.337427,1.054,-0.0611965,3.48656,0.766217,-1.79337,-0.924799,0.190765,1.64715,-0.500384,-0.0257328,-0.520078,1.93364,0.286039,-0.740689,0.0106643,-0.233636,-0.690779,0.180341,-0.798719,-13.0767,-1.21608,-0.210729,-5.40451,-3.31544,-4.96821,-2.03834,-2.75854,-1.72196,-0.36363,-5.29297,0.380088,-0.890118,-0.732577,0.575936,-0.418367,-1.00711,0.0623944,-0.287902,1.41058,-1.69274,0.131078,9.79628,-0.294523,0.95246,-2.92771
