# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=678216098
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_adjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_adjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_beta.20,p_beta.21,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_beta.20,g_beta.21,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4,g_se,g_sp
-738.789,0.994879,0.0312057,7,127,0,750.825,-0.636657,-1.33316,-3.35153,-0.213213,-0.437753,-0.254948,0.00857458,-0.375354,-0.0450465,1.29995,-2.26796,-1.05071,-1.39051,-0.280924,0.070451,-0.319526,-1.66194,1.18729,-1.43083,-1.51126,-0.628928,-0.532861,-0.606243,-1.80951,-0.744413,-0.661464,4.23128,4.37586,0.826537,3.10139,-0.131134,0.434034,0.17531,-2.20706,0.386996,0.150451,0.597945,-0.136796,-0.317538,-0.0379739,-1.69881,-1.09939,1.73676,1.92453,-1.40679,-1.49291,-1.67208,0.366284,0.232379,0.653019,-1.40807,-0.137654,0.976391,1.28705,0.0631808,-0.0874446,4.62471,-3.23161,-2.2212,0.573109,-0.0789341,-0.835333,7.63266,-0.368843,2.13283,1.96861,-4.45762,-1.06096,-0.518798,-0.280924,0.070451,-0.319526,-1.66194,1.18729,-1.43083,-1.51126,-0.628928,-0.532861,1.97722,-2.03762,-1.16199,2.08722,-2.20902,-4.86351
-735.738,0.989881,0.0315476,7,127,0,752.235,-0.30961,-1.0964,-1.4557,0.353474,-0.482128,-0.570268,-0.370165,-0.275416,-0.308257,1.06759,-0.602444,-0.314771,-0.203139,0.680428,-0.0285044,0.0411096,0.874329,-0.215178,0.766312,0.555738,-1.26056,0.49604,-0.613551,0.844468,-2.60613,-3.56283,5.81126,5.74396,1.24276,-2.78094,-1.87536,-0.451545,-0.0870957,-1.28229,0.757578,0.816655,1.25728,0.216384,-5.88665,0.398391,0.0134129,-0.949711,0.0698752,-0.380032,-1.45431,1.97271,-1.34513,-1.54575,-1.10516,-0.449326,-4.59134,-0.2879,-0.210872,0.292583,-1.55014,-3.49924,-11.2126,-2.98654,1.46861,0.655095,-1.81235,-0.21018,-8.76686,1.42462,-0.0630506,0.00698189,-0.473241,-53.6696,27.7832,0.680428,-0.0285044,0.0411096,0.874329,-0.215178,0.766312,0.555738,-1.26056,0.49604,-0.253446,12.4361,-1.27552,-1.11517,1.23301,2.821
-739.917,0.999422,0.0315637,7,127,0,752.09,-0.421197,-0.842202,-2.88477,-0.228295,-0.956423,-0.0696364,-0.139694,0.139255,-0.464825,0.488684,-0.300569,-1.0875,-1.32685,-0.554193,-0.740147,-0.677775,0.0498236,-0.533833,0.0158996,2.81747,-1.26787,0.240305,-0.864011,-0.826021,-2.68651,-3.30376,5.22891,5.79417,2.68279,-1.9978,2.62171,2.60736,1.93136,-3.16957,-2.3627,-1.45553,0.721379,1.14683,-1.56665,1.12747,2.27321,0.508324,0.415271,0.686977,1.03754,0.00449813,1.08833,-1.58485,-0.634769,0.537651,-1.2333,0.514134,-0.437146,-0.810509,1.38419,1.18148,9.64023,0.0797021,-1.21494,-1.38112,-2.79692,3.97302,0.625532,1.876,-0.128918,-1.41801,0.422824,-0.0881824,2.0786,-0.554193,-0.740147,-0.677775,0.0498236,-0.533833,0.0158996,2.81747,-1.26787,0.240305,-5.18006,-6.16749,-1.16414,-1.15138,0.336736,2.63569
-730.92,0.971566,0.0321936,7,127,0,752.809,-1.03133,-0.248381,-1.81089,0.100771,-0.164228,-0.137816,-0.0937944,-0.507431,-0.51722,1.10664,-0.710897,0.570875,0.317419,0.0778463,-1.18052,-0.616616,-1.73568,-0.364103,1.52027,0.105268,-0.257776,1.61809,-0.0596855,-0.8105,-2.78418,-0.274539,4.81364,5.77555,3.58531,-0.301518,-1.31139,-3.36016,-5.35464,5.87334,2.59081,2.51163,-3.12206,-1.01968,0.201664,-0.958598,-0.982653,-0.793818,-1.14245,-0.809534,-0.387017,-0.747291,0.156056,3.06768,-1.66212,0.23965,-5.23424,0.841789,-0.813759,-0.383751,0.0383597,3.17172,7.76782,3.69822,0.40289,3.82227,0.780272,3.92555,4.26589,-4.55594,-6.65014,9.40219,-2.55484,2.97536,1.82535,0.0778463,-1.18052,-0.616616,-1.73568,-0.364103,1.52027,0.105268,-0.257776,1.61809,-1.39325,1.29594,-0.915127,11.0514,-0.470001,2.67245
-731.127,0.999908,0.0310331,7,127,0,742.461,-1.554,-0.268628,-2.20545,0.379145,0.00952143,0.0898475,0.238877,-0.115897,0.482138,0.704607,-0.532521,1.01707,0.425706,0.285899,1.5684,2.1991,-0.45994,-0.122131,-0.452657,-0.210161,1.63423,-0.145358,-0.0636955,-1.39352,-2.15883,-2.89377,5.4155,4.81124,0.519294,0.586641,-0.503598,-1.15197,0.501096,-2.22403,2.41048,-0.695871,-0.141719,-1.67789,-4.94653,0.242883,0.94525,0.61869,-0.655905,-0.445979,-1.95016,-0.452131,1.64406,0.0769128,-0.749416,1.91927,1.05493,-0.20663,-1.22723,0.540718,-0.305639,2.54816,-7.47035,-1.7976,-0.997263,-0.316251,-1.61893,-0.329345,-1.19021,0.783516,3.08722,-2.43784,-2.96359,-0.183691,0.158031,0.285899,1.5684,2.1991,-0.45994,-0.122131,-0.452657,-0.210161,1.63423,-0.145358,-2.19999,-2.08701,-1.19638,-1.17441,0.582369,-1.43645
-727.186,0.984505,0.0316744,7,127,0,743.292,-0.399859,-0.355015,-1.53377,0.188332,0.114539,0.204895,-0.0235621,-0.436618,-0.209129,0.580876,0.238305,-0.812459,-1.22162,0.0118453,-0.596042,-1.22248,-0.826332,0.0757803,0.208088,-0.30177,-0.388633,1.00523,-0.0372446,-0.345805,-1.57487,-1.47477,5.00503,5.50825,-0.378699,0.213871,-0.113755,-1.0603,-0.101934,0.0270212,0.388807,2.22825,-2.12275,2.67106,1.07018,-0.0622661,1.81047,-0.306928,2.26914,2.08617,-2.15874,-0.401832,-0.475646,-0.710651,2.14477,0.637655,-0.898128,-1.04965,-1.3088,1.07316,1.06926,-3.16555,30.5726,0.927294,1.2841,7.89839,9.28104,15.5826,2.27408,1.18534,1.65054,-2.13858,4.16408,17.7623,2.12136,0.0118453,-0.596042,-1.22248,-0.826332,0.0757803,0.208088,-0.30177,-0.388633,1.00523,-0.886706,-19.4674,0.371583,-2.00536,0.0921684,1.33506
-734.93,0.986667,0.0313406,7,127,0,742.724,-1.4408,-0.349138,-1.61814,0.52163,-0.278192,0.885476,0.701691,0.491487,0.232769,2.13795,-0.207815,0.274617,-0.975424,-1.15242,0.637458,1.19847,0.947876,-0.614022,-0.172185,0.309978,0.606457,-1.06113,-1.43675,-1.87597,-2.18502,-1.112,5.50056,4.85034,1.97355,3.90479,-2.32162,2.13667,-0.243496,-1.3869,-1.78513,-1.25064,0.110644,0.684479,-0.107798,-1.42779,-0.320681,-0.332225,0.034845,-0.579098,-0.329976,0.336265,1.08305,-0.109726,0.306575,-0.136112,-0.455413,1.28552,-1.39209,0.283554,-0.623216,-1.4599,20.1741,0.519235,-0.0232999,1.8415,-0.277581,5.4656,5.32879,3.0618,0.0181814,1.27622,-0.0145683,2.6163,-0.00556348,-1.15242,0.637458,1.19847,0.947876,-0.614022,-0.172185,0.309978,0.606457,-1.06113,-2.57163,-1.14975,0.369092,4.31928,0.883248,-1.96943
-740.945,0.996354,0.0311444,7,127,0,754.09,-0.886271,-0.713844,-0.599314,0.0687121,1.04794,-0.394639,-0.24313,-0.349618,-0.332836,0.803881,-1.45342,-0.294736,-0.986564,0.674264,0.195277,0.236098,-1.14964,0.554929,-0.881786,0.0240473,-2.52312,-0.463975,-0.994804,-2.4185,-1.52671,-1.15885,4.77924,5.37189,1.09276,1.22052,1.24781,-2.31207,3.1132,2.39175,1.76567,0.295574,4.86583,1.27063,0.718766,0.171917,-1.59541,0.746622,1.44844,1.90276,0.082295,-0.280923,-1.02498,0.479368,-0.160731,-1.78081,-0.841448,-1.3589,1.02799,0.714568,0.521658,0.435764,21.7726,0.493199,2.50513,3.78127,8.60261,0.408799,0.573177,3.0043,2.16182,-1.29302,-1.99038,1.17837,-0.441779,0.674264,0.195277,0.236098,-1.14964,0.554929,-0.881786,0.0240473,-2.52312,-0.463975,3.3235,-1.88259,0.255914,-3.65243,-0.443261,0.998799
-740.43,0.999534,0.0315476,7,127,0,758.338,-1.39327,-1.00893,-2.12955,0.739851,-1.0296,-0.00103347,0.488705,-0.696876,-0.223638,2.51816,-0.597943,0.46526,1.65035,-1.34852,-0.195668,0.511186,0.959133,0.248404,0.392886,-0.24817,1.60672,0.504047,-1.01037,-4.89182,-1.49207,-2.34284,6.17778,4.79118,1.85006,0.55821,-1.6908,-0.0152663,-4.12132,4.52528,1.30781,0.263794,0.0909045,-0.754703,3.39014,0.0724579,-1.05414,0.297337,-0.0145787,-2.0426,1.75947,1.55328,1.52793,0.805527,2.60604,0.0831791,4.98055,0.709323,0.691797,-0.350633,1.73217,-2.40922,-15.5645,-2.1084,-0.543769,-2.17863,-4.87413,-1.16008,-0.273409,-0.717153,-0.695205,1.7439,-0.841924,0.343104,1.66611,-1.34852,-0.195668,0.511186,0.959133,0.248404,0.392886,-0.24817,1.60672,0.504047,-0.437909,-1.02331,-2.68401,-1.71713,1.76646,-1.05714
-739.988,0.999111,0.0321502,7,127,0,753.471,-1.08483,-1.07463,-2.33992,1.22661,0.0127017,-0.238585,0.0168674,0.694123,-0.413419,1.51383,-0.0374246,-0.661857,-0.797504,1.31337,1.76207,-1.89046,0.209782,-0.549911,-0.14909,-0.476816,1.15388,1.27718,-1.03975,-2.50393,-3.12929,-1.87697,4.7256,5.15777,-1.90755,-1.43741,-0.828855,1.74107,-4.39607,-1.13345,0.941722,-0.0854256,-1.26634,2.52036,-1.47643,0.370435,2.07433,-0.295115,0.837817,-0.00254327,1.19096,-0.205496,0.406205,-0.468305,2.09983,0.856585,-2.50696,-2.02121,-0.185667,1.15645,1.7794,-1.75414,13.5764,-1.4414,-0.630063,4.51332,1.05058,-0.0411628,-0.670865,4.08422,-0.0742653,0.127104,0.511397,-0.138129,-0.122487,1.31337,1.76207,-1.89046,0.209782,-0.549911,-0.14909,-0.476816,1.15388,1.27718,-1.49709,-1.8032,-0.315537,-0.164695,-0.677043,0.0431488
-738.104,0.988636,0.0327288,7,127,0,752.406,-1.27463,-1.19145,-1.59468,1.11101,0.522616,-0.311161,0.0593244,0.0694,0.418446,0.984754,0.0806556,0.408992,-1.03675,0.221399,1.92298,-0.465022,-0.0470058,0.374249,0.444791,0.34757,0.753935,-0.152677,-1.08454,-1.66283,-1.67885,-3.72959,4.968,4.88171,-4.31654,0.164291,1.32739,-3.10709,1.48536,0.25947,1.46419,-3.79743,3.33287,-1.17087,0.277438,0.883455,0.24155,-0.89119,-0.988539,2.20046,-0.267845,0.593112,0.536844,0.84085,-1.17246,-2.05834,0.263715,0.833927,0.798242,-0.977692,0.641924,-0.604581,23.2682,-1.25672,0.519666,8.21602,4.27918,-1.34039,0.393871,1.09415,1.26433,-0.340983,0.785186,5.32136,-1.29575,0.221399,1.92298,-0.465022,-0.0470058,0.374249,0.444791,0.34757,0.753935,-0.152677,-0.0721562,1.46723,4.67342,-0.973098,-0.0359124,-1.68505
-744.094,0.999621,0.032636,7,127,0,752.755,-1.36901,-0.301814,-1.68228,-0.127656,-1.04439,-0.191536,1.01214,-0.435052,0.429069,1.98466,0.561261,1.65549,-0.622002,-0.617095,-2.60661,0.889803,-0.896153,-0.31198,-0.520425,-0.844571,0.462976,-0.872504,-0.934866,-2.46743,-0.723402,-2.81513,5.96008,5.30466,-1.02371,2.76529,-0.245155,-0.929064,-0.732975,2.66891,-3.07126,-1.40357,-1.15954,0.25581,-0.408708,0.522127,-1.34516,-0.318343,0.69935,-0.172177,1.34353,-0.355079,-0.149342,0.400795,-1.27974,0.887048,0.160473,-1.36552,0.415344,1.73904,-1.59574,-0.253115,-17.5091,-0.225312,0.294435,-12.0387,-6.44354,-4.39635,6.14164,-0.434013,0.489609,0.539206,1.14399,0.790975,-1.1262,-0.617095,-2.60661,0.889803,-0.896153,-0.31198,-0.520425,-0.844571,0.462976,-0.872504,4.64468,-2.03279,2.16997,-1.5852,1.44927,1.59458
-745.385,0.999001,0.0332433,7,127,0,755.896,-1.29867,-0.50053,-1.52232,-0.247739,-0.882092,-0.138586,0.906281,-0.297593,0.329592,1.56097,0.47637,1.75335,0.103142,-0.774888,-3.1632,0.874111,-1.29285,-0.309003,-0.545352,-1.07503,-0.0862132,-0.652279,-0.773752,-1.67376,-0.459212,-2.94858,5.72635,5.16433,-2.16115,-2.76345,0.37816,-1.41379,3.45008,1.27718,-5.43657,1.35979,-1.25432,-2.50696,-1.30999,-0.7943,2.22094,0.0442641,-0.285058,-0.262066,-0.517106,0.0839084,0.0745359,-0.278419,-1.99909,0.805011,-1.12097,0.454217,0.340894,0.0110624,-1.15155,-1.28475,13.9619,0.00936526,1.13261,2.12945,-5.12652,-0.584966,15.9061,0.441899,1.25678,0.359159,1.64114,5.20174,-0.483243,-0.774888,-3.1632,0.874111,-1.29285,-0.309003,-0.545352,-1.07503,-0.0862132,-0.652279,9.98869,5.17329,0.416065,-0.98083,1.22723,0.323236
-739.616,0.999921,0.0338132,7,127,0,756.919,-1.10879,-0.354108,-2.1361,-0.181795,-1.18088,-0.24668,0.221104,-0.910602,-0.392951,0.392568,1.00837,0.64287,-0.281093,-0.726287,-0.798007,-0.697348,-0.417894,0.108489,-1.15748,-0.321188,-0.752323,0.339531,-1.99485,-2.04873,-1.61153,-3.51043,5.14834,5.47868,-1.83748,-0.52718,0.634103,-2.04951,0.167359,0.538158,5.15852,2.28474,2.75972,2.25809,-1.39264,2.44865,0.0937906,-0.686828,-2.96067,1.45529,-1.23614,-0.275051,-0.0590695,-1.10677,0.60086,-1.11784,4.23159,0.165619,0.879139,-0.280708,1.15652,-0.0268278,0.712647,0.396212,-1.09799,-1.12867,-1.29773,0.135309,0.00849146,-0.594068,-0.267767,-0.628146,1.35903,0.545619,0.0509385,-0.726287,-0.798007,-0.697348,-0.417894,0.108489,-1.15748,-0.321188,-0.752323,0.339531,-3.22266,-1.02695,-0.988385,-1.1223,0.117898,1.70507
-724.887,0.98818,0.0344458,7,127,0,749.552,-1.03168,-0.432342,-1.40118,0.372696,0.398103,0.189794,0.289622,-0.0785708,0.0247855,2.00677,0.403227,-0.389338,-0.442919,-0.86385,0.832881,0.64203,0.247858,0.166345,1.13847,0.461569,0.971415,-0.216667,-0.21092,0.197808,-0.960353,-1.51016,5.12913,5.19973,0.178729,-3.34583,-1.15167,0.905559,2.9672,0.523309,-5.03521,-2.87436,-4.2065,-1.97739,9.07775,1.77238,-1.26382,0.290324,0.0890545,-1.21483,0.684004,-0.233198,-0.559356,-2.1446,0.16406,0.650143,2.18479,-2.39714,1.21461,-0.450619,-0.240718,-2.44957,0.0119284,-4.11865,0.932659,-1.05534,4.94925,0.00824717,-4.04231,0.66603,-0.565257,4.23041,2.24297,-3.13548,3.57509,-0.86385,0.832881,0.64203,0.247858,0.166345,1.13847,0.461569,0.971415,-0.216667,4.05919,-0.491749,-0.390782,-1.80978,0.0983515,0.546841
-730.775,0.966238,0.0343021,7,127,0,738.234,-1.10837,-0.0982429,-1.56131,-0.0298529,0.176454,0.197438,0.297502,0.078031,0.370438,1.16243,0.370545,-0.501222,-0.93288,-0.26855,0.269321,-1.50642,0.95706,-1.30294,-0.431432,-0.390651,1.00612,-1.79644,-0.787014,-0.542447,-1.00954,-0.442098,4.07706,4.72704,-1.05878,0.691077,-0.912002,1.79947,-3.92149,1.13619,-0.102641,2.18824,-1.95775,-2.08863,-1.23298,-0.0487114,-0.460332,0.983963,-0.822735,-0.987265,-0.241514,0.16904,-1.35067,-0.53947,-0.850146,-0.257852,1.05077,0.258143,-0.0447874,-0.601133,0.93808,0.0410002,-9.83003,1.31709,0.479481,-6.92527,0.893352,-4.64364,-1.08024,-2.83202,1.83085,-1.77202,0.942391,-3.65442,-2.84979,-0.26855,0.269321,-1.50642,0.95706,-1.30294,-0.431432,-0.390651,1.00612,-1.79644,-6.72437,2.95002,-0.353867,-1.70347,-3.13297,-1.83389
-727.215,0.99849,0.032759,7,127,0,746.399,-1.07846,-0.805469,-1.7481,0.0489364,-0.104459,0.0668938,0.00328273,0.11058,0.0197493,0.848845,-0.23122,-0.169183,-0.82492,0.348722,0.0407163,-1.06367,-1.76749,-0.549117,0.17051,1.50176,-0.554451,-2.08406,-0.112767,-1.26235,-0.674991,-0.237903,4.91065,4.51935,0.839981,-4.14923,-0.685393,2.5621,-2.58988,-1.48525,-1.96741,-1.51411,-2.15213,0.277196,-3.57091,0.983727,0.374653,0.222561,-0.28683,1.19381,-2.50104,1.009,0.799002,1.85737,-2.93234,0.571342,5.94731,-0.273121,0.526014,0.848275,2.17179,0.911754,6.11992,-5.40833,0.490173,2.42903,1.81733,5.1662,1.5273,7.45601,0.287023,0.246421,-0.031902,0.696409,0.346547,0.348722,0.0407163,-1.06367,-1.76749,-0.549117,0.17051,1.50176,-0.554451,-2.08406,-0.516461,-1.82982,-0.399249,0.423181,-0.330528,-3.9866
-724.712,0.995891,0.0332709,7,127,0,737.097,-0.688791,0.219911,-1.53162,0.358602,0.25973,0.103825,0.390207,-0.491935,-0.173446,0.827938,-0.00549207,-0.546783,-0.466202,-0.28908,0.494536,0.381092,-0.0288562,0.219124,2.23379,-1.00677,0.736228,-0.419075,0.368858,0.546084,-1.24829,-1.16405,5.38476,5.57008,1.68614,-1.41387,-1.01502,1.83105,2.24542,0.554557,1.10213,0.817706,-1.21013,-0.564084,3.18763,0.708359,1.02893,0.657547,-0.425328,1.10692,2.13906,0.551495,-1.18499,-1.26939,0.699355,2.68092,0.651893,0.425429,0.575059,-1.23681,-0.0354912,1.8281,-2.96682,6.13364,-0.267775,-4.15974,1.58963,-5.37816,8.9684,-4.46922,-3.98638,-1.62077,-1.51114,-12.2309,7.28499,-0.28908,0.494536,0.381092,-0.0288562,0.219124,2.23379,-1.00677,0.736228,-0.419075,1.31802,3.50156,-0.903319,0.0973914,0.554218,2.10321
-728.628,0.983011,0.0336184,7,127,0,737.779,-0.413146,-0.62783,-1.7052,0.548009,0.0333583,0.308528,0.565282,0.133352,0.85786,2.06858,0.355272,-0.947622,-0.981663,0.223341,-0.425579,0.335508,1.6701,-0.163986,0.826532,0.628213,-0.33989,0.896339,-0.741534,0.128455,-2.45994,-1.09077,4.69453,5.28788,-0.318289,-3.70213,-0.814403,0.460355,2.04912,-1.24266,2.40484,2.5993,-1.40395,1.33212,-0.05681,0.274564,-1.39042,0.234942,-0.324859,-0.513327,-0.666331,-0.125181,-2.73979,0.9305,-1.0305,0.391336,-0.567301,-0.178818,0.271613,0.402483,-0.0950848,-2.55912,6.74657,-1.60523,0.192209,0.860684,-0.859423,-0.224126,3.38482,0.368565,4.46022,1.38036,1.00698,0.461468,5.75035,0.223341,-0.425579,0.335508,1.6701,-0.163986,0.826532,0.628213,-0.33989,0.896339,-2.33474,-7.80678,-0.660604,1.77193,-0.851295,0.796916
-730.294,0.98785,0.0331513,7,127,0,741.846,-1.4925,0.313481,-1.49508,1.21825,1.11555,0.861953,0.834251,-0.246832,0.653995,1.60391,-0.153599,-0.266741,-0.352125,-0.730283,0.561043,0.432296,-0.163008,1.27413,0.192709,1.27551,0.734854,-0.165992,-0.401649,0.997137,-0.892747,-2.35561,5.62149,5.36801,-2.54755,4.4915,0.0561303,-0.650644,-0.657684,1.33132,6.36704,-0.289501,-3.24698,-0.743164,-0.971032,0.196958,0.363059,0.363875,0.337596,-0.334799,-1.68003,-0.272542,-0.903792,-0.639133,0.821656,-1.1137,1.57254,-0.972066,1.45281,-0.483058,0.574145,-1.09742,-11.0905,-0.615284,0.0490651,-1.56185,6.26525,-0.474938,-6.24828,-1.3202,0.533088,-1.08536,-2.09969,-11.5726,-15.0619,-0.730283,0.561043,0.432296,-0.163008,1.27413,0.192709,1.27551,0.734854,-0.165992,-6.07917,9.90592,-4.98905,-1.88963,0.927342,1.50046
-735.893,0.830375,0.0329902,7,127,0,745.181,-1.49703,-0.407713,-1.60115,0.873529,0.320643,0.397251,1.06467,-0.560329,0.9271,2.12233,-0.292749,-0.874922,-1.3207,0.448943,0.504309,-0.722493,0.896261,-2.7634,0.55932,0.467942,0.0821707,-1.0257,-0.781538,-1.77098,-1.86736,-1.71568,4.80331,4.54777,0.736174,-0.842851,-0.266538,-0.941123,-4.76699,-2.47803,-2.20519,0.0662333,-1.23693,0.663255,0.867111,0.605402,-0.931734,1.21133,-0.894474,-0.303061,-0.224797,0.823657,-0.373332,-1.59258,-0.97869,0.352369,1.08381,-0.881529,0.0267458,1.17423,-0.782366,1.4987,-0.975983,-1.60906,0.124231,0.0310766,-0.524112,-1.17198,5.94679,-1.627,2.45644,0.534556,-0.904647,-0.869361,-1.2376,0.448943,0.504309,-0.722493,0.896261,-2.7634,0.55932,0.467942,0.0821707,-1.0257,-1.78442,-0.944455,-0.842692,0.539004,-0.653605,-3.35555
-738.345,0.997381,0.0244762,7,127,0,752.579,-1.54418,-0.141697,-1.89755,0.683374,0.0238785,0.909682,0.176837,-0.645205,1.28544,1.50766,0.168729,0.00812089,-0.447729,-1.47976,-0.322345,0.653411,-0.247089,-1.60035,-1.38485,0.00892036,0.359532,-0.0621949,-0.501571,-0.459723,-1.74739,-2.06857,7.264,5.13156,-1.04404,1.78708,-0.466878,-1.53841,-0.898391,0.511733,-3.96771,0.745254,-1.21397,-1.45367,2.18191,0.0182567,2.20818,-0.136595,-0.636251,1.34043,-1.0946,2.13516,-1.57848,-0.559635,0.256995,1.40632,0.998686,0.853921,0.423316,-0.481142,2.29536,2.63357,-14.0525,-0.5474,-0.267669,-2.55682,-2.82471,7.81709,-12.2718,-2.15408,4.07752,-0.664211,0.128536,-7.22235,-1.11575,-1.47976,-0.322345,0.653411,-0.247089,-1.60035,-1.38485,0.00892036,0.359532,-0.0621949,1.63955,-0.128167,-2.27211,-1.41528,3.12777,0.671058
-741.597,0.990616,0.024822,8,255,0,763.383,-1.07229,-1.18525,-1.63025,0.350927,-1.06417,-1.06736,0.370853,-0.304937,-0.59898,1.81998,0.58441,0.17935,0.0338074,1.38117,-1.08261,0.350721,0.676896,0.635343,2.45436,-0.364408,0.6652,-1.38454,-1.72834,-1.23774,-3.12278,-1.71438,5.194,5.41345,-3.3145,4.35222,-0.574883,1.19001,3.09732,8.03177,0.623298,-1.93246,6.78813,-0.166491,-0.687191,-0.894583,0.253097,-0.498742,-0.360406,0.672464,-0.265623,-1.26932,-2.00512,0.0539663,0.143674,0.347297,1.06545,0.0290072,0.150845,1.6208,3.59983,0.392909,5.91072,-0.698232,-0.290284,0.308575,-1.4619,-2.97262,2.92654,1.07262,-0.519845,0.671994,1.04338,0.916737,1.32176,1.38117,-1.08261,0.350721,0.676896,0.635343,2.45436,-0.364408,0.6652,-1.38454,-3.91157,-0.534169,-0.947277,0.600029,0.250684,1.37988
-738.837,0.99972,0.0248552,8,255,0,752.244,-1.58424,0.0485191,-2.0742,0.449912,0.367406,0.581068,1.03005,-0.328885,-0.62129,1.43847,-0.710442,-1.07078,-0.998364,1.37046,0.645243,-0.0786072,-0.136745,0.480582,-1.85385,0.765061,-0.687469,0.592643,-0.337479,-0.548101,0.193632,-1.71243,3.75496,4.5577,-1.86922,-4.92441,-1.76163,2.55584,-1.4953,-2.05688,3.90719,4.25955,-0.00838013,2.19161,0.14193,-0.557978,-1.05357,-0.169973,-0.905675,0.506238,0.699529,0.442271,1.78608,0.206736,-0.559053,-2.26976,1.42642,0.3733,0.755073,-0.108334,-0.701733,1.51578,-9.68084,-1.95625,-0.728228,-24.2219,-1.48973,7.23174,14.9454,-1.10497,-4.53994,-1.66358,-3.35665,-8.84052,2.09117,1.37046,0.645243,-0.0786072,-0.136745,0.480582,-1.85385,0.765061,-0.687469,0.592643,3.79107,4.81322,-1.66731,0.617886,-4.52216,-2.44849
-734.7,0.99734,0.0253071,7,127,0,751.712,-0.161722,0.253628,-2.15325,1.24707,0.100683,0.407516,-0.0929442,-0.0295827,-0.137899,1.61059,-0.124958,-0.8813,-1.18891,-1.15796,-0.355238,1.27629,-0.647322,-0.814598,0.593593,0.96458,0.367291,1.21079,-0.780855,0.393706,-1.65866,-1.99158,5.12851,4.64495,3.28784,-0.578858,0.45854,0.535173,-0.518785,-3.43043,-5.04658,1.00867,3.121,0.594149,2.95822,-1.24182,1.4191,-0.584861,-0.643135,0.46001,0.0614641,-0.310884,2.29153,-0.625385,1.2875,-0.246663,-2.07043,0.45165,-1.65015,-0.160625,3.13317,3.76602,-12.424,2.74034,-0.592927,2.56279,-0.257385,-1.75184,-10.4039,0.0266727,-0.446806,-0.13262,-0.287972,-3.73849,-16.5101,-1.15796,-0.355238,1.27629,-0.647322,-0.814598,0.593593,0.96458,0.367291,1.21079,-0.88337,21.216,-3.05224,-2.07171,-0.0177567,-1.96
-734.389,0.978664,0.0256495,7,127,0,748.795,-0.354541,-0.828296,-2.89219,0.512017,-0.016555,0.0962887,0.017776,-0.832232,-0.405623,0.90024,0.145108,-1.7688,-1.73296,0.148796,0.628126,0.883026,0.600399,0.531159,-0.293054,-0.955501,-0.527556,-0.171427,-1.35749,-0.775811,-1.0887,-1.58446,5.48736,5.60207,1.72479,5.53222,-0.107783,5.56792,0.902603,3.22313,-3.16651,0.280476,0.721633,1.75116,-0.584387,-0.0313026,-0.277727,-0.875781,-0.380071,1.2108,-0.7347,-0.637824,0.765526,1.27348,0.920883,1.5938,-0.702635,0.170524,0.77855,1.71433,0.0548349,-1.86727,14.2609,-0.135755,-1.55177,4.74062,1.27493,2.9779,1.21222,-0.329524,0.411017,-1.00134,0.776282,0.380446,2.84574,0.148796,0.628126,0.883026,0.600399,0.531159,-0.293054,-0.955501,-0.527556,-0.171427,-6.40105,-12.276,1.57929,-1.75706,0.820067,1.91997
