# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1220920576
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,index.1
-726.719,0.999909,0.0712317,6,63,0,733.601,-1.07676,0.751857,2.77436,-0.306078,-2.09597,-1.63574,-0.311943,0.690694,0.0287945,0.37815,5.29297,5.6659,0.994998,0.99655,0.125,0.311644,0.493091,0.232811,0.133617,0.155078,0.232415,0.306704,0.256189,8
-723.288,0.984578,0.0716289,6,63,0,734.996,-0.856651,-0.814783,0.684014,-1.69655,0.24818,-0.524419,-0.58436,-0.0938673,-0.917531,0.560486,5.07376,5.14961,0.99378,0.994232,0.125,0.211931,0.383842,0.140935,0.327933,0.240383,0.234302,0.287151,0.202472,8
-723.23,0.967408,0.0710212,6,63,0,730.593,-1.20953,0.379609,2.50177,-0.359949,-1.28445,-1.46153,-0.277459,0.579194,0.0598208,0.423309,4.95238,4.94561,0.992983,0.992936,0.125,0.259448,0.462444,0.203931,0.147638,0.138452,0.209659,0.276007,0.234296,8
-720.002,0.997082,0.06932,6,63,0,728.717,-1.10632,0.0547312,0.988769,-1.00521,-0.0937928,-0.147551,-0.227921,0.585632,-0.263873,0.730451,5.36241,5.23914,0.995332,0.994723,0.125,0.256099,0.405144,0.136982,0.235982,0.228976,0.218777,0.336585,0.214321,8
-721.577,0.991257,0.0695262,5,31,0,724.878,-0.969372,-0.0530186,0.893064,-1.18273,0.236992,-0.450495,-0.280673,0.612098,0.0590965,0.6251,5.38319,5.32207,0.995428,0.995141,0.125,0.268447,0.398644,0.153333,0.305503,0.222531,0.241436,0.357381,0.282432,8
-721.885,0.996754,0.0693617,5,63,0,727.7,-1.06951,-0.0881484,1.32198,-1.16522,-0.933822,-1.2176,-0.303354,0.34474,-0.894746,0.467413,6.39892,4.5913,0.998339,0.989962,0.125,0.247738,0.38898,0.166013,0.181533,0.162651,0.22947,0.287332,0.184263,8
-722.937,0.996446,0.0695459,5,63,0,729.234,-0.966267,0.545546,0.814723,-0.842019,-1.06392,-0.992325,-0.440987,0.253219,0.570585,0.553575,4.84172,5.44024,0.992168,0.99568,0.125,0.339782,0.373962,0.192727,0.174333,0.180111,0.229633,0.304472,0.342898,8
-720.98,0.989721,0.0697103,5,31,0,726.846,-1.04925,0.217864,0.906957,-1.01478,-1.27769,-1.15823,-0.386997,0.317203,0.0355252,0.617095,4.89655,5.33419,0.992583,0.995199,0.125,0.286017,0.379995,0.157697,0.137323,0.146292,0.216181,0.298698,0.263603,8
-723.049,0.998065,0.0694473,6,63,0,726.962,-1.25898,-0.570365,2.5522,-0.0606266,0.0725588,-0.313087,0.00834373,0.640658,-0.68067,0.360545,5.33806,4.85736,0.995218,0.992289,0.125,0.187761,0.416102,0.217408,0.225688,0.202319,0.221668,0.263473,0.181771,8
-725.147,0.999208,0.0697133,5,31,0,727.269,-1.09039,-0.922259,2.83869,-0.0967772,-0.16362,-0.23832,-0.340481,0.180168,-0.790458,0.259206,5.14077,4.98893,0.994181,0.993233,0.125,0.209251,0.41227,0.246851,0.243644,0.240093,0.235295,0.260438,0.214959,8
-728.521,0.996421,0.0700522,5,63,0,732.057,-1.1298,-0.460097,2.8187,-0.480633,-0.552393,-1.39808,-0.265295,-0.429941,-1.23803,0.2231,4.04047,4.40333,0.982715,0.987911,0.125,0.225753,0.377317,0.224953,0.222174,0.19128,0.23344,0.226931,0.196865,8
-723.181,0.998909,0.0702137,5,63,0,732.934,-1.02188,-0.444009,2.19267,-1.10503,-1.00165,-1.23646,-0.576201,0.0375763,0.90051,0.372401,5.59717,5.25488,0.996305,0.994805,0.125,0.233755,0.448847,0.192571,0.198627,0.185075,0.225053,0.267394,0.334806,8
-722.023,0.997924,0.0705341,5,63,0,726.002,-1.07156,-0.361195,2.17631,-0.594759,-0.392512,-1.39393,-0.174191,-0.0457152,0.522546,0.37205,4.81045,4.99779,0.991922,0.993292,0.125,0.230419,0.434905,0.215372,0.22836,0.16936,0.242987,0.251888,0.293769,8
-728.082,0.983967,0.0707916,5,31,0,731.906,-1.04037,0.0875124,1.95347,-1.21435,0.597399,-0.431244,-0.483214,-0.691039,-0.770273,0.346585,6.17242,4.11931,0.997918,0.984004,0.125,0.266972,0.410154,0.188276,0.302943,0.233288,0.230082,0.217571,0.212933,8
-727.186,0.996111,0.0701563,5,31,0,732.23,-1.07065,0.0420858,1.87515,-1.19368,0.576496,-0.495341,-0.570912,-0.521719,-0.806996,0.334779,6.1183,4.14003,0.997803,0.984327,0.125,0.257966,0.391051,0.186901,0.293664,0.225049,0.220667,0.223512,0.207375,8
-723.886,0.994359,0.0702962,6,63,0,732.104,-1.14179,-0.276985,2.87564,-0.606575,-0.377089,-1.04811,0.0943611,-0.124226,0.555037,0.353448,4.85616,5.5638,0.99228,0.99618,0.125,0.22449,0.468691,0.204862,0.218391,0.180607,0.248163,0.23403,0.279768,8
-720.409,0.997565,0.0703242,6,63,0,725.873,-1.24015,0.383778,0.830501,-0.51686,-0.961018,-0.193927,0.0577704,0.740157,-0.61775,0.722688,5.3895,4.93883,0.995456,0.992888,0.125,0.276318,0.345256,0.166079,0.126235,0.200961,0.23176,0.33065,0.156225,8
-724.471,0.993586,0.0705559,6,63,0,727.766,-1.02899,-0.245972,2.28798,-1.32451,-0.539752,-1.87939,-0.480998,-0.900276,-0.271044,0.307928,5.1779,5.26107,0.994392,0.994837,0.125,0.248854,0.419589,0.192034,0.23233,0.166907,0.235573,0.213121,0.247413,8
-727.763,0.997477,0.0705339,6,63,0,732.669,-1.1689,0.059498,1.52782,0.295978,-1.52757,-0.463163,-0.279521,1.73777,-1.53578,0.234262,5.39934,5.07354,0.995501,0.993779,0.125,0.239584,0.30768,0.249822,0.17847,0.217993,0.225416,0.318255,0.178188,8
-728.672,0.995523,0.0707593,6,63,0,733.671,-1.13428,0.130439,1.08585,-1.21527,0.0672008,0.438273,-0.516078,0.450662,1.16065,0.222112,4.85323,5.67221,0.992257,0.996572,0.125,0.248746,0.29047,0.197149,0.246131,0.261742,0.222889,0.262274,0.293906,8
-729.99,0.999301,0.0708598,6,63,0,734.064,-1.26663,0.282544,2.31724,0.192466,-1.22642,-1.45681,1.21313,0.647004,-1.38595,0.231527,5.21594,5.05069,0.9946,0.993636,0.125,0.231259,0.325167,0.227572,0.175002,0.167434,0.27175,0.246599,0.169734,8
-729.224,0.999949,0.0712016,6,63,0,738.997,-1.21093,0.181983,1.62677,0.0670774,-0.754712,-2.6277,-0.035361,0.845023,0.362209,0.240569,5.78563,4.46649,0.996938,0.988643,0.125,0.23737,0.305853,0.232402,0.19901,0.136688,0.228035,0.267441,0.245308,8
-728.268,0.99971,0.0715857,5,63,0,733.467,-1.04805,-0.126305,2.38582,-0.0310994,-0.534134,-2.13626,-0.432164,1.63333,0.605252,0.282984,5.96122,5.52129,0.99743,0.996015,0.125,0.25279,0.40784,0.257912,0.231618,0.160761,0.236793,0.35759,0.293847,8
-730.391,0.999765,0.0719553,6,63,0,735.781,-1.08239,0.850296,2.43165,0.267091,-1.67638,-1.9447,0.0963117,-0.208056,-0.572526,0.24755,3.70755,5.37056,0.97605,0.99537,0.125,0.294859,0.382149,0.265754,0.182817,0.173102,0.257587,0.243443,0.227212,8
-728.734,0.99999,0.0723293,6,63,0,735.383,-1.44116,-0.198333,0.810264,-0.687095,-0.0287147,0.388395,0.302731,0.638563,0.366721,0.655322,6.11216,5.87575,0.997789,0.997201,0.125,0.172055,0.286963,0.131081,0.18847,0.23386,0.223953,0.264502,0.231325,8
-728.156,0.999828,0.0727188,6,95,0,731.883,-1.44729,-0.169068,0.869513,-0.70781,0.0130195,0.39255,0.363104,0.615443,0.40797,0.663678,6.10159,5.86364,0.997766,0.997167,0.125,0.173719,0.29521,0.128191,0.191754,0.233838,0.230355,0.261375,0.235676,8
-723.473,0.999985,0.0730986,5,31,0,731.205,-1.28824,0.311735,1.35528,0.511871,-0.739453,-0.854204,0.371288,0.14591,-0.203059,0.500047,5.16562,5.40991,0.994323,0.995548,0.125,0.243727,0.351938,0.262643,0.160031,0.152467,0.249258,0.228769,0.199444,8
-724.988,0.995843,0.0734897,5,31,0,729.537,-0.97894,-0.0429471,1.66588,-1.13638,0.170917,-0.638765,-0.429209,0.753864,0.203034,0.622345,3.70143,5.04424,0.975907,0.993595,0.125,0.267829,0.51445,0.156282,0.29472,0.201576,0.223384,0.375246,0.298891,8
-724.342,0.988594,0.0736089,6,63,0,729.164,-1.16453,-0.71467,1.59748,-1.21217,-0.964734,-1.29146,-0.218565,0.324246,-0.80656,0.30788,4.75574,5.4574,0.991471,0.995753,0.125,0.200277,0.337893,0.176865,0.18823,0.173339,0.225863,0.256412,0.195784,8
-721.364,0.998529,0.0732523,5,31,0,726.934,-1.09814,-0.627453,1.93231,-0.629761,-0.545084,-0.374374,-0.351959,0.0728122,-0.755496,0.540606,5.30116,5.31501,0.995039,0.995107,0.125,0.191957,0.486623,0.191763,0.198959,0.214076,0.216122,0.257543,0.181448,8
-719.872,0.988321,0.0735464,5,63,0,725.569,-1.11682,-0.119093,1.11307,-0.364946,-1.21988,-0.615032,-0.365211,0.496402,-0.337128,0.527505,4.96812,5.29816,0.993092,0.995024,0.125,0.235117,0.370595,0.2126,0.146752,0.191352,0.212576,0.298393,0.215066,8
-723.144,0.996769,0.0731724,6,63,0,726.13,-0.756974,-0.710252,1.0652,-1.72401,-1.46497,-1.43139,-1.05955,-0.504351,-0.742484,0.383675,6.1333,5.24786,0.997835,0.994769,0.125,0.263185,0.413799,0.194907,0.210977,0.21313,0.238032,0.278788,0.260794,8
-723.62,0.995716,0.0733501,6,63,0,732.993,-1.20755,0.1958,2.07494,-0.750576,-0.834344,-0.914965,0.467653,0.490776,-1.02512,0.465441,4.42555,4.82129,0.988174,0.992008,0.125,0.246677,0.439847,0.174093,0.168558,0.163364,0.270936,0.273067,0.156477,8
-724.206,0.997973,0.0734587,6,63,0,729.611,-1.41044,0.455259,1.66256,0.0190492,-0.905453,0.266335,0.447512,0.555285,1.22876,0.491171,6.42412,5.16175,0.998381,0.994301,0.125,0.233827,0.355756,0.197645,0.135267,0.217615,0.233146,0.242743,0.30855,8
-724.081,0.998759,0.0737145,6,63,0,727.592,-1.39507,0.550457,2.43767,-0.409427,-0.429343,-0.657299,0.619741,1.15654,-0.874474,0.457026,4.16611,4.68702,0.984724,0.99087,0.125,0.241679,0.43021,0.170486,0.169202,0.155057,0.247529,0.295983,0.142494,8
-725.58,0.977561,0.074022,5,31,0,734.291,-1.28773,1.31366,1.79314,-0.896127,1.19062,-0.526761,0.382468,0.764306,-0.137784,0.387136,4.4475,4.7451,0.988428,0.991381,0.125,0.314499,0.355822,0.163193,0.304321,0.183672,0.242381,0.270548,0.207333,8
-727.179,0.985103,0.0729464,5,31,0,732.889,-1.45515,0.392324,1.50576,-0.495014,1.09698,-0.287414,0.168781,1.62359,-0.40227,0.497174,4.8175,4.61729,0.991978,0.990217,0.125,0.220957,0.330367,0.154301,0.287049,0.168255,0.20242,0.343453,0.160414,8
-722.283,0.996818,0.0723699,6,63,0,731.976,-1.25023,0.543107,1.79946,0.291771,-0.0136015,-0.634595,0.272505,0.520347,-0.38236,0.484558,6.30913,4.94063,0.998184,0.992901,0.125,0.271492,0.40654,0.248085,0.221521,0.173973,0.246348,0.269316,0.192242,8
-725.506,0.997888,0.0725466,5,31,0,727.218,-1.33011,-0.132491,1.98777,0.545197,-0.307693,-0.964764,0.181557,0.302249,-0.05596,0.483044,6.82052,4.97344,0.99891,0.993128,0.125,0.198753,0.408559,0.256021,0.185618,0.142323,0.224017,0.234314,0.204706,8
-729.676,0.992265,0.0727919,6,63,0,734.509,-1.01871,0.354272,1.88631,-3.07724,-1.24013,-0.390081,-0.636797,1.19683,0.196219,0.263173,4.27492,5.40701,0.986278,0.995535,0.125,0.283844,0.372318,0.138411,0.206676,0.245758,0.233922,0.330984,0.275465,8
-730.757,0.996586,0.0726756,6,63,0,736.315,-1.02009,-0.12054,1.75377,0.752636,-0.633773,-0.351832,-1.0411,-0.661033,-1.07525,0.170907,5.89178,4.51551,0.997246,0.98918,0.125,0.261017,0.327314,0.290809,0.244456,0.253465,0.231828,0.243596,0.23079,8
-728.732,0.999796,0.0728365,5,31,0,732.523,-1.13438,-0.191371,2.15504,0.150545,-0.224185,-0.529513,-0.808722,-0.715847,-1.23337,0.216154,6.36256,4.80275,0.998278,0.99186,0.125,0.235818,0.33882,0.249396,0.234542,0.222902,0.212623,0.216003,0.197661,8
-732.601,0.999377,0.0732038,6,63,0,739.599,-1.13805,0.0292319,1.68318,-2.28789,-0.341521,-1.36577,0.409769,0.829015,1.43506,0.210958,3.94621,6.10174,0.981039,0.997766,0.125,0.243815,0.313681,0.165109,0.229685,0.193697,0.258918,0.276246,0.302524,8
-727.924,0.999325,0.0735448,6,63,0,739.364,-1.09893,1.56805,2.06447,-1.01999,-0.700417,-1.37133,-0.649542,0.58687,1.21065,0.234848,5.68939,5.28558,0.99663,0.994961,0.125,0.325047,0.351126,0.207761,0.220386,0.194507,0.222445,0.276657,0.306909,8
-723.973,0.999863,0.0738831,6,63,0,731.421,-1.19143,0.914467,1.86384,-1.03486,0.401681,-0.93098,0.177072,-0.283941,-0.291812,0.393191,4.89374,5.53142,0.992562,0.996055,0.125,0.30325,0.387322,0.168215,0.262407,0.174008,0.245676,0.213648,0.213129,8
-725.661,0.99904,0.074257,5,63,0,729.287,-1.19983,-0.329421,1.958,-0.64413,-2.4055,-0.0546871,-0.142375,1.2677,-0.292365,0.413843,5.59584,4.33643,0.9963,0.987086,0.125,0.208143,0.403832,0.187491,0.100171,0.227504,0.221189,0.337334,0.210682,8
-727.365,0.993815,0.0745779,6,63,0,733.474,-1.22956,-0.320188,1.59132,-1.09222,-2.18684,-1.06358,0.0353376,1.27261,0.3272,0.528137,6.34649,4.37201,0.99825,0.987532,0.125,0.198029,0.403929,0.141074,0.0843619,0.142917,0.229543,0.364139,0.257931,8
-727.365,1.01261e-09,1.19291,1,3,1,735.338,-1.22956,-0.320188,1.59132,-1.09222,-2.18684,-1.06358,0.0353376,1.27261,0.3272,0.528137,6.34649,4.37201,0.99825,0.987532,0.125,0.198029,0.403929,0.141074,0.0843619,0.142917,0.229543,0.364139,0.257931,8
-727.365,4.37385e-19,1.93986,1,2,1,730.957,-1.22956,-0.320188,1.59132,-1.09222,-2.18684,-1.06358,0.0353376,1.27261,0.3272,0.528137,6.34649,4.37201,0.99825,0.987532,0.125,0.198029,0.403929,0.141074,0.0843619,0.142917,0.229543,0.364139,0.257931,8
-725.035,0.997972,0.107491,5,31,0,735.689,-1.11601,0.506401,1.64115,0.642657,-0.864925,-1.01908,-0.344188,-0.211272,-0.351562,0.284074,4.8944,4.89628,0.992567,0.992581,0.125,0.274452,0.343034,0.282226,0.203962,0.196944,0.229032,0.235768,0.228663,8
-727.269,0.998851,0.0579708,6,63,0,730.465,-1.26472,0.0422216,2.00873,-1.96666,0.500261,-0.342648,0.26449,0.988537,0.583424,0.5052,6.19126,5.52321,0.997957,0.996023,0.125,0.223847,0.437846,0.094638,0.266591,0.191882,0.243958,0.317494,0.274886,8
-725.525,0.994946,0.0394408,6,63,0,732.851,-1.11406,0.53555,1.75357,-0.0948183,1.07637,-1.06289,0.0608875,0.683578,-0.0222275,0.263292,5.42601,5.59231,0.995619,0.996287,0.125,0.274272,0.342458,0.242499,0.303505,0.198784,0.250109,0.282098,0.246028,8
-727.054,0.999855,0.0303942,7,127,0,732.243,-1.24294,-0.957682,2.14759,-0.680852,-0.371175,-0.163839,0.0601662,0.683348,-0.632544,0.646649,6.28714,5.00997,0.998143,0.993373,0.125,0.134444,0.536384,0.156671,0.184981,0.206052,0.230758,0.3098,0.160842,8
-721.344,0.99593,0.0259387,7,127,0,734.601,-1.25921,-0.0154055,1.55111,-0.84345,-1.05858,-0.3337,0.162186,1.02069,-0.448287,0.509639,6.35401,5.15767,0.998263,0.994278,0.125,0.219761,0.384923,0.155899,0.142009,0.193212,0.235673,0.323217,0.184271,8
-723.32,0.999493,0.0232078,7,127,0,726.389,-1.14929,0.0805646,1.50699,-1.17408,-0.991315,-0.407506,0.0515998,1.26106,-0.652371,0.522609,6.46585,4.96462,0.998447,0.993068,0.125,0.248397,0.410543,0.146431,0.158777,0.203875,0.245581,0.379836,0.183889,8
-727.025,0.998251,0.0218845,7,255,0,730.662,-1.01579,-0.429722,3.08935,-0.234721,-0.148883,-1.08448,0.0479766,0.0900778,-0.869779,0.272663,5.39864,5.5546,0.995498,0.996145,0.125,0.243616,0.456749,0.253546,0.258002,0.212239,0.26841,0.27067,0.222191,8
-731.51,0.999756,0.0211775,7,127,0,737.442,-0.898415,0.3722,0.701462,-0.648852,-0.256288,-1.8288,-0.240476,0.768036,0.195286,0.335694,6.69896,5.94128,0.998769,0.997378,0.125,0.315729,0.34008,0.246711,0.27201,0.180594,0.273062,0.345113,0.303041,8
-726.251,1,0.0210424,7,127,0,735.606,-0.998438,-0.0889881,2.55801,-0.471805,-1.00177,-0.558631,0.0284928,-0.0556303,-1.54136,0.399895,5.39143,5.21738,0.995465,0.994608,0.125,0.262305,0.506124,0.233776,0.197968,0.227614,0.271496,0.264894,0.165921,8
-726.794,0.999967,0.0212614,7,127,0,732.1,-1.13058,1.14282,2.00718,-0.47826,-0.181618,-1.57562,-0.973565,0.480021,-0.418927,0.254299,5.57509,5.15243,0.996223,0.994248,0.125,0.301543,0.349746,0.222319,0.235634,0.177809,0.201305,0.267271,0.224939,8
-728.143,0.999737,0.0217364,7,255,0,732.915,-1.12219,1.13827,1.62599,-0.605577,-0.946358,-1.49334,-0.741074,1.11353,-0.170806,0.148735,5.83047,5.14662,0.997072,0.994215,0.125,0.278305,0.293107,0.229302,0.220468,0.206804,0.22576,0.277567,0.240929,8
-728.545,0.999991,0.0224028,7,127,0,730.83,-1.10045,1.30304,1.72046,-0.203676,-0.812632,-1.32401,-0.873525,1.2464,-0.0739198,0.150245,5.801,5.09055,0.996985,0.993883,0.125,0.288091,0.301123,0.243968,0.22749,0.214271,0.225886,0.286349,0.247582,8
-727.741,0.999444,0.0232601,7,255,0,735.362,-1.07393,-0.108591,2.79758,0.119002,-0.560658,-0.224479,-1.02266,0.628776,-0.511862,0.360565,5.32162,4.94708,0.995139,0.992946,0.125,0.247297,0.4837,0.262886,0.218218,0.239601,0.191133,0.300018,0.221234,8
-732.296,0.99967,0.0242269,7,255,0,737.02,-1.24427,0.28268,2.0905,-1.56357,-2.85787,-0.554881,0.77429,0.505209,0.0353817,0.237173,6.59222,5.90285,0.998631,0.997276,0.125,0.235551,0.321157,0.165881,0.12763,0.201673,0.257189,0.245187,0.225154,8
-730.207,0.999753,0.0253421,7,127,0,741.572,-1.20827,0.688488,2.04871,-1.28639,-2.64606,-0.68489,0.605178,0.547635,0.847211,0.258195,6.40616,5.73662,0.998351,0.996785,0.125,0.262985,0.336416,0.176475,0.131077,0.20019,0.258837,0.255997,0.271005,8
-725.463,0.999998,0.0265841,7,127,0,736.123,-1.1227,-0.525693,2.65904,-0.48249,0.613516,0.0442928,-0.176505,0.822271,-0.928032,0.330297,4.20945,5.33243,0.985363,0.995191,0.125,0.214782,0.439195,0.217198,0.284945,0.24823,0.234872,0.2992,0.193219,8
-726.168,0.998973,0.0279583,6,127,0,732.03,-1.15427,-0.767952,2.07084,-1.38935,-1.20252,-0.507246,0.495191,0.157676,-1.04557,0.377817,4.86648,5.32205,0.992358,0.995141,0.125,0.190863,0.408089,0.157203,0.166783,0.206539,0.275443,0.250735,0.175187,8
-727.241,0.999756,0.0293482,7,127,0,730.468,-0.916471,0.700096,1.60763,0.241379,0.0478984,-1.2749,-0.794927,0.0614586,0.374614,0.364268,4.80989,5.07457,0.991917,0.993785,0.125,0.340414,0.41803,0.303953,0.289251,0.200868,0.230403,0.290268,0.314317,8
-728.879,0.998978,0.0309036,7,127,0,736.463,-1.19489,-0.107158,2.46295,-1.80847,-1.30072,0.197308,0.284662,1.3134,-0.738493,0.161546,5.43023,5.39672,0.995637,0.995489,0.125,0.229312,0.310666,0.184367,0.197022,0.23812,0.24069,0.272354,0.211787,8
-731.36,0.999688,0.0324791,6,127,0,734.266,-1.09158,0.350751,2.31362,-1.57736,-1.54933,-0.147449,-0.328618,0.686432,-1.70736,0.101783,5.47043,5.14713,0.995808,0.994218,0.125,0.258098,0.298157,0.222332,0.222826,0.248508,0.24508,0.264694,0.220053,8
-734.933,0.998664,0.0342106,7,127,0,745.523,-1.08912,-0.147866,1.80941,-3.11969,-1.76029,-1.75705,-1.50269,1.0432,-1.26266,0.13315,5.56675,4.49953,0.996192,0.989008,0.125,0.248093,0.299811,0.181754,0.210236,0.210308,0.215988,0.278841,0.221449,8
-724.458,0.999813,0.0359229,7,127,0,741.049,-1.15437,-0.348204,1.58193,0.436937,0.491556,-1.22142,-0.0853179,-0.0330324,0.146951,0.452705,5.08603,5.3567,0.993855,0.995306,0.125,0.212152,0.392165,0.277567,0.282552,0.153513,0.232724,0.236978,0.252025,8
-725.871,0.999833,0.0378365,7,127,0,731.538,-1.15861,0.446299,2.60604,-2.07693,-1.77497,-0.247912,-0.2726,1.12392,-0.356335,0.359348,5.499,4.77018,0.995926,0.991592,0.125,0.269289,0.444693,0.129549,0.142284,0.223099,0.221565,0.319791,0.216419,8
-725.393,0.999843,0.0398367,6,127,0,730.563,-1.22632,0.299733,2.63301,-2.00726,-1.61657,-0.194815,-0.0635882,1.22195,-0.562094,0.35208,5.24014,4.83066,0.994728,0.992082,0.125,0.245866,0.425733,0.126415,0.142402,0.215023,0.222925,0.310862,0.194001,8
-724.897,0.99833,0.0419207,6,63,0,729.916,-1.05308,-0.0717555,0.728679,0.221955,-0.437798,-1.05744,-0.298548,-0.230253,0.344823,0.756445,4.82434,5.11969,0.992032,0.994058,0.125,0.248364,0.3771,0.292105,0.200327,0.135524,0.217735,0.226662,0.311688,8
-724.945,0.999924,0.043899,6,63,0,730.806,-0.957327,-0.462742,1.28669,-1.83448,-0.593144,-0.187186,-0.67785,0.569878,-1.30533,0.440726,6.00162,4.73955,0.997531,0.991333,0.125,0.238437,0.403657,0.146062,0.228158,0.261184,0.221651,0.330446,0.177611,8
-726.304,0.999682,0.0461463,7,127,0,732.209,-1.09026,0.137707,2.63557,-0.276275,-0.836917,-2.1612,-0.176382,-0.0441615,0.747284,0.316257,4.62303,5.51331,0.990273,0.995983,0.125,0.259857,0.436164,0.235478,0.205064,0.145076,0.241212,0.248949,0.29861,8
-724.988,0.999388,0.0484402,6,63,0,730.446,-0.941655,-0.0832521,1.35572,-1.0837,0.886192,-1.31244,-0.663521,0.922216,-1.33073,0.327203,5.06041,5.4498,0.993697,0.995721,0.125,0.275101,0.377997,0.214798,0.342609,0.202444,0.238892,0.345268,0.201479,8
-724.309,0.997212,0.0507684,6,63,0,732.104,-1.02285,-0.570473,1.02888,-0.621254,-1.48347,-0.0744767,-0.110711,-0.110373,-0.959103,0.424529,4.86729,5.69057,0.992365,0.996634,0.125,0.220109,0.357539,0.21643,0.160754,0.258368,0.255431,0.255459,0.193096,8
-724.055,0.993437,0.0528538,5,63,0,730.442,-1.09932,-0.427642,0.982256,-0.746719,-0.80347,-0.704153,-0.529469,-0.0423842,-0.937734,0.36021,5.13021,5.72915,0.994119,0.996761,0.125,0.22212,0.321803,0.202896,0.19961,0.205387,0.215847,0.247018,0.191995,8
-724.611,0.998356,0.0544305,5,63,0,730.771,-1.02862,0.409128,0.884577,-0.00668991,-0.954417,-1.17471,0.0563085,0.157326,-0.903654,0.611119,4.68155,5.2731,0.99082,0.994898,0.125,0.314623,0.380356,0.262559,0.166327,0.148488,0.270081,0.282423,0.170673,8
-723.615,0.999997,0.0567653,6,63,0,728.229,-1.1047,0.0158205,2.65846,-1.1855,0.312831,0.146203,-0.259952,0.506056,-0.495175,0.35759,5.31332,5.05682,0.995099,0.993674,0.125,0.249919,0.461561,0.178195,0.270352,0.25876,0.231892,0.284196,0.217249,8
-724.724,0.996827,0.0594131,6,63,0,731.387,-1.11966,0.133654,2.82938,-1.25435,0.924459,-0.76756,-0.285113,1.00269,0.245993,0.392406,5.02176,5.21922,0.99345,0.994618,0.125,0.255933,0.497652,0.166328,0.31932,0.194528,0.225912,0.326029,0.264418,8
-725.2,0.999858,0.061617,6,63,0,731.469,-1.28542,0.927856,3.05222,-0.80888,1.06214,-1.05234,0.164062,1.09697,0.164502,0.337372,5.1531,5.35775,0.994252,0.995311,0.125,0.274405,0.436424,0.173889,0.283517,0.162404,0.226169,0.28591,0.226195,8
-726.108,0.999124,0.0643655,6,63,0,730.466,-1.31057,-0.273887,1.42037,0.435109,-1.9437,0.310543,0.258443,0.451252,-0.751991,0.465732,4.91348,5.19444,0.992707,0.994483,0.125,0.191835,0.343201,0.248257,0.0983391,0.237589,0.233222,0.249663,0.159655,8
-725.676,0.996949,0.0670546,6,63,0,730.062,-0.87563,-0.505532,0.436475,-1.52874,0.259998,-1.85183,-1.0683,-0.0517139,-0.115439,0.406364,5.28887,5.37872,0.994978,0.995407,0.125,0.253305,0.332198,0.182895,0.316484,0.164084,0.212529,0.289741,0.284441,8
-728.038,0.995911,0.0694134,4,15,0,730.401,-0.734426,-0.134718,0.529837,-1.71228,0.606969,-2.08176,-1.00439,0.0405334,0.243867,0.436683,5.30276,5.35818,0.995047,0.995313,0.125,0.31147,0.376823,0.185103,0.384765,0.16199,0.236308,0.328114,0.347979,8
-725.192,0.9985,0.071617,5,31,0,734.451,-0.772521,-0.932495,0.828305,-2.07219,-0.388821,-1.15849,-0.666333,-0.396488,0.392307,0.54242,5.64445,5.31583,0.996475,0.995111,0.125,0.217836,0.419888,0.130503,0.272213,0.197672,0.243432,0.27139,0.363611,8
-724.267,0.997879,0.0743298,5,63,0,736.6,-0.590491,-0.961575,0.733216,-0.902377,-0.418887,-1.29143,-0.88317,0.108057,-1.61014,0.742916,4.44387,4.98543,0.988386,0.99321,0.125,0.213348,0.488559,0.220822,0.288704,0.175099,0.223287,0.375143,0.143479,8
-720.103,1,0.0769704,5,31,0,726.267,-0.924891,-0.573096,0.78703,-1.08765,-0.949058,-1.05164,-0.665423,-0.280757,-0.22394,0.515046,4.90866,5.11503,0.992672,0.99403,0.125,0.227925,0.372961,0.184661,0.195651,0.18747,0.219666,0.255499,0.261106,8
-719.432,0.994164,0.0800733,5,31,0,724.619,-0.7594,-0.364546,0.70783,-0.741018,-0.328322,-1.0156,-0.628698,0.133708,-0.936631,0.81328,5.31353,4.81073,0.9951,0.991924,0.125,0.258098,0.454195,0.203907,0.263779,0.170037,0.219136,0.342841,0.179293,8
