# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=678216098
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_adjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_adjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.9.1,marginal.10.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.7.2,marginal.8.2,marginal.9.2,marginal.10.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.7.3,marginal.8.3,marginal.9.3,marginal.10.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,marginal.7.4,marginal.8.4,marginal.9.4,marginal.10.4,index.1,index.2,index.3,index.4
-734.318,0.99949,0.0194513,8,255,0,751.168,-1.30943,0.118467,-1.94929,0.12873,0.468586,-0.101351,0.33763,-0.247873,-0.535886,1.92691,0.36732,0.176343,-0.742328,-0.349241,-0.712122,-1.84986,0.332415,-0.505618,1.08545,2.29959,0.00281174,0.296845,0.591895,0.25937,0.157953,0.163384,5.77388,5.93711,0.996902,0.997367,0.000344454,0.222723,0.0780086,0.223772,0.260443,0.201109,0.245866,0.187593,0.163076,0.453708,0.249122,0.233751,0.194924,0,0,0,0,0,0,0,0,0.215928,0.224847,0.210033,0.221381,0,0,0,0,0,0,0.211228,0.223044,0.207384,0.199977,0.269548,0,0,0,0,0,10,12,6,9
-728.28,0.998044,0.0197233,8,255,0,745.091,-1.43972,-0.0294449,-1.83616,0.393475,-0.181272,0.601479,0.378618,0.199985,0.622013,1.28281,0.51302,-0.11428,-0.575877,0.156126,-0.0957295,0.70741,-0.179255,1.43032,0.929336,0.930675,-0.733734,-1.31116,0.685057,1.05286,0.466336,0.409891,5.5562,5.65283,0.996151,0.996505,0.000344454,0.19808,0.0675308,0.247368,0.182271,0.274393,0.245507,0.223862,0.277156,0.374252,0.262682,0.263737,0.182652,0,0,0,0,0,0,0,0,0.23153,0.188723,0.248528,0.230346,0,0,0,0,0,0,0.23467,0.21923,0.20737,0.236128,0.286149,0,0,0,0,0,10,12,6,9
-726.806,0.999467,0.0199542,8,255,0,738.494,-1.08543,0.10196,-1.60275,0.108025,-0.159484,-0.0597519,0.104868,-0.699474,0.146978,0.769741,-0.163484,-0.252085,-0.042056,-0.153974,0.00932362,-0.169317,0.227416,-1.37456,-0.922125,-0.930756,0.728496,1.24776,1.24614,0.508279,1.18485,0.0602132,4.71141,4.68143,0.991088,0.990819,0.000344454,0.270152,0.0425216,0.271639,0.211047,0.232417,0.270864,0.120258,0.281315,0.458832,0.21022,0.221689,0.239824,0,0,0,0,0,0,0,0,0.242944,0.19134,0.209583,0.242286,0,0,0,0,0,0,0.229845,0.231528,0.22338,0.23196,0.238411,0,0,0,0,0,10,12,6,9
-734.299,0.999247,0.0202282,7,127,0,747.347,-1.01112,-1.16115,-3.05675,0.09019,-0.080901,0.144243,-0.0953087,-0.536606,-0.0423493,0.746963,-0.0213777,-0.21439,-0.530024,1.70243,1.35667,0.364251,-1.28739,-0.241037,-0.669457,-1.10463,-0.275821,0.0943783,0.614541,0.455354,0.405844,0.799535,5.52072,4.03819,0.996013,0.982676,0.000344454,0.131064,0.0453358,0.243406,0.224892,0.249462,0.223378,0.180507,0.228976,0.323368,0.231219,0.214737,0.192427,0,0,0,0,0,0,0,0,0.207388,0.196668,0.210859,0.195784,0,0,0,0,0,0,0.230482,0.199163,0.149822,0.205812,0.322651,0,0,0,0,0,10,12,6,9
-733.304,0.999346,0.0204971,8,255,0,752.037,-0.701307,-0.709378,-1.66581,-0.226198,-0.570204,-0.059239,-0.0168011,-0.168617,0.467444,1.16324,-0.471354,-0.394713,-0.649143,0.164687,-1.11575,0.163328,2.66371,1.13705,0.40467,-1.85801,0.032848,-0.0237212,0.703898,0.627665,0.0163504,0.301285,5.17478,5.04709,0.994374,0.993613,0.000344454,0.185697,0.104369,0.242436,0.200914,0.264573,0.2704,0.249926,0.342248,0.4586,0.212275,0.253447,0.225304,0,0,0,0,0,0,0,0,0.241155,0.240161,0.241639,0.241762,0,0,0,0,0,0,0.231007,0.233219,0.22537,0.25947,0.300294,0,0,0,0,0,10,12,6,9
-730.441,0.99686,0.0207705,8,255,0,745.02,-0.0453977,-1.26263,-1.98462,-0.206095,-0.574756,-0.0582168,-0.195297,-0.729019,0.276516,1.61531,0.0564998,-0.404366,-0.450132,0.685449,-0.513295,-1.47999,1.31866,-0.22169,-0.0574595,-0.281168,-0.10731,-2.0666,0.452226,1.94214,0.365036,0.283068,4.73687,5.28246,0.99131,0.994946,0.000344454,0.177879,0.135242,0.257987,0.227606,0.270887,0.258915,0.215662,0.301528,0.440248,0.281167,0.252506,0.236538,0,0,0,0,0,0,0,0,0.247,0.223447,0.256892,0.247714,0,0,0,0,0,0,0.244521,0.237571,0.211801,0.26205,0.339549,0,0,0,0,0,10,12,6,9
-730.332,0.999898,0.0209688,8,255,0,738.678,0.108758,-0.953344,-1.75391,-0.0746339,-1.25545,0.0210873,0.0210093,-0.164028,-0.121884,1.59693,0.0314846,-0.641596,-0.869038,0.414097,0.089345,-1.29734,0.413799,-0.970947,0.205444,-0.688352,-0.926298,-1.37271,0.408934,1.56487,0.316306,0.343857,4.38067,5.21671,0.987638,0.994604,0.000344454,0.190044,0.145125,0.250613,0.171965,0.257923,0.257917,0.24391,0.247055,0.39573,0.258725,0.259267,0.198262,0,0,0,0,0,0,0,0,0.239471,0.179495,0.244876,0.244871,0,0,0,0,0,0,0.226906,0.226902,0.216179,0.218589,0.332244,0,0,0,0,0,10,12,6,9
-731.298,0.955496,0.0212614,8,255,0,741.382,0.132632,-1.01327,-1.87626,-0.174795,-1.25391,0.00318249,0.0732124,-0.182662,-0.178156,1.53044,0.025409,-0.709832,-0.874585,0.426013,0.282754,-1.52708,0.162669,-0.945248,0.279043,-0.553361,-0.646308,-1.52979,0.391051,1.63664,0.332026,0.376857,4.44529,5.28809,0.988402,0.994974,0.000344454,0.171477,0.129053,0.222494,0.15865,0.234603,0.23949,0.221969,0.22227,0.355701,0.236146,0.230338,0.186956,0,0,0,0,0,0,0,0,0.215396,0.162016,0.225305,0.22929,0,0,0,0,0,0,0.204948,0.2092,0.193973,0.194234,0.311614,0,0,0,0,0,10,12,6,9
-736.688,0.949202,0.020206,7,255,0,745.81,-0.546358,-0.152475,-1.36032,-0.401948,-0.931102,0.138144,0.587955,-1.0592,-0.040871,1.91944,0.289237,-0.7228,-0.909488,0.213417,-0.834349,0.492453,0.292695,0.200925,0.0855224,0.773936,-0.316735,1.45293,0.269693,0.88158,0.166182,0.0395213,4.92611,5.21918,0.992798,0.994617,0.000344454,0.208747,0.160085,0.197874,0.176237,0.221958,0.243558,0.171286,0.213751,0.315371,0.229058,0.222355,0.195404,0,0,0,0,0,0,0,0,0.206298,0.192378,0.221254,0.234286,0,0,0,0,0,0,0.21111,0.214059,0.203404,0.209944,0.222962,0,0,0,0,0,10,12,6,9
-729.263,0.998367,0.0190327,8,255,0,744.247,-0.590112,-0.023794,-1.21929,0.567452,-0.103207,-0.228364,0.317287,-1.16447,-0.221407,1.51852,-0.18734,-1.51051,-1.29083,0.312378,-0.32176,1.16689,-0.231244,1.04865,0.52304,-0.169579,-0.137277,0.119408,0.656884,0.466072,0.339734,0.314365,5.61265,5.01775,0.996362,0.993424,0.000344454,0.230832,0.121309,0.305529,0.221824,0.208137,0.272328,0.125165,0.208881,0.448361,0.212554,0.220191,0.237539,0,0,0,0,0,0,0,0,0.243018,0.204974,0.198371,0.228305,0,0,0,0,0,0,0.223131,0.25328,0.177447,0.223499,0.328215,0,0,0,0,0,10,12,6,9
-732.83,0.999397,0.0192564,7,255,0,744.614,-0.878005,-0.195708,-0.715426,0.46726,-0.0161535,0.578547,0.43288,-1.11519,-0.349548,1.74424,0.102337,-0.493888,-0.542695,-0.448338,-0.347143,0.258751,-0.860088,0.23,1.58728,-0.967962,0.617608,0.272336,0.85576,1.43299,0.423493,0.134853,6.58559,4.3851,0.998622,0.987692,0.000344454,0.16837,0.114979,0.262724,0.190921,0.281504,0.257088,0.0845301,0.150779,0.513909,0.207021,0.223425,0.212068,0,0,0,0,0,0,0,0,0.221874,0.189943,0.229727,0.219486,0,0,0,0,0,0,0.230179,0.226874,0.193772,0.20968,0.257785,0,0,0,0,0,10,12,6,9
-731.031,0.963206,0.01951,8,255,0,743.403,-0.91838,-0.505242,-3.34886,0.0110366,-0.0187415,-0.177895,-0.029726,-0.206139,-0.236546,1.14718,-0.481581,0.485558,0.503795,0.978361,-0.562824,-0.522857,0.807378,-0.275528,-1.51767,1.2067,-0.704307,-0.224612,0.961784,0.0594271,0.174625,0.35918,3.91282,5.85361,0.980407,0.997139,0.000344454,0.200037,0.016045,0.290768,0.284925,0.254921,0.282787,0.249818,0.244401,0.548772,0.203689,0.244145,0.244334,0,0,0,0,0,0,0,0,0.245542,0.244634,0.239816,0.2443,0,0,0,0,0,0,0.234425,0.243609,0.232701,0.230853,0.324112,0,0,0,0,0,10,12,6,9
-727.833,0.992721,0.0187604,8,255,0,745.737,-2.10882,0.205861,-1.26465,0.315744,0.0019256,0.232536,0.231949,-0.0778117,0.277085,1.3145,0.177873,1.13598,0.585396,0.698864,-0.798751,0.158637,-1.49865,1.30595,-0.128355,-1.45031,-0.19781,-0.825777,0.706613,0.524359,0.761496,0.27374,4.60019,5.02195,0.99005,0.993451,0.000344454,0.226862,0.0944744,0.240673,0.202731,0.230163,0.23009,0.193829,0.23575,0.389639,0.223434,0.239179,0.191493,0,0,0,0,0,0,0,0,0.227113,0.188676,0.21642,0.216346,0,0,0,0,0,0,0.216855,0.216828,0.203053,0.21889,0.270011,0,0,0,0,0,10,12,6,9
-731.458,0.99938,0.0188247,8,255,0,742.755,-1.3895,-0.263844,-2.39701,0.890752,0.667446,0.339381,0.318943,-0.0924164,0.147963,1.95719,-0.101768,0.114417,-0.64077,-1.02251,0.74301,-0.517214,1.38316,-0.717269,0.352806,1.39596,0.196723,0.896769,0.424046,0.243273,0.0410384,0.280393,5.77069,5.48217,0.996892,0.995857,0.000344454,0.194535,0.0893793,0.282023,0.263382,0.237465,0.23591,0.206107,0.223174,0.380905,0.205462,0.239492,0.208377,0,0,0,0,0,0,0,0,0.227352,0.225788,0.223503,0.223361,0,0,0,0,0,0,0.224958,0.223981,0.20495,0.215925,0.311277,0,0,0,0,0,10,12,6,9
-737.031,0.998281,0.0190695,8,255,0,744.283,-1.71532,0.194632,-1.40516,0.500054,0.302473,0.403171,0.0282493,0.185501,0.410675,1.79114,0.148048,0.317425,-0.159857,-1.30686,1.52479,0.655133,0.757363,-1.81663,0.96921,0.968583,-1.40741,0.976886,0.463118,1.01992,0.0852242,0.257263,5.74558,5.58701,0.996813,0.996268,0.000344454,0.204362,0.109763,0.228016,0.212503,0.220312,0.192257,0.203684,0.220903,0.347419,0.200917,0.239192,0.162846,0,0,0,0,0,0,0,0,0.207348,0.204657,0.206026,0.200964,0,0,0,0,0,0,0.205966,0.19093,0.197134,0.206276,0.268894,0,0,0,0,0,10,12,6,9
-735.431,0.999998,0.0192852,8,255,0,745.139,-2.22698,-0.00846623,-1.94906,0.71491,0.154933,0.746628,0.486562,-0.368997,0.38725,1.41671,0.0723494,-0.579821,-0.507525,1.43621,-1.34994,-0.606957,-0.912079,1.46498,-1.06614,-0.5726,0.988682,-0.858925,0.537905,0.0336143,1.08655,0.196581,5.86752,4.47092,0.997178,0.988693,0.000344454,0.183544,0.0737088,0.248491,0.196978,0.25166,0.226464,0.156419,0.217321,0.324508,0.190098,0.206414,0.206802,0,0,0,0,0,0,0,0,0.222762,0.136222,0.228649,0.183522,0,0,0,0,0,0,0.217954,0.209586,0.183692,0.206452,0.240572,0,0,0,0,0,10,12,6,9
-734.805,0.999729,0.0195495,8,255,0,747.841,-1.87174,0.219295,-2.07132,0.651915,0.655226,0.319794,0.6125,-0.308383,0.0455837,1.4301,0.317369,-0.474873,-0.19669,0.897514,0.375677,0.351827,1.69954,0.527722,2.81515,2.44555,-1.22887,1.01661,1.14568,0.125373,0.280284,0.239509,4.26554,5.29329,0.98615,0.995,0.000344454,0.193293,0.0171244,0.281986,0.282751,0.211829,0.272964,0.115888,0.164205,0.488369,0.211367,0.214169,0.219762,0,0,0,0,0,0,0,0,0.219452,0.219602,0.204755,0.217671,0,0,0,0,0,0,0.217665,0.229158,0.194342,0.207257,0.263305,0,0,0,0,0,10,12,6,9
-731.668,0.997373,0.0198079,8,255,0,745.672,-0.809463,-0.658602,-1.50404,-0.0145522,-0.164531,-0.200729,-0.21161,-0.406927,-0.314921,1.10575,-0.651553,0.121143,-0.288473,-0.749966,-0.302715,-0.356076,-1.81053,-0.98712,-2.64996,-2.6057,1.27933,0.0689249,0.907109,0.604813,1.83533,0.357062,6.03537,4.96319,0.997613,0.993058,0.000344454,0.161371,0.0824588,0.255352,0.23065,0.224943,0.223247,0.194341,0.207594,0.482785,0.16223,0.227255,0.188189,0,0,0,0,0,0,0,0,0.233294,0.1893,0.179664,0.176841,0,0,0,0,0,0,0.206639,0.206027,0.195259,0.200279,0.289476,0,0,0,0,0,10,12,6,9
-731.603,0.974882,0.0200008,8,255,0,747.159,-0.635874,-0.376766,-2.43729,-0.196525,-0.243085,-0.36197,-0.163268,-0.315359,-0.414622,0.631322,-0.164788,0.194153,-0.146854,0.522724,-0.14801,-0.72528,1.24047,-0.210485,2.44791,2.9596,-1.46486,-0.134395,1.59894,0.24806,0.0406612,0.462745,4.37586,5.1909,0.987579,0.994464,0.000344454,0.209265,0.00976493,0.260701,0.246668,0.213191,0.271034,0.225909,0.199461,0.568342,0.270556,0.23409,0.220117,0,0,0,0,0,0,0,0,0.228215,0.227901,0.227102,0.228439,0,0,0,0,0,0,0.216087,0.231166,0.219563,0.212207,0.298046,0,0,0,0,0,10,12,6,9
-734.241,0.998587,0.0195611,8,255,0,751.99,-2.35953,0.14011,-1.25713,0.422393,0.322078,0.452212,0.360931,-0.028297,0.322041,0.583267,0.113747,-0.0890398,-1.24543,0.0763793,0.533076,-0.365475,0.0283811,0.981456,-2.27881,-2.25384,1.429,-0.330974,1.46257,0.215021,1.55427,0.595357,7.20916,5.86654,0.999261,0.997175,0.000344454,0.186907,0.0290721,0.257352,0.230484,0.265719,0.240654,0.152467,0.230475,0.304471,0.181146,0.228897,0.189186,0,0,0,0,0,0,0,0,0.215606,0.191191,0.223263,0.200399,0,0,0,0,0,0,0.227259,0.218171,0.182269,0.214376,0.240742,0,0,0,0,0,10,12,6,9
-730.214,0.953376,0.019784,7,127,0,749.843,-1.56414,0.128505,-1.04765,0.241058,0.158019,0.0746962,0.282339,-0.023858,0.178784,0.970371,0.124077,-0.155874,0.573115,-0.233591,1.46529,-0.646704,0.811981,0.149514,-2.21384,-0.398946,0.794352,-1.02215,1.51232,0.11827,0.181679,0.728312,7.38646,5.3932,0.999381,0.995473,0.000344454,0.239221,0.0509138,0.271242,0.247363,0.224854,0.283634,0.200148,0.2532,0.525794,0.238016,0.232659,0.247636,0,0,0,0,0,0,0,0,0.240324,0.237712,0.235109,0.24163,0,0,0,0,0,0,0.22202,0.248114,0.210318,0.234859,0.347381,0,0,0,0,0,10,12,6,9
-739.385,0.983124,0.0187731,8,255,0,753.233,-1.24942,-0.475265,-2.77756,0.564664,0.208437,0.534987,0.511721,-0.306268,0.18214,2.70299,0.659332,-0.787984,-0.201893,0.705007,-0.228461,1.05683,0.683593,0.0996599,0.693807,-1.0226,-0.0139573,1.79791,0.417796,0.0917503,0.191212,0.171327,3.62644,4.58071,0.974079,0.989856,0.000344454,0.211019,0.0929779,0.291897,0.262243,0.289353,0.287367,0.222965,0.260132,0.500676,0.3001,0.256671,0.266707,0,0,0,0,0,0,0,0,0.263251,0.250685,0.26219,0.261359,0,0,0,0,0,0,0.263185,0.262436,0.236966,0.251971,0.338436,0,0,0,0,0,10,12,6,9
-734.308,0.999769,0.0185786,7,255,0,751.181,-1.36133,0.0326151,-2.50268,0.523858,0.000511084,-0.0399513,0.624545,-0.773985,0.605834,2.27589,-0.662471,1.00811,-0.476263,0.430142,-1.54912,0.46575,0.424991,0.351816,-0.518044,-1.05159,-0.622571,-0.0402515,0.524337,0.0500057,0.271243,0.132315,6.027,5.22935,0.997593,0.994672,0.000344454,0.233104,0.0746788,0.282057,0.23012,0.226396,0.292824,0.166252,0.290805,0.495027,0.174492,0.242674,0.229817,0,0,0,0,0,0,0,0,0.244566,0.220242,0.218433,0.24944,0,0,0,0,0,0,0.230107,0.245434,0.213946,0.244994,0.286287,0,0,0,0,0,10,12,6,9
-742.634,0.999288,0.0188207,7,127,0,748.574,-1.88084,-0.313887,-3.76482,0.494123,0.643714,0.539383,0.287704,-0.419398,-0.133754,1.95662,-1.32509,2.43008,0.739798,-0.320054,-1.61463,0.202728,0.958574,0.593143,-0.322735,-1.62026,-0.313352,0.262741,0.477052,0.0536209,0.656439,0.244725,6.51144,5.39918,0.998516,0.9955,0.000344454,0.175784,0.0396841,0.238308,0.251415,0.242224,0.221003,0.168646,0.188511,0.384766,0.116564,0.207462,0.193488,0,0,0,0,0,0,0,0,0.200927,0.216511,0.205555,0.180769,0,0,0,0,0,0,0.211957,0.202192,0.176505,0.186572,0.2729,0,0,0,0,0,10,12,6,9
-729.583,0.999951,0.0190513,7,127,0,748.408,-1.49484,-0.1239,-1.73066,0.704545,-0.0569228,-0.00367773,0.613036,-0.20947,0.352765,1.3328,0.63792,0.209916,0.494806,0.211739,0.360431,0.433503,-0.902632,1.00517,0.0459742,1.19992,0.822602,-1.30097,0.721257,0.293182,0.085138,0.199159,5.63961,4.98438,0.996458,0.993202,0.000344454,0.199526,0.0726512,0.311518,0.207338,0.213708,0.297574,0.189868,0.259962,0.415546,0.30133,0.229758,0.244351,0,0,0,0,0,0,0,0,0.239756,0.228523,0.229296,0.238387,0,0,0,0,0,0,0.226234,0.24771,0.219357,0.23849,0.274377,0,0,0,0,0,10,12,6,9
-739.975,0.991935,0.0193009,7,127,0,761.337,-1.08489,-0.0425393,-2.97177,0.0267646,0.156159,0.0716455,-0.126996,-0.312515,-0.321427,1.11294,-0.664042,-0.323889,1.83217,0.0754183,0.213618,-0.534105,-0.731086,1.1103,2.04817,0.667406,-0.55021,0.15277,0.620902,0.00323707,1.26056,0.0620729,3.84699,5.22094,0.979102,0.994627,0.000344454,0.25581,0.0529141,0.264072,0.279948,0.269513,0.245973,0.225272,0.22431,0.412916,0.189521,0.23764,0.238869,0,0,0,0,0,0,0,0,0.236324,0.266059,0.246384,0.203974,0,0,0,0,0,0,0.239458,0.237286,0.23527,0.235173,0.251053,0,0,0,0,0,10,12,6,9
-741.029,0.999639,0.0193351,8,255,0,754.793,-1.21377,-0.879505,-1.58898,-0.0455574,-0.493248,0.295318,0.0595673,-0.362636,0.248897,1.22905,-0.00286887,1.50718,-3.27393,-0.0898003,-0.496491,0.675696,-0.346279,-0.737697,-1.64498,-0.1389,1.91089,-0.520198,0.545979,0.10472,0.266814,0.129407,6.88811,4.8807,0.998981,0.992466,0.000344454,0.15156,0.10842,0.219,0.180434,0.252075,0.22886,0.191113,0.247385,0.357823,0.222967,0.244645,0.165336,0,0,0,0,0,0,0,0,0.20942,0.190814,0.224433,0.213972,0,0,0,0,0,0,0.213304,0.208367,0.199732,0.212326,0.233663,0,0,0,0,0,10,12,6,9
-746.609,0.999877,0.0195769,8,255,0,763.941,-1.4982,-0.85105,-0.784139,0.969698,-0.550482,-0.0493315,0.53949,-0.525114,1.29939,0.365829,-0.0727043,-0.682921,-2.05335,-1.96127,-1.56929,2.68985,0.935564,0.294156,-1.02596,-0.109284,-1.13112,-0.267712,0.316363,0.0213679,0.319767,0.0537641,4.87863,4.65903,0.99245,0.990613,0.000344454,0.167111,0.170065,0.262444,0.180704,0.205245,0.237112,0.181889,0.282991,0.227373,0.204048,0.212832,0.208031,0,0,0,0,0,0,0,0,0.233874,0.158569,0.18097,0.210326,0,0,0,0,0,0,0.208356,0.213557,0.204222,0.220405,0.212013,0,0,0,0,0,10,12,6,9
-738.198,0.999727,0.0198266,7,255,0,758.126,-1.13472,-0.581874,-2.27044,0.161389,-0.744907,0.288479,0.0494784,-0.606956,0.141875,0.824473,-0.832913,0.210607,-2.24404,-1.41435,-1.40295,0.467665,0.5679,-0.353077,-0.642986,-0.39764,-1.70225,0.377896,0.503606,0.0172008,0.653376,0.118485,4.39657,4.59721,0.98783,0.990021,0.000344454,0.197802,0.0956346,0.263408,0.185169,0.275913,0.2527,0.195818,0.26152,0.332431,0.178611,0.227484,0.220337,0,0,0,0,0,0,0,0,0.235823,0.147077,0.250781,0.223159,0,0,0,0,0,0,0.229979,0.22513,0.212177,0.226996,0.241108,0,0,0,0,0,10,12,6,9
-729.533,0.998075,0.0200735,8,255,0,748.316,0.181566,-0.227752,-1.4416,-0.146527,-0.0161491,-0.265379,-0.0907699,-0.622483,-0.591628,0.731532,-0.0884958,-0.976223,-1.58821,1.86844,0.823288,-1.03582,0.160414,-0.771361,0.864739,1.2484,0.833438,-0.0548409,1.32628,0.760911,0.355119,0.544823,5.79354,5.11547,0.996962,0.994033,0.000344454,0.224048,0.0555225,0.242966,0.275488,0.215642,0.256554,0.147098,0.152235,0.500506,0.257118,0.254097,0.179532,0,0,0,0,0,0,0,0,0.221325,0.228927,0.214546,0.224555,0,0,0,0,0,0,0.221037,0.236969,0.190791,0.19328,0.321456,0,0,0,0,0,10,12,6,9
-730.418,0.999925,0.0202756,8,255,0,742.926,-1.04859,-0.525867,-1.85449,-0.0524455,-0.0834426,-0.100016,0.0109445,-0.953657,-0.63986,0.892324,-0.325315,1.88594,0.79885,0.323854,0.0709306,2.26059,0.816878,0.000513775,-0.629429,0.855073,1.66079,-0.0504432,0.781399,0.0549114,0.587039,0.156623,4.69891,5.13447,0.990977,0.994144,0.000344454,0.18838,0.0760168,0.251392,0.246869,0.244473,0.260812,0.142531,0.175155,0.412318,0.213479,0.222629,0.212753,0,0,0,0,0,0,0,0,0.218775,0.215768,0.214172,0.225014,0,0,0,0,0,0,0.223357,0.226302,0.201599,0.209413,0.250622,0,0,0,0,0,10,12,6,9
-723.333,0.999066,0.0205303,7,127,0,739.963,-0.833567,-0.453437,-2.54875,0.0404557,-0.376078,-0.1621,-0.341026,-0.224301,-0.0892316,0.536297,-0.319396,0.324375,0.0217343,0.647874,-0.501736,0.223332,-0.847564,0.5067,-0.60424,-0.107402,0.722733,0.541265,1.0955,0.600172,0.0940363,0.807439,5.45907,5.20144,0.995761,0.994522,0.000344454,0.209452,0.0262621,0.311639,0.223697,0.266573,0.230373,0.253591,0.282304,0.436537,0.234562,0.249212,0.218189,0,0,0,0,0,0,0,0,0.238011,0.231305,0.234734,0.231865,0,0,0,0,0,0,0.231799,0.207952,0.223309,0.242013,0.340549,0,0,0,0,0,10,12,6,9
-723.651,0.992965,0.020762,7,255,0,734.596,-1.06787,-0.412951,-2.61404,0.0482305,-0.322821,-0.120735,-0.238984,-0.175807,-0.0869386,0.329202,-0.552458,0.472895,0.111946,0.867657,-0.513362,-0.054186,-0.867108,0.688031,-0.455314,0.221136,0.529046,0.717283,0.90333,0.493595,0.0818401,0.849796,5.28699,5.08944,0.994968,0.993876,0.000344454,0.200629,0.0333818,0.275312,0.213942,0.246073,0.226891,0.237006,0.251752,0.328395,0.181259,0.228217,0.199196,0,0,0,0,0,0,0,0,0.217167,0.212206,0.214898,0.21332,0,0,0,0,0,0,0.214226,0.198218,0.20666,0.218963,0.28302,0,0,0,0,0,10,12,6,9
-727.429,0.993858,0.0208201,8,255,0,735.583,-0.23809,-0.587744,-1.50189,0.0510269,-0.101388,-0.347668,-0.00356578,-1.51772,-0.628149,1.22176,-0.326068,-0.839973,-0.916093,-0.921063,0.109259,0.352859,1.44815,-0.222477,-0.339941,-0.267524,0.068054,0.0448003,0.581943,0.924481,0.160882,0.217089,5.03571,5.0541,0.99354,0.993657,0.000344454,0.183775,0.117045,0.245767,0.229793,0.205544,0.239961,0.116099,0.180291,0.390607,0.207593,0.211307,0.200088,0,0,0,0,0,0,0,0,0.208975,0.205047,0.198815,0.207562,0,0,0,0,0,0,0.209954,0.222355,0.171569,0.20022,0.270568,0,0,0,0,0,10,12,6,9
-736.98,0.97614,0.020903,7,127,0,744.067,-0.668334,-0.699641,-2.48927,0.381408,-0.475682,0.327133,0.0984361,-1.53486,-0.14269,0.665912,-0.898055,-0.744034,-0.865192,0.338371,0.768459,-1.23447,2.91889,0.613666,-0.311729,-0.353575,-1.20253,-0.66619,0.636525,0.831551,0.261259,0.112355,5.54573,4.60478,0.996111,0.990095,0.000344454,0.148326,0.0528776,0.257043,0.16721,0.250521,0.224264,0.0929137,0.198759,0.292997,0.133097,0.19365,0.178872,0,0,0,0,0,0,0,0,0.193456,0.161799,0.191324,0.182531,0,0,0,0,0,0,0.197383,0.193474,0.167204,0.189414,0.203278,0,0,0,0,0,10,12,6,9
-737.27,0.996704,0.0204849,8,255,0,752.275,-1.016,-0.840967,-1.26415,0.00898521,-0.549153,-0.156982,-0.341298,-1.0382,0.19753,1.35692,-1.58988,-0.0345458,-0.216248,0.719211,1.49029,-0.849043,-1.64855,1.67966,-1.32342,-0.472107,0.0321472,-1.02604,0.401659,0.524101,0.093299,0.213397,4.74887,5.65998,0.991413,0.99653,0.000344454,0.186574,0.162222,0.243707,0.204944,0.231684,0.218823,0.174891,0.257867,0.355765,0.145271,0.220553,0.204844,0,0,0,0,0,0,0,0,0.216067,0.207504,0.213495,0.210664,0,0,0,0,0,0,0.215974,0.209462,0.18614,0.228904,0.274844,0,0,0,0,0,10,12,6,9
-731.772,0.999567,0.0206455,8,255,0,752.868,-1.41993,0.0758548,-2.54532,0.246048,0.635938,0.511187,0.60865,0.0209236,-0.259771,1.23446,0.205483,-0.23001,-0.593424,-0.192246,-0.996631,-0.56046,1.06945,-1.90843,1.03439,0.628373,-0.187905,1.02369,0.67316,0.272783,0.349124,0.20067,5.63148,4.71625,0.99643,0.991131,0.000344454,0.220224,0.046245,0.240476,0.29146,0.274472,0.287692,0.213954,0.183952,0.380692,0.235536,0.24573,0.228392,0,0,0,0,0,0,0,0,0.229009,0.253074,0.245204,0.251339,0,0,0,0,0,0,0.243838,0.247343,0.226701,0.217264,0.270596,0,0,0,0,0,10,12,6,9
