# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1883340189
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_adjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4,g_se,g_sp
-736.968,0.997169,0.0195221,7,127,0,749.413,-0.922597,-0.584973,-0.188194,-0.29075,-0.287853,-0.298383,0.0543388,0.116715,-0.154585,0.132406,-0.134024,-0.16943,0.891215,-0.287397,0.080857,-0.91947,-1.66239,1.32943,-0.516787,0.187242,-0.957352,-4.87081,5.6838,4.62407,0.25207,0.89125,1.35975,-0.8794,-1.4139,-1.19013,0.800136,-1.39726,-1.73243,0.528805,-0.210632,0.978372,1.20557,-1.35604,1.03111,-0.834219,-0.543317,0.317617,1.37853,-0.894822,-1.24725,0.641366,0.754505,0.658035,22.3565,0.00349132,8.40845,8.21326,2.87052,4.86258,-3.02323,28.0289,0.13007,0.0772286,-0.134024,-0.16943,0.891215,-0.287397,0.080857,-0.91947,-1.66239,1.32943,-5.13292,3.41918,-2.93294,-1.00387,1.18016,-3.59011
-739.644,0.999222,0.0200462,7,255,0,751.549,-1.23103,0.130639,-0.212039,-0.381682,0.519256,0.123381,1.55835,-0.287068,-0.726325,-0.734147,-0.558968,-0.687695,0.493731,1.04494,-0.388276,-0.691645,-1.47839,0.436566,-0.812856,-0.314903,-2.12591,-4.14235,6.95576,5.33288,-0.0257552,1.10224,-0.838855,0.308648,-0.297126,1.42912,2.08883,-0.451953,-0.67161,-0.881438,-0.372747,-0.452144,-0.767588,1.46029,-0.505803,0.608362,0.870376,-1.4471,-1.13957,-0.89266,-1.52858,1.26279,0.687233,0.910149,-24.583,-0.77773,-3.96503,-3.81906,0.196924,-4.4012,1.34558,-12.4204,-5.8207,-0.907839,-0.558968,-0.687695,0.493731,1.04494,-0.388276,-0.691645,-1.47839,0.436566,-1.32965,6.8002,0.786747,-0.705969,2.75733,1.88014
-738.055,0.984588,0.0206598,7,127,0,747.024,-0.743616,-0.418251,0.301862,-0.144324,0.0289962,0.0052438,0.712272,-0.70567,-0.904438,-0.590658,-0.482917,-0.516121,0.0027641,0.829307,-0.0106234,-1.39394,-1.42365,0.0782462,-1.16083,-0.543584,-2.52539,-4.33816,5.99643,5.79324,1.24198,0.720364,-0.0614299,-0.27165,1.10742,0.0492522,1.80624,1.25148,0.539752,-0.474517,-0.285549,-0.46062,0.846057,0.636752,-0.653509,0.762611,-0.550082,0.641882,0.829376,-0.599092,0.447056,0.0576147,2.19886,0.041002,6.86447,-0.392053,3.99454,0.766074,0.694185,1.25109,-2.72612,1.14453,1.76191,-0.70011,-0.482917,-0.516121,0.0027641,0.829307,-0.0106234,-1.39394,-1.42365,0.0782462,-2.26983,-4.0617,-0.859428,-0.925513,1.57291,2.70451
-743.567,0.998664,0.0206817,7,127,0,750.866,-0.95429,0.167483,-0.624384,-0.125528,-0.0241855,0.297969,1.3361,-0.884395,-1.79349,-1.19365,0.441843,0.215818,-0.0689561,1.28444,-1.29753,1.46804,0.422078,-1.63991,-1.68633,-1.3123,-4.58386,-4.2259,4.08657,4.96177,0.100855,1.01859,-0.0583786,-0.366377,-1.26398,-0.329425,0.174878,0.411948,1.1616,0.782045,0.455942,0.503489,0.00158654,-0.912054,0.0926095,1.3039,1.39975,0.025196,0.372133,0.0292302,-0.498704,0.675805,0.113785,1.93055,-8.25978,0.500719,-0.507916,0.141797,-0.0595197,0.874993,-1.29969,-2.1821,-2.48241,-1.33092,0.441843,0.215818,-0.0689561,1.28444,-1.29753,1.46804,0.422078,-1.63991,-4.32531,1.60035,-0.965398,-0.682654,-3.06107,-0.384875
-737.138,0.999774,0.0212769,7,127,0,750.004,-1.48857,-0.102925,-0.92368,-0.409733,-0.0539708,0.597169,0.73941,0.491468,-0.0705699,0.159833,0.262868,-1.09685,0.107341,-0.816431,-0.675786,0.572661,-0.833612,1.33402,-1.06952,-0.52591,-2.95684,-2.34269,6.27429,5.05088,0.456648,-0.45601,1.28515,0.334643,0.873689,0.922026,-0.494108,-1.73263,-0.104757,-1.93181,0.606224,-0.264705,-0.0267007,1.03883,-1.73624,1.87655,0.0826116,-1.19284,-0.211627,-0.981984,-1.70284,-1.19341,-0.29932,0.207194,-4.32298,0.259302,-2.92938,-0.292888,0.0545701,5.12551,-2.7207,1.31931,-2.67542,-0.780816,0.262868,-1.09685,0.107341,-0.816431,-0.675786,0.572661,-0.833612,1.33402,0.468458,0.0205526,-0.716966,-0.342116,1.93029,0.0753602
-736.436,0.996981,0.0219279,7,255,0,748.295,-0.89656,0.0989019,0.875335,0.385741,-0.633198,-0.180181,1.56246,-0.424219,-0.635624,0.197693,-0.266762,-0.727641,0.289656,-0.367095,0.207018,0.333121,-1.15786,1.2385,-1.28469,0.158705,-1.03699,-1.96416,5.32696,4.84084,-1.01713,-0.278101,-1.42703,-0.988131,-0.310524,1.02664,0.811366,-0.166494,1.60022,-0.502655,0.615696,-0.82157,-0.126979,-0.777208,-1.12832,0.473348,-0.0501932,0.663613,1.36999,-0.883472,-2.3717,0.637572,1.62141,-0.107911,6.34223,0.338816,4.62284,2.69188,-1.87643,-1.66147,4.89623,8.11759,-0.955564,-0.858219,-0.266762,-0.727641,0.289656,-0.367095,0.207018,0.333121,-1.15786,1.2385,3.1688,-3.44275,2.08207,2.96302,0.516928,-1.26837
-742.837,0.959677,0.0224682,7,127,0,753.685,-0.922922,-0.0242898,-0.667976,-0.247596,0.567753,-0.943011,1.04377,-0.518224,-1.53796,0.590597,0.0582257,-2.55059,-0.574052,1.44827,0.130008,1.05474,-1.57309,-1.64668,-1.35121,-1.48695,-2.75591,-3.63363,4.62398,5.26469,-0.636397,-1.93758,0.106261,0.249374,-1.26395,-1.95095,1.19032,-0.221983,0.718633,0.290939,0.267992,0.67556,-0.301444,0.396782,-0.204388,-0.311589,1.12584,-1.27237,-0.984774,-1.62582,-1.36428,-0.82541,0.187507,-0.0248197,9.90018,0.893382,0.302173,0.799271,2.68159,-2.11125,0.963107,1.77018,-1.19078,0.378236,0.0582257,-2.55059,-0.574052,1.44827,0.130008,1.05474,-1.57309,-1.64668,0.228177,-2.366,-0.859641,-0.984769,-0.98141,0.724642
-739.96,0.998734,0.0214207,8,255,0,750.794,-1.43042,-0.79223,-0.282261,0.416478,-0.652931,0.00454932,0.87922,-0.0835086,-1.04332,1.70007,-0.284142,2.02366,0.302257,-0.849361,-1.29727,-0.700304,1.6818,1.67026,-1.0803,-0.759577,-0.201748,-2.27026,4.70298,4.83461,1.16141,0.0948467,0.932995,0.445443,1.74365,-0.712975,0.36626,0.309924,-2.0233,0.718253,-0.340062,-1.5718,-0.595811,1.36602,-1.80655,0.865698,-0.284199,-0.440015,0.464418,0.84087,-0.506063,0.52311,-0.458744,-0.309454,-9.33907,-1.62991,0.692859,-3.01217,-3.87437,-2.43152,1.30603,0.543944,-6.10934,0.99483,-0.284142,2.02366,0.302257,-0.849361,-1.29727,-0.700304,1.6818,1.67026,-1.30384,3.92045,1.22842,-0.654968,-0.989602,-0.775
-739.491,0.994091,0.0220145,7,127,0,754.861,-0.33763,0.078868,-0.977458,-1.29252,-1.3171,-0.160694,0.803806,-0.734205,-1.40354,-0.903882,-0.37249,-1.24394,-0.499185,-0.636492,0.369228,0.583458,-0.887785,-0.81223,-1.49992,-0.230123,-3.14618,-3.13193,5.36331,4.61857,1.39135,0.698544,0.489986,0.123178,1.03711,-1.05858,-0.346094,-1.51457,0.321002,-0.654722,-0.918609,1.6834,-0.139331,-2.1512,-1.61308,-0.391798,1.58108,1.65685,-1.6408,0.722143,1.30066,0.984265,0.743444,-0.406498,9.89282,1.15785,-0.0738601,-0.710526,-1.79913,1.81541,0.0318623,13.8121,-7.57949,-1.2641,-0.37249,-1.24394,-0.499185,-0.636492,0.369228,0.583458,-0.887785,-0.81223,-2.56695,-2.00515,-1.34057,-0.522809,0.593552,-2.97573
-738.532,0.987522,0.0224173,7,255,0,748.774,-0.437901,-0.451139,-0.736995,-0.817131,-0.47326,0.549692,2.05392,-1.03433,-1.21157,-0.169399,-0.769715,0.481225,0.743327,1.40951,1.1231,0.0577657,-0.377185,-0.925181,-1.88802,-0.323585,-2.85019,-3.59815,5.56021,5.43998,-1.4992,-0.446157,0.893218,1.01647,1.67875,-0.782831,0.207449,-1.25636,1.55713,1.10555,0.0586483,1.5861,0.887146,1.34151,0.105922,-0.614801,0.803688,0.47102,-0.292223,-0.1032,0.632306,-0.307596,-0.369879,0.646313,-4.11202,-0.436867,-0.681169,-1.14903,-0.644385,1.43042,1.06753,-5.71702,0.740561,-0.427898,-0.769715,0.481225,0.743327,1.40951,1.1231,0.0577657,-0.377185,-0.925181,-3.20793,2.10872,-0.272808,-0.382958,0.849789,1.68118
-746.245,0.991172,0.0225385,7,127,0,751.225,-1.2185,-0.169096,0.044128,1.07959,0.504524,-0.274895,0.269895,-0.850388,-0.861776,-1.74014,-0.999523,0.0780905,1.11831,-0.106353,1.81314,0.362163,-2.6468,-0.889025,-1.07662,-0.503485,-0.649672,-3.51739,5.09418,4.76865,-0.00516087,0.572414,0.00292019,-0.191168,-0.488076,0.82035,-0.654485,0.98805,0.874895,-0.00805023,0.566523,-0.475575,-0.513124,-1.46734,-0.74787,0.0212274,-0.201215,0.750293,0.108561,0.026086,1.12935,0.309477,-0.679228,-0.73699,-9.92473,0.0896937,2.60909,1.62799,2.39827,-4.33814,-8.46274,-7.58857,0.643927,-2.01144,-0.999523,0.0780905,1.11831,-0.106353,1.81314,0.362163,-2.6468,-0.889025,0.0836431,4.06223,-0.907873,-0.459371,-0.0639414,-1.18893
-742.2,0.984472,0.0228135,7,127,0,759.935,-1.10192,-0.016769,-0.580979,-0.586074,-0.833193,-0.226353,1.72785,-0.338517,-1.64836,-0.484301,1.0104,-0.960571,0.645546,-1.45243,0.978711,-0.460194,-0.921723,0.784576,-1.12668,-2.61524,-1.76457,-3.18994,6.35144,5.30306,0.75579,0.0693422,0.827358,-0.49023,1.55676,1.10453,0.0733745,-1.11566,0.196439,-1.90651,-1.41579,0.421311,0.958159,0.399098,1.57742,0.54615,-2.48136,-1.21906,1.45796,0.768691,2.82285,-0.308274,0.0453249,-0.9657,5.55457,0.381313,-1.27186,-0.510987,-2.44772,-0.313204,7.61225,-0.181105,-1.33616,-0.860817,1.0104,-0.960571,0.645546,-1.45243,0.978711,-0.460194,-0.921723,0.784576,9.46721,-1.75696,0.0766631,0.320159,2.06099,1.11737
-745.453,0.999599,0.0227977,7,127,0,753.642,-1.38841,-0.362733,-0.0613435,1.37107,0.833188,-0.266296,0.37712,-0.106581,-0.459596,1.51061,1.93395,-0.693615,0.371951,-1.54531,1.33361,-2.57679,-0.632423,0.120741,-1.7748,-1.52835,-1.64673,-1.84283,3.90639,4.86245,-0.475646,-0.278991,-0.249158,0.551088,0.487004,0.25434,-0.834212,0.213116,1.44751,1.39932,-0.592592,0.826249,-0.576902,1.13533,-0.697916,-0.119495,0.800442,-0.777218,0.961582,1.65161,0.2693,1.25306,-0.956069,0.0141675,-7.23718,-0.156469,1.20909,1.20233,1.89828,-1.46997,-2.72184,-1.55711,-0.497555,0.615457,1.93395,-0.693615,0.371951,-1.54531,1.33361,-2.57679,-0.632423,0.120741,-0.92424,-0.805115,-1.68249,-1.37571,-3.79629,-0.935557
-745.631,0.987725,0.0234341,7,127,0,764.399,-0.445405,0.781322,0.0470123,0.0979372,-0.602387,0.55644,1.11176,-0.906671,-0.875991,0.472945,1.02604,-0.329213,2.02767,0.385497,0.0572957,-1.93159,1.11671,1.6915,-2.54592,-0.00405745,-0.846294,-3.70159,6.03597,5.15107,0.245184,0.127747,0.864906,-1.00238,-0.477435,-1.31595,-1.73676,1.29207,-1.06857,-0.995004,-1.95767,0.70124,-0.418172,1.53683,-1.33517,2.62124,0.607127,-0.159263,-0.910767,0.544653,-0.436016,-1.26671,2.81386,-0.425523,-20.8902,0.911147,0.329125,-10.8479,-0.807721,1.71927,0.235913,-25.9558,3.61999,0.237862,1.02604,-0.329213,2.02767,0.385497,0.0572957,-1.93159,1.11671,1.6915,-3.03025,18.6,0.393052,-0.933366,1.54448,0.952012
-742.54,0.949797,0.0235527,7,127,0,759.564,-1.11223,-0.907975,-1.53682,0.706305,-0.400475,-1.36739,0.840006,-0.0509356,-0.131988,0.737606,1.62279,0.663862,-2.58704,-0.35936,0.352442,0.204067,0.427203,1.29696,-1.04421,-0.918552,-1.91432,-2.933,5.69566,4.95367,1.99079,1.38876,-0.335504,0.91639,-0.234438,2.32975,-0.653664,-0.112631,-0.702388,0.241446,1.15581,-0.278355,1.83169,0.358583,0.0849865,-1.9214,1.15339,1.7978,0.436904,1.24015,0.803714,-1.35613,1.8304,-0.0853132,-7.79035,-1.09224,-3.93592,1.64611,0.25487,-6.10671,3.4879,-4.51686,1.548,0.247298,1.62279,0.663862,-2.58704,-0.35936,0.352442,0.204067,0.427203,1.29696,12.0364,-0.619281,-1.14122,-0.719623,1.07529,-0.0898964
-743.958,0.99944,0.0220592,7,255,0,753.055,-0.368957,-1.46331,-0.0628824,-0.0282198,0.235745,0.903171,0.0922558,-0.761074,-1.19801,-0.391215,-0.827185,-0.947433,1.32992,1.3479,0.899118,-1.19134,0.605371,-1.22488,-3.45379,-0.0694042,-1.19347,-2.19524,4.54998,5.2768,-0.0373371,-1.61884,-0.974014,0.455842,0.821469,0.0518743,-0.788025,0.155096,-0.215445,-0.18701,1.4013,0.272519,-2.22841,0.264811,0.837021,-0.36069,0.775347,0.841559,0.429215,-0.929358,-0.712312,-1.1798,-0.900313,0.198709,-8.37577,-1.41863,0.156448,-4.15814,0.90696,2.35552,-0.0198233,-1.51993,-8.60233,-1.41561,-0.827185,-0.947433,1.32992,1.3479,0.899118,-1.19134,0.605371,-1.22488,-0.949531,8.58554,0.461776,0.627031,-1.42504,1.22444
-744.791,0.999894,0.0226563,7,255,0,753.834,-1.202,1.98351,-0.0989665,-0.227609,-0.741723,-0.487405,-0.201062,0.414287,0.144314,0.847197,0.671964,1.56858,-1.13089,-1.4512,-0.942703,0.739534,-0.491378,0.320628,-4.65951,-1.07672,-1.85094,-2.77289,5.67084,5.33172,-0.374928,0.896109,0.0734121,1.27479,0.273371,-0.712374,-0.647792,-0.431921,0.666604,-2.1276,-0.51242,1.08639,0.718016,0.0888747,0.112327,-1.21606,0.375838,-2.17126,-0.709231,-0.379783,0.08289,-0.303975,0.349175,0.415418,4.22009,2.02237,0.00917614,0.115951,-0.441241,-0.473785,0.0494939,1.22529,1.83286,0.381681,0.671964,1.56858,-1.13089,-1.4512,-0.942703,0.739534,-0.491378,0.320628,-0.941553,-0.28613,-1.20254,-1.10645,1.07707,1.08894
-746.053,0.991516,0.0232815,7,127,0,756.959,-0.976345,-0.964061,2.03948,0.846951,-1.96096,0.561917,0.0924391,-0.235935,-0.342634,1.6476,1.06843,0.4309,1.2536,0.161973,1.33241,0.455796,1.16364,0.55812,-6.05392,0.392317,-1.12097,-0.790834,4.67383,5.18946,-0.785649,2.00479,-0.0860959,0.307676,-1.02309,-0.380926,0.573785,1.1005,-0.543161,0.317328,0.660313,1.56388,-1.14455,-1.45296,-0.957217,0.73456,-0.504056,0.314542,0.146971,-0.561236,-0.102403,-1.87613,0.526472,-1.30014,17.5107,-0.95352,2.07152,7.08429,-2.58158,6.47838,3.62536,20.3472,4.2414,3.19296,1.06843,0.4309,1.2536,0.161973,1.33241,0.455796,1.16364,0.55812,-0.943032,-6.66695,6.04486,6.15257,-0.729593,0.304749
-741.256,0.999139,0.0235516,7,127,0,756.273,-1.03995,0.100267,-1.16082,-0.862258,0.876194,-0.803895,-0.147792,-0.0162377,-0.654513,-0.124085,-1.59512,0.470321,-1.11902,0.830902,-0.782816,0.483462,-0.0783992,0.259997,-1.61109,-1.46045,-3.48523,-2.43293,5.63985,4.66636,0.727587,0.778033,-2.77151,-0.538513,1.13937,0.475987,2.231,-0.887256,-0.630691,-0.517356,-0.03193,-0.977319,-0.689187,-0.933848,-1.08461,-1.02163,-1.4714,-0.963462,2.15568,-0.374675,0.0453719,0.263339,0.373371,0.598661,-10.0113,0.910829,-0.806826,-0.838797,2.62262,-1.3474,-4.72776,-1.82388,-0.813487,-0.904735,-1.59512,0.470321,-1.11902,0.830902,-0.782816,0.483462,-0.0783992,0.259997,0.794854,-0.746174,-0.596782,-0.377271,0.962234,-2.00115
-738.268,0.997631,0.024154,7,127,0,749.606,-0.328712,-0.948462,-0.597048,-0.0836232,-1.4908,-0.364072,0.0443013,-0.334705,-0.41841,2.55816,-0.0334419,-2.49894,1.41593,0.386314,0.526331,-0.26602,0.256473,-0.420587,-0.901637,0.445239,-1.69006,-2.13717,4.53416,5.33245,0.62437,0.569109,-1.8933,0.0501126,0.103123,0.67301,1.22767,-2.28611,1.06489,-0.213062,-1.70205,-0.378255,-0.689082,1.01601,-0.644893,0.418993,0.00689434,0.127969,-0.44811,-0.464778,-1.82462,0.742073,-0.0702063,0.73699,10.6822,-0.707781,3.30887,3.17347,-4.08178,3.93242,-1.43182,10.0119,7.04017,2.10652,-0.0334419,-2.49894,1.41593,0.386314,0.526331,-0.26602,0.256473,-0.420587,-0.833672,-5.81104,-1.18921,-2.23566,-1.2197,0.995259
-738.512,0.0556278,0.197572,4,15,0,751.587,-0.32166,-0.993965,-0.50872,0.00799281,-1.59568,-0.311729,0.280004,-0.336345,-0.581534,2.5376,0.213552,-2.07524,1.2187,0.530788,0.351085,-0.510302,0.543516,-0.299238,-1.10443,0.542319,-1.53031,-2.41382,4.52851,5.39819,-0.294149,-0.480639,0.728504,0.810736,-0.830292,0.735106,3.14098,-2.17108,-1.47851,-0.324172,1.65293,2.05231,-1.3436,0.879198,-1.35856,-1.50113,1.27611,0.779151,-0.729223,1.11412,0.866869,-1.38767,0.0618458,3.88304,6.19979,-0.938413,2.60567,2.51386,-3.81938,2.18247,-1.35235,21.5902,-10.9906,2.0794,0.213552,-2.07524,1.2187,0.530788,0.351085,-0.510302,0.543516,-0.299238,-0.224602,-0.502446,-0.71817,-1.98767,-1.28925,1.40069
-738.512,0.202226,0.355479,1,3,1,749.364,-0.32166,-0.993965,-0.50872,0.00799281,-1.59568,-0.311729,0.280004,-0.336345,-0.581534,2.5376,0.213552,-2.07524,1.2187,0.530788,0.351085,-0.510302,0.543516,-0.299238,-1.10443,0.542319,-1.53031,-2.41382,4.52851,5.39819,4.70943,0.0349386,-1.49251,1.15707,0.988812,1.74015,-1.07576,2.68774,-3.19537,0.0439957,0.461262,-0.0577131,0.680899,1.40556,-1.68255,-0.224127,0.184826,-1.83199,0.690541,-0.727083,0.178342,0.25626,-2.19007,3.70821,6.19979,-0.938413,2.60567,2.51386,-3.81938,2.18247,-1.35235,21.5902,-10.9906,2.0794,0.213552,-2.07524,1.2187,0.530788,0.351085,-0.510302,0.543516,-0.299238,-0.224602,-0.502446,-0.71817,-1.98767,-1.28925,1.40069
-740.188,0.999337,0.0326918,7,127,0,749.038,-0.759282,0.112266,-1.33501,-0.331727,0.249616,-0.642734,0.108803,-0.369046,-0.829846,-0.703943,-0.46508,2.12258,-1.38459,-0.108534,0.267942,0.337328,-0.512757,0.545237,-2.0767,-0.677084,-1.24542,-3.32382,5.8556,4.5716,-1.34794,1.77049,-2.29918,0.817672,-0.777042,-1.52066,-2.42807,-1.16659,-1.20367,-0.387613,-0.581744,0.0528262,-0.372297,1.37151,1.29927,-0.646037,-0.246547,0.826522,0.642146,1.79411,-1.16518,0.806746,-1.81019,0.666796,3.99333,0.692638,-0.627006,0.0839964,1.82567,-0.0804601,-1.55191,2.43835,-0.967247,-1.0061,-0.46508,2.12258,-1.38459,-0.108534,0.267942,0.337328,-0.512757,0.545237,-2.39778,-1.28504,-0.407332,-0.828523,1.35957,-3.28216
-742.459,0.999695,0.0191563,8,255,0,754.284,-0.821481,-1.22207,-0.676636,-0.556307,-2.09207,-0.637754,0.361099,0.272762,-0.855286,1.52529,0.00740269,-2.16131,0.822882,-0.102031,-0.923128,-0.0902327,0.468134,-0.59089,-1.06338,-0.960755,-1.76733,-4.70436,4.90312,5.0154,0.62686,2.1532,0.0276354,-0.836401,-1.53605,-2.82975,-0.616233,-1.11201,-0.485896,2.36707,-1.08818,0.11631,-1.81527,-0.528395,-0.94632,0.696622,1.02346,-0.00742052,0.388337,0.27167,0.56612,-1.15763,2.37235,-5.62627,17.2893,-1.08525,3.13466,3.03457,-4.78347,2.12121,2.22744,8.71733,-2.26627,1.45857,0.00740269,-2.16131,0.822882,-0.102031,-0.923128,-0.0902327,0.468134,-0.59089,0.751005,2.90501,-2.43741,-1.10121,-0.225391,-0.558957
-744.272,0.999999,0.0137328,8,255,0,753.778,-0.835151,-0.619647,-1.49892,-0.808582,-1.86436,-1.14254,1.13892,0.399737,-1.03097,-0.0756678,0.096227,-1.64264,1.2587,0.49779,-1.08696,0.494603,2.05579,0.381488,-2.19048,-2.55636,-1.39097,-3.86987,5.49267,5.23079,0.558121,-1.71861,1.49211,-0.0141007,-2.03369,1.3612,-1.34088,-0.314426,-0.0376777,1.91238,-0.0730745,-1.51885,0.146396,-0.544323,-0.362172,-0.51473,-0.455217,-1.08058,-0.126115,2.76562,-0.130959,-1.36923,-1.03797,-2.18894,14.041,-0.182833,-0.648363,1.68459,-1.59304,-0.267973,1.83325,1.23072,-0.490158,-0.23789,0.096227,-1.64264,1.2587,0.49779,-1.08696,0.494603,2.05579,0.381488,-4.22908,-1.15684,-1.89247,-0.751376,0.836618,0.437975
-737.375,0.999924,0.0110965,8,511,0,755.158,-1.44153,0.197336,-0.452089,-0.364142,0.112199,-0.0367033,0.394625,0.111448,0.00311176,0.0344273,0.087168,1.75462,-1.80793,0.0187993,0.115839,-0.845125,-1.12594,0.139918,-0.237449,0.809117,-3.5151,-3.56397,4.40069,4.60257,2.6321,1.66066,-5.03113,-1.84543,-2.68917,0.320472,0.526386,2.49397,-3.14232,-0.479789,0.215057,-0.0326102,0.0500017,0.752592,-1.45428,-0.0907358,2.24801,0.719563,-0.276966,-1.98188,0.872293,-1.22479,-1.32379,0.610524,-9.16716,3.62054,-5.75946,-0.286234,2.18995,-0.0565546,-6.08644,-12.6297,-4.64997,-0.234467,0.087168,1.75462,-1.80793,0.0187993,0.115839,-0.845125,-1.12594,0.139918,0.327336,-0.191619,-0.833093,-0.930876,-1.9038,-2.43597
-738.044,0.99761,0.00967599,9,511,0,746.477,-1.54461,-0.174943,0.426385,0.544771,-0.0458635,0.163524,1.08538,0.178418,-0.123427,-0.216359,-0.338762,0.34845,-1.05297,-0.291746,0.525301,-0.939132,-1.12454,1.27603,-0.778889,0.06178,-3.73985,-1.99805,4.55899,4.32011,-1.09999,1.17494,-0.379618,-0.503846,-1.23324,-0.0300183,-2.3065,0.23874,-1.15759,-0.37435,0.324617,1.5966,-1.66203,0.188925,-0.226755,-0.538041,-0.823234,-0.494307,-0.0490035,2.54827,-0.448755,-1.51754,-1.42385,-0.108345,6.54267,-0.738434,4.76347,2.19121,-1.09904,0.435029,2.16009,10.9077,-1.77344,-1.4059,-0.338762,0.34845,-1.05297,-0.291746,0.525301,-0.939132,-1.12454,1.27603,1.62999,2.05825,-0.893696,1.36673,-1.18643,-5.48102
-737.575,0.999455,0.00882063,9,511,0,747.089,-1.98018,0.120825,-0.697865,-0.381372,-0.130317,0.240826,0.914032,0.940393,0.711472,2.8261,0.158326,-0.149291,1.43347,-0.233043,0.657763,-0.0868747,0.25799,-2.03415,-0.790282,-0.797964,-1.04717,-0.94393,5.32464,5.18264,-3.04212,-0.760154,-0.983243,0.495359,2.63188,0.327908,0.961745,-0.863617,-1.20438,0.0317297,-0.348233,0.440574,-0.23229,-0.595926,1.11167,-1.38611,-1.65366,0.0117779,-0.498436,-0.359248,-1.04838,-1.23295,-1.51053,-6.31599,-21.7349,0.763834,-4.34266,-9.56775,-1.22664,-3.59728,-1.59711,-8.47874,-2.59445,2.70847,0.158326,-0.149291,1.43347,-0.233043,0.657763,-0.0868747,0.25799,-2.03415,-2.20461,-9.07761,4.1394,-3.7074,0.341679,1.16113
-735.781,0.999773,0.00838365,9,511,0,748.743,-1.68071,-0.343618,-0.375089,-0.432493,-0.772143,-0.477476,0.18855,1.74124,1.25693,1.495,0.770035,-0.502466,0.83413,0.289473,-0.1119,-0.297838,0.115047,0.512116,-0.714876,-0.817604,-1.5505,-3.3445,4.55397,5.40652,-3.91238,2.12899,1.60162,-0.867976,-1.4131,0.554551,0.766917,-2.16312,0.911125,2.33037,-0.16807,-0.0931871,1.35817,-0.404096,0.959803,0.0184948,0.233562,-2.57464,0.245419,-0.827067,0.449076,2.3597,0.776313,-1.06859,-3.0872,0.848941,3.29788,-0.323739,-2.31879,-0.566842,-4.10373,1.56867,1.02206,1.19937,0.770035,-0.502466,0.83413,0.289473,-0.1119,-0.297838,0.115047,0.512116,-2.20344,-1.50748,-0.570489,-0.985018,-1.34747,1.51157
-736.926,0.999931,0.00818505,9,511,0,746.009,-1.65477,-0.958486,-1.36891,-0.533453,0.158346,-0.351574,0.867856,0.353325,0.154308,-0.56122,-0.703194,0.549247,-0.709483,-1.10317,0.880318,0.134772,-0.140575,-0.820251,-1.41883,0.465964,-2.52508,-2.04624,5.97666,4.6529,-3.44036,0.724083,-1.75683,-2.3541,-0.610925,-1.2067,0.638381,3.17036,2.39736,0.668924,0.370604,-0.27767,0.517587,-1.85701,1.19074,-0.476964,0.592874,-0.728695,0.489172,-1.15667,0.348774,-1.02804,0.975796,1.39909,-5.97914,-1.07569,-2.0422,-0.69756,1.30411,-0.313127,-0.0567886,-0.538612,-5.74584,-1.91665,-0.703194,0.549247,-0.709483,-1.10317,0.880318,0.134772,-0.140575,-0.820251,-1.93371,-0.728455,-0.435513,1.16463,1.50743,-2.21051
