# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1220920576
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_sigma.1,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_sigma.1,g_se,g_sp
-724.967,0.981842,0.0831741,5,31,0,730.604,-1.77302,0.367805,1.5748,0.114255,-1.93938,0.101004,0.47864,1.13512,0.53539,-0.0503477,4.77557,4.58116,-7.72388,0.162094,-0.175721,0.873765,1.45187,-3.84624,-1.60762,-0.0217698,0.865348,-2.51994,1.65104,-0.365054,-23.1884,-4.48234,-0.292271,-1.26321,-3.43779,-2.69261,-11.0359,4.55434,0.653535,-3.87366,-0.952872,-1.32401
-726.154,0.991771,0.0822761,5,31,0,732.296,-1.45294,0.494412,1.63824,0.283429,-2.16533,0.640931,0.48625,0.622204,-0.518522,-0.501312,4.71567,4.67042,6.18919,1.19468,0.259503,-0.81633,1.05878,-0.942043,-1.83019,-2.2261,-0.838146,-5.46129,0.241513,1.81289,2.15687,0.0326887,-1.7473,2.64734,-2.92849,6.68655,3.27511,-1.39848,-2.89923,1.3617,-0.846553,-2.33637
-727.498,0.974608,0.0822383,5,31,0,733.25,-1.55631,0.332398,1.72089,-0.428783,-2.38701,0.123225,0.399445,0.487674,-0.587429,-0.0997156,5.26445,4.67612,6.43898,0.364167,0.013154,-1.35179,0.785094,-3.95532,1.66627,0.72461,1.76083,2.32086,1.56415,0.262368,-13.7714,-1.8878,5.01751,-4.5675,-3.86056,1.36149,1.3492,-3.03594,-5.77179,11.9912,0.279502,-0.79267
-720.592,1,0.0807406,5,31,0,735.338,-1.54084,0.511662,1.71214,-0.451198,-1.44128,0.0149056,0.520926,0.780568,0.467092,-0.326591,5.53063,4.96927,2.807,1.02996,-0.55646,0.9204,4.40105,-0.866617,0.424877,2.27454,4.54425,-3.50029,0.93327,4.13467,-8.61073,-0.32679,-0.143541,-3.34781,-2.26032,-0.383041,3.02801,-0.469944,0.918172,-0.862735,0.782132,-0.175099
-722.431,0.990572,0.0813993,5,31,0,727.122,-1.2003,1.03053,1.99295,-0.502208,-0.0339006,-0.197606,0.0329301,0.688263,-0.554507,-1.00931,4.46149,5.37898,-3.20692,1.74766,-0.945453,-0.423994,-2.09868,1.62332,3.42279,0.209473,0.993683,1.6166,1.1904,-1.62606,2.12349,2.9543,-0.26371,0.205569,0.786327,1.43652,-0.488427,0.114612,-1.07733,-3.97871,-1.56082,1.29178
-723.382,0.998644,0.0812594,5,63,0,727.455,-1.38274,0.73285,2.89833,-0.0203552,-0.380382,-0.935562,0.38113,1.53692,0.384548,-0.896075,4.88349,5.22658,-5.66795,-1.83978,1.08002,0.496488,-0.793097,-1.7477,1.82735,1.35687,1.58407,0.624307,1.25431,-1.43566,-6.13121,0.83556,2.62925,0.777237,0.0718488,-2.98855,-1.59282,2.42142,0.505366,1.08953,-0.511675,0.926046
-721.015,0.998151,0.0818028,6,127,0,729.499,-1.10223,-0.347694,1.17969,-0.691775,-1.24709,-0.886868,-0.305042,0.301545,0.00922186,-0.781762,4.9712,4.38853,-5.00567,0.658536,0.951673,2.70461,-0.114428,-1.72296,1.04344,3.18918,2.0406,-4.42179,-1.1176,-3.14305,-9.64995,-1.41336,-2.13497,0.236225,-0.883775,-0.708137,-1.6094,-0.249296,0.863273,-5.09607,-0.360993,-4.30636
-722.271,0.977875,0.0823055,6,63,0,732.614,-0.601818,-0.621901,0.39231,-1.27504,-0.990813,-1.14911,-0.67407,-0.651337,-1.39917,-0.342724,4.19024,4.64206,-1.51305,-0.704772,-0.149974,0.411603,0.436252,0.189393,-1.24048,-3.32794,-3.79512,2.75413,1.58217,6.46838,8.21628,0.175408,-1.83275,-0.960297,0.377852,0.0586301,8.38895,-2.95851,-3.35903,-6.66833,-2.33465,-2.93481
-723.32,0.939584,0.0810869,6,95,0,729.08,-1.48625,0.954122,2.00985,0.178205,-0.308722,0.123602,0.796876,1.18565,-0.15995,-0.92312,5.30549,5.47085,5.14283,-1.74421,0.485363,-1.29469,-0.812875,-3.42651,0.547836,-0.108939,0.231004,-0.222539,2.68914,2.7181,-12.0521,0.868959,-1.97507,0.794603,0.0397117,0.523275,1.38664,0.151825,-1.20788,-9.22955,0.337325,1.87784
-725.076,0.988333,0.076784,5,31,0,730.038,-1.3017,-0.754651,2.63721,-0.261458,-0.0390245,0.104879,0.417068,0.634978,-0.316969,-0.670478,5.08329,4.96714,1.17782,-1.09372,0.148172,-1.25662,0.0830427,-1.29376,-5.69785,-1.42499,0.587495,-1.27573,-0.502563,-3.06047,11.3394,-5.39324,4.9069,0.467359,0.925444,2.87516,6.60784,-0.270641,-1.23131,11.3567,0.104614,-0.689466
-725.992,0.999927,0.0764782,6,95,0,729.278,-1.05733,1.05075,2.0356,-1.24423,-0.885289,-1.60426,-0.61128,0.513699,0.893739,-0.993515,4.83066,4.89293,-0.47028,-0.354508,1.87031,0.383829,0.637373,1.99427,1.80952,0.252313,1.38919,-2.61214,-0.995383,-1.7845,0.539894,4.37085,1.0607,-1.15171,-0.273691,-2.65025,-4.28755,0.581297,3.09047,6.1411,-0.559716,-0.835833
-724.252,1,0.0770908,5,31,0,727.398,-1.0357,0.705467,2.06099,-1.29125,-0.752812,-1.4407,-0.731262,0.160758,0.0681042,-1.47219,4.78778,5.06899,0.904449,2.12018,0.172341,-0.263788,-0.370475,-1.27219,-0.25093,1.10393,2.30356,1.09963,-0.265996,-1.39846,1.96131,1.72623,0.299759,-0.621949,-0.224672,-0.835774,-1.15448,-0.35461,0.63238,-5.5486,-0.68179,-0.14349
-724.98,0.994697,0.0777119,5,31,0,728.765,-1.0328,0.730004,2.2493,-0.220179,-0.522374,-1.628,-0.688808,-0.283732,-0.413058,-1.02207,4.60628,4.71264,-4.60492,-1.2881,-0.0555347,2.06343,0.40588,-0.116458,0.818984,-1.07504,-1.14859,3.48099,0.0612617,-1.70687,-1.05237,3.15402,1.87146,2.19649,0.29428,-2.38549,-3.96458,-1.84316,-0.106916,3.12638,-1.16337,-1.95832
-726.624,0.996065,0.0779091,5,31,0,729.685,-1.01289,-0.0226346,2.34458,-0.574162,-0.397688,-1.64885,-0.405939,-0.491881,-0.402181,-1.26833,3.63722,4.76644,2.32812,2.63507,0.235514,1.60398,-0.173576,-0.566773,-1.98437,0.166011,-0.0389212,0.296631,1.05505,-1.34943,5.38882,0.31775,1.19215,0.893791,0.31944,-1.61234,1.04533,-1.88036,-0.0737004,-4.65488,-4.80076,-2.00591
-727.032,1,0.0782154,5,63,0,731.208,-1.03216,-0.0544488,2.67529,-0.115293,-0.139879,-1.75357,-0.571733,-0.591131,-0.609512,-1.41024,4.10412,4.71583,2.35442,0.209412,-1.55867,-1.91279,-0.924358,0.503426,2.1624,0.264112,0.781198,0.512364,-2.78507,0.179755,4.20858,0.189604,1.63077,1.7075,0.556957,-1.57363,-0.13301,-1.83752,-0.421761,-3.81526,-2.72633,-2.29168
-730.345,0.992624,0.0788393,6,63,0,734.979,-1.10389,-0.700967,0.939728,-0.256218,-0.187482,-1.83057,0.628222,-0.00384567,-0.535678,-1.14396,5.59864,5.10855,-0.774255,0.359248,-1.85611,-1.36336,-0.499501,2.10555,0.319865,2.80285,0.711308,-0.134392,2.22041,2.10252,18.7468,-1.94534,-2.85663,1.47313,0.611423,-2.96137,11.8873,-1.26421,-0.567592,5.19555,1.03941,-0.159145
-731.093,0.992152,0.078867,6,63,0,737.099,-1.29158,0.712322,2.93682,-1.10666,-0.898723,0.496112,-0.266723,1.23187,-0.108914,-2.03136,4.84544,4.97336,3.71844,-0.986905,-2.04764,-0.204416,-0.106104,1.31875,2.55071,0.0234483,-2.49807,-1.36954,-2.446,2.87165,-27.3487,0.48634,1.1505,-0.92673,-0.69415,1.26523,-2.19816,0.657815,-0.162315,-6.46347,-0.834727,0.225891
-725.175,0.984464,0.0788558,6,63,0,738.651,-1.21508,0.0642711,1.28226,0.0531031,-1.01758,-0.958281,0.498931,0.27083,0.152455,-0.57579,5.9786,4.88784,-15.3779,-1.47342,1.32944,-2.40686,-1.69934,4.4309,-1.35693,-0.299978,1.91017,-4.03563,1.10379,-1.19639,23.348,-0.616827,-2.17985,3.17112,-0.782212,-3.46561,18.5571,-1.48119,0.954257,6.06549,1.60899,-1.59434
-728.597,0.99993,0.0782263,6,63,0,735.821,-0.929986,0.269196,1.35321,-0.520819,0.912611,-1.44431,-0.599796,-0.971676,-1.18254,-0.931116,6.6446,4.9125,-5.10202,0.771446,1.20827,-1.96502,-1.13403,0.192954,-6.13177,0.894483,-1.34918,-2.81938,-0.625557,2.31486,8.31378,2.55133,-0.323985,2.01826,3.01335,-1.3794,0.945117,-3.73705,-1.62864,0.527823,2.42786,-1.03931
-725.808,0.986481,0.0788386,5,31,0,735.11,-0.977295,-0.221551,1.99612,-0.902201,0.966613,-1.19806,-0.462489,-0.303408,-0.645352,-1.12958,6.6865,5.25519,8.42555,2.06352,-2.52225,1.74671,0.702831,-1.61355,-0.187207,-4.07436,-1.85273,0.136795,0.666658,-3.66571,13.4799,0.123779,0.995078,0.398283,2.52713,-0.30257,1.98151,-1.4257,-0.395722,-4.44017,2.4853,0.549822
-728.723,0.989529,0.0783706,5,31,0,732.278,-0.99772,-0.337057,1.66774,-1.49756,1.53657,-1.30239,-0.302232,-0.0603101,-0.877341,-0.842624,7.08085,5.03712,-7.47235,-0.362716,-1.6726,-1.63086,0.168896,-0.276958,-0.51371,1.48813,-0.344659,2.37397,0.0959372,-1.96674,5.17225,-0.595285,0.818727,-2.0927,4.37847,-1.76718,3.17631,-1.13273,-1.30153,3.35057,2.93819,-0.238191
-730.083,0.995884,0.0781482,6,63,0,737.145,-1.02208,-0.336228,2.40148,-0.749069,-1.8483,-0.773216,-0.733791,1.74056,0.548812,-1.06573,3.74109,5.72568,-3.62673,2.24028,-0.856424,1.67548,-2.51255,0.484943,2.19725,-2.02,-0.836926,1.72895,2.20348,-2.50821,3.04462,-0.785347,1.98053,0.362935,-1.62725,0.477428,-5.32727,4.56669,2.00342,5.36403,-4.24146,2.60889
-728.066,0.999996,0.0784319,6,63,0,734.952,-1.11881,-0.708567,3.02476,-0.418842,-1.87787,-0.851016,-0.245436,1.18178,0.851208,-1.23413,4.1604,5.80928,4.41206,0.555833,-1.47433,-0.832218,-0.528463,0.424656,-4.96293,3.54799,-0.0615942,1.80145,-2.36358,0.201186,1.76271,-1.98723,2.49609,0.755501,-1.68951,-0.238007,-1.13181,1.5982,1.99156,-1.08891,-2.55106,2.82852
-723.538,0.996611,0.0790448,6,63,0,733.283,-1.21672,0.229327,1.562,-1.24554,-1.57425,-0.110949,0.34626,0.0913778,-0.284685,-0.648919,5.0718,4.5548,4.92122,-2.15173,2.59833,0.0625582,-1.812,-0.744252,1.95785,1.66675,1.8295,-4.0354,-2.20152,4.53902,10.6423,0.445042,-0.686941,-3.17312,-1.65004,2.55723,10.755,-2.35113,-0.684827,1.77823,0.0468566,-3.60804
-724.321,0.978759,0.0793871,5,31,0,728.397,-0.830694,-0.275417,1.35216,-0.0471239,-1.47193,-0.993524,-0.60035,0.447035,-0.381154,-0.806798,4.58223,4.9207,4.90861,-0.489119,-0.885604,-0.352411,1.76466,-3.33197,0.357611,0.759386,0.46993,-0.471141,0.648269,3.26994,36.0358,0.989038,0.811146,5.1121,-0.897739,1.11328,4.03338,2.50874,0.81268,-7.13021,-0.726261,-1.80649
-722.967,0.973361,0.0782994,6,63,0,733.397,-1.15338,0.166195,2.11947,-1.75685,-0.101978,-0.991934,-0.0109649,-0.0886152,-0.0830165,-0.798416,5.68732,5.19929,-9.28797,-1.59021,-1.27522,-3.52962,-0.15718,-1.23373,-2.46761,-1.23603,-2.01927,4.08338,1.7071,-2.94517,-6.87255,0.375203,1.89561,-3.99663,0.960259,-1.90706,1.63975,-2.52355,0.234872,3.91596,1.05683,0.883021
-721.485,0.987629,0.0768078,5,63,0,727.27,-0.859524,-0.677022,1.3358,-0.824978,-1.55219,-1.25503,-0.782119,0.436209,-0.827529,-0.915353,5.478,5.29602,-0.73377,0.859471,1.38319,-1.82773,1.52458,0.400278,3.89544,-1.03914,0.740827,-4.50904,1.04083,0.18496,10.7825,-0.904938,0.113393,1.2907,-1.02888,-0.165325,-0.123136,1.89026,-0.557753,-6.10786,0.789348,0.783718
-722.391,0.998916,0.0764425,5,31,0,724.302,-0.9096,-0.206981,1.5169,-1.61777,-1.80241,-1.29936,-0.413573,-0.00446458,-1.02441,-0.726794,6.01566,5.39429,-1.27558,-1.10714,0.795932,-0.122768,-0.836377,-1.36062,-1.64591,1.4958,-1.0826,1.18471,0.237771,0.592461,5.12513,0.642271,1.49981,-2.68365,-1.61554,-1.75325,3.9909,-0.331944,-1.68313,0.113737,1.59827,1.37723
-726.153,0.976405,0.0769513,6,63,0,731.937,-1.56256,0.525519,1.32139,-0.151846,1.17165,-0.135643,0.646557,0.849404,-0.551699,-0.449185,4.49078,4.88469,-0.224793,0.901301,-0.12602,-1.34807,2.25464,0.388131,2.15705,-0.180206,-0.664832,2.8205,1.38949,-5.2145,-17.9643,-0.908995,-5.36285,-1.20968,3.73047,-1.95049,3.44837,-0.804322,-3.7339,-4.38091,-1.7455,-0.331732
-729.44,0.999751,0.0757228,6,63,0,734.164,-1.52127,0.528922,2.64302,0.164917,-1.93125,0.508043,0.890002,0.493732,0.664041,-0.908956,7.2714,4.91706,-0.891914,-0.119479,-0.599611,0.932466,2.58433,0.160403,-0.300571,0.879525,2.40335,1.55068,1.24532,-2.38067,-8.24407,-0.84726,0.468868,0.675607,-2.21402,2.13954,2.67329,-2.3855,0.741998,-5.39479,3.13921,-0.61542
-734.673,0.990094,0.0762893,5,31,0,738.478,-1.41187,0.124439,3.52104,0.305987,-2.49965,-0.225475,1.0772,0.654362,0.024912,-1.0721,7.43374,4.545,5.17957,-0.335554,1.68317,-0.15916,0.0269316,-3.26863,-0.77869,1.31819,-1.29141,0.00898161,-1.20278,-1.61927,12.2454,-1.27808,3.41497,1.58746,-2.69343,0.0235768,7.93687,-1.00594,-0.327881,5.90867,3.33866,-3.76433
-726.417,0.981247,0.0761149,6,63,0,740.792,-1.16493,-0.237793,1.30412,-0.301703,0.35822,-2.02617,-0.216331,0.0935343,-0.344542,-1.00855,5.67096,5.55104,-7.80706,-2.65279,1.31684,-0.178899,-3.024,-4.12714,-1.82479,-2.80615,-1.1953,-0.0682492,3.8189,-3.70226,-26.3384,-1.26613,-2.36073,1.08102,1.46699,-4.71623,-2.72164,-1.56436,-0.471552,0.691067,0.937534,2.50866
-726.825,0.999622,0.0752687,6,63,0,729.585,-0.989377,-0.286713,1.74124,-0.312831,0.355664,-1.57386,-0.217218,0.558812,-1.00404,-1.48842,5.98504,5.36272,-2.45681,-0.143308,-1.66299,0.652486,0.616307,-2.74452,0.764278,-1.59425,0.882395,0.19603,0.083235,2.02907,24.5127,-0.0844571,-0.123754,1.41239,1.17267,-0.869103,3.8075,0.609499,-0.907112,-6.38122,1.61578,0.822337
-722.566,0.999428,0.0758185,6,63,0,729.72,-1.20131,0.212104,1.9699,-1.13436,-1.17235,-0.313295,-0.136166,-0.0374727,0.33751,-1.15478,5.03784,5.09894,8.72801,-0.320642,3.21806,1.61648,1.57124,-2.26727,-0.167526,-1.1352,-0.811614,-0.348857,2.12879,1.69359,-15.267,0.0192122,-0.542155,-1.25863,-0.851805,0.99084,-2.0873,-1.84224,0.86548,-5.80616,-0.254679,0.447471
-719.187,0.997226,0.0763555,6,63,0,730.446,-1.23565,0.417156,1.30834,0.0742852,-1.06302,-0.50803,0.0154754,0.471085,-0.407478,-0.465639,5.32045,4.92864,-0.0206253,0.772903,-2.2521,1.16442,4.40579,0.303492,0.608516,-3.75235,-0.443087,-4.12784,1.4401,1.98718,-5.30506,2.03702,-1.64932,3.46793,-0.994751,-1.1434,-2.10708,-0.200095,-1.65701,-2.90369,0.411994,-0.641736
-721.34,0.990298,0.076725,7,127,0,727.725,-1.6372,0.649208,1.40321,-0.398481,0.0947787,0.447769,0.44877,0.870375,0.765357,-0.0938072,5.01161,5.25383,-5.28864,3.02033,-0.686443,-0.709938,-0.825814,1.69447,-0.208391,-0.0449896,1.64714,-4.61304,-0.657601,0.940868,-4.41657,1.54072,-2.06384,-5.49835,1.06722,5.62706,-4.04909,1.31754,3.80923,0.76807,-0.205162,1.02819
-721.069,0.927088,0.0765626,5,31,0,728.79,-1.1829,0.403816,1.32131,-0.0275574,-0.570061,-0.451788,0.152249,0.85382,-0.161398,-0.789274,4.72291,4.71296,13.1363,0.0131219,0.0667647,-2.84683,-1.05024,-1.1801,-1.99858,2.68292,0.780938,-0.743625,0.671177,-1.18495,13.4744,1.34805,-2.25891,2.37874,0.0961451,0.644006,4.49754,1.57046,-0.0986596,-4.57296,-0.707775,-2.72351
-721.653,0.998509,0.0717277,6,63,0,724.024,-1.55611,1.00923,1.30587,0.260677,-0.322343,0.151342,0.578869,0.608488,0.455388,-0.230039,5.80597,5.0474,2.01502,0.729676,0.166701,-1.17176,-1.04539,0.742833,2.62993,-0.921377,0.396503,0.252273,0.411101,-3.03495,12.14,6.72071,-4.01907,2.45942,-0.0586536,1.19553,9.6821,-2.07238,1.02145,3.14726,1.3174,-0.50453
-722.028,0.998438,0.0721696,4,31,0,726.541,-1.58131,0.845777,1.16935,0.146802,-0.280284,0.350912,0.604439,0.692595,0.63445,-0.192216,5.88304,5.05499,4.3315,2.25987,1.13301,1.38242,-0.368904,-3.22374,0.588069,-1.42872,-1.37694,-0.516382,-0.553589,-0.292952,13.1411,4.50013,-5.86633,1.04002,-0.0073277,4.03351,11.4215,-1.20847,2.39881,2.37665,1.43274,-0.515932
-722.985,0.97351,0.0726073,5,63,0,731.164,-1.22027,0.39809,2.0564,-0.122436,-1.76356,-0.273767,0.50983,0.859296,-0.18419,-0.809264,4.89305,5.02049,-8.54594,-1.69477,-0.13403,-1.34096,-0.0147548,2.9361,0.604312,1.93084,-0.557966,5.69617,1.52207,0.305509,27.7973,0.893918,0.860815,1.60135,-1.83083,1.15766,10.9067,1.16319,-0.354986,2.29292,-0.160639,-1.01394
-722.594,0.998673,0.0712571,5,47,0,727.711,-1.2505,0.897317,1.94899,-0.210276,-1.20419,-0.540012,-0.261361,0.895467,0.0938413,-0.94193,5.59116,5.11554,-2.81778,0.478338,-0.404301,-0.831375,1.84359,-1.50719,-5.68843,-0.28058,0.599857,0.244678,1.54065,0.856748,-16.4763,2.4643,-0.474422,0.953865,-0.979305,-0.254878,-7.03975,0.729113,0.284716,-2.95628,0.844121,0.622918
-725.847,0.995236,0.071705,5,63,0,731.238,-0.959126,-0.296951,1.76043,-0.108056,-1.2859,0.0443513,-0.43321,-0.233451,0.105953,-0.944389,5.07067,5.8579,4.16325,-2.77714,-0.491924,-1.10594,0.353836,0.443198,0.636166,-2.90893,-0.526352,1.82329,-1.16399,3.36476,25.6553,-0.192498,0.893203,3.21966,-0.76283,5.0642,1.73076,-1.52837,1.47987,-3.46793,0.170056,2.71023
-725.202,0.990592,0.0719083,5,63,0,731.288,-1.07185,0.308907,1.75472,-1.26562,-1.16065,-0.54764,0.236684,0.0233758,-0.182679,-0.597636,4.7443,4.4469,0.827102,0.867,-0.445422,-0.807529,0.954058,-3.04701,1.81384,2.92887,-0.645434,0.96933,0.0745447,-5.75518,35.4395,2.61246,2.54039,-2.66021,-0.790815,1.09781,17.6112,-1.56129,0.402831,6.04325,-0.35812,-5.54211
-724.85,0.998339,0.0717801,5,63,0,728.719,-1.26531,-0.30996,1.91209,-1.01492,-1.60098,-0.4937,-0.309201,0.701653,-0.429724,-1.08999,4.89213,4.56749,-2.03322,-1.19229,0.523166,1.30371,-0.294103,-0.111596,-4.0109,2.52083,-0.311545,-0.739806,0.626529,2.56923,-33.3249,-1.73952,-0.93761,-1.24985,-1.46474,0.0742538,-6.0578,-0.125392,-0.8232,-4.56335,-0.771477,-1.68945
-725.072,0.99822,0.0722033,6,63,0,731.503,-0.830855,-0.932978,1.0916,-1.79122,-1.17218,-0.447769,-0.761456,0.419533,0.304483,-0.613383,5.43123,5.32812,-4.99665,0.749679,-1.73211,0.456329,1.1737,-3.193,-2.46835,-2.71898,-0.93999,2.21542,0.401487,3.81843,6.60528,-3.1951,0.348332,-3.69287,-0.437574,4.75508,-4.24114,3.26433,3.93573,6.00496,0.702477,1.17474
-726.1,0.995434,0.0726189,6,63,0,731.016,-1.01585,0.713718,2.08329,-0.160381,-1.78856,-1.74144,-0.138992,0.0569137,-1.22562,-0.986698,4.93795,4.96586,-1.41186,1.94921,1.65688,2.16632,1.93254,-0.775497,-0.315737,-0.522402,-1.11137,2.89129,-0.62468,-1.32635,20.166,3.38595,1.57682,2.57671,-1.53243,-2.9032,5.24115,-0.72591,-1.92347,1.4139,-0.133327,-1.0332
-726.949,0.994739,0.0728346,6,63,0,732.914,-0.991654,-0.410738,2.49874,-0.0589846,-0.718918,-0.75112,0.0236198,0.0501468,-0.705767,-1.18596,4.11248,5.72781,1.5854,-1.35676,-0.340794,-1.73878,1.92545,3.5815,-0.0328507,1.3465,2.10621,0.595735,1.47409,1.53604,31.9181,-0.640209,1.99981,2.42275,-0.0423062,0.900838,6.59792,-0.638193,-0.621307,-3.65947,-2.0776,2.19353
-723.878,0.998369,0.0729998,6,63,0,734.827,-0.753748,-0.25646,0.614629,-1.48389,-1.0929,-0.988862,-0.691147,-0.0707943,-0.341856,-0.0616073,6.11466,4.47116,-4.57906,2.184,-1.7221,1.5276,-0.296993,-0.00765214,-1.63037,-3.22905,4.69854,-0.421845,-1.41003,2.00764,-22.0023,2.1075,0.880783,-7.20885,-0.625847,-3.60318,-18.7874,1.27658,1.67015,21.7915,1.66284,-2.20966
-725.252,0.998424,0.0734265,5,63,0,733.136,-1.02223,-0.452391,1.21831,-0.96444,-1.22825,-0.321047,-0.171459,-0.419426,0.245916,-0.615149,6.18511,4.19409,13.7123,0.27568,-1.62819,-2.60077,0.0147481,-1.96243,-1.49793,0.310039,0.0739341,3.41466,0.592586,-0.47811,14.4785,-1.58737,-0.528871,-0.660336,-0.790426,3.69438,6.93496,-3.35114,2.57508,-3.61081,1.85621,-7.45723
-722.962,0.997894,0.073858,5,63,0,730.024,-1.07887,0.450445,1.50459,-0.199811,-0.301831,-1.19525,-0.109642,0.884586,-0.785044,-1.04559,5.13692,5.71696,-0.749959,-1.20856,1.22387,0.133137,-0.967488,0.163937,-1.47646,-3.18996,0.852194,2.81232,2.0505,-5.66608,10.4679,1.63619,-1.15594,1.85989,0.5354,-1.33271,2.36604,1.53732,-1.13962,-4.03303,0.167087,2.4107
-725.86,0.998379,0.0742518,5,63,0,728.837,-1.22693,1.09372,2.28538,0.301094,-0.392193,-1.34633,-0.251361,1.48272,-0.374371,-1.18715,5.47424,5.34093,4.99444,-0.266294,-2.26936,-0.021584,0.327175,-0.269863,0.240135,-0.994764,-1.18018,0.152302,-0.41133,3.43497,-10.9442,2.33968,0.13592,2.20321,0.150958,-2.21295,-4.2185,2.05137,-0.615674,-0.787388,0.667364,1.46612
-727.012,0.969371,0.0746817,5,63,0,735.682,-1.38183,0.00233759,0.884627,0.0925843,-0.281612,-0.199712,0.692261,1.11801,0.119482,-1.08705,4.81218,4.61384,10.554,-1.45154,0.837328,-2.10737,-0.0348579,2.96026,2.62248,-1.67272,0.768741,4.67233,-0.449786,-1.82349,-13.014,-1.51025,-4.53041,1.058,0.178156,0.226465,2.75411,0.412486,-0.0830482,-4.96747,-0.76837,-2.33862
-729.213,0.994982,0.0730067,5,63,0,734.835,-1.26922,0.259849,1.97935,-1.71165,-0.15026,0.440713,-0.356943,1.2356,0.349614,-1.72671,5.32542,4.65411,-5.39217,-0.388771,-2.70372,1.57822,0.0978374,0.301467,3.92168,0.714997,0.301337,-1.73481,-0.448961,-4.17722,-23.5872,-0.0739039,-0.42326,-1.7645,0.208185,1.68951,-2.769,0.737828,0.471766,-4.78884,0.307071,-1.61852
-728.03,0.997607,0.0731849,5,63,0,732.666,-1.08804,-0.575952,1.85672,-1.33101,-0.435397,0.291986,0.197763,1.28255,0.115429,-1.38526,5.57823,4.59829,-6.85387,-1.72855,-0.29545,1.41712,-0.664844,-1.97879,1.80152,-0.611861,-0.823312,3.4814,0.0802514,1.58825,28.722,-1.0678,-0.25226,-0.856536,0.167587,3.17454,5.15942,1.86166,0.675689,-2.646,1.04865,-4.10632
-727.533,0.993083,0.0735512,5,63,0,736.252,-1.22686,-0.372909,2.80661,-0.405061,-0.0685985,-0.626711,0.328583,0.295714,-1.25876,-1.56108,6.29167,4.66465,11.3515,1.23279,1.90791,1.98958,0.446794,-3.05317,0.930461,-2.40245,-1.39748,3.51775,0.0584886,1.62033,-4.71052,-1.04504,0.983431,0.343957,0.401643,0.0625612,1.53893,-0.672354,-1.6455,-5.82579,1.9468,-2.37881
-725.993,0.998951,0.0735919,5,63,0,731.161,-1.10129,0.599704,1.23913,-1.07797,-1.01085,-0.288002,-0.301327,0.218533,0.543687,-0.221142,3.99108,5.12326,-4.16329,1.66872,2.31587,-0.904672,0.665913,0.984412,-1.93508,-1.08464,-0.612387,-3.65274,1.24065,-2.47156,-6.03788,8.25847,1.87185,-5.32504,-0.989844,2.16713,-14.9375,-0.772667,5.69329,16.0219,-3.29274,0.713965
-723.557,0.999099,0.0740547,5,31,0,731.926,-1.29087,-0.391014,1.02895,0.110429,-1.274,-0.382286,0.305434,0.75333,-0.693775,-0.553951,4.83133,5.08616,2.27603,0.468842,-3.42988,-2.96038,-0.670502,-0.173938,3.531,-0.601833,1.19039,3.02734,-2.53259,0.394448,-9.31148,-4.33899,-4.81032,2.76587,-1.38909,-0.583443,5.06118,0.908551,-2.76594,-1.36605,-0.681881,0.344979
-721.186,0.999658,0.0745295,5,63,0,726.536,-0.909063,0.3237,1.20351,-0.805675,-0.986317,-0.420742,-0.314036,0.150805,-0.0953321,-0.137933,4.40204,5.14472,5.10031,-0.655479,-0.904909,-2.34415,1.20728,-1.383,-0.0387249,-3.57005,1.61334,-1.026,0.171382,0.15428,22.4245,8.72778,6.39508,-1.85388,-0.628608,3.49594,-0.573713,1.57332,2.2472,7.7562,-1.31307,-0.0271116
-725.019,0.994727,0.0750465,5,31,0,730.569,-1.05359,-0.254747,0.172184,-0.577128,-1.44139,-1.12916,-0.129202,0.112905,-0.117716,-0.21743,4.85945,4.57601,-0.15462,-3.06822,-0.399411,1.46619,-0.305936,-0.7233,0.539534,-0.100304,-0.854644,-2.80593,1.54614,-4.0627,-19.001,-2.24728,-10.6529,-0.20319,-1.83762,-6.94027,4.1403,-0.962284,0.898819,4.57255,-0.70798,-2.0554
