# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=744051095
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.7.2,marginal.8.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.7.3,marginal.8.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,marginal.7.4,marginal.8.4,index.1,index.2,index.3,index.4
-731.143,0.997531,0.0400949,7,127,0,749.634,-0.12569,-0.120906,0.778861,-0.579894,-0.407775,-0.438846,-0.27858,-0.0769644,0.0215995,1.49166,-0.457853,0.796861,-1.48275,-1.40259,-1.56506,0.175877,-0.00246169,-1.66908,-0.805501,-0.331931,0.854842,0.243884,1.74607,0.531666,5.24481,5.69146,0.994753,0.996637,0.000437415,0.282793,0.452474,0.212527,0.237326,0.232709,0.257176,0.290195,0.307198,0.328028,0.237137,0,0,0,0,0,0,0.255021,0.312613,0.301716,0.360028,0,0,0,0,0.243324,0.25867,0.278823,0.289008,0.461233,0,0,0,8,10,6,9
-735.659,0.992403,0.0408617,7,127,0,743.999,-1.30983,0.195923,1.73242,-0.312025,-0.243606,-0.393011,0.119143,0.806255,-0.382145,0.751298,1.83762,-0.444866,1.33845,1.64091,1.51174,-0.0329933,0.00352651,0.224191,0.910423,0.152592,0.724933,0.0625962,0.0196497,0.21248,4.68758,4.51464,0.990875,0.989171,0.000437415,0.258377,0.514016,0.194379,0.202247,0.185368,0.247881,0.351331,0.186558,0.269377,0.282116,0,0,0,0,0,0,0.27522,0.275472,0.274923,0.276809,0,0,0,0,0.252913,0.272741,0.300774,0.253324,0.298474,0,0,0,8,10,6,9
-734.669,0.998718,0.0411935,7,127,0,749.287,-1.00877,0.530992,2.25797,-0.464508,-0.865642,-0.0696865,-0.340947,0.151861,0.0186826,0.637368,0.037797,0.879588,-1.17116,-1.91716,-1.28245,-0.346033,0.048733,-1.04589,-0.905666,-0.707439,0.556451,0.159949,0.335797,0.0620963,5.33729,5.61758,0.995214,0.99638,0.000437415,0.312122,0.542063,0.206983,0.172772,0.245296,0.218478,0.268786,0.254497,0.289942,0.271774,0,0,0,0,0,0,0.277427,0.252786,0.30305,0.285303,0,0,0,0,0.280507,0.27733,0.283118,0.281547,0.288891,0,0,0,8,10,6,9
-735.541,0.999341,0.0420608,6,63,0,748.184,-1.52444,0.722905,1.30599,-0.278604,-0.715718,-0.265464,0.186196,0.0573787,0.691456,1.01769,-0.379074,0.210345,-1.1457,0.432007,2.19972,-0.390793,-0.0745733,-0.32853,-1.22975,-1.46105,0.404683,0.300238,0.160629,0.143261,4.28451,4.66687,0.986407,0.990686,0.000437415,0.244945,0.290703,0.178302,0.15399,0.179077,0.207318,0.198945,0.242619,0.245886,0.177159,0,0,0,0,0,0,0.213788,0.202415,0.214137,0.226375,0,0,0,0,0.202443,0.212911,0.209887,0.225077,0.233185,0,0,0,8,10,6,9
-740.087,0.990303,0.0429876,7,127,0,753.683,-0.944308,-1.90273,1.15515,-1.13817,-0.554198,-0.915225,-0.830496,0.175847,-0.326374,1.03512,-0.753447,-0.210588,1.28963,0.114531,-1.747,0.0183699,-0.360447,0.334683,1.69572,1.19223,0.312054,0.0306466,0.0372882,0.150524,5.91836,5.43945,0.997318,0.995677,0.000437415,0.166326,0.340873,0.202028,0.232946,0.213457,0.217922,0.276005,0.245866,0.242961,0.233173,0,0,0,0,0,0,0.237268,0.241169,0.238752,0.239318,0,0,0,0,0.222098,0.224279,0.251329,0.237568,0.276057,0,0,0,8,10,6,9
-742.102,0.988192,0.0431234,7,127,0,756.379,-0.802211,-2.03216,1.75634,-1.01046,-0.346719,-1.02975,-0.945176,0.236158,-0.154442,1.28609,-1.13645,-0.393303,0.424798,-0.379633,-1.96124,-0.0634753,-0.129369,-0.0552979,1.07704,1.59618,0.490546,0.0357162,0.0354558,0.110151,5.71446,5.47491,0.996713,0.995827,0.000437415,0.135193,0.499864,0.205017,0.263057,0.203481,0.210278,0.321971,0.281713,0.273542,0.257675,0,0,0,0,0,0,0.265519,0.269855,0.265393,0.265943,0,0,0,0,0.251267,0.252922,0.276756,0.268729,0.299026,0,0,0,8,10,6,9
-745.746,0.994968,0.0430703,7,127,0,755.634,0.115264,2.52694,1.60415,-0.857521,-0.908459,-0.619363,-0.508574,-1.38464,-1.33204,0.746818,0.506844,0.202516,-0.271514,0.779737,1.84828,0.597616,0.806914,0.300836,-0.825285,-1.61703,0.243543,0.745562,1.87962,0.0817948,4.44669,4.82091,0.988418,0.992005,0.000437415,0.425922,0.373093,0.248224,0.245952,0.259029,0.264157,0.225388,0.227599,0.299419,0.264517,0,0,0,0,0,0,0.248313,0.231247,0.338351,0.385157,0,0,0,0,0.285566,0.28735,0.27342,0.274245,0.308011,0,0,0,8,10,6,9
-750.195,1,0.0436029,7,127,0,761.474,-0.869547,-2.47595,-0.13877,-1.41706,-0.610419,-0.892119,-0.908053,0.247045,-0.251252,-0.0979898,-0.774956,1.37919,1.12599,0.599122,-0.521534,1.58036,1.34126,0.602327,-1.51638,1.96602,0.237246,0.225257,0.00177922,0.0929819,5.72027,4.62485,0.996732,0.99029,0.000437415,0.169738,0.262363,0.208075,0.24132,0.229313,0.228647,0.280429,0.257239,0.247831,0.220654,0,0,0,0,0,0,0.235005,0.235261,0.235171,0.235166,0,0,0,0,0.226995,0.226737,0.245994,0.237555,0.240129,0,0,0,8,10,6,9
-744.273,0.938584,0.0445785,7,127,0,767.589,-1.22293,-0.287792,3.28721,-1.11613,0.166933,-0.516161,-1.02459,-0.115532,-0.463337,1.01173,0.946342,-0.399334,-2.02196,-0.541732,-0.352339,0.127235,-1.3132,-0.396524,1.03023,-0.882476,0.265546,0.558155,0.00200496,0.341159,3.82728,5.31389,0.978695,0.995101,0.000437415,0.294535,0.516846,0.251303,0.320011,0.282193,0.255869,0.304048,0.28502,0.315795,0.308287,0,0,0,0,0,0,0.312141,0.312671,0.312389,0.312179,0,0,0,0,0.300995,0.266951,0.329468,0.304669,0.415994,0,0,0,8,10,6,9
-736.274,0.999055,0.0403262,6,127,0,751.989,-1.57015,0.154387,1.6695,-0.632222,0.477787,-0.274863,-0.124607,-0.0703298,-0.593125,1.38111,0.615339,0.210456,-0.81146,0.649942,0.521934,-0.0285143,0.331223,-0.600548,0.0137254,-0.855854,0.361875,0.273093,0.000623896,0.298741,4.69865,5.54915,0.990975,0.996124,0.000437415,0.223163,0.331137,0.177959,0.243961,0.19755,0.206256,0.20947,0.180026,0.237815,0.2026,0,0,0,0,0,0,0.221285,0.221402,0.221322,0.221338,0,0,0,0,0.210154,0.217589,0.220321,0.195021,0.302111,0,0,0,8,10,6,9
-735.027,0.995203,0.0411508,6,63,0,749.439,-1.22116,0.0931243,1.13746,-0.131577,-0.190505,0.0016333,-0.25035,-0.0583924,0.297548,0.748334,0.233202,-1.58457,-0.497838,0.000922621,1.21008,0.0294125,-0.84842,-0.178359,-1.18722,0.319555,0.574006,0.19042,0.000306753,0.542171,4.37704,5.66828,0.987593,0.996558,0.000437415,0.26097,0.390512,0.236998,0.230967,0.251024,0.224953,0.244636,0.28409,0.273647,0.254954,0,0,0,0,0,0,0.264888,0.264884,0.264896,0.264881,0,0,0,0,0.259445,0.234431,0.253334,0.290925,0.342889,0,0,0,8,10,6,9
-731.611,0.990906,0.0416634,7,127,0,747.949,-0.407575,-0.475985,0.548521,-0.763607,-1.0209,-0.663674,-0.627851,-0.246441,-0.884297,0.16473,0.20348,1.52043,1.09681,0.11604,-1.29691,-0.428852,0.902276,0.283624,1.4126,-0.0460866,1.35373,1.08972,0.0426328,0.344703,6.30229,4.5034,0.998171,0.98905,0.000437415,0.258655,0.581788,0.191311,0.143166,0.213073,0.2213,0.322349,0.167339,0.269289,0.276904,0,0,0,0,0,0,0.272816,0.270843,0.273585,0.27386,0,0,0,0,0.262116,0.264296,0.288203,0.248941,0.315351,0,0,0,8,10,6,9
-734.143,0.996839,0.0418202,7,255,0,745.832,-1.88561,0.634888,1.43479,0.250902,-0.433316,0.247029,0.4318,0.674088,-0.111971,1.37086,1.00216,-1.16826,-1.64238,0.558617,1.24558,0.607823,-0.905032,0.610144,-1.47452,-0.547574,0.555833,0.064687,1.27972,0.35441,4.70741,5.74162,0.991053,0.996801,0.000437415,0.262026,0.354428,0.223497,0.165122,0.223129,0.24114,0.266187,0.190893,0.249702,0.245395,0,0,0,0,0,0,0.260502,0.129461,0.259566,0.306538,0,0,0,0,0.233377,0.244978,0.260753,0.211919,0.309507,0,0,0,8,10,6,9
-731.072,0.95479,0.0424609,7,127,0,744.838,-0.963491,-0.167211,1.22683,-0.823272,-1.29047,-0.411655,-0.362609,0.232546,0.272819,1.00277,-0.991821,1.11693,1.42241,-1.4132,-1.55785,-0.283523,-0.290821,-0.747855,1.33385,0.978766,0.876116,0.113622,0.12597,0.350953,5.39881,4.65512,0.995498,0.990577,0.000437415,0.235772,0.508703,0.148386,0.103878,0.19961,0.206519,0.303975,0.311429,0.276742,0.236821,0,0,0,0,0,0,0.255992,0.245779,0.265206,0.266317,0,0,0,0,0.23096,0.233813,0.270254,0.272839,0.322147,0,0,0,8,10,6,9
-734.867,0.976965,0.0397238,7,127,0,747.808,-1.22493,0.440839,1.82232,0.00635836,-0.560457,0.0118376,0.103456,0.267739,-0.169415,1.79945,0.876901,-2.61207,-1.38766,0.769369,0.997472,-0.436513,-0.456441,0.818666,-1.0514,-0.977052,0.483179,0.0163386,0.285601,0.310099,5.01761,5.52716,0.993423,0.996038,0.000437415,0.284465,0.435404,0.243987,0.197319,0.244473,0.252687,0.267864,0.228759,0.276396,0.27348,0,0,0,0,0,0,0.278431,0.24796,0.278736,0.283871,0,0,0,0,0.259869,0.265241,0.275046,0.24945,0.376135,0,0,0,8,10,6,9
-734.912,0.999335,0.0388104,7,127,0,752.385,-1.16069,-0.0656693,0.779082,-0.588364,-2.24012,-0.591245,-0.350328,0.417519,-0.5327,0.604474,-0.334995,1.02449,2.11807,-0.525465,-1.18174,0.672257,0.903126,-0.266843,-0.646809,-1.32331,0.805126,0.685841,0.158071,0.166123,4.58278,4.20157,0.989877,0.985249,0.000437415,0.228885,0.365822,0.164082,0.0499522,0.163769,0.191608,0.302797,0.170225,0.261958,0.160892,0,0,0,0,0,0,0.219198,0.179947,0.219125,0.225307,0,0,0,0,0.202479,0.208636,0.229117,0.203964,0.2343,0,0,0,8,10,6,9
-738.867,0.993577,0.0395901,7,127,0,747.071,-0.75749,-0.0526801,0.802252,-1.19213,0.546549,-0.525129,-0.443598,0.131514,-0.424084,0.172436,1.62928,-1.13117,-2.1421,0.519234,0.989783,-0.61428,0.615498,0.546485,0.711011,0.826412,0.671474,0.0112064,0.0472114,0.324544,5.58178,6.14506,0.996248,0.997861,0.000437415,0.290426,0.420534,0.160154,0.379455,0.229714,0.239526,0.316501,0.241916,0.276737,0.279907,0,0,0,0,0,0,0.273835,0.289895,0.279932,0.280683,0,0,0,0,0.260311,0.265281,0.301962,0.266479,0.304676,0,0,0,8,10,6,9
-732.41,0.980116,0.0399322,7,127,0,750.18,-1.37232,-0.190178,1.55034,-0.407583,-2.1111,-0.687367,-0.532532,-0.0756194,-0.365036,1.26105,-0.174047,1.02809,1.02859,-0.24252,-1.14563,0.745163,-0.630395,-0.787086,-0.386415,-0.332066,0.518959,0.404212,0.246838,0.221805,6.07316,5.01237,0.997701,0.993389,0.000437415,0.193432,0.36716,0.176711,0.0822488,0.156865,0.167618,0.202707,0.179893,0.237685,0.151559,0,0,0,0,0,0,0.208275,0.149794,0.197667,0.203488,0,0,0,0,0.182235,0.187159,0.20226,0.192595,0.251327,0,0,0,8,10,6,9
-728.743,0.990997,0.039251,6,63,0,739.481,-0.627237,0.174244,1.39972,-0.530948,-0.909622,-0.250036,-0.228672,-0.0354335,-0.024742,0.945134,0.787715,-0.136136,-0.694549,0.035837,-0.082364,-1.59757,0.082655,-0.644387,-0.421595,-1.3786,0.549006,0.0525698,0.639987,0.493968,5.53131,4.84004,0.996055,0.992155,0.000437415,0.309967,0.466321,0.234399,0.199451,0.262917,0.265174,0.286139,0.287328,0.29435,0.292696,0,0,0,0,0,0,0.286196,0.240762,0.322962,0.325856,0,0,0,0,0.271539,0.273569,0.292341,0.293401,0.397682,0,0,0,8,10,6,9
-736.52,0.975348,0.0393892,7,127,0,743.356,0.063124,-0.66005,0.591176,-1.23171,-0.400797,-1.37019,-0.767876,-0.25534,-0.730321,-0.399005,-0.724469,-0.359892,0.222464,0.226164,0.843876,0.220214,0.720556,0.718488,1.04182,1.47805,0.944316,0.511063,0.0312273,0.0710022,4.82499,5.33641,0.992037,0.99521,0.000437415,0.28372,0.562986,0.187678,0.335888,0.168572,0.263521,0.367128,0.27045,0.319257,0.28659,0,0,0,0,0,0,0.303186,0.308305,0.302337,0.306038,0,0,0,0,0.294927,0.303264,0.310459,0.303789,0.308433,0,0,0,8,10,6,9
-730.177,0.998057,0.0383723,7,127,0,746.433,-0.989421,-0.0689577,1.55785,-0.548339,-1.97267,-0.564223,-0.586163,-0.246983,-0.499885,0.56592,0.142773,0.143186,-1.23197,-0.257936,-1.00888,0.17619,-0.752034,-0.729291,-0.146478,0.706988,0.502754,0.48878,0.0711411,0.0938228,4.8429,4.94032,0.992178,0.992898,0.000437415,0.283206,0.471747,0.237029,0.131954,0.235591,0.233615,0.265439,0.241452,0.288347,0.249352,0,0,0,0,0,0,0.272688,0.253844,0.272473,0.272177,0,0,0,0,0.266467,0.266082,0.272082,0.2676,0.286796,0,0,0,8,10,6,9
-732.052,0.99984,0.0390188,6,63,0,739.575,-0.63051,-0.331576,1.55119,-0.294494,-0.929209,-1.33274,-0.427478,0.150601,0.0426664,0.283605,-0.25837,1.56514,-0.400528,0.149386,0.285623,0.897815,0.161192,-1.39644,-1.31534,-1.23695,0.49492,0.202965,0.567978,0.326513,4.64315,4.91075,0.990465,0.992687,0.000437415,0.224689,0.419294,0.22785,0.178004,0.150955,0.216658,0.268146,0.25798,0.25507,0.235708,0,0,0,0,0,0,0.281132,0.216727,0.181561,0.266744,0,0,0,0,0.191036,0.238697,0.272979,0.266358,0.281273,0,0,0,8,10,6,9
-729.264,1,0.0398,6,63,0,737.365,-1.00753,0.0761734,1.71504,-0.449578,-1.04952,-0.782499,-0.692202,-0.0291194,-0.15577,0.797283,-0.592974,1.42639,0.20167,-0.0499245,-0.442874,0.775106,0.134013,-1.77713,-0.47765,-0.520612,0.363935,0.210098,0.323379,0.14436,4.84225,5.30458,0.992172,0.995056,0.000437415,0.233142,0.354814,0.200848,0.168213,0.182188,0.187112,0.226397,0.218468,0.245635,0.196517,0,0,0,0,0,0,0.232897,0.200747,0.214637,0.219486,0,0,0,0,0.210843,0.212971,0.229069,0.22593,0.250279,0,0,0,8,10,6,9
-730.287,0.999028,0.0405991,7,127,0,738.081,-0.765569,0.219789,1.18372,-0.219073,-1.02315,-0.325251,-0.457259,0.291549,-0.356733,0.113516,-0.394965,-0.542344,-0.180543,-0.275753,-0.621168,-1.4001,0.423852,1.83649,0.803042,0.487211,0.727632,0.705278,0.490775,0.0816348,5.34835,5.85445,0.995267,0.997141,0.000437415,0.292982,0.453324,0.231938,0.144499,0.218567,0.202725,0.303805,0.214711,0.292946,0.227182,0,0,0,0,0,0,0.276016,0.207271,0.266201,0.254303,0,0,0,0,0.259505,0.257539,0.268815,0.259035,0.266107,0,0,0,8,10,6,9
-732.185,0.999908,0.0413296,7,127,0,740.395,-0.447193,-0.515097,0.436746,-0.789993,-1.74268,-0.381317,-0.736837,-0.452865,-0.677742,0.989377,0.0377304,-0.191636,0.0973439,1.05846,-1.1043,-0.364484,1.78463,-1.40928,-1.35305,-0.663843,0.470233,0.089166,0.292739,0.34726,4.7849,5.23299,0.991714,0.994691,0.000437415,0.267531,0.362631,0.243184,0.170827,0.27992,0.247774,0.273251,0.252943,0.275393,0.259104,0,0,0,0,0,0,0.26817,0.217854,0.291848,0.271181,0,0,0,0,0.267973,0.244765,0.263194,0.248528,0.369089,0,0,0,8,10,6,9
-731.283,0.992809,0.0421323,7,127,0,745.418,-0.13633,-0.340457,0.609316,-0.581112,-1.09137,-0.850787,-0.317852,-0.24713,-0.286013,0.310759,-0.495375,-0.834116,-0.0841961,0.00986619,-0.81133,0.126605,0.608938,-0.05969,2.43533,0.647046,1.53257,0.0790195,0.666023,0.585926,6.7227,4.90889,0.998798,0.992673,0.000437415,0.212204,0.53139,0.157443,0.079083,0.110273,0.217997,0.236843,0.226346,0.237515,0.22733,0,0,0,0,0,0,0.243669,0.191712,0.215147,0.273768,0,0,0,0,0.187736,0.234592,0.241353,0.237621,0.29899,0,0,0,8,10,6,9
-729.785,0.895324,0.0423832,6,127,0,743.703,-0.913975,-0.278353,0.618198,-0.488587,-0.97744,-0.298232,-0.398531,-0.120774,-0.493476,0.620102,0.115827,-0.624102,-0.351234,-1.67914,1.13286,-0.488955,1.09924,-0.813088,1.29653,-0.0431428,1.17926,0.162419,0.184391,0.195787,5.92945,4.78276,0.997347,0.991697,0.000437415,0.212197,0.436354,0.173734,0.105703,0.208309,0.189495,0.244877,0.172909,0.232753,0.219115,0,0,0,0,0,0,0.226536,0.21184,0.232445,0.229319,0,0,0,0,0.223536,0.220304,0.229333,0.217275,0.254629,0,0,0,8,10,6,9
-731.266,0.993946,0.0356539,7,127,0,742.648,-0.945377,0.130636,2.15958,-0.81741,-0.517522,-0.476704,-0.33496,0.328515,-0.0845252,1.46771,-0.898782,0.469263,-0.291712,1.63238,-1.1175,0.385783,-1.00362,1.03624,-0.957167,-0.561413,0.314281,0.130178,0.26293,0.435624,4.99919,5.35587,0.993302,0.995302,0.000437415,0.270157,0.408828,0.216428,0.232558,0.234816,0.242773,0.28236,0.257267,0.297239,0.23887,0,0,0,0,0,0,0.261075,0.276016,0.27809,0.285361,0,0,0,0,0.227297,0.23808,0.292996,0.257963,0.402011,0,0,0,8,10,6,9
-730.533,0.997563,0.0359588,7,127,0,744.884,-0.181731,-0.176011,0.90127,-0.616418,-1.2658,-0.918204,-0.571988,-0.530039,-0.637694,1.28117,1.05482,0.177938,1.49213,-2.06874,-0.490257,-0.128185,-0.174428,1.99515,0.70177,1.19821,0.694533,0.221601,1.16551,0.143127,4.77315,4.71887,0.991617,0.991154,0.000437415,0.270229,0.435943,0.214939,0.149078,0.182022,0.22013,0.225111,0.212485,0.24859,0.239786,0,0,0,0,0,0,0.275045,0.154646,0.212944,0.285061,0,0,0,0,0.233,0.241544,0.242593,0.239907,0.290679,0,0,0,8,10,6,9
-730.533,3.50877e-28,0.146003,2,3,0,741.808,-0.181731,-0.176011,0.90127,-0.616418,-1.2658,-0.918204,-0.571988,-0.530039,-0.637694,1.28117,1.05482,0.177938,1.49213,-2.06874,-0.490257,-0.128185,-0.174428,1.99515,0.70177,1.19821,0.694533,0.221601,1.16551,0.143127,4.77315,4.71887,0.991617,0.991154,0.000437415,0.270229,0.435943,0.214939,0.149078,0.182022,0.22013,0.225111,0.212485,0.24859,0.239786,0,0,0,0,0,0,0.275045,0.154646,0.212944,0.285061,0,0,0,0,0.233,0.241544,0.242593,0.239907,0.290679,0,0,0,8,10,6,9
-730.533,0,0.237424,0,1,1,738.564,-0.181731,-0.176011,0.90127,-0.616418,-1.2658,-0.918204,-0.571988,-0.530039,-0.637694,1.28117,1.05482,0.177938,1.49213,-2.06874,-0.490257,-0.128185,-0.174428,1.99515,0.70177,1.19821,0.694533,0.221601,1.16551,0.143127,4.77315,4.71887,0.991617,0.991154,0.000437415,0.270229,0.435943,0.214939,0.149078,0.182022,0.22013,0.225111,0.212485,0.24859,0.239786,0,0,0,0,0,0,0.275045,0.154646,0.212944,0.285061,0,0,0,0,0.233,0.241544,0.242593,0.239907,0.290679,0,0,0,8,10,6,9
-733.94,0.986501,0.013156,8,255,0,754.295,-0.347939,-0.201416,0.256059,-0.380556,-0.731074,-0.791984,-0.458219,-0.561046,-0.48006,0.712062,0.116815,-1.73814,1.09668,1.81012,2.66708,-0.133318,-0.456353,-0.547439,0.9924,0.378685,1.58958,0.10614,0.136004,0.469063,4.87487,4.32682,0.992422,0.986963,0.000437415,0.289184,0.455413,0.234745,0.14996,0.138101,0.213461,0.187485,0.207733,0.244216,0.233401,0,0,0,0,0,0,0.242831,0.234672,0.233273,0.241007,0,0,0,0,0.211247,0.237072,0.228897,0.235319,0.342969,0,0,0,8,10,6,9
-738.462,0.999905,0.00688157,9,511,0,748.752,-1.15765,0.51498,1.79135,-0.247816,-0.890328,-0.593269,0.0145346,0.336359,0.714118,0.762567,-0.547826,1.82055,-0.443138,-1.88096,-2.12414,-0.394993,2.71614,0.295906,-0.21972,-1.43848,0.533307,0.333544,1.1554,0.217855,5.74075,5.91631,0.996798,0.997312,0.000437415,0.229153,0.36538,0.166458,0.124808,0.142851,0.186356,0.213146,0.247947,0.244132,0.17548,0,0,0,0,0,0,0.235604,0.130963,0.173587,0.291642,0,0,0,0,0.186931,0.206821,0.217942,0.231513,0.233294,0,0,0,8,10,6,9
-731.529,0.999624,0.00468569,10,1023,0,755.541,-0.579441,-0.594602,1.26694,-0.633973,-0.900766,-0.520572,-0.728885,-0.0739775,-0.687179,0.725361,1.52534,-0.273956,-1.11145,-1.93268,1.15261,0.606388,1.06954,-0.670128,-0.62136,-0.724295,0.599564,0.0404793,0.274134,0.23778,5.32981,4.78379,0.995178,0.991705,0.000437415,0.240308,0.490495,0.236035,0.208475,0.248485,0.225951,0.301612,0.230344,0.274407,0.280625,0,0,0,0,0,0,0.278167,0.264318,0.284185,0.273191,0,0,0,0,0.269365,0.260109,0.289885,0.261946,0.328789,0,0,0,8,10,6,9
-733.883,0.999928,0.00365691,10,1023,0,749.612,-0.384848,0.079957,1.0335,-0.13828,-0.273578,-0.758419,-0.471239,-0.299626,-0.297854,-0.138061,-0.828768,-0.541973,-1.48061,0.604847,-2.60097,-1.95115,0.409133,0.230532,1.89652,0.575967,0.817769,0.284508,0.199791,0.824782,4.90303,5.22287,0.992631,0.994637,0.000437415,0.296255,0.476906,0.260706,0.240095,0.175637,0.212031,0.236257,0.236517,0.282896,0.246517,0,0,0,0,0,0,0.273563,0.268485,0.250774,0.261173,0,0,0,0,0.2172,0.258177,0.284888,0.285172,0.311468,0,0,0,8,10,6,9
-730.24,0.999879,0.00312009,10,2047,0,747.694,0.214849,-0.753829,1.72965,-1.5412,-1.86142,-1.18624,-1.10694,-0.787149,-0.777416,0.237755,-0.906294,-0.793271,0.476408,-0.96989,0.518978,-0.117843,0.655833,-0.462432,-1.94209,-0.601575,0.400553,0.133311,0.269183,0.613445,5.45808,5.1811,0.995756,0.99441,0.000437415,0.264105,0.488355,0.208256,0.188161,0.232308,0.237936,0.261559,0.262301,0.286116,0.25758,0,0,0,0,0,0,0.267947,0.252254,0.286032,0.290169,0,0,0,0,0.233651,0.2421,0.278186,0.279334,0.412741,0,0,0,8,10,6,9
-726.857,0.999896,0.00282531,10,2047,0,741.68,0.633596,-0.781792,-0.182969,-1.40223,-1.46947,-1.2912,-1.04425,-0.609992,-1.17281,0.601908,0.035896,-0.275152,0.596141,0.332296,0.929085,0.751884,0.149606,-0.944319,-1.64714,-0.714325,0.932758,0.218063,0.536912,0.203999,4.66882,4.79807,0.990704,0.991822,0.000437415,0.28658,0.411909,0.184134,0.174927,0.200148,0.23942,0.320275,0.218346,0.270465,0.247566,0,0,0,0,0,0,0.253963,0.2474,0.26504,0.29073,0,0,0,0,0.242498,0.251582,0.268081,0.246825,0.317491,0,0,0,8,10,6,9
-727.874,0.999612,0.00266745,11,2047,0,737.651,-0.318148,0.102436,0.735734,-0.384226,-0.767884,-0.317398,-0.253085,0.162308,-0.2439,0.17735,-0.190549,0.815012,-0.727811,-0.398323,-0.797393,-0.057592,-0.4379,0.709995,2.88153,0.621545,1.00874,1.15116,2.24967,0.191765,4.96475,5.24438,0.993069,0.994751,0.000437415,0.249529,0.382325,0.170465,0.123064,0.18004,0.189638,0.260736,0.19104,0.255593,0.186421,0,0,0,0,0,0,0.226096,0.112522,0.252303,0.279292,0,0,0,0,0.216662,0.218654,0.231825,0.21894,0.232312,0,0,0,8,10,6,9
-735.937,0.999813,0.00259234,10,2047,0,746.942,-0.577315,0.248313,1.199,0.403089,-0.083708,-0.282886,0.113803,0.565553,0.418396,-1.32327,-1.43251,-0.0315754,-1.49117,-1.66991,0.496055,-0.439775,-0.373706,1.06988,-1.63587,1.06309,0.638752,0.590893,0.0734173,0.0714414,6.20273,5.57484,0.99798,0.996222,0.000437415,0.228632,0.352249,0.246523,0.193407,0.174338,0.213841,0.26629,0.248343,0.247275,0.235635,0,0,0,0,0,0,0.245366,0.238909,0.2363,0.241515,0,0,0,0,0.2374,0.24249,0.248375,0.246448,0.2244,0,0,0,8,10,6,9
-734.906,0.999987,0.00257627,11,2047,0,748.734,-1.27935,-0.633521,0.904419,-1.43078,-1.00742,-1.60198,-1.50926,-0.735731,-0.933704,2.4208,1.7774,-0.95995,0.245477,0.110233,0.961941,0.296864,0.538131,0.108349,0.00556595,-0.722556,0.55478,0.632998,0.384852,0.150897,6.68594,4.70149,0.998753,0.991,0.000437415,0.279085,0.47238,0.20021,0.239884,0.185613,0.193415,0.267993,0.247309,0.292438,0.219306,0,0,0,0,0,0,0.257647,0.288048,0.245947,0.25224,0,0,0,0,0.236851,0.239257,0.259958,0.254554,0.355179,0,0,0,8,10,6,9
-732.305,0.999431,0.00260296,11,2047,0,744.652,-0.569333,-1.22539,0.422732,-1.27058,-1.60104,-1.55008,-0.915538,-1.03567,-1.52189,1.60675,0.753379,0.3554,0.185243,0.506501,0.900687,0.384023,0.211477,1.22027,-0.125883,0.809394,0.645603,0.356946,0.227656,0.0989614,3.972,5.10659,0.981513,0.99398,0.000437415,0.210805,0.434514,0.206018,0.173453,0.178197,0.245788,0.231778,0.180864,0.267027,0.213712,0,0,0,0,0,0,0.245052,0.231959,0.233946,0.259651,0,0,0,0,0.231286,0.242172,0.240085,0.231763,0.2887,0,0,0,8,10,6,9
