# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1220920576
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_sigma.1,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_sigma.1,g_se,g_sp
-724.576,0.998847,0.0600819,6,63,0,729.577,-0.983432,-0.617753,0.899549,-1.85046,-1.57825,-1.69088,-0.450664,-0.426307,-0.464641,-0.878405,5.5507,4.60943,-3.70504,0.167578,0.997982,1.65325,-1.83704,-1.04998,1.54009,2.95386,-1.88465,-0.606937,0.763331,0.524677,-15.1752,-1.49496,-2.50274,-2.86981,-1.21687,-2.95193,1.31498,-2.31312,-0.0408684,0.156758,0.776524,-2.2043
-724.178,0.992332,0.0604602,6,63,0,731.072,-0.975071,0.246392,1.86769,-0.362634,-1.74405,-1.27663,-1.03372,0.486195,-0.500097,-1.02868,5.4168,5.34499,11.6161,0.352136,0.174489,-1.92016,-1.08213,-2.95178,1.88458,-0.983573,0.394339,1.15054,0.934844,-2.77371,-5.59446,1.7497,0.891537,2.05875,-1.41535,-0.848142,-7.24253,0.966754,-0.128899,2.37253,0.59524,1.39371
-723.057,0.999229,0.0604243,5,63,0,732.285,-0.926635,0.602716,1.12338,-1.21383,-0.94843,-0.643382,-0.696054,0.453888,-0.92766,-0.984132,4.75548,5.24484,0.465452,-0.497381,2.63343,3.50759,-2.33632,-2.44228,-2.84853,0.537354,1.28165,-1.22193,2.14945,1.09749,13.1151,3.62797,-1.37943,-0.432133,-0.197975,2.02132,-0.884033,1.23922,-0.996031,-4.43877,-0.624825,0.517422
-723.591,0.997461,0.0608266,6,63,0,729.35,-1.12822,-0.253613,2.24597,-1.64682,-0.2035,-0.849116,-0.251198,-0.161313,-0.936059,-0.846932,4.80741,4.52739,-4.91862,-2.80942,2.54719,-0.181515,1.14531,-0.901716,1.69872,-1.24064,0.702133,1.75326,0.490424,-3.10586,-13.9046,-1.14532,2.35087,-3.07547,0.790157,-0.634837,-1.61028,-2.35662,-1.85176,3.41172,-0.780805,-2.68793
-722.038,0.996154,0.0611165,6,63,0,728.307,-1.14794,0.214698,1.18415,-0.75394,-1.2248,-0.334392,-0.276834,0.394787,0.765275,-0.911797,5.08517,5.12533,0.483824,1.01728,-1.92082,3.28681,-0.986528,0.393389,-1.42178,2.38251,1.81737,0.467592,0.631611,3.04464,-8.97113,0.513973,-2.69285,-0.301976,-0.902661,1.48858,-3.43748,-0.431593,2.58958,-4.52496,-0.0951159,0.415201
-724.499,0.984459,0.0613226,6,63,0,728.621,-1.18364,0.337042,2.22301,-0.762846,-1.39476,-1.4906,0.00424535,0.713166,-0.631229,-0.616204,6.06054,5.11258,-9.20117,0.804696,-1.25809,-0.89709,-1.27931,-1.55475,-1.7778,-0.140374,1.50529,0.717214,0.17842,0.700306,-3.58802,1.42754,4.36347,-1.21087,-1.38876,-5.92265,0.767649,1.53865,-1.87534,12.9829,1.64553,0.579918
-727.779,0.989826,0.0607809,6,63,0,732.152,-0.961397,-0.53948,1.18072,-1.88529,-0.367623,-0.117002,-1.1193,0.386561,-0.0357205,-1.00539,4.20768,5.52797,5.01602,-0.314787,0.292687,1.78795,1.43682,0.364253,-0.50797,-1.04615,0.605486,3.79908,-0.0595478,-2.43801,-16.4227,-1.05915,-1.51387,-2.58981,0.620079,3.88739,-9.10749,0.627007,0.981408,5.95907,-2.72465,2.28337
-722.645,0.999919,0.0605833,6,63,0,731.29,-1.13586,0.746668,1.94243,-1.49066,0.0691533,-0.647625,0.0642552,0.63838,-0.214753,-1.10579,5.52279,5.3458,-10.7746,1.98455,1.85203,2.0621,0.0215953,-2.54019,2.75004,0.111364,-0.620609,1.97466,2.34869,-1.68114,8.89332,2.13077,-0.156888,-1.95609,0.96434,0.333268,2.83049,0.329,-0.0478884,-3.6485,0.853688,1.03673
-722.857,0.999028,0.0610249,6,63,0,727.683,-1.19709,-0.0982007,1.62942,0.552751,-0.67148,-0.135441,0.129691,0.636288,-0.0379562,-0.588126,4.08702,5.03196,0.0304037,0.658088,0.188412,-0.302913,1.21969,-3.4978,1.63547,2.10255,-1.624,0.616202,-0.983352,1.55721,15.7761,-1.69184,0.108451,6.41353,-0.124903,2.36133,3.41993,0.814998,0.12993,0.301988,-2.51854,-0.642451
-722.479,0.993377,0.061411,6,63,0,727.918,-1.31644,-0.128597,1.94462,0.199863,-0.0257407,0.045238,0.361425,0.386848,0.427087,-0.748989,4.1231,5.13158,-9.71321,0.530344,1.26611,-2.75343,1.68762,0.0838092,-0.572129,-0.846851,1.48338,-0.903595,0.922831,0.975211,-0.779428,-2.47377,-0.31342,2.33172,0.824208,1.91084,1.95643,-1.82486,1.05352,-4.13959,-2.76205,0.252456
-722.001,0.999423,0.061436,6,63,0,728.532,-1.15139,0.278193,0.898053,-0.56957,-1.53377,-0.106184,0.0486366,0.3046,-0.606145,-0.635042,5.25333,5.63738,-6.82344,1.84233,-1.81658,-0.457418,-0.213991,-1.49168,1.30603,1.41541,2.82057,1.10779,-2.5578,0.686179,-0.301555,1.19195,-4.32771,-0.0751302,-1.59249,3.13516,3.38527,-0.868481,-1.68442,-4.98608,0.312882,2.27872
-724.223,0.972731,0.0618475,6,63,0,731.1,-1.07585,0.212393,1.98198,-0.435902,0.135868,-0.556183,0.00502783,0.932478,0.257158,-0.792095,6.10269,5.9931,11.0111,1.75654,-2.04558,0.778611,-1.66974,3.29521,-0.707075,0.779201,-0.832247,0.599539,-0.27884,0.889753,31.0642,1.2187,1.9098,1.26677,1.55136,0.938664,5.7052,2.83198,1.66643,0.304587,1.79845,3.06195
-721.016,0.999709,0.060561,6,63,0,729.878,-1.16368,-0.13349,1.66232,-0.83813,-1.23912,-0.268414,-0.163158,0.410782,0.217418,-0.624942,5.2686,4.27563,-2.60546,-3.23074,0.00338968,-2.10235,0.779983,-0.128543,4.3663,0.815224,2.23419,0.631051,2.09394,3.13018,-1.00592,-1.06239,0.780302,-1.08427,-1.02083,2.24692,-1.69815,0.0290013,1.54208,-2.16463,0.343163,-5.70403
-717.706,0.998843,0.0609836,5,63,0,723.695,-1.08901,-0.109518,1.31237,-0.640452,-1.32385,-0.616349,-0.112443,0.2254,-0.498391,-0.368022,5.34354,4.92443,4.43654,0.511262,-1.55301,1.03777,0.276248,-1.58829,0.573936,-0.555383,-2.15768,1.85187,0.0705444,5.64187,-1.65291,-0.823471,1.24896,-0.578713,-1.41423,-0.791141,2.17002,-0.425961,-1.53898,-0.00992498,0.483988,-0.737431
-720.14,0.98148,0.0613526,5,31,0,725.642,-1.09079,0.000833238,1.19659,-0.626112,-1.32906,-0.0278099,-0.140545,0.0629878,0.195609,-0.59604,5.15964,4.98751,-8.26959,-2.08769,-0.949804,-1.4951,-1.20094,1.81677,-0.469391,-2.76511,-1.10165,1.05709,0.443636,-0.354607,7.26976,0.15432,-1.60773,0.155494,-1.163,4.85684,1.39275,-1.6591,1.8095,-4.65871,0.185376,-0.715458
-720.5,0.994023,0.0606258,6,63,0,723.636,-1.36546,0.280724,1.55757,0.0683984,0.226937,-0.0788534,0.330045,1.08182,0.0856047,-0.587906,4.84012,5.60936,-5.34743,-0.151614,-1.13329,-0.149188,-1.09101,-2.28396,0.733701,-0.268898,-1.24969,-1.79011,-0.677671,1.4336,-3.21298,-0.93899,-2.13843,1.63818,1.4249,0.732994,-0.0349428,2.12923,-0.286974,-5.24771,-0.605743,2.22466
-721.344,0.991772,0.0606887,6,63,0,726.002,-1.36217,0.103854,1.80174,-0.281007,0.345851,-0.246184,0.152094,1.13204,0.165269,-0.602089,4.59869,5.61604,-2.52355,1.39824,-2.21966,3.05157,-0.45702,1.60932,1.27554,-0.121993,-0.631026,-0.593822,1.59375,0.252733,-17.3846,-2.02893,-0.556172,-0.31286,1.66548,-0.473109,-6.28546,2.36569,0.0240938,-4.00687,-1.41166,2.51345
-723.301,0.997705,0.0606105,6,63,0,726.426,-1.28319,-0.195133,1.93754,-0.808044,-0.0864242,-0.339967,0.410512,0.808889,-0.744794,-0.869737,4.5205,5.84301,1.54064,0.728564,0.656683,-0.481219,-1.32858,-0.175293,-3.12683,-1.43836,-1.00529,-1.35908,0.66506,-0.44263,-9.17703,-2.27521,-0.671231,-1.46986,0.678784,0.060197,3.26338,0.146056,-2.05754,-3.28435,-1.54327,3.0608
-721.696,0.999089,0.0609025,5,63,0,727.797,-1.19531,0.754885,1.92976,-0.637913,-1.28068,-0.912687,0.123371,0.741614,-0.622473,-0.838133,5.24386,5.70768,-0.678391,-2.51608,-0.054443,-0.80547,2.09001,1.33906,3.47866,0.457582,-1.09259,-0.956276,-1.85783,2.05547,0.44149,2.68887,0.248222,-0.357596,-1.08807,-1.84727,1.95921,0.679071,-1.47862,-1.21199,0.305995,2.53697
-723.923,0.994224,0.0612817,5,63,0,726.163,-1.08368,0.404026,2.1305,-0.376678,-2.07818,-0.422521,-0.384526,0.501663,-0.85302,-1.18426,5.26855,5.57821,-4.1607,1.74054,-0.510806,-0.41338,0.757188,-1.33568,1.41859,0.784661,0.0294226,-0.956349,0.0931594,1.84863,3.46475,1.20577,0.523235,1.16313,-1.91356,1.41634,-1.11452,0.15581,-1.12325,-5.15576,0.367443,2.02107
-725.493,0.993037,0.0613548,5,63,0,729.241,-0.989775,0.163874,2.31251,-0.742379,-2.50499,-0.591211,-0.326915,0.942139,-0.959827,-1.07531,5.27579,5.44029,0.489792,1.72232,-0.552165,2.18891,0.989407,1.43685,0.156536,-2.09307,0.241796,-1.98659,0.0947981,1.88005,25.5222,1.25238,2.0946,0.729506,-2.43534,1.65286,2.93777,2.27174,-1.16463,-3.19627,0.541556,1.17287
-726.279,0.999165,0.0613527,6,63,0,731.286,-1.29424,-0.814807,2.46717,0.415848,-1.49448,-0.593466,0.0468278,0.490345,-0.36194,-0.898043,6.10589,5.30326,0.183789,-0.765031,-0.544605,1.10887,2.65921,-0.010693,2.54898,-1.01609,1.85218,1.84572,0.66272,-1.61469,-21.4065,-4.26329,1.53657,3.05502,-1.46411,-0.939334,-3.85232,-1.07108,-1.03903,0.475493,1.64751,1.59353
-730.101,0.998676,0.0617359,6,63,0,737.276,-1.40128,1.66641,2.33243,-1.20143,0.74375,-0.00198247,0.0552926,1.55946,0.755055,-0.842364,4.29188,5.29652,-1.35773,-2.0281,0.0527368,0.681778,-0.0625252,2.54289,-0.769911,3.47813,0.714322,-1.85858,1.31252,4.71516,-15.9177,5.23546,0.287032,-3.30738,1.94059,0.685644,-9.30502,2.62081,1.49975,5.72622,-2.36247,1.56106
-730.416,0.998261,0.062089,6,63,0,735.895,-1.40052,-0.873023,3.33225,-0.0858125,-0.461992,-0.236663,1.15498,0.663801,0.174935,-1.54335,5.66255,4.49715,-2.26993,2.51589,0.811905,-2.35564,1.79437,1.00642,1.11051,1.61467,1.41766,-1.34186,-1.46111,-1.5562,-13.1812,-2.41832,1.30058,0.343066,-0.179026,0.0765712,2.60166,-0.601668,0.0284927,-5.64372,0.981241,-3.13759
-732.582,0.998715,0.0624162,6,63,0,737.661,-1.17333,0.630743,-0.0800273,-1.30746,-0.602779,-1.25449,0.593593,0.623571,-0.623269,-1.81865,4.61576,6.05239,1.74677,2.53054,1.22325,1.18056,0.221103,1.56042,-0.474953,-0.591348,2.16418,1.19757,0.932191,-3.96892,-6.97319,0.664387,-3.06966,-1.01809,-0.276882,-0.934404,2.34907,0.003082,-0.678623,-0.863994,-1.22215,3.58406
-731.247,0.999814,0.0627729,6,63,0,737.246,-1.10631,0.602649,0.31153,-1.16992,0.884697,-0.940855,-0.3185,0.804603,1.28509,-1.94534,5.87833,5.63762,-2.50237,-0.868376,2.89931,0.970234,0.614756,0.916808,-3.09731,-0.115725,1.46531,0.803331,0.839131,-4.1369,1.49678,0.812881,-2.02239,-0.62545,1.35415,-0.168715,0.193755,0.49293,1.79421,-2.16523,1.38449,2.27781
-729.5,0.998976,0.0632008,6,63,0,736.858,-1.21973,-0.0248513,1.15995,0.0194409,-1.8472,-0.772288,0.206185,0.450754,0.285261,-1.51388,4.90973,4.10348,0.745082,1.12488,-2.74415,-1.37766,2.1232,-0.426339,-0.115187,0.607382,2.2956,-4.17566,1.56603,0.916667,-2.58096,-0.335616,-1.84518,1.2095,-1.63127,-0.0860878,1.58671,-0.316516,0.596173,-5.13624,-0.431496,-7.58535
-733.116,0.998293,0.0635759,6,63,0,742.243,-1.15656,0.491778,2.89246,-1.24039,0.765385,-0.23912,0.130024,1.35078,-1.37283,-1.52282,6.43525,6.69765,1.86386,0.226054,2.52463,0.622114,0.742207,-2.42824,0.519862,-4.46695,2.54553,-1.91694,-2.19139,0.294665,6.49075,0.657966,1.33791,-0.973727,1.46998,1.07231,1.3235,1.36298,-1.80498,-4.53675,2.16034,4.847
-728.002,0.999853,0.0639074,6,63,0,738.92,-1.17573,-0.0982833,2.07647,-1.67679,-0.721294,-0.742139,-0.0843442,1.85038,-1.3845,-1.02256,6.14118,5.77467,2.79202,-1.60327,-2.38492,-0.142398,-2.94925,-1.63209,-0.505399,0.00414856,1.12749,2.58357,-1.62494,-7.05975,-8.84633,-0.868663,0.224789,-2.90123,-0.19936,-0.437483,-1.09941,4.43804,-2.69608,3.73066,1.7354,2.91806
-723.96,0.999722,0.064341,5,63,0,733.704,-1.11221,-0.271877,2.18985,-0.527169,-0.550896,-0.964769,-0.203712,0.805962,-0.871577,-1.08013,6.74121,4.61317,3.53934,0.142419,0.237418,-3.09853,-0.261742,0.540165,1.6995,4.19068,-2.07566,-0.821053,-0.0550442,5.71273,4.83044,-0.761759,0.978236,0.812084,0.137216,-0.410221,0.959895,1.15742,-1.24922,-4.42525,2.53633,-3.1027
-720.32,0.998365,0.0647673,6,63,0,729.277,-1.05386,0.0935288,0.832821,-0.633087,-0.995178,-0.197778,-0.260342,-0.18117,0.202613,-5.51133e-05,5.73494,5.06359,-2.97503,1.45393,-0.17703,-0.483393,-0.636356,-0.296455,0.760615,0.468594,-2.989,-2.29028,3.6912,-5.22561,-10.6382,2.93068,-0.0562368,-2.6267,-1.23805,5.17401,-13.4215,-6.1657,4.68114,5.38432,1.11815,0.334005
-724.251,0.998315,0.0651054,6,63,0,726.555,-1.25208,0.0342437,3.09373,-0.511512,0.0372642,-0.960729,0.222227,1.46066,-0.690974,-1.27451,4.77863,4.95786,2.01351,0.698595,-0.120577,0.527336,0.169222,-2.14892,0.825135,0.878919,-0.95742,1.1399,1.33812,-1.80538,-5.39916,-0.663369,1.89156,0.0448523,0.646259,-1.09057,0.228096,1.62078,-1.1521,-4.04685,-0.780046,-0.499045
-724.255,0.999911,0.0654406,6,63,0,726.031,-1.23828,-0.120797,2.99579,-0.710803,0.618417,-0.561132,0.279055,1.5088,-0.583252,-1.05337,4.94656,4.94392,1.30425,0.253861,1.26912,0.633356,-0.944687,-1.80214,0.426609,0.649771,-0.767912,-1.28307,-0.668866,-0.198237,7.6852,-1.2024,2.84293,-0.47199,1.69653,-0.101363,2.32055,2.59554,-1.14157,1.79546,-0.23638,-0.885708
-724.041,0.992795,0.0658822,5,63,0,727.642,-1.27533,0.0625894,2.54907,-0.438153,0.398798,-0.333944,-0.120062,1.41595,-0.609619,-1.14764,4.57941,5.03126,1.52576,1.25444,-2.47749,1.38654,-1.09782,1.22252,-1.83193,-0.988648,0.202964,0.184256,-1.2595,0.911411,-18.4742,-0.825495,0.677223,0.079366,1.20262,0.390472,-4.52513,1.67722,-1.21029,-4.39278,-1.4914,0.276706
-723.537,0.997678,0.0658515,6,63,0,728.802,-1.18916,-0.160399,2.17883,-0.706143,-0.448938,-0.899584,-0.304268,-0.163165,-0.746202,-0.822297,4.27912,4.5402,-1.72608,-0.203378,2.89309,0.842363,1.71012,1.14966,-0.945336,2.17029,-1.10139,-0.507435,-2.07597,-1.18222,-25.4645,-1.29793,1.62136,-0.423672,0.277815,-1.5043,-6.04741,-2.87511,-1.66771,1.30308,-2.61485,-2.11718
-723.217,0.999587,0.0661445,6,63,0,727.692,-1.11222,0.292558,0.927732,-1.04907,0.216155,-0.737598,-0.353454,0.58757,0.587675,-0.741807,5.92558,5.35066,4.06775,-1.52254,-0.373726,1.11784,-1.25231,1.51829,2.25246,1.7002,-0.43273,-1.20265,1.49807,2.71003,-10.5302,1.48191,-3.65614,-1.60102,1.72244,-0.464248,-5.27828,0.969576,2.81197,-0.453079,1.41187,1.47469
-725.967,0.989824,0.0665651,6,63,0,732.688,-0.950115,-0.533153,2.63956,-0.18287,-1.72802,-0.953728,-0.745001,-0.290298,-1.39201,-1.0055,4.72214,4.82038,4.96297,-0.25008,2.94605,-1.60063,-0.976459,0.933191,0.00808587,0.8665,-1.12391,1.17806,3.62608,-1.01502,7.74267,-0.793904,4.00078,2.90081,-1.36304,0.606669,-1.90866,-1.42653,-2.02129,2.48782,-0.738405,-1.59522
-724.252,0.999658,0.0663338,6,63,0,731.365,-1.16048,0.00153582,2.68228,-0.975899,-1.31025,-1.19578,-0.00264855,0.397944,-1.59091,-1.13719,4.64912,5.17434,5.46495,-2.13593,0.938535,2.74555,-1.39879,0.50888,-3.25915,-2.7415,-0.462252,0.539467,-0.229941,-2.42912,-8.44435,-0.378083,1.81328,-0.746852,-0.999975,-1.54786,0.781119,-0.532766,-2.71866,-1.79811,-1.1569,0.692675
-724.614,0.993945,0.0667581,5,63,0,729.038,-1.10872,-0.00523859,2.62813,-1.00361,-1.53855,-1.10544,0.0303776,0.3599,-1.77618,-1.04232,4.80462,5.17778,-6.76958,0.0780217,0.915081,0.290928,1.90662,-1.46182,-0.296015,0.484948,1.86707,-1.91838,-1.80553,-0.0410448,3.89644,-0.092668,2.51761,-0.688162,-1.27189,-1.16773,3.57434,-0.342974,-3.17414,0.742372,-0.601696,0.45722
-724.703,0.996268,0.0668005,6,63,0,730.955,-1.13828,0.0568591,2.47917,-1.06343,-1.13836,-1.2014,0.156675,0.0156534,-1.65687,-1.23918,5.03524,4.93992,-2.71421,0.537177,-1.37464,-0.353928,2.28117,-0.660453,0.679344,-2.68318,1.29356,-2.01108,1.58261,-3.8224,0.800455,-0.0299731,1.06677,-0.694561,-0.742412,-1.12197,3.51632,-1.25612,-2.52826,-3.20507,-0.120264,-0.763218
-722.355,0.999224,0.0669978,5,63,0,727.524,-1.05913,0.412683,2.38121,-0.909983,-0.79162,-1.35505,-0.398012,0.143134,-0.770379,-0.88402,4.42293,5.30617,1.26508,0.589797,-1.32215,0.664992,0.864476,0.300579,-2.81129,0.859192,3.17829,1.65871,-1.05939,2.08253,-4.23707,2.04444,3.06198,-0.422667,-0.130692,-2.44672,-2.57484,-0.866468,-1.26591,3.32383,-1.74252,1.21286
-721.649,0.990769,0.0673932,6,63,0,727.819,-1.13676,-0.626902,1.38462,-0.573614,-1.16216,-0.676483,-0.000819575,0.95735,0.00860514,-0.647812,5.99845,4.73065,-2.00449,1.5442,-0.805367,-1.09625,1.13122,2.13544,2.16195,-4.2444,0.55381,0.272796,0.157574,1.36769,5.29417,-3.63893,-0.977435,0.265152,-0.871878,-0.435201,4.07017,3.49862,0.764692,-0.404774,1.57324,-2.16828
-723.524,0.996169,0.0672204,5,63,0,727.617,-1.27242,0.393125,1.64625,0.199315,-1.1885,-0.309699,0.0898508,0.740957,1.15184,-0.840806,5.75874,4.64301,-0.133809,-2.95733,-1.9127,-0.551294,-0.581989,-0.665332,-0.920212,0.937052,-0.732546,-2.359,1.29933,-1.2565,1.63825,0.529346,-1.5128,2.62538,-0.991922,0.662116,-1.11893,0.267609,3.5179,-3.50072,1.20046,-2.75481
-722.41,0.996069,0.0674096,5,63,0,730.818,-1.28589,0.686783,2.2601,-0.530068,-0.294412,-0.300244,0.363376,0.345179,-0.207058,-0.735509,6.57182,5.48169,-0.0697144,-0.313755,-1.66198,2.25339,-1.74048,0.176721,-0.342008,0.593179,3.66085,-2.74752,-0.952353,-4.60432,6.86756,2.03932,1.99593,-0.628086,0.422719,0.299114,4.60182,-1.72077,-0.778758,0.417378,2.33519,1.64536
-727.279,0.988467,0.0675916,6,63,0,732.546,-1.25192,1.18331,2.22171,-0.810061,-0.782427,-0.983719,0.631014,1.51919,-0.778309,-1.18064,4.55624,6.03988,0.571244,-0.835118,0.644082,0.473631,-0.226043,0.117784,-4.16481,1.40848,0.582386,0.399586,-2.89364,-1.2637,6.09381,2.36177,-0.269998,-0.793428,-0.411599,-1.50564,4.63316,1.92947,-1.48729,-0.923975,-1.22197,3.423
-728.31,0.988552,0.0672632,5,63,0,737.281,-1.18544,0.0113834,2.2688,0.138122,-0.639732,-0.306339,-0.663633,1.39217,1.22726,-1.63457,4.60265,5.41315,3.8909,3.03969,0.10331,-1.33802,-0.401658,-1.23089,3.76679,1.32287,-3.01503,-1.62116,-0.927926,4.15721,-14.1731,-0.321872,0.10355,1.24117,-0.272719,0.697401,-3.61742,1.21426,1.85058,-3.63369,-1.36564,1.75039
-727.498,0.999689,0.0669425,6,63,0,732.575,-1.41983,0.305139,1.64045,-0.86172,-0.257358,-0.599265,0.530594,0.201823,-1.02523,-0.548039,5.95867,5.80644,-0.879182,2.3905,-2.64994,-0.480033,-0.367945,-0.900335,-1.79328,-0.781267,0.323163,-2.03126,-0.327199,-3.79611,-24.6893,-1.27516,-1.82624,-3.7458,0.319263,-3.6662,5.1311,-4.0232,-4.431,2.66372,1.4189,3.30602
-724.291,0.999996,0.067363,6,63,0,730.182,-1.2068,-0.237104,1.39542,-0.112625,-1.35386,-1.11097,0.104816,0.542721,0.854629,-0.964085,4.44017,4.57675,2.18853,1.41387,-0.785294,1.06888,-0.460344,4.40134,-2.09078,1.18533,0.155666,0.976204,1.16994,2.21949,-5.41446,-1.45547,-2.22969,1.56675,-1.12289,-1.94858,1.49837,-0.244382,2.4144,-3.90771,-1.73936,-2.92894
-723.204,0.999614,0.0678053,5,63,0,727.028,-1.2634,-0.305285,1.98183,0.0391288,-1.01434,-1.07686,0.292151,0.780699,0.233548,-0.750614,4.45096,4.46081,-3.54492,0.65853,2.08707,-0.395449,1.1081,1.24083,-1.43289,0.650104,-2.41468,1.2723,0.717049,0.935775,1.64823,-2.56876,0.557341,2.19061,-0.744056,-3.13954,4.50097,0.704533,0.804287,0.674687,-1.58477,-4.00269
-726.248,0.987299,0.0682231,6,63,0,729.944,-1.31725,1.19105,1.4113,-0.60693,-0.521122,0.727109,0.181095,0.672844,-0.200206,-0.997148,5.98779,5.14581,4.10205,2.23813,-0.408592,0.949445,1.18988,-0.859579,-0.969974,-0.349531,0.949029,-1.40103,1.01955,3.20587,-8.05268,2.85906,-2.93288,-0.64688,-0.06773,4.55787,-2.20279,-0.562201,-0.634211,-3.37777,1.51316,0.523476
-727.372,0.999291,0.0678124,6,63,0,732.555,-1.19081,-0.44134,2.85942,-0.189361,-1.02099,-1.6757,0.594503,1.09499,1.01557,-1.35946,4.97589,5.25546,-8.86278,2.70516,-1.07271,-1.37922,-0.573519,0.147692,-0.146251,1.47878,1.25279,0.979092,1.80337,1.21977,12.7624,-1.38255,1.39669,0.937167,-0.663304,-2.32847,5.04384,0.913444,1.90344,-0.646997,-0.136325,0.589889
-730.126,0.999298,0.0682066,6,63,0,735.623,-1.30295,2.45243,2.23454,-0.507084,-0.485163,-0.611074,0.0993354,0.702917,-1.3872,-1.15013,5.07184,5.05222,0.688183,-1.42956,-1.04971,-0.465824,0.93731,3.84755,-2.78417,-0.369929,-0.91529,-2.27101,0.357828,-1.14995,-11.4178,6.328,-0.368909,-0.19932,-0.0426112,-0.612656,-2.74251,-0.428815,-2.63682,3.28951,-0.120683,0.3004
-731.137,0.999774,0.0686022,6,63,0,735.605,-1.23553,-2.22736,2.79191,-0.255998,-1.41175,-0.252621,0.266545,1.01662,0.727188,-1.14439,5.50176,5.05521,1.75012,-2.40384,-2.49715,-1.19628,0.893199,-1.27271,0.688775,-0.884652,2.17207,-0.649273,-0.7323,0.240593,-1.93237,-6.06423,1.70594,0.778402,-1.19453,0.981457,1.81097,0.825246,1.58939,4.79346,0.768328,0.18068
-732.142,0.999719,0.0690309,6,63,0,736.231,-0.69661,0.985014,0.748998,-2.31733,0.135665,-2.0591,-1.19454,-0.34418,-1.3777,-1.03866,4.81401,5.05012,-3.13491,0.697362,-1.14285,2.23123,-0.603876,0.174813,0.249243,-2.91052,-1.60659,0.0550526,-0.97013,1.46969,26.6148,6.79825,-1.0848,-2.25304,1.85153,-1.56452,1.59488,0.0148098,-1.11404,-1.04696,-0.297102,-0.649882
-728.586,0.999138,0.0694571,6,63,0,740.083,-1.08977,-1.67469,1.86764,0.0448855,-1.81021,-0.30827,-0.195457,0.41769,0.135138,-0.932213,5.23507,4.34727,-0.725773,1.76494,-3.00618,-3.6236,1.20102,-4.49656,0.449638,-2.34357,-2.32089,0.600616,-0.618632,-2.37819,9.55401,-5.22679,0.582054,3.09513,-1.63111,2.36691,2.10197,0.238193,1.14062,1.54124,0.356941,-5.30588
-725.033,0.999921,0.0698445,6,63,0,734.401,-1.19316,0.226528,2.23055,-0.0437632,-2.65312,-0.902881,-0.115251,0.797342,-0.644151,-0.943435,5.31159,4.42117,1.43703,5.96517,-0.042481,-1.94083,0.354432,-1.42957,1.92404,0.443349,-1.21253,-0.41201,-0.084405,3.43016,-2.43168,0.384239,1.16964,2.02336,-2.83645,-1.01876,-1.03415,0.895854,-1.17063,-1.91725,0.415377,-4.23953
-722.633,0.993089,0.0702867,5,31,0,729.199,-1.2157,-0.0621391,1.49856,-0.284014,-2.31981,-0.160597,-0.135357,0.073485,-0.547499,-0.523069,5.38098,4.67131,2.89855,0.664869,3.21208,2.07004,-2.26129,-1.36959,0.358199,1.5257,-1.21714,0.0985706,0.171895,-3.22697,-17.7969,-1.47741,-0.220423,1.13091,-2.95475,2.35409,-5.94468,-2.76234,-1.8904,-0.914946,0.452841,-1.61265
-719.782,0.995467,0.0702586,6,63,0,729.407,-1.09523,0.271493,0.945718,-0.317831,-1.57395,-0.571161,-0.270492,0.292858,0.0310877,-0.510911,5.54637,5.01794,10.158,0.842868,0.085759,-1.65653,2.98167,-0.155987,-1.1051,4.06894,1.93237,-1.41143,-0.249713,1.74577,-5.57298,2.31287,-3.18705,1.94417,-1.70454,0.189849,-4.48264,-0.139169,1.18781,-3.65354,0.817413,-0.182689
-723.145,0.997067,0.0703936,6,63,0,725.594,-1.34298,0.27945,2.29899,0.181648,0.648635,0.0328672,0.363337,1.58898,0.298596,-0.963435,5.11999,5.34745,-3.40049,-0.293404,-1.1554,1.68736,0.525093,-0.981697,-0.796987,0.934714,0.638702,-0.891469,-1.55252,-1.43284,0.618446,-0.68634,0.0573892,1.63578,1.70404,1.30944,-0.53609,2.55961,0.397114,-3.80613,0.0566579,1.18802
