# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1220920576
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_unadjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,index.1
-724.21,0.986539,0.114648,5,31,0,739.932,-0.991877,-0.138822,2.00125,-0.662296,0.287273,-0.488677,-0.276123,-0.277491,-1.36848,0.561478,4.91846,4.79127,0.992743,0.991766,0.125,0.255437,0.532898,0.203633,0.303523,0.219899,0.241053,0.240913,0.146759,8
-721.514,0.9921,0.114703,5,31,0,730.313,-1.0513,-0.728887,1.93719,-0.361544,-0.872659,-0.778407,-0.3875,0.182655,-0.0821029,0.352947,4.89375,5.50314,0.992562,0.995943,0.125,0.212728,0.409128,0.235249,0.204354,0.209816,0.233605,0.271538,0.253454,8
-727.178,0.954738,0.116162,4,31,0,735.349,-1.05496,0.587713,1.44996,-1.66029,-1.08284,-1.05173,0.0261249,0.557267,0.236048,0.251074,6.14307,4.56037,0.997856,0.98965,0.125,0.287532,0.333831,0.186667,0.209684,0.210981,0.259533,0.285969,0.269789,8
-723.352,0.991932,0.108325,4,31,0,733.271,-1.02566,0.723256,0.841196,-0.773969,-1.28972,-0.813063,-0.471879,-0.416257,-0.082073,0.412403,5.38999,4.92446,0.995459,0.992786,0.125,0.325767,0.33654,0.206714,0.173999,0.204082,0.227889,0.231951,0.257403,8
-731.193,0.975771,0.109653,4,15,0,734.233,-1.06928,0.767853,1.05046,-0.862446,-2.17349,-1.16582,-0.198197,-1.3716,0.330622,0.49699,5.6573,4.62493,0.99652,0.990291,0.125,0.334552,0.366512,0.182738,0.104379,0.161287,0.237256,0.147927,0.288031,8
-727.833,1,0.107134,5,31,0,735.364,-1.04702,-1.14805,1.72282,-0.583473,-0.814027,-0.252947,-0.480687,1.91086,-0.166944,0.410849,5.19954,5.13167,0.994511,0.994128,0.125,0.179654,0.416004,0.216405,0.200774,0.240317,0.223652,0.434886,0.246827,8
-729.449,0.999569,0.110318,5,31,0,737.253,-1.13664,0.0859147,1.37394,-0.669,0.192885,0.700217,-0.23997,0.256123,-0.502607,0.257186,3.56156,5.08383,0.972389,0.993842,0.125,0.247024,0.313613,0.212705,0.252177,0.277568,0.231767,0.255257,0.219959,8
-724.638,0.998417,0.113438,5,31,0,738.296,-1.30869,-0.0690746,1.45958,-0.441318,-0.890589,-1.31016,-0.0587165,0.593727,0.522251,0.655905,5.12656,5.06466,0.994098,0.993724,0.125,0.205217,0.413055,0.168239,0.130922,0.102658,0.206328,0.285108,0.275649,8
-721.754,0.974015,0.116308,4,15,0,731.524,-1.24398,-0.146892,1.53945,-0.426389,-0.800366,-0.916683,0.106652,1.24739,0.568144,0.581714,5.24413,5.10217,0.994749,0.993953,0.125,0.209254,0.413756,0.183619,0.15322,0.144646,0.234704,0.373237,0.286288,8
-723.628,0.998137,0.113177,5,31,0,726.728,-1.2137,0.564333,1.6313,-0.999467,-0.223405,0.17307,-0.0185605,-0.300755,0.47243,0.607779,5.16464,5.18845,0.994317,0.99445,0.125,0.295107,0.444671,0.139295,0.205955,0.248149,0.227061,0.198373,0.283622,8
-725.501,0.998531,0.115912,5,31,0,730.357,-1.24014,0.746348,3.17576,0.31534,-0.541721,-1.29496,0.154854,0.745288,-0.999753,0.293859,5.14513,5.35925,0.994206,0.995318,0.125,0.264868,0.423869,0.240951,0.197923,0.165112,0.232431,0.264808,0.17742,8
-720.407,0.995605,0.118767,4,31,0,729.078,-1.24022,0.386841,2.50842,-0.424572,-0.990956,-0.671336,0.144915,0.445366,-0.310491,0.413971,5.39403,5.26208,0.995477,0.994842,0.125,0.253491,0.449718,0.195292,0.161048,0.179736,0.235011,0.258103,0.202821,8
-717.44,0.999731,0.120903,5,31,0,722.178,-1.29887,0.0180776,1.22621,-0.377638,-0.0777996,-0.282708,0.0974524,0.371299,0.275002,0.883658,5.06598,4.94903,0.993732,0.99296,0.125,0.217058,0.446377,0.163478,0.203005,0.175276,0.229214,0.274728,0.258101,8
-717.432,0.9845,0.124101,4,31,0,720.013,-1.26987,0.250702,0.930148,-0.526203,-0.374951,-0.0825063,0.112747,0.441239,-0.0808213,1.09608,4.9493,5.28991,0.992962,0.994983,0.125,0.26991,0.437736,0.13627,0.156984,0.204192,0.241168,0.312978,0.204492,8
-718.01,0.97488,0.123382,4,15,0,722.473,-1.27588,0.245557,0.902508,-0.550526,-0.103725,-0.0742664,0.1125,0.508801,0.00152553,1.07533,4.90108,5.32931,0.992616,0.995176,0.125,0.266622,0.424241,0.133787,0.199819,0.204933,0.239594,0.325469,0.218532,8
-719.243,0.963036,0.120256,4,15,0,723.573,-1.22901,0.182674,1.09151,0.253402,-0.694528,-0.437093,0.00107653,0.302514,-0.392226,0.837652,5.02249,5.04451,0.993455,0.993597,0.125,0.254265,0.421966,0.265662,0.140544,0.168662,0.226513,0.273764,0.173997,8
-722.017,0.988981,0.114417,5,63,0,723.477,-1.34829,-0.0212132,2.08646,-1.1048,-0.702224,-0.131293,0.220408,0.969694,0.534423,0.511818,6.0637,4.96684,0.99768,0.993083,0.125,0.204379,0.430354,0.128561,0.153462,0.19537,0.225223,0.299017,0.254498,8
-722.69,0.96637,0.114818,5,63,0,730.38,-1.11053,-0.414485,1.04808,-0.353872,-0.363171,-0.744879,-0.252502,-0.0360661,-0.4048,0.437752,6.21676,4.50177,0.998008,0.989032,0.125,0.215519,0.3426,0.220039,0.219341,0.192072,0.227749,0.244841,0.216237,8
-721.612,0.997378,0.110041,5,31,0,726.322,-1.01461,-0.330445,0.884297,-0.869433,-0.642774,-0.101579,-0.289208,-0.286698,-0.0756228,0.596279,4.53414,5.58391,0.989378,0.996256,0.125,0.229409,0.380524,0.17755,0.198152,0.254419,0.233785,0.234053,0.257366,8
-720.047,0.998115,0.112307,5,31,0,723.876,-1.13303,0.154201,1.37205,-0.309028,-0.806741,-1.15241,-0.14779,0.334793,-0.574152,0.479037,4.69606,4.77338,0.990951,0.991619,0.125,0.25747,0.383253,0.217369,0.179537,0.156425,0.230796,0.274353,0.196539,8
-720.988,0.997042,0.114753,5,31,0,723.17,-1.28456,0.446593,1.00375,-0.560765,-0.613365,-0.496953,0.252367,0.499968,-0.371427,0.8435,5.87167,5.62943,0.99719,0.996422,0.125,0.287438,0.392242,0.147096,0.141616,0.153978,0.255082,0.296747,0.168281,8
-722.03,0.993081,0.116965,5,31,0,725.164,-1.12576,-0.194402,1.96375,-0.483803,-0.564467,-0.186734,-0.0414425,0.747398,0.550223,0.525159,5.76696,5.80298,0.99688,0.996991,0.125,0.226557,0.476397,0.201036,0.194317,0.227264,0.240941,0.32448,0.302208,8
-720.455,0.99883,0.11825,5,31,0,725.479,-1.14822,-0.218965,1.60465,-0.895853,-1.04919,-0.138648,-0.0954083,0.837357,-0.28874,0.532378,5.59302,5.64094,0.99629,0.996463,0.125,0.220151,0.427041,0.164496,0.153582,0.22758,0.231652,0.331275,0.21384,8
-722.058,0.99277,0.120891,5,63,0,727.002,-1.3121,0.533117,2.44572,-0.276847,0.44558,0.306694,0.259999,0.737039,-0.10815,0.384285,5.47314,5.0991,0.99582,0.993935,0.125,0.248388,0.407999,0.194899,0.242161,0.232502,0.229315,0.263305,0.205273,8
-724.964,0.983169,0.122088,5,31,0,729.269,-1.34055,0.419188,2.0843,0.43001,1.11305,-0.0447404,0.381541,0.784051,0.0930138,0.30515,5.38622,5.09784,0.995442,0.993927,0.125,0.229234,0.330808,0.229818,0.268763,0.205183,0.227211,0.249496,0.212124,8
-727.836,0.995335,0.120977,5,47,0,733.138,-1.17071,-0.0593878,2.01496,0.0822904,1.81225,-0.546339,-0.0835827,1.22133,0.75157,0.353844,4.82533,4.54868,0.99204,0.98953,0.125,0.232951,0.387525,0.242029,0.370644,0.203587,0.231425,0.323322,0.288071,8
-727.794,0.99932,0.122752,5,31,0,734.555,-1.20692,-0.893534,2.80403,-1.53757,-1.10695,-0.625746,0.114913,0.258059,1.43049,0.24803,4.86749,5.49118,0.992366,0.995894,0.125,0.193326,0.374857,0.169626,0.185204,0.203895,0.235337,0.241786,0.298989,8
-729.892,0.983781,0.125491,5,63,0,738.856,-1.26459,0.977543,2.14873,0.482446,-0.492731,-1.36087,-0.128862,0.560885,-1.76873,0.218544,6.27331,4.94881,0.998118,0.992958,0.125,0.259041,0.311096,0.23882,0.202252,0.173359,0.215387,0.24195,0.160955,8
-727.289,0.999499,0.124461,5,31,0,734.867,-0.910991,-1.24771,1.0961,-2.02639,-1.13886,-0.610883,-0.787013,-0.497825,0.311295,0.401364,4.04265,5.42702,0.982752,0.995623,0.125,0.195954,0.384367,0.151317,0.202929,0.239363,0.22673,0.247722,0.313018,8
-725.447,0.998961,0.127226,5,31,0,733.135,-1.04275,0.111687,1.86845,-1.31682,-0.0567119,-0.946797,-0.688332,0.675161,-1.1672,0.469571,4.95233,4.12714,0.992983,0.984127,0.125,0.270851,0.458748,0.159615,0.255521,0.184321,0.203271,0.326136,0.169266,8
-730.259,0.963333,0.12988,5,31,0,734.423,-1.35089,-0.0831635,2.04107,0.483056,-1.04676,-0.418091,0.769774,0.333833,1.29622,0.346916,6.20083,6.36795,0.997976,0.998287,0.125,0.20105,0.34461,0.234457,0.152642,0.183032,0.252779,0.225293,0.288801,8
-724.568,0.995855,0.123852,5,31,0,735.003,-1.21647,-0.350133,2.06345,-0.435858,-1.52087,-0.625701,0.0465807,1.00615,1.23082,0.410429,4.90997,5.87772,0.992681,0.997207,0.125,0.204211,0.408644,0.198553,0.13697,0.186445,0.231946,0.309273,0.32931,8
-721.295,0.993395,0.125664,5,31,0,730.672,-1.2226,0.694723,2.19392,-0.246664,0.414781,-0.714942,-0.0471586,0.580055,-0.449235,0.467553,4.94847,5.3904,0.992956,0.995461,0.125,0.289508,0.450952,0.207852,0.263343,0.174096,0.223628,0.278605,0.192688,8
-724.976,0.986193,0.126884,4,15,0,726.688,-1.29393,0.768957,1.84103,-0.277005,0.536039,-1.19154,0.0849526,1.5093,-0.503349,0.420656,4.77954,5.57075,0.99167,0.996207,0.125,0.274789,0.372973,0.196163,0.2557,0.142442,0.221285,0.340957,0.181582,8
-723.616,0.997539,0.126371,5,31,0,730.135,-1.11987,0.467884,1.35408,-0.154513,-1.21517,-0.839019,-0.149296,1.02793,0.268245,0.5751,5.67118,4.35338,0.996568,0.9873,0.125,0.299268,0.415534,0.229926,0.139588,0.167648,0.230458,0.370819,0.275758,8
-724.059,0.998943,0.128557,5,31,0,728.381,-1.19565,-0.415677,1.47635,-0.464183,-0.435848,-0.420012,0.0436962,-0.33667,-0.236415,0.681997,7.05214,5.26524,0.999135,0.994858,0.125,0.185557,0.452942,0.180609,0.183487,0.18511,0.237605,0.193838,0.204746,8
-719.584,0.994588,0.131093,4,31,0,730.95,-1.17268,0.324255,1.23235,-0.651929,0.0825927,-0.261791,-0.0146311,0.288472,-0.435845,0.730091,6.28292,4.99419,0.998136,0.993268,0.125,0.281721,0.432183,0.161292,0.247428,0.203622,0.234448,0.276464,0.183789,8
-725.983,0.918645,0.13257,4,15,0,729.789,-1.10798,0.406361,1.09202,-0.125849,-0.643678,0.265092,-0.356358,0.542062,-0.61611,0.480938,6.69264,4.74442,0.998762,0.991375,0.125,0.28648,0.358292,0.237126,0.195046,0.272796,0.217659,0.300004,0.197137,8
-726.234,0.986272,0.116484,5,31,0,733.528,-1.17813,-0.342733,2.47715,-0.850824,-0.776508,-1.36856,0.141779,1.06868,0.455769,0.30239,3.64736,5.38586,0.974602,0.99544,0.125,0.21725,0.394351,0.192258,0.195772,0.169108,0.243193,0.298392,0.261091,8
-728.727,0.993342,0.116036,5,31,0,733.084,-1.1405,1.13594,2.5854,-0.839483,-0.442208,-1.25416,0.166325,0.490682,0.83711,0.267752,3.46508,5.40612,0.969678,0.995531,0.125,0.302305,0.389776,0.203385,0.221164,0.185987,0.250497,0.267153,0.2857,8
-724.843,0.999978,0.117092,5,31,0,734.019,-1.21404,-0.977621,2.3942,-0.233671,-1.33614,-1.52057,-0.00491392,0.501974,-0.507726,0.359989,5.06679,5.06222,0.993737,0.993708,0.125,0.172791,0.41286,0.214475,0.155115,0.146612,0.228675,0.262438,0.198322,8
-723.367,0.993682,0.11958,4,31,0,731.552,-1.00061,0.0681038,1.78652,-1.08565,1.00408,-0.802413,-0.488824,0.76514,-0.510036,0.398814,5.81189,5.27693,0.997017,0.994918,0.125,0.274193,0.428463,0.19254,0.354304,0.210714,0.232265,0.332818,0.23076,8
-723.367,1.17926e-13,0.965613,2,3,0,728.134,-1.00061,0.0681038,1.78652,-1.08565,1.00408,-0.802413,-0.488824,0.76514,-0.510036,0.398814,5.81189,5.27693,0.997017,0.994918,0.125,0.274193,0.428463,0.19254,0.354304,0.210714,0.232265,0.332818,0.23076,8
-723.367,9.5295e-10,1.57024,1,3,1,731.918,-1.00061,0.0681038,1.78652,-1.08565,1.00408,-0.802413,-0.488824,0.76514,-0.510036,0.398814,5.81189,5.27693,0.997017,0.994918,0.125,0.274193,0.428463,0.19254,0.354304,0.210714,0.232265,0.332818,0.23076,8
-722.917,0.999947,0.0870095,6,63,0,728.216,-0.866435,-1.22615,1.36729,-1.21459,-1.85361,-1.41856,-0.754927,-0.210425,-0.0659682,0.38781,4.63823,4.99276,0.990418,0.993259,0.125,0.20719,0.416736,0.207928,0.170048,0.195201,0.238812,0.279279,0.290694,8
-723.584,0.997024,0.0471726,6,127,0,730.399,-0.919949,-0.0889002,1.06016,-0.784873,-1.98177,-0.269431,-0.352964,0.605074,-0.0334302,0.533442,5.99042,4.96962,0.997504,0.993102,0.125,0.275405,0.412312,0.207735,0.121628,0.256608,0.2482,0.35499,0.281348,8
-723.406,0.999619,0.0319393,6,63,0,726.624,-1.15345,-0.244843,1.54199,-1.03166,-1.09853,-1.19625,-0.260439,0.00178196,-0.879602,0.606158,4.61225,4.6388,0.990168,0.990423,0.125,0.213852,0.445527,0.144452,0.139514,0.132554,0.212267,0.240057,0.15622,8
-721.641,1,0.0249591,7,127,0,727.811,-1.19362,-0.0110793,1.40062,-0.0458802,-0.29194,-0.931016,-0.156795,0.499892,0.367086,0.708557,5.68566,5.61237,0.996617,0.996361,0.125,0.231214,0.449868,0.22686,0.19774,0.135486,0.213372,0.301657,0.282211,8
-723.754,0.999894,0.021318,7,255,0,729.558,-1.33503,1.04467,1.51942,-0.470534,-0.607944,-0.0684229,0.343188,0.443718,0.341477,0.610106,6.68896,5.73573,0.998757,0.996782,0.125,0.332328,0.399385,0.164914,0.153691,0.201527,0.244964,0.256485,0.244771,8
-720.107,0.999846,0.0193153,7,127,0,726.495,-1.40259,0.661017,1.61425,-0.205546,-0.617608,-0.335117,0.259294,0.446515,0.72515,0.705174,5.87806,5.33452,0.997208,0.995201,0.125,0.281616,0.434316,0.175442,0.137275,0.162614,0.227982,0.252048,0.290855,8
-724.055,0.999558,0.018239,8,255,0,728.262,-1.51552,0.48112,2.16469,-0.0873664,-1.41605,-0.540972,0.525497,0.780528,1.14313,0.555525,6.16028,4.82238,0.997893,0.992017,0.125,0.223004,0.422388,0.173066,0.0909433,0.139909,0.227305,0.253144,0.293078,8
-722.763,0.99992,0.0177254,8,383,0,728.994,-1.14675,-0.0411011,1.72336,-0.52943,0.604596,-0.742776,0.0641976,0.722636,-1.15788,0.487774,4.45722,5.59239,0.988538,0.996288,0.125,0.237435,0.424058,0.197025,0.299046,0.181079,0.246859,0.311254,0.152965,8
-723.141,0.999975,0.0176222,8,511,0,727.927,-0.968136,0.250606,1.28814,-1.06462,-0.571395,-0.541799,-0.570071,0.262268,-1.78802,0.413971,5.3423,5.49069,0.995238,0.995892,0.125,0.296422,0.39296,0.196414,0.230644,0.232825,0.230741,0.29743,0.153381,8
-723.474,0.999774,0.0178035,7,127,0,730.479,-0.897093,-0.545603,1.29802,-1.59239,0.264553,-0.965686,-0.392743,-0.169187,0.362297,0.539559,4.71625,4.67232,0.991131,0.990736,0.125,0.232995,0.450974,0.147257,0.319874,0.194954,0.248057,0.271232,0.331455,8
-720.724,0.999345,0.0181884,7,255,0,734.401,-0.581415,-0.752467,0.537178,-1.32685,-0.810169,-1.58221,-1.07721,-0.331718,-0.983466,0.582943,4.59699,5.18243,0.990018,0.994417,0.125,0.265016,0.433332,0.205071,0.258516,0.181866,0.229813,0.315444,0.239628,8
-727.717,0.998792,0.0187201,7,127,0,728.789,-0.58035,-1.14426,0.0725879,-2.07025,0.14296,-1.62905,-1.47228,-0.0552239,-0.7802,0.509104,5.49202,5.20187,0.995897,0.994524,0.125,0.238141,0.367398,0.163239,0.375764,0.19628,0.209177,0.35241,0.273378,8
-722.349,0.999789,0.0193607,8,255,0,731.373,-1.04544,0.0742001,2.17584,-0.437862,-1.9405,-0.758073,-0.0838156,-0.187478,-0.491184,0.458355,5.16441,4.87873,0.994316,0.992451,0.125,0.2667,0.487969,0.22337,0.126212,0.198944,0.252777,0.243908,0.219159,8
-722.969,0.999857,0.0201834,8,383,0,725.728,-1.0438,0.0778749,2.27461,-0.48293,-1.85374,-0.605935,-0.0243552,-0.128104,-0.434749,0.45225,5.32226,4.86645,0.995142,0.992358,0.125,0.267258,0.496223,0.220595,0.132142,0.211179,0.258302,0.249415,0.224364,8
-719.69,0.999905,0.0211204,8,319,0,725.334,-0.807839,-0.301449,0.65562,-1.0241,-0.0991371,-0.970924,-0.513905,0.252856,-0.26271,0.841113,4.75424,5.24586,0.991459,0.994758,0.125,0.257044,0.436252,0.158528,0.290857,0.164586,0.22442,0.355452,0.263315,8
-719.174,0.999997,0.022161,7,127,0,722.098,-0.856567,-0.529863,0.683029,-0.472412,-0.434394,-0.538471,-0.369494,-0.285496,-0.516439,0.804939,5.80515,5.32123,0.996997,0.995137,0.125,0.217027,0.423903,0.224988,0.230369,0.215852,0.239762,0.252302,0.218869,8
-722.22,0.99965,0.0233011,7,127,0,725.451,-0.921893,0.13695,1.22588,-1.26075,-1.93307,-1.06881,-0.485501,-0.164767,-0.589764,0.525793,4.82969,4.3134,0.992074,0.986789,0.125,0.299457,0.431107,0.170118,0.125836,0.184844,0.235562,0.267268,0.225834,8
-726.736,0.998899,0.0245037,6,63,0,730.913,-1.05111,-0.356536,1.38525,-0.884491,-1.90463,-1.61923,-0.117209,-0.0774416,-0.288491,0.65264,4.26818,4.18034,0.986186,0.984937,0.125,0.216905,0.463307,0.164055,0.091609,0.108333,0.244604,0.249431,0.224543,8
-724.715,0.999996,0.0257299,6,63,0,730.245,-1.02311,-0.359915,1.53538,-0.77005,-2.1066,-0.903905,-0.314442,0.35445,-0.190943,0.428082,3.88149,4.25244,0.979797,0.98597,0.125,0.235559,0.409546,0.205421,0.127315,0.196225,0.239082,0.294968,0.248832,8
-722.296,0.999892,0.0271168,7,127,0,730.395,-0.813167,-0.616564,1.07141,-0.895695,-0.772449,-0.841045,-0.668688,-0.132091,-1.26765,0.472551,6.39718,4.9877,0.998337,0.993225,0.125,0.248893,0.423879,0.225058,0.235378,0.229594,0.244317,0.294093,0.195888,8
-723.116,0.99974,0.0285721,7,127,0,728.239,-0.840183,-0.38493,0.561777,-1.22629,-1.76394,-1.26222,-0.563552,0.760441,-0.612625,0.547572,5.92324,5.30306,0.997331,0.995048,0.125,0.259041,0.369918,0.180692,0.141114,0.177798,0.240714,0.395611,0.235837,8
-725.398,0.997307,0.0300881,7,127,0,732.363,-0.773455,-0.0371503,0.787275,-1.47571,-1.54131,-1.39491,-0.493806,0.461935,-0.280305,0.480917,6.08699,5.61975,0.997733,0.996388,0.125,0.311885,0.402552,0.184952,0.180244,0.190882,0.266797,0.365562,0.287356,8
-721.953,0.999355,0.0314537,6,63,0,731.962,-0.919362,-0.377983,0.94189,-0.83569,0.142098,-0.648185,-0.433366,0.110722,-0.619631,0.513408,6.06597,5.84583,0.997685,0.997116,0.125,0.247234,0.392745,0.20613,0.300187,0.222329,0.24198,0.296814,0.224874,8
-723.66,0.999897,0.0330638,6,63,0,726.127,-0.98315,-0.490453,0.961543,-0.660116,0.651293,-0.863521,-0.328072,-0.00456945,-1.26178,0.532938,5.78405,5.6979,0.996933,0.996658,0.125,0.223648,0.384449,0.208342,0.34614,0.191027,0.239032,0.271785,0.160353,8
-721.128,0.997955,0.0347914,6,63,0,728.767,-0.993281,-0.206318,1.42308,-1.25691,-0.520192,-0.515579,-0.536798,-0.247482,-0.173924,0.360119,4.93371,5.00895,0.992852,0.993366,0.125,0.255864,0.382062,0.190631,0.234942,0.235241,0.233869,0.253051,0.258091,8
-725.145,0.999504,0.036387,6,63,0,727.797,-0.92752,0.542925,2.27647,-1.52161,-0.67397,-1.30599,-0.898033,-0.0550962,-0.408331,0.386027,4.04141,4.90222,0.982731,0.992625,0.125,0.327848,0.487817,0.180214,0.233672,0.192839,0.218542,0.279129,0.252533,8
-722.86,0.99967,0.0381974,7,127,0,731.464,-0.976709,-0.490546,2.03567,-0.46039,-1.65433,-1.1645,-0.271097,0.523843,-0.707137,0.576716,4.90916,5.14621,0.992675,0.994212,0.125,0.22104,0.549164,0.224049,0.126663,0.16134,0.243598,0.337467,0.200283,8
-728.697,0.998858,0.0400873,6,63,0,731.68,-0.961113,-0.923791,0.870763,0.117105,-2.53598,-0.660651,-0.923462,-0.30585,-0.964108,0.287353,5.6944,5.3617,0.996647,0.995329,0.125,0.226783,0.329401,0.28344,0.155798,0.240315,0.226799,0.259417,0.224758,8
-724.969,0.999903,0.0419453,7,127,0,733.526,-1.1239,-0.251177,2.10026,0.0936245,-0.0894757,-1.62091,-0.0954507,-0.304879,0.278501,0.283991,4.79766,5.57116,0.991818,0.996208,0.125,0.232324,0.371113,0.250244,0.240615,0.170198,0.240305,0.229615,0.260223,8
-727.874,0.997197,0.0439813,6,127,0,733.1,-1.16929,-0.783966,1.72878,-0.293848,-0.470936,-1.62428,-0.202247,-0.440291,0.445095,0.418437,6.75656,5.2206,0.998838,0.994625,0.125,0.182824,0.390335,0.215473,0.203211,0.135997,0.222023,0.205295,0.272288,8
-725.414,0.99979,0.045744,5,63,0,730.994,-1.14707,-0.857634,1.68379,-0.273882,-0.684657,-1.42963,-0.155673,-0.330988,0.323333,0.40947,6.29605,5.35157,0.99816,0.995282,0.125,0.182687,0.387552,0.221108,0.193501,0.150272,0.229557,0.217107,0.266065,8
-725.501,0.999573,0.0478747,6,63,0,730.493,-1.23438,0.587169,2.12252,-0.134413,-0.856924,-0.0191417,-0.32751,1.28341,-0.309134,0.462401,3.89983,4.71742,0.980156,0.991141,0.125,0.276304,0.437104,0.21475,0.163745,0.223875,0.200076,0.345037,0.20144,8
-720.605,0.999808,0.050035,6,63,0,728.817,-1.14628,0.0617365,1.5167,-0.911855,-1.16332,-0.285808,0.0434214,0.970616,0.165128,0.467707,4.37877,5.15243,0.987615,0.994248,0.125,0.246493,0.392479,0.171823,0.155727,0.217558,0.244906,0.333518,0.255584,8
-720.867,0.998106,0.0522829,6,63,0,724.397,-1.192,0.182624,1.98699,0.00305536,-1.13593,-1.09153,-0.0949941,0.309692,-0.391391,0.449703,5.65001,5.01728,0.996495,0.993421,0.125,0.247894,0.425936,0.233146,0.154096,0.156716,0.225356,0.2587,0.202941,8
-724.141,0.99436,0.0543459,6,63,0,728.779,-1.30431,0.441444,1.62602,-0.910066,-1.06259,0.179848,0.523956,1.45837,0.601692,0.491149,4.92109,4.82131,0.992762,0.992008,0.125,0.25209,0.376204,0.147885,0.138692,0.228645,0.259808,0.357086,0.267217,8
-724.107,0.999656,0.0559043,6,127,0,729.73,-1.27339,-0.455976,1.928,-0.425426,-2.19927,-0.597206,-0.128794,0.852332,0.508998,0.502418,5.60266,5.09326,0.996326,0.993899,0.125,0.182056,0.424404,0.184353,0.0848395,0.171728,0.207824,0.30045,0.265484,8
-722.998,0.999917,0.0582614,6,63,0,727.578,-1.17286,0.590623,1.43015,-0.807087,0.48705,-0.560205,-0.12009,0.401679,-1.12047,0.577317,4.30597,4.80494,0.986692,0.991877,0.125,0.303248,0.41406,0.162628,0.290765,0.182982,0.224056,0.280707,0.139468,8
-719.695,0.997979,0.0607112,5,63,0,730.23,-1.24185,0.0648532,0.861798,-0.141323,-0.0274431,0.0927413,0.0697554,0.614702,0.000610551,0.870555,5.01007,4.69728,0.993374,0.990962,0.125,0.234085,0.379516,0.203449,0.219988,0.238466,0.234851,0.330325,0.224207,8
-721.811,0.995001,0.062906,5,31,0,724.515,-1.3421,0.291415,1.45553,-0.546201,0.0498074,-0.356315,0.0668952,0.0770166,0.0180422,1.05779,5.22925,4.73017,0.994671,0.991252,0.125,0.262339,0.549227,0.127876,0.215951,0.151998,0.219028,0.220864,0.210316,8
-726.362,0.970077,0.0646503,6,63,0,737.456,-1.33842,0.177694,2.38589,0.113997,-1.15464,0.0733564,-0.115123,1.18035,-0.0660418,0.439155,5.1035,6.25411,0.993961,0.998081,0.125,0.220908,0.427846,0.216131,0.136404,0.213123,0.199571,0.30575,0.203037,8
-724.923,0.998502,0.0624058,6,63,0,732.252,-1.26038,0.150097,1.55502,-1.57328,0.18522,-1.23889,0.158501,0.334065,0.295235,0.43256,4.88036,4.37074,0.992463,0.987516,0.125,0.232284,0.357153,0.125547,0.235005,0.142305,0.232933,0.246776,0.243668,8
-723.881,0.99868,0.0646515,6,63,0,729.068,-1.16471,-0.105339,1.67678,-1.50979,-0.0830934,-1.19889,0.33101,0.318116,0.0886835,0.423279,4.7029,4.62736,0.991013,0.990314,0.125,0.229826,0.388182,0.141393,0.231497,0.158135,0.264133,0.263073,0.244684,8
-725.258,0.999416,0.0669623,6,63,0,728.573,-1.11946,0.872312,2.98181,0.123916,-0.504172,-0.242167,-0.166611,0.818008,0.122298,0.300686,5.69226,5.26724,0.996639,0.994869,0.125,0.297931,0.444512,0.25309,0.219076,0.232852,0.236935,0.294527,0.252998,8
-721.718,0.998585,0.069434,5,63,0,731.545,-1.19466,0.0260919,1.36145,-1.13637,-0.590876,-0.837259,0.023402,0.109451,0.17736,0.563799,5.48888,5.90081,0.995885,0.99727,0.125,0.235061,0.394824,0.137603,0.178316,0.158864,0.234789,0.243617,0.250741,8
-721.395,0.998288,0.0718038,6,95,0,727.062,-1.22383,0.104877,1.44476,-0.95887,-0.559173,-0.610163,-0.0257908,0.426033,0.569197,0.546186,5.30778,5.94022,0.995072,0.997375,0.125,0.23748,0.392999,0.148357,0.178105,0.174065,0.224799,0.270688,0.286399,8
-724.481,0.99752,0.0741548,5,63,0,726.971,-1.1278,0.144877,0.889003,-0.448543,0.0689444,-0.683626,0.0870647,0.744889,0.821855,0.541015,5.31611,6.04982,0.995112,0.997647,0.125,0.259337,0.343703,0.202545,0.251525,0.182776,0.253375,0.326336,0.335556,8
