# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=307650850
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,sigma.1,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_sigma.1,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_sigma.1,g_se,g_sp
-724.667,0.983776,0.0768956,5,63,0,730.748,-1.45594,-0.0551477,-1.28632,1.60814,0.570282,0.205953,0.836478,0.266304,-0.289704,1.92136,-0.214653,-0.607962,5.97076,4.68675,-3.57145,-0.760094,-0.668839,0.401452,-1.22951,0.950132,-2.84832,0.877429,-0.972007,1.2732,0.675388,2.23646,0.833193,4.16627,7.61626,-0.610483,0.85395,6.62759,1.29186,-1.52816,1.93973,1.09212,-1.29664,1.12045,-0.988287,5.01005,1.54736,-2.61317
-729.668,0.994466,0.0760021,5,31,0,733.895,-1.90269,0.725141,-3.18464,0.705575,0.830263,0.97081,0.831756,0.2827,1.0096,1.52613,1.01282,0.00372555,6.82729,4.9999,3.73282,0.354206,-0.457607,-0.261696,0.442951,1.44627,0.0803658,1.47313,-1.11549,1.39324,0.28401,-0.784006,1.29546,-3.5046,13.4413,5.73856,-2.95358,-6.59143,4.19471,14.3993,-3.12304,0.401881,3.3282,0.301693,4.41508,14.247,2.65563,-0.954429
-727.317,0.99847,0.0762819,6,63,0,734.497,-1.51851,0.172741,-0.865083,1.75875,0.779337,0.367281,1.09761,-0.953857,0.118214,2.03076,-0.102609,-0.609341,6.47813,5.48098,8.31901,-0.838164,2.69635,-0.370652,-0.256524,-0.753412,-2.05427,0.616716,-0.928361,0.0600728,-0.937508,-1.82435,-2.87335,-0.160211,12.6606,-0.0283694,1.61766,6.91411,2.01986,-1.35395,5.03391,-1.70955,-0.557431,1.16299,-0.986798,10.0527,2.23439,1.5788
-722.602,1,0.0769989,5,31,0,730.302,-1.32971,0.334701,-1.67048,0.916246,0.173846,0.262935,0.59974,-0.547318,-0.0281093,1.88009,0.817438,-0.622456,6.04095,5.26977,1.67817,1.7151,1.61609,5.7804,1.42167,0.264235,0.271378,-1.3229,-0.300393,1.41988,-0.14656,0.304405,2.28092,1.56248,11.5781,3.22284,0.311008,1.73171,-0.751327,1.32176,0.725492,-0.5167,-0.364576,1.39916,2.58637,-1.33209,1.65283,0.56568
-723.851,0.990258,0.0778868,5,31,0,729.514,-1.47795,-0.240264,-1.60115,0.471935,0.502827,0.35752,0.637933,-0.949327,0.125936,0.616685,-0.0957035,-0.0450759,6.5323,5.52021,0.359956,0.460985,-0.137152,1.35301,-0.132973,-5.02266,-2.05612,1.50176,0.99948,1.02991,-1.64926,0.436723,-0.928944,-0.854608,3.09795,-5.30997,0.105033,-2.91831,5.54591,4.14818,11.9537,-3.11611,-0.567633,-4.01112,-1.62909,7.2144,2.28219,1.88935
-726.347,0.999268,0.0776938,6,63,0,732.26,-0.993762,-0.947488,-2.71379,-0.267541,-0.119029,-0.199922,0.191083,-0.525077,-0.336508,0.602854,-0.188302,-0.560738,3.47309,4.72868,-1.30952,-1.79075,-2.95921,-0.654002,-1.17575,2.02694,-0.725901,-1.80485,-0.395691,-1.26325,-0.675883,-0.839826,1.40573,-0.439989,6.96491,-2.3624,-1.18394,-4.11987,1.36089,2.22161,4.81047,0.280264,-0.238426,-1.33337,0.603762,-3.7595,-5.63123,-2.44128
-725.887,0.987241,0.0784979,5,31,0,733.8,-0.90957,-0.917948,-3.04232,0.217684,-0.11387,-0.442526,0.126838,0.026633,-0.624215,0.610835,-0.588165,-0.317763,3.57693,4.81124,-1.42261,0.82962,-0.829855,4.67637,-0.694179,-2.73919,-3.08439,1.5672,-0.745256,0.282021,-1.71325,2.02984,1.71546,1.33881,19.0525,-3.25093,-1.91024,2.48062,3.29669,-0.773757,10.2448,2.6123,-1.21373,-0.950723,-0.754211,-0.460004,-4.53962,-2.18377
-721.2,1,0.0779653,5,31,0,728.796,-0.996499,-0.0714789,-2.69374,0.223942,-0.384717,-0.055861,0.0136352,-1.21831,-0.470475,0.66015,-0.175428,-0.156929,4.38385,5.02966,3.02306,1.57501,1.66411,-0.86676,1.90603,0.215881,1.59648,-1.23465,1.44983,1.30243,0.86399,0.692477,4.13602,1.1736,11.5323,6.13157,-1.55211,2.04995,-4.01422,6.39317,1.20989,-2.36496,-1.27713,-0.873156,0.833898,-1.61533,-1.62464,-0.657768
-723.534,0.951349,0.0788452,5,47,0,730.15,-1.0287,-0.80286,-2.29488,-0.0191425,-0.273089,-0.712785,0.0965315,-0.48404,0.0844526,0.861753,-0.528066,-0.809316,6.45795,5.23447,-8.80882,2.06107,-1.17691,-1.25891,-2.22939,0.234493,0.661723,-1.28543,-0.514219,-1.32717,0.228771,-1.03693,-2.80976,-0.0179876,-0.303719,-0.587246,-0.369469,-1.65398,0.0711953,-2.4689,1.07558,0.312991,0.783965,-0.565734,-0.347789,-5.51506,2.17563,0.656607
-720.907,0.990076,0.0744472,6,63,0,728.893,-1.45467,0.193118,-1.66909,0.382018,-0.00165899,0.0799182,0.535843,-0.573758,0.40815,1.43814,-0.334297,-0.187151,4.37988,5.02095,-4.64536,0.842826,0.665412,-1.771,0.831486,-1.68553,4.40122,-0.162485,2.05741,-0.243782,-1.36287,2.23275,-2.39675,1.51209,-20.6504,1.96569,0.0494277,-4.84382,-6.18885,-4.62554,0.00905774,-1.4242,0.975763,0.9733,-2.35181,-4.61558,-2.15444,0.235279
-723.848,0.971581,0.0742455,5,31,0,730.805,-1.43091,0.548494,-2.23436,0.28942,-0.0764272,0.136731,0.414679,-0.892092,0.0915973,0.904335,0.0545315,0.088911,4.59144,5.37043,-7.74871,0.212242,1.64975,-1.05943,-2.14357,-1.88866,-0.153152,0.323315,0.880452,1.45336,-1.92913,-1.88704,-1.55828,-2.41787,-8.51666,14.4804,-1.39697,-6.16828,-9.99684,-2.14244,2.25695,-3.40001,-0.582411,-1.15336,-0.404749,5.4947,-1.28656,1.52728
-719.912,0.999868,0.0721484,4,15,0,727.606,-1.38472,0.362997,-2.24355,0.526645,0.122571,0.0532552,0.344949,-0.965189,0.0381862,1.19609,-0.0365756,0.0262766,4.61285,5.20015,4.02837,-3.6999,0.139798,3.85036,3.29096,-0.875729,-0.87912,0.0541777,-0.184863,1.51188,-0.54744,-1.17498,0.372977,-2.59716,-2.94384,8.92474,-1.30087,1.64487,-2.4959,-3.75049,-2.02516,-3.21366,-0.65117,1.43749,-0.771099,2.72687,-1.16485,0.621725
-720.736,0.999914,0.0729481,5,31,0,724.57,-1.34874,-0.466509,-0.580189,0.316022,0.209802,0.200407,0.31864,-0.478848,0.47891,0.888623,0.225551,0.0372769,5.12131,5.14578,-0.4597,1.22087,-2.04274,0.1369,-0.710727,1.09194,0.342537,-2.08712,0.726473,0.795665,0.0170926,0.49494,-1.59052,0.444655,-1.2016,-7.71286,4.29503,-3.16239,1.47845,4.15996,-0.487466,-1.26206,3.08141,-0.873182,1.74825,0.692762,0.0542788,0.400873
-719.18,0.984971,0.0737557,4,15,0,724.727,-1.44268,0.332522,-0.975396,0.550537,0.121693,0.00315463,0.496744,0.00824815,-0.0341422,1.05651,-0.00745901,0.00924466,5.35878,4.93411,-6.64756,1.36772,-2.9016,-0.89769,0.359686,-1.00015,0.145753,0.680493,-1.64149,-0.0355284,-0.884308,-1.34523,0.376921,-0.469269,1.17475,6.82014,2.12008,0.838151,-3.68166,-7.03963,6.60938,0.907318,-1.32608,-0.248311,-0.805241,0.535874,0.532909,-0.870909
-719.043,0.997253,0.0730318,5,31,0,724.017,-1.39292,-0.186812,-1.18234,0.282968,0.242195,0.00956388,0.25126,-0.272905,0.293106,0.341652,0.124261,0.234548,5.5306,4.62431,-2.90225,-1.57074,1.85643,-1.03052,1.06644,2.81231,-0.0685491,0.271162,-2.06256,1.58137,0.125162,0.627243,0.114217,-0.490473,-14.4916,-4.48501,1.34186,-3.80456,4.09159,-5.5965,-4.61484,-0.611289,2.10437,-6.10708,1.0233,-4.88604,0.750276,-2.37827
-721.892,0.991579,0.0735605,6,63,0,724.853,-1.43587,0.0875117,-2.29464,1.21705,0.543002,0.254345,0.7916,-0.0567798,0.745932,1.29019,-0.247403,-0.553767,4.6165,5.58987,-0.693351,0.905042,0.739378,0.118022,-1.83589,-0.649734,0.263224,-0.152497,-1.24257,1.35483,0.247302,-1.14347,0.292668,-2.59597,1.16397,0.167595,-1.00178,3.47586,1.13919,-1.21004,1.46857,0.310486,1.52128,-0.809467,-1.23655,-2.05535,-1.11437,2.04075
-721.005,0.94059,0.0735089,6,95,0,731.478,-0.925385,-0.124068,-1.67693,0.0393819,-0.425789,-0.556695,-0.108208,-0.529987,-0.647455,0.761894,0.0902004,-0.0655492,5.24907,5.63889,10.5303,-2.02056,1.21199,0.634862,-0.591836,-3.42832,3.24108,-0.670676,-0.271388,-1.51823,-0.877167,-2.76383,1.19574,-3.53434,-2.30349,7.06004,1.01762,-0.0623122,-4.5528,-8.05588,-2.08059,0.287438,-2.22093,0.625138,3.51396,1.45825,0.303424,2.32563
-720.645,0.996304,0.0684589,5,31,0,724.527,-1.01657,-0.940935,-2.11826,0.119065,-0.155143,-0.196967,-0.0567945,-0.159509,-0.385981,0.4576,-0.792969,-0.0823654,5.66814,4.80925,-1.10653,-1.38753,-0.8934,0.327627,1.189,1.88056,0.0504262,-0.256796,1.09625,0.465851,-1.3651,1.47792,0.651999,-3.36584,-11.2225,-7.64762,-0.412416,0.0194431,0.552132,1.67855,-3.57666,1.904,-1.02644,-2.13056,-2.98927,2.8023,1.00283,-1.13455
-721.624,0.997962,0.0688668,5,31,0,725.908,-1.06298,0.0681293,-2.22334,0.185631,-0.222478,-0.35907,-0.0267124,-1.42153,0.193865,0.7505,0.0378077,-0.0821927,4.8817,5.46489,3.50921,-0.182307,-0.226161,1.70765,1.72634,-2.4377,-0.820598,0.535793,0.666741,-1.54235,-1.30963,0.336583,1.88783,-1.97634,-6.33103,8.00826,-0.741941,-0.0238083,-2.88064,-6.00042,-6.45198,-3.48538,2.24486,-0.493326,1.95481,2.38859,-0.520632,1.7961
-722.091,0.969607,0.0694317,4,15,0,728.939,-1.0813,0.0634231,-2.1967,0.182804,-0.204993,-0.349038,-0.139022,-1.27684,0.0165604,0.69074,0.160139,-0.238759,4.87746,5.39019,1.8773,0.575006,-0.374561,0.0414599,-0.612452,-0.664452,2.48225,-1.96299,2.01792,0.610184,-1.65676,3.29647,0.0399603,2.36249,-14.432,6.28528,-0.513086,-0.917177,-1.90416,-4.07329,-11.7191,-2.48544,0.792824,-1.3041,2.27028,0.0569036,-0.61648,1.62318
-720.549,0.984726,0.0673262,5,31,0,730.722,-1.00935,-0.791934,-1.98496,0.0551521,-0.117816,-0.105334,-0.172793,-0.0176615,-0.132897,0.434912,-0.445559,-0.151669,5.83892,5.23281,1.15455,4.76442,-0.540852,1.11543,-1.52929,-3.5331,2.35908,-1.89115,1.49078,-1.23443,1.94564,0.364413,-1.9225,1.11113,-9.34445,-4.9835,0.036304,-1.48822,1.50322,4.70176,-10.0782,2.5355,0.460614,-2.27496,-0.853536,-1.02501,1.283,0.8641
-723.015,0.994801,0.0666579,4,31,0,727.408,-0.932199,-0.460388,-2.2455,0.235524,-0.234532,-0.163837,-0.0854776,-0.168852,-0.753694,0.219461,-0.161903,-0.32558,6.3273,5.77497,-2.96541,1.506,-0.663927,0.59687,-1.39166,-2.71585,1.23006,-1.12361,-1.08772,0.375453,0.603963,1.31882,1.33827,2.76374,17.4533,1.52026,-0.268733,2.76116,1.17129,5.19993,0.512586,1.8397,-1.76115,-2.76621,1.24832,-6.75677,2.04915,2.45774
-722.585,0.991038,0.066912,6,127,0,727.738,-1.21048,-0.359711,-1.73644,0.298939,-0.00609987,0.389969,0.105639,-0.679205,0.364896,1.37257,-0.165863,-0.212401,5.80201,4.46096,6.53211,0.643491,-0.721556,-0.86546,0.329823,-2.20498,1.04952,0.162418,0.381667,0.419217,-1.68936,2.39268,2.47652,1.42263,9.68473,-1.22313,0.352459,-0.812006,-0.310523,12.7871,-5.54388,-0.918808,2.14058,2.05966,-0.136488,2.14833,1.30798,-4.61857
-723.44,0.994616,0.066821,6,63,0,729.874,-1.31305,0.30932,-1.70795,1.02713,0.499333,0.0875092,0.743961,0.190684,0.0591628,1.67632,0.300582,-0.488156,4.17033,5.56959,5.19629,-0.0398936,-0.209536,0.422707,0.087168,3.32735,-1.29563,-1.97936,1.52234,1.93808,1.45835,0.752071,-0.251029,2.3927,28.2509,3.67023,0.268249,4.23097,3.16667,-0.928027,7.50438,1.36516,-0.168987,1.17943,1.04304,6.44204,-1.95183,1.59775
-725.742,0.995492,0.0670544,5,31,0,732.247,-1.40885,-0.121018,-0.814051,0.375076,0.742498,0.518695,0.899264,0.133545,0.174019,1.66717,0.181164,-0.962182,4.12721,5.05024,-3.79114,-2.24076,1.95508,-3.87873,0.67791,2.83091,0.365559,-0.426061,0.282922,-0.133511,-0.497104,-0.55033,0.751033,-3.43155,-13.6389,-0.520099,1.34969,-3.17217,1.14984,0.753912,-1.16345,0.57604,-0.0818074,0.0880747,0.10375,-7.72407,-3.0053,0.145224
-724.606,0.998034,0.0673661,5,63,0,729.948,-1.29456,-0.16802,-0.662147,0.248161,0.633935,0.147814,0.570905,-0.113756,0.090666,2.00516,-0.810225,-0.562352,4.28333,5.05188,-3.51446,-0.241793,-0.712976,0.643247,-2.44202,-3.03276,-3.51547,-0.822255,-0.203195,0.0075126,-1.97156,0.241003,1.39069,0.246663,7.04196,-0.047948,2.70748,-3.57873,4.6072,0.571536,1.98352,0.550132,0.0371876,2.13721,-2.27437,1.12741,-2.01134,-0.310268
-727.778,0.974997,0.0679095,6,63,0,734.007,-1.33709,0.119889,-3.15539,0.675947,-0.306866,0.0793947,0.513176,-0.329744,0.148051,-0.0123828,0.588096,-0.961672,4.84233,4.93588,-7.54484,-0.802198,1.34941,-0.370263,0.104626,-0.178081,-1.39998,1.19387,-0.392134,1.47813,2.14999,1.88371,-2.41044,-0.323466,-25.9032,1.02806,-2.10574,-1.11867,-3.06016,-0.860138,-3.34548,-0.0450739,0.0540335,-2.77861,1.16146,-5.98022,-0.820058,-0.0742594
-723.705,0.999348,0.0663573,6,63,0,733.775,-1.14168,-0.256542,-2.55441,0.803205,-0.109401,0.151835,0.249337,-0.52818,0.388479,0.5209,0.338249,-0.701869,4.10382,5.28335,-9.2618,2.25803,-2.19297,-0.769565,-1.75417,-0.225024,0.917034,0.535057,-0.401681,-2.10754,1.24498,-2.85865,2.66577,-2.26725,10.9956,0.944653,-1.02664,2.56212,-0.659055,3.20892,-0.817516,-0.0719905,1.23223,-1.89598,1.54265,-3.8087,-2.56526,0.623464
-723.705,0.00109068,0.536065,3,7,0,731.774,-1.14168,-0.256542,-2.55441,0.803205,-0.109401,0.151835,0.249337,-0.52818,0.388479,0.5209,0.338249,-0.701869,4.10382,5.28335,-8.65902,-2.15236,0.877086,-1.11831,-4.57934,-1.12743,0.876599,1.05421,0.737986,-2.41923,-1.14999,-1.2139,1.8305,-0.753504,10.9956,0.944653,-1.02664,2.56212,-0.659055,3.20892,-0.817516,-0.0719905,1.23223,-1.89598,1.54265,-3.8087,-2.56526,0.623464
-721.5,0.250792,0.873458,2,4,1,724.59,-1.22142,-0.259544,-2.66144,0.561402,-0.245379,-0.041445,0.31226,-1.29396,0.709962,0.837837,-0.185776,-0.239265,4.97944,5.22706,-0.868181,0.240162,0.458144,-2.28525,1.52376,-0.755327,-0.676003,-0.466632,-0.820665,1.54141,-1.39143,0.302073,1.669,-0.640281,-3.16556,-0.572114,-1.62164,2.9044,-5.35734,-0.644552,2.23169,-2.78292,3.77481,-1.27101,-0.457849,2.68131,-0.259158,0.755176
-724.147,0.97076,0.0874618,5,31,0,729.829,-0.96048,-0.679829,-1.59984,-0.0549882,-0.148486,-0.696002,-0.180756,0.20012,-1.45128,0.675156,-0.393832,-0.393839,5.21994,4.58934,4.11445,-1.49577,1.00923,2.52845,-3.61499,-0.131197,2.87272,-0.145622,0.152255,-0.845594,0.209432,-2.25866,0.0057544,2.22059,-5.72263,-0.528812,1.33244,-1.61588,2.41157,-4.80404,-3.17381,3.02703,-3.53886,-0.780527,0.129257,0.393086,0.217425,-2.77436
-723.88,0.995496,0.0474048,6,127,0,733.331,-1.05319,-0.551561,-1.80403,-0.0139894,0.480571,-0.504962,0.110521,-0.00626961,-0.586885,0.91091,-0.427512,-0.220201,5.01723,4.78268,-3.95612,1.20063,-0.950936,1.23975,2.66444,3.87581,2.11087,-1.51762,4.23414,1.14704,0.0112101,-1.03654,-0.553555,2.21651,9.51703,-1.64813,0.490843,-3.3693,13.6933,-6.47399,3.51959,2.23202,-1.77691,0.190253,-0.76975,6.22889,-0.0523917,-1.92214
-722.531,0.999482,0.033356,6,63,0,727.218,-1.13774,-0.359114,-2.97172,0.5483,-0.518276,0.110458,0.328825,-0.472261,-0.158076,1.50112,-0.407851,-0.400871,4.48422,4.82671,-1.32074,-0.801878,1.23273,-2.21661,3.6303,-2.2252,-1.23265,1.11282,-1.25859,-0.975714,-0.539932,-1.59822,-0.125794,-1.23721,11.5776,0.0771109,-1.91621,2.72881,-5.79124,4.80238,5.34173,0.0516425,-0.182864,1.79376,-0.787753,2.82216,-1.31644,-1.85462
-719.918,0.999754,0.0267818,7,127,0,726.33,-1.22589,0.0154235,-1.49674,0.374529,-0.0315301,-0.148898,0.281511,-0.605201,-0.0786518,0.851179,-0.0429829,-0.440373,5.85323,5.44493,3.84312,-1.32843,-1.90611,-1.11171,4.42088,-2.23975,0.0792861,-1.08239,1.69054,0.945899,-0.557226,-2.44515,0.56293,0.0582988,-7.75702,2.49676,0.958908,-1.22659,-1.39554,-2.27813,-1.6849,-0.562336,-0.249212,-1.38169,0.236653,-6.71169,1.30882,1.65237
-721.95,0.998991,0.0232676,8,255,0,727.288,-0.871846,-0.595244,-2.80243,-0.122319,-0.227578,-0.350143,0.117898,-0.585411,-0.310916,0.00113317,-0.226204,-0.0841449,4.98307,5.56625,-4.17647,3.04112,1.1655,-0.632427,-0.815053,1.03805,0.284965,-0.938659,0.0557639,-0.00545616,-0.545116,-2.62548,1.27739,2.63175,19.5653,-0.984601,-1.73319,-2.56921,2.01388,0.860797,18.8486,0.262808,0.0630816,-4.38728,1.31177,-2.23761,-0.0437722,1.69838
-722.735,0.999694,0.0212595,7,127,0,725.174,-1.15798,-0.385326,-1.11361,0.0593492,0.091538,0.0468863,0.502134,-0.963293,0.0352695,1.20786,-0.19285,-0.666631,5.19476,4.628,-7.37843,0.544291,1.12383,1.05773,-0.5788,1.27907,1.69016,-0.745613,0.226556,-0.149472,0.482657,-0.555327,-0.0578558,0.287572,16.363,0.323961,1.80582,-2.76283,1.25499,2.46843,5.69167,-0.943791,0.379408,-0.0223781,0.0885821,-2.89947,0.327133,-3.48622
-726.326,0.999833,0.0201984,8,255,0,733.254,-1.44961,-0.366279,-3.02707,0.597492,0.323546,0.300688,0.308784,0.418622,0.405876,1.09609,0.0904907,0.0731485,5.85427,6.58965,4.6098,2.25995,2.11986,-2.01318,-0.787949,1.75949,0.080709,1.7072,0.108074,-0.754296,0.235246,1.18577,-2.19196,2.89734,-7.57876,-8.70732,-2.66196,2.79326,2.15737,4.48528,-10.2372,3.71639,1.83292,0.456637,-0.281418,3.1581,1.32024,4.71944
-725.585,0.999181,0.0197123,7,255,0,735.203,-1.25659,0.532632,-1.29808,0.365734,0.0247438,0.0235135,0.65476,-1.0087,0.321675,1.41671,-0.0500216,-0.767298,6.71198,4.90233,4.62922,-0.797566,2.71609,-0.122263,2.17489,0.0937263,0.0372108,-1.63707,-1.664,0.136599,0.00530298,-1.28687,-0.847781,-6.91549,10.3075,4.63733,1.07655,-1.79667,-0.732007,0.109682,3.25232,-1.1337,0.719728,0.101426,0.117115,-2.1563,2.51111,-1.34554
-724.972,0.998864,0.0195707,7,127,0,731.503,-1.5808,-0.271775,-1.19874,1.12228,0.305195,0.568785,0.568127,-1.28045,0.215724,1.50606,0.441371,-0.404939,6.10149,4.73826,-3.95178,-0.486447,-0.694999,0.365873,3.97667,0.00579952,-3.32945,1.63757,-0.12442,0.0290086,0.529644,-2.00082,-2.27971,0.631221,-23.7304,-3.95169,0.942374,2.45286,-2.9856,1.94384,-8.44234,-2.70576,-0.45873,-0.26442,0.671913,-6.63268,1.63516,-0.991294
-721.455,0.999702,0.0196873,6,127,0,731.723,-1.57471,-0.0068028,-2.01327,0.512753,0.355083,0.092972,0.659388,-0.0599227,0.40242,1.2012,0.128845,-0.298162,4.88877,4.66071,6.14703,3.07187,-1.79241,-2.52851,1.67449,-0.779624,-2.63583,3.36484,0.464879,-0.752426,-0.948052,0.0329748,-2.30717,0.377149,-31.2345,-2.01515,-0.770733,-4.76487,-2.11507,-6.41761,-3.12484,0.0512036,0.285793,-1.32637,-0.542651,-12.6058,-0.749396,-1.41315
-720.828,0.999978,0.0200666,7,255,0,727.05,-1.37752,0.11598,-2.42662,0.530658,0.0427573,0.0866648,0.692856,0.187815,0.342933,1.19648,0.395717,-0.272203,5.09452,4.67478,12.7924,0.67547,-1.65877,0.747493,-3.03278,0.74714,-0.783907,0.853956,-0.444367,0.146349,1.41034,1.07886,0.771951,0.677713,11.3936,2.13145,-1.32791,-0.848055,-3.12823,-1.56388,11.5174,1.61386,0.953033,-0.25809,1.80344,3.11264,0.105536,-3.02373
-721.469,0.999152,0.0206316,5,63,0,732.244,-1.36106,-0.165479,-2.40751,0.720978,0.126485,0.262411,0.884669,-0.488666,0.486768,1.55652,0.0454847,-0.730869,4.96167,4.85834,0.182799,-2.17668,0.313617,2.02091,1.52896,2.19989,0.868397,-3.51523,0.7069,2.63615,-2.5837,-3.1476,-0.528933,2.74964,-0.578481,-0.379073,-1.05563,-0.730952,-1.43947,0.442492,3.9955,-0.390598,0.820378,0.129098,0.00671077,-4.2925,-0.288357,-1.37147
-724.053,0.997847,0.0212813,6,95,0,727.685,-1.31685,0.272014,-2.45011,1.05761,0.361587,0.0953509,0.367061,-0.329627,0.125293,2.38373,0.593988,-0.467605,5.32017,4.81612,-3.22523,-0.750582,-0.394059,-0.839319,-1.46213,0.675881,1.07798,-0.434556,1.07296,-1.81116,-1.21322,-2.87358,-0.576385,-0.408974,16.5165,3.7844,-1.15732,5.3475,2.06233,-0.10197,-3.0074,-0.00330939,0.152677,4.17547,2.39711,6.54692,0.576202,-2.11357
-722.847,0.999715,0.0219577,7,127,0,729.608,-1.21254,-0.262579,-2.26182,0.766944,0.345589,0.390883,0.267929,0.321595,0.0938077,0.830249,-0.818593,-0.638142,4.94724,5.2356,6.14289,1.72404,2.31277,0.642021,1.06427,-1.95814,-3.24991,-2.053,0.35268,-1.37041,0.366097,1.80909,-0.389713,1.30734,10.4545,0.281234,-0.616287,1.9228,2.53491,5.32504,-2.5166,1.81731,0.309808,-1.34146,-1.87938,-1.94415,-0.215064,0.436618
-724.262,0.999921,0.0228603,7,127,0,726.586,-1.2485,-0.0676869,-1.60951,0.526171,-0.0684688,-0.313739,0.5942,-0.0391023,0.0646206,0.223193,-0.920141,-0.422061,4.53384,5.43941,-0.282079,0.507016,-0.846337,0.7515,1.10215,1.33326,1.08755,1.4644,0.183533,-0.874452,-1.53125,-1.36719,-0.496412,0.339243,-4.4999,1.25702,0.626477,0.106332,-2.46841,-5.76272,8.16082,0.983124,0.12536,-3.80857,-2.96182,3.05896,-1.40794,1.70563
-723.68,0.999633,0.0238695,7,255,0,733.192,-1.00608,-0.475755,-2.4626,0.0934075,-0.591306,-0.63997,0.0909832,-1.5697,-0.388796,1.45089,0.438129,-0.646706,5.6296,5.39244,-7.87614,-0.932165,-0.540382,0.657427,-5.58135,-5.54957,-0.820577,0.955856,-0.0531043,1.08941,1.68016,-1.19816,0.613552,-1.58679,3.00783,1.10291,-0.649399,-0.834976,-2.682,-2.74136,2.18817,-1.9486,-0.3194,1.25983,2.67245,-1.73781,1.00568,1.31441
-722.28,0.999111,0.0249413,7,127,0,729.462,-1.22197,-0.543789,-1.48592,0.683887,-0.00827277,0.0784591,0.0878563,-0.792419,-0.38039,0.950611,-1.1034,-0.383377,5.68305,4.98216,4.92825,0.915093,-0.335907,1.61269,-3.84986,-1.4145,0.619302,-2.73256,-1.13025,0.402945,0.624812,-2.10115,1.90844,1.33681,-14.3438,-2.67641,1.00848,3.34784,-0.893518,2.12136,-7.656,-1.08356,-1.2691,-0.886545,-3.46919,-0.12334,1.01482,-0.0693378
-724.333,0.999888,0.0260484,6,63,0,728.967,-1.20975,0.27614,-0.988108,0.277587,-0.289482,-0.0194973,0.355878,-0.926383,-0.337132,0.206795,-0.591718,-0.228379,5.27187,4.91922,-1.09196,0.362491,0.120249,-2.76818,0.890903,-1.76647,-1.27054,0.573303,0.894055,-0.667395,3.10691,-1.54752,-1.02895,-0.00103832,1.2589,7.56138,2.60798,-1.6072,-5.6757,0.579189,6.14329,-1.7452,-1.35867,-4.31481,-2.26156,2.49417,0.374447,-0.838895
-720.944,0.999616,0.0272866,6,63,0,727.414,-1.12702,-0.360074,-0.792059,0.191935,-0.191783,0.0643523,0.0172535,-0.806618,0.135251,0.357391,-0.319276,-0.102029,5.43884,4.92448,-1.48149,3.8449,0.699678,0.0338183,-2.31783,1.56449,2.74352,-0.905475,-1.40511,-1.99131,-1.55817,-0.883078,-0.168016,-0.39184,-5.71718,-0.940468,3.87793,-1.1129,-3.11163,6.46733,-6.74561,-1.47342,1.48218,-3.46018,-0.831779,-3.46273,0.629755,-0.729471
-720.551,0.99962,0.0285701,7,127,0,725.31,-1.28004,-0.377491,-3.44489,0.484485,-0.0250649,-0.00509639,0.32503,-0.162362,-0.107335,0.798567,0.236347,0.000351862,4.86862,5.32693,-0.780237,-2.76986,0.495006,-1.56476,-0.0652694,0.0726187,-0.751805,0.641841,-1.30371,0.791461,-0.250357,-1.91379,1.79078,-2.4454,-5.23513,-4.89218,-3.1136,2.94264,-3.82617,-2.07558,4.23586,0.628673,-1.01237,-1.33171,2.21013,1.86532,-0.538142,1.15598
-723.742,0.998271,0.029917,6,63,0,726.478,-1.17134,0.0715105,-4.0747,0.169108,0.0372608,-0.0406867,0.0964291,0.149725,0.389677,0.963848,0.0146346,-0.0362039,4.97206,4.89782,-4.91665,-0.56594,-0.382687,0.902056,-1.67994,-2.22611,-0.032169,0.699047,-0.186862,-0.39409,1.61316,0.685891,-0.369503,2.10782,6.73909,6.32258,-3.85442,-2.62946,1.23827,1.17003,-4.85733,2.99528,3.21582,0.650521,1.15468,-0.199564,-0.193559,-1.42467
