# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=307650850
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,sigma.1,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.9.1,marginal.10.1,index.1
-733.677,0.999955,0.0226294,7,127,0,747.889,-0.982737,-0.177585,-2.45846,0.223692,-0.0705004,-1.50131,0.521268,-1.54842,0.264337,0.691731,0.258463,0.451569,3.98818,5.84387,0.981804,0.997111,0.1,0.25675,0.109789,0.292821,0.266086,0.159671,0.321399,0.156837,0.296636,0.338413,0.296083,10
-738.187,0.999983,0.0234641,8,255,0,744.655,-1.175,-0.631575,-0.387766,1.17889,0.339942,1.5123,1.58658,0.464915,0.464352,1.52075,-0.616349,0.018999,5.97439,4.30061,0.997463,0.986621,0.1,0.233795,0.234626,0.240013,0.237118,0.241171,0.241429,0.237548,0.237546,0.2412,0.233847,10
-734.36,0.999648,0.024405,7,255,0,745.714,-1.02266,-0.370025,-1.06277,-0.869879,-1.05728,-0.433632,0.050743,0.213402,-1.06386,1.84634,-0.847031,0.560311,5.60899,5.99638,0.996349,0.997518,0.1,0.226183,0.165461,0.180929,0.165886,0.220006,0.270077,0.288416,0.165376,0.502966,0.182834,10
-729.82,0.998923,0.0254126,7,127,0,744.225,-1.02533,-0.984254,-3.64024,0.241668,-0.114356,-0.263587,0.00875243,-1.03023,-0.211528,-0.417569,-1.58072,0.298873,4.72848,4.852,0.991238,0.992248,0.1,0.210901,0.10781,0.27826,0.257403,0.24897,0.264498,0.208623,0.25189,0.240464,0.182758,10
-727.397,0.999941,0.0264442,7,127,0,736.954,-0.9911,-0.192117,-0.842443,0.299593,-0.0948703,-0.668051,0.181703,-1.34024,0.77466,0.567993,-0.0177176,0.467986,5.99155,5.25206,0.997506,0.994791,0.1,0.253315,0.200151,0.299245,0.26202,0.213537,0.287806,0.165437,0.347835,0.32623,0.269061,10
-729.223,0.999947,0.0276313,7,127,0,735.704,-1.02055,-0.954455,-3.27813,0.401898,-0.639919,-0.0836409,0.0367246,-0.481563,-0.743978,0.723817,0.12214,0.336056,6.87185,5.74496,0.998965,0.996811,0.1,0.207296,0.106959,0.292041,0.225202,0.259482,0.26733,0.234624,0.219159,0.3149,0.27299,10
-728.994,0.99975,0.02889,7,127,0,736.949,-1.26317,-0.25383,-0.640424,0.250248,0.765231,-0.666617,0.303236,-0.855621,0.359047,1.37142,-0.620263,0.665775,4.94208,4.51564,0.992911,0.989182,0.1,0.192762,0.155835,0.250385,0.320016,0.153555,0.257064,0.137902,0.264224,0.413355,0.157609,10
-726.224,0.999994,0.0301978,7,127,0,734.597,-1.13092,-0.385066,-1.46433,0.0128168,-0.402019,-0.299134,0.360292,-0.702643,-0.0243071,1.39571,-1.29223,0.402165,5.17388,4.18111,0.994369,0.984948,0.1,0.216568,0.151894,0.244943,0.215413,0.222489,0.271698,0.195683,0.242193,0.361326,0.161026,10
-729.957,0.999757,0.0315898,7,127,0,733.682,-1.08347,-1.52245,-2.301,0.982888,0.327093,-0.188986,0.127161,0.300522,-0.46647,-0.0541459,0.509579,0.256217,4.7553,6.004,0.991467,0.997537,0.1,0.186404,0.158022,0.303299,0.269008,0.243813,0.259055,0.267671,0.230944,0.250238,0.278301,10
-729.582,0.999817,0.0330189,7,127,0,736.85,-1.13362,-1.70477,-2.0784,0.896635,-0.592939,-0.324106,0.0401867,-0.158632,0.120797,0.982955,0.27096,0.394735,5.40733,6.37613,0.995536,0.998301,0.1,0.141056,0.124114,0.314388,0.202997,0.220707,0.246428,0.232146,0.252385,0.321779,0.263733,10
-730.981,0.997348,0.0345097,7,127,0,737.853,-1.05861,-0.302047,-2.68249,0.90651,-0.431497,0.305267,0.271696,-0.637306,-0.19679,2.03171,0.366337,0.323767,5.19692,6.65757,0.994497,0.998717,0.1,0.239322,0.127071,0.317538,0.231776,0.276924,0.274753,0.220124,0.245581,0.401119,0.280901,10
-734.68,0.999735,0.0358007,6,63,0,739.99,-1.30749,-0.373773,-1.32272,0.60794,-1.03091,0.338947,0.646029,-1.06713,0.977954,1.13464,0.2567,0.445923,5.7819,7.00285,0.996927,0.999092,0.1,0.186311,0.130412,0.261846,0.145892,0.239332,0.265142,0.14389,0.294964,0.309699,0.232719,10
-730.05,0.998836,0.0373788,6,127,0,748.246,-1.33272,-0.112063,-0.636953,0.37944,0.762692,1.07518,1.60381,0.338191,-0.289638,1.70773,-0.724662,0.270656,5.33362,4.60261,0.995197,0.990074,0.1,0.203745,0.181664,0.226177,0.244846,0.260819,0.28933,0.224229,0.196059,0.295147,0.178161,10
-724.744,0.999997,0.0389072,6,63,0,731.848,-1.31996,-0.761764,-1.36406,1.17883,0.859118,0.344613,0.846745,-0.556908,0.392762,0.795111,-0.489252,0.450418,4.7475,5.26488,0.991401,0.994857,0.1,0.15935,0.126269,0.312386,0.282318,0.237808,0.28119,0.172103,0.241761,0.276513,0.176488,10
-725.752,0.998729,0.0406072,6,63,0,728.589,-1.38989,-0.627085,-1.31022,1.39983,0.654709,0.379351,0.648453,-0.319412,0.278892,0.346589,-0.830522,0.465429,4.74749,5.13795,0.991401,0.994165,0.1,0.156863,0.119234,0.323361,0.252529,0.229113,0.25198,0.176746,0.220959,0.22643,0.144743,10
-730.969,0.997938,0.0422063,6,63,0,733.652,-1.15687,0.170546,-1.95538,0.350512,-1.21009,-0.615635,0.432951,0.22578,-0.418586,1.94696,1.36196,0.26507,6.29899,4.88311,0.998165,0.992484,0.1,0.247561,0.157734,0.256553,0.185786,0.210809,0.260743,0.250298,0.21963,0.345068,0.310912,10
-728.98,0.999029,0.0437469,6,63,0,737.722,-1.09032,-0.433259,-1.69352,0.988883,-0.804378,-0.307273,0.221522,0.794674,-0.510562,2.01857,0.697729,0.287324,5.7363,5.83233,0.996784,0.997077,0.1,0.228853,0.171234,0.308704,0.21058,0.235303,0.263731,0.296924,0.224956,0.375115,0.291142,10
-725.456,0.999449,0.0454513,6,63,0,733.633,-1.27055,-0.201421,-1.56405,0.495323,0.347146,-0.19593,0.594776,0.266997,0.0610236,2.73483,1.1564,0.480678,5.12405,5.09874,0.994083,0.993933,0.1,0.203046,0.116876,0.262608,0.249051,0.203473,0.27197,0.241915,0.224224,0.511005,0.328563,10
-723.181,0.999985,0.0472447,6,63,0,726.99,-1.58187,0.170712,-2.01383,0.876501,0.369897,0.563874,0.648427,-0.563723,0.149602,0.74817,-0.925242,0.809341,5.07311,4.95275,0.993776,0.992986,0.1,0.190973,0.0387263,0.294739,0.217126,0.244992,0.25787,0.115259,0.188347,0.273618,0.0886119,10
-721.201,0.995001,0.0491458,6,127,0,728.664,-1.14876,-0.165685,-2.50762,0.355503,0.180196,-0.296562,0.255736,0.336063,0.220738,1.13395,0.339744,0.813079,5.01076,4.75415,0.993378,0.991458,0.1,0.21696,0.0396331,0.297401,0.268501,0.199426,0.280734,0.294109,0.275024,0.443549,0.294731,10
-722.439,0.994248,0.0504169,6,63,0,725.758,-1.14966,-0.438618,-1.68832,0.479421,-0.128666,0.37852,0.423185,-1.03067,0.215015,1.26424,-0.43279,0.691436,5.03629,5.44009,0.993544,0.99568,0.1,0.189551,0.0897232,0.306153,0.224676,0.291536,0.297956,0.134435,0.268747,0.431553,0.190171,10
-724.295,0.995564,0.0515931,6,63,0,734.221,-0.99486,-0.843156,-2.52261,0.338468,-0.0891393,-0.727883,-0.305385,-0.396947,-0.669019,1.09683,-0.682023,0.431258,6.15324,4.7523,0.997878,0.991442,0.1,0.204488,0.110784,0.299665,0.262444,0.212693,0.244796,0.23757,0.216975,0.372422,0.216024,10
-724.127,0.997402,0.0529537,6,127,0,731.212,-1.17409,-0.578927,-2.15105,0.338518,-0.508832,-0.0940389,0.566537,0.26648,-0.658169,1.9296,0.513859,0.433671,4.61934,5.01015,0.990237,0.993374,0.1,0.193855,0.108424,0.26361,0.198649,0.22884,0.283249,0.257591,0.188541,0.41647,0.278634,10
-727.104,0.99003,0.0545814,6,63,0,730.76,-1.25647,-0.222705,-2.37778,0.314443,-0.162054,-0.0101371,0.991662,-0.173091,-1.21169,1.52807,0.507792,0.295439,4.20802,5.07826,0.985342,0.993808,0.1,0.210441,0.12358,0.238019,0.213434,0.221066,0.276179,0.212887,0.165972,0.308953,0.248533,10
-724.476,0.999297,0.0551715,6,63,0,732.285,-1.42054,0.0740448,-1.27694,0.888768,0.50568,0.253656,0.197558,0.248446,0.443564,1.83444,0.010127,0.816466,6.61349,4.86449,0.99866,0.992343,0.1,0.204226,0.0784845,0.332946,0.267436,0.229093,0.221104,0.228343,0.257618,0.519294,0.195876,10
-725.306,0.996186,0.0570844,6,63,0,731.196,-1.11438,-0.71045,-2.32261,0.447743,-0.204391,-0.0205772,0.50175,-1.43433,-0.750393,0.684743,0.377139,0.415973,4.24563,5.71406,0.985876,0.996712,0.1,0.196249,0.111005,0.283305,0.231583,0.245467,0.287889,0.153032,0.193642,0.303742,0.27738,10
-726.459,0.999777,0.0585629,6,63,0,733.607,-0.855071,-0.867381,-2.02118,-0.124069,-0.623234,-0.917236,-0.557561,-1.22351,0.15488,1.22178,-0.012705,0.615516,5.66962,4.2109,0.996563,0.985384,0.1,0.199574,0.109181,0.282633,0.224666,0.194717,0.231785,0.166844,0.318703,0.474261,0.296736,10
-725.809,0.971642,0.0605927,6,63,0,732.452,-0.832344,-0.892592,-2.94869,-0.125201,-0.399811,-0.499902,-0.148647,-1.4355,0.0724365,1.07205,-0.129203,0.720803,5.70521,4.12752,0.996682,0.984133,0.1,0.186074,0.0493706,0.284431,0.245913,0.232781,0.281004,0.133883,0.314292,0.485102,0.283844,10
-727.302,0.984976,0.0584097,6,63,0,735.734,-1.31889,-0.507531,-1.87347,0.901317,0.317726,0.135536,0.612053,1.09256,-0.201371,2.03187,-0.217403,0.54514,4.48251,6.52377,0.988821,0.998534,0.1,0.168602,0.0878483,0.304164,0.241278,0.223566,0.271854,0.326668,0.193307,0.447387,0.191948,10
-724.795,0.966614,0.0582169,6,63,0,735.037,-1.2032,-0.309649,-2.15004,0.713508,0.210038,-0.328904,0.54637,0.520469,0.652527,1.33069,-0.219427,0.341173,5.38268,4.52796,0.995426,0.989313,0.1,0.21268,0.126007,0.276924,0.243877,0.211582,0.265652,0.263932,0.272777,0.320995,0.21788,10
-723.513,0.992127,0.0554601,6,63,0,730.818,-1.37675,-0.375224,-2.56466,0.630781,0.185057,-0.080415,0.252103,0.236416,0.908808,0.823818,-0.13224,0.715547,5.09192,4.49705,0.993891,0.988981,0.1,0.161753,0.0387209,0.283859,0.223682,0.19243,0.232123,0.230128,0.325972,0.312754,0.186733,10
-725.109,0.998927,0.056257,6,63,0,731.657,-1.15747,-0.718359,-0.451665,0.642532,0.219945,-0.175757,0.100934,-1.13143,-0.291855,1.60641,-0.137792,0.530252,5.11594,5.93201,0.994035,0.997354,0.1,0.176771,0.198298,0.306451,0.260987,0.222585,0.249001,0.147115,0.212114,0.424172,0.226088,10
-721.232,0.999364,0.057993,5,63,0,733.138,-1.14832,-0.227575,-1.89978,0.316486,0.129168,-0.0721093,0.273868,-0.707795,0.498789,1.56732,-0.612803,0.700316,6.37731,5.07106,0.998303,0.993763,0.1,0.212873,0.0773602,0.283599,0.257719,0.231686,0.277575,0.161922,0.310238,0.487329,0.171154,10
-724.202,0.996971,0.0598116,5,63,0,729.351,-1.1667,-0.205227,-1.68476,0.303789,-0.0823661,0.207475,0.329746,-0.405753,-0.420922,-0.0450762,0.352988,0.849489,3.97915,5.49474,0.981642,0.995908,0.1,0.20734,0.0692749,0.28728,0.225017,0.270823,0.291816,0.180734,0.178834,0.230589,0.295913,10
-727.294,0.990131,0.0613008,6,63,0,730.801,-0.914524,-1.18639,-1.95542,0.0760546,-1.17919,-0.606825,-0.533659,-1.03545,0.434331,1.2172,-0.938078,0.473657,6.31474,4.74613,0.998194,0.99139,0.1,0.185962,0.136966,0.293489,0.186478,0.231128,0.237344,0.197029,0.329864,0.416299,0.204427,10
-724.624,0.999703,0.0617861,5,63,0,731.633,-0.797194,-1.22178,-3.07609,-0.0514891,-0.329092,-0.927771,-0.283254,-1.16709,0.161043,1.06606,-0.99654,0.686766,5.05462,5.73063,0.993661,0.996765,0.1,0.162973,0.0516739,0.303105,0.264404,0.192421,0.270572,0.168162,0.334791,0.483741,0.185188,10
# Adaptation terminated
# Step size = 0.048643
# Diagonal elements of inverse mass matrix:
# 0.0302214, 0.345019, 0.888771, 0.306828, 0.321113, 0.264566, 0.249886, 0.573502, 0.609508, 0.475895, 0.451165, 0.487546, 0.385209, 0.218919
-727.231,0.988974,0.048643,6,63,0,734.119,-0.923796,-0.682044,-1.5818,-0.0781797,-1.14162,-0.521896,-0.394256,-0.439812,-1.46254,0.54429,-0.301602,0.482687,5.09511,4.33239,0.993911,0.987034,0.1,0.22218,0.15613,0.276571,0.186207,0.235825,0.247108,0.243039,0.163865,0.340498,0.255522,10
-729.135,0.995307,0.048643,6,127,0,733.764,-0.782684,-1.06094,-1.47193,-0.121457,-0.719136,-0.389754,-0.698818,-0.493709,-1.45037,0.476194,-0.541833,0.679316,4.82309,4.05332,0.992022,0.982932,0.1,0.181919,0.143984,0.296256,0.219051,0.259715,0.221421,0.24637,0.145798,0.387176,0.24035,10
-734.746,0.990128,0.048643,5,31,0,739.382,-0.66795,-1.18335,-1.83401,0.230185,-0.739459,-0.259808,-0.82597,-0.782499,-2.0823,0.316245,-0.489026,0.6183,4.60507,4.22649,0.990098,0.985607,0.1,0.197877,0.141617,0.371537,0.245056,0.303943,0.235295,0.240166,0.123962,0.384045,0.274818,10
-733.287,0.994096,0.048643,6,63,0,745.633,-0.597921,-0.896401,-2.18367,0.262598,-0.8118,-0.637137,-0.581771,-0.745135,-1.67116,-0.106008,-0.0964406,0.918524,4.64707,3.97829,0.990501,0.981626,0.1,0.19446,0.0689024,0.411754,0.206922,0.234487,0.243738,0.217151,0.105938,0.332857,0.334811,10
-732.527,0.976741,0.048643,5,31,0,740.357,-0.572765,-0.99612,-2.17754,0.129427,-0.874458,-0.587972,-0.436126,-0.780483,-1.50385,-0.212876,-0.0492627,0.826492,4.64302,4.01897,0.990463,0.982346,0.1,0.198444,0.0852951,0.385612,0.214924,0.257554,0.282272,0.228319,0.139952,0.321104,0.351266,10
-728.501,0.995807,0.048643,6,63,0,740.19,-1.1779,-0.69359,-2.11369,0.364619,-0.460263,-0.376449,0.0135139,-0.811722,-0.0645926,1.71343,-1.24991,0.286228,5.58596,6.03242,0.996264,0.997606,0.1,0.201583,0.143945,0.25473,0.212546,0.216589,0.236126,0.196196,0.232118,0.334595,0.177167,10
-732.145,0.998526,0.048643,6,63,0,737.406,-0.934495,-0.353022,-0.818595,0.136823,-0.619416,-0.50284,0.0823968,-0.463792,0.366603,1.53737,0.825405,0.811076,4.40946,6.13781,0.987984,0.997845,0.1,0.227792,0.1682,0.305017,0.192028,0.207126,0.29574,0.212376,0.345891,0.577478,0.434128,10
-730,0.999659,0.048643,6,63,0,737.122,-1.3786,-0.517892,-2.78543,1.23103,0.875223,0.521264,1.00546,-0.238538,-0.809339,1.4156,-1.64309,0.265138,5.26139,4.57863,0.994839,0.989835,0.1,0.180063,0.107443,0.258801,0.24112,0.224367,0.247495,0.191259,0.168935,0.268298,0.140125,10
-730.423,0.999132,0.048643,6,63,0,736.641,-1.48117,-0.769105,-1.09394,1.15128,0.466166,0.664413,1.73441,0.222483,0.11121,1.71972,-1.20256,0.25672,5.83985,4.70177,0.997099,0.991002,0.1,0.157278,0.146539,0.234044,0.203997,0.212386,0.261939,0.194026,0.189598,0.261211,0.143086,10
-730.395,0.998701,0.048643,6,127,0,739.602,-1.31751,-0.830285,-1.10248,0.944305,0.94875,0.279788,0.952117,-0.204369,0.908604,-0.862691,-0.677805,0.21127,5.48876,5.01286,0.995884,0.993392,0.1,0.183484,0.175024,0.246382,0.246556,0.22125,0.246688,0.204129,0.244984,0.18246,0.188359,10
-729.345,0.99977,0.048643,6,63,0,736.258,-1.2424,0.638135,-2.33063,0.65155,-0.298957,-0.581004,0.90913,0.0205268,1.0346,0.383675,-0.179104,0.199673,5.76749,5.06076,0.996882,0.993699,0.1,0.246944,0.153454,0.247442,0.213813,0.204499,0.257143,0.224732,0.261958,0.237617,0.217864,10
-732.93,0.999844,0.048643,6,63,0,736.513,-1.18892,0.834439,1.2366,0.829993,0.508868,-0.665208,0.549098,-0.345619,-0.523331,0.515148,0.932209,0.175584,5.13419,5.07491,0.994143,0.993787,0.1,0.260686,0.274523,0.260535,0.24982,0.213204,0.251146,0.222768,0.217412,0.250027,0.264008,10
-730.044,0.998517,0.048643,7,127,0,739.474,-0.898806,-1.87271,-3.45377,-0.00762293,-0.647646,-0.271765,0.172241,-0.593953,-0.0258631,1.2045,-1.26408,0.334314,5.48515,5.1455,0.995869,0.994208,0.1,0.178744,0.113704,0.288772,0.24688,0.270979,0.301277,0.250232,0.287521,0.378452,0.210585,10
-729.156,0.999914,0.048643,6,63,0,735.214,-1.03685,-0.100107,-0.709824,0.778326,0.274854,-0.782143,0.238806,-0.24623,-1.15555,0.433702,0.721021,0.300727,4.9461,4.88005,0.992939,0.992461,0.1,0.255983,0.222647,0.309431,0.278043,0.218905,0.275872,0.247704,0.200311,0.287733,0.30576,10
-728.185,0.998435,0.048643,6,127,0,738.719,-1.38224,-0.389748,-1.8868,0.0141148,0.053746,-0.597298,0.756568,0.00832467,0.696014,1.68667,-0.25321,0.486494,4.92739,4.32474,0.992807,0.986936,0.1,0.171953,0.0911097,0.201753,0.204876,0.158048,0.266163,0.2013,0.260449,0.363158,0.181618,10
-730.679,0.998229,0.048643,6,63,0,736.765,-1.01769,-0.319124,-1.45783,0.474284,-0.0161995,0.231961,0.0474275,0.938574,0.291389,0.538565,0.0551431,0.820139,3.64209,4.98025,0.974471,0.993175,0.1,0.21765,0.0985616,0.347804,0.262896,0.304186,0.273132,0.438334,0.314599,0.359856,0.27439,10
-725.939,0.999695,0.048643,5,31,0,736.801,-1.37128,-0.0225726,-1.43563,0.105209,-0.259953,-0.315181,0.378259,-0.540454,0.169326,0.802969,-0.0430471,1.04719,4.12342,4.83204,0.984069,0.992093,0.1,0.198624,0.0534209,0.220783,0.161989,0.154291,0.273851,0.125952,0.23255,0.370418,0.195233,10
-724.719,0.991779,0.048643,5,31,0,731.039,-1.28753,0.123457,-1.89914,0.713224,0.359949,0.379411,0.311101,-0.313226,-0.416467,0.891037,-0.0279096,1.16691,4.47671,5.14353,0.988757,0.994197,0.1,0.241684,0.0292084,0.38811,0.295774,0.300526,0.284041,0.160699,0.145106,0.438372,0.210802,10
-722.696,0.999679,0.048643,6,127,0,730.058,-1.26207,-0.230782,-0.931922,0.602708,0.177799,-0.0380238,0.581006,-1.0317,0.893539,1.19107,0.11433,0.44134,5.20103,4.93123,0.994519,0.992834,0.1,0.203603,0.157976,0.269714,0.234405,0.217745,0.267832,0.152206,0.29573,0.323791,0.229416,10
-726.141,0.994433,0.048643,6,63,0,731.084,-1.09635,-0.619599,-2.51017,0.547354,-0.145429,-0.0690774,0.241149,-1.93898,-0.387867,2.12282,0.588358,0.442991,4.05758,5.03695,0.983003,0.993548,0.1,0.202486,0.0990044,0.298619,0.238526,0.244724,0.271006,0.123976,0.21957,0.461089,0.302438,10
-723.111,0.99984,0.048643,6,63,0,730.475,-0.9721,-0.777431,-1.68989,-0.0546917,-0.305074,-0.668552,0.0313545,0.375276,0.00759392,0.401617,-0.904856,0.763099,5.44092,5.2279,0.995683,0.994664,0.1,0.172879,0.0943489,0.26623,0.230604,0.185084,0.279252,0.334984,0.275618,0.339477,0.159414,10
-725.24,0.987021,0.048643,6,63,0,733.99,-1.14067,-0.837415,-2.06629,0.817334,-0.272531,-0.159801,0.563659,-1.63931,-0.618238,2.18002,-0.162115,0.53823,5.00032,5.10441,0.993309,0.993967,0.1,0.169188,0.0951069,0.331644,0.2163,0.226762,0.302105,0.116809,0.186422,0.50817,0.226544,10
-724.659,0.99963,0.048643,6,63,0,732.912,-1.16099,-0.745967,-1.78788,0.741623,-0.422357,-0.0685531,0.59926,-1.68203,-0.736466,2.04802,0.0371574,0.459055,4.83501,5.23532,0.992116,0.994703,0.1,0.181914,0.121135,0.305648,0.205074,0.232819,0.291957,0.126404,0.182564,0.445014,0.241599,10
-726.198,0.991338,0.048643,6,63,0,731.724,-1.19242,-0.261124,-1.11904,0.495599,0.502434,0.0874981,0.658777,0.333744,-0.19115,1.72933,-0.65442,0.519183,5.95495,4.51475,0.997414,0.989172,0.1,0.209491,0.145119,0.281888,0.282607,0.241038,0.29935,0.265193,0.215571,0.426883,0.177674,10
-724.233,0.999519,0.048643,6,63,0,732.714,-1.24547,-0.0811396,-2.37694,0.817723,0.317251,0.227774,0.802376,-0.595508,-0.44032,1.39983,0.337337,0.346577,4.34538,5.52579,0.987199,0.996033,0.1,0.218643,0.11212,0.276464,0.243144,0.237482,0.275401,0.189715,0.198121,0.318576,0.244427,10
-732.055,0.992189,0.048643,6,63,0,735.319,-1.15018,-1.06859,-0.647542,0.0193517,-0.476003,0.325224,1.20781,-0.596225,0.638075,0.0116244,0.832937,0.239371,5.0512,6.11762,0.993639,0.997801,0.1,0.196871,0.213295,0.241304,0.220266,0.254961,0.297118,0.215363,0.269445,0.240965,0.278725,10
-733.174,0.999353,0.048643,7,127,0,740.289,-1.16837,0.523774,0.528225,-0.382986,-0.844686,0.038937,-0.433925,0.180509,-0.766636,-0.371796,-0.563086,0.0131492,5.13804,5.06644,0.994165,0.993735,0.1,0.238397,0.238408,0.236239,0.235145,0.237242,0.236118,0.237579,0.23533,0.236266,0.235812,10
-733.604,0.99747,0.048643,7,127,0,743.226,-1.20056,0.367164,0.684966,-0.335024,-0.860352,-0.0249393,-0.354075,0.0325869,-0.652735,-0.383763,-0.546316,0.0104753,5.28898,5.11841,0.994978,0.99405,0.1,0.23206,0.232654,0.230751,0.229776,0.231329,0.230716,0.231436,0.230161,0.230661,0.230359,10
-724.446,0.999236,0.048643,7,127,0,735.901,-1.54421,-0.404471,-1.91382,0.573508,0.377247,0.00525028,0.319505,0.176622,0.674967,1.20363,0.373787,0.836374,5.29501,5.13437,0.995008,0.994144,0.1,0.132102,0.0412933,0.256442,0.226411,0.176562,0.218064,0.198374,0.272954,0.368763,0.225904,10
-720.32,0.999315,0.048643,5,31,0,728.754,-1.47355,0.0598105,-1.79121,0.934912,0.468473,0.31217,0.553102,-0.119534,0.288279,0.934318,0.381439,1.00597,5.35129,4.74507,0.99528,0.991381,0.1,0.195701,0.0364227,0.369805,0.268494,0.238756,0.28554,0.168851,0.234415,0.369666,0.25165,10
-721.519,0.996435,0.048643,5,31,0,724.463,-1.48628,-0.177878,-1.81526,0.320633,0.30032,0.413664,0.355676,0.175109,0.0888928,1.01025,0.575386,0.806424,5.57296,4.97046,0.996215,0.993108,0.1,0.163868,0.0497295,0.226582,0.223725,0.239998,0.231573,0.206678,0.195511,0.338142,0.264585,10
-723.837,0.988858,0.048643,6,63,0,727.748,-1.45123,0.305672,-1.70243,0.908125,0.271121,0.0990946,0.571947,0.136907,-0.0761023,1.54938,0.360971,0.467593,4.73902,5.49104,0.991329,0.995893,0.1,0.212771,0.0955847,0.263744,0.210077,0.19704,0.23437,0.199852,0.1844,0.325907,0.217134,10
-723.614,0.996123,0.048643,6,63,0,728.019,-1.50156,0.0164091,-2.38629,0.803012,0.502868,0.450002,0.631479,0.424436,0.635495,1.3605,-0.0917768,0.507242,4.7786,5.38292,0.991662,0.995427,0.1,0.183436,0.0622694,0.25082,0.223309,0.218692,0.234827,0.216485,0.235194,0.307579,0.175358,10
-727.257,0.999491,0.048643,6,95,0,731.291,-1.24763,-0.575381,-1.28791,1.07075,0.230323,0.184162,0.691735,0.48758,0.314967,1.18571,-1.26537,0.218015,5.57943,5.40925,0.996239,0.995545,0.1,0.202124,0.178226,0.26616,0.231935,0.230147,0.250335,0.242076,0.235238,0.271084,0.178946,10
-731.399,0.998659,0.048643,6,63,0,736.672,-1.21937,-0.44404,-2.9493,1.08362,1.60497,0.162024,1.18499,-0.871171,0.572449,1.02925,-0.920609,0.266281,5.99997,5.25625,0.997527,0.994812,0.1,0.207903,0.118709,0.282757,0.311739,0.235731,0.288264,0.189794,0.255985,0.279831,0.187778,10
-723.128,0.999105,0.048643,6,63,0,735.793,-1.03522,-0.379428,-1.60071,0.301371,-0.651529,-0.0839032,0.0409711,0.0653231,-0.013327,1.79898,-0.53055,0.682728,4.64925,4.76547,0.990522,0.991553,0.1,0.215131,0.106398,0.303757,0.185421,0.251147,0.267518,0.270789,0.260317,0.548099,0.198222,10
-725.178,0.998967,0.048643,6,63,0,729.826,-1.12105,-0.873693,-2.76371,0.293818,-0.152153,-0.0571847,0.136313,-0.564588,-1.5081,1.3752,-0.269745,0.537833,3.86797,4.88128,0.979527,0.99247,0.1,0.16925,0.0686593,0.276273,0.230963,0.240159,0.25966,0.193925,0.126512,0.405784,0.219921,10
-727.319,0.999231,0.048643,5,63,0,730.775,-1.05918,-0.572349,-3.37534,1.01687,-0.120635,-0.155684,0.13948,-0.817234,-1.24301,1.89364,-0.353859,0.487436,3.96478,5.36828,0.981381,0.995359,0.1,0.207813,0.0627118,0.362733,0.246386,0.243228,0.270677,0.188846,0.159083,0.466015,0.225891,10
-723.104,0.99828,0.048643,5,31,0,730.16,-1.19353,-0.335929,-2.5309,0.529474,-0.0725443,-0.120967,0.0942893,-0.394808,-0.726317,1.92713,-0.771355,0.553248,4.16686,5.06099,0.984736,0.993701,0.1,0.201108,0.0695417,0.288927,0.22554,0.220895,0.242069,0.195925,0.16863,0.468205,0.165166,10
-723.012,0.998138,0.048643,6,63,0,728.032,-1.19599,-0.192214,-2.45564,0.295067,0.0796988,-0.0581395,0.434887,-0.110651,0.516093,0.897131,-0.797204,0.44206,4.83473,4.58849,0.992114,0.989934,0.1,0.217386,0.0926639,0.256249,0.238529,0.227638,0.268205,0.223583,0.275309,0.310152,0.175317,10
-727.032,0.99986,0.048643,6,63,0,731.14,-1.26711,-0.603827,-2.39298,0.923645,-0.134305,-0.188412,0.345298,0.639125,0.142831,0.721835,-1.32961,0.486168,6.56908,4.74127,0.998599,0.991348,0.1,0.17355,0.0808762,0.306175,0.208762,0.20445,0.249883,0.277602,0.23189,0.285738,0.128586,10
-722.626,0.999491,0.048643,6,63,0,731.825,-1.12004,-0.0937011,-1.16959,-0.0918195,-0.0273053,-0.286881,-0.0628712,-1.04154,0.226661,0.988865,0.42797,0.770685,4.74096,5.02604,0.991345,0.993478,0.1,0.232855,0.116971,0.233115,0.242121,0.207323,0.237127,0.127556,0.279819,0.411458,0.312123,10
