# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=896279109
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/c19zones_unadjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_sigma.1,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_sigma.1,g_se,g_sp
-733.198,0.990154,0.0789508,5,63,0,740.117,-1.15535,0.708675,0.0882319,1.2867,1.11908,0.909806,2.09406,-2.11442,5.64289,5.72688,-7.97097,-0.254653,3.30792,-1.76019,-1.36257,-0.453238,-0.0740967,-1.71879,1.19135,0.88942,27.5987,1.23873,1.22819,1.77476,1.83156,2.27987,1.32416,0.65648,1.14306,2.24139
-738.157,0.959154,0.078699,6,63,0,743.661,-0.92412,-1.27811,-1.02784,-2.92256,-0.10608,-2.51597,-0.410765,-2.28691,4.8473,5.68853,3.71502,0.660188,1.17151,-0.269561,2.77965,-1.50101,-0.459377,-1.34292,0.970586,3.01846,20.3442,-0.81295,0.440311,-2.68488,0.729609,-2.13942,-1.63357,-4.23035,-0.331806,2.20988
-731.944,0.99652,0.0761405,5,31,0,741.809,-1.12332,-0.42034,-0.062298,-1.57948,-0.252024,-1.76037,-0.144524,-2.11105,4.62271,5.16189,-10.9018,1.77358,1.54415,2.61069,-0.418807,2.79788,1.54828,1.36496,0.0495343,-2.63273,-13.251,-0.114943,1.15389,-1.36899,0.0168704,-2.21298,-3.16169,-0.250457,-1.28421,0.754571
-738.894,0.994768,0.0763667,5,31,0,742.285,-1.0462,-0.361793,0.775822,-3.87508,-1.01111,-1.04807,0.846565,-2.37753,4.15753,5.54464,-2.81043,-0.157528,-0.471052,0.554372,0.736158,-2.2387,-2.45958,-0.400485,-0.817769,-0.30241,15.014,0.00334881,2.30915,-3.77711,-0.807718,-0.566984,-0.344289,-1.94737,-2.28486,1.75678
-739.585,0.998281,0.0764637,5,31,0,744.413,-1.14469,-0.271304,-0.044111,-3.76844,-1.12682,-1.35776,1.6222,-2.73216,3.73427,5.3318,4.46972,-0.279262,2.83336,-1.51203,-0.0778981,0.708015,-2.01291,-0.174767,-0.378302,1.71535,-8.02955,-0.118774,0.49948,-3.69591,-1.12677,-1.34297,0.390654,-3.29154,-4.6967,1.30896
-735.738,0.998694,0.0768188,5,31,0,744.916,-1.15457,-0.0388177,-0.244785,-3.93313,-0.821494,0.0977349,1.46378,-1.10678,4.61028,5.03454,-5.29016,0.138386,-1.22465,2.37748,1.42057,3.08591,-1.88278,0.352307,2.84271,-1.18983,20.7826,0.849519,1.64541,-5.02151,-2.25024,2.49335,6.05964,11.2494,-0.839825,-0.452254
-731.699,0.999955,0.0772047,5,31,0,740.494,-1.14551,-1.42427,-0.148955,-0.0236093,1.79844,0.00672875,0.82373,-2.3785,5.61825,5.22903,3.93241,-0.358755,-0.569445,4.32413,0.857597,-0.73691,0.307732,0.972685,0.570363,-0.334442,6.28131,-1.34125,0.696393,0.25021,2.47398,0.587493,-0.946376,-1.39722,1.00214,0.59069
-736.212,0.996582,0.077685,5,31,0,741.371,-1.52848,0.614486,0.563342,-1.25652,-1.10088,1.42324,3.57891,-1.52906,4.45405,5.23234,-6.03499,-2.39569,0.163044,-1.083,0.469668,0.46198,1.55286,-1.0833,-1.54748,2.40578,-8.38287,0.371944,0.290215,-1.48027,-3.55129,1.81038,4.89598,7.15726,-1.68665,1.15533
-735.054,0.856772,0.0779149,5,31,0,742.742,-1.11146,1.4024,0.456433,-0.971704,0.103985,0.47105,2.97849,-2.21555,4.65309,4.72356,-10.0358,0.0104455,0.904426,-1.06306,-2.04017,2.44481,2.74419,-0.658252,-1.63013,0.633005,40.9994,2.12605,1.93742,-0.702002,0.537696,1.68184,3.45369,2.56867,-0.501233,-3.42719
-737.294,0.997038,0.0683737,5,31,0,744.897,-1.49518,2.55012,0.192983,0.685639,0.726213,0.0687311,2.29588,-1.85933,4.59563,4.13633,-12.3866,1.09549,-0.989108,2.09623,0.942022,-1.12462,-1.82202,2.09386,0.462642,0.0784731,-27.6138,3.24398,-0.00271002,0.922354,0.388275,-1.13377,-0.96724,-6.77006,-1.54423,-5.17879
-730.339,0.997319,0.0686146,5,31,0,741.889,-1.40592,0.165868,0.373075,0.0719937,-0.117371,0.69672,2.51323,-1.85428,6.37447,5.52482,11.007,-4.44659,0.123015,-1.01164,-0.461223,1.6561,-1.37058,0.417605,1.39148,4.09372,-20.8384,0.0396829,0.561791,0.266368,-0.805711,0.424525,0.174416,-6.76681,2.0238,2.257
-725.775,0.99395,0.0688738,5,31,0,735.014,-1.41867,0.0698741,0.274238,0.450971,0.336248,0.594358,1.01798,-0.98379,5.17215,5.28449,-10.3999,-0.354859,1.47541,0.63682,-2.25527,2.72265,-0.874706,-2.28615,2.16826,2.20171,-12.6802,-0.299633,1.18675,1.27241,-0.134867,1.84313,-5.33473,-5.91437,0.0685842,1.20872
-728.262,0.99674,0.0689116,6,63,0,730.181,-1.07677,-0.643221,-1.28224,-1.53746,-0.580526,-1.82144,0.737816,-1.6786,5.0998,4.88915,1.866,-0.532108,0.322076,0.0468474,0.429306,0.782379,2.08272,0.204501,1.17385,0.0828035,-7.80395,-0.206809,-0.749401,-1.25825,-0.259527,-3.08626,-0.822368,-1.24028,-0.0477203,-0.770456
-729.363,0.99603,0.0691321,5,31,0,730.413,-1.03967,-0.782302,-1.07987,-1.27673,-0.334902,-1.78624,0.419474,-2.10591,5.33398,5.1223,-0.927579,0.257859,-0.681646,-0.838081,-0.576998,-0.808664,0.473102,-0.17201,-0.469962,-1.39709,5.7475,-0.375275,-0.0292473,-0.958787,0.201926,-1.72593,-1.12701,-3.67336,0.509483,0.0658186
-727.697,0.993792,0.0693056,6,63,0,734.378,-1.12053,-0.471522,-1.5118,0.200982,-0.50159,0.288388,0.939748,-1.67057,4.34755,5.35968,0.567538,-0.685662,-3.62355,-0.424441,-0.32866,-1.67051,-0.48454,2.81473,-0.658501,0.89333,2.36709,-0.135784,-1.77368,0.826015,-0.422585,2.1169,-1.0105,-1.79369,-1.89722,1.23864
-728.598,0.999194,0.0693314,5,63,0,731.772,-1.22279,-1.10964,-0.710638,1.25751,0.111666,-0.769258,2.0738,-1.78586,5.13227,5.43153,-0.341086,0.10112,2.33175,-0.618366,0.757992,-1.23006,0.209498,-1.05733,1.55538,-1.18272,-4.95951,-1.32703,-0.49483,1.91826,0.262195,-1.5344,1.40277,-0.699743,0.0472638,1.67607
-730.446,0.979016,0.0697127,5,63,0,735.322,-1.23693,-0.606669,-0.375305,1.44632,-0.398081,0.132925,1.99302,-2.27473,4.18478,4.89357,7.27907,-1.30803,-0.510649,1.00321,0.804456,-1.98186,1.63749,1.58346,0.804789,1.81582,-9.15931,-0.55941,0.034339,1.78682,-0.49082,0.323559,0.283105,-3.93276,-2.68396,-0.747189
-727.199,0.999311,0.0687685,6,63,0,733.657,-1.32332,0.261329,0.0254347,0.340898,0.711096,-0.398883,1.51998,-1.57134,5.7978,5.36174,-6.4723,-0.792529,0.181279,2.96933,-0.362823,-0.962142,1.14858,-1.66041,-1.40033,0.1885,-15.2298,0.469223,0.530739,0.797235,1.08026,-1.82547,-1.48143,-4.30001,1.19629,1.58526
-730.779,0.997658,0.0691533,5,63,0,737.787,-1.31911,0.0625572,0.0865662,0.158984,0.520933,0.343228,2.12246,-1.24022,7.46731,5.19927,2.62574,0.702932,0.103872,0.607404,0.887898,-2.93051,-0.911952,-0.274452,-3.81657,1.22024,21.6345,0.232868,1.14753,0.76568,1.14052,1.08832,5.56075,7.3644,3.38289,0.16008
-725.53,1,0.0694305,5,31,0,731.326,-1.35939,0.304364,0.178921,-0.119909,0.108268,0.475823,1.74863,-1.20438,6.04586,4.89651,-2.54651,-0.171081,0.297739,0.492519,0.550853,0.0807092,0.680919,-2.3192,3.54999,0.821482,6.6882,0.672246,1.21164,0.277329,-0.400339,1.38491,1.9636,0.302397,1.64547,-1.19201
-728.263,0.990103,0.0698621,5,63,0,730.477,-1.24241,0.0592749,0.115062,-0.625649,0.350245,-0.964192,2.14898,-1.7264,6.03463,5.46668,1.9986,0.744524,1.49216,0.20561,0.235698,0.88681,1.21357,0.292568,1.69231,-0.467346,0.165913,0.34473,1.24109,-0.357493,0.640305,-2.26496,1.73063,-0.386627,1.60913,1.71537
-728.998,0.998028,0.0696422,5,63,0,733.588,-1.32392,-1.77821,0.0784214,-0.954944,0.575951,0.555848,1.75422,-1.40586,4.70631,5.56596,3.35218,-0.429454,1.59599,-0.801576,1.07361,-1.68609,1.75579,-0.835792,1.51574,2.57605,-6.27417,-3.28038,0.691735,-0.907769,0.891514,1.36519,0.25742,-0.0747303,-0.963352,2.20521
-726.557,0.997746,0.0699431,6,63,0,733.867,-1.26483,0.0555322,0.0873441,0.342675,-0.140917,-0.161174,1.62734,-1.32007,5.12946,4.38781,1.35675,-3.18361,2.93962,-0.369477,0.993107,1.77341,-0.602449,-1.09919,-1.1472,-2.23772,10.8553,0.53156,1.86015,1.11538,-0.314007,-0.320463,2.17565,0.655529,0.16552,-5.21824
-727.614,0.99833,0.0702255,6,63,0,732.472,-1.20978,-0.230758,-1.24926,-1.48846,0.177079,0.342662,1.30234,-1.39118,5.0684,5.85973,-0.640672,-2.40993,-2.16277,1.83117,-0.139679,0.961278,-0.110891,-0.147411,1.25925,1.01384,-3.0174,-0.0248065,-2.66073,-1.47498,0.606776,2.00026,-0.0426227,-0.163044,-0.0717702,3.04444
-729.589,0.997803,0.0705468,6,63,0,732.751,-1.19822,-2.00941,-0.82594,1.01972,-0.199454,-1.0037,1.79711,-1.72832,4.97782,5.19343,-0.824371,-0.127296,-1.44406,-0.880816,0.63679,1.25351,0.767458,-0.712062,-0.169149,3.47687,-8.61588,-2.59775,-0.588193,1.71418,-0.15741,-1.97807,1.06832,0.53147,-0.318232,0.815024
-725.857,0.996218,0.0708334,5,63,0,732.91,-1.20594,-0.172874,0.197165,-1.39865,0.0195367,-0.232268,0.674203,-0.855584,5.98047,5.10501,-7.95279,2.72677,-2.35818,-1.29431,-0.647427,1.46692,0.0697517,2.11718,-0.492475,-0.449043,2.58299,0.226187,4.84116,-1.80387,0.598876,-0.948565,-2.21625,-0.932631,1.53854,0.0877657
-728.578,0.970245,0.0710145,6,63,0,731.114,-1.1363,0.073107,-0.116544,0.219821,0.452579,-0.125765,1.58095,-2.16453,4.25498,4.98111,4.13264,-0.295986,0.816527,-1.61866,-0.121287,-1.58721,0.108575,1.05406,-0.68956,0.192394,13.2736,0.451418,0.932311,0.580488,0.915716,0.50625,0.352272,-2.71285,-2.0049,-0.897773
-725.072,0.99742,0.0694847,5,63,0,731.414,-1.06707,-1.10412,-1.09442,-0.98896,-0.597521,-0.262224,0.552832,-0.875969,5.52666,4.90668,10.5065,0.371434,1.97804,-0.627477,-0.126832,-0.372671,-2.07316,-2.19559,1.66091,0.206352,-3.8033,-2.23344,-3.039,-0.65679,-1.21793,1.81772,0.69551,2.36722,0.80176,-0.706119
-729.81,0.980692,0.069741,6,63,0,732.977,-1.03516,-0.57476,-0.686872,0.527035,-0.101226,-1.9302,1.46473,-2.0428,4.79271,5.25275,0.133828,1.93827,0.201644,-0.855543,-0.0415554,2.47691,0.295706,0.903086,-0.916044,0.730348,19.5618,-0.0998963,0.65566,1.08264,0.560033,-2.09818,1.26917,-1.80174,-0.459257,0.442731
-730.732,0.998956,0.0689118,5,31,0,732.397,-1.21438,-0.664452,-0.474073,1.00765,-0.0893887,-2.04147,1.34601,-1.79208,5.52993,5.02608,-4.95416,-0.0471429,0.458787,0.20106,-0.0533642,0.989588,-0.277126,0.46831,1.56537,-1.30214,-18.4022,-0.629469,0.141993,1.63022,0.00325194,-4.18261,-0.742805,1.02987,0.731266,0.34319
-730.934,0.995526,0.0692645,6,63,0,737.565,-1.21515,0.597987,-2.0655,1.29046,0.0213578,0.397199,1.23589,-1.87817,5.05601,5.48186,6.69046,-0.411779,-0.054106,2.41377,0.291805,-2.76683,0.0551566,-2.18877,1.02711,0.926114,-10.1636,1.11647,-2.9439,1.88436,0.12162,1.20939,-1.27849,-0.7391,-0.157946,1.95974
-729.014,0.997587,0.0693956,6,63,0,735.12,-1.32183,-0.305758,1.07549,-0.89601,-0.147376,-0.533537,1.42328,-1.49261,4.65716,4.87951,-4.63612,-2.05511,1.09253,-2.7533,0.452089,-0.795564,0.619818,-0.322355,1.50367,-1.41288,-13.3627,-0.4918,3.90258,-0.782589,-0.720284,-2.34284,-1.65558,-1.11176,-1.18204,-0.587889
-728.443,0.999804,0.0696598,6,63,0,732.038,-1.04104,-0.296361,-1.97386,0.31488,-0.953576,-0.0643666,0.764614,-1.70172,5.29914,5.3186,4.85248,-0.743413,-2.18687,-0.629994,1.90411,0.770935,0.610055,-0.725538,1.03,0.213024,12.1689,0.431041,-2.12683,1.07834,-0.825026,1.96542,-0.322537,-1.57535,0.492153,0.892107
-729.722,0.98858,0.0700684,6,63,0,735.507,-0.967767,-0.787984,-0.891003,-0.90392,-0.784197,-1.80579,0.522126,-0.967549,5.48937,5.4957,4.32132,0.685265,-1.99734,1.35531,-1.47001,-1.88546,0.982958,1.34373,1.21808,2.84,-8.47374,-0.421342,0.149213,-0.231114,-1.03119,-8.4961,2.52739,10.8781,0.719531,2.12754
-731.61,0.976342,0.0697469,6,63,0,736.466,-1.36713,0.813089,0.660339,0.152041,0.207273,-0.432949,2.70968,-1.61821,4.74482,4.16618,5.60469,-2.23511,-2.05726,-0.373423,-0.417322,1.49897,-0.599275,-0.862736,-0.470544,2.84523,5.43224,1.33558,2.08222,0.516454,0.0224751,-1.71595,3.21669,2.50842,-0.723804,-7.10083
-733.345,0.983299,0.068643,5,31,0,737.665,-1.46094,0.853671,0.942159,0.0519205,0.104159,-0.425154,3.38477,-1.86487,4.33072,4.71447,-3.74621,-0.234066,0.340882,-0.304009,-0.138621,0.778265,0.773229,-1.77752,-0.648092,4.51658,-22.0185,0.876724,1.37494,0.19558,-0.590894,-2.2,2.07049,-4.17657,-2.35325,-1.16914
-728.906,0.99877,0.0679957,6,63,0,738.335,-1.10911,-1.20194,-0.682271,-0.0185489,0.0764664,0.425191,0.247747,-1.46379,5.7722,5.24382,6.43794,0.874977,3.91769,1.05619,0.255746,-0.111341,3.31014,-0.751449,-1.67912,-1.91046,5.97025,-1.39654,0.380217,0.72467,1.02655,3.60456,-3.85495,-0.865376,1.24295,0.676905
-729.238,0.994701,0.0683277,5,31,0,734.615,-1.33487,-1.27434,-0.213047,-0.989135,-0.0880277,-0.628772,2.19619,-1.43086,6.01408,4.78939,1.72551,2.46543,0.0567313,-0.346101,-0.570704,-2.14471,2.72423,-0.150051,-1.40323,-0.439554,-13.1734,-2.25207,-0.0936768,-0.916586,-0.633362,-2.87082,2.93874,3.47641,1.54136,-0.970997
-726.169,0.999549,0.0684022,5,63,0,731.573,-1.18317,0.333147,-0.19207,0.221376,0.323399,0.15857,0.489272,-0.856234,4.8643,4.9242,-5.5473,1.48736,-2.45651,0.211419,-1.37617,0.880656,-0.962072,1.01167,-1.67122,2.453,13.7616,2.47157,1.83418,1.65836,2.60884,3.51582,-4.40716,-1.05812,-0.364974,-1.23912
-725.487,0.999945,0.0687838,5,31,0,727.283,-1.35666,-0.0713317,-0.215415,-0.575071,-0.36831,-0.0856407,1.45703,-1.17605,4.52222,5.14792,-3.21781,1.12655,-0.583215,0.876355,-0.748816,-0.870402,-0.366356,1.06372,-0.771665,-0.386206,-21.717,-0.322735,-0.755575,-0.458196,-2.0373,-1.92149,-0.644457,-2.91443,-1.69778,0.936947
-727.727,0.996889,0.0691916,5,31,0,729.011,-1.20575,0.526031,0.044595,-1.06712,0.419218,0.603877,1.85081,-1.62187,4.57846,5.35511,-4.26878,0.530397,-0.167511,-0.188081,1.07296,0.64585,-0.294567,-0.941688,0.741057,0.403783,20.8683,1.26129,1.43106,-0.858955,0.997007,2.34516,1.56212,0.183423,-0.955436,0.859178
-726.777,0.998169,0.0694047,5,31,0,733.534,-1.25823,0.265614,0.0526015,-0.940233,0.431985,0.0410425,1.81281,-1.43096,4.13681,5.53032,6.94529,1.55836,0.177772,-0.586987,0.101852,4.09503,0.489809,-0.989489,1.87659,-1.69037,6.28556,0.722889,1.14087,-0.800594,0.860257,-0.0150336,1.559,-0.990912,-2.54176,1.82419
-726.623,0.983985,0.0696998,5,63,0,730.145,-1.28655,-0.00220729,0.12502,-1.3662,-0.171275,-0.222491,1.80967,-1.46604,4.48982,5.49544,5.18395,0.89134,0.398171,0.295317,1.44498,0.656475,1.48891,1.58944,-1.49932,0.8132,-7.32944,0.110751,1.12613,-1.37986,-0.713694,-1.21135,0.845617,-2.05729,-1.59908,1.93886
-728.115,0.995614,0.0690873,5,31,0,733.889,-1.1944,-0.095154,-0.746742,-1.40865,0.109582,0.252464,0.302392,-0.737832,4.35306,5.35921,-14.3606,0.108429,-0.722716,-1.32284,-1.00724,-1.19318,1.01683,0.599659,-1.11228,1.64512,-14.9808,0.513263,-3.89629,-2.06531,1.21892,4.70694,-8.65559,1.23451,-2.15907,1.63977
-731.3,0.994772,0.0692172,5,63,0,732.939,-1.21629,-0.464674,0.221377,0.415798,-0.693965,-0.699918,1.27903,-2.17702,7.04817,5.08801,0.242336,0.3816,-0.115246,-1.22271,1.19148,-0.106451,-0.641063,0.658569,-0.412204,1.43363,-10.0363,-0.333903,1.13232,0.738224,-0.810824,-0.82653,-0.84165,-3.15435,2.88126,0.295625
-732.419,0.992411,0.0692931,6,63,0,740.082,-0.986798,-0.0734834,-1.60016,-2.16933,0.231478,-0.0924984,0.866447,-2.05981,4.24592,5.00647,6.21599,-0.387396,0.357711,2.28973,-0.478735,2.61608,0.088836,0.523532,-3.37793,-0.0483668,31.0357,0.649228,-0.661855,-1.90629,1.19656,1.66117,0.305812,-3.42227,-1.68328,-1.1618
-727.518,0.998792,0.0692184,6,63,0,734.709,-1.26347,0.341239,0.196944,0.244549,-0.384408,-0.123979,1.03078,-1.67522,5.91324,5.21252,3.80238,1.80117,-1.64095,-2.23031,-0.957714,-0.27611,2.10205,2.196,-1.16613,0.610599,-12.4433,0.759202,1.37958,0.705436,-0.788146,-0.303315,-2.54124,-3.82903,1.38647,0.914501
-727.312,0.997713,0.0695492,5,31,0,733.892,-1.21206,-0.277896,0.17347,-1.32273,0.165802,-0.80829,1.27829,-1.82898,5.49707,4.98163,2.79885,-1.15735,-3.40279,-0.94929,0.838943,1.47281,0.81245,-2.23394,-1.34382,-0.731872,-5.95355,-0.0635128,1.49854,-1.14409,0.44051,-1.3508,-0.933385,-3.24854,0.733694,-0.356522
-728.651,0.997921,0.0698115,5,63,0,732.169,-1.11943,-0.90805,-1.58317,-1.43995,-0.0421775,-0.853816,0.921906,-1.63686,4.29719,5.71693,3.88784,0.0281475,-1.26107,1.58719,-1.40257,2.1046,-1.02035,-0.157224,0.341945,-0.605883,-12.4789,-0.862777,-2.07744,-1.2272,0.450419,-1.26005,-1.13865,-1.94393,-2.32832,2.73017
-728.536,0.999456,0.0700872,5,63,0,732.089,-1.08022,0.391277,-1.88948,-1.39446,-0.192405,-0.491957,1.56589,-1.58746,4.72291,5.24726,3.15579,-2.04511,-0.751062,-0.670969,0.555881,-1.00928,-0.0510296,0.868516,-1.40672,2.56845,15.5106,1.54942,-2.57397,-1.10749,0.445658,0.320437,2.74672,1.87736,-0.657572,0.539502
-729.312,0.997453,0.0704619,6,63,0,734.85,-1.30097,-1.20765,-0.0573177,-0.0476209,1.19614,-0.798686,2.44623,-1.76137,5.33847,5.16866,-2.99926,1.38491,-1.91825,-1.10493,2.09503,1.5207,0.285271,-2.23689,-0.641465,0.59006,-7.42977,-1.65796,0.424825,0.26474,1.8784,-2.19895,1.76706,-0.0538377,0.44098,0.676422
-730.014,0.999011,0.070708,5,63,0,734.87,-1.14283,-1.03452,-0.457544,-0.276312,1.36113,-1.28102,0.938752,-1.67707,5.71134,5.53713,-7.53487,-0.977752,1.22078,0.430836,0.949589,0.226616,3.22499,0.289436,-0.363107,-0.958254,-0.326645,-1.06303,0.656429,0.207175,3.20798,-2.3962,-1.20931,0.499012,1.1228,1.99094
-728.879,0.999776,0.0710549,5,31,0,731.346,-1.09941,-1.12827,-0.218821,-0.602909,0.538406,-1.38239,1.03117,-2.04541,5.59662,5.30158,1.48923,-0.209364,-0.117087,0.418226,2.44505,-0.40398,-0.445863,-0.0753697,0.701447,1.63007,7.46257,-0.947058,1.13214,-0.249987,1.28629,-1.47382,-0.403086,-2.53345,0.971481,0.883778
-736.624,0.981273,0.0714522,5,31,0,740.639,-1.01366,-2.91642,-1.77582,-2.15932,0.492096,-0.648737,2.0264,-1.7467,4.95279,5.34433,-9.55311,-0.256216,0.993764,-0.0803714,1.11679,-2.37329,-0.408015,1.04144,0.863294,1.25613,29.6246,-3.42788,-1.42107,-1.94187,1.98938,0.549272,4.61209,4.76573,0.00130602,0.769544
-732.247,1,0.0706511,6,63,0,739.191,-1.13982,1.59069,-0.390976,1.39245,-1.18902,-0.152976,0.603928,-1.75936,5.30291,4.80892,-7.95589,1.63266,2.65806,-0.102023,1.16336,-0.417656,-2.50285,-2.11429,-0.249479,-0.338432,7.56541,3.06226,0.88882,2.23921,-1.55177,0.812336,-2.09811,0.843479,0.472147,-1.70758
-733.957,0.997789,0.0710595,6,63,0,739.877,-1.08614,1.222,-2.69977,0.932707,0.67163,-1.18439,1.59858,-2.48415,5.30661,4.96162,1.60161,-2.58297,-0.87228,-2.14173,1.54068,-0.737373,1.69891,-0.0399692,-0.515099,1.63804,12.9152,1.7369,-2.44879,1.26875,1.16419,-0.817913,0.805279,-2.02296,0.509743,-0.969917
-738.958,0.99799,0.0713258,5,31,0,741.488,-1.22716,2.1202,-2.56249,0.968449,0.688904,-1.04099,2.47942,-2.25633,6.61915,5.80041,-1.51198,-0.114533,2.00903,-0.807311,-0.611373,1.03631,0.630766,1.16641,0.70015,1.41503,-10.2645,2.71298,-3.03755,1.29237,0.920417,-1.44726,1.26602,-0.533534,2.3636,2.96766
-729.071,0.999814,0.0716052,6,63,0,742.687,-1.16402,-0.604778,-0.416991,-2.31114,0.802051,-0.29466,1.72022,-1.95761,5.01805,5.08364,-1.68524,-3.66678,3.70834,-1.01513,-1.4964,1.70981,-2.17717,1.22923,-2.6806,-3.01175,8.0993,-0.413562,0.482682,-2.21576,1.53429,0.134684,0.680292,-2.89816,-0.0893766,-0.199502
-727.172,0.998758,0.0720036,6,63,0,733.276,-1.20921,-0.610386,-1.20807,0.470668,-0.666876,0.194062,0.832006,-1.37795,4.58377,4.82159,-2.4284,1.49997,-0.658475,2.26661,-2.22653,-0.874369,-1.93686,0.709167,1.06435,0.741531,-13.6484,-0.708847,-2.33595,1.31775,-1.43011,1.5868,-2.55411,-0.964552,-1.40349,-0.926437
-726.09,0.999993,0.0723339,6,63,0,729.098,-1.25328,-0.479241,-0.0923789,0.338872,0.550845,-0.643013,1.1279,-1.41154,5.44148,4.99666,-4.0381,0.738911,1.59358,-1.72162,0.347678,-1.01283,0.0786788,-0.197881,0.851023,1.5526,-9.20639,-0.597524,0.984685,1.02369,1.3926,-2.24617,-1.69301,-2.25416,0.617978,-0.151461
-725.885,0.999727,0.0727459,5,63,0,728.364,-1.21333,-1.16514,-0.0590528,-0.0332576,0.154653,-0.536572,1.09193,-0.960761,4.97617,5.0757,3.18875,-0.947248,-0.578144,-0.993593,-1.42364,1.65725,-0.317261,0.15445,-1.13886,0.395782,0.717558,-2.92748,2.16911,0.876987,1.0609,-3.30603,2.31784,4.2389,-0.230609,0.0994068
-725.075,0.999957,0.0731415,6,63,0,728.367,-1.3109,0.611031,-0.59123,-0.640107,0.0542058,-0.141086,1.03358,-1.0796,5.41704,4.98318,-0.0449143,-0.749247,0.646805,-1.37338,1.81416,-1.47946,1.37585,-0.987281,-0.155626,0.404689,-16.5376,1.96036,-2.09342,-0.474098,-0.285814,-1.56826,-2.38535,-2.40471,0.532361,0.0197509
-726.783,0.994808,0.0735532,5,63,0,730.607,-1.2822,-0.267675,0.111399,-0.443667,0.140953,0.285468,0.56075,-0.702698,6.53008,5.53253,-2.45112,2.21879,-2.5118,-0.52674,0.111022,1.08768,-0.892911,-0.166484,-0.710852,-1.13241,-3.06236,-0.930908,3.14358,-0.157162,0.530426,3.43495,-6.51527,-3.13046,2.26326,1.97237
-725.413,0.996317,0.0736236,5,31,0,733.616,-1.30661,0.32411,0.259623,-0.551134,0.231385,0.00102101,0.929586,-0.544668,5.58196,5.73332,-7.73656,1.38358,-1.96698,-1.07899,-0.707162,-1.29208,-3.24492,1.05345,2.29998,1.06791,15.3835,2.34892,5.43893,-0.65196,1.20591,-1.44891,3.98256,4.69854,0.99292,2.43444
-726.165,0.99991,0.0737938,5,63,0,728.989,-1.09084,-0.179075,-0.828857,-1.11942,-0.566057,-0.131658,1.17708,-1.18536,4.50338,5.68729,4.33,-1.46994,-1.9919,0.317027,0.190252,0.0684371,-0.148237,-0.436286,-0.831243,-2.3005,16.1345,0.688919,-0.596192,-0.841941,-0.843063,1.72256,3.48642,1.27769,-1.20526,2.2729
-727.158,0.990393,0.0742031,6,63,0,733.786,-0.980329,-0.936756,-0.878376,-1.39375,-0.188183,-0.369741,-0.174246,-0.828581,5.61567,4.68092,-5.34355,0.908276,-0.223521,-0.516553,0.148854,3.03544,-2.71049,-0.24647,-1.4818,3.16958,-4.17461,-1.18604,-0.248678,-1.29421,2.10937,2.77705,-7.49338,-1.34218,0.945826,-2.2053
-725.262,0.997597,0.0739781,6,127,0,733.752,-0.826008,-0.767161,-0.4011,-0.787474,-0.610274,-0.756553,-0.0256176,-0.266667,5.7969,4.7097,10.667,0.984151,1.19151,1.76238,-1.79341,-1.97092,1.7261,2.63413,0.449836,0.775455,3.91845,-1.48816,7.89781,0.093224,-1.17064,-5.1451,0.0985923,-0.0442055,1.27251,-2.21533
-726.343,0.969274,0.0742324,6,63,0,729.823,-0.870898,-0.693527,-1.17395,-0.879969,-0.244076,-0.396146,0.0375067,-0.627144,5.16365,5.86709,-8.14448,0.0780493,-0.574889,-0.296952,-0.453542,-1.30248,-0.591144,-1.82032,-1.65389,-0.344299,10.0421,-0.0139511,-3.76507,-0.0647374,3.13266,4.42068,-1.23096,-1.39264,0.225096,2.92496
-727.691,0.98555,0.0726183,5,63,0,731.022,-1.09914,-0.512953,-0.756793,-0.6111,-0.659889,-1.773,1.2611,-1.76121,5.50715,5.27977,-0.463953,0.295545,0.814659,0.363392,-0.527377,0.00343715,2.33545,-0.858794,-0.0597998,-3.17792,-0.181728,-0.102483,0.286717,-0.175387,-0.519023,-2.92586,0.541041,-1.05171,0.783968,0.969019
