# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=744051095
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.7.2,marginal.8.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.7.3,marginal.8.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,marginal.7.4,marginal.8.4,index.1,index.2,index.3,index.4
-737.334,0.999968,0.0153956,8,255,0,751.239,-1.00475,-0.490918,0.766857,-0.406348,-0.137395,-0.950225,-0.325148,0.0611933,0.176511,2.07403,-0.253926,0.927666,0.984528,0.249685,-0.48703,1.99834,0.75459,-1.23792,-0.774531,0.542189,0.403243,0.0208082,0.148773,0.104943,4.81451,5.98959,0.991954,0.997502,0.000437415,0.221235,0.320327,0.227156,0.24672,0.19102,0.232945,0.261874,0.270944,0.249944,0.241056,0,0,0,0,0,0,0.248243,0.255715,0.233582,0.250483,0,0,0,0,0.228401,0.240074,0.247488,0.249731,0.288517,0,0,0,8,10,6,9
-737.092,0.999864,0.0153956,8,255,0,752.271,-0.85741,0.260368,1.59766,-0.353086,-1.43182,-0.391043,-0.152196,0.407344,-1.20024,-0.786033,0.966001,-0.568029,-1.15057,-1.36014,0.46573,-2.31736,-0.985908,1.39363,0.491268,-0.349577,0.540559,0.0217351,0.681126,0.0568977,5.33934,4.38127,0.995224,0.987645,0.000437415,0.26003,0.417849,0.201889,0.124117,0.198628,0.219804,0.275448,0.138301,0.23618,0.242787,0,0,0,0,0,0,0.252375,0.142434,0.247723,0.277916,0,0,0,0,0.238178,0.240535,0.246116,0.230307,0.234314,0,0,0,8,10,6,9
-740.718,0.998552,0.0153956,8,255,0,753.924,-1.38931,0.416332,1.29797,-0.0853737,0.127794,0.0719871,0.078948,0.360679,0.761935,2.51768,-1.4881,-0.322943,0.707659,0.233747,-0.801895,1.57772,1.1053,-0.853776,-0.622151,0.171758,0.887431,1.97396e-05,0.475924,0.271552,4.6808,5.78549,0.990814,0.996938,0.000437415,0.293958,0.474701,0.211207,0.244154,0.235206,0.236309,0.283904,0.36068,0.289842,0.289826,0,0,0,0,0,0,0.281846,0.301904,0.296577,0.297238,0,0,0,0,0.265917,0.266273,0.28094,0.30264,0.407144,0,0,0,8,10,6,9
-738.332,0.999983,0.0153956,8,255,0,750.396,-1.29148,0.291385,1.96621,-0.0355463,-1.03524,-0.381494,0.180497,0.854362,-0.178906,1.59773,-0.910504,0.125501,-0.613362,-2.22052,0.114433,0.335829,-0.775937,-0.410173,-0.855275,1.43783,0.522995,3.21857e-05,0.60341,0.147841,5.16054,5.6571,0.994294,0.99652,0.000437415,0.228412,0.413203,0.199904,0.129391,0.172714,0.218436,0.283818,0.188268,0.237512,0.237498,0,0,0,0,0,0,0.256713,0.161747,0.220288,0.281314,0,0,0,0,0.219656,0.233606,0.251101,0.224617,0.271352,0,0,0,8,10,6,9
-732.35,0.997836,0.0153956,8,255,0,756.506,-0.900043,-0.149663,0.430884,-0.28421,-1.49175,-0.352187,-0.243368,-0.0190277,-0.0969673,0.790043,0.849721,-0.0932881,1.10511,2.12258,0.387301,-0.456408,1.18771,0.342634,0.851969,-0.642683,1.4196,0.0016091,0.139345,0.431506,5.05228,4.52302,0.993646,0.98926,0.000437415,0.230668,0.405066,0.198646,0.0428985,0.183784,0.208,0.265045,0.24415,0.2323,0.232316,0,0,0,0,0,0,0.236307,0.208512,0.23468,0.237289,0,0,0,0,0.212253,0.219885,0.236208,0.230448,0.301391,0,0,0,8,10,6,9
-731.699,0.999504,0.0153956,8,255,0,742.381,-0.228084,0.119075,1.63167,-0.871029,-0.0684669,-0.848992,-0.688102,-0.586169,-0.588044,0.288831,0.879238,0.588361,0.431247,-0.942738,0.787007,-0.127493,-0.07823,-0.226662,-0.506767,0.540444,0.346439,0.00268061,0.264651,0.738192,5.56246,5.45187,0.996175,0.99573,0.000437415,0.30928,0.428819,0.241944,0.295756,0.24333,0.253607,0.260263,0.260139,0.284962,0.285274,0,0,0,0,0,0,0.278089,0.321244,0.279226,0.287613,0,0,0,0,0.246041,0.268281,0.283005,0.282729,0.426244,0,0,0,8,10,6,9
-734.662,0.999193,0.0153956,8,255,0,745.635,-1.22743,-0.267802,2.487,0.242318,-1.83333,-0.0724342,-0.16737,-0.122914,-0.153778,0.739424,0.0249273,-1.39152,-0.356732,1.24338,-0.459347,1.81713,0.748148,-0.676088,0.649784,0.328158,0.381846,0.00831112,0.43555,0.382896,5.05587,4.61361,0.993668,0.990181,0.000437415,0.200569,0.414014,0.233203,0.121846,0.212653,0.206716,0.209481,0.207559,0.234195,0.23318,0,0,0,0,0,0,0.260884,0.12823,0.23623,0.229112,0,0,0,0,0.231391,0.225264,0.228119,0.226135,0.288242,0,0,0,8,10,6,9
-734.643,0.997617,0.0153956,8,255,0,749.333,-0.37077,-0.0908174,0.61462,-1.15913,-0.123303,-0.672093,-0.295816,0.0167177,-0.288366,1.12681,-0.284221,1.27751,0.210134,-1.76147,0.687247,-1.82761,-0.832762,0.756427,-0.342751,0.0311686,0.961352,0.0075743,0.301605,0.514017,5.11403,5.69137,0.994024,0.996636,0.000437415,0.317507,0.47512,0.144704,0.310898,0.211682,0.277101,0.339901,0.278514,0.294769,0.292681,0,0,0,0,0,0,0.272986,0.335201,0.30138,0.324374,0,0,0,0,0.242009,0.277558,0.309311,0.278292,0.434963,0,0,0,8,10,6,9
-734.795,0.995601,0.0153956,8,255,0,749.17,-0.438919,-0.261271,0.350241,-1.01955,-0.202417,-0.758959,-0.255991,-0.0716556,-0.334529,0.934888,-0.157608,1.2418,0.328014,-1.82584,0.408583,-1.98838,-1.07499,0.631693,-0.525841,0.229689,1.09559,0.0113017,0.25063,0.530792,4.95135,5.88631,0.992976,0.99723,0.000437415,0.266621,0.412938,0.13788,0.279236,0.175034,0.267738,0.308521,0.251428,0.264799,0.262513,0,0,0,0,0,0,0.251828,0.290397,0.263767,0.287768,0,0,0,0,0.211178,0.257396,0.275844,0.249776,0.388843,0,0,0,8,10,6,9
-735.886,0.99929,0.0153956,8,255,0,752.562,-0.789014,-0.60429,2.20734,-0.825678,-1.60525,-0.666016,-0.384096,-0.274642,-0.920341,0.0480369,-0.0762201,-0.832114,-0.303989,-0.246041,-0.0523313,2.17798,1.92864,-0.156464,-2.88672,0.730368,0.363665,1.61775,0.313818,0.0658659,4.82637,4.85061,0.992048,0.992237,0.000437415,0.211807,0.426549,0.19872,0.157494,0.208096,0.225436,0.232437,0.193312,0.256265,0.221064,0,0,0,0,0,0,0.240254,0.19978,0.249188,0.265486,0,0,0,0,0.237397,0.240651,0.241923,0.234487,0.245697,0,0,0,8,10,6,9
-736.366,0.998219,0.0153956,8,255,0,749.267,-0.426924,-0.121077,0.454971,-0.386227,-0.996802,-0.185333,-0.211262,-0.383582,-1.0201,-0.325651,-0.499513,-1.23691,0.976706,0.1818,0.630868,0.661152,-0.451438,-1.45606,-0.365348,2.22205,0.30396,1.37147,0.202519,0.252255,6.01712,5.07525,0.997569,0.993789,0.000437415,0.23215,0.264675,0.218145,0.188244,0.228699,0.227317,0.218282,0.187168,0.243777,0.202686,0,0,0,0,0,0,0.224831,0.20413,0.231957,0.231029,0,0,0,0,0.233506,0.232344,0.224724,0.198124,0.227266,0,0,0,8,10,6,9
-734.276,0.997686,0.0153956,8,255,0,749.358,-0.37258,0.458171,2.59257,-0.956789,-0.539888,-1.15685,-0.418041,-0.226006,-0.380705,0.143664,-0.0038206,1.05306,0.531965,-0.778712,1.53193,-1.051,1.11667,2.12693,-1.0462,-0.188842,0.298862,0.97731,0.764644,0.184778,4.22952,5.54861,0.98565,0.996122,0.000437415,0.284026,0.427172,0.206896,0.227907,0.19733,0.234323,0.244684,0.236314,0.271302,0.244683,0,0,0,0,0,0,0.248727,0.310851,0.221992,0.330514,0,0,0,0,0.235796,0.260378,0.267027,0.261663,0.28012,0,0,0,8,10,6,9
-733.437,0.988361,0.0153956,8,255,0,749.641,-0.00961813,-0.805259,0.248047,-0.960447,-1.71565,-0.830416,-1.14239,-0.879307,-0.909177,0.310066,-0.694702,0.501968,2.61638,0.46665,-0.379592,1.32341,-1.17833,-0.587826,1.92897,0.595382,0.469772,0.291274,0.358713,0.395723,4.97812,4.73032,0.99316,0.991253,0.000437415,0.245719,0.346937,0.232594,0.175787,0.243558,0.217834,0.239395,0.236876,0.270161,0.217314,0,0,0,0,0,0,0.250642,0.204076,0.259325,0.238817,0,0,0,0,0.243702,0.222009,0.240211,0.238094,0.334226,0,0,0,8,10,6,9
-732.997,0.997435,0.0153956,8,255,0,746.033,-0.00089766,-0.509471,0.27959,-0.796634,-1.63704,-1.10787,-0.677999,-0.567749,-1.44518,0.234241,-1.40008,-0.0876617,2.20709,0.445109,0.142909,1.6851,-1.06931,0.340305,1.12122,-0.546926,1.10187,0.162952,0.165846,0.312568,4.91725,4.50897,0.992734,0.98911,0.000437415,0.260373,0.454504,0.204541,0.0928317,0.154593,0.226473,0.248291,0.112153,0.25309,0.208891,0,0,0,0,0,0,0.237225,0.214455,0.228612,0.240563,0,0,0,0,0.214814,0.236827,0.242705,0.198562,0.288223,0,0,0,8,10,6,9
-731.095,0.998529,0.0153956,8,255,0,740.281,0.558167,-0.527437,0.710876,-1.05326,-1.56165,-1.00159,-1.00096,-0.566406,-0.773036,1.00912,0.843493,0.177796,-2.48402,0.700175,0.135809,-1.88398,0.657665,-0.227627,-0.310893,1.02684,0.620972,1.29778,2.24514,0.195935,5.29536,5.80578,0.99501,0.996999,0.000437415,0.246952,0.408952,0.192355,0.148631,0.197296,0.197357,0.242581,0.220263,0.252665,0.216105,0,0,0,0,0,0,0.247761,0.0981335,0.269147,0.269414,0,0,0,0,0.223432,0.223452,0.237803,0.230904,0.294704,0,0,0,8,10,6,9
-729.022,0.998478,0.0153956,8,255,0,743.212,-0.3131,-1.03772,-0.0213737,-1.08347,-2.08345,-1.17729,-1.01228,-0.782144,-1.18075,0.409129,-0.0427265,-0.210606,0.953433,1.09637,0.70652,-0.130895,-0.232566,-0.313231,-1.17566,-0.546302,0.85849,0.640464,0.0331527,0.149753,5.00502,5.5101,0.99334,0.995971,0.000437415,0.224037,0.407462,0.217312,0.105552,0.20398,0.227839,0.264265,0.2035,0.265809,0.214811,0,0,0,0,0,0,0.242784,0.236953,0.242233,0.243203,0,0,0,0,0.233783,0.238085,0.244173,0.233694,0.277288,0,0,0,8,10,6,9
-729.541,0.999724,0.0153956,8,255,0,742.817,0.0423281,-0.676464,0.820308,-0.635314,-1.03382,-0.567022,-0.549729,-0.211603,-0.219221,0.422417,0.659401,1.42339,0.901866,-1.51562,-0.129777,0.738562,1.24246,-0.110509,-0.00816165,-2.18252,0.846105,0.0903952,1.32052,0.16561,5.24264,4.9412,0.994742,0.992905,0.000437415,0.198493,0.46532,0.20406,0.154899,0.213553,0.216007,0.268005,0.266751,0.252406,0.25627,0,0,0,0,0,0,0.258999,0.174248,0.275875,0.280253,0,0,0,0,0.24661,0.247116,0.257162,0.256933,0.276685,0,0,0,8,10,6,9
-730.705,0.998492,0.0153956,8,255,0,747.52,-0.067512,0.0692303,1.09772,-0.389567,-0.550558,-0.450959,-0.485218,-0.160115,-0.292768,0.37354,0.208942,-0.460264,0.125912,-0.184455,0.398972,0.910321,-2.37392,-0.513361,1.20116,-1.93041,0.807766,0.041582,1.54796,0.880652,6.68844,5.66621,0.998756,0.996551,0.000437415,0.288032,0.47868,0.219052,0.197839,0.210776,0.206258,0.252002,0.232566,0.262723,0.261471,0,0,0,0,0,0,0.275326,0.230767,0.257737,0.248238,0,0,0,0,0.232583,0.227472,0.279065,0.257189,0.377319,0,0,0,8,10,6,9
-730.25,0.992395,0.0153956,8,255,0,741.348,-0.756555,-0.352309,0.838807,-0.733667,-1.12696,-0.731753,-0.58913,-0.4782,-0.562068,1.09312,1.41201,0.32695,-0.171539,-0.350125,-0.625209,-0.346327,2.4887,0.550246,-0.765001,2.03746,0.951216,0.357683,0.114217,0.438927,4.86729,4.78732,0.992365,0.991734,0.000437415,0.286896,0.55178,0.219465,0.162623,0.219773,0.243618,0.26333,0.248334,0.271954,0.293379,0,0,0,0,0,0,0.282767,0.274404,0.282808,0.285878,0,0,0,0,0.255348,0.266648,0.27565,0.268827,0.420551,0,0,0,8,10,6,9
-735.155,0.999721,0.0153956,8,255,0,745.906,-1.30476,-0.466868,0.485766,-1.19766,-1.01203,-0.486107,-0.369305,-0.182931,-0.432513,1.82359,1.01122,0.255089,-0.690502,-0.701315,0.308494,2.00877,1.72281,-1.50118,-0.912612,1.9202,0.636503,0.437697,0.213151,0.216903,3.98509,4.83677,0.981749,0.99213,0.000437415,0.235205,0.358898,0.162486,0.179062,0.233033,0.246432,0.268853,0.239118,0.276097,0.212205,0,0,0,0,0,0,0.234908,0.241905,0.262469,0.267182,0,0,0,0,0.231987,0.236428,0.243632,0.234018,0.32989,0,0,0,8,10,6,9
-737.255,0.999956,0.0153956,8,255,0,748.5,-0.617463,-0.0954879,1.15572,-0.30227,-0.880026,-0.801165,-0.44578,-0.291983,-0.778545,-0.476095,-0.517893,0.260849,2.19466,-0.131037,-1.10903,-2.47161,-1.13529,1.15933,-0.531136,-0.40968,0.258263,0.475645,0.552265,0.07903,6.34681,4.99535,0.998251,0.993276,0.000437415,0.231053,0.293097,0.221732,0.197125,0.200359,0.215422,0.222189,0.201294,0.226507,0.22307,0,0,0,0,0,0,0.245449,0.191463,0.198264,0.231142,0,0,0,0,0.221333,0.226172,0.228289,0.221639,0.225756,0,0,0,8,10,6,9
-732.338,0.999726,0.0153956,8,255,0,747.891,-0.571312,-0.436129,0.974665,-1.20813,-1.00174,-0.690915,-0.322882,0.0739898,-0.389931,1.03188,0.559093,-0.672838,-1.69321,-1.62248,1.06445,0.995228,-0.063153,-1.41603,0.702621,0.973533,0.415834,0.133733,0.395035,0.229748,4.53593,4.85287,0.989397,0.992254,0.000437415,0.258025,0.383856,0.201711,0.215815,0.23837,0.267091,0.300406,0.261699,0.276331,0.264112,0,0,0,0,0,0,0.251257,0.266634,0.290873,0.321163,0,0,0,0,0.247759,0.263569,0.281316,0.260642,0.326955,0,0,0,8,10,6,9
-733.949,0.999453,0.0153956,8,255,0,747.518,-0.748402,-0.354941,2.18041,-0.950807,-0.592614,-1.55026,-0.483572,-0.115552,0.120803,1.68906,0.793305,-1.53706,-0.180226,-0.891938,0.597133,1.50199,0.775581,-0.570566,1.02483,-1.42117,0.509363,0.146713,0.416976,0.115464,5.84563,5.22694,0.997116,0.994659,0.000437415,0.233562,0.523115,0.18392,0.212719,0.142602,0.22211,0.255938,0.279357,0.269693,0.246367,0,0,0,0,0,0,0.26195,0.289649,0.219485,0.298411,0,0,0,0,0.233729,0.254853,0.262418,0.267349,0.301485,0,0,0,8,10,6,9
-740.945,0.999916,0.0153956,8,255,0,750.064,-0.00999864,1.13242,2.21404,-0.700485,-1.56521,-0.507269,-0.925784,0.835929,-0.193286,1.09705,0.104568,-0.575658,2.86914,0.842584,-1.5376,-0.550855,-0.864311,0.0942025,-0.377151,-0.989343,0.250447,0.083472,1.55455,0.113237,5.65352,5.31654,0.996507,0.995114,0.000437415,0.29954,0.356817,0.215143,0.181615,0.223199,0.206009,0.284729,0.236727,0.257629,0.242812,0,0,0,0,0,0,0.26537,0.0875493,0.326515,0.203884,0,0,0,0,0.240939,0.232748,0.268461,0.247206,0.274023,0,0,0,8,10,6,9
-741.68,0.999721,0.0153956,8,255,0,751.514,-0.986301,-1.11492,1.21111,-0.56985,-0.886988,-1.86197,-0.171267,-0.189581,0.232753,0.064784,0.0995879,1.05255,-3.08523,-0.311126,1.45617,0.447034,0.579245,-0.370709,1.21254,0.344582,0.465348,1.2906,0.0703989,0.0222798,4.83664,5.77783,0.992129,0.996914,0.000437415,0.186468,0.403417,0.228011,0.20309,0.139357,0.262274,0.260629,0.300217,0.249195,0.257427,0,0,0,0,0,0,0.2572,0.253088,0.240715,0.262427,0,0,0,0,0.247387,0.254246,0.254171,0.255903,0.255213,0,0,0,8,10,6,9
-733.683,0.999467,0.0153956,8,255,0,752.611,-0.806384,0.537703,1.18586,-0.248819,-0.385474,0.00415107,-0.944853,-0.150551,-0.572933,0.179369,-0.0973355,-0.393984,-0.295895,-0.00636966,-0.640449,-0.14416,-0.903456,-0.89002,0.745356,-1.57541,0.431316,0.321444,0.501559,0.27108,4.85675,4.42212,0.992284,0.988134,0.000437415,0.313263,0.375848,0.245609,0.234909,0.266264,0.194521,0.253504,0.22076,0.267932,0.251223,0,0,0,0,0,0,0.261943,0.249162,0.286673,0.201243,0,0,0,0,0.277842,0.230191,0.269681,0.248171,0.287263,0,0,0,8,10,6,9
-741.324,0.995818,0.0153956,8,255,0,755.509,-0.620761,-0.289472,2.33083,-1.23019,-1.34555,-1.70784,-0.168833,1.14553,0.679519,0.942645,0.155098,-0.363623,-0.930925,-1.00936,-0.640497,1.18447,3.45169,-0.179336,0.810753,1.08688,0.372137,0.184725,0.420785,0.0605934,5.26634,5.0285,0.994864,0.993494,0.000437415,0.243303,0.457922,0.185113,0.178767,0.159941,0.251593,0.353101,0.31492,0.285289,0.258066,0,0,0,0,0,0,0.273292,0.264217,0.236951,0.364781,0,0,0,0,0.252402,0.269431,0.28451,0.279108,0.282151,0,0,0,8,10,6,9
-740.277,0.998267,0.0153956,8,255,0,753.893,-0.589233,-0.11219,0.894068,-0.908762,-1.68756,-1.11502,-1.4321,-0.532384,-1.35432,0.293519,-0.0810077,-0.902538,-0.0583328,1.20903,1.44019,-0.999163,-3.75929,-0.0160576,-0.470146,-1.06546,0.385652,0.246634,0.0669986,0.255882,5.15102,4.79229,0.99424,0.991775,0.000437415,0.286387,0.371261,0.228133,0.179738,0.214481,0.19467,0.25458,0.199398,0.249861,0.233335,0,0,0,0,0,0,0.244636,0.235344,0.242152,0.238365,0,0,0,0,0.233088,0.21917,0.260205,0.222529,0.301926,0,0,0,8,10,6,9
-746.488,0.998346,0.0153956,8,255,0,760.762,-0.727156,-2.11361,3.1527,-0.310613,-1.31794,-1.8737,-0.970695,-0.813323,-0.8713,1.22148,-1.26308,1.39493,-1.05358,1.73066,-0.704917,0.290273,2.29036,0.906391,-0.323721,1.67126,0.248856,0.0247569,0.113989,0.181519,5.0076,5.5594,0.993358,0.996164,0.000437415,0.181039,0.448509,0.256745,0.212106,0.190017,0.226827,0.233731,0.231171,0.257669,0.246547,0,0,0,0,0,0,0.264722,0.243834,0.232789,0.250909,0,0,0,0,0.220846,0.249219,0.254401,0.252484,0.327361,0,0,0,8,10,6,9
-737.569,0.999641,0.0153956,8,255,0,757.745,-0.147381,0.959878,0.647919,-0.726198,-1.52926,-0.55265,-0.752121,-0.426592,-0.544489,0.0657581,0.2929,-1.05529,0.789467,-0.78177,0.510984,-0.461447,-2.33333,-1.03758,0.396107,-1.99296,0.407026,0.0434867,0.878625,0.490781,5.63065,4.58839,0.996427,0.989933,0.000437415,0.336601,0.309258,0.204879,0.157101,0.216502,0.203183,0.225234,0.217059,0.233071,0.234795,0,0,0,0,0,0,0.240995,0.136764,0.269433,0.236925,0,0,0,0,0.229319,0.212855,0.240165,0.230011,0.285699,0,0,0,8,10,6,9
-745.076,0.992032,0.0153956,8,255,0,754.925,-1.27287,-1.18826,2.07008,0.0628153,-0.165512,-1.11824,-0.12797,1.19464,0.367898,1.39716,-0.37376,1.33993,-0.819012,0.754137,-0.667793,0.45369,2.39617,1.05106,-0.222948,2.18472,0.193061,0.10816,0.148571,0.116276,4.58236,6.35102,0.989873,0.998258,0.000437415,0.190405,0.305503,0.230258,0.222572,0.192489,0.223823,0.271037,0.240815,0.251966,0.217937,0,0,0,0,0,0,0.245104,0.238951,0.214423,0.239955,0,0,0,0,0.20851,0.227959,0.255851,0.238161,0.260313,0,0,0,8,10,6,9
-729.192,0.999001,0.0153956,8,255,0,752.219,-1.20377,0.668639,1.84597,-0.725808,-0.189861,-0.119768,-0.16032,-0.0772726,-0.349019,0.612771,0.275444,-0.539455,1.06452,0.663374,0.25006,-0.245082,-1.86192,-0.323201,-0.206031,-0.63838,0.327238,0.550747,0.148956,0.401001,5.193,5.36012,0.994475,0.995322,0.000437415,0.303646,0.390189,0.216787,0.247915,0.252199,0.249715,0.25482,0.238369,0.287135,0.25123,0,0,0,0,0,0,0.262141,0.277588,0.279649,0.278456,0,0,0,0,0.267075,0.263954,0.270369,0.249741,0.327243,0,0,0,8,10,6,9
-730.556,0.999617,0.0153956,8,255,0,739.964,-0.737814,0.858193,2.47521,-0.317191,-0.772473,-0.704302,-0.315822,-0.095701,-0.0352452,1.04154,-0.191558,0.0366434,1.24569,0.511011,1.33042,-1.52799,0.789229,0.680114,-0.988863,-0.829342,0.340295,0.163955,1.404,0.411686,4.60892,5.35902,0.990136,0.995317,0.000437415,0.25467,0.36872,0.187628,0.165527,0.168701,0.187698,0.199159,0.202395,0.233653,0.200816,0,0,0,0,0,0,0.253042,0.154335,0.166862,0.253392,0,0,0,0,0.182592,0.206727,0.221384,0.225533,0.30805,0,0,0,8,10,6,9
-729.101,0.999807,0.0153956,8,255,0,741.224,-1.85458,-0.0578938,1.24098,-0.380795,-0.918157,-0.00241506,0.0827546,0.921369,-0.252314,0.483407,0.438811,-0.798424,-0.121748,-0.543916,-0.96624,0.941456,-0.494494,-0.211725,0.0691834,-0.491697,0.692445,1.31267,0.0609658,0.2684,5.60115,4.86675,0.99632,0.99236,0.000437415,0.226574,0.417938,0.189881,0.139182,0.233359,0.244045,0.365453,0.20391,0.267818,0.256933,0,0,0,0,0,0,0.261882,0.255842,0.266189,0.267164,0,0,0,0,0.248387,0.252523,0.295549,0.236505,0.272569,0,0,0,8,10,6,9
-730.878,0.996956,0.0153956,8,255,0,739.1,-1.34461,0.766512,1.81879,-0.702901,-0.226423,-0.374009,-0.114299,-0.0946396,0.171446,0.972632,0.382127,-0.2269,0.232949,-0.952031,-0.204314,-0.219977,0.00771924,-1.05555,-1.14456,0.246387,0.448553,0.270875,0.156152,0.0635036,4.12311,4.65886,0.984064,0.990612,0.000437415,0.291357,0.397076,0.175524,0.208579,0.197875,0.216991,0.218491,0.239522,0.256744,0.228152,0,0,0,0,0,0,0.237525,0.250887,0.246696,0.254101,0,0,0,0,0.239259,0.242192,0.242416,0.245448,0.254729,0,0,0,8,10,6,9
-733.766,0.995491,0.0153956,8,255,0,751.313,-1.37981,0.123672,1.56199,0.0972325,-0.584547,0.0695546,-0.152459,0.472033,-0.0626997,0.0903095,-0.240018,2.41123,-0.353803,-0.661886,0.105282,1.56806,-1.45512,-0.29774,-0.0038955,-0.210517,0.760469,0.119332,0.551759,0.322429,6.08046,5.77644,0.997718,0.99691,0.000437415,0.219656,0.45539,0.216241,0.141286,0.212707,0.185886,0.268201,0.196404,0.245693,0.23881,0,0,0,0,0,0,0.253913,0.191988,0.251166,0.229839,0,0,0,0,0.240184,0.227959,0.263438,0.232849,0.241349,0,0,0,8,10,6,9
-742.302,0.999718,0.0153956,8,255,0,753.415,-2.12668,0.830673,1.60556,0.0543095,0.0184361,0.23056,0.330812,0.561112,0.688602,2.7565,0.6162,1.0628,-1.84216,-0.484039,-0.489599,-1.60093,-1.58581,0.104109,1.06169,0.0919393,1.05576,0.212999,0.156992,0.143648,5.20723,6.77616,0.994553,0.998861,0.000437415,0.320807,0.513995,0.173572,0.168253,0.201621,0.219011,0.262883,0.289441,0.309627,0.226286,0,0,0,0,0,0,0.268597,0.267569,0.27368,0.276597,0,0,0,0,0.258858,0.261442,0.267437,0.270792,0.328614,0,0,0,8,10,6,9
-737.511,0.999997,0.0153956,8,255,0,751.256,-2.35022,0.729291,1.57861,0.499464,-0.123745,0.438586,0.85876,1.265,0.65483,1.94596,0.462685,-0.869139,-1.27743,-0.424213,1.60048,-0.606545,-0.602919,-0.780267,1.23881,-0.494999,0.813692,0.0655757,0.203224,0.413638,5.54545,6.4894,0.99611,0.998483,0.000437415,0.234561,0.378134,0.202875,0.133244,0.195034,0.253851,0.320743,0.223935,0.260691,0.242951,0,0,0,0,0,0,0.254519,0.231942,0.252253,0.268157,0,0,0,0,0.214229,0.244153,0.275593,0.229293,0.333409,0,0,0,8,10,6,9
-733.345,0.999993,0.0153956,8,255,0,743.81,-2.05109,0.641405,2.12459,0.395317,-0.212222,0.444416,0.492832,0.705032,0.626025,1.60694,-0.0687807,-0.556882,-1.12938,-0.450763,1.64769,0.206922,-0.0446723,-0.947322,-0.276962,0.120825,0.734183,0.0424658,0.426612,0.320813,6.22679,6.40554,0.998028,0.99835,0.000437415,0.234886,0.475764,0.204087,0.141166,0.209984,0.21592,0.243351,0.23287,0.257564,0.244849,0,0,0,0,0,0,0.255709,0.211617,0.259518,0.263309,0,0,0,0,0.23841,0.241106,0.253162,0.248628,0.30858,0,0,0,8,10,6,9
-733.608,0.998484,0.0153956,8,255,0,745.217,-1.92794,0.659142,2.07982,0.425966,0.418628,0.365042,0.557672,0.850509,0.40107,1.57248,1.09345,1.01884,-1.32296,0.022707,1.54414,-0.832269,0.356362,0.189914,0.245749,-0.463084,0.645887,0.00367809,0.311312,0.446688,5.25385,4.91959,0.9948,0.992751,0.000437415,0.257142,0.462889,0.229575,0.228742,0.222723,0.244886,0.281316,0.226757,0.27367,0.273333,0,0,0,0,0,0,0.27365,0.273213,0.270031,0.281575,0,0,0,0,0.247262,0.263109,0.288398,0.250177,0.35639,0,0,0,8,10,6,9
-734.453,0.999809,0.0153956,8,255,0,745.562,-2.48558,0.857862,1.63211,0.261427,-0.831605,0.221375,0.616578,1.1666,0.565227,1.38225,0.318285,0.124881,-0.523742,-1.78808,-0.43931,-1.75008,1.5878,-0.265068,1.25517,0.38664,0.829404,0.48722,0.480644,0.0516949,5.37588,5.07695,0.995394,0.9938,0.000437415,0.230022,0.359254,0.155021,0.0695029,0.150771,0.196999,0.277539,0.190444,0.250305,0.168817,0,0,0,0,0,0,0.219729,0.145484,0.216604,0.248783,0,0,0,0,0.207849,0.211059,0.215583,0.21064,0.217374,0,0,0,8,10,6,9
