# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=678216098
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_adjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_adjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,se_t,sp_t,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.9.1,marginal.10.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.7.2,marginal.8.2,marginal.9.2,marginal.10.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.7.3,marginal.8.3,marginal.9.3,marginal.10.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,marginal.7.4,marginal.8.4,marginal.9.4,marginal.10.4,index.1,index.2,index.3,index.4
-739.985,0.995651,0.0221334,6,63,0,756.119,-0.71307,0.969757,-1.78375,0.827452,0.777758,0.308427,0.805522,-0.0347138,-0.470976,2.17673,0.86734,-1.34378,-0.876904,0.4631,0.568374,-0.267132,0.0105108,0.0788735,0.219165,0.567946,-0.59338,-0.796656,0.518579,0.677707,0.124945,0.183232,3.36033,6.17037,0.966441,0.997914,0.000344454,0.307163,0.096921,0.291824,0.286574,0.239869,0.2895,0.209163,0.174415,0.451711,0.296078,0.230932,0.289688,0,0,0,0,0,0,0,0,0.25889,0.257744,0.247078,0.258384,0,0,0,0,0,0,0.253175,0.270174,0.241846,0.227931,0.320449,0,0,0,0,0,10,12,6,9
-733.366,0.987344,0.0226246,7,127,0,753.827,-1.0424,-0.575031,-1.60818,0.0718989,-0.272858,0.0685494,-0.191812,-1.07756,0.440558,1.0862,-0.979125,0.0753329,-0.0167299,0.747542,0.00517839,-0.742233,-0.705177,0.158874,-0.341861,0.628926,1.01075,0.193697,0.582409,0.540702,0.525405,0.0718337,7.48145,5.55204,0.999437,0.996135,0.000344454,0.202098,0.121926,0.269533,0.231923,0.26915,0.240426,0.159015,0.313753,0.399561,0.166824,0.237442,0.228748,0,0,0,0,0,0,0,0,0.241138,0.210207,0.240824,0.217213,0,0,0,0,0,0,0.236441,0.233157,0.222218,0.241187,0.249574,0,0,0,0,0,10,12,6,9
-726.22,0.99736,0.0227511,7,127,0,744.376,-1.30112,-0.356671,-1.92262,0.0457282,-0.265526,0.0293018,0.174456,0.297893,-0.34066,1.17952,-0.0746536,-0.044422,-0.0363333,1.01,-0.479609,0.251722,-0.421258,0.705694,-0.141379,-0.680505,1.52888,0.367772,0.945682,0.309201,2.02976,0.551963,4.85597,4.74509,0.992278,0.991381,0.000344454,0.185232,0.0498219,0.248401,0.198382,0.245565,0.271358,0.294557,0.187493,0.485275,0.228121,0.225725,0.226139,0,0,0,0,0,0,0,0,0.233691,0.142696,0.228056,0.280948,0,0,0,0,0,0,0.20958,0.22252,0.233944,0.179032,0.326028,0,0,0,0,0,10,12,6,9
-725.923,0.991727,0.0233194,8,255,0,736.012,-1.03812,-0.336979,-1.62336,0.152531,-0.258846,-0.0989042,0.0892161,-0.591217,0.0580537,0.590346,-0.425263,-0.490933,0.201849,-1.00899,0.483951,-0.257838,0.418962,-0.692064,0.151288,0.687772,-1.52699,-0.391017,1.37206,0.0909186,0.0736018,0.163017,5.19811,5.23197,0.994503,0.994685,0.000344454,0.178058,0.0357808,0.297661,0.194281,0.230916,0.279841,0.132597,0.271313,0.435765,0.161026,0.212166,0.222402,0,0,0,0,0,0,0,0,0.217953,0.213061,0.214954,0.217195,0,0,0,0,0,0,0.21653,0.221544,0.203781,0.220708,0.235279,0,0,0,0,0,10,12,6,9
-728.013,0.939699,0.0236374,7,127,0,740.165,-1.3243,-0.346481,-2.26006,0.145802,-0.318709,0.0846223,-0.0354008,-0.903837,-0.195127,0.914379,-0.388505,0.158019,-0.878566,0.147229,0.742007,-0.00365503,-0.599062,1.41937,1.86811,-0.828073,-0.483251,1.26324,0.926771,0.302492,2.12426,0.2337,4.9742,4.69976,0.993133,0.990985,0.000344454,0.163624,0.0326096,0.23437,0.16712,0.224559,0.20615,0.105152,0.183385,0.379845,0.158445,0.200808,0.157065,0,0,0,0,0,0,0,0,0.208743,0.0921484,0.188919,0.15413,0,0,0,0,0,0,0.190288,0.186215,0.158644,0.180894,0.22019,0,0,0,0,0,10,12,6,9
-735.718,0.95874,0.0216927,7,127,0,752.201,-1.14038,-0.77708,-3.03464,0.280744,-0.321484,-0.208969,0.334008,0.182844,-0.827338,1.8579,0.0563734,-0.670487,-0.488791,0.777511,-0.416201,-1.80139,-0.681403,0.784021,0.745479,-1.833,-1.12837,-0.341403,0.618171,0.128024,0.261782,0.0545506,5.8547,5.2932,0.997142,0.994999,0.000344454,0.160158,0.0451344,0.268198,0.201706,0.213127,0.274701,0.256501,0.156026,0.492451,0.241893,0.21438,0.218147,0,0,0,0,0,0,0,0,0.222941,0.197896,0.202416,0.225257,0,0,0,0,0,0,0.212955,0.217739,0.2164,0.207597,0.231558,0,0,0,0,0,10,12,6,9
-735.082,0.992932,0.020654,7,127,0,748.154,-1.45139,-0.218648,-1.49238,0.304259,-0.396747,0.206489,0.359503,-1.03996,0.240292,0.553675,-0.830827,0.429654,-0.65339,-1.19448,-0.210132,0.768525,-0.18928,0.612447,-0.914013,2.40333,0.74472,-0.246311,0.929723,0.422129,0.314351,0.141651,4.2959,5.018,0.986559,0.993426,0.000344454,0.168015,0.0585621,0.246299,0.146289,0.229996,0.255844,0.0864024,0.235547,0.29124,0.102943,0.216902,0.151153,0,0,0,0,0,0,0,0,0.193078,0.162211,0.188531,0.195682,0,0,0,0,0,0,0.1937,0.196963,0.168581,0.194418,0.20116,0,0,0,0,0,10,12,6,9
-734.574,0.996791,0.0209837,7,255,0,753.157,-1.21501,-0.510393,-0.940256,0.0221148,-0.561986,0.238256,-0.108428,-0.297064,-0.0444227,1.01044,-0.799697,0.895321,-0.427228,-1.76747,0.211968,0.116962,0.503636,0.563489,-0.71981,2.62199,0.652613,-0.223076,0.445291,0.189113,0.312498,0.154702,4.41772,4.97246,0.988082,0.993122,0.000344454,0.200714,0.17185,0.24128,0.197067,0.259253,0.230843,0.216325,0.23592,0.33011,0.18091,0.24276,0.200112,0,0,0,0,0,0,0,0,0.227178,0.197018,0.239124,0.220167,0,0,0,0,0,0,0.229559,0.220309,0.215388,0.221997,0.251117,0,0,0,0,0,10,12,6,9
-728.182,0.991255,0.0214685,7,127,0,743.433,-1.34323,-0.455835,-2.24221,0.43776,0.0792154,0.340841,0.109346,-0.521831,0.2999,1.99385,0.522319,-0.317682,-0.363079,0.742167,0.90915,0.928746,0.884416,0.0637237,0.839796,0.0261849,-0.197156,0.368388,0.496728,0.38987,0.306245,0.265762,5.93938,5.07531,0.997373,0.99379,0.000344454,0.176813,0.0815521,0.250275,0.218574,0.241414,0.221123,0.172119,0.237736,0.418131,0.25818,0.218385,0.215469,0,0,0,0,0,0,0,0,0.222633,0.204734,0.21769,0.206197,0,0,0,0,0,0,0.222211,0.212007,0.185907,0.220382,0.304593,0,0,0,0,0,10,12,6,9
-728.64,0.996976,0.0217314,7,127,0,741.698,-1.11138,-0.399484,-1.78385,-0.175514,-0.246606,-0.25534,0.0660235,-0.624023,-1.15607,0.920392,-0.765372,0.475334,0.470212,-0.200514,-0.602162,-0.078874,0.912681,-0.00948566,-0.355708,0.0583926,0.924288,1.32414,0.514934,0.508827,0.52723,0.138596,4.35673,5.28669,0.987342,0.994967,0.000344454,0.23035,0.128055,0.251393,0.244578,0.24375,0.275472,0.210523,0.16863,0.370996,0.198697,0.231376,0.23092,0,0,0,0,0,0,0,0,0.230451,0.223971,0.223184,0.253416,0,0,0,0,0,0,0.232279,0.240193,0.223424,0.211066,0.262098,0,0,0,0,0,10,12,6,9
-729.586,0.997374,0.0222286,7,127,0,741.81,-0.427868,-0.258159,-1.3652,-0.237964,-0.116275,-0.316264,-0.190589,-0.119348,0.153713,0.613058,0.0662165,-1.14703,-1.82379,0.150581,1.27932,0.604223,-0.237272,0.274548,-1.5681,-0.551081,1.06278,-0.745153,1.38752,0.196756,0.44423,0.710962,4.61529,4.82763,0.990198,0.992058,0.000344454,0.230191,0.0609317,0.235153,0.266585,0.216324,0.24708,0.26576,0.345053,0.497543,0.318407,0.256088,0.232631,0,0,0,0,0,0,0,0,0.245115,0.254776,0.239026,0.248848,0,0,0,0,0,0,0.21415,0.228988,0.237703,0.273079,0.339076,0,0,0,0,0,10,12,6,9
-722.845,0.999967,0.0227472,7,127,0,742.926,-0.840506,-0.413921,-1.63917,-0.210043,-0.43807,-0.245565,-0.196347,-0.247516,-0.0147904,0.543834,-0.313896,0.961452,0.376631,-0.365335,0.232754,0.344555,0.120127,0.36052,-0.406448,-0.281985,0.989873,0.511012,1.217,0.239206,0.362604,0.759024,3.86604,5.47376,0.979488,0.995822,0.000344454,0.206498,0.0557079,0.249758,0.201757,0.241807,0.252869,0.241375,0.296458,0.452537,0.227001,0.239632,0.21596,0,0,0,0,0,0,0,0,0.231553,0.217697,0.229356,0.232403,0,0,0,0,0,0,0.212342,0.218462,0.212102,0.242082,0.324476,0,0,0,0,0,10,12,6,9
-733.58,0.986147,0.0233828,7,127,0,739.338,-1.29526,-0.325927,-2.42262,0.514291,-0.196769,-0.113422,0.101366,-0.443706,0.035602,0.861645,0.267266,0.869303,-0.873753,0.320527,-1.13644,0.347834,0.533962,-1.08547,0.918535,-0.81776,0.364423,-0.893666,0.466361,0.0487422,0.386426,0.330463,6.92459,4.47568,0.999018,0.988746,0.000344454,0.205993,0.0891991,0.276963,0.215968,0.222587,0.240301,0.197197,0.234777,0.310326,0.254625,0.226206,0.211956,0,0,0,0,0,0,0,0,0.237128,0.191766,0.196727,0.209949,0,0,0,0,0,0,0.215108,0.227119,0.197534,0.223393,0.273244,0,0,0,0,0,10,12,6,9
-738.202,0.996867,0.0234244,7,127,0,752.507,-1.20264,-0.612502,-2.56814,-0.0219792,-0.0222151,0.224637,0.61237,-0.808333,0.207822,1.06182,-1.42819,-0.257545,-0.165499,1.54094,-1.55136,-0.0558791,0.751747,-0.424365,-0.67099,0.589598,0.741549,0.320324,0.615657,0.0543374,0.32504,0.163282,7.01592,5.3745,0.999103,0.995388,0.000344454,0.177163,0.0607743,0.236305,0.236279,0.264706,0.313525,0.1603,0.262702,0.375677,0.115381,0.224854,0.225692,0,0,0,0,0,0,0,0,0.218241,0.218229,0.231674,0.253875,0,0,0,0,0,0,0.228055,0.238942,0.200707,0.227591,0.251977,0,0,0,0,0,10,12,6,9
-738.317,0.999322,0.0239291,7,127,0,749.653,-1.14505,-0.910925,-1.1584,-0.361019,-0.207644,0.242862,-0.217674,-0.581903,0.16432,1.40838,0.849895,0.89096,-0.93619,-1.33371,0.927836,0.235126,-0.0389538,0.596149,-1.14644,0.437546,0.541933,0.0976557,0.270377,0.22992,0.231613,0.151273,3.6718,5.6239,0.9752,0.996402,0.000344454,0.197312,0.187011,0.221703,0.228875,0.250863,0.228401,0.211657,0.246931,0.313849,0.28261,0.263282,0.190575,0,0,0,0,0,0,0,0,0.225491,0.231671,0.250487,0.231263,0,0,0,0,0,0,0.237837,0.225595,0.216231,0.235718,0.270783,0,0,0,0,0,10,12,6,9
-739.158,0.998884,0.0245478,7,127,0,749.249,-1.4306,-0.506945,-0.501893,1.14928,-0.297795,-0.356267,0.019239,-1.09716,0.0429338,0.955885,-0.15471,-0.351508,0.677572,-0.36718,1.54879,0.763833,-0.152553,0.132775,-1.16259,0.0119892,-0.000195834,-1.68295,0.257994,0.204039,0.280334,0.114957,6.14745,4.61855,0.997866,0.990229,0.000344454,0.196335,0.196539,0.271697,0.204915,0.202489,0.218441,0.173583,0.219478,0.262035,0.210942,0.197754,0.232784,0,0,0,0,0,0,0,0,0.241394,0.175349,0.173004,0.188496,0,0,0,0,0,0,0.211414,0.218614,0.197715,0.219074,0.237326,0,0,0,0,0,10,12,6,9
-739.158,0.0815229,0.402475,3,7,0,755.462,-1.4306,-0.506945,-0.501893,1.14928,-0.297795,-0.356267,0.019239,-1.09716,0.0429338,0.955885,-0.15471,-0.351508,0.677572,-0.36718,1.54879,0.763833,-0.152553,0.132775,-1.16259,0.0119892,-0.000195834,-1.68295,0.257994,0.204039,0.280334,0.114957,6.14745,4.61855,0.997866,0.990229,0.000344454,0.196335,0.196539,0.271697,0.204915,0.202489,0.218441,0.173583,0.219478,0.262035,0.210942,0.197754,0.232784,0,0,0,0,0,0,0,0,0.241394,0.175349,0.173004,0.188496,0,0,0,0,0,0,0.211414,0.218614,0.197715,0.219074,0.237326,0,0,0,0,0,10,12,6,9
-739.158,3.1975e-31,0.759058,1,2,1,752.108,-1.4306,-0.506945,-0.501893,1.14928,-0.297795,-0.356267,0.019239,-1.09716,0.0429338,0.955885,-0.15471,-0.351508,0.677572,-0.36718,1.54879,0.763833,-0.152553,0.132775,-1.16259,0.0119892,-0.000195834,-1.68295,0.257994,0.204039,0.280334,0.114957,6.14745,4.61855,0.997866,0.990229,0.000344454,0.196335,0.196539,0.271697,0.204915,0.202489,0.218441,0.173583,0.219478,0.262035,0.210942,0.197754,0.232784,0,0,0,0,0,0,0,0,0.241394,0.175349,0.173004,0.188496,0,0,0,0,0,0,0.211414,0.218614,0.197715,0.219074,0.237326,0,0,0,0,0,10,12,6,9
-736.365,0.989657,0.0439494,7,127,0,751.43,-1.35824,0.118442,-2.51071,0.425621,0.262857,0.47571,0.49104,0.0475402,-0.904694,1.95187,0.163314,-1.74326,-1.37729,-0.45224,0.446352,-0.27107,-0.427244,0.779793,-0.149554,1.10323,-0.460227,1.03912,0.978115,0.122418,0.0578175,0.138162,4.34809,5.60995,0.987234,0.996352,0.000344454,0.202582,0.0190805,0.255337,0.226315,0.264744,0.267666,0.191629,0.0855132,0.603196,0.209752,0.217373,0.224538,0,0,0,0,0,0,0,0,0.220547,0.219048,0.22101,0.221152,0,0,0,0,0,0,0.224465,0.224808,0.215025,0.195022,0.259086,0,0,0,0,0,10,12,6,9
-737.366,0.99938,0.0237718,7,255,0,751.891,-1.32224,0.344778,-2.97815,0.998672,0.631017,0.131651,0.67755,-0.107998,0.215077,1.08842,0.435791,-0.818604,-1.68833,2.66332,0.267162,0.784015,-0.837796,1.06793,-0.681351,1.67495,-0.904823,-0.397044,0.570311,0.245951,0.057369,0.371922,5.29693,5.58318,0.995018,0.996254,0.000344454,0.221702,0.0412949,0.292107,0.25096,0.201546,0.25595,0.180548,0.209269,0.302729,0.230734,0.231688,0.196782,0,0,0,0,0,0,0,0,0.21881,0.215337,0.210682,0.215775,0,0,0,0,0,0,0.205312,0.239373,0.191498,0.210284,0.267327,0,0,0,0,0,10,12,6,9
-739.063,0.999,0.0164276,8,255,0,754.21,-1.82679,-0.3715,-0.721952,0.600752,-0.356125,0.017161,0.270697,0.317141,0.050765,1.65492,-0.404145,0.479954,0.736409,-2.64152,0.325312,-0.977162,-1.16269,-0.449815,1.12178,-2.18093,0.713155,-1.23911,0.562106,0.429714,0.669965,0.0482777,4.77255,4.74015,0.991612,0.991338,0.000344454,0.177526,0.150742,0.270585,0.178782,0.211398,0.235896,0.240588,0.214536,0.399805,0.174883,0.206809,0.225019,0,0,0,0,0,0,0,0,0.24491,0.147106,0.180823,0.20694,0,0,0,0,0,0,0.212278,0.214283,0.214652,0.212543,0.225468,0,0,0,0,0,10,12,6,9
-738.895,0.994286,0.0129315,8,511,0,752.605,-1.78118,-0.853539,-0.828492,0.206745,-0.429035,0.429894,0.396998,0.396409,-0.364337,1.93807,0.0387416,1.31135,0.322075,-1.38861,0.300325,-0.962514,-1.37222,-0.495617,1.30797,-1.17797,-0.825182,-1.85004,0.35039,0.367622,0.37974,0.0662153,4.68306,4.56173,0.990834,0.989664,0.000344454,0.161848,0.163036,0.218334,0.182921,0.23187,0.229838,0.229802,0.186312,0.337637,0.208523,0.234763,0.176302,0,0,0,0,0,0,0,0,0.21038,0.173516,0.224591,0.222455,0,0,0,0,0,0,0.209212,0.208858,0.208851,0.200771,0.225942,0,0,0,0,0,10,12,6,9
-727.579,0.999952,0.0109173,8,511,0,745.69,-1.38062,-0.134886,-1.55631,0.584668,0.324126,0.179632,0.28924,-0.143018,-0.0451905,2.51484,0.319556,-0.625332,-1.17362,0.430878,0.109004,0.10135,-0.60293,-0.0218998,-1.04007,1.27892,9.62414e-05,0.115626,0.607492,0.539649,0.639523,0.206597,5.36315,5.34129,0.995336,0.995233,0.000344454,0.172503,0.0812311,0.243206,0.215551,0.20122,0.212025,0.171805,0.180349,0.505562,0.215087,0.222849,0.177494,0,0,0,0,0,0,0,0,0.217556,0.191583,0.17821,0.188287,0,0,0,0,0,0,0.19812,0.201603,0.188126,0.191116,0.281858,0,0,0,0,0,10,12,6,9
-728.793,0.999192,0.00992733,9,1023,0,744.523,-1.04366,-0.453369,-1.72109,0.320958,-0.120778,-0.017569,0.234306,-0.368435,0.039557,2.09693,-0.584205,-1.04265,-1.7523,-0.346003,0.316745,1.06208,-0.538129,-0.119276,-1.372,1.10246,1.2786,-0.0962771,0.551945,0.195888,0.280261,0.236251,5.75348,5.20549,0.996838,0.994544,0.000344454,0.188597,0.103812,0.262214,0.218115,0.227921,0.25313,0.195833,0.233481,0.484555,0.177853,0.233046,0.209861,0,0,0,0,0,0,0,0,0.229195,0.208716,0.21338,0.225072,0,0,0,0,0,0,0.214994,0.224917,0.201698,0.217217,0.307791,0,0,0,0,0,10,12,6,9
-731.265,0.998946,0.00937386,9,511,0,748.438,-0.951425,-0.806999,-2.86612,-0.0613495,-0.604939,-0.475284,-0.429926,-0.75006,-0.650536,0.241894,-0.180974,0.967075,0.86427,0.0178994,-2.09794,0.934278,1.59843,-0.825452,1.22718,-0.121459,-0.203057,0.571168,0.880428,0.933029,0.476311,0.847946,4.58618,5.02736,0.989911,0.993487,0.000344454,0.209102,0.0419307,0.335475,0.239602,0.260696,0.268351,0.2174,0.232464,0.396302,0.312776,0.250944,0.234161,0,0,0,0,0,0,0,0,0.260097,0.215391,0.225553,0.229183,0,0,0,0,0,0,0.245369,0.252287,0.20612,0.219801,0.367485,0,0,0,0,0,10,12,6,9
-729.008,0.999943,0.00910148,9,511,0,740.895,-1.08814,-0.327619,-2.17426,0.130112,-0.123913,-0.243841,-0.0677967,-0.364055,-0.109594,1.17504,-0.401187,-0.625783,-1.19679,1.41901,1.50045,-0.407799,-0.651182,-0.387189,-1.01726,-0.16042,0.160026,1.33297,0.971824,0.157535,0.988091,0.072955,5.74281,5.24892,0.996805,0.994774,0.000344454,0.176526,0.0345127,0.2503,0.207044,0.18863,0.216104,0.171454,0.209329,0.478227,0.166406,0.201032,0.187548,0,0,0,0,0,0,0,0,0.213955,0.176193,0.160221,0.184073,0,0,0,0,0,0,0.193289,0.195214,0.191982,0.194755,0.209202,0,0,0,0,0,10,12,6,9
-733.802,0.999825,0.00905181,9,511,0,746.846,-1.94025,-0.169073,-1.87864,0.772526,0.239111,0.293342,0.294008,0.349867,-0.346173,1.2182,0.0710056,1.10892,1.04155,-0.355232,-3.10728,-0.0983796,1.78244,-0.44805,0.723243,0.337962,0.306895,-1.27645,0.794701,0.250472,0.228261,0.306007,4.71458,4.84262,0.991116,0.992175,0.000344454,0.170446,0.0502637,0.302271,0.221148,0.228637,0.22873,0.23663,0.151501,0.381377,0.199059,0.211112,0.208407,0,0,0,0,0,0,0,0,0.218054,0.198635,0.200551,0.200575,0,0,0,0,0,0,0.209206,0.209239,0.211992,0.179497,0.258025,0,0,0,0,0,10,12,6,9
-731.374,0.998433,0.00913843,9,511,0,747.599,-1.65511,0.569032,-1.90152,0.33117,-0.00317058,0.270458,0.534107,-0.318322,0.453173,1.77585,-0.295794,-0.123412,-1.34129,-0.234918,-0.409745,-0.359882,-0.537394,-1.57176,-0.994642,-1.0078,-0.551871,0.227289,0.558062,0.152669,0.504102,0.229397,5.40877,5.04822,0.995543,0.99362,0.000344454,0.231523,0.0708847,0.208872,0.179848,0.203358,0.228093,0.155453,0.220282,0.370358,0.157104,0.209571,0.1811,0,0,0,0,0,0,0,0,0.199428,0.174458,0.194707,0.215813,0,0,0,0,0,0,0.19384,0.20324,0.174024,0.20032,0.251885,0,0,0,0,0,10,12,6,9
-737.46,0.999634,0.00929079,9,511,0,750.985,-1.24261,-0.631947,-3.42823,0.650461,0.364772,0.248824,-0.089975,0.426468,-0.215387,0.921193,0.281514,-0.424082,-0.697318,-0.498089,-0.408112,0.083411,-0.370209,-1.93653,-0.944222,0.852399,0.406669,-0.114456,0.712927,0.664061,0.259523,0.104598,5.35423,5.19572,0.995294,0.99449,0.000344454,0.128745,0.0197593,0.268991,0.230959,0.216638,0.178523,0.238844,0.165809,0.308471,0.22061,0.201685,0.174896,0,0,0,0,0,0,0,0,0.197933,0.186808,0.182426,0.170062,0,0,0,0,0,0,0.190611,0.185384,0.193395,0.183476,0.201301,0,0,0,0,0,10,12,6,9
-743.084,0.99981,0.0095625,9,511,0,759.237,-0.95383,-0.17792,-2.92735,0.308403,-0.471484,-0.320244,-0.449127,-1.68151,-0.115982,0.6461,-0.761498,1.02363,1.84816,-1.26865,-1.34792,0.617493,0.0107677,-1.96396,-0.471137,0.257815,0.397623,1.27327,0.515745,0.0632931,0.257557,0.00999161,4.93111,5.16706,0.992833,0.994331,0.000344454,0.275868,0.0846085,0.328559,0.246719,0.261474,0.248865,0.149393,0.282283,0.367977,0.220025,0.240521,0.249922,0,0,0,0,0,0,0,0,0.259371,0.223547,0.230218,0.224525,0,0,0,0,0,0,0.245138,0.244906,0.242696,0.245505,0.246881,0,0,0,0,0,10,12,6,9
-745.961,0.999126,0.00991007,9,511,0,760.662,-1.0075,-0.115464,-2.30331,0.404482,0.105354,-0.212182,-0.167405,0.378708,-0.360195,0.518985,-0.628059,-0.0122611,-1.9246,1.80902,0.0904614,-0.163098,0.186559,1.68197,0.242207,0.344854,-1.44303,-1.42345,0.410198,0.155199,0.525432,0.0036696,4.90448,5.11544,0.992641,0.994032,0.000344454,0.253095,0.121919,0.295132,0.270459,0.245724,0.249119,0.292956,0.234725,0.304912,0.215694,0.268601,0.215157,0,0,0,0,0,0,0,0,0.266651,0.237512,0.209023,0.212885,0,0,0,0,0,0,0.245155,0.245185,0.245549,0.245057,0.245643,0,0,0,0,0,10,12,6,9
-737.817,0.999934,0.0102967,8,511,0,757.822,-0.916619,-0.383454,-1.70559,0.204178,-0.0435056,-0.575871,0.221628,-0.0856472,-0.328893,1.0737,-0.870501,-0.0778449,-1.00828,-0.289713,-1.28677,0.0777967,0.230189,1.49145,-0.670217,0.247719,-0.520061,-1.27873,0.707691,0.107835,0.241959,0.00795354,5.72867,5.0077,0.996759,0.993358,0.000344454,0.226048,0.102889,0.306721,0.270811,0.203143,0.309349,0.26497,0.232866,0.449865,0.171499,0.252305,0.234392,0,0,0,0,0,0,0,0,0.251833,0.241038,0.218892,0.252605,0,0,0,0,0,0,0.243741,0.244877,0.244439,0.244093,0.246093,0,0,0,0,0,10,12,6,9
-740.211,0.999657,0.0107622,9,511,0,757.166,-0.804774,-0.815796,-1.5474,-0.217594,-0.624918,-0.0386965,-0.207989,-0.0770327,1.34999,1.80899,0.0769363,-0.520224,-1.25026,2.43875,-0.498457,-1.3531,-0.194062,-1.3154,-1.25406,-0.958205,-1.03471,0.00364356,0.459447,0.461079,0.916007,0.31767,4.71336,5.11924,0.991105,0.994055,0.000344454,0.160576,0.120719,0.200449,0.172563,0.213704,0.201145,0.210812,0.33673,0.384144,0.222599,0.230232,0.177722,0,0,0,0,0,0,0,0,0.209814,0.156217,0.237153,0.211223,0,0,0,0,0,0,0.188093,0.180242,0.186293,0.262069,0.29017,0,0,0,0,0,10,12,6,9
-741.136,0.999044,0.0112671,9,511,0,759.249,-0.993377,-0.169993,-2.49012,1.07031,0.244517,-0.1507,0.458714,-1.10251,-0.546784,1.41386,-0.281468,-0.483882,-0.637244,-2.48764,0.607327,1.52937,0.533584,2.80603,1.04156,1.30067,0.350248,0.389022,0.563339,0.775556,0.0607569,0.0365774,6.59742,4.89594,0.998638,0.992579,0.000344454,0.185203,0.0579843,0.31358,0.223017,0.186848,0.244602,0.118526,0.155304,0.356607,0.175921,0.206868,0.188624,0,0,0,0,0,0,0,0,0.202779,0.19505,0.191428,0.197034,0,0,0,0,0,0,0.199067,0.202524,0.193752,0.196842,0.208029,0,0,0,0,0,10,12,6,9
-734.95,0.998493,0.0117944,9,511,0,750.667,-0.608967,-0.624696,-1.97792,-0.221213,-0.419214,-0.233121,-0.249151,-0.0651069,-0.0759992,0.968978,-0.553709,1.35969,0.109176,2.68515,-0.467159,-1.10373,-0.802698,-2.83911,-1.01358,-1.16188,-0.541812,-0.802103,0.86588,0.155185,1.54223,0.313976,6.65186,4.92603,0.99871,0.992797,0.000344454,0.194306,0.069786,0.254487,0.223518,0.252548,0.249952,0.280802,0.278913,0.48711,0.204059,0.249343,0.215982,0,0,0,0,0,0,0,0,0.243427,0.193269,0.240183,0.235862,0,0,0,0,0,0,0.224451,0.223606,0.233439,0.232849,0.293872,0,0,0,0,0,10,12,6,9
-738.361,0.999274,0.0123408,9,511,0,754.1,-0.505634,-0.525002,-2.45602,-0.0726443,-0.337754,-0.514197,-0.522726,-1.18436,-1.48151,1.09262,-1.30593,-0.181821,-0.421514,-1.78301,0.270201,1.19768,0.762015,2.2819,0.83756,1.18301,0.316154,0.405892,0.578459,0.808236,0.0862732,0.334716,6.6905,4.49928,0.998759,0.989005,0.000344454,0.217464,0.0841511,0.264588,0.236211,0.218516,0.217685,0.160083,0.138497,0.411386,0.150942,0.218159,0.187984,0,0,0,0,0,0,0,0,0.207361,0.203767,0.2014,0.201286,0,0,0,0,0,0,0.212892,0.212428,0.178605,0.164815,0.312752,0,0,0,0,0,10,12,6,9
-733.262,0.999707,0.0129527,8,255,0,746.58,-0.227754,-0.969824,-2.4187,-0.388917,-1.15592,-0.922377,-0.354508,-0.370151,-1.00258,1.02903,-0.621971,-0.414848,-0.735291,-0.962848,1.18952,-0.252376,1.0893,1.63295,-0.604406,0.383983,0.953865,0.733124,0.743612,0.413477,0.204799,0.160997,4.44904,5.42194,0.988445,0.995601,0.000344454,0.203123,0.0800112,0.281662,0.181694,0.208878,0.28685,0.284484,0.199219,0.528496,0.248062,0.24091,0.218463,0,0,0,0,0,0,0,0,0.237979,0.211759,0.219519,0.239205,0,0,0,0,0,0,0.218181,0.233508,0.233076,0.216074,0.273791,0,0,0,0,0,10,12,6,9
