# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=744051095
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/loc_coded_adjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4,g_se,g_sp
-742.363,0.979818,0.0260071,7,127,0,759,-1.60122,0.747683,3.36105,-0.253375,-1.29533,-0.569753,-0.123775,-0.569063,-0.769522,1.55683,1.37021,1.16923,-2.02361,1.26579,-1.61954,1.26599,0.189091,0.477287,-0.208956,-0.691121,-1.80881,-0.814599,-0.703395,-2.12262,4.16111,5.90044,-1.6959,0.209986,2.5258,-1.62268,-1.01688,-0.285583,2.35615,0.961318,-0.187562,-3.93641,2.35173,-1.35889,0.185724,-0.899781,-1.60401,0.71344,0.679181,-0.878673,1.94141,0.300578,-4.48074,0.717866,-0.0105443,0.0875775,0.161761,-2.03696,0.844448,0.984963,2.02079,1.56215,-1.28719,0.0546164,1.88984,-1.32119,-0.873569,0.448812,2.96259,1.16923,-2.02361,1.26579,-1.61954,1.26599,0.189091,0.477287,-0.208956,-0.691121,-5.73684,0.831675,-0.405553,-1.90581,-2.59018,3.06137
-743.457,0.993826,0.0254723,7,255,0,759.691,-1.58759,1.25378,3.28802,-0.557119,-1.13108,-0.956177,-0.0978124,0.314771,0.196755,1.15298,0.603521,1.49855,-2.53051,0.564145,-1.5349,0.528113,-1.02992,0.484665,-0.640078,-0.501827,-0.773856,-0.452479,-0.47107,-2.26179,5.14275,6.38991,-0.528434,-1.03784,2.26084,1.61926,-0.930909,1.63183,-0.449943,-4.91887,-4.65343,0.668074,2.23066,0.196733,-0.590803,1.56298,-0.864511,1.58197,1.32472,0.226338,0.376551,-0.524202,-3.85458,0.0852723,-0.0853307,-0.622189,-2.74861,-1.26983,-13.8298,4.42337,6.7022,-8.25486,-1.14544,-4.87754,-6.10247,-2.18444,-0.0171899,-2.41315,-4.41439,1.49855,-2.53051,0.564145,-1.5349,0.528113,-1.02992,0.484665,-0.640078,-0.501827,16.7845,-6.58467,4.95465,-1.45604,0.0600053,4.48429
-734.565,0.970574,0.0257525,7,127,0,759.086,-1.53609,1.08345,3.05582,-0.164442,-0.512517,-0.170435,0.0104727,0.379778,0.0287084,0.729971,0.57664,1.68931,-1.56922,-0.71659,-0.973223,-0.231832,-0.113866,0.955361,-0.478289,0.0256227,-1.21141,-0.693384,-1.40232,-0.232496,5.56982,5.80856,0.58017,-2.11267,-1.92918,3.07372,2.21771,7.61017,1.34839,-1.02665,-0.91599,-0.722909,-0.587034,-0.208864,2.02321,-2.79145,1.56993,-1.67911,1.76224,0.318916,0.48807,1.00605,-4.49367,-0.20042,-0.495868,0.946853,1.18098,-6.03667,20.8896,2.60172,2.43464,5.2327,0.59597,-2.06353,8.01172,15.8161,1.20209,7.31602,5.04886,1.68931,-1.56922,-0.71659,-0.973223,-0.231832,-0.113866,0.955361,-0.478289,0.0256227,-2.175,6.99725,-1.77515,6.76925,1.00135,2.61401
-733.302,0.965615,0.0247083,7,127,0,751.117,-1.76782,1.02015,3.06764,0.0134902,-0.67996,-0.150575,0.0493108,0.399167,0.151459,0.584482,0.317824,1.5748,-1.47364,-0.644067,-1.17497,-0.222832,-0.344856,0.876217,-0.556286,0.230954,-0.947587,-0.566346,-1.46194,-0.409832,5.84776,5.79309,4.9174,1.53425,0.250821,-3.4702,1.8604,-0.790661,-0.807308,1.01375,-2.15906,1.70648,1.9589,0.816496,-0.576087,-0.567156,1.14188,-0.0847634,1.19702,0.403411,0.382413,-1.0994,-6.63506,0.305837,-0.0112695,0.993827,-2.61112,0.690163,-20.2136,1.70929,2.67107,-3.67265,-0.206758,-7.41689,-7.42912,2.17127,-3.69424,-12.5365,-0.96233,1.5748,-1.47364,-0.644067,-1.17497,-0.222832,-0.344856,0.876217,-0.556286,0.230954,-2.731,-6.21044,-0.931714,-0.386648,1.26023,3.09506
-730.094,0.999188,0.0234553,7,127,0,742.304,-1.58789,0.786532,3.06432,0.0262808,-0.741822,-0.097515,0.0995147,0.156877,0.113109,0.555982,0.417989,1.15047,-1.42908,-0.410518,-0.938278,-0.0698378,-0.443691,0.0325658,-0.43038,0.413779,-1.22612,-0.478891,-1.05151,-1.05242,5.48041,5.68399,-0.712333,-3.05986,-0.535155,-0.711021,-0.412535,0.510681,0.156987,-3.22042,-0.76136,-0.94461,-0.358187,-1.64255,0.387049,1.03249,1.07222,0.623042,-0.233245,-1.97114,0.511856,0.522803,-3.87809,-0.749455,0.712801,-0.826996,-2.34526,-2.08464,1.85991,1.27332,2.08313,1.53742,-0.120195,0.98539,2.42037,0.114973,0.672675,-1.91715,2.88712,1.15047,-1.42908,-0.410518,-0.938278,-0.0698378,-0.443691,0.0325658,-0.43038,0.413779,-4.01085,0.466222,-0.816601,-1.23346,0.743345,2.39263
-732.289,0.988994,0.0239955,8,255,0,743.353,-1.18503,-0.417434,0.56828,-0.706969,-0.391183,-0.447673,-0.113738,0.333213,-0.035535,1.51754,0.968184,0.784777,-0.00633878,-0.763286,0.865578,0.112881,1.08021,0.202542,-0.411072,-1.96307,-0.440483,-2.55181,-2.44251,-1.66981,4.70468,4.55731,-2.04316,1.95067,1.8329,4.25087,-0.479286,1.52968,-3.81458,2.49783,1.61534,0.0851614,0.134929,1.53293,-1.58813,-0.570716,-0.978624,-0.0726637,-0.159882,0.16874,-0.601289,-0.106368,-3.66824,0.305479,0.525164,-0.13972,0.507511,2.27173,-11.8135,-3.57369,-6.59668,-2.30589,0.866403,-0.449664,1.11206,0.568826,0.370657,-0.463788,1.15098,0.784777,-0.00633878,-0.763286,0.865578,0.112881,1.08021,0.202542,-0.411072,-1.96307,-4.16451,-2.2796,-0.139114,-1.43983,-1.0544,-2.8475
-733.899,0.999266,0.0239945,7,255,0,746.473,-0.66582,0.363199,2.99993,-1.23191,-0.0016591,-0.618394,-0.673631,0.0815276,-0.412974,-0.118619,-0.432336,-0.41248,-0.0864769,0.716856,-0.172322,-0.956151,-0.564579,0.692502,-1.73199,-0.719617,-1.05669,-1.7715,-1.55541,-0.985954,5.03257,4.50761,1.02743,-2.01513,-2.05948,0.0415686,0.878796,1.27002,2.18007,3.81309,0.783997,2.72244,-0.453553,0.976476,-0.00662937,-1.28205,1.11724,0.509015,1.28638,0.24821,-0.0724928,-2.05314,0.500509,0.937617,-0.288795,-0.0823912,-0.84146,-3.5641,0.719257,1.33621,3.83111,-2.49958,1.77722,0.853948,-3.26616,3.4934,-1.01499,-3.5054,0.475543,-0.41248,-0.0864769,0.716856,-0.172322,-0.956151,-0.564579,0.692502,-1.73199,-0.719617,3.04317,-1.14268,0.385816,0.59308,-0.105486,-3.45356
-734.835,0.981766,0.0245361,7,255,0,745.417,-0.838599,0.370777,2.80385,-0.96851,0.287838,-0.743453,-0.588038,-0.123357,-0.0292478,0.070791,-0.690969,-0.598618,-0.24802,0.566997,1.12769,-0.689311,-0.504637,0.919779,-1.91444,-1.176,-1.18306,-2.26496,-1.58116,-2.17581,4.507,4.85654,1.90863,-0.24013,-1.48966,3.46476,0.470172,-1.22778,2.33687,-1.11829,2.59118,1.29399,-0.476468,-0.184918,-0.176372,-0.556327,2.61663,0.870156,0.283365,0.0228036,0.24743,-0.530374,-1.4561,-0.0828157,-0.915557,-0.703735,-1.4556,3.58716,1.6081,1.08215,2.46346,-1.24269,2.00241,0.939224,-1.58976,-0.858111,0.639609,-1.0148,-0.247141,-0.598618,-0.24802,0.566997,1.12769,-0.689311,-0.504637,0.919779,-1.91444,-1.176,-1.48724,-1.21627,-0.194605,-1.2784,-1.42533,-1.23679
-732.772,0.998404,0.0241443,7,255,0,744.641,-0.526431,0.753902,1.4081,-1.08526,-1.50289,-0.635715,-0.398888,0.151641,0.369639,-0.518791,-1.00687,-0.620746,-0.347987,-0.138318,2.44967,-0.0172587,0.3366,0.0205953,0.806869,-0.0812234,-0.841407,-0.416805,-2.26955,-2.65081,5.13906,4.54171,2.15573,-0.724304,-2.23621,0.750735,-3.04937,-0.280625,3.28052,1.56417,0.219306,0.474466,0.195627,0.477086,0.19828,-0.845425,-0.264476,0.905314,0.677136,-0.848198,2.56768,1.32591,2.33634,1.04733,0.0811358,0.359642,1.36934,0.905998,8.76475,3.831,-0.77166,-0.520759,-0.987925,1.45702,0.105101,-0.231594,2.37049,6.34778,-2.31863,-0.620746,-0.347987,-0.138318,2.44967,-0.0172587,0.3366,0.0205953,0.806869,-0.0812234,-2.52313,-2.87783,-1.87424,-0.688138,0.160916,-3.68486
-734.329,0.997598,0.0246309,8,255,0,749.843,-1.11278,-0.891738,1.09422,-1.05509,0.408032,-1.1195,-0.429993,0.096524,-0.627887,1.38557,0.263847,0.385003,0.339931,1.50127,-2.04704,-0.356396,-0.28668,-0.443528,-0.920745,0.0689278,-0.647509,-1.65549,-3.7415,-1.7373,5.45642,5.85172,0.736335,0.363725,1.47199,-1.43834,-0.440998,-2.22641,1.36631,1.18685,3.53821,0.632987,0.779792,-0.839458,0.186431,2.30947,1.60257,-0.692586,0.237143,1.70747,-0.15191,-0.0551804,-1.00678,-0.184599,1.22533,1.6543,1.93977,-4.72003,-14.7452,-4.35098,-1.56791,-1.77101,2.70845,-3.60138,-1.16772,0.0120351,-1.74852,-1.32431,-0.525544,0.385003,0.339931,1.50127,-2.04704,-0.356396,-0.28668,-0.443528,-0.920745,0.0689278,2.45067,-3.53124,-0.561277,0.249805,0.611766,3.18369
-735.176,0.995492,0.0250755,7,127,0,746.97,-1.04428,-0.0881901,1.82928,-0.741606,-1.98061,-0.741261,-0.338509,0.197837,-0.0915789,0.785312,0.7527,-0.383551,0.870105,1.2552,-2.53179,-1.77918,-1.07139,-0.234435,-0.0701944,0.796861,-0.581569,-3.61561,-2.13398,-1.46724,4.7207,5.00712,0.114609,3.59528,0.302458,1.48077,-3.3761,2.15659,-0.730176,0.105514,1.32633,-0.715964,-0.260478,-0.532683,-0.308776,-1.4045,1.61343,-0.284124,0.0973968,0.422876,1.04255,0.10323,2.03845,-0.00334057,1.24042,1.02784,-0.842319,-4.02642,-23.331,-1.24351,1.94796,-3.91524,-2.27633,-3.58239,-9.06899,-1.42685,-1.0575,-1.42262,0.794141,-0.383551,0.870105,1.2552,-2.53179,-1.77918,-1.07139,-0.234435,-0.0701944,0.796861,3.91456,-1.44526,1.00444,-0.154939,-1.12231,0.423268
-730.851,0.995715,0.0254059,7,127,0,746.66,-0.255075,-0.276838,1.38929,-0.714865,-1.34734,-1.06385,-0.578888,0.00850276,-0.32226,0.389905,-1.03588,-1.05338,-0.247406,-1.35135,-0.0162003,0.125565,0.873542,0.845333,-1.35961,-0.289688,-0.493577,-4.00936,-0.403356,-2.78075,5.44748,5.36421,0.323686,-1.07453,1.43813,-0.623211,3.08525,2.86022,-1.11575,-2.90394,-2.54067,-0.0051011,-0.609399,1.02269,-0.918356,-1.17054,3.15861,2.19848,0.815169,-0.56528,0.770772,-0.820553,0.685731,1.06528,1.2612,0.378283,0.483428,-0.434733,25.7141,1.54546,4.10931,17.0248,-0.561732,0.98721,5.74941,1.58671,1.84355,0.298564,-0.852514,-1.05338,-0.247406,-1.35135,-0.0162003,0.125565,0.873542,0.845333,-1.35961,-0.289688,-3.82291,-1.05957,-13.0482,-1.93173,0.838444,0.879259
-730.308,0.999485,0.0257464,7,127,0,739.95,-0.575438,0.0408055,1.21445,-0.55689,-0.90516,-0.344181,-0.555915,-0.547356,-0.184751,0.183578,0.182966,0.49339,-1.07202,-0.200466,-0.803384,1.04262,-0.492146,-2.6264,-0.0876472,-0.637142,-0.482626,-3.06555,-1.69138,-0.388356,5.61591,4.92158,-0.643499,0.398886,0.774147,-0.9309,-1.64848,-0.951848,-0.437981,-1.02662,-3.45282,0.292295,-1.05902,-1.08742,-0.754705,-1.66646,-0.101024,0.205502,0.849914,-0.574178,-1.56581,-0.47348,-1.57177,-1.28851,0.502428,1.03181,0.926178,1.46616,6.73759,2.23625,1.2269,2.17739,0.0846363,7.64652,-2.83835,-5.71656,6.19271,-1.84126,0.520617,0.49339,-1.07202,-0.200466,-0.803384,1.04262,-0.492146,-2.6264,-0.0876472,-0.637142,-0.189723,-0.890979,-1.5615,-2.28568,1.00036,-0.965397
-733.096,0.995113,0.026294,7,127,0,744.922,-0.589492,-0.21032,0.811611,-0.548258,-0.972885,-0.796508,-0.44811,0.551046,-0.452179,0.729674,0.23235,-0.290656,-0.620302,-0.422113,0.240218,-2.16392,2.02474,-0.0619227,-2.05675,2.01813,-0.194675,-1.11554,0.00294609,-2.80455,4.32335,4.74433,0.0870712,0.397641,0.969719,-0.892672,-1.38207,-0.891151,2.86002,-1.10923,-1.07133,1.63759,-1.2445,0.5518,-1.19701,-0.166412,-0.982521,1.64897,-0.477868,-2.56215,-0.0426536,-0.686221,-0.476254,0.424716,1.40874,0.407839,0.774992,-1.02241,-13.379,-0.88152,-1.64444,-11.472,-0.972285,-3.99033,-11.4282,5.98191,-1.29353,-3.30267,-0.420539,-0.290656,-0.620302,-0.422113,0.240218,-2.16392,2.02474,-0.0619227,-2.05675,2.01813,6.96613,-3.40607,7.58979,-1.05593,-2.23429,-1.26247
-733.367,0.999324,0.0265988,7,127,0,746.55,-0.955872,0.0726534,1.48008,-0.427771,-0.888378,-0.437378,-0.0384193,0.0430925,-0.882305,1.6724,0.689122,-0.710047,-0.32632,-1.64424,0.627149,-1.43023,2.47937,-0.146995,-0.700781,0.345964,-0.612618,-1.77043,-0.331309,-0.915731,3.89216,4.92737,-2.52361,1.14852,-0.349778,-0.873848,0.967695,3.00785,0.784472,-3.6349,0.838659,0.570589,0.226015,-0.182842,0.514724,-1.10261,0.24574,1.97029,-0.787873,-0.00148253,2.29744,-2.46709,-4.25938,-0.397274,-0.412837,0.0325939,0.925596,1.54648,6.19432,0.309603,0.133989,2.49717,-0.0657689,1.45428,10.2706,1.66771,-6.71392,3.65698,1.16011,-0.710047,-0.32632,-1.64424,0.627149,-1.43023,2.47937,-0.146995,-0.700781,0.345964,-3.47129,0.743116,-1.82265,6.05954,-3.49856,-0.807851
-737.787,0.999441,0.0271393,7,127,0,746.566,-0.501738,-0.0618609,1.65049,-0.606034,-1.63739,-0.613939,-0.333821,0.0808049,-0.970732,1.87568,0.638373,-1.07482,-0.573952,-2.35184,0.419656,-1.04514,2.41351,0.033445,-0.823037,0.182945,-0.46608,-2.11309,0.0758257,-2.4229,3.49056,5.02487,2.10457,-1.1559,-0.116781,-1.76645,-2.56118,-2.54402,-5.37583,0.450373,0.280243,0.220844,-0.376272,-0.567058,-0.296352,-1.38592,-0.668343,1.36854,-0.818391,0.290263,-0.0671023,-0.429343,1.23918,-0.224347,0.202794,-1.178,-0.208559,1.09957,-4.1407,0.130078,3.61527,-5.20071,-4.34907,2.28808,-0.811427,-0.962169,-3.23236,0.87761,0.694883,-1.07482,-0.573952,-2.35184,0.419656,-1.04514,2.41351,0.033445,-0.823037,0.182945,4.5761,-1.77401,5.80539,-1.58319,-5.90463,0.113956
-733.671,0.999897,0.027689,7,127,0,750.309,-0.997995,0.40394,0.961836,-0.7726,-0.552739,-0.908932,-0.431088,0.133625,-0.246504,0.21204,0.157726,0.335145,0.258337,0.830593,1.31558,0.671839,-1.08202,-1.29168,-1.45052,2.11167,-0.796733,-0.950642,-2.68768,-2.50465,6.03041,5.01256,-0.0645339,-2.09243,1.0814,0.179534,2.20241,-0.712554,0.134523,-1.82994,3.89341,-0.87702,-1.45277,1.16417,0.504575,2.95868,-0.49565,1.30325,-2.48629,0.528316,1.06133,-0.472098,1.01978,0.543984,-0.684361,-0.490604,3.61648,0.188482,5.3619,2.99265,-2.51993,0.572703,0.59083,-0.00284195,0.620618,0.200233,0.581301,-0.917549,3.11674,0.335145,0.258337,0.830593,1.31558,0.671839,-1.08202,-1.29168,-1.45052,2.11167,-5.5939,-0.253016,-1.23269,-1.15296,1.61473,-0.535438
-734.968,0.994217,0.0282681,7,127,0,747.226,-0.9671,-0.904597,2.26667,-0.421422,-1.49217,-0.45046,-0.142681,1.09053,-0.839307,0.490743,-0.743544,0.39204,2.05067,0.520972,0.297658,-1.14732,0.163627,0.915065,1.32886,-0.322472,-0.872179,-1.92034,-0.644389,-3.02158,4.1074,5.18594,2.86708,-0.0308394,-0.042579,1.92884,-0.406157,0.560903,3.02979,-2.30541,0.57114,0.131943,0.751939,-0.45986,-1.19617,-1.0313,-1.58717,-0.764479,1.1655,0.881298,1.39835,-2.29859,-3.17419,-0.877485,0.860381,-0.470148,-1.0553,-0.0656823,-9.27232,-4.08494,1.73535,-4.92818,-1.75022,1.38309,-1.457,2.31855,-1.95343,-0.834609,-1.02871,0.39204,2.05067,0.520972,0.297658,-1.14732,0.163627,0.915065,1.32886,-0.322472,2.2437,-1.09879,2.01062,-0.862827,-2.97635,0.875497
-734.847,0.998915,0.0285151,7,127,0,747.201,-1.53151,-0.112079,2.88989,0.00625395,-2.09688,-0.213911,0.028907,0.858563,-0.62011,1.05599,1.33119,-0.297369,0.160829,-0.541075,0.0913523,-1.19784,-0.673115,0.224478,1.37666,1.14046,-1.14877,-1.26058,-1.73152,-1.4823,4.85749,5.22794,2.96463,-4.18161,0.332114,-1.17438,0.337017,-0.229466,-0.763231,2.49031,-1.97613,-1.31086,-1.29316,0.751103,2.15064,1.37756,0.360097,-0.617132,0.684517,0.827847,0.744543,-1.25827,1.18243,-0.153521,0.00598644,-0.428488,-2.27429,0.174318,-0.240763,-0.804297,2.02312,1.24301,-1.99417,0.966306,0.947191,3.26325,-2.78531,-2.5676,4.13306,-0.297369,0.160829,-0.541075,0.0913523,-1.19784,-0.673115,0.224478,1.37666,1.14046,-3.65311,0.440967,-1.00343,1.66995,-0.522898,0.761488
-734.536,0.990524,0.0290372,7,127,0,744.977,-1.37441,0.757173,1.36026,-0.309525,0.32865,-0.561635,0.174828,0.254467,0.892409,1.58027,-1.4181,-0.721968,0.560941,0.0197651,0.522276,-0.179618,1.24099,-0.672871,0.88259,0.0103279,-0.303074,-2.54374,-0.947423,-3.26846,5.68704,5.02007,1.83699,0.618811,-2.72294,-1.12458,2.59529,2.7449,-1.81454,-0.162055,1.98407,-0.477012,-1.64255,0.41335,-0.357254,0.667571,-0.109587,1.44588,0.549779,0.0663741,-1.63507,-1.2648,2.18286,0.29673,-0.727305,0.0902619,0.309726,-0.91322,-12.873,4.20768,-1.91772,-7.26133,3.32264,-4.92295,-4.43431,-4.04195,4.88698,0.626833,-1.69895,-0.721968,0.560941,0.0197651,0.522276,-0.179618,1.24099,-0.672871,0.88259,0.0103279,2.75232,-1.50704,1.74774,-1.4539,1.03216,0.25792
-730.839,0.998091,0.0290598,7,127,0,746.458,-1.1454,0.583612,1.01998,-0.651336,-1.27483,-0.0249902,-0.0902292,0.312805,0.0693435,1.25234,-1.45689,-1.41169,0.671125,-0.109362,0.250813,-0.859426,0.127849,-0.677927,0.106724,0.744004,-0.460929,-2.16328,-2.23593,-2.48197,4.71383,5.18115,-0.972062,-4.59388,1.50893,-0.74503,-3.7898,1.42167,-1.35595,1.08649,-5.14888,-1.61141,1.01111,-0.150763,-0.267038,-0.150097,-0.554457,-0.606656,-1.5466,0.393104,-1.14425,0.570191,-1.89068,-0.42525,-0.0848085,1.12168,-2.00503,0.71034,9.92241,4.55402,-2.66897,-0.251464,-1.04697,5.58959,1.82004,0.1181,1.45431,2.19094,-1.65903,-1.41169,0.671125,-0.109362,0.250813,-0.859426,0.127849,-0.677927,0.106724,0.744004,-2.05249,1.25586,-1.59374,-1.47754,-0.763116,0.29387
-737.895,0.996172,0.0295294,7,127,0,745.508,-1.61515,0.0908622,2.01685,0.40339,-2.20028,-0.558776,0.266147,0.891828,-0.381164,1.31095,0.553409,-1.52282,-1.11703,-0.950131,1.77058,0.967136,1.84262,-0.0776542,1.29039,0.882884,-0.655974,-1.87125,-0.856513,-1.36002,5.68871,5.03218,-2.64721,-2.19709,0.296783,-0.64441,0.890562,-1.91546,2.3573,-0.687034,-0.185527,-0.906565,1.84172,1.31188,-0.615475,-0.217359,0.21877,1.42382,0.123199,0.639177,0.135773,-0.68253,-2.80524,0.189909,0.0339044,0.700583,0.919238,-0.709487,8.06587,-0.862833,1.04206,9.66141,-3.52055,-3.47987,7.26204,4.99859,-2.09516,1.38763,1.10958,-1.52282,-1.11703,-0.950131,1.77058,0.967136,1.84262,-0.0776542,1.29039,0.882884,2.17991,0.686194,4.03342,3.25986,1.13004,-0.10031
-736.369,0.997601,0.0298834,7,127,0,745.418,-1.51489,0.292156,1.5382,0.442398,-2.03709,-0.343894,0.156922,0.638892,-0.594248,1.87894,0.761153,-1.46694,-0.52869,-0.666398,1.79526,0.96495,1.8744,0.346902,1.19852,1.08419,-0.628536,-1.92357,-2.00826,-1.54275,5.65365,5.02541,1.52955,1.92988,-1.68059,-0.512718,1.46701,2.99172,-2.33256,-2.89469,-0.984056,1.90514,0.367725,0.505207,1.3451,1.08075,-0.361138,-0.240616,-0.374356,0.704914,-0.540268,0.262596,0.732929,0.27131,-1.03889,-0.647583,-0.411851,-0.0817832,12.3855,0.788408,-0.77334,6.79475,-2.31795,0.681418,6.85804,3.26666,-2.48653,2.83483,1.36937,-1.46694,-0.52869,-0.666398,1.79526,0.96495,1.8744,0.346902,1.19852,1.08419,-0.00421344,2.28165,-0.423038,0.906145,1.08631,-0.511997
-730.723,0.99461,0.0303224,7,127,0,744.518,-1.18948,0.333639,0.991392,-0.0506377,-0.471005,-0.374009,0.0453246,0.495798,-0.382016,0.0894504,-0.0577296,1.48619,0.785643,0.439194,-1.26952,-0.613179,-1.98717,-0.334587,-1.26101,-1.0126,-0.304679,0.164958,-2.72989,-1.63821,4.61384,5.11213,2.58515,0.597343,-0.48513,2.52449,-2.63731,-0.830883,-2.06384,0.513442,-2.47119,-1.24164,-0.891254,0.153173,1.93805,0.685868,-1.77996,-1.0596,0.352441,0.0854808,0.0175052,-0.459996,2.36461,-0.974174,-1.55953,-0.993725,0.866664,-0.67034,17.5581,3.26505,-2.49773,4.83504,0.715406,1.14209,9.98659,4.34361,-1.13328,15.1423,5.6207,1.48619,0.785643,0.439194,-1.26952,-0.613179,-1.98717,-0.334587,-1.26101,-1.0126,-2.52545,1.32132,-1.10646,0.296533,-0.918139,-0.249677
-730.837,0.997998,0.0305779,7,127,0,743.856,-1.05882,0.179287,1.92288,-0.535461,-0.431007,-0.352712,0.000244359,0.590845,0.418674,-0.426993,-0.565328,-0.514436,-0.788661,-0.426565,1.48998,0.124849,1.77275,0.331759,0.624886,1.14065,-0.522343,-2.23892,-1.41487,-3.25923,5.64977,5.22249,-1.5146,-0.480068,-2.33435,-0.516213,0.533677,-1.37377,-2.54168,-1.06013,0.798094,0.904148,0.785552,-3.37022,-0.0263013,-0.190636,-0.0924744,1.14065,1.13146,-0.0479688,2.14438,-0.27298,2.77516,0.485709,-0.829535,0.575061,-0.379206,-2.28487,1.86407,-0.0872826,2.97487,-1.60821,0.878254,1.20211,-1.61905,0.743164,2.18943,-1.12499,0.119715,-0.514436,-0.788661,-0.426565,1.48998,0.124849,1.77275,0.331759,0.624886,1.14065,1.76693,-1.1212,-0.74651,-0.739636,1.0367,0.696872
-737.75,0.997704,0.031039,7,127,0,747.652,-2.40515,0.826161,2.61731,0.253681,-1.00525,0.238615,0.717365,0.482629,0.24956,2.12675,1.36921,0.203086,0.971666,0.593622,-1.60129,0.00204394,-1.39314,-0.368632,-1.60815,-1.31596,-0.467935,-1.39887,-2.91833,-0.705763,4.75048,4.87405,-3.31809,-1.78443,1.59786,-0.870977,-1.32656,-1.55735,-1.36257,2.90149,2.19615,-0.345134,-1.13271,-0.661743,0.527532,-0.0695481,0.585493,0.205785,1.20758,-0.285472,-1.20853,0.109319,2.75597,0.49641,-1.15897,-0.411097,0.967924,0.195944,-7.17207,0.292898,4.78496,0.0338803,-1.36503,-2.84011,6.02616,-4.73312,-4.77056,2.51919,1.15434,0.203086,0.971666,0.593622,-1.60129,0.00204394,-1.39314,-0.368632,-1.60815,-1.31596,3.61341,-3.09317,-1.08314,3.36664,-0.814281,-0.615826
-735.559,0.993647,0.0314818,7,127,0,749.304,-2.1222,0.37463,0.805101,-0.368318,0.00419368,0.206618,0.220329,1.21037,0.859644,1.40944,1.12618,1.03736,0.11699,0.268797,0.366206,0.322241,-0.725033,-0.424492,0.234562,-0.12606,-0.0391769,-0.649976,-0.985248,-1.9208,4.7454,5.10502,-1.18458,1.65691,0.409617,0.363473,-1.92964,1.41824,4.09022,1.95603,-0.119011,0.8572,2.23162,-0.444325,0.981812,0.665074,-2.61196,-0.28601,-1.29312,-0.221552,-2.29572,-1.60517,0.627324,-0.103483,-1.06078,0.439636,-0.489063,-1.24144,9.0192,0.208427,-8.31827,-3.18378,2.56458,7.60634,-0.813429,14.255,8.42511,3.92583,3.49996,1.03736,0.11699,0.268797,0.366206,0.322241,-0.725033,-0.424492,0.234562,-0.12606,14.5338,7.04763,-0.226019,0.101783,-0.625411,0.0854027
-728.991,0.975132,0.0316703,7,127,0,744.052,-2.0629,0.231072,1.61637,-0.258574,-0.304545,-0.246222,0.208208,0.435936,0.342821,1.43212,1.03518,0.818465,-0.570969,0.613041,1.0703,0.968601,-0.59408,-0.520721,-0.747333,-0.215286,-0.570917,-0.384335,-0.8947,-3.20282,5.17893,5.30711,1.79793,-0.474853,3.49374,2.67858,-1.69437,-4.30055,-0.553658,-4.85729,-3.90264,0.0376998,-0.748965,-0.710848,-0.68364,0.453047,0.897977,0.893826,0.459908,0.1026,-1.38991,-0.0598093,-2.38132,0.635696,-0.297271,-0.306099,1.27171,1.08693,9.81012,-0.127783,-0.00309675,3.15949,1.4648,2.08418,6.63922,-0.585694,1.72161,9.86884,0.398993,0.818465,-0.570969,0.613041,1.0703,0.968601,-0.59408,-0.520721,-0.747333,-0.215286,-3.08608,11.5112,-1.48431,-1.15246,0.249966,0.827074
