# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=678216098
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_adjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_adjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,sigma.1,sigma.2,sigma.3,sigma.4,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_beta.20,p_beta.21,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_beta.20,g_beta.21,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4,g_se,g_sp
-725.525,0.999465,0.0197064,7,127,0,743.126,-2.10859,-0.0181525,-1.81157,0.279611,0.33825,0.319641,0.415407,0.432678,0.25226,0.827549,0.631534,0.556578,-0.397755,0.0771382,-1.14115,-1.17211,0.631309,-0.437167,0.972855,-0.0240183,-0.0488401,-0.0926982,0.391801,-1.12158,-0.205878,-0.750546,4.76122,5.4383,0.463964,3.62125,-3.28217,-0.968883,-1.23227,-1.43655,4.65629,1.84516,-1.28259,1.18059,0.935239,-1.74857,3.00387,-2.68721,0.221435,1.51858,0.997673,0.0534343,1.71163,-0.595876,-0.394089,-0.853604,-0.272829,0.131473,0.560057,-0.337898,1.10449,1.96541,6.42463,-4.82982,-1.00422,-3.1267,6.94671,1.54015,13.2509,7.61592,0.362325,-3.70063,8.21273,3.72812,-0.789488,0.0771382,-1.14115,-1.17211,0.631309,-0.437167,0.972855,-0.0240183,-0.0488401,-0.0926982,7.51682,1.24679,1.85831,0.196594,-0.653938,1.3763
-728.78,0.997968,0.0198069,8,255,0,736.237,-1.50353,0.132308,-1.48808,0.445578,0.218045,0.378927,0.465501,-0.0259964,-0.146725,1.54992,-0.72876,-0.398616,-0.34918,-0.232095,0.145017,1.76303,-0.998617,-0.677405,-1.2405,-1.33779,0.155672,0.518891,-0.568755,-0.724177,-0.339577,-0.899083,5.40612,5.84081,2.19854,0.184536,0.21702,-2.89726,0.881692,0.0934417,0.846266,0.492605,-3.75125,0.276542,0.219632,-0.564548,-0.111573,-0.0399816,1.25464,1.22853,-0.440142,0.598551,-0.69325,0.360436,0.000841303,-0.120843,-2.7201,0.757852,-0.681042,-1.58313,0.730335,-1.52309,5.2865,2.18291,0.766882,1.7282,0.88837,5.47245,4.48104,0.614682,-2.55592,0.645977,-1.98102,-1.35887,3.90236,-0.232095,0.145017,1.76303,-0.998617,-0.677405,-1.2405,-1.33779,0.155672,0.518891,-3.68196,-1.61706,1.64205,2.00627,0.640186,2.83156
-734.06,0.996088,0.0198813,7,255,0,747.22,-1.34423,0.123467,-0.893313,0.240423,-0.144466,-0.133085,0.0895882,0.269138,-0.0850204,1.39332,-0.422188,-1.36727,-0.0176933,-0.49116,-0.533693,-1.35304,-0.201061,0.965836,2.66713,-0.725755,-0.514641,-0.246801,-0.342339,-3.72007,-0.0613615,-1.32793,5.30947,5.17266,-1.54333,4.56582,1.90722,-1.14072,1.56421,1.36269,-1.6515,2.88154,-1.72697,0.363069,-2.17081,0.751057,-0.970555,-0.254499,0.188113,2.171,-1.05112,-0.715547,-1.02972,-1.43354,0.083852,0.444221,-1.95332,1.17636,0.573268,0.0553938,0.649029,3.74464,5.50288,5.66939,2.83775,9.37239,-1.32209,-5.8895,-2.41533,4.69034,0.578379,0.989713,-0.956741,-1.35042,0.131378,-0.49116,-0.533693,-1.35304,-0.201061,0.965836,2.66713,-0.725755,-0.514641,-0.246801,-1.71203,-1.00144,2.55375,-0.870193,0.46945,0.314692
-731.588,0.999633,0.0199227,8,255,0,747.138,-1.09122,-0.657002,-1.51964,-0.0794579,-0.541045,0.036426,0.0494372,-0.237623,0.123013,0.73545,-0.243741,0.369442,-0.695871,-0.785532,-0.792685,-1.14267,2.60957,0.548725,0.479537,0.835688,0.638216,-0.0161469,-0.465599,-2.54756,-0.81866,0.160993,4.54596,5.44299,-0.366766,-4.81291,-2.44732,0.132136,0.51327,-4.86865,2.40121,-0.946998,-1.38377,-2.03081,0.605591,2.51431,-0.720862,0.302469,0.323954,1.1539,0.903797,-0.904409,-2.67552,0.973406,0.631128,0.230693,1.049,1.23544,-0.301492,0.791835,-0.960868,0.1787,-4.36608,-0.846459,1.08573,-3.64921,-4.28639,-0.721751,4.75547,-14.5042,5.96617,2.48003,0.0394279,-0.209627,-0.373133,-0.785532,-0.792685,-1.14267,2.60957,0.548725,0.479537,0.835688,0.638216,-0.0161469,-3.69298,-1.36024,-0.44186,7.38151,-1.37132,1.72588
-733.249,0.99901,0.0200265,8,255,0,747.097,-1.19663,-0.11011,-1.58281,0.325954,-0.0156882,-0.114562,0.0509414,-0.647803,0.224643,0.257952,0.0936814,0.623314,0.312756,0.792325,0.832192,0.932267,-2.67359,-0.541469,-0.543538,-0.787967,-0.0706768,0.127834,-0.147798,-3.19287,-1.06414,-1.7564,6.54861,4.90982,0.255921,-1.39911,2.11708,-0.0136462,-0.574247,0.173214,0.0487331,1.72539,1.11503,-0.63979,-0.485736,-3.17507,1.98779,-1.02706,-0.296929,1.22901,-0.776469,-0.508985,-0.425766,0.496068,2.33491,0.224057,-2.10996,0.474265,-0.721228,-0.946859,-2.45221,-3.05233,11.7575,4.39441,0.92606,7.27173,2.7752,0.321508,-0.329187,-0.358548,3.7144,-4.56695,2.21409,0.948925,0.518962,0.792325,0.832192,0.932267,-2.67359,-0.541469,-0.543538,-0.787967,-0.0706768,0.127834,-4.38156,-0.691496,0.750558,-0.754231,2.31511,-1.41019
-732.287,0.999344,0.0201195,8,255,0,750.739,-0.387606,-0.779631,-2.8095,0.057471,-0.0504838,-0.509216,-0.194152,-0.781688,-0.793279,1.61204,-0.782851,-0.877193,-0.589317,0.232193,0.217017,-1.44634,2.29628,1.07289,1.07916,0.136679,-0.0448827,-0.769664,-0.294902,-0.649343,-1.63632,-1.87002,4.39403,5.0186,-1.47474,0.197626,1.68264,2.36755,0.309606,-4.64094,-4.99438,0.836236,0.107007,1.67462,-1.88009,-0.0645495,-2.46974,-1.51216,-1.46022,-0.0614519,1.47026,-0.377356,-0.560846,1.14349,0.203882,1.34946,-1.87856,0.0526575,-0.623003,1.94712,-2.62901,6.30123,9.00485,-1.66925,-1.49635,3.16298,5.49645,-0.700728,-1.12577,0.458861,-1.43546,3.93697,-1.38909,-0.886162,4.32617,0.232193,0.217017,-1.44634,2.29628,1.07289,1.07916,0.136679,-0.0448827,-0.769664,1.91731,-3.36652,-0.640508,-2.24008,-1.595,-0.596992
-731.96,0.999298,0.0202186,8,255,0,745.636,-0.844866,-0.00327085,-1.1636,0.401902,-0.379843,0.487111,0.599668,0.382876,0.302268,0.727897,0.345545,-0.934713,-1.1097,0.0420253,-0.212788,0.705772,-1.99286,-1.32339,-1.35332,-0.566174,-0.0649408,0.777221,-0.491231,-0.0321278,-0.1802,-1.03831,5.90125,5.10192,-2.37281,-2.77052,0.65865,1.77716,4.19026,-0.898591,1.4658,2.30071,1.23774,0.858592,0.543024,2.81088,-0.864595,-0.753425,-0.0695998,1.78891,-1.33416,0.398363,0.885966,1.44796,0.619999,-0.71175,2.63192,0.706125,0.990355,0.421465,0.373514,3.28702,11.5002,1.46043,1.68259,5.56928,-6.33397,8.22853,11.0856,3.84686,1.18448,-4.16883,1.37937,5.88295,4.02738,0.0420253,-0.212788,0.705772,-1.99286,-1.32339,-1.35332,-0.566174,-0.0649408,0.777221,2.13222,-12.1048,4.96504,1.17046,1.45649,-0.143343
-732.051,0.986584,0.020317,8,255,0,745.477,-0.414726,-0.892857,-1.55216,0.688657,0.482404,0.254912,0.174218,0.0714242,0.29432,2.37935,0.411106,-0.608235,-0.703684,-0.0757301,0.517141,1.66052,-0.549818,1.32906,-0.326535,1.2193,0.829867,0.852355,-0.636188,0.525087,-2.37051,-1.25054,6.42943,4.9921,0.149713,-1.3905,-1.5466,-2.04033,3.18156,2.3069,2.18005,-4.2712,-1.73702,1.54304,-1.39718,2.23165,-0.911948,-0.041025,0.243054,-0.692459,2.13196,1.35521,1.43106,0.450363,-0.0815708,-0.979977,-1.29721,-0.347911,-0.318254,-2.0582,-1.07403,-0.163372,-8.85356,-3.8471,0.490289,0.835861,2.61937,-1.74461,-7.78218,0.00496738,0.133667,2.77255,1.15691,-13.4581,-2.12058,-0.0757301,0.517141,1.66052,-0.549818,1.32906,-0.326535,1.2193,0.829867,0.852355,0.623775,9.50338,-1.40841,-1.41223,2.12438,-0.167348
-732.468,0.99301,0.0201889,8,255,0,750.835,0.265556,0.754026,-2.14542,0.886232,0.0331252,0.411311,0.712543,0.23126,0.648267,1.15033,0.304544,-1.06494,-1.04799,-0.181047,-0.118981,-1.84198,1.05142,-0.261483,-0.412603,1.72706,0.967484,-0.0197986,-0.0518492,0.803826,-0.726986,-2.17926,4.63016,5.35856,0.215838,1.50789,-0.0139782,6.31585,-0.608783,1.04318,-0.654773,0.994655,-3.93556,-2.46468,-1.09167,-0.360908,-1.301,0.119202,-0.561167,-1.75561,0.325686,-1.39414,0.46261,-1.75744,-1.19346,-0.871162,2.8364,-1.01203,-1.83801,-1.85112,-2.88178,0.281016,4.07205,10.8498,-1.28781,6.59766,-10.4323,-2.92244,3.85052,1.47267,2.40803,-1.81154,0.146319,-1.96406,8.35511,-0.181047,-0.118981,-1.84198,1.05142,-0.261483,-0.412603,1.72706,0.967484,-0.0197986,7.06386,-7.66282,1.63962,-0.832676,-1.0408,1.22127
-736.045,0.926086,0.0201753,8,255,0,747.264,-2.10192,-1.07344,-0.854749,0.779334,0.353549,0.19083,0.761499,0.450615,1.02548,2.76424,0.0242703,0.843275,0.666773,-0.372528,-0.235074,1.84116,1.22423,-0.0565137,-0.100609,-0.00177082,-1.23938,0.615255,-1.07983,-0.330963,-1.54564,-1.97345,5.79946,5.28957,0.164322,1.61768,-0.391345,-2.84204,-7.04125,-2.10228,-0.519465,-1.29709,-0.166614,-1.01044,0.981075,-0.092403,0.615618,-0.498709,-0.418963,-0.77388,1.89827,-0.380656,-0.498453,1.96107,0.662518,-0.010403,2.82086,-0.256107,-0.102811,1.55828,-0.107315,2.13857,5.43325,-2.17721,1.34487,1.97096,1.09566,-1.12951,2.38594,1.74074,2.40144,1.87155,0.130058,5.11712,1.80493,-0.372528,-0.235074,1.84116,1.22423,-0.0565137,-0.100609,-0.00177082,-1.23938,0.615255,-0.954612,4.08115,0.43897,-0.784425,1.28452,0.834064
-733.829,0.9991,0.0760496,6,63,0,744.19,-1.74829,-1.05078,-1.21688,0.0899799,0.0519098,-0.430686,0.42057,0.147748,0.230529,2.56044,-0.330505,0.626203,0.323017,-0.853537,-0.133956,1.7262,0.670659,0.368914,0.420034,-0.418703,-0.662927,-0.365675,-1.19569,-0.170703,-0.733624,-1.09467,5.63383,5.11701,2.40517,0.795892,-1.07069,-3.25488,-2.16185,-1.24513,-3.54302,-1.60373,-3.93637,-1.74369,-1.05725,-0.65195,-0.388892,-0.148939,0.215271,-1.06823,-1.028,0.340308,0.344244,-0.231984,1.0686,-0.866952,1.10358,0.199094,0.550411,-0.166947,-0.86026,-1.13088,1.80029,-0.940952,0.776867,1.77399,1.29075,-8.22312,4.17958,1.55112,1.20812,3.09829,-0.277463,7.18171,-3.24078,-0.853537,-0.133956,1.7262,0.670659,0.368914,0.420034,-0.418703,-0.662927,-0.365675,-3.27253,2.79698,0.613782,5.17967,1.01965,0.222762
-733.829,1.22673e-150,0.760634,1,2,1,745.626,-1.74829,-1.05078,-1.21688,0.0899799,0.0519098,-0.430686,0.42057,0.147748,0.230529,2.56044,-0.330505,0.626203,0.323017,-0.853537,-0.133956,1.7262,0.670659,0.368914,0.420034,-0.418703,-0.662927,-0.365675,-1.19569,-0.170703,-0.733624,-1.09467,5.63383,5.11701,1.10521,1.19636,0.912394,-2.43295,-2.86412,-1.2345,0.627677,1.08858,1.90668,0.502857,3.18335,-0.646838,-0.890587,-0.709427,1.09138,-0.199117,2.21166,0.932518,-0.202993,-0.582372,-1.19222,1.41452,0.451959,-0.778442,-0.674091,0.420758,-0.277962,-2.00061,1.80029,-0.940952,0.776867,1.77399,1.29075,-8.22312,4.17958,1.55112,1.20812,3.09829,-0.277463,7.18171,-3.24078,-0.853537,-0.133956,1.7262,0.670659,0.368914,0.420034,-0.418703,-0.662927,-0.365675,-3.27253,2.79698,0.613782,5.17967,1.01965,0.222762
-732.477,0.901387,0.0722073,6,63,0,745.013,-0.0912564,-0.442703,-2.87608,-0.44437,-0.225642,-0.68793,-0.572334,-1.11946,-1.47892,0.787125,-0.613004,-0.212978,-0.526547,0.951044,-0.0299281,-1.71143,-0.695984,-0.340091,-0.430996,0.58971,0.805263,0.246979,-0.226086,-2.69295,-0.637751,-1.07172,4.66441,5.09409,-0.226408,-2.24094,0.363093,-0.652506,1.32717,2.65317,-6.37784,0.602432,-3.0161,3.27845,-0.310749,-2.11598,0.0281858,-0.69897,0.532467,-0.264975,0.494479,-0.241072,-0.0558204,1.29312,-1.45252,-0.756292,-1.23274,-0.214904,-0.0839235,0.424039,0.556332,1.57407,12.7266,6.21275,-1.39632,4.30745,9.38224,0.452931,-2.48878,-0.478156,-5.039,2.14925,0.6115,0.286474,-0.158473,0.951044,-0.0299281,-1.71143,-0.695984,-0.340091,-0.430996,0.58971,0.805263,0.246979,-2.8444,-1.2325,-3.00408,-1.78405,-0.82288,-0.200866
-736.24,0.997698,0.0409397,6,63,0,746.175,0.359055,-1.24835,-3.16605,-0.560605,-1.13635,-0.803592,-0.596255,-1.02364,-0.531976,-0.32041,-0.796906,0.0695701,0.202942,0.144511,1.31852,-1.66797,-0.743872,1.04246,-1.70446,-1.55416,-0.321932,1.08281,0.349179,-1.58856,-1.19769,-1.05573,5.34941,5.11543,0.0235956,-2.4108,0.939325,-0.721214,-1.84551,-0.678429,-2.70768,0.923585,3.90355,-1.52726,-1.3408,0.606068,0.635198,-1.0364,0.988554,1.07527,0.404347,0.991792,-0.252443,-1.25177,-1.10342,0.177091,1.16597,1.00411,0.195132,0.63244,1.01504,0.0521397,-1.91344,-10.3899,-2.61486,1.7151,-17.6096,-0.653391,15.4066,-0.623337,4.57809,-5.38911,0.697343,-1.43762,1.24604,0.144511,1.31852,-1.66797,-0.743872,1.04246,-1.70446,-1.55416,-0.321932,1.08281,14.2447,-0.688947,-0.46665,0.0427039,0.499163,0.38701
-734.868,0.987409,0.033028,7,127,0,748.346,0.315628,-0.743726,-2.58468,-0.690768,-0.510759,-0.898867,-0.762616,-1.39513,-0.904541,-0.0501841,-0.845575,-0.652771,-0.952396,-2.15733,1.65657,-1.56939,0.119934,1.18244,-0.987632,-1.09338,-0.0323649,0.792477,0.125628,-1.20442,-2.22674,-0.943676,5.39875,5.35219,0.666685,-0.197493,-1.86505,0.171375,-1.4167,1.30443,-4.03171,-1.22496,3.74351,-3.61634,0.616027,0.497853,1.88847,1.73946,0.397805,-0.966351,-0.975288,0.458299,-1.32718,-1.10435,-0.375171,0.748598,0.66378,-0.582529,0.192922,0.0854576,0.224976,-0.682033,-13.9471,5.05783,-1.05109,-7.24913,8.65999,-9.97467,-16.3725,-6.35219,-1.40003,-3.30403,-0.662641,-3.85082,-2.03127,-2.15733,1.65657,-1.56939,0.119934,1.18244,-0.987632,-1.09338,-0.0323649,0.792477,12.3546,2.41497,0.245658,5.03311,0.506757,1.49569
-728.459,0.997035,0.0278369,7,127,0,743.429,0.263508,-1.01802,-2.31242,-0.354989,-0.88074,-0.469573,-0.64602,-1.02589,-0.822076,0.381212,-1.14723,-0.853367,-0.784618,-1.07535,0.657575,-0.209046,-0.792744,0.080536,0.0680377,0.438568,-0.815866,-0.454263,-0.257724,-0.939103,0.327888,-1.92176,5.04719,5.21768,0.452342,0.932934,0.864598,-0.296382,1.47502,2.95046,-0.882577,2.16352,1.30845,1.36681,1.42798,2.56163,-1.07521,1.96195,-1.68926,1.60841,-0.394087,-1.27442,0.985496,1.18296,-0.262003,-0.875506,-4.0591,-0.578425,0.437327,-0.39782,-0.58601,-1.18546,-15.3578,-2.04498,-0.172059,-17.5478,-7.0909,2.89505,-13.9506,-0.909634,-1.68135,-1.54794,-2.28692,-8.96216,1.21658,-1.07535,0.657575,-0.209046,-0.792744,0.080536,0.0680377,0.438568,-0.815866,-0.454263,5.26411,4.74058,10.1173,-0.231031,-0.235859,1.00995
-724.732,0.996546,0.0253077,7,127,0,738.329,0.111424,-0.292687,-1.98438,-0.124754,0.031227,-0.122992,-0.0591236,-0.173318,-0.260791,0.90124,0.159266,-0.738607,-0.950447,0.615566,-0.319602,-0.0204487,0.392902,-1.2564,-0.494546,0.0857809,-0.162222,1.92431,0.286707,0.403397,-1.85634,-0.627484,4.84154,5.35107,-1.50309,3.88832,0.652074,3.44965,2.21369,5.15443,-1.77912,0.0514469,3.2253,1.25605,1.29099,-0.873825,1.44549,1.17828,-0.8185,0.210726,0.820876,-0.216698,-0.0517047,-0.419408,0.821422,0.356756,1.84749,-0.559724,-0.802014,2.12408,0.159347,-0.502188,-20.6917,-2.25103,-0.850335,-12.854,4.19047,-12.5387,-17.4421,-1.88362,-6.06271,1.811,3.88643,-19.4704,-13.3589,0.615566,-0.319602,-0.0204487,0.392902,-1.2564,-0.494546,0.0857809,-0.162222,1.92431,5.28247,26.1259,-0.42418,-0.0175635,-0.759686,1.62643
-731.01,0.999539,0.0237368,7,127,0,741.45,-1.09614,-0.785332,-2.54508,0.0854198,-0.398826,-0.520746,-0.0875574,-0.307722,-0.282781,1.48463,-0.878763,0.527735,0.448516,0.728882,0.0967326,-0.229111,-1.25195,1.93648,0.786854,-0.490458,0.129315,-1.7862,-0.410607,-1.09955,0.0987887,-1.29989,5.4933,4.83889,0.352178,-0.267545,-3.10284,0.308625,-2.18809,-0.574066,2.02783,0.776507,-0.443525,4.10605,1.20317,0.54757,1.30892,-1.57442,0.354925,0.266975,0.761109,-0.0859387,-0.240603,0.511217,0.102297,-0.751021,-1.27497,-0.14083,-0.0147234,0.700327,-0.28803,-0.679354,7.71187,-0.654051,-0.948551,20.4838,-0.947716,-12.2723,3.33727,2.25276,1.21723,2.82976,-1.56979,2.70102,1.20849,0.728882,0.0967326,-0.229111,-1.25195,1.93648,0.786854,-0.490458,0.129315,-1.7862,-0.770096,0.820802,5.49422,-0.67768,0.818734,-1.51557
-730.707,0.999717,0.0229945,8,255,0,742.39,-1.35035,-0.246922,-2.74456,0.271843,0.572881,0.621608,0.779497,0.935263,0.571366,2.04471,-0.2166,-0.880313,-1.03132,-0.102927,0.539695,-0.158952,-0.492058,0.516378,0.312793,0.148979,1.33121,-1.06249,-0.533775,-0.35781,-0.428408,-1.06394,5.57545,5.43792,1.13607,1.23738,-0.18643,0.552638,1.31813,-2.04004,-2.66498,1.72293,-0.717393,-0.294042,0.884752,-1.78853,1.97964,-0.751783,-0.531446,0.2679,1.35097,-2.24406,-0.720475,0.482661,-0.448742,1.55921,0.0979735,0.0395589,-0.339516,-1.9365,-0.343195,0.998681,-13.2419,-2.74764,-1.75901,-17.2354,1.99306,2.02294,0.797862,4.08204,-1.68247,-0.195888,-1.5111,-11.4732,1.24692,-0.102927,0.539695,-0.158952,-0.492058,0.516378,0.312793,0.148979,1.33121,-1.06249,-3.63506,6.67468,-0.966214,-4.60901,0.839524,1.7835
-733.999,0.999618,0.02266,7,127,0,744.882,-1.17045,-0.114595,-2.38228,0.798966,1.09426,0.969105,0.962276,0.380648,0.643284,1.78921,-0.158378,-0.974808,-0.903357,-1.22703,0.623065,-0.372542,0.0729227,0.153724,1.79588,0.539571,1.19536,-0.379319,-0.894706,-0.241977,-1.13743,-1.2589,4.12511,5.45659,0.263284,-1.09833,-1.30007,-5.03059,-1.53061,-0.997636,0.188285,2.8656,-0.160506,0.385686,-0.590967,0.777363,-0.69364,1.05292,0.139297,0.127866,-0.733175,0.585377,-1.01836,-0.239538,0.720547,-0.999868,0.93925,-0.431195,1.28632,-0.131584,2.34618,0.577016,-0.970834,-0.884737,-1.13361,-3.0865,3.70752,5.22068,1.32854,0.512683,0.308002,-1.14007,-0.647731,-8.45231,6.73086,-1.22703,0.623065,-0.372542,0.0729227,0.153724,1.79588,0.539571,1.19536,-0.379319,-4.35946,0.177781,-0.258131,-1.35661,-2.74628,1.59452
-733.47,0.99359,0.0225938,8,255,0,748.263,-1.48464,-0.517252,-2.10213,0.620035,0.651183,0.688554,0.634691,0.829686,0.738335,1.706,-0.451681,-1.36304,-1.75618,-1.9023,1.02479,0.137495,0.879386,0.0468322,0.0909231,0.832942,0.209356,-0.465902,-0.374967,-0.349783,-1.82181,0.0433732,4.52034,4.66802,-0.598184,-0.780248,0.995848,-1.07305,-4.73593,-1.60991,-3.7719,0.813724,1.69718,-2.73603,-0.35632,-1.56377,0.387697,-0.120221,0.202505,0.641712,0.704972,-0.173491,-2.14218,-0.00992657,-1.46909,0.103226,2.71732,-0.683991,-0.261772,-0.791036,1.62527,-4.13958,-15.4649,-5.21412,-0.94351,-2.31493,2.18032,-9.73265,-10.6306,5.06366,-4.24049,4.87363,-2.71384,-8.85196,-4.12115,-1.9023,1.02479,0.137495,0.879386,0.0468322,0.0909231,0.832942,0.209356,-0.465902,-2.78357,14.0659,-2.23766,-4.9785,-1.56337,-1.69395
-732.69,0.991161,0.0222997,7,127,0,743.621,-1.43719,0.18764,-1.41848,1.15344,0.457675,0.376929,0.758037,-1.12213,-0.13093,1.61459,0.0393239,0.0982939,-0.0593565,1.82758,0.976652,-0.297788,-0.666237,-0.391734,0.483846,-0.594113,-0.342735,0.0378494,-0.655159,-0.545089,-3.26877,-3.01537,6.1476,5.29733,-1.04989,2.00659,0.442983,-0.280331,-3.57611,-2.22101,0.335951,-2.62233,-1.47199,-0.200573,1.59961,0.661013,2.18967,1.17552,-1.65375,0.0264371,-0.616762,0.176822,-0.50547,-0.559704,-0.0362852,0.554466,3.0905,0.837938,0.546332,-0.786559,-0.109372,2.25974,14.1039,1.86827,0.741711,3.83539,1.53949,1.33352,3.68732,-1.5106,-0.34745,0.193942,-0.000751297,7.75588,1.29364,1.82758,0.976652,-0.297788,-0.666237,-0.391734,0.483846,-0.594113,-0.342735,0.0378494,0.859061,0.252175,-0.352013,-1.31084,1.80652,0.674007
-744.383,0.981443,0.0219883,7,127,0,756.299,-1.29389,0.941695,-0.998993,0.554773,0.325149,0.590905,0.671493,-0.715224,-0.0872291,1.27438,1.50969,-0.289533,-0.589664,-1.58125,1.48898,1.87814,-0.201535,2.08202,-0.256665,-1.66819,-0.653017,0.838532,-0.410974,-0.550731,-2.36323,-3.36288,4.69348,4.67827,-2.59163,-2.45265,-0.39753,-1.6538,-0.135473,-0.124199,0.624341,2.07096,0.771583,-0.0902248,1.11452,-1.61382,-1.37042,-2.51147,-0.474906,0.8813,0.63807,1.12972,-0.52025,0.243996,0.160469,0.119739,-0.898633,-0.66061,0.888132,0.45024,-2.05635,-1.39593,23.478,10.1409,1.7528,-0.0471894,0.155081,4.62507,3.31069,-1.18568,-0.676697,-0.765705,6.37069,11.5455,1.85705,-1.58125,1.48898,1.87814,-0.201535,2.08202,-0.256665,-1.66819,-0.653017,0.838532,13.3558,-5.29284,0.342903,-1.09972,-0.610494,-3.19103
-734.175,0.978243,0.0211392,7,127,0,761.23,-1.077,-0.86412,-2.66084,0.823884,0.103547,0.270949,0.900057,0.0747858,-0.0910759,2.08043,0.0931855,-0.534785,-0.847323,0.152469,0.0379002,-0.460022,-0.367758,-1.07763,0.383094,0.991679,-0.303705,0.420503,-1.55977,-0.647618,-1.5941,-2.62743,5.7118,4.73143,1.92206,-6.29203,-1.70863,1.64168,-1.0472,-2.01695,0.854346,1.81573,0.124808,1.30599,-4.24323,1.37839,0.599774,1.757,-1.77033,-2.10892,0.109188,-2.6036,0.318802,1.80159,0.603239,-0.731254,0.150725,-1.65178,1.1822,1.71461,0.922601,2.02751,6.58349,-0.634662,-1.49044,1.60852,0.505665,0.365359,2.0709,0.784342,0.0864629,0.842008,0.312119,2.76915,-0.142597,0.152469,0.0379002,-0.460022,-0.367758,-1.07763,0.383094,0.991679,-0.303705,0.420503,-5.63638,-2.84073,0.341985,-1.28427,1.14662,-2.42135
-731.794,0.997275,0.0202081,8,255,0,744.18,-1.24157,-0.969221,-3.57493,0.3919,-0.365334,-0.147799,-0.187782,-0.179978,-0.204404,1.44725,0.216581,0.627092,-0.574556,-0.129617,-1.11526,1.21468,-0.643428,-1.36996,0.269313,0.286491,1.03988,-1.12398,-0.313393,-1.68588,-0.90038,-1.19477,5.54616,4.7042,-1.4759,3.12957,0.679543,-0.111912,0.244757,-6.45127,2.74979,2.40581,2.02964,-0.572825,0.679962,1.24314,-0.26517,-0.128496,0.731161,0.270702,0.45359,1.522,-0.332013,-0.915721,0.105345,-0.588794,3.20413,-0.107361,0.257828,1.59422,-0.784882,2.24811,-8.16218,-4.61667,-2.91817,4.15822,-2.55234,-4.08925,-8.78933,0.893905,-0.435113,2.2936,2.51468,-0.205657,-1.02407,-0.129617,-1.11526,1.21468,-0.643428,-1.36996,0.269313,0.286491,1.03988,-1.12398,7.25535,-1.07866,-0.708678,-0.869987,0.825325,-1.9111
-732.245,0.99847,0.0205655,8,255,0,743.234,-1.40883,0.354019,-1.1012,0.242079,0.153709,0.340682,0.485741,-0.66985,0.107106,0.521519,-0.305782,0.150614,-0.4099,0.430042,-0.0842638,1.16843,1.84704,-0.46818,-1.03194,-0.139266,1.24041,-0.409133,-0.280877,-1.74002,-1.70249,-2.04378,5.25116,5.65297,-1.5756,2.01564,2.88328,-0.406194,4.32043,1.04797,-0.97521,-0.475603,0.360335,0.954337,-1.08743,-1.3902,0.785635,0.149891,1.23767,-1.22175,0.635492,1.39844,-0.162573,-0.261298,-1.03754,1.10812,1.02758,0.241339,0.198631,0.0786082,-0.859642,1.94733,-0.105085,5.6506,1.82307,-5.34718,-0.702771,3.86717,3.37449,-1.52729,0.3211,-4.3804,-1.55981,0.0464976,-0.0769547,0.430042,-0.0842638,1.16843,1.84704,-0.46818,-1.03194,-0.139266,1.24041,-0.409133,-2.16543,-0.976639,-0.754169,-0.814422,0.319408,2.31428
