# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=307650850
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/sero_prev/job_grouped_unadjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,sigma.1,se,sp,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_sigma.1,p_se,p_sp,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_sigma.1,g_se,g_sp
-721.232,0.999364,0.057993,5,63,0,733.138,-1.14832,-0.227575,-1.89978,0.316486,0.129168,-0.0721093,0.273868,-0.707795,0.498789,1.56732,-0.612803,-0.356223,6.37731,5.07106,-5.44911,1.67437,-2.63535,-1.62281,-1.67626,0.0213618,0.562884,1.28271,1.03891,-0.850236,-0.936939,1.58257,3.3982,-5.22372,16.0359,1.26232,0.155119,-0.200978,2.66713,1.18088,3.6934,-0.703583,2.56276,2.38743,-1.70453,-0.551521,2.11202,-0.529527
-724.202,0.996971,0.0598116,5,63,0,729.351,-1.1667,-0.205227,-1.68476,0.303789,-0.0823661,0.207475,0.329746,-0.405753,-0.420922,-0.0450762,0.352988,-0.16312,3.97915,5.49474,-3.58499,-1.29799,0.19755,2.05977,0.224798,-2.13093,-0.0265373,-1.02514,1.0323,-1.32149,-0.714715,-0.148911,3.39654,-0.150275,11.2006,0.499624,0.507248,-0.618668,-2.14702,7.96164,7.22815,-0.054491,-1.8638,-5.78177,3.12489,1.48703,-3.00387,1.57377
-727.294,0.990131,0.0613008,6,63,0,730.801,-0.914524,-1.18639,-1.95542,0.0760546,-1.17919,-0.606825,-0.533659,-1.03545,0.434331,1.2172,-0.938078,-0.747271,6.31474,4.74613,1.41912,0.901886,-1.40528,1.33936,0.355103,0.475254,-1.18841,0.636913,-0.712598,2.09571,-0.814175,0.627978,-1.29773,-0.799472,-8.36552,-1.60637,0.50462,0.434275,-4.60914,0.364867,-5.72779,-0.528877,2.16736,0.767469,-1.00306,1.15729,1.9721,-1.61892
-724.624,0.999703,0.0617861,5,63,0,731.633,-0.797194,-1.22178,-3.07609,-0.0514891,-0.329092,-0.927771,-0.283254,-1.16709,0.161043,1.06606,-0.99654,-0.375762,5.05462,5.73063,-1.25471,-1.50667,0.318724,1.20389,-2.08945,-0.325854,-2.73446,-0.336891,2.2572,1.06586,-0.742852,-0.877925,3.0482,-2.56332,-1.26467,-4.20301,-1.73659,0.871111,2.53132,-6.21138,0.0821409,-1.10392,2.69036,1.71418,-1.78126,4.82495,-0.0754228,2.6262
-727.231,0.988974,0.048643,6,63,0,734.119,-0.923796,-0.682044,-1.5818,-0.0781797,-1.14162,-0.521896,-0.394256,-0.439812,-1.46254,0.54429,-0.301602,-0.728387,5.09511,4.33239,8.92004,-0.49677,0.809654,-3.48329,-0.553605,-0.0129293,-2.93792,0.488116,0.679707,1.8929,-0.16819,-2.16822,0.00683822,-1.16458,-2.16021,1.0983,1.26104,-0.63342,-4.385,1.18807,-3.27323,0.736486,-2.33043,-0.977867,0.659784,-2.60612,-0.0160764,-5.1287
-729.135,0.995307,0.048643,6,127,0,733.764,-0.782684,-1.06094,-1.47193,-0.121457,-0.719136,-0.389754,-0.698818,-0.493709,-1.45037,0.476194,-0.541833,-0.386669,4.82309,4.05332,3.54729,-1.73414,-0.49232,-0.449675,2.57227,-1.00564,0.136591,-0.514853,0.867007,0.0526515,-1.01377,2.68322,-0.931442,1.05987,-1.26648,-1.49899,2.20968,0.974496,-1.61741,5.82345,-10.7732,1.25548,-2.94611,-0.687551,0.459723,0.065323,-0.617491,-8.02049
-734.746,0.990128,0.048643,5,31,0,739.382,-0.66795,-1.18335,-1.83401,0.230185,-0.739459,-0.259808,-0.82597,-0.782499,-2.0823,0.316245,-0.489026,-0.480781,4.60507,4.22649,2.45232,0.598317,1.24321,-0.354611,0.397511,2.38919,-0.947804,1.1446,0.798595,0.369612,0.134976,-1.25153,0.803527,-4.02305,26.4684,-0.640067,1.45447,6.90503,0.628698,10.9968,-7.3394,0.667848,-3.90897,-0.847061,1.2111,-2.60612,-0.773038,-7.38321
-733.287,0.994096,0.048643,6,63,0,745.633,-0.597921,-0.896401,-2.18367,0.262598,-0.8118,-0.637137,-0.581771,-0.745135,-1.67116,-0.106008,-0.0964406,-0.0849868,4.64707,3.97829,2.59722,2.19323,-1.03481,-3.08382,0.160747,-4.96493,5.00088,-0.0291473,2.62243,-1.50653,1.19197,-0.410914,0.439144,-0.711265,14.5121,-0.10794,0.196323,15.0855,-3.56302,2.95621,-5.97871,0.872406,-4.64737,-3.10156,4.70011,4.61429,-0.806851,-9.75563
-732.527,0.976741,0.048643,5,31,0,740.357,-0.572765,-0.99612,-2.17754,0.129427,-0.874458,-0.587972,-0.436126,-0.780483,-1.50385,-0.212876,-0.0492627,-0.190564,4.64302,4.01897,-3.56255,1.98384,-0.0177996,3.85136,1.13893,-0.855257,-3.72849,0.489778,-2.15781,1.30718,-0.366129,1.02695,0.0256677,-2.04959,34.4445,0.0326047,0.472891,10.7037,-2.4548,6.58012,7.04437,0.923795,-3.44982,-3.2007,4.80012,-9.70277,-0.574578,-10.8012
-728.501,0.995807,0.048643,6,63,0,740.19,-1.1779,-0.69359,-2.11369,0.364619,-0.460263,-0.376449,0.0135139,-0.811722,-0.0645926,1.71343,-1.24991,-1.25097,5.58596,6.03242,4.95621,1.09635,-1.16139,-4.73681,1.24883,-0.655898,-3.48311,0.266369,1.9574,-1.50649,-1.346,0.410229,-0.73958,-5.20188,-24.7427,-0.596527,-0.55489,-1.05758,-1.64411,-1.04955,-3.96013,-0.550743,-0.0197472,0.685032,-1.67532,-5.29499,0.792959,3.67558
-732.145,0.998526,0.048643,6,63,0,737.406,-0.934495,-0.353022,-0.818595,0.136823,-0.619416,-0.50284,0.0823968,-0.463792,0.366603,1.53737,0.825405,-0.209393,4.40946,6.13781,0.434144,-0.0519588,0.181451,0.890678,-2.14789,-0.872605,2.10667,-0.435942,0.552204,1.85908,-2.3783,-0.275767,2.44886,1.67263,25.2584,2.32637,4.29062,1.16359,-6.86363,-4.47434,8.20531,0.615328,3.58511,4.4969,8.09008,12.583,-1.21857,3.58236
-730,0.999659,0.048643,6,63,0,737.122,-1.3786,-0.517892,-2.78543,1.23103,0.875223,0.521264,1.00546,-0.238538,-0.809339,1.4156,-1.64309,-1.3275,5.26139,4.57863,4.48292,-2.53676,0.725581,0.671711,-0.214131,0.417407,-1.47166,-0.0432681,-0.737837,0.505144,0.330098,3.24545,-1.88001,3.82736,-15.8801,-0.91428,-1.70924,0.265523,1.22322,0.697475,-0.753646,0.00381243,-1.26882,0.000909583,-2.33557,-6.63889,0.229617,-2.54806
-730.423,0.999132,0.048643,6,63,0,736.641,-1.48117,-0.769105,-1.09394,1.15128,0.466166,0.664413,1.73441,0.222483,0.11121,1.71972,-1.20256,-1.35977,5.83985,4.70177,9.70971,1.22797,1.6874,0.0936198,-0.837323,0.148533,-0.471472,0.327471,1.68533,0.45118,2.52971,0.978424,0.323001,2.09745,-22.6609,-1.85806,0.3307,-0.604038,-0.692921,0.142975,1.50712,0.475052,-0.167445,0.289372,-1.85594,-6.41496,1.23709,-1.30592
-730.395,0.998701,0.048643,6,127,0,739.602,-1.31751,-0.830285,-1.10248,0.944305,0.94875,0.279788,0.952117,-0.204369,0.908604,-0.862691,-0.677805,-1.55462,5.48876,5.01286,7.07318,1.0496,-0.437809,-0.45114,0.539485,-1.58875,-4.62861,-0.817959,0.650605,-3.34422,1.89104,-1.57213,-1.37068,1.74764,-15.4544,-1.13463,0.29561,-0.23513,1.32816,0.158271,-0.748241,0.0541047,1.05618,-2.5434,-0.861704,-2.82829,0.671118,0.115944
-729.345,0.99977,0.048643,6,63,0,736.258,-1.2424,0.638135,-2.33063,0.65155,-0.298957,-0.581004,0.90913,0.0205268,1.0346,0.383675,-0.179104,-1.61107,5.76749,5.06076,6.01001,1.56901,-0.361034,-0.0177954,-2.05984,-0.105095,-2.42414,-0.146165,-1.50728,3.69559,1.17968,-0.732864,-0.614761,0.137893,-8.96173,1.88368,-1.1706,-0.43697,-0.971532,-1.43326,0.16392,0.385119,1.28988,-0.888685,-0.114981,-3.62766,1.17292,0.106775
-732.93,0.999844,0.048643,6,63,0,736.513,-1.18892,0.834439,1.2366,0.829993,0.508868,-0.665208,0.549098,-0.345619,-0.523331,0.515148,0.932209,-1.73964,5.13419,5.07491,3.92122,1.469,-1.20781,-0.297517,-1.29054,-0.60237,0.985032,0.531108,1.7781,-0.682365,-0.906084,0.493574,1.57151,-0.209172,3.92144,2.2064,3.05342,0.151552,0.894474,-1.10382,-0.595992,-0.0387726,-0.568757,-0.54273,1.31372,1.59161,0.124009,-0.0554624
-730.044,0.998517,0.048643,7,127,0,739.474,-0.898806,-1.87271,-3.45377,-0.00762293,-0.647646,-0.271765,0.172241,-0.593953,-0.0258631,1.2045,-1.26408,-1.09567,5.48515,5.1455,3.12361,0.0495732,-1.61787,3.31317,-4.07141,-2.52464,0.186908,0.627149,1.11517,-1.64221,1.05987,-1.92889,-1.77872,-0.456657,29.9995,-2.57367,-2.01604,-0.0747677,-0.0617227,3.176,4.9591,0.261221,0.686799,0.476226,-1.26406,-6.21361,0.91562,-0.375034
-729.156,0.999914,0.048643,6,63,0,735.214,-1.03685,-0.100107,-0.709824,0.778326,0.274854,-0.782143,0.238806,-0.24623,-1.15555,0.433702,0.721021,-1.20155,4.9461,4.88005,7.1522,-3.49771,-1.49853,-1.38369,-1.00126,-1.64693,1.729,0.126445,-0.69256,-0.390222,-1.35948,-0.959595,0.867027,-0.394982,27.446,2.09326,1.81126,1.53178,2.30062,-1.10336,1.4201,0.501199,-1.39667,-1.03105,1.89127,-0.728723,-0.049706,-1.85324
-728.185,0.998435,0.048643,6,127,0,738.719,-1.38224,-0.389748,-1.8868,0.0141148,0.053746,-0.597298,0.756568,0.00832467,0.696014,1.68667,-0.25321,-0.720531,4.92739,4.32474,2.43357,-0.357569,-1.64105,0.0795681,-0.148208,5.78616,0.607371,-0.0112322,2.5935,2.52377,-2.05934,-0.834432,0.300231,-0.580951,-26.5172,-1.44412,-0.215977,-5.05015,-1.86438,-6.824,1.53096,0.612184,1.34536,0.472043,-0.701551,-0.602771,-0.597429,-3.56918
-730.679,0.998229,0.048643,6,63,0,736.765,-1.01769,-0.319124,-1.45783,0.474284,-0.0161995,0.231961,0.0474275,0.938574,0.291389,0.538565,0.0551431,-0.198281,3.64209,4.98025,2.4661,0.0103723,-0.269241,1.6715,-0.491778,0.498108,-2.79736,-1.67556,-2.05174,-1.19824,0.0481402,0.770377,-0.631699,4.09081,41.3779,1.41157,1.52653,5.79896,2.83517,13.5335,0.443998,7.256,2.6012,-1.85158,1.99919,5.92298,-3.36129,-1.58182
-725.939,0.999695,0.048643,5,31,0,736.801,-1.37128,-0.0225726,-1.43563,0.105209,-0.259953,-0.315181,0.378259,-0.540454,0.169326,0.802969,-0.0430471,0.0461088,4.12342,4.83204,-10.6853,0.965342,-0.358671,0.0370586,2.39082,-0.381382,0.69019,-4.19325,-0.838051,1.59799,-0.422834,0.342062,3.16779,-0.71836,-36.4502,0.204196,0.65413,-9.30491,-12.222,-16.1719,2.66884,-1.60344,0.39466,-1.80193,-0.712973,3.57551,-3.43967,0.139298
-724.719,0.991779,0.048643,5,31,0,731.039,-1.28753,0.123457,-1.89914,0.713224,0.359949,0.379411,0.311101,-0.313226,-0.416467,0.891037,-0.0279096,0.154357,4.47671,5.14353,-5.80811,0.834773,0.698766,-1.50944,-3.14024,-3.08151,-1.93256,-0.914358,0.539365,-0.661989,-0.242139,0.491215,-2.07879,-2.09653,45.9438,6.3121,-0.619053,15.074,11.0517,19.4814,7.64957,-0.411637,-3.57368,0.360405,-0.0888228,22.9959,-0.763368,-0.67533
-722.696,0.999679,0.048643,6,127,0,730.058,-1.26207,-0.230782,-0.931922,0.602708,0.177799,-0.0380238,0.581006,-1.0317,0.893539,1.19107,0.11433,-0.817939,5.20103,4.93123,-1.66823,0.999144,1.34409,-1.39043,-0.954706,-0.785551,5.06734,-0.649036,-0.042059,-1.88098,-0.0701586,2.18964,-1.56332,0.271758,1.54979,0.208237,1.70013,-0.532832,0.131692,-0.61705,0.886005,-1.14894,1.96293,-0.485907,0.464749,-4.48706,0.228177,-0.923896
-726.141,0.994433,0.048643,6,63,0,731.084,-1.09635,-0.619599,-2.51017,0.547354,-0.145429,-0.0690774,0.241149,-1.93898,-0.387867,2.12282,0.588358,-0.814205,4.05758,5.03695,3.52494,0.784029,-1.19756,-1.31082,0.891295,0.371816,-1.02405,1.23154,-1.7937,-0.709453,-1.4484,-2.38358,-0.436273,0.61474,10.4551,-0.394469,-0.875141,0.825886,-0.136935,1.6405,0.452936,-2.4349,-0.50394,2.19153,2.18031,-2.62739,-2.74101,-0.560312
-723.111,0.99984,0.048643,6,63,0,730.475,-0.9721,-0.777431,-1.68989,-0.0546917,-0.305074,-0.668552,0.0313545,0.375276,0.00759392,0.401617,-0.904856,-0.270367,5.44092,5.2279,1.54433,3.66168,-0.0141053,-0.583091,0.67555,1.25697,-1.03407,0.872333,-0.820627,-1.90607,-2.12417,1.33263,3.05209,-0.362584,-6.77876,-2.95663,1.03291,-2.47487,-0.982312,-7.36499,3.85327,4.22712,1.31495,-2.1697,-2.49547,3.65378,0.635972,0.896899
-725.24,0.987021,0.048643,6,63,0,733.99,-1.14067,-0.837415,-2.06629,0.817334,-0.272531,-0.159801,0.563659,-1.63931,-0.618238,2.18002,-0.162115,-0.619468,5.00032,5.10441,-6.87818,-2.38241,0.50145,-0.996895,-2.36636,1.56642,-3.31265,0.856505,-0.235404,-0.0140988,-1.62681,-3.41126,0.770857,1.96246,15.8527,-2.59439,-0.135553,3.65237,-1.95891,0.0610021,8.30575,-2.33816,-1.32344,3.10453,0.178459,7.66729,-0.0270415,-0.165111
-724.659,0.99963,0.048643,6,63,0,732.912,-1.16099,-0.745967,-1.78788,0.741623,-0.422357,-0.0685531,0.59926,-1.68203,-0.736466,2.04802,0.0371574,-0.778586,4.83501,5.23532,4.53682,-1.54788,-1.5922,1.48445,2.14839,-1.72184,-0.117336,0.165541,0.860704,1.65053,-2.22271,2.03671,2.17362,-3.03881,8.16003,-1.59543,0.306172,1.5641,-2.73377,0.647319,5.11202,-2.16799,-1.41182,1.94735,0.593709,1.71951,-0.47881,0.593395
-726.198,0.991338,0.048643,6,63,0,731.724,-1.19242,-0.261124,-1.11904,0.495599,0.502434,0.0874981,0.658777,0.333744,-0.19115,1.72933,-0.65442,-0.655499,5.95495,4.51475,-2.11715,-1.6063,0.489698,-0.509729,-1.99392,-0.654422,2.28411,-2.02997,-1.43842,1.47071,0.171037,-2.07873,-0.805518,-0.267203,34.5724,0.829681,1.73526,0.20708,4.64721,2.43912,8.45982,1.93191,-0.279608,1.41857,-1.23889,3.72004,1.61601,-5.11113
-724.233,0.999519,0.048643,6,63,0,732.714,-1.24547,-0.0811396,-2.37694,0.817723,0.317251,0.227774,0.802376,-0.595508,-0.44032,1.39983,0.337337,-1.05965,4.34538,5.52579,-5.91637,0.720158,0.745547,2.43764,-1.86405,0.209927,-0.57727,1.64127,-3.16583,1.14024,-1.49054,-1.97344,0.724038,-1.93668,4.53023,0.724971,-0.921658,0.0262323,0.52671,0.957918,1.49984,-0.352621,-0.794934,-0.023337,0.766999,-5.86852,-1.88043,1.74956
-732.055,0.992189,0.048643,6,63,0,735.319,-1.15018,-1.06859,-0.647542,0.0193517,-0.476003,0.325224,1.20781,-0.596225,0.638075,0.0116244,0.832937,-1.42974,5.0512,6.11762,-6.19647,-1.22516,0.996286,-0.673858,-0.961454,-1.03353,-1.00582,0.32385,0.590652,-1.02629,-0.441186,0.764361,1.8314,-1.59515,13.2206,-1.14602,1.27691,-1.61491,-1.19805,1.78108,3.92112,-0.247411,0.976773,-1.53651,1.47363,2.66247,0.0351633,3.57585
-733.174,0.999353,0.048643,7,127,0,740.289,-1.16837,0.523774,0.528225,-0.382986,-0.844686,0.038937,-0.433925,0.180509,-0.766636,-0.371796,-0.563086,-4.3314,5.13804,5.06644,-1.4671,-1.17283,-1.10992,-0.947976,-2.0922,1.09035,1.80141,-1.70924,-0.710294,-2.05994,1.24514,-0.327115,-0.0524294,-4.79512,-6.90195,0.590961,0.646433,-0.474661,-0.84615,0.075793,-0.600647,0.209185,-0.762055,-0.456306,-0.549614,-0.753594,0.0440486,0.1511
-733.604,0.99747,0.048643,7,127,0,743.226,-1.20056,0.367164,0.684966,-0.335024,-0.860352,-0.0249393,-0.354075,0.0325869,-0.652735,-0.383763,-0.546316,-4.55873,5.28898,5.11841,-6.43221,-3.14446,1.15461,1.10279,-0.271257,-1.65558,2.22898,-1.77475,1.33054,-0.139201,0.294259,-3.13802,2.66863,1.5931,-13.8083,0.412629,0.776967,-0.41558,-0.870478,-0.0093427,-0.510547,0.0535633,-0.650935,-0.452916,-0.537919,-0.79764,0.302529,0.58062
-724.446,0.999236,0.048643,7,127,0,735.901,-1.54421,-0.404471,-1.91382,0.573508,0.377247,0.00525028,0.319505,0.176622,0.674967,1.20363,0.373787,-0.178679,5.29501,5.13437,-13.77,4.3934,-0.905536,-3.78568,-0.0216875,1.97851,-1.99572,0.392625,-1.12382,2.16815,-0.0834647,0.517343,0.520202,0.377423,-43.4308,-6.78843,-0.608303,-3.10763,-0.884165,-8.8135,-16.5441,1.0434,2.03498,-0.869248,0.890344,-9.33221,0.129288,1.43897
-720.32,0.999315,0.048643,5,31,0,728.754,-1.47355,0.0598105,-1.79121,0.934912,0.468473,0.31217,0.553102,-0.119534,0.288279,0.934318,0.381439,0.0059545,5.35129,4.74507,1.1279,3.51136,0.416444,-1.42401,-1.60059,2.53576,1.97322,-1.0521,-1.63723,-0.749466,-0.672787,-2.89254,0.0852077,-2.59914,28.096,0.26725,-0.405761,11.487,5.94823,3.90465,9.09251,0.12773,0.675857,-1.46388,2.13437,14.3239,0.70026,-3.03353
-721.519,0.996435,0.048643,5,31,0,724.463,-1.48628,-0.177878,-1.81526,0.320633,0.30032,0.413664,0.355676,0.175109,0.0888928,1.01025,0.575386,-0.215146,5.57296,4.97046,-1.04074,0.432824,-0.0566285,3.13776,1.42357,0.973771,-0.459284,-0.589503,0.475261,-0.777683,0.0456676,-0.200458,-0.763924,-2.0743,-24.4525,-3.19283,-0.297461,-6.18694,-1.11471,3.3352,-11.0359,1.22741,-0.685816,-1.70223,2.3795,-9.35399,0.775858,0.00549201
-723.837,0.988858,0.048643,6,63,0,727.748,-1.45123,0.305672,-1.70243,0.908125,0.271121,0.0990946,0.571947,0.136907,-0.0761023,1.54938,0.360971,-0.760157,4.73902,5.49104,-0.574189,0.40427,-0.186567,-0.793927,1.52194,-1.06179,-0.0660761,1.20197,-0.670715,-0.633522,2.31182,1.65275,1.68083,-1.28686,-29.4744,1.1188,-0.0203635,-0.85402,-1.80766,-2.98088,-6.18451,0.615206,-0.756504,-0.250474,0.441665,-12.1231,-1.14949,2.22983
-723.614,0.996123,0.048643,6,63,0,728.019,-1.50156,0.0164091,-2.38629,0.803012,0.502868,0.450002,0.631479,0.424436,0.635495,1.3605,-0.0917768,-0.678766,4.7786,5.38292,-4.8905,-1.74855,-0.122015,-3.33834,-0.977257,-0.301941,2.13438,-0.753769,0.589494,-0.567368,-0.701076,-1.25901,0.495654,-1.2628,-28.4211,-0.87401,-1.19675,-1.92282,-0.655102,-0.415833,-6.49951,1.19489,0.777832,-0.863359,-0.853946,-13.548,-1.02513,1.80613
-727.257,0.999491,0.048643,6,95,0,731.291,-1.24763,-0.575381,-1.28791,1.07075,0.230323,0.184162,0.691735,0.48758,0.314967,1.18571,-1.26537,-1.52319,5.57943,5.40925,10.0622,0.1211,0.965479,0.309701,-0.407036,-1.55809,-1.63232,-1.40879,-1.06608,0.211144,0.118462,0.496619,0.844381,-1.55638,-8.27818,-0.443808,0.181837,0.361252,0.0631482,0.411188,-0.884339,0.989274,0.384001,-0.0033285,-1.55543,-5.37365,0.86319,1.58402
-731.399,0.998659,0.048643,6,63,0,736.672,-1.21937,-0.44404,-2.9493,1.08362,1.60497,0.162024,1.18499,-0.871171,0.572449,1.02925,-0.920609,-1.3232,5.99997,5.25625,4.07182,-0.439886,1.16094,0.263969,-2.81059,0.427624,-1.21349,2.25763,-0.0601951,0.291558,-1.39136,-1.83451,-0.328377,1.14071,22.9984,-0.0690082,-1.75151,0.823316,4.83143,0.82082,3.56702,-0.661377,0.853519,-0.343894,-1.16939,2.18669,1.63693,0.330432
-723.128,0.999105,0.048643,6,63,0,735.793,-1.03522,-0.379428,-1.60071,0.301371,-0.651529,-0.0839032,0.0409711,0.0653231,-0.013327,1.79898,-0.53055,-0.381658,4.64925,4.76547,-10.0365,-2.34098,-2.00764,0.705602,3.02052,-2.21194,3.38499,0.179258,1.92181,1.73702,-2.93744,1.30793,1.70952,0.261731,12.761,1.24846,1.13016,1.50096,-5.86568,4.00459,0.385554,2.21419,0.81266,3.77478,-0.839412,1.97117,-0.854715,-2.22202
-725.178,0.998967,0.048643,6,63,0,729.826,-1.12105,-0.873693,-2.76371,0.293818,-0.152153,-0.0571847,0.136313,-0.564588,-1.5081,1.3752,-0.269745,-0.620207,3.86797,4.88128,2.82526,0.861153,1.02438,-0.094305,-2.63325,1.53506,-1.04747,1.4292,1.46639,1.57775,-0.709949,-0.821557,0.580031,-1.32891,-10.204,-2.67717,-1.39151,-0.900312,-0.767005,1.47616,-2.0969,-0.107904,-3.25567,0.567921,-0.11659,-2.10209,-4.07575,-0.832905
-727.319,0.999231,0.048643,5,63,0,730.775,-1.05918,-0.572349,-3.37534,1.01687,-0.120635,-0.155684,0.13948,-0.817234,-1.24301,1.89364,-0.353859,-0.718595,3.96478,5.36828,0.878613,1.58094,0.271324,0.704499,0.211906,-1.15178,0.963602,-0.273619,1.87789,0.357131,-0.11641,-0.704854,2.09305,2.15953,13.5391,-0.118581,-2.23691,5.19641,0.348885,1.38369,-0.0501257,-0.497228,-2.37981,2.01494,-0.133647,0.615729,-2.99141,1.01067
-723.104,0.99828,0.048643,5,31,0,730.16,-1.19353,-0.335929,-2.5309,0.529474,-0.0725443,-0.120967,0.0942893,-0.394808,-0.726317,1.92713,-0.771355,-0.591949,4.16686,5.06099,-0.742762,-1.04229,-1.84485,2.90604,-0.673154,-0.424233,-2.7664,-0.969741,-1.98336,0.869769,0.523401,-0.335325,-2.06103,2.01167,-15.6318,-0.129665,-1.09301,0.224443,-1.1519,-0.813499,-6.06815,0.109995,-1.79808,2.14207,-1.81209,-2.93957,-2.87343,0.224878
-723.012,0.998138,0.048643,6,63,0,728.032,-1.19599,-0.192214,-2.45564,0.295067,0.0796988,-0.0581395,0.434887,-0.110651,0.516093,0.897131,-0.797204,-0.81631,4.83473,4.58849,4.49431,1.05357,-1.1639,1.21472,-0.549414,-0.733971,0.295719,0.324583,-1.20402,2.25031,-1.74027,-0.68168,-2.273,-0.933867,2.69321,1.06034,-0.912704,-1.49995,0.431172,0.481062,1.0749,0.694088,1.2952,-0.931668,-1.36416,-5.7179,-0.554242,-3.38891
-727.032,0.99986,0.048643,6,63,0,731.14,-1.26711,-0.603827,-2.39298,0.923645,-0.134305,-0.188412,0.345298,0.639125,0.142831,0.721835,-1.32961,-0.721201,6.56908,4.74127,2.72706,0.0514056,0.932557,0.387581,0.944946,1.24836,-1.74764,-0.767296,-1.15461,1.04119,1.25979,-0.604784,2.04941,2.64413,-15.6521,-1.74402,-0.901141,2.0971,-1.97106,-2.01316,-2.46526,2.30412,0.302208,-1.63849,-2.8402,-1.2998,2.29086,-1.40879
-722.626,0.999491,0.048643,6,63,0,731.825,-1.12004,-0.0937011,-1.16959,-0.0918195,-0.0273053,-0.286881,-0.0628712,-1.04154,0.226661,0.988865,0.42797,-0.260475,4.74096,5.02604,0.59924,-1.32284,-0.29877,-1.85124,-0.295788,2.9336,-0.314588,-2.21064,-1.44683,1.24392,2.17441,1.91647,-3.4961,2.00043,-11.4131,3.27694,2.22227,-5.80864,0.672836,-3.25756,-9.65046,-1.80439,1.64148,0.0507975,3.59383,-1.00894,-0.935721,0.00858478
-723.707,0.992158,0.048643,6,127,0,729.279,-0.889209,-0.854326,-3.04041,0.0632535,-0.378879,-0.837446,-0.457331,-0.530945,-0.855437,0.659991,-1.16876,-0.724005,5.15634,5.24632,-3.2546,-2.92309,0.829139,1.89463,-0.932139,2.07253,2.4334,-0.963739,-0.706753,-0.749466,0.993614,1.73545,-0.799753,0.131189,-4.20899,0.124463,-1.46567,0.468901,1.02176,-1.94363,-4.46073,0.569154,-1.05768,-0.659808,-1.60651,-4.65756,0.0926764,0.774623
-723.139,0.998796,0.048643,6,63,0,729.677,-0.80635,-0.373434,-1.3352,-0.0351315,-0.497185,-0.209218,-0.36526,-0.768721,-0.221263,0.599525,-0.395918,0.034531,6.00591,6.18524,1.04773,2.77864,-0.131863,0.821307,-0.0729306,-1.1708,0.48924,-0.60877,2.12701,0.860945,3.20771,1.85985,0.112407,-0.584921,-0.40064,3.96014,2.6186,1.11828,-5.09987,8.52447,-15.5532,-0.697348,1.01468,0.666209,0.266228,-1.44461,1.56498,3.81699
-725.306,0.99532,0.048643,6,63,0,730.619,-0.88589,-0.67629,-3.13526,0.0916155,-0.781522,-0.776604,-0.408829,-0.680876,-0.441456,0.230235,-1.18133,-0.436867,4.60997,4.37076,3.17268,-0.534068,0.0753801,0.287334,-0.689028,1.67168,3.20128,2.00704,0.409396,0.434125,-1.4164,0.129568,-1.63435,-3.23824,-16.5423,0.718246,-1.88202,1.48808,-3.97563,-3.61022,-6.30642,0.259968,-0.110448,-2.15298,-2.30384,2.00025,-1.37134,-4.20369
-729.923,0.964053,0.048643,6,127,0,737.893,-0.970195,-0.792866,-1.71484,0.133995,-0.133777,0.141315,0.343426,-0.130565,-1.24362,-0.193117,-1.42522,-1.02083,5.33747,5.41509,-8.34043,-0.139323,1.63541,-0.0363543,2.53429,1.4442,2.37163,0.385046,-0.276076,0.839658,0.929537,-1.18209,1.75298,4.63937,33.7296,0.273175,0.594579,-0.190396,1.49127,4.91203,5.17722,0.944705,-1.6271,-2.26763,-1.8209,-2.07079,0.705413,0.940208
-727.882,0.999551,0.048643,6,63,0,734.78,-1.16893,-0.82946,-1.76925,0.538267,-1.18205,-0.360853,0.189611,-1.06954,-1.33136,0.70923,-0.25035,-0.986744,4.52363,4.82533,9.76012,0.797638,-0.214815,1.48065,0.903554,-1.57565,0.822331,-0.688437,1.74949,2.57704,2.37505,0.185294,-0.519287,-2.06453,-25.2347,-1.26957,0.167014,-0.196247,-5.13202,-1.22646,-2.37473,-0.955437,-2.13719,-1.10606,-0.0965084,0.0367823,-1.74908,-0.505384
