# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1572216266
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgA_N_Serum_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgA_N_Serum_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,x_a.1,x_a.2,x_a.3,x_a.4,x_a.5,x_e.1,x_e.2,x_e.3,x_e.4,x_g.1,x_g.2,x_s.1,x_s.2,sigma,sigma_a_2,sigma_g_2,sigma_e_2,sigma_s_2,b,p_x_a.1,p_x_a.2,p_x_a.3,p_x_a.4,p_x_a.5,p_x_e.1,p_x_e.2,p_x_e.3,p_x_e.4,p_x_g.1,p_x_g.2,p_x_s.1,p_x_s.2,p_sigma,p_sigma_a_2,p_sigma_g_2,p_sigma_e_2,p_sigma_s_2,p_b,g_x_a.1,g_x_a.2,g_x_a.3,g_x_a.4,g_x_a.5,g_x_e.1,g_x_e.2,g_x_e.3,g_x_e.4,g_x_g.1,g_x_g.2,g_x_s.1,g_x_s.2,g_sigma,g_sigma_a_2,g_sigma_g_2,g_sigma_e_2,g_sigma_s_2,g_b
-124.684,0.987936,0.0125973,7,127,0,129.163,0.091469,-0.0101608,0.0689009,0.0626151,0.0445378,-0.159095,-0.157943,0.0974471,-0.41629,0.0657337,0.0444499,-0.108212,-0.191003,-0.071042,-0.797414,0.390607,-2.57011,0.070534,-0.461004,0.156052,0.779649,0.165736,0.064048,0.288663,0.962229,-0.143258,0.815834,-0.983011,-0.421475,-1.04323,0.944502,-0.410534,-1.29794,-0.728771,-0.453058,-0.0633551,0.937289,0.0406264,6.99035,-3.31561,2.7346,1.62586,-0.529109,-39.2083,-0.726252,1.65026,-2.69216,-7.88096,4.28756,-4.18187,-52.318,8.68114,-0.644514,-0.873052,-0.636224,3.38921,-13.4537
-120.743,0.999462,0.0126246,7,191,0,130.841,-0.221897,0.00906048,0.0964948,0.0116054,0.0575563,0.104732,-0.15515,-0.110026,0.29794,-0.049498,0.041846,0.183103,0.00973047,-0.138451,-1.0744,-0.315292,-1.35501,-1.2078,-0.50843,0.748269,-0.552034,1.27809,0.513824,0.0639029,1.53902,-0.691813,-0.31754,-1.20636,-0.435387,-0.451232,2.25948,1.27602,-0.675459,0.0384268,1.06299,-1.58443,1.08525,0.790905,-10.7068,0.500642,6.37703,-0.551811,0.865322,23.5223,-0.616487,-0.356537,1.31487,-19.3734,9.06771,20.837,-1.49709,-25.9951,-0.795318,0.456104,-1.19587,-0.302029,-2.47468
-125.398,0.992273,0.0131861,7,223,0,130.784,-0.110891,-0.239418,0.047911,0.012079,0.0399579,-0.100567,-0.128698,0.016237,-0.428361,0.0500546,-0.00682924,0.178843,-0.151766,-0.0993636,-1.05234,-0.235174,-2.37033,-1.79888,-0.575817,-1.46575,0.740068,0.516815,-0.136023,1.34122,0.288024,0.251512,0.16355,-0.659366,0.720823,0.540288,-0.300275,0.734002,1.14953,0.0160155,0.238035,-1.39947,-0.774475,-0.0801455,-5.67673,-18.5514,1.16868,-1.98574,-0.499655,-26.7593,-0.611315,0.468251,-2.86443,-10.7098,-2.13846,17.8209,-29.3567,-6.86231,0.176098,-1.26954,-0.506798,-0.176855,-29.3744
-124.498,0.998061,0.0135231,7,255,0,133.608,-0.0272648,0.21321,-0.0183537,0.14731,0.0765537,-0.129144,0.336599,0.169884,0.466256,-0.0298462,-0.216121,0.130589,0.159426,-0.0735578,-0.781306,0.468793,-1.87089,-1.21492,-0.427375,-1.74701,-1.03332,0.435196,0.322441,0.539728,-0.253073,-1.44858,0.158815,1.03742,-1.00374,-0.974688,0.532503,1.06072,-1.0341,0.122764,-0.11309,0.875288,0.914079,-2.04639,0.898999,13.862,-2.44868,10.935,0.642923,-30.5472,1.8814,2.78232,2.4906,8.58177,-19.4073,15.4808,24.8775,9.99991,-0.29258,2.01022,-0.894805,-0.580845,3.98455
-120.282,0.996895,0.01416,8,255,0,131.532,0.0109899,-0.21196,0.00940366,-0.0202695,0.259164,0.0845788,0.244468,-0.112675,0.254987,-0.0604764,-0.0122372,-0.0149262,-0.0996882,-0.119625,-1.19543,-2.1497,-0.379624,-0.232824,-0.507307,0.173594,1.24725,1.12873,-1.4773,0.0297271,1.0103,-0.379255,-0.986625,1.69992,-0.459107,-1.04638,-1.88583,-0.90333,-0.921748,-0.52868,-0.0478713,-1.87188,1.37345,0.479635,2.21244,-14.9469,-0.294826,-3.09497,6.21723,11.2403,2.51067,-0.366455,0.216435,-14.6389,-0.24142,4.0135,-30.7899,-15.7985,-0.24757,-0.785389,-1.23131,1.15943,-11.3843
-120.424,0.99676,0.0148045,7,191,0,130.056,0.116616,0.219242,0.0907149,-0.00101617,-0.0562454,-0.0227588,-0.491004,-0.188038,0.311626,-0.0691094,0.0467284,-0.0680898,-0.0793355,-0.118103,-1.25124,-3.15146,-0.395491,-0.151971,-0.442653,-1.73148,0.862003,-0.495131,0.241867,2.05707,1.92809,1.00903,-0.156518,0.190393,-0.620125,-0.641986,0.216541,-1.52427,0.410557,-0.0387205,1.68089,-0.0611444,-0.149093,-0.0549593,7.24411,13.4087,4.70671,-2.07741,-2.62864,-11.536,-3.36505,-0.798486,1.1411,-15.3764,2.54838,-4.8303,-22.507,-13.2754,-0.511118,-0.90674,-0.313006,0.479308,-8.76412
-120.948,0.993711,0.0154945,6,95,0,126.486,0.146195,0.241319,0.0903843,0.152877,-0.111256,-0.0332408,-0.483345,-0.172415,0.366665,-0.0621697,0.008139,-0.00496014,0.0108605,-0.0625436,-1.25049,-3.14826,-0.225672,-0.0449108,-0.453483,0.0891383,0.475468,0.247573,-1.37414,0.427845,-0.425894,-0.240611,-0.180876,-0.514509,-0.855016,0.477064,-0.618582,-1.44517,-0.216986,-0.0252054,-0.0774382,-1.83707,-1.14577,0.0327613,9.44891,15.7687,5.6635,10.1516,-3.64494,-2.55658,-3.3205,0.227106,1.97973,-13.2558,0.729862,6.11253,3.42966,15.9408,-0.0153777,-0.957462,-0.480379,-0.0586992,8.65291
-122.359,0.973935,0.0160853,7,255,0,133.172,0.0788353,0.0405083,0.0877745,0.23248,-0.151146,0.166174,0.185479,-0.124884,0.355889,-0.000860721,-0.066474,-0.0126946,-0.0312365,-0.0818102,-0.40546,-2.54013,-0.227455,-1.7816,-0.664233,1.04873,-2.48778,0.870198,0.863517,-0.870472,1.11155,0.891774,-0.0960005,-1.43543,-0.744896,0.52676,-0.300601,0.73146,0.451428,0.801798,1.15642,0.171321,-1.96985,-0.651365,7.38156,0.488053,4.20988,18.0055,-8.29287,37.544,1.91536,-1.51732,0.924361,-0.583549,-3.13853,-0.533213,-6.2978,5.6336,0.999575,-0.93311,-0.840882,-0.80346,-2.71611
-122.69,0.957562,0.0157615,7,255,0,131.372,0.157475,0.0715648,0.110098,-0.136521,0.136767,0.0282167,-0.146131,0.153456,-0.0518565,0.0945957,-0.0607632,0.0166655,-0.0166456,0.0181947,-1.80105,-0.365576,-1.94031,-1.57995,-0.482285,-0.643302,-0.450007,-2.27096,0.392258,-1.12752,-2.01214,0.64953,0.292992,0.493805,0.269598,0.484044,-0.718705,-0.229279,0.68139,-0.326198,1.75306,-0.0772414,0.866147,-0.297987,9.51916,4.63178,7.18978,-9.21682,3.33041,8.12397,-0.588539,2.74075,-0.563152,26.4151,-0.214283,3.82554,-2.18481,51.7261,-0.526818,0.10602,-0.734192,-0.767107,12.9656
-122.004,0.991602,0.0147411,6,127,0,129.444,-0.0315813,0.113543,-0.0139555,-0.179161,-0.115767,-0.0976745,-0.118393,-0.213158,-0.433875,0.0115648,0.0578958,-0.0108267,0.0794075,-0.168898,-1.33624,-0.610612,-0.923677,-1.17777,-0.521947,-1.38437,0.167316,-1.40772,-0.451966,0.0113435,0.00274803,-0.240452,0.838009,-0.648722,-0.0732189,0.650742,0.196617,0.611928,-1.97815,-0.909101,0.24873,-1.55404,-0.844633,-0.893333,-0.915337,6.11804,-2.5086,-15.1967,-4.34179,-33.0894,-0.35295,-1.5388,-4.05542,-13.0106,5.37027,-2.96784,7.43937,-46.129,-0.0752338,-0.492748,0.64257,-1.10881,-23.9586
-117.703,0.996343,0.0152505,7,223,0,128.158,-0.0835133,0.00046452,-0.0909072,0.0964478,-0.0545253,0.0402386,-0.149014,-0.0409805,0.636131,-0.0289059,-0.0999074,0.0450634,-0.0212499,-0.135622,-0.133459,0.360906,-1.11974,-1.75986,-0.352105,-0.567953,1.73594,-1.66395,-1.86825,-0.3548,-1.31411,0.779951,-0.472874,0.544314,-0.718263,-0.224401,-0.145427,-1.4489,1.82728,0.591526,0.568147,0.207576,-0.0851563,-1.25939,2.53017,4.48731,-6.02313,15.4078,-2.82618,14.98,-0.37866,0.84924,3.47237,16.0663,2.67861,7.14745,-2.47046,-24.0137,0.296143,-0.975279,-0.789846,-0.732052,20.8599
-117.717,0.985063,0.0159958,6,127,0,123.053,-0.00628718,0.125718,0.0149267,0.148864,0.0751669,-0.00880277,0.016785,-0.38529,0.0238021,-0.0664209,-0.0459686,0.107419,-0.00368017,-0.0873623,0.135978,0.303616,-1.21099,-1.19992,-0.514381,0.971316,0.603514,0.317767,1.30069,0.501875,-0.751815,0.329387,0.365076,-1.48642,0.893987,0.0574931,0.228142,0.200667,-1.12765,0.495055,-0.38159,0.0574988,1.31935,-0.0393696,-1.3826,9.17702,-7.81046,10.967,-1.44784,-4.93999,0.293363,-4.8421,-0.508324,-32.8146,3.90592,11.6545,-4.16119,2.49045,0.125326,1.30501,-0.901781,-0.599189,-9.15015
-118.659,0.998874,0.0162401,7,127,0,125.089,-0.148943,-0.0211728,-0.0923374,-0.0141653,0.124088,0.0369804,-0.258476,0.144768,0.566046,-0.0713993,-0.171055,-0.0137485,0.0695133,-0.0689135,0.0593357,0.123488,0.349713,0.782258,-0.403293,0.179849,0.468142,-0.0239984,0.467835,-0.510597,-0.161596,-0.418111,-2.23083,0.553721,0.319768,-0.846795,-0.220245,1.03242,-0.467427,0.970554,0.836391,0.965496,-0.95769,-1.00005,-5.20671,7.45108,-4.11137,3.44108,7.39428,28.3224,-4.05365,11.3899,5.80602,-3.23912,2.13335,1.36632,52.4926,9.97041,-0.149461,-2.55615,4.57243,4.00983,20.0864
-116.348,0.99702,0.0171479,7,127,0,123.535,0.050541,0.119265,0.064201,0.0477995,-0.00190415,0.011578,0.047999,0.181085,0.174135,0.0319948,-0.0502664,-0.112353,0.0285152,-0.113101,-1.01953,0.681499,-0.768116,-0.500252,-0.461148,-0.165294,-1.5028,0.420291,1.52105,0.564144,-0.36694,0.540536,0.545016,-1.20461,-0.147037,-0.887404,1.02224,-0.552402,-0.214965,0.927254,0.560772,1.34205,1.21322,0.672874,6.57613,9.09099,5.45195,4.19993,-0.635299,10.1036,0.988856,5.39526,0.230508,39.9435,7.5635,-5.82109,12.3645,-11.8924,-0.0589725,1.52923,-0.0391098,-0.794505,21.8396
-118.541,0.990957,0.0180005,7,191,0,124.179,-0.00405959,-0.0836003,-0.146364,0.0506648,-0.141149,0.0262332,-0.0709266,0.172245,0.414615,0.111168,0.0548725,-0.00348499,-0.00644251,-0.0350612,-1.15549,0.71819,-0.950147,-0.875618,-0.697029,-0.627936,-0.875478,-0.391418,-0.344631,-0.310342,-0.195024,-0.615011,-0.477632,1.09093,-0.941984,0.421424,1.09542,0.380597,-0.364414,-0.643377,0.075968,-0.864189,-1.84758,-0.8885,1.69105,-5.72848,-9.95903,3.06275,-4.64022,3.68686,-0.141442,3.8382,1.84843,14.595,3.54772,1.38075,-4.48746,29.0598,-0.34229,0.0726644,-0.715487,-0.567289,-4.09164
-117.472,0.992631,0.0185671,5,31,0,123.982,-0.169913,0.0814154,0.0103378,0.0482701,0.0697677,0.0338507,0.0440137,-0.337265,0.521615,-0.0654376,-0.167643,-0.0442938,0.0353695,-0.0570518,-1.28428,0.656838,-0.77838,-0.744609,-0.318299,0.122761,0.384273,1.36134,-0.746327,0.94104,0.7453,0.373903,-1.79531,0.0891716,-0.215663,-0.994384,-0.114085,0.219409,1.18892,-0.389629,-0.379601,0.781774,0.585476,1.3689,-7.65693,5.06491,0.524713,3.38775,1.23055,9.4491,0.616767,-4.73632,2.58747,-3.94971,-13.4011,-2.23226,4.76361,20.8985,-0.909391,1.11218,-0.755297,-0.659787,2.61056
-120.453,0.990241,0.0192324,5,63,0,124.98,-0.111761,-0.0142988,-0.0127629,0.179758,-0.00534932,-0.0515096,-1.15496,0.103945,-0.0449194,0.0584858,0.0250432,0.0482884,0.01466,-0.0657209,-1.11023,0.421221,-0.701025,-0.322564,-0.584655,1.52305,-0.683106,-0.0986711,-0.345588,0.0988826,0.425392,0.655393,-0.575065,0.98032,0.0432495,0.12998,0.0673891,0.944082,1.10541,-0.425634,0.443735,-0.0617784,-0.928446,-0.919631,-5.32815,-1.90215,-1.93919,11.6067,-1.20161,-16.7931,-7.305,3.66969,-1.4975,-5.42653,3.75588,6.37155,-6.44307,12.8615,-0.755173,-0.462859,1.77964,-0.333034,-10.1316
-125.564,0.908091,0.0197808,4,15,0,129.739,-0.268653,-0.0910107,0.00212421,0.0977771,-0.0216344,-0.0446382,-1.24834,0.132593,-0.0943647,0.0803576,0.114653,-0.163423,-0.0471856,-0.104905,-1.03383,0.347184,-0.693574,-0.179212,-0.565324,0.322608,0.230684,-0.136245,1.26758,0.0267479,-1.3328,0.122646,0.142746,0.232385,0.647823,0.38763,0.761621,-0.0118023,-1.31734,-0.587595,0.564193,0.106343,-1.0055,-0.358127,-15.6152,-7.51001,-1.93664,4.34293,-2.11395,-23.1821,-8.41764,4.29668,-2.10416,-28.0172,11.91,-28.1451,-19.1119,-10.8621,-0.129919,-2.50994,3.24341,2.27695,-27.586
-121.792,0.999211,0.0162688,5,31,0,133.783,-0.0789627,-0.14244,0.00545131,-0.0768593,-0.193444,0.0877424,-1.05574,0.0107433,0.0366361,0.137644,0.0232682,0.0725974,0.0220724,-0.0868393,-1.01533,0.327902,-0.732731,-0.240056,-0.656531,-2.00222,-0.0433395,0.0225402,1.46534,1.251,-0.325622,-2.09838,1.22266,-1.22561,1.40476,1.02725,-1.82062,-0.875735,-0.44897,-0.199609,0.228576,0.433271,0.540391,0.931416,-1.5933,-9.30837,1.04779,-5.27894,-5.95732,23.5204,-6.57921,1.61727,-0.988887,35.8319,-0.858423,14.9663,-1.56865,2.53612,-0.490621,1.21864,1.04882,0.226752,3.13697
-126.837,0.975118,0.017157,7,127,0,140.247,-0.0664811,0.139471,0.0699613,-0.0281419,0.0624527,-0.159059,0.878938,-0.423904,-0.00147716,-0.0410806,0.0294837,0.120501,0.0259418,-0.0718027,0.309073,0.709107,-2.78418,-1.54615,-0.492444,2.13147,0.0803408,2.05136,1.21075,1.85244,0.236915,1.33314,-0.505534,0.483276,-0.644352,-1.45376,0.0374476,-0.345541,-0.289179,-0.2204,-0.20799,-1.54373,-0.858776,2.21297,-7.01043,20.1661,6.45752,-16.7313,-0.125942,-38.61,4.46194,-5.60117,-0.09436,-46.1899,29.675,12.6555,2.77924,5.32009,2.7139,3.4,-0.925738,-0.766097,-4.52609
-125.308,0.999784,0.0169497,7,191,0,136.23,-0.045324,0.130865,-0.0100842,0.00307291,0.239348,-0.0254215,-0.926104,-0.63048,0.368877,-0.099713,-0.0633928,-0.11384,0.0147343,-0.0966098,-2.47919,-0.926946,-0.884988,-3.25067,-0.396292,1.0238,-0.189529,0.365945,-0.592686,0.495302,2.60233,-0.115814,-0.196083,-1.08976,-1.68707,0.160818,0.710162,-0.0883012,0.792246,1.41723,1.63498,-1.63075,0.440024,0.685605,-1.82259,8.01637,-0.637337,0.093567,5.9111,-3.22298,-5.19954,-8.42017,1.72068,-21.7495,-0.651302,-11.2481,2.3582,-0.484045,-0.934324,-0.722908,-0.570852,-0.990333,5.32493
-123.145,0.969171,0.0178778,7,255,0,136.955,-0.0751394,-0.0844445,-0.0318005,-0.0619732,-0.120687,0.084583,0.319082,-0.437291,-0.270521,-0.0153208,-0.098226,-0.293463,-0.0561098,-0.0466534,0.361293,-0.541354,-0.834672,-1.50341,-0.393114,-1.1401,1.78455,-1.23783,0.181875,-2.20917,-0.357112,1.88276,-1.6318,-0.287658,0.255886,0.332125,2.15029,-1.07355,0.0627009,-0.742579,-0.753663,0.279179,-1.71166,-0.435332,0.433326,-11.8355,-2.89956,-9.16365,-10.3159,16.3547,2.16088,-6.23968,-2.98036,-9.45808,-5.12785,-30.1958,-11.0338,23.3619,1.90822,-0.302096,-0.293509,-0.50853,-10.9904
