# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=424225939
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgA_S_Serum_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgA_S_Serum_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,x_a.1,x_a.2,x_a.3,x_a.4,x_a.5,x_e.1,x_e.2,x_e.3,x_e.4,x_g.1,x_g.2,x_s.1,x_s.2,sigma,sigma_a_2,sigma_g_2,sigma_e_2,sigma_s_2,b,p_x_a.1,p_x_a.2,p_x_a.3,p_x_a.4,p_x_a.5,p_x_e.1,p_x_e.2,p_x_e.3,p_x_e.4,p_x_g.1,p_x_g.2,p_x_s.1,p_x_s.2,p_sigma,p_sigma_a_2,p_sigma_g_2,p_sigma_e_2,p_sigma_s_2,p_b,g_x_a.1,g_x_a.2,g_x_a.3,g_x_a.4,g_x_a.5,g_x_e.1,g_x_e.2,g_x_e.3,g_x_e.4,g_x_g.1,g_x_g.2,g_x_s.1,g_x_s.2,g_sigma,g_sigma_a_2,g_sigma_g_2,g_sigma_e_2,g_sigma_s_2,g_b
-143.586,0.995577,0.0687308,6,63,0,152.616,0.12098,-0.13116,-0.0309894,0.170109,0.130204,-0.0128045,-0.180827,0.124464,0.422086,0.0272226,0.193568,-0.0451028,0.0956791,0.0373144,-1.78746,-2.21816,-1.25265,-0.359509,-0.705156,6.49243,9.01527,-2.23536,-12.0392,-9.19298,-4.67274,-1.48534,1.82077,-1.54679,13.1781,4.67087,4.75952,-20.8179,-6.24959,-1.12712,0.561886,-0.811727,-0.492189,15.3121,3.53773,-9.41747,-2.02079,12.0849,2.76213,-9.63859,-1.46948,1.68959,2.7026,4.3801,8.44829,-9.239,3.11502,23.39,-0.89123,-1.16865,-0.46259,-1.28488,-24.59
-139.576,0.999086,0.0692776,6,63,0,151.571,0.180649,-0.0899689,-0.0208875,-0.104444,-0.0870479,-0.044814,0.316249,0.0233961,0.0449804,-0.011026,0.135163,0.105355,0.050713,-0.105356,0.173461,0.35746,-0.709594,-0.852003,-0.490449,-4.77412,15.9955,-4.09594,-21.5932,-5.01273,0.796289,1.50247,-2.85112,-3.41855,-12.8327,-8.27874,6.69219,-11.5194,-36.1546,-0.245066,1.3736,0.577367,0.0612697,9.22671,16.6124,-8.26441,15.2567,3.56181,-2.46482,-2.79522,2.44229,3.45886,1.31968,27.7995,14.264,20.6333,9.51128,-52.6497,0.36092,1.11167,-0.470088,0.542459,26.3447
-139.422,0.992963,0.0702057,6,63,0,146.481,0.0514808,0.0994751,-0.0714846,-0.100668,-0.0056045,-0.00771381,0.285331,-0.204392,0.292142,-0.0694123,0.252046,-0.132625,0.036323,0.0395661,0.113557,-2.05005,-0.971299,0.313623,-0.531052,-1.28542,-9.3193,-0.43104,-8.15307,-5.50619,-20.2879,1.54578,0.873344,0.592146,-7.50719,5.83869,10.0891,-3.1854,-48.6989,-0.398132,0.325293,-0.0904384,-0.515659,-13.9365,-8.46605,9.45463,-4.32067,-4.57661,-1.73512,-4.38237,1.1655,-2.85459,2.18278,-15.0046,11.9492,-23.2805,7.26499,29.9453,-0.316143,-1.02544,-0.55215,1.72826,-6.24179
-138.082,0.997785,0.070464,5,63,0,150.763,0.00591621,0.0142876,-0.0883981,-0.138906,-0.114581,0.0255102,0.00669138,-0.0494569,0.175735,-0.137367,0.247985,-0.0929904,0.0116257,-0.0288225,-0.0496924,-1.22954,-0.957277,-0.144883,-0.462675,1.71533,12.3646,1.90591,3.81415,7.12938,-18.327,3.15407,-4.89537,2.20287,23.4527,3.85473,-13.2376,10.2547,73.6058,-0.0558197,-0.979057,-0.18868,0.8181,-7.84143,-8.65106,2.91278,-0.725303,-4.40439,-4.62049,5.52214,-0.339297,0.0585034,1.62069,-28.3841,11.6683,-6.65116,-0.0129928,-4.05221,-0.964391,-1.02792,-0.570843,-0.411933,0.962749
-142.21,0.994172,0.0712493,6,63,0,147.399,0.157361,-0.0544251,-0.163638,-0.0565029,-0.00520794,-0.0387176,0.932152,-0.0264626,0.397717,0.0563309,-0.00394607,-0.110822,-0.109055,-0.00992961,0.0380744,-0.381698,-1.3314,1.1634,-0.290674,-2.0815,3.42748,-6.40661,-3.38881,-5.09446,7.98991,-0.00498152,0.0288786,1.4119,-23.9935,15.5065,13.162,-13.9131,-7.30486,-0.212713,0.267488,-0.178205,0.378868,-2.01643,1.9504,-13.6853,-17.2706,-0.447973,-2.83187,-15.2033,4.73473,-0.542955,2.54962,6.722,-10.0769,-6.53512,-93.7563,1.81615,0.668126,-0.578715,-0.367063,9.97066,-22.2827
-142.426,1,0.0716351,6,63,0,151.701,-0.0617769,0.0312462,-0.0376327,-0.206673,-0.0574861,0.0309961,-0.509649,0.109596,-0.679423,-0.00648818,-0.162746,-0.0561326,-0.0154873,0.0275809,-0.286279,-2.34934,-0.542469,-1.18921,-0.577689,0.399059,2.37195,12.225,7.53187,1.82065,14.4886,-3.5873,-3.85521,-0.462879,-16.8373,4.48859,21.1604,1.42284,-13.1089,-0.68172,0.318526,-0.697928,-2.3318,-0.113756,-14.2499,-1.17903,-0.665963,-14.2808,-3.17607,-1.64772,-4.51113,1.8905,-4.78868,-2.16806,-9.22507,-6.00425,-8.14703,19.9332,0.46958,-0.722482,0.823878,-0.589664,-19.5672
-143.254,0.997315,0.0726672,6,63,0,148.307,0.101545,-0.0483116,0.096581,0.176662,0.167583,-0.000624363,0.690766,-0.205121,0.537856,-0.0794361,0.119814,-0.0278961,0.0342179,-0.0488663,-2.80877,-1.09272,-0.902735,0.583848,-0.658977,-1.70277,3.42114,-6.62448,6.52499,-2.06428,-15.4463,0.0203892,-2.40081,0.884981,-11.5081,-5.3808,7.46876,8.15979,-2.64773,0.972131,-0.916221,-0.20325,1.44232,-2.1811,4.09485,-3.38897,5.96129,12.1417,4.00346,-9.65491,3.4967,-3.37541,3.87683,-21.2698,2.55643,-14.1071,-24.3316,-20.4967,-0.996602,-0.736935,-0.106228,0.0844344,-22.9785
-140.262,0.998663,0.073402,5,31,0,151.767,0.0568208,0.0212835,0.0871635,0.0865978,0.108925,-0.00468362,0.435321,-0.160774,0.393213,-0.0774326,0.0941471,0.0129209,0.00716435,-0.0470057,-2.69214,-1.33654,-1.14351,0.299,-0.59395,6.80232,-13.863,3.15517,19.9298,7.33212,2.45421,4.84263,-2.50686,3.80884,-4.69714,5.31286,-15.0457,12.3132,-6.59258,-0.342163,0.146663,0.443672,0.780405,-13.2176,1.92898,0.917575,5.6506,6.37865,2.62135,-4.04047,2.09393,-2.19484,2.86101,-16.2861,2.4062,10.8573,-18.7344,-19.1132,-0.927041,-0.975924,-0.515326,0.329348,-7.67501
-138.232,0.998177,0.0742904,6,63,0,147.107,0.0861626,0.216539,-0.0769783,-0.0821305,-0.0400168,0.0784441,-0.0692359,0.0549288,-0.101848,0.0894273,0.0438448,-0.0211496,0.0736326,0.00259337,0.0715412,0.501694,-0.240735,-0.362734,-0.754208,-3.76934,16.6034,-6.33016,0.475348,-6.69485,-3.1475,0.877402,0.806861,4.7693,11.5561,-8.40435,1.17508,-17.5446,30.3951,-0.540133,0.800448,-0.689223,0.718953,9.81215,-2.3608,23.6253,-2.69102,1.31506,-2.64774,26.5479,-1.52569,1.75388,-0.127815,47.9143,-9.59071,3.43466,13.5907,9.25881,1.14623,2.70833,0.484433,-0.305074,10.2899
-140.583,0.989774,0.0751259,6,63,0,152.61,0.0341772,-0.131457,-0.0202854,-0.0512915,0.0328985,-0.0944169,0.125211,-0.100788,0.0409189,-0.105361,0.0273205,-0.0579586,0.00130408,-0.0280596,-0.536863,-3.19001,-1.89032,0.57759,-0.523564,-4.7297,2.20899,-21.7461,-8.82262,6.55688,12.9228,-0.701067,8.94926,0.903726,-6.55063,-11.5659,-16.1459,-10.3308,9.722,-0.718788,1.04068,1.14725,0.0969223,6.54897,-5.72175,-12.9252,1.20884,0.738423,0.225436,-24.2118,0.453942,-1.35462,0.333674,-22.5843,0.946717,-7.63325,-17.7537,-6.96798,-0.291691,-0.96639,-0.717182,0.861443,-11.0823
-138.803,0.994903,0.0749978,6,63,0,149.142,0.128205,0.132125,-0.107916,-0.110021,-0.0360687,0.0247299,-0.12325,0.297586,-0.264655,0.0555189,0.0264007,-0.100618,0.0100482,0.023825,-0.374159,-0.376781,-2.33935,-0.716592,-0.649533,3.25863,15.1935,1.29882,-1.28805,-0.469212,34.3619,-0.0398839,-4.86379,1.6747,19.4003,4.79215,4.55977,12.611,-12.1219,0.984953,-0.310539,1.21732,-1.05306,15.1932,-0.633322,6.44824,-8.21051,-6.54695,-3.03871,4.36559,-0.759935,4.19745,-1.5549,7.64062,-6.00036,-10.848,-5.90683,21.2441,-1.26501,-0.742621,-0.923547,-0.518421,-16.8509
-142.327,0.996883,0.0754531,6,63,0,148.985,0.169258,-0.014569,0.0645078,0.0366329,0.0944823,-0.0561244,-0.376685,-0.367307,0.121386,-0.0588854,0.105803,-0.0520977,0.240892,0.0300399,-0.229685,-0.0954318,-0.674215,-0.387281,-0.707304,5.88485,-0.493119,-1.92523,0.78297,-4.26097,1.04887,2.07267,-2.70496,1.55504,-9.73941,9.34125,15.4747,-8.4335,-33.201,-0.0154771,-0.436727,0.942041,1.49843,9.14139,-1.19612,-7.52241,4.7373,4.95622,1.00525,-21.2323,-3.07573,-5.76945,1.05126,-23.5828,-0.345314,-12.1634,33.7561,24.0139,-1.75667,-0.0406249,0.66705,-1.28867,-18.2807
-146.227,0.992973,0.0761338,6,63,0,156.356,0.0995075,-0.248897,-0.153855,-0.00362536,0.106515,-0.149873,0.517276,0.359314,0.0228577,0.00919309,-0.0820561,-0.0303499,0.089941,-0.0541096,-0.773875,-1.51539,-0.582431,-1.22242,-0.409477,6.4601,1.80436,12.529,9.81533,2.78622,3.3462,-2.75508,-5.67121,1.37705,-9.304,7.55758,-1.1429,45.1133,26.5001,-0.102831,-0.118897,-0.697537,0.343735,4.38881,3.56758,-16.8541,-4.9741,7.41435,3.88611,-29.5641,3.74358,8.68108,1.01879,7.4179,-4.85429,2.10399,15.7898,-27.1683,-0.786946,-0.668507,0.551463,-0.760792,21.3866
-139.586,0.997818,0.0763622,5,31,0,152.564,0.18423,0.181632,-0.140077,-0.0991202,-0.0444899,-0.0487976,-0.424328,-0.407316,-0.284855,-0.0548228,0.0756993,-0.139874,0.023784,0.0133717,0.157216,-0.498206,-0.647386,-1.29087,-0.485175,2.47466,-17.3769,-8.7919,3.97048,3.82355,-40.961,3.32967,8.57664,1.16862,6.00886,-7.60686,1.61689,15.4821,-21.9176,-1.12184,-0.984966,0.438689,-0.790392,5.02871,7.56932,20.8864,-13.0293,-3.12367,-2.98528,-8.61294,-3.03032,-5.794,-1.37834,-6.62488,1.44092,-12.3802,3.38038,18.0825,2.01087,-0.849815,-0.296755,-0.981155,4.54751
-140.262,0.907019,0.0771477,6,63,0,154.551,0.0649698,-0.0456076,0.0488683,0.00860103,0.165457,-0.0255735,0.540437,0.0455785,0.0780629,0.0499859,0.230259,-0.0295194,0.0126855,0.0520321,-2.06597,0.330292,-1.11121,0.807907,-0.589967,5.8069,15.0947,-15.8123,-8.71396,-6.14602,-16.5192,-4.17353,-6.93106,-2.37377,-24.3411,-3.7135,-30.0622,-7.09271,2.17875,0.925329,-0.679599,0.0719987,0.391308,-6.57523,2.43239,-2.42944,4.23279,1.98702,4.3538,-2.13946,2.90549,1.95051,0.970907,27.7941,19.7394,16.945,22.9685,31.9261,-0.835276,3.1402,-0.563511,0.920127,18.2004
-144.864,0.996661,0.0680073,6,63,0,153.996,0.0304948,0.0886123,-0.0383467,-0.130724,-0.144211,-0.0478024,-0.0445708,-0.270904,-0.630519,-0.133396,-0.127536,-0.198321,-0.0749555,-0.0719583,-1.99811,0.276137,-2.26893,-0.375302,-0.300077,-9.59631,-8.56187,5.6024,-4.35263,-8.4324,11.5301,2.59403,1.51404,-1.08909,-1.34488,10.4762,6.42543,30.7525,-7.34415,0.20465,-1.14132,-1.28561,0.363265,2.39863,-0.344909,4.881,-1.5542,-7.452,-3.83327,-11.8001,-0.352234,-3.71751,-3.71388,-21.0048,-18.5107,-18.1061,-16.5358,-31.3887,-1.12898,0.859472,-0.936876,-0.370882,-3.48393
-146.762,0.996864,0.0686018,6,63,0,152.695,0.00386264,-0.0131348,-0.133098,0.24579,0.22747,0.116848,-0.239898,-0.116931,-0.0438571,0.0383193,0.132912,0.0791708,0.117091,0.0183923,-0.404209,1.1683,-1.3697,1.47831,-1.17443,1.59509,12.7559,4.30591,2.52338,3.50782,9.97398,0.689749,-0.938305,-2.24533,3.29373,-6.49455,-7.00645,1.93875,-32.3477,-0.0635803,0.573072,-1.30702,0.653656,-10.4857,-6.83308,-0.0153465,-6.17511,29.1035,8.49696,31.5494,-1.4986,-0.969013,-0.0156317,41.303,27.1863,23.1725,77.0492,12.5443,3.11641,6.2151,-0.339722,11.374,16.6775
-142.163,0.994727,0.0692169,6,63,0,156.121,0.109218,-0.00888464,-0.0318282,-0.245119,-0.12835,0.0449149,0.363119,0.211962,-0.13031,-0.0205362,0.0302151,0.0641748,0.167173,-0.0143361,-2.88742,-0.317809,-0.378366,0.498765,-0.732334,1.07997,-4.42928,-14.6032,11.274,6.11426,42.7265,-5.19105,3.97021,-2.31711,6.7099,3.96272,1.59584,2.99938,20.8885,-0.481035,-0.851021,0.0847207,0.986886,-20.0774,5.11613,-0.459783,-1.38141,-15.7056,-3.18263,18.5129,2.2189,5.71245,-0.363139,8.79668,0.372793,15.1369,45.8679,-0.580017,-1.19153,-0.577545,0.708054,4.31467,16.5629
-144.72,0.965129,0.06961,6,63,0,149.596,0.1114,0.0368329,-0.0463653,-0.20181,-0.0401449,0.0465343,0.423611,0.315004,-0.24496,-0.0611196,0.0274812,0.0134573,0.133648,-0.0152587,-2.00329,-0.264722,0.257646,-0.163601,-0.851717,0.920812,-5.88489,1.36394,-9.97078,-7.32389,-8.70819,-0.00319773,-1.00527,0.990595,10.5709,-1.38859,10.9568,14.3339,-0.460874,-1.1373,0.096421,-0.962997,0.273531,3.93796,3.15369,0.522964,-3.3439,-13.9199,-1.74643,-48.7479,2.93452,9.39051,-3.71961,-37.9062,-7.20509,-10.6888,-3.12783,-8.93491,-1.07466,1.04904,-0.0262633,-3.64255,-43.53
-144.995,0.998938,0.0669927,6,63,0,154.202,-0.112721,-0.189032,0.137219,0.101132,-0.00208521,-0.0862065,-0.152859,0.0364558,0.0210089,0.00136633,-0.111355,-0.183998,-0.0888146,0.000476216,-2.6948,-1.90064,-2.71129,0.615486,-0.318345,3.65788,0.858493,1.05785,9.1593,2.89646,21.3879,-2.13444,-9.18223,1.85728,12.8238,13.7378,-23.4746,-13.1629,-16.6197,-0.114306,-0.396073,-0.432326,0.274005,1.6649,-6.61499,-11.5663,8.78447,7.4652,-0.124407,-20.6763,-0.848733,0.565153,0.170308,1.35048,-6.75713,-21.8162,-12.8697,7.13782,-0.665693,-0.716639,-0.911426,1.30258,-0.878311
-142.937,0.99816,0.067794,6,63,0,153.926,0.0822317,0.175827,-0.0472809,-0.0458387,-0.218309,-0.0452069,0.180462,-0.120289,0.125749,-0.00427678,0.00670001,0.00288383,0.0682308,0.00659523,-0.75894,-6.16433,-2.03395,-0.414959,-0.598174,7.85775,7.69643,-10.2635,-8.88104,2.93198,35.8653,0.480258,0.650285,-0.75762,0.255968,7.34971,22.581,20.7177,-19.4602,1.41122,0.38898,1.32166,0.14648,0.566858,-0.753766,10.7119,-1.21558,0.363124,-7.17571,-11.32,0.787223,-1.57487,0.884626,-0.904559,0.318037,3.31486,6.12271,11.5881,-0.771414,-0.998056,-0.863414,-0.671992,-2.99123
-140.263,0.994571,0.0685195,6,63,0,153.188,0.0448931,-0.118368,0.0452339,-0.0336298,0.223148,0.0261405,0.111588,-6.82497e-05,-0.307581,-0.0240321,0.0167717,-0.147816,0.00606116,-0.00630347,-3.31742,1.18228,-1.37252,-0.378155,-0.524635,3.52011,-16.9899,-3.91603,6.74146,5.61172,-10.7047,3.68453,-3.37709,3.34297,6.78344,1.66456,-6.60728,-3.95386,-26.1562,0.243182,2.18241,-1.08876,-0.640847,-9.82848,1.75048,-7.29109,2.87002,-2.0384,5.5189,2.986,0.233854,0.272264,-1.76605,-30.1298,-15.7792,-17.1651,-5.51522,5.33047,-0.981143,2.58358,-0.892407,-0.0238234,-12.7552
-139.607,0.997331,0.0688817,6,63,0,144.815,0.0802305,0.111095,0.0227266,0.105452,0.193897,-0.0227598,0.0443885,0.00834022,0.0663292,-0.00551458,0.176291,0.00946414,-0.00110054,0.0071763,0.296993,-1.72272,0.666357,0.347399,-0.55173,0.128759,5.50518,-8.20719,-11.9482,-10.7623,-14.9889,-0.46691,3.00868,1.05642,-1.60563,-4.51701,-3.74814,14.4705,-11.4849,0.418362,0.30695,-0.435077,-0.353329,-6.29732,-4.81509,12.2978,10.8041,28.727,11.3759,32.6958,1.07257,6.54883,4.6536,3.49901,8.69119,28.248,8.63665,6.17343,4.02107,-0.868969,0.452852,0.663975,25.5113
-146.874,0.965318,0.0695229,6,63,0,150.72,-0.0213031,-0.0214956,0.0472184,-0.157604,-0.334338,0.0149523,0.200856,-0.183513,-0.293243,0.114172,0.129555,-0.0508915,0.040224,-0.0512811,-4.3068,1.63251,-0.766691,-1.13692,-1.26744,2.75795,12.6317,9.46196,0.522175,0.167032,-4.70052,-0.248143,-1.02615,-1.26563,-8.85157,-8.65693,-6.16838,11.7607,-16.2239,-0.343462,-0.353424,-0.0672691,0.215441,6.21875,-1.34347,-1.42515,2.87357,-10.5131,-8.40726,-8.86379,0.41624,-3.2948,-1.85168,-64.8374,-56.727,-6.58647,-1.55693,-22.0075,-0.969449,-14.2639,-0.679327,-0.931937,-29.7994
-143.529,0.882106,0.0669516,6,63,0,157.934,0.0429303,-0.0168159,-0.0774906,0.132524,0.0918328,-0.0608154,-0.22663,0.252626,0.162247,0.0573762,0.132158,0.0821381,0.108796,0.0482589,-2.54289,1.01674,-1.28015,1.49037,-1.20085,3.73775,-5.60406,-2.00053,-6.43797,-11.7219,-27.0855,-1.5496,5.03747,-1.25711,38.9155,3.26222,-12.2588,-18.5558,16.7492,-1.77499,-0.703505,-0.168155,-0.480701,-14.1929,1.24486,-1.17234,-4.38727,9.41252,2.2359,-16.3602,-1.5037,4.39728,1.26665,0.961924,7.56196,3.94965,5.43975,31.4845,-0.920294,1.24095,-0.262067,1.74421,-3.74887
-142.458,0.975184,0.0571082,6,127,0,152.396,-0.0888788,-0.0185244,-0.069843,0.0940829,0.0848793,0.0242225,0.0934753,0.459771,-0.512659,-0.0477257,0.152742,0.0553439,0.0802958,0.0244257,-0.795508,-0.720488,-1.44891,1.44475,-0.911467,-2.27593,1.2964,3.05585,-8.07302,-1.40868,26.5514,2.0137,-0.801335,-3.84492,-14.2249,-3.73996,-0.466404,8.41171,-26.4381,1.00381,-0.919839,0.156015,-0.267409,21.5718,-11.5984,-3.47558,-3.67254,9.94749,1.66979,2.74444,0.135201,6.88183,-3.08363,-13.5052,4.83876,-8.53666,-25.8718,18.5143,0.386515,-0.783806,-0.661427,-0.669355,-12.5181
-143.295,0.9664,0.0558288,6,63,0,150.636,-0.0670898,-0.0448304,-0.083981,0.0758029,0.19611,0.0150959,0.213929,0.365115,-0.649265,-0.0659355,0.152257,0.0874098,0.0878139,0.0385405,-0.310356,-0.119075,-1.46497,1.39229,-0.882143,4.88441,-4.46111,-2.84253,-6.43267,10.8341,-8.86593,1.78486,-5.33245,-2.16889,-11.0977,-1.78212,-0.807787,-2.03802,17.0767,0.471583,0.858743,0.0603967,-2.06977,1.60634,-12.4393,-4.9707,-2.75079,13.3871,7.14043,3.51783,0.910196,5.802,-3.82604,-12.1311,7.59457,39.182,-7.15187,24.4148,1.30985,-0.245534,-0.597471,3.79227,2.20875
-144.124,0.996959,0.0538909,6,63,0,154.693,-0.130729,-0.0688001,-0.0690985,-0.00583855,0.191615,0.050958,0.18764,0.394817,-0.666902,-0.0599241,0.136924,0.0742242,0.118568,0.0455053,-0.0973975,-0.407773,-1.48356,1.17842,-0.888661,9.69553,5.46884,-4.8245,23.995,1.73653,-41.6777,0.711457,-1.05454,-0.00160242,-7.61566,4.7126,7.96588,-24.8993,-11.6029,-0.125762,0.450059,-0.037961,0.903713,0.880185,-21.7909,-8.72183,-2.42448,6.49286,7.53711,10.0612,0.628581,5.91661,-4.0375,-16.6613,4.60118,-6.37974,3.48897,27.3979,2.56275,-0.412307,-0.761468,-0.658548,-9.14488
-141.256,0.987803,0.0543834,6,63,0,151.962,0.222519,0.196641,0.0711042,-0.0429322,-0.0641539,0.0149076,-0.235863,-0.288464,0.468102,0.0482483,-0.110048,-0.00972958,0.0623069,-0.0538237,-1.40506,-0.628253,-1.22077,0.400067,-0.686087,-3.05206,9.53152,0.403853,-1.01298,5.83291,22.4668,-4.91683,6.01229,-2.97212,-0.679373,-7.43176,12.948,20.7718,18.6557,-1.24808,0.105827,0.506025,0.552213,-11.9879,7.79236,10.6299,5.08548,-1.24722,-2.42737,0.452434,-1.76316,-4.52315,3.17511,11.356,-13.4283,-3.54081,-6.56671,-22.5272,-1.73965,0.455488,-0.3023,-0.525127,-12.9235
-143.323,0.999357,0.0541548,6,63,0,149.564,0.229105,0.0766196,0.0205231,-0.178918,-0.282607,0.0616572,-0.306818,-0.457106,0.62238,-0.0384589,-0.096582,0.0303127,0.051693,0.000109381,0.102246,-0.856329,-2.11914,0.878883,-0.667337,-7.91132,-12.8571,-9.24509,-1.90335,0.581737,4.8058,0.732512,1.61066,-1.48829,-20.5984,8.87137,-12.8817,8.40172,27.9958,-0.741783,-0.351332,-0.133157,-0.555399,1.29963,11.2857,4.77885,7.62553,-15.1054,-16.8391,13.8626,-1.64217,-6.29282,3.8787,-6.76051,-8.88136,12.8997,-16.0556,8.24362,3.4811,-0.24043,-0.859437,0.440905,-6.08063
-142.056,0.999815,0.0548323,6,63,0,151.269,0.298973,-0.03919,0.00844145,0.0134421,-0.166771,0.0583718,-0.262825,-0.355308,0.00684108,-0.0145868,-0.115321,-0.0549758,-0.00817787,0.0300537,-1.09709,-1.74033,-2.87282,0.564071,-0.486634,2.33694,8.50613,3.07767,-15.3918,-8.67351,8.27032,-1.00822,-4.50627,6.06638,-7.47496,-2.11491,20.1178,12.3681,-9.6208,0.365495,0.141099,0.212477,0.677127,-9.1045,13.3816,-3.20674,2.73928,4.47463,-4.72069,14.3161,-1.35694,-4.91177,0.083801,-0.573312,-6.98691,6.98774,-0.575036,23.2706,-1.03175,-0.720919,-0.932814,0.0622026,7.56522
-143.83,0.989272,0.0555495,6,63,0,157.883,-0.290985,0.0830857,-0.13171,-0.153039,-0.023027,-0.0524944,-0.197185,-0.266793,0.0313337,0.0212218,0.13752,-0.175244,-0.0316084,-0.0467169,-2.60732,0.138909,-1.88468,-1.23022,-0.59192,3.75263,-1.41003,-5.28454,-7.05787,6.6333,-14.571,1.79015,6.17113,-0.215565,17.2597,1.27718,-18.8071,4.2521,-12.6181,-1.98842,-1.53257,1.31349,-1.70934,-5.83136,-15.9829,4.74389,-7.68333,-9.68054,-0.656373,-13.8075,-1.19639,-3.54791,0.359025,1.26735,1.72563,-16.8502,-8.14413,-17.0929,-0.74588,-0.628738,-0.784995,-0.762052,-7.33188
-148.13,0.997663,0.0554265,6,63,0,160.331,0.145032,-0.12669,-0.123806,-0.0233029,0.19643,-0.0318194,0.093745,-0.15722,-1.23302,0.0713583,0.366862,-0.0604078,-0.0152276,0.0415628,0.519393,-1.43481,-1.11789,-0.202749,-0.481002,16.4104,-0.0221132,8.39307,-0.887048,-5.44365,4.05802,2.2558,4.92364,2.86449,-19.7768,-10.4089,16.4236,5.16089,14.1382,-0.373319,-1.33695,-1.18817,1.48536,-6.60639,13.466,-25.8113,-11.8695,15.4441,18.3495,-4.77425,0.427875,-1.83721,-7.8313,18.4028,17.1925,2.60744,-4.39751,25.469,6.64628,-0.960439,-0.289998,-0.680419,8.32011
-144.887,0.998737,0.0559703,6,63,0,157.701,-0.0406877,0.121765,-0.181991,-0.207702,-0.0973486,-0.0747219,0.206245,-0.0559421,0.739064,0.109475,0.0826486,-0.0341474,-0.0347701,-0.0528037,-1.2486,0.72722,-0.16524,-0.185328,-0.731058,-4.35554,10.4093,5.05999,-2.46894,-8.33501,11.6757,-0.318083,1.9218,8.91188,-12.8212,-14.0237,1.57936,10.3543,-31.5038,0.242206,1.55345,-0.210582,0.000469076,-4.83518,-6.42851,6.51757,-10.5034,-12.5877,-3.26717,-33.5434,1.17537,-0.785337,8.01452,19.5901,-21.2325,1.04718,-21.8884,-27.0013,-0.935555,-1.44717,3.69549,0.241303,-14.1121
-142.837,0.999356,0.0566017,6,63,0,151.906,0.0321885,0.0870663,-0.0694825,-0.0373471,-0.0723353,-0.108937,-0.371975,-0.443496,-0.171096,0.0335346,0.276827,0.0509907,0.136506,-0.0457189,-0.213956,-0.246637,-2.63871,0.71698,-0.744877,-8.22268,9.01091,-10.3716,-11.5248,-3.03144,-18.2688,1.19121,0.110284,5.9511,14.7206,4.99519,-4.10952,-14.0713,-21.6964,-0.891508,0.782561,0.799154,0.336916,-1.71817,-4.90029,11.4808,2.12735,7.58728,-1.76819,-24.9314,-1.90995,-5.94494,-0.910383,19.1311,17.5759,14.2698,54.2546,-15.969,-0.680465,1.21613,-1.16721,5.88201,20.0777
-142.38,0.999291,0.0572857,6,63,0,149.395,0.164924,0.0587508,0.0494079,-0.18195,0.136647,0.118279,0.440943,0.343924,0.128502,-0.0236367,0.064539,-0.111783,-0.0694693,0.0166267,-0.0495063,-1.60762,-0.573748,0.6421,-0.63426,-10.5056,7.6766,-0.847282,-3.27298,-2.22176,-28.3636,2.94055,0.597851,-3.17328,-23.8861,2.23039,-6.86374,-3.43767,-28.4744,0.0689365,-0.376848,-0.838284,0.586944,1.50603,-2.43736,-4.57557,2.51965,-21.7018,1.665,9.56624,1.8002,5.61489,0.90018,-9.39315,1.0973,-26.2323,-57.6982,14.8274,-0.84655,-0.834619,-2.53536,5.79236,-32.2641
-139.283,0.999659,0.0579675,6,63,0,144.939,0.147972,0.0227245,-0.0796748,0.0329086,-0.0664098,-0.0528649,-0.129252,-0.360039,-0.224116,-0.0076564,0.0910298,0.0349545,0.1066,-0.00526677,-0.114999,0.948004,-1.11001,-1.90753,-0.478455,3.52677,-3.60236,2.31926,-6.90497,0.98118,-22.6332,0.738676,0.612011,0.490695,-21.1363,-1.50026,9.54338,5.81371,-33.6429,-0.786982,-1.03994,-0.559797,0.0970245,1.33949,7.02727,5.56522,1.86943,16.2146,-0.920166,-4.93648,-0.643137,-3.92244,-0.861355,55.278,20.4799,6.16418,18.9325,4.58765,-0.214276,2.59474,-1.5887,-0.593551,28.2284
