# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=2020433332
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,sigma.1,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_sigma.1,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_sigma.1
-204.283,0.971797,0.115283,4,15,0,209.624,-0.440886,0.811682,1.09353,1.59591,-1.38049,-0.795954,1.36348,0.531857,-1.86602,-0.20505,-0.722171,3.45007,0.815372,-0.534401,0.432141,-0.29233,-1.32912,0.595521,0.0994357,-0.615881,-0.326612,6.52662,-3.65525,1.39863,-0.66508,2.43562,-3.86928,0.165983,1.74017,-0.130691,-1.92014,0.432518,2.1807
-205.688,0.990549,0.11274,5,31,0,210.406,-0.347876,0.2521,0.641921,1.86414,0.957984,-1.60309,0.200393,0.701345,0.0725056,-0.879771,-1.43476,3.04472,1.45692,-0.944158,2.44978,-1.67911,-0.235512,1.94462,0.186257,-1.77031,0.25373,0.95423,6.15516,0.183832,-0.881226,1.72989,2.49316,-0.553866,0.230785,0.377266,0.752084,-0.575549,-2.65792
-206.249,0.99921,0.112556,5,31,0,209.718,-0.328087,-0.0206738,1.83457,-0.0640455,-1.04882,-0.460002,-0.772576,-0.448384,-0.306331,1.13753,-0.459776,-3.48211,-0.340107,0.255809,0.34262,1.56832,-1.50484,-0.328821,-1.15043,2.01767,1.22022,-0.168742,3.4438,-0.406912,3.83008,-3.25465,-3.5215,4.126,-1.06735,-1.82851,1.09226,3.2635,6.82496
-211.108,0.986466,0.113444,5,31,0,217.942,-0.262717,2.14408,0.630514,-0.501409,0.0197632,-1.5292,-1.15465,0.17533,0.137471,-2.36707,-1.78301,2.94749,1.14758,-1.31927,2.09213,1.95665,-1.62244,0.956601,1.29862,-0.465822,-2.41016,-3.47254,8.20751,2.49894,-0.382443,-1.31683,0.801014,0.132398,-1.16496,-0.0708781,0.669672,-2.18796,-3.20838
-203.311,0.999697,0.11275,4,31,0,213.62,-0.37476,1.32871,1.27852,-0.0138179,-0.498253,-1.46321,0.263992,0.287681,-0.0844742,-1.1058,-1.24408,-3.83467,-3.14419,1.4812,1.9992,-1.51213,0.185664,2.35461,0.206744,-0.732752,2.75608,4.68361,-2.21537,1.77575,-0.0360649,-1.49785,-0.0923831,-0.673554,0.301287,-0.167566,0.671022,-0.81777,-3.63912
-203.11,0.991464,0.113694,5,31,0,211.772,-0.424951,0.711741,1.59709,0.870257,0.0954478,-0.404901,-0.107316,-0.244762,-0.553039,0.249991,-1.29088,-2.79966,-2.43786,0.77797,3.23069,1.70251,2.65935,-0.758582,-0.715654,-1.11602,2.74887,1.56088,6.02631,0.732017,0.397795,-0.03857,0.888762,2.19146,-0.123406,-0.785227,0.00652132,0.719444,-4.45048
-200.121,0.994339,0.113616,5,31,0,210.718,-0.19556,0.691866,0.723166,0.493202,-1.04169,-1.17257,-0.160741,-0.206572,-1.2904,-1.28136,-0.655426,9.31222,-3.22653,0.163957,0.43405,3.19332,-1.02465,0.24289,2.50639,0.383439,-0.764635,-3.76672,0.420038,2.00065,-0.704934,0.0206621,-1.6456,0.148985,-0.0810554,-1.03787,-0.695121,-0.931189,-2.81955
-203.242,0.984079,0.113894,5,31,0,205.592,-0.0923548,-0.260523,0.731491,1.0075,-0.277579,-1.49512,-0.193327,-1.05951,-0.788081,-1.50552,-0.934143,-0.998573,-1.8409,1.03037,-0.310951,0.562274,0.705464,0.0953237,1.3476,0.671845,1.08452,1.10797,12.0164,-0.147821,-0.291729,1.57202,1.8404,0.734581,-0.0793409,-1.84375,0.238081,-1.10532,-5.34005
-203.274,0.9992,0.112901,5,31,0,205.329,-0.352927,0.177026,0.475162,1.03221,-0.496517,-1.73853,-0.469777,-1.11862,-1.14294,-0.66152,-0.769642,-1.35773,1.1303,0.31455,-0.531991,-0.835096,0.972926,-0.221531,1.11292,-0.422073,1.65735,0.453698,-12.1642,0.0922415,-2.20818,0.901987,-0.204822,-4.29305,-0.559825,-2.34128,-0.634465,-0.166839,2.83661
-203.797,0.994473,0.113775,5,31,0,209.476,-0.1708,0.0108465,0.518023,-0.0836285,-0.061985,-1.15938,-0.918027,-1.14714,-1.42183,-0.578447,-0.955641,-4.71218,0.677268,-0.660766,4.20564,-1.18566,-2.11775,0.762007,-0.676158,0.447077,-0.213078,0.266646,6.2751,0.188121,-1.10599,-1.41888,2.04454,1.65267,-0.971953,-1.98822,-0.810002,0.0470167,-4.95131
-204.245,0.997667,0.114064,5,31,0,210.132,-0.556537,0.218611,0.558419,1.80127,0.247687,-1.12493,1.19495,-0.205513,0.133138,-1.01562,-0.777004,-2.8119,0.432225,2.03963,2.44049,-1.09824,0.4889,1.60842,2.20733,1.30244,0.0349409,1.79508,-8.58693,-0.379913,-2.84452,2.32194,1.32249,-2.83106,1.42075,-1.24367,1.19108,-0.841315,0.999028
-204.53,0.999709,0.114749,5,31,0,208.376,-0.437004,0.0594401,0.519681,2.0526,0.088916,-1.19277,1.22527,0.125267,0.00434155,-1.32241,-0.72001,-6.63299,1.12118,-0.210684,-1.40231,1.45452,0.0207592,0.122227,-1.51195,0.865406,1.29317,-0.355536,-1.6852,-0.434917,-2.54169,3.92196,1.52321,-2.3939,1.56542,-0.72329,1.22191,-1.18593,3.39897
-204.695,0.992937,0.115689,5,31,0,210.528,-0.831541,1.38811,2.60271,0.721284,-0.119183,-0.409771,-0.797425,1.56344,-0.552223,-0.170242,-0.459356,3.24721,1.90047,2.0854,1.4474,-1.54428,1.50134,0.745961,1.33618,1.1608,-2.11335,0.43112,-9.09949,2.51451,4.50634,-2.51461,-2.04093,-2.98223,-1.40293,1.12852,-0.369168,0.16441,4.74384
-204.263,0.989132,0.115783,5,31,0,208.724,-0.694332,0.703606,0.614848,2.12718,0.311526,-0.583985,0.45749,0.191796,-0.180451,0.769783,-0.722973,-1.18151,2.40011,0.240255,-0.0485775,-0.362266,3.06834,-1.20588,0.825432,0.0771949,1.04613,-1.74745,-7.44964,0.372231,-3.41843,2.98352,0.849108,-1.34395,0.418835,-0.860128,0.496422,1.63578,-0.469792
-205.16,0.997204,0.115401,4,31,0,210.208,-1.13093,0.914744,2.54789,1.14622,0.38973,0.468464,1.46049,2.1225,-0.399765,-0.540034,-0.410105,-3.5399,-0.032621,2.01303,-3.87937,0.190098,0.192418,-0.519888,0.634419,-0.101601,-1.58869,0.566584,-8.3096,-0.214433,3.09191,-2.2181,-1.38325,1.90254,1.65838,1.82488,-0.547177,-0.768136,-4.01921
-200.861,0.997046,0.116024,5,63,0,209.766,-0.112599,-0.252234,0.183393,0.506207,-0.648176,-1.13603,-0.858447,-0.633812,-0.721264,-0.214188,-0.645857,5.28046,-4.0318,0.308084,-1.6038,-1.74954,0.0183696,-1.8811,-0.00599081,-2.7299,-1.07429,-1.73673,4.61158,-0.264055,-2.2597,0.499147,0.514177,1.45966,-0.955572,-1.61688,0.492927,0.832216,-5.02005
-205.128,0.982722,0.116629,4,15,0,209.455,-0.174965,-0.154786,-0.621506,0.564157,-0.800817,-0.833051,-1.13486,-0.559835,-0.120184,-0.57048,-0.585794,2.59017,-0.593542,2.75716,-0.224971,0.787655,-0.951306,0.658742,-0.609363,-1.95576,1.36688,-1.16928,-0.834431,-0.22317,-5.8916,0.482801,-0.700753,2.91736,-1.38927,-1.64781,1.63752,0.216462,-0.170046
-203.484,0.995113,0.115442,5,31,0,211.203,-0.264879,0.626608,1.75064,0.645678,-1.40667,-1.82845,0.715486,1.7734,-0.501332,-0.674261,-0.893536,2.78748,0.328021,-3.93997,0.817795,-2.3058,1.20648,-1.40052,-0.931325,1.86219,0.203765,2.58852,-1.05089,1.21876,1.68057,0.0292226,-2.35832,-2.79699,0.93436,1.7348,0.474436,-0.137369,1.6061
-202.258,0.981659,0.115799,5,31,0,207.01,-0.430555,-0.636598,1.43897,1.20747,-0.703442,-1.26045,0.916725,0.590385,-1.33183,-0.155828,-1.13037,4.01219,1.6528,1.07338,-0.443445,-1.83508,-0.953993,0.719727,1.75218,0.429163,-0.426652,-3.62085,-5.90662,-1.39444,0.0932385,0.595151,-0.785695,-0.700071,1.02396,0.11327,-0.956952,0.308654,-4.27399
-204.369,0.996552,0.114493,5,31,0,209.133,-0.682369,-0.562915,0.634194,2.02116,0.571066,-0.51824,0.157654,0.876317,-0.187606,0.0306822,-0.723375,5.04799,-2.6936,-1.47219,2.44672,0.542535,0.534952,1.26878,0.0854659,-0.941434,0.642339,0.693523,-8.48827,-2.53016,-3.3007,2.69321,1.93015,-0.78584,0.0436468,0.142975,0.501487,0.540798,-0.404091
-201.598,0.997523,0.115022,5,31,0,207.412,-0.488554,0.365147,1.51392,1.48989,0.544021,-0.603532,1.17439,0.878608,-0.213768,0.213497,-0.599517,-1.30536,2.75375,2.21308,-3.14642,-2.18919,-0.489244,0.984297,-0.163112,-0.513542,-0.271093,-0.483905,10.7186,0.206998,0.85998,2.41452,3.58558,0.58483,1.55597,0.322798,0.852451,1.13264,0.744476
-203.362,0.998253,0.115671,5,31,0,207.401,-0.366551,0.477405,2.00215,0.705441,-0.000731377,-1.11094,-0.675037,0.561835,-0.900299,-2.5369,-0.924571,5.06534,-0.13678,-0.729607,-0.91055,-2.72407,1.06386,-1.33152,-0.446031,-0.386151,0.090655,2.6695,2.88751,0.634346,1.84652,-0.224749,1.30197,-0.129287,-0.7811,0.0513403,-0.276645,-2.60858,-3.18251
-202.568,0.996542,0.116412,4,31,0,205.899,-0.336166,0.598367,1.24259,0.292575,0.080238,-1.68252,-0.977721,0.278126,-0.335075,-1.72418,-0.802877,3.07311,-0.278204,-1.9425,-0.316959,-0.881913,0.716199,0.246633,-0.189469,0.641755,2.42772,0.212689,-4.32981,1.07987,0.18602,-1.27223,1.92895,-3.50331,-1.16687,-0.358778,0.709186,-1.61976,0.65514
-200.529,0.984923,0.11694,4,15,0,210.804,-0.315685,0.528454,0.829299,0.0460048,-1.08791,-0.530641,-0.561776,0.673806,-0.490242,-0.619726,-0.160104,-4.66322,1.05077,1.16922,-0.506198,2.36116,-4.75632,-1.28034,-0.72779,0.680496,-2.56215,-2.31704,-4.47549,2.52218,0.201924,-3.51448,-6.50124,2.40838,-0.939937,0.259718,0.823875,-0.0175323,3.46722
-205.42,0.995236,0.116025,5,31,0,208.085,-0.140305,0.443898,1.01688,1.00147,-0.819281,-2.06379,-0.990529,1.25872,-2.68572,-0.464494,-1.15862,-2.56085,-1.46537,0.268281,1.31922,1.61951,-2.10212,0.580581,-0.499928,-0.572055,0.0128723,0.448463,6.75448,0.912899,0.150382,1.06205,0.0909489,-1.13943,-1.00769,1.10393,-2.43113,0.11958,-5.0847
-202.903,0.999387,0.116386,5,31,0,210.95,-0.359986,1.25602,0.262877,0.991581,-0.363707,-0.404557,0.264548,0.241555,-0.898151,-1.56529,-0.432191,3.03538,1.38153,-1.24315,1.82079,-0.978567,-3.20535,-1.46473,1.01819,-3.28016,0.343869,-0.278915,6.0733,4.04535,-3.8528,1.80102,-0.056863,4.24124,0.436784,-0.670411,-0.298246,-1.68545,0.356702
-204.906,0.999092,0.117262,5,31,0,207.766,-0.64401,-0.313498,3.1884,1.50562,0.279973,-0.478432,-0.163347,0.950202,-0.286995,0.505204,-1.07264,-4.00946,1.68033,-0.329195,0.960562,-0.793646,-1.6212,0.132505,-0.683937,-0.576328,-1.524,0.482822,-2.0893,-1.33513,3.11479,0.563001,0.637921,0.36458,-0.279942,0.391706,0.231413,1.00435,-2.70288
-202.276,0.998968,0.118104,5,31,0,207.588,-0.27369,1.03506,0.0457863,0.188511,-0.608199,-1.01838,0.892305,0.476007,-0.669232,-0.8346,-0.323285,5.71678,-0.70278,-2.41897,-0.43604,-1.54409,2.52369,-0.475665,-0.505498,-0.949877,-1.45677,0.970186,-6.53578,4.23181,-4.90053,-1.86417,-1.26355,-2.6935,1.58703,-0.145275,0.3925,-0.369359,3.74898
-203.73,0.962434,0.118933,5,31,0,206.568,-0.545452,-0.919039,2.00701,0.751276,-0.156599,-1.42676,0.644472,0.789898,-0.56508,-0.468468,-0.665972,-1.1148,-1.57534,1.88957,1.62683,-0.386417,0.665545,-1.51556,-0.0866675,-0.288379,0.431529,1.14123,-14.6431,-3.16052,2.08132,-0.81651,-0.0955527,-5.5123,0.764231,0.132888,0.0688929,-0.0487227,5.36791
-207.619,0.997439,0.115229,4,31,0,212.079,-0.299831,-0.736539,3.24526,0.948769,-0.294836,-1.19378,1.60688,0.0998797,-1.21502,0.296003,-1.19481,-4.0449,-1.43016,-1.2472,-0.555253,0.582478,-1.33777,-0.943613,0.934679,1.01064,-1.05946,3.97492,10.4205,-1.24978,3.82334,0.457492,0.614847,0.66897,1.8287,-0.365143,-0.686341,0.91023,-1.55176
-204.792,0.992602,0.11585,5,31,0,211.322,-0.617119,0.178037,1.88408,0.665119,0.318873,-1.11223,1.12198,1.04678,-1.67023,-0.0877367,-1.26463,5.06357,-1.954,3.43677,0.372461,-0.351319,0.00924493,1.71192,-0.578851,-0.488714,0.801705,-3.32425,-12.5897,-0.372791,0.379236,-0.922449,0.686549,-1.25071,1.15795,0.584394,-1.52169,0.223795,-5.1547
-199.415,0.998229,0.11588,5,31,0,209.026,-0.633491,0.369324,0.462437,1.04642,-0.304696,-0.414332,-0.22012,0.558992,-0.13743,-0.493179,-0.103986,5.96059,-2.56598,-0.272742,2.18557,1.74844,2.60027,-1.88403,-0.997485,2.94013,-1.21775,-0.756924,-11.3808,0.0403857,-5.4901,2.39333,-3.05863,-2.4219,-0.656095,-0.575711,1.18659,-0.236302,-0.739547
-198.33,0.998068,0.116597,5,31,0,203.29,-0.665854,0.238085,0.810885,0.754263,0.132599,-0.375729,0.432109,0.912885,-0.986127,-0.241901,-0.257961,-2.53126,-0.339263,1.06252,-3.18274,0.746263,-0.472383,-0.391153,0.275636,2.86758,0.0402959,0.873355,-9.95516,-0.886032,-2.96227,-1.03025,0.799776,-1.20269,0.500699,0.201233,-1.21153,0.290979,-5.02807
-200.241,0.99767,0.117295,4,15,0,201.739,-0.511331,0.401652,1.27137,0.948508,-0.218492,-0.263769,1.1625,1.23688,-0.869517,0.619799,-0.184413,-0.759047,0.0947327,0.160019,-1.24563,-0.551522,0.155523,-0.35778,-0.505902,1.03902,-0.56917,-2.46823,9.21708,0.729831,1.84883,1.93629,-0.771741,3.37881,2.04366,1.24689,-0.74001,2.70643,3.01199
-203.804,0.917057,0.117944,5,31,0,211.22,-0.150016,0.648179,1.42446,0.365069,0.0623818,-1.11347,0.969505,0.242628,-0.323077,-2.13292,-0.593072,2.05286,-1.37411,1.06138,3.22959,-1.43224,-3.02805,-2.70446,-0.538877,-0.030379,-0.454962,0.682825,15.8608,2.19359,2.2592,-0.1852,3.65425,0.826736,1.50904,-0.327608,1.25759,-2.19684,-0.383421
-203.404,0.999562,0.108989,5,31,0,207.475,-0.291796,-0.509143,1.09451,1.34036,-0.919336,-0.578481,-0.818588,0.847357,-0.956102,0.875783,-0.368843,-3.18594,1.40012,-1.18559,-1.03533,-0.148222,-1.77079,-0.823913,-0.152234,-1.0233,1.5576,3.18796,7.03861,-2.16245,1.06313,4.4469,-3.17514,3.13289,-1.17202,0.559786,-0.336473,3.08896,5.98122
-202.394,0.99911,0.109817,5,31,0,207.575,-0.285243,0.288643,0.356574,0.164967,0.476341,-0.924992,0.72263,0.371678,-1.25246,-0.416959,-0.755951,2.90209,1.93343,1.84056,-1.98597,0.538952,0.15246,1.2782,-0.339218,0.51596,-2.56425,-0.877612,4.88367,0.554452,-2.2952,-1.48724,3.85712,1.26349,0.989145,-0.201757,-0.724763,0.25831,-3.04877
-201.689,0.994061,0.110596,5,31,0,211.048,-0.351877,1.55039,0.969861,0.898483,-0.41176,-0.906568,0.26848,0.861512,-0.645823,-1.25345,-0.392938,-3.9371,2.8111,2.20028,2.4688,-3.6678,0.0706994,-1.2102,0.793457,1.39572,-1.54125,2.59638,4.75583,5.38179,-0.0897263,1.55305,-0.362891,-1.74914,0.462377,0.495219,0.283626,-1.19511,4.98255
-202.076,0.990689,0.110792,5,31,0,205.772,-0.161572,-1.14303,1.21986,0.278701,-0.643905,-0.823006,-0.089008,0.866713,-1.96155,-1.13562,-0.684295,1.93471,-3.35587,0.124867,-0.339751,0.346053,-0.689,-0.465029,-0.707554,0.282797,1.25006,2.32784,6.30417,-2.61343,1.14419,-0.581163,0.263463,3.39603,0.0334831,0.638608,-1.77788,-0.672536,-4.29813
-200.657,0.998666,0.110598,5,31,0,207.109,-0.166337,-0.859471,1.25228,0.31462,-0.709328,-0.893352,-0.198291,1.04598,-1.8028,-1.34875,-0.518043,0.840726,-3.58609,-0.145837,-0.49955,0.749517,1.05645,0.78679,-1.04603,-1.44757,1.49526,-4.19172,3.3693,-2.39874,1.84695,-0.456496,-0.376662,2.20232,-0.110839,0.985179,-1.7185,-1.06619,-2.19478
-200.697,0.992994,0.111324,5,31,0,204.818,-0.115101,-0.754042,1.47883,0.219188,-0.46805,-1.29386,-0.438424,1.13258,-1.19178,-1.2096,-0.653322,-0.489764,-1.01612,-0.642746,0.471359,-1.21376,2.39146,0.798323,-0.0340473,-2.57768,-0.706904,0.84218,7.20029,-1.58923,2.3434,-0.566634,1.2943,0.236361,-0.399329,1.09668,-0.392175,-0.742228,-3.12444
-200.275,0.998873,0.111392,5,31,0,204.26,-0.259914,-0.309957,0.935044,0.756323,0.0557783,-1.18119,-0.924108,0.0668956,-1.6735,-0.474263,-0.413755,4.65372,-1.84038,1.95793,-1.07106,0.326915,-1.1813,0.275039,1.44614,0.171869,-1.22912,-1.01142,-0.567512,-1.20522,0.245149,1.3052,3.43597,-3.15619,-1.271,-0.878373,-1.77604,0.348164,2.26898
-206.36,0.98628,0.112142,5,31,0,208.423,-0.0452955,-0.2799,1.55532,-1.01403,-1.73354,-1.45015,-0.941121,1.02317,-1.61532,-1.90139,-0.835384,-1.13775,-0.413978,0.920126,0.330027,1.83713,1.02993,-1.03975,-0.393388,-1.29114,0.384763,-0.20879,1.57874,-0.080138,2.1801,-3.67657,-2.53457,1.07321,-0.965979,0.930594,-0.962979,-1.61627,-0.888392
-203.316,0.996595,0.11143,5,31,0,210.556,-0.340451,-0.30488,0.334354,0.0295204,0.179796,-1.18074,0.703222,0.309078,-0.167993,0.429552,-1.06277,-2.14231,-0.753969,0.204989,-4.17142,-2.4605,0.0992377,-1.13024,0.763271,-1.31468,-1.88882,-2.22081,-1.01096,-0.733613,-1.97491,-1.59121,1.70166,0.178696,0.833901,-0.197149,0.7384,1.14446,-2.58501
-202.15,0.990725,0.111912,4,23,0,207.401,-0.406538,-0.0104226,0.151493,0.213808,0.23425,-0.889862,0.284048,0.291148,-0.269063,-0.0699017,-0.775627,1.62832,-1.83211,0.254085,-1.53152,0.129653,-1.53767,1.62193,-0.021272,0.561201,2.03565,-3.84655,-4.94477,-0.487049,-3.4181,-1.84904,2.14299,0.148178,0.35655,-0.418643,0.737345,0.633801,-2.49907
-201.811,0.996713,0.111714,4,31,0,205.251,-0.323638,-0.144517,1.22767,0.496953,-0.531936,-1.04606,-0.588658,0.96338,-0.57629,-1.15968,-1.21163,2.64173,0.112727,2.47621,1.24859,-1.66534,-0.811309,-0.71122,0.384444,-0.520672,-0.884718,2.01147,2.4593,-0.372654,0.00944438,-0.458277,0.0195856,0.987859,-0.621701,0.643743,0.108846,-0.84747,-6.10596
-202.731,0.996372,0.112207,5,31,0,207.652,-0.439762,0.100337,1.52992,0.214459,-0.594305,-0.710723,-0.139047,1.3852,-0.0539921,-1.13035,-1.20676,-4.28974,1.46782,1.47372,-1.49166,-0.281921,1.54628,1.68147,1.11439,1.92626,0.306533,1.28631,-2.18746,-0.206505,0.235999,-1.31716,-0.529223,1.19855,-0.166075,1.07086,0.673387,-0.881169,-5.18793
-200.083,0.999089,0.11266,5,31,0,204.704,-0.297132,0.154935,0.148303,0.610997,-0.117078,-0.332022,-0.878104,0.0603318,-1.08506,-0.266934,0.00210202,0.26757,1.61173,-2.61592,-2.10776,-0.537938,0.458188,2.04124,-0.475487,-0.38764,0.818218,-0.80972,4.34836,0.771016,-5.8096,2.16178,2.57647,6.6502,-1.70195,-1.41391,-1.2814,0.998018,-1.96224
-203.999,0.985147,0.11343,5,31,0,206.483,0.109186,-1.0315,-0.174656,0.537823,-1.31417,-1.77915,0.360011,0.69492,-1.38339,-1.89093,-0.816235,1.03816,0.681683,1.20249,1.11066,2.06341,0.28263,-0.917427,-0.0919643,-0.713957,-0.0810821,-2.42334,8.70475,-1.31719,-2.02627,1.35537,-0.439756,0.75746,0.728465,0.615777,-0.376454,-1.4784,-7.25767
-208.558,0.978942,0.112577,5,31,0,219.992,-0.108183,-0.327514,0.51192,0.677376,-1.57464,-1.34879,-0.667085,0.398298,-3.33335,-2.40463,-0.442593,3.11878,-3.03977,-2.85372,-0.0114956,-0.189165,-2.09375,2.36552,0.68529,3.97742,0.453138,-1.23524,-11.0571,-0.632241,-1.00232,1.74344,-4.91776,-2.30863,-0.766794,-0.0546971,-4.40251,-2.76017,10.5529
-203.967,0.976657,0.111021,5,31,0,213.693,-0.305721,-0.074633,0.526012,-0.873625,-0.576796,-1.63531,-0.335911,0.385706,-0.207753,-0.479545,-0.7864,-1.03566,-0.583922,-1.94026,-0.902779,-2.2275,1.85736,-0.897098,-0.00407783,-3.76569,-2.69537,-2.2426,-13.902,-0.349303,-1.81724,-4.55883,-0.211032,-3.09367,-0.364859,-0.188069,0.984333,0.133966,2.88335
-206.944,0.997645,0.109234,5,31,0,210.609,0.160631,0.977589,1.42836,0.397232,-1.57054,-1.95851,0.839276,0.113145,-0.846339,-1.22905,-0.649365,-2.91611,0.226268,0.156239,3.00693,-1.58311,0.0705386,0.814653,-0.220382,-1.56205,-0.81372,1.24331,17.5157,3.8741,3.4036,1.46776,-1.71631,-1.36551,1.48033,-0.180582,0.731911,-0.478241,2.91439
-208.83,0.995962,0.109814,5,31,0,215.503,-0.46496,0.199427,-0.817873,0.523679,-0.12115,-0.958764,-0.749957,-0.228546,-1.27862,-2.16078,-1.0788,5.03356,3.38576,-0.496641,0.575159,-1.45529,-2.37941,1.378,-0.697219,0.148824,-1.15064,2.9702,-13.98,-0.123609,-4.7037,-0.930964,0.408237,0.0191236,-0.873371,-0.928771,-0.922436,-2.13227,0.425783
-205.582,0.998664,0.110205,5,31,0,215.171,-0.373564,-0.693544,1.39848,0.203496,-0.800837,-1.93098,1.58888,1.15309,-0.0150262,-0.75395,-0.720931,-0.0466089,0.323788,4.9283,1.03598,-1.43053,-1.85703,-0.152721,0.26016,0.0697112,2.84053,2.02319,-14.9567,-2.03798,0.652196,-1.81984,-1.51295,-6.11994,2.07146,0.848309,1.28964,-0.313059,7.68571
-203.885,0.999642,0.110902,5,31,0,209.71,-0.106386,-1.46578,0.273496,0.739738,-0.997636,-1.68206,0.450162,0.619063,-1.13803,0.571083,-0.978214,6.95538,-0.385458,1.25146,-0.454368,0.455031,-0.0520176,2.21495,1.10289,1.42959,-0.417954,-3.75131,3.84402,-2.39348,-1.43146,0.803799,-0.298705,-0.112193,0.667689,0.337981,-0.3209,1.60259,-3.43794
-204.607,0.994529,0.111711,5,31,0,209.528,-0.124175,-0.737333,1.28041,1.63753,-0.876498,-1.85461,0.843888,-0.75324,-0.830369,-0.742902,-0.699875,-4.31314,2.71801,1.70343,0.349783,0.332892,0.639131,-0.0870132,-1.16122,0.41507,-2.32525,0.44705,4.01329,-1.48471,1.47079,4.10333,-0.424222,-3.38646,1.274,-1.73482,0.245262,-0.0414391,6.46191
-206.925,0.999041,0.111939,5,31,0,212.09,-0.156288,-0.790539,0.514213,1.2195,-1.49639,-1.40271,1.04799,-0.0231509,-2.87418,0.519885,-1.04069,3.48542,-0.628219,1.43964,2.60665,0.658077,-1.08532,0.51359,-1.46567,2.07969,-1.25292,1.267,3.71045,-1.20724,-0.987982,1.62895,-1.69786,0.8574,1.31866,-0.492281,-2.76389,1.42463,-3.01138
-202.217,0.996183,0.112681,5,31,0,212.102,0.0227663,0.597242,0.273644,-0.294925,-0.653036,-1.11669,0.462272,1.07588,-0.193534,-1.24962,-0.350289,2.00568,0.795073,2.9105,-1.52943,3.20695,-0.641775,-1.90657,0.265633,2.90628,-1.89376,2.53719,10.197,3.57538,-1.42173,-2.61878,1.04065,1.38175,1.11828,1.41873,2.34466,-0.770135,-2.60971
-197.286,0.997372,0.113097,4,31,0,204.227,-0.199147,-0.474302,0.452241,0.296485,-0.301635,-0.588928,-0.237831,0.513573,-0.953967,-1.27888,0.182476,1.47605,2.23573,-2.11113,-2.99298,0.0244782,-1.89393,1.18792,1.26079,1.56324,-0.950862,-2.42446,-4.47098,-4.1701,-0.966654,0.326019,0.767067,-0.469043,-0.350834,0.300625,-1.07909,-2.05822,1.96078
-199.469,0.984107,0.113649,5,63,0,202.03,-0.515295,0.70571,1.58629,0.770551,-0.164129,-0.807463,-0.64099,1.15555,-0.0537483,-0.630641,-0.65871,-2.00026,1.92451,1.50733,1.66247,-0.829272,0.231871,0.301503,0.020116,0.282002,1.31134,-0.258633,-2.72304,0.997473,0.787774,-0.593005,0.0548198,-1.08569,-0.899598,0.723604,1.05607,-0.26286,-3.0302
-200.245,0.99511,0.112676,4,15,0,202.946,-0.623864,0.0795504,1.02071,1.37556,-0.118161,-0.379943,-0.798396,1.0066,0.361162,-0.836383,-0.219339,0.437012,-1.5456,-1.1525,1.03343,0.496239,2.07069,0.333815,-0.494994,-0.144285,-0.0616986,2.64673,-2.1886,-1.45524,-1.06471,3.86448,-0.890116,-0.733106,-1.52069,0.499004,2.64368,-0.88916,2.13564
-201.429,0.972341,0.112965,5,31,0,205.597,-0.485939,1.4121,0.861678,0.735294,-0.277772,-0.420607,-0.0393026,0.622375,-0.0792702,-1.35734,-0.644885,3.85178,1.02729,1.97108,-1.18906,0.495462,-1.98664,1.2973,-0.405365,-1.73713,0.422041,0.696873,1.17792,3.03103,-1.67246,-0.563547,-0.251219,2.19738,-0.102269,-0.0692381,1.07265,-1.31211,-3.01704
-204.133,0.984923,0.110675,5,31,0,209.337,-0.391406,-0.715401,2.2169,0.47631,-0.0525295,-0.406598,0.723063,0.431858,-0.014321,0.781227,-0.77807,-2.62918,2.2041,1.44471,-2.16427,-0.872403,-0.544645,-0.0605028,-0.359393,1.62555,-1.07694,3.77933,10.1266,-2.00835,2.86852,-0.983815,1.17584,3.41752,0.918668,-0.204224,1.19139,1.89577,0.234143
