# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=536066880
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_unadjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_unadjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_sigma.1,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_sigma.1
-211.404,0.999853,0.0832524,5,31,0,213.916,-0.543633,0.497169,0.0130769,-0.857481,-0.21178,-1.35664,-0.552702,-1.88448,-0.986487,-1.82472,-2.82832,0.0539459,0.785198,-0.0619752,0.944708,0.338452,-1.82758,0.749075,0.128796,0.756668,-13.9596,0.0198831,-0.474312,-1.01148,-0.199149,-1.79669,-0.751527,-2.19109,-1.09845,0.442095
-216.271,0.993286,0.0863461,6,63,0,222.875,-0.640212,-1.34058,-0.894048,-2.48461,0.419485,1.94621,-0.430948,0.74184,0.149468,-2.165,-2.97857,0.476327,1.77716,2.09363,-0.0915778,-0.221836,-1.58926,1.74107,1.62906,-0.0382303,-16.6171,-1.90357,-1.43901,-2.70152,0.427343,1.86919,-0.799671,0.724226,0.0964663,0.886953
-215.201,0.999438,0.0880617,6,63,0,221.326,-0.451639,-1.47358,-1.6942,-2.39395,0.983595,0.0948787,-0.93715,0.809516,-0.99979,-3.20717,-6.89841,0.20372,0.881283,1.40088,0.390544,-2.48364,-1.0964,-0.727585,-0.347184,1.61658,-3.06899,-1.60523,-1.80887,-2.41047,0.991504,0.0599516,-0.779341,0.83838,-1.00253,-0.649025
-212.853,0.999881,0.0911296,5,63,0,220.365,-0.312353,0.818078,-0.904427,-1.52787,-0.039482,-0.607423,-0.759364,2.24835,-1.21319,-1.75238,-4.08741,-2.19737,-1.87096,-2.01619,1.0983,0.484985,-0.351485,-0.185581,-0.509279,-1.486,4.6975,0.626381,-1.31649,-1.61935,0.00604484,-0.724611,0.206651,2.94567,-1.2411,0.466494
-210.055,0.995119,0.0943456,5,31,0,219.293,-0.411035,1.29641,-0.882161,-0.570999,-0.0322683,-1.5726,-0.772853,-0.910011,0.766816,-1.96486,-1.09197,0.370051,-1.37328,-1.62331,0.00259868,-0.412941,-0.655523,3.46913,-1.89704,1.36814,-3.51832,1.08839,-1.29735,-0.594335,-0.005251,-1.84922,-0.378269,-0.917035,0.839844,-0.55834
-209.57,0.998146,0.0965013,5,31,0,213.923,-0.417975,1.6412,-1.10184,-1.37426,-0.399754,-0.175565,-0.533129,0.277615,-0.587677,-1.58478,-4.8957,0.848565,-1.26034,-0.439658,0.0778421,-2.14137,-0.678018,-1.15703,1.23385,0.293411,-3.24673,1.5326,-1.90411,-1.58461,-0.372556,-0.360288,-0.0146811,0.50084,-0.630492,0.0321092
-209.924,0.99996,0.0993765,5,31,0,213.937,-0.509627,-0.0294548,2.18955,0.962112,-0.128253,0.27911,-0.19188,-1.19927,0.197068,-1.65237,-0.325157,1.40256,-0.35995,-1.43008,-0.513013,-0.80846,0.550057,-1.12482,-0.810766,1.33281,-2.3415,-0.657328,2.40883,1.06729,-0.107443,0.103874,0.160439,-1.44362,0.195968,-0.0349561
-213.165,0.988698,0.102722,5,31,0,219.221,-0.623179,0.368485,2.09516,-1.1981,-2.30559,0.074742,-0.244409,0.0734518,-0.981912,-1.50749,1.51255,0.90676,-1.98475,-1.4699,-0.903916,-0.0299964,0.827932,1.89443,-0.852462,-1.35698,-11.7628,-0.392608,2.20391,-1.58666,-2.3653,-0.32975,-0.861472,-0.0318263,-1.22149,0.120156
-212.169,0.999568,0.0661385,5,31,0,215.269,-0.569876,0.525751,1.94721,-1.04106,-1.87215,0.0735742,-0.569197,-0.659628,-1.17055,-1.30637,7.84165,0.380125,-1.07076,0.750005,1.37117,0.107209,-0.247582,-1.33728,0.0166571,-0.0521228,-11.9806,-0.215486,2.37932,-1.47894,-1.93652,-0.329171,-1.7583,-1.01953,-1.49744,1.56611
-213.361,0.997977,0.0661385,6,63,0,219.145,-0.277452,1.2375,-1.39493,-0.389592,0.935601,-1.62368,-0.186558,1.72435,-0.0404622,-2.3487,-3.22508,-0.841358,-1.99936,1.40099,1.60055,0.56253,-1.28926,-0.105732,1.38079,-0.712395,11.5008,1.13884,-1.57134,-0.332715,0.969915,-1.69704,0.877318,1.98595,0.0160419,-0.401117
-212.588,0.999573,0.0661385,5,31,0,216.426,-0.300719,1.28214,-1.20641,-0.414086,0.965724,-1.48593,-0.271528,1.71116,-0.10544,-2.30497,8.65012,-0.284404,-2.09555,0.167618,-0.162867,-1.45044,0.928088,0.256488,0.646565,-0.39257,9.61967,1.17036,-1.40016,-0.366629,1.00037,-1.57274,0.717113,1.97291,-0.0559015,-0.4928
-211.81,0.999861,0.0661385,6,63,0,216.015,-0.345293,-0.309999,1.62305,0.524669,-0.939803,1.10698,-0.297121,-2.1596,-0.508167,-1.96315,4.01242,-0.115471,1.20122,-0.932571,-0.474269,2.4198,0.496454,0.303852,0.977874,-0.690818,6.87074,-0.660473,1.74746,0.634919,-0.918923,1.21505,0.782347,-2.26215,-0.484978,-0.502193
-215.899,0.99796,0.0661385,6,63,0,218.635,-0.298093,0.110276,1.30862,-0.142535,-2.17889,1.41421,0.558148,-2.35629,-0.762716,-1.88693,-1.0969,0.793263,-1.2071,-1.10594,-1.27949,0.0848421,1.02839,0.445075,-0.287816,-0.0781384,14.6721,-0.165067,1.46816,-0.0556263,-2.17227,1.6348,2.71871,-2.47307,-0.736285,1.07602
-210.232,0.999637,0.0661385,5,63,0,218.776,-0.663377,-0.678338,0.17962,0.450732,-0.891294,0.303106,-0.724355,0.342845,-0.319348,-1.67027,-3.18738,0.732541,-1.19576,0.181558,2.22449,-1.50536,-1.06594,2.98415,0.93998,-0.266736,-19.9069,-1.59851,-0.533818,0.350384,-0.908188,-0.0402967,-2.02969,0.26274,-0.461217,0.513344
-211.277,0.999748,0.0661385,6,63,0,215.946,-0.686824,-0.688998,-0.0362767,1.11617,0.197459,1.08073,0.458226,-0.724868,-0.905921,-1.38678,-6.67094,-0.884839,-0.103307,-0.40578,-1.35389,-0.926112,-2.22155,1.22515,0.454352,-0.104322,-13.136,-2.00429,-1.12487,1.1635,0.206816,0.913198,0.685286,-1.22878,-1.22514,0.827725
-212.318,0.995923,0.0661385,6,63,0,226.351,-0.298676,1.37441,0.123031,-0.375851,-0.502329,-1.38882,-2.57349,0.198921,0.969289,-1.62608,-10.577,-0.116303,-1.55923,3.8162,-0.961215,-1.38438,1.8332,-1.10129,-2.05494,-0.89883,-6.34547,1.33819,0.00672814,-0.3085,-0.461858,-1.70726,-3.97156,0.544682,1.19535,3.41505
-211.052,0.995338,0.0661385,6,63,0,216.714,-0.0936028,-0.863351,-1.42098,-0.424347,0.171853,0.289335,-0.614691,-1.38741,0.501445,-1.138,-7.15815,-1.07851,0.0621675,0.240068,0.374689,1.36825,1.26845,-0.449826,-1.52272,2.18561,10.8641,-1.62592,-2.41058,-0.113065,0.322823,0.928412,3.01238,-1.4027,1.05198,-0.468473
-209.887,0.993964,0.0661385,6,63,0,215.485,-0.552123,0.856309,0.559881,-0.363466,0.523536,-0.521877,-1.01796,0.752851,-0.205582,-3.33114,3.93365,-1.48877,-2.53813,-0.776282,0.619748,0.126266,-0.198536,-1.41261,0.711108,1.15636,-8.69393,0.73779,0.454804,-0.380535,0.527439,-0.579528,-1.00612,0.754072,-0.215317,-1.09536
-211.442,0.997842,0.0661385,5,31,0,214.306,-0.54451,-0.116756,1.38729,-1.58813,0.615092,0.875428,1.00135,0.377115,0.221457,-1.4177,5.57997,-0.443492,-0.197337,0.639094,-0.592676,0.84014,0.903822,-0.821866,0.304791,1.59742,5.33701,-0.994895,1.39388,-2.04958,0.665288,0.841256,3.63941,0.496445,0.205949,2.77094
-209.917,0.999047,0.0661385,5,31,0,213.836,-0.528003,-0.106155,0.657659,-1.22029,0.486453,0.934481,1.06308,0.332924,-0.448519,-1.77956,-0.59418,0.314573,-1.78187,1.15041,-0.391572,-0.189446,-1.08485,-0.240356,-1.23991,-1.45766,1.8262,-0.69038,0.336175,-1.4163,0.515301,0.870354,2.60259,0.395839,-0.516755,0.900771
-209.59,0.999896,0.0661385,6,63,0,212.807,-0.459097,1.10086,0.717134,0.1539,-0.945604,-1.50086,-0.906833,-0.172775,-1.0932,-1.95334,-5.72338,-0.3907,0.445129,-1.30728,0.365868,0.918902,1.77663,0.408058,-0.492314,-0.628668,-5.62962,0.823702,0.524331,0.162839,-0.936002,-1.81428,-0.855681,-0.130534,-1.15494,-0.82507
-210.139,0.999836,0.0661385,6,63,0,212.585,-0.366411,0.978437,-0.743127,-0.212705,1.07795,0.684362,-1.44233,0.617173,1.44904,-2.07944,0.521462,0.812959,-0.522842,0.111924,0.20239,-1.69659,-0.148859,0.859956,1.1801,-0.384333,0.821831,0.781079,-1.02916,-0.180965,1.11883,0.707648,-1.21388,0.812295,1.56148,-0.848436
-209.254,0.99984,0.0661385,6,63,0,211.594,-0.567431,0.586151,1.23459,0.143524,-1.12175,-0.118566,-0.475023,-0.652423,-1.21439,-0.881778,0.769468,1.42435,0.548613,-0.463719,-0.138596,0.539084,-0.611943,-1.02354,-0.14238,-1.03811,-12.8024,-0.280214,1.84148,0.044941,-1.20946,-0.899089,-2.85501,-1.41621,-1.91014,2.30604
-209.707,0.994689,0.0661385,6,63,0,216.088,-0.399731,-0.249559,-0.837523,0.285301,0.250703,0.636882,-0.262135,0.768334,1.39734,-2.94967,5.81799,1.21018,-0.156934,-0.750184,2.70985,-0.786139,1.39642,0.0737762,1.06015,0.106077,3.2063,-0.388081,-0.949895,0.300457,0.261886,0.618284,0.088815,0.825883,1.4208,-0.838681
-207.644,0.998922,0.0661385,6,63,0,213.688,-0.46723,0.504765,1.22404,-0.0642288,-0.13728,-0.123874,-0.356516,-0.826644,-1.19203,-0.953638,2.70185,1.42248,-0.0918903,-2.01231,-1.42386,-0.983148,0.371867,0.0668488,-0.688989,1.77475,-4.61377,-0.174126,2.01097,-0.129855,-0.0916308,-0.615255,-0.449023,-1.42271,-1.69794,1.19348
-208.496,0.999048,0.0661385,6,63,0,210.616,-0.326199,1.07933,-0.625136,0.373414,-1.12931,1.08193,-0.576095,-0.317332,-0.977961,-1.25337,1.99899,-0.215481,-1.50797,-0.0701694,-0.00643686,0.253863,-0.844807,0.903702,1.28788,0.100213,3.96978,1.04592,-1.39479,0.663487,-1.12078,1.62098,0.525532,-0.109866,-1.09495,-0.173551
-207.638,0.998982,0.0661385,6,63,0,212.554,-0.346804,-0.405047,0.454704,-0.633518,0.831178,-0.847374,-1.1394,-0.277064,-0.337785,-1.34271,2.63284,-0.191263,2.01242,0.316871,0.766172,-0.972343,0.355338,0.610307,2.52488,0.38289,-5.66538,-1.16039,0.413634,-0.700358,0.936369,-1.26424,-1.56734,-0.0912896,-0.309558,0.45802
-208.719,0.999557,0.0661385,5,63,0,211.045,-0.354238,-0.184966,-0.230688,0.311148,0.518733,-1.76521,-0.78544,0.0703893,0.423583,-1.65076,-0.994154,-0.662758,0.990973,-1.1041,0.685241,0.497547,-0.860158,-0.429674,-1.05124,0.412456,-0.752252,-0.665047,-0.563929,0.442434,0.578224,-2.21281,-0.144866,0.304909,0.542251,-0.216967
-210.726,0.996412,0.0661385,6,63,0,213.107,-0.485622,0.590327,0.415638,-0.955578,1.07967,0.762639,-0.755381,0.00803075,-0.886578,-3.91556,1.77586,-0.130857,-0.31789,-0.0440581,1.04985,-1.93598,-0.812491,0.119677,0.33984,0.143693,-3.35023,0.530066,0.366801,-0.960042,1.08282,0.742658,-0.685744,0.0137307,-0.888611,-1.09427
-209.312,0.99894,0.0661385,6,63,0,214.336,-0.317815,1.60088,-0.291038,0.411367,-0.412776,-1.44156,-0.690126,-0.555329,0.871938,-1.21808,-0.730529,0.816631,0.344592,-0.829556,1.04558,0.703291,-0.226681,0.081652,-0.946866,-2.65967,1.91044,1.89968,-0.819262,0.742725,-0.360927,-2.2183,0.114837,-0.464357,1.25807,0.893135
-210.088,0.999726,0.0661385,6,63,0,212.625,-0.457249,-0.292246,0.868303,-1.01587,0.849218,1.87756,-0.470989,0.0574903,-1.03645,-1.88108,0.857428,1.6392,0.348479,-0.518089,0.943304,0.396583,0.432664,-0.985384,-0.283384,0.498671,-1.68761,-0.779232,0.706784,-1.11823,0.888288,2.01335,-0.0952819,0.137127,-1.10332,-0.556463
-208.717,0.999899,0.0661385,6,63,0,212.179,-0.225135,1.324,-0.383089,0.481301,-0.637115,-1.33241,-0.723015,-0.494266,0.334057,-1.03472,4.00549,-1.49071,-0.394653,0.633643,-0.731828,-1.13546,1.5059,-0.0935507,0.955617,-0.341793,5.68459,1.88776,-0.8788,1.10544,-0.577776,-2.17263,0.760263,-0.199167,0.74425,0.592498
-214.299,0.993531,0.0661385,6,63,0,217.762,-0.107772,1.77422,1.63577,-1.81413,-0.144025,-1.21106,-1.7124,-1.19361,0.229539,-1.50455,-3.66014,-1.05861,1.25308,-1.37695,0.572399,1.11638,-1.19687,-0.292979,-0.516116,-0.15147,12.1599,2.18478,2.61635,-1.86956,-0.0562119,-1.30445,-0.834597,-0.968881,0.521731,0.051223
-214.661,0.992465,0.0661385,6,63,0,221.481,-0.695981,-1.47623,-0.890966,1.52886,0.0162165,1.10918,-0.318805,0.561261,-0.696626,-3.92309,0.306072,-1.00156,2.07721,0.0133644,0.0251661,-0.484258,0.552441,-0.451393,1.56224,-2.80849,-18.1455,-1.56558,-0.980084,1.51126,0.0161834,1.06521,-0.390955,0.542464,-0.71076,-0.822289
-213.001,0.999994,0.0661385,5,31,0,216.356,-0.589339,-1.29962,-1.01279,1.3642,0.56417,1.23035,-0.265276,0.676013,-0.974195,-3.5093,-12.7762,-0.753713,0.0336998,0.70136,-0.935647,0.0126666,-0.223901,-0.105001,0.451748,-1.06278,-10.7473,-1.41792,-1.12364,1.35199,0.566623,1.18539,-0.26468,0.6688,-0.987609,-0.766628
-210.43,0.999772,0.0661385,6,63,0,217.413,-0.5029,-0.992406,0.377819,0.681832,1.0744,0.362171,-0.685014,0.778578,1.48847,-2.47293,-8.58208,-1.16221,-1.81867,1.20508,0.181602,1.32866,0.140385,0.387063,-2.3174,-1.37196,-5.18671,-1.30506,0.175923,0.684211,1.09085,0.276613,-0.573205,0.828741,1.51276,-0.69474
-213.667,0.996285,0.0661385,5,31,0,219.479,-0.60546,-1.6356,0.880497,1.41831,0.985826,0.300033,-0.886371,0.26371,1.73282,-2.63312,9.62813,1.38472,-1.67685,-1.68301,0.430044,0.243942,0.508741,1.72127,-0.481351,0.330878,-12.827,-1.95929,0.662906,1.40256,0.993609,0.178523,-1.06625,0.238616,1.7304,-0.492801
-208.391,0.999283,0.0661385,6,63,0,214.764,-0.461232,-1.0469,0.40683,0.417056,0.458851,0.608687,-0.445025,-0.1798,1.03965,-1.66356,10.5907,1.60268,-0.853163,-1.50676,-0.902863,0.236623,0.949835,-0.59134,-1.64291,1.20359,-3.1691,-1.83097,0.102699,0.474022,0.501009,0.565821,-0.0908846,-0.137464,1.16207,-0.134356
-208.934,0.999441,0.0661385,6,63,0,211.988,-0.394346,-0.743709,-0.361591,0.34151,0.420959,1.32271,-1.0957,0.69806,0.0728879,-2.128,-4.21635,-0.983795,1.08238,0.281934,0.257826,-0.567709,0.763068,-1.04165,1.68807,0.393314,-0.131558,-1.11038,-0.610497,0.392096,0.450056,1.3784,-0.784007,0.866675,0.104073,-0.636591
-213.077,0.998291,0.0661385,6,63,0,215.002,-0.386626,-2.10166,-0.217699,0.0996531,0.166418,1.57578,-1.30152,0.446731,-0.643834,-3.7762,-0.834523,-0.69794,0.382949,-0.367358,-0.406915,-0.377345,0.189268,-0.625743,-0.830894,-1.48264,3.20372,-2.16541,-0.256038,0.10633,0.171374,1.56993,-1.1505,0.469387,-0.63896,-1.03208
-213.91,1,0.0661385,6,63,0,217.451,-0.498374,1.83648,0.953719,0.00406881,0.251737,-1.00958,1.78254,-0.0314618,0.597126,-4.76656,-1.92252,-1.20177,0.805119,0.31073,1.37426,1.43601,0.196288,0.83702,-0.324411,-1.02137,-3.16891,1.81029,0.93188,0.00239036,0.252888,-1.02002,1.8177,-0.029741,0.596518,-0.987349
-211.873,0.998978,0.0661385,6,63,0,219.747,-0.422963,-0.803953,0.231471,0.171668,-0.477905,-1.16593,-1.38271,-1.12446,0.500371,-4.46035,12.1996,-1.7514,-1.33756,-0.167777,0.133385,2.11372,-1.53186,0.818941,-1.09337,1.3509,0.924547,-0.835931,0.209106,0.173206,-0.475784,-1.17509,-1.31615,-1.11749,0.502261,-1.0569
-208.721,0.999254,0.0661385,6,63,0,216.221,-0.302695,0.668656,0.736308,-0.721316,0.0169031,0.955077,-0.015908,0.0111715,0.211682,-0.648333,7.43732,1.74477,-1.32734,1.34898,0.787007,0.491146,2.0499,1.7272,-1.2199,0.775216,18.3263,0.828227,2.19091,-1.21643,0.163937,2.66744,5.49795,0.801206,0.67075,2.714
-212.167,0.999725,0.0661385,6,63,0,214.968,-0.52832,0.616241,-0.429302,1.19004,-1.26698,-0.0918501,-1.76574,0.995579,-1.05296,-2.98009,0.969258,-1.05484,-0.509339,-0.156517,1.11572,-1.36179,0.737865,-1.12107,0.318742,-0.449697,-8.89423,0.455459,-0.586656,1.18659,-1.26352,-0.162174,-1.80197,1.0126,-1.07019,-0.883707
-214.848,0.998379,0.0661385,5,31,0,216.526,-0.568272,1.86743,-0.189258,1.08965,-1.56622,0.0162432,-2.19287,0.902098,-1.25229,-2.30848,3.99204,1.00186,0.637232,-0.630512,0.321887,0.229713,0.430038,-0.567092,0.249898,0.941633,-14.9155,1.62316,-0.529491,1.08627,-1.56825,-0.141601,-2.83802,0.934883,-1.31845,0.231725
-213.714,0.999634,0.0661385,6,63,0,217.889,-0.537384,-0.0626766,0.301214,-1.48953,1.83824,-0.102976,-1.82705,-1.02515,1.03041,-3.25227,-6.88248,1.90781,-0.466038,0.0607631,0.389809,-0.252842,-1.6775,0.969507,-0.529394,-0.76247,-9.46321,-0.195214,0.189701,-1.51279,1.8443,-0.158505,-1.84107,-1.03638,1.02714,-0.901333
-214.383,0.999735,0.0661385,6,63,0,217.482,-0.340204,0.287687,-0.960609,1.55521,-1.64817,-0.0179769,0.797442,1.23738,-1.45986,-1.88951,-5.99342,0.421107,1.66498,-0.65597,-1.42113,0.420796,-0.35418,-0.724545,0.486198,-0.119615,12.8259,-0.00170796,-1.34192,1.78606,-1.63754,-0.0493249,2.91677,1.61042,-1.50165,1.98887
-212.472,0.999994,0.0661385,6,63,0,218.887,-0.561069,1.3075,-0.0136862,0.432276,-1.15631,1.47316,-1.81195,0.0898984,-1.00008,-1.70096,1.01433,-0.315548,-1.76767,1.6324,-1.47611,-0.608279,1.3159,1.58553,-1.49449,0.739375,-16.7558,0.928264,-0.600733,0.408786,-1.16578,1.49398,-3.62506,0.073802,-1.14812,2.15806
-209.887,0.998354,0.0661385,6,63,0,217.582,-0.501192,1.22144,-0.55911,-1.4699,0.0361167,-0.099338,-0.516729,-0.561521,-0.114543,-3.00538,8.02192,-0.688187,-0.364032,-1.35443,1.34789,-2.11953,2.32087,-0.569994,1.3616,-0.916691,-5.38932,1.08184,-0.703234,-1.49537,0.042705,-0.159815,-0.390624,-0.561013,-0.120135,-1.06154
-209.051,0.999593,0.0661385,6,63,0,213.66,-0.268668,-0.416865,0.644749,1.35019,0.0892283,-0.204481,-0.741375,-1.30524,0.190189,-0.971549,6.78275,-0.646323,0.447144,0.235548,-0.301376,0.558332,0.712609,2.4507,-0.133245,1.52917,3.13497,-1.45041,1.31318,2.51799,0.212101,-0.290486,-0.0846707,-1.83982,0.516769,2.11862
-209.63,0.994123,0.0661385,6,63,0,214.063,-0.426636,0.811457,-0.759349,-1.46059,-0.0724628,0.307886,0.0350179,1.1936,0.0937712,-2.37032,0.813914,-1.57527,1.26501,0.395194,0.563735,0.108526,1.76072,0.576845,-1.35277,1.04524,1.72974,0.600526,-1.00531,-1.50444,-0.0556473,0.256252,0.627067,1.32355,0.108848,-0.666762
-212.375,0.99726,0.0661385,6,63,0,216.702,-0.465744,-2.10211,-0.443007,-0.955462,-0.721137,-0.419241,0.994898,-0.79885,-0.476267,-2.94518,-3.67285,0.0350545,1.18573,1.85548,0.263281,-0.23647,-1.20766,-1.36771,-0.093541,-1.2158,-1.13292,-2.29384,-0.577406,-0.969756,-0.714298,-0.477579,1.34749,-0.791255,-0.479623,-0.105319
-214.55,0.997197,0.0661385,6,63,0,220.433,-0.604516,2.09,1.17342,1.20605,0.68075,0.940579,-1.04228,0.316031,0.144264,-4.33908,-2.84296,1.63071,-0.808503,-1.35049,0.170047,-0.862589,-2.56037,1.12172,0.746026,-0.241592,-11.501,2.04236,1.12852,1.19854,0.681612,0.917863,-1.05164,0.310353,0.139027,-1.16184
-211.68,0.996436,0.0661385,6,63,0,224.878,-0.195254,-1.476,0.150095,0.198338,-0.487707,-1.1809,-0.125729,-1.13456,0.0401982,-2.20126,-16.2522,1.32767,1.84512,3.09204,0.583435,0.027033,-1.43826,-0.893249,0.287238,-2.26748,15.9009,-1.73121,0.184112,0.333577,-0.452953,-1.19197,1.47051,-0.984845,0.137777,-0.851228
-209.358,0.999452,0.0661385,5,63,0,215.123,-0.54588,-1.27362,-0.254878,-0.139099,-0.0605779,0.740736,-0.390774,-0.808238,-0.115374,-2.28865,-14.5285,1.19288,-0.355374,-0.324349,0.516538,2.33354,-0.485103,0.910459,-0.166704,0.157032,-9.85917,-1.70239,-0.588307,-0.185348,-0.0508243,0.638856,-0.346325,-0.869484,-0.142408,-0.301898
-208.157,0.999432,0.0661385,6,63,0,213.149,-0.16013,-0.267147,0.0947338,0.693268,0.420686,-0.547499,-0.769391,0.45255,-0.10321,-0.593648,10.8942,2.11725,0.492267,-0.141886,0.0654979,-1.09326,-0.818768,0.594397,-0.0434988,1.18592,6.78774,-1.36308,0.634239,2.34927,0.726742,-1.07435,-0.518745,2.72025,0.337022,2.24942
-208.698,1,0.0661385,6,63,0,210.133,-0.619097,0.607457,0.115359,-0.458881,-0.258919,0.515106,-0.326576,-0.691231,0.0223692,-2.3869,0.188168,-0.994612,-0.37359,0.842878,0.431624,-0.735483,-0.708188,0.477706,-0.0808262,0.0187136,-13.4382,0.279563,-0.216331,-0.539016,-0.255814,0.366357,-0.492544,-0.777336,-0.0184489,-1.07338
-216.051,0.997838,0.0661385,5,31,0,217.664,-0.527418,0.361135,0.142411,-2.33222,-0.0004659,1.03238,0.700966,2.22263,-1.081,-1.29583,5.02296,0.0128938,0.491462,0.462728,0.251182,-0.175534,-0.380081,1.2431,-0.323833,-0.930923,4.6136,-0.389802,-0.555483,-3.0773,0.0305324,1.14627,3.33281,3.32975,-1.36399,5.36982
-217.418,0.999555,0.0661385,6,63,0,224.394,-0.518118,-0.0641437,-0.216806,2.01958,-0.0642193,-1.08475,-0.770313,-2.11934,0.577212,-7.27654,6.89982,0.976877,-0.235078,-2.69749,-0.510402,0.166657,1.27954,1.09691,-1.40288,1.05022,-5.31829,-0.0664222,-0.218753,2.01939,-0.0641364,-1.08565,-0.768349,-2.11929,0.577111,-0.999829
-214.958,0.999022,0.0661385,6,63,0,222.48,-0.40364,0.853475,0.224572,-2.35135,0.0875467,0.870798,-0.0935586,2.66775,-0.84931,-2.76229,-4.5771,-1.86178,0.136108,0.583779,-0.0760289,0.745164,1.27313,-0.184333,0.160465,3.19478,4.03778,0.711365,0.12014,-2.37808,0.100511,0.855418,0.338883,2.78898,-0.846832,-0.75015
-215.439,0.999839,0.0661385,6,63,0,220.419,-0.413695,0.698554,0.498495,-1.63368,1.39426,-0.826057,-0.902787,2.72695,-0.608329,-3.59798,1.86288,0.526911,-0.203757,-1.76361,-0.806594,2.06545,0.897861,1.389,-0.684097,0.415101,1.84026,0.629232,0.450567,-1.63444,1.40032,-0.847738,-0.744577,2.76072,-0.604974,-1.07014
-214.033,0.999352,0.0661385,6,63,0,220.871,-0.56154,-0.00674739,-1.27973,0.415536,-1.15322,-0.304801,2.05497,-0.339526,0.533747,-4.97137,-4.29035,0.70724,0.482577,-1.61386,1.07078,-1.0031,-0.865687,3.03711,-0.644771,-0.136482,-8.00122,-0.0314126,-1.30245,0.412412,-1.15264,-0.315685,2.0675,-0.340972,0.531893,-0.937238
-217.041,0.998271,0.0661385,6,63,0,221.273,-0.373679,1.11649,1.07538,-1.91449,1.40112,-1.56378,1.09843,1.60994,-0.270833,-5.03786,-4.6472,0.0814354,-1.6908,0.188176,-0.960097,-0.250502,2.31738,-0.448792,0.638622,-0.771893,5.69606,1.10121,1.066,-1.91265,1.40261,-1.5668,1.15327,1.61692,-0.268926,-0.946435
-215.384,0.999955,0.0661385,6,63,0,221.559,-0.460611,-0.776807,0.164843,2.69082,-0.612528,-0.857514,-0.261709,-0.862309,0.197401,-5.86942,7.26718,0.89912,1.31594,-0.845648,1.26339,-2.05945,1.28236,1.61908,-0.268019,-0.566151,-1.12138,-0.785156,0.158358,2.69081,-0.612078,-0.860217,-0.247775,-0.861097,0.197488,-0.994425
-215.055,0.999804,0.0661385,6,63,0,220.854,-0.35474,1.22258,-0.184125,-2.47316,0.467251,0.5905,0.398282,0.838067,-0.28546,-5.57799,-1.4044,0.623782,-0.674041,1.14344,-0.39991,-1.79399,2.00795,-0.226186,-0.710359,1.97766,6.85992,1.21406,-0.189196,-2.47173,0.468151,0.589487,0.432125,0.842418,-0.284116,-0.992681
-210.931,0.999999,0.0661385,6,63,0,217.223,-0.446278,0.278189,-0.610155,-0.978966,-0.246143,-0.0506996,0.304821,-0.998819,-1.09911,-4.42938,5.29449,1.2283,0.144519,-2.31369,0.574063,0.775781,0.372521,1.59271,0.284919,-1.61712,-0.114708,0.244413,-0.636816,-0.97927,-0.244132,-0.0609208,0.371849,-0.993332,-1.09872,-0.966363
-210.63,0.998734,0.0661385,6,63,0,215.756,-0.562238,0.474964,-0.26722,-0.798432,0.688885,0.922409,-0.677265,-1.114,-1.36833,-1.20494,8.26307,0.0835754,1.13498,1.19049,0.174498,0.272955,-0.106712,1.19271,1.18995,2.13126,-17.5793,-0.331214,-1.43627,-1.22565,0.759602,0.968849,-2.4112,-1.76559,-1.7977,2.14958
-211.94,0.999939,0.0661385,6,63,0,216.456,-0.477411,0.356063,1.40378,0.941062,-0.356182,-0.723762,-0.828797,1.5262,1.02268,-3.60916,-6.11112,0.242051,-1.66338,-0.054842,-1.24625,-1.16646,-0.847579,-0.911198,1.38723,-1.01255,-2.40679,0.275212,1.34669,0.941068,-0.352343,-0.755321,-0.73338,1.5425,1.02437,-1.11284
