# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=536066880
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_unadjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_unadjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,index.1
-211.412,0.999894,0.0545333,6,63,0,215.476,-0.343757,-0.680372,0.692468,-0.960445,-1.4451,1.6761,0.219438,0.481401,0.533069,0.115152,8,0.125,0.396014,0.434376,0.388326,0.375155,0.462383,0.421044,0.428415,0.429872,8
-210.527,0.999949,0.0545333,6,63,0,214.24,-0.401349,1.44799,0.0469945,0.85055,1.27076,-1.68863,-0.581959,0.158465,-0.262853,0.0987076,8,0.125,0.435752,0.402103,0.421311,0.431456,0.361692,0.387272,0.404751,0.394773,8
-207.353,0.999914,0.0545333,6,63,0,212.067,-0.319225,-0.188645,-0.186126,-0.593654,0.15175,0.215456,-0.891445,-1.26153,0.202616,0.442955,8,0.125,0.400643,0.400911,0.35843,0.43733,0.444285,0.328695,0.293587,0.442882,8
-209.12,0.99642,0.0545333,5,63,0,215.274,-0.460691,-0.413557,-0.624381,1.24084,-0.102479,0.139015,0.311091,-0.838704,0.222981,0.22678,8,0.125,0.364826,0.35382,0.455296,0.381324,0.394326,0.403683,0.342789,0.398882,8
-210.848,0.998291,0.0545333,6,63,0,212.688,-0.366744,0.5291,0.632259,-1.56618,0.622579,-0.616279,-1.89586,0.253196,-0.35517,0.276221,8,0.125,0.445074,0.452122,0.310163,0.45146,0.368892,0.291023,0.426339,0.385836,8
-210.634,1,0.0545333,5,63,0,216.139,-0.434232,0.227263,0.969949,-1.45864,0.409778,-0.787056,-1.9768,0.0779216,-0.0761612,0.187572,8,0.125,0.403331,0.437258,0.330078,0.411597,0.358504,0.308951,0.396609,0.389713,8
-208.287,0.999735,0.0545333,6,63,0,212.39,-0.495704,0.415445,-0.468537,1.36789,-0.641832,0.470535,0.137066,-0.376399,-0.439707,0.214604,8,0.125,0.39974,0.355201,0.449634,0.34673,0.40258,0.385495,0.359743,0.35662,8
-209.884,0.998482,0.0545333,6,63,0,213.516,-0.292109,-0.931199,-0.024754,0.68575,-0.268377,-0.835597,-1.02578,-1.2782,0.822234,0.0960135,8,0.125,0.405761,0.426906,0.443673,0.421193,0.407976,0.403573,0.397754,0.44691,8
-213.555,0.998429,0.0545333,6,63,0,217.466,-0.438335,1.41377,0.108635,1.39999,-0.290031,-0.329888,0.655169,-2.78165,0.3217,0.148279,8,0.125,0.443073,0.395984,0.442568,0.381936,0.380542,0.415521,0.299266,0.403565,8
-211.296,0.998663,0.0545333,6,63,0,220.297,-0.436749,-0.866422,0.303864,1.90861,-1.51498,-0.478565,0.284922,0.168823,0.673074,0.105738,8,0.125,0.370899,0.400203,0.441535,0.355044,0.380518,0.399722,0.396781,0.40961,8
-215.715,0.996865,0.0545333,6,63,0,222.663,-0.62712,1.15731,-1.37198,-0.399686,3.10932,-0.152469,-0.109549,0.702311,-0.469118,0.0581061,8,0.125,0.363577,0.330297,0.342912,0.390205,0.346156,0.346721,0.357482,0.342004,8
-214.511,0.999983,0.0545333,6,63,0,222.3,-0.233121,-1.94325,-0.083829,0.780543,2.21593,-0.455007,-0.547802,0.769218,-1.18385,0.112503,8,0.125,0.388947,0.439657,0.463737,0.504044,0.429397,0.426841,0.46342,0.409433,8
-209.257,0.999978,0.0545333,6,63,0,218.115,-0.603795,1.1556,1.34026,-0.219075,-0.0217776,0.730723,-0.85513,-0.692417,0.592121,0.156507,8,0.125,0.395814,0.402746,0.34568,0.352697,0.380027,0.323523,0.329121,0.37493,8
-209.198,0.998933,0.0545333,6,63,0,214.749,-0.604107,1.35565,1.10766,-0.278209,-0.00805244,1.01035,-0.724596,-0.510038,0.452417,0.138378,8,0.125,0.397351,0.389163,0.344658,0.35315,0.385967,0.330843,0.337448,0.367838,8
-210.005,0.999408,0.0545333,6,63,0,213.925,-0.54134,0.265669,-0.482665,1.60692,-0.9008,0.485497,-0.732211,-0.295685,-0.465252,0.067167,8,0.125,0.372035,0.36037,0.393313,0.353922,0.375491,0.356516,0.36327,0.36064,8
-212.117,0.999755,0.0545333,6,63,0,214.943,-0.401259,-0.0758222,-1.44714,0.10262,0.263022,0.216288,1.49586,-1.42797,-0.903393,0.0479026,8,0.125,0.400138,0.384479,0.402191,0.40404,0.403501,0.418337,0.384696,0.390661,8
-209.552,0.999253,0.0545333,6,63,0,217.06,-0.486688,0.679222,1.96312,0.176254,-0.233653,0.010778,-0.639444,1.19366,0.170082,0.331286,8,0.125,0.434953,0.540825,0.394533,0.362601,0.381516,0.332139,0.477204,0.394045,8
-210.541,0.999702,0.0545333,6,63,0,212.352,-0.409466,-0.2935,-1.8736,-0.0373172,0.360326,-0.0918487,0.0427034,-1.38411,0.0604467,0.0716199,8,0.125,0.39401,0.367338,0.3984,0.405245,0.397464,0.399774,0.375523,0.400079,8
-209.964,0.999809,0.0545333,6,63,0,214.096,-0.492341,0.602018,-0.322142,1.14816,-0.892534,-0.39771,0.263932,0.196096,-0.922166,0.0332834,8,0.125,0.384071,0.376821,0.38838,0.372374,0.376231,0.381413,0.38088,0.372143,8
-213.949,0.999279,0.0545333,6,63,0,216.32,-0.475786,-0.435361,0.288948,1.74796,-0.71635,-0.740813,-0.181446,0.770814,-0.684787,0.00137956,8,0.125,0.383106,0.383342,0.383818,0.383014,0.383006,0.383189,0.383499,0.383025,8
-213.702,0.998435,0.0545333,6,63,0,221.337,-0.375245,-0.655693,-0.461829,-2.12159,0.96646,-0.426057,-0.979601,-0.85558,1.57681,0.0220541,8,0.125,0.403788,0.404818,0.39603,0.41243,0.405008,0.40207,0.402727,0.415695,8
-208.216,0.999584,0.0545333,6,63,0,216.449,-0.384619,1.48294,-0.388082,-0.756294,0.188096,0.671249,-0.641723,0.638196,-0.803843,0.354542,8,0.125,0.535228,0.372335,0.342368,0.42118,0.463407,0.351572,0.460495,0.338583,8
-208.709,0.999999,0.0545333,6,63,0,210.028,-0.46362,1.2876,-0.298236,-0.875955,-0.0722508,0.410808,-0.805065,1.07169,-0.863901,0.161704,8,0.125,0.436492,0.374761,0.35314,0.383362,0.401988,0.355763,0.427925,0.353585,8
-210.345,0.999507,0.0545333,6,63,0,212.819,-0.488551,-0.49119,-0.0640549,-1.33945,1.28584,-0.217057,-0.368254,1.15113,0.364311,0.0570834,8,0.125,0.37365,0.379374,0.362389,0.397678,0.37732,0.375294,0.395837,0.385148,8
-209.491,0.999273,0.0545333,6,63,0,214.196,-0.250349,0.746038,0.256393,1.16572,0.112767,-0.603916,-0.82617,0.154352,0.596581,0.58683,8,0.125,0.546725,0.475048,0.606764,0.454086,0.353259,0.324061,0.460142,0.524915,8
-207.334,0.999843,0.0545333,5,63,0,214.133,-0.346217,0.978669,-0.22839,-0.0516509,0.678512,0.116639,0.101871,-0.567258,-0.274263,0.370559,8,0.125,0.504109,0.393924,0.409664,0.476321,0.424825,0.423489,0.364376,0.389873,8
-208.085,0.999276,0.0545333,6,63,0,211.939,-0.439647,-0.40186,0.911059,-0.493917,-0.0765242,0.0599975,-1.34813,-0.874773,0.140193,0.155591,8,0.125,0.37703,0.426072,0.373672,0.388992,0.394052,0.343124,0.35991,0.397035,8
-208.284,0.999196,0.0545333,6,63,0,212.452,-0.217255,1.27486,-0.362297,0.50473,-0.846068,0.101592,-0.803657,0.548811,-0.401298,0.267428,8,0.125,0.53088,0.422104,0.479443,0.390903,0.452621,0.393607,0.482385,0.419562,8
-211.633,0.997065,0.0545333,6,63,0,214.09,-0.402976,0.00886403,0.00158906,-2.34913,0.604292,-1.68575,-0.931733,-0.503257,0.0700537,0.210452,8,0.125,0.401045,0.400678,0.289594,0.431483,0.319136,0.354559,0.375454,0.404143,8
-213.095,0.999923,0.0545333,6,63,0,217.135,-0.299668,0.50198,0.0721241,1.30441,-0.907959,2.012,-0.487729,-1.72807,-1.53639,0.228644,8,0.125,0.453908,0.429675,0.499645,0.375835,0.540005,0.398628,0.332971,0.342775,8
-212.143,0.996632,0.0545333,6,63,0,219.119,-0.42848,0.396123,0.164467,-1.92134,-1.67865,-1.79381,-0.8268,0.159347,-0.646593,0.120528,8,0.125,0.405949,0.399234,0.340727,0.347328,0.344189,0.370953,0.399086,0.376035,8
-213.484,0.999496,0.0545333,6,63,0,218.526,-0.391355,-1.10526,1.90191,1.03654,1.21712,0.664329,-1.14389,-0.114148,2.09207,0.1363,8,0.125,0.367722,0.467016,0.437805,0.443872,0.42536,0.366499,0.399652,0.473473,8
-208.337,0.999631,0.0545333,6,63,0,217.326,-0.516936,0.0676567,-0.107299,-0.457467,-1.24736,0.407927,0.00193833,1.14329,-0.0841824,0.219277,8,0.125,0.377047,0.36808,0.350408,0.312071,0.394726,0.373668,0.43383,0.369259,8
-208.87,0.998833,0.0545333,6,63,0,213.774,-0.626854,1.17476,0.842954,0.649171,-0.683636,0.822186,-0.0168567,-0.587287,1.54233,0.269763,8,0.125,0.423128,0.401443,0.388949,0.307619,0.400098,0.347193,0.313183,0.447497,8
-206.314,0.997994,0.0545333,6,63,0,212.221,-0.514312,0.347782,0.0993985,-0.0881797,-0.117966,0.0144791,-0.341781,0.459304,-0.712856,0.540066,8,0.125,0.419096,0.386836,0.3631,0.359388,0.376016,0.332057,0.433826,0.289194,8
-209.329,0.993377,0.0545333,6,63,0,210.497,-0.404286,1.62942,0.355896,0.795962,0.0540874,1.26491,0.0861083,0.1469,0.363439,0.100608,8,0.125,0.440199,0.408908,0.419651,0.40159,0.431183,0.402364,0.403836,0.409092,8
-209.839,0.999748,0.0545333,6,63,0,212.74,-0.385771,1.49127,0.126832,0.699442,0.14529,1.61983,-0.386314,0.655533,0.301235,0.0870893,8,0.125,0.436373,0.4074,0.419492,0.407788,0.439128,0.396657,0.418562,0.411072,8
-216.195,0.997836,0.0545333,5,63,0,220.461,-0.55997,-1.30922,1.75424,-0.126383,-1.65426,-1.08305,1.59717,-1.5244,-1.38536,0.0769165,8,0.125,0.340589,0.395311,0.361308,0.334654,0.344507,0.392427,0.336882,0.339275,8
-209.422,0.999293,0.0545333,6,63,0,224.11,-0.467056,-0.651966,1.52178,-0.70526,0.621861,0.934945,-0.915928,-0.256744,-0.892183,0.191727,8,0.125,0.356163,0.45629,0.353824,0.413909,0.428542,0.344644,0.373722,0.345673,8
-211.479,0.996871,0.0545333,6,63,0,216.034,-0.39607,1.90138,1.89275,1.03393,1.18565,0.666888,-0.0536702,-0.36608,-0.588659,0.14526,8,0.125,0.470067,0.469755,0.438837,0.444272,0.425754,0.400384,0.38954,0.38188,8
-208.494,0.999756,0.0545333,5,31,0,213.367,-0.418902,1.11901,1.26229,0.652333,0.804328,0.902306,-0.712924,-0.724044,-0.373163,0.156554,8,0.125,0.439371,0.444903,0.421461,0.427274,0.431032,0.370397,0.369991,0.382885,8
-213.802,0.998355,0.0545333,5,31,0,215.054,-0.451581,0.361575,1.2768,1.95107,1.57108,2.32289,-0.332434,-0.636455,-0.94763,0.196755,8,0.125,0.406021,0.450076,0.483082,0.464444,0.501365,0.373557,0.359668,0.345692,8
-215.087,0.998507,0.0545333,6,63,0,224.285,-0.515764,0.611816,2.25196,1.19507,0.0160249,0.455312,0.596348,-2.94892,0.320714,0.108871,8,0.125,0.389562,0.432762,0.404764,0.374252,0.385518,0.389161,0.302206,0.382052,8
-211.036,0.999993,0.0545333,6,63,0,219.138,-0.289811,0.00526672,-0.227042,-0.372735,-0.425003,0.350028,-1.94567,1.54217,1.29712,0.21171,8,0.125,0.428323,0.416325,0.40885,0.406178,0.446282,0.331429,0.509169,0.496201,8
-210.183,0.999603,0.0545333,6,63,0,215.363,-0.521476,0.383344,2.16689,0.0510284,-0.480992,0.336812,0.480737,0.699863,-1.08337,0.128369,8,0.125,0.38408,0.43947,0.37404,0.358192,0.382668,0.387042,0.393736,0.340617,8
-206.264,0.999213,0.0545333,5,63,0,212.941,-0.508327,0.408671,1.05926,-0.274719,-0.20292,-0.185265,0.0116104,-0.283835,-0.0652257,0.35417,8,0.125,0.410091,0.466757,0.353058,0.358888,0.360328,0.376551,0.352321,0.370184,8
-206.936,0.99891,0.0545333,6,63,0,208.298,-0.478028,0.179696,-0.141029,0.483196,-0.829502,0.884882,-0.391655,-0.143158,0.468014,0.26722,8,0.125,0.394124,0.373855,0.413647,0.331881,0.4399,0.358315,0.373722,0.412664,8
-207.515,0.999209,0.0545333,6,127,0,210.743,-0.164275,0.118141,0.153914,0.23162,0.631984,-0.244499,-0.690571,0.0141713,-1.40754,0.406757,8,0.125,0.470978,0.474605,0.482492,0.523181,0.434448,0.39051,0.460455,0.323704,8
-212.118,0.995514,0.0545333,6,63,0,215.326,-0.0318563,0.568954,-0.542162,-1.87239,-1.62744,-1.02117,-0.771608,-0.626047,-0.604232,0.270648,8,0.125,0.530495,0.45547,0.36851,0.384068,0.423546,0.440116,0.449846,0.451307,8
-208.965,0.995271,0.0545333,5,31,0,215.615,-0.0712441,0.64271,-0.69048,-0.948707,-0.732736,-0.597573,-0.583781,-0.183929,-0.627513,0.334846,8,0.125,0.535929,0.424959,0.403979,0.421505,0.432578,0.433712,0.466841,0.430119,8
-209.555,0.998255,0.0545333,5,63,0,214.354,-0.360538,-1.2234,0.205097,-0.557756,-0.435602,-0.260921,-1.00126,-0.53489,-0.793156,0.411205,8,0.125,0.296587,0.431386,0.35666,0.368267,0.38513,0.31599,0.35882,0.33477,8
-209.28,0.99998,0.0545333,6,63,0,211.413,-0.362685,0.960671,-0.857561,-0.747977,-0.303031,0.027204,-0.714507,-0.0711598,0.460536,0.0423468,8,0.125,0.420188,0.401553,0.402668,0.407208,0.410589,0.403009,0.409581,0.415037,8
-210.904,0.999785,0.0545333,6,63,0,213.151,-0.510278,-0.529383,0.0533111,0.777833,0.307757,0.930428,1.0339,1.71352,-0.170703,0.0593684,8,0.125,0.367791,0.375871,0.386014,0.379421,0.388163,0.389623,0.39926,0.372756,8
-219.92,0.996949,0.0545333,6,63,0,221.506,-0.658238,-1.84756,-1.35854,0.0792333,2.1543,0.396103,1.00062,2.52933,-1.22852,0.0180098,8,0.125,0.333697,0.335658,0.341456,0.349909,0.342741,0.345197,0.351447,0.33618,8
-212.546,0.999192,0.0545333,6,63,0,223.244,-0.406501,1.2214,1.56768,-1.25686,-0.733852,0.793313,-0.378625,-0.914561,-0.180109,0.571462,8,0.125,0.572359,0.619958,0.245131,0.304519,0.51171,0.349129,0.2831,0.375328,8
-212.165,0.984378,0.0545333,6,63,0,218.515,-0.385505,1.27568,1.64155,-1.31038,-0.440778,0.797364,-0.789305,-0.747107,-0.266874,0.490793,8,0.125,0.559859,0.60352,0.263349,0.353924,0.501459,0.315854,0.320346,0.373675,8
-211.214,1,0.0545333,6,63,0,215.172,-0.466619,-1.29082,-0.564586,0.164089,-0.657058,-0.956763,-0.271397,0.784991,0.718147,0.0143939,8,0.125,0.381025,0.383494,0.385976,0.383179,0.38216,0.384492,0.388097,0.387868,8
-215.795,0.99848,0.0545333,6,63,0,219.555,-0.425823,1.63962,0.638235,-1.11063,-0.011998,1.30542,-0.39909,-0.616202,2.43476,0.00673385,8,0.125,0.397766,0.396152,0.393338,0.395105,0.397227,0.394482,0.394133,0.399049,8
-213.669,0.999215,0.0545333,6,63,0,222.604,-0.554409,-0.296085,-0.126402,1.79166,0.285405,-0.822367,2.18559,-0.364736,0.793738,0.0270588,8,0.125,0.362988,0.36405,0.376148,0.366634,0.359701,0.378653,0.362558,0.369833,8
-215.722,0.999044,0.0545333,6,63,0,220.276,-0.390521,0.377655,0.226822,-1.83516,-0.323549,1.25388,-2.46372,0.340791,-0.799238,0.00604401,8,0.125,0.404141,0.403922,0.400925,0.403121,0.405417,0.400013,0.404088,0.40243,8
-210.055,0.998523,0.0545333,6,63,0,221.831,-0.489232,1.3907,-0.0507492,-1.35011,-0.533394,0.539413,1.05422,-0.256016,-0.0916946,0.105687,8,0.125,0.415262,0.378812,0.347075,0.366885,0.393596,0.406654,0.37372,0.377794,8
-210.312,0.998918,0.0545333,6,63,0,216.598,-0.243509,-1.34176,0.173612,1.26861,0.512521,-0.610614,-1.80777,-0.0963471,-0.359928,0.17359,8,0.125,0.383096,0.446858,0.494178,0.461441,0.413502,0.364168,0.435306,0.424094,8
-211.695,0.998927,0.0545333,6,63,0,215.478,-0.243517,1.06332,0.10842,-1.72688,-1.38995,1.63987,-0.913629,-0.882265,-0.711489,0.354791,8,0.125,0.533385,0.448916,0.298134,0.323735,0.583776,0.361776,0.364349,0.378494,8
-211.736,0.999985,0.0545333,6,63,0,216.918,-0.476976,-0.792455,1.16182,0.077049,1.47019,-1.7939,-0.455187,1.14484,-0.0297648,0.158398,8,0.125,0.353772,0.427283,0.385854,0.439276,0.318402,0.366079,0.426625,0.381853,8
-210.388,0.99847,0.0545333,6,63,0,215.209,-0.465018,-0.182491,0.494928,0.103903,1.84331,-1.26598,-0.477454,0.777434,-0.265228,0.0721843,8,0.125,0.382679,0.394295,0.387575,0.417764,0.36438,0.377662,0.399176,0.38127,8
-214.444,0.999016,0.0545333,6,63,0,217.017,-0.455364,-0.389857,0.969775,2.3737,1.05147,-2.05649,0.663092,0.531819,-0.674212,0.0903649,8,0.125,0.379754,0.40909,0.440073,0.410875,0.344976,0.402408,0.399558,0.37372,8
-208.22,0.99999,0.0545333,6,63,0,216.282,-0.495156,1.84329,-0.408608,-0.051635,-0.283319,-0.206099,-0.64172,0.707589,0.0489628,0.221689,8,0.125,0.478383,0.357613,0.37599,0.364019,0.367991,0.34583,0.416225,0.381237,8
-212.363,0.99863,0.0545333,6,63,0,214.896,-0.343837,0.656401,1.27415,-0.40894,2.05227,-1.26451,-1.22345,0.621,1.52261,0.148234,8,0.125,0.438676,0.461337,0.400242,0.490096,0.370218,0.371639,0.437385,0.470501,8
-211.471,0.99982,0.0545333,6,63,0,217.998,-0.375448,0.815292,-0.579998,-1.18339,-1.53496,0.0731136,-0.290996,-2.30188,0.279967,0.232938,8,0.125,0.453749,0.375064,0.34274,0.324537,0.411343,0.390971,0.286664,0.423058,8
-210.82,0.999982,0.0545333,6,63,0,213.901,-0.366103,0.201289,1.22401,0.931889,1.28581,0.47323,-0.809533,1.74675,-0.724907,0.152319,8,0.125,0.416917,0.455205,0.444194,0.45754,0.42702,0.380033,0.475011,0.383074,8
-212.479,0.994666,0.0545333,6,63,0,223.836,-0.133729,-0.948836,-0.488144,-0.414899,0.522458,-1.29813,-1.69736,1.28463,1.14523,0.260841,8,0.125,0.405832,0.435104,0.439805,0.500637,0.384064,0.359745,0.55017,0.541155,8
-210.172,0.999757,0.0545333,6,63,0,214.777,-0.124632,-1.24732,-0.338049,-0.138494,0.198383,-0.851988,-1.84102,0.413231,0.699246,0.226256,8,0.125,0.399669,0.449889,0.461087,0.480074,0.42131,0.367914,0.492217,0.508393,8
-210.419,0.999666,0.0545333,6,63,0,213.805,-0.126518,0.247104,-0.846475,-0.00967218,0.633755,-0.733616,-2.63263,-0.158221,-0.553276,0.196452,8,0.125,0.480516,0.427316,0.467939,0.499496,0.43275,0.34441,0.460681,0.441467,8
-209.234,0.998252,0.0545333,6,79,0,212.839,-0.773372,0.705641,0.98691,-0.0346903,-0.691468,0.810147,0.341672,-0.112997,0.88152,0.247088,8,0.125,0.354569,0.370629,0.313901,0.280048,0.3605,0.334267,0.309749,0.364576,8
-207.753,0.998517,0.0545333,5,63,0,212.531,-0.578418,0.819802,1.29462,0.0346495,-0.0998881,0.848072,0.00337536,0.464076,0.22608,0.674884,8,0.125,0.493714,0.573293,0.364697,0.34393,0.498483,0.359821,0.434081,0.39512,8
-208.2,0.999858,0.0545333,6,63,0,210.009,-0.631358,0.519379,0.74008,0.502795,-0.331011,1.02725,-0.00772859,-0.841243,0.275487,0.192248,8,0.125,0.370165,0.380111,0.369422,0.332923,0.393202,0.346866,0.311507,0.359302,8
-211.219,0.997877,0.0545333,6,63,0,216.486,-0.365817,0.285354,-0.21578,-0.360211,0.530037,-1.49678,-1.48005,0.769291,-0.758776,0.0276462,8,0.125,0.411461,0.40811,0.407146,0.4131,0.399584,0.399695,0.414705,0.404489,8
-212.689,0.999387,0.0545333,6,63,0,215.942,-0.485112,0.367433,-0.206319,0.0963752,0.714212,-2.27386,-0.894963,1.0249,-1.1239,0.0291529,8,0.125,0.383575,0.379628,0.381708,0.385968,0.365539,0.374912,0.388117,0.373349,8
-214.299,0.999633,0.0545333,5,31,0,215.761,-0.429497,-0.0243653,0.147434,0.197783,1.34316,-1.78672,-1.29241,1.15968,-1.75129,0.0150224,8,0.125,0.394159,0.394776,0.394956,0.399075,0.387855,0.38962,0.398415,0.387981,8
-211.992,0.99973,0.0545333,6,63,0,220.93,-0.405927,0.464471,0.482812,0.0744087,-1.06849,2.37985,0.504411,-0.175309,1.33649,0.0975801,8,0.125,0.410813,0.411247,0.401633,0.375149,0.456684,0.411757,0.395791,0.431555,8
-211.215,0.999959,0.0545333,6,63,0,215.925,-0.539925,-0.414403,-0.418923,0.704892,-1.10384,-1.35781,-0.0138943,-0.962271,-1.34381,0.122041,8,0.125,0.35652,0.356394,0.388434,0.337459,0.330565,0.367811,0.341333,0.330942,8
-209.658,0.999739,0.0545333,6,63,0,214.416,-0.316266,1.90448,0.479581,-1.46202,1.03226,0.0769979,-0.616492,0.280099,-0.723138,0.267291,8,0.125,0.548048,0.453119,0.330251,0.489913,0.426613,0.382005,0.439942,0.375298,8
-209.423,0.993154,0.0545333,5,31,0,214.162,-0.347897,1.7919,0.272988,-1.10253,0.399304,0.153985,-0.991737,-0.310785,-0.0843657,0.0836014,8,0.125,0.450638,0.419439,0.391724,0.422013,0.417019,0.393933,0.407604,0.412183,8
-211.153,0.998252,0.0545333,6,63,0,216.059,-0.476507,-0.487376,0.925164,0.972278,0.00177947,0.727477,1.65089,0.397345,-0.841866,0.0806131,8,0.125,0.373836,0.400849,0.401762,0.383111,0.397028,0.414978,0.390675,0.367171,8
-212.322,0.999639,0.0545333,6,63,0,215.634,-0.517197,0.794341,1.34229,-0.96694,1.10349,1.09028,-1.40059,0.167447,-1.54918,0.267923,8,0.125,0.424488,0.460689,0.315126,0.444839,0.443965,0.290605,0.384064,0.282467,8
-209.573,0.999315,0.0545333,6,63,0,216.374,-0.483826,0.259643,1.53281,-0.233933,1.10445,0.671607,-1.06119,-0.353199,-1.19996,0.131138,8,0.125,0.389414,0.429763,0.374138,0.416055,0.402333,0.349102,0.370483,0.344979,8
-209.934,0.999706,0.0545333,6,63,0,213.383,-0.148618,0.818854,-1.44025,0.207802,-0.912986,0.0187569,-1.02531,-0.480467,1.10196,0.293544,8,0.125,0.522922,0.360915,0.478109,0.397326,0.464283,0.389458,0.428088,0.543603,8
-208.852,1,0.0545333,6,63,0,213.701,-0.304367,0.370328,-1.25599,0.888664,0.335353,0.0922613,-0.85945,-0.247816,1.10362,0.215903,8,0.125,0.444131,0.35996,0.471904,0.442268,0.429364,0.379911,0.411475,0.483483,8
-209.405,0.997625,0.0545333,6,63,0,215.63,-0.22952,0.901375,-0.665801,1.27027,-0.0881948,0.123555,-0.463307,-0.394317,-0.14032,0.595089,8,0.125,0.576123,0.348479,0.628644,0.429963,0.46108,0.376313,0.385996,0.422377,8
-212.658,0.981658,0.0545333,6,63,0,216.369,-0.622681,-0.516908,1.09907,-1.99219,0.271527,0.133031,-1.20718,0.500292,-0.844559,0.0691395,8,0.125,0.341095,0.366632,0.318555,0.35345,0.351265,0.330451,0.357073,0.336022,8
-211.148,0.999805,0.0545333,6,63,0,218.705,0.226008,0.280604,-0.733489,0.659675,-1.06146,-0.520065,-0.870841,-1.02308,-0.111975,0.796341,8,0.125,0.610512,0.41142,0.679469,0.349947,0.453103,0.385213,0.35693,0.534156,8
-208.452,0.997818,0.0545333,5,31,0,214.36,0.0621721,-0.307891,-0.134368,-0.455428,-1.03206,0.111985,-1.3612,-1.44444,-0.061088,0.525257,8,0.125,0.475133,0.497899,0.455854,0.38227,0.530211,0.342357,0.332582,0.507521,8
-207.616,0.999972,0.0545333,5,31,0,209.202,0.0357429,-0.535406,-0.230088,-0.74595,-0.758176,-0.0556296,-1.35402,-1.14407,-0.311658,0.439135,8,0.125,0.450321,0.483682,0.427556,0.426242,0.502828,0.363812,0.385408,0.474742,8
-209.916,0.997145,0.0545333,5,31,0,211.726,0.135613,-0.292302,-0.43153,-0.0669235,-1.21344,-0.0557697,-1.2585,-1.70988,0.13928,0.635568,8,0.125,0.487461,0.465392,0.523253,0.346239,0.525021,0.339785,0.278657,0.5558,8
-211.37,0.991892,0.0545333,5,63,0,217.157,0.220281,-1.06268,-0.154707,-0.767823,-1.13567,-0.628844,-1.15451,-0.564268,-1.90015,0.771307,8,0.125,0.354488,0.525217,0.408071,0.341712,0.434196,0.338453,0.44647,0.223511,8
-208.572,1,0.0545333,5,31,0,214.432,0.108579,0.739376,-0.133791,-0.208726,-0.0665526,-1.05502,-1.17495,-1.00001,-0.80828,0.566582,8,0.125,0.628899,0.508193,0.49758,0.51771,0.380088,0.364212,0.387459,0.413533,8
-209.029,0.998623,0.0545333,5,31,0,210.693,0.0736867,0.261736,-0.200872,-0.404936,0.186846,-1.64233,-1.3967,-1.03308,-0.86339,0.465992,8,0.125,0.548758,0.495021,0.471279,0.540103,0.333672,0.359585,0.399459,0.41857,8
-209.341,0.994999,0.0545333,6,63,0,211.991,0.0135075,-1.02214,-0.258386,-1.24686,-0.379319,0.384469,-1.02508,-1.11546,-0.903945,0.520828,8,0.125,0.373121,0.46977,0.346176,0.454116,0.553235,0.372762,0.361824,0.387628,8
-208.44,0.99755,0.0545333,5,31,0,213.459,-0.0284445,0.440067,-0.400688,-0.374223,-0.278633,-1.51416,-1.22443,-1.1881,-0.248372,0.501362,8,0.125,0.5479,0.442916,0.446193,0.458064,0.312687,0.344721,0.348846,0.461832,8
-209.826,0.999795,0.0545333,6,63,0,212.705,0.0740715,0.0363153,-0.716331,0.419238,-0.911377,-1.29024,-1.66861,-0.963769,-0.72344,0.346753,8,0.125,0.521652,0.45653,0.554642,0.439806,0.407738,0.376478,0.435335,0.455919,8
-213.695,0.996901,0.0545333,6,63,0,219.383,-0.0400765,1.05845,-0.835858,-0.916256,2.26799,0.416857,-2.36892,-0.163821,-0.0511127,0.221982,8,0.125,0.548566,0.443833,0.439432,0.613815,0.513112,0.362175,0.480899,0.487147,8
-216.214,0.999614,0.0545333,6,63,0,219.977,-0.8546,0.127884,1.63291,1.20366,-2.29858,0.0773677,1.58125,0.395278,-0.226955,0.137133,8,0.125,0.302154,0.347358,0.334136,0.236889,0.300695,0.345753,0.309941,0.291993,8
-208.44,0.998321,0.0545333,5,63,0,220.6,-0.522024,-0.0831293,0.496209,0.485042,-0.869075,1.28028,-0.800847,-0.449884,-0.100522,0.330447,8,0.125,0.365982,0.411431,0.410538,0.30806,0.47528,0.312886,0.338343,0.364649,8
