# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1480661404
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_adjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_adjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,sigma.1,sigma.2,sigma.3,sigma.4,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,index.1,index.2,index.3,index.4
-221.019,0.997823,0.0396965,6,127,0,228.572,-1.2351,0.398989,-0.505057,-0.91014,0.634447,0.0501323,-0.448648,1.42287,0.348993,-0.326541,-1.24812,-0.785291,-1.51731,0.534047,0.171125,1.71843,0.71751,0.120205,0.103752,0.672096,0.0204455,0.0449267,240,0.00181806,0.371649,0.350616,0.341365,0.377209,0.363472,0.351913,0.427976,0.266732,0,0,0,0,0.358271,0.365355,0.362668,0.360381,0,0,0.357792,0.352802,0.371675,0.360796,0.354021,0,6,8,6,9
-225.455,0.993178,0.0400915,6,127,0,233.785,-0.101123,2.25205,-0.906294,-0.645415,0.252458,0.58865,-0.994396,0.76804,-0.0279265,1.00724,-0.227175,-0.384048,-0.274308,-2.12556,1.4344,-0.966971,-0.338029,0.973647,0.0716229,0.647668,1.3238,0.0115873,240,0.00181806,0.460695,0.412032,0.415992,0.429712,0.434883,0.410697,0.471778,0.361723,0,0,0,0,0.339645,0.623321,0.719456,0.245932,0,0,0.426203,0.42229,0.426648,0.424678,0.42724,0,6,8,6,9
-226.016,0.996584,0.040198,7,127,0,239.784,0.1145,0.200149,-0.246353,-2.28844,0.889226,-1.01876,-0.0172304,0.695183,-2.4302,-1.57783,-0.0693217,-0.496452,-0.241678,-0.291681,-1.23974,-1.55903,-0.900773,-0.0683687,0.0582849,0.134472,0.158898,0.312578,240,0.00181806,0.399274,0.393309,0.366439,0.408535,0.383064,0.396366,0.434275,0.338322,0,0,0,0,0.368018,0.486311,0.414265,0.451837,0,0,0.367218,0.441171,0.495599,0.273173,0.328247,0,6,8,6,9
-220.488,0.999541,0.0405143,7,127,0,239.081,0.412453,0.937119,0.64267,0.32482,-0.854546,1.34323,0.32938,-0.437769,-0.884086,0.849987,1.6033,-0.235206,0.223259,-0.270137,-0.940821,-0.0432337,0.982521,0.256228,0.0673305,1.75925,0.348121,0.00302476,240,0.00181806,0.389398,0.384886,0.380036,0.362247,0.39565,0.380106,0.457289,0.278903,0,0,0,0,0.371716,0.284405,0.454441,0.372074,0,0,0.382683,0.381988,0.381463,0.381158,0.382345,0,6,8,6,9
-223.382,0.942307,0.041015,7,127,0,238.012,-0.925414,-1.2181,-0.317189,0.0442828,1.91453,-0.928071,-0.467146,1.65675,0.266088,0.419394,-0.690761,-0.212342,-0.538045,-0.0398097,0.464724,0.0597172,0.526224,1.88257,0.0844618,0.372362,0.492653,0.00522948,240,0.00181806,0.345537,0.362261,0.369066,0.40505,0.350883,0.359453,0.413468,0.298709,0,0,0,0,0.375088,0.597439,0.272453,0.31899,0,0,0.363653,0.364188,0.366659,0.36504,0.365219,0,6,8,6,9
-220.638,0.987591,0.0380444,7,127,0,235.747,0.0977571,-0.6274,0.820025,-2.61797,-1.88176,0.0654963,-0.347501,0.18312,-1.03744,-0.199678,-1.57119,1.54976,0.284783,0.0374221,-0.958228,-0.180952,0.817703,-1.46466,0.335903,0.331879,0.251378,0.0977305,240,0.00181806,0.33567,0.447531,0.20841,0.251067,0.387798,0.356339,0.383358,0.296557,0,0,0,0,0.301486,0.34057,0.453214,0.428527,0,0,0.352935,0.344219,0.355435,0.329882,0.347328,0,6,8,6,9
-213.971,0.996004,0.0378221,7,127,0,230.196,0.55679,0.929229,-0.334804,-0.434533,0.63903,-0.0675866,-0.264119,-0.230328,-0.45996,0.905871,0.502408,-0.198703,0.946353,0.206893,-0.356248,-0.539344,0.278238,1.68136,0.233391,2.09337,0.685877,0.0960028,240,0.00181806,0.474568,0.403719,0.398257,0.458107,0.41847,0.407606,0.473772,0.359063,0,0,0,0,0.398031,0.576906,0.458539,0.425866,0,0,0.42531,0.420823,0.421593,0.416364,0.447704,0,6,8,6,9
-216.034,0.998359,0.0380844,7,127,0,224.495,0.792544,0.60948,-0.590398,-1.00666,-1.76857,0.560335,-1.01116,-0.493113,-1.6781,-0.984639,-0.519757,0.0238565,-1.13019,-0.201119,0.461083,0.335626,-0.0818335,-1.55359,0.194476,0.71132,0.359577,0.309326,240,0.00181806,0.435244,0.38239,0.364587,0.332916,0.433044,0.364397,0.462736,0.275638,0,0,0,0,0.36227,0.304566,0.491636,0.361917,0,0,0.471205,0.360431,0.395991,0.316737,0.36222,0,6,8,6,9
-215.151,0.997553,0.0384827,7,127,0,222.721,-1.1704,1.00266,0.972871,0.41784,-0.673834,0.308384,0.229348,0.537921,0.0376171,-0.308642,1.11495,-0.0285689,0.214813,0.394194,-0.240318,1.22262,0.334338,1.83272,0.829993,0.691022,0.398883,0.113789,240,0.00181806,0.507665,0.501548,0.389397,0.206094,0.368226,0.35324,0.410824,0.333854,0,0,0,0,0.388449,0.295417,0.378634,0.371603,0,0,0.380957,0.378946,0.386818,0.374084,0.365364,0,6,8,6,9
-213.267,0.998102,0.0388344,7,127,0,223.685,0.254269,0.31443,0.849753,-0.356928,-1.24576,-0.12067,-0.435873,-0.0636069,-0.821632,-0.847462,-0.783914,-0.75769,-0.086654,0.405606,0.492873,-0.573394,-2.07645,-1.80161,0.5206,0.698822,0.578948,0.579683,240,0.00181806,0.42552,0.492587,0.345245,0.251314,0.372781,0.336254,0.41619,0.299671,0,0,0,0,0.369319,0.26358,0.400152,0.359226,0,0,0.404386,0.363126,0.412014,0.315181,0.312089,0,6,8,6,9
-215.433,0.994304,0.0392183,7,127,0,223.012,-0.832328,1.13956,0.443192,-1.27545,0.449645,-0.262817,0.610206,0.78275,0.0767068,0.937568,-0.128575,1.08813,-0.230466,0.0533521,-0.556338,-0.53149,2.16139,1.99855,0.585096,1.27459,0.712552,0.120981,240,0.00181806,0.488994,0.398447,0.209283,0.399265,0.31297,0.419784,0.467514,0.277204,0,0,0,0,0.306872,0.582074,0.465068,0.607663,0,0,0.369298,0.39139,0.395808,0.377835,0.399786,0,6,8,6,9
-217.031,0.99935,0.0393777,7,127,0,231.232,-0.640671,0.803979,0.468376,-2.14198,0.615494,0.187553,0.341573,0.9163,0.513922,0.392956,-0.273788,1.29436,0.222852,0.2437,-0.332259,-0.792713,1.68136,1.56952,0.681821,1.22081,0.601087,0.0874421,240,0.00181806,0.521314,0.471163,0.154677,0.493106,0.429732,0.452362,0.48984,0.386225,0,0,0,0,0.323108,0.696476,0.643359,0.662991,0,0,0.440569,0.443399,0.45399,0.44657,0.444344,0,6,8,6,9
-215.692,0.998744,0.0398353,6,63,0,224.794,-0.592909,1.65299,0.99639,-0.26253,-1.02312,0.312594,0.170993,0.724473,-1.36852,-0.625449,-0.163092,-0.393971,-0.549386,-0.881723,-1.80947,0.24754,-0.328195,0.609384,0.52251,0.131387,0.0818068,0.217171,240,0.00181806,0.55558,0.471,0.317062,0.238412,0.38469,0.367504,0.412804,0.350818,0,0,0,0,0.384701,0.370761,0.395364,0.392729,0,0,0.404104,0.397037,0.424867,0.323361,0.358125,0,6,8,6,9
-214.768,0.998432,0.0402579,6,63,0,226.497,0.187976,0.272824,-0.0811358,-0.510069,0.186689,-0.398964,-0.345064,-0.104049,-0.0284095,-0.61071,0.191206,-0.558304,-0.313945,-1.01244,0.305834,1.98537,0.614321,1.54583,0.46897,2.08832,0.653105,0.269111,240,0.00181806,0.453396,0.412889,0.365378,0.44346,0.377477,0.383402,0.389071,0.426899,0,0,0,0,0.391262,0.502561,0.408569,0.417049,0,0,0.397726,0.401176,0.416715,0.421627,0.384276,0,6,8,6,9
-213.526,0.999359,0.0406626,6,63,0,221.542,0.532044,0.16371,0.618058,-0.758334,-0.634391,0.0152412,0.0896839,-0.23879,-0.50197,-0.0412023,1.21345,-0.577117,0.618492,-1.71191,0.0260783,1.1046,0.197085,1.5858,1.0299,0.527232,1.36456,0.387853,240,0.00181806,0.443548,0.55326,0.245879,0.268949,0.408446,0.425951,0.420093,0.389762,0,0,0,0,0.330037,0.366852,0.574587,0.598076,0,0,0.419033,0.425423,0.397432,0.375451,0.414204,0,6,8,6,9
-214.572,0.981928,0.0411244,7,127,0,225.353,0.554009,0.504258,0.573009,-0.651143,-0.661828,0.258376,-0.763322,-0.740829,-1.06689,0.135758,-1.26986,0.642661,-0.700877,0.892718,0.121925,-0.798818,-0.901515,-1.6629,0.111322,0.591877,0.613825,0.267463,240,0.00181806,0.418943,0.420771,0.388582,0.388305,0.412422,0.385676,0.420538,0.375175,0,0,0,0,0.376256,0.374729,0.512119,0.360356,0,0,0.447662,0.382476,0.383875,0.363784,0.439696,0,6,8,6,9
-217.882,0.997834,0.0405285,6,127,0,226.95,0.759173,0.0729869,0.809161,-1.7459,-2.25454,0.353039,-0.0297987,-0.151212,-0.202766,-0.0189837,0.979964,0.173678,0.368067,-1.37215,-0.329936,0.26936,-2.10196,0.0357572,0.114945,3.05179,0.374746,0.968263,240,0.00181806,0.446466,0.466637,0.397511,0.384134,0.454122,0.443663,0.452155,0.415116,0,0,0,0,0.386412,0.342861,0.577763,0.542901,0,0,0.520829,0.431789,0.404189,0.392638,0.434271,0,6,8,6,9
-216.272,0.971963,0.0408922,7,127,0,226.862,-0.627281,0.175866,0.232065,-0.593294,0.0738444,0.179879,-0.603115,0.948109,-0.361266,-0.0497415,0.107413,-0.149592,0.534612,0.633469,2.74105,1.09072,1.80423,0.330211,0.479159,0.496936,0.28818,0.25226,240,0.00181806,0.393303,0.399551,0.311861,0.382048,0.393748,0.31088,0.424814,0.279905,0,0,0,0,0.350648,0.394017,0.40108,0.350025,0,0,0.370419,0.32697,0.415114,0.340127,0.357429,0,6,8,6,9
-217.757,0.980819,0.0397143,7,127,0,226.816,-0.10261,-0.139456,0.440877,-0.616221,0.249156,-0.360362,-0.296481,0.324955,-1.08357,-1.28625,0.930308,0.277226,-0.467425,-0.0290531,1.65682,0.652101,1.96846,0.946949,0.197599,0.45121,0.0729685,0.420186,240,0.00181806,0.387884,0.414454,0.366519,0.405615,0.377928,0.380797,0.451743,0.305731,0,0,0,0,0.387651,0.402197,0.391933,0.393005,0,0,0.397069,0.403359,0.465863,0.328564,0.310442,0,6,8,6,9
-211.935,0.995126,0.0390802,7,127,0,226.147,0.422164,0.644173,0.333986,-0.876224,-0.972102,-0.178223,-0.00803898,-0.213447,-0.465453,1.28558,-0.57305,-0.711328,0.392469,0.130814,-0.997039,-0.16017,-1.94606,-0.22257,0.60138,1.22674,0.673613,0.0522481,240,0.00181806,0.493489,0.447956,0.284308,0.272915,0.374958,0.398764,0.415036,0.344889,0,0,0,0,0.351212,0.337015,0.460921,0.488663,0,0,0.382877,0.384897,0.38246,0.379477,0.400371,0,6,8,6,9
-212.491,0.984754,0.0392726,7,127,0,219.949,1.00766,-0.0433429,-0.0401537,-1.05827,-0.688993,-0.190432,-0.258999,0.469308,-0.00163401,0.630523,-0.846623,1.13615,0.411545,0.936833,0.765271,0.77506,1.20018,-0.047665,1.52724,0.347482,1.14783,0.285246,240,0.00181806,0.53887,0.540023,0.210515,0.313879,0.485505,0.460696,0.461741,0.424777,0,0,0,0,0.372195,0.470532,0.604713,0.586755,0,0,0.426692,0.42231,0.469305,0.438812,0.479801,0,6,8,6,9
-216.487,0.941491,0.0388705,7,127,0,224.052,-0.308494,0.670382,-0.0308561,-1.97836,-0.53504,-1.04116,-0.240439,1.02314,-0.791026,0.217577,-0.316078,-0.486964,0.283691,-0.712498,-1.4324,-0.0112306,0.0740968,-1.844,0.352151,0.483976,0.149767,0.0318928,240,0.00181806,0.457779,0.400115,0.256573,0.360114,0.321726,0.383303,0.453806,0.258936,0,0,0,0,0.356182,0.404449,0.387276,0.414549,0,0,0.364961,0.370588,0.379533,0.366715,0.373821,0,6,8,6,9
-214.597,0.99439,0.0361243,7,127,0,227.189,0.427243,0.461193,0.339997,-0.491287,-0.499984,-0.125695,-0.0679881,0.443447,-1.42063,-0.522987,1.02496,-0.419653,0.0451885,0.80146,1.38911,0.500957,-0.0449777,2.53689,1.03228,0.173796,1.21511,0.477768,240,0.00181806,0.562962,0.533109,0.332823,0.330896,0.418056,0.432099,0.470814,0.395739,0,0,0,0,0.406764,0.404341,0.511106,0.52771,0,0,0.452368,0.45891,0.517249,0.313425,0.40787,0,6,8,6,9
-215.945,0.998131,0.0362665,7,127,0,226.328,0.954534,0.268877,0.343885,-1.69408,-0.61273,-0.433353,-0.155037,-0.366446,-0.924389,0.187262,-1.95355,-0.0772407,-0.0156166,-0.859359,-1.08585,-0.66524,0.137947,-2.39878,1.25698,1.61258,0.246277,0.196969,240,0.00181806,0.489864,0.512171,0.0815309,0.250375,0.293148,0.366764,0.431503,0.247385,0,0,0,0,0.329436,0.384196,0.393567,0.408236,0,0,0.349757,0.360985,0.352443,0.330301,0.374974,0,6,8,6,9
-219.01,0.995377,0.0366053,7,127,0,226.042,0.987656,0.6054,1.89933,-0.273429,-0.620141,-0.309675,-1.14529,-0.473171,-0.664579,-0.636607,1.47264,-0.441224,-0.194121,0.881778,0.226128,0.111263,-0.281979,2.57065,0.264938,0.581096,1.14233,1.07406,240,0.00181806,0.423425,0.504835,0.369971,0.349607,0.367821,0.319742,0.39202,0.367255,0,0,0,0,0.409319,0.321423,0.399753,0.209643,0,0,0.466794,0.268948,0.425056,0.377483,0.384319,0,6,8,6,9
-215.075,0.997297,0.0367977,6,63,0,229.246,0.335724,0.691041,-0.162602,-1.45562,0.01696,-0.593551,-0.32044,0.227404,-0.764897,-0.417943,0.58886,-0.772812,-0.194639,1.82754,-0.847707,-0.620231,0.0973202,0.635888,0.0340133,0.758639,0.524295,0.123411,240,0.00181806,0.40875,0.402091,0.39207,0.403489,0.398742,0.400863,0.474668,0.301519,0,0,0,0,0.354185,0.536427,0.459288,0.493782,0,0,0.394146,0.401834,0.417391,0.389348,0.399084,0,6,8,6,9
-214.239,0.998674,0.0370917,6,63,0,221.837,0.74386,0.240201,0.959423,-1.46959,-0.839515,0.15361,-0.629177,-0.386071,-0.86118,-1.77839,-0.352306,-0.0198914,-0.549211,-0.562363,-0.761951,0.681079,-0.489612,-0.519192,0.746986,0.771291,0.342134,0.393116,240,0.00181806,0.468978,0.597733,0.203264,0.287669,0.453416,0.319967,0.43031,0.350433,0,0,0,0,0.362539,0.409586,0.486692,0.425691,0,0,0.465115,0.395801,0.417031,0.37588,0.301401,0,6,8,6,9
-228.416,0.993039,0.0374595,7,127,0,241.086,-1.33707,-0.0678911,1.33173,1.24731,0.512301,0.586241,-1.19874,1.49473,1.15942,-0.678491,-0.369251,-0.302952,-0.0430548,0.508481,0.193467,0.940087,-0.351528,-0.266487,0.0236406,0.629807,0.00119532,0.00124784,240,0.00181806,0.381339,0.389156,0.388682,0.384572,0.384985,0.375069,0.403596,0.353964,0,0,0,0,0.382744,0.382537,0.382558,0.382056,0,0,0.382716,0.382191,0.382983,0.382884,0.382344,0,6,8,6,9
-222.4,0.996482,0.0375237,7,127,0,243.11,1.85365,0.745191,0.0898863,-1.36455,0.0401022,-0.770023,-0.601169,-0.0952272,-1.07294,0.912863,0.378652,0.161795,-1.31254,0.590895,0.261728,-1.44155,-0.0606831,0.391886,0.0506396,0.443721,1.5913,0.00476404,240,0.00181806,0.484263,0.476818,0.460359,0.476253,0.467075,0.468986,0.513648,0.416304,0,0,0,0,0.365123,0.840174,0.594394,0.656537,0,0,0.472078,0.472258,0.472798,0.471755,0.473872,0,6,8,6,9
-213.131,0.991912,0.0377723,6,63,0,226.711,0.299736,0.373074,-0.389372,-1.27945,-0.57472,-0.686165,-0.454175,-0.149203,-0.803376,-0.201404,0.789232,-0.294414,-1.28856,-0.165989,0.183819,0.378126,0.480848,0.160953,0.089532,0.700468,0.436583,0.0555583,240,0.00181806,0.393565,0.377664,0.359425,0.373836,0.371541,0.376324,0.420814,0.315345,0,0,0,0,0.350953,0.422894,0.411213,0.435624,0,0,0.37318,0.376149,0.380066,0.371683,0.379395,0,6,8,6,9
-214.721,0.998029,0.0377732,7,127,0,224.924,1.29664,0.667144,2.23284,-0.264222,-0.580394,0.16737,-0.722268,-0.522498,-0.788906,0.316043,0.365812,0.468937,1.28702,0.165653,-0.0616521,-0.61149,-0.394377,-0.540374,0.258824,2.35318,0.736863,0.733343,240,0.00181806,0.391984,0.486181,0.338987,0.321769,0.363156,0.314188,0.422373,0.286856,0,0,0,0,0.361365,0.312361,0.432783,0.291538,0,0,0.449426,0.304405,0.334908,0.294572,0.475256,0,6,8,6,9
-223.63,0.986165,0.0381033,6,63,0,228.218,1.69511,-1.80384,-0.613139,-2.07583,1.19628,-0.284018,-0.885742,-0.419961,-0.864878,-0.939525,1.7546,-0.39409,-1.61207,1.27864,-1.50233,1.27936,1.14894,1.0133,0.0465387,1.1791,0.336106,1.31041,240,0.00181806,0.3996,0.412052,0.396772,0.43118,0.415514,0.409191,0.462557,0.34399,0,0,0,0,0.357782,0.614351,0.49758,0.449497,0,0,0.527251,0.343967,0.484648,0.349904,0.328885,0,6,8,6,9
-218.686,0.885142,0.037792,7,127,0,238.591,-0.358102,0.988129,0.470283,0.18583,0.201283,-0.213735,-1.0744,-0.0766342,-1.30647,-0.272968,-1.80234,-0.953732,1.15477,0.0620248,0.424994,-0.181162,0.731621,0.261402,0.0126203,0.346274,0.454009,0.436785,240,0.00181806,0.312206,0.310838,0.310088,0.310129,0.309036,0.306776,0.346569,0.258518,0,0,0,0,0.327617,0.329135,0.289662,0.21731,0,0,0.34209,0.264144,0.355477,0.245157,0.33638,0,6,8,6,9
-218.877,0.999872,0.0324883,7,127,0,229.202,-0.87374,-0.00922842,0.0726618,-0.293133,-0.105507,0.507992,-0.0137042,0.220784,0.0356954,-0.0884779,0.47107,-1.64973,-0.375092,1.17817,-1.29979,-1.57459,-1.6268,-1.28488,0.790681,0.880365,0.0370596,0.424001,240,0.00181806,0.332617,0.347094,0.284926,0.315991,0.428295,0.331834,0.361559,0.325194,0,0,0,0,0.344542,0.346097,0.351204,0.346859,0,0,0.381483,0.331277,0.353452,0.335891,0.324354,0,6,8,6,9
-224.103,0.99522,0.0328654,7,127,0,232.606,-0.68395,1.75604,1.36544,-0.477531,-0.245725,0.239684,1.04074,0.366362,-0.828679,-1.05386,-0.906429,2.11255,0.299384,-1.47742,1.82422,1.6802,1.91683,1.613,0.360477,0.574973,0.769322,0.00328404,240,0.00181806,0.437672,0.405332,0.266763,0.282545,0.317289,0.379037,0.41711,0.271046,0,0,0,0,0.302322,0.339722,0.424061,0.570418,0,0,0.355504,0.356065,0.355593,0.354755,0.354598,0,6,8,6,9
-223.675,0.998241,0.033027,6,63,0,231.042,-0.544853,1.54481,1.09616,-0.129829,0.123902,0.190839,0.854296,0.286876,-0.665402,-1.02844,-1.20413,2.26606,0.318861,-1.41894,1.52591,1.935,1.70165,1.59129,0.28344,0.852297,0.64724,0.0062558,240,0.00181806,0.458799,0.428856,0.350058,0.365884,0.370107,0.412903,0.480182,0.293278,0,0,0,0,0.374404,0.411971,0.422064,0.524127,0,0,0.401425,0.402374,0.401563,0.400202,0.399683,0,6,8,6,9
-216.765,0.999404,0.033329,7,127,0,229.071,-0.0234895,0.167038,0.00504581,-1.01086,-0.475639,0.0734594,0.372557,0.026524,-0.280179,1.45709,1.23988,-2.02703,-0.579344,1.08108,-1.36221,-1.59886,-0.377874,-1.3985,0.556361,1.20586,0.656302,0.0771015,240,0.00181806,0.394771,0.374247,0.257424,0.316107,0.382865,0.421334,0.408412,0.326112,0,0,0,0,0.314448,0.393111,0.479815,0.527873,0,0,0.369899,0.375042,0.369095,0.363855,0.393914,0,6,8,6,9
-216.894,0.998371,0.0336863,7,127,0,227.561,0.683921,1.48625,-0.118439,-0.200252,0.200588,0.177546,0.362919,-0.507158,-1.15225,0.429182,0.00478433,1.47132,1.04753,-1.78548,-0.371698,1.26371,0.838239,1.38678,0.0751697,1.32226,1.21815,0.262157,240,0.00181806,0.425663,0.398178,0.396791,0.4036,0.403208,0.406368,0.488287,0.292851,0,0,0,0,0.361082,0.473871,0.467211,0.5209,0,0,0.423587,0.43483,0.382776,0.345689,0.438865,0,6,8,6,9
-214.28,0.997631,0.0339956,7,127,0,223.587,-0.0117867,1.15666,-0.322156,-0.0653386,0.160657,0.23604,-0.641495,-0.221575,-0.940841,-0.192124,-0.828773,0.830316,0.853231,0.365407,-0.260694,2.06289,0.642671,0.21158,0.0675668,0.507773,1.03802,0.338715,240,0.00181806,0.411792,0.388388,0.39242,0.39598,0.39717,0.383396,0.428996,0.344099,0,0,0,0,0.386938,0.443125,0.462266,0.258889,0,0,0.439809,0.36979,0.402821,0.346929,0.405174,0,6,8,6,9
-213.914,0.99977,0.0342701,7,127,0,223.667,-0.0135793,-0.475764,0.239106,-0.729215,0.410001,0.0285817,-0.094283,0.0974064,-0.0190415,-0.787934,-2.27416,-0.068656,0.179942,0.424318,0.897382,1.34635,-0.803085,0.129435,0.279745,1.75054,0.84062,0.42154,240,0.00181806,0.385549,0.432262,0.369427,0.443641,0.418342,0.410276,0.435261,0.387539,0,0,0,0,0.355778,0.58811,0.509548,0.483949,0,0,0.429439,0.417194,0.436337,0.424682,0.350318,0,6,8,6,9
-211.329,0.999051,0.0346476,6,63,0,218.151,-0.194378,-0.17875,0.464964,-0.950355,0.238884,-0.197996,-0.299812,0.400485,-0.270744,-0.83891,-1.739,-0.159917,0.749397,0.297473,0.479545,0.98739,-0.706931,0.150257,0.37827,1.09365,0.539006,0.626625,240,0.00181806,0.360421,0.415154,0.299175,0.395631,0.358829,0.350458,0.436395,0.275027,0,0,0,0,0.332366,0.478441,0.423014,0.410307,0,0,0.365618,0.35157,0.451953,0.355557,0.281616,0,6,8,6,9
-213.228,0.98462,0.0349916,7,127,0,217.798,0.19206,0.681093,0.83455,-0.636599,-0.441641,-0.0323169,0.659141,0.171491,-0.772574,0.724756,1.25675,0.17669,-0.786167,-0.555227,-0.498129,-1.38806,0.575941,-0.661854,0.233174,0.455369,0.971277,0.135778,240,0.00181806,0.475901,0.484403,0.404034,0.414481,0.436661,0.474685,0.497193,0.395841,0,0,0,0,0.393673,0.438946,0.536394,0.691523,0,0,0.447722,0.469848,0.454225,0.424274,0.471956,0,6,8,6,9
-216.302,0.999915,0.0346373,7,127,0,220.735,-0.0876589,-1.00959,-0.209115,-0.274412,0.238736,-0.137945,0.998068,-0.576652,-1.55472,-0.311659,-0.174749,-0.0604651,0.142782,1.19287,0.400693,0.74614,-0.452777,1.03939,0.157683,0.584018,0.173101,0.0568063,240,0.00181806,0.302372,0.329147,0.326919,0.344631,0.331585,0.371622,0.393385,0.268518,0,0,0,0,0.333339,0.352959,0.338505,0.382886,0,0,0.341793,0.356152,0.336321,0.324277,0.339621,0,6,8,6,9
-218.328,0.998769,0.0350198,6,63,0,226.859,0.220575,0.511379,-1.11244,-0.871407,0.185223,-0.817715,0.105403,0.892616,-0.516961,-0.923333,0.39849,-1.28616,0.0517692,1.37143,0.760361,1.19131,-0.151151,1.87689,0.0855444,0.347806,0.995376,0.0298824,240,0.00181806,0.421783,0.389859,0.394546,0.415309,0.395592,0.413728,0.453931,0.341229,0,0,0,0,0.362926,0.616198,0.375197,0.597524,0,0,0.401742,0.408076,0.413503,0.403802,0.401019,0,6,8,6,9
-220.362,0.972488,0.035348,7,127,0,234.456,-1.15598,1.43735,-0.176543,1.15394,0.79321,0.777194,-0.283869,1.25049,-0.00394697,0.130026,-0.53002,0.881937,-1.2596,-0.692666,-0.631307,-2.19827,-0.306974,-1.67395,0.189569,0.432599,0.0493629,0.432749,240,0.00181806,0.415727,0.345973,0.403151,0.387322,0.386625,0.34152,0.423655,0.301449,0,0,0,0,0.374701,0.370679,0.3705,0.358774,0,0,0.407823,0.305044,0.457008,0.330829,0.343544,0,6,8,6,9
-217.491,0.991654,0.0344105,7,127,0,229.19,-0.645015,1.7177,0.81915,-0.135471,-0.534721,0.518795,-0.0698739,0.212902,-0.733452,-0.114459,-0.0226296,-0.604518,2.10108,0.462089,-0.455432,-0.856962,-1.01827,0.215335,0.171431,0.0579508,0.324842,0.298922,240,0.00181806,0.40857,0.372137,0.334961,0.319968,0.360253,0.337458,0.358619,0.346209,0,0,0,0,0.34522,0.316698,0.394365,0.350021,0,0,0.389223,0.348517,0.367838,0.305154,0.345513,0,6,8,6,9
-216.522,0.997273,0.0343939,7,127,0,224.778,-0.466166,1.74501,0.764457,-0.115832,-0.473869,0.513221,-0.0946728,0.113123,-0.774093,-0.402262,-0.0917587,-0.508553,2.31016,0.504308,-0.816882,-0.765511,-0.955393,0.28705,0.264306,0.0643204,0.282508,0.220798,240,0.00181806,0.488707,0.424737,0.369314,0.347634,0.408659,0.370613,0.403426,0.389924,0,0,0,0,0.390844,0.367279,0.433433,0.392254,0,0,0.42936,0.39714,0.408069,0.362162,0.381151,0,6,8,6,9
-221.419,0.999081,0.0346421,6,63,0,228.311,-1.09071,2.10449,1.14696,0.101612,-0.262383,0.260049,0.196522,0.00793452,0.443671,-0.409852,0.629117,-0.794445,1.32955,0.972232,-1.35868,-1.19327,0.789062,0.894047,0.626739,0.0350588,0.154592,0.960393,240,0.00181806,0.588003,0.44151,0.292918,0.248467,0.313637,0.305235,0.3538,0.357083,0,0,0,0,0.35468,0.342691,0.359956,0.357837,0,0,0.384618,0.371011,0.331863,0.424914,0.253257,0,6,8,6,9
-214.56,0.993913,0.0349764,6,63,0,226.874,-0.757262,1.07876,1.89432,-0.659515,0.0150923,0.963229,0.179798,0.728481,-0.3226,0.547146,0.520432,-0.534489,0.432133,0.000234888,-0.398191,-0.254209,0.471582,0.833555,0.198901,0.0558121,0.173898,0.453269,240,0.00181806,0.410959,0.450211,0.331446,0.361464,0.405476,0.368969,0.396592,0.382876,0,0,0,0,0.372296,0.399697,0.439239,0.406489,0,0,0.447145,0.362553,0.421237,0.312124,0.401508,0,6,8,6,9
-214.72,0.998892,0.0350638,6,127,0,227.707,-0.722773,1.07013,2.17469,-0.80005,-0.0320643,0.686838,0.266969,0.701831,-0.353389,0.583339,0.604832,0.0248527,0.0402661,0.0459237,-0.814953,-0.826131,0.705511,0.465793,0.178017,0.0989606,0.224605,0.619817,240,0.00181806,0.41796,0.465537,0.341089,0.371923,0.401748,0.384228,0.410681,0.3862,0,0,0,0,0.376231,0.416745,0.4557,0.432854,0,0,0.441955,0.379722,0.444224,0.294953,0.426365,0,6,8,6,9
