# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=639647342
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.7.2,marginal.8.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.7.3,marginal.8.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,marginal.7.4,marginal.8.4,index.1,index.2,index.3,index.4
-224.376,0.994132,0.0342986,6,63,0,232.944,-1.30308,0.682372,-1.49374,-0.182937,0.873893,1.13374,-0.715676,0.02831,-0.444936,0.469058,0.529172,2.50585,1.1448,0.634231,2.764,-0.0749539,0.0515116,-0.508572,-0.59923,2.14224,0.11508,1.85154,0.261164,0.284274,320,0.000315844,0.434141,0.374852,0.41024,0.439476,0.446737,0.395724,0.416041,0.40308,0.399537,0.426046,0,0,0,0,0,0,0.392175,0.458711,0.475394,0.359929,0,0,0,0,0.485286,0.358942,0.408468,0.376682,0.438778,0,0,0,8,10,6,9
-222.218,0.997971,0.0343822,7,127,0,238.036,-1.15528,-1.23931,-1.44274,-0.138846,1.63304,1.03232,0.246882,1.43458,1.10016,0.970608,0.322226,0.528269,0.426118,0.647974,1.71631,1.30488,0.909128,-0.327501,0.0695095,0.245376,0.0541642,0.492179,0.0344758,0.244287,320,0.000315844,0.34596,0.343491,0.359458,0.381655,0.374069,0.364243,0.379142,0.374923,0.393633,0.320791,0,0,0,0,0,0,0.360331,0.374402,0.369606,0.363375,0,0,0,0,0.369163,0.325969,0.392173,0.373005,0.365682,0,0,0,8,10,6,9
-216.626,0.999743,0.034649,7,127,0,229.8,-0.066797,1.79426,1.74619,-0.240921,-0.485375,1.21094,-1.09447,-0.790525,-0.953171,-0.0192443,-0.375233,-0.524727,-0.544324,-1.19541,-0.815444,-0.738143,-0.740132,0.695858,0.122978,0.0602469,0.0639016,1.32999,0.50717,0.235791,320,0.000315844,0.431983,0.431266,0.40191,0.398341,0.423303,0.389496,0.393901,0.391542,0.452469,0.343887,0,0,0,0,0,0,0.382988,0.354821,0.559991,0.289069,0,0,0,0,0.494719,0.367523,0.383663,0.374993,0.425688,0,0,0,8,10,6,9
-220.381,0.951267,0.0350016,6,127,0,234.381,-0.973996,2.23507,1.09103,0.934452,0.364591,1.57417,-0.590264,-0.237207,0.383377,0.356281,-0.526849,0.273137,-1.78454,-0.384386,-0.960199,0.71354,0.612982,-0.0111671,1.66587,1.76721,0.188986,0.656905,0.117768,0.215716,320,0.000315844,0.404408,0.354855,0.348277,0.324824,0.37548,0.287416,0.300955,0.325584,0.386779,0.262574,0,0,0,0,0,0,0.336334,0.321963,0.352823,0.298609,0,0,0,0,0.398501,0.295935,0.311657,0.340329,0.339051,0,0,0,8,10,6,9
-228.628,0.997638,0.0330649,7,127,0,240.19,-1.41076,0.841388,1.87834,0.772055,-0.572888,0.232232,0.513435,0.863238,0.667698,1.35128,0.820897,-0.906022,-0.0882401,0.565328,-0.369578,-1.17747,-1.99416,1.91147,2.06163,1.30955,0.410249,0.200956,0.0181946,0.264596,320,0.000315844,0.342473,0.443253,0.336113,0.225967,0.288719,0.312918,0.34449,0.32665,0.347747,0.324286,0,0,0,0,0,0,0.338925,0.333539,0.336758,0.337886,0,0,0,0,0.313264,0.329296,0.349798,0.338263,0.379331,0,0,0,8,10,6,9
-218.423,0.998733,0.0333052,7,127,0,236.832,0.287684,1.44264,-1.24234,-0.893118,0.37073,1.40053,-1.29782,-0.133103,-0.220745,-0.0433302,-1.00625,0.890296,-0.216157,-1.23999,0.226191,0.797039,1.24805,0.415052,-1.40845,-0.661761,0.160555,0.73249,0.730709,0.344244,320,0.000315844,0.467905,0.377778,0.389145,0.431262,0.466454,0.375984,0.414305,0.411377,0.471092,0.32525,0,0,0,0,0,0,0.326831,0.537325,0.702975,0.268191,0,0,0,0,0.520657,0.326064,0.406544,0.40024,0.413037,0,0,0,8,10,6,9
-221.539,0.996417,0.033596,7,127,0,233.926,-0.214691,1.62555,0.173863,-1.16332,1.0211,1.30798,0.102922,1.28615,1.04404,-0.345478,-0.684257,0.325245,0.454899,-0.276418,2.17937,2.05857,1.23383,-0.265922,0.368142,0.583328,0.242036,1.56107,0.070761,0.183218,320,0.000315844,0.386425,0.308499,0.244993,0.353011,0.368717,0.304912,0.367512,0.354256,0.378804,0.265628,0,0,0,0,0,0,0.320319,0.353958,0.358491,0.339624,0,0,0,0,0.354082,0.306467,0.353191,0.343368,0.289666,0,0,0,8,10,6,9
-221.207,0.999232,0.0337798,7,127,0,235.109,-0.910317,-1.08953,0.683152,0.0375103,-0.0314171,0.860673,-0.0867908,-1.07495,-0.458898,1.741,0.188731,-0.453925,0.113077,0.405122,-2.75334,1.19271,-0.642035,1.91942,-0.399871,0.351305,0.230209,0.30707,1.00427,0.156465,320,0.000315844,0.352517,0.445766,0.410991,0.407324,0.455437,0.404385,0.353251,0.384823,0.446747,0.337949,0,0,0,0,0,0,0.366504,0.350936,0.56458,0.338647,0,0,0,0,0.430308,0.396001,0.36127,0.382781,0.4628,0,0,0,8,10,6,9
-219.119,0.992864,0.0340941,7,127,0,231.119,-0.742259,-1.24994,1.46867,-0.291903,0.84516,0.920107,-0.897987,-0.22694,-0.502554,1.44805,0.0911786,-0.402283,0.0931326,0.0808071,-2.52094,0.153629,-0.150868,1.83388,-0.359088,0.00583667,0.0606935,0.431143,0.46839,0.362068,320,0.000315844,0.396156,0.433957,0.409365,0.425206,0.426255,0.400993,0.410266,0.406449,0.467524,0.33357,0,0,0,0,0,0,0.382,0.507378,0.515783,0.319959,0,0,0,0,0.489037,0.336717,0.390876,0.36823,0.534958,0,0,0,8,10,6,9
-221.814,0.985248,0.0341112,7,127,0,236.983,1.65204,1.67709,-0.899348,-1.0431,-0.232059,-0.939701,-0.206326,-0.0399644,0.230422,-1.55388,-1.8793,0.491703,-0.0158573,0.238876,1.99739,-0.259192,0.168763,-1.18612,0.342726,0.375169,0.106853,0.961939,0.366145,0.0431399,320,0.000315844,0.465876,0.399008,0.395362,0.416073,0.397984,0.416736,0.421025,0.428022,0.448171,0.372953,0,0,0,0,0,0,0.403526,0.475983,0.412601,0.478315,0,0,0,0,0.411537,0.41914,0.420871,0.423687,0.405202,0,0,0,8,10,6,9
-218.21,0.939289,0.0337753,7,127,0,236.997,0.194546,0.592011,1.24248,-1.19843,-0.263489,0.0820916,-1.02012,1.64953,-0.195912,-0.963162,-2.53472,0.810359,-0.419356,-0.10727,-1.03681,-0.157884,-0.720913,0.391642,0.410105,0.400564,0.206664,0.234489,0.274266,0.130695,320,0.000315844,0.425919,0.458503,0.340177,0.384053,0.400798,0.348365,0.47909,0.387307,0.440064,0.353848,0,0,0,0,0,0,0.382588,0.443265,0.466221,0.393946,0,0,0,0,0.407567,0.374077,0.456602,0.399027,0.375782,0,0,0,8,10,6,9
-217.518,0.996704,0.0314182,7,127,0,230.197,0.173926,-0.143213,-0.0118047,-1.25878,-1.07924,0.608077,-0.546721,-0.510381,0.0677694,-0.829867,-1.09107,-1.06642,-0.735023,0.836892,0.183848,1.87317,1.26504,0.386241,-0.490183,0.852751,0.0922588,0.262188,0.366716,0.340626,320,0.000315844,0.389903,0.392719,0.366304,0.370063,0.406097,0.381302,0.382074,0.394428,0.392624,0.376819,0,0,0,0,0,0,0.347635,0.362595,0.512404,0.408447,0,0,0,0,0.451575,0.358849,0.36165,0.407351,0.337367,0,0,0,8,10,6,9
-213.822,0.997712,0.0316021,7,127,0,224.615,-0.249344,0.34255,-0.171251,-0.912085,0.0129515,0.3112,-0.864311,0.0372173,-0.659036,0.871026,-0.122282,-1.27983,1.15477,-0.100504,-0.791124,-0.18461,-0.347553,-1.13505,1.2179,0.469738,0.85787,0.599698,0.264733,0.174361,320,0.000315844,0.532364,0.425804,0.285218,0.463745,0.52585,0.293455,0.468782,0.330332,0.461961,0.327285,0,0,0,0,0,0,0.387335,0.443114,0.461454,0.390161,0,0,0,0,0.424592,0.378414,0.413689,0.386354,0.447074,0,0,0,8,10,6,9
-217.264,0.999257,0.0318288,7,127,0,224.131,-0.725049,0.581159,-1.68045,-0.528583,0.912716,0.185149,-1.25716,0.112604,-0.648823,0.690707,0.0387193,-0.910921,1.03393,-1.9559,-0.258681,1.04511,0.81352,-0.990359,0.612644,0.582927,0.0565389,0.920024,0.201333,0.487848,320,0.000315844,0.379557,0.351228,0.365546,0.383781,0.374534,0.356462,0.373616,0.36404,0.420918,0.288438,0,0,0,0,0,0,0.357585,0.423517,0.389757,0.32596,0,0,0,0,0.416576,0.263927,0.4082,0.32417,0.475994,0,0,0,8,10,6,9
-215.764,0.987947,0.0321225,7,127,0,226.28,0.234204,0.718916,0.451053,-0.397582,-1.32488,0.180637,-1.06394,0.234819,0.0133218,-0.801883,-1.58145,0.990366,-1.03472,1.50303,0.676938,-0.783544,-0.391232,1.00616,-0.696871,0.265935,0.217968,0.409817,0.375114,0.692427,320,0.000315844,0.402713,0.389348,0.348107,0.305409,0.376012,0.317143,0.378671,0.367848,0.390842,0.320698,0,0,0,0,0,0,0.362073,0.288848,0.411308,0.308606,0,0,0,0,0.431055,0.244729,0.440128,0.403346,0.279336,0,0,0,8,10,6,9
-212.078,0.991666,0.0319268,6,63,0,220.07,0.196763,-0.0959942,0.171618,-0.835924,-0.852371,0.313672,-0.452199,-0.246313,-0.263668,-0.0630291,-1.18799,0.5514,-1.05887,0.932033,0.277999,-0.569744,-0.643159,0.726353,-1.33373,0.118177,0.547946,0.234962,0.414055,0.293795,320,0.000315844,0.434527,0.470317,0.340024,0.338032,0.489465,0.387978,0.414693,0.412419,0.443013,0.38031,0,0,0,0,0,0,0.391367,0.38977,0.506841,0.429229,0,0,0,0,0.450105,0.396415,0.410664,0.409456,0.423474,0,0,0,8,10,6,9
-221.385,0.997508,0.0318915,7,127,0,226.975,0.319626,-0.0840545,-0.831195,-0.940895,0.277147,0.289466,-1.47026,-0.314326,-0.310585,-0.390846,-2.70919,-1.04053,1.94628,2.26838,1.60858,-0.515528,0.630833,-0.140889,-0.616851,0.737146,0.162947,0.150083,0.274123,0.571907,320,0.000315844,0.416174,0.388093,0.384024,0.429949,0.430421,0.364615,0.407456,0.407597,0.429829,0.350222,0,0,0,0,0,0,0.3785,0.45649,0.457296,0.346163,0,0,0,0,0.500936,0.271366,0.416754,0.417266,0.406321,0,0,0,8,10,6,9
-212.676,0.996128,0.0321063,7,127,0,232.114,1.52883,0.110226,0.663402,-1.07234,-0.858909,-0.113003,-0.766111,-0.408846,-0.603506,-0.518844,-0.729316,1.26173,-1.29413,-0.60566,-1.01137,-0.0521249,0.172894,-0.251036,-0.746392,-1.33459,0.362879,1.10183,0.733818,0.835557,320,0.000315844,0.46972,0.518366,0.368753,0.386413,0.450204,0.394188,0.424586,0.407938,0.453807,0.399169,0,0,0,0,0,0,0.390688,0.427727,0.560805,0.444109,0,0,0,0,0.505403,0.375736,0.445678,0.407119,0.423778,0,0,0,8,10,6,9
-217.161,0.99119,0.0322614,7,127,0,232.863,-0.165379,0.111527,-0.55094,0.12807,0.734476,-0.257499,-1.31389,0.19779,-0.398121,0.232683,-0.633056,-1.26534,1.31888,0.52374,0.603305,0.181474,-0.291412,0.378075,0.855801,2.49878,0.157996,0.252964,0.0845326,0.423353,320,0.000315844,0.415403,0.390658,0.416026,0.43906,0.401559,0.362834,0.418658,0.396322,0.419261,0.367904,0,0,0,0,0,0,0.400994,0.413132,0.393337,0.372628,0,0,0,0,0.410161,0.308255,0.457208,0.395914,0.460856,0,0,0,8,10,6,9
-219.088,0.999096,0.0322029,7,127,0,230.895,0.260032,0.438422,0.430274,-1.07203,-1.02597,0.207673,-0.074933,-0.343239,0.222336,1.78029,-0.700949,0.0692958,-0.171714,-2.07644,-0.531535,0.85764,-1.52722,1.01929,-0.450799,0.617797,0.435701,0.424523,1.25383,0.0408112,320,0.000315844,0.465822,0.465065,0.331641,0.335471,0.444458,0.418598,0.394458,0.44581,0.511212,0.290964,0,0,0,0,0,0,0.325363,0.337382,0.68216,0.606834,0,0,0,0,0.419871,0.417484,0.415221,0.419995,0.43322,0,0,0,8,10,6,9
-218.842,0.9965,0.0324844,7,127,0,231.011,0.345426,-0.253574,-0.712286,-0.625206,0.400028,-0.931297,-1.31453,-0.60704,-0.80372,1.38273,0.901986,0.419386,-0.355047,-2.03279,1.0075,1.03831,-1.29157,-0.101022,0.888588,0.717315,0.90843,0.403401,0.250865,0.348849,320,0.000315844,0.547236,0.445733,0.4649,0.68393,0.398367,0.320305,0.468914,0.425785,0.455047,0.409849,0,0,0,0,0,0,0.438757,0.499561,0.420879,0.398788,0,0,0,0,0.412985,0.382081,0.439682,0.423438,0.605384,0,0,0,8,10,6,9
-216.559,0.997846,0.0326538,7,127,0,226.761,0.0494137,0.679497,0.704696,-0.619756,-0.917605,-0.262439,-0.614348,0.103533,-0.144688,-0.845995,-1.32556,-1.24507,0.0643226,1.71428,-0.174698,-1.17843,0.255276,-0.894897,-1.39883,0.2177,0.233066,0.11284,0.492226,0.463746,320,0.000315844,0.416265,0.417682,0.345505,0.330081,0.364442,0.345789,0.38428,0.370779,0.379699,0.36717,0,0,0,0,0,0,0.368796,0.335654,0.410211,0.36941,0,0,0,0,0.380299,0.342859,0.420791,0.393177,0.319203,0,0,0,8,10,6,9
-220.573,0.991563,0.0328812,7,127,0,235.592,-0.93961,-0.548981,-0.771864,0.0578355,2.35921,1.89756,0.367471,-0.189833,-0.702774,1.2419,-0.0178363,1.21013,-0.207878,-1.14698,0.256359,1.25875,-0.700934,0.808408,0.418233,-0.388864,0.0225422,0.405836,0.388719,0.230239,320,0.000315844,0.426543,0.425377,0.429721,0.441825,0.439391,0.431345,0.428423,0.425738,0.479614,0.360437,0,0,0,0,0,0,0.378671,0.592938,0.550165,0.406643,0,0,0,0,0.506619,0.422827,0.393127,0.366452,0.470476,0,0,0,8,10,6,9
-218.187,0.997376,0.0328345,7,127,0,229.79,-0.769363,0.529935,1.2699,0.130958,-0.381602,1.93831,0.870699,-0.490953,0.509805,0.0444898,-0.296449,-0.355011,1.55819,0.965769,1.04372,0.236589,0.759825,1.19252,-0.395456,-0.704856,0.106014,1.88685,0.222271,0.135473,320,0.000315844,0.337773,0.354994,0.328655,0.317122,0.37087,0.345655,0.314689,0.33731,0.398301,0.259395,0,0,0,0,0,0,0.321714,0.297944,0.412244,0.357638,0,0,0,0,0.379606,0.34715,0.307698,0.336466,0.322927,0,0,0,8,10,6,9
-220.462,0.998886,0.0330401,7,127,0,228.865,-0.516105,0.492455,0.880162,-1.82174,0.130868,0.441815,0.842344,-0.829994,1.76119,0.489984,0.00680346,0.423246,0.881058,0.645467,-0.621744,-0.196801,-0.598371,1.39562,-0.563186,-1.31529,0.153993,0.3504,0.191394,0.0897855,320,0.000315844,0.382321,0.396319,0.303347,0.369437,0.380506,0.394946,0.33612,0.428728,0.390093,0.351293,0,0,0,0,0,0,0.337523,0.424661,0.439138,0.457933,0,0,0,0,0.372386,0.380682,0.346549,0.399967,0.37338,0,0,0,8,10,6,9
-217.974,0.999453,0.0333117,7,127,0,228.904,-0.197127,0.311416,0.557356,-1.2997,0.670627,0.287124,0.561255,-1.10933,0.557978,0.299644,0.102678,0.964124,0.389752,1.41552,-0.596826,-0.599444,-0.984942,0.414035,-1.05442,-1.06098,0.101884,0.975989,0.545962,0.257523,320,0.000315844,0.428355,0.434148,0.390949,0.436822,0.427784,0.43424,0.395313,0.434163,0.440168,0.396081,0,0,0,0,0,0,0.341329,0.600459,0.549886,0.586203,0,0,0,0,0.432374,0.448846,0.351407,0.448649,0.433123,0,0,0,8,10,6,9
-224.055,0.99478,0.0336088,7,127,0,232.372,-0.891897,2.41504,-0.880041,-0.0747237,-0.273474,0.757908,-0.99867,-1.55618,-0.82897,0.505627,0.265607,0.515459,0.0125753,-1.55299,-0.981563,0.454432,-1.49062,0.555319,-0.408067,-1.97271,0.0358247,1.16451,0.295845,0.0323475,320,0.000315844,0.413941,0.385874,0.392672,0.39099,0.399744,0.384876,0.3802,0.386304,0.418084,0.352335,0,0,0,0,0,0,0.385538,0.371775,0.44496,0.323415,0,0,0,0,0.400603,0.387162,0.38293,0.388453,0.398663,0,0,0,8,10,6,9
-220.676,0.996827,0.0336994,7,127,0,240.451,-1.44446,0.723518,-1.34896,-0.707149,-0.380338,-0.0787827,-0.0917059,0.400167,0.575095,0.504704,-0.0257167,0.700461,-0.00863707,0.641422,-1.61334,-0.648175,-0.0336062,0.269925,0.242346,-0.842781,0.564445,2.03944,0.0989237,0.498089,320,0.000315844,0.409194,0.186174,0.24449,0.278291,0.311731,0.310256,0.368666,0.39042,0.398353,0.187874,0,0,0,0,0,0,0.307182,0.313558,0.319499,0.319243,0,0,0,0,0.282266,0.281055,0.329062,0.347014,0.33974,0,0,0,8,10,6,9
-218.823,0.877664,0.03388,7,127,0,231.316,-0.361148,-0.357215,0.671402,-0.108151,1.36673,1.12734,-1.04598,-0.920239,-0.454091,-0.00611585,-0.392448,-0.579444,0.451034,-0.720797,1.77195,0.0642163,-0.225059,-0.591389,0.754455,0.802977,0.309289,0.0382792,0.18786,0.110577,320,0.000315844,0.382518,0.459428,0.40076,0.512771,0.494377,0.333881,0.342536,0.375507,0.397496,0.394034,0,0,0,0,0,0,0.383885,0.449943,0.439037,0.343831,0,0,0,0,0.433584,0.376852,0.380061,0.392044,0.403682,0,0,0,8,10,6,9
-217.386,0.999211,0.0291509,7,127,0,227.18,-0.292016,2.32755,-0.104404,-0.899765,-0.819196,0.0603054,0.0462908,0.235771,-0.402303,0.732603,-0.839188,-0.941611,-1.13066,1.0704,-1.35548,0.459362,1.04799,-0.271589,-0.693972,1.19674,0.253924,0.768192,0.557484,0.788396,320,0.000315844,0.52014,0.383388,0.341067,0.345265,0.392373,0.391606,0.402014,0.367318,0.508253,0.244284,0,0,0,0,0,0,0.365317,0.374823,0.482754,0.481,0,0,0,0,0.392278,0.389893,0.422487,0.316497,0.510079,0,0,0,8,10,6,9
-216.132,0.999787,0.0294056,7,127,0,226.053,-0.585153,0.189112,0.757298,-0.05683,0.775452,0.139967,-0.255167,-0.791445,-0.569978,0.749925,-0.193479,0.314946,1.52336,-1.32262,-0.338223,0.124848,0.996434,0.525663,-1.42235,-0.00377501,0.280493,0.262225,0.692406,0.0310374,320,0.000315844,0.395651,0.433925,0.379443,0.435164,0.392393,0.366562,0.332711,0.346506,0.403955,0.34668,0,0,0,0,0,0,0.366419,0.505964,0.398325,0.335398,0,0,0,0,0.382808,0.379956,0.376098,0.377689,0.387226,0,0,0,8,10,6,9
-215.774,0.988115,0.0296832,7,127,0,229.08,-0.949416,-0.257752,0.0695033,-0.131798,-0.265921,0.131478,-0.00608195,0.870848,0.501604,0.650975,0.624701,0.724904,-0.94143,1.31096,-0.192317,-0.0350084,-1.60796,-0.203642,-0.64278,-0.959266,0.288016,0.671509,0.244328,0.232387,320,0.000315844,0.372428,0.394671,0.380931,0.371879,0.398936,0.389491,0.450829,0.424706,0.401785,0.39757,0,0,0,0,0,0,0.396969,0.389184,0.412399,0.404314,0,0,0,0,0.385626,0.378102,0.426922,0.406133,0.414507,0,0,0,8,10,6,9
-215.329,0.99878,0.0295113,7,127,0,226.843,-0.298477,1.26986,0.692375,0.751993,-0.0630412,0.606261,-0.754248,-0.574235,-0.561964,0.117348,-0.908902,0.331443,-1.14842,1.62036,0.397331,-1.61394,0.925395,-0.958314,-0.15455,-0.18281,0.21695,0.472494,0.109736,0.241294,320,0.000315844,0.45696,0.426635,0.429745,0.3878,0.422154,0.353438,0.362261,0.362865,0.443811,0.330613,0,0,0,0,0,0,0.402388,0.381566,0.398637,0.364231,0,0,0,0,0.447261,0.369714,0.379693,0.380377,0.418897,0,0,0,8,10,6,9
-218.284,0.994101,0.0297486,7,127,0,229.007,0.286768,-0.562009,-0.864387,-1.21779,-0.4179,0.137836,-0.899047,-0.215783,0.33281,-0.468135,-0.892272,-0.942004,0.429607,-2.16551,0.667549,0.477057,-0.331171,0.785013,-0.170476,1.78222,0.21999,0.829147,0.314446,0.385342,320,0.000315844,0.326895,0.312703,0.296545,0.333771,0.360926,0.311098,0.343534,0.370674,0.359289,0.283995,0,0,0,0,0,0,0.303678,0.358432,0.398844,0.32495,0,0,0,0,0.359525,0.274683,0.329253,0.376718,0.308458,0,0,0,8,10,6,9
-219.497,0.999869,0.0298055,7,127,0,227.674,-0.825665,1.56195,1.07375,0.80199,0.273377,0.243546,-0.138199,0.722537,0.481479,1.31049,-1.05279,1.06975,-0.913036,2.16169,-0.633571,-0.578182,0.310045,-0.761144,0.166809,-1.77579,0.283938,0.199619,0.157987,0.216695,320,0.000315844,0.4673,0.433548,0.414999,0.379628,0.377665,0.352914,0.409618,0.393425,0.447409,0.336513,0,0,0,0,0,0,0.409871,0.390236,0.389138,0.375183,0,0,0,0,0.392009,0.372834,0.416532,0.404132,0.447182,0,0,0,8,10,6,9
-219.252,0.998766,0.0300848,7,127,0,233.267,-0.451108,0.145846,0.0219132,-0.408083,-0.0326696,0.407262,-0.374418,0.835409,0.382877,0.391994,-1.50327,-0.547103,1.08329,-2.19936,2.26199,-0.242537,0.496736,0.974308,-0.359692,0.702183,0.203335,0.202113,0.435143,0.0742725,320,0.000315844,0.362009,0.356283,0.336738,0.353774,0.374212,0.338249,0.394538,0.373067,0.395927,0.309389,0,0,0,0,0,0,0.340911,0.378128,0.423589,0.344178,0,0,0,0,0.361914,0.348804,0.369183,0.361502,0.361656,0,0,0,8,10,6,9
-216.57,0.999093,0.030322,7,127,0,230.631,0.0977413,1.02035,-0.196686,-0.162079,-0.534906,-0.070108,-0.91778,-0.350511,-1.11943,-0.34939,-0.292768,0.69018,-1.56581,0.550263,0.0626543,0.226036,-0.526081,-1.08388,-0.764425,1.5074,0.220409,0.439481,0.16836,0.817223,320,0.000315844,0.420392,0.358279,0.359993,0.341718,0.364565,0.323417,0.350703,0.313982,0.351387,0.356923,0,0,0,0,0,0,0.356403,0.342517,0.359865,0.328525,0,0,0,0,0.448219,0.28957,0.392709,0.257002,0.392927,0,0,0,8,10,6,9
-221.42,0.991595,0.0305723,7,127,0,228.096,-0.132909,0.351765,0.281314,-0.311439,0.805064,0.082588,-1.34529,-0.265615,-0.478212,-1.24615,-0.93903,0.754617,0.165874,-0.0779942,1.4439,1.08531,-1.26479,-0.889903,-1.06626,1.51754,0.465058,0.0805324,0.13617,0.333985,320,0.000315844,0.426132,0.418217,0.35361,0.477792,0.396124,0.253491,0.358452,0.336242,0.355642,0.361172,0,0,0,0,0,0,0.355681,0.39024,0.367732,0.324921,0,0,0,0,0.411422,0.304616,0.384164,0.367851,0.311544,0,0,0,8,10,6,9
-217.805,0.999812,0.0305284,7,127,0,232.626,-0.533243,-0.823709,-0.885909,-0.406426,0.289541,0.987392,0.165052,0.0346759,0.498597,0.141947,-1.31702,0.799064,-0.698945,-0.13089,0.395947,0.486366,2.11483,-0.335133,0.283,0.855225,0.0789487,0.0575294,0.342527,0.35198,320,0.000315844,0.377797,0.376658,0.385472,0.398397,0.4115,0.396075,0.393647,0.402309,0.40005,0.380341,0,0,0,0,0,0,0.361371,0.417713,0.476441,0.407429,0,0,0,0,0.443347,0.374204,0.363622,0.401804,0.37232,0,0,0,8,10,6,9
-212.432,0.998789,0.0308063,7,127,0,222.252,-0.715281,0.182617,1.09827,-0.0715956,0.0995982,0.0615592,-0.744729,0.692507,-0.629912,0.312718,-0.163189,-1.47168,0.282686,-0.17754,-0.340201,0.858537,-0.489665,0.348421,-0.469436,0.376252,0.457807,1.54128,0.334481,0.490207,320,0.000315844,0.375797,0.47295,0.350114,0.367329,0.363474,0.28625,0.429228,0.296666,0.433455,0.273941,0,0,0,0,0,0,0.368564,0.381153,0.378342,0.320798,0,0,0,0,0.383208,0.298752,0.454637,0.310158,0.411245,0,0,0,8,10,6,9
-212.98,0.991562,0.0310445,7,127,0,219.99,-0.406284,0.401018,-1.32993,-1.13875,0.0502252,0.687418,-0.373925,-0.629663,-0.113065,1.05227,-0.0573269,1.32653,-0.469832,-0.514223,-0.567931,-0.209771,0.0268117,0.545269,1.02873,0.49988,0.223556,0.775043,0.542465,0.222879,320,0.000315844,0.454855,0.368616,0.377858,0.436998,0.469519,0.415617,0.402864,0.428736,0.495946,0.302347,0,0,0,0,0,0,0.351866,0.500602,0.581819,0.446225,0,0,0,0,0.448784,0.395651,0.383143,0.408543,0.467371,0,0,0,8,10,6,9
-212.474,0.982961,0.0309964,7,127,0,220.828,-0.364983,0.908327,-0.804281,-1.05014,-0.0725449,0.285818,0.141985,-0.0910663,-0.56123,0.644929,0.118117,0.98088,-0.504146,-0.0758342,0.0685034,0.130012,0.251863,1.1466,1.11364,0.344498,0.17116,0.549054,0.404143,0.499559,320,0.000315844,0.45211,0.382796,0.373152,0.412011,0.426557,0.420703,0.411263,0.392419,0.438763,0.370832,0,0,0,0,0,0,0.368512,0.462737,0.498324,0.484019,0,0,0,0,0.437447,0.42022,0.392727,0.339395,0.481023,0,0,0,8,10,6,9
-216.731,0.993136,0.0306115,7,127,0,225.241,-0.544447,-0.478577,-1.0962,-0.185051,-0.16061,1.17255,-0.735495,0.420003,0.2624,0.124224,-1.24566,-1.06115,-0.020592,0.795149,-0.0684695,-0.106485,0.191762,-1.14022,-0.748942,-0.026591,0.00312941,0.356403,0.170343,0.493442,320,0.000315844,0.362742,0.362312,0.362947,0.362964,0.363892,0.362563,0.363368,0.363258,0.407776,0.299656,0,0,0,0,0,0,0.354383,0.355303,0.406855,0.333961,0,0,0,0,0.470923,0.260386,0.381824,0.36392,0.34852,0,0,0,8,10,6,9
-220.594,0.992502,0.0306252,7,127,0,228.687,-0.426096,0.0754267,-1.16311,0.129422,0.145025,0.63073,-0.324449,1.53652,-0.832597,0.714512,-1.479,-0.357656,1.12137,-0.24423,0.298757,-0.92058,-0.144136,0.290514,-1.40336,0.152557,0.0119925,0.101459,0.275393,0.271244,320,0.000315844,0.425836,0.422268,0.425991,0.426036,0.427438,0.424683,0.430054,0.423219,0.447906,0.394456,0,0,0,0,0,0,0.421677,0.422709,0.455123,0.391985,0,0,0,0,0.444948,0.382456,0.505889,0.350592,0.450544,0,0,0,8,10,6,9
