# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=2020433332
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,sigma.1,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_sigma.1,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_sigma.1
-205.633,0.980001,0.125995,5,31,0,221.663,-0.499406,-0.542793,1.48695,-0.187296,0.198528,-1.13361,2.01673,-0.226326,-1.10898,-0.105789,-0.979499,0.878132,3.57898,-3.47205,-1.12237,-0.753961,-6.36504,-1.48246,1.89831,0.866044,1.58914,-1.93626,-10.8462,-1.56511,0.0129366,-2.78176,1.15922,-1.26452,2.32485,-1.02862,-0.732978,0.388184,-1.10257
-201.434,0.999556,0.123488,5,31,0,208.377,-0.196246,0.275633,0.621432,0.924133,-1.08454,-0.980537,-1.55769,0.9694,-0.196428,-1.18886,-0.453366,1.0821,1.2596,0.757255,-1.23791,1.57339,2.29743,-1.79318,0.577029,-3.00833,-0.191474,-3.11712,2.62194,1.14512,-1.01137,2.36329,-2.87248,0.403779,-2.08529,0.859759,1.63745,-0.866804,0.744625
-198.69,0.998193,0.125408,4,15,0,202.983,-0.253237,0.232652,0.985671,0.551785,-0.396623,-1.20541,-0.64233,0.758084,-1.27504,-1.42525,-0.471094,0.758159,-0.581291,0.799068,-1.48301,2.30919,0.604655,1.84181,-0.590781,-1.81257,0.229434,-0.621325,-1.67117,0.748173,0.356818,0.170388,0.615806,-2.58054,-0.823284,0.407424,-0.881027,-1.31546,-0.638451
-205.672,0.981559,0.127022,4,15,0,207.428,-0.0504305,-0.0201021,0.243034,0.148466,-0.457711,-0.515709,-2.0351,0.93197,-1.09736,-2.58771,0.0175638,1.63165,-1.39115,-0.402279,-1.03694,-0.901677,1.43257,0.240423,-0.649707,0.944283,0.198928,0.578183,5.85505,1.05576,-2.3891,-0.380068,1.00161,8.03548,-3.52598,1.62849,-0.768662,-4.03764,1.27457
-203.506,0.996582,0.124849,5,31,0,213.012,0.187708,-0.234845,0.512061,-0.121677,-1.27891,-1.9449,0.443423,-0.273651,-2.78512,-1.23802,-0.503825,-1.10808,1.68085,-0.129186,0.269093,0.772258,3.29942,-2.55196,1.07391,-0.0363549,-3.13844,4.01834,1.59322,0.844445,0.662723,-0.356035,-0.913762,-3.02441,1.08382,-0.850842,-3.04843,-0.46991,1.31331
-209.124,0.97025,0.126068,4,15,0,211.086,0.255007,-0.154015,-0.787984,0.178888,-2.2188,-2.1218,0.565318,0.178331,-2.72802,-0.62975,-0.894383,2.19311,0.635409,0.201432,-0.144881,0.230839,-0.117123,0.666206,-0.658996,-1.90623,-0.750753,1.14784,11.1011,0.948498,-2.89551,0.862104,-2.29647,0.912333,1.01342,0.0352395,-2.25306,0.390125,-6.95367
-204.083,0.991943,0.121447,5,31,0,212.024,0.1117,-0.585851,1.41143,-0.428731,-0.477378,-1.62004,-1.05728,-0.618389,-1.7258,-0.898647,-0.624508,-4.66532,-0.581371,2.32732,0.337481,2.61046,1.77069,-0.761077,0.558688,2.9555,-0.432176,3.24225,12.5348,-0.456497,3.26715,-1.84688,2.80641,0.386822,-1.08863,-1.38803,-1.02801,-0.000114595,-3.63445
-202.283,1,0.121618,4,15,0,205.768,0.0057619,-0.45797,0.88854,-0.113348,-0.9608,-1.98891,-1.20545,-0.62944,-1.55408,-1.25813,-0.564936,1.32778,-0.526913,2.23652,-1.65751,1.79603,-0.602616,-0.502367,-0.82232,-0.821141,0.431147,1.43796,-5.37723,-0.504795,1.10158,-1.29096,-0.311989,-4.72256,-1.38623,-1.59392,-0.922287,-0.708107,3.87736
-200.122,0.99814,0.123529,6,63,0,204.988,-0.724476,0.68031,1.25331,1.5726,-0.341003,-0.436257,0.189037,1.5031,-0.356363,0.0693196,-0.407294,-3.95174,1.10435,0.793637,0.688486,1.90044,1.74749,-1.32507,2.06162,0.272776,0.942027,-0.0142662,-7.42771,0.555102,-1.03124,2.6458,-2.67845,-2.03656,0.0381305,1.20236,0.223749,0.754513,-0.739848
-200.71,0.974694,0.125038,4,31,0,206.454,-0.125134,-0.330262,0.388589,-0.512182,-0.396335,-0.910864,-0.278156,-0.188143,-1.30444,-0.375655,-0.00953224,4.15553,-2.6805,0.649149,-2.5792,-1.00927,-0.435623,-0.316841,-1.15777,-0.301715,-1.99884,0.338567,-12.602,-1.59755,-1.57402,-7.91013,1.00641,-3.57174,-0.272432,-1.79079,-1.57048,1.01477,5.42789
-198.463,0.999108,0.121447,5,63,0,204.059,0.0508756,-0.140641,0.448057,-0.128875,-0.661668,-1.29874,-0.0687356,0.670542,-0.829301,-1.26914,-0.334779,-4.56813,0.81327,0.353954,-3.32214,1.23557,0.313572,-1.1866,-0.0955253,0.865135,-1.14219,-3.51262,5.12628,0.710163,-0.209738,-1.49043,1.18947,-0.759025,0.290529,0.697064,0.706536,-0.781644,-4.34849
-197.058,0.979742,0.123123,5,31,0,201.386,-0.374814,0.0614119,0.739978,0.422134,-0.144919,-0.7644,-0.0943348,0.703704,-0.985867,-0.154326,0.0203867,3.12369,-0.909484,-1.164,0.25783,-0.44068,0.64337,-0.609989,-1.20147,-0.733578,-2.1906,-3.70897,-5.94799,-0.38272,-0.112361,-0.551513,1.23828,-6.32434,-0.174156,0.377212,-1.17783,1.20285,2.75875
-201.938,0.919094,0.120664,5,31,0,206.523,-0.441991,0.125119,1.11253,0.654763,-0.818429,-1.08242,0.871995,-0.465539,-0.956443,-1.35039,-0.980183,-6.91137,0.303254,-1.25294,0.566779,-0.317864,0.718721,1.03627,-1.58761,-1.16344,0.213404,2.17689,-9.34316,-0.226629,-0.665771,-0.623974,-1.3089,-0.527368,1.00584,-1.28946,-0.454483,-1.15815,-3.92324
-199.089,0.993004,0.106455,4,31,0,207.642,-0.394973,0.333556,0.892439,1.24258,-0.668762,-0.789593,-0.475677,0.307304,-0.632984,-0.453952,-0.243616,5.35781,0.460202,0.0212069,1.06914,1.73087,2.4252,-1.89742,1.69437,0.719739,2.07235,4.87534,-2.61139,0.856065,-0.325371,4.3716,-3.15579,-2.65799,-0.801128,-0.717589,0.207523,0.240385,4.89044
-199.573,0.997225,0.106812,4,31,0,202.923,-0.1348,0.538244,0.299202,0.585031,-0.79177,-0.911729,-0.873628,0.537955,-0.734402,-0.106273,-0.317373,-3.82672,0.385013,0.688818,3.36732,-0.5146,0.321851,0.230053,-0.454988,0.407009,-0.433987,1.32617,5.26055,2.79371,-2.38797,1.54513,-1.42904,1.04496,-1.17834,0.181875,0.532827,1.3676,-1.59231
-198.354,0.997231,0.107944,4,31,0,201.659,-0.178197,-0.217043,0.552713,-0.219158,-0.287936,-0.943759,-0.47241,0.792028,-0.609056,-0.521953,-0.160393,1.65354,1.97634,-1.38904,1.00906,-0.749231,0.356467,-0.934287,-0.040703,0.200525,1.1991,-2.80328,-4.13425,-0.851323,-0.867468,-4.49405,1.90614,-2.3623,-0.647906,0.769042,0.800429,0.451068,-0.453219
-199.919,0.994755,0.109076,4,15,0,201.477,-0.0606811,-0.476494,0.976277,0.126802,-0.849411,-0.727465,-0.813975,0.688095,-0.474116,-0.0362399,-0.0453474,1.14703,0.0298027,-0.206774,2.18392,-1.21813,0.680926,-0.111183,-0.531725,-0.275216,0.507578,0.21667,6.14587,-2.05869,4.32478,-0.74315,-3.40399,2.85333,-1.28303,0.840607,1.66688,2.14813,2.82582
-199.651,0.958162,0.10974,5,63,0,207.84,-0.369414,-0.0937844,0.880371,0.497358,0.117048,-0.591735,-0.899583,1.05593,-1.32789,0.111856,0.0445964,6.58886,-2.00203,2.52659,-0.981616,-2.45185,-2.01464,-0.634601,0.0170586,1.38451,0.689014,3.60771,2.43305,-1.5259,1.65548,0.461641,5.14105,-2.47668,-1.87993,1.48111,-2.312,2.13507,5.41193
-202.288,0.986756,0.103727,5,31,0,207.016,-0.619258,0.875159,1.6964,0.609343,-0.258631,-0.193608,0.222097,1.9605,-0.126209,0.204687,-0.8538,-2.4601,-1.1184,-0.658643,-2.9917,0.851109,0.0888556,-1.36979,1.02977,-1.4834,0.999895,1.154,-2.7393,0.860848,0.207809,-1.50716,-0.719685,1.98441,0.161967,1.71753,0.61023,0.771094,-5.17082
-201.169,0.995275,0.102956,5,63,0,206.56,-0.228825,-0.153684,0.50603,0.602509,-0.289761,-0.86101,-0.0413649,-0.505255,-1.6145,-1.37344,0.103355,7.30983,-1.49114,-2.08503,-0.189012,2.43045,-0.75419,-0.320206,-0.71044,0.236865,-0.731066,-0.150223,-9.1563,-1.22114,-0.923902,3.61366,0.844955,-7.56208,0.134699,-3.27868,-3.12155,-2.11598,11.6514
-204.443,0.987423,0.103675,5,31,0,209.723,-0.188402,-1.07009,1.03385,0.911895,-0.739934,-1.78086,0.454768,2.17267,-1.76618,0.105665,-0.992304,-6.59869,0.327068,0.511089,2.06831,0.360104,-1.47527,1.28849,-0.187933,-2.28765,0.295701,-1.30525,2.71287,-1.83231,0.0677315,0.895745,0.0348105,-1.23648,0.630949,2.24548,-1.31681,0.908223,-2.84048
-206.815,0.997168,0.103017,5,31,0,210.086,-0.142685,-0.747332,0.772305,0.331928,-0.508198,-2.0595,-0.017512,2.33894,-2.41238,0.499712,-1.15097,-0.569159,1.45394,-0.715453,-2.43145,0.776128,-1.26719,-1.02591,-0.385755,-1.23407,0.781902,-0.283312,4.56024,-1.01347,-0.338036,-0.258785,0.784081,-1.17484,0.0821502,2.38959,-2.08654,1.30149,-4.28574
-206.366,0.985692,0.104051,5,31,0,213.576,-0.155141,0.026864,0.434731,1.45283,0.122463,-1.24277,-0.443875,0.855848,0.594469,-0.828108,-1.35941,-0.861853,-1.48202,-1.20915,-0.940785,-0.0581133,-2.17296,-0.148568,2.60572,-2.56499,1.23708,-2.54082,18.5885,0.174577,-0.829819,1.61122,1.76453,1.61141,-0.401347,0.632231,1.61949,-0.396245,-4.36339
-203.822,0.999224,0.103086,5,63,0,210.631,-0.244569,0.621577,2.13951,1.46741,-0.78847,-0.619913,-0.49075,0.064995,-1.05652,-0.124463,-0.902956,0.892096,0.180049,-1.95901,4.00984,-0.447367,-1.44112,-1.54285,-0.288932,2.0406,-0.345417,0.248337,18.0389,1.24838,2.7,2.22978,-0.442257,3.64823,-0.509182,-0.516597,-0.35522,0.621811,-1.66859
-201.324,0.996591,0.104462,5,31,0,207.055,-0.341756,0.969252,1.05026,0.724104,0.123224,-0.697214,-0.326664,-0.177688,-0.798463,0.656486,-0.50773,-7.80514,1.07595,0.552061,0.593949,-1.84151,-0.958299,-0.889135,-1.36358,-0.927199,0.677753,-3.17093,10.3942,2.77645,0.0338552,0.372821,2.85682,1.47539,-0.421251,-1.31077,-0.0318135,2.23337,-0.491003
-202.72,0.989251,0.105381,5,31,0,207.251,-0.507705,-0.648062,1.57052,1.27353,-0.176942,-0.243743,0.746823,1.74991,-0.493552,-1.47123,-0.774638,-4.06576,-2.7664,-0.1522,0.957943,0.969038,-2.1846,-0.776094,0.142088,0.513706,-1.30897,1.51748,2.38978,-2.1613,0.463904,0.93803,0.0783507,3.08552,0.883268,1.56241,0.214742,-1.4223,-3.22814
-204.598,0.987877,0.105012,5,31,0,212.703,-0.378842,1.14812,1.56477,0.735642,-0.476305,-1.56827,0.709311,-0.170117,0.427802,-0.817793,-0.515588,-4.44459,-2.44728,1.63802,1.74757,-0.0375865,0.0467919,0.740895,1.97593,-0.13594,-1.60924,5.18386,-3.24759,3.17983,2.03146,0.191744,-0.667204,-6.74347,1.04126,-1.33025,2.55886,-0.422145,11.4879
-210.187,0.945965,0.104406,6,63,0,215.618,-0.301377,-1.32768,0.12822,0.543562,0.307949,-0.187348,-0.760747,1.5008,-0.333542,1.11613,-2.06897,8.51447,-0.394732,1.52154,0.555546,-0.433488,0.43042,-0.179174,-0.767417,-2.07107,-0.483588,-2.08492,10.878,-1.50189,-0.789068,0.0687633,0.88992,1.73727,-0.759535,1.34626,0.0213317,1.38643,-1.24895
-207.315,0.995708,0.0968863,5,47,0,213.463,-0.607738,0.212308,0.654098,0.851504,-0.303001,-1.11961,1.15984,0.14053,-0.838691,0.822304,-1.89682,-2.6403,2.56739,1.14285,0.442474,-1.25507,-2.60285,1.21222,-1.57884,-0.301246,-1.30731,2.68919,-14.2176,-0.0882307,-0.750886,-0.0625611,-0.333316,-0.631564,1.15477,-0.180683,-0.60736,1.03702,-3.2168
-212.576,0.997048,0.0975938,6,63,0,215.102,-0.663549,0.770681,1.33803,0.318266,-1.08753,0.519224,-0.645113,1.16839,-1.28152,0.966237,-2.97485,-0.190241,-0.368549,-0.478536,-0.829812,0.218278,1.36005,-1.07622,-0.780831,1.38837,-1.66061,-0.206167,-14.6589,0.654309,0.820428,-0.0697362,-1.1368,0.865394,-0.662321,1.05748,-1.20208,1.02545,-1.78443
-211.647,0.989887,0.0985132,5,63,0,218.315,-0.351254,0.814739,0.812578,-0.678444,-0.85987,1.17566,-0.357056,-0.906439,-0.622763,0.383997,-3.73157,-8.5319,-0.589536,-1.29736,-1.35076,1.04139,0.394651,0.636041,-1.67437,1.40061,-1.24292,-2.64353,7.64514,0.801455,0.627989,-0.79926,-0.782714,1.54196,-0.355738,-0.948059,-0.557304,0.425626,-0.678118
-212.579,0.983874,0.0982781,5,63,0,218.639,-0.231943,0.845334,0.731441,-1.27287,1.63073,-0.677735,0.540572,-0.00233611,-0.622194,-0.626355,-2.96992,-5.98225,-1.32491,-0.890553,1.33168,1.27383,-3.38534,0.0441654,1.36996,0.938818,-0.414768,3.08502,16.0539,0.862004,0.403608,-1.49745,1.94247,0.188182,0.553174,-0.0773502,-0.464076,-0.528396,-1.11978
-204.671,0.999551,0.0970887,6,63,0,216.767,-0.337859,-0.419569,0.273279,1.43127,-1.32916,-1.44862,-0.644281,0.128713,-0.873746,0.0578904,-1.52013,5.50589,0.922123,-0.503624,-1.97664,2.52205,0.490937,-1.57887,-0.895454,-2.51715,-0.753491,-8.18285,-1.74389,-0.669858,-1.29995,1.05024,-1.30992,-0.0657907,-0.663364,-0.224356,-0.394672,0.445984,-4.10963
-205.029,0.990626,0.098382,5,55,0,209.665,-0.603211,0.386322,1.21014,1.55322,-0.199043,0.140797,-0.395406,0.0182838,-0.145962,-0.103547,-1.50985,-5.07783,1.11045,1.49634,-0.680884,2.1547,2.07249,0.681538,0.180368,0.756637,-0.4152,3.02812,-5.1905,0.0181957,-0.50085,0.664768,-0.228115,2.01582,-0.468421,-0.459778,0.262303,0.147351,-4.16742
-205.168,0.999662,0.0982554,5,31,0,208.398,-0.56907,0.601003,1.23797,1.76798,-0.43683,0.0701596,-0.970637,0.261041,0.213267,0.309676,-1.36056,1.67836,0.838657,0.23613,0.88401,-1.1348,-1.05483,-1.22327,0.735382,1.11674,1.39517,2.89017,-1.46662,0.329974,-0.542101,1.09453,-0.572129,2.39055,-1.09097,-0.247794,0.787452,0.673883,-3.85958
-205.311,0.998089,0.099562,5,31,0,211.618,-0.650581,-0.29722,2.10922,2.44968,-0.778385,-0.669681,-0.519791,0.61533,0.285052,-0.958744,-0.779457,1.16494,0.141027,-0.0454255,-2.94043,2.23082,-2.38657,1.40698,0.667634,-1.38257,-1.11701,-3.39051,-7.22557,-1.75535,1.45033,3.83824,-2.65544,-1.17732,-0.769027,-0.177453,1.30347,-0.837644,3.52079
-201.234,0.998728,0.10062,5,31,0,207.411,-0.401679,0.545385,0.840831,1.11692,-0.0253016,-0.634282,0.357279,1.8103,-1.10222,-0.320833,-0.845208,0.742733,-1.19421,0.942821,4.34016,-1.51576,1.08203,-0.611448,0.411447,1.4172,-0.813395,-1.88216,5.32043,0.741161,-1.26163,0.799164,1.13929,1.86612,0.43943,1.69986,-0.621693,0.243834,-5.08327
-207.526,0.991025,0.101782,5,31,0,210.099,-0.519131,-1.29,1.3153,1.64276,-0.0570868,-0.92108,-1.6373,2.14738,-1.59377,-1.0618,-0.616299,2.76192,1.19783,-0.91467,0.777892,1.06629,1.17126,0.929581,1.31399,-0.270306,0.687655,-0.485519,-8.51418,-4.1422,-0.11171,2.74788,0.496624,-2.23985,-2.18449,2.27622,-1.69373,-0.921187,5.52346
-208.754,0.983693,0.101691,5,31,0,217.81,-0.330187,0.118054,1.54331,1.29329,0.126641,-0.335078,1.76176,2.2757,-0.550735,1.1135,-1.26156,-1.65469,3.46603,0.47168,-1.95152,-0.605679,0.307106,1.69066,-2.65532,1.65989,1.11434,-1.47264,16.5142,0.021418,0.563749,0.968111,1.31648,3.19362,1.96297,2.16907,0.109482,1.81208,-3.16611
-208.395,0.984263,0.100421,5,31,0,215.564,-0.770309,1.27245,2.21499,0.549621,0.0850477,-1.42206,0.538553,0.440497,-0.464445,1.15217,-0.649601,-6.54888,0.838416,-0.397614,-1.03124,-0.891318,-1.70187,-2.0092,-2.31637,-0.0283421,-1.5669,1.65979,-19.4198,1.71091,1.80866,-2.64774,-0.459647,-7.81594,0.486636,-0.632723,-0.083269,2.26018,7.06782
-208.33,0.998851,0.0992613,6,63,0,215.965,-0.391211,-1.28557,0.393264,1.3958,-0.443879,-0.077021,-0.506856,0.967034,-0.788602,-2.20429,-1.39441,9.02975,1.58589,-0.518704,2.01866,-1.8666,-2.56331,0.0810824,-1.8101,0.629952,-0.361043,0.872376,3.14994,-1.97001,-1.42766,0.914847,-0.0430369,3.11355,-0.539617,0.644107,-0.291833,-2.07235,-2.66147
-206.918,0.996568,0.100403,6,63,0,213.639,-0.0795832,0.652833,1.46908,-0.0680739,-0.875947,-2.95473,0.402118,-0.297283,-0.123457,0.591541,-1.0718,-0.286519,1.77666,-0.270969,-0.983247,-0.957255,3.13556,-0.735495,0.211591,-2.30675,1.99705,-4.01708,3.97876,1.47392,1.32107,-0.924845,0.193982,-4.35554,0.598174,-0.763536,1.10027,1.54213,3.54981
-204.292,0.985815,0.101183,6,63,0,211.784,-0.296034,-0.514721,0.534146,1.19599,-1.01792,-0.344321,-1.13614,1.86843,-1.29774,-0.860625,-0.664534,3.98216,-0.443303,1.34552,0.566667,2.81566,4.75746,0.612174,-0.744904,-0.667429,-1.74928,1.58746,5.23836,-1.50069,-1.88755,2.01261,-2.09722,5.38943,-1.41126,2.01434,-0.852269,-0.392765,-1.56602
-205.683,0.999743,0.100255,5,31,0,211.421,-0.092053,-0.359859,1.56843,0.199436,-1.56924,-2.37016,-1.29008,2.08713,-0.921953,-0.333613,-1.00436,2.90468,0.967576,0.709447,-1.73896,1.19874,-3.4614,1.28735,-1.97359,0.706959,0.473117,-1.31412,1.56631,-0.320787,1.6104,-0.417848,-1.70157,-2.79633,-1.35878,2.19569,0.000567605,0.406191,-0.269457
-204.973,0.989567,0.101526,5,31,0,210.269,-0.26615,-0.390134,0.373408,0.179353,-1.30386,-1.77961,-1.94651,1.27028,-0.0939244,-0.825975,-1.09399,2.88299,0.338389,-1.71829,0.520906,1.72281,3.42031,0.252506,-1.83663,1.12347,-0.782398,-0.598395,-7.20559,-0.707581,-1.59349,-0.993486,-1.56436,-1.39665,-2.13845,1.04183,0.899327,-0.387978,-2.1996
-204.04,0.999173,0.101183,5,63,0,209.74,-0.417912,0.153339,2.1572,1.87399,0.455897,-1.63657,-0.270331,0.538824,-1.24191,-0.850988,-0.861855,-5.22501,0.791398,0.254501,0.228961,0.586526,2.92321,2.4321,-1.138,-0.920956,0.467595,-0.423786,2.04865,-0.13578,2.24756,2.76141,2.60274,-3.52752,-0.333628,-0.0438478,-0.850951,-0.498717,4.22723
-203.876,0.994347,0.102356,5,63,0,208.004,-0.478168,-0.264397,0.268949,0.474092,-0.383866,-1.3695,-1.05857,1.13178,-0.319776,0.189424,-1.05625,0.782609,0.0814616,1.38725,2.61615,2.54476,-1.50121,-0.404322,0.191155,-0.860639,-0.698281,-1.70997,-14.0133,-0.949385,-2.58428,-1.10122,-0.283923,-1.72782,-1.23208,0.725223,0.373965,0.740708,-1.92686
-205.213,0.999251,0.102762,5,31,0,208.531,0.108937,-0.920688,0.335794,0.341596,-1.1195,-1.73913,-0.256725,1.31002,0.511441,0.27693,-0.602457,-1.1594,0.369135,-1.03623,0.508388,1.68993,1.01732,-1.12176,0.703694,0.334635,0.861241,-3.96903,11.5056,-1.4341,-0.576108,1.08868,-0.252396,-0.863411,-0.00462329,1.61894,3.43729,1.96473,-0.220805
-203.616,0.998525,0.103948,5,31,0,208.737,-0.0825318,-0.819011,0.305144,-0.0431473,-0.568547,-1.54765,-0.260671,1.65899,-0.384657,0.678832,-0.451302,3.01649,-1.20561,-0.609027,0.900738,-1.55368,-2.60495,-0.0303787,0.367392,2.92464,0.294734,1.52649,-2.36168,-2.1975,-1.86713,-1.68067,0.904867,-3.83157,-0.139087,2.173,1.4391,2.7669,4.40756
-200.695,0.997722,0.105019,5,31,0,207.417,0.214208,-0.814563,0.450404,0.18832,-1.00307,-1.54801,0.0564134,1.0975,-1.36029,-1.07946,-0.439964,1.05337,-1.07768,-0.252113,-0.150943,1.75169,-1.32926,-0.0889551,1.91589,1.78663,3.40037,-0.517309,12.1308,-1.08809,0.65345,1.30947,0.588971,0.43398,0.579099,1.56255,-0.223926,-0.153248,-6.50133
-198.663,0.998106,0.105961,5,31,0,205.849,-0.331309,0.365609,1.56078,0.626614,-0.442989,-1.01588,-0.494089,0.47718,-0.558749,-0.153205,-0.603838,5.11023,-2.31398,-1.26309,-1.306,-0.839619,-0.713505,-0.465404,2.54092,-0.505749,-0.113216,-4.05727,2.78571,0.737239,1.82148,-0.133394,-0.0371154,-0.711927,-0.619788,-0.146507,0.449185,0.710201,-1.80631
-202.427,0.978528,0.106966,4,15,0,204.604,-0.504061,-0.245812,0.82545,0.185148,0.494429,-0.650868,-0.717114,1.01315,-0.378421,-1.15383,-0.788805,0.0267565,-0.932302,-0.939616,-0.257954,1.6912,1.25087,0.145724,0.587981,0.138336,-1.62949,0.827965,-6.45583,-1.25969,-1.78995,-2.32998,2.48976,0.556743,-0.935982,0.519057,0.403185,-0.985417,-3.55412
-200.511,0.998326,0.104791,4,31,0,205.851,-0.626767,-0.0940173,1.55826,0.726315,0.607362,-0.612741,-0.558783,1.27696,-0.452032,-0.859535,-0.422796,0.186512,-1.03993,-2.23884,-2.81178,0.581791,-0.694204,-0.624858,-0.32374,0.282264,-1.12503,-4.25915,-4.75781,-1.82384,1.09614,-1.21852,3.90852,-2.38583,-0.983551,0.895822,0.190744,-0.794394,0.180717
-200.497,0.999954,0.105811,5,31,0,202.86,-0.637758,-0.236726,1.88261,0.978501,0.324907,-0.381269,-0.240206,1.05094,-0.59797,-1.42408,-0.469299,1.06374,0.25596,0.295103,1.19715,-1.98483,1.59465,0.842099,-0.666246,-0.380427,-1.14574,-0.451773,-2.74151,-2.22144,2.28165,-0.11676,1.84981,0.12259,-0.513524,0.449937,-0.139574,-1.67175,-0.409229
-204.065,0.98424,0.107096,5,31,0,207.496,-0.534509,1.40295,2.46465,0.895733,-0.767134,-0.540109,-0.725697,0.313673,0.439531,-1.11632,-0.870584,-3.47054,-2.31605,0.665927,-0.244913,1.58219,0.619339,-0.0294201,0.689258,-0.859046,-1.23527,1.48172,0.550099,2.16945,2.57042,-0.381927,-1.81044,0.97893,-0.931115,-0.438155,1.60594,-0.941681,-0.178819
-205.699,0.996342,0.105839,5,63,0,211.805,-0.39197,0.698419,1.00359,1.28126,-1.50625,-0.937648,-0.543844,0.221733,1.42241,-0.725075,-0.774643,2.38078,-2.415,-3.39002,0.773714,-0.820875,-1.81292,0.610257,0.0793623,0.655763,1.06415,-0.397389,-1.52906,1.18791,-0.753434,1.47908,-3.75444,0.0130187,-0.671373,-0.504382,3.6886,-0.294442,3.60739
-203.188,0.999341,0.106528,5,31,0,207.499,-0.183985,-0.61495,0.934665,-0.0132631,0.142095,-1.29533,0.433296,0.0859424,-2.45202,-0.459636,-0.44721,-0.252297,-0.844163,-0.0834729,-1.50749,1.13804,0.452622,0.195717,1.03805,-3.05576,-0.062283,1.90899,-1.7733,-1.90049,0.599959,-2.16856,4.48382,-2.79637,0.827334,-0.718248,-3.04704,0.464167,3.84298
-203.51,0.99453,0.1077,5,31,0,208.668,-0.0345211,-0.588489,1.18911,-0.455849,-0.119294,-1.81364,-0.111401,1.09182,-1.73755,-0.348268,-0.856116,-3.72684,0.581365,-0.516421,0.112644,-3.16916,-1.13136,-0.837195,0.895111,2.13323,-0.18438,-2.34624,9.1703,-0.701628,1.19154,-2.03404,2.80895,-0.738573,0.0575667,1.02625,-1.13317,0.53983,-3.53526
-205.746,0.995202,0.108092,5,63,0,213.123,-0.451837,-0.316576,1.08472,0.697502,0.294261,-0.421286,-1.98123,-0.154564,-0.0942041,0.778492,-1.19036,-2.05996,-2.10484,-0.895332,-3.79398,2.20862,-1.83065,-1.4283,0.398091,-1.51675,0.611731,0.480125,1.49301,-0.876879,-0.644957,-0.466067,1.31009,2.09628,-2.19656,-0.755942,0.620434,1.39216,-3.03804
-201.961,0.999761,0.108589,5,31,0,209,-0.61833,-0.495357,1.46676,1.67942,0.511465,-0.468329,-0.858561,0.357295,-0.167815,-0.277314,-0.659347,1.13267,-0.537154,-1.01355,-2.13401,0.347501,0.693804,-2.23433,-1.03396,0.458078,2.26259,-4.68649,-1.91464,-2.37904,-0.154458,2.15899,2.29469,0.142439,-1.22872,-0.601444,0.674937,0.169739,-0.786396
-200.31,0.994079,0.109827,5,31,0,206.012,-0.463035,0.865848,1.0079,0.371802,-0.443486,-0.931501,0.408352,-0.00854313,0.0936692,-0.527204,-0.647144,-3.15046,-1.34408,-1.19528,1.74939,3.27217,0.321815,-1.04331,-1.07277,1.64031,0.307369,-1.2752,-6.87829,1.61932,-1.0182,-1.7753,-0.805029,-1.42609,0.507847,-1.01287,1.43988,-0.0513527,-2.11897
-201.64,0.997053,0.110134,5,31,0,204.057,-0.400329,-0.291685,2.05403,0.77227,-0.906449,-1.1067,-1.24487,0.437475,-0.972702,-0.460673,-0.92525,2.22694,1.3869,0.139387,-0.93039,-0.00983921,1.29555,0.334499,-0.639257,1.25726,-0.0598549,-2.9399,-4.1144,-0.947811,1.84765,-0.186119,-1.47205,-0.433054,-1.46228,-0.138091,-0.424604,0.0246708,-2.54694
-206.553,0.990284,0.110925,4,15,0,207.26,-0.26872,-0.647007,2.42376,0.71711,-1.11865,-0.953986,-2.02328,-0.255705,-0.833725,0.19658,-1.2758,-2.08528,-0.265682,-0.491778,-0.213648,-0.0839814,-0.271153,0.0576277,-0.663887,0.366644,0.907828,-0.183019,7.99245,-0.999429,2.26288,0.111904,-0.936634,1.69103,-2.15886,-0.723026,-0.196957,0.760774,-4.06976
