# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=917402092
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_adjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_adjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,sigma.1,sigma.2,sigma.3,sigma.4,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_beta.20,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_beta.20,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4
-211.875,0.99535,0.0309704,7,127,0,221.264,0.0041201,0.174816,0.149063,0.230034,-0.359673,-0.998822,-0.172518,1.00619,-0.785356,-0.841866,0.164574,1.49241,-0.559012,0.188171,1.44012,-0.830997,0.178295,0.769328,0.100288,-0.434355,-0.433951,-0.232471,-1.89871,-2.64612,-2.64994,-1.03368,-1.36128,0.538655,-2.73758,-0.586157,-0.56808,-0.651479,0.120723,-2.74686,0.166955,0.677817,1.11003,-1.22404,-1.18923,-0.853986,-0.399174,0.540162,-0.575929,0.572433,-0.60498,-0.350406,0.0161717,0.094605,1.64197,-0.708176,14.3307,2.2861,-2.34443,1.87707,4.17967,1.77264,0.81306,1.65858,1.28566,0.25675,0.873586,2.92898,-0.559012,0.188171,1.44012,-0.830997,0.178295,0.769328,0.100288,-0.434355,-0.433951,-6.59152,1.4104,-0.690963,-0.87295
-213.074,0.996411,0.0309704,7,127,0,223.838,-0.505811,0.160115,0.924134,0.784044,-0.148122,-1.03639,-0.777606,1.29994,-1.15736,-1.35425,0.302125,0.943782,-0.200846,0.574782,0.0266331,-0.372634,-0.382842,1.38791,-0.331057,-0.816977,-0.977701,-0.183066,-3.25257,-3.02606,-2.34295,-3.40343,-0.453545,2.87224,1.23016,-0.108159,1.55784,-1.18898,0.0910238,-1.40296,-0.997122,0.239431,-1.9084,0.647731,0.468244,-2.20844,0.839205,-0.723266,0.352748,-0.542459,-0.216594,-0.410036,-0.781338,-0.983262,-0.0430065,0.51223,-14.5062,-0.472719,-0.793689,0.307932,-0.243949,-10.1938,-1.43863,1.13454,-1.46362,-1.82357,-0.278838,0.983287,-0.200846,0.574782,0.0266331,-0.372634,-0.382842,1.38791,-0.331057,-0.816977,-0.977701,7.91653,-1.09957,-1.18197,-0.0254925
-213.367,0.998461,0.0309704,7,127,0,226.938,-0.747192,1.2016,2.51655,0.510358,0.1586,-0.0611298,0.0364927,-0.145734,-0.434055,-0.407238,-1.31498,0.25578,0.0644871,-0.322622,-0.954329,-0.399691,0.174478,-0.953194,0.0872921,0.165631,1.42229,-0.397063,-2.14744,-0.25019,-0.724041,2.44968,-1.22391,1.48118,2.21389,-0.842977,-1.43809,0.847769,1.98178,-0.871619,3.9523,0.676827,-1.71096,0.235964,-0.520291,1.13317,1.11717,0.396372,-1.05271,0.422435,1.30809,-0.400266,1.30657,0.699991,-0.0526922,-0.293346,11.4464,2.95917,5.65642,10.4851,1.06255,0.296105,1.89354,-0.832611,3.67753,1.78126,-0.59959,0.964395,0.0644871,-0.322622,-0.954329,-0.399691,0.174478,-0.953194,0.0872921,0.165631,1.42229,7.93184,-1.64268,6.15785,-2.43624
-220.321,0.99976,0.0309704,7,127,0,231.607,-0.738766,0.778349,2.51919,0.269962,0.435016,0.523726,-0.66763,-0.0313327,0.136667,-2.03354,-0.423505,-0.866529,-0.53277,0.111017,0.135863,-2.86671,0.307948,-0.742433,-0.479682,1.03637,1.58039,-0.942666,-2.74982,-0.65564,-0.951083,-0.560244,-1.26838,-1.68946,-1.44729,0.878576,0.984007,0.50912,1.2718,-0.982341,-1.73949,1.92124,-1.67225,-0.407019,0.501734,1.1941,-1.17039,-0.0240847,0.661602,-0.378855,0.296831,-0.755356,-3.15615,0.104928,-1.62091,-0.548074,-0.00698558,0.278299,1.50893,-0.484713,0.521758,3.58783,-1.69113,-1.01477,3.32504,-3.15317,-0.510277,-0.732967,-0.53277,0.111017,0.135863,-2.86671,0.307948,-0.742433,-0.479682,1.03637,1.58039,-1.2511,-1.01505,0.486286,0.991025
-218.419,0.996606,0.0309704,7,127,0,230.236,-0.773205,-0.160879,-0.330268,0.124258,-0.680694,-1.19966,-1.10559,1.0567,-1.99639,0.00421473,1.01327,0.525544,0.441197,-0.231277,-0.216387,2.98663,-0.379056,0.704077,0.477764,-0.916489,-1.55097,-0.404938,0.0171879,-3.56601,-3.52977,-1.99913,0.360248,-3.96751,-0.9223,0.940448,-1.63709,-0.481166,1.11077,0.809878,-2.96116,-0.0363339,-1.7566,0.661847,0.399686,0.777782,-1.51222,0.782867,-0.567939,0.0430573,0.968394,0.647729,-1.09582,0.124019,-0.314839,-0.664265,10.3622,1.15595,-3.30002,1.23942,0.524167,3.70781,-1.30814,1.59804,-1.65937,1.82252,10.9639,1.90336,0.441197,-0.231277,-0.216387,2.98663,-0.379056,0.704077,0.477764,-0.916489,-1.55097,-5.78766,10.8241,-0.842517,-1.31431
-212.98,0.999786,0.0309704,7,127,0,231.742,-0.182291,-1.31669,1.13213,0.326537,-0.476819,-0.739017,0.291782,1.13668,-0.694169,-0.996863,-0.19122,-1.20026,0.818025,-0.517414,-0.863257,1.01529,-0.36693,-0.133292,-1.06417,-0.289429,-1.67872,-0.305606,-1.67651,-1.1789,-1.16793,0.720949,-0.511997,-3.34223,0.331012,-1.16897,0.144159,-0.792346,2.27959,-2.90353,1.3255,2.87921,1.5658,0.236025,-0.0687944,-0.00199845,2.82514,-0.300291,0.706161,0.76237,-0.828903,-1.2137,-1.95687,0.82874,-1.19686,1.22441,3.33505,-4.99937,1.95682,2.13368,-0.718554,-0.532016,2.26089,2.92987,1.25006,-0.850751,0.0817445,-0.815395,0.818025,-0.517414,-0.863257,1.01529,-0.36693,-0.133292,-1.06417,-0.289429,-1.67872,1.68276,-1.32712,0.556579,3.56851
-211.964,0.99865,0.0309704,7,127,0,226.822,-0.46717,0.800053,0.726766,0.678016,-0.386207,-0.655702,-0.00550184,-0.0899535,-0.881871,-0.232674,-0.395121,-0.696971,-0.752948,0.499798,0.85518,-1.09864,0.363347,0.630462,1.00164,0.501987,1.76793,-0.688075,-1.1289,-1.21528,-4.09476,-2.45004,-2.36636,1.25191,0.303005,-1.36831,2.40553,-0.111931,0.343665,-1.55849,0.107278,0.442714,-1.05917,-2.29862,0.153018,-0.424029,-1.63888,-0.112343,2.36856,-1.89243,0.73014,0.343817,-0.709541,-0.5554,-0.551669,0.773643,-3.70227,1.48051,-1.75578,0.103156,-1.23682,0.189386,-0.534085,-1.11023,-0.25271,0.430214,-1.98131,-0.156979,-0.752948,0.499798,0.85518,-1.09864,0.363347,0.630462,1.00164,0.501987,1.76793,-4.0929,-0.426233,0.358592,-0.939464
-214.054,0.998699,0.0309704,7,127,0,226.303,-0.100792,-0.651805,1.39821,0.51936,-0.173796,-1.07368,0.382347,0.768897,-0.157987,-0.494678,-0.133681,-0.36002,1.12019,-0.889,-0.999314,0.569908,0.625401,-0.454692,-0.758282,-0.54306,-1.75623,-1.05152,0.00183849,-3.12889,-4.98511,-0.274676,0.0861803,2.08916,-0.0265289,-1.12483,-0.831455,0.301759,-1.27767,0.500965,0.878209,-0.118248,-2.35944,0.757878,-0.569204,-0.248069,-1.76308,2.90519,0.921679,0.869957,-0.239469,0.23285,-0.91407,0.29815,-0.65034,-1.15672,8.44968,-1.13034,0.739774,0.291146,0.766588,1.453,0.436517,0.455252,0.894214,0.0310181,4.50873,3.56378,1.12019,-0.889,-0.999314,0.569908,0.625401,-0.454692,-0.758282,-0.54306,-1.75623,-5.22208,-2.03141,-0.678537,-0.949611
-212.837,0.999601,0.0309704,7,127,0,226.205,-0.199157,0.514137,0.145965,0.666238,-0.266007,-1.00525,-0.322845,1.115,-0.894951,-1.02848,-0.672233,-1.85434,-1.29322,1.08981,0.249321,-0.00690075,-0.821569,-0.415255,-0.109967,0.63869,1.62632,-0.52997,-1.28727,-0.804107,-2.57856,1.02651,0.249735,1.43176,-2.11894,-2.67761,0.854434,0.0837159,2.50921,2.52028,-0.422272,-0.699628,-0.81548,0.234363,-0.240327,-1.28412,0.916944,-0.0255657,-1.48222,-1.35614,0.031991,-0.687673,-0.194848,-0.989474,-0.551037,-1.78643,3.44632,1.89438,-2.82318,5.38405,-0.440566,-1.04168,-0.903086,1.10445,0.377945,-0.574741,0.179539,-1.69988,-1.29322,1.08981,0.249321,-0.00690075,-0.821569,-0.415255,-0.109967,0.63869,1.62632,-3.28636,-1.583,4.2275,-0.756954
-207.348,0.996378,0.0309704,7,127,0,219.678,0.811763,-0.2478,0.457595,-0.181767,-0.713816,-0.692328,0.44023,0.541929,-0.504767,-0.685185,-0.520889,-0.660171,1.07482,0.430838,0.610721,0.610575,-0.017597,-1.13881,0.257858,0.434981,-0.870934,0.104134,0.142972,-2.01639,-1.88532,-2.59776,1.46523,-2.7708,0.809161,-0.297186,0.298178,-0.34865,1.26164,0.0573477,-0.628273,-1.94165,-1.15323,-1.68224,1.08348,0.10166,-0.155378,-0.846245,-0.208361,-0.178723,0.543938,1.74944,-3.96191,-0.69196,0.340719,-0.499203,13.0485,0.456588,2.1893,-0.278593,-1.59312,6.40086,2.60875,1.55527,3.37797,0.763229,9.3097,3.62674,1.07482,0.430838,0.610721,0.610575,-0.017597,-1.13881,0.257858,0.434981,-0.870934,-5.39768,-7.79705,-1.12929,-0.174552
-212.232,0.99929,0.0309704,7,127,0,219.647,0.296899,-0.189794,0.526465,-0.147554,-0.583527,-1.17656,-0.685212,-0.310605,-1.7343,-1.94516,0.153196,-0.776782,1.13946,1.48896,0.421443,-0.376332,-0.27866,1.90252,1.09099,-0.114676,-0.280716,-0.215252,-0.657824,-0.43955,-3.32801,-0.920106,-0.258519,-0.980862,2.0051,1.33022,-0.766688,-0.993423,-0.469621,-2.3154,-0.765702,2.1652,-0.280456,-0.762649,0.165309,-0.510212,-0.755296,-0.0701223,1.56912,0.0756264,-0.442347,0.795517,-1.53384,-0.449409,0.198886,-0.14744,4.07688,1.09455,1.71258,5.35269,-0.885607,-1.16543,-1.92243,-1.25869,-1.40912,-2.14574,2.82372,-1.48936,1.13946,1.48896,0.421443,-0.376332,-0.27866,1.90252,1.09099,-0.114676,-0.280716,-1.98026,0.480608,2.40448,-1.23699
-212.491,0.980508,0.0309704,7,127,0,224.825,-0.121122,-0.259953,0.567823,0.727347,-0.456135,-0.494168,-0.839751,0.637567,-0.697579,-0.0467954,1.09952,0.121873,0.539614,-1.83829,-0.39606,0.216298,-0.181054,-1.60787,-0.825059,0.146431,0.0919362,0.161996,-3.20168,-3.92322,-1.72633,-0.716731,1.46222,1.35363,0.233311,3.58149,2.1447,-1.73754,1.42781,2.09286,-0.585493,1.05552,-0.967868,-2.60259,-0.29463,-0.172873,0.349918,0.74442,-0.984264,-0.726491,-0.0398497,0.400477,-0.22989,-0.536085,0.234122,-0.87623,11.678,-1.43872,1.56392,7.21135,-1.35045,4.52316,-0.935446,1.51786,1.47785,2.77578,1.43995,0.261596,0.539614,-1.83829,-0.39606,0.216298,-0.181054,-1.60787,-0.825059,0.146431,0.0919362,3.02197,-0.567967,-0.743616,-1.39611
-209.769,0.999564,0.0309704,7,127,0,221.796,0.292911,-0.00201672,1.54609,0.673474,-0.60381,-0.362996,-0.777692,-0.655105,-0.960623,-1.39952,-0.532418,-1.51257,-0.471588,1.79097,0.348666,-0.370411,0.142023,1.42376,0.648837,-0.303776,-0.328548,-0.735752,-1.50768,-1.88694,-0.335046,-0.343857,0.309843,1.04385,0.872668,-3.17347,-1.63834,-0.687576,0.280037,-1.14313,-2.21077,-1.55997,0.815529,-0.783405,-0.782625,0.362105,0.857589,0.261623,0.772464,1.18487,0.33544,0.712472,3.42197,-0.236134,1.78692,-0.0649862,8.2831,-0.456525,0.90156,1.89094,-0.754288,3.86818,1.81579,-0.265961,2.93553,-1.72276,0.994177,-1.26995,-0.471588,1.79097,0.348666,-0.370411,0.142023,1.42376,0.648837,-0.303776,-0.328548,-4.24663,-1.95834,0.66611,-5.2564
-213.015,0.99369,0.0309704,7,127,0,223.361,0.208925,-0.466367,0.870929,-0.258868,-0.585234,-0.757315,-0.834608,-1.07279,-1.49498,-2.11113,0.186758,-1.14597,0.0156609,0.314775,0.824448,-0.343437,0.361308,0.880679,1.02795,-1.50276,-0.963452,-0.349643,-1.23544,-0.218433,-1.66665,-0.874241,0.342962,2.0207,3.09118,-1.24207,1.25001,-0.770153,-0.838612,1.75445,0.289391,-1.46623,-1.58751,-0.626377,2.25715,-0.190531,-0.205749,-0.0949079,1.07269,0.0377445,0.586076,0.25637,-2.04015,-0.130867,0.427529,0.935648,-10.5483,-1.93446,0.187206,-7.34015,-3.14501,-2.41095,-2.86727,-3.67722,-1.11753,-2.66647,-2.03535,-2.05109,0.0156609,0.314775,0.824448,-0.343437,0.361308,0.880679,1.02795,-1.50276,-0.963452,3.00161,-0.0870471,4.65433,0.812962
-213.429,0.999455,0.0309704,7,127,0,226.178,0.252371,-0.547344,0.811098,-0.307945,-0.522342,-0.764746,-0.965892,-1.14014,-1.3915,-2.04638,0.298702,-1.08979,0.0398165,0.394782,0.96668,-0.317343,0.387224,0.725574,0.946494,-1.54487,-0.94486,-0.30494,-1.30956,-0.156184,-1.71459,-2.27991,1.5764,1.58396,0.987928,-2.05616,0.146375,2.11567,1.04405,-3.21214,-1.44425,-2.19011,-1.15172,-0.271599,-0.986197,-1.51595,-0.295688,-0.263856,1.56014,0.930183,0.328438,-0.229313,-1.46274,0.460721,-0.14819,0.3745,-10.5676,-2.2508,0.21844,-8.02035,-2.82773,-2.41645,-3.34008,-3.9311,-0.890652,-2.59606,-1.83818,-1.87366,0.0398165,0.394782,0.96668,-0.317343,0.387224,0.725574,0.946494,-1.54487,-0.94486,3.78773,-0.514101,5.41197,0.770142
-215.353,0.999309,0.0309704,7,127,0,228.12,-0.733986,0.282344,1.3518,0.684894,-0.518548,-1.68034,-0.185034,0.975131,0.301612,-0.567763,0.77065,-0.619145,-0.154088,-0.196369,-0.858598,0.301599,-0.388685,-0.836973,-0.983385,1.73981,0.89564,-0.978418,-0.624835,-3.50596,-5.31724,0.343051,1.96461,0.147878,-2.12614,0.028664,-0.744904,-1.48403,-1.48076,-3.51629,0.275482,-0.58438,0.972174,-0.970284,0.8248,1.53773,-0.37296,-0.0136291,1.0298,-0.599585,-1.04819,0.638574,-0.57081,-0.339832,1.38994,1.41199,-8.86431,0.195991,0.348006,-0.391163,-1.5981,-2.56342,-0.460684,0.622943,1.37929,-0.228937,-1.33906,-2.862,-0.154088,-0.196369,-0.858598,0.301599,-0.388685,-0.836973,-0.983385,1.73981,0.89564,-1.034,-0.70184,-0.852143,-0.937395
-216.741,0.999205,0.0309704,7,127,0,230.616,-0.410005,-0.00412892,1.47033,0.387296,-0.861353,-1.35088,-0.121119,1.15157,-0.144528,-0.500638,0.659371,-0.4208,-0.547224,-0.115854,-0.969466,0.181011,-0.639196,-0.264112,-1.56522,2.50646,0.997307,-1.23884,-1.02424,-3.32599,-4.20291,2.78823,-1.38655,0.581886,-1.88626,-2.19082,2.75117,0.303877,0.568995,-3.34448,0.33833,-0.805221,1.02908,-0.940894,0.262087,-0.0901813,-0.344361,-0.51455,1.39215,-1.17902,1.21933,0.0368206,-1.31116,-0.637386,0.41599,1.97856,7.19366,0.0570944,0.885266,0.0951317,-0.861748,0.827038,-0.126463,0.962837,0.815772,-0.0385007,2.9418,0.0270187,-0.547224,-0.115854,-0.969466,0.181011,-0.639196,-0.264112,-1.56522,2.50646,0.997307,-5.54809,0.675596,-0.713923,-0.899647
-217.306,0.99917,0.0309704,7,127,0,226.521,-0.406461,-0.151959,1.27697,0.362318,-1.1112,-1.26016,-0.411668,1.0865,-0.459217,-0.20855,0.763235,-0.470098,-0.74211,0.168372,-0.71348,-0.137722,-0.760783,-0.143383,-1.47519,2.93034,1.02452,-1.22406,-1.29537,-2.8145,-3.83983,1.08763,0.907847,1.63346,0.249334,2.10759,-0.806747,1.45292,0.498121,2.97857,-1.75719,-0.165265,0.270386,0.555327,-1.05784,-0.966293,1.02314,0.283746,-0.384577,-0.528344,-0.771207,0.0773198,-1.03844,0.614168,-1.06585,-0.90184,4.74838,-0.193763,0.489768,0.135049,-1.40523,0.875696,-0.458112,0.866425,0.434156,0.314504,1.90674,-0.202224,-0.74211,0.168372,-0.71348,-0.137722,-0.760783,-0.143383,-1.47519,2.93034,1.02452,-5.36424,0.0206343,-0.534339,-0.911302
-215.017,0.996521,0.0309704,7,127,0,224.838,-0.566094,0.439069,1.35809,0.682849,-0.575859,-1.93099,-0.251445,2.22608,-1.02905,-0.253934,0.810679,-0.10941,-0.416611,-0.305614,-0.367251,0.297567,-0.0133829,0.0673901,-1.52281,2.18952,0.853135,-0.696131,-0.524071,-2.58081,-2.43699,1.06558,-0.765267,0.422482,-0.462187,-2.25219,1.15429,-0.442117,-0.891863,1.77249,0.331595,1.84878,-1.20825,-0.629411,0.480926,-0.618214,-0.358979,-0.907251,-0.197147,-0.76497,1.99773,0.656783,-2.20534,0.844167,-0.266936,-1.10781,3.49934,1.55145,1.98709,1.68571,-0.875039,-4.64031,-0.151299,2.8491,0.25835,0.689636,3.61353,-0.505101,-0.416611,-0.305614,-0.367251,0.297567,-0.0133829,0.0673901,-1.52281,2.18952,0.853135,4.54621,1.90761,-0.0823932,0.426532
-211.123,0.994807,0.0309704,7,127,0,222.152,0.0856907,-0.297764,1.16094,-0.13475,0.0240345,-0.854924,-0.0698982,1.81493,-1.20213,0.00310294,-0.358449,-0.743461,0.136887,-0.433137,1.31222,-0.107581,-0.0426001,-1.67718,-0.783399,0.416778,0.237398,-0.886659,-0.252637,-1.99326,-3.14773,1.14255,-1.09785,-0.872017,-1.18742,1.1521,3.68958,0.330199,-1.99714,-0.143486,-0.0887648,-1.73094,-1.16605,0.509696,0.151229,0.866556,-0.351483,-0.000773921,-0.517783,1.34502,-2.02224,-0.788095,0.436506,0.880515,0.709793,0.0078808,6.97041,-0.615642,0.309496,-0.657552,1.21711,2.04457,0.00139931,1.86341,-0.443837,0.795042,2.6169,1.62889,0.136887,-0.433137,1.31222,-0.107581,-0.0426001,-1.67718,-0.783399,0.416778,0.237398,-4.67458,-3.05351,-0.932004,-0.901839
-210.974,0.999495,0.0309704,7,127,0,220.333,-0.565745,0.277899,0.865534,0.703282,-0.371881,-0.197987,-0.3456,-0.790185,-0.483532,-1.09283,0.53358,-0.52284,0.140127,0.63876,-0.784011,0.470236,-0.378545,1.62015,0.728232,-0.212944,-0.789773,0.202284,-1.67828,-2.7029,-1.84856,-0.825085,-0.899908,-0.351323,2.1299,0.771796,-1.95066,-1.88658,0.538738,-0.0335558,-1.57661,0.416809,0.703958,0.507502,0.507204,1.18604,0.452503,-0.606653,-0.741139,-0.329511,0.342324,-0.435077,4.15483,0.604881,0.499047,0.917205,-3.72015,0.524142,1.50865,2.98438,-6.07337,2.53504,-1.15127,-5.36574,0.970456,-1.93727,0.222061,-0.800233,0.140127,0.63876,-0.784011,0.470236,-0.378545,1.62015,0.728232,-0.212944,-0.789773,8.12155,-0.834493,-0.765322,-0.985302
-214.289,0.99759,0.0309704,7,127,0,223.929,-0.135407,-0.0275631,0.553415,0.0620497,0.204543,-0.64093,-0.388208,0.815758,-0.49042,0.248073,0.0125553,0.389267,-0.838142,-0.0255529,0.463756,-1.63328,0.190098,1.21602,-0.583215,0.24164,-1.04696,0.128801,-2.8756,-2.03719,-0.461789,1.00691,0.595203,-1.24286,0.570637,0.707377,0.0911374,1.71347,-1.34591,1.54823,0.584237,0.702499,-0.891346,0.359193,0.732384,-0.91551,0.823712,-0.430689,1.39503,0.876339,-0.228699,-0.612337,0.534448,-0.0784426,-0.84903,2.01971,8.62056,0.688894,0.5284,-1.93481,8.45573,-6.55651,2.11326,6.88815,1.53078,5.24178,0.022158,0.873348,-0.838142,-0.0255529,0.463756,-1.63328,0.190098,1.21602,-0.583215,0.24164,-1.04696,1.72605,-0.75506,-0.826785,7.55053
-214.255,0.99418,0.0309704,7,255,0,226.147,-0.446169,0.184756,-0.0237833,-0.0247089,-0.101846,-0.391933,-0.458083,0.489378,-0.0779875,0.658857,-0.0640782,0.406846,-0.655582,0.24575,0.123449,-1.07882,-0.232611,0.3813,-1.16401,0.480095,-1.04541,-0.207806,-2.56344,-1.7421,-2.65383,-1.71959,-0.784261,0.0852576,-1.98788,2.03947,-2.48014,-0.0558766,0.749298,-1.54477,-0.281473,-0.124016,0.16454,-0.538689,-0.461186,0.635614,-1.29927,0.659855,1.44323,0.636767,-0.211096,-0.337886,2.42612,-0.536405,-0.451281,2.30614,-8.24013,-0.0554729,-7.27262,-5.71396,0.576544,1.46808,-0.882264,-0.67098,1.71489,2.84523,-0.98076,0.723084,-0.655582,0.24575,0.123449,-1.07882,-0.232611,0.3813,-1.16401,0.480095,-1.04541,-0.0444654,-0.735561,-0.591605,-0.908392
-214.807,0.999797,0.0309704,7,127,0,225.477,-0.31099,-0.143101,1.2049,0.252419,-0.641545,-0.859195,0.986479,-0.464155,-0.137882,-0.731436,0.916181,-0.829843,0.600376,0.130577,-1.15093,-0.780739,-0.850915,0.588627,-0.166877,-1.81287,-1.74887,-0.235956,-2.97682,-0.661678,-2.3448,0.0674877,0.70492,-1.03118,-0.776417,-0.974076,-0.728163,-0.789614,-0.504302,2.90756,3.22716,-0.886609,1.39836,-0.843252,0.233491,0.387802,-0.937603,-0.0531218,0.286229,-1.16027,0.658871,-0.756339,3.90052,-0.541425,-0.114368,-0.21991,3.43237,-0.455303,3.40494,3.82891,-2.35113,-2.52667,1.99516,-2.17793,2.89444,0.101011,0.969596,-0.692517,0.600376,0.130577,-1.15093,-0.780739,-0.850915,0.588627,-0.166877,-1.81287,-1.74887,3.00244,-1.01407,2.19894,0.0915365
-219.292,0.999212,0.0309704,7,127,0,230.852,-0.909184,0.448282,0.618535,1.53774,0.281973,-0.294549,0.0424224,0.529396,-0.649954,0.646255,0.658389,-1.28562,0.478186,0.635018,1.03948,2.32555,-2.47052,-0.356118,0.20151,0.577284,-1.80037,-0.519109,-1.29358,-3.58746,-2.93355,-0.113737,0.922405,0.643869,0.720931,2.97987,-0.481332,-1.23453,1.92557,-1.43011,0.801154,-1.81779,1.21362,-0.586994,-0.048291,1.20009,0.830366,0.782377,-0.546117,0.173689,1.66509,1.75113,1.32953,-0.658062,-0.713556,0.360874,-12.672,-0.407304,-3.98297,1.42468,-0.880067,-0.876272,-0.345813,-0.719819,-0.472609,1.46946,-1.89119,-1.96242,0.478186,0.635018,1.03948,2.32555,-2.47052,-0.356118,0.20151,0.577284,-1.80037,-3.95747,-1.53423,-1.25031,-0.937275
-219.26,0.999526,0.0309704,7,127,0,231.11,-0.599594,0.433444,0.602206,1.18816,0.179676,-0.212323,0.642899,1.09929,-1.14313,0.687689,0.476869,-1.27016,0.147481,0.533762,1.70171,2.34979,-2.17834,-0.569056,0.268696,0.39715,-1.39749,-0.727445,-0.503452,-3.50026,-2.15965,2.23429,-0.144848,0.409982,-2.45435,-0.582495,-0.121271,2.09443,2.10674,-3.15233,-0.170744,-1.68353,0.755924,-0.857986,-0.396841,1.22936,-0.459892,1.18121,-0.338586,0.102189,-0.46736,1.19753,-0.920706,0.229448,0.273813,1.32627,8.57314,0.633393,-1.69196,1.80234,-0.08604,4.91567,1.1455,1.14178,-0.328914,1.71301,8.23801,-3.48693,0.147481,0.533762,1.70171,2.34979,-2.17834,-0.569056,0.268696,0.39715,-1.39749,-2.96542,6.12115,-0.516343,-0.447055
-217.476,0.990697,0.0309704,7,127,0,235.684,-0.159377,0.40905,1.09264,-0.594113,-0.316429,-0.537853,-0.458053,0.296312,-0.0973205,-1.53446,-0.23095,0.377126,-0.903,0.172415,-1.13681,-2.48369,1.57633,0.453941,0.150033,-0.349345,1.20687,-1.12761,-2.01106,-1.48715,-2.37897,3.06409,1.38997,-1.62908,-0.569147,0.969852,0.934581,-1.23493,-0.495105,-0.896237,-2.83696,1.94414,0.106277,2.01975,-1.5363,-2.00698,0.103153,2.2558,0.726594,-1.37498,-0.435847,1.13256,-0.376462,-0.0169814,-1.57388,0.287835,3.70962,0.469456,-0.371855,-1.40355,0.418837,2.0871,-0.229771,-0.146147,1.16777,-1.24636,-0.507865,1.17189,-0.903,0.172415,-1.13681,-2.48369,1.57633,0.453941,0.150033,-0.349345,1.20687,-3.61826,-0.502473,-1.36623,-0.912962
-217.562,0.999595,0.0309704,7,127,0,225.638,-0.0939244,0.425271,1.24389,-0.212828,0.648345,-1.27305,-0.731569,-0.0829621,-0.456718,-0.84592,0.604578,-0.198567,-0.282428,-0.11912,-1.19181,-2.17761,1.34338,-0.501642,-0.0473461,-1.49362,1.71801,-1.00323,-1.95878,-0.50028,-2.79891,-0.139614,0.232013,-0.458011,-1.14862,-2.12052,2.2886,-0.0616935,0.360276,1.38733,-1.7263,-1.60111,1.3369,-0.935847,0.343868,-0.551365,-1.50707,0.985344,0.818348,0.218171,0.472503,0.315817,-1.94063,-0.465399,-0.511282,-0.101205,9.89973,0.960703,0.572414,6.33933,2.93998,-0.637153,-1.14725,-0.613416,0.886584,-0.253992,1.23781,0.577604,-0.282428,-0.11912,-1.19181,-2.17761,1.34338,-0.501642,-0.0473461,-1.49362,1.71801,-3.05117,-0.630252,0.0961315,-1.10294
-218.258,0.998485,0.0309704,7,127,0,232.206,0.76524,0.28914,2.05902,-1.18621,0.770979,-1.00017,-1.11057,1.25645,-1.78032,-0.656682,-0.607685,-0.954389,-0.0232599,-0.174608,-0.628102,0.97645,1.27698,-0.0513446,0.937716,1.65859,-1.54612,-1.43878,0.226568,-1.82114,-2.39107,-1.78781,0.729795,0.201856,-1.19805,1.96758,-2.64706,-1.02148,0.0431664,1.33039,-0.481118,1.45788,-1.67977,-0.298675,-0.146767,-1.364,-2.0085,1.66517,-0.518796,0.1591,-0.934363,1.2731,1.10014,1.32445,0.637701,1.3368,7.47663,0.332533,1.4942,-1.43124,1.72127,0.861423,-0.933413,1.27891,-1.16282,-0.226691,4.78762,2.06832,-0.0232599,-0.174608,-0.628102,0.97645,1.27698,-0.0513446,0.937716,1.65859,-1.54612,-2.60472,-5.9092,-2.2535,-1.19046
