# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1929026750
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_sigma.1,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_sigma.1
-210.569,0.986747,0.131231,5,31,0,212.266,-0.421112,1.15235,-1.68344,0.26255,0.324346,0.733624,0.222918,-3.09838,2.28541,-0.76058,0.146933,-1.14065,-0.633545,-0.71393,-0.692993,0.124594,2.17047,1.04333,-1.86793,0.343482,0.441291,0.962898,0.206212,-0.546283
-210.711,0.99619,0.130818,4,31,0,213.379,-0.521193,-0.871224,-0.675273,-1.06027,0.869175,-0.580994,1.05172,-3.60476,2.27927,-0.737061,2.04418,-0.378579,0.193176,-1.57097,0.122053,0.258606,-5.09723,-0.960744,-0.799969,-1.01782,0.919644,-0.50715,0.974728,-0.935623
-211.766,0.996682,0.132767,5,31,0,213.867,-0.560147,0.501724,-0.816707,-1.4355,0.778593,-1.11604,1.85353,-2.88479,2.76151,1.05176,0.243486,0.251107,-0.618759,-0.588176,0.315782,1.30855,-6.37153,0.321303,-1.11553,-1.35638,0.873769,-1.03798,1.75575,-1.09844
-206.961,0.99281,0.134842,5,31,0,214.61,-0.339596,1.05514,0.121097,0.182466,0.111468,-1.0411,-0.57558,-0.73264,-4.2978,0.171928,-1.83495,-1.21788,1.865,-0.81794,2.37932,-2.01727,-4.07576,1.23661,-0.597154,1.1733,1.83469,-1.9048,-3.6849,2.64687
-207.315,0.990706,0.135921,5,31,0,210.216,-0.499526,0.113439,0.604634,0.952083,-0.819683,0.0900897,0.674398,-0.987767,6.11414,0.38884,-0.570769,0.781884,1.47937,-1.25012,-0.449655,0.984788,5.47302,-0.951552,0.0802474,1.78879,-1.00361,1.51758,2.40773,1.17947
-207.237,0.994338,0.136447,4,31,0,209.872,-0.520247,0.17437,0.413568,0.951133,-0.911885,0.0976896,0.667845,-1.09106,3.58003,-0.354944,2.17535,0.120662,1.29885,-0.0112577,0.17598,0.819718,2.05209,-0.793475,-0.496574,1.67316,-1.13053,1.27097,1.73312,0.502866
-210.161,0.965446,0.137895,5,31,0,213.011,-0.512961,1.19833,0.826799,-1.6442,0.897462,-1.32191,-0.79441,-1.92197,2.53757,-1.37487,-0.297315,-1.04489,0.777585,-0.414476,0.246259,-0.988834,-8.27798,0.868259,0.411545,-1.46271,1.3064,-1.30191,-1.79567,-0.754989
-209.534,0.996438,0.132027,5,31,0,214.609,-0.342301,1.0377,-1.28061,-0.576718,0.289881,-1.40823,-0.861112,-2.02197,7.53594,-0.689983,-2.03677,1.3488,-1.59931,0.668541,1.0119,0.00634055,0.14073,0.829573,-1.84487,-0.341338,0.744835,-1.03167,-1.09167,-0.696608
-208.156,0.996106,0.133935,5,31,0,213.013,-1.02066,1.2665,1.60967,-0.25121,-0.236786,1.07203,1.10733,-0.611397,-1.21575,1.28936,-3.13774,-0.32309,-0.231887,0.150559,0.413238,-0.819977,-1.61068,0.05399,1.69783,0.114788,-1.76582,3.38503,0.76158,0.515714
-206.941,0.974727,0.13576,4,15,0,209.926,-0.985983,1.5262,0.921394,0.0678662,0.46368,-0.205614,0.678206,-0.420372,3.72822,-0.771043,-0.920548,-0.106548,1.44549,-0.657518,-1.74176,0.366556,-12.5029,1.25444,-0.854211,0.701229,0.74084,-3.83776,-2.11714,-3.37148
-206.156,0.992947,0.132274,4,31,0,208.829,-0.550212,0.146393,0.653685,-0.0510244,-0.38433,0.381901,-0.0605297,-0.782251,6.98526,-0.316331,-0.387376,-1.39801,-0.822618,-0.609523,-0.206735,-0.539852,-3.1251,-1.22063,0.139597,0.645525,-0.344759,2.79803,-2.50936,-0.0585971
-207.797,0.992198,0.133274,4,31,0,209.082,-0.547096,-0.0469228,0.428585,0.244067,-0.801802,0.132849,1.23934,-2.04989,0.714662,0.770994,-0.0706873,-0.277905,-0.083814,-1.25466,0.236514,-0.811839,-2.45859,-0.475932,-0.0900031,0.452261,-0.716939,0.496535,1.2841,-0.986832
-207.829,0.995813,0.13408,4,31,0,209.736,-0.532197,-0.121171,1.2513,-1.27294,-0.503356,-0.0073765,0.849496,-1.93218,2.02648,0.276047,0.879882,-0.975292,0.848801,-0.432341,-0.956601,0.905864,-1.42437,-0.601379,0.912011,-1.08509,-0.357358,0.394334,0.804212,-1.57558
-213.685,0.0272691,1.08612,2,3,0,214.708,-0.711874,-1.8003,1.70252,-1.1305,0.25609,0.0154312,-0.175329,-1.17943,4.23039,-0.555083,-0.0351062,0.616598,0.822813,0.000884361,0.118677,-0.74149,-16.4116,-3.76154,1.5954,-0.883948,0.499341,0.0540591,-3.46235,3.01638
-213.685,7.23015e-18,1.85598,1,3,0,215.334,-0.711874,-1.8003,1.70252,-1.1305,0.25609,0.0154312,-0.175329,-1.17943,2.0127,1.53726,-0.662867,0.117178,1.11609,-0.352244,-1.0234,-0.308939,-16.4116,-3.76154,1.5954,-0.883948,0.499341,0.0540591,-3.46235,3.01638
-211.059,0.998681,0.104365,5,31,0,216.566,-0.394233,-1.23558,1.44543,0.277761,0.866083,-0.0369571,1.23119,-3.21181,-10.2826,-2.13344,1.36557,-1.10152,-0.0146625,0.139207,-1.55791,1.2245,6.08872,-1.34812,1.35838,0.351792,0.986048,0.162722,1.29825,-0.746849
-208.241,0.999943,0.0568664,6,63,0,214.075,-0.652018,1.19533,0.647604,-0.3115,-1.61807,0.0538211,0.0226826,-0.819565,3.64237,2.48196,-1.5365,-1.13539,1.01019,-2.41922,0.84477,0.149295,-13.1416,0.685484,-0.468358,0.2112,-3.41726,0.630591,-3.15499,0.81584
-209.227,0.998266,0.0390198,6,127,0,213.101,-0.272054,0.709542,-1.11275,-0.44214,0.380117,-0.100836,-0.104112,-2.30862,-8.23808,1.00706,1.24521,-0.0457812,-2.22235,0.624066,-0.436008,0.754517,11.8163,0.555032,-1.38368,-0.248159,0.779475,0.575699,0.253012,-0.748119
-211.966,0.999776,0.0304789,7,127,0,213.409,-0.678797,1.14731,-0.827929,0.598281,-0.337438,1.02583,0.946956,-3.34525,3.19227,0.112259,-1.28493,-0.54185,0.808409,-0.575486,-1.10879,0.370358,-15.3953,1.0154,-1.05698,0.647238,-0.325033,1.06432,0.689303,-1.10586
-212.354,0.999836,0.0260724,7,255,0,216.816,-0.15982,-2.13246,-0.522319,-1.60655,0.247483,-1.06677,-0.759661,-1.35932,-0.927712,0.330282,1.97608,0.744996,-0.609188,-2.03569,-1.49699,1.62069,6.52561,-3.17697,-0.945682,-1.21495,1.57851,0.0493467,-0.41348,-0.047988
-210.241,0.999999,0.0236515,7,127,0,215.659,-0.494581,-0.290976,-1.30863,-1.73836,0.128525,-0.447128,-0.502546,-2.24878,-4.67276,3.41564,0.0175887,1.01595,-0.621538,0.78309,1.06627,-1.04773,-7.82393,-0.628247,-1.90537,-1.59517,0.338357,-0.168423,-0.973714,-0.125209
-213.235,0.999887,0.0223627,7,255,0,216.437,-0.421629,-1.6753,1.73365,1.58707,0.406272,-1.7264,0.874415,-2.02486,6.87245,-1.52494,-1.93133,-0.431679,1.05877,-0.851079,0.184479,0.302849,4.29111,-2.17207,1.68056,1.86828,0.790013,-1.59606,1.25112,0.578795
-210.202,0.99994,0.0217646,8,255,0,217.613,-0.397078,1.26831,-1.1467,-0.128702,-1.5705,-1.11701,0.637685,-1.18618,2.87617,1.89825,-1.95133,-2.02237,-0.150979,2.40797,-1.41431,-1.3659,-1.37247,1.09998,-3.26275,0.405181,-1.8785,-1.2185,2.4998,3.23418
-209.183,0.999999,0.021642,8,255,0,212.335,-0.489133,0.0412368,0.896929,-0.122684,1.04028,-1.31482,1.40079,-1.72934,-1.68252,1.25804,-2.34547,0.358323,-1.22391,0.40732,1.30687,0.720604,4.29352,-0.487724,0.526486,0.165573,1.64892,-1.33252,2.26945,0.661215
-209.081,0.999706,0.0218641,8,255,0,213.766,-0.279829,-0.275436,-0.210695,0.126823,-0.982039,-1.22754,-1.67425,-1.72059,1.12883,0.582631,-1.3428,0.201304,-0.892422,2.35966,-0.295748,-2.20554,-2.27942,-0.671379,-0.557193,0.494136,-0.589539,-0.636448,-2.64056,-0.0855892
-210.814,0.999555,0.0223261,6,127,0,213.012,-0.527263,-0.34842,-0.589047,-0.936035,-0.890577,-0.893976,-1.58111,-2.51164,-0.48308,0.253466,-0.213265,-0.862525,0.569228,0.911534,1.56662,-1.39963,-12.1956,-0.619719,-0.994436,-0.816339,-0.805271,-0.752465,-2.19765,0.0747552
-209.433,0.999904,0.0229851,6,127,0,217.582,-0.300218,-0.0388074,0.109173,-1.67376,-1.39287,-1.20796,-1.40021,-1.75767,-13.2015,-1.07829,-2.67039,1.04683,1.13554,0.616376,-1.22221,-1.95186,-2.00863,-0.40073,-0.148526,-1.41538,-1.13159,-0.662831,-2.13998,-1.26068
-209.058,0.999941,0.0238426,7,255,0,212.865,-0.323478,-0.765047,1.19509,-1.06971,0.206365,0.0472609,-0.848437,-1.57959,3.39789,0.296416,-1.12712,-1.23052,-1.84709,-1.00657,-1.88915,-0.590182,6.21765,-1.37875,1.40841,-0.745998,0.953844,1.34288,-1.46699,0.324528
-208.474,0.999825,0.0248533,7,127,0,211.537,-0.579801,-0.165556,0.406826,-1.81018,-0.245041,0.18333,-0.203191,-1.65168,0.249797,1.59736,-1.27372,0.474904,-0.706691,-0.549034,2.38104,-0.123301,-10.4587,-0.858486,-0.387715,-1.62134,-0.0839559,0.681075,-1.45745,-1.05199
-210.433,0.999844,0.0259883,7,127,0,214.099,-0.450327,0.335771,1.1475,-1.72024,-2.38763,0.230434,-0.22929,-1.35021,8.57028,1.05411,0.958767,1.12535,-1.49366,-0.643089,1.0414,0.369213,-2.33052,-0.282807,1.17142,-1.45358,-2.98659,1.53656,-1.09579,0.549956
-208.603,0.99998,0.0272455,7,127,0,212.349,-0.391139,0.622577,1.71008,-0.021405,-1.67641,-0.676788,0.358769,-1.7822,1.77912,-0.281137,0.211653,-1.64911,-2.24954,1.32336,-0.65326,-0.15697,5.93575,0.287169,1.82935,0.284511,-1.5949,-0.135602,0.710914,-1.2197
-209.664,0.99967,0.0286259,6,127,0,211.383,-0.410789,1.3382,1.98288,-0.611169,-1.64734,-0.133646,0.470902,-1.29863,-4.78832,1.22076,-0.320589,-0.785043,0.758237,0.758516,-0.255117,0.618789,10.828,1.13645,2.97272,-0.197329,-1.89103,0.993671,1.45247,1.42573
-207.754,0.999612,0.0300838,6,63,0,212.492,-0.401297,1.31194,1.27454,-0.644813,-0.464345,-1.055,0.0484628,-1.97625,-2.41935,-0.533889,-2.38381,0.119408,2.47496,-1.4866,-1.1361,-0.368966,3.60845,1.0836,1.16415,-0.415011,-0.17165,-0.701369,0.0667717,-1.95797
-208.787,0.999695,0.0316337,7,127,0,213.322,-0.429219,-1.00842,0.256437,0.0839175,-1.21073,-0.436823,-0.445678,-2.75298,-4.87814,-0.483542,-3.25092,-0.324353,1.19319,0.36245,1.37854,-0.944572,-0.809546,-1.20215,0.0595612,0.196678,-1.09694,-0.183481,-0.55921,-0.979767
-210.445,0.999781,0.0332844,6,127,0,213.115,-0.449329,-2.01375,-0.539754,-0.174684,-1.0349,-0.0198412,-0.0044901,-2.62458,0.0874561,1.59034,1.97922,0.379067,-0.745543,-0.778278,-1.22607,-0.452061,-2.08998,-2.27,-0.828693,-0.0510785,-0.915858,0.275472,-0.116149,-0.40568
-209.24,0.999648,0.0350334,7,127,0,215.824,-0.225419,0.342289,-0.654426,-0.0648697,0.814823,-0.389161,-0.992197,-1.60349,-5.06193,-3.58437,-1.51008,0.31212,-0.668616,1.44563,-0.748227,1.31975,9.25584,0.0766693,-1.14065,0.354545,1.91687,0.908835,-1.15225,-0.0470933
-208.709,0.999961,0.0368554,6,127,0,212.93,-0.192671,0.0764581,-0.517646,-0.176664,0.528752,-0.850368,-1.13157,-1.51242,-1.87748,1.49588,-1.07422,0.440508,1.7819,2.329,0.687886,-0.475312,7.93032,-0.236628,-0.915328,0.285354,1.70844,0.297647,-1.42041,-0.704956
-208.485,0.999808,0.0387957,7,127,0,211.524,-0.540861,1.27465,0.45353,1.35864,-0.734231,-1.11556,0.119523,-1.62665,4.06068,-0.588223,-1.49447,0.434036,1.23729,-0.55412,-2.09277,-0.767292,-7.91166,0.87885,-0.244784,1.75651,-0.656883,-1.24395,-0.582185,-1.0815
-208.857,0.999438,0.0408022,6,127,0,215.819,-0.655152,-0.182933,0.889448,1.16007,-0.0500352,-0.506407,1.1149,-1.90052,0.669954,3.24781,-1.16165,0.858284,-1.5377,-1.49387,-2.43858,-0.0676364,-9.6831,-0.773454,0.234237,1.41015,0.0344351,-0.539971,0.710047,-1.47374
-214.248,0.99896,0.0428445,6,127,0,218.291,-0.553844,-0.804976,1.14191,-0.789252,0.629789,2.37636,0.326082,-1.50615,1.50567,-0.0488798,0.125803,-1.94334,0.46627,1.87717,-1.42943,-0.945316,5.89217,-1.73234,0.758357,-0.505818,1.19062,4.82688,-0.228298,5.30232
-210.237,0.999991,0.0449016,6,63,0,217.138,-0.453869,0.68539,0.529288,0.979526,0.367757,-2.29272,-0.289827,-2.49016,7.85525,1.68334,-1.04077,0.451218,-0.960863,-3.51696,0.044353,-0.154031,-3.07516,0.473375,0.276096,1.13332,0.571191,-2.20385,-0.48802,-1.11728
-207.776,0.99995,0.0471627,6,63,0,212.295,-0.404416,0.614461,-0.0344375,0.525976,-0.532317,-0.894479,0.00439117,-2.59973,-1.45217,0.348637,1.22836,0.917593,1.54362,-2.79241,-0.688598,-0.419904,1.96607,0.438863,-0.258664,0.664732,-0.3624,-0.61547,-0.00735324,-1.29297
-209.009,0.999393,0.0494957,6,63,0,209.416,-0.270111,0.171863,-0.0461411,0.488534,-0.753009,-1.07868,0.133809,-2.73467,-0.269984,0.969902,-0.0381158,0.328183,0.200862,0.0225441,-0.155518,-0.375571,11.985,0.0516416,-0.136554,0.623869,-0.538052,-0.69847,0.409487,-1.42057
-208.301,0.996869,0.0518255,5,31,0,215.401,-0.214233,0.679023,-0.241209,-0.67845,-1.18122,-0.642324,-1.36648,-0.962351,-8.2514,-0.449209,-0.582523,1.25048,-0.321661,-0.608871,-2.27414,2.98947,-5.98596,0.578557,-0.928793,-0.0341453,-0.973582,0.860618,-5.13808,2.98569
-207.973,0.999937,0.0538533,6,63,0,212.01,-0.282935,-0.444779,1.07425,-1.22806,0.304732,-1.10157,-0.143306,-0.961244,-11.4899,-0.599729,-0.00309264,0.216403,0.169318,-1.00204,2.00511,0.60259,8.35229,-1.53028,2.44953,-0.753165,2.05959,-1.03689,0.574729,1.12002
-208.382,0.999831,0.0563875,6,63,0,210.312,-0.349823,-0.0114508,0.702171,-1.363,0.912163,-1.10026,-0.687149,-1.50745,-4.08309,1.19287,-1.43662,0.382395,-0.306576,0.46095,-0.449863,-1.09994,1.77065,-0.5277,0.608871,-1.05333,1.96326,-0.692577,-1.37643,-0.276356
-210.423,0.996911,0.0589766,6,63,0,214.969,-0.475708,-0.552348,-0.181499,0.685043,1.30515,-1.2793,0.842613,-3.31806,-1.52261,0.59752,-0.630659,0.832203,-2.33009,1.65843,1.15503,-1.54236,-1.76019,-0.662846,-0.323288,0.747493,1.39256,-1.17248,0.791693,-0.899713
-217.786,0.99188,0.0611598,5,31,0,220.342,-0.118892,-0.184185,0.111855,0.104555,1.65623,-0.665716,2.3079,-2.60531,-8.92401,0.761243,0.450224,-0.808137,-0.815549,0.955438,0.527993,0.143074,30.47,-0.272443,0.157554,0.274897,2.10169,-0.0235964,3.35245,1.8341
-219.257,0.999738,0.0625479,6,63,0,225.885,-0.756437,-0.889223,1.51254,-2.34339,-1.32281,-0.652505,1.83641,-4.45182,11.5787,0.0174618,-0.717047,-0.0474415,2.56792,-0.551047,2.55516,0.661179,-21.5411,-0.939808,1.43285,-2.32946,-1.32576,-0.660776,1.7217,-1.29789
-216.366,1,0.0652616,6,63,0,222.352,-0.369408,-0.353702,-1.2755,2.40901,0.065671,0.675524,-1.42592,-1.51852,10.8442,-1.91557,1.25045,0.0660123,-1.15108,1.49671,2.13629,0.0174537,-3.76227,-0.968719,-2.55398,3.01713,0.725754,2.38528,-3.25355,6.33662
-211.017,0.99886,0.0680855,5,31,0,219.987,-0.304391,-0.718834,-1.00249,0.873814,0.26457,-1.51345,0.249296,-3.3721,-6.01423,0.354363,1.64334,-2.69226,-0.335994,-1.95953,2.31959,-1.8538,9.58828,-0.794749,-1.07781,0.94323,0.384953,-1.32148,0.358258,-1.00646
-210.691,0.999494,0.070768,6,63,0,215.042,-0.558513,-0.265583,-1.61518,0.573053,0.153567,-0.129665,1.20278,-1.92612,3.90743,1.46521,2.16205,-1.56131,-0.581207,1.68551,-0.10904,-0.131357,-5.73693,-0.782191,-2.69827,0.818436,0.37927,0.174655,1.27251,1.25199
-213,0.998454,0.0736213,6,63,0,216.515,-0.470426,0.991793,0.537315,-2.10216,-0.891199,-0.770631,2.21399,-3.01958,-0.903269,-0.607175,-2.94666,-0.330719,0.215437,-0.0637078,2.04163,0.303658,0.921092,0.860794,0.368251,-2.02777,-0.806971,-0.615934,2.26867,-1.40153
-212.659,0.998963,0.0763314,6,63,0,216.359,-0.663659,-0.105807,-0.712366,1.76981,0.0452245,0.544112,-0.757458,-2.11544,-4.77746,0.46152,-1.23657,-0.145631,-1.00868,0.861755,2.73458,0.811428,-17.8383,-0.57869,-1.5509,1.97782,0.117435,0.757652,-2.01074,1.20487
-215.203,0.997915,0.0791879,5,63,0,218.708,-0.676024,0.944722,-0.90189,1.90114,0.00497617,1.30846,-1.23269,-2.26775,6.80434,2.4183,0.0933578,-0.570574,-0.10669,1.06925,-0.31999,-0.965922,-18.2213,0.587106,-1.64427,2.0748,0.0533311,1.58391,-2.44688,1.62277
-216.205,0.999107,0.0818797,6,63,0,220.977,-0.0812828,0.398091,-1.65368,-1.30583,0.604455,-1.88088,-1.26454,-2.99544,4.45214,1.06304,-1.30597,1.77534,0.442018,1.93881,-1.67242,-0.273548,23.3509,0.356974,-1.65594,-1.1936,0.882843,-1.45224,-0.868468,-2.24796
-211.221,0.999891,0.0848583,4,15,0,217.614,-0.298612,0.578217,-1.53213,-1.0353,1.07061,-1.45846,-0.934124,-2.14766,13.1606,-0.307205,-0.975499,-0.752808,-0.60967,-1.28832,-1.18961,-2.11006,3.95947,0.378807,-1.98256,-0.82788,1.59928,-1.01632,-0.965346,-0.572824
-209.146,0.999756,0.0880556,5,31,0,213.098,-0.533518,0.495214,-0.968555,-0.210848,0.913596,-1.17104,0.441849,-2.20468,-3.21688,-0.267122,2.04368,0.954758,-1.01924,1.04498,2.40723,0.0938435,-7.12236,0.167969,-1.60175,-0.0398992,1.17584,-1.08398,0.155383,-0.463471
-209.421,0.999407,0.0912805,5,63,0,211.867,-0.494639,0.435837,0.0577114,-1.00814,0.919298,0.588408,1.46594,-1.76276,0.535454,0.111119,-2.23922,0.186391,1.03096,-1.4879,-0.295479,-0.307559,7.23402,-0.0226763,-0.618839,-0.772539,1.46198,1.44448,2.29266,0.909682
-209.966,0.994399,0.0944809,6,63,0,215.593,-0.262809,-0.0603978,0.555458,0.512085,-1.35821,-2.09803,-0.608592,-0.883819,2.9494,2.8553,0.325566,0.704095,-0.652385,0.630645,-2.80861,-1.01201,-8.01757,-0.88698,1.20992,1.50806,-1.61979,-4.42756,-2.04562,6.45395
-210.069,0.999339,0.0965607,5,31,0,213.19,-0.283754,1.04577,-0.886732,-0.102942,-1.31546,0.58857,-0.488106,-1.19698,9.26379,-0.634701,0.950273,1.18193,-1.04709,-0.775798,-0.11437,-0.259576,5.78131,0.945754,-2.31443,0.487227,-1.18734,3.52719,-0.785003,2.10872
-211.557,0.997879,0.0998125,6,63,0,214.386,-0.352233,-1.05022,1.7646,-0.42513,-0.608448,-2.05763,1.04241,-2.18492,0.862162,0.23039,1.44607,-0.112969,2.61407,0.249594,0.342629,0.297326,8.15542,-1.37923,1.77382,-0.221631,-0.329922,-1.83359,1.61313,-0.647728
-211.91,0.995331,0.102755,5,31,0,215.789,-0.319174,-1.10567,1.85391,-0.489685,-0.560049,-1.95644,0.99395,-2.2576,8.55744,-0.83518,1.64155,-0.638988,0.750515,1.50292,-0.962164,-0.875979,10.6703,-1.39307,1.89955,-0.295219,-0.26437,-1.65088,1.5895,-0.759717
-206.974,0.999995,0.105093,5,31,0,212.974,-0.543664,-0.393122,0.708298,-0.393746,-1.09331,-0.411251,-0.130922,-1.19965,-2.603,-2.4103,2.20319,-0.27226,-0.757782,-2.49852,0.888205,-0.939017,-10.8814,-1.55446,0.0782625,0.0225197,-1.38953,-0.19561,-1.79001,-0.39992
-207.203,0.99884,0.108615,5,31,0,209.582,-0.588245,1.70012,0.0925445,-0.787436,0.508628,-0.235511,0.595609,-0.538354,-4.53535,1.93246,-0.231453,0.393762,0.993943,-0.883828,-0.515264,-0.640468,5.58909,2.63013,-2.54781,-0.310296,2.57545,-0.322431,3.45468,3.31937
-206.846,0.997251,0.111889,5,31,0,209.296,-0.450222,1.72281,1.08363,-0.2243,-0.77588,-0.628608,-0.272163,-1.30142,6.37095,-1.39476,1.33248,0.401058,-1.40396,0.066842,0.0857855,0.00329866,-0.950483,1.61335,1.10062,0.217739,-0.619489,-0.243347,-1.29953,-1.08107
-207.759,0.996948,0.114779,5,31,0,209.543,-0.354616,0.680531,1.2375,-0.483685,-1.65173,-0.678305,0.445051,-1.07338,-1.63445,-2.1414,-0.747805,-0.329905,-0.482576,-0.0811589,0.562738,0.216126,9.7062,0.290963,2.21347,0.0667023,-2.09829,-0.0122263,2.52804,1.23111
-209.354,0.952885,0.117605,5,31,0,212.505,-0.320144,0.758149,1.11676,-0.655924,-1.60683,-0.892886,0.127585,-2.4339,1.03563,-0.0690483,0.766555,0.198598,-0.554715,0.450927,1.23142,2.48671,8.76576,0.598141,1.04956,-0.493967,-1.41838,-0.462047,0.370319,-1.87143
-211.394,0.998036,0.108924,5,31,0,213.655,-0.695656,-0.55963,0.543095,-0.691446,1.48647,-0.375066,1.54797,-1.10348,1.68694,0.302632,0.655279,-0.610431,-1.71897,-1.1705,0.0330762,-1.11068,0.639447,-2.16809,-0.884865,-0.363859,2.90754,-0.877564,3.78109,4.98749
-211.57,1,0.111852,6,63,0,215.479,-0.538129,1.28633,-0.189819,0.200193,-1.63078,1.07577,-1.2504,-2.36278,-6.26395,-0.882387,-0.0913452,0.526,-1.12234,-1.22574,-2.33118,-1.10145,-9.32788,1.03605,-0.639551,0.351895,-1.59835,1.48038,-1.96676,0.166062
-212.967,0.996441,0.115314,5,31,0,216.509,-0.371025,-0.81808,-0.0209853,-0.45719,1.26275,-2.22755,-0.783028,-4.23645,7.1932,1.47922,-0.336518,0.0221115,-1.68262,0.831254,-1.72452,-0.128697,4.77545,-0.854022,-0.058419,-0.430486,1.30659,-2.15763,-0.775708,-1.07369
-209.831,0.999952,0.117879,5,31,0,214.444,-0.527237,0.131082,0.787728,-0.0365723,-0.71525,1.77732,0.777667,-2.40773,-1.11684,-1.40472,0.223947,-1.16957,1.44154,-1.31232,-0.808318,-2.21553,-0.928848,-0.15227,0.463019,0.106806,-0.615065,2.26494,0.618389,-0.537009
-209.521,0.999118,0.121397,4,15,0,210.699,-0.559913,-0.0845877,0.61387,-0.463916,-0.611891,1.6438,0.947252,-1.98078,-0.508471,-0.0937285,-0.446933,-0.322167,0.470711,-1.58694,-0.139265,0.55978,-0.61671,-0.556649,0.0853462,-0.264943,-0.514611,2.46757,0.819973,-0.06483
-209.751,0.996962,0.124729,5,31,0,213.063,-0.276944,-0.505322,0.338247,-0.249738,0.0334605,-2.59107,-0.469509,-1.8762,5.49452,2.61151,0.000853996,0.514629,0.147304,-0.96161,-1.02916,0.1632,4.39292,-0.863908,0.21535,0.0493941,0.600754,-2.4958,-0.234436,-1.12015
-212.36,0.997906,0.127489,5,31,0,216.292,-0.469317,0.668435,-0.201466,-0.1221,0.980495,1.95494,1.78513,-2.464,1.47656,1.16626,1.00652,0.455003,-2.5376,1.50981,-0.892489,-0.43486,6.33803,0.444203,-0.538746,0.0205392,1.21536,2.50497,1.99837,0.671968
-207.406,0.997733,0.130528,5,31,0,216.808,-0.405463,1.05758,1.59436,-0.673106,-0.94394,-0.907536,0.260447,-1.56135,10.9838,-1.46947,0.158178,-1.87415,-3.05609,1.84988,0.402829,-1.36311,5.113,0.751019,1.82822,-0.344395,-0.729873,-0.529017,0.569921,-1.42775
-207.017,0.997397,0.133536,5,31,0,210.99,-0.500821,-0.18051,0.715342,0.19337,0.58972,0.245416,0.333561,-1.09972,-1.10874,0.146845,-3.29445,-0.296001,-0.53431,-1.43436,1.15141,0.279876,4.90536,-1.30259,0.294394,0.775433,1.7324,1.7707,0.426625,0.426173
-212.319,0.957924,0.136462,5,31,0,215.633,-0.660304,-0.633511,2.11551,0.674387,-0.191421,0.65665,0.794004,-3.30875,-8.44281,-0.985791,0.357164,0.924408,1.04816,1.2982,-0.147676,0.993256,-13.4645,-0.778105,1.9295,0.726437,-0.172063,0.700073,0.541623,-1.40581
-206.982,0.996971,0.128058,5,31,0,213.854,-0.328452,-0.756325,0.466282,-0.350822,0.000761645,-1.18698,-0.433063,-1.07067,-5.35989,1.55558,-3.07126,-1.08095,-0.514868,-1.3172,-1.49777,1.92965,-1.61904,-1.95591,0.431051,0.241389,1.1097,-1.28644,-1.24232,0.495226
-206.123,0.992682,0.130712,4,15,0,209.214,-0.314794,0.343399,0.3082,0.0126014,-1.37079,-0.539195,0.173801,-1.05052,2.70374,-2.15982,0.445893,-0.076015,1.73066,-0.851779,-0.575786,-0.760898,6.85241,-0.187846,0.105942,0.698526,-1.5167,0.594723,1.74016,-1.02552
-209.428,0.987566,0.132164,5,31,0,211.388,-0.51072,1.06861,0.535927,-0.650069,1.23001,0.110956,0.422048,-3.09146,0.095617,-1.01419,-1.20281,-1.03104,0.569662,0.970576,0.983822,-0.488547,-3.17506,0.937569,0.355885,-0.578421,1.32993,0.256617,0.294842,-1.15228
-210.064,0.995823,0.132162,5,31,0,215.018,-0.437639,0.68546,0.966676,-1.32023,1.63766,-0.19143,-0.323966,-2.60424,3.87799,-1.38978,1.45824,-1.04755,0.751757,-0.862499,-2.57578,1.47342,1.60395,0.500083,0.779829,-1.203,1.88408,0.108738,-0.46456,-0.996855
-208.435,0.998553,0.13446,5,31,0,212.186,-0.3949,0.556703,0.122257,1.25149,-0.0262275,-0.6953,-0.241454,-2.64786,3.00137,0.53107,1.36251,-1.40229,2.38863,0.299353,-0.315746,-0.750477,2.91043,0.390537,-0.0737897,1.39084,0.162896,-0.39929,-0.269699,-1.07523
