# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=639647342
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.7.2,marginal.8.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.7.3,marginal.8.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,marginal.7.4,marginal.8.4,index.1,index.2,index.3,index.4
-218.221,0.992203,0.0314764,7,127,0,233.34,-0.129357,-0.212839,-1.07641,0.901591,-0.0978775,0.513571,-0.625616,-0.305493,-0.352464,-0.387,-0.122904,0.29961,1.45345,-1.18622,0.442289,1.43153,1.6129,0.119377,1.29315,0.372116,0.227028,0.166182,0.0417291,0.601654,320,0.000315844,0.418215,0.372108,0.479771,0.424482,0.458171,0.395946,0.413184,0.41064,0.412474,0.422942,0,0,0,0,0,0,0.419586,0.40966,0.415724,0.404447,0,0,0,0,0.525813,0.359192,0.404406,0.397649,0.392705,0,0,0,8,10,6,9
-218.111,0.997929,0.0318463,7,127,0,226.966,0.40306,0.932029,1.46604,0.248332,0.0608422,-0.675014,-0.59964,0.188736,-0.240527,-0.429604,-0.455168,-0.511367,-1.47688,0.575946,-0.973769,-1.69856,-1.04588,1.09932,-0.874655,0.364031,0.296347,2.0975,0.308499,0.102974,320,0.000315844,0.42923,0.468194,0.380648,0.367689,0.318774,0.323627,0.37651,0.347257,0.380179,0.367816,0,0,0,0,0,0,0.393795,0.38024,0.328963,0.334057,0,0,0,0,0.367485,0.369264,0.388075,0.377788,0.373291,0,0,0,8,10,6,9
-214.765,0.983304,0.0325542,7,127,0,230.27,-0.0725541,0.380445,-1.07055,-0.256342,-0.19377,-0.0581843,-0.472575,-0.031309,-0.576947,-0.164712,-0.55849,1.03354,0.955786,-0.553801,2.52385,-0.00584835,0.25354,-0.00714672,0.00263959,0.436333,0.359246,0.224679,0.211084,0.777229,320,0.000315844,0.434595,0.314232,0.379876,0.385144,0.39665,0.361893,0.398945,0.353344,0.38458,0.364118,0,0,0,0,0,0,0.37487,0.377931,0.384597,0.364369,0,0,0,0,0.413571,0.338619,0.418616,0.320792,0.393761,0,0,0,8,10,6,9
-215.144,0.999809,0.0323921,7,127,0,223.916,-0.290366,0.405394,0.485046,-0.611812,0.17762,0.291612,-0.438463,0.331528,-0.465144,0.129308,-0.658434,-0.884607,0.345314,-0.528774,-2.96237,0.305442,-0.59681,-0.00364768,-0.396195,-1.19443,0.0548675,0.775712,0.284136,0.819158,320,0.000315844,0.369169,0.370146,0.356791,0.366382,0.367776,0.358888,0.368265,0.358565,0.420439,0.285239,0,0,0,0,0,0,0.348476,0.39887,0.406347,0.359309,0,0,0,0,0.425863,0.292467,0.433681,0.288054,0.394478,0,0,0,8,10,6,9
-215.144,1.02023e-12,0.531377,2,5,1,231.668,-0.290366,0.405394,0.485046,-0.611812,0.17762,0.291612,-0.438463,0.331528,-0.465144,0.129308,-0.658434,-0.884607,0.345314,-0.528774,-2.96237,0.305442,-0.59681,-0.00364768,-0.396195,-1.19443,0.0548675,0.775712,0.284136,0.819158,320,0.000315844,0.369169,0.370146,0.356791,0.366382,0.367776,0.358888,0.368265,0.358565,0.420439,0.285239,0,0,0,0,0,0,0.348476,0.39887,0.406347,0.359309,0,0,0,0,0.425863,0.292467,0.433681,0.288054,0.394478,0,0,0,8,10,6,9
-215.144,7.79619e-66,0.864104,1,3,1,226.903,-0.290366,0.405394,0.485046,-0.611812,0.17762,0.291612,-0.438463,0.331528,-0.465144,0.129308,-0.658434,-0.884607,0.345314,-0.528774,-2.96237,0.305442,-0.59681,-0.00364768,-0.396195,-1.19443,0.0548675,0.775712,0.284136,0.819158,320,0.000315844,0.369169,0.370146,0.356791,0.366382,0.367776,0.358888,0.368265,0.358565,0.420439,0.285239,0,0,0,0,0,0,0.348476,0.39887,0.406347,0.359309,0,0,0,0,0.425863,0.292467,0.433681,0.288054,0.394478,0,0,0,8,10,6,9
-219.984,0.978636,0.0478813,6,63,0,233.804,-0.0355324,-0.982214,-0.255504,-0.623377,1.12801,0.165705,0.0485541,-0.500854,0.345721,-0.298257,-1.93188,-1.16049,-0.126218,-0.454415,-0.497366,0.390728,0.533334,-0.662332,-0.622123,1.14407,0.00267434,0.284937,0.361166,0.0702953,320,0.000315844,0.398286,0.398743,0.398512,0.399612,0.399007,0.398934,0.398589,0.39912,0.444035,0.334874,0,0,0,0,0,0,0.369489,0.522502,0.437096,0.426847,0,0,0,0,0.402068,0.40013,0.391086,0.405051,0.394413,0,0,0,8,10,6,9
-221.741,0.998128,0.024526,7,127,0,233.865,0.179252,1.33792,-0.647311,-0.455721,-1.0031,0.707845,-0.161765,0.560528,-0.355924,-0.585104,-1.71042,0.0227825,-0.682839,0.108476,0.311211,0.300318,-0.212697,-0.841378,-2.90531,0.997765,0.00441254,0.724753,0.4534,0.800308,320,0.000315844,0.363772,0.361899,0.36208,0.361564,0.363177,0.362357,0.363038,0.362174,0.434755,0.260728,0,0,0,0,0,0,0.340937,0.290666,0.458314,0.369476,0,0,0,0,0.470193,0.313676,0.442388,0.282516,0.248162,0,0,0,8,10,6,9
-217.836,0.999574,0.0165902,8,255,0,234.255,-0.484061,-1.22791,-0.738494,-0.798343,-0.149014,0.826654,-0.590121,-1.21771,-0.352041,1.1515,-0.301422,0.338638,1.27884,-1.02375,-0.0351818,-0.520279,0.509616,0.394682,1.07502,-0.499409,0.381898,0.445494,0.208043,0.0441084,320,0.000315844,0.314455,0.354983,0.349903,0.40657,0.495945,0.367714,0.315275,0.388513,0.427452,0.283269,0,0,0,0,0,0,0.349571,0.379766,0.426812,0.35914,0,0,0,0,0.37742,0.363408,0.357271,0.365748,0.380662,0,0,0,8,10,6,9
-224.73,0.99937,0.0129302,8,255,0,233.638,-0.250882,2.16609,0.10067,-0.321435,-1.47179,-0.243694,0.280656,-0.319847,0.0104005,-0.0543355,-0.11907,3.26284,-0.567751,-0.414333,-0.872732,-0.585698,-1.34337,0.470367,0.715768,1.25916,0.0931541,0.9514,0.943597,0.317327,320,0.000315844,0.389939,0.346198,0.337534,0.314466,0.339122,0.349923,0.337567,0.344337,0.353573,0.33993,0,0,0,0,0,0,0.347227,0.152607,0.363987,0.48381,0,0,0,0,0.334677,0.371858,0.329427,0.35248,0.347904,0,0,0,8,10,6,9
-220.138,0.999797,0.0110047,8,255,0,237.417,-0.186495,1.13872,-0.0659325,-0.662319,-0.655192,0.116719,-1.30575,0.0263789,-0.856901,0.286005,-0.505177,2.30815,-0.876326,-0.112646,-0.452085,-1.51298,-1.06624,1.16541,0.801939,1.08336,0.59708,1.36132,0.379792,0.233972,320,0.000315844,0.529221,0.365753,0.292257,0.293087,0.389651,0.222962,0.377764,0.270101,0.429438,0.213003,0,0,0,0,0,0,0.331686,0.332229,0.393203,0.284451,0,0,0,0,0.365178,0.298554,0.360773,0.318899,0.373488,0,0,0,8,10,6,9
-217.407,0.999118,0.00995728,9,511,0,230.976,-0.181703,0.539636,0.50804,-0.31467,0.275463,-0.0782858,-0.247374,0.642819,-0.495554,0.248134,0.123177,0.0838808,-0.180582,-0.275944,-0.477472,-1.1344,-1.59448,2.11347,0.42943,0.511443,0.0668758,1.15447,0.991688,0.617647,320,0.000315844,0.466336,0.465822,0.452468,0.462041,0.456299,0.453558,0.468015,0.449541,0.473948,0.438944,0,0,0,0,0,0,0.436413,0.579328,0.493712,0.452621,0,0,0,0,0.447074,0.421631,0.557079,0.385061,0.496868,0,0,0,8,10,6,9
-216.858,0.999604,0.00937505,9,511,0,229.762,0.0782493,0.349521,-0.783035,-0.31168,-0.991355,0.258458,-0.530565,-0.905452,0.122713,0.423785,-0.618367,0.984844,0.826493,1.55437,0.0551109,1.36578,1.51967,-0.967114,-0.824198,-0.45128,0.886402,0.442018,0.465385,0.234056,320,0.000315844,0.551687,0.315128,0.409405,0.277335,0.532071,0.36433,0.292585,0.502665,0.444113,0.340006,0,0,0,0,0,0,0.395988,0.326943,0.457279,0.373166,0,0,0,0,0.425427,0.383437,0.364017,0.418111,0.434379,0,0,0,8,10,6,9
-219.104,0.999563,0.00910934,9,511,0,225.481,-0.27132,0.204578,1.72239,-0.545059,1.49665,0.645842,-0.378723,0.397152,-1.72821,0.180343,-0.110891,-1.21889,-0.890137,-1.61785,0.101425,-0.445366,-1.33687,0.630309,0.720416,0.247105,0.0417888,1.83223,0.508593,0.170963,320,0.000315844,0.438234,0.453182,0.430891,0.450953,0.44257,0.432518,0.440125,0.419363,0.490336,0.364607,0,0,0,0,0,0,0.389792,0.638245,0.53604,0.409666,0,0,0,0,0.470671,0.429173,0.460538,0.37607,0.451731,0,0,0,8,10,6,9
-216.655,0.99998,0.00904525,9,511,0,227.778,-0.388972,0.422464,-1.93482,-0.288546,-0.878036,0.450658,-0.576774,0.313287,-0.517715,1.30673,-0.538417,1.15576,0.80552,1.12967,-0.0811454,0.481052,1.02534,0.790817,-0.347245,-0.41424,0.290258,0.208932,0.255445,0.26625,320,0.000315844,0.454734,0.298503,0.405081,0.365273,0.456728,0.385428,0.447027,0.389427,0.438596,0.348724,0,0,0,0,0,0,0.396589,0.362062,0.441299,0.379559,0,0,0,0,0.423832,0.360148,0.415123,0.363704,0.47894,0,0,0,8,10,6,9
-223.336,0.999874,0.00913915,9,511,0,232.859,-1.19911,-1.36324,-0.526053,1.09004,0.233446,0.644686,0.321739,0.73767,-0.0496208,1.46875,0.543544,1.90492,-2.24364,-0.479093,-1.47753,0.0639703,0.155896,-0.489908,-0.900911,-0.527909,0.0247995,0.424438,0.18976,0.105247,320,0.000315844,0.36773,0.372523,0.381845,0.376893,0.379267,0.377402,0.379805,0.375262,0.414129,0.323206,0,0,0,0,0,0,0.38587,0.348466,0.366225,0.352246,0,0,0,0,0.378546,0.370658,0.380829,0.361672,0.398955,0,0,0,8,10,6,9
-219.272,0.999912,0.00934162,8,511,0,236.695,-0.888297,2.19026,-0.39234,-1.24434,0.566201,-0.0128049,-0.0142499,1.27606,-0.23151,1.40142,-0.0137971,0.0974647,2.07494,0.323395,0.815363,0.342885,-0.370687,0.636167,0.593843,-1.91332,0.236445,0.784559,0.634743,0.320798,320,0.000315844,0.480242,0.348608,0.308562,0.396076,0.367133,0.367062,0.432458,0.356411,0.479669,0.245082,0,0,0,0,0,0,0.316117,0.569632,0.486366,0.486157,0,0,0,0,0.353822,0.353727,0.442075,0.339549,0.450927,0,0,0,8,10,6,9
-221.704,0.999997,0.0096348,9,511,0,230.881,-0.113979,-1.08884,0.627006,-0.159612,-1.7222,-0.0164015,-0.61278,-1.27742,-0.143471,-0.080562,-0.69708,-0.139327,-2.73104,1.33639,-0.713115,-0.158369,0.526226,-0.874982,0.133366,2.16997,0.200406,0.743474,0.306934,0.183551,320,0.000315844,0.322317,0.400128,0.36357,0.295637,0.370125,0.34316,0.314243,0.364306,0.391803,0.290279,0,0,0,0,0,0,0.357698,0.257772,0.367686,0.326915,0,0,0,0,0.368541,0.343909,0.317399,0.363231,0.365856,0,0,0,8,10,6,9
-217.345,0.999999,0.0100057,9,511,0,227.896,0.470589,1.79283,0.64119,-1.06322,0.60764,0.429104,-1.09033,-0.702546,-1.0118,-0.113601,-0.654721,0.451701,2.25735,-0.93127,-0.0212515,0.534745,-2.31828,-0.113225,-0.0768994,-1.42232,0.173667,1.00559,0.41675,0.410354,320,0.000315844,0.48749,0.440222,0.372386,0.438856,0.431607,0.371339,0.386432,0.374377,0.459692,0.335346,0,0,0,0,0,0,0.367752,0.532058,0.5142,0.365223,0,0,0,0,0.501022,0.35593,0.391619,0.363048,0.44792,0,0,0,8,10,6,9
-218.2,0.999323,0.0104417,9,511,0,229.898,0.612632,0.895408,0.824984,-0.246831,-0.365622,-0.508617,-0.461821,0.0927644,-0.101082,-0.390016,-0.272763,-1.41525,0.843835,0.690962,1.48559,-1.09181,-1.48161,0.00421152,-0.845055,0.252857,0.435894,1.50405,0.269776,0.877012,320,0.000315844,0.539316,0.531779,0.417303,0.404928,0.390191,0.394993,0.453202,0.432627,0.429169,0.471738,0,0,0,0,0,0,0.451889,0.444168,0.434909,0.437935,0,0,0,0,0.397329,0.407044,0.525625,0.483814,0.422089,0,0,0,8,10,6,9
-221.639,0.999929,0.0109133,9,511,0,232.244,-0.465453,0.125294,-1.04396,-0.174607,0.497911,1.15009,-0.400825,-0.557911,0.310094,0.20983,-2.04516,-0.107259,-0.524282,-0.900253,-1.16766,0.333245,1.30562,-0.109704,0.821336,-1.95077,0.103438,0.07011,0.308485,0.044981,320,0.000315844,0.387044,0.359006,0.379773,0.396148,0.412253,0.374323,0.370557,0.39155,0.395585,0.358767,0,0,0,0,0,0,0.358962,0.407827,0.457026,0.343107,0,0,0,0,0.391282,0.37495,0.37331,0.382403,0.381349,0,0,0,8,10,6,9
-218.333,0.999904,0.0114571,9,511,0,234.81,-0.66012,0.811055,0.124309,-0.561656,0.197219,-0.2033,0.104942,-1.52966,-1.71946,0.686457,-0.0296871,0.285602,0.450526,0.256371,1.23265,-0.191491,-0.650488,-0.0164643,-0.0639642,1.94721,0.0503161,0.925383,0.336285,0.0470686,320,0.000315844,0.400942,0.39289,0.384904,0.393742,0.389069,0.392664,0.373735,0.37156,0.451441,0.298221,0,0,0,0,0,0,0.373623,0.433411,0.401508,0.426004,0,0,0,0,0.392023,0.395394,0.377631,0.375588,0.401781,0,0,0,8,10,6,9
-216.525,0.999941,0.012049,9,511,0,226.54,-0.434966,0.995313,-0.711012,0.485499,0.478556,0.473722,-0.0573466,-1.39896,-1.31955,0.169039,-0.358171,-0.118875,-0.598234,0.119401,1.4439,-0.658747,-0.244693,-0.505108,0.679711,1.22444,0.139842,0.471921,0.407327,0.301704,320,0.000315844,0.43328,0.376842,0.416169,0.415937,0.415776,0.398165,0.354897,0.357402,0.418344,0.360255,0,0,0,0,0,0,0.398856,0.398191,0.397729,0.348145,0,0,0,0,0.459525,0.420371,0.32671,0.331966,0.43697,0,0,0,8,10,6,9
-221.631,0.999758,0.0126883,8,255,0,229.257,-0.0976222,-0.993474,-0.963242,-0.45772,1.01211,0.705333,-0.573249,-1.20851,-1.86986,0.648754,-0.257442,0.417204,0.118255,-0.661061,-2.28997,-1.49923,-0.930327,0.600649,0.276565,-1.22588,0.149787,0.300261,0.569898,0.0845797,320,0.000315844,0.430858,0.431935,0.450022,0.503209,0.492071,0.445875,0.423221,0.399975,0.470147,0.405254,0,0,0,0,0,0,0.397887,0.602525,0.560376,0.382357,0,0,0,0,0.468036,0.442081,0.429294,0.416082,0.466882,0,0,0,8,10,6,9
-215.273,0.999737,0.0133641,8,255,0,228.646,-0.72877,1.57671,-0.950562,0.752395,0.292561,0.240668,-1.05099,-0.133757,-0.817207,0.591943,0.0894571,-0.532584,-0.285279,-0.755181,1.45984,1.39015,-0.608028,-0.169801,0.943549,0.908271,0.184205,0.843839,0.137275,0.256738,320,0.000315844,0.467273,0.356915,0.430379,0.410097,0.407826,0.352747,0.391556,0.362481,0.432365,0.333867,0,0,0,0,0,0,0.400626,0.385893,0.384242,0.344082,0,0,0,0,0.425268,0.348179,0.402369,0.361689,0.447043,0,0,0,8,10,6,9
-219.459,0.99977,0.0140805,9,511,0,229.415,-0.0824143,-0.759303,1.33088,-1.52767,-0.193536,1.10873,0.182751,1.107,-0.194991,-0.161439,-0.98685,0.221687,0.417945,0.352716,-0.554846,-1.40857,-1.82466,1.00013,-0.6477,-0.529097,0.304135,0.679025,0.298393,0.0712785,320,0.000315844,0.306279,0.448247,0.260627,0.342494,0.432303,0.367637,0.432179,0.342398,0.426841,0.303158,0,0,0,0,0,0,0.323685,0.412837,0.505521,0.439299,0,0,0,0,0.385521,0.370871,0.385494,0.364957,0.365481,0,0,0,8,10,6,9
-216.899,0.999973,0.0148381,8,255,0,227.788,-0.252614,0.242262,0.996381,-0.858607,-1.28505,0.0725729,-0.48923,0.920461,-0.79595,-0.12651,-0.845818,1.07733,-1.16267,-1.18558,0.636406,-0.622179,-0.947287,-0.514844,-1.3599,-0.276913,0.0830475,0.456351,0.208904,0.285867,320,0.000315844,0.359258,0.373587,0.338782,0.331003,0.356066,0.345591,0.372134,0.339933,0.385692,0.312021,0,0,0,0,0,0,0.346387,0.326759,0.391008,0.363818,0,0,0,0,0.363422,0.32743,0.420616,0.308567,0.350469,0,0,0,8,10,6,9
-218.101,0.99936,0.0156437,8,255,0,225.355,0.516567,1.36322,1.5731,-1.47707,-0.220896,0.0878536,-1.94582,0.0702678,-0.59844,0.32171,-0.419149,-0.786249,1.16948,-0.0112368,-0.343231,0.883883,-0.484148,-0.547392,0.255255,1.29027,0.214903,1.02299,0.474806,0.202009,320,0.000315844,0.543014,0.553488,0.401378,0.463428,0.478919,0.37887,0.478036,0.444579,0.535778,0.359617,0,0,0,0,0,0,0.422967,0.562723,0.596425,0.372567,0,0,0,0,0.4915,0.397584,0.490676,0.459421,0.50246,0,0,0,8,10,6,9
-215.612,0.999984,0.0164587,8,255,0,227.055,0.449087,1.80774,1.54356,-1.44958,-0.207274,-0.863968,-0.729816,-0.136764,-0.487552,0.171056,-0.827372,0.0753071,1.55571,-0.16936,-0.555665,0.855039,-0.15877,-0.00617734,-0.200981,1.32654,0.221848,0.679305,0.445154,0.284156,320,0.000315844,0.505807,0.491687,0.337534,0.39942,0.366182,0.372884,0.403048,0.385106,0.473385,0.316729,0,0,0,0,0,0,0.380752,0.510887,0.441176,0.455324,0,0,0,0,0.383003,0.391645,0.430566,0.407414,0.451128,0,0,0,8,10,6,9
-221.307,0.999175,0.0173398,8,255,0,230.771,-0.471468,-1.70959,-1.05977,-0.143303,0.175856,-0.141926,0.224787,-1.28334,-0.0511135,0.49592,-0.33973,0.530533,-2.08023,0.857631,1.32531,-0.923283,1.06688,1.13705,0.580778,-0.658485,0.0207844,0.578026,2.15906,0.0779956,320,0.000315844,0.352066,0.355058,0.359296,0.360777,0.359303,0.361005,0.354027,0.359724,0.401768,0.294861,0,0,0,0,0,0,0.32929,0.492051,0.329938,0.518068,0,0,0,0,0.358454,0.364855,0.338852,0.360034,0.369619,0,0,0,8,10,6,9
-216.907,0.99927,0.018216,8,255,0,227.695,0.558394,1.87844,-0.214757,-0.836821,0.0291578,0.45832,-0.295315,-1.28071,0.778895,-0.333299,-0.692458,-0.476916,1.83754,-0.505201,-1.58975,0.479322,-0.0885709,-0.963765,-0.647482,0.781758,0.243554,1.921,0.397272,0.0988198,320,0.000315844,0.472693,0.354322,0.321614,0.367535,0.391244,0.350004,0.299244,0.409287,0.427417,0.275539,0,0,0,0,0,0,0.33191,0.408923,0.449014,0.379337,0,0,0,0,0.377782,0.361225,0.340049,0.384911,0.360399,0,0,0,8,10,6,9
-218.52,0.995269,0.01913,8,255,0,227.252,-0.579092,1.05489,0.686965,-0.239793,0.000328418,1.07518,-0.522597,1.0369,-0.815192,0.732018,-1.43938,0.75033,-0.697037,0.43943,1.23642,-0.245809,0.0252529,0.78994,0.469497,-1.25009,0.0828543,0.0433598,0.112119,0.273229,320,0.000315844,0.396963,0.389784,0.371914,0.376513,0.397361,0.366526,0.396611,0.360986,0.391804,0.369901,0,0,0,0,0,0,0.376117,0.382373,0.410826,0.368801,0,0,0,0,0.434244,0.33178,0.431682,0.314336,0.411419,0,0,0,8,10,6,9
-218.576,0.999933,0.019854,8,255,0,229.574,-0.964467,0.738501,0.282289,0.287572,1.04322,0.788314,-0.390062,0.261124,1.20128,0.752321,-1.2946,-0.62352,0.693019,-0.997958,-1.25308,0.751889,1.10518,-1.04668,-1.06069,1.26837,0.121245,0.38053,0.247425,0.409854,320,0.000315844,0.353395,0.341398,0.341536,0.361508,0.354716,0.324067,0.340846,0.365746,0.412043,0.245321,0,0,0,0,0,0,0.337623,0.378715,0.364635,0.30264,0,0,0,0,0.372592,0.271138,0.325194,0.411484,0.369268,0,0,0,8,10,6,9
-215.43,0.998979,0.0208615,8,255,0,227.482,-1.01852,0.432066,0.418817,0.0670619,1.14871,0.600116,0.0646435,0.237146,1.03093,1.09421,-1.0887,0.423283,0.698937,-1.11173,-0.433867,-0.26818,0.596076,-1.14873,-1.4557,0.583463,0.436099,0.424908,0.395077,0.290714,320,0.000315844,0.384703,0.383406,0.349604,0.456643,0.401271,0.349376,0.365794,0.444628,0.464367,0.257311,0,0,0,0,0,0,0.362171,0.459739,0.409436,0.361961,0,0,0,0,0.383246,0.348994,0.359888,0.411629,0.415848,0,0,0,8,10,6,9
-217.33,0.997142,0.0218458,8,255,0,226.083,0.258184,-0.30106,0.148638,-0.575689,-0.330563,-0.33668,-1.36264,-0.439703,-1.43593,0.218826,-0.51982,-0.140006,1.18382,0.243498,0.166003,-1.93183,-0.255447,1.40845,1.69368,-0.223437,0.404778,1.39892,0.15899,0.298014,320,0.000315844,0.430625,0.472688,0.405332,0.42789,0.427323,0.335704,0.417807,0.329495,0.498979,0.265272,0,0,0,0,0,0,0.402135,0.410858,0.410639,0.37453,0,0,0,0,0.429756,0.361588,0.422758,0.356875,0.46785,0,0,0,8,10,6,9
-224.398,0.989657,0.0227454,8,255,0,234.845,-0.0801812,1.20769,0.202228,-0.739006,-0.808531,0.970213,-0.250946,-0.0167399,0.339555,0.427833,-1.57229,1.51408,-1.29236,-0.497732,-0.456473,2.01884,0.916362,-3.36069,-1.91239,-0.0654502,0.357319,0.236181,0.494452,0.56739,320,0.000315844,0.55132,0.466362,0.388532,0.382951,0.531321,0.428446,0.447965,0.477952,0.508042,0.397474,0,0,0,0,0,0,0.418848,0.410823,0.618956,0.476134,0,0,0,0,0.557402,0.394478,0.425029,0.47254,0.484425,0,0,0,8,10,6,9
-216.114,0.999836,0.0231931,8,255,0,236.185,-1.53052,0.673321,-0.315291,0.884285,-0.362344,0.722492,0.0773152,0.607291,0.288945,1.02113,-0.738883,0.683183,-0.948517,-1.65662,1.06432,0.892797,-0.814367,-0.594337,-1.13406,0.129989,0.375137,0.319002,0.572642,0.566629,320,0.000315844,0.379533,0.299245,0.397707,0.295663,0.383742,0.330041,0.373908,0.347267,0.403399,0.280649,0,0,0,0,0,0,0.375551,0.230801,0.354701,0.277287,0,0,0,0,0.381277,0.301755,0.366471,0.326863,0.420597,0,0,0,8,10,6,9
-220.884,0.993615,0.0242926,8,255,0,229.249,1.56493,-0.282697,1.07698,-0.550433,0.47772,-0.395967,-1.16604,-0.863582,-1.12886,-0.696431,-1.03934,-1.3556,1.51903,1.5128,-1.43137,-0.260706,0.817079,0.399685,1.82069,1.08391,0.154312,1.30562,0.323385,0.566914,320,0.000315844,0.44498,0.496093,0.435015,0.473493,0.440758,0.412309,0.423425,0.413671,0.483324,0.375499,0,0,0,0,0,0,0.434367,0.515302,0.446412,0.387239,0,0,0,0,0.503446,0.397695,0.438662,0.402667,0.461698,0,0,0,8,10,6,9
-215.521,0.999126,0.0250073,7,127,0,230.806,1.96886,0.636785,0.395449,-2.48085,-0.0341265,-0.238587,-0.501871,-0.400185,-0.397533,-0.622465,-0.926676,0.224188,0.0760873,0.650957,-1.06342,-0.360911,-0.0398894,-0.622066,1.32578,0.252051,0.291093,1.39102,0.385906,1.54613,320,0.000315844,0.455331,0.438954,0.261557,0.410145,0.396628,0.379447,0.386051,0.386224,0.428082,0.334384,0,0,0,0,0,0,0.318796,0.538975,0.519955,0.495382,0,0,0,0,0.451633,0.359723,0.394438,0.395359,0.320317,0,0,0,8,10,6,9
-218.223,0.996276,0.026104,8,255,0,229.573,0.423598,-0.211933,-0.166418,1.88511,1.3647,0.134082,-0.949699,-0.552404,-1.08348,-0.692494,-1.20614,0.583755,-0.157637,-0.763217,0.705361,0.370022,0.178265,-0.775424,-2.23838,-0.155592,0.101996,1.10737,0.137047,0.476359,320,0.000315844,0.332126,0.333126,0.379616,0.367579,0.339766,0.316122,0.32469,0.313263,0.383794,0.262367,0,0,0,0,0,0,0.351466,0.335835,0.300278,0.270775,0,0,0,0,0.41358,0.298615,0.338798,0.285703,0.32433,0,0,0,8,10,6,9
-215.755,0.98321,0.0270254,7,127,0,227.473,0.146757,-0.262588,0.716306,-0.599743,0.6649,0.559018,-0.989624,-0.107703,-0.775123,-0.763384,-1.79583,0.490655,0.280514,0.790386,-0.852049,-1.50798,-0.279373,-0.476508,-1.06803,0.468802,0.353638,0.269337,0.044386,0.286992,320,0.000315844,0.404146,0.488474,0.376111,0.483987,0.474753,0.344695,0.417248,0.361833,0.437345,0.37175,0,0,0,0,0,0,0.407145,0.420444,0.419326,0.403071,0,0,0,0,0.475493,0.369329,0.428938,0.383543,0.384326,0,0,0,8,10,6,9
-217.148,0.995348,0.0270307,7,127,0,228.405,-0.163592,0.122626,-0.080548,-0.25119,0.101571,0.302023,-0.815409,-0.383068,-1.16275,0.598525,-0.755267,-0.895165,-0.0293494,0.239432,0.243966,1.26054,0.825929,0.600817,-0.816243,0.28394,0.0190817,0.347509,0.0477093,0.508357,320,0.000315844,0.418123,0.417213,0.41645,0.418029,0.418927,0.413927,0.41586,0.412377,0.461899,0.351562,0,0,0,0,0,0,0.415189,0.419137,0.421385,0.408896,0,0,0,0,0.497348,0.360922,0.412338,0.321721,0.534472,0,0,0,8,10,6,9
-215.787,0.999879,0.0278882,7,127,0,224.858,0.291293,0.125819,-0.676268,-0.357151,1.11582,0.125141,-1.09222,-0.705427,-0.0759704,-0.576428,-2.49497,1.04141,-0.0911507,0.266475,-0.487894,-1.27032,-0.519102,0.775289,-0.0202784,-0.451049,0.337673,0.234307,0.2541,0.24911,320,0.000315844,0.459536,0.394584,0.42012,0.541357,0.45948,0.362146,0.392276,0.442979,0.458311,0.352049,0,0,0,0,0,0,0.405638,0.495924,0.434812,0.362459,0,0,0,0,0.450789,0.378994,0.401401,0.438705,0.40897,0,0,0,8,10,6,9
-214.952,0.987898,0.0290889,7,127,0,226.759,0.62663,-0.312258,-1.06288,-1.09599,0.292714,-0.422974,-1.40998,-0.348633,-0.880592,-0.597725,-1.67398,-1.26549,0.311179,0.0152106,0.847683,0.675244,0.0530781,0.404877,-0.182813,0.751746,0.136005,0.236195,0.30302,0.427609,320,0.000315844,0.436649,0.412105,0.411032,0.45666,0.433006,0.400893,0.435451,0.418031,0.445928,0.385074,0,0,0,0,0,0,0.405471,0.5082,0.454797,0.383027,0,0,0,0,0.45562,0.355209,0.463441,0.408089,0.437326,0,0,0,8,10,6,9
