# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1480661404
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_adjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_adjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,sigma.1,sigma.2,sigma.3,sigma.4,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,index.1,index.2,index.3,index.4
-221.772,0.999987,0.0234803,7,127,0,231.068,-0.730545,0.652411,1.88461,0.742014,1.3245,0.412441,0.104088,0.0727534,-1.48437,-0.326573,0.395762,0.366943,-0.113872,-1.38757,1.08802,0.111566,-1.40688,1.77582,0.0257431,0.191959,0.426621,0.0876532,240,0.00181806,0.36428,0.371592,0.36481,0.368261,0.362864,0.361046,0.393964,0.325548,0,0,0,0,0.373202,0.432545,0.341119,0.312351,0,0,0.376932,0.370658,0.370023,0.339058,0.361968,0,6,8,6,9
-213.888,0.999757,0.0234803,7,127,0,228.148,0.14457,1.20043,-0.160144,-0.914424,0.325874,0.518335,-0.0749906,-0.188865,-0.624654,-0.00410892,-0.5376,-0.0476892,0.366486,2.63305,-1.08179,0.41355,0.827202,0.331959,0.632601,1.13656,0.403429,0.466657,240,0.00181806,0.562842,0.359315,0.26098,0.43014,0.459151,0.371392,0.459692,0.346446,0,0,0,0,0.369341,0.485764,0.50429,0.447357,0,0,0.475168,0.410522,0.398382,0.35313,0.418133,0,6,8,6,9
-218.001,0.999436,0.0234803,7,127,0,225.409,-0.51306,0.121322,1.63446,0.00117335,-0.0621588,0.358064,-0.0958027,0.00667575,-0.134506,-0.909978,-1.60274,-0.607697,-0.369787,2.51638,0.954728,-0.155006,1.97089,-1.14086,0.164421,2.49669,1.15722,0.615016,240,0.00181806,0.351623,0.408657,0.347243,0.344945,0.360323,0.343727,0.392403,0.313809,0,0,0,0,0.343805,0.327783,0.439761,0.319426,0,0,0.425254,0.359931,0.374331,0.354555,0.255646,0,6,8,6,9
-214.143,0.999962,0.0234803,7,127,0,228.694,-0.50424,-0.471199,-0.307278,-0.1476,0.776577,0.103975,-0.0309827,0.115575,-0.0827654,0.707393,-0.919525,0.320714,-0.739876,1.57775,-0.869489,0.228694,1.51755,-0.162767,0.182932,0.919747,1.1209,0.986677,240,0.00181806,0.391559,0.398477,0.405255,0.44513,0.416007,0.410228,0.430472,0.387897,0,0,0,0,0.378737,0.627692,0.445656,0.409349,0,0,0.404054,0.373097,0.406755,0.361475,0.548573,0,6,8,6,9
-214.013,0.995551,0.0234803,7,127,0,220.804,-0.91774,-0.152172,1.27629,-0.378672,-0.530749,0.36833,0.319121,0.328323,0.0665479,-0.776605,-0.199381,0.882676,0.939825,-1.21346,-0.0397067,0.440496,0.568071,-0.926175,0.0776816,1.76174,0.513096,0.121463,240,0.00181806,0.352491,0.377711,0.348561,0.345934,0.361596,0.36073,0.403159,0.299492,0,0,0,0,0.334893,0.317943,0.423662,0.417591,0,0,0.366161,0.364801,0.365055,0.357857,0.335109,0,6,8,6,9
-232.268,0.997876,0.0234803,7,127,0,240.218,-1.10089,-2.12058,-0.787261,-0.853727,-0.0868117,-1.51231,-0.770223,1.85573,1.13635,2.98407,1.03745,1.1678,-0.135805,0.820309,2.19895,0.348235,-0.763082,0.802957,0.132057,0.653405,0.448819,0.000732364,240,0.00181806,0.317426,0.356057,0.354082,0.377154,0.334783,0.356564,0.395006,0.290466,0,0,0,0,0.356877,0.437932,0.293017,0.365407,0,0,0.350486,0.350607,0.351037,0.350919,0.351222,0,6,8,6,9
-223.588,0.993059,0.0234803,7,127,0,243.764,-2.25818,0.123947,-0.83211,-1.45418,-0.857325,-2.26646,-0.35279,1.32122,1.07965,0.118013,-0.427817,-0.995749,-0.0430533,-0.304562,0.928882,-0.507909,0.057008,0.250849,0.27853,2.15596,0.407557,0.0010509,240,0.00181806,0.453511,0.390348,0.350967,0.388721,0.302438,0.421703,0.438455,0.319146,0,0,0,0,0.387887,0.445426,0.314444,0.495255,0,0,0.3875,0.387961,0.388364,0.388306,0.388074,0,6,8,6,9
-220.907,0.999971,0.0234803,8,255,0,233.576,-0.780325,0.279188,1.73397,0.501585,-0.707087,-0.429068,1.33214,-0.747055,-2.17598,0.684465,0.727519,1.25313,-0.620236,-0.750214,0.46405,-0.106489,0.408869,-0.218055,0.396238,0.214021,0.406307,0.112099,240,0.00181806,0.302375,0.432626,0.320923,0.227897,0.247536,0.394843,0.356188,0.292114,0,0,0,0,0.343677,0.245772,0.266611,0.420034,0,0,0.323263,0.365868,0.315838,0.283604,0.349925,0,6,8,6,9
-219.44,0.998483,0.0234803,8,255,0,232.719,-0.367885,0.792793,1.56824,0.151968,-1.08253,-0.123611,0.951569,-0.978059,-2.17955,1.58096,0.942922,1.26715,0.228026,-0.721512,0.523285,0.393456,-0.0438995,0.0554537,0.311549,0.162303,0.280448,0.0530671,240,0.00181806,0.415171,0.474353,0.367961,0.284289,0.348352,0.427149,0.410001,0.364719,0,0,0,0,0.394598,0.316969,0.376649,0.448106,0,0,0.391134,0.404502,0.380622,0.366025,0.412392,0,6,8,6,9
-224.79,0.998013,0.0234803,7,127,0,234.417,0.405297,1.45512,0.529188,-1.40796,0.829971,0.340473,0.0185319,-0.573525,-2.40043,1.05343,-1.52264,-0.826358,0.391394,1.65861,-1.13687,-1.92238,0.405835,0.200051,0.164048,0.160198,0.719408,0.0724348,240,0.00181806,0.464468,0.430462,0.361752,0.441449,0.423604,0.411974,0.45261,0.38804,0,0,0,0,0.315304,0.694208,0.615579,0.560056,0,0,0.43565,0.430471,0.420988,0.392121,0.44717,0,6,8,6,9
-226.532,0.999987,0.0234803,7,127,0,239.975,0.509609,1.11083,0.334302,-1.32494,1.05091,0.0331315,0.110034,-0.556787,-2.51604,1.4071,-1.9319,-1.00977,0.486069,1.8206,-1.09265,-1.95312,0.507283,0.525785,0.268936,0.108007,0.591372,0.0544549,240,0.00181806,0.545405,0.496091,0.392411,0.541615,0.476961,0.481841,0.51626,0.46646,0,0,0,0,0.413255,0.738932,0.609272,0.619934,0,0,0.499574,0.500559,0.492016,0.466974,0.51718,0,6,8,6,9
-221.046,0.998498,0.0234803,7,255,0,236.206,-0.940986,1.13045,0.931462,1.27187,-0.10044,0.680855,0.804642,-0.753157,-1.74703,0.276375,0.603886,-1.14268,0.0850642,-1.59267,0.847969,1.14472,-2.08778,0.199492,0.984485,0.520883,0.326453,0.146213,240,0.00181806,0.46998,0.422762,0.503905,0.212982,0.365278,0.393314,0.428986,0.313492,0,0,0,0,0.398867,0.30211,0.355786,0.364655,0,0,0.405781,0.409932,0.358721,0.327481,0.392305,0,6,8,6,9
-221.378,0.99989,0.0234803,8,255,0,236.395,-0.324505,1.48596,1.32739,-1.82999,0.686122,0.0689007,0.20472,0.914965,-0.627028,-2.15329,1.62969,0.917266,1.06806,0.0600526,-0.28927,-2.15378,0.318324,1.8482,0.498737,0.741921,0.602911,0.171963,240,0.00181806,0.485012,0.468062,0.181635,0.40058,0.338696,0.351967,0.479369,0.249508,0,0,0,0,0.285796,0.609807,0.528695,0.546825,0,0,0.389513,0.394218,0.419091,0.365703,0.315591,0,6,8,6,9
-216.631,0.999992,0.0234803,7,127,0,227.8,-0.768305,0.358844,0.520401,-0.594301,-0.550438,0.0132515,0.240558,0.282644,0.0760879,1.70013,-0.572894,-0.834932,-0.402415,0.625816,1.0337,1.72371,-1.09842,-1.47269,1.00494,0.277862,0.178441,0.364231,240,0.00181806,0.431985,0.471715,0.227725,0.235493,0.350446,0.403415,0.373531,0.360744,0,0,0,0,0.359912,0.361644,0.3842,0.393437,0,0,0.335772,0.353899,0.357301,0.340739,0.477911,0,6,8,6,9
-216.104,0.997404,0.0234803,7,127,0,229.084,-1.01725,0.305826,1.21043,-0.422473,0.393662,0.986336,0.72591,0.2832,-0.174516,0.775607,0.191117,-0.317332,0.44389,0.907916,1.98978,0.374219,0.08722,-1.38109,0.323231,2.53459,0.48452,0.286327,240,0.00181806,0.383261,0.447765,0.333765,0.389402,0.431564,0.412896,0.518895,0.258591,0,0,0,0,0.360241,0.447864,0.513558,0.484639,0,0,0.437849,0.421267,0.393447,0.365315,0.424421,0,6,8,6,9
-215.054,0.999275,0.0234803,7,127,0,226.666,-0.729679,1.04697,0.255549,-0.213889,0.159115,-0.0280471,-0.0167109,0.944342,-0.104318,-0.294613,-0.569784,0.296347,-0.379606,2.63701,-0.669972,-1.26471,-0.869199,-1.38309,0.292449,0.440219,0.547389,0.246534,240,0.00181806,0.442031,0.386837,0.35531,0.380274,0.367661,0.36842,0.426917,0.320151,0,0,0,0,0.371301,0.419206,0.394921,0.396379,0,0,0.371163,0.371806,0.427699,0.366852,0.356186,0,6,8,6,9
-218.791,0.999788,0.0234803,7,255,0,222.664,-0.692582,0.824111,0.952464,0.106363,0.947939,0.327883,-0.537722,0.985919,-0.205153,-0.695498,-0.193359,0.790619,-0.645707,1.97121,-0.600977,-0.782576,-1.65299,-1.44097,0.285657,0.238017,0.200361,0.118167,240,0.00181806,0.42377,0.432684,0.374976,0.432369,0.389817,0.333209,0.419651,0.353186,0,0,0,0,0.389612,0.429832,0.40008,0.359772,0,0,0.399752,0.375778,0.418307,0.384925,0.371469,0,6,8,6,9
-220.669,0.997488,0.0234803,7,255,0,233.725,0.0470425,1.20172,-0.210059,-0.312603,-0.109583,-0.182429,0.283277,0.256488,-0.689352,-0.729644,0.27971,0.559913,0.804521,1.58912,-2.84765,-0.539067,1.63391,-0.25294,0.0936676,0.308878,1.60593,0.661104,240,0.00181806,0.42371,0.393108,0.390914,0.395262,0.3937,0.403721,0.428631,0.361569,0,0,0,0,0.362833,0.439109,0.411219,0.591549,0,0,0.391206,0.464545,0.460251,0.316699,0.311103,0,6,8,6,9
-223.346,0.990964,0.0234803,7,127,0,232.131,-0.324318,0.00846397,-1.29156,-0.724482,0.306191,0.799663,-0.704777,0.0605645,-0.224872,1.99308,0.0941154,-0.736928,-0.969717,-0.875028,1.59543,0.916596,-0.804593,0.376174,0.0218424,2.09718,0.0866304,0.00595944,240,0.00181806,0.385156,0.378591,0.38145,0.386666,0.389172,0.381549,0.442348,0.303689,0,0,0,0,0.376184,0.39693,0.406997,0.376577,0,0,0.384485,0.382409,0.383464,0.38307,0.386134,0,6,8,6,9
-221.979,0.999989,0.0234803,7,127,0,233.365,-0.335114,1.65575,-0.569063,0.833503,0.889088,-0.314709,-0.0809168,-0.0920347,-0.318619,-0.553076,-0.993816,0.282834,-0.2846,1.11062,-0.0712795,-0.385344,0.532868,0.624763,0.00312794,1.37702,0.0251882,0.0263727,240,0.00181806,0.359312,0.357721,0.358724,0.358764,0.357902,0.35807,0.388325,0.317268,0,0,0,0,0.360099,0.36042,0.353497,0.354837,0,0,0.357868,0.359278,0.359211,0.357844,0.356432,0,6,8,6,9
-222.307,0.996528,0.0234803,6,127,0,235.043,-0.0217231,1.77494,-0.150869,0.797598,0.683778,-0.66351,-0.340262,-0.183779,-0.595758,0.0422104,-0.78575,0.189609,0.317614,1.11758,0.155516,-0.347942,0.635382,0.77117,0.00665254,1.3278,0.0148312,0.0150816,240,0.00181806,0.383294,0.380321,0.381784,0.381608,0.379531,0.380029,0.434326,0.307628,0,0,0,0,0.382194,0.381802,0.377175,0.378283,0,0,0.379697,0.380827,0.381374,0.379934,0.382165,0,6,8,6,9
-219.545,0.998874,0.0234803,7,127,0,234.759,0.65595,-1.12744,0.24889,-1.85373,-0.882248,-0.399953,-0.0816916,1.03826,0.143179,1.58638,1.73407,0.532101,-1.18427,-0.752771,1.33284,-0.34018,0.351466,-0.553035,0.582523,0.728548,0.823864,0.042648,240,0.00181806,0.367416,0.544794,0.283679,0.397815,0.459701,0.501401,0.511895,0.368429,0,0,0,0,0.350754,0.536261,0.627709,0.683914,0,0,0.443635,0.446594,0.457035,0.448687,0.46216,0,6,8,6,9
-216.351,0.995199,0.0234803,7,255,0,228.332,-0.0531864,0.453742,0.424506,-0.179864,-0.508797,-0.800827,0.141803,-0.236911,-0.818694,-0.486311,1.97839,0.553475,0.695098,-0.50812,1.5764,-0.562412,1.37232,-0.009931,0.217967,1.1054,0.308261,0.246132,240,0.00181806,0.34154,0.340144,0.31191,0.29708,0.284254,0.326784,0.373813,0.239491,0,0,0,0,0.324229,0.302937,0.284697,0.345759,0,0,0.296,0.345238,0.324991,0.295106,0.311991,0,6,8,6,9
-215.095,0.998513,0.0234803,7,127,0,227.54,-0.213584,-0.43565,-0.125608,-0.23496,-0.695314,-0.314869,-0.00824565,-0.384388,-1.06107,-0.819452,0.532095,-0.407982,0.322082,0.403493,0.486533,-1.06586,0.933479,-0.0497753,0.711857,0.0881926,0.582326,0.180212,240,0.00181806,0.306697,0.355378,0.3378,0.26894,0.325228,0.374686,0.338824,0.325699,0,0,0,0,0.336341,0.279721,0.326109,0.366185,0,0,0.339003,0.351392,0.336223,0.309773,0.319088,0,6,8,6,9
-217.55,0.995711,0.0234803,7,255,0,223.341,-0.479567,1.62696,1.01013,-1.46728,-0.662548,0.458591,-0.217926,0.792513,0.173195,0.708488,-0.34945,-0.122687,0.469159,-1.04512,0.130664,0.757456,-0.133444,-0.271514,0.115339,0.0495274,0.211383,0.19971,240,0.00181806,0.405814,0.388918,0.324023,0.344514,0.374032,0.356093,0.369991,0.362942,0,0,0,0,0.339333,0.378295,0.435185,0.400551,0,0,0.371047,0.34037,0.386596,0.357962,0.38266,0,6,8,6,9
-220.18,0.999677,0.0234803,7,127,0,233.019,-0.567756,1.53405,0.699027,-0.0871063,-0.294171,0.335145,0.39546,1.24776,-0.427221,1.09552,-1.17233,-1.24925,1.32952,-1.25724,0.902612,-0.269109,-1.22347,0.0695678,0.0995546,0.154824,0.0987096,0.250998,240,0.00181806,0.453428,0.433106,0.414174,0.409226,0.424315,0.425769,0.453162,0.390384,0,0,0,0,0.423851,0.418915,0.433961,0.435409,0,0,0.412743,0.4164,0.468873,0.367465,0.459415,0,6,8,6,9
-215.765,0.998213,0.0234803,7,255,0,228.495,0.320412,0.0131134,-0.623963,-2.10926,0.660321,0.281302,-0.453102,-0.487925,-1.00881,1.11541,0.357434,0.500266,-0.840425,-0.637787,0.567847,-0.180456,0.606383,0.17858,0.159374,0.972508,0.0572993,0.201216,240,0.00181806,0.386218,0.362897,0.311056,0.410445,0.396198,0.369095,0.427214,0.310935,0,0,0,0,0.367095,0.403869,0.398764,0.388933,0,0,0.398668,0.364438,0.362844,0.339382,0.438737,0,6,8,6,9
-218.284,0.997442,0.0234803,8,255,0,226.097,-1.73142,0.916276,1.49423,1.35783,-0.805486,0.345046,0.654949,1.20831,0.119318,0.284449,-0.380877,-0.0583709,0.838651,0.602707,-0.360241,0.224041,-0.508357,-0.244912,0.470286,0.411724,0.467436,0.162181,240,0.00181806,0.390943,0.455135,0.439779,0.225738,0.330848,0.362932,0.39962,0.302104,0,0,0,0,0.400052,0.200174,0.296853,0.326914,0,0,0.350077,0.361021,0.380897,0.342197,0.347954,0,6,8,6,9
-219.41,0.999888,0.0234803,7,255,0,230.043,-0.601597,0.918524,0.279774,-0.23125,1.4436,0.318719,0.797126,0.196659,-0.493308,2.34909,-0.705638,-0.318272,0.00533641,0.392957,0.727761,0.417294,0.660753,0.9638,0.373539,0.119485,0.187722,0.0718996,240,0.00181806,0.447872,0.390068,0.345865,0.49654,0.393522,0.436726,0.434473,0.414546,0,0,0,0,0.411075,0.488033,0.436058,0.458059,0,0,0.421425,0.42975,0.419308,0.407398,0.457006,0,6,8,6,9
-217.802,0.999637,0.0234803,8,255,0,227.009,-0.673437,0.692859,1.44471,0.327103,-0.703141,0.165966,-0.0872032,0.434327,-1.47632,-2.52415,1.26915,-0.271351,0.267813,-0.106229,-0.282531,0.593374,0.600106,-0.107916,0.551952,0.328173,0.391817,0.396737,240,0.00181806,0.374934,0.469756,0.331399,0.223757,0.312992,0.285169,0.378969,0.252938,0,0,0,0,0.336967,0.259019,0.324074,0.304311,0,0,0.378201,0.356104,0.402163,0.246626,0.180089,0,6,8,6,9
-219.219,0.996893,0.0234803,7,127,0,229.814,-0.912347,0.70013,0.394001,-1.32814,0.275038,0.769285,1.29618,0.467228,-0.200145,0.469669,-0.167853,-1.26061,-0.603466,0.364669,0.195902,-1.01589,0.357464,-0.651636,0.0542149,1.61094,0.308406,0.00803019,240,0.00181806,0.337216,0.333796,0.314863,0.332472,0.337991,0.34392,0.429673,0.208672,0,0,0,0,0.284482,0.388073,0.422503,0.45995,0,0,0.336551,0.337424,0.336051,0.334947,0.336055,0,6,8,6,9
-224.907,1,0.0234803,7,127,0,235.896,-0.970145,0.291474,2.64924,0.395802,-1.83306,0.446693,1.02935,0.668484,-0.0322653,-1.31978,-0.369491,1.34221,0.805747,1.53582,-1.40728,-0.945001,-0.732657,0.606318,0.143016,0.236663,0.270678,0.429244,240,0.00181806,0.35201,0.429739,0.355327,0.287768,0.356949,0.375744,0.377686,0.34083,0,0,0,0,0.36629,0.243209,0.369395,0.405624,0,0,0.374231,0.433409,0.396426,0.328125,0.220553,0,6,8,6,9
-222.041,0.998676,0.0234803,7,127,0,237.564,-0.611555,0.729977,-1.3836,-0.497521,0.525343,-1.03853,-0.774565,0.699303,-0.388929,1.23115,0.366163,-1.05948,-0.290991,-1.97051,0.324156,0.872076,0.0556254,0.125974,0.198794,0.525693,0.0605818,0.00424191,240,0.00181806,0.409267,0.314379,0.352841,0.399652,0.329097,0.340585,0.407374,0.28012,0,0,0,0,0.354429,0.368405,0.347132,0.350683,0,0,0.352713,0.352963,0.35436,0.353329,0.354865,0,6,8,6,9
-226.842,0.999849,0.0234803,7,127,0,234.532,-0.464236,-0.646384,0.930043,-0.93494,0.101019,-1.7957,0.697582,1.28307,0.702943,-3.50744,-0.989992,1.38215,0.631063,1.28558,-0.435494,-0.455793,0.72818,0.98292,0.144875,0.536543,0.594562,0.130089,240,0.00181806,0.370198,0.421798,0.361022,0.394378,0.334251,0.414054,0.417483,0.348019,0,0,0,0,0.376212,0.524113,0.267448,0.608996,0,0,0.344001,0.416578,0.434286,0.41674,0.297798,0,6,8,6,9
-221.782,0.999977,0.0234803,7,127,0,236.634,-0.370789,-1.80343,1.53213,-1.39974,0.82248,1.0723,0.29007,0.359215,-0.226715,1.22084,1.19349,-0.830315,-0.969168,-1.19584,-0.0816742,-0.265407,-0.585978,-0.952294,0.0378454,0.854313,0.219052,0.0110435,240,0.00181806,0.388337,0.417869,0.391873,0.41153,0.413759,0.406793,0.457041,0.339441,0,0,0,0,0.36487,0.481321,0.494781,0.452745,0,0,0.408788,0.40676,0.406939,0.405422,0.409174,0,6,8,6,9
-227.317,0.999681,0.0234803,7,127,0,236.687,-1.01294,0.337092,2.83927,0.526884,2.46003,0.306372,0.896765,0.298661,-0.182701,3.08082,0.906435,-0.161769,0.107473,0.449294,0.0532339,1.03064,-1.51097,-0.106058,0.110295,1.25355,0.363436,0.0158735,240,0.00181806,0.356983,0.420579,0.361667,0.410716,0.356227,0.37087,0.439144,0.301339,0,0,0,0,0.369564,0.537817,0.351503,0.400652,0,0,0.379146,0.381286,0.379118,0.377377,0.389241,0,6,8,6,9
-212.468,0.999334,0.0234803,7,127,0,233.179,-0.0711628,0.943839,-0.262875,-0.488922,-0.911698,0.207871,0.369831,0.0177056,-0.770926,-0.331026,0.322224,-0.513002,-0.676226,-0.645614,1.72101,-0.961385,0.822591,-0.318563,0.649055,0.737989,0.822739,0.151911,240,0.00181806,0.513495,0.332591,0.302044,0.249326,0.400509,0.424912,0.431598,0.304133,0,0,0,0,0.340947,0.270523,0.471585,0.503157,0,0,0.386209,0.391664,0.379839,0.353852,0.368258,0,6,8,6,9
-217.76,0.998461,0.0234803,7,127,0,225.095,-0.684709,-0.153842,-0.123521,-0.233098,0.982835,0.218619,0.330987,0.67473,0.0367002,-0.162491,1.59858,-0.201639,0.247393,-1.82963,-0.468597,1.62768,1.568,-0.43682,0.0353622,0.716323,1.06473,0.077003,240,0.00181806,0.408255,0.408502,0.407608,0.417568,0.4113,0.41222,0.456207,0.350399,0,0,0,0,0.353,0.66212,0.467356,0.49684,0,0,0.410665,0.412668,0.418814,0.407428,0.403893,0,6,8,6,9
-214.98,0.996643,0.0234803,7,127,0,227.474,-1.00159,0.707375,0.76714,0.476274,-0.528368,0.938326,0.549526,0.525745,-0.553866,0.429557,-1.15444,1.4742,0.845147,-0.118878,0.433241,-0.489103,0.765113,-1.01237,0.270348,0.241176,0.296069,0.494093,240,0.00181806,0.394216,0.398013,0.379656,0.319053,0.408953,0.38425,0.406359,0.346389,0,0,0,0,0.378849,0.312904,0.410897,0.38387,0,0,0.441136,0.394913,0.392136,0.275491,0.380978,0,6,8,6,9
-212.886,0.994199,0.0234803,7,127,0,225.381,-0.764923,-0.167524,1.60656,-0.22138,-0.603566,0.724772,-0.24752,0.299074,-0.374148,-0.107731,0.0461984,1.57866,-0.731755,0.761874,0.968258,-0.188871,-0.423732,-0.185238,0.259061,1.37554,0.310942,0.321529,240,0.00181806,0.322962,0.424534,0.320063,0.299874,0.372735,0.318661,0.42696,0.230442,0,0,0,0,0.333143,0.3086,0.397442,0.331435,0,0,0.389185,0.321634,0.358948,0.313267,0.330997,0,6,8,6,9
-214.804,0.999373,0.0234803,7,255,0,224.01,-0.511382,0.360434,1.9887,-0.423069,-0.556269,0.195015,0.159512,0.00363602,-0.205788,0.412493,1.11019,0.387007,0.561125,-0.64794,0.893655,0.278226,-1.13889,1.06498,0.333898,0.86471,0.222751,1.5149,240,0.00181806,0.413145,0.545002,0.352738,0.342857,0.400109,0.397329,0.430266,0.388113,0,0,0,0,0.403579,0.396722,0.435843,0.433972,0,0,0.442831,0.429875,0.374334,0.304776,0.523254,0,6,8,6,9
-212.853,0.999835,0.0234803,7,127,0,221.276,-0.407597,0.224916,1.86529,-0.41579,-0.505948,0.231081,-0.00737306,-0.0706197,-0.164855,0.390294,0.943497,0.282478,0.532593,-0.874901,0.574722,0.175187,-0.955223,0.866256,0.379706,0.681964,0.184991,0.837425,240,0.00181806,0.403208,0.556334,0.346667,0.339006,0.403767,0.382323,0.414851,0.39976,0,0,0,0,0.40142,0.397526,0.429694,0.419208,0,0,0.442317,0.394813,0.382502,0.364437,0.474697,0,6,8,6,9
-213.234,0.999885,0.0234803,8,255,0,224.345,-0.52844,0.587345,-0.490932,-0.0472726,0.332274,0.549064,-0.446606,0.450921,-0.743309,0.523259,-0.957805,-0.126106,-0.260472,0.792444,-0.510907,-0.282712,1.00646,-0.216611,0.0185977,0.566575,0.202969,0.495432,240,0.00181806,0.381949,0.377417,0.379279,0.380875,0.381788,0.377602,0.444228,0.291179,0,0,0,0,0.374668,0.392154,0.402263,0.356602,0,0,0.433843,0.321509,0.422262,0.29101,0.430791,0,6,8,6,9
-219.201,0.999045,0.0234803,7,127,0,225.068,-0.130627,2.15408,-1.23031,-0.527848,0.473377,0.369347,-0.567155,-0.304417,0.0524372,0.572156,-1.24649,-1.60827,0.104021,1.94236,-0.659575,0.377505,0.48903,-0.13316,0.0880412,0.312258,0.385659,0.550018,240,0.00181806,0.47059,0.398934,0.413562,0.434668,0.432463,0.41274,0.413835,0.440531,0,0,0,0,0.402323,0.496084,0.486215,0.398739,0,0,0.479173,0.355739,0.389208,0.436322,0.506798,0,6,8,6,9
-215.935,0.996768,0.0234803,7,127,0,233.129,-0.406798,1.79268,-0.51559,-0.923394,0.93454,0.321009,-0.00408185,0.448762,-0.408699,-0.505244,-0.642234,-0.310992,-1.85684,0.26572,0.119471,-1.13576,-1.66795,-0.500913,0.0985251,0.451681,0.374084,0.637187,240,0.00181806,0.416797,0.364554,0.355602,0.397095,0.383201,0.375912,0.41988,0.331792,0,0,0,0,0.341926,0.506148,0.450278,0.421075,0,0,0.425857,0.377298,0.445387,0.320162,0.307206,0,6,8,6,9
-214.471,0.997634,0.0234803,7,127,0,221.573,0.507261,-0.0591733,0.91501,-0.281822,-1.09499,0.0320241,-0.298263,-0.271048,-0.549104,0.119992,-0.118558,0.568683,2.17877,-0.902421,-0.489093,0.660178,1.763,0.546612,0.281426,1.63269,0.471784,0.483922,240,0.00181806,0.409332,0.475629,0.394537,0.342261,0.41544,0.393452,0.449914,0.343155,0,0,0,0,0.404104,0.317699,0.439431,0.402276,0,0,0.431757,0.39387,0.396951,0.365882,0.441999,0,6,8,6,9
-215.256,0.99747,0.0234803,7,127,0,224.589,0.27765,1.01073,1.18376,-1.4476,0.0888827,-0.257099,-0.0186947,0.310918,-0.346955,-0.160474,1.65983,0.264912,-0.547935,-0.737414,-0.035587,-1.57807,2.51595,0.333146,0.473253,0.901945,0.843185,0.485355,240,0.00181806,0.485123,0.503814,0.244896,0.387536,0.352658,0.376555,0.45395,0.32635,0,0,0,0,0.30679,0.603653,0.535648,0.582798,0,0,0.379809,0.40457,0.439553,0.370621,0.389781,0,6,8,6,9
-210.424,0.996351,0.0234803,7,127,0,220.87,-0.123748,1.20051,0.574746,-0.540186,-0.298082,0.443026,-0.253841,-0.0287877,-0.49554,-0.390475,0.0186409,-0.169814,-1.33086,1.00727,0.572326,-1.11993,0.91074,0.468974,0.390588,0.685107,0.22681,0.583938,240,0.00181806,0.512033,0.452086,0.34961,0.371063,0.439584,0.375041,0.446682,0.371186,0,0,0,0,0.401875,0.41481,0.455058,0.417187,0,0,0.494614,0.396316,0.427549,0.363681,0.377735,0,6,8,6,9
-217.034,0.995931,0.0234803,7,127,0,222.704,-0.987335,1.28958,0.144389,-0.579011,-0.058066,0.392603,-0.0266789,0.827623,-0.158231,-0.0263954,0.877126,0.624098,0.66727,-0.807499,0.900706,-0.792766,2.1407,2.14339,0.277778,0.854041,0.136104,0.576168,240,0.00181806,0.457519,0.384034,0.339864,0.371454,0.399658,0.373394,0.468517,0.277903,0,0,0,0,0.379283,0.395236,0.409209,0.396204,0,0,0.407335,0.352889,0.466164,0.336459,0.352925,0,6,8,6,9
-216.703,0.998437,0.0234803,7,255,0,227.158,-0.434533,1.38055,0.0763203,-0.285578,-0.477789,0.305449,-0.0298304,0.527756,-0.179989,-0.898208,0.195317,1.14754,-0.462061,-1.70841,0.585207,-1.54431,1.3257,1.89704,0.425458,0.269828,0.302677,0.658981,240,0.00181806,0.542566,0.408502,0.372735,0.354247,0.431667,0.397896,0.433926,0.389279,0,0,0,0,0.405898,0.392424,0.448111,0.424037,0,0,0.459946,0.406625,0.495896,0.383363,0.280627,0,6,8,6,9
