# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=639647342
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4
-220.855,0.999671,0.040397,7,127,0,235.023,0.76904,0.076561,-1.00109,-0.693691,-2.0373,-0.443416,-1.02911,-0.0541047,0.374378,-0.563671,-1.08179,0.0983159,-0.76743,0.475861,-1.016,0.324465,2.39837,-1.3102,0.0725471,0.801144,-1.14557,-0.0705771,-1.42808,-0.400444,2.64761,-1.82998,1.27889,0.503896,-0.923462,0.214724,0.315536,-0.0374397,0.506734,-3.4151,1.00867,-1.59385,0.107989,0.836186,-1.28845,-1.73796,-0.972466,1.5314,0.515234,-0.448363,0.556712,0.0353623,-0.220725,1.25833,2.64766,-0.658092,-2.03323,0.713339,-2.37741,-4.66977,-1.38201,1.17209,7.76704,0.516046,-1.44399,0.0983159,-0.76743,0.475861,-1.016,0.324465,2.39837,-1.3102,0.0725471,0.801144,-1.1888,-0.867245,-0.600573,6.23192
-221.377,0.995348,0.0407103,7,127,0,230.737,-0.450094,0.709047,1.21741,-0.39211,1.9327,1.02125,0.168824,-0.217299,-1.24846,0.10726,-0.281446,-0.472093,0.661835,0.138262,1.57356,0.0572456,-2.36031,1.57017,0.833527,-0.238186,-1.16606,0.32877,-1.6629,-3.62381,-3.25228,-0.351284,-0.262003,1.50697,0.840591,-1.34113,1.56383,-0.324816,0.0839286,0.17704,0.322876,1.15075,-0.576884,-1.47191,-0.485881,-1.74793,-0.549744,-0.256348,-1.31823,-1.31909,0.303155,0.216138,0.00918873,0.484341,7.16205,0.126031,1.86443,1.03431,2.1932,1.27688,2.42671,-0.222692,-1.50121,9.16724,1.24569,-0.472093,0.661835,0.138262,1.57356,0.0572456,-2.36031,1.57017,0.833527,-0.238186,1.35554,0.92995,-1.3938,-1.15518
-226.062,0.999399,0.0408284,7,127,0,239.162,-0.960157,-0.270924,-0.851203,-0.15535,-1.777,-1.73227,-1.16933,0.409644,1.6611,1.32445,0.619386,0.464581,0.0184092,-0.0894991,-0.831323,-0.115945,2.19446,-1.8708,-0.345234,-0.141919,-2.05717,-0.681248,-1.56254,-4.37394,0.579679,-1.3601,-0.721906,-0.750227,-0.740669,3.0241,-0.699325,-0.532687,0.0238126,-1.27838,-0.897577,0.138845,1.29389,-0.26131,-2.31223,-1.21758,-0.990423,1.32771,-1.35567,1.49898,0.233969,-0.545659,0.0749203,1.15125,-5.46968,-0.695153,-1.20091,-0.00468339,-2.03461,-2.52277,-1.22615,0.447165,1.78103,-1.05982,0.714219,0.464581,0.0184092,-0.0894991,-0.831323,-0.115945,2.19446,-1.8708,-0.345234,-0.141919,-0.16758,-3.58294,0.894277,-0.889484
-226.129,0.99637,0.0411301,6,127,0,233.086,-1.05639,-0.436798,-1.15004,0.0332906,-1.70776,-1.67178,-1.16561,0.356018,1.71531,1.15262,0.524027,0.578289,-0.459656,-0.294082,-0.585624,-0.135318,2.16207,-1.92833,0.0171033,-0.410634,-2.20329,-0.437115,-1.98169,-4.36314,-0.151868,-0.413064,-1.01383,0.9736,0.547012,0.696278,0.200892,-0.347057,0.0841953,-0.810351,-0.669626,0.322276,-1.18365,-0.761333,1.1975,-0.0450363,-0.412469,0.0528361,1.70717,-1.04619,-0.239287,1.61195,-1.02483,0.169302,-3.84795,-0.806092,-1.44618,0.31586,-1.85186,-2.19832,-0.981941,0.393553,1.82519,-0.744597,0.611972,0.578289,-0.459656,-0.294082,-0.585624,-0.135318,2.16207,-1.92833,0.0171033,-0.410634,-0.369569,-2.48762,0.132696,-0.883877
-217.682,0.999143,0.0412942,7,127,0,237.564,0.0441928,0.941953,0.877336,-0.866542,0.474947,0.915249,-0.696916,-0.349969,-1.82486,-0.100689,-0.552607,-0.878128,0.225886,-0.269473,-0.550301,-1.27632,-0.331453,1.77297,-0.836435,-0.698146,-1.61456,0.148562,-2.8862,-0.837859,-1.68746,-1.38108,-0.322319,-0.274301,-1.88471,-2.22102,-0.237483,2.59566,-1.12046,2.60048,0.709593,0.0302279,-0.468742,-0.55668,-1.01699,-1.36952,2.75855,-1.21434,-0.374711,-0.955057,0.819048,-0.447579,-0.820893,2.3159,0.547432,0.805617,1.12168,-0.805707,0.473016,2.88444,0.665936,-0.440278,-5.14224,0.181607,0.00359191,-0.878128,0.225886,-0.269473,-0.550301,-1.27632,-0.331453,1.77297,-0.836435,-0.698146,-0.44038,-0.149978,-1.06426,6.13658
-216.453,0.995714,0.0415851,6,127,0,228.017,0.0435867,1.23177,0.866667,-0.726126,0.113512,1.24042,-0.504855,-0.690852,-1.24293,-0.563085,-0.743873,-1.43016,0.18723,0.174235,-0.59331,-0.645377,0.110008,0.878244,-0.641131,-0.0118356,-2.03286,-0.655194,-3.20061,-1.17765,-1.89076,0.184607,-0.302975,0.490487,-0.814803,0.0654952,0.0643122,-0.773187,2.78545,-1.94113,-1.28284,-0.691072,-0.108831,0.910226,0.0568446,1.34321,0.716272,-2.17809,0.680288,1.55317,-0.0726245,-0.954689,-0.0614857,-1.65801,3.60872,1.13339,0.877667,-0.538252,0.113796,2.24048,1.48316,-1.31411,-1.94816,-1.29348,1.78785,-1.43016,0.18723,0.174235,-0.59331,-0.645377,0.110008,0.878244,-0.641131,-0.0118356,-1.22294,-1.98093,-1.08357,1.1104
-215.584,0.999452,0.0417187,7,127,0,225.023,-0.669645,-0.0721591,0.769736,0.311561,-0.113605,-0.182119,-0.589315,1.16664,0.840683,0.0252719,-0.178663,0.664063,-0.0572106,-0.158165,1.35386,-0.282685,0.581887,-0.371136,0.161048,1.5633,-1.91905,-0.0536745,-0.503432,-1.46248,-2.5215,-0.669538,-2.29993,-0.80422,0.191532,0.054567,-0.718528,-0.339572,1.76028,1.28733,-1.41116,1.30616,-0.237525,-0.112536,0.0625335,1.10678,-0.774455,-0.85019,0.725098,-0.934011,0.266916,-0.529659,1.00901,-0.217576,-1.28734,-0.559746,0.533145,2.86458,-0.723826,-2.95477,-0.943974,1.6185,1.82596,-2.45156,1.57721,0.664063,-0.0572106,-0.158165,1.35386,-0.282685,0.581887,-0.371136,0.161048,1.5633,-1.09273,-0.425138,1.3984,0.461004
-216.676,0.995264,0.0420244,6,63,0,231.309,-0.527873,0.390366,0.50321,-0.205326,0.944105,0.904756,-0.0511516,-0.569139,-1.16132,0.881735,-1.08597,0.309833,0.966982,-1.51247,-0.315065,-0.832383,0.554026,-0.559348,0.473586,0.909739,-1.4834,-1.51069,-0.977661,-3.63849,0.326258,-1.24726,1.44455,1.04723,0.104035,1.4195,1.12762,-1.0312,0.0549838,-0.410919,0.832722,0.777649,0.485647,-0.458005,1.51965,-0.567388,0.820833,-0.504635,0.199839,1.84436,0.552959,-0.307723,0.284244,3.9464,-0.185913,-0.213681,0.377261,0.263708,1.046,0.908318,0.5568,-0.679214,-1.28934,0.652608,-0.780484,0.309833,0.966982,-1.51247,-0.315065,-0.832383,0.554026,-0.559348,0.473586,0.909739,-0.716282,-1.31379,-0.632036,-1.1374
-219.03,0.995919,0.0421367,6,63,0,227.983,-0.593249,1.29952,-0.0891261,-0.263755,-0.172752,0.508921,0.510126,0.211719,-0.461443,0.831846,-1.61581,0.4195,0.830289,-2.16633,0.425831,-0.72332,0.180115,-0.542008,0.983138,1.01493,-0.396349,-1.45199,-0.460781,-3.63729,-0.0826127,1.10705,-0.682155,-0.0690278,-1.98984,-1.26072,0.481207,2.02212,2.45024,-0.330601,-1.12873,0.0510042,-0.450023,-0.522167,1.45495,0.412418,-0.611897,0.209157,0.820963,-0.12377,0.332489,0.545728,0.807448,0.333199,6.32601,1.99582,-2.41687,3.5432,-0.58446,0.790924,8.19594,0.496793,-1.28482,1.97217,-1.1278,0.4195,0.830289,-2.16633,0.425831,-0.72332,0.180115,-0.542008,0.983138,1.01493,5.69232,-0.612934,-1.69489,-0.976584
-231.09,0.962302,0.0422788,6,63,0,239.52,-0.26067,0.209227,1.0322,0.956792,-0.706006,0.145924,-1.76255,0.633142,0.216303,1.92735,-0.754277,-1.35331,-0.696287,1.13788,-2.8761,1.66197,-1.36292,-1.52725,-0.254471,-0.671436,-1.76203,-2.96134,-3.61477,-3.30156,0.983354,0.900092,0.425327,0.249875,-0.601492,0.38934,0.501974,0.764467,-0.534934,1.30149,-2.40195,-0.242332,0.401743,-1.98178,-0.345332,0.179601,-0.767253,-1.2783,1.10232,0.906254,0.188945,0.828788,0.361305,-1.41138,13.3328,0.0329313,1.41027,1.68482,-0.670872,0.29142,-0.636363,1.20887,0.559557,2.34771,-0.426298,-1.35331,-0.696287,1.13788,-2.8761,1.66197,-1.36292,-1.52725,-0.254471,-0.671436,-1.34541,-0.47197,-0.537032,-1.29543
-231.854,0.990606,0.0408868,6,127,0,241.171,-0.511383,-0.257263,0.385561,0.302317,-0.895278,-0.384375,-1.81317,0.418351,-0.248779,1.5504,-0.953848,-1.90626,-0.581269,1.37888,-3.21318,0.878327,-1.94049,-1.06631,-0.478555,-1.43772,-1.46138,-2.29778,-4.08319,-3.58936,-2.48794,-0.536874,-1.48031,-1.82174,-0.0895539,-1.37699,0.375793,-0.8383,-1.40565,-1.64813,-0.401042,-0.370276,0.337271,0.0296752,0.265222,-1.57253,-0.258235,1.2266,-0.364689,-1.09107,0.280813,1.62978,-0.251482,-0.14763,-11.5129,-1.01129,0.203947,0.270233,-0.903477,-0.852147,-3.49745,0.587596,-0.300209,0.327576,-0.866979,-1.90626,-0.581269,1.37888,-3.21318,0.878327,-1.94049,-1.06631,-0.478555,-1.43772,2.72393,-2.83096,-0.953799,-1.10215
-220.819,0.994915,0.0407877,6,127,0,242.146,-0.734066,1.56932,0.18649,1.31191,0.19205,0.18204,-0.059265,-0.242982,-0.142599,1.19573,-1.72953,-1.53043,-0.0422003,-0.418955,-1.83615,1.87599,-0.649295,0.0270976,0.26704,0.513723,-1.12524,-1.73363,-2.70453,-2.39331,-4.26278,1.08683,-0.341911,0.279173,1.20328,1.02859,2.4223,-1.06864,0.135795,-1.80928,-0.599492,1.36407,0.510603,-1.94726,2.99486,-0.0866861,1.7015,1.32407,0.903886,2.17112,0.665018,0.759442,1.0619,1.817,-1.69142,1.3312,-0.42817,1.93255,0.178975,-0.691444,1.0186,-0.672162,-0.135827,1.017,-1.71889,-1.53043,-0.0422003,-0.418955,-1.83615,1.87599,-0.649295,0.0270976,0.26704,0.513723,-0.629075,-1.05669,-0.686523,-0.996541
-219.344,0.996373,0.0408806,7,127,0,237.656,-0.372967,-0.735707,0.410401,-1.75194,0.17942,-0.118256,0.24658,0.00603179,1.08101,0.0383552,-0.185817,1.24656,0.0821519,-1.08611,1.06024,-1.66379,0.774334,0.899549,0.100352,0.132266,-1.4141,0.888681,-2.17126,-1.91446,0.351815,-0.394358,0.648421,-1.81728,-0.362807,-1.29011,-0.526784,1.80814,-2.46122,0.984097,-2.34896,1.07106,0.242531,3.21298,1.85185,-1.05542,-1.04917,-1.91106,-0.611141,-1.33224,-0.170072,1.33991,-0.927783,-0.0351508,-3.50181,-1.93933,0.0705518,-2.294,0.151746,-1.60204,2.13267,-0.532974,1.84941,-4.83263,-3.02122,1.24656,0.0821519,-1.08611,1.06024,-1.66379,0.774334,0.899549,0.100352,0.132266,1.45318,1.77569,-0.872112,0.0784799
-217.42,0.903407,0.0410382,6,63,0,228.401,-0.0344284,0.460445,0.976607,-0.881365,0.414912,-0.127189,-0.311676,0.0088832,0.572736,-0.0933606,-0.514977,0.502398,-0.277144,-1.04017,0.343363,-0.419711,1.37104,1.42317,-0.0205905,1.03319,-3.22836,0.556369,-2.58274,-1.74664,-0.464925,1.26776,0.349373,1.71497,0.120194,0.550103,-1.65594,0.0765933,-1.79307,-2.17995,-2.10542,-1.186,-0.201234,0.588619,-1.27437,1.68286,-0.0562534,-0.00838597,-0.182598,0.751809,-0.528697,-1.58893,0.386276,0.214802,5.32283,0.335869,0.951221,-0.235782,0.389858,-1.03559,0.713762,-0.0450508,1.61212,12.1186,-3.404,0.502398,-0.277144,-1.04017,0.343363,-0.419711,1.37104,1.42317,-0.0205905,1.03319,-1.13516,1.08995,-1.46339,-0.380647
-215.759,0.999266,0.0372293,6,63,0,222.471,-0.207137,-0.0755109,0.348229,-0.518331,-0.226289,-0.124494,-1.04609,-0.0297688,0.582344,-0.155845,-0.335869,1.03881,-0.70443,-1.14748,0.467622,-0.516867,0.733432,1.59607,-0.332898,0.503154,-1.72329,-0.163456,-3.38145,-0.833393,1.15363,0.385141,0.963217,-0.783364,0.705599,-1.2599,1.34346,-0.127085,1.78246,-0.154152,0.162287,-0.072625,-0.00162243,-0.485055,0.069284,-0.175506,1.0807,0.643565,0.296436,0.988725,-1.41141,0.775114,0.0158055,-0.144636,-5.65943,-0.699845,-0.00246081,-0.653322,-0.230395,-3.05524,-1.79378,-1.00667,3.15007,-6.38296,0.934959,1.03881,-0.70443,-1.14748,0.467622,-0.516867,0.733432,1.59607,-0.332898,0.503154,-0.881106,0.342002,-0.859027,2.10533
-215.945,0.997645,0.0374946,7,127,0,224.746,-1.12781,1.04346,-0.0528983,0.0360178,0.0324922,1.72448,0.285488,0.290368,-1.13898,0.94489,0.0239402,-0.921185,0.700838,1.08999,-0.176124,0.463922,-0.772956,-1.4489,0.709204,0.125672,-2.09337,-0.211798,-1.43222,-1.31797,0.121522,-0.754784,-1.07993,1.34549,-2.42627,1.43595,-1.17261,1.805,0.0644647,0.215475,0.482981,0.564479,0.0798035,-0.392177,0.648344,-0.335469,-1.01541,0.70903,0.441212,1.45928,-0.0368635,0.291366,0.618522,-0.349846,7.84809,0.857606,-0.0574026,2.51892,-0.0559563,2.57849,2.61432,0.649274,-1.60407,8.31361,0.289497,-0.921185,0.700838,1.08999,-0.176124,0.463922,-0.772956,-1.4489,0.709204,0.125672,-0.591871,6.42698,-0.660882,1.898
-224.676,0.993059,0.0376942,7,127,0,231.187,-1.47796,1.93272,-0.0603399,0.912785,-0.827693,1.40528,0.363095,0.63291,-0.900585,1.92367,-0.300595,-1.84968,-1.14133,-0.744492,0.260177,0.705551,-1.43859,0.156839,1.18819,0.0503881,-2.40405,-1.89467,-0.605337,-1.86811,-0.295531,-0.0748711,0.102368,-0.237992,-0.0447021,-1.30717,-0.113979,0.288859,1.24116,0.890025,-0.643882,-0.002926,-0.990432,-1.87781,0.470428,-0.147686,0.170392,1.93146,0.0292132,-0.127302,0.465589,-1.07088,-0.680465,-0.436849,-14.3272,1.63549,-0.387123,-3.66591,-1.91025,-0.0626129,-0.70115,0.00507955,-1.64751,-0.0324343,-0.243775,-1.84968,-1.14133,-0.744492,0.260177,0.705551,-1.43859,0.156839,1.18819,0.0503881,-1.76164,-4.69275,-4.54474,-1.85182
-226.416,0.99874,0.037706,7,127,0,239.412,-0.159699,-2.19104,0.772454,-1.22183,0.91196,0.154845,-1.3637,-0.287085,0.180163,-1.32232,1.40463,1.72752,1.46347,-0.147313,-0.801806,-0.658444,1.3779,-0.55275,-0.58631,-0.0131018,-2.71681,-2.61024,-3.65502,-1.35625,-0.265093,1.66981,1.17094,1.42878,-0.692524,-0.571154,0.622002,-0.227549,2.25214,1.44173,1.65384,-0.680941,-1.33489,-2.22286,-0.769631,0.297481,-0.997701,-0.869516,1.36009,0.0887665,-0.577958,-0.191596,-0.299098,1.55566,3.26279,-2.38365,0.689004,-1.08204,0.91898,-0.597533,-0.345264,-0.279431,1.46645,-1.81759,1.91717,1.72752,1.46347,-0.147313,-0.801806,-0.658444,1.3779,-0.55275,-0.58631,-0.0131018,-1.0784,0.138455,-1.09328,-1.25151
-222.697,0.997472,0.0379501,7,127,0,237.602,0.00173152,0.778426,0.0498227,-0.523605,-1.31045,0.570657,-0.695711,0.500577,-0.450021,-0.715745,1.53559,-0.133404,-2.21104,-1.16308,-0.0364601,2.03312,0.148538,-0.668304,1.09861,0.299409,-0.914457,-4.9499,-0.825113,-1.3043,-1.90579,-2.61741,0.586756,-1.95113,0.496353,-0.770156,-2.16022,0.712241,1.09732,-2.52497,1.67367,1.78517,0.160155,-0.439937,-0.919345,0.0981363,1.507,-0.759648,-0.597722,0.0454695,-0.0472282,0.743857,-0.960403,-0.0491535,9.15053,1.17505,0.125051,3.30279,-1.78008,2.3845,1.11939,2.96317,-0.0752318,-0.846671,1.59414,-0.133404,-2.21104,-1.16308,-0.0364601,2.03312,0.148538,-0.668304,1.09861,0.299409,0.241274,-0.907486,-1.01362,-1.25842
-223.968,0.999687,0.0381423,7,127,0,237.954,-0.0327273,-0.820046,-0.80907,-1.03224,-0.857334,0.159712,-0.535382,-0.496469,-0.184468,-0.486422,1.37379,-0.420951,-1.8023,-0.299659,-0.124005,0.226258,2.24173,0.336206,-2.75143,-0.492051,-2.00837,-4.19645,-1.56146,-0.30232,1.34856,-0.280638,0.379587,0.625864,1.56359,0.289351,-1.66311,-1.18411,1.16164,1.91436,-1.46532,0.110798,2.2609,1.19887,0.00988789,-1.97771,-0.28556,0.758922,-2.14849,-0.414541,-0.386065,1.20511,-0.457382,0.167883,-4.48519,-1.25469,-1.20115,-1.6645,-0.999494,-1.15132,0.608494,-4.14333,1.25163,-1.46167,1.43846,-0.420951,-1.8023,-0.299659,-0.124005,0.226258,2.24173,0.336206,-2.75143,-0.492051,-0.316004,-0.832053,0.0662943,0.915191
-223.649,0.995114,0.0384263,6,63,0,235.032,0.109849,0.0226606,-0.799544,-1.95968,-0.445755,0.530202,-1.10419,-0.122941,-0.568831,-0.988034,1.11975,0.466606,-0.889742,0.88537,-0.180993,1.09356,1.44067,0.719035,-2.333,-0.399323,-2.7417,-4.79125,-1.28802,-1.00863,0.437318,-1.05939,-0.44346,0.872773,-0.816798,1.29363,0.740485,-1.32246,1.18675,0.0885386,1.09632,-0.941596,-1.34801,-1.27253,0.00793944,-0.551136,1.60406,-0.208568,-1.78651,-0.324588,-0.068575,0.374438,-0.419097,2.45004,-7.80816,-0.14676,-0.982533,-4.30817,-0.507726,0.1366,-1.5656,-0.670254,-1.28764,-1.79139,1.15924,0.466606,-0.889742,0.88537,-0.180993,1.09356,1.44067,0.719035,-2.333,-0.399323,-0.662549,-0.843516,4.4663,0.140374
-216.26,0.999233,0.038521,7,127,0,230.737,0.897973,0.846524,-0.314223,-1.38643,-0.451579,-0.722619,-1.25533,-0.855708,-0.915214,-1.14629,0.754936,0.0246237,0.659062,0.429145,0.85687,-0.15829,-1.36892,0.0879396,0.540061,-0.207775,-1.02912,-2.77426,-1.61966,-0.356782,-2.4254,0.0957797,-1.16617,-2.65196,-0.490148,-0.247753,0.91282,-0.629278,-0.232593,-2.69294,1.43493,0.475655,-0.590698,0.951109,-0.282841,1.05326,1.05451,0.763925,-2.78999,-0.431059,-0.873776,-1.68127,0.350426,0.74399,5.71229,1.47256,-0.309271,-0.472118,-0.360711,-1.46813,1.88035,0.211555,0.500174,-1.78293,1.22597,0.0246237,0.659062,0.429145,0.85687,-0.15829,-1.36892,0.0879396,0.540061,-0.207775,-1.20669,-0.386394,-2.06293,-4.32752
-219.209,0.995194,0.0387868,7,127,0,225.998,-1.36432,1.70612,-0.278819,0.899063,1.51869,0.8928,0.308284,0.804534,-0.139966,-0.159195,-0.536054,0.0195914,-1.51903,0.00673736,-0.859534,0.427594,0.0888481,0.0515571,-0.542269,0.261162,-1.57714,-3.10531,-0.343981,-1.68362,-0.838298,0.718016,0.300316,0.0542988,0.540732,1.1899,-0.273825,1.21252,0.992481,-1.11387,0.691287,0.10016,-0.090642,1.7231,-0.0719431,0.368766,-1.79846,0.550211,0.0730396,0.275475,0.220323,-1.25386,-0.632401,0.479976,-9.23959,1.37699,-1.19481,-2.60731,1.55803,-1.03599,-0.664739,0.505671,-0.638621,-0.945947,-0.363005,0.0195914,-1.51903,0.00673736,-0.859534,0.427594,0.0888481,0.0515571,-0.542269,0.261162,-1.1826,-0.964225,-4.46762,-1.79855
-216.648,0.999466,0.0388841,7,127,0,227.494,0.752138,-0.160362,0.563849,-1.68954,-1.16036,-0.161254,-1.32594,-0.43873,-0.264565,-0.215308,0.645963,-0.451758,1.74179,0.358293,0.857399,-1.00408,0.456354,-0.285613,0.537938,-0.27235,-1.29784,-1.8836,-0.709315,-0.954648,0.391806,1.76299,0.387984,0.733064,0.7343,-0.84999,-0.993192,0.235851,-2.30792,-1.24312,2.23972,-0.996599,-0.61187,1.56195,-0.311429,-0.8343,0.623775,-1.00669,0.106353,-0.0496638,-0.323016,-0.489436,1.4324,0.648186,1.52006,-0.613247,0.910538,-2.40694,-1.30917,0.392312,-1.38204,-0.35749,0.711539,-0.955513,1.80368,-0.451758,1.74179,0.358293,0.857399,-1.00408,0.456354,-0.285613,0.537938,-0.27235,-0.151589,0.124015,0.956074,-1.37509
-217.118,0.953962,0.0391601,7,127,0,228.007,-0.674202,0.548237,-0.668713,0.258359,1.35095,0.363574,-0.897055,-0.288969,-1.03491,0.932171,-0.509919,-0.410993,-1.53831,0.205246,-1.09139,0.546732,-0.291285,0.427683,-0.156752,0.963512,-3.14486,-1.73866,-0.952288,-1.18813,2.73983,-0.503578,0.993298,-1.15712,0.0505145,-3.16471,-0.359023,-1.32637,-0.871438,-0.397677,2.75978,-1.28941,0.929027,0.766921,0.295558,-0.984255,0.41741,0.031241,0.629065,0.5612,-0.34903,-0.595805,0.0160729,-0.0929649,-9.85094,0.406224,-0.792616,-1.92178,1.27236,-1.39668,-1.66199,-1.34875,-2.11809,-0.406499,-0.324494,-0.410993,-1.53831,0.205246,-1.09139,0.546732,-0.291285,0.427683,-0.156752,0.963512,-0.937569,-2.59511,-0.654706,0.563479
-220.846,0.992748,0.03756,6,63,0,227.185,-0.109145,1.85306,0.702065,-0.454016,-0.00398979,1.26097,-1.93033,-0.580299,-0.920522,0.584016,-0.123418,0.377253,-0.715064,0.42522,-0.384922,0.664977,0.341829,0.379153,-0.822366,1.07593,-0.915731,-1.64595,-1.59136,-1.72753,1.01431,-0.0987123,-1.16309,1.73724,1.73249,-0.417492,0.724994,0.263505,-0.698102,1.22966,-0.312105,-0.699646,-1.18381,-0.0332189,-1.22222,0.257738,-0.448496,0.278816,0.515234,0.467635,-0.190223,-0.597045,0.361076,-0.0723246,0.207854,3.32918,2.05736,-0.143105,0.10319,3.33538,-6.7928,-0.477266,-1.25747,-0.293772,0.835735,0.377253,-0.715064,0.42522,-0.384922,0.664977,0.341829,0.379153,-0.822366,1.07593,14.2155,-1.45001,0.169316,-0.793858
-221.876,0.999377,0.037556,7,127,0,232.626,0.402298,-1.73441,-0.624696,-0.530072,-0.14605,-0.166668,0.655725,0.924099,-0.0950758,-0.826036,-0.680391,-0.430427,1.38716,-0.638071,0.279833,-0.551466,-0.350186,-0.679634,0.779207,-0.925914,-2.81364,-1.69802,0.0311175,-3.30866,2.21808,-0.0286905,0.326996,-1.60683,0.211667,-1.28061,0.701869,-1.83936,0.078235,0.727992,-1.12429,-1.13742,-0.947563,-1.10775,-0.372461,-1.81735,0.00236282,-1.56751,-0.322687,0.760731,-0.9027,-0.656452,-0.166783,1.39283,17.7691,-1.86236,-0.641724,14.1397,0.017188,1.81388,3.01053,1.2172,0.134288,0.577654,1.14151,-0.430427,1.38716,-0.638071,0.279833,-0.551466,-0.350186,-0.679634,0.779207,-0.925914,-0.0292081,-3.17751,-7.3407,-0.644742
-225.393,0.999448,0.0378187,7,127,0,238.891,-0.0468649,-1.30235,-1.10975,-1.10494,-0.547926,0.157509,-0.685475,0.552281,1.38034,-1.82891,0.515962,-0.5442,-0.463923,-0.172715,1.53706,0.623913,-0.722506,-0.940402,-1.01437,-0.548383,-2.98822,-4.46837,-1.29228,-2.92531,-2.18507,1.41295,0.191641,0.518394,-0.0567723,-0.561147,-2.23044,-0.963358,1.6787,-0.541654,1.59467,0.235881,-1.30238,0.662529,0.67296,0.807504,0.126927,0.307233,-1.80332,0.819345,0.260944,-2.28826,-1.67735,0.928329,6.85942,-1.42813,-1.19033,0.789985,-0.634739,0.29889,-0.200984,0.669153,1.64991,-1.83236,0.599738,-0.5442,-0.463923,-0.172715,1.53706,0.623913,-0.722506,-0.940402,-1.01437,-0.548383,-0.904736,-0.936916,-2.50596,-0.878867
-217.038,0.998896,0.038085,7,127,0,236.915,0.117992,-0.000200469,-0.0699173,-0.578847,0.492996,-0.260645,-0.664354,1.11805,-0.61129,0.195101,-0.889261,-0.556977,0.0546253,0.267172,-0.0154202,-0.443067,-1.30881,1.07161,-2.10788,1.36931,-1.7617,-1.5848,-0.354097,-1.83642,0.602327,1.57682,1.43509,1.25669,0.474285,1.80045,0.325411,-1.96812,-2.80299,3.44502,-1.43601,0.651414,0.422926,0.158796,-1.74691,-0.522791,1.10087,0.901753,1.03139,0.522484,0.947879,2.72143,0.409123,-1.70048,9.15106,-0.300008,-0.139557,5.70072,0.994207,-0.285717,0.700059,2.2065,-0.241327,1.11136,0.167762,-0.556977,0.0546253,0.267172,-0.0154202,-0.443067,-1.30881,1.07161,-2.10788,1.36931,-1.14944,-1.57994,-3.26294,-0.822972
-218.803,0.994777,0.0383295,7,127,0,233.657,0.0939199,0.578287,-0.544645,-1.8966,-0.374206,-0.233774,-0.919856,1.45711,-0.449018,0.125013,-0.52805,0.146887,0.526574,0.0504773,0.42155,-0.315575,-2.47669,1.07674,-1.1623,0.182605,-1.29448,-0.265394,-1.43443,-0.877974,0.262656,0.827075,-0.555956,-2.31455,-1.47224,0.843197,-0.49311,-0.603999,0.878396,0.478108,0.837432,1.12639,0.409984,-0.413226,0.773229,0.306717,-0.841431,-0.352895,2.44675,-2.32805,0.153075,2.78861,-1.14181,0.568829,0.346719,0.252796,-1.09852,-2.0521,-0.395496,-2.68306,-0.793727,6.05256,-1.27606,-1.02065,0.656965,0.146887,0.526574,0.0504773,0.42155,-0.315575,-2.47669,1.07674,-1.1623,0.182605,1.00037,-0.982749,-0.876186,5.72473
