# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=536066880
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_unadjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_unadjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,index.1
-211.929,0.993995,0.169213,5,31,0,217.66,-0.493513,1.26048,-1.18175,-0.321845,-0.038279,0.410322,-1.37396,0.88531,1.54268,0.039324,8,0.125,0.390801,0.368191,0.376092,0.378712,0.382871,0.366435,0.387294,0.393446,8
-212.165,0.994974,0.170235,5,31,0,216.869,-0.300012,-0.398309,1.21867,-0.075829,0.108302,0.00416877,0.705589,-1.02826,-1.60548,0.207731,8,0.125,0.405463,0.488288,0.421708,0.431063,0.425766,0.461715,0.374347,0.346713,8
-212.383,0.998352,0.171501,5,31,0,216.462,-0.234956,0.701149,-1.39263,0.167434,-0.958461,0.249225,-1.01726,1.05485,1.30997,0.0532379,8,0.125,0.450753,0.423335,0.443729,0.428988,0.444804,0.428221,0.455419,0.45879,8
-214.979,0.996636,0.173633,4,31,0,218.238,-0.640242,-1.46509,2.27788,0.974401,0.836816,-0.806451,0.0603784,-0.093614,-1.56427,0.193761,8,0.125,0.284119,0.450444,0.389018,0.382701,0.310775,0.347841,0.341103,0.280227,8
-215.667,0.97316,0.175327,4,31,0,220.723,-0.436806,-1.91496,1.89493,0.94074,1.89069,-0.176601,-0.0389166,-0.866487,-1.20984,0.0174327,8,0.125,0.384572,0.400406,0.39642,0.400389,0.391769,0.392341,0.388907,0.387485,8
-209.133,0.998775,0.170976,4,15,0,217.711,-0.447335,-0.738801,0.728972,1.43148,0.0484439,0.14248,-0.719912,-0.935612,-0.859155,0.160332,8,0.125,0.362209,0.418129,0.445759,0.391844,0.395443,0.362909,0.354952,0.357763,8
-207.951,0.996711,0.173176,5,31,0,212.298,-0.463219,0.905424,0.320981,-0.528472,1.08557,0.263919,0.236303,-0.803574,0.79321,0.274007,8,0.125,0.446425,0.407269,0.35251,0.458653,0.4035,0.40168,0.335502,0.438839,8
-214.511,0.925074,0.174854,4,15,0,218.171,-0.69314,1.31258,0.0151551,0.958483,-0.788549,1.47464,-0.720238,1.16882,2.41336,0.18263,8,0.125,0.388547,0.33395,0.373298,0.302135,0.395601,0.304772,0.382328,0.437235,8
-211.644,0.956093,0.15891,5,31,0,223.092,-0.574877,0.676288,0.221954,0.70652,-1.50113,1.29078,0.400384,-0.421907,1.80164,0.0829602,8,0.125,0.373139,0.364366,0.373726,0.331943,0.385139,0.367801,0.352087,0.395222,8
-211.61,0.992617,0.151203,5,31,0,218.823,-0.428126,-0.414117,-1.07484,-1.00893,-0.865329,0.760301,0.0560183,0.0863029,2.13824,0.101447,8,0.125,0.384584,0.368847,0.370405,0.373809,0.413141,0.395932,0.396667,0.447394,8
-211.189,0.99553,0.151785,4,15,0,214.139,-0.456882,-0.390049,-1.02115,-0.919166,-0.919143,0.631708,0.0456541,0.121461,2.01497,0.085646,8,0.125,0.379826,0.367179,0.369211,0.369211,0.400645,0.388654,0.390198,0.429398,8
-209.31,0.992677,0.153009,4,15,0,216.302,-0.448952,-0.293556,0.051298,-0.676181,0.344324,0.847289,-0.534656,1.49516,-0.329329,0.0658907,8,0.125,0.38502,0.390414,0.379068,0.395019,0.402965,0.381265,0.413277,0.384462,8
-209.165,0.994495,0.153594,5,31,0,214.405,-0.288913,0.55331,0.109827,0.451819,-0.375026,0.249737,-0.29613,-1.78444,1.04966,0.384409,8,0.125,0.480955,0.438637,0.471224,0.393392,0.451921,0.400652,0.273911,0.528616,8
-209.855,0.94456,0.154579,5,31,0,215.588,-0.518794,-0.255347,0.146111,-0.54449,0.172208,-0.22684,-1.02762,1.68163,-0.860637,0.0995267,8,0.125,0.367209,0.376542,0.360548,0.377152,0.367869,0.349538,0.413036,0.353326,8
-208.138,0.999977,0.144731,5,31,0,212.766,-0.168924,0.455206,-0.899417,-0.00559424,-0.111554,-0.0694321,-0.787601,-1.53903,0.49219,0.415779,8,0.125,0.505085,0.367517,0.457292,0.446381,0.450713,0.378389,0.308142,0.508929,8
-210.116,0.928261,0.146823,5,31,0,213.275,-0.537532,0.456805,-0.549754,-0.167589,0.730434,0.98659,-1.3174,1.04984,0.15107,0.0600615,8,0.125,0.375171,0.36111,0.366422,0.379032,0.382659,0.350542,0.383557,0.370876,8
-212.916,0.995303,0.134341,4,31,0,215.556,-0.508393,0.757564,-2.13633,-0.46369,-1.56219,0.30749,-0.510242,1.32753,0.0908252,0.0482534,8,0.125,0.384181,0.351722,0.370338,0.358065,0.379056,0.369814,0.390708,0.376599,8
-211.573,0.999943,0.135379,5,31,0,216.906,-0.491462,0.512937,-1.39875,-1.05849,-0.932694,-0.107587,0.203925,1.29534,-0.84137,0.0325332,8,0.125,0.383487,0.368893,0.371474,0.37243,0.378725,0.381113,0.389522,0.373125,8
-207.849,0.997966,0.137324,5,31,0,214.194,-0.513488,0.835891,0.9798,-0.0472016,-0.303175,0.849208,-0.166533,0.781754,0.464375,0.643036,8,0.125,0.506005,0.529107,0.367295,0.329944,0.508145,0.349651,0.497302,0.446486,8
-210.185,1,0.138889,5,31,0,213.166,-0.689156,0.625521,-0.202999,0.515793,-0.0363334,-0.926846,0.179059,-0.325872,-0.1925,0.563574,8,0.125,0.416629,0.309264,0.401681,0.32968,0.229435,0.357038,0.29467,0.31053,8
-210.095,0.976376,0.140868,4,31,0,215.019,-0.515904,0.996727,1.62935,1.26042,-0.992512,1.15572,-0.479527,0.948902,0.255361,0.164572,8,0.125,0.412929,0.438376,0.423487,0.33643,0.419286,0.355529,0.411022,0.383699,8
-212.612,0.986305,0.138149,5,31,0,218.744,-0.525396,-1.03323,-1.63289,-1.29483,0.349288,-1.35967,0.0494451,-0.854802,-0.460264,0.0520288,8,0.125,0.359127,0.351979,0.356001,0.375845,0.355228,0.372192,0.361267,0.366017,8
-210.556,0.999505,0.13741,5,31,0,216.79,-0.248061,0.784759,1.56657,1.09703,-0.219895,1.16454,-1.12967,0.413212,0.380215,0.170073,8,0.125,0.471383,0.504592,0.484633,0.429116,0.487502,0.391696,0.455671,0.454279,8
-209.942,0.997374,0.139245,4,31,0,213.014,-0.335609,0.726487,1.447,0.681045,0.789094,0.736614,-1.72724,-0.125151,0.198568,0.0929865,8,0.125,0.433384,0.449904,0.432347,0.434815,0.433616,0.37843,0.41405,0.421372,8
-210.831,0.99854,0.140669,5,31,0,214.789,-0.506037,1.15007,0.703385,-0.927107,-1.66169,1.65531,-0.103304,1.07903,-0.0760778,0.366996,8,0.125,0.479021,0.438341,0.300214,0.246778,0.525342,0.367269,0.472519,0.369595,8
-207.912,1,0.142329,4,15,0,212.057,-0.515939,0.506445,1.03584,-0.901892,-0.0538273,0.477733,0.0701888,0.300177,-0.0691702,0.109357,8,0.125,0.386854,0.400673,0.351018,0.372425,0.38611,0.375601,0.381517,0.372033,8
-208.741,0.992333,0.144291,5,31,0,211.463,-0.00519709,-0.0235801,0.222114,-0.152646,0.240021,-0.882274,-0.390394,-0.0712284,-0.408955,0.729447,8,0.125,0.494401,0.539126,0.470897,0.542369,0.343267,0.428011,0.485715,0.4247,8
-209.376,0.988575,0.144706,4,15,0,211.925,-0.0491711,0.254084,-1.09248,-0.772368,0.471531,0.294952,-1.52299,-1.41901,-0.426299,0.445322,8,0.125,0.515989,0.369195,0.402966,0.540117,0.520533,0.325767,0.336019,0.44053,8
-210.029,0.982978,0.144357,5,31,0,214.631,-0.350406,0.868265,0.533436,0.226582,1.50265,-0.484351,-2.17029,-0.227138,-0.465316,0.137486,8,0.125,0.442498,0.431173,0.420858,0.464109,0.397235,0.343262,0.405733,0.397862,8
-216.413,0.979741,0.142889,5,31,0,218.476,-0.573146,1.60141,-0.277897,-0.365065,-2.16312,-0.952,2.40597,0.398097,0.702897,0.122627,8,0.125,0.406906,0.352693,0.350256,0.301871,0.334058,0.430917,0.371841,0.380612,8
-211.604,1,0.140805,4,15,0,217.705,-0.508537,1.01291,0.0205134,-0.0633833,-0.980221,-0.574775,1.77576,-0.873274,0.600017,0.0344193,8,0.125,0.383747,0.375702,0.375025,0.367658,0.370909,0.389975,0.368515,0.380392,8
-208.025,0.985326,0.142705,5,31,0,219.665,-0.433305,0.255597,0.275325,-0.0826226,1.44142,0.587447,-1.11901,0.538149,-0.345936,0.185278,8,0.125,0.404693,0.405574,0.389691,0.458535,0.419588,0.345104,0.417365,0.378152,8
-211.578,0.994805,0.141715,5,31,0,213.378,-0.686891,1.44213,0.770859,1.13289,-1.6458,0.289269,0.736401,-0.613331,-0.390499,0.124719,8,0.125,0.37589,0.356463,0.366886,0.290666,0.342806,0.355477,0.317912,0.323968,8
-215.468,0.992793,0.142584,5,31,0,220.013,-0.244865,-0.8745,-0.368408,-1.00119,1.75138,-0.272435,-1.46099,1.00571,0.979778,0.00743328,8,0.125,0.437487,0.438413,0.437256,0.442297,0.438589,0.436415,0.44093,0.440882,8
-210.943,0.999695,0.143054,5,31,0,218.632,-0.657801,0.938495,1.58698,0.251848,-1.98439,-0.183072,0.440308,-0.249821,-0.579755,0.168811,8,0.125,0.377688,0.403741,0.350854,0.270362,0.334321,0.358134,0.331818,0.319587,8
-209.152,0.970372,0.144884,5,31,0,216.386,-0.175088,0.426523,0.735655,0.987047,-0.413225,-0.801589,-0.683311,-1.04776,-0.556355,0.235175,8,0.125,0.481314,0.49948,0.514256,0.43235,0.410088,0.416834,0.396159,0.424109,8
-210.856,0.991134,0.140953,5,31,0,213.762,-0.121912,0.507636,0.220643,0.899534,0.258394,-0.790908,-1.07402,-1.59089,-1.11842,0.166167,8,0.125,0.490611,0.478701,0.50689,0.480266,0.437003,0.425465,0.404617,0.423662,8
-211.678,0.976401,0.141086,5,31,0,218.109,-0.748774,1.25955,0.118443,1.17708,0.654626,0.0209299,0.638143,1.64816,0.395867,0.15411,8,0.125,0.364783,0.325081,0.361843,0.343465,0.321792,0.342893,0.378769,0.33453,8
-213.638,0.987167,0.138409,5,31,0,219.576,-0.623088,0.0840286,3.07259,1.62713,-0.180808,0.200581,0.358074,0.509513,1.00173,0.219702,8,0.125,0.353286,0.512989,0.433986,0.340108,0.359158,0.36716,0.374925,0.40059,8
-211.607,0.999238,0.137792,5,31,0,216.548,-0.191196,1.17224,-1.45684,-1.60549,-0.0933133,0.220986,-0.385599,-0.376365,-0.433002,0.123491,8,0.125,0.488393,0.408275,0.403847,0.449493,0.459115,0.440579,0.44086,0.439136,8
-212.771,0.999399,0.139442,5,31,0,214.86,-0.383429,-0.391185,2.32203,1.85101,-0.923976,0.218184,-0.186983,0.587822,0.908832,0.17761,8,0.125,0.38867,0.507246,0.486336,0.366436,0.414674,0.397321,0.430693,0.444724,8
-212.334,0.99861,0.141131,5,31,0,215.998,-0.410095,0.492938,-1.8033,-1.5931,0.89554,-0.570184,-0.979573,-1.65609,-0.09964,0.145309,8,0.125,0.416182,0.33802,0.344888,0.430463,0.379199,0.3653,0.342823,0.395423,8
-210.172,0.999259,0.142676,5,31,0,215.879,-0.309823,-1.18299,0.729575,-0.322053,1.0313,0.452456,0.106511,-0.191685,0.935359,0.185805,8,0.125,0.370603,0.456544,0.408623,0.470484,0.4438,0.427996,0.414489,0.466045,8
-208.946,0.351197,0.577417,3,7,0,218.498,-0.449045,-0.248569,0.977694,-0.202848,-0.105341,0.318295,-1.43738,0.472282,1.35959,0.156725,8,0.125,0.380364,0.426581,0.382055,0.385669,0.401514,0.33753,0.407327,0.441281,8
-208.946,0.000450743,1.77814,1,3,1,211.81,-0.449045,-0.248569,0.977694,-0.202848,-0.105341,0.318295,-1.43738,0.472282,1.35959,0.156725,8,0.125,0.380364,0.426581,0.382055,0.385669,0.401514,0.33753,0.407327,0.441281,8
-213.025,0.986983,0.119183,5,31,0,218.494,-0.426762,0.352831,-0.616649,0.362884,-0.97275,-0.280461,1.99509,0.0176059,-1.86126,0.0459699,8,0.125,0.398782,0.388147,0.398893,0.384266,0.391823,0.417013,0.395093,0.374649,8
-210.519,0.99991,0.069554,6,63,0,216.547,-0.511707,-0.0982325,-0.76432,0.619496,0.674508,1.31363,-1.41946,-0.994507,0.308177,0.166154,8,0.125,0.370977,0.34554,0.399206,0.4014,0.427161,0.321354,0.336943,0.386867,8
-210.109,0.998861,0.0506809,6,63,0,213.847,-0.373305,-0.109622,-0.346314,1.15846,1.14076,0.094789,-0.474737,-0.541072,-1.03661,0.0400771,8,0.125,0.406682,0.404395,0.419001,0.418828,0.40866,0.403156,0.402517,0.39775,8
-208.679,0.998807,0.0412291,6,63,0,219.715,-0.470351,0.109433,0.897552,-0.754676,1.70349,-0.291422,-0.074069,-0.0804282,-0.485504,0.168963,8,0.125,0.388918,0.420993,0.354833,0.454495,0.372948,0.381576,0.381322,0.365312,8
-208.534,0.999548,0.0360612,7,127,0,213.48,-0.589094,0.954629,-0.00509152,0.91219,-1.72139,0.521407,-0.263606,0.0945231,0.520065,0.518413,8,0.125,0.476467,0.356237,0.470982,0.185204,0.420971,0.326128,0.368166,0.420801,8
-210.311,0.99679,0.033206,7,127,0,213.73,-0.643917,0.587061,0.342137,-0.562716,-1.46986,0.678856,0.938913,0.499806,1.07074,0.152901,8,0.125,0.364901,0.356267,0.325204,0.295533,0.36816,0.377457,0.361815,0.382205,8
-210.778,0.999793,0.0313742,7,127,0,216.034,-0.508365,1.16189,1.64424,-0.242158,-2.15309,1.06145,-0.302659,0.260338,0.998984,0.302725,8,0.125,0.460922,0.497347,0.358548,0.238638,0.453376,0.354346,0.394233,0.448694,8
-210.138,0.999969,0.0306696,7,127,0,213.046,-0.25483,0.240493,-0.596056,0.679594,2.22725,-0.533356,-0.793996,-0.81732,-0.951865,0.334753,8,0.125,0.456529,0.388324,0.493167,0.620282,0.393321,0.372707,0.370883,0.360437,8
-210.7,0.999319,0.0305409,7,127,0,215.816,-0.0239367,0.518205,-0.211661,-2.48721,-0.605926,-0.389336,-1.56903,-0.504945,-0.653711,0.375112,8,0.125,0.542509,0.47419,0.277495,0.437522,0.457607,0.351489,0.446865,0.433115,8
-210.714,0.996979,0.030754,6,127,0,215.349,-0.240772,0.902046,0.0736321,-1.59574,-0.613139,-0.741753,-2.05787,-0.616094,0.305712,0.104942,8,0.125,0.463537,0.442001,0.399336,0.424307,0.421014,0.387762,0.424231,0.448016,8
-212.844,0.999511,0.0310443,7,127,0,217.905,-0.393054,-0.270555,0.0439172,1.85178,0.562152,1.17245,1.4232,0.665715,0.469822,0.107133,8,0.125,0.396029,0.404115,0.451487,0.417553,0.433534,0.440143,0.420253,0.415149,8
-211.808,1,0.0318207,7,127,0,215.691,-0.0315663,1.15784,1.06198,-1.6965,-0.626308,-0.832467,-1.26573,-0.68712,-0.686081,0.275218,8,0.125,0.571284,0.564811,0.377899,0.449192,0.435197,0.406146,0.445054,0.445125,8
-211.063,0.999965,0.0328447,7,127,0,215.854,-0.445722,-0.282123,-1.90246,1.61008,-0.053373,0.16982,-0.656866,-0.0969707,0.734357,0.102655,8,0.125,0.383508,0.345016,0.430346,0.389075,0.394535,0.374455,0.388012,0.40846,8
-209.86,0.999998,0.0340345,7,127,0,214.825,-0.177312,0.35212,1.86988,-0.64169,0.111656,-0.463488,-1.159,-0.978528,0.015805,0.280933,8,0.125,0.480413,0.586132,0.411544,0.463579,0.42372,0.376856,0.388835,0.456889,8
-210.887,0.99781,0.0353752,6,63,0,215.178,-0.201022,0.649085,1.20743,-0.942642,0.375061,-1.76857,-1.6094,-1.16307,-0.667848,0.202293,8,0.125,0.482578,0.510806,0.403305,0.468753,0.363827,0.371312,0.392622,0.416752,8
-212.737,0.99977,0.0366013,6,63,0,219.078,0.0590069,-0.605944,-0.491083,-0.855176,-0.581427,1.11145,-0.52279,-0.985707,-0.75608,0.691328,8,0.125,0.410984,0.430333,0.370004,0.415093,0.695801,0.424968,0.349227,0.38611,8
-211.108,0.999493,0.0381559,6,63,0,219.703,0.152416,-1.17075,-0.397477,0.277503,0.326999,0.424848,-1.34611,-0.579781,-0.328755,0.482462,8,0.125,0.398331,0.490163,0.57109,0.576929,0.588408,0.378238,0.468216,0.498451,8
-207.973,0.99942,0.0397832,6,127,0,214.646,-0.517771,0.843094,-0.0648459,-0.847303,-0.276627,-0.143661,-0.377349,-0.827544,-0.962991,0.201543,8,0.125,0.413904,0.370321,0.334358,0.360424,0.366625,0.355758,0.335245,0.329189,8
-207.123,0.999408,0.0414969,5,63,0,212.564,-0.337542,0.243875,-0.0983943,-1.01685,0.0545401,-0.111354,-0.86041,-0.723657,-0.438032,0.162007,8,0.125,0.426039,0.412538,0.377005,0.418556,0.412029,0.382976,0.388225,0.39927,8
-209.964,0.999457,0.0432971,6,63,0,211.281,-0.381758,-0.761955,0.446605,-0.111127,-1.12834,1.70947,-0.675168,-0.369474,1.03947,0.282002,8,0.125,0.355115,0.436393,0.39817,0.331823,0.525058,0.360739,0.380848,0.477858,8
-214.22,0.996559,0.0451859,6,127,0,218.571,-0.637396,1.07356,-0.13735,0.0340149,-0.532442,-1.70696,0.128135,1.37962,-1.6984,0.024947,8,0.125,0.351919,0.345061,0.346028,0.342837,0.336266,0.346559,0.353663,0.336314,8
-209.513,0.999841,0.0467569,6,127,0,216.25,-0.350534,0.350214,0.00905113,-0.308768,-0.012176,0.225232,-0.291345,1.90065,0.313224,0.0833763,8,0.125,0.420351,0.413436,0.407025,0.413007,0.417814,0.407376,0.452131,0.419599,8
-210.408,0.999838,0.0488376,6,63,0,213.3,-0.529085,-0.966564,0.307558,1.44113,1.00604,0.0902862,-0.4749,0.295762,-0.738235,0.320213,8,0.125,0.301831,0.393983,0.483102,0.44845,0.3775,0.336004,0.393081,0.317458,8
-211.223,0.999999,0.0509911,6,63,0,214.704,-0.452106,-1.159,0.131922,1.47857,1.48911,-0.792436,-0.564872,0.240729,-1.03122,0.181225,8,0.125,0.340258,0.394557,0.454092,0.454565,0.355325,0.364827,0.399277,0.345475,8
-208.961,0.999899,0.0532393,6,63,0,214.172,-0.438055,-0.825061,-0.261052,-0.494482,0.533024,0.735227,0.00729421,-0.35225,-0.166112,0.0383822,8,0.125,0.384682,0.389819,0.38769,0.397092,0.398952,0.392271,0.388986,0.390686,8
-216.881,0.996544,0.0555409,6,63,0,218.722,-0.517124,-1.22956,1.16486,1.31392,0.0692454,-1.61799,-1.22292,-2.71269,-0.293537,0.0181158,8,0.125,0.368328,0.378476,0.379112,0.373819,0.366692,0.368356,0.362099,0.372282,8
-218.332,0.999605,0.0573697,6,63,0,221.288,-0.400543,-1.2665,1.11794,1.06056,-0.694027,-1.79209,-2.12358,-2.95999,-0.505826,0.0333185,8,0.125,0.391088,0.410162,0.4097,0.39564,0.386926,0.384309,0.377737,0.39714,8
-215.807,0.999988,0.0597339,6,63,0,225.707,-0.504234,-1.67075,2.45529,0.0607491,0.368185,-0.62745,-0.101747,-1.86902,1.6796,0.0415926,8,0.125,0.360378,0.400805,0.37714,0.380148,0.37044,0.375553,0.358479,0.393082,8
-215.845,0.999946,0.0622211,6,63,0,220.092,-0.468773,2.0507,-2.0865,0.111327,-1.24202,0.651403,0.354913,1.96081,-1.36393,0.0631531,8,0.125,0.415988,0.35422,0.386573,0.366512,0.394691,0.390227,0.41461,0.364726,8
-215.385,0.99992,0.0647608,6,63,0,222.541,-0.42857,0.10989,2.28056,-1.24943,1.06501,-1.67484,0.308388,-1.75882,1.23937,0.0481498,8,0.125,0.395732,0.420978,0.380193,0.406781,0.375378,0.39802,0.37443,0.408808,8
-214.439,0.999344,0.0673534,6,63,0,222.085,-0.320578,0.44023,-1.36952,1.52429,-1.08882,1.54713,-0.992623,1.9003,-1.22246,0.154751,8,0.125,0.43722,0.369931,0.478839,0.380112,0.479721,0.383625,0.493374,0.375251,8
-209.914,0.999996,0.069894,5,31,0,217.039,-0.318266,0.477728,-0.912583,0.087493,-1.73207,0.371058,-1.58537,-0.215829,-0.0529599,0.0930473,8,0.125,0.431971,0.400549,0.423084,0.382387,0.429537,0.385616,0.416211,0.419898,8
-212.445,0.99624,0.0726075,5,31,0,216.364,-0.28929,-0.524837,-1.6135,0.918885,-1.17067,0.144898,-0.3646,0.802717,1.55722,0.187526,8,0.125,0.404269,0.356207,0.47079,0.37547,0.434843,0.411526,0.465366,0.500683,8
-213.343,0.994884,0.0746334,4,15,0,215.826,-0.374727,-0.724394,-2.00165,0.743175,-0.82975,0.0377953,-0.765214,0.677336,1.24426,0.289318,8,0.125,0.357942,0.278113,0.460156,0.350968,0.410042,0.355233,0.455428,0.496315,8
-209.821,0.999865,0.0764044,5,31,0,215.122,-0.29665,0.651453,1.7238,-0.834767,-0.29934,-0.0131043,-1.48045,-1.03758,-0.874639,0.276538,8,0.125,0.470908,0.544891,0.371102,0.406265,0.425491,0.330472,0.35811,0.368532,8
-212.743,0.996942,0.079195,6,63,0,216.231,-0.359624,0.442194,-2.70674,0.2209,1.45161,0.408448,-0.333698,-0.154543,0.46659,0.113266,8,0.125,0.423227,0.339347,0.417121,0.451353,0.422295,0.401932,0.40682,0.423902,8
-211.627,0.996843,0.0814192,6,63,0,221.132,-0.402294,-0.819424,-0.20324,1.98354,-0.0635705,0.538819,-0.432119,-1.25897,-1.60412,0.134339,8,0.125,0.374637,0.394223,0.466095,0.398712,0.418263,0.386904,0.360909,0.350284,8
-212.974,0.999591,0.083639,6,63,0,215.261,-0.474689,-0.832347,0.507145,1.37559,-0.128955,0.426106,-0.720874,-1.78892,-2.1964,0.0815546,8,0.125,0.36759,0.393332,0.410354,0.381024,0.391756,0.369706,0.349649,0.34213,8
-214.581,0.994587,0.0864728,6,63,0,223.281,-0.363817,1.0973,-0.572355,-1.51819,0.143227,0.140674,-0.249326,2.39185,2.10784,0.14658,8,0.125,0.44943,0.389905,0.357472,0.415124,0.415033,0.401225,0.496695,0.486291,8
-213.258,0.999394,0.0882311,5,31,0,219.579,-0.615302,0.139748,0.0384952,2.19288,0.907636,-0.136437,0.355467,-1.64303,-0.843288,0.0520057,8,0.125,0.352508,0.351307,0.377245,0.361675,0.349236,0.355072,0.331646,0.340929,8
-215.884,0.998161,0.0910711,5,31,0,222.313,-0.292174,2.52476,-0.76883,-0.120134,2.07809,-0.453752,-0.504304,-0.253921,0.353155,0.0107388,8,0.125,0.43412,0.425452,0.427156,0.432942,0.42628,0.426147,0.426805,0.4284,8
-209.102,1,0.0936605,5,31,0,219.852,-0.377944,0.660986,-1.20053,0.412759,0.252437,-0.341631,-1.64919,0.19182,0.449143,0.101155,8,0.125,0.422851,0.377685,0.416735,0.412798,0.398312,0.367079,0.411313,0.41763,8
-212.811,0.995635,0.0967075,5,31,0,213.995,-0.337185,0.493253,-1.5045,0.842319,-1.03863,0.0799189,-2.63034,0.687924,-0.597291,0.0709219,8,0.125,0.425019,0.390815,0.43108,0.398709,0.417872,0.37198,0.428397,0.406236,8
-209.871,0.996551,0.0987377,5,31,0,219.204,-0.698708,0.438042,1.55865,-0.821856,0.70879,0.393648,0.529261,-0.817523,0.469157,0.374149,8,0.125,0.369395,0.471147,0.267723,0.393287,0.365534,0.37738,0.268041,0.372111,8
-219.642,0.948062,0.100991,5,31,0,223.774,-0.0248489,0.479805,-2.50361,1.37604,-0.398065,-0.0828187,-0.988573,1.24907,-0.462859,0.0362578,8,0.125,0.498137,0.471126,0.50626,0.490181,0.493038,0.484832,0.50511,0.489594,8
-212.75,0.999993,0.0918825,5,31,0,222.414,-0.38847,-0.0820131,-2.51014,0.884724,0.34918,1.16826,-1.57471,0.293555,0.0109558,0.0867132,8,0.125,0.402374,0.352942,0.422687,0.411397,0.428698,0.37168,0.41023,0.404314,8
-214.568,0.99748,0.0947471,5,63,0,216.761,-0.499287,0.00638073,2.54141,-0.519484,-0.902176,-1.85821,1.27952,-0.320381,0.220744,0.0342757,8,0.125,0.37776,0.39839,0.373532,0.370468,0.362859,0.38807,0.375131,0.379488,8
-215.591,0.997692,0.0970664,5,63,0,219.879,-0.478357,-0.072455,1.67748,-1.93965,0.022893,-0.885139,1.81842,0.344318,1.46356,0.0121168,8,0.125,0.382433,0.387453,0.377104,0.382706,0.38011,0.387858,0.383626,0.386838,8
-213.939,1,0.0994465,6,63,0,220.143,-0.460945,-0.139767,-1.34282,0.956502,0.142197,0.157527,-1.81919,-0.851247,-1.94525,0.0164404,8,0.125,0.386217,0.381539,0.390498,0.387316,0.387376,0.379692,0.383448,0.379204,8
-214.676,0.997865,0.10239,5,63,0,220.358,-0.351647,-2.45043,1.52132,-0.174545,-1.42609,0.636642,-1.38039,0.800154,0.646259,0.0462599,8,0.125,0.385799,0.430142,0.411027,0.397087,0.420141,0.397593,0.421984,0.420249,8
-211.739,0.999995,0.104845,5,31,0,217.91,-0.297219,-1.68779,1.1235,-0.332135,-0.392344,0.2304,-1.65168,0.704881,1.24391,0.0929103,8,0.125,0.388402,0.45194,0.418708,0.417347,0.431481,0.3892,0.442326,0.454713,8
-210.549,1,0.107841,5,31,0,213.676,-0.282972,-1.35801,0.235762,-0.492351,0.0232856,0.366925,-1.72037,0.557771,1.26892,0.1035,8,0.125,0.395673,0.435715,0.417285,0.430316,0.439056,0.386741,0.443926,0.462163,8
-209.921,0.998575,0.11087,5,31,0,214.214,-0.268872,-1.38499,0.180068,-0.531892,0.318494,0.363208,-1.37667,0.313332,1.12736,0.118556,8,0.125,0.393393,0.438433,0.417771,0.442478,0.443786,0.393628,0.442327,0.466247,8
-208.175,0.999714,0.11356,5,31,0,211.878,-0.382936,-0.409279,0.203795,0.382526,1.00053,-0.469302,-0.372661,0.802171,0.795861,0.261999,8,0.125,0.379854,0.418352,0.429788,0.469837,0.376157,0.382117,0.456915,0.456505,8
-208.231,0.99633,0.116566,5,31,0,211.954,-0.385113,0.424563,0.105235,0.146335,-0.212454,-0.173822,-0.54118,1.04003,1.15517,0.110311,8,0.125,0.416227,0.407694,0.40879,0.39926,0.400283,0.390595,0.432812,0.435933,8
-208.302,0.99413,0.11869,4,31,0,215.829,-0.396709,0.450758,0.0639417,0.146279,0.195004,-0.185178,-0.558951,1.16593,1.06407,0.106268,8,0.125,0.413672,0.403738,0.405846,0.407095,0.397382,0.38791,0.432218,0.429563,8
-212.763,0.994334,0.120218,5,31,0,215.744,-0.291368,0.58153,1.67519,-0.822815,-1.62298,1.03122,-1.27915,-1.20441,-1.66131,0.122982,8,0.125,0.445258,0.478676,0.403101,0.379666,0.458956,0.389674,0.391863,0.378556,8
-214.24,0.996334,0.121788,5,31,0,220.011,-0.452781,-0.103415,-2.19918,0.654041,1.02753,-1.59676,0.101751,0.819215,1.66968,0.0829882,8,0.125,0.386662,0.346313,0.401672,0.409143,0.357715,0.390708,0.404971,0.422086,8
-211.38,0.999995,0.123892,4,15,0,215.771,-0.444725,0.535872,-1.1439,1.00119,1.34478,-1.59154,-0.113339,0.585364,0.682421,0.0797203,8,0.125,0.400831,0.369138,0.409772,0.416412,0.360867,0.388467,0.401779,0.40364,8
