# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=917402092
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_adjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_adjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,sigma.1,sigma.2,sigma.3,sigma.4,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_beta.20,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_beta.20,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4
-210.192,0.992456,0.036618,7,127,0,220.683,-0.302084,0.445991,1.03507,0.0379902,-0.952459,-1.06358,-0.220617,0.597662,-1.55139,-0.0210891,1.1755,0.0487541,1.24639,0.529015,-0.174306,0.273423,0.0490563,-0.407164,0.104304,0.456225,0.635338,-0.559254,-2.84568,-1.40256,-1.63011,-1.36455,-1.06063,-1.46267,-0.157875,-1.52377,4.81065,-0.43904,1.29353,-0.394239,0.583087,-0.574852,-1.48288,1.31089,-0.821953,0.775563,-1.20134,0.0247649,0.00120161,-0.482454,1.32764,-0.115884,-3.15016,0.182086,-0.124709,-0.589618,-9.90232,1.00453,-0.251321,-3.65079,-3.15317,-4.52393,-0.409473,-0.0439251,-1.62634,1.23207,0.578696,0.0878395,1.24639,0.529015,-0.174306,0.273423,0.0490563,-0.407164,0.104304,0.456225,0.635338,0.276845,-1.64155,0.267226,1.77142
-209.137,0.998386,0.0366506,7,127,0,218.595,-0.279422,0.353648,1.52023,-0.0301436,0.5065,-0.290865,0.363557,0.663868,-0.368047,-0.767658,-0.911248,-0.476068,-1.22179,-0.34314,0.518573,-0.221533,-0.432433,0.164098,-0.116686,-0.430963,-0.538667,-0.136147,-0.945082,0.309316,-0.784087,0.649677,2.8465,-0.591183,-2.44638,-1.59006,0.0461694,0.332691,0.656434,-1.26451,0.935457,0.739438,0.695179,0.283263,0.498522,0.384333,0.183383,-1.31211,-0.647231,-0.0653784,-0.893267,1.23891,-1.59161,1.57763,0.609905,-0.336666,0.221949,-0.242421,2.24057,-4.67433,6.19774,-5.24418,4.03885,1.03274,0.815052,-0.863377,-3.5286,2.33614,-1.22179,-0.34314,0.518573,-0.221533,-0.432433,0.164098,-0.116686,-0.430963,-0.538667,2.66095,0.434903,0.892393,2.70515
-210.161,0.998007,0.0369305,7,127,0,218.958,-0.244177,0.0583165,1.61536,-0.0381196,0.538166,-0.318805,0.144098,0.650365,-0.292669,-0.744287,-1.1303,-0.216345,-0.347128,-0.711323,0.368313,-0.166046,-0.103078,-0.0449291,-0.192938,-0.137982,-0.525989,-0.195105,-1.73649,0.802137,-0.951457,0.201563,-1.65379,0.167616,0.33199,-1.05164,0.880636,-2.11263,-0.249181,0.30829,0.24777,-0.314589,0.668825,2.21675,-1.10532,-0.645726,0.20005,0.931546,-0.636138,-0.158536,0.690439,0.129006,-1.2114,-1.62103,0.127643,-0.676623,6.70986,-0.917741,3.56977,11.7561,8.30324,-3.70659,3.37277,1.17683,2.275,-0.300464,-1.23058,1.1088,-0.347128,-0.711323,0.368313,-0.166046,-0.103078,-0.0449291,-0.192938,-0.137982,-0.525989,4.04898,-0.997206,2.93068,1.09491
-216.156,0.913516,0.0371951,7,127,0,225.604,0.241655,-0.18744,0.604483,-0.922984,-0.569303,-1.79334,-0.893712,-0.461357,-1.53315,-1.52383,0.491515,0.74805,0.0871289,0.35608,-0.323095,0.801143,1.60064,-0.173964,0.301936,0.804159,0.810193,-0.68796,-1.98211,-4.37429,-1.30404,-2.39828,-0.196844,1.94017,-0.302435,0.321168,0.261163,1.5584,0.791385,0.782645,-0.821758,-1.75838,1.14954,-0.34637,-1.27996,0.547471,1.15429,1.77889,-0.450145,0.00698857,0.227152,-0.0764847,2.35628,0.625621,0.984547,0.420466,-2.40062,0.197596,-0.450785,-3.94297,1.57564,-4.7134,0.366976,-0.962388,-0.528105,-0.901685,-0.659754,1.53527,0.0871289,0.35608,-0.323095,0.801143,1.60064,-0.173964,0.301936,0.804159,0.810193,-0.766733,-0.839206,-0.956741,2.21852
-217.835,0.997284,0.0340445,7,127,0,229.59,0.0639136,-0.372638,0.146728,0.912367,-1.1413,-0.304689,-0.765599,0.081488,-1.45634,-0.884364,-1.65113,-0.57083,-0.44122,-0.341061,0.932275,0.964669,-2.02749,1.87322,-0.47135,0.422029,0.410845,-0.689806,-2.0166,-1.11145,-0.785726,0.265999,-1.39831,-0.830299,-0.375869,-2.16207,-0.572249,-0.671572,-2.02549,-2.03975,-1.68507,-0.94267,1.55257,-0.271094,0.266837,-0.0874409,1.51983,0.538948,0.85168,-0.00279018,1.51882,1.41802,2.25061,0.36029,-1.1502,-0.93686,10.2611,-0.821076,-3.04385,6.22774,-1.8492,5.84698,1.18268,2.59267,-0.944917,0.143779,-0.968292,0.103645,-0.44122,-0.341061,0.932275,0.964669,-2.02749,1.87322,-0.47135,0.422029,0.410845,-3.9185,-2.37937,4.69253,-1.9464
-213.614,0.999084,0.0342632,6,63,0,228.036,0.209377,0.108751,0.577418,0.392337,-1.29992,-0.821023,-0.711365,-0.112739,-1.03301,-1.60119,0.295897,-2.29224,0.277273,-0.289881,0.870925,0.327053,-1.60616,0.632417,-0.13695,0.259916,0.497005,-0.186867,-2.97117,-2.18916,-1.65583,-0.967521,-1.10863,-2.31877,2.55129,-1.83352,3.30388,-0.446029,0.580613,-1.37241,0.681344,-3.0965,1.59537,-0.672685,-0.218522,0.527482,1.0296,-1.32827,2.0191,-0.458859,0.303152,0.154952,-1.36541,0.475738,0.584443,0.926838,10.5982,2.24817,1.2657,4.23444,-5.09568,4.63861,-0.234536,-0.205751,1.72369,-1.31006,0.789048,-2.25304,0.277273,-0.289881,0.870925,0.327053,-1.60616,0.632417,-0.13695,0.259916,0.497005,-0.647403,-0.892711,0.135493,-2.40895
-212.528,0.995627,0.0345522,7,127,0,223.072,0.0416653,-0.681354,0.777021,0.462579,0.0146214,-0.563062,-0.711183,0.161695,-0.642348,-0.731005,-0.476811,-1.1198,1.0214,0.0916766,0.289262,-0.301849,-1.73634,0.0181431,-0.486169,-1.10294,-0.188918,-0.293886,-2.58186,-5.0154,-1.05089,1.86397,0.50494,-0.578094,0.275706,-5.18461,-0.703493,-0.0321289,-0.939595,-0.0523308,-1.87598,0.828008,-2.20796,-0.118868,-0.444669,1.02611,0.575612,-0.925609,0.760439,0.0632455,0.607961,0.570728,-0.404457,-0.935625,0.786708,-0.784389,12.967,-2.50715,0.430599,0.832517,4.16735,4.21522,1.20296,1.07308,2.52055,0.390668,0.0120647,-0.631095,1.0214,0.0916766,0.289262,-0.301849,-1.73634,0.0181431,-0.486169,-1.10294,-0.188918,-4.03289,-1.70472,-0.948743,-2.4661
-211.797,0.998863,0.0347069,7,127,0,219.089,-0.0672104,-0.544421,0.550829,-0.154982,-0.29311,-0.745211,-0.857958,0.0959389,-0.481401,-1.03343,-0.339118,-0.737425,0.847917,-0.481462,-0.214575,0.619,-1.59143,0.801669,-0.296786,-0.910045,-0.221336,0.0176152,-2.40964,-4.95001,-1.29474,-2.84857,-1.82992,0.570153,1.33556,2.24116,-0.536072,0.105767,-0.22016,-0.313849,0.472917,-0.760862,-1.00199,0.544734,0.961274,1.05109,-1.43422,-0.781034,-1.14261,-0.387959,-0.574998,-0.029705,-0.829188,-0.401752,-0.371959,0.748734,-12.1885,-3.779,-0.841875,-5.60066,0.212651,-5.79807,-1.65237,-1.77872,1.34284,-1.31202,-1.54571,-0.619912,0.847917,-0.481462,-0.214575,0.619,-1.59143,0.801669,-0.296786,-0.910045,-0.221336,3.18371,-0.587634,-0.966429,1.44799
-212.733,0.99907,0.0349885,7,191,0,224.828,-0.8917,1.10295,1.20975,0.471888,0.113655,-0.292672,0.112528,0.430135,-1.5983,-0.478422,0.282295,0.607367,-0.825584,1.36315,-0.245036,-0.165618,2.24555,-1.02866,0.429321,0.851235,0.204401,-0.281781,-0.419692,-2.87397,-2.0198,1.54848,1.61893,0.879343,-1.00774,3.05401,1.34399,1.06485,0.461281,0.426014,-1.56098,0.00376581,1.48657,-0.262947,-1.46571,0.722207,-1.23295,-2.12211,0.346163,-0.82179,-1.44631,0.25729,2.84208,0.150358,-0.585083,-0.630566,-8.06254,2.71463,-1.19162,-3.46725,1.31147,-1.8997,0.364123,-1.05253,-2.50485,0.0308688,-7.68728,3.86392,-0.825584,1.36315,-0.245036,-0.165618,2.24555,-1.02866,0.429321,0.851235,0.204401,-2.26243,-0.614603,-1.05773,-0.520192
-214.052,0.99118,0.0352792,7,127,0,225.358,-0.671625,-0.23909,1.24068,0.583055,0.618943,0.0208491,-0.320504,0.249293,0.148162,-0.303563,0.610784,-1.32883,0.493637,-0.808422,1.11746,-0.840138,-1.46272,1.56083,-0.815378,-0.845955,-0.609963,-0.782363,-1.68617,-3.90639,-0.360554,2.12256,2.58986,-0.36453,-1.93656,-0.181486,-0.79828,1.23684,-1.41368,1.57573,-0.368218,-1.10662,0.256287,0.790245,-1.21551,-0.468907,1.18912,-1.79848,-0.138855,0.520979,-0.154776,0.731024,-0.328766,0.384667,-1.73718,0.107266,-0.894731,-1.38869,-0.588647,-1.3709,1.26592,-0.130981,0.0543212,0.168376,4.40538,-0.679046,0.451382,-1.21075,0.493637,-0.808422,1.11746,-0.840138,-1.46272,1.56083,-0.815378,-0.845955,-0.609963,-3.30816,-1.06904,-0.946922,0.297505
-210.974,0.999436,0.0352577,7,127,0,223.165,-0.229918,1.24064,1.97161,1.28607,0.111465,-0.0680471,-1.37387,0.438663,-1.22341,-1.00847,-0.305559,-0.278411,-0.688562,2.01382,-1.18597,0.0107855,1.1809,-0.959934,0.763454,0.492196,0.566686,-0.427161,0.442829,-2.06663,-1.07018,-0.0573189,0.840086,2.39972,2.27718,0.436741,-1.02207,-0.486409,-1.85795,0.815494,1.61432,-0.938613,0.400776,-0.197872,0.608564,0.720628,-1.2293,-0.865157,1.3121,-0.306157,-0.89781,-0.218084,3.73756,-0.572898,1.69258,-0.186475,-0.378348,2.4081,2.08122,1.24341,-0.535309,-0.339569,-2.79832,0.679438,-0.884237,-0.646611,-2.99222,2.17713,-0.688562,2.01382,-1.18597,0.0107855,1.1809,-0.959934,0.763454,0.492196,0.566686,1.33861,0.694389,0.0439603,-0.421885
-213.987,0.992267,0.0355629,7,127,0,223.827,0.393012,1.11742,1.51156,1.57985,0.0520137,0.0622623,-0.590283,-0.39775,-1.66152,-0.487074,-0.252136,-0.281449,0.00677644,2.52947,-0.545834,-0.982659,-0.082631,-0.766915,1.61567,0.728381,0.823033,-0.416875,0.994565,-3.38535,-0.368814,1.84846,-1.57986,-1.91805,-0.524221,0.0990551,-0.0430789,2.73098,-3.05212,0.562882,0.689223,-1.00345,-0.566703,0.804093,-0.39991,1.36108,-0.927257,-1.58769,0.635919,0.247046,-0.0969442,-0.103554,-2.59244,0.0260737,-0.536734,0.0884131,4.19762,1.73344,-0.910518,2.61863,0.869006,4.67732,1.72787,-0.183992,-5.86628,1.78857,1.92786,7.8245,0.00677644,2.52947,-0.545834,-0.982659,-0.082631,-0.766915,1.61567,0.728381,0.823033,-0.0559632,-1.12752,-0.607838,2.47103
-220.953,0.9684,0.0355831,6,63,0,228.311,-0.156497,1.24217,1.37549,1.47928,0.250399,0.058459,-1.1165,-0.591167,-2.21458,-1.08889,-0.40583,-0.435713,-0.493731,2.70369,-1.35291,-0.970053,0.896234,-1.22882,1.59838,1.43527,0.985069,-0.269842,0.0985043,-4.4788,-1.25289,-2.77853,-0.638514,-0.234431,-1.67515,1.17219,-0.93294,-1.3397,0.0834835,-0.47896,-1.40366,-0.125656,0.0434888,-0.501743,-0.67669,-1.18611,0.380097,1.16558,-0.327427,-0.62085,0.36059,-0.150255,-2.22189,-1.34793,-0.460469,-0.695413,-6.29844,2.36361,-1.62459,1.97509,0.374849,0.135969,-1.76099,-3.16749,-4.2735,-1.14198,-8.531,0.911708,-0.493731,2.70369,-1.35291,-0.970053,0.896234,-1.22882,1.59838,1.43527,0.985069,4.16069,2.81386,-1.02357,-0.180958
-216.644,0.97749,0.0346674,6,63,0,233.269,-0.0395191,0.882048,0.873702,1.03299,-0.0159984,-0.368377,-0.869042,-0.0745904,-1.69953,-0.673607,0.130219,-0.0693719,-0.931816,2.5624,-0.656699,-0.715306,0.800215,-1.22104,1.51184,0.992056,1.511,-0.933346,-0.802733,-3.40587,-0.715212,-1.23684,-1.8886,-1.8804,-2.51322,-2.35477,-4.03254,0.774348,2.4742,3.14558,1.19573,1.34842,-0.155095,-0.419372,-1.07998,1.91665,0.718905,-0.415582,0.384931,-0.603914,-0.961539,0.368395,-2.47236,-1.15907,1.12991,1.18561,10.8344,1.38738,-1.22941,1.05146,1.53807,3.37453,1.77652,2.6859,-2.36422,0.822464,2.44032,2.49315,-0.931816,2.5624,-0.656699,-0.715306,0.800215,-1.22104,1.51184,0.992056,1.511,-4.87817,-0.428844,-0.520697,-1.84509
-210.578,0.999134,0.0341212,6,127,0,224.54,-0.0625179,0.335445,0.395952,0.860597,-0.191722,-0.642412,-1.12701,0.0127879,-1.46022,0.0454973,-0.0531328,-0.893261,-0.214383,0.0219288,-0.808913,-1.91063,0.494982,-0.597014,0.483715,0.806256,1.71783,-0.40715,-0.575982,-3.45048,-1.66881,-1.06999,1.68388,-0.00761677,0.688925,0.84009,1.23284,0.269012,-0.420322,-1.76347,-0.813683,-0.87211,1.29944,-0.894596,3.60228,-0.183353,0.529166,0.632203,-1.13714,1.41161,0.632776,0.719126,-3.4109,-0.343617,-0.412833,0.981026,4.52197,1.24193,-2.27014,2.05552,0.158291,2.11508,-1.1183,-0.599738,-0.891874,1.59885,2.39926,-0.768474,-0.214383,0.0219288,-0.808913,-1.91063,0.494982,-0.597014,0.483715,0.806256,1.71783,-2.13055,-0.679617,-0.668298,-1.65406
-212.865,0.994501,0.0344032,7,127,0,219.343,0.150595,-0.054088,0.653407,-0.813238,-0.358474,-1.26094,0.21334,0.181466,-0.7318,-1.94043,0.868553,-0.456747,0.393175,-0.937425,0.460099,1.43415,-0.424044,0.24012,-0.582453,-0.974794,-1.6214,-0.563178,-0.71725,-1.14351,-1.98428,1.17565,-1.07035,1.46265,-0.575359,-1.59137,2.46414,-1.57904,0.756226,-1.82177,-0.62009,-0.668495,0.874053,0.463508,-1.09284,-0.78864,-1.34377,0.256583,-0.719726,-0.148725,-0.649942,0.53263,0.893882,0.370692,-0.101388,0.534586,16.6143,1.22076,1.12228,2.80854,1.97166,3.25106,1.45361,0.531155,2.04922,-1.63431,8.07384,0.373788,0.393175,-0.937425,0.460099,1.43415,-0.424044,0.24012,-0.582453,-0.974794,-1.6214,-7.81015,5.36692,-4.9197,-0.778312
-209.633,0.997638,0.0345083,7,127,0,220.043,-0.30009,-0.0568137,0.510385,0.515219,-0.239225,-0.163911,-0.366848,1.52256,-1.19273,-0.0148026,-1.04506,-0.883679,0.0108379,0.935149,0.524891,0.116952,-0.512198,-1.02855,1.14121,0.696557,0.671501,0.065219,-0.844177,-1.6996,-1.85269,-3.4605,0.195546,-0.127416,0.0607831,3.26876,-0.334227,-0.591496,-1.43173,0.54835,1.82238,0.189531,-0.864909,-0.465083,0.760137,-0.66661,-1.68761,0.762662,0.171562,-0.0587526,0.618552,1.42259,-1.79245,0.430775,-1.28028,0.281626,-12.8875,-3.0336,-5.8073,-3.81249,-3.67862,-0.0376969,-1.21906,2.20297,-2.88542,1.07505,-6.78445,-0.555746,0.0108379,0.935149,0.524891,0.116952,-0.512198,-1.02855,1.14121,0.696557,0.671501,-1.05019,5.13812,-1.3708,-0.303585
-214.499,0.995727,0.0347335,7,127,0,223.022,-0.726557,0.539899,1.2883,-0.111904,-0.0850574,-1.00594,1.6919,-0.680683,-0.18071,-1.42631,1.26708,0.583925,-0.342733,-0.735672,-0.0534573,-1.34159,0.22615,0.556843,-0.886513,-0.573101,0.128806,-0.754091,-0.520318,-1.00709,-3.55989,1.7495,0.651718,0.495956,0.347787,-0.110697,0.100523,-1.02115,-1.90082,0.0561116,-0.0113407,1.01855,-0.0948309,0.795316,-0.647229,-0.723305,1.61286,0.621679,1.00338,-0.775698,-0.50733,-2.17676,1.08313,-0.192389,0.721392,-0.6302,17.7344,1.76503,1.74823,6.13992,1.86788,2.75212,2.48267,-1.41152,1.64606,-1.00763,9.64474,3.1782,-0.342733,-0.735672,-0.0534573,-1.34159,0.22615,0.556843,-0.886513,-0.573101,0.128806,-3.25664,11.7244,-0.697118,-0.666097
-213.458,0.999976,0.0348851,7,127,0,224.327,-0.193144,0.86537,1.2603,0.489997,0.314067,0.0244061,-0.975716,1.81861,-0.902599,0.575422,-0.810447,-0.977433,1.27238,0.82466,0.231555,1.4425,0.16928,-0.447912,0.479665,-0.778249,-0.24476,0.134021,-0.415662,-2.16299,-1.38518,-1.15751,-0.749124,-0.276783,0.346666,0.850189,0.296747,4.6886,-0.2021,-0.977616,0.374839,-1.17654,0.103637,-0.975444,-0.818387,2.0916,-0.168483,-0.867128,-0.509354,0.828976,1.32542,0.0798574,-0.630891,-0.0645865,-0.825657,0.15851,14.6751,5.06887,4.42378,-0.760018,3.36632,6.83134,-2.02818,5.46233,-0.822426,4.35915,6.24399,1.77971,1.27238,0.82466,0.231555,1.4425,0.16928,-0.447912,0.479665,-0.778249,-0.24476,14.0139,-8.75226,0.154369,2.23543
-212.822,0.998302,0.0352016,7,127,0,225.064,0.189118,-0.0175485,1.19645,0.935866,-0.483449,-0.821305,-0.0335505,-1.17193,-0.773698,-2.33438,-0.394563,-1.28107,-0.548999,0.458895,0.625774,0.195577,-0.756761,0.312057,0.0895171,0.00111355,-0.504819,-0.426694,-1.11931,-1.71064,-0.808611,-2.84919,-2.10217,0.278553,-1.41596,-0.354389,-4.16465,-0.0565007,-3.03338,-2.43584,0.083069,0.302219,1.24499,-1.08423,-1.04228,-0.3474,-1.65357,0.136561,0.394211,-0.565073,0.85813,0.551523,-0.00918469,-0.767577,-0.839787,-0.522352,6.58015,-0.365668,1.03576,4.77672,-0.184629,-1.17585,3.91768,-3.64605,3.89148,-3.57956,1.38308,-0.972018,-0.548999,0.458895,0.625774,0.195577,-0.756761,0.312057,0.0895171,0.00111355,-0.504819,0.352619,-1.77081,1.45586,2.08974
-210.117,0.996298,0.0354539,7,127,0,223.134,-0.589847,0.177865,0.451054,-0.478989,0.212088,-1.13696,-0.201595,1.89687,-1.38378,0.206152,0.403203,0.021107,-0.0756641,0.0111257,-0.665798,0.318931,0.886266,-0.683844,-0.220647,-1.35144,0.0802645,-0.601958,0.427038,-0.595578,-2.90132,-2.59641,-0.386522,-1.85242,-0.555964,2.83777,-0.399646,2.11348,0.961286,2.59678,-2.78352,-0.467405,0.16152,-0.748642,1.99732,-1.18116,1.19963,-0.0582299,-0.81884,-0.0925558,-0.744463,-0.5443,1.46686,-1.21331,-0.477233,-0.714963,-7.79934,0.344321,-2.08238,-5.80312,0.917251,-3.07615,-0.916458,1.99958,-1.1288,1.16921,-8.69869,-1.92706,-0.0756641,0.0111257,-0.665798,0.318931,0.886266,-0.683844,-0.220647,-1.35144,0.0802645,0.81281,-3.17832,2.01938,-0.702193
-211.34,0.994497,0.035628,7,127,0,218.765,-0.876265,0.042558,0.410947,-0.462891,0.128891,-1.22241,-0.0725647,1.88668,-1.53673,0.346831,0.602814,0.46145,-0.474864,-0.183043,-0.426787,0.203743,0.693852,-0.5488,-0.278514,-1.25862,-0.00157812,-0.685259,0.637796,-0.432884,-2.93735,4.47779,1.18412,0.196913,0.117742,1.5292,1.20055,-1.11012,0.424328,1.32228,-0.676107,-0.209256,-1.19824,1.19109,0.813257,-1.24281,0.480189,0.783773,-0.613759,0.149456,-0.450583,0.253031,0.626779,0.316197,-0.475189,-0.0150035,8.38597,0.69124,-1.09584,4.8387,2.80746,0.165609,0.0850771,2.26722,-0.793173,1.72159,9.48673,9.10451,-0.474864,-0.183043,-0.426787,0.203743,0.693852,-0.5488,-0.278514,-1.25862,-0.00157812,-2.94638,10.236,-2.466,-0.73849
-212.246,0.999378,0.0357311,7,127,0,223.067,-0.28341,-0.0778123,1.657,1.02029,-0.48504,-1.32969,0.560696,0.199072,-1.36314,-0.0245546,0.622538,-1.19477,0.184357,-0.0724559,-1.18207,0.772601,-1.44063,0.923933,-0.283386,0.986089,-0.324152,-0.621745,-1.92735,-3.15521,-2.12034,1.69698,0.0837582,0.654939,-0.975704,1.27904,-3.14711,0.492582,2.87302,-1.54578,2.72979,0.667651,0.649654,-0.725206,-0.354593,-1.58318,1.31566,-0.96485,0.251044,-1.15329,-0.986892,-0.758172,0.491714,0.592972,-0.0932389,-0.461525,3.93387,-0.220725,2.52411,2.17614,-0.263525,-2.87777,1.36292,-0.365656,-0.420859,1.1927,0.885076,-0.843555,0.184357,-0.0724559,-1.18207,0.772601,-1.44063,0.923933,-0.283386,0.986089,-0.324152,1.69336,-1.11065,-0.536751,0.144288
-215.008,0.997559,0.0360266,6,127,0,224.091,-0.353699,-0.26191,0.92741,-1.53132,-0.462101,-1.74324,0.927437,-0.575212,-0.574512,-1.03676,1.24101,-0.0540718,0.95097,-0.340031,-1.35284,1.67135,-0.780991,0.383938,0.138554,-0.107011,0.316765,-0.849179,-0.356873,-1.05004,-3.14003,-1.13732,0.0233319,1.90743,1.77405,-0.276178,-0.265353,0.541025,0.474923,-1.04161,0.975822,0.205784,-1.71973,0.38625,-0.066135,-1.18851,0.885422,-1.54745,0.989428,-0.250718,0.902611,-0.23725,-0.708209,-1.62251,-0.867008,0.529672,-6.63937,-0.272688,0.39995,-6.07959,-0.66326,-2.37501,0.97499,-1.38445,0.572391,-0.662899,-0.76904,-2.44312,0.95097,-0.340031,-1.35284,1.67135,-0.780991,0.383938,0.138554,-0.107011,0.316765,2.66751,-2.66544,2.50503,-0.215713
-216.135,0.986118,0.0362506,7,127,0,225.459,0.0761365,-0.0533726,1.4256,-0.910237,-0.878728,-1.61065,0.452163,0.246638,-0.399172,-0.773462,2.01054,0.80083,0.90906,0.255424,-0.677856,1.87938,-0.589346,0.778484,-0.957933,1.02943,0.828171,-0.792111,-1.26915,-0.484431,-3.47403,-1.93604,-0.489197,-0.91587,-3.2127,1.62134,-1.78235,1.77546,-3.23546,-0.139116,-0.696371,-0.307835,-1.26598,0.456738,-0.847084,-1.52423,0.52114,-0.51974,-0.244562,0.94953,-0.822983,-0.240649,0.321517,0.838634,-0.0636655,0.0554089,10.248,0.644431,2.44142,4.94024,-0.642363,-0.971717,0.967711,-0.0547467,1.33957,0.0224918,4.18667,1.48371,0.90906,0.255424,-0.677856,1.87938,-0.589346,0.778484,-0.957933,1.02943,0.828171,-2.65626,4.20314,-4.81404,-0.731921
-214.245,0.999083,0.0360207,7,127,0,230.285,0.6644,-0.35524,0.732284,0.849933,-0.175285,-0.757047,-0.471045,0.643857,-1.38383,-0.722054,-1.1059,-1.18766,-0.424028,-0.337,1.33931,-1.85687,0.887112,-0.807451,1.16407,-0.462686,-1.27068,0.204525,-0.168153,-2.7769,-2.87238,-1.92872,0.786794,2.33673,0.819799,-1.51944,1.33118,2.99164,-0.752164,-0.535944,-0.453041,-0.635341,-0.479647,1.43071,0.492711,-1.88422,-1.22565,2.13018,0.779767,0.567863,1.19112,-0.897984,-1.98271,0.973547,-0.739228,1.8606,-1.06284,-3.64234,2.57708,8.0272,1.49765,-8.82423,-1.00784,0.621441,-2.73395,-0.477844,-4.34064,0.58718,-0.424028,-0.337,1.33931,-1.85687,0.887112,-0.807451,1.16407,-0.462686,-1.27068,16.4917,1.31464,-0.752256,-1.03047
-213.524,0.997032,0.0363038,7,127,0,226.36,0.656617,-0.321162,0.7206,0.868387,-0.189877,-0.738639,-0.422142,0.601322,-1.3786,-0.752667,-1.08174,-1.20904,-0.418026,-0.379004,1.35502,-1.87105,0.912041,-0.756668,1.1892,-0.476563,-1.25535,0.170668,-0.127068,-2.78618,-2.87016,-0.778352,2.22063,-0.91563,1.33391,-1.65238,2.31134,3.2344,-3.55182,0.435778,-1.52877,0.989076,-0.774612,0.154001,-1.40339,0.579224,-0.396636,0.670179,1.57468,0.61503,-0.302807,0.389623,-3.1445,0.773015,-0.114972,0.0617021,-2.3118,-3.33975,1.75637,7.32557,0.613962,-7.99324,-0.935357,0.337959,-2.6382,-0.612211,-4.96109,0.0561061,-0.418026,-0.379004,1.35502,-1.87105,0.912041,-0.756668,1.1892,-0.476563,-1.25535,14.3127,2.5475,-0.799221,-0.990936
-213.44,0.998874,0.0365059,7,127,0,226.266,0.58577,-0.13638,0.224508,-0.0679435,-0.668669,-0.219706,-0.447045,0.546091,-1.48941,-1.19646,-0.964723,-1.58945,-0.330612,-0.0193111,1.60082,-1.13494,1.2505,-1.09403,1.32811,-0.980146,-0.85385,-0.0443749,-0.369824,-0.604322,-1.38445,0.0325411,-1.23842,1.27392,4.23842,1.52037,-1.21167,-0.323324,0.455027,-0.320127,0.790063,-0.362366,-0.368812,-0.241182,-0.714692,-0.010035,-1.70473,-0.127767,0.240012,0.243777,0.346003,-0.869926,1.61399,0.974436,-1.61717,-1.88871,-7.81647,-1.48697,-5.31319,-6.50772,-5.87661,6.83205,-1.73445,0.441132,-2.72687,-1.81573,-4.32756,-4.03136,-0.330612,-0.0193111,1.60082,-1.13494,1.2505,-1.09403,1.32811,-0.980146,-0.85385,1.72431,6.81635,0.79724,0.645738
-216.431,0.985922,0.0367819,7,127,0,226.657,-0.453842,-0.113289,1.42778,-0.37885,-0.0488449,-1.5331,-0.894163,-0.910002,-0.770916,-1.12537,1.06626,0.254362,-0.252162,0.0665182,-1.32457,1.12784,-1.26103,1.13621,-1.41435,0.738966,1.10397,-1.21453,-0.907721,-2.03856,-3.54036,0.477717,-1.4276,-0.47517,-3.32919,1.54849,-1.10235,-1.41565,-2.23402,-0.0841562,1.31166,-0.822518,-0.156408,1.83148,0.242695,1.15314,-0.161865,0.050565,0.530226,0.19738,0.656855,-0.543139,2.18005,-0.801358,-0.00835268,1.29943,8.16987,0.0152932,0.991097,-0.0407583,1.00244,0.515475,-0.953239,-1.427,0.175384,-0.692445,3.28072,1.51907,-0.252162,0.0665182,-1.32457,1.12784,-1.26103,1.13621,-1.41435,0.738966,1.10397,-5.03621,2.08632,-1.06768,-1.0916
