# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=536066880
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_unadjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_unadjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_sigma.1,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_sigma.1
-208.392,0.999298,0.118362,4,31,0,211.183,-0.392774,0.105244,-0.797578,0.583614,-0.672329,-0.472866,0.0208185,0.21701,0.410193,-2.50199,-2.37491,-0.72775,-0.282816,1.83361,-0.676348,-0.573459,0.82466,0.265048,0.0969022,0.778808,3.61282,-0.0968351,-0.984157,0.621534,-0.658434,-0.535299,0.638211,0.298771,0.438464,-0.706031
-207.652,0.996131,0.118362,5,31,0,213.307,-0.253088,-0.0893448,0.736895,-0.229015,-1.40057,0.121777,-1.02123,-0.877415,0.182594,-1.40494,3.27553,1.55905,0.633392,-1.22862,1.91394,0.782882,0.0441297,0.31509,-1.36003,-0.987686,5.12923,-0.525238,1.05926,-0.077072,-1.38456,0.258001,-0.190641,-0.780505,0.38516,-1.41502
-214.28,0.981216,0.118362,4,15,0,217.986,-0.339858,-0.335287,0.606347,-1.04751,-3.24042,-0.976656,-0.552658,-1.70016,-0.218305,-1.35145,5.85073,0.115741,0.537746,1.03057,1.45521,1.44123,-0.923768,0.78432,0.616574,-0.227798,-2.65186,-1.04249,0.675546,-1.2202,-3.31657,-1.42798,0.519602,-2.09188,-0.15918,0.466844
-210.77,0.999962,0.118362,5,31,0,218.185,-0.425027,1.46223,1.33284,-0.861226,1.97296,0.586539,-0.798173,0.899839,-0.461517,-1.49578,-3.21964,0.221861,-1.52864,1.93629,2.44828,1.1015,0.118252,1.43501,0.532086,0.385263,1.27146,1.32051,1.51233,-1.01713,2.08786,0.610111,-0.846143,1.34761,-0.501525,0.090548
-213.486,0.994236,0.118362,5,31,0,217.464,-0.392691,-0.0813337,0.566619,-1.4007,2.13219,-1.27987,-1.58421,0.720585,-1.4097,-2.48774,-2.2373,1.75398,1.34918,-0.300262,1.30627,1.30523,0.315441,0.793047,0.133259,0.0709568,-1.50072,-0.294266,0.462667,-1.42086,2.16036,-1.37776,-1.36524,0.826453,-1.41984,-1.0012
-210.516,0.996936,0.118362,5,31,0,220.337,-0.156839,1.00983,-0.0936602,1.22409,0.459036,-1.38947,-0.980137,-0.227582,0.0969974,-1.78525,1.98691,0.0278693,0.726442,-0.881683,2.77912,-2.43294,-1.26599,1.39152,-1.45965,-0.620163,15.8339,1.02353,-0.0324594,1.59621,0.532875,-1.47383,0.723764,0.139431,0.272118,-1.95411
-210.999,0.999325,0.118362,5,31,0,213.906,-0.439605,-0.119135,0.472514,-1.35056,-0.581573,2.15331,-0.164864,-0.464915,-0.353461,-2.80523,-6.00774,1.09071,0.355919,1.66593,0.29533,1.24664,0.376505,-0.167871,0.112056,-0.0920695,0.507684,-0.291958,0.360563,-1.36835,-0.572472,2.15362,0.159769,-0.440769,-0.351781,-1.01775
-215.825,0.992623,0.118362,5,31,0,218.986,-0.473011,0.36618,-0.906932,-2.18082,-2.04284,2.01893,-1.4181,-0.559524,0.221603,-3.20765,0.175004,-0.590772,1.67479,0.0478031,0.665744,1.19906,1.66934,-0.141075,-0.641871,-0.190989,-4.36341,0.247768,-1.01777,-2.19948,-2.03905,1.99823,-1.32035,-0.550574,0.222345,-1.0547
-210.107,0.997796,0.118362,5,31,0,222.387,-0.467946,1.89847,0.451051,0.997433,0.967962,-0.31542,0.271341,0.822486,-0.191721,-0.992887,-11.5986,-2.45083,1.37386,2.01574,2.08486,-2.70905,-0.857212,-0.65425,-0.174838,0.0551481,11.1092,2.4629,0.141119,1.57453,1.12287,-0.943986,3.39129,1.71198,-0.269703,2.8192
-210.43,0.994614,0.118362,5,31,0,213.899,-0.56172,-0.729175,-0.20912,-0.0344843,1.08179,0.706154,-0.423287,0.000281036,1.70579,-2.38223,1.71435,-1.96735,-0.262936,-1.0955,-0.9849,0.586676,-0.81871,-0.970593,0.334322,-0.074181,-9.46617,-1.09478,-0.520281,-0.0784917,1.09653,0.598794,-0.433017,-0.0177074,1.72463,-0.598101
-208.638,0.999592,0.118362,5,31,0,213.303,-0.33745,0.306585,0.540098,-0.426689,-1.24201,-0.247306,-0.371721,-1.21412,0.426492,-2.15075,6.3144,1.04066,0.271841,0.250092,-0.444553,-0.616811,0.169707,0.521366,-2.26622,1.20973,6.01654,0.0799938,0.471158,-0.394166,-1.22509,-0.288543,0.55047,-1.17587,0.492958,-1.37589
-212.085,0.991992,0.118362,5,31,0,216.977,-0.365562,0.717043,-0.585395,-0.55821,2.04684,0.108722,-0.977581,0.592781,-1.24976,-3.37396,1.03543,-0.342343,1.10315,1.65775,-0.705291,1.12554,-0.909044,1.70645,0.846909,-0.922503,4.68611,0.641847,-0.640839,-0.548278,2.05643,0.0975342,-0.729623,0.633625,-1.24322,-1.2007
-211.745,0.996442,0.118362,5,31,0,218.751,-0.438837,1.05364,0.40899,0.589397,-1.68637,0.100067,-0.282804,-1.51776,1.59931,-2.72873,4.40961,2.46422,-1.88031,0.126941,1.28188,0.271779,-0.0869563,-1.21741,0.433014,1.44886,0.334842,0.898341,0.287481,0.603902,-1.67995,0.0499803,0.0490578,-1.52076,1.62694,-1.2004
-212.182,0.999331,0.118362,5,31,0,216.539,-0.393639,-0.658752,0.626003,-0.522866,1.61936,-0.216781,-0.0659679,1.38188,-1.57776,-1.13637,4.47631,0.0535471,-2.0581,-0.18855,-1.54811,1.26882,-0.636518,0.16585,0.0525934,0.801639,4.38495,-1.88404,0.682164,-0.671245,1.81018,-0.524356,2.06939,2.61346,-1.97659,2.80685
-212.652,0.999685,0.118362,5,31,0,215.386,-0.469048,0.19157,-0.56218,-0.441015,-1.84928,0.038753,-0.952182,-1.31192,2.05581,-2.72705,4.32999,1.25983,-0.266812,0.822223,-0.843119,0.434168,-0.166347,-1.28818,0.943954,-0.00442464,-4.54282,0.000770732,-0.739146,-0.453795,-1.8447,-0.0252538,-0.796373,-1.32187,2.08345,-0.955418
-208.403,0.99998,0.118362,5,31,0,216.2,-0.460431,0.753104,1.00195,0.335159,0.796948,0.220158,-0.646809,0.486771,-1.64246,-1.44035,2.67086,-0.407849,-0.683822,-1.02768,-1.77857,-0.0533711,1.44958,1.15454,2.53364,1.31893,-2.87872,0.321728,0.975672,0.407569,0.867406,0.0738799,-0.779182,0.769362,-1.90437,-0.412779
-209.288,0.99655,0.118362,5,31,0,212.899,-0.286984,0.175083,0.111506,-0.130338,1.35496,1.1328,-1.35059,-1.31755,-0.629828,-1.74986,-5.90233,0.655193,1.22027,0.529101,0.383625,-0.26177,0.474654,1.41629,-1.59452,-0.541884,3.07172,-0.113163,0.0198835,-0.0229899,1.43515,1.37867,-0.87612,-1.30148,-0.590173,-1.20067
-209.356,0.998786,0.118362,5,31,0,212.502,-0.488645,0.498044,0.139436,0.10198,-1.51475,-1.21231,-0.334217,0.81093,0.382401,-0.906094,5.96123,0.349302,0.10593,-2.41916,0.183514,-0.180392,0.348782,0.042692,0.252042,0.376103,-6.59123,-0.251665,-0.686567,0.109849,-1.61627,-2.78719,-0.703694,1.78721,0.553784,1.96007
-212.309,0.996357,0.118362,5,31,0,214.346,-0.412945,0.61586,1.04569,-0.370973,2.88586,0.301592,-0.200742,-1.20944,-0.379973,-2.16972,0.941694,0.332798,0.301668,-0.0689658,0.288567,-1.80233,0.862485,0.572823,0.287624,-0.307044,2.39116,0.36398,0.957914,-0.372599,2.93583,0.252334,0.469939,-1.22411,-0.375164,-1.12148
-208.926,0.998109,0.118362,4,31,0,215.903,-0.554515,1.18716,1.1389,0.00967236,0.634447,0.384076,0.0616146,-1.52015,-0.118402,-0.855552,7.10855,-0.168042,0.966333,-0.58291,2.9573,0.0613079,0.624406,-1.28854,-0.474671,0.760296,-1.85782,1.04929,1.70472,-0.167201,0.756776,0.166766,1.12027,-3.11549,-0.291787,2.40914
-209.837,0.954065,0.118362,5,31,0,212.223,-0.373451,-0.186143,-0.486209,0.171618,0.422904,-0.142988,0.104746,1.40388,-0.842422,-3.28357,-1.69383,1.06954,1.08358,0.0672178,0.952878,0.297483,0.604764,-1.302,-0.484772,0.0107954,5.57302,-0.277756,-0.548979,0.185367,0.431701,-0.159233,0.417511,1.45461,-0.834873,-0.808916
-212.56,0.996094,0.118362,5,31,0,214.706,-0.407184,-0.867374,-0.973022,-0.413434,1.89669,0.583594,-0.93073,0.170256,-1.78126,-2.99032,3.67006,-0.00808248,-0.253013,0.313463,0.219906,-0.317513,0.906465,1.57587,-0.508861,-0.823221,0.362696,-1.01223,-1.0866,-0.408256,1.91016,0.562119,-0.669089,0.212703,-1.78538,-0.931635
-211.432,0.999284,0.118362,5,31,0,216.512,-0.462269,-0.4777,-0.912076,0.221202,1.82166,0.725455,-1.73152,-0.0684035,-0.57664,-1.84131,-0.987269,1.03363,0.587662,1.03152,-0.799115,-0.00850248,-1.18997,-0.426299,2.20245,1.19038,-11.95,-1.01939,-1.4823,0.238075,1.88039,0.688272,-2.49749,-0.0105556,-0.617086,1.36687
-211.299,0.988895,0.118362,5,31,0,216.505,-0.47794,-0.157176,-0.505404,0.09152,1.08946,0.22524,-2.34525,-0.181747,-0.0723945,-3.28473,0.970073,0.806771,1.16709,-0.293846,-1.57865,-1.06179,-0.978453,-0.190875,0.993857,-1.64229,-5.70325,-0.272709,-0.603731,0.0879201,1.0961,0.187904,-2.30244,-0.170865,-0.07362,-0.998485
-209.954,0.997021,0.118362,5,31,0,215.685,-0.176031,1.18689,-0.310889,1.00088,0.680706,-1.53148,-1.43734,-0.471656,-0.0667118,-1.26558,12.8815,0.61928,0.736151,-0.120276,-1.07071,-0.361171,3.03539,-0.105596,-0.0347501,-0.195059,4.3991,1.47737,-0.449377,1.69982,0.825123,-2.04901,-1.27309,-0.0682303,0.178337,0.817649
-207.255,0.998402,0.118362,5,31,0,212.053,-0.245038,0.386045,-0.417189,0.141996,-0.483893,-0.758889,-0.202918,-0.789882,-0.222233,-0.863711,6.85763,1.38692,-0.416337,1.60754,1.05354,-1.86496,-0.603967,0.0284239,0.194968,-0.362963,6.95784,0.160686,-1.2354,0.63488,-0.412743,-1.42404,3.93089,-0.914965,-0.0495759,-0.562112
-206.852,0.996885,0.118362,5,31,0,209.873,-0.291956,0.430242,-0.707544,-0.818919,0.311463,0.277994,-0.547117,-0.760306,-0.619159,-0.976127,4.59668,0.022709,-0.446593,0.926205,-0.712132,-1.27234,1.98588,-0.482141,0.213739,-0.111781,-0.654503,0.112674,-1.90277,-1.05397,0.450632,0.57437,0.80484,-0.872948,-0.682767,-0.210614
-213.061,0.906746,0.118362,5,31,0,216.498,-0.307509,0.0411577,-0.000597121,-2.13543,0.890681,0.462895,0.302074,0.538867,-0.97922,-4.2583,7.99758,0.469877,-0.988611,0.191792,0.0157429,0.103512,-0.765087,-1.2062,-0.226193,1.48304,10.4418,0.0131548,-0.0133092,-2.12843,0.894648,0.463721,0.455404,0.559956,-0.972649,-0.946775
-209.94,0.995001,0.118362,5,31,0,218.26,-0.306061,1.12169,0.248936,-1.8588,-0.375816,0.262483,0.0155999,-0.864353,-0.834392,-1.64887,-5.48545,1.07369,0.292313,1.34071,-1.30412,-0.423181,-1.04744,-1.62299,0.604372,2.49144,9.58056,1.00879,0.164463,-2.02811,-0.333595,0.32932,2.10082,-0.79316,-0.83231,-0.669744
-208.62,0.997392,0.118362,5,31,0,213.545,-0.391107,0.834349,0.660273,0.0071452,-1.19091,-0.837037,-0.116146,-0.534809,1.09392,-1.79095,10.399,0.897835,0.0166604,-2.0615,-0.220671,0.434902,1.4777,-0.73682,-1.02552,-0.399678,4.25123,0.562633,0.55155,0.0517281,-1.17922,-1.06572,1.02036,-0.481631,1.23143,-0.9639
-217.446,0.970229,0.118362,5,31,0,220.805,-0.507135,0.697166,1.2535,1.23664,0.451517,2.35658,-1.06125,-0.129864,-0.792941,-7.17342,0.474459,-1.37571,-1.36692,-0.767856,1.16449,-0.45455,0.380223,0.728376,-0.817553,-0.616067,-4.49731,0.694694,1.25143,1.23646,0.451615,2.35564,-1.05877,-0.12975,-0.79303,-1.0085
-213.52,0.993687,0.118362,5,31,0,224.324,-0.530205,-0.0705626,0.793504,0.862759,1.62926,-0.391345,-0.572733,1.2361,1.17518,-0.609365,8.10054,-0.327125,-1.32467,-1.5074,-0.926255,-2.24513,1.89605,-0.204889,0.564295,2.58664,-5.2022,-2.02746,1.3711,1.80064,2.04461,-1.81518,-5.09315,3.65878,2.18268,8.95086
-212.658,1,0.118362,5,31,0,220.586,-0.629865,-0.531561,0.957771,1.5736,1.81493,-0.122416,0.791571,0.292162,1.40916,-1.88779,5.75897,0.151876,-0.0295488,-0.505805,0.466946,-0.777735,-2.74645,1.9992,0.272346,2.11978,-6.18055,-1.20265,0.57654,1.61296,1.85074,-0.436263,1.26916,0.240113,1.43423,-0.293508
-210.431,0.998564,0.118362,5,31,0,216.816,-0.385657,0.981328,0.619018,1.6708,1.00273,0.797006,0.0639587,0.840584,0.7567,-1.91695,-9.68016,-1.91539,0.751169,0.787413,1.4909,-0.892872,1.8642,-0.283521,1.27821,-0.115101,9.67805,0.751747,0.504479,1.87245,1.05011,0.836043,1.25361,1.09664,0.846965,-0.373975
-209.06,0.999159,0.118362,5,31,0,212.853,-0.411147,0.076998,0.221348,-1.58532,-1.22122,-0.16591,-0.788907,-0.827334,-0.674699,-1.96246,14.122,0.516017,0.432208,-0.195823,-0.794923,1.5,-0.285169,0.392594,0.318313,-0.149045,-3.38297,-0.283826,0.00108219,-1.69221,-1.2107,-0.275564,-0.406757,-0.824475,-0.690175,-1.05463
-211.149,0.995746,0.118362,5,31,0,214.387,-0.573485,1.18763,-1.28777,-1.09853,-0.325655,-0.075301,-0.687026,-0.887292,-0.928207,-2.29446,-2.69669,1.18856,-1.54447,1.28705,1.21473,0.241455,0.559698,0.395741,0.165303,-0.0307421,-13.464,0.895283,-1.73328,-1.19574,-0.319737,-0.244087,-0.846624,-0.969744,-0.987788,-0.316982
-207.429,0.997618,0.118362,4,31,0,214.784,-0.286444,-0.820311,0.255546,0.0853255,-0.924647,0.0559589,-0.669421,-0.681089,0.552814,-1.17461,-13.5135,1.61731,-2.15725,-1.35864,0.00509663,-0.172827,-0.137396,-0.7184,-1.26747,-1.12173,2.60523,-1.87884,0.266618,0.343654,-0.899235,0.136584,0.493647,-0.61512,0.900227,-0.448306
-209.456,0.980198,0.118362,4,31,0,211.553,-0.420655,0.826759,0.324194,-1.0504,0.0921846,-1.5219,-0.404995,-0.589074,-1.37984,-1.58351,-5.89203,1.2608,-0.152525,0.0114435,0.865274,0.368698,-0.423967,0.710896,-0.377164,0.65272,-3.88782,0.493688,0.0513391,-1.20851,0.133787,-2.0478,0.288989,-0.603188,-1.52303,-0.263473
-208.69,0.987777,0.118362,5,31,0,214.371,-0.326614,0.749795,0.647379,-0.667083,0.140348,0.304345,-0.473951,-0.954533,-1.01936,-2.35844,0.907857,0.689625,0.290851,-1.28933,0.158033,-2.18772,1.52101,-0.673845,-1.60354,0.867691,7.26869,0.593465,0.599476,-0.641719,0.165588,0.311746,0.308135,-0.885867,-1.00562,-1.51501
-208.089,0.988428,0.118362,3,15,0,213.673,-0.313664,0.835656,0.623606,-0.485173,-0.217435,0.549745,-0.570075,-1.07514,-1.17574,-1.7421,1.76562,0.37217,-0.207862,0.951097,-1.41797,1.11117,-0.706741,-0.492338,-0.577318,2.1466,6.45717,0.645633,0.634916,-0.444977,-0.175596,0.653539,0.603587,-1.04343,-1.20231,-1.62006
-210.763,0.992847,0.118362,5,31,0,215.623,-0.125641,0.563285,0.468295,-0.949742,-0.910254,-1.18583,-1.58542,0.430113,-0.54722,-1.97533,-8.74488,-1.42976,-2.03207,0.595091,0.379035,-0.625635,-0.801907,0.532196,1.37876,0.329075,15.4198,0.520461,0.665786,-0.832094,-0.866966,-1.16818,-0.303529,0.853865,-0.429704,-2.87936
-209.842,0.997179,0.118362,5,31,0,214.492,-0.12119,-0.485891,-0.420994,0.156944,0.0145835,-0.300357,-0.418649,-1.73866,-0.780371,-1.25125,7.51473,0.148513,1.63962,-0.560781,-0.78268,-2.24887,0.263133,0.353386,-0.736913,-0.190473,13.69,-0.967187,-0.502437,0.631062,0.132573,-0.111955,3.36043,-1.89545,-0.668388,-1.82306
-210.197,0.999892,0.118362,5,31,0,213.356,-0.416785,1.30246,1.07162,-0.0972505,-0.0128963,0.525598,0.128217,1.79038,0.851093,-1.91913,7.27752,-0.741169,1.5864,0.486229,0.150926,-0.525924,1.52999,0.113632,0.163122,0.813336,8.06311,1.08813,1.00531,-0.0840828,0.0150566,0.498185,1.1963,2.15165,0.932971,-0.366084
-209.292,0.999099,0.118362,5,31,0,212.808,-0.609657,0.435901,-0.00473176,0.2624,0.0320647,-0.133204,-0.158079,-1.19761,-1.13379,-0.967484,2.795,-1.18858,-0.449603,0.165059,-0.0585668,0.530547,1.26466,-1.92054,-0.0317579,-0.950619,-16.6149,-0.643216,-1.38593,0.168817,0.0566787,-0.947399,-1.11719,-2.36712,-1.74428,1.24528
-211.38,0.990659,0.118362,5,31,0,214.985,-0.401548,0.11898,0.534798,0.455965,1.35665,1.98058,0.310791,-0.297177,-1.4379,-1.79763,-8.57408,0.116699,-0.740982,0.054074,-0.59964,-1.42859,0.152645,-1.49291,-0.625714,0.77867,7.70299,-0.287328,0.377578,0.546409,1.41759,2.23296,1.81399,-0.213058,-1.5226,0.221015
-211.414,0.979408,0.118362,5,31,0,219.875,-0.497094,0.0694877,0.964512,0.511832,2.1785,0.820008,0.726725,-0.462351,1.16919,-1.76135,-10.4147,0.225055,0.214118,-0.259717,-0.225122,-2.1809,-1.18983,0.00695479,2.79895,-1.2538,4.08841,-0.461945,0.772149,0.543457,2.2486,0.769982,2.14251,-0.511707,1.26271,0.238279
-211.176,0.996548,0.118362,5,31,0,218.913,-0.587944,0.595424,1.25558,0.779987,1.02696,1.95762,0.647611,0.626575,1.15939,-1.32006,9.12041,-1.17564,-0.345242,-0.293971,2.29132,-1.62639,0.979754,-2.09765,0.417652,-0.269384,6.38679,-0.138045,1.15231,0.863339,1.0982,2.37899,2.42322,0.814155,1.32006,1.1175
-207.709,0.996663,0.118362,5,31,0,213.078,-0.404643,-0.502469,0.328361,-0.848328,-0.336019,-0.722545,-1.05273,-0.528635,-0.297982,-1.44286,14.2671,0.465388,-1.12661,-0.422138,-1.00272,-1.6711,-0.290995,-0.495326,-1.17465,0.231706,-8.91146,-1.28829,0.0732725,-1.00015,-0.302021,-1.10997,-1.51428,-0.527007,-0.301642,0.430769
-211.705,0.985923,0.118362,5,31,0,213.735,-0.379499,-0.0404445,-0.12073,-0.681252,-2.15568,-1.36147,0.616431,0.312517,-0.457706,-2.48834,2.66543,-0.890626,0.21136,-0.994301,-0.875695,-1.09272,-0.576725,-0.449601,-0.365018,0.111493,5.72064,-0.244627,-0.258124,-0.67559,-2.14806,-1.45602,1.43787,0.407036,-0.444214,-0.253925
-210.092,0.995933,0.118362,4,31,0,215.366,-0.229934,0.279732,0.318087,-0.426104,-0.8333,0.582227,0.00176281,-0.329798,0.912853,-2.55299,-5.73515,0.25452,0.333579,0.568776,1.9454,1.74322,-1.64979,-0.613535,0.764399,0.368185,16.7894,0.174779,0.322578,-0.36205,-0.811464,0.644774,1.06318,-0.190917,0.989515,-0.933104
-207.645,0.997523,0.118362,5,31,0,212.826,-0.671762,0.889178,0.628623,0.623544,0.114943,0.0912533,0.575104,0.292264,-0.371003,-1.36153,-0.385557,-0.395051,0.944679,-0.817682,1.26895,1.32197,2.03649,0.69489,-1.67075,-0.328449,-7.2094,0.161673,-0.075748,0.558243,0.123701,-0.439927,1.24996,0.186338,-0.595717,-1.48106
-209.64,0.991806,0.118362,4,15,0,214.521,-0.743318,1.77,0.650182,1.22556,0.0967321,-0.493232,0.31159,-0.323193,-0.224413,-0.920151,4.77204,-2.0351,-0.125961,-1.19324,0.0612053,1.06772,0.987165,1.4021,-0.482649,-0.948523,-10.2023,1.67147,-0.350951,1.56773,0.0936494,-1.96586,0.011016,-1.13601,-0.646834,-0.0176147
-211.493,0.993025,0.118362,5,31,0,215.16,-0.837629,-0.115139,1.10138,-1.16199,-0.418499,0.891014,0.520295,0.482762,1.00516,-0.928036,6.31984,-0.291646,0.43822,-0.537788,-0.00914193,1.87324,-1.50377,1.2217,0.469966,-0.205926,-14.2597,-2.24767,0.40149,-2.40171,-0.495583,0.458332,0.0442898,0.198254,1.04146,-0.391223
-214.298,0.977015,0.118362,5,31,0,219.565,-1.01288,0.872951,1.43394,-0.0855205,-0.139473,1.11944,1.83193,0.241307,-0.712737,-1.0935,-4.30936,-1.84445,-0.0548674,-2.05051,-0.466597,0.139976,1.25377,-0.166097,0.7236,1.22785,-10.2323,-0.631411,0.448232,-0.857659,-0.215811,0.445744,4.25655,-0.553458,-1.41922,0.684373
-214.513,0.944179,0.118362,5,31,0,225.531,-0.589019,1.75994,0.699273,-1.1067,0.993958,2.87366,-0.672223,-1.00611,0.551727,-1.56404,24.0743,0.18311,-0.919831,0.26753,0.341783,-0.84162,-1.91397,0.000173159,1.18401,-1.86326,-9.5788,1.46093,0.251813,-1.42036,1.03951,3.30911,-1.63178,-1.34661,0.549445,1.00026
-213.527,0.998593,0.118362,5,31,0,218.158,-0.624561,1.14747,1.31453,-0.564003,-0.456064,2.38937,-0.943376,-1.15093,0.0338398,-2.59092,4.95352,-1.3271,0.455775,1.10145,-1.46914,-1.86767,0.196404,0.443643,-0.676639,-0.330034,-13.619,0.891259,1.09828,-0.631032,-0.454335,2.32576,-1.19869,-1.23381,-0.000549864,-1.2832
-212.782,0.999305,0.118362,5,31,0,218.032,-0.273788,0.300909,-0.0455087,1.37354,0.860207,-1.07733,-0.49101,1.97815,0.468685,-2.92906,4.80235,-1.21792,-1.4485,0.319693,0.133232,-2.33346,0.871272,0.872726,-0.174652,0.94631,12.7738,0.211872,-0.0779799,1.4324,0.877838,-1.08451,0.0947869,2.10473,0.505871,-0.887926
-214,0.997954,0.118362,5,31,0,216.88,-0.576469,1.46212,0.369561,-0.464328,-0.49112,0.998657,-0.539315,-2.56099,0.184942,-0.94227,-2.87631,-1.16914,0.339879,-1.4002,-0.764298,0.671003,1.20535,-0.0877422,-0.857786,0.246303,-15.1578,1.44536,-0.427577,-0.953201,-0.510289,1.30516,-3.0737,-4.65306,0.143873,6.33014
-213.987,0.90888,0.118362,5,31,0,220.329,-0.461613,0.604983,-0.034946,-0.797635,-0.0919859,1.49335,-0.361668,-2.59177,-0.110938,-4.39858,8.46523,-1.49677,-0.548853,-0.0448789,0.513382,-0.062099,0.503459,1.31172,-0.327102,-2.31472,-1.41903,0.569298,-0.0633833,-0.798655,-0.0900309,1.48309,-0.303143,-2.58888,-0.110672,-1.05168
-210.173,0.998148,0.118362,5,31,0,217.738,-0.44952,-0.252594,0.59797,-0.280286,0.40059,0.943505,0.0268578,-0.726343,0.884644,-4.16344,-0.955843,1.27289,-0.867232,-0.922579,-0.457211,1.24052,-0.757455,-3.28223,-1.05625,-0.636991,-0.148151,-0.297668,0.565061,-0.280412,0.403279,0.93133,0.1106,-0.719447,0.886289,-1.00442
-209.77,0.998421,0.118362,5,31,0,213.062,-0.510295,-0.210238,0.0859856,-1.79449,-0.423947,-0.0204108,-0.185876,0.0464972,0.24371,-0.640897,5.83308,1.12208,-0.156564,0.969333,-0.303151,-0.763093,-0.214444,0.825397,-1.00486,1.18384,-11.5067,-2.2711,-1.14653,-3.68875,-0.43807,-0.711708,-0.37964,0.19604,0.387892,3.35155
-209.893,0.99943,0.118362,5,31,0,211.598,-0.351815,0.714323,1.2752,1.85308,0.197891,0.359243,-0.703033,-0.298267,-0.0562084,-2.3567,-3.07031,0.684993,-1.01744,1.0635,0.398938,-0.136089,-0.435034,0.0129752,-0.460142,0.660131,6.87695,0.540525,1.25769,1.9676,0.221809,0.354659,-0.0854818,-0.206853,-0.022912,-1.29975
-208.592,0.995476,0.118362,5,31,0,215.149,-0.356993,-0.408137,-0.78239,-1.10131,-0.45306,0.424761,-1.23252,0.26044,-0.484985,-2.11528,-9.83606,-0.122918,-1.7735,-2.51631,-0.0514669,-1.68613,-0.103174,-0.847956,0.164937,-0.276343,-0.311817,-0.722259,-1.0497,-1.12074,-0.429475,0.42812,-0.832886,0.419815,-0.46463,-0.990837
-211.172,0.996068,0.118362,5,31,0,214.423,-0.193235,0.290566,0.655442,0.462604,1.24715,0.260349,-0.751708,-2.01699,1.0401,-1.5738,-2.94236,1.11943,0.823416,0.855835,-0.744742,-1.31957,0.755553,1.09225,-0.660179,0.463188,13.7868,0.111639,0.956987,0.786388,1.36092,0.487536,1.13654,-2.12108,1.36602,-1.16675
-207.766,0.999741,0.118362,5,31,0,213.898,-0.594629,0.703955,-0.0575781,0.512968,0.726407,0.220393,-0.316191,0.897127,0.469174,-1.36244,-6.50012,0.281753,-0.200236,-0.880221,-1.61206,-0.194669,1.48472,2.25105,-1.53715,-0.10072,-9.81021,0.0240152,-0.983476,0.5006,0.777028,-0.142213,-1.01431,1.16947,0.465631,-0.75539
-208.67,0.994332,0.118362,5,31,0,211.526,-0.395794,1.12087,-0.247612,-0.211168,0.716631,-0.0798379,-0.130385,0.745407,0.943532,-0.596133,10.2151,0.0371929,0.580054,-1.02319,-0.436112,-0.198632,0.0596124,-1.40491,-0.079108,-0.578839,7.7356,1.91168,-1.86735,-0.351944,0.991697,-0.527954,2.46043,2.72902,1.99174,3.23084
-212.357,0.989569,0.118362,5,31,0,214.978,-0.509864,-0.735404,1.08273,-0.603333,-0.096307,1.81066,-0.986255,-1.28832,-1.39095,-2.78725,2.77832,-0.317943,0.235354,0.997345,-1.1043,-1.75128,-0.235796,-0.264853,-0.122996,0.023903,-6.78339,-0.952117,0.950761,-0.628093,-0.0888234,1.77644,-0.926514,-1.31086,-1.41437,-0.96696
-210.87,0.999347,0.118362,5,31,0,216.347,-0.435558,1.53769,-0.315063,0.574617,0.280214,-0.197979,0.986299,1.19186,0.700635,-1.79786,5.02674,0.192787,1.01111,-0.240945,0.385125,2.68995,0.513436,-0.493133,-1.42343,-0.775087,9.94169,1.3435,-0.736468,0.65462,0.315295,-0.361951,2.9771,1.50664,0.778556,1.48139
-217.434,0.992687,0.118362,5,31,0,222.4,-0.621845,-1.55778,-0.818409,-0.591571,-0.592934,1.32586,1.62494,0.648584,-2.5209,-4.09135,-10.3381,0.795104,-1.03484,0.304719,-0.154868,0.476883,1.92833,1.8564,-0.935873,0.0637016,-12.0002,-1.62582,-0.882637,-0.60414,-0.592243,1.29602,1.62681,0.640216,-2.53063,-0.835134
