# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=639647342
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4
-228.275,0.982068,0.0423037,6,63,0,239.194,-0.565534,1.48763,-1.00664,0.047736,-0.500892,-0.145773,-2.47177,2.02382,1.19171,0.190054,-0.182668,-0.910683,0.575143,-1.31916,1.45198,0.404766,1.65359,1.29583,2.49127,-1.02023,-2.07918,-0.563041,-2.48897,-1.93016,3.68042,-0.744351,1.83794,1.08707,-0.425954,0.743909,0.233379,1.16294,-1.9055,0.425558,-0.702612,-0.246572,-0.0982199,2.04296,0.0377607,0.65413,-0.554404,0.110588,-1.76367,0.449616,-1.12536,0.680951,0.664592,0.56919,-10.2404,1.2111,-1.47725,-0.425345,-0.564284,-1.432,-3.57223,2.26495,1.41317,-6.17514,0.463966,-0.910683,0.575143,-1.31916,1.45198,0.404766,1.65359,1.29583,2.49127,-1.02023,1.06692,-1.71866,-0.490181,0.467725
-226.982,0.999752,0.0423037,6,63,0,236.387,-0.58467,1.41448,-0.98661,0.0983186,-0.580386,-0.139957,-2.40599,1.9204,1.17706,0.256985,-0.19537,-0.976408,0.450263,-1.31077,1.42956,0.434991,1.65822,1.15477,2.36493,-1.01961,-2.11741,-0.5368,-2.62097,-1.96272,-0.57511,-1.15198,0.410424,1.09041,-1.35381,0.187176,1.90996,-2.09007,-0.366102,1.79255,-0.287693,-0.803622,-1.2719,0.160939,-0.301348,0.312912,-0.0091991,-1.58573,-1.52079,0.0517716,-0.385333,0.340536,-0.849493,-0.280501,-8.76289,1.14127,-1.40794,-0.201108,-0.633896,-1.32012,-3.23817,2.14837,1.45668,-5.20471,0.309582,-0.976408,0.450263,-1.31077,1.42956,0.434991,1.65822,1.15477,2.36493,-1.01961,0.553419,-1.87248,-0.577964,0.278117
-223.325,0.996045,0.0423037,7,127,0,236.938,-0.231656,0.641328,2.0793,0.524842,-0.42543,0.436794,0.179677,-1.02449,-1.47166,-0.213582,-1.03565,-0.545953,0.255911,-0.975473,2.36966,-0.840233,-0.249977,-1.21162,0.312779,0.721393,-3.41096,-0.600046,-1.14328,-2.99337,-0.335747,-0.884579,0.661143,-0.185488,0.269819,-0.317465,2.00094,-2.77333,-1.48988,0.135536,-1.31866,1.12812,-0.347709,1.4765,-0.808887,-0.600619,-1.73383,-1.40309,-2.28517,0.892038,-0.518671,0.779581,-0.703717,-0.192513,12.0478,0.570315,2.09139,5.36022,-0.674581,0.10635,0.53845,-0.942475,-1.22305,5.24341,0.295042,-0.545953,0.255911,-0.975473,2.36966,-0.840233,-0.249977,-1.21162,0.312779,0.721393,-0.963705,-2.98441,1.78074,-1.33193
-218.028,0.999184,0.0423037,7,127,0,234.409,-0.950493,0.617054,-0.972112,-0.289455,1.70467,1.39132,-0.102181,0.59409,1.41701,0.697403,-0.243668,0.877696,0.157177,0.823966,-1.53836,0.332536,0.425598,1.06031,-0.0621835,0.359987,-3.11475,-0.673263,-1.44127,-0.85131,-0.443926,-0.867387,1.7304,1.25286,0.711382,2.47609,1.0757,-2.61715,-0.450197,-0.420721,-1.35975,0.195134,0.984678,-0.548508,2.07923,-1.09334,0.102902,-0.562616,0.493425,1.46165,2.02619,0.205566,-0.346473,-1.72993,6.3169,0.49774,-1.03515,1.70699,1.74142,1.50526,-0.0149077,-0.0190248,5.14978,3.87521,0.25787,0.877696,0.157177,0.823966,-1.53836,0.332536,0.425598,1.06031,-0.0621835,0.359987,-0.890706,1.6231,-1.15778,4.28446
-219.356,0.998737,0.0423037,7,127,0,230.399,0.414754,0.0817352,-0.34892,-0.866216,-1.13827,-0.190663,-1.00599,0.0497958,-1.45367,-0.378397,-1.17375,-0.659127,-0.96765,-0.590467,1.70251,0.416404,-1.04926,-0.823264,0.249894,-0.267995,-4.91128,0.0623681,-1.40685,-0.818779,0.662329,0.820341,1.64076,1.89376,-1.23966,-1.56922,1.93275,0.433425,-1.88993,-1.10398,0.982325,-0.858341,0.721024,-0.81403,0.265663,-1.16434,2.35072,-0.646227,-0.283519,-0.625839,0.673535,-0.359393,0.402526,0.201486,-10.908,0.0531394,-0.368183,-2.54534,-1.37939,-2.78089,-1.78919,0.362266,-3.93746,-8.10742,-5.83284,-0.659127,-0.96765,-0.590467,1.70251,0.416404,-1.04926,-0.823264,0.249894,-0.267995,-0.968162,8.33021,1.47967,3.95036
-218.79,0.999616,0.0423037,6,127,0,226.81,-0.312469,1.09804,-0.398426,-0.821032,0.174541,0.890926,-0.124199,0.682239,0.800718,0.54843,-0.658228,0.40897,-0.445042,-0.664524,-2.1363,0.17893,0.635385,0.557108,-1.54844,0.351327,-5.31531,-0.507266,-0.514081,-0.764917,2.33863,0.366236,-0.482157,-0.915014,-1.51262,-1.15793,-1.23625,0.636559,-1.31728,-1.69536,-0.193298,-0.570082,-1.40773,-0.949443,0.638076,0.56986,-0.932476,-0.599553,-0.569004,-0.187528,-0.870453,-0.63986,-0.217564,-0.844327,14.2209,1.08723,-0.395993,6.56733,0.382324,2.64763,0.676089,2.10557,4.41241,8.65815,0.329994,0.40897,-0.445042,-0.664524,-2.1363,0.17893,0.635385,0.557108,-1.54844,0.351327,-1.00657,3.20908,-4.95111,3.50226
-222.541,0.998582,0.0423037,6,127,0,230.299,-0.605509,1.2921,0.209429,0.600109,0.417237,0.645651,0.615306,0.546525,-0.986552,0.177544,0.0509368,0.766294,0.628077,0.406412,0.365839,0.410762,0.428458,-1.66044,1.04463,1.8252,-5.61382,-1.51515,-1.81047,-1.19919,-1.9185,-0.843846,0.631163,1.53716,0.0657922,-0.0767496,-0.838275,-1.00736,-1.18749,0.119058,-0.0267267,-0.27972,0.41472,0.769675,2.06054,-0.14243,-0.589811,-0.650514,1.61363,0.107124,0.55281,0.0921325,-0.354262,-0.874021,2.29985,1.28483,0.204386,1.34483,0.322799,-0.297391,2.91511,0.882629,-2.0476,-0.450315,1.40917,0.766294,0.628077,0.406412,0.365839,0.410762,0.428458,-1.66044,1.04463,1.8252,-0.993924,-0.838819,-0.53669,1.44932
-222.356,0.993332,0.0423037,6,63,0,235.381,-0.451869,1.36342,-0.0120952,-0.944953,0.380608,-0.552447,0.499643,1.01136,-0.489657,0.793484,-0.0589966,2.12178,-0.562861,1.12352,-0.328436,0.746339,1.48996,-0.738304,0.60182,0.162063,-4.83056,0.210977,-0.00769048,-4.16461,-1.08708,1.33476,0.254892,1.24118,0.947716,-0.546386,1.60871,0.530481,-1.42291,1.51486,-1.67657,0.915977,0.457699,0.502176,0.290927,0.538447,0.504103,-1.76125,1.12989,1.98117,-1.21179,1.5947,0.224456,1.35719,-3.64302,1.3315,-0.0238475,-4.14203,1.40208,-2.0763,1.02313,0.983337,-0.46715,2.01498,-5.23779,2.12178,-0.562861,1.12352,-0.328436,0.746339,1.48996,-0.738304,0.60182,0.162063,-1.01424,1.52282,4.40283,-0.955382
-225.603,0.982339,0.0423037,6,127,0,240.019,-0.515954,0.203523,-1.52053,0.805798,1.57762,1.51554,-0.634669,0.833566,-0.493129,0.049656,-0.596771,1.7831,-2.32317,1.25337,0.0226414,0.670216,-0.405462,-0.215498,-1.51969,-0.532007,-0.819211,0.285565,-3.15421,-0.813733,0.733999,-1.28615,0.522183,1.41357,-0.248524,0.98507,-0.946352,-3.05217,1.98425,0.408254,-0.732885,-2.39458,1.23667,-1.31041,0.317406,-0.889738,-1.54475,0.778542,-0.286399,-0.16165,0.516284,-0.125116,-0.345656,-1.60522,-5.45039,-0.636408,-4.3633,1.49266,1.7727,3.88992,-3.88165,2.69915,-2.34334,-3.14933,-4.87763,1.7831,-2.32317,1.25337,0.0226414,0.670216,-0.405462,-0.215498,-1.51969,-0.532007,8.94713,2.77177,-1.09597,3.1696
-229.78,0.996316,0.0423037,6,127,0,247.815,-0.0536218,-0.0134063,1.32831,1.6281,-0.614226,-0.76986,-0.530468,-1.59629,-0.247848,-0.972813,-1.65096,1.34867,2.08556,0.510717,0.828703,0.925043,0.614144,-0.456203,1.49062,2.35701,-4.73408,-0.804074,-2.14036,-1.76668,1.43896,-0.0414896,1.56423,-1.83871,-1.70713,-1.00531,-0.540935,0.314651,0.0424856,1.69589,0.0433216,-3.62192,0.967305,-2.19853,-1.06234,-2.12566,0.0296263,0.881159,0.583282,-1.0814,-0.293473,-0.100927,0.941733,-0.319538,-4.55353,-0.0461309,1.3061,1.70746,-0.73714,-2.18175,0.0493238,-2.4217,0.280841,-3.26945,-1.47859,1.34867,2.08556,0.510717,0.828703,0.925043,0.614144,-0.456203,1.49062,2.35701,-1.03127,1.28958,-0.348161,0.925872
-220.068,0.999617,0.0423037,7,127,0,242.623,-0.560469,-1.76353,1.83823,0.292052,-0.580775,1.30798,-0.844964,0.574011,-0.0726249,0.0178672,-0.143198,0.50716,0.54825,-0.336151,-2.239,-0.469097,0.0382748,0.619799,-0.692087,-0.237622,-1.536,1.2152,-2.50288,-0.598552,3.63176,-1.02011,2.2487,3.10471,-0.699157,-1.56202,-0.00309146,-2.34762,0.41097,0.656902,1.69011,1.41208,2.08124,0.516194,0.454176,0.834267,0.647629,-0.353543,1.38133,2.57852,2.53153,-0.506015,0.109305,-0.739421,-1.42696,-2.74258,2.28353,0.566144,-0.661507,3.69891,-3.36362,1.28666,-0.471351,2.39621,-6.02192,0.50716,0.54825,-0.336151,-2.239,-0.469097,0.0382748,0.619799,-0.692087,-0.237622,2.44465,3.26564,-0.800639,4.55793
-220.441,0.993284,0.0423037,7,127,0,228.698,-0.00384978,2.50291,-2.20207,-0.568332,-0.395688,0.195515,-0.513883,0.977849,-1.12197,0.230412,-0.607528,0.659214,0.361572,0.477017,-0.652061,0.570257,-0.777904,-1.62306,-0.380097,0.933259,-1.27147,-0.518724,-0.501023,-1.84505,-1.08016,0.405963,0.200476,-0.445507,0.963233,-1.9009,1.79848,-0.809418,0.502826,0.693741,-1.19463,-1.01835,-0.498163,0.132568,2.24141,0.356428,0.492464,-0.333873,0.786752,-0.521217,-0.62451,-1.20729,0.00777158,0.212868,6.32827,3.19285,-3.70246,3.67528,-0.582578,0.460512,1.16565,2.49997,-1.22569,1.80011,1.59588,0.659214,0.361572,0.477017,-0.652061,0.570257,-0.777904,-1.62306,-0.380097,0.933259,4.58775,-1.38253,-2.20209,-0.853954
-226.916,0.975825,0.0423037,6,63,0,240.083,0.307647,1.4577,-1.11006,-0.0621405,0.766363,0.300113,0.149448,0.119606,-1.37195,-0.460972,-0.618824,1.88474,-1.07754,1.72612,-0.757439,1.74448,-1.35549,-0.0934086,-1.36654,3.20944,-3.41676,0.516664,-0.131667,-1.46203,0.550877,2.38659,-2.67414,1.98243,-0.867135,-0.70447,-1.65963,1.68743,-0.711454,2.19338,-0.338061,0.0868901,0.482827,-0.0329029,-0.491,0.206114,-0.380423,-1.57162,-0.0744394,-0.243952,1.50891,-0.0585922,0.830967,-0.684192,-9.00838,1.35825,-1.20681,-7.21005,0.977942,-1.27343,0.109346,-0.376674,-2.46759,-19.5881,2.59721,1.88474,-1.07754,1.72612,-0.757439,1.74448,-1.35549,-0.0934086,-1.36654,3.20944,-0.995775,7.36806,0.264671,0.541922
-220.382,0.994019,0.0423037,6,63,0,238.45,-0.14184,-0.227482,-1.33879,0.159056,0.669128,0.411273,-0.698352,0.531016,-0.336788,-0.229707,-1.39621,1.85084,-0.873379,1.08502,-0.434107,1.46865,-0.829152,1.0004,-0.147591,1.88373,-2.1024,-0.885435,-4.35549,-0.914114,1.58335,1.92946,-0.631353,-0.0959654,0.563143,-0.738829,2.26798,0.603714,-2.73724,-0.832137,0.278276,1.27041,-0.79848,1.4481,-0.621584,1.28064,-1.16613,-0.430526,-1.36752,2.86577,-1.37884,1.21602,1.44366,0.245749,4.50573,-0.515906,-1.61014,0.33808,0.689313,-0.194331,0.693041,2.1141,0.326248,1.17618,-1.06566,1.85084,-0.873379,1.08502,-0.434107,1.46865,-0.829152,1.0004,-0.147591,1.88373,-0.888976,-1.41346,-0.969607,-0.696542
-217.312,0.997574,0.0423037,6,63,0,229.214,-0.10213,0.555766,-1.19709,-1.15387,0.00660185,0.788047,-0.824794,-1.1957,-0.954639,0.534054,-1.15629,0.954422,-1.04188,-0.403204,0.554426,-0.458041,0.210982,-0.424843,0.298041,0.486245,-1.10497,-1.01184,-3.719,-1.99155,-0.981787,0.845997,2.19403,-1.19703,-0.970602,-0.203147,-1.19666,-1.50985,-0.457737,0.502512,1.20604,-1.72518,0.71133,-1.26565,0.498191,-1.50572,0.978124,-1.03799,0.199803,-1.98208,-0.196279,0.0831325,0.999683,0.546576,9.34015,0.549587,-1.8134,-0.989541,0.102882,1.70246,2.62906,-1.31503,-0.340776,3.81773,-0.862888,0.954422,-1.04188,-0.403204,0.554426,-0.458041,0.210982,-0.424843,0.298041,0.486245,-1.28434,0.700884,-1.3127,-1.85999
-216.447,0.996274,0.0423037,6,127,0,226.994,-0.182741,0.816803,-0.847368,-1.49946,-0.871567,0.599937,-1.39103,-0.760128,-1.11232,0.106091,-0.54314,-0.019776,-0.224029,0.472696,0.254494,-0.00978093,-0.1065,1.08444,-0.662231,-0.979003,-1.64473,-1.4934,-2.84225,-2.12431,1.79284,0.207928,1.35436,-0.0514924,-1.36528,-0.619353,-1.14393,1.4404,0.143972,-0.437452,1.49134,-1.44865,1.0788,1.08353,-0.491327,0.586046,-0.440264,1.48551,-0.992587,-1.95016,-0.850315,0.0648687,0.89612,0.362129,-4.31474,0.594217,-1.30184,-1.75036,-0.891447,0.214867,-1.23519,-1.00801,-1.20772,-1.57994,0.202708,-0.019776,-0.224029,0.472696,0.254494,-0.00978093,-0.1065,1.08444,-0.662231,-0.979003,-0.183441,-1.35808,-0.654334,-1.34906
-216.132,0.999277,0.0423037,6,127,0,226.039,0.614556,-0.161721,0.90029,0.040276,1.85204,0.424736,-0.612191,0.888415,0.26946,-0.465653,-0.718635,-1.04674,0.0283085,1.24592,-1.54616,0.843134,-0.752685,-0.560602,0.0113352,0.699433,-1.27797,0.782324,-0.795528,-1.89143,0.659129,-0.256825,0.961688,1.51451,0.52945,-0.477029,2.58051,-1.22277,1.55846,1.49996,-1.93547,0.561219,0.252736,-1.22033,0.813152,-0.576028,0.491772,-0.895857,0.773968,0.843955,0.213772,0.635513,1.22099,-0.676405,0.911488,-1.08408,1.11172,0.967371,2.35511,-0.375973,-0.995718,1.3724,0.681496,0.954425,-1.65894,-1.04674,0.0283085,1.24592,-1.54616,0.843134,-0.752685,-0.560602,0.0113352,0.699433,0.455261,1.1221,0.49888,-1.25017
-215.908,0.959884,0.0423037,7,127,0,225.163,-0.330347,0.519006,0.181493,-0.48588,1.23433,0.864725,-1.18603,0.147829,-0.72941,0.174243,-0.817437,0.979248,-1.81257,1.69542,0.456513,-0.844584,0.63524,0.762087,-0.853561,-0.0347526,-2.17539,-0.647016,-2.37568,-0.83005,0.534328,-0.713,1.08982,0.42018,2.06788,0.207543,-1.20962,1.91399,0.0920998,-2.4942,-0.323009,-1.07892,-0.348294,1.33684,-1.4218,0.70247,-0.798849,-0.434385,-0.0905119,0.763113,0.449888,0.654293,0.0206834,0.532026,-3.52532,0.261431,0.0440633,-0.52232,1.21047,1.41435,-2.3735,0.237565,-1.87339,-0.990018,-1.23159,0.979248,-1.81257,1.69542,0.456513,-0.844584,0.63524,0.762087,-0.853561,-0.0347526,-1.05143,-0.357179,-0.822873,2.09429
-220.597,0.984973,0.0423037,7,127,0,227.647,0.396913,0.865553,-0.669992,-1.09246,0.622184,-0.0102983,0.23875,-1.33737,-1.60771,-0.299592,-1.38545,-0.614263,1.37477,-0.0267688,0.187989,0.416949,-0.35718,-0.665669,-0.612013,-0.937961,-1.90353,-1.50601,-1.00873,-2.11151,-0.356748,-0.302987,-0.257679,0.312487,-1.60839,-1.0381,1.07833,-0.41071,0.369553,-0.744071,0.466505,-0.988423,1.38373,-1.74967,-0.481479,0.751195,-0.658091,-0.620331,0.942744,0.02368,0.943196,0.225491,0.549651,0.266636,21.5788,0.84745,-0.607493,5.9426,0.950537,0.697027,4.1507,-0.804979,-0.965195,2.923,0.333731,-0.614263,1.37477,-0.0267688,0.187989,0.416949,-0.35718,-0.665669,-0.612013,-0.937961,-0.707499,-4.05248,-8.09523,-1.99258
-219.055,0.997671,0.0423037,7,127,0,230.145,-0.331518,0.159489,0.960459,1.73599,0.537163,1.16643,-0.954565,0.418088,-0.313444,-0.227233,-1.16145,0.903467,-0.968154,0.617016,0.617701,-2.18741,0.27096,0.428232,0.0534095,1.31603,-1.4229,-0.0176929,-2.5299,-0.882656,1.00716,0.105561,-0.863803,-0.476598,1.13502,-0.053067,1.40839,-2.08026,-2.70173,-1.95977,-1.59497,-0.148411,0.905236,0.405725,0.837196,-1.44257,-0.266227,-0.490935,-0.753382,-0.389712,0.897255,-0.308281,0.395251,-1.39203,-8.32041,-0.63667,0.91683,1.79859,0.478749,1.40014,-3.94782,-0.0263665,-1.27302,-3.61441,-6.49066,0.903467,-0.968154,0.617016,0.617701,-2.18741,0.27096,0.428232,0.0534095,1.31603,1.089,6.7446,-1.4326,1.42834
-224.603,0.984925,0.0423037,7,127,0,237.266,-0.353838,1.25326,-1.31211,-0.717442,0.501075,-1.80507,0.193023,-1.03856,-0.440133,0.245169,-0.290519,-0.976821,0.817808,0.125513,-0.498196,1.63757,-1.41523,-0.197407,-0.0502844,-1.83975,-3.19446,-1.38664,-1.60368,-4.38943,1.44274,-1.26229,0.787066,-3.22208,-1.3099,0.489124,0.304841,0.46981,-0.52148,2.30482,-0.229542,-0.136513,0.768859,-1.52014,-0.456742,1.90073,1.77589,-0.734492,-0.0175775,0.265748,-0.398216,0.488861,0.798459,-0.812483,-2.58869,1.13538,-1.42815,-0.551766,0.438854,-2.27115,0.241329,-1.07028,-0.42662,-1.07418,0.467874,-0.976821,0.817808,0.125513,-0.498196,1.63757,-1.41523,-0.197407,-0.0502844,-1.83975,-0.797507,-1.29328,-0.404213,-0.812211
-223.075,0.989155,0.0423037,7,127,0,239.774,1.00178,-1.24675,0.995201,-0.419236,0.924654,1.58195,1.1259,-1.35252,-0.529632,-0.832377,-1.16733,-0.292324,-0.676897,0.906797,1.47755,-1.03859,-0.797947,-1.54312,0.149468,0.740842,-2.00481,0.32973,-0.378613,-2.19277,2.91605,-0.760484,1.76218,1.88418,-0.969939,3.37456,-2.1284,2.23862,0.193327,-0.644923,0.286452,1.10855,-0.534795,-0.356875,-0.0548885,-1.30605,1.6862,0.775621,0.000666603,1.90452,-0.197823,0.26278,-1.08911,-1.42455,10.7774,-1.72646,1.12399,2.76201,1.49982,4.20927,3.82522,-1.38619,-0.151017,6.11781,5.50152,-0.292324,-0.676897,0.906797,1.47755,-1.03859,-0.797947,-1.54312,0.149468,0.740842,1.50683,-13.1584,3.37947,-0.0112231
-220.095,0.998905,0.0423037,7,127,0,232.911,1.42449,0.233396,1.30917,0.225646,0.318851,-0.240612,-2.21173,0.995794,-0.209819,-0.788417,-0.980681,-0.526298,0.972354,0.0403336,-1.22709,0.497173,-1.72379,1.21052,-0.559978,-0.149889,-1.80065,0.651823,-2.33071,-1.89617,-1.75491,1.83351,-1.31724,0.00659398,-1.13522,-2.10532,-2.13254,0.228519,-0.0153476,-0.721912,1.72429,0.485808,0.187851,-0.997223,-0.984097,0.878803,1.38454,1.07857,0.0873039,-0.788515,0.708373,0.177028,-0.173168,-2.141,9.56418,0.00669533,1.66171,1.4435,0.34321,-0.496329,-1.60566,2.00382,0.455174,10.2154,3.60262,-0.526298,0.972354,0.0403336,-1.22709,0.497173,-1.72379,1.21052,-0.559978,-0.149889,-0.660872,-12.2775,-0.343438,-1.28035
-217.243,0.873913,0.0423037,6,63,0,231.897,-0.291735,0.731807,-0.436795,-0.0806067,-0.0675543,0.875942,0.0522043,-0.527827,-0.380916,-0.36219,-1.19693,-0.928892,-0.11325,-0.744904,0.513906,-0.915371,1.29327,-0.542603,1.60544,0.830593,-0.845749,-0.304616,-3.26404,-1.54434,-4.58959,0.267166,-0.0368396,-0.168655,-0.38689,-0.348537,-3.00843,0.96891,1.45068,0.992816,0.899186,1.15221,-1.14819,0.394054,1.1132,0.088227,1.34395,-1.0718,-0.489034,-0.219028,-1.34967,-1.73909,0.826992,-1.41432,-14.3796,-0.396989,-2.56561,-0.97578,-0.136719,-0.401456,-0.58752,-2.80239,-1.14194,-8.8146,-3.55099,-0.928892,-0.11325,-0.744904,0.513906,-0.915371,1.29327,-0.542603,1.60544,0.830593,0.245646,5.46503,-1.01934,-0.875212
-219.406,0.99593,0.0423037,6,63,0,234.177,-0.732273,0.382413,0.150798,0.505097,0.345163,-0.172085,-1.35349,0.409624,-0.094782,0.658347,-0.185972,0.895433,-0.0936254,-1.16248,0.142244,-0.37032,1.55915,-0.465625,-0.873176,-1.52058,-1.87395,-2.37307,-0.30838,-1.03354,-1.20306,0.300639,-2.1784,0.407086,-0.539701,-3.32553,2.82659,-0.377699,0.483662,-1.29768,-1.2947,-1.12068,-0.107544,-0.612811,0.487383,-0.869784,1.10561,-0.50837,1.61129,1.27206,1.17904,0.237412,-0.110491,1.73487,-5.75373,-0.0211119,-0.217298,1.40004,-0.251882,-4.09607,-4.31657,0.616597,0.347761,0.471078,-0.00157195,0.895433,-0.0936254,-1.16248,0.142244,-0.37032,1.55915,-0.465625,-0.873176,-1.52058,-0.984886,-1.37058,3.26981,1.02989
-223.665,0.992872,0.0423037,6,63,0,232.085,-0.837572,-0.736453,0.854644,-0.515387,-1.00531,1.9124,-0.140584,1.23812,0.560798,0.555195,0.709011,1.35004,2.13216,-1.36871,-0.972469,0.784872,0.535107,0.229221,1.01144,0.356757,-1.47588,-2.85278,-3.4258,-1.38785,-2.54437,0.306933,0.0404567,-1.5357,-0.41582,1.36069,1.34501,-1.06806,-0.203767,-0.67837,0.229429,-1.13088,-0.644297,1.42973,0.138755,0.157029,-1.7196,0.401496,0.625234,1.63092,-0.200473,0.559966,-0.600663,0.776434,-7.34009,-1.73645,0.463314,-0.867224,-1.06559,1.36887,-0.527027,1.11952,0.324014,-0.250432,0.907446,1.35004,2.13216,-1.36871,-0.972469,0.784872,0.535107,0.229221,1.01144,0.356757,0.666499,-1.12004,-0.87356,-3.0319
-216.715,0.999705,0.0423037,6,63,0,229.355,-0.522699,0.604273,0.77646,-0.459315,-0.108224,0.888115,0.763117,0.376021,-0.667963,-0.576118,-0.575273,-0.12809,-0.417885,-0.504868,-0.746315,-0.778951,0.529169,0.249887,0.0075788,-0.261346,-3.00002,-1.77335,-1.48948,-1.19093,2.99095,1.22567,-0.653555,0.794824,1.30166,-1.63626,-0.436046,-1.44982,-0.569374,-0.26097,-1.92467,-1.44342,-1.94984,1.35306,0.914575,-0.780049,-0.478141,-0.213343,-0.986828,-0.456329,-0.200306,0.982901,1.25621,0.0686314,-10.3993,0.454342,0.636624,-2.43018,-0.262407,-0.713699,2.25733,-0.504037,-2.33132,-3.66015,0.177187,-0.12809,-0.417885,-0.504868,-0.746315,-0.778951,0.529169,0.249887,0.0075788,-0.261346,-1.24866,0.136372,0.0361405,0.389592
-228.039,0.976332,0.0423037,6,127,0,237.418,-0.518565,0.539834,-0.00594051,-0.73946,0.383796,1.84827,-0.112807,-0.486452,1.0186,-1.34625,0.231421,1.94179,-1.6894,0.933272,-1.98125,-1.43113,0.0541826,0.344832,-0.105551,-1.01435,-1.98867,-2.18546,-3.73404,-2.82416,-4.28894,0.280955,0.890669,-0.0177112,-0.4302,-0.526646,2.56255,0.745348,-1.91067,-0.847056,-0.641556,-0.888728,-0.088892,-0.891449,-0.27205,-0.419177,0.576269,0.163482,0.0360235,0.161282,-1.29529,1.24056,0.3805,0.978914,-11.7764,0.0945842,-0.53909,-1.0909,0.377308,1.35621,-0.263972,-0.884996,1.00122,-3.23515,0.771916,1.94179,-1.6894,0.933272,-1.98125,-1.43113,0.0541826,0.344832,-0.105551,-1.01435,-0.992098,1.66907,-0.855409,-1.51704
-220.656,0.999373,0.0423037,6,127,0,235.783,-0.884769,0.560678,0.338144,-0.264503,1.94504,1.45478,-0.345685,0.335786,0.162889,0.703947,0.336209,1.13779,1.08484,0.0845004,1.26667,0.382881,-1.36632,0.301804,-1.20829,-0.755841,-1.56536,-3.01913,-3.0781,-0.78615,1.21872,-0.180412,0.441781,1.05666,0.0864561,-2.03987,-0.45984,2.09675,-1.7386,3.06947,-0.397696,-1.99071,1.40269,-0.960878,1.75949,1.34731,-0.125331,-0.363016,0.195454,1.03142,0.832031,0.299846,1.03542,0.969859,-14.1282,-0.0614399,-0.311725,-0.941634,1.95916,0.823504,-2.77958,-2.12853,-1.54798,-0.284597,0.441768,1.13779,1.08484,0.0845004,1.26667,0.382881,-1.36632,0.301804,-1.20829,-0.755841,-0.943356,-1.44533,-0.907902,-2.14946
-218.777,0.991162,0.0423037,7,127,0,230.987,-0.130998,0.336916,0.244281,0.170847,-1.25353,0.0612852,-0.479847,-0.75459,-0.339946,-0.245527,-0.128416,-0.902549,-1.221,0.0890265,-0.420194,0.131329,1.37525,-0.383273,1.98551,0.737838,-0.0994421,-0.704705,-2.48613,-0.327381,2.70742,-0.837315,-0.569307,0.145234,1.26347,1.78092,-0.681087,-0.734031,-0.42448,-2.70809,-0.660852,1.19788,0.19109,0.670472,1.67159,0.98741,-0.0846025,-0.0606119,1.25284,-0.255533,0.513109,-0.0146264,-1.59931,1.18542,-18.3373,-0.654246,-0.113383,-0.722928,-1.83862,-3.85255,-10.8778,-10.653,-3.56147,-11.0886,0.853941,-0.902549,-1.221,0.0890265,-0.420194,0.131329,1.37525,-0.383273,1.98551,0.737838,7.69197,1.81868,-0.950794,5.65325
